[['2, k, 0', [0.137224, -1.51498, 1.0]], ['2, k, 1', [0.143183, -1.22845, 1.0]], ['2, k, 2', [0.148495, -0.941338, 1.0]], ['2, k, 3', [0.143893, -0.827726, 1.0]], ['2, k, 4', [0.00854631, -0.92647, 1.0]], ['2, k, 5', [-0.120458, -0.942954, 1.0]], ['2, k, 6', [-0.0560274, -0.923114, 1.0]], ['2, k, 7', [-0.0346745, -0.917559, 1.0]], ['2, k, 8', [0.28092, -0.941851, 1.0]], ['2, k, 9', [0.400972, -0.968647, 1.0]], ['2, k, 10', [0.43396, -0.944493, 1.0]], ['2, k, 11', [0.493621, -0.90768, 1.0]], ['2, k, 12', [0.0742602, -1.49797, 1.0]], ['2, k, 13', [-0.0392612, -1.52547, 1.0]], ['2, k, 14', [0.00486571, -1.7758, 1.0]], ['2, k, 15', [0.00389456, -1.82398, 1.0]], ['2, k, 16', [0.197739, -1.50494, 1.0]], ['2, k, 17', [0.306368, -1.51205, 1.0]], ['2, k, 18', [0.270259, -1.77282, 1.0]], ['2, k, 19', [0.254233, -1.82066, 1.0]], ['2, k, 20', [0.147283, -1.01335, 1.0]], ['2, k, 21', [-0.0345676, -0.91473, 1.0]], ['2, k, 22', [-0.0344282, -0.91104, 1.0]], ['2, k, 23', [0.52666, -0.909463, 1.0]], ['2, k, 24', [0.532168, -0.884393, 1.0]]]
[['2, k, 0', [0.14093, -1.27747, 1.0]], ['2, k, 1', [0.155825, -1.01587, 1.0]], ['2, k, 2', [0.171231, -0.76167, 1.0]], ['2, k, 3', [0.193401, -0.644935, 1.0]], ['2, k, 4', [0.0485388, -0.77027, 1.0]], ['2, k, 5', [-0.00849384, -0.741469, 1.0]], ['2, k, 6', [-0.0670565, -0.711046, 1.0]], ['2, k, 7', [-0.129954, -0.677994, 1.0]], ['2, k, 8', [0.313222, -0.777943, 1.0]], ['2, k, 9', [0.414684, -0.755447, 1.0]], ['2, k, 10', [0.469051, -0.722028, 1.0]], ['2, k, 11', [0.546503, -0.683304, 1.0]], ['2, k, 12', [0.0822433, -1.26193, 1.0]], ['2, k, 13', [0.0131301, -1.46489, 1.0]], ['2, k, 14', [0.0176821, -1.80971, 1.0]], ['2, k, 15', [0.014503, -1.84582, 1.0]], ['2, k, 16', [0.197106, -1.27318, 1.0]], ['2, k, 17', [0.263532, -1.46521, 1.0]], ['2, k, 18', [0.256923, -1.81, 1.0]], ['2, k, 19', [0.25089, -1.84841, 1.0]], ['2, k, 20', [0.167137, -0.824366, 1.0]], ['2, k, 21', [-0.162343, -0.695382, 1.0]], ['2, k, 22', [-0.166915, -0.65486, 1.0]], ['2, k, 23', [0.583271, -0.688509, 1.0]], ['2, k, 24', [0.487064, -0.679063, 1.0]]]
[['2, k, 0', [0.141628, -1.28504, 1.0]], ['2, k, 1', [0.153364, -1.03477, 1.0]], ['2, k, 2', [0.16252, -0.788305, 1.0]], ['2, k, 3', [0.187558, -0.673772, 1.0]], ['2, k, 4', [0.0575101, -0.811641, 1.0]], ['2, k, 5', [-0.0103581, -0.737155, 1.0]], ['2, k, 6', [-0.0682116, -0.696855, 1.0]], ['2, k, 7', [-0.133837, -0.646807, 1.0]], ['2, k, 8', [0.298234, -0.818814, 1.0]], ['2, k, 9', [0.3811, -0.742464, 1.0]], ['2, k, 10', [0.446719, -0.704181, 1.0]], ['2, k, 11', [0.548181, -0.649488, 1.0]], ['2, k, 12', [0.082665, -1.27121, 1.0]], ['2, k, 13', [0.0135757, -1.46503, 1.0]], ['2, k, 14', [0.0174604, -1.80954, 1.0]], ['2, k, 15', [0.0137627, -1.84415, 1.0]], ['2, k, 16', [0.198142, -1.27935, 1.0]], ['2, k, 17', [0.263252, -1.46458, 1.0]], ['2, k, 18', [0.257894, -1.80899, 1.0]], ['2, k, 19', [0.251488, -1.84608, 1.0]], ['2, k, 20', [0.160347, -0.850264, 1.0]], ['2, k, 21', [-0.127736, -0.652338, 1.0]], ['2, k, 22', [-0.181352, -0.633169, 1.0]], ['2, k, 23', [0.587566, -0.657818, 1.0]], ['2, k, 24', [0.528948, -0.672157, 1.0]]]
[['2, k, 0', [0.140849, -1.30838, 1.0]], ['2, k, 1', [0.152795, -1.04469, 1.0]], ['2, k, 2', [0.162598, -0.789141, 1.0]], ['2, k, 3', [0.187589, -0.673491, 1.0]], ['2, k, 4', [0.0779034, -0.841698, 1.0]], ['2, k, 5', [-0.00483234, -0.733163, 1.0]], ['2, k, 6', [-0.0631117, -0.689054, 1.0]], ['2, k, 7', [-0.133608, -0.622928, 1.0]], ['2, k, 8', [0.298252, -0.810158, 1.0]], ['2, k, 9', [0.412664, -0.747561, 1.0]], ['2, k, 10', [0.468744, -0.687515, 1.0]], ['2, k, 11', [0.548101, -0.619785, 1.0]], ['2, k, 12', [0.0781953, -1.29422, 1.0]], ['2, k, 13', [0.0146358, -1.46533, 1.0]], ['2, k, 14', [0.0173249, -1.73846, 1.0]], ['2, k, 15', [0.0140649, -1.77528, 1.0]], ['2, k, 16', [0.201446, -1.30325, 1.0]], ['2, k, 17', [0.263718, -1.46326, 1.0]], ['2, k, 18', [0.257398, -1.80779, 1.0]], ['2, k, 19', [0.251414, -1.84483, 1.0]], ['2, k, 20', [0.16037, -0.852168, 1.0]], ['2, k, 21', [-0.114515, -0.616088, 1.0]], ['2, k, 22', [-0.170994, -0.600519, 1.0]], ['2, k, 23', [0.585793, -0.616582, 1.0]], ['2, k, 24', [0.534045, -0.641743, 1.0]]]
[['2, k, 0', [0.140918, -1.29278, 1.0]], ['2, k, 1', [0.15209, -1.03938, 1.0]], ['2, k, 2', [0.161829, -0.785904, 1.0]], ['2, k, 3', [0.185997, -0.667892, 1.0]], ['2, k, 4', [0.0603901, -0.77843, 1.0]], ['2, k, 5', [-0.0444039, -0.707717, 1.0]], ['2, k, 6', [-0.0875228, -0.672106, 1.0]], ['2, k, 7', [-0.132453, -0.60764, 1.0]], ['2, k, 8', [0.298771, -0.809993, 1.0]], ['2, k, 9', [0.415131, -0.738685, 1.0]], ['2, k, 10', [0.488472, -0.677415, 1.0]], ['2, k, 11', [0.553759, -0.594731, 1.0]], ['2, k, 12', [0.0789374, -1.27772, 1.0]], ['2, k, 13', [0.014827, -1.46527, 1.0]], ['2, k, 14', [0.0171099, -1.78472, 1.0]], ['2, k, 15', [0.00711598, -1.81783, 1.0]], ['2, k, 16', [0.200798, -1.28771, 1.0]], ['2, k, 17', [0.263938, -1.45884, 1.0]], ['2, k, 18', [0.262117, -1.80344, 1.0]], ['2, k, 19', [0.249812, -1.84014, 1.0]], ['2, k, 20', [0.159601, -0.848848, 1.0]], ['2, k, 21', [-0.113879, -0.609934, 1.0]], ['2, k, 22', [-0.170061, -0.591166, 1.0]], ['2, k, 23', [0.594764, -0.591785, 1.0]], ['2, k, 24', [0.500122, -0.590168, 1.0]]]
[['2, k, 0', [0.144605, -1.28786, 1.0]], ['2, k, 1', [0.153879, -1.03105, 1.0]], ['2, k, 2', [0.161303, -0.772193, 1.0]], ['2, k, 3', [0.186987, -0.654622, 1.0]], ['2, k, 4', [0.0590013, -0.784192, 1.0]], ['2, k, 5', [-0.0476586, -0.709151, 1.0]], ['2, k, 6', [-0.0901128, -0.670384, 1.0]], ['2, k, 7', [-0.142028, -0.597183, 1.0]], ['2, k, 8', [0.302564, -0.803411, 1.0]], ['2, k, 9', [0.416604, -0.729128, 1.0]], ['2, k, 10', [0.483227, -0.6548, 1.0]], ['2, k, 11', [0.552909, -0.577617, 1.0]], ['2, k, 12', [0.0829385, -1.27294, 1.0]], ['2, k, 13', [0.0150157, -1.46486, 1.0]], ['2, k, 14', [0.0197873, -1.79436, 1.0]], ['2, k, 15', [0.0128539, -1.82772, 1.0]], ['2, k, 16', [0.204084, -1.28286, 1.0]], ['2, k, 17', [0.264001, -1.45912, 1.0]], ['2, k, 18', [0.257137, -1.80327, 1.0]], ['2, k, 19', [0.247158, -1.84093, 1.0]], ['2, k, 20', [0.159712, -0.837114, 1.0]], ['2, k, 21', [-0.124366, -0.59918, 1.0]], ['2, k, 22', [-0.181683, -0.593201, 1.0]], ['2, k, 23', [0.575467, -0.573607, 1.0]], ['2, k, 24', [0.49762, -0.573743, 1.0]]]
[['2, k, 0', [0.150482, -1.27853, 1.0]], ['2, k, 1', [0.15721, -1.02636, 1.0]], ['2, k, 2', [0.16306, -0.770985, 1.0]], ['2, k, 3', [0.188111, -0.653049, 1.0]], ['2, k, 4', [0.0595445, -0.769087, 1.0]], ['2, k, 5', [-0.0407628, -0.710035, 1.0]], ['2, k, 6', [-0.0856091, -0.641774, 1.0]], ['2, k, 7', [-0.1469, -0.586617, 1.0]], ['2, k, 8', [0.302888, -0.798522, 1.0]], ['2, k, 9', [0.416087, -0.721074, 1.0]], ['2, k, 10', [0.482269, -0.649915, 1.0]], ['2, k, 11', [0.552551, -0.565871, 1.0]], ['2, k, 12', [0.0883399, -1.26534, 1.0]], ['2, k, 13', [0.0150727, -1.46598, 1.0]], ['2, k, 14', [0.0180205, -1.78922, 1.0]], ['2, k, 15', [0.0100022, -1.82241, 1.0]], ['2, k, 16', [0.210299, -1.2719, 1.0]], ['2, k, 17', [0.263146, -1.45701, 1.0]], ['2, k, 18', [0.261564, -1.80167, 1.0]], ['2, k, 19', [0.251252, -1.8376, 1.0]], ['2, k, 20', [0.161751, -0.835246, 1.0]], ['2, k, 21', [-0.14019, -0.576861, 1.0]], ['2, k, 22', [-0.174226, -0.5586, 1.0]], ['2, k, 23', [0.590289, -0.558489, 1.0]], ['2, k, 24', [0.500264, -0.560563, 1.0]]]
[['2, k, 0', [0.150151, -1.27636, 1.0]], ['2, k, 1', [0.157009, -1.0247, 1.0]], ['2, k, 2', [0.162994, -0.770069, 1.0]], ['2, k, 3', [0.187834, -0.652106, 1.0]], ['2, k, 4', [0.059698, -0.768421, 1.0]], ['2, k, 5', [-0.0408673, -0.710045, 1.0]], ['2, k, 6', [-0.086052, -0.666076, 1.0]], ['2, k, 7', [-0.148594, -0.582568, 1.0]], ['2, k, 8', [0.302968, -0.795705, 1.0]], ['2, k, 9', [0.415036, -0.717763, 1.0]], ['2, k, 10', [0.478777, -0.646043, 1.0]], ['2, k, 11', [0.54997, -0.55882, 1.0]], ['2, k, 12', [0.0880549, -1.26264, 1.0]], ['2, k, 13', [0.0167379, -1.4623, 1.0]], ['2, k, 14', [0.0165584, -1.79012, 1.0]], ['2, k, 15', [0.00842109, -1.82292, 1.0]], ['2, k, 16', [0.209955, -1.27029, 1.0]], ['2, k, 17', [0.262174, -1.45572, 1.0]], ['2, k, 18', [0.256018, -1.80036, 1.0]], ['2, k, 19', [0.245462, -1.8358, 1.0]], ['2, k, 20', [0.161638, -0.834067, 1.0]], ['2, k, 21', [-0.160588, -0.572222, 1.0]], ['2, k, 22', [-0.183484, -0.574398, 1.0]], ['2, k, 23', [0.581588, -0.548058, 1.0]], ['2, k, 24', [0.496508, -0.554461, 1.0]]]
[['2, k, 0', [0.149793, -1.27287, 1.0]], ['2, k, 1', [0.156935, -1.02129, 1.0]], ['2, k, 2', [0.163242, -0.767702, 1.0]], ['2, k, 3', [0.187913, -0.649845, 1.0]], ['2, k, 4', [0.0593636, -0.767867, 1.0]], ['2, k, 5', [-0.0415135, -0.709687, 1.0]], ['2, k, 6', [-0.0865448, -0.665597, 1.0]], ['2, k, 7', [-0.150004, -0.583685, 1.0]], ['2, k, 8', [0.305676, -0.780885, 1.0]], ['2, k, 9', [0.416134, -0.711492, 1.0]], ['2, k, 10', [0.479462, -0.639844, 1.0]], ['2, k, 11', [0.550053, -0.554757, 1.0]], ['2, k, 12', [0.0880385, -1.2593, 1.0]], ['2, k, 13', [0.0173049, -1.46388, 1.0]], ['2, k, 14', [0.017542, -1.80125, 1.0]], ['2, k, 15', [0.0104483, -1.83461, 1.0]], ['2, k, 16', [0.209252, -1.26674, 1.0]], ['2, k, 17', [0.26155, -1.45469, 1.0]], ['2, k, 18', [0.258577, -1.7993, 1.0]], ['2, k, 19', [0.24936, -1.83518, 1.0]], ['2, k, 20', [0.161804, -0.831367, 1.0]], ['2, k, 21', [-0.156278, -0.571983, 1.0]], ['2, k, 22', [-0.18463, -0.582081, 1.0]], ['2, k, 23', [0.579631, -0.54637, 1.0]], ['2, k, 24', [0.494322, -0.552116, 1.0]]]
[['2, k, 0', [0.150414, -1.27293, 1.0]], ['2, k, 1', [0.156859, -1.02124, 1.0]], ['2, k, 2', [0.162813, -0.767759, 1.0]], ['2, k, 3', [0.187201, -0.649725, 1.0]], ['2, k, 4', [0.0593661, -0.767875, 1.0]], ['2, k, 5', [-0.0424221, -0.70893, 1.0]], ['2, k, 6', [-0.0872743, -0.664549, 1.0]], ['2, k, 7', [-0.151581, -0.587022, 1.0]], ['2, k, 8', [0.304956, -0.781979, 1.0]], ['2, k, 9', [0.416186, -0.711511, 1.0]], ['2, k, 10', [0.479285, -0.638962, 1.0]], ['2, k, 11', [0.546319, -0.556417, 1.0]], ['2, k, 12', [0.0894005, -1.25953, 1.0]], ['2, k, 13', [0.0170806, -1.4632, 1.0]], ['2, k, 14', [0.0180806, -1.79774, 1.0]], ['2, k, 15', [0.011119, -1.83062, 1.0]], ['2, k, 16', [0.209345, -1.26671, 1.0]], ['2, k, 17', [0.261261, -1.45484, 1.0]], ['2, k, 18', [0.248732, -1.79895, 1.0]], ['2, k, 19', [0.238537, -1.83556, 1.0]], ['2, k, 20', [0.161555, -0.831374, 1.0]], ['2, k, 21', [-0.15185, -0.577058, 1.0]], ['2, k, 22', [-0.191451, -0.579958, 1.0]], ['2, k, 23', [0.579901, -0.547624, 1.0]], ['2, k, 24', [0.494808, -0.554272, 1.0]]]
[['2, k, 0', [0.150913, -1.27222, 1.0]], ['2, k, 1', [0.15709, -1.0202, 1.0]], ['2, k, 2', [0.162708, -0.766816, 1.0]], ['2, k, 3', [0.186103, -0.648374, 1.0]], ['2, k, 4', [0.059265, -0.765764, 1.0]], ['2, k, 5', [-0.0418257, -0.708723, 1.0]], ['2, k, 6', [-0.089343, -0.659263, 1.0]], ['2, k, 7', [-0.150949, -0.591124, 1.0]], ['2, k, 8', [0.304421, -0.782863, 1.0]], ['2, k, 9', [0.415748, -0.711853, 1.0]], ['2, k, 10', [0.478895, -0.639225, 1.0]], ['2, k, 11', [0.547068, -0.560596, 1.0]], ['2, k, 12', [0.0900252, -1.25885, 1.0]], ['2, k, 13', [0.0167548, -1.46419, 1.0]], ['2, k, 14', [0.011361, -1.73364, 1.0]], ['2, k, 15', [0.00343403, -1.76615, 1.0]], ['2, k, 16', [0.209683, -1.26598, 1.0]], ['2, k, 17', [0.260773, -1.4542, 1.0]], ['2, k, 18', [0.251505, -1.79905, 1.0]], ['2, k, 19', [0.241466, -1.83437, 1.0]], ['2, k, 20', [0.161512, -0.830386, 1.0]], ['2, k, 21', [-0.155269, -0.579823, 1.0]], ['2, k, 22', [-0.189401, -0.576831, 1.0]], ['2, k, 23', [0.585504, -0.555906, 1.0]], ['2, k, 24', [0.53067, -0.582966, 1.0]]]
[['2, k, 0', [0.150886, -1.27218, 1.0]], ['2, k, 1', [0.156856, -1.01958, 1.0]], ['2, k, 2', [0.162144, -0.765523, 1.0]], ['2, k, 3', [0.185752, -0.647052, 1.0]], ['2, k, 4', [0.0575913, -0.768446, 1.0]], ['2, k, 5', [-0.0736378, -0.695021, 1.0]], ['2, k, 6', [-0.111631, -0.658883, 1.0]], ['2, k, 7', [-0.153191, -0.60019, 1.0]], ['2, k, 8', [0.304266, -0.784172, 1.0]], ['2, k, 9', [0.414267, -0.710545, 1.0]], ['2, k, 10', [0.483737, -0.649554, 1.0]], ['2, k, 11', [0.547088, -0.568312, 1.0]], ['2, k, 12', [0.0898973, -1.25884, 1.0]], ['2, k, 13', [0.0165871, -1.45922, 1.0]], ['2, k, 14', [0.00842807, -1.7601, 1.0]], ['2, k, 15', [0.000551711, -1.79322, 1.0]], ['2, k, 16', [0.209702, -1.26592, 1.0]], ['2, k, 17', [0.259995, -1.45364, 1.0]], ['2, k, 18', [0.251236, -1.79897, 1.0]], ['2, k, 19', [0.241569, -1.83434, 1.0]], ['2, k, 20', [0.161023, -0.829259, 1.0]], ['2, k, 21', [-0.150456, -0.593624, 1.0]], ['2, k, 22', [-0.189646, -0.574021, 1.0]], ['2, k, 23', [0.579556, -0.568697, 1.0]], ['2, k, 24', [0.487709, -0.570168, 1.0]]]
[['2, k, 0', [0.150015, -1.27247, 1.0]], ['2, k, 1', [0.156538, -1.01074, 1.0]], ['2, k, 2', [0.16528, -0.732329, 1.0]], ['2, k, 3', [0.190118, -0.613101, 1.0]], ['2, k, 4', [0.0577561, -0.768211, 1.0]], ['2, k, 5', [-0.00632923, -0.714984, 1.0]], ['2, k, 6', [-0.0569627, -0.656102, 1.0]], ['2, k, 7', [-0.145349, -0.60634, 1.0]], ['2, k, 8', [0.303145, -0.785046, 1.0]], ['2, k, 9', [0.414487, -0.712151, 1.0]], ['2, k, 10', [0.482905, -0.645279, 1.0]], ['2, k, 11', [0.546771, -0.582436, 1.0]], ['2, k, 12', [0.0889246, -1.25902, 1.0]], ['2, k, 13', [0.016236, -1.45936, 1.0]], ['2, k, 14', [0.0100391, -1.76345, 1.0]], ['2, k, 15', [0.00239836, -1.79699, 1.0]], ['2, k, 16', [0.208921, -1.26631, 1.0]], ['2, k, 17', [0.259448, -1.45328, 1.0]], ['2, k, 18', [0.254609, -1.79854, 1.0]], ['2, k, 19', [0.245328, -1.835, 1.0]], ['2, k, 20', [0.162899, -0.803504, 1.0]], ['2, k, 21', [-0.170038, -0.600406, 1.0]], ['2, k, 22', [-0.184697, -0.579359, 1.0]], ['2, k, 23', [0.583981, -0.582963, 1.0]], ['2, k, 24', [0.500017, -0.593748, 1.0]]]
[['2, k, 0', [0.149578, -1.27302, 1.0]], ['2, k, 1', [0.156074, -1.01189, 1.0]], ['2, k, 2', [0.16203, -0.747823, 1.0]], ['2, k, 3', [0.186108, -0.628597, 1.0]], ['2, k, 4', [0.0571188, -0.773623, 1.0]], ['2, k, 5', [-0.00623628, -0.720692, 1.0]], ['2, k, 6', [-0.0771839, -0.669649, 1.0]], ['2, k, 7', [-0.147667, -0.612507, 1.0]], ['2, k, 8', [0.300776, -0.78461, 1.0]], ['2, k, 9', [0.412325, -0.720817, 1.0]], ['2, k, 10', [0.46843, -0.656903, 1.0]], ['2, k, 11', [0.545093, -0.591242, 1.0]], ['2, k, 12', [0.0883027, -1.26047, 1.0]], ['2, k, 13', [0.0159676, -1.45703, 1.0]], ['2, k, 14', [0.0102994, -1.76603, 1.0]], ['2, k, 15', [0.00431528, -1.79938, 1.0]], ['2, k, 16', [0.208666, -1.26639, 1.0]], ['2, k, 17', [0.259041, -1.4526, 1.0]], ['2, k, 18', [0.253277, -1.79767, 1.0]], ['2, k, 19', [0.24549, -1.83469, 1.0]], ['2, k, 20', [0.160872, -0.812427, 1.0]], ['2, k, 21', [-0.164012, -0.605204, 1.0]], ['2, k, 22', [-0.185781, -0.593976, 1.0]], ['2, k, 23', [0.578974, -0.589135, 1.0]], ['2, k, 24', [0.487399, -0.593017, 1.0]]]
[['2, k, 0', [0.149483, -1.27307, 1.0]], ['2, k, 1', [0.153812, -1.01687, 1.0]], ['2, k, 2', [0.153225, -0.770717, 1.0]], ['2, k, 3', [0.179509, -0.652045, 1.0]], ['2, k, 4', [0.0576189, -0.774177, 1.0]], ['2, k, 5', [-0.00548484, -0.722066, 1.0]], ['2, k, 6', [-0.0539548, -0.665331, 1.0]], ['2, k, 7', [-0.142924, -0.615685, 1.0]], ['2, k, 8', [0.300836, -0.784517, 1.0]], ['2, k, 9', [0.412433, -0.722745, 1.0]], ['2, k, 10', [0.457978, -0.661922, 1.0]], ['2, k, 11', [0.543764, -0.599684, 1.0]], ['2, k, 12', [0.0881231, -1.26058, 1.0]], ['2, k, 13', [0.0149817, -1.45489, 1.0]], ['2, k, 14', [0.0123391, -1.79388, 1.0]], ['2, k, 15', [0.00694984, -1.82733, 1.0]], ['2, k, 16', [0.208634, -1.26637, 1.0]], ['2, k, 17', [0.25879, -1.45223, 1.0]], ['2, k, 18', [0.251933, -1.79725, 1.0]], ['2, k, 19', [0.244287, -1.83443, 1.0]], ['2, k, 20', [0.153626, -0.831394, 1.0]], ['2, k, 21', [-0.175283, -0.610376, 1.0]], ['2, k, 22', [-0.182536, -0.593865, 1.0]], ['2, k, 23', [0.572214, -0.599874, 1.0]], ['2, k, 24', [0.482583, -0.600607, 1.0]]]
[['2, k, 0', [0.148965, -1.27315, 1.0]], ['2, k, 1', [0.152388, -1.01649, 1.0]], ['2, k, 2', [0.150418, -0.7656, 1.0]], ['2, k, 3', [0.178086, -0.647554, 1.0]], ['2, k, 4', [0.0579866, -0.773413, 1.0]], ['2, k, 5', [-0.00472141, -0.722454, 1.0]], ['2, k, 6', [-0.0747972, -0.670607, 1.0]], ['2, k, 7', [-0.145937, -0.614708, 1.0]], ['2, k, 8', [0.300845, -0.784397, 1.0]], ['2, k, 9', [0.375713, -0.727415, 1.0]], ['2, k, 10', [0.446958, -0.665923, 1.0]], ['2, k, 11', [0.544519, -0.605204, 1.0]], ['2, k, 12', [0.0877237, -1.2605, 1.0]], ['2, k, 13', [0.0144916, -1.45481, 1.0]], ['2, k, 14', [0.0124164, -1.79385, 1.0]], ['2, k, 15', [0.00713225, -1.82718, 1.0]], ['2, k, 16', [0.208009, -1.26656, 1.0]], ['2, k, 17', [0.258878, -1.4526, 1.0]], ['2, k, 18', [0.251709, -1.79766, 1.0]], ['2, k, 19', [0.244082, -1.83449, 1.0]], ['2, k, 20', [0.151291, -0.828402, 1.0]], ['2, k, 21', [-0.148559, -0.604915, 1.0]], ['2, k, 22', [-0.184013, -0.588864, 1.0]], ['2, k, 23', [0.584991, -0.609215, 1.0]], ['2, k, 24', [0.497386, -0.616776, 1.0]]]
[['2, k, 0', [0.146771, -1.27426, 1.0]], ['2, k, 1', [0.150197, -1.01687, 1.0]], ['2, k, 2', [0.149111, -0.764544, 1.0]], ['2, k, 3', [0.177349, -0.646691, 1.0]], ['2, k, 4', [0.0579178, -0.772054, 1.0]], ['2, k, 5', [-0.00456005, -0.721742, 1.0]], ['2, k, 6', [-0.052762, -0.664693, 1.0]], ['2, k, 7', [-0.142834, -0.6147, 1.0]], ['2, k, 8', [0.299999, -0.786865, 1.0]], ['2, k, 9', [0.41225, -0.736286, 1.0]], ['2, k, 10', [0.45698, -0.67353, 1.0]], ['2, k, 11', [0.54407, -0.607951, 1.0]], ['2, k, 12', [0.0857275, -1.26113, 1.0]], ['2, k, 13', [0.0137981, -1.45487, 1.0]], ['2, k, 14', [0.0128975, -1.79354, 1.0]], ['2, k, 15', [0.00799152, -1.82628, 1.0]], ['2, k, 16', [0.205686, -1.268, 1.0]], ['2, k, 17', [0.258966, -1.45246, 1.0]], ['2, k, 18', [0.252364, -1.79754, 1.0]], ['2, k, 19', [0.24505, -1.83402, 1.0]], ['2, k, 20', [0.149841, -0.827694, 1.0]], ['2, k, 21', [-0.174915, -0.613231, 1.0]], ['2, k, 22', [-0.185171, -0.587991, 1.0]], ['2, k, 23', [0.584522, -0.605187, 1.0]], ['2, k, 24', [0.487716, -0.608792, 1.0]]]
[['2, k, 0', [0.144831, -1.27505, 1.0]], ['2, k, 1', [0.149402, -1.01784, 1.0]], ['2, k, 2', [0.149566, -0.764763, 1.0]], ['2, k, 3', [0.177385, -0.646759, 1.0]], ['2, k, 4', [0.0577612, -0.772303, 1.0]], ['2, k, 5', [-0.00475007, -0.721887, 1.0]], ['2, k, 6', [-0.075746, -0.669759, 1.0]], ['2, k, 7', [-0.147584, -0.609814, 1.0]], ['2, k, 8', [0.298886, -0.787503, 1.0]], ['2, k, 9', [0.374233, -0.731359, 1.0]], ['2, k, 10', [0.454356, -0.673762, 1.0]], ['2, k, 11', [0.546591, -0.606918, 1.0]], ['2, k, 12', [0.0841013, -1.26168, 1.0]], ['2, k, 13', [0.0136926, -1.45407, 1.0]], ['2, k, 14', [0.0159687, -1.79943, 1.0]], ['2, k, 15', [0.011582, -1.83291, 1.0]], ['2, k, 16', [0.20343, -1.26893, 1.0]], ['2, k, 17', [0.25893, -1.45313, 1.0]], ['2, k, 18', [0.250694, -1.79841, 1.0]], ['2, k, 19', [0.243462, -1.83383, 1.0]], ['2, k, 20', [0.149998, -0.828012, 1.0]], ['2, k, 21', [-0.184704, -0.610741, 1.0]], ['2, k, 22', [-0.194281, -0.5879, 1.0]], ['2, k, 23', [0.58628, -0.60092, 1.0]], ['2, k, 24', [0.504961, -0.619734, 1.0]]]
[['2, k, 0', [0.144877, -1.27457, 1.0]], ['2, k, 1', [0.148696, -1.01768, 1.0]], ['2, k, 2', [0.148563, -0.764327, 1.0]], ['2, k, 3', [0.176781, -0.646516, 1.0]], ['2, k, 4', [0.0555297, -0.770984, 1.0]], ['2, k, 5', [-0.0673636, -0.678319, 1.0]], ['2, k, 6', [-0.072314, -0.642487, 1.0]], ['2, k, 7', [-0.141901, -0.607325, 1.0]], ['2, k, 8', [0.29889, -0.787476, 1.0]], ['2, k, 9', [0.412303, -0.729224, 1.0]], ['2, k, 10', [0.466172, -0.670615, 1.0]], ['2, k, 11', [0.544975, -0.602988, 1.0]], ['2, k, 12', [0.0839925, -1.26116, 1.0]], ['2, k, 13', [0.0132955, -1.45319, 1.0]], ['2, k, 14', [0.00616476, -1.76709, 1.0]], ['2, k, 15', [0.00112773, -1.79936, 1.0]], ['2, k, 16', [0.203609, -1.26844, 1.0]], ['2, k, 17', [0.258964, -1.45294, 1.0]], ['2, k, 18', [0.251526, -1.79817, 1.0]], ['2, k, 19', [0.244656, -1.83389, 1.0]], ['2, k, 20', [0.148976, -0.827656, 1.0]], ['2, k, 21', [-0.124829, -0.600405, 1.0]], ['2, k, 22', [-0.183139, -0.581329, 1.0]], ['2, k, 23', [0.591583, -0.598475, 1.0]], ['2, k, 24', [0.518337, -0.623777, 1.0]]]
[['2, k, 0', [0.144434, -1.27259, 1.0]], ['2, k, 1', [0.148806, -1.01736, 1.0]], ['2, k, 2', [0.150031, -0.764051, 1.0]], ['2, k, 3', [0.176973, -0.645937, 1.0]], ['2, k, 4', [0.0554512, -0.769071, 1.0]], ['2, k, 5', [-0.0722368, -0.690248, 1.0]], ['2, k, 6', [-0.113113, -0.660618, 1.0]], ['2, k, 7', [-0.152515, -0.601918, 1.0]], ['2, k, 8', [0.298725, -0.783625, 1.0]], ['2, k, 9', [0.412472, -0.727527, 1.0]], ['2, k, 10', [0.468227, -0.663579, 1.0]], ['2, k, 11', [0.544154, -0.595308, 1.0]], ['2, k, 12', [0.0835719, -1.25895, 1.0]], ['2, k, 13', [0.0127922, -1.45292, 1.0]], ['2, k, 14', [0.00868577, -1.78346, 1.0]], ['2, k, 15', [0.00394081, -1.81584, 1.0]], ['2, k, 16', [0.203128, -1.26664, 1.0]], ['2, k, 17', [0.258634, -1.45225, 1.0]], ['2, k, 18', [0.250101, -1.79731, 1.0]], ['2, k, 19', [0.243057, -1.83361, 1.0]], ['2, k, 20', [0.149837, -0.827375, 1.0]], ['2, k, 21', [-0.122484, -0.582887, 1.0]], ['2, k, 22', [-0.182907, -0.574275, 1.0]], ['2, k, 23', [0.578736, -0.599422, 1.0]], ['2, k, 24', [0.485433, -0.591463, 1.0]]]
