[['2, k, 0', [8.39147, 78.78394, 1.0]], ['2, k, 1', [5.138235160121319, 111.57145546055014, 1.0]], ['2, k, 2', [2.693752148140878, 136.21841150843366, 1.0]], ['2, k, 3', [2.0154621323423227, 143.19607838071212, 1.0]], ['2, k, 4', [16.959670151025964, 126.67991987727537, 1.0]], ['2, k, 5', [19.021095463239266, 96.31388661547314, 1.0]], ['2, k, 6', [18.737936026347104, 74.2151423405549, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-11.370524329278105, 128.3194050565221, 1.0]], ['2, k, 9', [-21.38711474549327, 104.8858805027926, 1.0]], ['2, k, 10', [-24.881018777944632, 78.75363699067361, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.82511529741554, 78.15258628815954, 1.0]], ['2, k, 13', [1.6942318769894644, 40.54831679095422, 1.0]], ['2, k, 14', [-5.126758784247806, 12.768146877554724, 1.0]], ['2, k, 15', [1.405282918835626, 10.580772540443089, 1.0]], ['2, k, 16', [2.709190036584987, 79.30490900560572, 1.0]], ['2, k, 17', [-4.606798243954457, 47.43102498430564, 1.0]], ['2, k, 18', [-11.775403062518311, 11.153659508098876, 1.0]], ['2, k, 19', [-5.057949984153209, 8.439094773722578, 1.0]], ['2, k, 20', [2.693752148140878, 136.21841150843366, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.349557999999999, 79.63373600000001, 1.0]], ['2, k, 1', [8.292506300609546, 111.74280218725335, 1.0]], ['2, k, 2', [8.957589575724535, 135.7887083615542, 1.0]], ['2, k, 3', [9.137739382826958, 142.608445896049, 1.0]], ['2, k, 4', [26.78883479026799, 132.8978646759373, 1.0]], ['2, k, 5', [25.858196211261262, 102.51073438140143, 1.0]], ['2, k, 6', [22.446568497430167, 72.94393929031453, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.752512069116811, 130.2437191484675, 1.0]], ['2, k, 9', [-23.766494765523053, 109.35480719426378, 1.0]], ['2, k, 10', [-31.67042549540799, 86.0205454182408, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.642313588037442, 79.04361238178427, 1.0]], ['2, k, 13', [5.4439427734401855, 42.743499936516685, 1.0]], ['2, k, 14', [-0.7619451142188813, 11.55795085153892, 1.0]], ['2, k, 15', [3.0507072977348697, 5.077816428067086, 1.0]], ['2, k, 16', [2.92998150614416, 80.0522924548752, 1.0]], ['2, k, 17', [-4.041037734858198, 46.28201832857235, 1.0]], ['2, k, 18', [-10.308671153928284, 10.815687064141628, 1.0]], ['2, k, 19', [-5.24461234330083, 4.983536354131668, 1.0]], ['2, k, 20', [8.957589575724535, 135.7887083615542, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.566348, 79.55275800000001, 1.0]], ['2, k, 1', [8.433482248663529, 111.69206336630722, 1.0]], ['2, k, 2', [9.042644017140512, 135.76312533439807, 1.0]], ['2, k, 3', [9.203738736140505, 142.59120333813487, 1.0]], ['2, k, 4', [26.84178604353616, 132.8469816369815, 1.0]], ['2, k, 5', [25.849447202560178, 102.46077045097799, 1.0]], ['2, k, 6', [22.56849309596779, 72.90379370999587, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.62905092356279, 130.16850042917451, 1.0]], ['2, k, 9', [-23.158152129017616, 108.95685470046726, 1.0]], ['2, k, 10', [-30.55572928148197, 85.24128433718101, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.863816191974385, 79.0081345998147, 1.0]], ['2, k, 13', [5.534385339701496, 42.46048611364089, 1.0]], ['2, k, 14', [-0.6797173973163, 11.571864058044984, 1.0]], ['2, k, 15', [3.158783157394514, 5.069499221240476, 1.0]], ['2, k, 16', [3.113413493595342, 79.94860309392834, 1.0]], ['2, k, 17', [-3.95154497986964, 46.16983657008506, 1.0]], ['2, k, 18', [-10.20762920220503, 10.97056576590326, 1.0]], ['2, k, 19', [-4.645549425535248, 5.02313272806951, 1.0]], ['2, k, 20', [9.042644017140512, 135.76312533439807, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.758387999999999, 79.512812, 1.0]], ['2, k, 1', [8.540102607637067, 111.6648961828716, 1.0]], ['2, k, 2', [9.082175287005429, 135.74636642386506, 1.0]], ['2, k, 3', [9.221614104281667, 142.5753194708704, 1.0]], ['2, k, 4', [26.860953437350645, 132.8043086389951, 1.0]], ['2, k, 5', [25.80199624887012, 102.41840064599677, 1.0]], ['2, k, 6', [22.645362695498136, 72.85713045658734, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.5433198326810995, 130.09730418648823, 1.0]], ['2, k, 9', [-22.575648190498736, 108.60646018596805, 1.0]], ['2, k, 10', [-29.45458701004387, 84.61086990418762, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.074921916647309, 79.01200070157019, 1.0]], ['2, k, 13', [5.617924566800709, 42.2034017874972, 1.0]], ['2, k, 14', [-0.6058642109654633, 11.587436989002832, 1.0]], ['2, k, 15', [3.1286884191015054, 4.91029259884308, 1.0]], ['2, k, 16', [3.276375091936342, 79.89468011045771, 1.0]], ['2, k, 17', [-3.880859434853005, 46.06617977356355, 1.0]], ['2, k, 18', [-10.125694892909127, 11.131338440597766, 1.0]], ['2, k, 19', [-4.0495221529062695, 5.084171206678734, 1.0]], ['2, k, 20', [9.082175287005429, 135.74636642386506, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [7.933422, 79.51630200000001, 1.0]], ['2, k, 1', [8.622335367006519, 111.65592621981118, 1.0]], ['2, k, 2', [9.101044027548713, 135.7284251545619, 1.0]], ['2, k, 3', [9.220421137989925, 142.55200143779598, 1.0]], ['2, k, 4', [26.85652569123007, 132.74947616720223, 1.0]], ['2, k, 5', [25.714586110860953, 102.36254779854913, 1.0]], ['2, k, 6', [22.650927355619647, 72.7897474110211, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.502151091187941, 130.02630625723373, 1.0]], ['2, k, 9', [-22.05553630735048, 108.27223337389894, 1.0]], ['2, k, 10', [-28.455734705482666, 84.0201156431365, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.273198708141905, 79.0473765126532, 1.0]], ['2, k, 13', [5.682923896086904, 42.16758439069005, 1.0]], ['2, k, 14', [-0.6260265065983042, 11.510270532299785, 1.0]], ['2, k, 15', [3.0290895576271786, 4.821660791995174, 1.0]], ['2, k, 16', [3.410014504409946, 79.89419141364253, 1.0]], ['2, k, 17', [-3.8863751146925036, 45.98911089271283, 1.0]], ['2, k, 18', [-10.14332496359475, 11.27680334949207, 1.0]], ['2, k, 19', [-3.84325307499625, 5.4503712397686295, 1.0]], ['2, k, 20', [9.101044027548713, 135.7284251545619, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.114306000000001, 79.53873000000002, 1.0]], ['2, k, 1', [8.706138332918963, 111.65792469004603, 1.0]], ['2, k, 2', [9.122482910088864, 135.7170482163098, 1.0]], ['2, k, 3', [9.222194589539873, 142.53367993100935, 1.0]], ['2, k, 4', [26.85479644333044, 132.69699128785658, 1.0]], ['2, k, 5', [25.622343951297726, 102.30856800577801, 1.0]], ['2, k, 6', [22.620250738014732, 72.72963076298906, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.456733701250615, 129.96479879120085, 1.0]], ['2, k, 9', [-21.57474892329594, 107.96897519595274, 1.0]], ['2, k, 10', [-27.52920383800125, 83.53596044833998, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.473782108638039, 79.09694178356519, 1.0]], ['2, k, 13', [5.745470467915207, 42.227878382589715, 1.0]], ['2, k, 14', [-0.686042502274681, 11.393660802274692, 1.0]], ['2, k, 15', [2.9351143244203683, 4.786336629828334, 1.0]], ['2, k, 16', [3.5407621509531975, 79.91324522019143, 1.0]], ['2, k, 17', [-3.9082306946465826, 45.94548592471853, 1.0]], ['2, k, 18', [-10.205945400717654, 11.37084816238044, 1.0]], ['2, k, 19', [-3.810573763834344, 5.880276729282138, 1.0]], ['2, k, 20', [9.122482910088864, 135.7170482163098, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.249531999999999, 79.574452, 1.0]], ['2, k, 1', [8.7424413694997, 111.66906206580275, 1.0]], ['2, k, 2', [9.091839742808974, 135.70987151948333, 1.0]], ['2, k, 3', [9.170691180226246, 142.51733765472403, 1.0]], ['2, k, 4', [26.808553606446214, 132.65047270094396, 1.0]], ['2, k, 5', [25.487211747960366, 102.2589439908087, 1.0]], ['2, k, 6', [22.546086369693494, 72.66344263874379, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.402926529771035, 129.92228210532724, 1.0]], ['2, k, 9', [-21.122234723982142, 107.74050081745727, 1.0]], ['2, k, 10', [-26.65599256244217, 83.17796985461767, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.622280169420556, 79.1623744174324, 1.0]], ['2, k, 13', [5.761634121468268, 42.287544743787116, 1.0]], ['2, k, 14', [-0.7861532278979393, 11.301596840327015, 1.0]], ['2, k, 15', [2.682061814980277, 4.618430623095084, 1.0]], ['2, k, 16', [3.6385876852993855, 79.95045652388201, 1.0]], ['2, k, 17', [-3.9398848158121416, 45.955581315596646, 1.0]], ['2, k, 18', [-10.297777482692673, 11.450101168300364, 1.0]], ['2, k, 19', [-3.7867168549503676, 6.276043235061558, 1.0]], ['2, k, 20', [9.091839742808974, 135.70987151948333, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.349972000000001, 79.60198399999999, 1.0]], ['2, k, 1', [8.745649669135851, 111.6706824134547, 1.0]], ['2, k, 2', [9.028699244686253, 135.68693771562573, 1.0]], ['2, k, 3', [9.087457496715698, 142.48474150475653, 1.0]], ['2, k, 4', [26.721155340369954, 132.58367297279773, 1.0]], ['2, k, 5', [25.304495003718554, 102.18769041252304, 1.0]], ['2, k, 6', [22.43201786850581, 72.74131922325718, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.395509598201505, 129.87415600850156, 1.0]], ['2, k, 9', [-20.73650951640625, 107.5329156764343, 1.0]], ['2, k, 10', [-25.903145239500482, 82.85858288731757, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.726288465437813, 79.21768032720372, 1.0]], ['2, k, 13', [5.737208887373981, 42.32322375589809, 1.0]], ['2, k, 14', [-0.9223631798309428, 11.245536661674226, 1.0]], ['2, k, 15', [2.4834174313540562, 4.521440987613415, 1.0]], ['2, k, 16', [3.7113414876247255, 79.984664823689, 1.0]], ['2, k, 17', [-3.9999384971107226, 45.994294749310754, 1.0]], ['2, k, 18', [-10.432298943719982, 11.488505468785029, 1.0]], ['2, k, 19', [-3.810919050239069, 6.63788400657886, 1.0]], ['2, k, 20', [9.028699244686253, 135.68693771562573, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.443266, 79.62510400000001, 1.0]], ['2, k, 1', [8.744106799557867, 111.67339271905755, 1.0]], ['2, k, 2', [8.96274298949134, 135.67713570950565, 1.0]], ['2, k, 3', [9.002524862669404, 142.47138735957245, 1.0]], ['2, k, 4', [26.632082732323816, 132.52705699231515, 1.0]], ['2, k, 5', [25.117064799762204, 102.12614500126907, 1.0]], ['2, k, 6', [22.287753007236837, 72.7598130928802, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.38880398445759, 129.84344974001385, 1.0]], ['2, k, 9', [-20.373587167401745, 107.38288770271568, 1.0]], ['2, k, 10', [-25.240944684702264, 82.60075980288524, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.806388165977259, 79.25937760491729, 1.0]], ['2, k, 13', [5.687097357481575, 42.36515876027363, 1.0]], ['2, k, 14', [-1.0902842073477217, 11.194268085750409, 1.0]], ['2, k, 15', [2.3156113362559805, 4.4808459799674525, 1.0]], ['2, k, 16', [3.793708560999228, 80.00455273918513, 1.0]], ['2, k, 17', [-4.054613752539185, 46.05957074115946, 1.0]], ['2, k, 18', [-10.584243491365982, 11.438442291272374, 1.0]], ['2, k, 19', [-3.8586592580107464, 6.913656423112951, 1.0]], ['2, k, 20', [8.96274298949134, 135.67713570950565, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.480864, 79.65710399999999, 1.0]], ['2, k, 1', [8.693293904866637, 111.6804200531301, 1.0]], ['2, k, 2', [8.84774539701514, 135.67866632218323, 1.0]], ['2, k, 3', [8.868879428398115, 142.47125386423394, 1.0]], ['2, k, 4', [26.511418230131714, 132.4843539634117, 1.0]], ['2, k, 5', [24.901688381121925, 102.07789769577249, 1.0]], ['2, k, 6', [22.09090585159507, 72.80352176766738, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.413177026130891, 129.83006134017404, 1.0]], ['2, k, 9', [-20.088513777682063, 107.28426861908679, 1.0]], ['2, k, 10', [-24.687151628856558, 82.46463420015138, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.833165080144653, 79.30252412554519, 1.0]], ['2, k, 13', [5.582511252226981, 42.37498824079829, 1.0]], ['2, k, 14', [-1.282994786549894, 11.19308851137134, 1.0]], ['2, k, 15', [2.1303665209439075, 4.47067121605834, 1.0]], ['2, k, 16', [3.833217320706508, 80.02704869574701, 1.0]], ['2, k, 17', [-4.134564231365253, 46.14106478315679, 1.0]], ['2, k, 18', [-10.783236240850599, 11.321694388234725, 1.0]], ['2, k, 19', [-3.955663227196462, 7.126291109705349, 1.0]], ['2, k, 20', [8.84774539701514, 135.67866632218323, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.495496000000001, 79.68674200000001, 1.0]], ['2, k, 1', [8.624339068995669, 111.68726430418175, 1.0]], ['2, k, 2', [8.718839365458503, 135.68395837611325, 1.0]], ['2, k, 3', [8.723339666148668, 142.47633217917073, 1.0]], ['2, k, 4', [26.381745128369804, 132.45161543224177, 1.0]], ['2, k, 5', [24.743514627610093, 102.03954057809746, 1.0]], ['2, k, 6', [21.92132074145858, 72.89268620674459, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.463719763611774, 129.8247039646274, 1.0]], ['2, k, 9', [-19.869900972478987, 107.19290336292063, 1.0]], ['2, k, 10', [-24.23089044828967, 82.39572763562238, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.838017815101985, 79.34271867939366, 1.0]], ['2, k, 13', [5.4720929352329755, 42.39906915286257, 1.0]], ['2, k, 14', [-1.4679596605979786, 11.223555018244728, 1.0]], ['2, k, 15', [1.9627687724370468, 4.437655623522124, 1.0]], ['2, k, 16', [3.863330116233696, 80.04716646107161, 1.0]], ['2, k, 17', [-4.211254125265407, 46.20611008642527, 1.0]], ['2, k, 18', [-10.976152358658375, 11.18427913405894, 1.0]], ['2, k, 19', [-4.048817126621745, 7.3206120899623315, 1.0]], ['2, k, 20', [8.718839365458503, 135.68395837611325, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.51969, 79.711274, 1.0]], ['2, k, 1', [8.569541560401536, 111.69670060041167, 1.0]], ['2, k, 2', [8.610983055192246, 135.69782228487156, 1.0]], ['2, k, 3', [8.60185777770754, 142.49263753518116, 1.0]], ['2, k, 4', [26.275351869998598, 132.4340976312226, 1.0]], ['2, k, 5', [24.62901889142517, 102.01731317395914, 1.0]], ['2, k, 6', [21.78913146482553, 72.88587772848848, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.51944018801561, 129.81756200136454, 1.0]], ['2, k, 9', [-19.730993840657952, 107.11298614634582, 1.0]], ['2, k, 10', [-23.870177692255368, 82.34992539350394, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.847913124102273, 79.37166763369402, 1.0]], ['2, k, 13', [5.377664427215427, 42.42016126061991, 1.0]], ['2, k, 14', [-1.6287957657105885, 11.253820136849551, 1.0]], ['2, k, 15', [2.0037967015510976, 4.017754248971446, 1.0]], ['2, k, 16', [3.9230254111468286, 80.05604952706257, 1.0]], ['2, k, 17', [-4.25075926598529, 46.23914402728803, 1.0]], ['2, k, 18', [-11.11863803180169, 11.034400108138733, 1.0]], ['2, k, 19', [-4.094757580605867, 7.5089302619524805, 1.0]], ['2, k, 20', [8.610983055192246, 135.69782228487156, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.540180000000001, 79.737766, 1.0]], ['2, k, 1', [8.526434802855473, 111.71396564154561, 1.0]], ['2, k, 2', [8.527370624196964, 135.7239689811968, 1.0]], ['2, k, 3', [8.509154164123084, 142.52185501926783, 1.0]], ['2, k, 4', [26.20180409045713, 132.43322886845445, 1.0]], ['2, k, 5', [24.543438013643268, 102.01242529722282, 1.0]], ['2, k, 6', [21.642247864883046, 72.68887463646115, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.564668857884396, 129.816586139243, 1.0]], ['2, k, 9', [-19.643650426581182, 107.05918344652392, 1.0]], ['2, k, 10', [-23.602222060811343, 82.3322786485547, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.852072751870873, 79.3971189746954, 1.0]], ['2, k, 13', [5.2999944191972475, 42.47953738214359, 1.0]], ['2, k, 14', [-1.7696602337839513, 11.283361817367393, 1.0]], ['2, k, 15', [1.8898373881332309, 3.935192361670322, 1.0]], ['2, k, 16', [3.9789939192001818, 80.06506104595427, 1.0]], ['2, k, 17', [-4.27145894199197, 46.2696752939581, 1.0]], ['2, k, 18', [-11.242763110496075, 10.899192976035408, 1.0]], ['2, k, 19', [-4.128356826515451, 7.724243847493188, 1.0]], ['2, k, 20', [8.527370624196964, 135.7239689811968, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.605906000000001, 79.76551400000001, 1.0]], ['2, k, 1', [8.56381271307032, 111.73158977845308, 1.0]], ['2, k, 2', [8.548927535005852, 135.74935884216265, 1.0]], ['2, k, 3', [8.529344015698685, 142.55043338637788, 1.0]], ['2, k, 4', [26.230854776777278, 132.4341202911538, 1.0]], ['2, k, 5', [24.547234410313514, 102.0119555750613, 1.0]], ['2, k, 6', [21.606415255701563, 72.58006707124999, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.551467000808, 129.81800992295283, 1.0]], ['2, k, 9', [-19.55036768241819, 107.04064150814388, 1.0]], ['2, k, 10', [-23.37502311599502, 82.32416531344742, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.916639109598389, 79.42546100683062, 1.0]], ['2, k, 13', [5.293790274015515, 42.526552573596916, 1.0]], ['2, k, 14', [-1.8144020065284838, 11.344603827714003, 1.0]], ['2, k, 15', [1.816007310607752, 4.006716967632714, 1.0]], ['2, k, 16', [4.065547306082021, 80.07342317032564, 1.0]], ['2, k, 17', [-4.251816412800569, 46.298715977362534, 1.0]], ['2, k, 18', [-11.319408038938555, 10.835152320332249, 1.0]], ['2, k, 19', [-4.1868736221800935, 7.750666358798023, 1.0]], ['2, k, 20', [8.548927535005852, 135.74935884216265, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.69416, 79.790542, 1.0]], ['2, k, 1', [8.644369334544853, 111.75172270103803, 1.0]], ['2, k, 2', [8.634582881886947, 135.78006856409615, 1.0]], ['2, k, 3', [8.620070718514505, 142.58503434971473, 1.0]], ['2, k, 4', [26.32312930689661, 132.4456192923264, 1.0]], ['2, k, 5', [24.635778091763374, 102.02095668260407, 1.0]], ['2, k, 6', [21.62561116612867, 72.54331362499619, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.480882863462689, 129.8246524350797, 1.0]], ['2, k, 9', [-19.460678529499887, 107.05253235031327, 1.0]], ['2, k, 10', [-23.202819439189085, 82.33467903006351, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.006003205980173, 79.45151393206413, 1.0]], ['2, k, 13', [5.301279602264286, 42.459980820737144, 1.0]], ['2, k, 14', [-1.809869397524536, 11.409666560152683, 1.0]], ['2, k, 15', [1.832640053937896, 4.003547301404254, 1.0]], ['2, k, 16', [4.172001038152114, 80.07843668383836, 1.0]], ['2, k, 17', [-4.206001905332323, 46.30938032798796, 1.0]], ['2, k, 18', [-11.354811697662587, 10.817653653696404, 1.0]], ['2, k, 19', [-4.231272123597442, 7.713973307422095, 1.0]], ['2, k, 20', [8.634582881886947, 135.78006856409615, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.76657, 79.81854799999999, 1.0]], ['2, k, 1', [8.729835435526725, 111.7757750113275, 1.0]], ['2, k, 2', [8.745209440054298, 135.81098182540524, 1.0]], ['2, k, 3', [8.742828435664725, 142.617714500509, 1.0]], ['2, k, 4', [26.44564950249196, 132.46294711612515, 1.0]], ['2, k, 5', [24.764567280427165, 102.03520581904917, 1.0]], ['2, k, 6', [21.66138437292298, 72.44027563643334, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.3870312507317415, 129.82980591395605, 1.0]], ['2, k, 9', [-19.405210346877197, 107.08118414981853, 1.0]], ['2, k, 10', [-23.079462209453865, 82.36613552977106, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.080492896727762, 79.47817853334236, 1.0]], ['2, k, 13', [5.2960877073057935, 42.32776234226542, 1.0]], ['2, k, 14', [-1.8030033907283967, 11.456645772160766, 1.0]], ['2, k, 15', [1.8349594919272483, 4.037110541715172, 1.0]], ['2, k, 16', [4.247284051319125, 80.09016261460881, 1.0]], ['2, k, 17', [-4.157809607051214, 46.31284329963459, 1.0]], ['2, k, 18', [-11.37224498911161, 10.83926823293276, 1.0]], ['2, k, 19', [-4.255126110082991, 7.734717628537891, 1.0]], ['2, k, 20', [8.745209440054298, 135.81098182540524, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [8.857437999999998, 79.843622, 1.0]], ['2, k, 1', [8.873538758802214, 111.79550000616348, 1.0]], ['2, k, 2', [8.947476375219, 135.8350435402813, 1.0]], ['2, k, 3', [8.965869064500339, 142.64248049547956, 1.0]], ['2, k, 4', [26.657700298955454, 132.48008548427973, 1.0]], ['2, k, 5', [24.972649619250973, 102.05326613726811, 1.0]], ['2, k, 6', [21.77803741284041, 72.42974610359596, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.220370755359568, 129.84680907610917, 1.0]], ['2, k, 9', [-19.337635856287775, 107.16403996235873, 1.0]], ['2, k, 10', [-22.992573473965876, 82.43710799899934, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.168423076539177, 79.50614418303408, 1.0]], ['2, k, 13', [5.376524239500777, 42.34882020935902, 1.0]], ['2, k, 14', [-1.733223291230865, 11.478763248714003, 1.0]], ['2, k, 15', [1.709130465580492, 4.449614851473983, 1.0]], ['2, k, 16', [4.349280528674608, 80.10771660692299, 1.0]], ['2, k, 17', [-4.073673546934819, 46.31459200126178, 1.0]], ['2, k, 18', [-11.345185394126673, 10.88440872988052, 1.0]], ['2, k, 19', [-4.232298126880488, 7.773693551875329, 1.0]], ['2, k, 20', [8.947476375219, 135.8350435402813, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
