[['2, k, 0', [-0.283956, -0.343803, 1.0]], ['2, k, 1', [-0.29498, -0.282885, 1.0]], ['2, k, 2', [-0.304864, -0.222137, 1.0]], ['2, k, 3', [-0.315455, -0.105399, 1.0]], ['2, k, 4', [-0.46292, -0.270222, 1.0]], ['2, k, 5', [-0.522115, -0.301237, 1.0]], ['2, k, 6', [-0.546908, -0.353798, 1.0]], ['2, k, 7', [-0.589795, -0.383718, 1.0]], ['2, k, 8', [-0.187997, -0.287073, 1.0]], ['2, k, 9', [-0.0515081, -0.330819, 1.0]], ['2, k, 10', [0.0351807, -0.347567, 1.0]], ['2, k, 11', [0.0713748, -0.3467, 1.0]], ['2, k, 12', [-0.343652, -0.336638, 1.0]], ['2, k, 13', [-0.570952, -0.356962, 1.0]], ['2, k, 14', [-0.410932, -0.427025, 1.0]], ['2, k, 15', [-0.448178, -0.415265, 1.0]], ['2, k, 16', [-0.21874, -0.344283, 1.0]], ['2, k, 17', [-0.485475, -0.352299, 1.0]], ['2, k, 18', [-0.559132, -0.375058, 1.0]], ['2, k, 19', [-0.551413, -0.341142, 1.0]], ['2, k, 20', [-0.302603, -0.237354, 1.0]], ['2, k, 21', [-0.602652, -0.394147, 1.0]], ['2, k, 22', [-0.639478, -0.378311, 1.0]], ['2, k, 23', [0.106164, -0.347939, 1.0]], ['2, k, 24', [0.0818239, -0.318872, 1.0]]]
[['2, k, 0', [-0.287735, -0.776053, 1.0]], ['2, k, 1', [-0.301542, -0.491658, 1.0]], ['2, k, 2', [-0.313661, -0.209946, 1.0]], ['2, k, 3', [-0.306913, -0.0600873, 1.0]], ['2, k, 4', [-0.468574, -0.320182, 1.0]], ['2, k, 5', [-0.560258, -0.545512, 1.0]], ['2, k, 6', [-0.61171, -0.749485, 1.0]], ['2, k, 7', [-0.608, -0.802979, 1.0]], ['2, k, 8', [-0.138253, -0.320963, 1.0]], ['2, k, 9', [-0.000612128, -0.550436, 1.0]], ['2, k, 10', [0.101749, -0.741169, 1.0]], ['2, k, 11', [0.097576, -0.781197, 1.0]], ['2, k, 12', [-0.354448, -0.768097, 1.0]], ['2, k, 13', [-0.406798, -1.10818, 1.0]], ['2, k, 14', [-0.42368, -1.52736, 1.0]], ['2, k, 15', [-0.373813, -1.56609, 1.0]], ['2, k, 16', [-0.21475, -0.767311, 1.0]], ['2, k, 17', [-0.160878, -1.13666, 1.0]], ['2, k, 18', [-0.144574, -1.57565, 1.0]], ['2, k, 19', [-0.159216, -1.5831, 1.0]], ['2, k, 20', [-0.310864, -0.280146, 1.0]], ['2, k, 21', [-0.615623, -0.841281, 1.0]], ['2, k, 22', [-0.551726, -0.81323, 1.0]], ['2, k, 23', [0.100999, -0.829082, 1.0]], ['2, k, 24', [0.0388126, -0.795045, 1.0]]]
[['2, k, 0', [-0.287148, -0.776981, 1.0]], ['2, k, 1', [-0.300879, -0.492149, 1.0]], ['2, k, 2', [-0.312413, -0.210207, 1.0]], ['2, k, 3', [-0.306418, -0.0610434, 1.0]], ['2, k, 4', [-0.468586, -0.320776, 1.0]], ['2, k, 5', [-0.559802, -0.547986, 1.0]], ['2, k, 6', [-0.612176, -0.754337, 1.0]], ['2, k, 7', [-0.607889, -0.808227, 1.0]], ['2, k, 8', [-0.137784, -0.32119, 1.0]], ['2, k, 9', [-0.00176563, -0.549701, 1.0]], ['2, k, 10', [0.0969872, -0.743575, 1.0]], ['2, k, 11', [0.094, -0.788324, 1.0]], ['2, k, 12', [-0.353539, -0.769325, 1.0]], ['2, k, 13', [-0.407241, -1.10999, 1.0]], ['2, k, 14', [-0.419842, -1.53308, 1.0]], ['2, k, 15', [-0.375139, -1.56605, 1.0]], ['2, k, 16', [-0.214427, -0.767908, 1.0]], ['2, k, 17', [-0.160299, -1.13786, 1.0]], ['2, k, 18', [-0.117388, -1.55234, 1.0]], ['2, k, 19', [-0.170186, -1.58361, 1.0]], ['2, k, 20', [-0.309771, -0.280469, 1.0]], ['2, k, 21', [-0.624344, -0.844682, 1.0]], ['2, k, 22', [-0.550042, -0.817733, 1.0]], ['2, k, 23', [0.101416, -0.832804, 1.0]], ['2, k, 24', [0.061272, -0.778997, 1.0]]]
[['2, k, 0', [-0.286366, -0.777984, 1.0]], ['2, k, 1', [-0.300622, -0.492381, 1.0]], ['2, k, 2', [-0.312324, -0.21022, 1.0]], ['2, k, 3', [-0.305447, -0.0614834, 1.0]], ['2, k, 4', [-0.468551, -0.322152, 1.0]], ['2, k, 5', [-0.559956, -0.549891, 1.0]], ['2, k, 6', [-0.611182, -0.758016, 1.0]], ['2, k, 7', [-0.609364, -0.808459, 1.0]], ['2, k, 8', [-0.137608, -0.321273, 1.0]], ['2, k, 9', [-0.00328237, -0.550169, 1.0]], ['2, k, 10', [0.0929673, -0.745857, 1.0]], ['2, k, 11', [0.0928162, -0.787822, 1.0]], ['2, k, 12', [-0.352671, -0.770381, 1.0]], ['2, k, 13', [-0.407058, -1.1105, 1.0]], ['2, k, 14', [-0.421439, -1.5268, 1.0]], ['2, k, 15', [-0.37696, -1.56197, 1.0]], ['2, k, 16', [-0.213772, -0.768758, 1.0]], ['2, k, 17', [-0.160137, -1.13784, 1.0]], ['2, k, 18', [-0.123394, -1.56626, 1.0]], ['2, k, 19', [-0.168956, -1.57774, 1.0]], ['2, k, 20', [-0.309615, -0.280539, 1.0]], ['2, k, 21', [-0.622462, -0.846816, 1.0]], ['2, k, 22', [-0.550841, -0.819015, 1.0]], ['2, k, 23', [0.104069, -0.829641, 1.0]], ['2, k, 24', [0.0619062, -0.773761, 1.0]]]
[['2, k, 0', [-0.285916, -0.778949, 1.0]], ['2, k, 1', [-0.300306, -0.492644, 1.0]], ['2, k, 2', [-0.311624, -0.210304, 1.0]], ['2, k, 3', [-0.305116, -0.0616269, 1.0]], ['2, k, 4', [-0.4686, -0.322216, 1.0]], ['2, k, 5', [-0.55992, -0.553381, 1.0]], ['2, k, 6', [-0.612491, -0.76141, 1.0]], ['2, k, 7', [-0.609595, -0.810224, 1.0]], ['2, k, 8', [-0.136576, -0.321319, 1.0]], ['2, k, 9', [-0.00348795, -0.551973, 1.0]], ['2, k, 10', [0.0899854, -0.74919, 1.0]], ['2, k, 11', [0.091397, -0.790876, 1.0]], ['2, k, 12', [-0.352037, -0.771291, 1.0]], ['2, k, 13', [-0.407083, -1.11194, 1.0]], ['2, k, 14', [-0.422133, -1.52435, 1.0]], ['2, k, 15', [-0.37762, -1.5612, 1.0]], ['2, k, 16', [-0.213506, -0.769692, 1.0]], ['2, k, 17', [-0.159996, -1.1376, 1.0]], ['2, k, 18', [-0.140155, -1.55118, 1.0]], ['2, k, 19', [-0.159362, -1.57785, 1.0]], ['2, k, 20', [-0.309009, -0.280688, 1.0]], ['2, k, 21', [-0.621968, -0.849414, 1.0]], ['2, k, 22', [-0.552945, -0.820398, 1.0]], ['2, k, 23', [0.107437, -0.833683, 1.0]], ['2, k, 24', [0.0340828, -0.805732, 1.0]]]
[['2, k, 0', [-0.285626, -0.780045, 1.0]], ['2, k, 1', [-0.299889, -0.493381, 1.0]], ['2, k, 2', [-0.310985, -0.21124, 1.0]], ['2, k, 3', [-0.304618, -0.0616947, 1.0]], ['2, k, 4', [-0.468821, -0.323029, 1.0]], ['2, k, 5', [-0.560804, -0.556416, 1.0]], ['2, k, 6', [-0.612494, -0.764799, 1.0]], ['2, k, 7', [-0.609109, -0.810456, 1.0]], ['2, k, 8', [-0.135506, -0.321802, 1.0]], ['2, k, 9', [-0.0038406, -0.556119, 1.0]], ['2, k, 10', [0.0906458, -0.752866, 1.0]], ['2, k, 11', [0.0894872, -0.79153, 1.0]], ['2, k, 12', [-0.351659, -0.772379, 1.0]], ['2, k, 13', [-0.407114, -1.11553, 1.0]], ['2, k, 14', [-0.422886, -1.51581, 1.0]], ['2, k, 15', [-0.374722, -1.56407, 1.0]], ['2, k, 16', [-0.213316, -0.770732, 1.0]], ['2, k, 17', [-0.159141, -1.13921, 1.0]], ['2, k, 18', [-0.13862, -1.56331, 1.0]], ['2, k, 19', [-0.172568, -1.58409, 1.0]], ['2, k, 20', [-0.308428, -0.281559, 1.0]], ['2, k, 21', [-0.621163, -0.849545, 1.0]], ['2, k, 22', [-0.552668, -0.819546, 1.0]], ['2, k, 23', [0.0974604, -0.836784, 1.0]], ['2, k, 24', [0.0548349, -0.781887, 1.0]]]
[['2, k, 0', [-0.28594, -0.780268, 1.0]], ['2, k, 1', [-0.299815, -0.4935, 1.0]], ['2, k, 2', [-0.310575, -0.211466, 1.0]], ['2, k, 3', [-0.304012, -0.0618037, 1.0]], ['2, k, 4', [-0.468661, -0.32315, 1.0]], ['2, k, 5', [-0.560731, -0.556413, 1.0]], ['2, k, 6', [-0.612394, -0.764853, 1.0]], ['2, k, 7', [-0.608697, -0.80949, 1.0]], ['2, k, 8', [-0.134565, -0.32205, 1.0]], ['2, k, 9', [-0.00389407, -0.556774, 1.0]], ['2, k, 10', [0.0905222, -0.753577, 1.0]], ['2, k, 11', [0.0881401, -0.792973, 1.0]], ['2, k, 12', [-0.351854, -0.772384, 1.0]], ['2, k, 13', [-0.407126, -1.11648, 1.0]], ['2, k, 14', [-0.427009, -1.51881, 1.0]], ['2, k, 15', [-0.378789, -1.56032, 1.0]], ['2, k, 16', [-0.21377, -0.771202, 1.0]], ['2, k, 17', [-0.159252, -1.13896, 1.0]], ['2, k, 18', [-0.140307, -1.56244, 1.0]], ['2, k, 19', [-0.171027, -1.58465, 1.0]], ['2, k, 20', [-0.30812, -0.28175, 1.0]], ['2, k, 21', [-0.617448, -0.84923, 1.0]], ['2, k, 22', [-0.552203, -0.820649, 1.0]], ['2, k, 23', [0.101973, -0.837177, 1.0]], ['2, k, 24', [0.0544028, -0.779413, 1.0]]]
[['2, k, 0', [-0.285963, -0.780635, 1.0]], ['2, k, 1', [-0.299688, -0.493614, 1.0]], ['2, k, 2', [-0.310215, -0.211475, 1.0]], ['2, k, 3', [-0.303462, -0.0614538, 1.0]], ['2, k, 4', [-0.468691, -0.323411, 1.0]], ['2, k, 5', [-0.560812, -0.556476, 1.0]], ['2, k, 6', [-0.612391, -0.764835, 1.0]], ['2, k, 7', [-0.610556, -0.807958, 1.0]], ['2, k, 8', [-0.133617, -0.321881, 1.0]], ['2, k, 9', [-0.00376107, -0.557998, 1.0]], ['2, k, 10', [0.090922, -0.754684, 1.0]], ['2, k, 11', [0.0872317, -0.792551, 1.0]], ['2, k, 12', [-0.351836, -0.772657, 1.0]], ['2, k, 13', [-0.407037, -1.11663, 1.0]], ['2, k, 14', [-0.435052, -1.46503, 1.0]], ['2, k, 15', [-0.452393, -1.55176, 1.0]], ['2, k, 16', [-0.213832, -0.77163, 1.0]], ['2, k, 17', [-0.159576, -1.13843, 1.0]], ['2, k, 18', [-0.132644, -1.54983, 1.0]], ['2, k, 19', [-0.170177, -1.58702, 1.0]], ['2, k, 20', [-0.30782, -0.28179, 1.0]], ['2, k, 21', [-0.622213, -0.848539, 1.0]], ['2, k, 22', [-0.555201, -0.81888, 1.0]], ['2, k, 23', [0.0972876, -0.840382, 1.0]], ['2, k, 24', [0.0320851, -0.806087, 1.0]]]
[['2, k, 0', [-0.285781, -0.780913, 1.0]], ['2, k, 1', [-0.299355, -0.49372, 1.0]], ['2, k, 2', [-0.309645, -0.211334, 1.0]], ['2, k, 3', [-0.30323, -0.0614611, 1.0]], ['2, k, 4', [-0.468506, -0.32347, 1.0]], ['2, k, 5', [-0.560727, -0.554708, 1.0]], ['2, k, 6', [-0.612196, -0.763148, 1.0]], ['2, k, 7', [-0.610105, -0.806965, 1.0]], ['2, k, 8', [-0.13302, -0.321765, 1.0]], ['2, k, 9', [-0.00364253, -0.558034, 1.0]], ['2, k, 10', [0.0907972, -0.754856, 1.0]], ['2, k, 11', [0.086762, -0.793212, 1.0]], ['2, k, 12', [-0.351626, -0.77289, 1.0]], ['2, k, 13', [-0.407345, -1.11646, 1.0]], ['2, k, 14', [-0.421819, -1.51865, 1.0]], ['2, k, 15', [-0.397524, -1.57758, 1.0]], ['2, k, 16', [-0.213684, -0.771902, 1.0]], ['2, k, 17', [-0.159142, -1.14071, 1.0]], ['2, k, 18', [-0.132295, -1.55369, 1.0]], ['2, k, 19', [-0.174323, -1.59026, 1.0]], ['2, k, 20', [-0.307309, -0.281705, 1.0]], ['2, k, 21', [-0.619206, -0.845447, 1.0]], ['2, k, 22', [-0.552237, -0.820598, 1.0]], ['2, k, 23', [0.0989709, -0.840495, 1.0]], ['2, k, 24', [0.0318332, -0.806446, 1.0]]]
[['2, k, 0', [-0.285675, -0.781269, 1.0]], ['2, k, 1', [-0.299162, -0.493881, 1.0]], ['2, k, 2', [-0.30939, -0.211394, 1.0]], ['2, k, 3', [-0.302831, -0.0616063, 1.0]], ['2, k, 4', [-0.468212, -0.323783, 1.0]], ['2, k, 5', [-0.560097, -0.552445, 1.0]], ['2, k, 6', [-0.611942, -0.760999, 1.0]], ['2, k, 7', [-0.610005, -0.814341, 1.0]], ['2, k, 8', [-0.132221, -0.321837, 1.0]], ['2, k, 9', [-0.00348047, -0.558234, 1.0]], ['2, k, 10', [0.0899028, -0.755566, 1.0]], ['2, k, 11', [0.085415, -0.793887, 1.0]], ['2, k, 12', [-0.351465, -0.773207, 1.0]], ['2, k, 13', [-0.407323, -1.11632, 1.0]], ['2, k, 14', [-0.441051, -1.56007, 1.0]], ['2, k, 15', [-0.3533, -1.57477, 1.0]], ['2, k, 16', [-0.21363, -0.772265, 1.0]], ['2, k, 17', [-0.158911, -1.14089, 1.0]], ['2, k, 18', [-0.130435, -1.55309, 1.0]], ['2, k, 19', [-0.165913, -1.60049, 1.0]], ['2, k, 20', [-0.307077, -0.281779, 1.0]], ['2, k, 21', [-0.62761, -0.849157, 1.0]], ['2, k, 22', [-0.551942, -0.819592, 1.0]], ['2, k, 23', [0.0879492, -0.844684, 1.0]], ['2, k, 24', [0.0261918, -0.807412, 1.0]]]
[['2, k, 0', [-0.285568, -0.781422, 1.0]], ['2, k, 1', [-0.298575, -0.49425, 1.0]], ['2, k, 2', [-0.308157, -0.211897, 1.0]], ['2, k, 3', [-0.302645, -0.0616183, 1.0]], ['2, k, 4', [-0.468047, -0.323962, 1.0]], ['2, k, 5', [-0.559851, -0.551736, 1.0]], ['2, k, 6', [-0.611798, -0.760378, 1.0]], ['2, k, 7', [-0.61094, -0.814265, 1.0]], ['2, k, 8', [-0.131898, -0.321918, 1.0]], ['2, k, 9', [-0.00348109, -0.558427, 1.0]], ['2, k, 10', [0.0894697, -0.755964, 1.0]], ['2, k, 11', [0.0861416, -0.794675, 1.0]], ['2, k, 12', [-0.351296, -0.773319, 1.0]], ['2, k, 13', [-0.407487, -1.11615, 1.0]], ['2, k, 14', [-0.427272, -1.50001, 1.0]], ['2, k, 15', [-0.470184, -1.56209, 1.0]], ['2, k, 16', [-0.213578, -0.772443, 1.0]], ['2, k, 17', [-0.159669, -1.13739, 1.0]], ['2, k, 18', [-0.130778, -1.55149, 1.0]], ['2, k, 19', [-0.172059, -1.59425, 1.0]], ['2, k, 20', [-0.306011, -0.282232, 1.0]], ['2, k, 21', [-0.627321, -0.850441, 1.0]], ['2, k, 22', [-0.552435, -0.819463, 1.0]], ['2, k, 23', [0.0922952, -0.843205, 1.0]], ['2, k, 24', [0.0271255, -0.807951, 1.0]]]
[['2, k, 0', [-0.285793, -0.781673, 1.0]], ['2, k, 1', [-0.298559, -0.494293, 1.0]], ['2, k, 2', [-0.308079, -0.211813, 1.0]], ['2, k, 3', [-0.302444, -0.0616339, 1.0]], ['2, k, 4', [-0.468099, -0.323904, 1.0]], ['2, k, 5', [-0.559958, -0.551508, 1.0]], ['2, k, 6', [-0.61194, -0.760152, 1.0]], ['2, k, 7', [-0.611772, -0.814214, 1.0]], ['2, k, 8', [-0.131602, -0.322212, 1.0]], ['2, k, 9', [-0.00349952, -0.55934, 1.0]], ['2, k, 10', [0.0893214, -0.756934, 1.0]], ['2, k, 11', [0.0850451, -0.796009, 1.0]], ['2, k, 12', [-0.351547, -0.773553, 1.0]], ['2, k, 13', [-0.407497, -1.11615, 1.0]], ['2, k, 14', [-0.432515, -1.46509, 1.0]], ['2, k, 15', [-0.377129, -1.56062, 1.0]], ['2, k, 16', [-0.213769, -0.772703, 1.0]], ['2, k, 17', [-0.159436, -1.13908, 1.0]], ['2, k, 18', [-0.130332, -1.55029, 1.0]], ['2, k, 19', [-0.17491, -1.59337, 1.0]], ['2, k, 20', [-0.305954, -0.282183, 1.0]], ['2, k, 21', [-0.632854, -0.850441, 1.0]], ['2, k, 22', [-0.552242, -0.819511, 1.0]], ['2, k, 23', [0.0964761, -0.840183, 1.0]], ['2, k, 24', [0.0249948, -0.810131, 1.0]]]
[['2, k, 0', [-0.285794, -0.781952, 1.0]], ['2, k, 1', [-0.297946, -0.494764, 1.0]], ['2, k, 2', [-0.306793, -0.212144, 1.0]], ['2, k, 3', [-0.3021, -0.0616948, 1.0]], ['2, k, 4', [-0.467805, -0.324296, 1.0]], ['2, k, 5', [-0.560823, -0.551707, 1.0]], ['2, k, 6', [-0.612459, -0.760478, 1.0]], ['2, k, 7', [-0.6131, -0.813857, 1.0]], ['2, k, 8', [-0.131144, -0.322683, 1.0]], ['2, k, 9', [-0.00380446, -0.558846, 1.0]], ['2, k, 10', [0.0877696, -0.757025, 1.0]], ['2, k, 11', [0.0843857, -0.79562, 1.0]], ['2, k, 12', [-0.351567, -0.773744, 1.0]], ['2, k, 13', [-0.40754, -1.11619, 1.0]], ['2, k, 14', [-0.42156, -1.51663, 1.0]], ['2, k, 15', [-0.441354, -1.56048, 1.0]], ['2, k, 16', [-0.213745, -0.773083, 1.0]], ['2, k, 17', [-0.15912, -1.14124, 1.0]], ['2, k, 18', [-0.123674, -1.56056, 1.0]], ['2, k, 19', [-0.181999, -1.59104, 1.0]], ['2, k, 20', [-0.304854, -0.282537, 1.0]], ['2, k, 21', [-0.625616, -0.848821, 1.0]], ['2, k, 22', [-0.563754, -0.822027, 1.0]], ['2, k, 23', [0.0921019, -0.838749, 1.0]], ['2, k, 24', [0.0242312, -0.809034, 1.0]]]
[['2, k, 0', [-0.28576, -0.782022, 1.0]], ['2, k, 1', [-0.297621, -0.495004, 1.0]], ['2, k, 2', [-0.306367, -0.212364, 1.0]], ['2, k, 3', [-0.302017, -0.0617219, 1.0]], ['2, k, 4', [-0.467776, -0.324396, 1.0]], ['2, k, 5', [-0.561403, -0.550935, 1.0]], ['2, k, 6', [-0.61336, -0.75954, 1.0]], ['2, k, 7', [-0.614232, -0.812068, 1.0]], ['2, k, 8', [-0.131018, -0.323256, 1.0]], ['2, k, 9', [-0.00372501, -0.558654, 1.0]], ['2, k, 10', [0.0867479, -0.757328, 1.0]], ['2, k, 11', [0.0856135, -0.795606, 1.0]], ['2, k, 12', [-0.351555, -0.773828, 1.0]], ['2, k, 13', [-0.407554, -1.11653, 1.0]], ['2, k, 14', [-0.42219, -1.52927, 1.0]], ['2, k, 15', [-0.455255, -1.57017, 1.0]], ['2, k, 16', [-0.21369, -0.773145, 1.0]], ['2, k, 17', [-0.159314, -1.13814, 1.0]], ['2, k, 18', [-0.130403, -1.54726, 1.0]], ['2, k, 19', [-0.159923, -1.59127, 1.0]], ['2, k, 20', [-0.304453, -0.282749, 1.0]], ['2, k, 21', [-0.630391, -0.846001, 1.0]], ['2, k, 22', [-0.556521, -0.819864, 1.0]], ['2, k, 23', [0.0885102, -0.845924, 1.0]], ['2, k, 24', [0.0249086, -0.810912, 1.0]]]
[['2, k, 0', [-0.28586, -0.782423, 1.0]], ['2, k, 1', [-0.297081, -0.495424, 1.0]], ['2, k, 2', [-0.305151, -0.212541, 1.0]], ['2, k, 3', [-0.301653, -0.0617336, 1.0]], ['2, k, 4', [-0.467698, -0.324632, 1.0]], ['2, k, 5', [-0.562537, -0.550534, 1.0]], ['2, k, 6', [-0.614378, -0.758519, 1.0]], ['2, k, 7', [-0.615126, -0.81017, 1.0]], ['2, k, 8', [-0.130915, -0.32361, 1.0]], ['2, k, 9', [-0.00368589, -0.557743, 1.0]], ['2, k, 10', [0.0854117, -0.756781, 1.0]], ['2, k, 11', [0.0862617, -0.793625, 1.0]], ['2, k, 12', [-0.351672, -0.774304, 1.0]], ['2, k, 13', [-0.40744, -1.1165, 1.0]], ['2, k, 14', [-0.445499, -1.568, 1.0]], ['2, k, 15', [-0.351066, -1.5333, 1.0]], ['2, k, 16', [-0.21378, -0.773487, 1.0]], ['2, k, 17', [-0.159411, -1.13726, 1.0]], ['2, k, 18', [-0.122691, -1.57442, 1.0]], ['2, k, 19', [-0.172781, -1.57455, 1.0]], ['2, k, 20', [-0.303419, -0.282978, 1.0]], ['2, k, 21', [-0.631085, -0.846279, 1.0]], ['2, k, 22', [-0.556216, -0.814905, 1.0]], ['2, k, 23', [0.0919819, -0.840566, 1.0]], ['2, k, 24', [0.0247679, -0.806544, 1.0]]]
[['2, k, 0', [-0.285599, -0.782738, 1.0]], ['2, k, 1', [-0.296897, -0.495607, 1.0]], ['2, k, 2', [-0.305148, -0.212552, 1.0]], ['2, k, 3', [-0.301394, -0.0616878, 1.0]], ['2, k, 4', [-0.467462, -0.325509, 1.0]], ['2, k, 5', [-0.564196, -0.549349, 1.0]], ['2, k, 6', [-0.617062, -0.756065, 1.0]], ['2, k, 7', [-0.617859, -0.80562, 1.0]], ['2, k, 8', [-0.130666, -0.3241, 1.0]], ['2, k, 9', [-0.00435668, -0.556362, 1.0]], ['2, k, 10', [0.0862646, -0.753917, 1.0]], ['2, k, 11', [0.0858265, -0.792799, 1.0]], ['2, k, 12', [-0.351589, -0.774631, 1.0]], ['2, k, 13', [-0.407719, -1.11716, 1.0]], ['2, k, 14', [-0.422049, -1.53831, 1.0]], ['2, k, 15', [-0.356103, -1.58018, 1.0]], ['2, k, 16', [-0.213283, -0.773784, 1.0]], ['2, k, 17', [-0.1594, -1.13763, 1.0]], ['2, k, 18', [-0.121132, -1.52631, 1.0]], ['2, k, 19', [-0.157019, -1.57913, 1.0]], ['2, k, 20', [-0.303397, -0.283007, 1.0]], ['2, k, 21', [-0.636613, -0.84169, 1.0]], ['2, k, 22', [-0.561799, -0.811336, 1.0]], ['2, k, 23', [0.0971979, -0.836024, 1.0]], ['2, k, 24', [0.0239175, -0.806335, 1.0]]]
[['2, k, 0', [-0.285433, -0.782926, 1.0]], ['2, k, 1', [-0.296688, -0.495828, 1.0]], ['2, k, 2', [-0.30502, -0.212754, 1.0]], ['2, k, 3', [-0.301204, -0.0616368, 1.0]], ['2, k, 4', [-0.467459, -0.325944, 1.0]], ['2, k, 5', [-0.564471, -0.543678, 1.0]], ['2, k, 6', [-0.619722, -0.746955, 1.0]], ['2, k, 7', [-0.618575, -0.797969, 1.0]], ['2, k, 8', [-0.130681, -0.324092, 1.0]], ['2, k, 9', [-0.00424441, -0.553807, 1.0]], ['2, k, 10', [0.0886441, -0.747788, 1.0]], ['2, k, 11', [0.0885175, -0.786817, 1.0]], ['2, k, 12', [-0.351607, -0.774946, 1.0]], ['2, k, 13', [-0.407587, -1.11373, 1.0]], ['2, k, 14', [-0.421724, -1.53159, 1.0]], ['2, k, 15', [-0.359545, -1.57681, 1.0]], ['2, k, 16', [-0.212874, -0.773854, 1.0]], ['2, k, 17', [-0.159283, -1.13833, 1.0]], ['2, k, 18', [-0.127309, -1.53208, 1.0]], ['2, k, 19', [-0.16007, -1.58414, 1.0]], ['2, k, 20', [-0.303267, -0.283179, 1.0]], ['2, k, 21', [-0.631236, -0.830926, 1.0]], ['2, k, 22', [-0.562402, -0.803815, 1.0]], ['2, k, 23', [0.102549, -0.826979, 1.0]], ['2, k, 24', [0.0330897, -0.800064, 1.0]]]
[['2, k, 0', [-0.285293, -0.783374, 1.0]], ['2, k, 1', [-0.296456, -0.496075, 1.0]], ['2, k, 2', [-0.304601, -0.213026, 1.0]], ['2, k, 3', [-0.300926, -0.0617556, 1.0]], ['2, k, 4', [-0.467148, -0.326653, 1.0]], ['2, k, 5', [-0.565382, -0.536522, 1.0]], ['2, k, 6', [-0.622511, -0.733685, 1.0]], ['2, k, 7', [-0.619732, -0.784878, 1.0]], ['2, k, 8', [-0.130785, -0.324247, 1.0]], ['2, k, 9', [-0.00284491, -0.549473, 1.0]], ['2, k, 10', [0.0902165, -0.740588, 1.0]], ['2, k, 11', [0.0885245, -0.776358, 1.0]], ['2, k, 12', [-0.351813, -0.775496, 1.0]], ['2, k, 13', [-0.407613, -1.11374, 1.0]], ['2, k, 14', [-0.423453, -1.53156, 1.0]], ['2, k, 15', [-0.360622, -1.57265, 1.0]], ['2, k, 16', [-0.212436, -0.774242, 1.0]], ['2, k, 17', [-0.158981, -1.13943, 1.0]], ['2, k, 18', [-0.134316, -1.53871, 1.0]], ['2, k, 19', [-0.161436, -1.58751, 1.0]], ['2, k, 20', [-0.302934, -0.283414, 1.0]], ['2, k, 21', [-0.631702, -0.816601, 1.0]], ['2, k, 22', [-0.563921, -0.806957, 1.0]], ['2, k, 23', [0.101257, -0.815631, 1.0]], ['2, k, 24', [0.0307702, -0.788645, 1.0]]]
[['2, k, 0', [-0.285504, -0.783521, 1.0]], ['2, k, 1', [-0.296493, -0.496195, 1.0]], ['2, k, 2', [-0.304758, -0.213413, 1.0]], ['2, k, 3', [-0.300555, -0.0614728, 1.0]], ['2, k, 4', [-0.467324, -0.326811, 1.0]], ['2, k, 5', [-0.563288, -0.523417, 1.0]], ['2, k, 6', [-0.623854, -0.716288, 1.0]], ['2, k, 7', [-0.620764, -0.764326, 1.0]], ['2, k, 8', [-0.130944, -0.324166, 1.0]], ['2, k, 9', [-0.00321904, -0.538822, 1.0]], ['2, k, 10', [0.0902193, -0.725179, 1.0]], ['2, k, 11', [0.0899279, -0.764977, 1.0]], ['2, k, 12', [-0.352153, -0.775679, 1.0]], ['2, k, 13', [-0.407949, -1.11683, 1.0]], ['2, k, 14', [-0.436261, -1.46637, 1.0]], ['2, k, 15', [-0.371924, -1.56009, 1.0]], ['2, k, 16', [-0.212551, -0.774336, 1.0]], ['2, k, 17', [-0.158743, -1.13986, 1.0]], ['2, k, 18', [-0.132832, -1.54095, 1.0]], ['2, k, 19', [-0.163262, -1.5892, 1.0]], ['2, k, 20', [-0.303034, -0.283706, 1.0]], ['2, k, 21', [-0.634716, -0.798767, 1.0]], ['2, k, 22', [-0.561601, -0.778664, 1.0]], ['2, k, 23', [0.101778, -0.801629, 1.0]], ['2, k, 24', [0.0304313, -0.771831, 1.0]]]
