[['2, k, 0', [-14.04141, 86.53284, 1.0]], ['2, k, 1', [-11.129091501714953, 117.1028604452512, 1.0]], ['2, k, 2', [-8.940940353995847, 140.26542570220707, 1.0]], ['2, k, 3', [-8.309454134061522, 146.86122797133163, 1.0]], ['2, k, 4', [7.007979363896815, 134.26938724788133, 1.0]], ['2, k, 5', [18.141341577736096, 109.59036457389256, 1.0]], ['2, k, 6', [21.78484654496407, 84.14679608681536, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.357145505233074, 133.83936811695457, 1.0]], ['2, k, 9', [-29.13991715422647, 102.47510946888217, 1.0]], ['2, k, 10', [-29.93512946248176, 79.38142654040523, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-8.288874980776471, 86.51550942587822, 1.0]], ['2, k, 13', [0.43455645033417234, 48.15558618854969, 1.0]], ['2, k, 14', [6.055264748617509, 13.3497297602092, 1.0]], ['2, k, 15', [-0.07370462091128438, 10.097383320185902, 1.0]], ['2, k, 16', [-19.436608968650788, 86.40170297211093, 1.0]], ['2, k, 17', [-10.781673387838275, 46.36749628277504, 1.0]], ['2, k, 18', [-1.3060754516605861, 11.26880224143607, 1.0]], ['2, k, 19', [-7.272597275260518, 8.149708642732167, 1.0]], ['2, k, 20', [-8.940940353995847, 140.26542570220707, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.34186, 87.103134, 1.0]], ['2, k, 1', [-11.208431065995418, 117.55286527567094, 1.0]], ['2, k, 2', [-10.414020660958393, 140.58677036815428, 1.0]], ['2, k, 3', [-10.208252416679251, 147.1458546200439, 1.0]], ['2, k, 4', [5.475859178911774, 135.11313636965878, 1.0]], ['2, k, 5', [25.0000360522383, 114.65565864406013, 1.0]], ['2, k, 6', [37.20757625370353, 95.31154387351634, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.288252027360098, 134.4671463178187, 1.0]], ['2, k, 9', [-34.75226297106986, 103.34603079337887, 1.0]], ['2, k, 10', [-34.16390477519739, 80.0451655735694, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.793622690110968, 87.63968315476166, 1.0]], ['2, k, 13', [-0.1347552073344751, 49.41241485492771, 1.0]], ['2, k, 14', [4.875971455452039, 12.48830698257595, 1.0]], ['2, k, 15', [-0.680668369919081, 8.864356412229036, 1.0]], ['2, k, 16', [-17.74011621966696, 86.36819097417812, 1.0]], ['2, k, 17', [-10.929709556605836, 46.31984728841877, 1.0]], ['2, k, 18', [-2.2232544279902466, 11.069385160034791, 1.0]], ['2, k, 19', [-4.0711463771858725, 4.301071493959617, 1.0]], ['2, k, 20', [-10.414020660958393, 140.58677036815428, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.348, 87.10663200000002, 1.0]], ['2, k, 1', [-11.226819920417723, 117.56184075130437, 1.0]], ['2, k, 2', [-10.439992521563502, 140.59854299040353, 1.0]], ['2, k, 3', [-10.235634599013089, 147.15760118514928, 1.0]], ['2, k, 4', [5.449343233012787, 135.12740859432805, 1.0]], ['2, k, 5', [24.9707899624616, 114.47175406927889, 1.0]], ['2, k, 6', [37.14058535767097, 95.06593723556176, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.678232537956976, 134.60011207199292, 1.0]], ['2, k, 9', [-35.10942909356141, 103.40521002997832, 1.0]], ['2, k, 10', [-34.53239489791186, 80.05825279004985, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.831685345123079, 87.64213214418959, 1.0]], ['2, k, 13', [-0.16204209168239903, 49.4107620679371, 1.0]], ['2, k, 14', [4.844230932905283, 12.495531321566766, 1.0]], ['2, k, 15', [-0.7280547854766342, 8.872397423200336, 1.0]], ['2, k, 16', [-17.737314297456763, 86.37944947316458, 1.0]], ['2, k, 17', [-10.93714924897672, 46.33370266965085, 1.0]], ['2, k, 18', [-2.239129214384601, 11.07565678152396, 1.0]], ['2, k, 19', [-4.0629084877983574, 4.3793410698784045, 1.0]], ['2, k, 20', [-10.439992521563502, 140.59854299040353, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.349778, 87.09381800000001, 1.0]], ['2, k, 1', [-11.240371086513402, 117.56293534045956, 1.0]], ['2, k, 2', [-10.45841398905746, 140.60571839978502, 1.0]], ['2, k, 3', [-10.254124122124352, 147.16441528796074, 1.0]], ['2, k, 4', [5.424783543553781, 135.1375967771092, 1.0]], ['2, k, 5', [24.964718473526915, 114.19917945743956, 1.0]], ['2, k, 6', [37.01967718571625, 94.68320271420556, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.710703554324006, 134.44161226123427, 1.0]], ['2, k, 9', [-35.1923067296168, 103.46344911779346, 1.0]], ['2, k, 10', [-34.63789629490281, 80.11302813208762, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.85647261326704, 87.62577161105752, 1.0]], ['2, k, 13', [-0.21032293611806363, 49.39882035076636, 1.0]], ['2, k, 14', [4.786315989409358, 12.498595252321195, 1.0]], ['2, k, 15', [-0.7522339333338248, 8.895619723004584, 1.0]], ['2, k, 16', [-17.736811007434916, 86.37156954709158, 1.0]], ['2, k, 17', [-10.953530940849904, 46.34592878777517, 1.0]], ['2, k, 18', [-2.2642544731608982, 11.06224516017712, 1.0]], ['2, k, 19', [-4.012902195307586, 4.460684212542143, 1.0]], ['2, k, 20', [-10.45841398905746, 140.60571839978502, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.355065999999999, 87.112892, 1.0]], ['2, k, 1', [-11.261428140724043, 117.5717648994389, 1.0]], ['2, k, 2', [-10.484602549494452, 140.6140503198194, 1.0]], ['2, k, 3', [-10.27983347980962, 147.17201445224973, 1.0]], ['2, k, 4', [5.390864008698108, 135.14032750852064, 1.0]], ['2, k, 5', [24.941382256679432, 113.88995626371337, 1.0]], ['2, k, 6', [36.86151060183346, 94.23702839193155, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.572572055763278, 134.24481848237718, 1.0]], ['2, k, 9', [-35.19172921758002, 103.34119045644047, 1.0]], ['2, k, 10', [-34.67400863064469, 79.99005170017986, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.844608977093723, 87.6685753289923, 1.0]], ['2, k, 13', [-0.23230359261732136, 49.3691339709151, 1.0]], ['2, k, 14', [4.758048707680524, 12.479387195919436, 1.0]], ['2, k, 15', [-1.2428906604394374, 8.388262274029643, 1.0]], ['2, k, 16', [-17.730313660889557, 86.40219339895079, 1.0]], ['2, k, 17', [-10.974817501627012, 46.33515838052093, 1.0]], ['2, k, 18', [-2.319839160236416, 11.073270024987515, 1.0]], ['2, k, 19', [-3.957161489085231, 4.573867477403253, 1.0]], ['2, k, 20', [-10.484602549494452, 140.6140503198194, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.357499999999998, 87.128026, 1.0]], ['2, k, 1', [-11.27800647773356, 117.5762341170044, 1.0]], ['2, k, 2', [-10.50571561194826, 140.61708372837705, 1.0]], ['2, k, 3', [-10.300374957844555, 147.1737118678838, 1.0]], ['2, k, 4', [5.361296534137876, 135.13364038592127, 1.0]], ['2, k, 5', [24.839619990983977, 113.50888891058467, 1.0]], ['2, k, 6', [36.53783142662499, 93.68253518303561, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-29.259370030169492, 134.21110345279922, 1.0]], ['2, k, 9', [-35.00014968873207, 103.33429200280173, 1.0]], ['2, k, 10', [-34.53166728475991, 79.98249504959612, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.817804225083931, 87.69804500878034, 1.0]], ['2, k, 13', [-0.263549737070111, 49.34721605672425, 1.0]], ['2, k, 14', [4.721678677328253, 12.465846903838106, 1.0]], ['2, k, 15', [-1.9452657284520507, 7.738498038333563, 1.0]], ['2, k, 16', [-17.72384153658064, 86.43412944615973, 1.0]], ['2, k, 17', [-10.985888185350635, 46.313848568688606, 1.0]], ['2, k, 18', [-2.3615240844473657, 11.099765941647775, 1.0]], ['2, k, 19', [-4.086042637184132, 4.60225834121836, 1.0]], ['2, k, 20', [-10.50571561194826, 140.61708372837705, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.355098, 87.124594, 1.0]], ['2, k, 1', [-11.28547454752776, 117.5704561013532, 1.0]], ['2, k, 2', [-10.512649862942052, 140.61191563329592, 1.0]], ['2, k, 3', [-10.304710240294709, 147.16726985875877, 1.0]], ['2, k, 4', [5.35549417506215, 135.11262668655073, 1.0]], ['2, k, 5', [24.73028725660481, 113.05432341977773, 1.0]], ['2, k, 6', [36.16714776435305, 93.04260219466788, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.74121813149013, 134.2028510462744, 1.0]], ['2, k, 9', [-34.566308340495326, 103.39455245037374, 1.0]], ['2, k, 10', [-34.12402886425223, 80.09539792111735, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.78266708629345, 87.69374610921041, 1.0]], ['2, k, 13', [-0.3020120840559066, 49.32682157781405, 1.0]], ['2, k, 14', [4.6873895864004975, 12.437660033298016, 1.0]], ['2, k, 15', [-2.241254190718256, 7.298146118287792, 1.0]], ['2, k, 16', [-17.726505825346628, 86.45001068685187, 1.0]], ['2, k, 17', [-11.017750286807786, 46.286924251880926, 1.0]], ['2, k, 18', [-2.4125710554929647, 11.054463731716119, 1.0]], ['2, k, 19', [-4.103135655774565, 4.4371810469822055, 1.0]], ['2, k, 20', [-10.512649862942052, 140.61191563329592, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.337624000000002, 87.097332, 1.0]], ['2, k, 1', [-11.268280717777508, 117.56058723183284, 1.0]], ['2, k, 2', [-10.488931320345314, 140.60886605075262, 1.0]], ['2, k, 3', [-10.276321915018524, 147.16621564633573, 1.0]], ['2, k, 4', [5.388929779817758, 135.08228875792202, 1.0]], ['2, k, 5', [24.612924002279275, 112.56123846069177, 1.0]], ['2, k, 6', [35.745481122983634, 92.31595519264972, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-28.224549623310594, 134.32427066029942, 1.0]], ['2, k, 9', [-34.06271991236068, 103.59202970653831, 1.0]], ['2, k, 10', [-33.62256943182488, 80.3421214946153, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.750385873586106, 87.66468476675567, 1.0]], ['2, k, 13', [-0.3234231479011669, 49.309803369666206, 1.0]], ['2, k, 14', [4.6624518959457735, 12.40720134673181, 1.0]], ['2, k, 15', [-2.3087298281012316, 7.206003707515408, 1.0]], ['2, k, 16', [-17.712508107348256, 86.43793692472835, 1.0]], ['2, k, 17', [-11.052378310412106, 46.27389497856108, 1.0]], ['2, k, 18', [-2.47393670832785, 11.023804955176324, 1.0]], ['2, k, 19', [-4.072454813915651, 4.26365058612676, 1.0]], ['2, k, 20', [-10.488931320345314, 140.60886605075262, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.314872, 87.057668, 1.0]], ['2, k, 1', [-11.212895872756535, 117.54310968831018, 1.0]], ['2, k, 2', [-10.422239961317834, 140.60198346144284, 1.0]], ['2, k, 3', [-10.201682076261472, 147.1626645211831, 1.0]], ['2, k, 4', [5.466601168208861, 135.04720738205089, 1.0]], ['2, k, 5', [24.484654876137363, 112.05924832032936, 1.0]], ['2, k, 6', [35.27837267316554, 91.60332924543431, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.812467508135793, 134.5051145194093, 1.0]], ['2, k, 9', [-33.638275582088326, 103.68858144256109, 1.0]], ['2, k, 10', [-33.23363772580103, 80.44789428327277, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.716625662281358, 87.60728319411979, 1.0]], ['2, k, 13', [-0.31667133109254575, 49.31035359161844, 1.0]], ['2, k, 14', [4.683013924017889, 12.377658886224758, 1.0]], ['2, k, 15', [-2.3190054370313646, 7.191131134974461, 1.0]], ['2, k, 16', [-17.697250571988803, 86.42587394762629, 1.0]], ['2, k, 17', [-11.023276337230598, 46.22698500608829, 1.0]], ['2, k, 18', [-2.4708692377105805, 11.035081627425427, 1.0]], ['2, k, 19', [-4.0997924383435, 4.271628590846597, 1.0]], ['2, k, 20', [-10.422239961317834, 140.60198346144284, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.265314, 86.9907, 1.0]], ['2, k, 1', [-11.122674079480273, 117.515425700549, 1.0]], ['2, k, 2', [-10.31518665292433, 140.59215236768162, 1.0]], ['2, k, 3', [-10.084306756755089, 147.15679311379964, 1.0]], ['2, k, 4', [5.587270997101344, 135.00665933437196, 1.0]], ['2, k, 5', [24.394340524550564, 111.53317232771818, 1.0]], ['2, k, 6', [34.971656673637796, 90.5455139816428, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.526116828349167, 134.58449498241748, 1.0]], ['2, k, 9', [-33.32634529370833, 103.9120691324332, 1.0]], ['2, k, 10', [-32.934444293118624, 80.66782867539699, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.653186482519941, 87.50842930960366, 1.0]], ['2, k, 13', [-0.2734302821952559, 49.3152880985457, 1.0]], ['2, k, 14', [4.746281504193964, 12.353465255047226, 1.0]], ['2, k, 15', [-2.2899115067138087, 7.16860561705123, 1.0]], ['2, k, 16', [-17.649481611422857, 86.37939329098892, 1.0]], ['2, k, 17', [-10.958583166811204, 46.17705251329376, 1.0]], ['2, k, 18', [-2.423295917345337, 11.00951591294308, 1.0]], ['2, k, 19', [-4.097644538531798, 4.26296522925794, 1.0]], ['2, k, 20', [-10.31518665292433, 140.59215236768162, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.210002000000001, 86.924752, 1.0]], ['2, k, 1', [-11.026555747046071, 117.48769497415618, 1.0]], ['2, k, 2', [-10.200727228086038, 140.5831354301247, 1.0]], ['2, k, 3', [-9.958930142144583, 147.1522866624526, 1.0]], ['2, k, 4', [5.7269230505836095, 134.96051238159043, 1.0]], ['2, k, 5', [24.164490445977883, 111.22902766226201, 1.0]], ['2, k, 6', [34.63201734799917, 89.43789882449806, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.560303194186183, 134.6216085252555, 1.0]], ['2, k, 9', [-33.385010434954964, 103.95387739678966, 1.0]], ['2, k, 10', [-32.99081848121757, 80.60263971142544, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.60590238135972, 87.41396258743319, 1.0]], ['2, k, 13', [-0.23080201978191184, 49.31037768604313, 1.0]], ['2, k, 14', [4.8066345173390586, 12.32728091585848, 1.0]], ['2, k, 15', [-2.2465956422650883, 7.158214793208026, 1.0]], ['2, k, 16', [-17.560745679087802, 86.32813689579099, 1.0]], ['2, k, 17', [-10.857133735547208, 46.13834281194578, 1.0]], ['2, k, 18', [-2.3345588939019812, 10.969693807077853, 1.0]], ['2, k, 19', [-4.03326619883126, 4.231014467737884, 1.0]], ['2, k, 20', [-10.200727228086038, 140.5831354301247, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.155952000000001, 86.867434, 1.0]], ['2, k, 1', [-10.929101819612574, 117.45914836013776, 1.0]], ['2, k, 2', [-10.080237564148028, 140.5705485456012, 1.0]], ['2, k, 3', [-9.8268015955644, 147.14408487652054, 1.0]], ['2, k, 4', [5.86533063489426, 134.91373954001028, 1.0]], ['2, k, 5', [23.938566417140215, 110.86454668004787, 1.0]], ['2, k, 6', [34.07314929361521, 88.66940265880372, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.267672524532557, 134.74364681680385, 1.0]], ['2, k, 9', [-33.08217755528241, 104.04136425493955, 1.0]], ['2, k, 10', [-32.74736364866931, 80.66154343408894, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.5633124851284625, 87.33345963419141, 1.0]], ['2, k, 13', [-0.18048137239370377, 49.310519077156094, 1.0]], ['2, k, 14', [4.867932999069684, 12.333225811290525, 1.0]], ['2, k, 15', [-2.211881712034403, 7.171610790353909, 1.0]], ['2, k, 16', [-17.467390503475926, 86.28407423441593, 1.0]], ['2, k, 17', [-10.740099218143374, 46.093177106301425, 1.0]], ['2, k, 18', [-2.2439040684173683, 10.99381387599334, 1.0]], ['2, k, 19', [-4.034267154266786, 3.9898848664252125, 1.0]], ['2, k, 20', [-10.080237564148028, 140.5705485456012, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-12.083764, 86.78765800000001, 1.0]], ['2, k, 1', [-10.816541447793185, 117.41512580404738, 1.0]], ['2, k, 2', [-9.944050949740827, 140.55080062950483, 1.0]], ['2, k, 3', [-9.679555411405236, 147.13021808902838, 1.0]], ['2, k, 4', [6.017679778419879, 134.8599228914618, 1.0]], ['2, k, 5', [23.6348794485316, 110.59681394332858, 1.0]], ['2, k, 6', [33.37880630961062, 88.08948300588187, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-27.02431459057574, 134.75762557235555, 1.0]], ['2, k, 9', [-32.79807877544735, 104.20259061837903, 1.0]], ['2, k, 10', [-32.533226323558964, 80.81838481598005, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.4870265410556085, 87.2445665551067, 1.0]], ['2, k, 13', [-0.09447712325556434, 49.29260155725295, 1.0]], ['2, k, 14', [4.961078959468334, 12.34506021634683, 1.0]], ['2, k, 15', [-2.158943311477083, 7.164586255280042, 1.0]], ['2, k, 16', [-17.36561067529417, 86.2091459928006, 1.0]], ['2, k, 17', [-10.628792708648145, 46.04226773955699, 1.0]], ['2, k, 18', [-2.164005528081205, 11.025075223173104, 1.0]], ['2, k, 19', [-4.06055798323289, 3.7216939737996633, 1.0]], ['2, k, 20', [-9.944050949740827, 140.55080062950483, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.974639999999999, 86.722094, 1.0]], ['2, k, 1', [-10.671609539675883, 117.3714723661051, 1.0]], ['2, k, 2', [-9.77533954071054, 140.52522512843373, 1.0]], ['2, k, 3', [-9.500221351513801, 147.10897432596397, 1.0]], ['2, k, 4', [6.2080860685629435, 134.7959293670363, 1.0]], ['2, k, 5', [23.24081406451316, 110.5039915094508, 1.0]], ['2, k, 6', [32.677629887371126, 87.44592297136795, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.831834718264787, 134.70838432623202, 1.0]], ['2, k, 9', [-32.56828343841045, 104.35485800287437, 1.0]], ['2, k, 10', [-32.36052430560635, 80.96974563842596, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.342002012427651, 87.17730476993117, 1.0]], ['2, k, 13', [0.06211791978223591, 49.268525536561356, 1.0]], ['2, k, 14', [5.119777996133347, 12.364685566870435, 1.0]], ['2, k, 15', [-1.5738202261831828, 7.755259423915386, 1.0]], ['2, k, 16', [-17.224171610225817, 86.14262845124712, 1.0]], ['2, k, 17', [-10.496348574942592, 46.0262974723256, 1.0]], ['2, k, 18', [-2.060372630231724, 11.054535008039977, 1.0]], ['2, k, 19', [-4.055047286418535, 3.4802097043439213, 1.0]], ['2, k, 20', [-9.77533954071054, 140.52522512843373, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.830634, 86.54967200000002, 1.0]], ['2, k, 1', [-10.489961161046818, 117.27352243047261, 1.0]], ['2, k, 2', [-9.567560693707144, 140.47150029573487, 1.0]], ['2, k, 3', [-9.281825690236817, 147.06546895584194, 1.0]], ['2, k, 4', [6.420725345565932, 134.7080328108821, 1.0]], ['2, k, 5', [22.928289198592964, 110.29140922765335, 1.0]], ['2, k, 6', [31.84795000499816, 87.15052112628867, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.536767661368955, 134.6326164803584, 1.0]], ['2, k, 9', [-32.25740961932694, 104.43198467796375, 1.0]], ['2, k, 10', [-32.10968898156907, 81.05331761005183, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.209329983122418, 86.98687967519777, 1.0]], ['2, k, 13', [0.18290150637678337, 49.22108320068558, 1.0]], ['2, k, 14', [5.244187277674848, 12.378423218845526, 1.0]], ['2, k, 15', [-0.9473911573834384, 8.432336697545288, 1.0]], ['2, k, 16', [-17.084705560559843, 85.98540563672005, 1.0]], ['2, k, 17', [-10.362237837566544, 45.94751232863332, 1.0]], ['2, k, 18', [-1.9707370365786492, 11.084067835248263, 1.0]], ['2, k, 19', [-4.012155493051785, 3.4485360376120893, 1.0]], ['2, k, 20', [-9.567560693707144, 140.47150029573487, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.662236, 86.32942600000001, 1.0]], ['2, k, 1', [-10.287522718358321, 117.1556879590263, 1.0]], ['2, k, 2', [-9.34043784745642, 140.40984314095593, 1.0]], ['2, k, 3', [-9.044869092266792, 147.01821273330134, 1.0]], ['2, k, 4', [6.637782501026355, 134.62493215812475, 1.0]], ['2, k, 5', [22.774607470150666, 109.8153145376738, 1.0]], ['2, k, 6', [31.039226743107683, 86.91081219849845, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.115128535575334, 134.54558571386227, 1.0]], ['2, k, 9', [-31.805334362038437, 104.69365545332985, 1.0]], ['2, k, 10', [-31.685134681824113, 81.41807962898164, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-6.01684298903146, 86.74431631049747, 1.0]], ['2, k, 13', [0.3619216079994745, 49.116992340352716, 1.0]], ['2, k, 14', [5.415767491853149, 12.40058031915153, 1.0]], ['2, k, 15', [-0.38570588151909835, 8.766374538473588, 1.0]], ['2, k, 16', [-16.97321190089785, 85.7887970367148, 1.0]], ['2, k, 17', [-10.283780942064602, 45.83325664738959, 1.0]], ['2, k, 18', [-1.9511335276466024, 11.103094310289997, 1.0]], ['2, k, 19', [-4.022957852962382, 3.4762705874698137, 1.0]], ['2, k, 20', [-9.34043784745642, 140.40984314095593, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.508770000000002, 86.148406, 1.0]], ['2, k, 1', [-10.105401511284036, 117.0482319396427, 1.0]], ['2, k, 2', [-9.134893239401674, 140.35312624296867, 1.0]], ['2, k, 3', [-8.830181238277966, 146.97526527320363, 1.0]], ['2, k, 4', [6.851159374175156, 134.54175992617022, 1.0]], ['2, k, 5', [22.550008545257406, 109.45662209324011, 1.0]], ['2, k, 6', [30.35225775478402, 86.25182475722971, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-26.08792362934748, 134.4469423940184, 1.0]], ['2, k, 9', [-31.816770518098053, 104.66103414674748, 1.0]], ['2, k, 10', [-31.71536557802091, 81.34548422962335, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-5.843140491206315, 86.54436856472434, 1.0]], ['2, k, 13', [0.5477148301793928, 48.91089340669577, 1.0]], ['2, k, 14', [5.584558721982181, 12.392739144316955, 1.0]], ['2, k, 15', [-0.16612824075621813, 8.80154666481992, 1.0]], ['2, k, 16', [-16.848747654976826, 85.61975281143732, 1.0]], ['2, k, 17', [-10.210943432238535, 45.714677671443496, 1.0]], ['2, k, 18', [-1.9427895853620996, 11.104570571946972, 1.0]], ['2, k, 19', [-3.9666124439074832, 3.7572697253096763, 1.0]], ['2, k, 20', [-9.134893239401674, 140.35312624296867, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
