[['2, k, 0', [-0.175954, -0.389328, 1.0]], ['2, k, 1', [-0.184158, -0.087897, 1.0]], ['2, k, 2', [-0.1914, 0.207703, 1.0]], ['2, k, 3', [-0.176396, 0.354945, 1.0]], ['2, k, 4', [-0.362174, 0.111968, 1.0]], ['2, k, 5', [-0.465062, -0.145594, 1.0]], ['2, k, 6', [-0.517166, -0.387259, 1.0]], ['2, k, 7', [-0.514434, -0.451011, 1.0]], ['2, k, 8', [-0.010978, 0.094097, 1.0]], ['2, k, 9', [0.101031, -0.157351, 1.0]], ['2, k, 10', [0.158592, -0.384361, 1.0]], ['2, k, 11', [0.147881, -0.448373, 1.0]], ['2, k, 12', [-0.253834, -0.38077, 1.0]], ['2, k, 13', [-0.284776, -0.847888, 1.0]], ['2, k, 14', [-0.284865, -1.17794, 1.0]], ['2, k, 15', [-0.202344, -1.26991, 1.0]], ['2, k, 16', [-0.0940178, -0.388916, 1.0]], ['2, k, 17', [-0.0460069, -0.836669, 1.0]], ['2, k, 18', [0.00174301, -1.20174, 1.0]], ['2, k, 19', [0.0670225, -1.27516, 1.0]], ['2, k, 20', [-0.189757, 0.134602, 1.0]], ['2, k, 21', [-0.511904, -0.509024, 1.0]], ['2, k, 22', [-0.404161, -0.474165, 1.0]], ['2, k, 23', [0.139116, -0.50031, 1.0]], ['2, k, 24', [0.216363, -0.465159, 1.0]]]
[['2, k, 0', [-0.180989, -0.41369, 1.0]], ['2, k, 1', [-0.189566, -0.105517, 1.0]], ['2, k, 2', [-0.19667, 0.196644, 1.0]], ['2, k, 3', [-0.194434, 0.342343, 1.0]], ['2, k, 4', [-0.365013, 0.0943666, 1.0]], ['2, k, 5', [-0.476322, -0.162168, 1.0]], ['2, k, 6', [-0.52107, -0.386467, 1.0]], ['2, k, 7', [-0.517267, -0.448406, 1.0]], ['2, k, 8', [-0.0197216, 0.0822077, 1.0]], ['2, k, 9', [0.0903907, -0.169256, 1.0]], ['2, k, 10', [0.162563, -0.390275, 1.0]], ['2, k, 11', [0.169663, -0.45756, 1.0]], ['2, k, 12', [-0.259205, -0.412333, 1.0]], ['2, k, 13', [-0.285125, -0.779995, 1.0]], ['2, k, 14', [-0.291995, -1.11493, 1.0]], ['2, k, 15', [-0.289611, -1.1711, 1.0]], ['2, k, 16', [-0.0984725, -0.405324, 1.0]], ['2, k, 17', [-0.0538316, -0.781452, 1.0]], ['2, k, 18', [-0.0152299, -1.11369, 1.0]], ['2, k, 19', [0.0183756, -1.21297, 1.0]], ['2, k, 20', [-0.195074, 0.121919, 1.0]], ['2, k, 21', [-0.514146, -0.504902, 1.0]], ['2, k, 22', [-0.414902, -0.469468, 1.0]], ['2, k, 23', [0.189767, -0.505017, 1.0]], ['2, k, 24', [0.100487, -0.478216, 1.0]]]
[['2, k, 0', [-0.180353, -0.413429, 1.0]], ['2, k, 1', [-0.189116, -0.105176, 1.0]], ['2, k, 2', [-0.196426, 0.197096, 1.0]], ['2, k, 3', [-0.193881, 0.343608, 1.0]], ['2, k, 4', [-0.365079, 0.0947715, 1.0]], ['2, k, 5', [-0.475602, -0.158188, 1.0]], ['2, k, 6', [-0.521172, -0.381904, 1.0]], ['2, k, 7', [-0.533401, -0.440021, 1.0]], ['2, k, 8', [-0.019402, 0.0827791, 1.0]], ['2, k, 9', [0.0895653, -0.168107, 1.0]], ['2, k, 10', [0.162068, -0.387239, 1.0]], ['2, k, 11', [0.170571, -0.45168, 1.0]], ['2, k, 12', [-0.258812, -0.412164, 1.0]], ['2, k, 13', [-0.283522, -0.780113, 1.0]], ['2, k, 14', [-0.292176, -1.11399, 1.0]], ['2, k, 15', [-0.344598, -1.20743, 1.0]], ['2, k, 16', [-0.0975642, -0.404979, 1.0]], ['2, k, 17', [-0.0540487, -0.781446, 1.0]], ['2, k, 18', [-0.0151173, -1.11331, 1.0]], ['2, k, 19', [0.0133327, -1.21479, 1.0]], ['2, k, 20', [-0.194778, 0.122339, 1.0]], ['2, k, 21', [-0.561663, -0.485107, 1.0]], ['2, k, 22', [-0.46768, -0.473696, 1.0]], ['2, k, 23', [0.201405, -0.495651, 1.0]], ['2, k, 24', [0.10174, -0.471182, 1.0]]]
[['2, k, 0', [-0.180331, -0.41389, 1.0]], ['2, k, 1', [-0.188996, -0.105345, 1.0]], ['2, k, 2', [-0.19614, 0.197303, 1.0]], ['2, k, 3', [-0.19392, 0.34411, 1.0]], ['2, k, 4', [-0.364836, 0.0944908, 1.0]], ['2, k, 5', [-0.476417, -0.156029, 1.0]], ['2, k, 6', [-0.522831, -0.376009, 1.0]], ['2, k, 7', [-0.519782, -0.432479, 1.0]], ['2, k, 8', [-0.0195464, 0.0829605, 1.0]], ['2, k, 9', [0.0926137, -0.165037, 1.0]], ['2, k, 10', [0.163135, -0.383636, 1.0]], ['2, k, 11', [0.16855, -0.44568, 1.0]], ['2, k, 12', [-0.259015, -0.412583, 1.0]], ['2, k, 13', [-0.284419, -0.780524, 1.0]], ['2, k, 14', [-0.290966, -1.11662, 1.0]], ['2, k, 15', [-0.3459, -1.20854, 1.0]], ['2, k, 16', [-0.0972809, -0.405597, 1.0]], ['2, k, 17', [-0.0539813, -0.782044, 1.0]], ['2, k, 18', [-0.0151671, -1.11309, 1.0]], ['2, k, 19', [0.021348, -1.21031, 1.0]], ['2, k, 20', [-0.194542, 0.122415, 1.0]], ['2, k, 21', [-0.521136, -0.489208, 1.0]], ['2, k, 22', [-0.4196, -0.460001, 1.0]], ['2, k, 23', [0.191797, -0.489094, 1.0]], ['2, k, 24', [0.101549, -0.468389, 1.0]]]
[['2, k, 0', [-0.180146, -0.413851, 1.0]], ['2, k, 1', [-0.188979, -0.105275, 1.0]], ['2, k, 2', [-0.196508, 0.19742, 1.0]], ['2, k, 3', [-0.193426, 0.345139, 1.0]], ['2, k, 4', [-0.363677, 0.0940455, 1.0]], ['2, k, 5', [-0.476457, -0.153162, 1.0]], ['2, k, 6', [-0.522684, -0.371389, 1.0]], ['2, k, 7', [-0.525482, -0.427566, 1.0]], ['2, k, 8', [-0.0196147, 0.0840451, 1.0]], ['2, k, 9', [0.0920509, -0.161074, 1.0]], ['2, k, 10', [0.164099, -0.375407, 1.0]], ['2, k, 11', [0.168965, -0.438774, 1.0]], ['2, k, 12', [-0.259019, -0.412485, 1.0]], ['2, k, 13', [-0.282569, -0.779854, 1.0]], ['2, k, 14', [-0.292397, -1.11629, 1.0]], ['2, k, 15', [-0.289661, -1.17233, 1.0]], ['2, k, 16', [-0.0967343, -0.40567, 1.0]], ['2, k, 17', [-0.0542704, -0.782291, 1.0]], ['2, k, 18', [-0.0178533, -1.11287, 1.0]], ['2, k, 19', [0.025105, -1.20581, 1.0]], ['2, k, 20', [-0.19479, 0.122524, 1.0]], ['2, k, 21', [-0.540431, -0.480329, 1.0]], ['2, k, 22', [-0.439084, -0.450903, 1.0]], ['2, k, 23', [0.188153, -0.484806, 1.0]], ['2, k, 24', [0.0992673, -0.460359, 1.0]]]
[['2, k, 0', [-0.180152, -0.413834, 1.0]], ['2, k, 1', [-0.18884, -0.105337, 1.0]], ['2, k, 2', [-0.196138, 0.197189, 1.0]], ['2, k, 3', [-0.192843, 0.345576, 1.0]], ['2, k, 4', [-0.362915, 0.095086, 1.0]], ['2, k, 5', [-0.47531, -0.146307, 1.0]], ['2, k, 6', [-0.522456, -0.36095, 1.0]], ['2, k, 7', [-0.526244, -0.422907, 1.0]], ['2, k, 8', [-0.0195765, 0.0839559, 1.0]], ['2, k, 9', [0.0902981, -0.159109, 1.0]], ['2, k, 10', [0.166044, -0.371687, 1.0]], ['2, k, 11', [0.168948, -0.432507, 1.0]], ['2, k, 12', [-0.259125, -0.412281, 1.0]], ['2, k, 13', [-0.283223, -0.779583, 1.0]], ['2, k, 14', [-0.292148, -1.1162, 1.0]], ['2, k, 15', [-0.289529, -1.1722, 1.0]], ['2, k, 16', [-0.0966801, -0.405808, 1.0]], ['2, k, 17', [-0.0542424, -0.782454, 1.0]], ['2, k, 18', [-0.0175947, -1.11289, 1.0]], ['2, k, 19', [-0.0178087, -1.16885, 1.0]], ['2, k, 20', [-0.194485, 0.122346, 1.0]], ['2, k, 21', [-0.527778, -0.473145, 1.0]], ['2, k, 22', [-0.44348, -0.447242, 1.0]], ['2, k, 23', [0.188176, -0.475505, 1.0]], ['2, k, 24', [0.0980952, -0.452154, 1.0]]]
[['2, k, 0', [-0.180197, -0.413854, 1.0]], ['2, k, 1', [-0.188878, -0.105216, 1.0]], ['2, k, 2', [-0.19616, 0.197632, 1.0]], ['2, k, 3', [-0.191784, 0.346912, 1.0]], ['2, k, 4', [-0.362169, 0.0956352, 1.0]], ['2, k, 5', [-0.475093, -0.141857, 1.0]], ['2, k, 6', [-0.520932, -0.353527, 1.0]], ['2, k, 7', [-0.525752, -0.412342, 1.0]], ['2, k, 8', [-0.0195566, 0.0840028, 1.0]], ['2, k, 9', [0.0899928, -0.15502, 1.0]], ['2, k, 10', [0.167772, -0.359914, 1.0]], ['2, k, 11', [0.172929, -0.424213, 1.0]], ['2, k, 12', [-0.259246, -0.412235, 1.0]], ['2, k, 13', [-0.285389, -0.779485, 1.0]], ['2, k, 14', [-0.292244, -1.11518, 1.0]], ['2, k, 15', [-0.332522, -1.21425, 1.0]], ['2, k, 16', [-0.0966665, -0.40593, 1.0]], ['2, k, 17', [-0.054228, -0.78264, 1.0]], ['2, k, 18', [-0.017687, -1.11165, 1.0]], ['2, k, 19', [-0.0179755, -1.16754, 1.0]], ['2, k, 20', [-0.194514, 0.122699, 1.0]], ['2, k, 21', [-0.533919, -0.465972, 1.0]], ['2, k, 22', [-0.439673, -0.435302, 1.0]], ['2, k, 23', [0.200004, -0.464258, 1.0]], ['2, k, 24', [0.108483, -0.443089, 1.0]]]
[['2, k, 0', [-0.179953, -0.413664, 1.0]], ['2, k, 1', [-0.188058, -0.104569, 1.0]], ['2, k, 2', [-0.194676, 0.198844, 1.0]], ['2, k, 3', [-0.191561, 0.34726, 1.0]], ['2, k, 4', [-0.361353, 0.0959171, 1.0]], ['2, k, 5', [-0.475306, -0.135356, 1.0]], ['2, k, 6', [-0.523152, -0.34135, 1.0]], ['2, k, 7', [-0.527593, -0.407154, 1.0]], ['2, k, 8', [-0.019449, 0.0843691, 1.0]], ['2, k, 9', [0.0881276, -0.147179, 1.0]], ['2, k, 10', [0.167799, -0.350329, 1.0]], ['2, k, 11', [0.153273, -0.412542, 1.0]], ['2, k, 12', [-0.259191, -0.412035, 1.0]], ['2, k, 13', [-0.285419, -0.779363, 1.0]], ['2, k, 14', [-0.292247, -1.11525, 1.0]], ['2, k, 15', [-0.289664, -1.17106, 1.0]], ['2, k, 16', [-0.0962536, -0.405751, 1.0]], ['2, k, 17', [-0.0541063, -0.782688, 1.0]], ['2, k, 18', [-0.0191228, -1.10683, 1.0]], ['2, k, 19', [-0.0193577, -1.16264, 1.0]], ['2, k, 20', [-0.193202, 0.12377, 1.0]], ['2, k, 21', [-0.538351, -0.453127, 1.0]], ['2, k, 22', [-0.443934, -0.424682, 1.0]], ['2, k, 23', [0.160323, -0.462782, 1.0]], ['2, k, 24', [0.0509327, -0.424831, 1.0]]]
[['2, k, 0', [-0.179937, -0.413695, 1.0]], ['2, k, 1', [-0.18807, -0.104431, 1.0]], ['2, k, 2', [-0.19484, 0.199252, 1.0]], ['2, k, 3', [-0.190803, 0.34796, 1.0]], ['2, k, 4', [-0.360088, 0.0974772, 1.0]], ['2, k, 5', [-0.473566, -0.123666, 1.0]], ['2, k, 6', [-0.52062, -0.32508, 1.0]], ['2, k, 7', [-0.528407, -0.390466, 1.0]], ['2, k, 8', [-0.0199408, 0.0842752, 1.0]], ['2, k, 9', [0.087565, -0.141244, 1.0]], ['2, k, 10', [0.165879, -0.338886, 1.0]], ['2, k, 11', [0.152486, -0.399369, 1.0]], ['2, k, 12', [-0.259271, -0.412061, 1.0]], ['2, k, 13', [-0.28545, -0.77947, 1.0]], ['2, k, 14', [-0.292131, -1.11562, 1.0]], ['2, k, 15', [-0.378662, -1.2041, 1.0]], ['2, k, 16', [-0.0961695, -0.405786, 1.0]], ['2, k, 17', [-0.0529768, -0.782679, 1.0]], ['2, k, 18', [-0.0190254, -1.10767, 1.0]], ['2, k, 19', [0.0291387, -1.19694, 1.0]], ['2, k, 20', [-0.19332, 0.124109, 1.0]], ['2, k, 21', [-0.531762, -0.440112, 1.0]], ['2, k, 22', [-0.440821, -0.414107, 1.0]], ['2, k, 23', [0.16331, -0.44291, 1.0]], ['2, k, 24', [0.051611, -0.418465, 1.0]]]
[['2, k, 0', [-0.180217, -0.412282, 1.0]], ['2, k, 1', [-0.188724, -0.103228, 1.0]], ['2, k, 2', [-0.196102, 0.200073, 1.0]], ['2, k, 3', [-0.190985, 0.348699, 1.0]], ['2, k, 4', [-0.359434, 0.0979878, 1.0]], ['2, k, 5', [-0.473917, -0.117986, 1.0]], ['2, k, 6', [-0.521661, -0.314819, 1.0]], ['2, k, 7', [-0.524162, -0.380182, 1.0]], ['2, k, 8', [-0.0197731, 0.0846857, 1.0]], ['2, k, 9', [0.0893654, -0.132448, 1.0]], ['2, k, 10', [0.164535, -0.325718, 1.0]], ['2, k, 11', [0.166344, -0.387964, 1.0]], ['2, k, 12', [-0.261501, -0.409793, 1.0]], ['2, k, 13', [-0.284973, -0.777972, 1.0]], ['2, k, 14', [-0.292072, -1.11535, 1.0]], ['2, k, 15', [-0.289491, -1.17096, 1.0]], ['2, k, 16', [-0.0951017, -0.404434, 1.0]], ['2, k, 17', [-0.0529879, -0.781775, 1.0]], ['2, k, 18', [-0.0192075, -1.10832, 1.0]], ['2, k, 19', [-0.00288627, -1.21318, 1.0]], ['2, k, 20', [-0.194413, 0.12505, 1.0]], ['2, k, 21', [-0.529257, -0.426671, 1.0]], ['2, k, 22', [-0.43159, -0.397523, 1.0]], ['2, k, 23', [0.18789, -0.427022, 1.0]], ['2, k, 24', [0.0916941, -0.403503, 1.0]]]
[['2, k, 0', [-0.180775, -0.411547, 1.0]], ['2, k, 1', [-0.189018, -0.102586, 1.0]], ['2, k, 2', [-0.196055, 0.200539, 1.0]], ['2, k, 3', [-0.190716, 0.348779, 1.0]], ['2, k, 4', [-0.358661, 0.0983897, 1.0]], ['2, k, 5', [-0.470978, -0.107807, 1.0]], ['2, k, 6', [-0.521136, -0.304657, 1.0]], ['2, k, 7', [-0.527618, -0.363992, 1.0]], ['2, k, 8', [-0.0210063, 0.0855889, 1.0]], ['2, k, 9', [0.0898236, -0.128852, 1.0]], ['2, k, 10', [0.166577, -0.319225, 1.0]], ['2, k, 11', [0.148431, -0.374707, 1.0]], ['2, k, 12', [-0.262653, -0.408625, 1.0]], ['2, k, 13', [-0.286448, -0.777321, 1.0]], ['2, k, 14', [-0.292395, -1.11473, 1.0]], ['2, k, 15', [-0.289818, -1.17026, 1.0]], ['2, k, 16', [-0.095206, -0.404174, 1.0]], ['2, k, 17', [-0.0533488, -0.781402, 1.0]], ['2, k, 18', [-0.0190823, -1.10838, 1.0]], ['2, k, 19', [0.0271451, -1.20206, 1.0]], ['2, k, 20', [-0.194468, 0.125573, 1.0]], ['2, k, 21', [-0.542103, -0.413451, 1.0]], ['2, k, 22', [-0.442556, -0.38429, 1.0]], ['2, k, 23', [0.146608, -0.416946, 1.0]], ['2, k, 24', [0.0437788, -0.383582, 1.0]]]
[['2, k, 0', [-0.180161, -0.41082, 1.0]], ['2, k, 1', [-0.188734, -0.101869, 1.0]], ['2, k, 2', [-0.196276, 0.201174, 1.0]], ['2, k, 3', [-0.19066, 0.349779, 1.0]], ['2, k, 4', [-0.35771, 0.0993973, 1.0]], ['2, k, 5', [-0.47201, -0.103445, 1.0]], ['2, k, 6', [-0.520356, -0.290918, 1.0]], ['2, k, 7', [-0.527541, -0.352958, 1.0]], ['2, k, 8', [-0.021126, 0.0878678, 1.0]], ['2, k, 9', [0.0885479, -0.116725, 1.0]], ['2, k, 10', [0.166106, -0.309259, 1.0]], ['2, k, 11', [0.149697, -0.359358, 1.0]], ['2, k, 12', [-0.261316, -0.40808, 1.0]], ['2, k, 13', [-0.286784, -0.776919, 1.0]], ['2, k, 14', [-0.292448, -1.11403, 1.0]], ['2, k, 15', [-0.345016, -1.20719, 1.0]], ['2, k, 16', [-0.0950614, -0.403365, 1.0]], ['2, k, 17', [-0.0534631, -0.780904, 1.0]], ['2, k, 18', [-0.017003, -1.11099, 1.0]], ['2, k, 19', [0.0290719, -1.20396, 1.0]], ['2, k, 20', [-0.194549, 0.126233, 1.0]], ['2, k, 21', [-0.527234, -0.404259, 1.0]], ['2, k, 22', [-0.43706, -0.368938, 1.0]], ['2, k, 23', [0.15327, -0.403346, 1.0]], ['2, k, 24', [0.0518046, -0.375956, 1.0]]]
[['2, k, 0', [-0.180305, -0.410091, 1.0]], ['2, k, 1', [-0.188712, -0.101266, 1.0]], ['2, k, 2', [-0.195941, 0.201541, 1.0]], ['2, k, 3', [-0.190664, 0.350453, 1.0]], ['2, k, 4', [-0.357335, 0.100135, 1.0]], ['2, k, 5', [-0.473209, -0.0944579, 1.0]], ['2, k, 6', [-0.518724, -0.281063, 1.0]], ['2, k, 7', [-0.511299, -0.335642, 1.0]], ['2, k, 8', [-0.0211439, 0.0907871, 1.0]], ['2, k, 9', [0.0889449, -0.103366, 1.0]], ['2, k, 10', [0.163505, -0.290289, 1.0]], ['2, k, 11', [0.149242, -0.344914, 1.0]], ['2, k, 12', [-0.261078, -0.407286, 1.0]], ['2, k, 13', [-0.286475, -0.776117, 1.0]], ['2, k, 14', [-0.29224, -1.11403, 1.0]], ['2, k, 15', [-0.34691, -1.20602, 1.0]], ['2, k, 16', [-0.0955917, -0.402685, 1.0]], ['2, k, 17', [-0.0532524, -0.780294, 1.0]], ['2, k, 18', [-0.0160638, -1.1118, 1.0]], ['2, k, 19', [0.0292979, -1.2051, 1.0]], ['2, k, 20', [-0.194314, 0.126691, 1.0]], ['2, k, 21', [-0.502614, -0.387947, 1.0]], ['2, k, 22', [-0.398212, -0.348836, 1.0]], ['2, k, 23', [0.164939, -0.3846, 1.0]], ['2, k, 24', [0.0456155, -0.355627, 1.0]]]
[['2, k, 0', [-0.179898, -0.40955, 1.0]], ['2, k, 1', [-0.188042, -0.100459, 1.0]], ['2, k, 2', [-0.195004, 0.202625, 1.0]], ['2, k, 3', [-0.190599, 0.350504, 1.0]], ['2, k, 4', [-0.357413, 0.0997999, 1.0]], ['2, k, 5', [-0.472109, -0.0841095, 1.0]], ['2, k, 6', [-0.51891, -0.262886, 1.0]], ['2, k, 7', [-0.525906, -0.312555, 1.0]], ['2, k, 8', [-0.021255, 0.0927732, 1.0]], ['2, k, 9', [0.0882191, -0.0945296, 1.0]], ['2, k, 10', [0.154958, -0.267646, 1.0]], ['2, k, 11', [0.148177, -0.327008, 1.0]], ['2, k, 12', [-0.260177, -0.406961, 1.0]], ['2, k, 13', [-0.285752, -0.775815, 1.0]], ['2, k, 14', [-0.29222, -1.11403, 1.0]], ['2, k, 15', [-0.346833, -1.20606, 1.0]], ['2, k, 16', [-0.0955019, -0.4019, 1.0]], ['2, k, 17', [-0.0530183, -0.779603, 1.0]], ['2, k, 18', [-0.0146158, -1.11169, 1.0]], ['2, k, 19', [0.0269618, -1.20654, 1.0]], ['2, k, 20', [-0.193435, 0.127707, 1.0]], ['2, k, 21', [-0.535662, -0.357553, 1.0]], ['2, k, 22', [-0.434552, -0.334058, 1.0]], ['2, k, 23', [0.152297, -0.370533, 1.0]], ['2, k, 24', [0.0443179, -0.338471, 1.0]]]
[['2, k, 0', [-0.180308, -0.407747, 1.0]], ['2, k, 1', [-0.188142, -0.0994854, 1.0]], ['2, k, 2', [-0.194847, 0.203003, 1.0]], ['2, k, 3', [-0.190143, 0.351255, 1.0]], ['2, k, 4', [-0.356531, 0.100524, 1.0]], ['2, k, 5', [-0.472402, -0.0715586, 1.0]], ['2, k, 6', [-0.521806, -0.244384, 1.0]], ['2, k, 7', [-0.527819, -0.302994, 1.0]], ['2, k, 8', [-0.0214304, 0.093787, 1.0]], ['2, k, 9', [0.0938529, -0.0774328, 1.0]], ['2, k, 10', [0.150505, -0.249723, 1.0]], ['2, k, 11', [0.145886, -0.306355, 1.0]], ['2, k, 12', [-0.259842, -0.405414, 1.0]], ['2, k, 13', [-0.287053, -0.774284, 1.0]], ['2, k, 14', [-0.291405, -1.11115, 1.0]], ['2, k, 15', [-0.326413, -1.21167, 1.0]], ['2, k, 16', [-0.0968413, -0.399869, 1.0]], ['2, k, 17', [-0.0523378, -0.777371, 1.0]], ['2, k, 18', [-0.0184279, -1.12061, 1.0]], ['2, k, 19', [0.00910474, -1.22086, 1.0]], ['2, k, 20', [-0.19335, 0.128245, 1.0]], ['2, k, 21', [-0.538417, -0.343471, 1.0]], ['2, k, 22', [-0.436575, -0.312965, 1.0]], ['2, k, 23', [0.155432, -0.351931, 1.0]], ['2, k, 24', [0.0366263, -0.316327, 1.0]]]
[['2, k, 0', [-0.180602, -0.407655, 1.0]], ['2, k, 1', [-0.187792, -0.099014, 1.0]], ['2, k, 2', [-0.192906, 0.204085, 1.0]], ['2, k, 3', [-0.190022, 0.35165, 1.0]], ['2, k, 4', [-0.35509, 0.100606, 1.0]], ['2, k, 5', [-0.463483, -0.0694907, 1.0]], ['2, k, 6', [-0.519331, -0.225724, 1.0]], ['2, k, 7', [-0.487198, -0.290449, 1.0]], ['2, k, 8', [-0.0236329, 0.0927746, 1.0]], ['2, k, 9', [0.094972, -0.0708718, 1.0]], ['2, k, 10', [0.151767, -0.231031, 1.0]], ['2, k, 11', [0.151305, -0.292482, 1.0]], ['2, k, 12', [-0.259867, -0.405383, 1.0]], ['2, k, 13', [-0.287313, -0.774334, 1.0]], ['2, k, 14', [-0.291857, -1.11249, 1.0]], ['2, k, 15', [-0.288877, -1.16747, 1.0]], ['2, k, 16', [-0.0975836, -0.399772, 1.0]], ['2, k, 17', [-0.0522229, -0.777253, 1.0]], ['2, k, 18', [-0.0188762, -1.1137, 1.0]], ['2, k, 19', [0.00777595, -1.21568, 1.0]], ['2, k, 20', [-0.191886, 0.129144, 1.0]], ['2, k, 21', [-0.422242, -0.313823, 1.0]], ['2, k, 22', [-0.366888, -0.291888, 1.0]], ['2, k, 23', [0.165565, -0.329362, 1.0]], ['2, k, 24', [0.0544293, -0.29983, 1.0]]]
[['2, k, 0', [-0.180718, -0.40763, 1.0]], ['2, k, 1', [-0.187912, -0.0986366, 1.0]], ['2, k, 2', [-0.193009, 0.204945, 1.0]], ['2, k, 3', [-0.189379, 0.35176, 1.0]], ['2, k, 4', [-0.353019, 0.100123, 1.0]], ['2, k, 5', [-0.473458, -0.0572819, 1.0]], ['2, k, 6', [-0.520886, -0.199723, 1.0]], ['2, k, 7', [-0.543151, -0.256803, 1.0]], ['2, k, 8', [-0.0241142, 0.0927968, 1.0]], ['2, k, 9', [0.0961758, -0.0622336, 1.0]], ['2, k, 10', [0.152404, -0.21131, 1.0]], ['2, k, 11', [0.144894, -0.272059, 1.0]], ['2, k, 12', [-0.25983, -0.405482, 1.0]], ['2, k, 13', [-0.287228, -0.77441, 1.0]], ['2, k, 14', [-0.291843, -1.11262, 1.0]], ['2, k, 15', [-0.289316, -1.16751, 1.0]], ['2, k, 16', [-0.098078, -0.399539, 1.0]], ['2, k, 17', [-0.0519137, -0.77692, 1.0]], ['2, k, 18', [-0.0188568, -1.11382, 1.0]], ['2, k, 19', [0.023537, -1.20583, 1.0]], ['2, k, 20', [-0.191979, 0.129873, 1.0]], ['2, k, 21', [-0.606425, -0.290128, 1.0]], ['2, k, 22', [-0.482643, -0.288662, 1.0]], ['2, k, 23', [0.145823, -0.304596, 1.0]], ['2, k, 24', [0.0412834, -0.278987, 1.0]]]
[['2, k, 0', [-0.180707, -0.407215, 1.0]], ['2, k, 1', [-0.187699, -0.0983214, 1.0]], ['2, k, 2', [-0.192675, 0.204994, 1.0]], ['2, k, 3', [-0.189662, 0.35194, 1.0]], ['2, k, 4', [-0.352045, 0.100581, 1.0]], ['2, k, 5', [-0.480465, -0.0450583, 1.0]], ['2, k, 6', [-0.519822, -0.183532, 1.0]], ['2, k, 7', [-0.54877, -0.245724, 1.0]], ['2, k, 8', [-0.0246205, 0.0948339, 1.0]], ['2, k, 9', [0.0950031, -0.0534238, 1.0]], ['2, k, 10', [0.151081, -0.198581, 1.0]], ['2, k, 11', [0.137346, -0.251535, 1.0]], ['2, k, 12', [-0.259318, -0.40414, 1.0]], ['2, k, 13', [-0.28737, -0.772888, 1.0]], ['2, k, 14', [-0.29184, -1.11262, 1.0]], ['2, k, 15', [-0.289183, -1.16748, 1.0]], ['2, k, 16', [-0.0981729, -0.399521, 1.0]], ['2, k, 17', [-0.0514604, -0.776801, 1.0]], ['2, k, 18', [-0.0179678, -1.11606, 1.0]], ['2, k, 19', [-0.0181379, -1.17081, 1.0]], ['2, k, 20', [-0.191663, 0.129999, 1.0]], ['2, k, 21', [-0.609018, -0.263499, 1.0]], ['2, k, 22', [-0.489178, -0.271542, 1.0]], ['2, k, 23', [0.15333, -0.288817, 1.0]], ['2, k, 24', [0.032685, -0.253403, 1.0]]]
[['2, k, 0', [-0.180933, -0.405789, 1.0]], ['2, k, 1', [-0.187654, -0.0973997, 1.0]], ['2, k, 2', [-0.192547, 0.205265, 1.0]], ['2, k, 3', [-0.1894, 0.352528, 1.0]], ['2, k, 4', [-0.350125, 0.103097, 1.0]], ['2, k, 5', [-0.467804, -0.0313471, 1.0]], ['2, k, 6', [-0.525523, -0.177309, 1.0]], ['2, k, 7', [-0.541149, -0.218682, 1.0]], ['2, k, 8', [-0.0250947, 0.0956183, 1.0]], ['2, k, 9', [0.107601, -0.0270994, 1.0]], ['2, k, 10', [0.141016, -0.184793, 1.0]], ['2, k, 11', [0.136052, -0.231775, 1.0]], ['2, k, 12', [-0.258934, -0.403124, 1.0]], ['2, k, 13', [-0.288751, -0.771855, 1.0]], ['2, k, 14', [-0.291312, -1.11404, 1.0]], ['2, k, 15', [-0.288962, -1.16884, 1.0]], ['2, k, 16', [-0.0991314, -0.397893, 1.0]], ['2, k, 17', [-0.0512014, -0.775323, 1.0]], ['2, k, 18', [-0.0179095, -1.11673, 1.0]], ['2, k, 19', [0.00264123, -1.22046, 1.0]], ['2, k, 20', [-0.191543, 0.130431, 1.0]], ['2, k, 21', [-0.56261, -0.251073, 1.0]], ['2, k, 22', [-0.471292, -0.240595, 1.0]], ['2, k, 23', [0.148852, -0.27225, 1.0]], ['2, k, 24', [0.0333144, -0.236681, 1.0]]]
