[['2, k, 0', [-8.67888, 80.36499, 1.0]], ['2, k, 1', [-7.668109601291183, 112.31971019934065, 1.0]], ['2, k, 2', [-6.883226769812203, 136.28373324747002, 1.0]], ['2, k, 3', [-6.645922292473284, 143.04139682456946, 1.0]], ['2, k, 4', [8.650063148289622, 130.23093929972407, 1.0]], ['2, k, 5', [15.350146164311766, 102.3450878479291, 1.0]], ['2, k, 6', [19.442209845546625, 80.07603845504943, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.01408786925184, 130.25761756087846, 1.0]], ['2, k, 9', [-27.826400963979367, 102.68858876817342, 1.0]], ['2, k, 10', [-30.988261503672117, 79.70540776124831, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.1958029855220085, 80.14403288122315, 1.0]], ['2, k, 13', [1.1567024738429144, 46.93188176738101, 1.0]], ['2, k, 14', [-0.2904667896966564, 11.881004000920292, 1.0]], ['2, k, 15', [-0.48430971983722515, 8.3309377759736, 1.0]], ['2, k, 16', [-15.865956970675306, 80.546952748076, 1.0]], ['2, k, 17', [-17.521328877920148, 48.29107898262157, 1.0]], ['2, k, 18', [-18.411731403683852, 13.170664339271198, 1.0]], ['2, k, 19', [-18.261493868914105, 9.5743564757564, 1.0]], ['2, k, 20', [-6.883226769812203, 136.28373324747002, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.042962, 80.62329, 1.0]], ['2, k, 1', [-6.897464879617663, 112.55916847055147, 1.0]], ['2, k, 2', [-6.06717881512652, 136.48989158809297, 1.0]], ['2, k, 3', [-5.839959125696793, 143.2409657032447, 1.0]], ['2, k, 4', [9.110129421119012, 130.1156848872628, 1.0]], ['2, k, 5', [14.844840267982427, 102.54402337095618, 1.0]], ['2, k, 6', [16.61924111419555, 80.31564175068345, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.55521970110034, 131.3143346048347, 1.0]], ['2, k, 9', [-30.105548432888547, 105.00995425741911, 1.0]], ['2, k, 10', [-37.178189904836394, 83.72734282896675, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.44447496845132317, 80.25359373162009, 1.0]], ['2, k, 13', [0.9332559990120415, 47.81980091763569, 1.0]], ['2, k, 14', [0.18721826183926482, 11.494054303183312, 1.0]], ['2, k, 15', [1.4934616921374986, 4.047036679902607, 1.0]], ['2, k, 16', [-15.407832991427036, 80.94001256798504, 1.0]], ['2, k, 17', [-17.93810049983171, 49.54543168210255, 1.0]], ['2, k, 18', [-18.448018884517815, 13.35826181698129, 1.0]], ['2, k, 19', [-19.42894689758222, 6.755555718959598, 1.0]], ['2, k, 20', [-6.06717881512652, 136.48989158809297, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.087520000000001, 80.605574, 1.0]], ['2, k, 1', [-6.9344923315983085, 112.54959238020331, 1.0]], ['2, k, 2', [-6.098653688059991, 136.48786186737695, 1.0]], ['2, k, 3', [-5.869445542157834, 143.24128035379138, 1.0]], ['2, k, 4', [9.080831373477194, 130.12156009043625, 1.0]], ['2, k, 5', [14.865542449405153, 102.52924414268972, 1.0]], ['2, k, 6', [16.642646347207, 80.34120464443336, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.581587449279887, 131.2717252733601, 1.0]], ['2, k, 9', [-29.703083250267476, 104.87237069590368, 1.0]], ['2, k, 10', [-36.35376526448821, 83.56282517875363, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.4893060531453646, 80.23983351363759, 1.0]], ['2, k, 13', [0.9185141639697887, 47.78441955227747, 1.0]], ['2, k, 14', [0.18955024268549225, 11.53119075267616, 1.0]], ['2, k, 15', [1.5328737545901878, 4.100417002607039, 1.0]], ['2, k, 16', [-15.448226565128458, 80.92007247933954, 1.0]], ['2, k, 17', [-17.947370649493738, 49.39137410110966, 1.0]], ['2, k, 18', [-18.458671135579948, 13.345520663730824, 1.0]], ['2, k, 19', [-19.377127743815443, 7.163611847255697, 1.0]], ['2, k, 20', [-6.098653688059991, 136.48786186737695, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.143004000000001, 80.586642, 1.0]], ['2, k, 1', [-6.983947038577044, 112.53784978769129, 1.0]], ['2, k, 2', [-6.143637294732566, 136.48411427202467, 1.0]], ['2, k, 3', [-5.912728650473778, 143.2399718176045, 1.0]], ['2, k, 4', [9.055264429424888, 130.1190217394578, 1.0]], ['2, k, 5', [14.893324760418185, 102.50831550300298, 1.0]], ['2, k, 6', [16.674883897562523, 80.35723868055568, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.605063752753, 131.23479643803643, 1.0]], ['2, k, 9', [-29.33513833959424, 104.74879294102013, 1.0]], ['2, k, 10', [-35.62779021146803, 83.46026691652497, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.546366708306163, 80.22400284948863, 1.0]], ['2, k, 13', [0.894743798671473, 47.738966742536135, 1.0]], ['2, k, 14', [0.1822384981640548, 11.635412095662403, 1.0]], ['2, k, 15', [1.455758542192641, 4.346053257129327, 1.0]], ['2, k, 16', [-15.49870432812249, 80.90240385183345, 1.0]], ['2, k, 17', [-17.962169542639828, 49.28044044763929, 1.0]], ['2, k, 18', [-18.472685411617032, 13.352210007297863, 1.0]], ['2, k, 19', [-19.31263163794601, 7.656364163357135, 1.0]], ['2, k, 20', [-6.143637294732566, 136.48411427202467, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.205008, 80.568636, 1.0]], ['2, k, 1', [-7.040211334098851, 112.52661731856017, 1.0]], ['2, k, 2', [-6.196025267976077, 136.48070610787792, 1.0]], ['2, k, 3', [-5.96362557627541, 143.23912270352716, 1.0]], ['2, k, 4', [9.02576011261035, 130.11441798944165, 1.0]], ['2, k, 5', [14.915634670123092, 102.49078445946178, 1.0]], ['2, k, 6', [16.702405192349026, 80.37481308547575, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.63870197691397, 131.19746663177537, 1.0]], ['2, k, 9', [-28.999091831383545, 104.62186931810596, 1.0]], ['2, k, 10', [-34.97987732901616, 83.37040988344637, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.6114580604150053, 80.20655976858296, 1.0]], ['2, k, 13', [0.8634117864053299, 47.707597000715324, 1.0]], ['2, k, 14', [0.16618343777932099, 11.80141456523667, 1.0]], ['2, k, 15', [1.3290261118141464, 4.883142778522339, 1.0]], ['2, k, 16', [-15.556518385750183, 80.88794572416099, 1.0]], ['2, k, 17', [-17.97905878397032, 49.24177392209512, 1.0]], ['2, k, 18', [-18.486845779432457, 13.423238968266133, 1.0]], ['2, k, 19', [-19.287601296887868, 7.850154646701206, 1.0]], ['2, k, 20', [-6.196025267976077, 136.48070610787792, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.272651999999999, 80.54705799999999, 1.0]], ['2, k, 1', [-7.100704555532556, 112.51504860458816, 1.0]], ['2, k, 2', [-6.252030435542671, 136.4788385283405, 1.0]], ['2, k, 3', [-6.018032646960642, 143.23990049701993, 1.0]], ['2, k, 4', [8.9996612408341, 130.1084243912327, 1.0]], ['2, k, 5', [14.943182380376703, 102.48023609698197, 1.0]], ['2, k, 6', [16.73345727837922, 80.37701362465971, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.679492049321055, 131.15931121253206, 1.0]], ['2, k, 9', [-28.71146608599353, 104.55338177252695, 1.0]], ['2, k, 10', [-34.413374819618056, 83.24293102893257, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.6804758514543972, 80.1837602174494, 1.0]], ['2, k, 13', [0.8271498909533623, 47.68860986424692, 1.0]], ['2, k, 14', [0.14457588618667783, 11.964677705039463, 1.0]], ['2, k, 15', [1.2609644630102714, 5.237552816820608, 1.0]], ['2, k, 16', [-15.621460846214553, 80.86920170105446, 1.0]], ['2, k, 17', [-18.0016047548924, 49.223236751037184, 1.0]], ['2, k, 18', [-18.505858266451625, 13.50145137618123, 1.0]], ['2, k, 19', [-19.293737449825546, 7.883382041704642, 1.0]], ['2, k, 20', [-6.252030435542671, 136.4788385283405, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.343155999999999, 80.521498, 1.0]], ['2, k, 1', [-7.163482094390422, 112.50004849606813, 1.0]], ['2, k, 2', [-6.309927173881921, 136.47398872754542, 1.0]], ['2, k, 3', [-6.074219190915554, 143.23779344967042, 1.0]], ['2, k, 4', [8.970325934085468, 130.10119904951125, 1.0]], ['2, k, 5', [14.959768674726767, 102.50705745045403, 1.0]], ['2, k, 6', [16.751662642562756, 80.38219788266143, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.713297633784688, 131.12112121296687, 1.0]], ['2, k, 9', [-28.448753374640404, 104.51025737354493, 1.0]], ['2, k, 10', [-33.90072645430553, 83.07028434887681, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.7512031107117414, 80.15665775879206, 1.0]], ['2, k, 13', [0.7920416161188792, 47.67208019066167, 1.0]], ['2, k, 14', [0.12268457668330879, 12.080334638010825, 1.0]], ['2, k, 15', [1.1925318505439817, 5.599428766408554, 1.0]], ['2, k, 16', [-15.688475180770485, 80.84717701459746, 1.0]], ['2, k, 17', [-18.026281197556116, 49.194371843281544, 1.0]], ['2, k, 18', [-18.51985920945451, 13.545814335306787, 1.0]], ['2, k, 19', [-19.339670965099472, 7.664564227485543, 1.0]], ['2, k, 20', [-6.309927173881921, 136.47398872754542, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.414798, 80.498322, 1.0]], ['2, k, 1', [-7.227440894406677, 112.48644235066162, 1.0]], ['2, k, 2', [-6.369046999818438, 136.4692739711773, 1.0]], ['2, k, 3', [-6.131629105442993, 143.23574069764274, 1.0]], ['2, k, 4', [8.929025813659246, 130.0973604493615, 1.0]], ['2, k, 5', [14.958354397775764, 102.56379930088474, 1.0]], ['2, k, 6', [16.751669686415237, 80.39817572397727, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.750481749049168, 131.0840556325366, 1.0]], ['2, k, 9', [-28.20944945627875, 104.47334097237635, 1.0]], ['2, k, 10', [-33.459486098224055, 82.81071720993687, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.8251991937539689, 80.13197795098394, 1.0]], ['2, k, 13', [0.7529515302753809, 47.69208874985075, 1.0]], ['2, k, 14', [0.09158013352090699, 12.169076891829747, 1.0]], ['2, k, 15', [1.0996760711706568, 5.886234991078577, 1.0]], ['2, k, 16', [-15.75339503449206, 80.82620912217224, 1.0]], ['2, k, 17', [-18.050629200729226, 49.15947837101605, 1.0]], ['2, k, 18', [-18.539428886037598, 13.52391701036872, 1.0]], ['2, k, 19', [-19.42137506133559, 7.14677377356829, 1.0]], ['2, k, 20', [-6.369046999818438, 136.4692739711773, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.488606, 80.475336, 1.0]], ['2, k, 1', [-7.292739921269564, 112.47625746035433, 1.0]], ['2, k, 2', [-6.428592285273904, 136.46816201872494, 1.0]], ['2, k, 3', [-6.189204454453381, 143.23691677848504, 1.0]], ['2, k, 4', [8.871958834466195, 130.10157140583274, 1.0]], ['2, k, 5', [14.941055998112816, 102.6207826373292, 1.0]], ['2, k, 6', [16.738190637788392, 80.42621391577498, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.81592022064791, 131.04146737661833, 1.0]], ['2, k, 9', [-28.027999975540247, 104.46857829610349, 1.0]], ['2, k, 10', [-33.15066866839797, 82.50876907831515, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.9030501114836618, 80.10829254341817, 1.0]], ['2, k, 13', [0.7112143030108722, 47.726124049662644, 1.0]], ['2, k, 14', [0.053721641244790064, 12.17232574828438, 1.0]], ['2, k, 15', [1.023439007583982, 6.0140691403460265, 1.0]], ['2, k, 16', [-15.81761813421013, 80.80234021240956, 1.0]], ['2, k, 17', [-18.073351185971536, 49.11670519179684, 1.0]], ['2, k, 18', [-18.562162511015327, 13.496412759363764, 1.0]], ['2, k, 19', [-19.46244934748542, 7.020182658516178, 1.0]], ['2, k, 20', [-6.428592285273904, 136.46816201872494, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.55421, 80.452614, 1.0]], ['2, k, 1', [-7.348965308895673, 112.46604888638649, 1.0]], ['2, k, 2', [-6.477954055749718, 136.46656758580693, 1.0]], ['2, k, 3', [-6.236257553204776, 143.23716720250593, 1.0]], ['2, k, 4', [8.821355305597345, 130.10663499292468, 1.0]], ['2, k, 5', [14.929715949890294, 102.69481787819325, 1.0]], ['2, k, 6', [16.7297811032587, 80.46426091524124, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.868184729252157, 131.0005245892654, 1.0]], ['2, k, 9', [-27.866878045278774, 104.4786501615308, 1.0]], ['2, k, 10', [-32.893282741924246, 82.2962423691141, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-0.9706577397871463, 80.08666343151066, 1.0]], ['2, k, 13', [0.6771070755957618, 47.77071021108623, 1.0]], ['2, k, 14', [0.024280112126386588, 12.158288210499748, 1.0]], ['2, k, 15', [0.978698281691995, 6.038954585563379, 1.0]], ['2, k, 16', [-15.869588183339545, 80.7771962886012, 1.0]], ['2, k, 17', [-18.088573256635286, 49.02822391886106, 1.0]], ['2, k, 18', [-18.576747790964735, 13.459023561752659, 1.0]], ['2, k, 19', [-19.46733882698619, 7.146324985390066, 1.0]], ['2, k, 20', [-6.477954055749718, 136.46656758580693, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.61411, 80.430274, 1.0]], ['2, k, 1', [-7.39985939472778, 112.45530924427331, 1.0]], ['2, k, 2', [-6.521705369346915, 136.46399776429502, 1.0]], ['2, k, 3', [-6.277610967251466, 143.23608629506174, 1.0]], ['2, k, 4', [8.780140029445267, 130.10966918374646, 1.0]], ['2, k, 5', [14.938222175301114, 102.73087983426801, 1.0]], ['2, k, 6', [16.73711560711855, 80.4756987495355, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.912783582675715, 130.96158441007037, 1.0]], ['2, k, 9', [-27.747256135818628, 104.46198999581854, 1.0]], ['2, k, 10', [-32.70935161808873, 82.17250298317565, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.0328355462736614, 80.0658284879449, 1.0]], ['2, k, 13', [0.6481839164312373, 47.810200727067354, 1.0]], ['2, k, 14', [-0.002026186678978803, 12.15304057216845, 1.0]], ['2, k, 15', [0.9328657786639241, 6.066692585656491, 1.0]], ['2, k, 16', [-15.915775305092584, 80.7541675960762, 1.0]], ['2, k, 17', [-18.100762111468438, 48.93582561850633, 1.0]], ['2, k, 18', [-18.583461333521324, 13.389589563506966, 1.0]], ['2, k, 19', [-19.480054482842217, 7.126600661987421, 1.0]], ['2, k, 20', [-6.521705369346915, 136.46399776429502, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.66643, 80.412932, 1.0]], ['2, k, 1', [-7.443863669292881, 112.44780606016549, 1.0]], ['2, k, 2', [-6.55888474233727, 136.46310150099782, 1.0]], ['2, k, 3', [-6.312500993951756, 143.23625845230237, 1.0]], ['2, k, 4', [8.745848893271706, 130.1141208555749, 1.0]], ['2, k, 5', [14.951829335970046, 102.76541532012777, 1.0]], ['2, k, 6', [16.751673366804724, 80.46591819472405, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.958586061586246, 130.92491421082968, 1.0]], ['2, k, 9', [-27.6887145868811, 104.44115907591846, 1.0]], ['2, k, 10', [-32.62908746160033, 82.11263381639205, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.088772012914344, 80.05028111803671, 1.0]], ['2, k, 13', [0.6265606685218452, 47.83061092561315, 1.0]], ['2, k, 14', [-0.0223982148545131, 12.169950681237296, 1.0]], ['2, k, 15', [0.8393197845724859, 6.0800945789454, 1.0]], ['2, k, 16', [-15.956686131370677, 80.73624588259827, 1.0]], ['2, k, 17', [-18.1108255594523, 48.84139408562909, 1.0]], ['2, k, 18', [-18.583892662378744, 13.372357294478427, 1.0]], ['2, k, 19', [-19.49372517921199, 7.109445661397274, 1.0]], ['2, k, 20', [-6.55888474233727, 136.46310150099782, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.714354, 80.391746, 1.0]], ['2, k, 1', [-7.486337149136281, 112.43713425488602, 1.0]], ['2, k, 2', [-6.595711128876527, 136.46020815277177, 1.0]], ['2, k, 3', [-6.3473466243829195, 143.23416311485832, 1.0]], ['2, k, 4', [8.719460081941845, 130.11271551962798, 1.0]], ['2, k, 5', [14.97267266335023, 102.78880149422795, 1.0]], ['2, k, 6', [16.770716144629635, 80.46128758277428, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-22.99004049616597, 130.8925515284493, 1.0]], ['2, k, 9', [-27.708571414727807, 104.44777303653231, 1.0]], ['2, k, 10', [-32.68329904507814, 82.16209152664857, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.137592384330552, 80.0317848700955, 1.0]], ['2, k, 13', [0.6070140505403461, 47.8474770463737, 1.0]], ['2, k, 14', [-0.03900171664724328, 12.191435671814432, 1.0]], ['2, k, 15', [0.7673631984521455, 6.069389064645137, 1.0]], ['2, k, 16', [-15.995131651672157, 80.71416785167133, 1.0]], ['2, k, 17', [-18.12030394384131, 48.761338571397566, 1.0]], ['2, k, 18', [-18.585106380711444, 13.420103213128208, 1.0]], ['2, k, 19', [-19.50349355408653, 7.187127496317317, 1.0]], ['2, k, 20', [-6.595711128876527, 136.46020815277177, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.748000000000001, 80.374612, 1.0]], ['2, k, 1', [-7.5168826862738936, 112.42717998065652, 1.0]], ['2, k, 2', [-6.621842251235692, 136.45689157466995, 1.0]], ['2, k, 3', [-6.37180735131272, 143.23158925675924, 1.0]], ['2, k, 4', [8.705511807159034, 130.1107471175624, 1.0]], ['2, k, 5', [15.00657268544932, 102.7953585543604, 1.0]], ['2, k, 6', [16.799417623186056, 80.47543384036776, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.004283440111113, 130.86576426437648, 1.0]], ['2, k, 9', [-27.829935959352273, 104.37195977143625, 1.0]], ['2, k, 10', [-32.895643109051235, 82.21022019644525, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.1684650254992137, 80.01711588008381, 1.0]], ['2, k, 13', [0.6005329597790325, 47.86124999203144, 1.0]], ['2, k, 14', [-0.04123768898122049, 12.22308371037142, 1.0]], ['2, k, 15', [0.725369248276352, 5.815595083322091, 1.0]], ['2, k, 16', [-16.02365590656827, 80.69618176161921, 1.0]], ['2, k, 17', [-18.123309750447206, 48.68887396596813, 1.0]], ['2, k, 18', [-18.58714592135459, 13.457580968325423, 1.0]], ['2, k, 19', [-19.565722434151056, 6.899336638190175, 1.0]], ['2, k, 20', [-6.621842251235692, 136.45689157466995, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.775998, 80.357946, 1.0]], ['2, k, 1', [-7.543020444576582, 112.41691725947129, 1.0]], ['2, k, 2', [-6.644596005715153, 136.4525521780187, 1.0]], ['2, k, 3', [-6.393210862503564, 143.22795367985614, 1.0]], ['2, k, 4', [8.694322081708199, 130.1064687834773, 1.0]], ['2, k, 5', [15.043832366630337, 102.77960103449726, 1.0]], ['2, k, 6', [16.833442687505492, 80.4894853208567, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.0170653991476, 130.83950852452213, 1.0]], ['2, k, 9', [-28.03916578230453, 104.2726749600158, 1.0]], ['2, k, 10', [-33.361516751471456, 82.18712987349757, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.1940594989858972, 80.00145680024588, 1.0]], ['2, k, 13', [0.5968503742709315, 47.84831890815553, 1.0]], ['2, k, 14', [-0.043379488411277034, 12.247987866684042, 1.0]], ['2, k, 15', [0.7041816749002309, 5.528249974637386, 1.0]], ['2, k, 16', [-16.05102177398261, 80.68016114327936, 1.0]], ['2, k, 17', [-18.125883640226835, 48.659572163453745, 1.0]], ['2, k, 18', [-18.591707240142686, 13.429645958641899, 1.0]], ['2, k, 19', [-19.602911346663298, 6.727650379752282, 1.0]], ['2, k, 20', [-6.644596005715153, 136.4525521780187, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.795238000000001, 80.343702, 1.0]], ['2, k, 1', [-7.561392840028886, 112.40752313148187, 1.0]], ['2, k, 2', [-6.660396679697026, 136.44739380629403, 1.0]], ['2, k, 3', [-6.407905962390218, 143.2234819278679, 1.0]], ['2, k, 4', [8.686995108052797, 130.1006254862184, 1.0]], ['2, k, 5', [15.077957205352371, 102.81055891356858, 1.0]], ['2, k, 6', [16.865676307796196, 80.52554330443448, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.02417579072194, 130.81633934953945, 1.0]], ['2, k, 9', [-28.35946314879338, 104.23523568037893, 1.0]], ['2, k, 10', [-34.00092094521112, 82.20855149563985, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.2113491797487104, 79.98870497258952, 1.0]], ['2, k, 13', [0.5948223333992151, 47.84869028778668, 1.0]], ['2, k, 14', [-0.04603974018054535, 12.270608550144004, 1.0]], ['2, k, 15', [0.8162303131685315, 5.05093356902323, 1.0]], ['2, k, 16', [-16.070388394821084, 80.66672873303023, 1.0]], ['2, k, 17', [-18.122611570339632, 48.640084836044664, 1.0]], ['2, k, 18', [-18.595481886866573, 13.245932171710791, 1.0]], ['2, k, 19', [-19.595550872791495, 6.68890471636802, 1.0]], ['2, k, 20', [-6.660396679697026, 136.44739380629403, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-8.811607999999998, 80.330852, 1.0]], ['2, k, 1', [-7.577554458021772, 112.39908628662086, 1.0]], ['2, k, 2', [-6.674813611174152, 136.4427518715502, 1.0]], ['2, k, 3', [-6.42152878082312, 143.21949653933717, 1.0]], ['2, k, 4', [8.678553550541501, 130.09408057460627, 1.0]], ['2, k, 5', [15.115162267890682, 102.81408117342797, 1.0]], ['2, k, 6', [16.898528257650554, 80.55913988658511, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.029890530736587, 130.80128458266742, 1.0]], ['2, k, 9', [-28.78060765741926, 104.25078800966578, 1.0]], ['2, k, 10', [-34.857576907016046, 82.28031775558934, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-1.2243557580527913, 79.97760826593583, 1.0]], ['2, k, 13', [0.5924974770478548, 47.85104263954847, 1.0]], ['2, k, 14', [-0.05315674006713722, 12.267936581383012, 1.0]], ['2, k, 15', [0.7987788873392668, 4.859300320015942, 1.0]], ['2, k, 16', [-16.087259986177806, 80.65440537181937, 1.0]], ['2, k, 17', [-18.121735819179506, 48.64756580487753, 1.0]], ['2, k, 18', [-18.599405955265766, 13.15415742608726, 1.0]], ['2, k, 19', [-19.557122430887798, 7.050444956533914, 1.0]], ['2, k, 20', [-6.674813611174152, 136.4427518715502, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
