[['2, k, 0', [-0.311891, -0.770745, 1.0]], ['2, k, 1', [-0.30461, -0.468898, 1.0]], ['2, k, 2', [-0.295818, -0.170876, 1.0]], ['2, k, 3', [-0.288948, -0.0318515, 1.0]], ['2, k, 4', [-0.418807, -0.243785, 1.0]], ['2, k, 5', [-0.493117, -0.241357, 1.0]], ['2, k, 6', [-0.537235, -0.32091, 1.0]], ['2, k, 7', [-0.553309, -0.236428, 1.0]], ['2, k, 8', [-0.142488, -0.23802, 1.0]], ['2, k, 9', [0.00476721, -0.303121, 1.0]], ['2, k, 10', [0.108156, -0.2871, 1.0]], ['2, k, 11', [0.160828, -0.236887, 1.0]], ['2, k, 12', [-0.370826, -0.762398, 1.0]], ['2, k, 13', [-0.406631, -1.02396, 1.0]], ['2, k, 14', [-0.355485, -1.38736, 1.0]], ['2, k, 15', [-0.329052, -1.4317, 1.0]], ['2, k, 16', [-0.245148, -0.7598, 1.0]], ['2, k, 17', [-0.176617, -1.04288, 1.0]], ['2, k, 18', [-0.231472, -1.38636, 1.0]], ['2, k, 19', [-0.22121, -1.42792, 1.0]], ['2, k, 20', [-0.298288, -0.244876, 1.0]], ['2, k, 21', [-0.539885, -0.225634, 1.0]], ['2, k, 22', [-0.586443, -0.230991, 1.0]], ['2, k, 23', [0.203286, -0.228176, 1.0]], ['2, k, 24', [0.0890404, -0.232871, 1.0]]]
[['2, k, 0', [-0.321959, -1.08253, 1.0]], ['2, k, 1', [-0.310924, -0.832408, 1.0]], ['2, k, 2', [-0.301643, -0.585096, 1.0]], ['2, k, 3', [-0.274944, -0.460942, 1.0]], ['2, k, 4', [-0.417725, -0.642861, 1.0]], ['2, k, 5', [-0.535406, -0.637305, 1.0]], ['2, k, 6', [-0.573842, -0.567864, 1.0]], ['2, k, 7', [-0.585586, -0.531369, 1.0]], ['2, k, 8', [-0.139776, -0.631979, 1.0]], ['2, k, 9', [-0.00750803, -0.632209, 1.0]], ['2, k, 10', [0.106522, -0.555386, 1.0]], ['2, k, 11', [0.135462, -0.531376, 1.0]], ['2, k, 12', [-0.382419, -1.06853, 1.0]], ['2, k, 13', [-0.353091, -1.10959, 1.0]], ['2, k, 14', [-0.335881, -1.4202, 1.0]], ['2, k, 15', [-0.357118, -1.47926, 1.0]], ['2, k, 16', [-0.25406, -1.07175, 1.0]], ['2, k, 17', [-0.184253, -1.11138, 1.0]], ['2, k, 18', [-0.260101, -1.42741, 1.0]], ['2, k, 19', [-0.266711, -1.49358, 1.0]], ['2, k, 20', [-0.30431, -0.647948, 1.0]], ['2, k, 21', [-0.603771, -0.526678, 1.0]], ['2, k, 22', [-0.519596, -0.527838, 1.0]], ['2, k, 23', [0.16831, -0.521064, 1.0]], ['2, k, 24', [0.0776896, -0.528483, 1.0]]]
[['2, k, 0', [-0.322127, -1.08878, 1.0]], ['2, k, 1', [-0.310238, -0.83948, 1.0]], ['2, k, 2', [-0.298917, -0.591604, 1.0]], ['2, k, 3', [-0.275471, -0.46673, 1.0]], ['2, k, 4', [-0.417355, -0.645087, 1.0]], ['2, k, 5', [-0.529978, -0.644712, 1.0]], ['2, k, 6', [-0.571503, -0.574471, 1.0]], ['2, k, 7', [-0.586575, -0.538476, 1.0]], ['2, k, 8', [-0.139846, -0.632524, 1.0]], ['2, k, 9', [0.00525546, -0.588567, 1.0]], ['2, k, 10', [0.103035, -0.563097, 1.0]], ['2, k, 11', [0.127787, -0.538376, 1.0]], ['2, k, 12', [-0.383092, -1.07521, 1.0]], ['2, k, 13', [-0.352334, -1.10769, 1.0]], ['2, k, 14', [-0.33678, -1.42214, 1.0]], ['2, k, 15', [-0.384208, -1.4841, 1.0]], ['2, k, 16', [-0.253781, -1.07746, 1.0]], ['2, k, 17', [-0.184512, -1.10986, 1.0]], ['2, k, 18', [-0.260468, -1.42489, 1.0]], ['2, k, 19', [-0.268394, -1.49092, 1.0]], ['2, k, 20', [-0.302186, -0.653907, 1.0]], ['2, k, 21', [-0.609465, -0.529415, 1.0]], ['2, k, 22', [-0.516656, -0.536587, 1.0]], ['2, k, 23', [0.164515, -0.532296, 1.0]], ['2, k, 24', [0.0616138, -0.536079, 1.0]]]
[['2, k, 0', [-0.322092, -1.09118, 1.0]], ['2, k, 1', [-0.310171, -0.842534, 1.0]], ['2, k, 2', [-0.298306, -0.594821, 1.0]], ['2, k, 3', [-0.275437, -0.471959, 1.0]], ['2, k, 4', [-0.417219, -0.645775, 1.0]], ['2, k, 5', [-0.528861, -0.644958, 1.0]], ['2, k, 6', [-0.57352, -0.580364, 1.0]], ['2, k, 7', [-0.588008, -0.544158, 1.0]], ['2, k, 8', [-0.139877, -0.63426, 1.0]], ['2, k, 9', [-0.0122528, -0.632145, 1.0]], ['2, k, 10', [0.077325, -0.580924, 1.0]], ['2, k, 11', [0.127307, -0.544153, 1.0]], ['2, k, 12', [-0.383146, -1.0774, 1.0]], ['2, k, 13', [-0.35221, -1.1073, 1.0]], ['2, k, 14', [-0.335764, -1.4166, 1.0]], ['2, k, 15', [-0.360275, -1.47467, 1.0]], ['2, k, 16', [-0.253647, -1.07994, 1.0]], ['2, k, 17', [-0.185134, -1.11131, 1.0]], ['2, k, 18', [-0.260259, -1.42393, 1.0]], ['2, k, 19', [-0.268223, -1.48959, 1.0]], ['2, k, 20', [-0.301678, -0.656978, 1.0]], ['2, k, 21', [-0.605989, -0.540993, 1.0]], ['2, k, 22', [-0.522398, -0.542417, 1.0]], ['2, k, 23', [0.164645, -0.537201, 1.0]], ['2, k, 24', [0.0634369, -0.541575, 1.0]]]
[['2, k, 0', [-0.322317, -1.0919, 1.0]], ['2, k, 1', [-0.310199, -0.844083, 1.0]], ['2, k, 2', [-0.297629, -0.597323, 1.0]], ['2, k, 3', [-0.27596, -0.473995, 1.0]], ['2, k, 4', [-0.417648, -0.645884, 1.0]], ['2, k, 5', [-0.52823, -0.646887, 1.0]], ['2, k, 6', [-0.57531, -0.583706, 1.0]], ['2, k, 7', [-0.590851, -0.547458, 1.0]], ['2, k, 8', [-0.140118, -0.636072, 1.0]], ['2, k, 9', [0.0101814, -0.59962, 1.0]], ['2, k, 10', [0.0986602, -0.570622, 1.0]], ['2, k, 11', [0.126551, -0.547188, 1.0]], ['2, k, 12', [-0.38338, -1.0779, 1.0]], ['2, k, 13', [-0.351554, -1.10732, 1.0]], ['2, k, 14', [-0.335667, -1.42523, 1.0]], ['2, k, 15', [-0.334562, -1.49225, 1.0]], ['2, k, 16', [-0.253835, -1.0809, 1.0]], ['2, k, 17', [-0.185105, -1.111, 1.0]], ['2, k, 18', [-0.25792, -1.42056, 1.0]], ['2, k, 19', [-0.268348, -1.48645, 1.0]], ['2, k, 20', [-0.301176, -0.65918, 1.0]], ['2, k, 21', [-0.605206, -0.540389, 1.0]], ['2, k, 22', [-0.521559, -0.544094, 1.0]], ['2, k, 23', [0.156332, -0.541095, 1.0]], ['2, k, 24', [0.0615287, -0.545073, 1.0]]]
[['2, k, 0', [-0.322363, -1.09205, 1.0]], ['2, k, 1', [-0.310256, -0.844765, 1.0]], ['2, k, 2', [-0.297516, -0.598601, 1.0]], ['2, k, 3', [-0.276317, -0.475481, 1.0]], ['2, k, 4', [-0.417749, -0.64591, 1.0]], ['2, k, 5', [-0.527041, -0.649024, 1.0]], ['2, k, 6', [-0.575748, -0.585602, 1.0]], ['2, k, 7', [-0.591856, -0.546975, 1.0]], ['2, k, 8', [-0.140008, -0.636726, 1.0]], ['2, k, 9', [-0.0174269, -0.614684, 1.0]], ['2, k, 10', [0.0727448, -0.580084, 1.0]], ['2, k, 11', [0.125401, -0.549238, 1.0]], ['2, k, 12', [-0.383397, -1.07797, 1.0]], ['2, k, 13', [-0.352292, -1.10879, 1.0]], ['2, k, 14', [-0.335424, -1.42283, 1.0]], ['2, k, 15', [-0.356095, -1.48386, 1.0]], ['2, k, 16', [-0.253919, -1.08112, 1.0]], ['2, k, 17', [-0.185302, -1.1107, 1.0]], ['2, k, 18', [-0.255186, -1.42047, 1.0]], ['2, k, 19', [-0.269466, -1.48543, 1.0]], ['2, k, 20', [-0.301086, -0.660286, 1.0]], ['2, k, 21', [-0.603205, -0.540887, 1.0]], ['2, k, 22', [-0.52732, -0.54787, 1.0]], ['2, k, 23', [0.150563, -0.545596, 1.0]], ['2, k, 24', [0.0614015, -0.546885, 1.0]]]
[['2, k, 0', [-0.322715, -1.08931, 1.0]], ['2, k, 1', [-0.310635, -0.843082, 1.0]], ['2, k, 2', [-0.29779, -0.597445, 1.0]], ['2, k, 3', [-0.276284, -0.474899, 1.0]], ['2, k, 4', [-0.420118, -0.63822, 1.0]], ['2, k, 5', [-0.536282, -0.637104, 1.0]], ['2, k, 6', [-0.578592, -0.582981, 1.0]], ['2, k, 7', [-0.591152, -0.54561, 1.0]], ['2, k, 8', [-0.139366, -0.628798, 1.0]], ['2, k, 9', [0.00292041, -0.600576, 1.0]], ['2, k, 10', [0.0901199, -0.574696, 1.0]], ['2, k, 11', [0.126103, -0.548339, 1.0]], ['2, k, 12', [-0.383534, -1.07506, 1.0]], ['2, k, 13', [-0.352369, -1.10955, 1.0]], ['2, k, 14', [-0.339212, -1.42998, 1.0]], ['2, k, 15', [-0.356921, -1.49271, 1.0]], ['2, k, 16', [-0.254466, -1.07854, 1.0]], ['2, k, 17', [-0.184533, -1.11061, 1.0]], ['2, k, 18', [-0.25366, -1.4281, 1.0]], ['2, k, 19', [-0.270982, -1.49083, 1.0]], ['2, k, 20', [-0.301367, -0.658991, 1.0]], ['2, k, 21', [-0.606021, -0.540093, 1.0]], ['2, k, 22', [-0.524784, -0.542642, 1.0]], ['2, k, 23', [0.159405, -0.541292, 1.0]], ['2, k, 24', [0.0634456, -0.546984, 1.0]]]
[['2, k, 0', [-0.324068, -1.08526, 1.0]], ['2, k, 1', [-0.311813, -0.840204, 1.0]], ['2, k, 2', [-0.298726, -0.595169, 1.0]], ['2, k, 3', [-0.276135, -0.473547, 1.0]], ['2, k, 4', [-0.422673, -0.632115, 1.0]], ['2, k, 5', [-0.536533, -0.615709, 1.0]], ['2, k, 6', [-0.57674, -0.582515, 1.0]], ['2, k, 7', [-0.593129, -0.542454, 1.0]], ['2, k, 8', [-0.139755, -0.62749, 1.0]], ['2, k, 9', [-0.015183, -0.604639, 1.0]], ['2, k, 10', [0.0671073, -0.580992, 1.0]], ['2, k, 11', [0.122851, -0.544444, 1.0]], ['2, k, 12', [-0.384843, -1.07022, 1.0]], ['2, k, 13', [-0.353824, -1.10976, 1.0]], ['2, k, 14', [-0.337961, -1.42923, 1.0]], ['2, k, 15', [-0.357344, -1.49113, 1.0]], ['2, k, 16', [-0.255815, -1.07529, 1.0]], ['2, k, 17', [-0.184862, -1.11005, 1.0]], ['2, k, 18', [-0.254139, -1.42535, 1.0]], ['2, k, 19', [-0.271097, -1.48858, 1.0]], ['2, k, 20', [-0.302328, -0.65659, 1.0]], ['2, k, 21', [-0.607354, -0.538432, 1.0]], ['2, k, 22', [-0.526827, -0.53972, 1.0]], ['2, k, 23', [0.153377, -0.539179, 1.0]], ['2, k, 24', [0.0566101, -0.543603, 1.0]]]
[['2, k, 0', [-0.322823, -1.0782, 1.0]], ['2, k, 1', [-0.310889, -0.834473, 1.0]], ['2, k, 2', [-0.297907, -0.590718, 1.0]], ['2, k, 3', [-0.275871, -0.469581, 1.0]], ['2, k, 4', [-0.4344, -0.619976, 1.0]], ['2, k, 5', [-0.522017, -0.599947, 1.0]], ['2, k, 6', [-0.569206, -0.580668, 1.0]], ['2, k, 7', [-0.592655, -0.535848, 1.0]], ['2, k, 8', [-0.139499, -0.62067, 1.0]], ['2, k, 9', [-0.0155189, -0.602593, 1.0]], ['2, k, 10', [0.0719921, -0.577069, 1.0]], ['2, k, 11', [0.123491, -0.538363, 1.0]], ['2, k, 12', [-0.383447, -1.0643, 1.0]], ['2, k, 13', [-0.356596, -1.1103, 1.0]], ['2, k, 14', [-0.338381, -1.42965, 1.0]], ['2, k, 15', [-0.356799, -1.4927, 1.0]], ['2, k, 16', [-0.254808, -1.0672, 1.0]], ['2, k, 17', [-0.186337, -1.10929, 1.0]], ['2, k, 18', [-0.25323, -1.42589, 1.0]], ['2, k, 19', [-0.267369, -1.48987, 1.0]], ['2, k, 20', [-0.301455, -0.651779, 1.0]], ['2, k, 21', [-0.609414, -0.53571, 1.0]], ['2, k, 22', [-0.527222, -0.535021, 1.0]], ['2, k, 23', [0.155207, -0.533256, 1.0]], ['2, k, 24', [0.0578587, -0.535718, 1.0]]]
[['2, k, 0', [-0.322739, -1.06709, 1.0]], ['2, k, 1', [-0.307922, -0.821023, 1.0]], ['2, k, 2', [-0.291031, -0.574724, 1.0]], ['2, k, 3', [-0.276356, -0.45593, 1.0]], ['2, k, 4', [-0.44556, -0.60986, 1.0]], ['2, k, 5', [-0.521225, -0.591337, 1.0]], ['2, k, 6', [-0.571223, -0.574324, 1.0]], ['2, k, 7', [-0.592859, -0.52699, 1.0]], ['2, k, 8', [-0.140322, -0.619985, 1.0]], ['2, k, 9', [-0.0149362, -0.596059, 1.0]], ['2, k, 10', [0.0758279, -0.571084, 1.0]], ['2, k, 11', [0.127796, -0.530517, 1.0]], ['2, k, 12', [-0.383062, -1.05143, 1.0]], ['2, k, 13', [-0.359143, -1.11094, 1.0]], ['2, k, 14', [-0.338615, -1.42805, 1.0]], ['2, k, 15', [-0.349432, -1.49401, 1.0]], ['2, k, 16', [-0.254968, -1.05807, 1.0]], ['2, k, 17', [-0.186902, -1.11018, 1.0]], ['2, k, 18', [-0.254302, -1.4256, 1.0]], ['2, k, 19', [-0.265828, -1.48995, 1.0]], ['2, k, 20', [-0.295599, -0.636385, 1.0]], ['2, k, 21', [-0.611014, -0.522163, 1.0]], ['2, k, 22', [-0.528587, -0.52514, 1.0]], ['2, k, 23', [0.160557, -0.523914, 1.0]], ['2, k, 24', [0.0616135, -0.527301, 1.0]]]
[['2, k, 0', [-0.324161, -1.0482, 1.0]], ['2, k, 1', [-0.307253, -0.806728, 1.0]], ['2, k, 2', [-0.289236, -0.564771, 1.0]], ['2, k, 3', [-0.276424, -0.442392, 1.0]], ['2, k, 4', [-0.4483, -0.602268, 1.0]], ['2, k, 5', [-0.545106, -0.603375, 1.0]], ['2, k, 6', [-0.583467, -0.564467, 1.0]], ['2, k, 7', [-0.592924, -0.514781, 1.0]], ['2, k, 8', [-0.140158, -0.580003, 1.0]], ['2, k, 9', [-0.0224828, -0.587651, 1.0]], ['2, k, 10', [0.0725754, -0.560898, 1.0]], ['2, k, 11', [0.122521, -0.519477, 1.0]], ['2, k, 12', [-0.383912, -1.03592, 1.0]], ['2, k, 13', [-0.359849, -1.11237, 1.0]], ['2, k, 14', [-0.338731, -1.42357, 1.0]], ['2, k, 15', [-0.343506, -1.4905, 1.0]], ['2, k, 16', [-0.257022, -1.03617, 1.0]], ['2, k, 17', [-0.189172, -1.11194, 1.0]], ['2, k, 18', [-0.256423, -1.42982, 1.0]], ['2, k, 19', [-0.265354, -1.49345, 1.0]], ['2, k, 20', [-0.293991, -0.625405, 1.0]], ['2, k, 21', [-0.612615, -0.510764, 1.0]], ['2, k, 22', [-0.52646, -0.512458, 1.0]], ['2, k, 23', [0.149155, -0.517354, 1.0]], ['2, k, 24', [0.0566204, -0.517904, 1.0]]]
[['2, k, 0', [-0.322719, -1.04098, 1.0]], ['2, k, 1', [-0.305787, -0.797005, 1.0]], ['2, k, 2', [-0.287662, -0.552608, 1.0]], ['2, k, 3', [-0.275961, -0.431354, 1.0]], ['2, k, 4', [-0.429738, -0.599658, 1.0]], ['2, k, 5', [-0.521995, -0.568279, 1.0]], ['2, k, 6', [-0.546044, -0.528672, 1.0]], ['2, k, 7', [-0.592619, -0.502797, 1.0]], ['2, k, 8', [-0.138619, -0.568928, 1.0]], ['2, k, 9', [-0.0191302, -0.566994, 1.0]], ['2, k, 10', [0.0642312, -0.545691, 1.0]], ['2, k, 11', [0.118477, -0.508089, 1.0]], ['2, k, 12', [-0.382669, -1.03054, 1.0]], ['2, k, 13', [-0.361543, -1.10897, 1.0]], ['2, k, 14', [-0.338956, -1.42402, 1.0]], ['2, k, 15', [-0.324118, -1.489, 1.0]], ['2, k, 16', [-0.25541, -1.02723, 1.0]], ['2, k, 17', [-0.189531, -1.10883, 1.0]], ['2, k, 18', [-0.25626, -1.42928, 1.0]], ['2, k, 19', [-0.262038, -1.49608, 1.0]], ['2, k, 20', [-0.29244, -0.613824, 1.0]], ['2, k, 21', [-0.610427, -0.498432, 1.0]], ['2, k, 22', [-0.521348, -0.501346, 1.0]], ['2, k, 23', [0.159475, -0.501535, 1.0]], ['2, k, 24', [0.053453, -0.506301, 1.0]]]
[['2, k, 0', [-0.322208, -1.02946, 1.0]], ['2, k, 1', [-0.306598, -0.782509, 1.0]], ['2, k, 2', [-0.289957, -0.534991, 1.0]], ['2, k, 3', [-0.276587, -0.412663, 1.0]], ['2, k, 4', [-0.424461, -0.586038, 1.0]], ['2, k, 5', [-0.514964, -0.565261, 1.0]], ['2, k, 6', [-0.571483, -0.574763, 1.0]], ['2, k, 7', [-0.597424, -0.488733, 1.0]], ['2, k, 8', [-0.139395, -0.560791, 1.0]], ['2, k, 9', [-0.0185542, -0.555652, 1.0]], ['2, k, 10', [0.0888029, -0.525946, 1.0]], ['2, k, 11', [0.122229, -0.495604, 1.0]], ['2, k, 12', [-0.38178, -1.01836, 1.0]], ['2, k, 13', [-0.361832, -1.10745, 1.0]], ['2, k, 14', [-0.338058, -1.42093, 1.0]], ['2, k, 15', [-0.324699, -1.48543, 1.0]], ['2, k, 16', [-0.255247, -1.01688, 1.0]], ['2, k, 17', [-0.190827, -1.1079, 1.0]], ['2, k, 18', [-0.256645, -1.42946, 1.0]], ['2, k, 19', [-0.261178, -1.49619, 1.0]], ['2, k, 20', [-0.294342, -0.596985, 1.0]], ['2, k, 21', [-0.615808, -0.487045, 1.0]], ['2, k, 22', [-0.542046, -0.498008, 1.0]], ['2, k, 23', [0.152722, -0.494322, 1.0]], ['2, k, 24', [0.0582093, -0.49258, 1.0]]]
[['2, k, 0', [-0.323862, -1.01839, 1.0]], ['2, k, 1', [-0.306893, -0.775176, 1.0]], ['2, k, 2', [-0.289346, -0.531014, 1.0]], ['2, k, 3', [-0.276894, -0.396783, 1.0]], ['2, k, 4', [-0.421586, -0.57841, 1.0]], ['2, k, 5', [-0.518888, -0.533979, 1.0]], ['2, k, 6', [-0.570813, -0.571646, 1.0]], ['2, k, 7', [-0.598066, -0.475794, 1.0]], ['2, k, 8', [-0.139961, -0.562508, 1.0]], ['2, k, 9', [-0.0188246, -0.532954, 1.0]], ['2, k, 10', [0.0148259, -0.49951, 1.0]], ['2, k, 11', [0.105146, -0.480545, 1.0]], ['2, k, 12', [-0.383519, -1.0048, 1.0]], ['2, k, 13', [-0.363741, -1.10437, 1.0]], ['2, k, 14', [-0.338417, -1.42189, 1.0]], ['2, k, 15', [-0.326739, -1.48548, 1.0]], ['2, k, 16', [-0.256768, -1.00828, 1.0]], ['2, k, 17', [-0.190932, -1.1034, 1.0]], ['2, k, 18', [-0.255058, -1.42456, 1.0]], ['2, k, 19', [-0.262579, -1.49107, 1.0]], ['2, k, 20', [-0.293907, -0.59224, 1.0]], ['2, k, 21', [-0.611571, -0.471757, 1.0]], ['2, k, 22', [-0.544071, -0.485506, 1.0]], ['2, k, 23', [0.140308, -0.478776, 1.0]], ['2, k, 24', [0.0363085, -0.478094, 1.0]]]
[['2, k, 0', [-0.320845, -0.993774, 1.0]], ['2, k, 1', [-0.304319, -0.741838, 1.0]], ['2, k, 2', [-0.286855, -0.490267, 1.0]], ['2, k, 3', [-0.276794, -0.378794, 1.0]], ['2, k, 4', [-0.419881, -0.554859, 1.0]], ['2, k, 5', [-0.520533, -0.533306, 1.0]], ['2, k, 6', [-0.568661, -0.56825, 1.0]], ['2, k, 7', [-0.595288, -0.460658, 1.0]], ['2, k, 8', [-0.141307, -0.540885, 1.0]], ['2, k, 9', [-0.0182577, -0.516446, 1.0]], ['2, k, 10', [0.0375028, -0.508852, 1.0]], ['2, k, 11', [0.112448, -0.465953, 1.0]], ['2, k, 12', [-0.380113, -0.981318, 1.0]], ['2, k, 13', [-0.366438, -1.10315, 1.0]], ['2, k, 14', [-0.338764, -1.42176, 1.0]], ['2, k, 15', [-0.32679, -1.48364, 1.0]], ['2, k, 16', [-0.254228, -0.98343, 1.0]], ['2, k, 17', [-0.19198, -1.10117, 1.0]], ['2, k, 18', [-0.252565, -1.41775, 1.0]], ['2, k, 19', [-0.262705, -1.48353, 1.0]], ['2, k, 20', [-0.291444, -0.553109, 1.0]], ['2, k, 21', [-0.616806, -0.455963, 1.0]], ['2, k, 22', [-0.530812, -0.459054, 1.0]], ['2, k, 23', [0.151473, -0.464317, 1.0]], ['2, k, 24', [0.0431505, -0.4629, 1.0]]]
[['2, k, 0', [-0.315825, -0.973513, 1.0]], ['2, k, 1', [-0.303326, -0.724756, 1.0]], ['2, k, 2', [-0.288968, -0.475922, 1.0]], ['2, k, 3', [-0.277001, -0.353345, 1.0]], ['2, k, 4', [-0.417124, -0.541071, 1.0]], ['2, k, 5', [-0.521482, -0.517235, 1.0]], ['2, k, 6', [-0.572672, -0.523651, 1.0]], ['2, k, 7', [-0.594716, -0.443088, 1.0]], ['2, k, 8', [-0.142015, -0.487905, 1.0]], ['2, k, 9', [-0.0176972, -0.500836, 1.0]], ['2, k, 10', [0.0658772, -0.483725, 1.0]], ['2, k, 11', [0.115428, -0.448878, 1.0]], ['2, k, 12', [-0.374543, -0.96457, 1.0]], ['2, k, 13', [-0.370843, -1.09621, 1.0]], ['2, k, 14', [-0.339747, -1.41976, 1.0]], ['2, k, 15', [-0.347437, -1.48623, 1.0]], ['2, k, 16', [-0.249978, -0.95961, 1.0]], ['2, k, 17', [-0.194009, -1.09685, 1.0]], ['2, k, 18', [-0.250548, -1.41077, 1.0]], ['2, k, 19', [-0.257281, -1.47658, 1.0]], ['2, k, 20', [-0.292841, -0.538182, 1.0]], ['2, k, 21', [-0.611172, -0.436502, 1.0]], ['2, k, 22', [-0.544357, -0.455991, 1.0]], ['2, k, 23', [0.153991, -0.449956, 1.0]], ['2, k, 24', [0.0516712, -0.446261, 1.0]]]
[['2, k, 0', [-0.315764, -0.95748, 1.0]], ['2, k, 1', [-0.304046, -0.708277, 1.0]], ['2, k, 2', [-0.290707, -0.45994, 1.0]], ['2, k, 3', [-0.276556, -0.330008, 1.0]], ['2, k, 4', [-0.415082, -0.507172, 1.0]], ['2, k, 5', [-0.518764, -0.503204, 1.0]], ['2, k, 6', [-0.567916, -0.516028, 1.0]], ['2, k, 7', [-0.595544, -0.423614, 1.0]], ['2, k, 8', [-0.141839, -0.477044, 1.0]], ['2, k, 9', [-0.0176304, -0.481993, 1.0]], ['2, k, 10', [0.0657103, -0.472433, 1.0]], ['2, k, 11', [0.117034, -0.432686, 1.0]], ['2, k, 12', [-0.373676, -0.948087, 1.0]], ['2, k, 13', [-0.374782, -1.09081, 1.0]], ['2, k, 14', [-0.341452, -1.42365, 1.0]], ['2, k, 15', [-0.346992, -1.49066, 1.0]], ['2, k, 16', [-0.250613, -0.944647, 1.0]], ['2, k, 17', [-0.194029, -1.0875, 1.0]], ['2, k, 18', [-0.247898, -1.41062, 1.0]], ['2, k, 19', [-0.2582, -1.47524, 1.0]], ['2, k, 20', [-0.294318, -0.52198, 1.0]], ['2, k, 21', [-0.608517, -0.420823, 1.0]], ['2, k, 22', [-0.539416, -0.432716, 1.0]], ['2, k, 23', [0.144488, -0.433374, 1.0]], ['2, k, 24', [0.0490259, -0.430343, 1.0]]]
[['2, k, 0', [-0.322079, -0.945469, 1.0]], ['2, k, 1', [-0.304873, -0.704311, 1.0]], ['2, k, 2', [-0.289773, -0.459161, 1.0]], ['2, k, 3', [-0.277128, -0.323575, 1.0]], ['2, k, 4', [-0.414772, -0.503791, 1.0]], ['2, k, 5', [-0.510566, -0.475835, 1.0]], ['2, k, 6', [-0.562834, -0.428649, 1.0]], ['2, k, 7', [-0.592764, -0.403775, 1.0]], ['2, k, 8', [-0.141703, -0.476118, 1.0]], ['2, k, 9', [-0.0238285, -0.472777, 1.0]], ['2, k, 10', [0.0670878, -0.458944, 1.0]], ['2, k, 11', [0.118434, -0.415267, 1.0]], ['2, k, 12', [-0.380466, -0.933913, 1.0]], ['2, k, 13', [-0.373689, -1.08054, 1.0]], ['2, k, 14', [-0.343525, -1.41901, 1.0]], ['2, k, 15', [-0.350334, -1.4859, 1.0]], ['2, k, 16', [-0.256269, -0.934986, 1.0]], ['2, k, 17', [-0.190462, -1.08205, 1.0]], ['2, k, 18', [-0.247817, -1.40548, 1.0]], ['2, k, 19', [-0.257409, -1.47094, 1.0]], ['2, k, 20', [-0.293706, -0.520811, 1.0]], ['2, k, 21', [-0.612539, -0.402412, 1.0]], ['2, k, 22', [-0.529006, -0.404734, 1.0]], ['2, k, 23', [0.151517, -0.412754, 1.0]], ['2, k, 24', [0.0537, -0.412454, 1.0]]]
[['2, k, 0', [-0.324681, -0.920589, 1.0]], ['2, k, 1', [-0.307603, -0.65252, 1.0]], ['2, k, 2', [-0.288085, -0.396585, 1.0]], ['2, k, 3', [-0.275712, -0.287439, 1.0]], ['2, k, 4', [-0.413655, -0.446757, 1.0]], ['2, k, 5', [-0.511448, -0.472139, 1.0]], ['2, k, 6', [-0.566712, -0.425687, 1.0]], ['2, k, 7', [-0.59413, -0.382194, 1.0]], ['2, k, 8', [-0.141368, -0.458148, 1.0]], ['2, k, 9', [-0.0197154, -0.430859, 1.0]], ['2, k, 10', [0.0637638, -0.436709, 1.0]], ['2, k, 11', [0.114023, -0.397362, 1.0]], ['2, k, 12', [-0.382694, -0.906991, 1.0]], ['2, k, 13', [-0.37449, -1.07505, 1.0]], ['2, k, 14', [-0.342728, -1.41941, 1.0]], ['2, k, 15', [-0.334475, -1.47699, 1.0]], ['2, k, 16', [-0.25912, -0.912889, 1.0]], ['2, k, 17', [-0.191521, -1.07659, 1.0]], ['2, k, 18', [-0.24717, -1.40436, 1.0]], ['2, k, 19', [-0.257524, -1.47024, 1.0]], ['2, k, 20', [-0.293209, -0.460444, 1.0]], ['2, k, 21', [-0.614595, -0.380813, 1.0]], ['2, k, 22', [-0.529909, -0.384712, 1.0]], ['2, k, 23', [0.144878, -0.396202, 1.0]], ['2, k, 24', [0.0437493, -0.393637, 1.0]]]
