[['2, k, 0', [0.2510306, 0.06753201, 1.0]], ['2, k, 1', [0.2431103, 0.3849969, 1.0]], ['2, k, 2', [0.2362078, 0.6923384, 1.0]], ['2, k, 3', [0.2602667, 0.8322518, 1.0]], ['2, k, 4', [0.06806222, 0.5685644, 1.0]], ['2, k, 5', [0.02266689, 0.3279091, 1.0]], ['2, k, 6', [0.03071874, 0.1187537, 1.0]], ['2, k, 7', [0.04208746, 0.05377594, 1.0]], ['2, k, 8', [0.4115835, 0.5560808, 1.0]], ['2, k, 9', [0.4762203, 0.3206956, 1.0]], ['2, k, 10', [0.4843318, 0.1124044, 1.0]], ['2, k, 11', [0.4519294, 0.05711621, 1.0]], ['2, k, 12', [0.167896, 0.06402939, 1.0]], ['2, k, 13', [0.1376209, -0.2552866, 1.0]], ['2, k, 14', [0.1253387, -0.5740888, 1.0]], ['2, k, 15', [0.1042822, -0.6359909, 1.0]], ['2, k, 16', [0.3277884, 0.06813617, 1.0]], ['2, k, 17', [0.3729226, -0.2792248, 1.0]], ['2, k, 18', [0.3983279, -0.5856686, 1.0]], ['2, k, 19', [0.4035351, -0.645276, 1.0]], ['2, k, 20', [0.2379729, 0.6168839, 1.0]], ['2, k, 21', [0.04265158, -0.03391798, 1.0]], ['2, k, 22', [0.08271746, 0.05361709, 1.0]], ['2, k, 23', [0.4463735, -0.02308139, 1.0]], ['2, k, 24', [0.4284315, 0.05183303, 1.0]]]
[['2, k, 0', [0.2599752, 0.07138464, 1.0]], ['2, k, 1', [0.2573118, 0.3904248, 1.0]], ['2, k, 2', [0.2540388, 0.6995869, 1.0]], ['2, k, 3', [0.2573742, 0.8388458, 1.0]], ['2, k, 4', [0.07702617, 0.5922746, 1.0]], ['2, k, 5', [-0.1449414, 0.6059835, 1.0]], ['2, k, 6', [-0.3096576, 0.6513403, 1.0]], ['2, k, 7', [-0.3507801, 0.6648615, 1.0]], ['2, k, 8', [0.422752, 0.5679905, 1.0]], ['2, k, 9', [0.4921669, 0.3414806, 1.0]], ['2, k, 10', [0.483167, 0.1324058, 1.0]], ['2, k, 11', [0.4658422, 0.08783446, 1.0]], ['2, k, 12', [0.1789731, 0.07209527, 1.0]], ['2, k, 13', [0.1502939, -0.2550118, 1.0]], ['2, k, 14', [0.1249951, -0.5727375, 1.0]], ['2, k, 15', [0.1043499, -0.63388, 1.0]], ['2, k, 16', [0.3353764, 0.06909288, 1.0]], ['2, k, 17', [0.3789419, -0.2600463, 1.0]], ['2, k, 18', [0.4003446, -0.5873796, 1.0]], ['2, k, 19', [0.4063583, -0.6467545, 1.0]], ['2, k, 20', [0.2551859, 0.6236216, 1.0]], ['2, k, 21', [-0.4142445, 0.6819419, 1.0]], ['2, k, 22', [-0.4257762, 0.6760552, 1.0]], ['2, k, 23', [0.4567042, 0.004201593, 1.0]], ['2, k, 24', [0.4232191, 0.08765338, 1.0]]]
[['2, k, 0', [0.2596954, 0.07238863, 1.0]], ['2, k, 1', [0.25705, 0.3907395, 1.0]], ['2, k, 2', [0.2536126, 0.6993728, 1.0]], ['2, k, 3', [0.2561553, 0.838778, 1.0]], ['2, k, 4', [0.07393148, 0.597381, 1.0]], ['2, k, 5', [-0.1543446, 0.661901, 1.0]], ['2, k, 6', [-0.3155621, 0.7496139, 1.0]], ['2, k, 7', [-0.3719624, 0.7657003, 1.0]], ['2, k, 8', [0.4223934, 0.5680373, 1.0]], ['2, k, 9', [0.4922485, 0.3421966, 1.0]], ['2, k, 10', [0.4842314, 0.1328748, 1.0]], ['2, k, 11', [0.4675151, 0.08640286, 1.0]], ['2, k, 12', [0.1785575, 0.07326362, 1.0]], ['2, k, 13', [0.1502954, -0.2543162, 1.0]], ['2, k, 14', [0.1252046, -0.5727414, 1.0]], ['2, k, 15', [0.1051409, -0.634092, 1.0]], ['2, k, 16', [0.3350181, 0.07003573, 1.0]], ['2, k, 17', [0.3788766, -0.2586199, 1.0]], ['2, k, 18', [0.4001648, -0.5898976, 1.0]], ['2, k, 19', [0.4067339, -0.648857, 1.0]], ['2, k, 20', [0.2547862, 0.6235644, 1.0]], ['2, k, 21', [-0.4415661, 0.7951329, 1.0]], ['2, k, 22', [-0.4227671, 0.7697473, 1.0]], ['2, k, 23', [0.4566696, 0.004202165, 1.0]], ['2, k, 24', [0.4262674, 0.08517849, 1.0]]]
[['2, k, 0', [0.2590108, 0.07464279, 1.0]], ['2, k, 1', [0.2563662, 0.3916591, 1.0]], ['2, k, 2', [0.2528446, 0.6995652, 1.0]], ['2, k, 3', [0.2545789, 0.8389924, 1.0]], ['2, k, 4', [0.06837537, 0.6083269, 1.0]], ['2, k, 5', [-0.1403695, 0.6968546, 1.0]], ['2, k, 6', [-0.2723894, 0.7991289, 1.0]], ['2, k, 7', [-0.3339851, 0.8442058, 1.0]], ['2, k, 8', [0.4212084, 0.5686901, 1.0]], ['2, k, 9', [0.4922935, 0.3422599, 1.0]], ['2, k, 10', [0.4846076, 0.1316676, 1.0]], ['2, k, 11', [0.466711, 0.08711015, 1.0]], ['2, k, 12', [0.1777646, 0.07557428, 1.0]], ['2, k, 13', [0.1513384, -0.2548645, 1.0]], ['2, k, 14', [0.1255953, -0.5722783, 1.0]], ['2, k, 15', [0.1051011, -0.633244, 1.0]], ['2, k, 16', [0.33428, 0.07205019, 1.0]], ['2, k, 17', [0.3791219, -0.2551376, 1.0]], ['2, k, 18', [0.4006724, -0.588433, 1.0]], ['2, k, 19', [0.4055946, -0.6475681, 1.0]], ['2, k, 20', [0.254023, 0.6239149, 1.0]], ['2, k, 21', [-0.4092763, 0.8906022, 1.0]], ['2, k, 22', [-0.3596174, 0.8399037, 1.0]], ['2, k, 23', [0.4570694, 0.004208418, 1.0]], ['2, k, 24', [0.4267957, 0.06071736, 1.0]]]
[['2, k, 0', [0.2581248, 0.07681139, 1.0]], ['2, k, 1', [0.2551478, 0.3937536, 1.0]], ['2, k, 2', [0.2512372, 0.7014627, 1.0]], ['2, k, 3', [0.2529186, 0.8397309, 1.0]], ['2, k, 4', [0.07030068, 0.610253, 1.0]], ['2, k, 5', [-0.1191353, 0.7315392, 1.0]], ['2, k, 6', [-0.2433478, 0.8660029, 1.0]], ['2, k, 7', [-0.3034799, 0.9188311, 1.0]], ['2, k, 8', [0.4193747, 0.569446, 1.0]], ['2, k, 9', [0.4919751, 0.343074, 1.0]], ['2, k, 10', [0.4848116, 0.1307374, 1.0]], ['2, k, 11', [0.4670599, 0.08837792, 1.0]], ['2, k, 12', [0.1765544, 0.07810268, 1.0]], ['2, k, 13', [0.1518517, -0.2561251, 1.0]], ['2, k, 14', [0.1257685, -0.5746372, 1.0]], ['2, k, 15', [0.1043538, -0.6349584, 1.0]], ['2, k, 16', [0.333524, 0.07384653, 1.0]], ['2, k, 17', [0.378646, -0.2516769, 1.0]], ['2, k, 18', [0.400779, -0.5841761, 1.0]], ['2, k, 19', [0.4063799, -0.6472174, 1.0]], ['2, k, 20', [0.2524784, 0.6258862, 1.0]], ['2, k, 21', [-0.3752133, 0.9685963, 1.0]], ['2, k, 22', [-0.3472253, 0.9365732, 1.0]], ['2, k, 23', [0.4571611, 0.004205608, 1.0]], ['2, k, 24', [0.4248759, 0.08430927, 1.0]]]
[['2, k, 0', [0.2557976, 0.0814574, 1.0]], ['2, k, 1', [0.2536758, 0.396085, 1.0]], ['2, k, 2', [0.2504261, 0.70226, 1.0]], ['2, k, 3', [0.2505129, 0.8407094, 1.0]], ['2, k, 4', [0.06585936, 0.6288984, 1.0]], ['2, k, 5', [-0.1077102, 0.7815483, 1.0]], ['2, k, 6', [-0.2215615, 0.929628, 1.0]], ['2, k, 7', [-0.2658109, 0.9831429, 1.0]], ['2, k, 8', [0.4169447, 0.5712942, 1.0]], ['2, k, 9', [0.4913024, 0.3435015, 1.0]], ['2, k, 10', [0.4844528, 0.1303369, 1.0]], ['2, k, 11', [0.4638963, 0.09001487, 1.0]], ['2, k, 12', [0.1744193, 0.08277159, 1.0]], ['2, k, 13', [0.1518163, -0.2560967, 1.0]], ['2, k, 14', [0.1258633, -0.5737072, 1.0]], ['2, k, 15', [0.1043284, -0.6341268, 1.0]], ['2, k, 16', [0.3309376, 0.07819928, 1.0]], ['2, k, 17', [0.3787082, -0.2514746, 1.0]], ['2, k, 18', [0.4007684, -0.5841755, 1.0]], ['2, k, 19', [0.4064241, -0.6471877, 1.0]], ['2, k, 20', [0.2515049, 0.626991, 1.0]], ['2, k, 21', [-0.3288653, 1.047655, 1.0]], ['2, k, 22', [-0.3076307, 1.006317, 1.0]], ['2, k, 23', [0.453918, 0.01099759, 1.0]], ['2, k, 24', [0.4236859, 0.06610844, 1.0]]]
[['2, k, 0', [0.2548336, 0.08445738, 1.0]], ['2, k, 1', [0.2518569, 0.3975555, 1.0]], ['2, k, 2', [0.2472621, 0.7025057, 1.0]], ['2, k, 3', [0.249178, 0.840624, 1.0]], ['2, k, 4', [0.06786355, 0.6376999, 1.0]], ['2, k, 5', [-0.08656923, 0.821112, 1.0]], ['2, k, 6', [-0.1951644, 0.99934, 1.0]], ['2, k, 7', [-0.2373942, 1.056815, 1.0]], ['2, k, 8', [0.4155827, 0.5715775, 1.0]], ['2, k, 9', [0.4901717, 0.3438518, 1.0]], ['2, k, 10', [0.4843266, 0.1302992, 1.0]], ['2, k, 11', [0.4620015, 0.09080535, 1.0]], ['2, k, 12', [0.1735966, 0.08646222, 1.0]], ['2, k, 13', [0.1527232, -0.2459609, 1.0]], ['2, k, 14', [0.1256879, -0.5733675, 1.0]], ['2, k, 15', [0.1038351, -0.6348272, 1.0]], ['2, k, 16', [0.3297975, 0.08048298, 1.0]], ['2, k, 17', [0.3786792, -0.2530973, 1.0]], ['2, k, 18', [0.3997537, -0.5848183, 1.0]], ['2, k, 19', [0.4067569, -0.6469808, 1.0]], ['2, k, 20', [0.2487577, 0.6275734, 1.0]], ['2, k, 21', [-0.2833784, 1.115611, 1.0]], ['2, k, 22', [-0.2611117, 1.049572, 1.0]], ['2, k, 23', [0.4474276, 0.009737046, 1.0]], ['2, k, 24', [0.4218524, 0.06341995, 1.0]]]
[['2, k, 0', [0.2504638, 0.09002356, 1.0]], ['2, k, 1', [0.249857, 0.4001524, 1.0]], ['2, k, 2', [0.2467744, 0.7031237, 1.0]], ['2, k, 3', [0.2476215, 0.840292, 1.0]], ['2, k, 4', [0.06992864, 0.6535313, 1.0]], ['2, k, 5', [-0.0643682, 0.8422476, 1.0]], ['2, k, 6', [-0.1741749, 1.032928, 1.0]], ['2, k, 7', [-0.1881865, 1.09941, 1.0]], ['2, k, 8', [0.4140985, 0.5721847, 1.0]], ['2, k, 9', [0.489142, 0.3439797, 1.0]], ['2, k, 10', [0.4825098, 0.1297402, 1.0]], ['2, k, 11', [0.458195, 0.09008402, 1.0]], ['2, k, 12', [0.1699243, 0.09231453, 1.0]], ['2, k, 13', [0.1493238, -0.2515371, 1.0]], ['2, k, 14', [0.1253116, -0.5738563, 1.0]], ['2, k, 15', [0.1025123, -0.6369479, 1.0]], ['2, k, 16', [0.32455, 0.0856616, 1.0]], ['2, k, 17', [0.3783794, -0.2531777, 1.0]], ['2, k, 18', [0.4001848, -0.5845326, 1.0]], ['2, k, 19', [0.4056371, -0.6472704, 1.0]], ['2, k, 20', [0.2479898, 0.628533, 1.0]], ['2, k, 21', [-0.2351843, 1.163186, 1.0]], ['2, k, 22', [-0.2237566, 1.104203, 1.0]], ['2, k, 23', [0.4505601, 0.01101251, 1.0]], ['2, k, 24', [0.4192316, 0.0818036, 1.0]]]
[['2, k, 0', [0.2482249, 0.09390392, 1.0]], ['2, k, 1', [0.2480629, 0.4021255, 1.0]], ['2, k, 2', [0.2453233, 0.7035894, 1.0]], ['2, k, 3', [0.2468594, 0.8404402, 1.0]], ['2, k, 4', [0.07183176, 0.6631376, 1.0]], ['2, k, 5', [-0.04648176, 0.8646048, 1.0]], ['2, k, 6', [-0.1132022, 1.081423, 1.0]], ['2, k, 7', [-0.1465446, 1.140076, 1.0]], ['2, k, 8', [0.4099556, 0.5722839, 1.0]], ['2, k, 9', [0.4873844, 0.3447594, 1.0]], ['2, k, 10', [0.4812724, 0.1311571, 1.0]], ['2, k, 11', [0.45731, 0.08990485, 1.0]], ['2, k, 12', [0.1682762, 0.09639291, 1.0]], ['2, k, 13', [0.1479413, -0.2470193, 1.0]], ['2, k, 14', [0.1254471, -0.5716879, 1.0]], ['2, k, 15', [0.1027571, -0.6364861, 1.0]], ['2, k, 16', [0.321743, 0.08919468, 1.0]], ['2, k, 17', [0.3766087, -0.2441797, 1.0]], ['2, k, 18', [0.4003874, -0.5834301, 1.0]], ['2, k, 19', [0.4062227, -0.6466945, 1.0]], ['2, k, 20', [0.2464874, 0.6293516, 1.0]], ['2, k, 21', [-0.1943062, 1.21315, 1.0]], ['2, k, 22', [-0.1747123, 1.129607, 1.0]], ['2, k, 23', [0.4452385, 0.004700918, 1.0]], ['2, k, 24', [0.4184966, 0.0827526, 1.0]]]
[['2, k, 0', [0.247218, 0.09737906, 1.0]], ['2, k, 1', [0.2468873, 0.4038435, 1.0]], ['2, k, 2', [0.2443095, 0.7038559, 1.0]], ['2, k, 3', [0.2450473, 0.8413547, 1.0]], ['2, k, 4', [0.07239274, 0.6650722, 1.0]], ['2, k, 5', [-0.02309285, 0.9132388, 1.0]], ['2, k, 6', [-0.07341027, 1.10956, 1.0]], ['2, k, 7', [-0.09952896, 1.164111, 1.0]], ['2, k, 8', [0.4095764, 0.5724641, 1.0]], ['2, k, 9', [0.48524, 0.346722, 1.0]], ['2, k, 10', [0.4800871, 0.1339842, 1.0]], ['2, k, 11', [0.4558666, 0.08938829, 1.0]], ['2, k, 12', [0.1676178, 0.100171, 1.0]], ['2, k, 13', [0.1470521, -0.2381248, 1.0]], ['2, k, 14', [0.1260707, -0.567638, 1.0]], ['2, k, 15', [0.1018411, -0.6357843, 1.0]], ['2, k, 16', [0.3204145, 0.09237124, 1.0]], ['2, k, 17', [0.3757349, -0.2422816, 1.0]], ['2, k, 18', [0.4002534, -0.5834441, 1.0]], ['2, k, 19', [0.4056643, -0.6466622, 1.0]], ['2, k, 20', [0.2454314, 0.6299313, 1.0]], ['2, k, 21', [-0.1435204, 1.23835, 1.0]], ['2, k, 22', [-0.1311565, 1.154886, 1.0]], ['2, k, 23', [0.4430325, 0.005337073, 1.0]], ['2, k, 24', [0.4195768, 0.06007065, 1.0]]]
[['2, k, 0', [0.2428936, 0.1061945, 1.0]], ['2, k, 1', [0.2442437, 0.4088604, 1.0]], ['2, k, 2', [0.2433813, 0.7052575, 1.0]], ['2, k, 3', [0.2436167, 0.8426608, 1.0]], ['2, k, 4', [0.08068447, 0.7106106, 1.0]], ['2, k, 5', [-0.007178771, 0.9244562, 1.0]], ['2, k, 6', [-0.03232327, 1.125649, 1.0]], ['2, k, 7', [-0.05529982, 1.1876, 1.0]], ['2, k, 8', [0.4088464, 0.5729778, 1.0]], ['2, k, 9', [0.4831285, 0.3488133, 1.0]], ['2, k, 10', [0.4784966, 0.1361071, 1.0]], ['2, k, 11', [0.4545648, 0.09285986, 1.0]], ['2, k, 12', [0.1649434, 0.109836, 1.0]], ['2, k, 13', [0.1463135, -0.2344368, 1.0]], ['2, k, 14', [0.1253328, -0.5666723, 1.0]], ['2, k, 15', [0.1020337, -0.6360311, 1.0]], ['2, k, 16', [0.3144671, 0.100232, 1.0]], ['2, k, 17', [0.3747849, -0.2408508, 1.0]], ['2, k, 18', [0.4000061, -0.5837818, 1.0]], ['2, k, 19', [0.4061116, -0.6467047, 1.0]], ['2, k, 20', [0.2440808, 0.6321084, 1.0]], ['2, k, 21', [-0.09735217, 1.262228, 1.0]], ['2, k, 22', [-0.08677477, 1.176264, 1.0]], ['2, k, 23', [0.4431858, 0.01290756, 1.0]], ['2, k, 24', [0.4193057, 0.08203366, 1.0]]]
[['2, k, 0', [0.2411752, 0.1144377, 1.0]], ['2, k, 1', [0.2422411, 0.4137902, 1.0]], ['2, k, 2', [0.2417586, 0.7068696, 1.0]], ['2, k, 3', [0.2428512, 0.8437403, 1.0]], ['2, k, 4', [0.08070093, 0.710898, 1.0]], ['2, k, 5', [0.01107144, 0.933502, 1.0]], ['2, k, 6', [0.006690354, 1.136257, 1.0]], ['2, k, 7', [-0.01188109, 1.198112, 1.0]], ['2, k, 8', [0.4060609, 0.5741899, 1.0]], ['2, k, 9', [0.4814139, 0.3523861, 1.0]], ['2, k, 10', [0.4771185, 0.1370168, 1.0]], ['2, k, 11', [0.4515427, 0.09281345, 1.0]], ['2, k, 12', [0.1646239, 0.1184442, 1.0]], ['2, k, 13', [0.1445699, -0.2297713, 1.0]], ['2, k, 14', [0.1253338, -0.5663856, 1.0]], ['2, k, 15', [0.1016358, -0.6365991, 1.0]], ['2, k, 16', [0.3113673, 0.1082252, 1.0]], ['2, k, 17', [0.3725354, -0.2317013, 1.0]], ['2, k, 18', [0.4001548, -0.5819728, 1.0]], ['2, k, 19', [0.4060903, -0.6452892, 1.0]], ['2, k, 20', [0.2422607, 0.6345271, 1.0]], ['2, k, 21', [-0.05378517, 1.277303, 1.0]], ['2, k, 22', [-0.04407516, 1.183777, 1.0]], ['2, k, 23', [0.4417931, 0.01177736, 1.0]], ['2, k, 24', [0.412041, 0.09418553, 1.0]]]
[['2, k, 0', [0.2333559, 0.1308246, 1.0]], ['2, k, 1', [0.2269946, 0.430705, 1.0]], ['2, k, 2', [0.2178812, 0.722094, 1.0]], ['2, k, 3', [0.2372839, 0.8458274, 1.0]], ['2, k, 4', [0.0766522, 0.7179796, 1.0]], ['2, k, 5', [0.03262399, 0.9438338, 1.0]], ['2, k, 6', [0.03580108, 1.150661, 1.0]], ['2, k, 7', [0.02699129, 1.212777, 1.0]], ['2, k, 8', [0.3740803, 0.5764866, 1.0]], ['2, k, 9', [0.4805691, 0.3526585, 1.0]], ['2, k, 10', [0.4760087, 0.1384559, 1.0]], ['2, k, 11', [0.4505286, 0.09556723, 1.0]], ['2, k, 12', [0.1607555, 0.1333085, 1.0]], ['2, k, 13', [0.1443404, -0.2298057, 1.0]], ['2, k, 14', [0.1254686, -0.5659668, 1.0]], ['2, k, 15', [0.1013489, -0.6366113, 1.0]], ['2, k, 16', [0.2992595, 0.1254292, 1.0]], ['2, k, 17', [0.3726293, -0.2358111, 1.0]], ['2, k, 18', [0.3997414, -0.5821417, 1.0]], ['2, k, 19', [0.4062558, -0.6451398, 1.0]], ['2, k, 20', [0.2204407, 0.6505976, 1.0]], ['2, k, 21', [-0.001123219, 1.296773, 1.0]], ['2, k, 22', [-0.004461653, 1.195153, 1.0]], ['2, k, 23', [0.4373918, 0.0122538, 1.0]], ['2, k, 24', [0.4145837, 0.08323322, 1.0]]]
[['2, k, 0', [0.2303696, 0.1322069, 1.0]], ['2, k, 1', [0.2210484, 0.4329425, 1.0]], ['2, k, 2', [0.2096214, 0.7248384, 1.0]], ['2, k, 3', [0.2339503, 0.8489206, 1.0]], ['2, k, 4', [0.07792085, 0.724579, 1.0]], ['2, k, 5', [0.06326981, 0.9890683, 1.0]], ['2, k, 6', [0.06637412, 1.215597, 1.0]], ['2, k, 7', [0.05447971, 1.250288, 1.0]], ['2, k, 8', [0.37448, 0.576307, 1.0]], ['2, k, 9', [0.479992, 0.3530737, 1.0]], ['2, k, 10', [0.47339, 0.1374524, 1.0]], ['2, k, 11', [0.4488956, 0.09463146, 1.0]], ['2, k, 12', [0.1559114, 0.1383147, 1.0]], ['2, k, 13', [0.1435872, -0.2298928, 1.0]], ['2, k, 14', [0.1253465, -0.5661705, 1.0]], ['2, k, 15', [0.1013674, -0.6365481, 1.0]], ['2, k, 16', [0.2969944, 0.1248082, 1.0]], ['2, k, 17', [0.371426, -0.2332043, 1.0]], ['2, k, 18', [0.400183, -0.5803326, 1.0]], ['2, k, 19', [0.4059665, -0.6439596, 1.0]], ['2, k, 20', [0.2126987, 0.6532156, 1.0]], ['2, k, 21', [0.03361651, 1.297851, 1.0]], ['2, k, 22', [0.02163929, 1.250978, 1.0]], ['2, k, 23', [0.4335993, 0.007224495, 1.0]], ['2, k, 24', [0.414023, 0.08440702, 1.0]]]
[['2, k, 0', [0.2280631, 0.1343349, 1.0]], ['2, k, 1', [0.2213353, 0.4327098, 1.0]], ['2, k, 2', [0.2169625, 0.7188042, 1.0]], ['2, k, 3', [0.2351967, 0.8480065, 1.0]], ['2, k, 4', [0.07903986, 0.7254556, 1.0]], ['2, k, 5', [0.07465457, 0.99019, 1.0]], ['2, k, 6', [0.1047427, 1.188303, 1.0]], ['2, k, 7', [0.09482156, 1.236517, 1.0]], ['2, k, 8', [0.3843648, 0.5759633, 1.0]], ['2, k, 9', [0.4788874, 0.3542822, 1.0]], ['2, k, 10', [0.4724862, 0.1378051, 1.0]], ['2, k, 11', [0.4484716, 0.09525932, 1.0]], ['2, k, 12', [0.152355, 0.1429898, 1.0]], ['2, k, 13', [0.1433618, -0.2305739, 1.0]], ['2, k, 14', [0.1250215, -0.5654534, 1.0]], ['2, k, 15', [0.1010786, -0.6346409, 1.0]], ['2, k, 16', [0.2957996, 0.1250846, 1.0]], ['2, k, 17', [0.3705188, -0.2322476, 1.0]], ['2, k, 18', [0.400127, -0.5813073, 1.0]], ['2, k, 19', [0.4061346, -0.6444055, 1.0]], ['2, k, 20', [0.2173639, 0.6493541, 1.0]], ['2, k, 21', [0.07734477, 1.304182, 1.0]], ['2, k, 22', [0.05579844, 1.245168, 1.0]], ['2, k, 23', [0.4382325, 0.01227764, 1.0]], ['2, k, 24', [0.4123594, 0.08579046, 1.0]]]
[['2, k, 0', [0.2267081, 0.1339605, 1.0]], ['2, k, 1', [0.2219509, 0.4310125, 1.0]], ['2, k, 2', [0.2204712, 0.7149276, 1.0]], ['2, k, 3', [0.2364702, 0.8468401, 1.0]], ['2, k, 4', [0.07972427, 0.7244875, 1.0]], ['2, k, 5', [0.08661209, 0.9893256, 1.0]], ['2, k, 6', [0.1126756, 1.203239, 1.0]], ['2, k, 7', [0.1207498, 1.243515, 1.0]], ['2, k, 8', [0.3910728, 0.575074, 1.0]], ['2, k, 9', [0.4779629, 0.3635572, 1.0]], ['2, k, 10', [0.4701246, 0.1358168, 1.0]], ['2, k, 11', [0.44701, 0.09104845, 1.0]], ['2, k, 12', [0.1501274, 0.143314, 1.0]], ['2, k, 13', [0.1394997, -0.2367503, 1.0]], ['2, k, 14', [0.125069, -0.5653569, 1.0]], ['2, k, 15', [0.100722, -0.6348275, 1.0]], ['2, k, 16', [0.2949808, 0.1234073, 1.0]], ['2, k, 17', [0.3712321, -0.2393089, 1.0]], ['2, k, 18', [0.3998359, -0.582557, 1.0]], ['2, k, 19', [0.4060902, -0.6450025, 1.0]], ['2, k, 20', [0.2204008, 0.6456521, 1.0]], ['2, k, 21', [0.1109097, 1.306009, 1.0]], ['2, k, 22', [0.08478726, 1.225918, 1.0]], ['2, k, 23', [0.4289038, 0.00720912, 1.0]], ['2, k, 24', [0.4091214, 0.07161923, 1.0]]]
[['2, k, 0', [0.2255345, 0.1340407, 1.0]], ['2, k, 1', [0.2223937, 0.4300936, 1.0]], ['2, k, 2', [0.2229762, 0.7125154, 1.0]], ['2, k, 3', [0.2373997, 0.8456181, 1.0]], ['2, k, 4', [0.08107738, 0.7252463, 1.0]], ['2, k, 5', [0.09339182, 0.9895673, 1.0]], ['2, k, 6', [0.1193555, 1.208066, 1.0]], ['2, k, 7', [0.1361088, 1.243197, 1.0]], ['2, k, 8', [0.3941671, 0.5746251, 1.0]], ['2, k, 9', [0.4774251, 0.3634239, 1.0]], ['2, k, 10', [0.4688478, 0.1345682, 1.0]], ['2, k, 11', [0.4453465, 0.08792586, 1.0]], ['2, k, 12', [0.1486957, 0.1440358, 1.0]], ['2, k, 13', [0.1393702, -0.2365382, 1.0]], ['2, k, 14', [0.1250036, -0.5648108, 1.0]], ['2, k, 15', [0.1007488, -0.6350823, 1.0]], ['2, k, 16', [0.2942224, 0.1226466, 1.0]], ['2, k, 17', [0.3701206, -0.2362466, 1.0]], ['2, k, 18', [0.3998626, -0.581761, 1.0]], ['2, k, 19', [0.4058723, -0.6444822, 1.0]], ['2, k, 20', [0.2224927, 0.6434746, 1.0]], ['2, k, 21', [0.130646, 1.304753, 1.0]], ['2, k, 22', [0.0974116, 1.233553, 1.0]], ['2, k, 23', [0.4311374, 0.003439408, 1.0]], ['2, k, 24', [0.4077678, 0.08488867, 1.0]]]
[['2, k, 0', [0.2247304, 0.1339596, 1.0]], ['2, k, 1', [0.2191815, 0.4286941, 1.0]], ['2, k, 2', [0.2125446, 0.7100863, 1.0]], ['2, k, 3', [0.2356962, 0.84483, 1.0]], ['2, k, 4', [0.08268806, 0.7255745, 1.0]], ['2, k, 5', [0.09415632, 0.9896994, 1.0]], ['2, k, 6', [0.1209909, 1.209367, 1.0]], ['2, k, 7', [0.1304007, 1.246658, 1.0]], ['2, k, 8', [0.3969624, 0.5745996, 1.0]], ['2, k, 9', [0.4771217, 0.3635361, 1.0]], ['2, k, 10', [0.4679887, 0.138082, 1.0]], ['2, k, 11', [0.4437415, 0.09220686, 1.0]], ['2, k, 12', [0.1478472, 0.1442073, 1.0]], ['2, k, 13', [0.1396862, -0.2360644, 1.0]], ['2, k, 14', [0.1248122, -0.5652722, 1.0]], ['2, k, 15', [0.1009413, -0.634595, 1.0]], ['2, k, 16', [0.2936725, 0.1220335, 1.0]], ['2, k, 17', [0.3697044, -0.2350668, 1.0]], ['2, k, 18', [0.4002011, -0.5808461, 1.0]], ['2, k, 19', [0.4029922, -0.642389, 1.0]], ['2, k, 20', [0.2146383, 0.64124, 1.0]], ['2, k, 21', [0.1174769, 1.309707, 1.0]], ['2, k, 22', [0.08869467, 1.231787, 1.0]], ['2, k, 23', [0.4322793, 0.007219268, 1.0]], ['2, k, 24', [0.4051841, 0.07925405, 1.0]]]
[['2, k, 0', [0.2240889, 0.134245, 1.0]], ['2, k, 1', [0.2194494, 0.4286768, 1.0]], ['2, k, 2', [0.2158066, 0.7104977, 1.0]], ['2, k, 3', [0.2365748, 0.8443814, 1.0]], ['2, k, 4', [0.08312781, 0.7263823, 1.0]], ['2, k, 5', [0.09147038, 0.9901002, 1.0]], ['2, k, 6', [0.1181714, 1.210082, 1.0]], ['2, k, 7', [0.1105418, 1.24317, 1.0]], ['2, k, 8', [0.3980436, 0.5740501, 1.0]], ['2, k, 9', [0.4769437, 0.3636417, 1.0]], ['2, k, 10', [0.4675522, 0.1383257, 1.0]], ['2, k, 11', [0.4432706, 0.09130542, 1.0]], ['2, k, 12', [0.1473049, 0.1447515, 1.0]], ['2, k, 13', [0.1392585, -0.2343704, 1.0]], ['2, k, 14', [0.1247177, -0.5650774, 1.0]], ['2, k, 15', [0.1006245, -0.6343675, 1.0]], ['2, k, 16', [0.2930825, 0.1218587, 1.0]], ['2, k, 17', [0.3678462, -0.2329914, 1.0]], ['2, k, 18', [0.4005056, -0.5807929, 1.0]], ['2, k, 19', [0.4018635, -0.6421662, 1.0]], ['2, k, 20', [0.2167236, 0.6414307, 1.0]], ['2, k, 21', [0.1034536, 1.308731, 1.0]], ['2, k, 22', [0.07048027, 1.226918, 1.0]], ['2, k, 23', [0.4307309, 0.005705977, 1.0]], ['2, k, 24', [0.4076199, 0.08163757, 1.0]]]
