[['2, k, 0', [0.1601629, -0.0209982, 1.0]], ['2, k, 1', [0.1684023, 0.3007653, 1.0]], ['2, k, 2', [0.1751505, 0.6112813, 1.0]], ['2, k, 3', [0.1700183, 0.7548503, 1.0]], ['2, k, 4', [-0.005302621, 0.49399, 1.0]], ['2, k, 5', [-0.04697164, 0.2273936, 1.0]], ['2, k, 6', [-0.08095998, -0.02893711, 1.0]], ['2, k, 7', [-0.09860194, -0.09360981, 1.0]], ['2, k, 8', [0.3517621, 0.4833738, 1.0]], ['2, k, 9', [0.3809185, 0.2244037, 1.0]], ['2, k, 10', [0.3888881, -0.0299846, 1.0]], ['2, k, 11', [0.3888943, -0.09590901, 1.0]], ['2, k, 12', [0.07881525, -0.01820347, 1.0]], ['2, k, 13', [0.07534157, -0.3313279, 1.0]], ['2, k, 14', [0.10123, -0.6478304, 1.0]], ['2, k, 15', [0.03627989, -0.716067, 1.0]], ['2, k, 16', [0.2364988, -0.02336608, 1.0]], ['2, k, 17', [0.2418406, -0.3488792, 1.0]], ['2, k, 18', [0.2326155, -0.6508284, 1.0]], ['2, k, 19', [0.2195436, -0.7254428, 1.0]], ['2, k, 20', [0.1736755, 0.5351782, 1.0]], ['2, k, 21', [-0.1197643, -0.1644629, 1.0]], ['2, k, 22', [-0.138172, -0.06038266, 1.0]], ['2, k, 23', [0.382479, -0.1631959, 1.0]], ['2, k, 24', [0.3526015, -0.1060647, 1.0]]]
[['2, k, 0', [0.1602188, -0.01902338, 1.0]], ['2, k, 1', [0.1677457, 0.3016399, 1.0]], ['2, k, 2', [0.1739069, 0.6115634, 1.0]], ['2, k, 3', [0.1692489, 0.7537627, 1.0]], ['2, k, 4', [0.006829984, 0.5022755, 1.0]], ['2, k, 5', [-0.06560516, 0.2379796, 1.0]], ['2, k, 6', [-0.06374695, 0.4702213, 1.0]], ['2, k, 7', [-0.05576029, 0.53528, 1.0]], ['2, k, 8', [0.3512509, 0.4843419, 1.0]], ['2, k, 9', [0.3806435, 0.2232148, 1.0]], ['2, k, 10', [0.3886127, -0.02869925, 1.0]], ['2, k, 11', [0.3876893, -0.09235742, 1.0]], ['2, k, 12', [0.0786128, -0.01551164, 1.0]], ['2, k, 13', [0.07289283, -0.3271483, 1.0]], ['2, k, 14', [0.1004385, -0.6503022, 1.0]], ['2, k, 15', [0.0607493, -0.7244492, 1.0]], ['2, k, 16', [0.2369023, -0.02189212, 1.0]], ['2, k, 17', [0.2399469, -0.3493284, 1.0]], ['2, k, 18', [0.2321834, -0.6534536, 1.0]], ['2, k, 19', [0.2205758, -0.7265127, 1.0]], ['2, k, 20', [0.1726049, 0.5356538, 1.0]], ['2, k, 21', [-0.03836306, 0.600109, 1.0]], ['2, k, 22', [-0.09084757, 0.5254131, 1.0]], ['2, k, 23', [0.3737814, -0.1635568, 1.0]], ['2, k, 24', [0.3511738, -0.09956298, 1.0]]]
[['2, k, 0', [0.1602063, -0.01891728, 1.0]], ['2, k, 1', [0.1676581, 0.3016866, 1.0]], ['2, k, 2', [0.1737068, 0.6115912, 1.0]], ['2, k, 3', [0.1692501, 0.7538036, 1.0]], ['2, k, 4', [0.006864988, 0.5015536, 1.0]], ['2, k, 5', [-0.06663924, 0.2390243, 1.0]], ['2, k, 6', [-0.06175517, 0.4750884, 1.0]], ['2, k, 7', [-0.05214218, 0.5450822, 1.0]], ['2, k, 8', [0.3509774, 0.4842694, 1.0]], ['2, k, 9', [0.3803299, 0.2227548, 1.0]], ['2, k, 10', [0.3880174, -0.0287767, 1.0]], ['2, k, 11', [0.3864804, -0.09367572, 1.0]], ['2, k, 12', [0.07848439, -0.01538336, 1.0]], ['2, k, 13', [0.07254472, -0.3275546, 1.0]], ['2, k, 14', [0.09978261, -0.6490495, 1.0]], ['2, k, 15', [0.02696228, -0.7089844, 1.0]], ['2, k, 16', [0.2370323, -0.02180964, 1.0]], ['2, k, 17', [0.2394556, -0.3487859, 1.0]], ['2, k, 18', [0.2324066, -0.6537871, 1.0]], ['2, k, 19', [0.2221676, -0.7265483, 1.0]], ['2, k, 20', [0.172445, 0.5356838, 1.0]], ['2, k, 21', [-0.03503248, 0.6127124, 1.0]], ['2, k, 22', [-0.08751057, 0.5397115, 1.0]], ['2, k, 23', [0.3830375, -0.1608326, 1.0]], ['2, k, 24', [0.3508493, -0.1028448, 1.0]]]
[['2, k, 0', [0.1603071, -0.01865162, 1.0]], ['2, k, 1', [0.1676119, 0.3017917, 1.0]], ['2, k, 2', [0.1734901, 0.6117039, 1.0]], ['2, k, 3', [0.1692126, 0.7538255, 1.0]], ['2, k, 4', [0.002973864, 0.5014083, 1.0]], ['2, k, 5', [-0.0680151, 0.2392588, 1.0]], ['2, k, 6', [-0.06060333, 0.4778412, 1.0]], ['2, k, 7', [-0.05030214, 0.5490972, 1.0]], ['2, k, 8', [0.3509309, 0.4842506, 1.0]], ['2, k, 9', [0.3795955, 0.2237778, 1.0]], ['2, k, 10', [0.3876647, -0.02835323, 1.0]], ['2, k, 11', [0.3854312, -0.09270429, 1.0]], ['2, k, 12', [0.07854344, -0.01511157, 1.0]], ['2, k, 13', [0.07240174, -0.3279439, 1.0]], ['2, k, 14', [0.0998268, -0.6489615, 1.0]], ['2, k, 15', [0.05290413, -0.7291455, 1.0]], ['2, k, 16', [0.2371607, -0.02156154, 1.0]], ['2, k, 17', [0.2392366, -0.34817, 1.0]], ['2, k, 18', [0.2320275, -0.653963, 1.0]], ['2, k, 19', [0.2230424, -0.7258141, 1.0]], ['2, k, 20', [0.1722899, 0.5357888, 1.0]], ['2, k, 21', [-0.02985127, 0.6147723, 1.0]], ['2, k, 22', [-0.04485835, 0.5145562, 1.0]], ['2, k, 23', [0.3789444, -0.1595646, 1.0]], ['2, k, 24', [0.3517761, -0.1033707, 1.0]]]
[['2, k, 0', [0.1604912, -0.018393, 1.0]], ['2, k, 1', [0.1675417, 0.3020059, 1.0]], ['2, k, 2', [0.1730834, 0.6120629, 1.0]], ['2, k, 3', [0.1692028, 0.753803, 1.0]], ['2, k, 4', [0.003568092, 0.5010025, 1.0]], ['2, k, 5', [-0.06835191, 0.2402833, 1.0]], ['2, k, 6', [-0.06207692, 0.4787729, 1.0]], ['2, k, 7', [-0.05150411, 0.5509275, 1.0]], ['2, k, 8', [0.350894, 0.4842172, 1.0]], ['2, k, 9', [0.3795529, 0.2237782, 1.0]], ['2, k, 10', [0.3872749, -0.02821389, 1.0]], ['2, k, 11', [0.3844614, -0.09228321, 1.0]], ['2, k, 12', [0.07859968, -0.01487366, 1.0]], ['2, k, 13', [0.07179678, -0.3270528, 1.0]], ['2, k, 14', [0.09976929, -0.6485967, 1.0]], ['2, k, 15', [0.05518167, -0.7271726, 1.0]], ['2, k, 16', [0.2375076, -0.02129163, 1.0]], ['2, k, 17', [0.2389979, -0.3476699, 1.0]], ['2, k, 18', [0.231088, -0.651149, 1.0]], ['2, k, 19', [0.2238634, -0.7248768, 1.0]], ['2, k, 20', [0.1719908, 0.5360984, 1.0]], ['2, k, 21', [-0.03322547, 0.6150064, 1.0]], ['2, k, 22', [-0.02116423, 0.5196439, 1.0]], ['2, k, 23', [0.3758713, -0.163875, 1.0]], ['2, k, 24', [0.3507696, -0.1013992, 1.0]]]
[['2, k, 0', [0.1603804, -0.01827133, 1.0]], ['2, k, 1', [0.1673983, 0.3020734, 1.0]], ['2, k, 2', [0.1729149, 0.6120592, 1.0]], ['2, k, 3', [0.1691875, 0.7537979, 1.0]], ['2, k, 4', [0.004260137, 0.5009429, 1.0]], ['2, k, 5', [-0.06870567, 0.2405683, 1.0]], ['2, k, 6', [-0.06389005, 0.4807664, 1.0]], ['2, k, 7', [-0.05424378, 0.5490342, 1.0]], ['2, k, 8', [0.3508417, 0.4841683, 1.0]], ['2, k, 9', [0.3794933, 0.2237102, 1.0]], ['2, k, 10', [0.3868978, -0.02861755, 1.0]], ['2, k, 11', [0.3837668, -0.0935363, 1.0]], ['2, k, 12', [0.0784195, -0.01464834, 1.0]], ['2, k, 13', [0.0711523, -0.3259661, 1.0]], ['2, k, 14', [0.0992403, -0.6482635, 1.0]], ['2, k, 15', [0.05424968, -0.7266095, 1.0]], ['2, k, 16', [0.2374368, -0.02124644, 1.0]], ['2, k, 17', [0.2392164, -0.3474537, 1.0]], ['2, k, 18', [0.2313801, -0.6511655, 1.0]], ['2, k, 19', [0.2198873, -0.7260776, 1.0]], ['2, k, 20', [0.1718235, 0.536112, 1.0]], ['2, k, 21', [-0.0403103, 0.6143085, 1.0]], ['2, k, 22', [-0.02184503, 0.5658255, 1.0]], ['2, k, 23', [0.37548, -0.1607176, 1.0]], ['2, k, 24', [0.34853, -0.1050674, 1.0]]]
[['2, k, 0', [0.1603038, -0.01817962, 1.0]], ['2, k, 1', [0.1672103, 0.3021215, 1.0]], ['2, k, 2', [0.1726091, 0.6120147, 1.0]], ['2, k, 3', [0.1690947, 0.7539786, 1.0]], ['2, k, 4', [0.004627802, 0.5015382, 1.0]], ['2, k, 5', [-0.06900042, 0.2408641, 1.0]], ['2, k, 6', [-0.06396227, 0.4807632, 1.0]], ['2, k, 7', [-0.05892408, 0.5469307, 1.0]], ['2, k, 8', [0.3507828, 0.4841312, 1.0]], ['2, k, 9', [0.3791831, 0.2235343, 1.0]], ['2, k, 10', [0.3866032, -0.02846794, 1.0]], ['2, k, 11', [0.3840138, -0.09152643, 1.0]], ['2, k, 12', [0.07831009, -0.01451662, 1.0]], ['2, k, 13', [0.07117952, -0.3267786, 1.0]], ['2, k, 14', [0.09891062, -0.6490305, 1.0]], ['2, k, 15', [0.03865913, -0.7202911, 1.0]], ['2, k, 16', [0.2373868, -0.02120035, 1.0]], ['2, k, 17', [0.2390913, -0.3474274, 1.0]], ['2, k, 18', [0.2313721, -0.6510619, 1.0]], ['2, k, 19', [0.2176312, -0.7265267, 1.0]], ['2, k, 20', [0.1715425, 0.5360924, 1.0]], ['2, k, 21', [-0.04578098, 0.6127143, 1.0]], ['2, k, 22', [-0.02893586, 0.5370293, 1.0]], ['2, k, 23', [0.3750971, -0.1595363, 1.0]], ['2, k, 24', [0.3482824, -0.09972864, 1.0]]]
[['2, k, 0', [0.1603032, -0.01818733, 1.0]], ['2, k, 1', [0.1671939, 0.3021422, 1.0]], ['2, k, 2', [0.1725915, 0.6120394, 1.0]], ['2, k, 3', [0.1690229, 0.7539838, 1.0]], ['2, k, 4', [0.005277768, 0.5015221, 1.0]], ['2, k, 5', [-0.06883671, 0.2414911, 1.0]], ['2, k, 6', [-0.06454638, 0.4809341, 1.0]], ['2, k, 7', [-0.06294029, 0.5471122, 1.0]], ['2, k, 8', [0.3505151, 0.484096, 1.0]], ['2, k, 9', [0.3789112, 0.2236121, 1.0]], ['2, k, 10', [0.3863642, -0.02844528, 1.0]], ['2, k, 11', [0.3840058, -0.09169465, 1.0]], ['2, k, 12', [0.07828403, -0.0145086, 1.0]], ['2, k, 13', [0.07085326, -0.3270563, 1.0]], ['2, k, 14', [0.09915553, -0.6496381, 1.0]], ['2, k, 15', [0.04220844, -0.7239566, 1.0]], ['2, k, 16', [0.2374556, -0.02125494, 1.0]], ['2, k, 17', [0.2389577, -0.3474157, 1.0]], ['2, k, 18', [0.231533, -0.6514693, 1.0]], ['2, k, 19', [0.2162713, -0.7267705, 1.0]], ['2, k, 20', [0.171525, 0.5361133, 1.0]], ['2, k, 21', [-0.04414397, 0.6123438, 1.0]], ['2, k, 22', [-0.03075, 0.544893, 1.0]], ['2, k, 23', [0.3725623, -0.1632304, 1.0]], ['2, k, 24', [0.34991, -0.1038176, 1.0]]]
[['2, k, 0', [0.1598388, -0.01807035, 1.0]], ['2, k, 1', [0.1671047, 0.3021941, 1.0]], ['2, k, 2', [0.1726717, 0.6120642, 1.0]], ['2, k, 3', [0.1689891, 0.7539943, 1.0]], ['2, k, 4', [-0.001393016, 0.5017756, 1.0]], ['2, k, 5', [-0.06703058, 0.2389126, 1.0]], ['2, k, 6', [-0.06925224, 0.4819302, 1.0]], ['2, k, 7', [-0.08933222, 0.520367, 1.0]], ['2, k, 8', [0.3504606, 0.4841537, 1.0]], ['2, k, 9', [0.3787982, 0.2235241, 1.0]], ['2, k, 10', [0.3862135, -0.02820748, 1.0]], ['2, k, 11', [0.3848765, -0.09245703, 1.0]], ['2, k, 12', [0.07790869, -0.01438337, 1.0]], ['2, k, 13', [0.07066721, -0.3277728, 1.0]], ['2, k, 14', [0.09874548, -0.6487342, 1.0]], ['2, k, 15', [0.03447358, -0.7110742, 1.0]], ['2, k, 16', [0.2368472, -0.02114702, 1.0]], ['2, k, 17', [0.2391073, -0.3474041, 1.0]], ['2, k, 18', [0.2316964, -0.6514556, 1.0]], ['2, k, 19', [0.2041506, -0.7266316, 1.0]], ['2, k, 20', [0.1715494, 0.5361406, 1.0]], ['2, k, 21', [-0.08266533, 0.5861638, 1.0]], ['2, k, 22', [-0.06134583, 0.5093378, 1.0]], ['2, k, 23', [0.3758524, -0.1598951, 1.0]], ['2, k, 24', [0.3472611, -0.1229494, 1.0]]]
[['2, k, 0', [0.1592048, -0.0182334, 1.0]], ['2, k, 1', [0.1668457, 0.3020982, 1.0]], ['2, k, 2', [0.1726359, 0.6119765, 1.0]], ['2, k, 3', [0.1688967, 0.7540995, 1.0]], ['2, k, 4', [-0.003437414, 0.5014986, 1.0]], ['2, k, 5', [-0.06239484, 0.2371449, 1.0]], ['2, k, 6', [-0.09297499, 0.4464335, 1.0]], ['2, k, 7', [-0.09955338, 0.5025647, 1.0]], ['2, k, 8', [0.3504287, 0.484129, 1.0]], ['2, k, 9', [0.3788256, 0.2235047, 1.0]], ['2, k, 10', [0.3861835, -0.02815337, 1.0]], ['2, k, 11', [0.3852562, -0.09211877, 1.0]], ['2, k, 12', [0.07747249, -0.0144688, 1.0]], ['2, k, 13', [0.07046667, -0.3270931, 1.0]], ['2, k, 14', [0.09887293, -0.6484233, 1.0]], ['2, k, 15', [0.05036831, -0.7270552, 1.0]], ['2, k, 16', [0.2359731, -0.02141602, 1.0]], ['2, k, 17', [0.239405, -0.3470061, 1.0]], ['2, k, 18', [0.2316591, -0.6514509, 1.0]], ['2, k, 19', [0.2039669, -0.7269798, 1.0]], ['2, k, 20', [0.1714672, 0.5360525, 1.0]], ['2, k, 21', [-0.09835482, 0.5662886, 1.0]], ['2, k, 22', [-0.07077634, 0.4970316, 1.0]], ['2, k, 23', [0.3767832, -0.1639278, 1.0]], ['2, k, 24', [0.3490163, -0.1019025, 1.0]]]
[['2, k, 0', [0.1592401, -0.01827062, 1.0]], ['2, k, 1', [0.1668506, 0.3020808, 1.0]], ['2, k, 2', [0.1726367, 0.6119553, 1.0]], ['2, k, 3', [0.1688716, 0.7541391, 1.0]], ['2, k, 4', [-0.005988596, 0.5007469, 1.0]], ['2, k, 5', [-0.04265038, 0.2816294, 1.0]], ['2, k, 6', [-0.1291185, 0.3555078, 1.0]], ['2, k, 7', [-0.1507761, 0.3921579, 1.0]], ['2, k, 8', [0.3504308, 0.4841509, 1.0]], ['2, k, 9', [0.3788312, 0.2232081, 1.0]], ['2, k, 10', [0.3860227, -0.02778267, 1.0]], ['2, k, 11', [0.3852431, -0.09204344, 1.0]], ['2, k, 12', [0.07755032, -0.01456013, 1.0]], ['2, k, 13', [0.07047508, -0.3272304, 1.0]], ['2, k, 14', [0.09906939, -0.6478992, 1.0]], ['2, k, 15', [0.03381348, -0.7104492, 1.0]], ['2, k, 16', [0.235987, -0.02142373, 1.0]], ['2, k, 17', [0.2393066, -0.3472674, 1.0]], ['2, k, 18', [0.2315525, -0.6517892, 1.0]], ['2, k, 19', [0.2174899, -0.7256229, 1.0]], ['2, k, 20', [0.1714656, 0.5360312, 1.0]], ['2, k, 21', [-0.1648223, 0.4417623, 1.0]], ['2, k, 22', [-0.1280966, 0.4047408, 1.0]], ['2, k, 23', [0.3776012, -0.1593028, 1.0]], ['2, k, 24', [0.3493785, -0.1102094, 1.0]]]
[['2, k, 0', [0.1592243, -0.01837905, 1.0]], ['2, k, 1', [0.166779, 0.3020305, 1.0]], ['2, k, 2', [0.1725107, 0.6119568, 1.0]], ['2, k, 3', [0.1690282, 0.7541808, 1.0]], ['2, k, 4', [-0.005637544, 0.4991571, 1.0]], ['2, k, 5', [-0.04381295, 0.2803054, 1.0]], ['2, k, 6', [-0.1357029, 0.3118763, 1.0]], ['2, k, 7', [-0.165502, 0.360308, 1.0]], ['2, k, 8', [0.3504665, 0.4841512, 1.0]], ['2, k, 9', [0.3788093, 0.2231629, 1.0]], ['2, k, 10', [0.3860071, -0.02784694, 1.0]], ['2, k, 11', [0.3856035, -0.09366471, 1.0]], ['2, k, 12', [0.0775448, -0.01469321, 1.0]], ['2, k, 13', [0.07004642, -0.3276919, 1.0]], ['2, k, 14', [0.09905662, -0.6473922, 1.0]], ['2, k, 15', [0.05545861, -0.7238386, 1.0]], ['2, k, 16', [0.2359635, -0.02150879, 1.0]], ['2, k, 17', [0.2390853, -0.3476119, 1.0]], ['2, k, 18', [0.2312721, -0.6520098, 1.0]], ['2, k, 19', [0.2125667, -0.7282881, 1.0]], ['2, k, 20', [0.1713457, 0.5360147, 1.0]], ['2, k, 21', [-0.1808766, 0.4011692, 1.0]], ['2, k, 22', [-0.146998, 0.3718154, 1.0]], ['2, k, 23', [0.3778734, -0.1625249, 1.0]], ['2, k, 24', [0.3495003, -0.109914, 1.0]]]
[['2, k, 0', [0.15927, -0.01839751, 1.0]], ['2, k, 1', [0.166898, 0.3020716, 1.0]], ['2, k, 2', [0.1728167, 0.6120556, 1.0]], ['2, k, 3', [0.1691809, 0.754108, 1.0]], ['2, k, 4', [-0.005436856, 0.4988561, 1.0]], ['2, k, 5', [-0.04611789, 0.2804419, 1.0]], ['2, k, 6', [-0.137606, 0.2940875, 1.0]], ['2, k, 7', [-0.1869036, 0.3400182, 1.0]], ['2, k, 8', [0.3505298, 0.4841515, 1.0]], ['2, k, 9', [0.3787796, 0.2233489, 1.0]], ['2, k, 10', [0.3860123, -0.02792266, 1.0]], ['2, k, 11', [0.3862758, -0.09218973, 1.0]], ['2, k, 12', [0.0776109, -0.01471392, 1.0]], ['2, k, 13', [0.07012716, -0.327595, 1.0]], ['2, k, 14', [0.09931443, -0.6472213, 1.0]], ['2, k, 15', [0.05573028, -0.7234721, 1.0]], ['2, k, 16', [0.2359795, -0.02152283, 1.0]], ['2, k, 17', [0.2401308, -0.3468941, 1.0]], ['2, k, 18', [0.2316743, -0.6518333, 1.0]], ['2, k, 19', [0.2155534, -0.7278013, 1.0]], ['2, k, 20', [0.171591, 0.536097, 1.0]], ['2, k, 21', [-0.2061049, 0.3471372, 1.0]], ['2, k, 22', [-0.2015813, 0.3437274, 1.0]], ['2, k, 23', [0.3805358, -0.1592699, 1.0]], ['2, k, 24', [0.3486316, -0.1207683, 1.0]]]
[['2, k, 0', [0.1593779, -0.01844753, 1.0]], ['2, k, 1', [0.1669765, 0.3020608, 1.0]], ['2, k, 2', [0.172911, 0.6120497, 1.0]], ['2, k, 3', [0.1694072, 0.7541631, 1.0]], ['2, k, 4', [-0.005407385, 0.4987675, 1.0]], ['2, k, 5', [-0.04665681, 0.2805035, 1.0]], ['2, k, 6', [-0.1362772, 0.1897554, 1.0]], ['2, k, 7', [-0.1783961, 0.199098, 1.0]], ['2, k, 8', [0.3505734, 0.484151, 1.0]], ['2, k, 9', [0.3789099, 0.2233145, 1.0]], ['2, k, 10', [0.3861044, -0.02816438, 1.0]], ['2, k, 11', [0.3864904, -0.09155635, 1.0]], ['2, k, 12', [0.07771967, -0.01474235, 1.0]], ['2, k, 13', [0.0706386, -0.3298549, 1.0]], ['2, k, 14', [0.09964775, -0.6476055, 1.0]], ['2, k, 15', [0.05089787, -0.7264847, 1.0]], ['2, k, 16', [0.2360624, -0.02160265, 1.0]], ['2, k, 17', [0.2398603, -0.347528, 1.0]], ['2, k, 18', [0.2316794, -0.6518893, 1.0]], ['2, k, 19', [0.2140305, -0.7281313, 1.0]], ['2, k, 20', [0.1716781, 0.5360901, 1.0]], ['2, k, 21', [-0.2190558, 0.2083077, 1.0]], ['2, k, 22', [-0.1551518, 0.1693239, 1.0]], ['2, k, 23', [0.3816866, -0.1584587, 1.0]], ['2, k, 24', [0.3501185, -0.1054673, 1.0]]]
[['2, k, 0', [0.1593804, -0.0184359, 1.0]], ['2, k, 1', [0.1668829, 0.3021022, 1.0]], ['2, k, 2', [0.1727086, 0.6120937, 1.0]], ['2, k, 3', [0.1696696, 0.7541952, 1.0]], ['2, k, 4', [-0.005364747, 0.4987457, 1.0]], ['2, k, 5', [-0.04710694, 0.2806597, 1.0]], ['2, k, 6', [-0.1282475, 0.1614979, 1.0]], ['2, k, 7', [-0.1766744, 0.1619041, 1.0]], ['2, k, 8', [0.3506247, 0.4841803, 1.0]], ['2, k, 9', [0.3789288, 0.2232066, 1.0]], ['2, k, 10', [0.3860602, -0.02817149, 1.0]], ['2, k, 11', [0.3858305, -0.09269781, 1.0]], ['2, k, 12', [0.07773221, -0.01474206, 1.0]], ['2, k, 13', [0.07075749, -0.3298014, 1.0]], ['2, k, 14', [0.09986345, -0.649329, 1.0]], ['2, k, 15', [0.05031286, -0.7275757, 1.0]], ['2, k, 16', [0.2360311, -0.02156635, 1.0]], ['2, k, 17', [0.2399306, -0.3476642, 1.0]], ['2, k, 18', [0.2311721, -0.6521162, 1.0]], ['2, k, 19', [0.2136132, -0.7263395, 1.0]], ['2, k, 20', [0.1714977, 0.536135, 1.0]], ['2, k, 21', [-0.2212704, 0.1639079, 1.0]], ['2, k, 22', [-0.1532914, 0.1290951, 1.0]], ['2, k, 23', [0.3758765, -0.1600613, 1.0]], ['2, k, 24', [0.3499523, -0.1168499, 1.0]]]
[['2, k, 0', [0.159483, -0.01847158, 1.0]], ['2, k, 1', [0.1669489, 0.3022482, 1.0]], ['2, k, 2', [0.1727695, 0.612495, 1.0]], ['2, k, 3', [0.1699392, 0.754529, 1.0]], ['2, k, 4', [-0.005355141, 0.4981273, 1.0]], ['2, k, 5', [-0.04840614, 0.2804339, 1.0]], ['2, k, 6', [-0.1158998, 0.1310442, 1.0]], ['2, k, 7', [-0.1733589, 0.1273311, 1.0]], ['2, k, 8', [0.3506641, 0.4841486, 1.0]], ['2, k, 9', [0.3789255, 0.223222, 1.0]], ['2, k, 10', [0.3861445, -0.02827042, 1.0]], ['2, k, 11', [0.3870626, -0.09160482, 1.0]], ['2, k, 12', [0.07782646, -0.01481129, 1.0]], ['2, k, 13', [0.0709769, -0.329534, 1.0]], ['2, k, 14', [0.09969654, -0.649332, 1.0]], ['2, k, 15', [0.0523078, -0.7278305, 1.0]], ['2, k, 16', [0.2361419, -0.02156206, 1.0]], ['2, k, 17', [0.2399869, -0.3479404, 1.0]], ['2, k, 18', [0.2323252, -0.651514, 1.0]], ['2, k, 19', [0.2153617, -0.7257175, 1.0]], ['2, k, 20', [0.1715542, 0.5364652, 1.0]], ['2, k, 21', [-0.2186137, 0.1168086, 1.0]], ['2, k, 22', [-0.1520836, 0.1057961, 1.0]], ['2, k, 23', [0.3775933, -0.1619569, 1.0]], ['2, k, 24', [0.3495553, -0.09668759, 1.0]]]
[['2, k, 0', [0.1595128, -0.01848014, 1.0]], ['2, k, 1', [0.1669099, 0.3022201, 1.0]], ['2, k, 2', [0.1726526, 0.612406, 1.0]], ['2, k, 3', [0.1700856, 0.7546585, 1.0]], ['2, k, 4', [-0.005108687, 0.497816, 1.0]], ['2, k, 5', [-0.04822636, 0.2773225, 1.0]], ['2, k, 6', [-0.1150881, 0.1263202, 1.0]], ['2, k, 7', [-0.1649354, 0.09784288, 1.0]], ['2, k, 8', [0.3507072, 0.4842138, 1.0]], ['2, k, 9', [0.3792189, 0.223983, 1.0]], ['2, k, 10', [0.3862215, -0.02872175, 1.0]], ['2, k, 11', [0.3878877, -0.09123769, 1.0]], ['2, k, 12', [0.07785224, -0.01481144, 1.0]], ['2, k, 13', [0.07085279, -0.3288253, 1.0]], ['2, k, 14', [0.09936145, -0.6487457, 1.0]], ['2, k, 15', [0.0284729, -0.7075195, 1.0]], ['2, k, 16', [0.2361663, -0.02158816, 1.0]], ['2, k, 17', [0.2399278, -0.3483118, 1.0]], ['2, k, 18', [0.2322869, -0.6517528, 1.0]], ['2, k, 19', [0.2052547, -0.7258652, 1.0]], ['2, k, 20', [0.1714567, 0.536394, 1.0]], ['2, k, 21', [-0.2087645, 0.07740054, 1.0]], ['2, k, 22', [-0.1413727, 0.06724603, 1.0]], ['2, k, 23', [0.3821554, -0.158614, 1.0]], ['2, k, 24', [0.3496887, -0.1068051, 1.0]]]
[['2, k, 0', [0.1594354, -0.01853332, 1.0]], ['2, k, 1', [0.166858, 0.3022084, 1.0]], ['2, k, 2', [0.1726408, 0.6124081, 1.0]], ['2, k, 3', [0.1700428, 0.7548847, 1.0]], ['2, k, 4', [-0.005073627, 0.4977868, 1.0]], ['2, k, 5', [-0.04794289, 0.2712751, 1.0]], ['2, k, 6', [-0.1082137, 0.1081999, 1.0]], ['2, k, 7', [-0.1585478, 0.07212834, 1.0]], ['2, k, 8', [0.3506988, 0.4842112, 1.0]], ['2, k, 9', [0.3791947, 0.2239021, 1.0]], ['2, k, 10', [0.386498, -0.02810524, 1.0]], ['2, k, 11', [0.3872788, -0.09197578, 1.0]], ['2, k, 12', [0.07783401, -0.01481451, 1.0]], ['2, k, 13', [0.07085426, -0.3288443, 1.0]], ['2, k, 14', [0.09933409, -0.6484907, 1.0]], ['2, k, 15', [0.05891757, -0.7274745, 1.0]], ['2, k, 16', [0.2360025, -0.02174097, 1.0]], ['2, k, 17', [0.2398918, -0.3488732, 1.0]], ['2, k, 18', [0.2324851, -0.6522853, 1.0]], ['2, k, 19', [0.2126525, -0.7259207, 1.0]], ['2, k, 20', [0.1714346, 0.5363937, 1.0]], ['2, k, 21', [-0.1975193, 0.04641756, 1.0]], ['2, k, 22', [-0.1376768, 0.04401613, 1.0]], ['2, k, 23', [0.3822416, -0.1589494, 1.0]], ['2, k, 24', [0.3497621, -0.1121666, 1.0]]]
[['2, k, 0', [0.1593159, -0.01858834, 1.0]], ['2, k, 1', [0.1668591, 0.3022484, 1.0]], ['2, k, 2', [0.1727917, 0.6125458, 1.0]], ['2, k, 3', [0.1698348, 0.7549928, 1.0]], ['2, k, 4', [-0.005068847, 0.4974834, 1.0]], ['2, k, 5', [-0.04481089, 0.2574802, 1.0]], ['2, k, 6', [-0.09698811, 0.06351086, 1.0]], ['2, k, 7', [-0.1425569, 0.003561843, 1.0]], ['2, k, 8', [0.3506078, 0.4844644, 1.0]], ['2, k, 9', [0.3792181, 0.2238689, 1.0]], ['2, k, 10', [0.3867247, -0.02837332, 1.0]], ['2, k, 11', [0.3896782, -0.09367012, 1.0]], ['2, k, 12', [0.07773999, -0.01489097, 1.0]], ['2, k, 13', [0.07084553, -0.3287175, 1.0]], ['2, k, 14', [0.09938964, -0.6484863, 1.0]], ['2, k, 15', [0.05881749, -0.7275665, 1.0]], ['2, k, 16', [0.2358737, -0.02176435, 1.0]], ['2, k, 17', [0.2400431, -0.3488216, 1.0]], ['2, k, 18', [0.2319172, -0.6524161, 1.0]], ['2, k, 19', [0.2173545, -0.7262088, 1.0]], ['2, k, 20', [0.1715317, 0.5364971, 1.0]], ['2, k, 21', [-0.1749607, -0.04742327, 1.0]], ['2, k, 22', [-0.1073475, -0.01137343, 1.0]], ['2, k, 23', [0.3839659, -0.1594079, 1.0]], ['2, k, 24', [0.3525291, -0.1040313, 1.0]]]
