[['2, k, 0', [-0.00331559, -0.366067, 1.0]], ['2, k, 1', [-0.00327727, -0.0456826, 1.0]], ['2, k, 2', [-0.00321902, 0.266419, 1.0]], ['2, k, 3', [0.0132106, 0.400922, 1.0]], ['2, k, 4', [-0.155912, 0.136408, 1.0]], ['2, k, 5', [-0.227978, -0.0531163, 1.0]], ['2, k, 6', [-0.291878, -0.210636, 1.0]], ['2, k, 7', [-0.289843, -0.271148, 1.0]], ['2, k, 8', [0.165424, 0.136165, 1.0]], ['2, k, 9', [0.239022, -0.0273181, 1.0]], ['2, k, 10', [0.282038, -0.210093, 1.0]], ['2, k, 11', [0.261199, -0.26706, 1.0]], ['2, k, 12', [-0.0765867, -0.360433, 1.0]], ['2, k, 13', [-0.114133, -0.690648, 1.0]], ['2, k, 14', [-0.119359, -1.03502, 1.0]], ['2, k, 15', [-0.134033, -1.08887, 1.0]], ['2, k, 16', [0.0700567, -0.360548, 1.0]], ['2, k, 17', [0.104932, -0.692169, 1.0]], ['2, k, 18', [0.118991, -1.03802, 1.0]], ['2, k, 19', [0.131836, -1.08789, 1.0]], ['2, k, 20', [-0.00323704, 0.189581, 1.0]], ['2, k, 21', [-0.273335, -0.30914, 1.0]], ['2, k, 22', [-0.229188, -0.28612, 1.0]], ['2, k, 23', [0.262478, -0.300414, 1.0]], ['2, k, 24', [0.298734, -0.265246, 1.0]]]
[['2, k, 0', [-5.75175e-05, -0.30553, 1.0]], ['2, k, 1', [0.00516158, -0.00749342, 1.0]], ['2, k, 2', [0.0106648, 0.282412, 1.0]], ['2, k, 3', [0.0159586, 0.405946, 1.0]], ['2, k, 4', [-0.159371, 0.211539, 1.0]], ['2, k, 5', [-0.281725, 0.420788, 1.0]], ['2, k, 6', [-0.300288, 0.630776, 1.0]], ['2, k, 7', [-0.297681, 0.702587, 1.0]], ['2, k, 8', [0.172163, 0.197998, 1.0]], ['2, k, 9', [0.290031, 0.386209, 1.0]], ['2, k, 10', [0.304009, 0.59884, 1.0]], ['2, k, 11', [0.290995, 0.685393, 1.0]], ['2, k, 12', [-0.0733013, -0.299242, 1.0]], ['2, k, 13', [-0.111029, -0.679706, 1.0]], ['2, k, 14', [-0.116293, -1.03394, 1.0]], ['2, k, 15', [-0.129892, -1.08823, 1.0]], ['2, k, 16', [0.0731694, -0.302316, 1.0]], ['2, k, 17', [0.105062, -0.663523, 1.0]], ['2, k, 18', [0.115043, -1.01746, 1.0]], ['2, k, 19', [0.129267, -1.07253, 1.0]], ['2, k, 20', [0.00926482, 0.211124, 1.0]], ['2, k, 21', [-0.278105, 0.750338, 1.0]], ['2, k, 22', [-0.226447, 0.712122, 1.0]], ['2, k, 23', [0.268398, 0.73961, 1.0]], ['2, k, 24', [0.226388, 0.695305, 1.0]]]
[['2, k, 0', [-0.000360247, -0.305431, 1.0]], ['2, k, 1', [0.00497009, -0.00745904, 1.0]], ['2, k, 2', [0.0105552, 0.282374, 1.0]], ['2, k, 3', [0.0160655, 0.405819, 1.0]], ['2, k, 4', [-0.159517, 0.211773, 1.0]], ['2, k, 5', [-0.281902, 0.420798, 1.0]], ['2, k, 6', [-0.300433, 0.633891, 1.0]], ['2, k, 7', [-0.298327, 0.699896, 1.0]], ['2, k, 8', [0.172286, 0.198007, 1.0]], ['2, k, 9', [0.290203, 0.387402, 1.0]], ['2, k, 10', [0.304498, 0.599015, 1.0]], ['2, k, 11', [0.291197, 0.685612, 1.0]], ['2, k, 12', [-0.0736135, -0.299082, 1.0]], ['2, k, 13', [-0.110989, -0.679656, 1.0]], ['2, k, 14', [-0.116384, -1.03413, 1.0]], ['2, k, 15', [-0.130067, -1.08835, 1.0]], ['2, k, 16', [0.0728708, -0.302281, 1.0]], ['2, k, 17', [0.10502, -0.666019, 1.0]], ['2, k, 18', [0.115533, -1.01823, 1.0]], ['2, k, 19', [0.12884, -1.07332, 1.0]], ['2, k, 20', [0.00913637, 0.211103, 1.0]], ['2, k, 21', [-0.278084, 0.749489, 1.0]], ['2, k, 22', [-0.226007, 0.711138, 1.0]], ['2, k, 23', [0.266969, 0.738595, 1.0]], ['2, k, 24', [0.22592, 0.695143, 1.0]]]
[['2, k, 0', [-0.00089678, -0.305045, 1.0]], ['2, k, 1', [0.00475982, -0.00725322, 1.0]], ['2, k, 2', [0.0105426, 0.28246, 1.0]], ['2, k, 3', [0.0163032, 0.405609, 1.0]], ['2, k, 4', [-0.159636, 0.212, 1.0]], ['2, k, 5', [-0.281926, 0.420807, 1.0]], ['2, k, 6', [-0.300491, 0.633846, 1.0]], ['2, k, 7', [-0.297586, 0.697638, 1.0]], ['2, k, 8', [0.172745, 0.199293, 1.0]], ['2, k, 9', [0.290335, 0.388018, 1.0]], ['2, k, 10', [0.304567, 0.598976, 1.0]], ['2, k, 11', [0.291873, 0.683138, 1.0]], ['2, k, 12', [-0.0741331, -0.29868, 1.0]], ['2, k, 13', [-0.110978, -0.679742, 1.0]], ['2, k, 14', [-0.116474, -1.03417, 1.0]], ['2, k, 15', [-0.130034, -1.08838, 1.0]], ['2, k, 16', [0.0723413, -0.301932, 1.0]], ['2, k, 17', [0.105011, -0.666024, 1.0]], ['2, k, 18', [0.115321, -1.01858, 1.0]], ['2, k, 19', [0.129005, -1.07649, 1.0]], ['2, k, 20', [0.00908245, 0.211214, 1.0]], ['2, k, 21', [-0.275795, 0.74597, 1.0]], ['2, k, 22', [-0.225047, 0.710105, 1.0]], ['2, k, 23', [0.266894, 0.736663, 1.0]], ['2, k, 24', [0.223704, 0.693428, 1.0]]]
[['2, k, 0', [-0.00109193, -0.30467, 1.0]], ['2, k, 1', [0.00465933, -0.00704183, 1.0]], ['2, k, 2', [0.0104835, 0.282571, 1.0]], ['2, k, 3', [0.016538, 0.405618, 1.0]], ['2, k, 4', [-0.159651, 0.212039, 1.0]], ['2, k, 5', [-0.281909, 0.420745, 1.0]], ['2, k, 6', [-0.299326, 0.636642, 1.0]], ['2, k, 7', [-0.297399, 0.696245, 1.0]], ['2, k, 8', [0.173064, 0.199848, 1.0]], ['2, k, 9', [0.29029, 0.388007, 1.0]], ['2, k, 10', [0.304607, 0.598872, 1.0]], ['2, k, 11', [0.291782, 0.682163, 1.0]], ['2, k, 12', [-0.0743227, -0.298215, 1.0]], ['2, k, 13', [-0.111048, -0.679929, 1.0]], ['2, k, 14', [-0.116553, -1.03426, 1.0]], ['2, k, 15', [-0.129965, -1.08824, 1.0]], ['2, k, 16', [0.0721486, -0.301647, 1.0]], ['2, k, 17', [0.105247, -0.669524, 1.0]], ['2, k, 18', [0.115261, -1.0192, 1.0]], ['2, k, 19', [0.128813, -1.07769, 1.0]], ['2, k, 20', [0.00901722, 0.211344, 1.0]], ['2, k, 21', [-0.277611, 0.74089, 1.0]], ['2, k, 22', [-0.223589, 0.706636, 1.0]], ['2, k, 23', [0.268754, 0.734404, 1.0]], ['2, k, 24', [0.223438, 0.690234, 1.0]]]
[['2, k, 0', [-0.00118193, -0.304648, 1.0]], ['2, k, 1', [0.00464189, -0.00703387, 1.0]], ['2, k, 2', [0.0104843, 0.282572, 1.0]], ['2, k, 3', [0.0167817, 0.405496, 1.0]], ['2, k, 4', [-0.159717, 0.212074, 1.0]], ['2, k, 5', [-0.281216, 0.419599, 1.0]], ['2, k, 6', [-0.298945, 0.630369, 1.0]], ['2, k, 7', [-0.296956, 0.692189, 1.0]], ['2, k, 8', [0.173171, 0.199832, 1.0]], ['2, k, 9', [0.288199, 0.382914, 1.0]], ['2, k, 10', [0.304258, 0.597689, 1.0]], ['2, k, 11', [0.289748, 0.679179, 1.0]], ['2, k, 12', [-0.0743997, -0.298193, 1.0]], ['2, k, 13', [-0.11105, -0.679788, 1.0]], ['2, k, 14', [-0.1168, -1.03459, 1.0]], ['2, k, 15', [-0.130112, -1.08834, 1.0]], ['2, k, 16', [0.0720361, -0.301626, 1.0]], ['2, k, 17', [0.104759, -0.674149, 1.0]], ['2, k, 18', [0.116151, -1.02227, 1.0]], ['2, k, 19', [0.128637, -1.07953, 1.0]], ['2, k, 20', [0.00901668, 0.211346, 1.0]], ['2, k, 21', [-0.279591, 0.738365, 1.0]], ['2, k, 22', [-0.22409, 0.702363, 1.0]], ['2, k, 23', [0.258917, 0.736776, 1.0]], ['2, k, 24', [0.222317, 0.687494, 1.0]]]
[['2, k, 0', [-0.0013309, -0.304586, 1.0]], ['2, k, 1', [0.00462246, -0.00702597, 1.0]], ['2, k, 2', [0.0104875, 0.282569, 1.0]], ['2, k, 3', [0.0168336, 0.405512, 1.0]], ['2, k, 4', [-0.159731, 0.212057, 1.0]], ['2, k, 5', [-0.279711, 0.416364, 1.0]], ['2, k, 6', [-0.299501, 0.62137, 1.0]], ['2, k, 7', [-0.298893, 0.684053, 1.0]], ['2, k, 8', [0.173179, 0.19982, 1.0]], ['2, k, 9', [0.286531, 0.378964, 1.0]], ['2, k, 10', [0.303156, 0.59489, 1.0]], ['2, k, 11', [0.288789, 0.67491, 1.0]], ['2, k, 12', [-0.074512, -0.298153, 1.0]], ['2, k, 13', [-0.111063, -0.679831, 1.0]], ['2, k, 14', [-0.116825, -1.0346, 1.0]], ['2, k, 15', [-0.130035, -1.08836, 1.0]], ['2, k, 16', [0.0718364, -0.301539, 1.0]], ['2, k, 17', [0.104444, -0.673168, 1.0]], ['2, k, 18', [0.115282, -1.01891, 1.0]], ['2, k, 19', [0.129008, -1.07111, 1.0]], ['2, k, 20', [0.00901691, 0.211345, 1.0]], ['2, k, 21', [-0.281228, 0.731885, 1.0]], ['2, k, 22', [-0.226104, 0.693347, 1.0]], ['2, k, 23', [0.259117, 0.73065, 1.0]], ['2, k, 24', [0.222627, 0.682515, 1.0]]]
[['2, k, 0', [-0.0014742, -0.304455, 1.0]], ['2, k, 1', [0.00456689, -0.00692198, 1.0]], ['2, k, 2', [0.0105367, 0.28265, 1.0]], ['2, k, 3', [0.0171868, 0.405476, 1.0]], ['2, k, 4', [-0.159686, 0.211992, 1.0]], ['2, k, 5', [-0.278518, 0.410958, 1.0]], ['2, k, 6', [-0.299616, 0.613435, 1.0]], ['2, k, 7', [-0.298436, 0.675566, 1.0]], ['2, k, 8', [0.173236, 0.199852, 1.0]], ['2, k, 9', [0.285158, 0.375293, 1.0]], ['2, k, 10', [0.302157, 0.590877, 1.0]], ['2, k, 11', [0.284307, 0.67096, 1.0]], ['2, k, 12', [-0.0745884, -0.298024, 1.0]], ['2, k, 13', [-0.111235, -0.680008, 1.0]], ['2, k, 14', [-0.116861, -1.03526, 1.0]], ['2, k, 15', [-0.1301, -1.0881, 1.0]], ['2, k, 16', [0.0716254, -0.301408, 1.0]], ['2, k, 17', [0.103787, -0.67182, 1.0]], ['2, k, 18', [0.114894, -1.01753, 1.0]], ['2, k, 19', [0.125664, -1.07055, 1.0]], ['2, k, 20', [0.0090365, 0.211432, 1.0]], ['2, k, 21', [-0.278324, 0.72204, 1.0]], ['2, k, 22', [-0.224363, 0.686197, 1.0]], ['2, k, 23', [0.263057, 0.720457, 1.0]], ['2, k, 24', [0.219035, 0.67825, 1.0]]]
[['2, k, 0', [-0.00165099, -0.304508, 1.0]], ['2, k, 1', [0.00434761, -0.00681878, 1.0]], ['2, k, 2', [0.010235, 0.282996, 1.0]], ['2, k, 3', [0.0178319, 0.405923, 1.0]], ['2, k, 4', [-0.159696, 0.211868, 1.0]], ['2, k, 5', [-0.278625, 0.401899, 1.0]], ['2, k, 6', [-0.30116, 0.601294, 1.0]], ['2, k, 7', [-0.300685, 0.660522, 1.0]], ['2, k, 8', [0.173524, 0.199812, 1.0]], ['2, k, 9', [0.29614, 0.375154, 1.0]], ['2, k, 10', [0.301826, 0.586814, 1.0]], ['2, k, 11', [0.286186, 0.660526, 1.0]], ['2, k, 12', [-0.0747027, -0.298125, 1.0]], ['2, k, 13', [-0.111376, -0.680686, 1.0]], ['2, k, 14', [-0.116908, -1.03525, 1.0]], ['2, k, 15', [-0.130043, -1.0882, 1.0]], ['2, k, 16', [0.0713876, -0.301417, 1.0]], ['2, k, 17', [0.103606, -0.671746, 1.0]], ['2, k, 18', [0.114888, -1.01686, 1.0]], ['2, k, 19', [0.126807, -1.06917, 1.0]], ['2, k, 20', [0.0087635, 0.211702, 1.0]], ['2, k, 21', [-0.284278, 0.705823, 1.0]], ['2, k, 22', [-0.22923, 0.67163, 1.0]], ['2, k, 23', [0.258628, 0.709388, 1.0]], ['2, k, 24', [0.217084, 0.66546, 1.0]]]
[['2, k, 0', [-0.00160741, -0.304901, 1.0]], ['2, k, 1', [0.00442603, -0.00681812, 1.0]], ['2, k, 2', [0.0103437, 0.283344, 1.0]], ['2, k, 3', [0.0180374, 0.406298, 1.0]], ['2, k, 4', [-0.159688, 0.211662, 1.0]], ['2, k, 5', [-0.279294, 0.394453, 1.0]], ['2, k, 6', [-0.302077, 0.588445, 1.0]], ['2, k, 7', [-0.299539, 0.649358, 1.0]], ['2, k, 8', [0.173747, 0.199343, 1.0]], ['2, k, 9', [0.302784, 0.38227, 1.0]], ['2, k, 10', [0.301362, 0.581324, 1.0]], ['2, k, 11', [0.283826, 0.650824, 1.0]], ['2, k, 12', [-0.0745864, -0.298434, 1.0]], ['2, k, 13', [-0.111731, -0.680732, 1.0]], ['2, k, 14', [-0.11711, -1.03544, 1.0]], ['2, k, 15', [-0.130444, -1.08894, 1.0]], ['2, k, 16', [0.0713736, -0.301897, 1.0]], ['2, k, 17', [0.103339, -0.677419, 1.0]], ['2, k, 18', [0.115195, -1.01895, 1.0]], ['2, k, 19', [0.1286, -1.07263, 1.0]], ['2, k, 20', [0.00886799, 0.211958, 1.0]], ['2, k, 21', [-0.280865, 0.69374, 1.0]], ['2, k, 22', [-0.226214, 0.659007, 1.0]], ['2, k, 23', [0.25508, 0.698452, 1.0]], ['2, k, 24', [0.21432, 0.65457, 1.0]]]
[['2, k, 0', [-0.00225194, -0.305662, 1.0]], ['2, k, 1', [0.00417835, -0.00701422, 1.0]], ['2, k, 2', [0.0103227, 0.283459, 1.0]], ['2, k, 3', [0.0186195, 0.407004, 1.0]], ['2, k, 4', [-0.15952, 0.211063, 1.0]], ['2, k, 5', [-0.280703, 0.388393, 1.0]], ['2, k, 6', [-0.301574, 0.574485, 1.0]], ['2, k, 7', [-0.300681, 0.63413, 1.0]], ['2, k, 8', [0.173551, 0.197016, 1.0]], ['2, k, 9', [0.303315, 0.372837, 1.0]], ['2, k, 10', [0.300755, 0.574207, 1.0]], ['2, k, 11', [0.283638, 0.63838, 1.0]], ['2, k, 12', [-0.0754289, -0.299094, 1.0]], ['2, k, 13', [-0.112094, -0.680636, 1.0]], ['2, k, 14', [-0.117079, -1.03546, 1.0]], ['2, k, 15', [-0.130275, -1.08829, 1.0]], ['2, k, 16', [0.0709217, -0.302725, 1.0]], ['2, k, 17', [0.103352, -0.676683, 1.0]], ['2, k, 18', [0.115113, -1.0189, 1.0]], ['2, k, 19', [0.129085, -1.07384, 1.0]], ['2, k, 20', [0.00880542, 0.212012, 1.0]], ['2, k, 21', [-0.281948, 0.676834, 1.0]], ['2, k, 22', [-0.228888, 0.646501, 1.0]], ['2, k, 23', [0.25663, 0.684968, 1.0]], ['2, k, 24', [0.217306, 0.64321, 1.0]]]
[['2, k, 0', [-0.00215661, -0.307556, 1.0]], ['2, k, 1', [0.0044042, -0.0078489, 1.0]], ['2, k, 2', [0.0105918, 0.283284, 1.0]], ['2, k, 3', [0.0197806, 0.407607, 1.0]], ['2, k, 4', [-0.158009, 0.205439, 1.0]], ['2, k, 5', [-0.280599, 0.370981, 1.0]], ['2, k, 6', [-0.302558, 0.565654, 1.0]], ['2, k, 7', [-0.301831, 0.617108, 1.0]], ['2, k, 8', [0.173466, 0.195354, 1.0]], ['2, k, 9', [0.30393, 0.362386, 1.0]], ['2, k, 10', [0.299306, 0.564503, 1.0]], ['2, k, 11', [0.282998, 0.623636, 1.0]], ['2, k, 12', [-0.0752404, -0.301338, 1.0]], ['2, k, 13', [-0.111854, -0.682649, 1.0]], ['2, k, 14', [-0.117263, -1.03575, 1.0]], ['2, k, 15', [-0.130248, -1.08864, 1.0]], ['2, k, 16', [0.0709473, -0.30427, 1.0]], ['2, k, 17', [0.103529, -0.676824, 1.0]], ['2, k, 18', [0.115004, -1.01985, 1.0]], ['2, k, 19', [0.118711, -1.07993, 1.0]], ['2, k, 20', [0.00907277, 0.211708, 1.0]], ['2, k, 21', [-0.285235, 0.66091, 1.0]], ['2, k, 22', [-0.224606, 0.627965, 1.0]], ['2, k, 23', [0.256581, 0.669014, 1.0]], ['2, k, 24', [0.213818, 0.629275, 1.0]]]
[['2, k, 0', [-0.00183557, -0.309433, 1.0]], ['2, k, 1', [0.00457918, -0.00876427, 1.0]], ['2, k, 2', [0.0106864, 0.283274, 1.0]], ['2, k, 3', [0.0199292, 0.408475, 1.0]], ['2, k, 4', [-0.157332, 0.199654, 1.0]], ['2, k, 5', [-0.280803, 0.363204, 1.0]], ['2, k, 6', [-0.304587, 0.548429, 1.0]], ['2, k, 7', [-0.304943, 0.595976, 1.0]], ['2, k, 8', [0.173498, 0.19445, 1.0]], ['2, k, 9', [0.283431, 0.341391, 1.0]], ['2, k, 10', [0.297046, 0.549643, 1.0]], ['2, k, 11', [0.280203, 0.606032, 1.0]], ['2, k, 12', [-0.0749942, -0.303466, 1.0]], ['2, k, 13', [-0.112292, -0.683636, 1.0]], ['2, k, 14', [-0.117231, -1.03576, 1.0]], ['2, k, 15', [-0.130213, -1.08865, 1.0]], ['2, k, 16', [0.071332, -0.30587, 1.0]], ['2, k, 17', [0.103665, -0.676096, 1.0]], ['2, k, 18', [0.115168, -1.01716, 1.0]], ['2, k, 19', [0.119883, -1.07874, 1.0]], ['2, k, 20', [0.00918719, 0.211455, 1.0]], ['2, k, 21', [-0.287426, 0.637083, 1.0]], ['2, k, 22', [-0.227484, 0.608158, 1.0]], ['2, k, 23', [0.249648, 0.648301, 1.0]], ['2, k, 24', [0.214854, 0.611597, 1.0]]]
[['2, k, 0', [-0.00218407, -0.311334, 1.0]], ['2, k, 1', [0.00409912, -0.00987364, 1.0]], ['2, k, 2', [0.0101781, 0.282906, 1.0]], ['2, k, 3', [0.0204179, 0.409555, 1.0]], ['2, k, 4', [-0.157332, 0.199651, 1.0]], ['2, k, 5', [-0.281676, 0.352206, 1.0]], ['2, k, 6', [-0.306743, 0.533503, 1.0]], ['2, k, 7', [-0.306792, 0.576279, 1.0]], ['2, k, 8', [0.173386, 0.191114, 1.0]], ['2, k, 9', [0.281714, 0.338382, 1.0]], ['2, k, 10', [0.29505, 0.536596, 1.0]], ['2, k, 11', [0.278611, 0.586098, 1.0]], ['2, k, 12', [-0.0753544, -0.305388, 1.0]], ['2, k, 13', [-0.112406, -0.683541, 1.0]], ['2, k, 14', [-0.117144, -1.03566, 1.0]], ['2, k, 15', [-0.130491, -1.08858, 1.0]], ['2, k, 16', [0.0710199, -0.307695, 1.0]], ['2, k, 17', [0.10359, -0.684004, 1.0]], ['2, k, 18', [0.115441, -1.01875, 1.0]], ['2, k, 19', [0.121501, -1.08101, 1.0]], ['2, k, 20', [0.00867908, 0.210918, 1.0]], ['2, k, 21', [-0.288025, 0.61348, 1.0]], ['2, k, 22', [-0.231107, 0.587128, 1.0]], ['2, k, 23', [0.254002, 0.62622, 1.0]], ['2, k, 24', [0.201034, 0.594654, 1.0]]]
[['2, k, 0', [-0.00216107, -0.312941, 1.0]], ['2, k, 1', [0.00374187, -0.0107604, 1.0]], ['2, k, 2', [0.00944558, 0.282809, 1.0]], ['2, k, 3', [0.0206645, 0.410331, 1.0]], ['2, k, 4', [-0.157315, 0.199795, 1.0]], ['2, k, 5', [-0.290369, 0.34736, 1.0]], ['2, k, 6', [-0.309156, 0.511725, 1.0]], ['2, k, 7', [-0.310027, 0.549972, 1.0]], ['2, k, 8', [0.173191, 0.188496, 1.0]], ['2, k, 9', [0.279441, 0.332, 1.0]], ['2, k, 10', [0.28289, 0.517503, 1.0]], ['2, k, 11', [0.275731, 0.561003, 1.0]], ['2, k, 12', [-0.0752108, -0.307096, 1.0]], ['2, k, 13', [-0.112476, -0.683729, 1.0]], ['2, k, 14', [-0.116916, -1.03536, 1.0]], ['2, k, 15', [-0.130901, -1.08922, 1.0]], ['2, k, 16', [0.0709453, -0.309163, 1.0]], ['2, k, 17', [0.10404, -0.681695, 1.0]], ['2, k, 18', [0.115387, -1.01812, 1.0]], ['2, k, 19', [0.121524, -1.08068, 1.0]], ['2, k, 20', [0.00804437, 0.210613, 1.0]], ['2, k, 21', [-0.286401, 0.586467, 1.0]], ['2, k, 22', [-0.232998, 0.559313, 1.0]], ['2, k, 23', [0.248832, 0.601999, 1.0]], ['2, k, 24', [0.202896, 0.570217, 1.0]]]
[['2, k, 0', [-0.0020104, -0.314024, 1.0]], ['2, k, 1', [0.00371685, -0.0111141, 1.0]], ['2, k, 2', [0.00941125, 0.28279, 1.0]], ['2, k, 3', [0.0204174, 0.410411, 1.0]], ['2, k, 4', [-0.157257, 0.199757, 1.0]], ['2, k, 5', [-0.289089, 0.331832, 1.0]], ['2, k, 6', [-0.311791, 0.490271, 1.0]], ['2, k, 7', [-0.311329, 0.52252, 1.0]], ['2, k, 8', [0.173146, 0.188106, 1.0]], ['2, k, 9', [0.277833, 0.321124, 1.0]], ['2, k, 10', [0.284093, 0.484776, 1.0]], ['2, k, 11', [0.272646, 0.535438, 1.0]], ['2, k, 12', [-0.0751546, -0.307956, 1.0]], ['2, k, 13', [-0.112545, -0.683961, 1.0]], ['2, k, 14', [-0.116917, -1.03536, 1.0]], ['2, k, 15', [-0.130793, -1.08926, 1.0]], ['2, k, 16', [0.0712166, -0.310459, 1.0]], ['2, k, 17', [0.103972, -0.680877, 1.0]], ['2, k, 18', [0.115353, -1.01621, 1.0]], ['2, k, 19', [0.121639, -1.07951, 1.0]], ['2, k, 20', [0.00800946, 0.210563, 1.0]], ['2, k, 21', [-0.296479, 0.556805, 1.0]], ['2, k, 22', [-0.235402, 0.532514, 1.0]], ['2, k, 23', [0.239899, 0.575969, 1.0]], ['2, k, 24', [0.205219, 0.542019, 1.0]]]
[['2, k, 0', [-0.00135639, -0.315468, 1.0]], ['2, k, 1', [0.00399938, -0.0117787, 1.0]], ['2, k, 2', [0.00944448, 0.28272, 1.0]], ['2, k, 3', [0.0196446, 0.408974, 1.0]], ['2, k, 4', [-0.157203, 0.199486, 1.0]], ['2, k, 5', [-0.289076, 0.313183, 1.0]], ['2, k, 6', [-0.316054, 0.436891, 1.0]], ['2, k, 7', [-0.315168, 0.489421, 1.0]], ['2, k, 8', [0.172889, 0.186647, 1.0]], ['2, k, 9', [0.275807, 0.306313, 1.0]], ['2, k, 10', [0.282508, 0.46229, 1.0]], ['2, k, 11', [0.269876, 0.504367, 1.0]], ['2, k, 12', [-0.0748177, -0.309587, 1.0]], ['2, k, 13', [-0.112431, -0.685598, 1.0]], ['2, k, 14', [-0.116952, -1.03524, 1.0]], ['2, k, 15', [-0.130562, -1.08916, 1.0]], ['2, k, 16', [0.0721582, -0.311694, 1.0]], ['2, k, 17', [0.103996, -0.680517, 1.0]], ['2, k, 18', [0.115245, -1.01548, 1.0]], ['2, k, 19', [0.123059, -1.07773, 1.0]], ['2, k, 20', [0.00808557, 0.210389, 1.0]], ['2, k, 21', [-0.303568, 0.52387, 1.0]], ['2, k, 22', [-0.245273, 0.499758, 1.0]], ['2, k, 23', [0.242494, 0.543521, 1.0]], ['2, k, 24', [0.197083, 0.511729, 1.0]]]
[['2, k, 0', [-0.00151974, -0.320041, 1.0]], ['2, k, 1', [0.00334247, -0.0143717, 1.0]], ['2, k, 2', [0.00809596, 0.282434, 1.0]], ['2, k, 3', [0.0192138, 0.408059, 1.0]], ['2, k, 4', [-0.156436, 0.187496, 1.0]], ['2, k, 5', [-0.287262, 0.286867, 1.0]], ['2, k, 6', [-0.317019, 0.418905, 1.0]], ['2, k, 7', [-0.318249, 0.457406, 1.0]], ['2, k, 8', [0.170859, 0.177413, 1.0]], ['2, k, 9', [0.274509, 0.291756, 1.0]], ['2, k, 10', [0.281217, 0.425954, 1.0]], ['2, k, 11', [0.269573, 0.471033, 1.0]], ['2, k, 12', [-0.0750827, -0.314436, 1.0]], ['2, k, 13', [-0.112343, -0.685663, 1.0]], ['2, k, 14', [-0.116808, -1.0349, 1.0]], ['2, k, 15', [-0.130806, -1.08905, 1.0]], ['2, k, 16', [0.0720972, -0.315869, 1.0]], ['2, k, 17', [0.104106, -0.681433, 1.0]], ['2, k, 18', [0.115422, -1.01666, 1.0]], ['2, k, 19', [0.124917, -1.07976, 1.0]], ['2, k, 20', [0.00693265, 0.209441, 1.0]], ['2, k, 21', [-0.324806, 0.487064, 1.0]], ['2, k, 22', [-0.247279, 0.467731, 1.0]], ['2, k, 23', [0.255711, 0.506631, 1.0]], ['2, k, 24', [0.20198, 0.478916, 1.0]]]
[['2, k, 0', [-0.00118549, -0.322056, 1.0]], ['2, k, 1', [0.00269489, -0.0149031, 1.0]], ['2, k, 2', [0.00552794, 0.284385, 1.0]], ['2, k, 3', [0.0191262, 0.408284, 1.0]], ['2, k, 4', [-0.156241, 0.183526, 1.0]], ['2, k, 5', [-0.288414, 0.276036, 1.0]], ['2, k, 6', [-0.320554, 0.380084, 1.0]], ['2, k, 7', [-0.318885, 0.421294, 1.0]], ['2, k, 8', [0.170099, 0.170655, 1.0]], ['2, k, 9', [0.27247, 0.272795, 1.0]], ['2, k, 10', [0.277681, 0.399791, 1.0]], ['2, k, 11', [0.267575, 0.437643, 1.0]], ['2, k, 12', [-0.0747445, -0.316446, 1.0]], ['2, k, 13', [-0.112191, -0.685783, 1.0]], ['2, k, 14', [-0.116759, -1.0348, 1.0]], ['2, k, 15', [-0.130596, -1.08911, 1.0]], ['2, k, 16', [0.0724271, -0.317884, 1.0]], ['2, k, 17', [0.104689, -0.682023, 1.0]], ['2, k, 18', [0.115699, -1.01882, 1.0]], ['2, k, 19', [0.125898, -1.08025, 1.0]], ['2, k, 20', [0.00496567, 0.210563, 1.0]], ['2, k, 21', [-0.312702, 0.453606, 1.0]], ['2, k, 22', [-0.255577, 0.430307, 1.0]], ['2, k, 23', [0.260132, 0.47055, 1.0]], ['2, k, 24', [0.199815, 0.444356, 1.0]]]
[['2, k, 0', [-0.00103017, -0.326317, 1.0]], ['2, k, 1', [0.00100751, -0.0166401, 1.0]], ['2, k, 2', [0.00166884, 0.284926, 1.0]], ['2, k, 3', [0.0183563, 0.405155, 1.0]], ['2, k, 4', [-0.155525, 0.178297, 1.0]], ['2, k, 5', [-0.288551, 0.250783, 1.0]], ['2, k, 6', [-0.319488, 0.348968, 1.0]], ['2, k, 7', [-0.321004, 0.383732, 1.0]], ['2, k, 8', [0.169451, 0.166967, 1.0]], ['2, k, 9', [0.269958, 0.255178, 1.0]], ['2, k, 10', [0.274853, 0.37, 1.0]], ['2, k, 11', [0.26238, 0.402692, 1.0]], ['2, k, 12', [-0.0746278, -0.3208, 1.0]], ['2, k, 13', [-0.112339, -0.686099, 1.0]], ['2, k, 14', [-0.116657, -1.03476, 1.0]], ['2, k, 15', [-0.130486, -1.0891, 1.0]], ['2, k, 16', [0.0726093, -0.321879, 1.0]], ['2, k, 17', [0.105048, -0.682087, 1.0]], ['2, k, 18', [0.116164, -1.01713, 1.0]], ['2, k, 19', [0.126836, -1.0751, 1.0]], ['2, k, 20', [0.00167659, 0.210514, 1.0]], ['2, k, 21', [-0.314684, 0.410022, 1.0]], ['2, k, 22', [-0.249136, 0.393893, 1.0]], ['2, k, 23', [0.242002, 0.434031, 1.0]], ['2, k, 24', [0.188317, 0.408298, 1.0]]]
