[['2, k, 0', [-0.08982854, 0.004843218, 1.0]], ['2, k, 1', [-0.08017814, 0.3042098, 1.0]], ['2, k, 2', [-0.06792085, 0.5954736, 1.0]], ['2, k, 3', [-0.04860203, 0.7318147, 1.0]], ['2, k, 4', [-0.2109796, 0.477441, 1.0]], ['2, k, 5', [-0.2871135, 0.2442079, 1.0]], ['2, k, 6', [-0.2908534, 0.04451662, 1.0]], ['2, k, 7', [-0.2831603, 0.01259761, 1.0]], ['2, k, 8', [0.0888902, 0.4710382, 1.0]], ['2, k, 9', [0.1116273, 0.2258604, 1.0]], ['2, k, 10', [0.1138805, 0.02830364, 1.0]], ['2, k, 11', [0.1059923, -0.03337128, 1.0]], ['2, k, 12', [-0.1567731, 0.005303406, 1.0]], ['2, k, 13', [-0.1813155, -0.2644421, 1.0]], ['2, k, 14', [-0.2152329, -0.5823847, 1.0]], ['2, k, 15', [-0.2175364, -0.6535321, 1.0]], ['2, k, 16', [-0.02049774, 0.00421311, 1.0]], ['2, k, 17', [-0.04477007, -0.2803557, 1.0]], ['2, k, 18', [-0.06073805, -0.5805676, 1.0]], ['2, k, 19', [-0.05039443, -0.6507446, 1.0]], ['2, k, 20', [-0.07122569, 0.5238282, 1.0]], ['2, k, 21', [-0.2892598, -0.02627783, 1.0]], ['2, k, 22', [-0.2494452, 0.02941683, 1.0]], ['2, k, 23', [0.09988788, -0.09977569, 1.0]], ['2, k, 24', [0.07386038, -0.03706864, 1.0]]]
[['2, k, 0', [-0.07313254, 0.003920504, 1.0]], ['2, k, 1', [-0.06307862, 0.2992044, 1.0]], ['2, k, 2', [-0.05294575, 0.585957, 1.0]], ['2, k, 3', [-0.04263013, 0.7246071, 1.0]], ['2, k, 4', [-0.2082653, 0.4721887, 1.0]], ['2, k, 5', [-0.2725144, 0.2327081, 1.0]], ['2, k, 6', [-0.2837746, 0.03279109, 1.0]], ['2, k, 7', [-0.2779922, -0.005027881, 1.0]], ['2, k, 8', [0.1061535, 0.4659848, 1.0]], ['2, k, 9', [0.1325861, 0.2213233, 1.0]], ['2, k, 10', [0.1297868, 0.02138164, 1.0]], ['2, k, 11', [0.1147412, -0.02607814, 1.0]], ['2, k, 12', [-0.1413338, 0.006905807, 1.0]], ['2, k, 13', [-0.1726509, -0.2815587, 1.0]], ['2, k, 14', [-0.1975283, -0.5903419, 1.0]], ['2, k, 15', [-0.2092225, -0.6522357, 1.0]], ['2, k, 16', [-0.003175634, 0.0007402534, 1.0]], ['2, k, 17', [-0.03396019, -0.2731884, 1.0]], ['2, k, 18', [-0.05818173, -0.5797735, 1.0]], ['2, k, 19', [-0.0552571, -0.6511027, 1.0]], ['2, k, 20', [-0.0554754, 0.5154259, 1.0]], ['2, k, 21', [-0.2840838, -0.06012736, 1.0]], ['2, k, 22', [-0.2414503, -0.002075058, 1.0]], ['2, k, 23', [0.1071842, -0.09207904, 1.0]], ['2, k, 24', [0.08327127, -0.0321923, 1.0]]]
[['2, k, 0', [-0.07401038, 0.003840215, 1.0]], ['2, k, 1', [-0.06374709, 0.2993577, 1.0]], ['2, k, 2', [-0.05341102, 0.5862909, 1.0]], ['2, k, 3', [-0.04342506, 0.7252941, 1.0]], ['2, k, 4', [-0.2092057, 0.4722061, 1.0]], ['2, k, 5', [-0.2739541, 0.2331721, 1.0]], ['2, k, 6', [-0.2834295, 0.03304438, 1.0]], ['2, k, 7', [-0.2756572, -0.004124942, 1.0]], ['2, k, 8', [0.1056013, 0.4663513, 1.0]], ['2, k, 9', [0.1320662, 0.222059, 1.0]], ['2, k, 10', [0.1297792, 0.02206515, 1.0]], ['2, k, 11', [0.1131713, -0.02303697, 1.0]], ['2, k, 12', [-0.1421865, 0.00665853, 1.0]], ['2, k, 13', [-0.17113, -0.2756501, 1.0]], ['2, k, 14', [-0.1977751, -0.5904927, 1.0]], ['2, k, 15', [-0.2050872, -0.6531982, 1.0]], ['2, k, 16', [-0.004011102, 0.000805113, 1.0]], ['2, k, 17', [-0.03400933, -0.2759847, 1.0]], ['2, k, 18', [-0.05870526, -0.5798603, 1.0]], ['2, k, 19', [-0.05649388, -0.6509121, 1.0]], ['2, k, 20', [-0.0559922, 0.5157284, 1.0]], ['2, k, 21', [-0.2906767, -0.0528027, 1.0]], ['2, k, 22', [-0.2392857, -0.007020675, 1.0]], ['2, k, 23', [0.1144314, -0.08534984, 1.0]], ['2, k, 24', [0.08532502, -0.0483003, 1.0]]]
[['2, k, 0', [-0.07409931, 0.003940861, 1.0]], ['2, k, 1', [-0.06443753, 0.2997096, 1.0]], ['2, k, 2', [-0.05479004, 0.586948, 1.0]], ['2, k, 3', [-0.04419026, 0.7260576, 1.0]], ['2, k, 4', [-0.2104264, 0.4728352, 1.0]], ['2, k, 5', [-0.2746115, 0.2330886, 1.0]], ['2, k, 6', [-0.2821842, 0.03271292, 1.0]], ['2, k, 7', [-0.2742534, -0.006177575, 1.0]], ['2, k, 8', [0.1047229, 0.4671547, 1.0]], ['2, k, 9', [0.132165, 0.223253, 1.0]], ['2, k, 10', [0.1294461, 0.02320594, 1.0]], ['2, k, 11', [0.1158081, -0.02680702, 1.0]], ['2, k, 12', [-0.1422547, 0.006522715, 1.0]], ['2, k, 13', [-0.1676918, -0.2692232, 1.0]], ['2, k, 14', [-0.1966483, -0.591453, 1.0]], ['2, k, 15', [-0.2016481, -0.6546333, 1.0]], ['2, k, 16', [-0.004126828, 0.001204819, 1.0]], ['2, k, 17', [-0.03355556, -0.2748146, 1.0]], ['2, k, 18', [-0.05714238, -0.5782865, 1.0]], ['2, k, 19', [-0.06032689, -0.6503828, 1.0]], ['2, k, 20', [-0.05719505, 0.5163105, 1.0]], ['2, k, 21', [-0.2815426, -0.05515294, 1.0]], ['2, k, 22', [-0.2394033, -0.003354232, 1.0]], ['2, k, 23', [0.1134038, -0.09907034, 1.0]], ['2, k, 24', [0.08488017, -0.02834285, 1.0]]]
[['2, k, 0', [-0.0735756, 0.003992822, 1.0]], ['2, k, 1', [-0.06412276, 0.2999734, 1.0]], ['2, k, 2', [-0.05467008, 0.5874655, 1.0]], ['2, k, 3', [-0.04378892, 0.7264766, 1.0]], ['2, k, 4', [-0.2103305, 0.4727282, 1.0]], ['2, k, 5', [-0.2738335, 0.2333581, 1.0]], ['2, k, 6', [-0.2813963, 0.03301545, 1.0]], ['2, k, 7', [-0.2735364, -0.008808425, 1.0]], ['2, k, 8', [0.105747, 0.4672788, 1.0]], ['2, k, 9', [0.1323984, 0.2230213, 1.0]], ['2, k, 10', [0.1292636, 0.02306422, 1.0]], ['2, k, 11', [0.118437, -0.02475803, 1.0]], ['2, k, 12', [-0.1416122, 0.006457896, 1.0]], ['2, k, 13', [-0.1673324, -0.2685216, 1.0]], ['2, k, 14', [-0.1966737, -0.5909049, 1.0]], ['2, k, 15', [-0.200734, -0.6536, 1.0]], ['2, k, 16', [-0.003724206, 0.001353833, 1.0]], ['2, k, 17', [-0.03283222, -0.273734, 1.0]], ['2, k, 18', [-0.05688985, -0.5787072, 1.0]], ['2, k, 19', [-0.06215881, -0.6504779, 1.0]], ['2, k, 20', [-0.05703018, 0.5167658, 1.0]], ['2, k, 21', [-0.2846442, -0.05959803, 1.0]], ['2, k, 22', [-0.2399159, -0.007552775, 1.0]], ['2, k, 23', [0.10684, -0.09924848, 1.0]], ['2, k, 24', [0.08141338, -0.04449368, 1.0]]]
[['2, k, 0', [-0.0729791, 0.00377632, 1.0]], ['2, k, 1', [-0.06347086, 0.2998065, 1.0]], ['2, k, 2', [-0.05398893, 0.5873829, 1.0]], ['2, k, 3', [-0.04344767, 0.7266119, 1.0]], ['2, k, 4', [-0.2093664, 0.4725542, 1.0]], ['2, k, 5', [-0.2729, 0.2332595, 1.0]], ['2, k, 6', [-0.2811024, 0.03295005, 1.0]], ['2, k, 7', [-0.2723467, -0.006378311, 1.0]], ['2, k, 8', [0.1066557, 0.4671659, 1.0]], ['2, k, 9', [0.1326584, 0.2230373, 1.0]], ['2, k, 10', [0.132306, 0.02366466, 1.0]], ['2, k, 11', [0.1182714, -0.03704822, 1.0]], ['2, k, 12', [-0.1409209, 0.006186837, 1.0]], ['2, k, 13', [-0.1668144, -0.2682157, 1.0]], ['2, k, 14', [-0.1935625, -0.5903934, 1.0]], ['2, k, 15', [-0.2011677, -0.6527475, 1.0]], ['2, k, 16', [-0.003238405, 0.001202319, 1.0]], ['2, k, 17', [-0.03252318, -0.2731834, 1.0]], ['2, k, 18', [-0.05612827, -0.5784554, 1.0]], ['2, k, 19', [-0.06255202, -0.6505709, 1.0]], ['2, k, 20', [-0.05636033, 0.5166643, 1.0]], ['2, k, 21', [-0.2789641, -0.06069035, 1.0]], ['2, k, 22', [-0.2391545, -0.003213985, 1.0]], ['2, k, 23', [0.1099865, -0.09421168, 1.0]], ['2, k, 24', [0.08547407, -0.03297587, 1.0]]]
[['2, k, 0', [-0.06898684, 0.003047482, 1.0]], ['2, k, 1', [-0.06065774, 0.2989594, 1.0]], ['2, k, 2', [-0.05212529, 0.5865555, 1.0]], ['2, k, 3', [-0.04112127, 0.7264509, 1.0]], ['2, k, 4', [-0.2068412, 0.4712031, 1.0]], ['2, k, 5', [-0.2702964, 0.2314716, 1.0]], ['2, k, 6', [-0.2787957, 0.03127477, 1.0]], ['2, k, 7', [-0.2693737, -0.007916298, 1.0]], ['2, k, 8', [0.1083607, 0.4666137, 1.0]], ['2, k, 9', [0.1353853, 0.2222434, 1.0]], ['2, k, 10', [0.1355842, 0.02246769, 1.0]], ['2, k, 11', [0.1231996, -0.03445386, 1.0]], ['2, k, 12', [-0.1370479, 0.005403864, 1.0]], ['2, k, 13', [-0.1660921, -0.2843733, 1.0]], ['2, k, 14', [-0.1939636, -0.591236, 1.0]], ['2, k, 15', [-0.1998011, -0.6534125, 1.0]], ['2, k, 16', [0.0007598087, 0.0005716516, 1.0]], ['2, k, 17', [-0.02908945, -0.2711067, 1.0]], ['2, k, 18', [-0.05631525, -0.5784238, 1.0]], ['2, k, 19', [-0.06126916, -0.6498452, 1.0]], ['2, k, 20', [-0.05428866, 0.5158291, 1.0]], ['2, k, 21', [-0.2791412, -0.06114452, 1.0]], ['2, k, 22', [-0.2366526, -0.002080107, 1.0]], ['2, k, 23', [0.1187524, -0.09248339, 1.0]], ['2, k, 24', [0.09223679, -0.05032567, 1.0]]]
[['2, k, 0', [-0.06550571, 0.002354751, 1.0]], ['2, k, 1', [-0.05837802, 0.2983158, 1.0]], ['2, k, 2', [-0.05078306, 0.5859999, 1.0]], ['2, k, 3', [-0.03886953, 0.7255538, 1.0]], ['2, k, 4', [-0.204555, 0.4702143, 1.0]], ['2, k, 5', [-0.2693767, 0.2311496, 1.0]], ['2, k, 6', [-0.2762107, 0.03085195, 1.0]], ['2, k, 7', [-0.2653389, -0.01050885, 1.0]], ['2, k, 8', [0.1096933, 0.4660332, 1.0]], ['2, k, 9', [0.1374444, 0.2219228, 1.0]], ['2, k, 10', [0.1403243, 0.02190706, 1.0]], ['2, k, 11', [0.1280231, -0.03100189, 1.0]], ['2, k, 12', [-0.133914, 0.004774641, 1.0]], ['2, k, 13', [-0.166485, -0.2890543, 1.0]], ['2, k, 14', [-0.1942773, -0.5905335, 1.0]], ['2, k, 15', [-0.201426, -0.6521813, 1.0]], ['2, k, 16', [0.004549717, -0.0001615847, 1.0]], ['2, k, 17', [-0.02774684, -0.2703547, 1.0]], ['2, k, 18', [-0.05628977, -0.5784101, 1.0]], ['2, k, 19', [-0.06105401, -0.6495587, 1.0]], ['2, k, 20', [-0.05273652, 0.5152513, 1.0]], ['2, k, 21', [-0.2720818, -0.06845793, 1.0]], ['2, k, 22', [-0.2314587, -0.003214181, 1.0]], ['2, k, 23', [0.114123, -0.1065558, 1.0]], ['2, k, 24', [0.09531575, -0.03097071, 1.0]]]
[['2, k, 0', [-0.06312536, 0.002274483, 1.0]], ['2, k, 1', [-0.05587065, 0.2976806, 1.0]], ['2, k, 2', [-0.04819515, 0.5847657, 1.0]], ['2, k, 3', [-0.03671632, 0.7248883, 1.0]], ['2, k, 4', [-0.2028305, 0.4700846, 1.0]], ['2, k, 5', [-0.2674499, 0.2311056, 1.0]], ['2, k, 6', [-0.2751963, 0.03091221, 1.0]], ['2, k, 7', [-0.2649658, -0.01051205, 1.0]], ['2, k, 8', [0.1111793, 0.4659791, 1.0]], ['2, k, 9', [0.1396675, 0.2207495, 1.0]], ['2, k, 10', [0.141562, 0.02068463, 1.0]], ['2, k, 11', [0.129675, -0.03770868, 1.0]], ['2, k, 12', [-0.1316866, 0.004719117, 1.0]], ['2, k, 13', [-0.1673996, -0.2904353, 1.0]], ['2, k, 14', [-0.1952446, -0.590799, 1.0]], ['2, k, 15', [-0.202554, -0.6516091, 1.0]], ['2, k, 16', [0.007032976, -0.0002578071, 1.0]], ['2, k, 17', [-0.02571586, -0.269149, 1.0]], ['2, k, 18', [-0.05601326, -0.5778466, 1.0]], ['2, k, 19', [-0.05638397, -0.6491964, 1.0]], ['2, k, 20', [-0.05016252, 0.514174, 1.0]], ['2, k, 21', [-0.2717323, -0.0683673, 1.0]], ['2, k, 22', [-0.229372, -0.03981613, 1.0]], ['2, k, 23', [0.1147847, -0.1059381, 1.0]], ['2, k, 24', [0.09852266, -0.02679342, 1.0]]]
[['2, k, 0', [-0.06142289, 0.002195243, 1.0]], ['2, k, 1', [-0.05355391, 0.2972496, 1.0]], ['2, k, 2', [-0.04527626, 0.5839256, 1.0]], ['2, k, 3', [-0.03443765, 0.7246759, 1.0]], ['2, k, 4', [-0.2006956, 0.4699246, 1.0]], ['2, k, 5', [-0.2664118, 0.2305922, 1.0]], ['2, k, 6', [-0.2735931, 0.03049178, 1.0]], ['2, k, 7', [-0.264355, -0.01174491, 1.0]], ['2, k, 8', [0.1134176, 0.465819, 1.0]], ['2, k, 9', [0.1413092, 0.2202832, 1.0]], ['2, k, 10', [0.142378, 0.02023794, 1.0]], ['2, k, 11', [0.1313065, -0.04043412, 1.0]], ['2, k, 12', [-0.129899, 0.004860885, 1.0]], ['2, k, 13', [-0.1688093, -0.2918954, 1.0]], ['2, k, 14', [-0.1969396, -0.5898472, 1.0]], ['2, k, 15', [-0.2168821, -0.654337, 1.0]], ['2, k, 16', [0.008654885, -0.0005494807, 1.0]], ['2, k, 17', [-0.02455569, -0.2684784, 1.0]], ['2, k, 18', [-0.05583386, -0.5777558, 1.0]], ['2, k, 19', [-0.05385338, -0.650557, 1.0]], ['2, k, 20', [-0.04738976, 0.5134418, 1.0]], ['2, k, 21', [-0.2616569, -0.07399556, 1.0]], ['2, k, 22', [-0.2292005, -0.0219683, 1.0]], ['2, k, 23', [0.1293938, -0.1003128, 1.0]], ['2, k, 24', [0.09812845, -0.04794419, 1.0]]]
[['2, k, 0', [-0.05981022, 0.002175511, 1.0]], ['2, k, 1', [-0.0516052, 0.2970596, 1.0]], ['2, k, 2', [-0.04239621, 0.5835394, 1.0]], ['2, k, 3', [-0.03048781, 0.723823, 1.0]], ['2, k, 4', [-0.1971372, 0.4701624, 1.0]], ['2, k, 5', [-0.2649474, 0.2304786, 1.0]], ['2, k, 6', [-0.2732222, 0.03053851, 1.0]], ['2, k, 7', [-0.2645042, -0.01488874, 1.0]], ['2, k, 8', [0.1152247, 0.4655632, 1.0]], ['2, k, 9', [0.1434165, 0.2192835, 1.0]], ['2, k, 10', [0.1431458, 0.01924414, 1.0]], ['2, k, 11', [0.1322891, -0.04516329, 1.0]], ['2, k, 12', [-0.1282099, 0.005432406, 1.0]], ['2, k, 13', [-0.1791504, -0.2932265, 1.0]], ['2, k, 14', [-0.2231323, -0.5881007, 1.0]], ['2, k, 15', [-0.2421875, -0.6552734, 1.0]], ['2, k, 16', [0.01019728, -0.001118612, 1.0]], ['2, k, 17', [-0.02286406, -0.2676145, 1.0]], ['2, k, 18', [-0.05541095, -0.5779736, 1.0]], ['2, k, 19', [-0.05383828, -0.650563, 1.0]], ['2, k, 20', [-0.04481636, 0.5131149, 1.0]], ['2, k, 21', [-0.2512678, -0.08942612, 1.0]], ['2, k, 22', [-0.2281549, -0.01815616, 1.0]], ['2, k, 23', [0.1203581, -0.1072179, 1.0]], ['2, k, 24', [0.09555803, -0.04392173, 1.0]]]
[['2, k, 0', [-0.05903378, 0.001930722, 1.0]], ['2, k, 1', [-0.0499531, 0.296512, 1.0]], ['2, k, 2', [-0.03989439, 0.58266, 1.0]], ['2, k, 3', [-0.0287582, 0.7235067, 1.0]], ['2, k, 4', [-0.1942119, 0.4703317, 1.0]], ['2, k, 5', [-0.2639629, 0.2308229, 1.0]], ['2, k, 6', [-0.2741114, 0.03127122, 1.0]], ['2, k, 7', [-0.2665062, -0.0141742, 1.0]], ['2, k, 8', [0.1186007, 0.4646912, 1.0]], ['2, k, 9', [0.1449642, 0.2183666, 1.0]], ['2, k, 10', [0.1447489, 0.01854614, 1.0]], ['2, k, 11', [0.1326138, -0.04408374, 1.0]], ['2, k, 12', [-0.1274438, 0.005441072, 1.0]], ['2, k, 13', [-0.1815619, -0.2978702, 1.0]], ['2, k, 14', [-0.2366906, -0.5893252, 1.0]], ['2, k, 15', [-0.2659372, -0.6563287, 1.0]], ['2, k, 16', [0.01093459, -0.001658548, 1.0]], ['2, k, 17', [-0.0212516, -0.2662958, 1.0]], ['2, k, 18', [-0.05518557, -0.577866, 1.0]], ['2, k, 19', [-0.05357348, -0.6492407, 1.0]], ['2, k, 20', [-0.04253006, 0.5123243, 1.0]], ['2, k, 21', [-0.2506027, -0.0916052, 1.0]], ['2, k, 22', [-0.2288361, -0.02762988, 1.0]], ['2, k, 23', [0.1209072, -0.1071234, 1.0]], ['2, k, 24', [0.09815287, -0.04884548, 1.0]]]
[['2, k, 0', [-0.05910436, 0.0002194625, 1.0]], ['2, k, 1', [-0.04890866, 0.2952333, 1.0]], ['2, k, 2', [-0.03838164, 0.5816745, 1.0]], ['2, k, 3', [-0.02526298, 0.7209416, 1.0]], ['2, k, 4', [-0.189902, 0.4690322, 1.0]], ['2, k, 5', [-0.2615036, 0.2307003, 1.0]], ['2, k, 6', [-0.2767424, 0.0309298, 1.0]], ['2, k, 7', [-0.2709769, -0.01514667, 1.0]], ['2, k, 8', [0.1218783, 0.4617749, 1.0]], ['2, k, 9', [0.1461143, 0.2166959, 1.0]], ['2, k, 10', [0.1456444, 0.01712441, 1.0]], ['2, k, 11', [0.1324673, -0.04534481, 1.0]], ['2, k, 12', [-0.1275841, 0.004285049, 1.0]], ['2, k, 13', [-0.2084243, -0.3188002, 1.0]], ['2, k, 14', [-0.2870756, -0.5988505, 1.0]], ['2, k, 15', [-0.310791, -0.6582031, 1.0]], ['2, k, 16', [0.01090877, -0.003812307, 1.0]], ['2, k, 17', [-0.02103421, -0.2681454, 1.0]], ['2, k, 18', [-0.05535949, -0.578127, 1.0]], ['2, k, 19', [-0.05187176, -0.6509101, 1.0]], ['2, k, 20', [-0.04111107, 0.5112863, 1.0]], ['2, k, 21', [-0.257991, -0.09004172, 1.0]], ['2, k, 22', [-0.2339108, -0.01449434, 1.0]], ['2, k, 23', [0.1228714, -0.1079086, 1.0]], ['2, k, 24', [0.1006165, -0.04862366, 1.0]]]
[['2, k, 0', [-0.06666504, -0.004503859, 1.0]], ['2, k, 1', [-0.04938834, 0.290813, 1.0]], ['2, k, 2', [-0.03525192, 0.5775044, 1.0]], ['2, k, 3', [-0.02223944, 0.7163607, 1.0]], ['2, k, 4', [-0.1874005, 0.4669846, 1.0]], ['2, k, 5', [-0.2586235, 0.2286254, 1.0]], ['2, k, 6', [-0.285971, 0.03091264, 1.0]], ['2, k, 7', [-0.2817057, -0.01142768, 1.0]], ['2, k, 8', [0.1231127, 0.4586552, 1.0]], ['2, k, 9', [0.1471185, 0.2132808, 1.0]], ['2, k, 10', [0.1452466, 0.01415449, 1.0]], ['2, k, 11', [0.1323155, -0.0514548, 1.0]], ['2, k, 12', [-0.1353895, 0.001686767, 1.0]], ['2, k, 13', [-0.2384538, -0.3188552, 1.0]], ['2, k, 14', [-0.3611163, -0.627254, 1.0]], ['2, k, 15', [-0.3762207, -0.6811523, 1.0]], ['2, k, 16', [0.003717244, -0.01045956, 1.0]], ['2, k, 17', [-0.02171041, -0.2680194, 1.0]], ['2, k, 18', [-0.05545714, -0.5776927, 1.0]], ['2, k, 19', [-0.05173816, -0.6512655, 1.0]], ['2, k, 20', [-0.03875305, 0.5071796, 1.0]], ['2, k, 21', [-0.2936934, -0.06268574, 1.0]], ['2, k, 22', [-0.2452929, -0.01464261, 1.0]], ['2, k, 23', [0.1280877, -0.1070591, 1.0]], ['2, k, 24', [0.1005836, -0.05525474, 1.0]]]
[['2, k, 0', [-0.07610658, -0.009097441, 1.0]], ['2, k, 1', [-0.05436177, 0.2851087, 1.0]], ['2, k, 2', [-0.03566113, 0.5725479, 1.0]], ['2, k, 3', [-0.02102005, 0.71084, 1.0]], ['2, k, 4', [-0.1863293, 0.463776, 1.0]], ['2, k, 5', [-0.2640178, 0.2205322, 1.0]], ['2, k, 6', [-0.2965699, 0.02614512, 1.0]], ['2, k, 7', [-0.2932083, -0.01794357, 1.0]], ['2, k, 8', [0.1230291, 0.4539214, 1.0]], ['2, k, 9', [0.144891, 0.2044584, 1.0]], ['2, k, 10', [0.1407941, 0.005867131, 1.0]], ['2, k, 11', [0.1288137, -0.05528098, 1.0]], ['2, k, 12', [-0.1434322, -0.0008549303, 1.0]], ['2, k, 13', [-0.2599453, -0.3144837, 1.0]], ['2, k, 14', [-0.3936589, -0.6279739, 1.0]], ['2, k, 15', [-0.404541, -0.6748047, 1.0]], ['2, k, 16', [-0.006905637, -0.01715828, 1.0]], ['2, k, 17', [-0.02534622, -0.2716286, 1.0]], ['2, k, 18', [-0.05496269, -0.5784676, 1.0]], ['2, k, 19', [-0.05126299, -0.6515398, 1.0]], ['2, k, 20', [-0.04002945, 0.5018744, 1.0]], ['2, k, 21', [-0.2932197, -0.08375426, 1.0]], ['2, k, 22', [-0.2516779, -0.001464472, 1.0]], ['2, k, 23', [0.1206952, -0.121781, 1.0]], ['2, k, 24', [0.09684562, -0.06603928, 1.0]]]
[['2, k, 0', [-0.07898144, -0.0102043, 1.0]], ['2, k, 1', [-0.0569081, 0.2827898, 1.0]], ['2, k, 2', [-0.03674209, 0.5691498, 1.0]], ['2, k, 3', [-0.02065353, 0.7064583, 1.0]], ['2, k, 4', [-0.1879987, 0.4622119, 1.0]], ['2, k, 5', [-0.2664473, 0.2203178, 1.0]], ['2, k, 6', [-0.3016022, 0.0279153, 1.0]], ['2, k, 7', [-0.3005845, -0.01717351, 1.0]], ['2, k, 8', [0.1217091, 0.449262, 1.0]], ['2, k, 9', [0.1428219, 0.1999053, 1.0]], ['2, k, 10', [0.1394636, 0.001219768, 1.0]], ['2, k, 11', [0.1274319, -0.05591198, 1.0]], ['2, k, 12', [-0.1466401, -0.001438954, 1.0]], ['2, k, 13', [-0.2617476, -0.3163017, 1.0]], ['2, k, 14', [-0.3962856, -0.6278069, 1.0]], ['2, k, 15', [-0.4058213, -0.6755159, 1.0]], ['2, k, 16', [-0.009349345, -0.01863883, 1.0]], ['2, k, 17', [-0.02646183, -0.2737119, 1.0]], ['2, k, 18', [-0.05475589, -0.5781832, 1.0]], ['2, k, 19', [-0.04720221, -0.6532372, 1.0]], ['2, k, 20', [-0.04155777, 0.4986089, 1.0]], ['2, k, 21', [-0.3008975, -0.08153182, 1.0]], ['2, k, 22', [-0.2613438, -0.01206603, 1.0]], ['2, k, 23', [0.1196885, -0.121419, 1.0]], ['2, k, 24', [0.09388749, -0.07071928, 1.0]]]
[['2, k, 0', [-0.08633921, -0.01434267, 1.0]], ['2, k, 1', [-0.0646933, 0.2779862, 1.0]], ['2, k, 2', [-0.0435278, 0.5631181, 1.0]], ['2, k, 3', [-0.02381379, 0.701456, 1.0]], ['2, k, 4', [-0.1939652, 0.456729, 1.0]], ['2, k, 5', [-0.2724822, 0.2191465, 1.0]], ['2, k, 6', [-0.3095999, 0.02399899, 1.0]], ['2, k, 7', [-0.3098067, -0.01633656, 1.0]], ['2, k, 8', [0.1160156, 0.4437225, 1.0]], ['2, k, 9', [0.1347566, 0.1888747, 1.0]], ['2, k, 10', [0.1369646, -0.01035043, 1.0]], ['2, k, 11', [0.1211756, -0.06386518, 1.0]], ['2, k, 12', [-0.1535918, -0.004741312, 1.0]], ['2, k, 13', [-0.268776, -0.3187989, 1.0]], ['2, k, 14', [-0.3953485, -0.6232223, 1.0]], ['2, k, 15', [-0.3710657, -0.6573991, 1.0]], ['2, k, 16', [-0.01683332, -0.02348894, 1.0]], ['2, k, 17', [-0.03110091, -0.2720029, 1.0]], ['2, k, 18', [-0.0548292, -0.5783219, 1.0]], ['2, k, 19', [-0.04775387, -0.6526436, 1.0]], ['2, k, 20', [-0.04879676, 0.49285, 1.0]], ['2, k, 21', [-0.3189698, -0.07567705, 1.0]], ['2, k, 22', [-0.2728894, -0.01803621, 1.0]], ['2, k, 23', [0.1107328, -0.1351184, 1.0]], ['2, k, 24', [0.09288745, -0.05660981, 1.0]]]
[['2, k, 0', [-0.09630053, -0.0236798, 1.0]], ['2, k, 1', [-0.0805112, 0.2684643, 1.0]], ['2, k, 2', [-0.06596452, 0.5521604, 1.0]], ['2, k, 3', [-0.03455625, 0.6938176, 1.0]], ['2, k, 4', [-0.214112, 0.4466363, 1.0]], ['2, k, 5', [-0.3000831, 0.2073122, 1.0]], ['2, k, 6', [-0.3297332, 0.012224, 1.0]], ['2, k, 7', [-0.323909, -0.02640525, 1.0]], ['2, k, 8', [0.09471197, 0.4283391, 1.0]], ['2, k, 9', [0.1119892, 0.1739818, 1.0]], ['2, k, 10', [0.118063, -0.02566022, 1.0]], ['2, k, 11', [0.1033687, -0.07634971, 1.0]], ['2, k, 12', [-0.1639518, -0.01525766, 1.0]], ['2, k, 13', [-0.2777254, -0.3278511, 1.0]], ['2, k, 14', [-0.3977569, -0.6218727, 1.0]], ['2, k, 15', [-0.3708621, -0.6559534, 1.0]], ['2, k, 16', [-0.02609252, -0.03153853, 1.0]], ['2, k, 17', [-0.04022646, -0.2802695, 1.0]], ['2, k, 18', [-0.0557236, -0.5779773, 1.0]], ['2, k, 19', [-0.04734041, -0.6514109, 1.0]], ['2, k, 20', [-0.06949358, 0.4824118, 1.0]], ['2, k, 21', [-0.3378768, -0.08474164, 1.0]], ['2, k, 22', [-0.2830767, -0.03607495, 1.0]], ['2, k, 23', [0.1010111, -0.1425686, 1.0]], ['2, k, 24', [0.07341812, -0.07902133, 1.0]]]
