[['2, k, 0', [-0.1693806, 0.0627045, 1.0]], ['2, k, 1', [-0.1744055, 0.3360615, 1.0]], ['2, k, 2', [-0.1779027, 0.6020299, 1.0]], ['2, k, 3', [-0.1605729, 0.7361863, 1.0]], ['2, k, 4', [-0.3233424, 0.4775173, 1.0]], ['2, k, 5', [-0.3772949, 0.2482764, 1.0]], ['2, k, 6', [-0.379802, 0.06259124, 1.0]], ['2, k, 7', [-0.3790559, 0.0162892, 1.0]], ['2, k, 8', [-0.008777532, 0.4806752, 1.0]], ['2, k, 9', [0.03261429, 0.24074, 1.0]], ['2, k, 10', [0.04258983, 0.05893129, 1.0]], ['2, k, 11', [0.02881363, 0.00101891, 1.0]], ['2, k, 12', [-0.2297417, 0.06204612, 1.0]], ['2, k, 13', [-0.2265017, -0.2516297, 1.0]], ['2, k, 14', [-0.2154921, -0.554631, 1.0]], ['2, k, 15', [-0.2084797, -0.6266006, 1.0]], ['2, k, 16', [-0.1049998, 0.06178008, 1.0]], ['2, k, 17', [-0.1188827, -0.2533045, 1.0]], ['2, k, 18', [-0.1077544, -0.5280512, 1.0]], ['2, k, 19', [-0.0905266, -0.5750736, 1.0]], ['2, k, 20', [-0.1772152, 0.5365578, 1.0]], ['2, k, 21', [-0.380531, -0.05639137, 1.0]], ['2, k, 22', [-0.4083714, 0.01659314, 1.0]], ['2, k, 23', [0.02539474, -0.06383805, 1.0]], ['2, k, 24', [-0.001582417, 0.004877097, 1.0]]]
[['2, k, 0', [-0.1861662, 0.135504, 1.0]], ['2, k, 1', [-0.1907486, 0.3782786, 1.0]], ['2, k, 2', [-0.1936479, 0.6193144, 1.0]], ['2, k, 3', [-0.1812216, 0.7430518, 1.0]], ['2, k, 4', [-0.3128279, 0.6405948, 1.0]], ['2, k, 5', [-0.2854253, 0.8868888, 1.0]], ['2, k, 6', [-0.208929, 1.054264, 1.0]], ['2, k, 7', [-0.185081, 1.103145, 1.0]], ['2, k, 8', [-0.02477003, 0.4891833, 1.0]], ['2, k, 9', [0.02803743, 0.2659666, 1.0]], ['2, k, 10', [0.03753115, 0.06483208, 1.0]], ['2, k, 11', [0.02084706, 0.02030321, 1.0]], ['2, k, 12', [-0.2373951, 0.1400822, 1.0]], ['2, k, 13', [-0.2328241, -0.1872664, 1.0]], ['2, k, 14', [-0.214913, -0.5617721, 1.0]], ['2, k, 15', [-0.2087244, -0.6335617, 1.0]], ['2, k, 16', [-0.1304615, 0.1279859, 1.0]], ['2, k, 17', [-0.1231661, -0.1979972, 1.0]], ['2, k, 18', [-0.1162186, -0.5729301, 1.0]], ['2, k, 19', [-0.1186086, -0.6425695, 1.0]], ['2, k, 20', [-0.192924, 0.5596784, 1.0]], ['2, k, 21', [-0.1379138, 1.159248, 1.0]], ['2, k, 22', [-0.1710349, 1.084112, 1.0]], ['2, k, 23', [0.02032593, -0.01940764, 1.0]], ['2, k, 24', [-0.006602833, -0.01010096, 1.0]]]
[['2, k, 0', [-0.185825, 0.1335793, 1.0]], ['2, k, 1', [-0.1908054, 0.3779506, 1.0]], ['2, k, 2', [-0.1940795, 0.6190118, 1.0]], ['2, k, 3', [-0.1933137, 0.7443628, 1.0]], ['2, k, 4', [-0.3131509, 0.6231591, 1.0]], ['2, k, 5', [-0.2801416, 0.8692448, 1.0]], ['2, k, 6', [-0.202351, 1.04819, 1.0]], ['2, k, 7', [-0.1600217, 1.100937, 1.0]], ['2, k, 8', [-0.02428772, 0.4894551, 1.0]], ['2, k, 9', [0.02768751, 0.2668187, 1.0]], ['2, k, 10', [0.0369104, 0.0654113, 1.0]], ['2, k, 11', [0.01976176, 0.02083949, 1.0]], ['2, k, 12', [-0.2379519, 0.137922, 1.0]], ['2, k, 13', [-0.2316518, -0.1889475, 1.0]], ['2, k, 14', [-0.214914, -0.5618433, 1.0]], ['2, k, 15', [-0.210468, -0.6337128, 1.0]], ['2, k, 16', [-0.1290416, 0.1254732, 1.0]], ['2, k, 17', [-0.1232458, -0.2007577, 1.0]], ['2, k, 18', [-0.1132811, -0.5740577, 1.0]], ['2, k, 19', [-0.1190363, -0.6432378, 1.0]], ['2, k, 20', [-0.193249, 0.5594118, 1.0]], ['2, k, 21', [-0.1131866, 1.148543, 1.0]], ['2, k, 22', [-0.1495725, 1.076141, 1.0]], ['2, k, 23', [0.02367728, -0.01890528, 1.0]], ['2, k, 24', [-0.007898436, 0.02468631, 1.0]]]
[['2, k, 0', [-0.185546, 0.1334804, 1.0]], ['2, k, 1', [-0.1907064, 0.3779367, 1.0]], ['2, k, 2', [-0.1940747, 0.6188445, 1.0]], ['2, k, 3', [-0.1945477, 0.7460244, 1.0]], ['2, k, 4', [-0.3151344, 0.6343893, 1.0]], ['2, k, 5', [-0.2706, 0.8779956, 1.0]], ['2, k, 6', [-0.1547514, 1.046198, 1.0]], ['2, k, 7', [-0.1275452, 1.086615, 1.0]], ['2, k, 8', [-0.02624116, 0.4899161, 1.0]], ['2, k, 9', [0.02759484, 0.267004, 1.0]], ['2, k, 10', [0.03172081, 0.07897899, 1.0]], ['2, k, 11', [0.01583165, 0.0218514, 1.0]], ['2, k, 12', [-0.2375866, 0.1372151, 1.0]], ['2, k, 13', [-0.2298946, -0.1895633, 1.0]], ['2, k, 14', [-0.2153959, -0.5604215, 1.0]], ['2, k, 15', [-0.2097291, -0.632695, 1.0]], ['2, k, 16', [-0.1286499, 0.1258349, 1.0]], ['2, k, 17', [-0.1237632, -0.2004637, 1.0]], ['2, k, 18', [-0.1121783, -0.5710205, 1.0]], ['2, k, 19', [-0.118935, -0.6403113, 1.0]], ['2, k, 20', [-0.1932278, 0.5593277, 1.0]], ['2, k, 21', [-0.07563658, 1.125795, 1.0]], ['2, k, 22', [-0.1170838, 1.063742, 1.0]], ['2, k, 23', [0.009450843, -0.04514114, 1.0]], ['2, k, 24', [-0.01383568, 0.0311877, 1.0]]]
[['2, k, 0', [-0.1827878, 0.1331793, 1.0]], ['2, k, 1', [-0.1896751, 0.3779903, 1.0]], ['2, k, 2', [-0.1940032, 0.6188025, 1.0]], ['2, k, 3', [-0.1932288, 0.7464849, 1.0]], ['2, k, 4', [-0.3152988, 0.6383632, 1.0]], ['2, k, 5', [-0.2642832, 0.8807561, 1.0]], ['2, k, 6', [-0.1534621, 1.046371, 1.0]], ['2, k, 7', [-0.1161457, 1.086453, 1.0]], ['2, k, 8', [-0.02818513, 0.4903857, 1.0]], ['2, k, 9', [0.02739707, 0.2670177, 1.0]], ['2, k, 10', [0.031222, 0.07255692, 1.0]], ['2, k, 11', [0.01574188, 0.01609903, 1.0]], ['2, k, 12', [-0.2341723, 0.1361516, 1.0]], ['2, k, 13', [-0.2241177, -0.1893159, 1.0]], ['2, k, 14', [-0.2157372, -0.5613539, 1.0]], ['2, k, 15', [-0.2094326, -0.6336766, 1.0]], ['2, k, 16', [-0.1257826, 0.1263765, 1.0]], ['2, k, 17', [-0.1234, -0.2004358, 1.0]], ['2, k, 18', [-0.111278, -0.5715145, 1.0]], ['2, k, 19', [-0.1190329, -0.6405177, 1.0]], ['2, k, 20', [-0.1930527, 0.5593029, 1.0]], ['2, k, 21', [-0.06414133, 1.124673, 1.0]], ['2, k, 22', [-0.109691, 1.057354, 1.0]], ['2, k, 23', [0.0133242, -0.04058816, 1.0]], ['2, k, 24', [-0.01245172, 0.001941865, 1.0]]]
[['2, k, 0', [-0.182398, 0.1328452, 1.0]], ['2, k, 1', [-0.1892521, 0.3779244, 1.0]], ['2, k, 2', [-0.1937239, 0.618745, 1.0]], ['2, k, 3', [-0.1944725, 0.7476948, 1.0]], ['2, k, 4', [-0.3153987, 0.6394817, 1.0]], ['2, k, 5', [-0.2617922, 0.8812084, 1.0]], ['2, k, 6', [-0.1478528, 1.047482, 1.0]], ['2, k, 7', [-0.1128734, 1.083585, 1.0]], ['2, k, 8', [-0.02880882, 0.4903225, 1.0]], ['2, k, 9', [0.0272998, 0.2687245, 1.0]], ['2, k, 10', [0.03026698, 0.07160679, 1.0]], ['2, k, 11', [0.0153601, 0.01860165, 1.0]], ['2, k, 12', [-0.2339767, 0.1353297, 1.0]], ['2, k, 13', [-0.2227565, -0.1900561, 1.0]], ['2, k, 14', [-0.2166283, -0.5625514, 1.0]], ['2, k, 15', [-0.2080374, -0.634385, 1.0]], ['2, k, 16', [-0.1252999, 0.1264189, 1.0]], ['2, k, 17', [-0.1235542, -0.2003195, 1.0]], ['2, k, 18', [-0.1109966, -0.5718321, 1.0]], ['2, k, 19', [-0.1174193, -0.6398617, 1.0]], ['2, k, 20', [-0.1927513, 0.559266, 1.0]], ['2, k, 21', [-0.06105967, 1.121741, 1.0]], ['2, k, 22', [-0.1071271, 1.058094, 1.0]], ['2, k, 23', [0.00816522, -0.04258228, 1.0]], ['2, k, 24', [-0.01417013, 0.01305742, 1.0]]]
[['2, k, 0', [-0.1812161, 0.1308357, 1.0]], ['2, k, 1', [-0.188652, 0.3775217, 1.0]], ['2, k, 2', [-0.1935393, 0.6187657, 1.0]], ['2, k, 3', [-0.1944595, 0.747997, 1.0]], ['2, k, 4', [-0.3131579, 0.6324443, 1.0]], ['2, k, 5', [-0.261468, 0.8746992, 1.0]], ['2, k, 6', [-0.1464079, 1.046504, 1.0]], ['2, k, 7', [-0.1116174, 1.083976, 1.0]], ['2, k, 8', [-0.02973286, 0.4903221, 1.0]], ['2, k, 9', [0.02726394, 0.2687382, 1.0]], ['2, k, 10', [0.02881872, 0.03887264, 1.0]], ['2, k, 11', [0.01017027, -0.006554913, 1.0]], ['2, k, 12', [-0.2336452, 0.1334877, 1.0]], ['2, k, 13', [-0.2284607, -0.1926461, 1.0]], ['2, k, 14', [-0.2164656, -0.5599385, 1.0]], ['2, k, 15', [-0.209494, -0.6318589, 1.0]], ['2, k, 16', [-0.1235285, 0.1245804, 1.0]], ['2, k, 17', [-0.1233258, -0.2020503, 1.0]], ['2, k, 18', [-0.11013, -0.5680152, 1.0]], ['2, k, 19', [-0.1173701, -0.6368495, 1.0]], ['2, k, 20', [-0.1924978, 0.5592403, 1.0]], ['2, k, 21', [-0.06230576, 1.120092, 1.0]], ['2, k, 22', [-0.1089499, 1.055431, 1.0]], ['2, k, 23', [0.008229719, -0.04846565, 1.0]], ['2, k, 24', [-0.02085996, -0.01903951, 1.0]]]
[['2, k, 0', [-0.1798692, 0.1314268, 1.0]], ['2, k, 1', [-0.1878584, 0.3777092, 1.0]], ['2, k, 2', [-0.1933397, 0.6186512, 1.0]], ['2, k, 3', [-0.1918889, 0.7481108, 1.0]], ['2, k, 4', [-0.3132122, 0.6359824, 1.0]], ['2, k, 5', [-0.2596825, 0.8777405, 1.0]], ['2, k, 6', [-0.1465952, 1.046394, 1.0]], ['2, k, 7', [-0.1149234, 1.086777, 1.0]], ['2, k, 8', [-0.02944162, 0.4913733, 1.0]], ['2, k, 9', [0.02721595, 0.2690896, 1.0]], ['2, k, 10', [0.0303411, 0.0538912, 1.0]], ['2, k, 11', [0.01553751, 0.01319627, 1.0]], ['2, k, 12', [-0.2325049, 0.1342545, 1.0]], ['2, k, 13', [-0.2283214, -0.1918078, 1.0]], ['2, k, 14', [-0.2180003, -0.5594522, 1.0]], ['2, k, 15', [-0.2069419, -0.6312737, 1.0]], ['2, k, 16', [-0.1217527, 0.125302, 1.0]], ['2, k, 17', [-0.1230318, -0.2015503, 1.0]], ['2, k, 18', [-0.1102502, -0.5697774, 1.0]], ['2, k, 19', [-0.1172403, -0.6385522, 1.0]], ['2, k, 20', [-0.1922075, 0.5591853, 1.0]], ['2, k, 21', [-0.0646036, 1.126765, 1.0]], ['2, k, 22', [-0.1146957, 1.058039, 1.0]], ['2, k, 23', [0.02739603, -0.06189744, 1.0]], ['2, k, 24', [-0.01204818, 0.001913914, 1.0]]]
[['2, k, 0', [-0.1782158, 0.1321562, 1.0]], ['2, k, 1', [-0.1870464, 0.3779182, 1.0]], ['2, k, 2', [-0.1931588, 0.6185448, 1.0]], ['2, k, 3', [-0.1917526, 0.7477499, 1.0]], ['2, k, 4', [-0.3134652, 0.63764, 1.0]], ['2, k, 5', [-0.2594282, 0.8791445, 1.0]], ['2, k, 6', [-0.135184, 1.06682, 1.0]], ['2, k, 7', [-0.1196925, 1.094303, 1.0]], ['2, k, 8', [-0.02868496, 0.4940534, 1.0]], ['2, k, 9', [0.02722337, 0.2690264, 1.0]], ['2, k, 10', [0.03687806, 0.07543032, 1.0]], ['2, k, 11', [0.01669674, 0.02526944, 1.0]], ['2, k, 12', [-0.2318747, 0.1347608, 1.0]], ['2, k, 13', [-0.2272237, -0.1909575, 1.0]], ['2, k, 14', [-0.2200555, -0.5601332, 1.0]], ['2, k, 15', [-0.2075138, -0.6320161, 1.0]], ['2, k, 16', [-0.1191236, 0.1263742, 1.0]], ['2, k, 17', [-0.1228155, -0.200353, 1.0]], ['2, k, 18', [-0.1130752, -0.570325, 1.0]], ['2, k, 19', [-0.1152851, -0.6405823, 1.0]], ['2, k, 20', [-0.1919494, 0.5591416, 1.0]], ['2, k, 21', [-0.07415614, 1.123826, 1.0]], ['2, k, 22', [-0.1189634, 1.063273, 1.0]], ['2, k, 23', [0.02041396, -0.03405344, 1.0]], ['2, k, 24', [-0.01041917, 0.01026947, 1.0]]]
[['2, k, 0', [-0.178067, 0.1322015, 1.0]], ['2, k, 1', [-0.1869779, 0.3779048, 1.0]], ['2, k, 2', [-0.1931981, 0.6183668, 1.0]], ['2, k, 3', [-0.1925626, 0.7474284, 1.0]], ['2, k, 4', [-0.3134529, 0.6369458, 1.0]], ['2, k, 5', [-0.2621067, 0.8789484, 1.0]], ['2, k, 6', [-0.1876316, 1.047145, 1.0]], ['2, k, 7', [-0.1623295, 1.088589, 1.0]], ['2, k, 8', [-0.0244177, 0.4947115, 1.0]], ['2, k, 9', [0.02730631, 0.2682429, 1.0]], ['2, k, 10', [0.03649613, 0.07406351, 1.0]], ['2, k, 11', [0.01794204, 0.02427582, 1.0]], ['2, k, 12', [-0.2318611, 0.1349693, 1.0]], ['2, k, 13', [-0.2233335, -0.1901343, 1.0]], ['2, k, 14', [-0.2180744, -0.5570015, 1.0]], ['2, k, 15', [-0.2081446, -0.6288604, 1.0]], ['2, k, 16', [-0.1188079, 0.1262279, 1.0]], ['2, k, 17', [-0.1228147, -0.2005174, 1.0]], ['2, k, 18', [-0.1151599, -0.5705701, 1.0]], ['2, k, 19', [-0.1164842, -0.6406611, 1.0]], ['2, k, 20', [-0.191944, 0.5590544, 1.0]], ['2, k, 21', [-0.1036366, 1.136049, 1.0]], ['2, k, 22', [-0.1467284, 1.078599, 1.0]], ['2, k, 23', [0.02047353, -0.04202669, 1.0]], ['2, k, 24', [-0.009102155, 0.01947802, 1.0]]]
[['2, k, 0', [-0.1779003, 0.131617, 1.0]], ['2, k, 1', [-0.1865329, 0.3774607, 1.0]], ['2, k, 2', [-0.1925234, 0.6177748, 1.0]], ['2, k, 3', [-0.1890602, 0.7457646, 1.0]], ['2, k, 4', [-0.3031226, 0.5954308, 1.0]], ['2, k, 5', [-0.2714418, 0.8411826, 1.0]], ['2, k, 6', [-0.1865903, 1.075687, 1.0]], ['2, k, 7', [-0.1768086, 1.102766, 1.0]], ['2, k, 8', [-0.01794681, 0.495938, 1.0]], ['2, k, 9', [0.02737559, 0.2681709, 1.0]], ['2, k, 10', [0.03525135, 0.07009633, 1.0]], ['2, k, 11', [0.01475727, 0.0227923, 1.0]], ['2, k, 12', [-0.2322635, 0.1346405, 1.0]], ['2, k, 13', [-0.223391, -0.1906164, 1.0]], ['2, k, 14', [-0.2185377, -0.5602304, 1.0]], ['2, k, 15', [-0.2072826, -0.6304054, 1.0]], ['2, k, 16', [-0.1177475, 0.1248794, 1.0]], ['2, k, 17', [-0.1180441, -0.2008484, 1.0]], ['2, k, 18', [-0.1132049, -0.579477, 1.0]], ['2, k, 19', [-0.1139255, -0.6447961, 1.0]], ['2, k, 20', [-0.1913268, 0.5585364, 1.0]], ['2, k, 21', [-0.1314285, 1.138934, 1.0]], ['2, k, 22', [-0.168426, 1.082998, 1.0]], ['2, k, 23', [0.01961831, -0.04628111, 1.0]], ['2, k, 24', [-0.01129042, 0.01496037, 1.0]]]
[['2, k, 0', [-0.1785981, 0.1316561, 1.0]], ['2, k, 1', [-0.1854098, 0.3780601, 1.0]], ['2, k, 2', [-0.1874752, 0.6194056, 1.0]], ['2, k, 3', [-0.1646869, 0.7450675, 1.0]], ['2, k, 4', [-0.3004158, 0.6130723, 1.0]], ['2, k, 5', [-0.2786509, 0.8586429, 1.0]], ['2, k, 6', [-0.2465328, 1.038993, 1.0]], ['2, k, 7', [-0.2093281, 1.092669, 1.0]], ['2, k, 8', [-0.01765034, 0.4951334, 1.0]], ['2, k, 9', [0.02801115, 0.2685542, 1.0]], ['2, k, 10', [0.0349878, 0.06909236, 1.0]], ['2, k, 11', [0.01702127, 0.01814053, 1.0]], ['2, k, 12', [-0.2334116, 0.1354629, 1.0]], ['2, k, 13', [-0.2234323, -0.1910697, 1.0]], ['2, k, 14', [-0.2193673, -0.5608056, 1.0]], ['2, k, 15', [-0.2058531, -0.6298407, 1.0]], ['2, k, 16', [-0.1188039, 0.1246342, 1.0]], ['2, k, 17', [-0.1186438, -0.2013734, 1.0]], ['2, k, 18', [-0.1123107, -0.5797395, 1.0]], ['2, k, 19', [-0.1141257, -0.6445976, 1.0]], ['2, k, 20', [-0.1874608, 0.5599036, 1.0]], ['2, k, 21', [-0.1664898, 1.14491, 1.0]], ['2, k, 22', [-0.1877843, 1.083347, 1.0]], ['2, k, 23', [0.01363595, -0.04530904, 1.0]], ['2, k, 24', [-0.01413371, 0.01268177, 1.0]]]
[['2, k, 0', [-0.1870339, 0.1319192, 1.0]], ['2, k, 1', [-0.1881879, 0.3777339, 1.0]], ['2, k, 2', [-0.1886527, 0.6185937, 1.0]], ['2, k, 3', [-0.1629741, 0.745581, 1.0]], ['2, k, 4', [-0.3024992, 0.6332573, 1.0]], ['2, k, 5', [-0.296803, 0.8785595, 1.0]], ['2, k, 6', [-0.2630777, 1.058512, 1.0]], ['2, k, 7', [-0.236849, 1.107299, 1.0]], ['2, k, 8', [-0.0180091, 0.4945432, 1.0]], ['2, k, 9', [0.02881791, 0.2674572, 1.0]], ['2, k, 10', [0.03470988, 0.06692503, 1.0]], ['2, k, 11', [0.01640804, 0.02071969, 1.0]], ['2, k, 12', [-0.2444945, 0.1378227, 1.0]], ['2, k, 13', [-0.2254552, -0.1902564, 1.0]], ['2, k, 14', [-0.2194435, -0.5608, 1.0]], ['2, k, 15', [-0.2049979, -0.6316453, 1.0]], ['2, k, 16', [-0.1260514, 0.1234714, 1.0]], ['2, k, 17', [-0.1204436, -0.2023574, 1.0]], ['2, k, 18', [-0.1117592, -0.5792769, 1.0]], ['2, k, 19', [-0.1139139, -0.6457828, 1.0]], ['2, k, 20', [-0.1887819, 0.5592504, 1.0]], ['2, k, 21', [-0.2050468, 1.148002, 1.0]], ['2, k, 22', [-0.2210251, 1.097058, 1.0]], ['2, k, 23', [0.0100069, -0.04039681, 1.0]], ['2, k, 24', [-0.01172689, 0.02192199, 1.0]]]
[['2, k, 0', [-0.1880634, 0.1314555, 1.0]], ['2, k, 1', [-0.1882639, 0.3785023, 1.0]], ['2, k, 2', [-0.1871673, 0.6208163, 1.0]], ['2, k, 3', [-0.1625153, 0.7457179, 1.0]], ['2, k, 4', [-0.3044916, 0.6348999, 1.0]], ['2, k, 5', [-0.3134996, 0.8793098, 1.0]], ['2, k, 6', [-0.2882119, 1.059262, 1.0]], ['2, k, 7', [-0.2752644, 1.110976, 1.0]], ['2, k, 8', [-0.01857151, 0.4941943, 1.0]], ['2, k, 9', [0.02943365, 0.2671145, 1.0]], ['2, k, 10', [0.03517889, 0.06664848, 1.0]], ['2, k, 11', [0.01954185, 0.01984249, 1.0]], ['2, k, 12', [-0.2455444, 0.137655, 1.0]], ['2, k, 13', [-0.2254505, -0.1906337, 1.0]], ['2, k, 14', [-0.2151856, -0.5564777, 1.0]], ['2, k, 15', [-0.2070991, -0.6293789, 1.0]], ['2, k, 16', [-0.1267348, 0.1227797, 1.0]], ['2, k, 17', [-0.1202584, -0.2030661, 1.0]], ['2, k, 18', [-0.1103824, -0.5729883, 1.0]], ['2, k, 19', [-0.1152902, -0.6424302, 1.0]], ['2, k, 20', [-0.1877231, 0.5610833, 1.0]], ['2, k, 21', [-0.2411676, 1.151889, 1.0]], ['2, k, 22', [-0.2624499, 1.096612, 1.0]], ['2, k, 23', [0.01191302, -0.03955211, 1.0]], ['2, k, 24', [-0.0132684, 0.01060839, 1.0]]]
[['2, k, 0', [-0.1882188, 0.1266213, 1.0]], ['2, k, 1', [-0.1885856, 0.3767322, 1.0]], ['2, k, 2', [-0.1876671, 0.6200084, 1.0]], ['2, k, 3', [-0.1620012, 0.7456267, 1.0]], ['2, k, 4', [-0.3057441, 0.6355941, 1.0]], ['2, k, 5', [-0.33275, 0.8775958, 1.0]], ['2, k, 6', [-0.3320387, 1.057675, 1.0]], ['2, k, 7', [-0.3218182, 1.090689, 1.0]], ['2, k, 8', [-0.02095046, 0.4927917, 1.0]], ['2, k, 9', [0.03019352, 0.2652951, 1.0]], ['2, k, 10', [0.03538964, 0.06679327, 1.0]], ['2, k, 11', [0.02017375, 0.01859338, 1.0]], ['2, k, 12', [-0.2455088, 0.133256, 1.0]], ['2, k, 13', [-0.2252643, -0.1952185, 1.0]], ['2, k, 14', [-0.2167211, -0.5559482, 1.0]], ['2, k, 15', [-0.2065972, -0.6282331, 1.0]], ['2, k, 16', [-0.1269369, 0.1175151, 1.0]], ['2, k, 17', [-0.11998, -0.2083256, 1.0]], ['2, k, 18', [-0.1099882, -0.5722247, 1.0]], ['2, k, 19', [-0.1130767, -0.6427135, 1.0]], ['2, k, 20', [-0.1881201, 0.5602, 1.0]], ['2, k, 21', [-0.2923326, 1.147315, 1.0]], ['2, k, 22', [-0.2989881, 1.105823, 1.0]], ['2, k, 23', [0.01863419, -0.04524169, 1.0]], ['2, k, 24', [-0.01076438, 0.01377143, 1.0]]]
[['2, k, 0', [-0.1894388, 0.1233932, 1.0]], ['2, k, 1', [-0.1854184, 0.3748884, 1.0]], ['2, k, 2', [-0.1760868, 0.6198686, 1.0]], ['2, k, 3', [-0.1612416, 0.745495, 1.0]], ['2, k, 4', [-0.3057353, 0.6359498, 1.0]], ['2, k, 5', [-0.3443504, 0.8760934, 1.0]], ['2, k, 6', [-0.3588465, 1.055094, 1.0]], ['2, k, 7', [-0.3624311, 1.090671, 1.0]], ['2, k, 8', [-0.02085254, 0.4926842, 1.0]], ['2, k, 9', [0.03176801, 0.2640867, 1.0]], ['2, k, 10', [0.03630853, 0.06712417, 1.0]], ['2, k, 11', [0.02154122, 0.02112891, 1.0]], ['2, k, 12', [-0.2467323, 0.1300028, 1.0]], ['2, k, 13', [-0.2238493, -0.1983603, 1.0]], ['2, k, 14', [-0.2163092, -0.5577004, 1.0]], ['2, k, 15', [-0.2084486, -0.6298455, 1.0]], ['2, k, 16', [-0.1280286, 0.1143111, 1.0]], ['2, k, 17', [-0.1192307, -0.2115765, 1.0]], ['2, k, 18', [-0.1131079, -0.5667286, 1.0]], ['2, k, 19', [-0.112154, -0.6381782, 1.0]], ['2, k, 20', [-0.1791606, 0.5594468, 1.0]], ['2, k, 21', [-0.3406132, 1.146413, 1.0]], ['2, k, 22', [-0.3383138, 1.094806, 1.0]], ['2, k, 23', [0.01299954, -0.03736719, 1.0]], ['2, k, 24', [-0.01023536, 0.005967161, 1.0]]]
[['2, k, 0', [-0.1868635, 0.1165732, 1.0]], ['2, k, 1', [-0.1822604, 0.3725423, 1.0]], ['2, k, 2', [-0.1736835, 0.6203244, 1.0]], ['2, k, 3', [-0.160652, 0.7453033, 1.0]], ['2, k, 4', [-0.3028937, 0.6124541, 1.0]], ['2, k, 5', [-0.3851516, 0.8023991, 1.0]], ['2, k, 6', [-0.4075366, 1.016259, 1.0]], ['2, k, 7', [-0.4088067, 1.060479, 1.0]], ['2, k, 8', [-0.02045059, 0.4926968, 1.0]], ['2, k, 9', [0.03275345, 0.2615111, 1.0]], ['2, k, 10', [0.03682183, 0.06671534, 1.0]], ['2, k, 11', [0.02250012, 0.01752926, 1.0]], ['2, k, 12', [-0.2446093, 0.1197041, 1.0]], ['2, k, 13', [-0.2225316, -0.2083916, 1.0]], ['2, k, 14', [-0.2148859, -0.5584018, 1.0]], ['2, k, 15', [-0.208815, -0.6303257, 1.0]], ['2, k, 16', [-0.1251087, 0.109916, 1.0]], ['2, k, 17', [-0.1184775, -0.2157408, 1.0]], ['2, k, 18', [-0.1122895, -0.5671165, 1.0]], ['2, k, 19', [-0.1130841, -0.6381359, 1.0]], ['2, k, 20', [-0.1764261, 0.5593363, 1.0]], ['2, k, 21', [-0.4006436, 1.122512, 1.0]], ['2, k, 22', [-0.3798155, 1.071511, 1.0]], ['2, k, 23', [0.02127068, -0.04192103, 1.0]], ['2, k, 24', [-0.01392725, -0.009421532, 1.0]]]
[['2, k, 0', [-0.1751582, 0.107096, 1.0]], ['2, k, 1', [-0.1770041, 0.3691537, 1.0]], ['2, k, 2', [-0.172749, 0.6202124, 1.0]], ['2, k, 3', [-0.1597124, 0.7446846, 1.0]], ['2, k, 4', [-0.3024475, 0.6088564, 1.0]], ['2, k, 5', [-0.3923758, 0.8016484, 1.0]], ['2, k, 6', [-0.4471549, 0.97892, 1.0]], ['2, k, 7', [-0.4507682, 1.035023, 1.0]], ['2, k, 8', [-0.02008296, 0.4926627, 1.0]], ['2, k, 9', [0.03400492, 0.2578809, 1.0]], ['2, k, 10', [0.03752878, 0.06662723, 1.0]], ['2, k, 11', [0.02561061, 0.01701948, 1.0]], ['2, k, 12', [-0.2320347, 0.1100916, 1.0]], ['2, k, 13', [-0.2219043, -0.2165495, 1.0]], ['2, k, 14', [-0.2153069, -0.5564125, 1.0]], ['2, k, 15', [-0.2086202, -0.6283627, 1.0]], ['2, k, 16', [-0.1142831, 0.1011883, 1.0]], ['2, k, 17', [-0.1166004, -0.2235492, 1.0]], ['2, k, 18', [-0.1121765, -0.5672432, 1.0]], ['2, k, 19', [-0.1109411, -0.639104, 1.0]], ['2, k, 20', [-0.1747191, 0.5587349, 1.0]], ['2, k, 21', [-0.4557051, 1.091458, 1.0]], ['2, k, 22', [-0.4227414, 1.049543, 1.0]], ['2, k, 23', [0.02979772, -0.05645807, 1.0]], ['2, k, 24', [-0.006623732, 0.006158898, 1.0]]]
