[['2, k, 0', [-0.183937, -0.374088, 1.0]], ['2, k, 1', [-0.1743, -0.0822064, 1.0]], ['2, k, 2', [-0.163848, 0.203246, 1.0]], ['2, k, 3', [-0.153861, 0.334976, 1.0]], ['2, k, 4', [-0.334197, 0.0841108, 1.0]], ['2, k, 5', [-0.455729, -0.0618577, 1.0]], ['2, k, 6', [-0.394893, -0.262394, 1.0]], ['2, k, 7', [-0.365555, -0.31236, 1.0]], ['2, k, 8', [0.0318262, 0.0898805, 1.0]], ['2, k, 9', [0.135156, -0.0346864, 1.0]], ['2, k, 10', [-0.0868877, -0.0160067, 1.0]], ['2, k, 11', [-0.160707, -0.00983224, 1.0]], ['2, k, 12', [-0.264767, -0.370229, 1.0]], ['2, k, 13', [-0.236004, -0.687143, 1.0]], ['2, k, 14', [-0.253779, -1.01709, 1.0]], ['2, k, 15', [-0.234985, -1.0957, 1.0]], ['2, k, 16', [-0.0980162, -0.367599, 1.0]], ['2, k, 17', [-0.0792569, -0.698157, 1.0]], ['2, k, 18', [-0.0895794, -1.03195, 1.0]], ['2, k, 19', [-0.0704956, -1.09375, 1.0]], ['2, k, 20', [-0.166609, 0.132822, 1.0]], ['2, k, 21', [-0.362249, -0.32637, 1.0]], ['2, k, 22', [-0.455044, -0.290892, 1.0]], ['2, k, 23', [-0.160056, -0.0097924, 1.0]], ['2, k, 24', [-0.159207, -0.00974043, 1.0]]]
[['2, k, 0', [-0.183468, -0.382768, 1.0]], ['2, k, 1', [-0.152081, -0.108338, 1.0]], ['2, k, 2', [-0.121659, 0.155277, 1.0]], ['2, k, 3', [-0.085625, 0.287192, 1.0]], ['2, k, 4', [-0.300842, 0.0843743, 1.0]], ['2, k, 5', [-0.46898, -0.0339037, 1.0]], ['2, k, 6', [-0.518364, 0.0894704, 1.0]], ['2, k, 7', [-0.535568, 0.130565, 1.0]], ['2, k, 8', [0.048507, 0.0131073, 1.0]], ['2, k, 9', [0.114692, -0.120758, 1.0]], ['2, k, 10', [-0.0445114, -0.230772, 1.0]], ['2, k, 11', [-0.0901556, -0.276893, 1.0]], ['2, k, 12', [-0.260758, -0.368143, 1.0]], ['2, k, 13', [-0.266984, -0.716914, 1.0]], ['2, k, 14', [-0.259225, -1.02162, 1.0]], ['2, k, 15', [-0.235958, -1.08592, 1.0]], ['2, k, 16', [-0.101302, -0.387342, 1.0]], ['2, k, 17', [-0.0836527, -0.697058, 1.0]], ['2, k, 18', [-0.0913334, -1.01821, 1.0]], ['2, k, 19', [-0.0799688, -1.08883, 1.0]], ['2, k, 20', [-0.129601, 0.0906985, 1.0]], ['2, k, 21', [-0.507612, 0.126506, 1.0]], ['2, k, 22', [-0.509066, 0.0694157, 1.0]], ['2, k, 23', [-0.161698, -0.330175, 1.0]], ['2, k, 24', [-0.111837, -0.228371, 1.0]]]
[['2, k, 0', [-0.182511, -0.384199, 1.0]], ['2, k, 1', [-0.151597, -0.111043, 1.0]], ['2, k, 2', [-0.121285, 0.152395, 1.0]], ['2, k, 3', [-0.0845262, 0.28286, 1.0]], ['2, k, 4', [-0.291561, 0.0696142, 1.0]], ['2, k, 5', [-0.470145, -0.0338367, 1.0]], ['2, k, 6', [-0.51464, 0.0930744, 1.0]], ['2, k, 7', [-0.530218, 0.135349, 1.0]], ['2, k, 8', [0.0487976, 0.0122511, 1.0]], ['2, k, 9', [0.114183, -0.121064, 1.0]], ['2, k, 10', [-0.0461926, -0.231492, 1.0]], ['2, k, 11', [-0.090895, -0.276918, 1.0]], ['2, k, 12', [-0.260105, -0.369814, 1.0]], ['2, k, 13', [-0.276782, -0.701588, 1.0]], ['2, k, 14', [-0.258799, -1.02106, 1.0]], ['2, k, 15', [-0.235946, -1.08563, 1.0]], ['2, k, 16', [-0.099963, -0.388385, 1.0]], ['2, k, 17', [-0.0858529, -0.695506, 1.0]], ['2, k, 18', [-0.0912273, -1.01859, 1.0]], ['2, k, 19', [-0.0800408, -1.08884, 1.0]], ['2, k, 20', [-0.129125, 0.0876834, 1.0]], ['2, k, 21', [-0.502279, 0.131268, 1.0]], ['2, k, 22', [-0.503758, 0.0741499, 1.0]], ['2, k, 23', [-0.163651, -0.329859, 1.0]], ['2, k, 24', [-0.108417, -0.222313, 1.0]]]
[['2, k, 0', [-0.181634, -0.385407, 1.0]], ['2, k, 1', [-0.151217, -0.113591, 1.0]], ['2, k, 2', [-0.120955, 0.148693, 1.0]], ['2, k, 3', [-0.0833652, 0.278817, 1.0]], ['2, k, 4', [-0.292433, 0.0703192, 1.0]], ['2, k, 5', [-0.469811, -0.0355561, 1.0]], ['2, k, 6', [-0.54471, 0.0281796, 1.0]], ['2, k, 7', [-0.570436, 0.0493841, 1.0]], ['2, k, 8', [0.0498364, 0.0101374, 1.0]], ['2, k, 9', [0.112551, -0.122705, 1.0]], ['2, k, 10', [-0.0521589, -0.244302, 1.0]], ['2, k, 11', [-0.0978006, -0.296149, 1.0]], ['2, k, 12', [-0.259148, -0.37129, 1.0]], ['2, k, 13', [-0.278042, -0.697652, 1.0]], ['2, k, 14', [-0.258726, -1.02177, 1.0]], ['2, k, 15', [-0.236282, -1.08396, 1.0]], ['2, k, 16', [-0.0992453, -0.389286, 1.0]], ['2, k, 17', [-0.0907579, -0.69524, 1.0]], ['2, k, 18', [-0.0909022, -1.01618, 1.0]], ['2, k, 19', [-0.083852, -1.08918, 1.0]], ['2, k, 20', [-0.128732, 0.08425, 1.0]], ['2, k, 21', [-0.542286, 0.0456647, 1.0]], ['2, k, 22', [-0.54349, -0.0109776, 1.0]], ['2, k, 23', [-0.16882, -0.342956, 1.0]], ['2, k, 24', [-0.127417, -0.252685, 1.0]]]
[['2, k, 0', [-0.182429, -0.385669, 1.0]], ['2, k, 1', [-0.151375, -0.115179, 1.0]], ['2, k, 2', [-0.120444, 0.145239, 1.0]], ['2, k, 3', [-0.0825955, 0.275585, 1.0]], ['2, k, 4', [-0.292526, 0.0706366, 1.0]], ['2, k, 5', [-0.469679, -0.0368171, 1.0]], ['2, k, 6', [-0.484174, 0.078043, 1.0]], ['2, k, 7', [-0.489753, 0.1163, 1.0]], ['2, k, 8', [0.0501953, 0.00963707, 1.0]], ['2, k, 9', [0.115211, -0.121593, 1.0]], ['2, k, 10', [-0.0302997, -0.22606, 1.0]], ['2, k, 11', [-0.0729429, -0.267115, 1.0]], ['2, k, 12', [-0.259635, -0.3712, 1.0]], ['2, k, 13', [-0.21006, -0.734466, 1.0]], ['2, k, 14', [-0.257833, -1.02292, 1.0]], ['2, k, 15', [-0.236777, -1.08327, 1.0]], ['2, k, 16', [-0.1004, -0.390078, 1.0]], ['2, k, 17', [-0.0905262, -0.695254, 1.0]], ['2, k, 18', [-0.090781, -1.01631, 1.0]], ['2, k, 19', [-0.0822743, -1.08893, 1.0]], ['2, k, 20', [-0.12841, 0.0812857, 1.0]], ['2, k, 21', [-0.46194, 0.11229, 1.0]], ['2, k, 22', [-0.463592, 0.0552646, 1.0]], ['2, k, 23', [-0.142094, -0.317462, 1.0]], ['2, k, 24', [-0.0921283, -0.222239, 1.0]]]
[['2, k, 0', [-0.181476, -0.385493, 1.0]], ['2, k, 1', [-0.150663, -0.116252, 1.0]], ['2, k, 2', [-0.119116, 0.142978, 1.0]], ['2, k, 3', [-0.0820289, 0.273622, 1.0]], ['2, k, 4', [-0.291782, 0.0687655, 1.0]], ['2, k, 5', [-0.468698, -0.0383426, 1.0]], ['2, k, 6', [-0.483336, 0.0886683, 1.0]], ['2, k, 7', [-0.488962, 0.130972, 1.0]], ['2, k, 8', [0.0508562, 0.00906198, 1.0]], ['2, k, 9', [0.1162, -0.122407, 1.0]], ['2, k, 10', [-0.0301728, -0.226275, 1.0]], ['2, k, 11', [-0.0725168, -0.267926, 1.0]], ['2, k, 12', [-0.258836, -0.371106, 1.0]], ['2, k, 13', [-0.21181, -0.733741, 1.0]], ['2, k, 14', [-0.25807, -1.0222, 1.0]], ['2, k, 15', [-0.239688, -1.08715, 1.0]], ['2, k, 16', [-0.0993697, -0.389767, 1.0]], ['2, k, 17', [-0.0885223, -0.696782, 1.0]], ['2, k, 18', [-0.0910451, -1.01639, 1.0]], ['2, k, 19', [-0.0786691, -1.08972, 1.0]], ['2, k, 20', [-0.127211, 0.0792706, 1.0]], ['2, k, 21', [-0.461161, 0.126901, 1.0]], ['2, k, 22', [-0.462827, 0.0697952, 1.0]], ['2, k, 23', [-0.143128, -0.31823, 1.0]], ['2, k, 24', [-0.0977637, -0.2347, 1.0]]]
[['2, k, 0', [-0.181928, -0.386014, 1.0]], ['2, k, 1', [-0.15051, -0.118212, 1.0]], ['2, k, 2', [-0.118316, 0.13937, 1.0]], ['2, k, 3', [-0.0815748, 0.271599, 1.0]], ['2, k, 4', [-0.285435, 0.055865, 1.0]], ['2, k, 5', [-0.468963, -0.0399928, 1.0]], ['2, k, 6', [-0.479943, 0.0216936, 1.0]], ['2, k, 7', [-0.484359, 0.0422117, 1.0]], ['2, k, 8', [0.0515405, 0.00805246, 1.0]], ['2, k, 9', [0.116269, -0.12167, 1.0]], ['2, k, 10', [-0.0300813, -0.225708, 1.0]], ['2, k, 11', [-0.0714441, -0.26763, 1.0]], ['2, k, 12', [-0.259446, -0.372026, 1.0]], ['2, k, 13', [-0.268195, -0.691347, 1.0]], ['2, k, 14', [-0.258175, -1.02253, 1.0]], ['2, k, 15', [-0.240011, -1.08704, 1.0]], ['2, k, 16', [-0.0995169, -0.389603, 1.0]], ['2, k, 17', [-0.0849705, -0.735377, 1.0]], ['2, k, 18', [-0.0915233, -1.03315, 1.0]], ['2, k, 19', [-0.0784149, -1.09165, 1.0]], ['2, k, 20', [-0.126576, 0.0760693, 1.0]], ['2, k, 21', [-0.456514, 0.0385173, 1.0]], ['2, k, 22', [-0.45813, -0.0180907, 1.0]], ['2, k, 23', [-0.140199, -0.318499, 1.0]], ['2, k, 24', [-0.0944563, -0.229659, 1.0]]]
[['2, k, 0', [-0.181875, -0.38715, 1.0]], ['2, k, 1', [-0.150097, -0.120536, 1.0]], ['2, k, 2', [-0.117376, 0.136265, 1.0]], ['2, k, 3', [-0.0807036, 0.269608, 1.0]], ['2, k, 4', [-0.283353, 0.0497945, 1.0]], ['2, k, 5', [-0.46861, -0.0429161, 1.0]], ['2, k, 6', [-0.495395, 0.00992857, 1.0]], ['2, k, 7', [-0.505085, 0.0274915, 1.0]], ['2, k, 8', [0.0610855, -0.000455819, 1.0]], ['2, k, 9', [0.118647, -0.127812, 1.0]], ['2, k, 10', [-0.0502794, -0.256484, 1.0]], ['2, k, 11', [-0.0864325, -0.312726, 1.0]], ['2, k, 12', [-0.259322, -0.372791, 1.0]], ['2, k, 13', [-0.182253, -0.720074, 1.0]], ['2, k, 14', [-0.257024, -1.02376, 1.0]], ['2, k, 15', [-0.239023, -1.08669, 1.0]], ['2, k, 16', [-0.0995841, -0.391119, 1.0]], ['2, k, 17', [-0.0783576, -0.712432, 1.0]], ['2, k, 18', [-0.0911452, -1.01648, 1.0]], ['2, k, 19', [-0.0833968, -1.06949, 1.0]], ['2, k, 20', [-0.12573, 0.0729957, 1.0]], ['2, k, 21', [-0.477143, 0.0238621, 1.0]], ['2, k, 22', [-0.478634, -0.0326601, 1.0]], ['2, k, 23', [-0.15067, -0.351046, 1.0]], ['2, k, 24', [-0.11235, -0.268826, 1.0]]]
[['2, k, 0', [-0.18167, -0.387768, 1.0]], ['2, k, 1', [-0.149607, -0.122102, 1.0]], ['2, k, 2', [-0.116423, 0.133954, 1.0]], ['2, k, 3', [-0.0798345, 0.268105, 1.0]], ['2, k, 4', [-0.281136, 0.0451384, 1.0]], ['2, k, 5', [-0.466925, -0.0455138, 1.0]], ['2, k, 6', [-0.5019, 0.00771147, 1.0]], ['2, k, 7', [-0.514322, 0.0253967, 1.0]], ['2, k, 8', [0.0602127, 0.000217712, 1.0]], ['2, k, 9', [0.11832, -0.124982, 1.0]], ['2, k, 10', [-0.0497326, -0.256034, 1.0]], ['2, k, 11', [-0.0863504, -0.31479, 1.0]], ['2, k, 12', [-0.259143, -0.373371, 1.0]], ['2, k, 13', [-0.269175, -0.707204, 1.0]], ['2, k, 14', [-0.255854, -1.01935, 1.0]], ['2, k, 15', [-0.239455, -1.08595, 1.0]], ['2, k, 16', [-0.0993827, -0.391719, 1.0]], ['2, k, 17', [-0.0777418, -0.712671, 1.0]], ['2, k, 18', [-0.0912717, -1.01653, 1.0]], ['2, k, 19', [-0.0823648, -1.06983, 1.0]], ['2, k, 20', [-0.124864, 0.0707866, 1.0]], ['2, k, 21', [-0.486337, 0.0217765, 1.0]], ['2, k, 22', [-0.487771, -0.0347335, 1.0]], ['2, k, 23', [-0.156075, -0.353703, 1.0]], ['2, k, 24', [-0.108891, -0.270068, 1.0]]]
[['2, k, 0', [-0.180294, -0.388001, 1.0]], ['2, k, 1', [-0.148663, -0.123375, 1.0]], ['2, k, 2', [-0.115768, 0.13207, 1.0]], ['2, k, 3', [-0.0788743, 0.265655, 1.0]], ['2, k, 4', [-0.279313, 0.0420489, 1.0]], ['2, k, 5', [-0.465847, -0.0476757, 1.0]], ['2, k, 6', [-0.502155, -0.00265008, 1.0]], ['2, k, 7', [-0.515022, 0.012296, 1.0]], ['2, k, 8', [0.059632, 0.00141937, 1.0]], ['2, k, 9', [0.103521, -0.146379, 1.0]], ['2, k, 10', [-0.0592198, -0.281238, 1.0]], ['2, k, 11', [-0.0967129, -0.341257, 1.0]], ['2, k, 12', [-0.257818, -0.373957, 1.0]], ['2, k, 13', [-0.261358, -0.703964, 1.0]], ['2, k, 14', [-0.256038, -1.01897, 1.0]], ['2, k, 15', [-0.235968, -1.08561, 1.0]], ['2, k, 16', [-0.0979773, -0.391564, 1.0]], ['2, k, 17', [-0.0772836, -0.712356, 1.0]], ['2, k, 18', [-0.0913746, -1.01539, 1.0]], ['2, k, 19', [-0.0817765, -1.06893, 1.0]], ['2, k, 20', [-0.124091, 0.0690298, 1.0]], ['2, k, 21', [-0.487025, 0.00873369, 1.0]], ['2, k, 22', [-0.488443, -0.0476997, 1.0]], ['2, k, 23', [-0.180591, -0.386956, 1.0]], ['2, k, 24', [-0.12509, -0.299467, 1.0]]]
[['2, k, 0', [-0.178983, -0.389748, 1.0]], ['2, k, 1', [-0.147478, -0.125617, 1.0]], ['2, k, 2', [-0.114881, 0.130225, 1.0]], ['2, k, 3', [-0.0785179, 0.263542, 1.0]], ['2, k, 4', [-0.276981, 0.0378033, 1.0]], ['2, k, 5', [-0.464126, -0.0509441, 1.0]], ['2, k, 6', [-0.486376, 0.00261944, 1.0]], ['2, k, 7', [-0.494554, 0.0204091, 1.0]], ['2, k, 8', [0.0625992, -0.00128905, 1.0]], ['2, k, 9', [0.0441283, -0.180969, 1.0]], ['2, k, 10', [-0.118737, -0.317694, 1.0]], ['2, k, 11', [-0.172812, -0.3602, 1.0]], ['2, k, 12', [-0.256142, -0.376028, 1.0]], ['2, k, 13', [-0.266242, -0.705142, 1.0]], ['2, k, 14', [-0.25691, -1.01864, 1.0]], ['2, k, 15', [-0.234455, -1.08678, 1.0]], ['2, k, 16', [-0.0970427, -0.393, 1.0]], ['2, k, 17', [-0.0772392, -0.712388, 1.0]], ['2, k, 18', [-0.0913632, -1.01529, 1.0]], ['2, k, 19', [-0.0801646, -1.06905, 1.0]], ['2, k, 20', [-0.123111, 0.0670503, 1.0]], ['2, k, 21', [-0.466634, 0.0168099, 1.0]], ['2, k, 22', [-0.468156, -0.0396718, 1.0]], ['2, k, 23', [-0.238763, -0.396277, 1.0]], ['2, k, 24', [-0.228576, -0.29835, 1.0]]]
[['2, k, 0', [-0.179287, -0.390886, 1.0]], ['2, k, 1', [-0.147214, -0.127495, 1.0]], ['2, k, 2', [-0.113872, 0.128165, 1.0]], ['2, k, 3', [-0.0782866, 0.261362, 1.0]], ['2, k, 4', [-0.275133, 0.0342523, 1.0]], ['2, k, 5', [-0.462343, -0.0575853, 1.0]], ['2, k, 6', [-0.444148, -0.157875, 1.0]], ['2, k, 7', [-0.463297, -0.21562, 1.0]], ['2, k, 8', [0.0611616, 0.00046135, 1.0]], ['2, k, 9', [0.0555228, -0.174648, 1.0]], ['2, k, 10', [-0.107394, -0.311403, 1.0]], ['2, k, 11', [-0.158427, -0.36083, 1.0]], ['2, k, 12', [-0.2561, -0.377335, 1.0]], ['2, k, 13', [-0.272688, -0.704706, 1.0]], ['2, k, 14', [-0.257906, -1.01605, 1.0]], ['2, k, 15', [-0.235739, -1.087, 1.0]], ['2, k, 16', [-0.0977697, -0.394114, 1.0]], ['2, k, 17', [-0.0769712, -0.71116, 1.0]], ['2, k, 18', [-0.0918221, -1.01508, 1.0]], ['2, k, 19', [-0.0799778, -1.06908, 1.0]], ['2, k, 20', [-0.122306, 0.0649823, 1.0]], ['2, k, 21', [-0.435607, -0.218197, 1.0]], ['2, k, 22', [-0.437422, -0.273335, 1.0]], ['2, k, 23', [-0.22805, -0.400888, 1.0]], ['2, k, 24', [-0.224203, -0.297649, 1.0]]]
[['2, k, 0', [-0.178516, -0.39136, 1.0]], ['2, k, 1', [-0.146394, -0.128838, 1.0]], ['2, k, 2', [-0.113082, 0.125904, 1.0]], ['2, k, 3', [-0.0782255, 0.258846, 1.0]], ['2, k, 4', [-0.273713, 0.0313068, 1.0]], ['2, k, 5', [-0.461881, -0.0610647, 1.0]], ['2, k, 6', [-0.481974, -0.188155, 1.0]], ['2, k, 7', [-0.501121, -0.245902, 1.0]], ['2, k, 8', [0.0604481, 0.00162864, 1.0]], ['2, k, 9', [0.101613, -0.148892, 1.0]], ['2, k, 10', [-0.0615139, -0.285773, 1.0]], ['2, k, 11', [-0.0949686, -0.350514, 1.0]], ['2, k, 12', [-0.254701, -0.378546, 1.0]], ['2, k, 13', [-0.24196, -0.711808, 1.0]], ['2, k, 14', [-0.257828, -1.0156, 1.0]], ['2, k, 15', [-0.236576, -1.0868, 1.0]], ['2, k, 16', [-0.0973076, -0.394079, 1.0]], ['2, k, 17', [-0.0770623, -0.711183, 1.0]], ['2, k, 18', [-0.0923853, -1.01436, 1.0]], ['2, k, 19', [-0.0797916, -1.06861, 1.0]], ['2, k, 20', [-0.121469, 0.0629546, 1.0]], ['2, k, 21', [-0.473297, -0.248362, 1.0]], ['2, k, 22', [-0.474932, -0.303346, 1.0]], ['2, k, 23', [-0.182916, -0.396911, 1.0]], ['2, k, 24', [-0.127102, -0.31514, 1.0]]]
[['2, k, 0', [-0.177803, -0.391954, 1.0]], ['2, k, 1', [-0.145838, -0.130653, 1.0]], ['2, k, 2', [-0.112947, 0.122313, 1.0]], ['2, k, 3', [-0.0788311, 0.256477, 1.0]], ['2, k, 4', [-0.272809, 0.0286174, 1.0]], ['2, k, 5', [-0.460967, -0.0646688, 1.0]], ['2, k, 6', [-0.3391, -0.177039, 1.0]], ['2, k, 7', [-0.246146, -0.156994, 1.0]], ['2, k, 8', [0.061983, 0.000747233, 1.0]], ['2, k, 9', [0.0657743, -0.173282, 1.0]], ['2, k, 10', [-0.0971817, -0.310043, 1.0]], ['2, k, 11', [-0.146044, -0.370159, 1.0]], ['2, k, 12', [-0.25372, -0.379436, 1.0]], ['2, k, 13', [-0.240337, -0.71398, 1.0]], ['2, k, 14', [-0.25776, -1.0162, 1.0]], ['2, k, 15', [-0.23739, -1.08661, 1.0]], ['2, k, 16', [-0.0969161, -0.394352, 1.0]], ['2, k, 17', [-0.0771932, -0.710937, 1.0]], ['2, k, 18', [-0.092304, -1.01453, 1.0]], ['2, k, 19', [-0.0790546, -1.06913, 1.0]], ['2, k, 20', [-0.121177, 0.0598384, 1.0]], ['2, k, 21', [-0.227869, -0.166954, 1.0]], ['2, k, 22', [-0.273236, -0.145998, 1.0]], ['2, k, 23', [-0.214762, -0.418918, 1.0]], ['2, k, 24', [-0.213457, -0.302811, 1.0]]]
[['2, k, 0', [-0.177602, -0.392173, 1.0]], ['2, k, 1', [-0.145708, -0.131649, 1.0]], ['2, k, 2', [-0.113147, 0.120957, 1.0]], ['2, k, 3', [-0.0797234, 0.254603, 1.0]], ['2, k, 4', [-0.271853, 0.0247846, 1.0]], ['2, k, 5', [-0.459807, -0.0687673, 1.0]], ['2, k, 6', [-0.327819, -0.173013, 1.0]], ['2, k, 7', [-0.237197, -0.15843, 1.0]], ['2, k, 8', [0.0607406, 0.00189108, 1.0]], ['2, k, 9', [0.0664134, -0.172799, 1.0]], ['2, k, 10', [-0.0965456, -0.309562, 1.0]], ['2, k, 11', [-0.146155, -0.370254, 1.0]], ['2, k, 12', [-0.253456, -0.379975, 1.0]], ['2, k, 13', [-0.26613, -0.706887, 1.0]], ['2, k, 14', [-0.257885, -1.0166, 1.0]], ['2, k, 15', [-0.237925, -1.08702, 1.0]], ['2, k, 16', [-0.0966954, -0.394296, 1.0]], ['2, k, 17', [-0.0766484, -0.706722, 1.0]], ['2, k, 18', [-0.0923032, -1.0154, 1.0]], ['2, k, 19', [-0.07833, -1.0701, 1.0]], ['2, k, 20', [-0.121293, 0.0585347, 1.0]], ['2, k, 21', [-0.216772, -0.175415, 1.0]], ['2, k, 22', [-0.23097, -0.189599, 1.0]], ['2, k, 23', [-0.211265, -0.417771, 1.0]], ['2, k, 24', [-0.213491, -0.299956, 1.0]]]
[['2, k, 0', [-0.17619, -0.392631, 1.0]], ['2, k, 1', [-0.145236, -0.13287, 1.0]], ['2, k, 2', [-0.113715, 0.119041, 1.0]], ['2, k, 3', [-0.0815368, 0.252585, 1.0]], ['2, k, 4', [-0.271945, 0.0218265, 1.0]], ['2, k, 5', [-0.430218, -0.114985, 1.0]], ['2, k, 6', [-0.509335, -0.0404067, 1.0]], ['2, k, 7', [-0.53642, -0.0157147, 1.0]], ['2, k, 8', [0.0597978, 0.0026643, 1.0]], ['2, k, 9', [0.0666681, -0.172854, 1.0]], ['2, k, 10', [-0.0962921, -0.309617, 1.0]], ['2, k, 11', [-0.146307, -0.369295, 1.0]], ['2, k, 12', [-0.251468, -0.381169, 1.0]], ['2, k, 13', [-0.270309, -0.705915, 1.0]], ['2, k, 14', [-0.257363, -1.02106, 1.0]], ['2, k, 15', [-0.237305, -1.08714, 1.0]], ['2, k, 16', [-0.0957784, -0.394184, 1.0]], ['2, k, 17', [-0.0753128, -0.70898, 1.0]], ['2, k, 18', [-0.0924065, -1.01524, 1.0]], ['2, k, 19', [-0.0779735, -1.07008, 1.0]], ['2, k, 20', [-0.121557, 0.0568161, 1.0]], ['2, k, 21', [-0.514635, -0.0333142, 1.0]], ['2, k, 22', [-0.521227, 0.00241297, 1.0]], ['2, k, 23', [-0.212147, -0.416316, 1.0]], ['2, k, 24', [-0.211702, -0.301062, 1.0]]]
[['2, k, 0', [-0.175647, -0.392914, 1.0]], ['2, k, 1', [-0.145017, -0.133736, 1.0]], ['2, k, 2', [-0.114138, 0.118175, 1.0]], ['2, k, 3', [-0.0830325, 0.251676, 1.0]], ['2, k, 4', [-0.272008, 0.0194544, 1.0]], ['2, k, 5', [-0.435333, -0.10975, 1.0]], ['2, k, 6', [-0.520509, -0.0423073, 1.0]], ['2, k, 7', [-0.549626, -0.0199877, 1.0]], ['2, k, 8', [0.0592193, 0.00311904, 1.0]], ['2, k, 9', [0.066372, -0.17401, 1.0]], ['2, k, 10', [-0.0965859, -0.310767, 1.0]], ['2, k, 11', [-0.148973, -0.371036, 1.0]], ['2, k, 12', [-0.250829, -0.381754, 1.0]], ['2, k, 13', [-0.273306, -0.7123, 1.0]], ['2, k, 14', [-0.257506, -1.02105, 1.0]], ['2, k, 15', [-0.236932, -1.08518, 1.0]], ['2, k, 16', [-0.0953759, -0.394202, 1.0]], ['2, k, 17', [-0.0743778, -0.707866, 1.0]], ['2, k, 18', [-0.0923285, -1.01346, 1.0]], ['2, k, 19', [-0.0774321, -1.06839, 1.0]], ['2, k, 20', [-0.121831, 0.0559265, 1.0]], ['2, k, 21', [-0.527778, -0.0375683, 1.0]], ['2, k, 22', [-0.534287, -0.00181589, 1.0]], ['2, k, 23', [-0.219232, -0.420385, 1.0]], ['2, k, 24', [-0.209469, -0.296718, 1.0]]]
[['2, k, 0', [-0.175022, -0.393303, 1.0]], ['2, k, 1', [-0.144977, -0.134156, 1.0]], ['2, k, 2', [-0.114871, 0.117838, 1.0]], ['2, k, 3', [-0.085501, 0.250987, 1.0]], ['2, k, 4', [-0.272283, 0.015251, 1.0]], ['2, k, 5', [-0.437177, -0.109429, 1.0]], ['2, k, 6', [-0.527673, -0.044216, 1.0]], ['2, k, 7', [-0.558566, -0.0226402, 1.0]], ['2, k, 8', [0.0606112, 0.00270453, 1.0]], ['2, k, 9', [0.0664245, -0.174391, 1.0]], ['2, k, 10', [-0.0965333, -0.311146, 1.0]], ['2, k, 11', [-0.150642, -0.370293, 1.0]], ['2, k, 12', [-0.250088, -0.382485, 1.0]], ['2, k, 13', [-0.245013, -0.726135, 1.0]], ['2, k, 14', [-0.257387, -1.02098, 1.0]], ['2, k, 15', [-0.238139, -1.08612, 1.0]], ['2, k, 16', [-0.0948935, -0.39426, 1.0]], ['2, k, 17', [-0.075455, -0.706354, 1.0]], ['2, k, 18', [-0.0931586, -1.01957, 1.0]], ['2, k, 19', [-0.0776029, -1.0745, 1.0]], ['2, k, 20', [-0.122326, 0.0555411, 1.0]], ['2, k, 21', [-0.536682, -0.040209, 1.0]], ['2, k, 22', [-0.543145, -0.00444162, 1.0]], ['2, k, 23', [-0.215928, -0.421223, 1.0]], ['2, k, 24', [-0.209008, -0.294832, 1.0]]]
[['2, k, 0', [-0.174583, -0.393399, 1.0]], ['2, k, 1', [-0.145054, -0.134529, 1.0]], ['2, k, 2', [-0.1159, 0.117313, 1.0]], ['2, k, 3', [-0.0877786, 0.250296, 1.0]], ['2, k, 4', [-0.273032, 0.0133304, 1.0]], ['2, k, 5', [-0.437805, -0.108831, 1.0]], ['2, k, 6', [-0.530274, -0.0470171, 1.0]], ['2, k, 7', [-0.561827, -0.0265742, 1.0]], ['2, k, 8', [0.0598355, 0.00353273, 1.0]], ['2, k, 9', [0.0666992, -0.174727, 1.0]], ['2, k, 10', [-0.0962593, -0.31148, 1.0]], ['2, k, 11', [-0.152334, -0.371638, 1.0]], ['2, k, 12', [-0.249546, -0.382753, 1.0]], ['2, k, 13', [-0.2453, -0.719779, 1.0]], ['2, k, 14', [-0.257843, -1.02156, 1.0]], ['2, k, 15', [-0.237664, -1.08623, 1.0]], ['2, k, 16', [-0.0945743, -0.394181, 1.0]], ['2, k, 17', [-0.0748694, -0.718055, 1.0]], ['2, k, 18', [-0.0935653, -1.01839, 1.0]], ['2, k, 19', [-0.0778301, -1.07339, 1.0]], ['2, k, 20', [-0.123086, 0.0550458, 1.0]], ['2, k, 21', [-0.539928, -0.0441256, 1.0]], ['2, k, 22', [-0.546371, -0.00833537, 1.0]], ['2, k, 23', [-0.215812, -0.421049, 1.0]], ['2, k, 24', [-0.206849, -0.295321, 1.0]]]
