[['2, k, 0', [-0.2393436, -0.127627, 1.0]], ['2, k, 1', [-0.2377087, 0.1298175, 1.0]], ['2, k, 2', [-0.2363665, 0.3815878, 1.0]], ['2, k, 3', [-0.2365009, 0.5182309, 1.0]], ['2, k, 4', [-0.4030392, 0.2697255, 1.0]], ['2, k, 5', [-0.4653109, 0.05537176, 1.0]], ['2, k, 6', [-0.4336613, -0.09156677, 1.0]], ['2, k, 7', [-0.4013612, -0.1491656, 1.0]], ['2, k, 8', [-0.07284905, 0.2638867, 1.0]], ['2, k, 9', [-0.001052369, 0.03345483, 1.0]], ['2, k, 10', [0.05668614, -0.1814513, 1.0]], ['2, k, 11', [0.06459847, -0.2504492, 1.0]], ['2, k, 12', [-0.3165407, -0.1266661, 1.0]], ['2, k, 13', [-0.3965047, -0.2249399, 1.0]], ['2, k, 14', [-0.3959076, -0.6088828, 1.0]], ['2, k, 15', [-0.4146365, -0.6714461, 1.0]], ['2, k, 16', [-0.1566951, -0.1255358, 1.0]], ['2, k, 17', [-0.02590844, -0.2276078, 1.0]], ['2, k, 18', [-0.0369264, -0.6012002, 1.0]], ['2, k, 19', [-0.01075708, -0.6669878, 1.0]], ['2, k, 20', [-0.2368146, 0.3195167, 1.0]], ['2, k, 21', [-0.3932057, -0.1931609, 1.0]], ['2, k, 22', [-0.3427685, -0.1545815, 1.0]], ['2, k, 23', [0.06895962, -0.3120902, 1.0]], ['2, k, 24', [0.05186382, -0.2846659, 1.0]]]
[['2, k, 0', [-0.2372432, -0.123588, 1.0]], ['2, k, 1', [-0.2265927, 0.1354108, 1.0]], ['2, k, 2', [-0.2165127, 0.389663, 1.0]], ['2, k, 3', [-0.2209633, 0.5252585, 1.0]], ['2, k, 4', [-0.3938317, 0.2738881, 1.0]], ['2, k, 5', [-0.4603526, 0.05886945, 1.0]], ['2, k, 6', [-0.4377408, -0.06634047, 1.0]], ['2, k, 7', [-0.4106427, -0.1200265, 1.0]], ['2, k, 8', [-0.05803083, 0.2644193, 1.0]], ['2, k, 9', [0.009964529, 0.03802881, 1.0]], ['2, k, 10', [0.04191798, 0.2000447, 1.0]], ['2, k, 11', [0.04493785, 0.2557724, 1.0]], ['2, k, 12', [-0.3099496, -0.1208084, 1.0]], ['2, k, 13', [-0.393906, -0.2183965, 1.0]], ['2, k, 14', [-0.3952594, -0.6107434, 1.0]], ['2, k, 15', [-0.4138536, -0.6721861, 1.0]], ['2, k, 16', [-0.1600026, -0.123823, 1.0]], ['2, k, 17', [-0.03716659, -0.2263087, 1.0]], ['2, k, 18', [-0.03685334, -0.6044582, 1.0]], ['2, k, 19', [-0.01153338, -0.6665937, 1.0]], ['2, k, 20', [-0.2193505, 0.3268025, 1.0]], ['2, k, 21', [-0.4092973, -0.1542581, 1.0]], ['2, k, 22', [-0.3715065, -0.1295643, 1.0]], ['2, k, 23', [0.03476392, 0.300609, 1.0]], ['2, k, 24', [0.08669907, 0.2650231, 1.0]]]
[['2, k, 0', [-0.2373035, -0.123508, 1.0]], ['2, k, 1', [-0.2264175, 0.1355039, 1.0]], ['2, k, 2', [-0.2152618, 0.3897681, 1.0]], ['2, k, 3', [-0.2208924, 0.525256, 1.0]], ['2, k, 4', [-0.3937624, 0.2741318, 1.0]], ['2, k, 5', [-0.4606484, 0.05957015, 1.0]], ['2, k, 6', [-0.4377165, -0.066183, 1.0]], ['2, k, 7', [-0.4091056, -0.1185571, 1.0]], ['2, k, 8', [-0.05829496, 0.2645011, 1.0]], ['2, k, 9', [0.01005823, 0.04245134, 1.0]], ['2, k, 10', [0.04202877, 0.2252595, 1.0]], ['2, k, 11', [0.03714439, 0.2758463, 1.0]], ['2, k, 12', [-0.3100936, -0.1206759, 1.0]], ['2, k, 13', [-0.3939453, -0.2187529, 1.0]], ['2, k, 14', [-0.3953024, -0.6107032, 1.0]], ['2, k, 15', [-0.4134505, -0.6720545, 1.0]], ['2, k, 16', [-0.1600102, -0.1237802, 1.0]], ['2, k, 17', [-0.03707414, -0.2263849, 1.0]], ['2, k, 18', [-0.03687653, -0.6044047, 1.0]], ['2, k, 19', [-0.01149981, -0.6665044, 1.0]], ['2, k, 20', [-0.2184097, 0.3269239, 1.0]], ['2, k, 21', [-0.4010397, -0.1557797, 1.0]], ['2, k, 22', [-0.3695574, -0.1280437, 1.0]], ['2, k, 23', [0.03504374, 0.3261555, 1.0]], ['2, k, 24', [0.08446916, 0.2909766, 1.0]]]
[['2, k, 0', [-0.2373338, -0.1240943, 1.0]], ['2, k, 1', [-0.2265234, 0.1351344, 1.0]], ['2, k, 2', [-0.2154015, 0.3894734, 1.0]], ['2, k, 3', [-0.2209283, 0.5252612, 1.0]], ['2, k, 4', [-0.3937924, 0.2740884, 1.0]], ['2, k, 5', [-0.4605055, 0.05955816, 1.0]], ['2, k, 6', [-0.437769, -0.06638254, 1.0]], ['2, k, 7', [-0.4097561, -0.1201422, 1.0]], ['2, k, 8', [-0.0589662, 0.2645601, 1.0]], ['2, k, 9', [0.01293766, 0.0542321, 1.0]], ['2, k, 10', [0.03480928, 0.2396189, 1.0]], ['2, k, 11', [0.02935738, 0.2980998, 1.0]], ['2, k, 12', [-0.3098463, -0.1212691, 1.0]], ['2, k, 13', [-0.3939418, -0.2187993, 1.0]], ['2, k, 14', [-0.3952348, -0.6106343, 1.0]], ['2, k, 15', [-0.4134932, -0.6719059, 1.0]], ['2, k, 16', [-0.1602989, -0.1244231, 1.0]], ['2, k, 17', [-0.03704351, -0.2264089, 1.0]], ['2, k, 18', [-0.03687767, -0.6058882, 1.0]], ['2, k, 19', [-0.01205239, -0.6671374, 1.0]], ['2, k, 20', [-0.2185171, 0.3266217, 1.0]], ['2, k, 21', [-0.4049698, -0.155515, 1.0]], ['2, k, 22', [-0.3692702, -0.1266467, 1.0]], ['2, k, 23', [0.0133573, 0.3489116, 1.0]], ['2, k, 24', [0.07641596, 0.3089233, 1.0]]]
[['2, k, 0', [-0.2373194, -0.1241327, 1.0]], ['2, k, 1', [-0.2263807, 0.1350598, 1.0]], ['2, k, 2', [-0.2149276, 0.3892853, 1.0]], ['2, k, 3', [-0.2209104, 0.5251762, 1.0]], ['2, k, 4', [-0.3937647, 0.2743589, 1.0]], ['2, k, 5', [-0.4604603, 0.05946788, 1.0]], ['2, k, 6', [-0.4378606, -0.06648099, 1.0]], ['2, k, 7', [-0.4097952, -0.1187806, 1.0]], ['2, k, 8', [-0.05966945, 0.2644037, 1.0]], ['2, k, 9', [0.01219449, 0.05732331, 1.0]], ['2, k, 10', [0.0258102, 0.2510507, 1.0]], ['2, k, 11', [0.02119276, 0.30942, 1.0]], ['2, k, 12', [-0.3098192, -0.1212886, 1.0]], ['2, k, 13', [-0.3939711, -0.2188782, 1.0]], ['2, k, 14', [-0.395213, -0.6105793, 1.0]], ['2, k, 15', [-0.4134615, -0.6720556, 1.0]], ['2, k, 16', [-0.1603003, -0.1244936, 1.0]], ['2, k, 17', [-0.03699383, -0.2265463, 1.0]], ['2, k, 18', [-0.03699959, -0.6064369, 1.0]], ['2, k, 19', [-0.01202593, -0.6672373, 1.0]], ['2, k, 20', [-0.2181118, 0.3264609, 1.0]], ['2, k, 21', [-0.4027683, -0.1571998, 1.0]], ['2, k, 22', [-0.3692547, -0.1264779, 1.0]], ['2, k, 23', [0.004414983, 0.3638276, 1.0]], ['2, k, 24', [0.06796842, 0.3156506, 1.0]]]
[['2, k, 0', [-0.2367554, -0.1239813, 1.0]], ['2, k, 1', [-0.2263692, 0.1351428, 1.0]], ['2, k, 2', [-0.2154946, 0.3895375, 1.0]], ['2, k, 3', [-0.22113, 0.5251993, 1.0]], ['2, k, 4', [-0.3937751, 0.274387, 1.0]], ['2, k, 5', [-0.4604721, 0.05947135, 1.0]], ['2, k, 6', [-0.4381101, -0.06635045, 1.0]], ['2, k, 7', [-0.4107248, -0.1214822, 1.0]], ['2, k, 8', [-0.06270849, 0.2652297, 1.0]], ['2, k, 9', [0.01301672, 0.05902508, 1.0]], ['2, k, 10', [0.01915532, 0.2566877, 1.0]], ['2, k, 11', [0.01263903, 0.3210282, 1.0]], ['2, k, 12', [-0.3092054, -0.1212405, 1.0]], ['2, k, 13', [-0.3939916, -0.219043, 1.0]], ['2, k, 14', [-0.3951487, -0.6105693, 1.0]], ['2, k, 15', [-0.4138534, -0.6722269, 1.0]], ['2, k, 16', [-0.1597402, -0.1242361, 1.0]], ['2, k, 17', [-0.03697347, -0.2265149, 1.0]], ['2, k, 18', [-0.03708068, -0.6062084, 1.0]], ['2, k, 19', [-0.0117575, -0.6668736, 1.0]], ['2, k, 20', [-0.2184233, 0.3266546, 1.0]], ['2, k, 21', [-0.411182, -0.155862, 1.0]], ['2, k, 22', [-0.37089, -0.1325343, 1.0]], ['2, k, 23', [0.0004718472, 0.3785565, 1.0]], ['2, k, 24', [0.06167106, 0.3255999, 1.0]]]
[['2, k, 0', [-0.2367629, -0.1239644, 1.0]], ['2, k, 1', [-0.226309, 0.1352305, 1.0]], ['2, k, 2', [-0.2152502, 0.3897374, 1.0]], ['2, k, 3', [-0.2212298, 0.5252402, 1.0]], ['2, k, 4', [-0.3937611, 0.2743599, 1.0]], ['2, k, 5', [-0.4603284, 0.059556, 1.0]], ['2, k, 6', [-0.4314575, -0.1044479, 1.0]], ['2, k, 7', [-0.3913828, -0.1404891, 1.0]], ['2, k, 8', [-0.06285082, 0.2652437, 1.0]], ['2, k, 9', [0.01121807, 0.06295708, 1.0]], ['2, k, 10', [0.009536625, 0.2991398, 1.0]], ['2, k, 11', [0.006967692, 0.3294517, 1.0]], ['2, k, 12', [-0.3092131, -0.1212264, 1.0]], ['2, k, 13', [-0.3940081, -0.219077, 1.0]], ['2, k, 14', [-0.3951573, -0.6106033, 1.0]], ['2, k, 15', [-0.4137789, -0.6721609, 1.0]], ['2, k, 16', [-0.159745, -0.124214, 1.0]], ['2, k, 17', [-0.03694566, -0.2265725, 1.0]], ['2, k, 18', [-0.03701013, -0.6062578, 1.0]], ['2, k, 19', [-0.01176031, -0.6668825, 1.0]], ['2, k, 20', [-0.2182276, 0.3268248, 1.0]], ['2, k, 21', [-0.3580104, -0.1874986, 1.0]], ['2, k, 22', [-0.3542202, -0.135738, 1.0]], ['2, k, 23', [-0.009210143, 0.3896701, 1.0]], ['2, k, 24', [0.05618467, 0.3258322, 1.0]]]
[['2, k, 0', [-0.2367479, -0.1239992, 1.0]], ['2, k, 1', [-0.2262585, 0.1351965, 1.0]], ['2, k, 2', [-0.21513, 0.3896629, 1.0]], ['2, k, 3', [-0.2213215, 0.5249459, 1.0]], ['2, k, 4', [-0.3936891, 0.274541, 1.0]], ['2, k, 5', [-0.4603273, 0.05953773, 1.0]], ['2, k, 6', [-0.4392586, -0.06630667, 1.0]], ['2, k, 7', [-0.4090424, -0.1211079, 1.0]], ['2, k, 8', [-0.06345256, 0.2649464, 1.0]], ['2, k, 9', [0.02801462, 0.05832115, 1.0]], ['2, k, 10', [0.009186917, 0.291929, 1.0]], ['2, k, 11', [0.001494623, 0.3330062, 1.0]], ['2, k, 12', [-0.3091884, -0.1212484, 1.0]], ['2, k, 13', [-0.3940353, -0.2190626, 1.0]], ['2, k, 14', [-0.3952042, -0.6106579, 1.0]], ['2, k, 15', [-0.4134164, -0.6729722, 1.0]], ['2, k, 16', [-0.1597372, -0.1242661, 1.0]], ['2, k, 17', [-0.03694123, -0.2266924, 1.0]], ['2, k, 18', [-0.0384372, -0.6070982, 1.0]], ['2, k, 19', [-0.02340832, -0.6689083, 1.0]], ['2, k, 20', [-0.218123, 0.3267632, 1.0]], ['2, k, 21', [-0.4044486, -0.1568594, 1.0]], ['2, k, 22', [-0.366205, -0.1303832, 1.0]], ['2, k, 23', [-0.01393235, 0.3921545, 1.0]], ['2, k, 24', [0.05578387, 0.3381692, 1.0]]]
[['2, k, 0', [-0.2366652, -0.1239702, 1.0]], ['2, k, 1', [-0.2259365, 0.1353239, 1.0]], ['2, k, 2', [-0.2144587, 0.3898915, 1.0]], ['2, k, 3', [-0.2214192, 0.5250422, 1.0]], ['2, k, 4', [-0.3935409, 0.2744242, 1.0]], ['2, k, 5', [-0.460415, 0.05949841, 1.0]], ['2, k, 6', [-0.4390706, -0.06705306, 1.0]], ['2, k, 7', [-0.4099408, -0.1205662, 1.0]], ['2, k, 8', [-0.06383652, 0.2650202, 1.0]], ['2, k, 9', [0.02835644, 0.05846137, 1.0]], ['2, k, 10', [0.00718297, 0.2940902, 1.0]], ['2, k, 11', [-0.004479344, 0.3326762, 1.0]], ['2, k, 12', [-0.3091188, -0.1212587, 1.0]], ['2, k, 13', [-0.3940172, -0.2191401, 1.0]], ['2, k, 14', [-0.3950606, -0.6104541, 1.0]], ['2, k, 15', [-0.413315, -0.672855, 1.0]], ['2, k, 16', [-0.1596163, -0.1241762, 1.0]], ['2, k, 17', [-0.03677961, -0.2271152, 1.0]], ['2, k, 18', [-0.0385845, -0.6081125, 1.0]], ['2, k, 19', [-0.02072328, -0.6683888, 1.0]], ['2, k, 20', [-0.2175283, 0.326969, 1.0]], ['2, k, 21', [-0.4037511, -0.1576498, 1.0]], ['2, k, 22', [-0.3659906, -0.1313009, 1.0]], ['2, k, 23', [-0.0247472, 0.391432, 1.0]], ['2, k, 24', [0.04043406, 0.3295417, 1.0]]]
[['2, k, 0', [-0.2362853, -0.1239684, 1.0]], ['2, k, 1', [-0.2258988, 0.1353901, 1.0]], ['2, k, 2', [-0.2146475, 0.3901454, 1.0]], ['2, k, 3', [-0.221583, 0.5250373, 1.0]], ['2, k, 4', [-0.3936165, 0.2743491, 1.0]], ['2, k, 5', [-0.4604487, 0.05955628, 1.0]], ['2, k, 6', [-0.4389024, -0.06684714, 1.0]], ['2, k, 7', [-0.408812, -0.1204939, 1.0]], ['2, k, 8', [-0.06428948, 0.2648066, 1.0]], ['2, k, 9', [0.03444657, 0.057543, 1.0]], ['2, k, 10', [-0.003479289, 0.2945829, 1.0]], ['2, k, 11', [-0.009152559, 0.3356023, 1.0]], ['2, k, 12', [-0.3088532, -0.121325, 1.0]], ['2, k, 13', [-0.3940538, -0.2192351, 1.0]], ['2, k, 14', [-0.3952589, -0.6106505, 1.0]], ['2, k, 15', [-0.4134921, -0.6728899, 1.0]], ['2, k, 16', [-0.1590705, -0.1240943, 1.0]], ['2, k, 17', [-0.03684545, -0.2267585, 1.0]], ['2, k, 18', [-0.03860041, -0.6078353, 1.0]], ['2, k, 19', [-0.01574944, -0.6672919, 1.0]], ['2, k, 20', [-0.2176152, 0.3271428, 1.0]], ['2, k, 21', [-0.4009866, -0.1553751, 1.0]], ['2, k, 22', [-0.3634514, -0.1308918, 1.0]], ['2, k, 23', [-0.03284778, 0.395698, 1.0]], ['2, k, 24', [0.041029, 0.3350848, 1.0]]]
[['2, k, 0', [-0.2355769, -0.124546, 1.0]], ['2, k, 1', [-0.2258068, 0.1351841, 1.0]], ['2, k, 2', [-0.2148146, 0.3899437, 1.0]], ['2, k, 3', [-0.221668, 0.5250469, 1.0]], ['2, k, 4', [-0.3936128, 0.2743485, 1.0]], ['2, k, 5', [-0.4604082, 0.05946333, 1.0]], ['2, k, 6', [-0.4388808, -0.06689239, 1.0]], ['2, k, 7', [-0.4092915, -0.1198036, 1.0]], ['2, k, 8', [-0.06463678, 0.2650668, 1.0]], ['2, k, 9', [0.03544998, 0.05728303, 1.0]], ['2, k, 10', [-0.00989084, 0.2932504, 1.0]], ['2, k, 11', [-0.01266232, 0.3368449, 1.0]], ['2, k, 12', [-0.3078203, -0.1221266, 1.0]], ['2, k, 13', [-0.3940712, -0.2192193, 1.0]], ['2, k, 14', [-0.3952252, -0.6105947, 1.0]], ['2, k, 15', [-0.4136917, -0.6726986, 1.0]], ['2, k, 16', [-0.1586254, -0.1244963, 1.0]], ['2, k, 17', [-0.03658959, -0.2273204, 1.0]], ['2, k, 18', [-0.0385701, -0.6077812, 1.0]], ['2, k, 19', [-0.0187035, -0.668233, 1.0]], ['2, k, 20', [-0.21769, 0.326988, 1.0]], ['2, k, 21', [-0.4003716, -0.1576617, 1.0]], ['2, k, 22', [-0.3658358, -0.1299521, 1.0]], ['2, k, 23', [-0.03746309, 0.3980249, 1.0]], ['2, k, 24', [0.0297088, 0.3281193, 1.0]]]
[['2, k, 0', [-0.2354149, -0.1245177, 1.0]], ['2, k, 1', [-0.2256997, 0.1352293, 1.0]], ['2, k, 2', [-0.2147684, 0.3900011, 1.0]], ['2, k, 3', [-0.2218352, 0.5249822, 1.0]], ['2, k, 4', [-0.3936005, 0.2740727, 1.0]], ['2, k, 5', [-0.4608438, 0.05898511, 1.0]], ['2, k, 6', [-0.438842, -0.06696127, 1.0]], ['2, k, 7', [-0.4084315, -0.1205639, 1.0]], ['2, k, 8', [-0.06501161, 0.2652592, 1.0]], ['2, k, 9', [0.03525784, 0.05718811, 1.0]], ['2, k, 10', [-0.01245278, 0.3003747, 1.0]], ['2, k, 11', [-0.01546875, 0.3421969, 1.0]], ['2, k, 12', [-0.3077297, -0.1221549, 1.0]], ['2, k, 13', [-0.3940463, -0.2193487, 1.0]], ['2, k, 14', [-0.3951233, -0.6105568, 1.0]], ['2, k, 15', [-0.4138915, -0.6727724, 1.0]], ['2, k, 16', [-0.1583342, -0.1243784, 1.0]], ['2, k, 17', [-0.03665496, -0.2272902, 1.0]], ['2, k, 18', [-0.03856144, -0.6076111, 1.0]], ['2, k, 19', [-0.01670259, -0.6678294, 1.0]], ['2, k, 20', [-0.2176306, 0.3270397, 1.0]], ['2, k, 21', [-0.4091436, -0.1560813, 1.0]], ['2, k, 22', [-0.3672979, -0.1330656, 1.0]], ['2, k, 23', [-0.04380293, 0.40241, 1.0]], ['2, k, 24', [0.02426553, 0.3432144, 1.0]]]
[['2, k, 0', [-0.2354305, -0.1245636, 1.0]], ['2, k, 1', [-0.2257313, 0.1351767, 1.0]], ['2, k, 2', [-0.2148698, 0.3899184, 1.0]], ['2, k, 3', [-0.2219056, 0.5249654, 1.0]], ['2, k, 4', [-0.3935733, 0.2740181, 1.0]], ['2, k, 5', [-0.4608885, 0.05903022, 1.0]], ['2, k, 6', [-0.4389991, -0.06709333, 1.0]], ['2, k, 7', [-0.4120263, -0.1203774, 1.0]], ['2, k, 8', [-0.06527656, 0.2654568, 1.0]], ['2, k, 9', [0.0182608, 0.05785907, 1.0]], ['2, k, 10', [-0.01580092, 0.3051788, 1.0]], ['2, k, 11', [-0.01497335, 0.3405963, 1.0]], ['2, k, 12', [-0.3077445, -0.1222143, 1.0]], ['2, k, 13', [-0.3940725, -0.2193457, 1.0]], ['2, k, 14', [-0.3951193, -0.6105917, 1.0]], ['2, k, 15', [-0.4138493, -0.6727756, 1.0]], ['2, k, 16', [-0.158358, -0.1244227, 1.0]], ['2, k, 17', [-0.03665671, -0.2273062, 1.0]], ['2, k, 18', [-0.03801795, -0.6070711, 1.0]], ['2, k, 19', [-0.01511773, -0.6680708, 1.0]], ['2, k, 20', [-0.2177103, 0.3269649, 1.0]], ['2, k, 21', [-0.4099304, -0.1555588, 1.0]], ['2, k, 22', [-0.3696732, -0.1287511, 1.0]], ['2, k, 23', [-0.04194102, 0.4038446, 1.0]], ['2, k, 24', [0.03323849, 0.3474667, 1.0]]]
[['2, k, 0', [-0.2350441, -0.1243595, 1.0]], ['2, k, 1', [-0.2255665, 0.1353343, 1.0]], ['2, k, 2', [-0.2148921, 0.3900775, 1.0]], ['2, k, 3', [-0.2219719, 0.5247402, 1.0]], ['2, k, 4', [-0.3935938, 0.2738697, 1.0]], ['2, k, 5', [-0.4609449, 0.05883549, 1.0]], ['2, k, 6', [-0.4389953, -0.06708639, 1.0]], ['2, k, 7', [-0.4108017, -0.1183139, 1.0]], ['2, k, 8', [-0.06544563, 0.2656962, 1.0]], ['2, k, 9', [0.007134646, 0.07080457, 1.0]], ['2, k, 10', [-0.01826647, 0.3166637, 1.0]], ['2, k, 11', [-0.01302095, 0.3360735, 1.0]], ['2, k, 12', [-0.3074042, -0.1220894, 1.0]], ['2, k, 13', [-0.3940907, -0.2192487, 1.0]], ['2, k, 14', [-0.3951007, -0.610628, 1.0]], ['2, k, 15', [-0.4139013, -0.6728175, 1.0]], ['2, k, 16', [-0.1579123, -0.12412, 1.0]], ['2, k, 17', [-0.03662895, -0.2273119, 1.0]], ['2, k, 18', [-0.03797081, -0.6068055, 1.0]], ['2, k, 19', [-0.01468148, -0.6682211, 1.0]], ['2, k, 20', [-0.2176822, 0.3271161, 1.0]], ['2, k, 21', [-0.40726, -0.1545181, 1.0]], ['2, k, 22', [-0.3706267, -0.1282896, 1.0]], ['2, k, 23', [-0.03421254, 0.3996683, 1.0]], ['2, k, 24', [0.03310611, 0.338105, 1.0]]]
[['2, k, 0', [-0.234988, -0.1242411, 1.0]], ['2, k, 1', [-0.2255596, 0.1353438, 1.0]], ['2, k, 2', [-0.2149282, 0.3900235, 1.0]], ['2, k, 3', [-0.222188, 0.5244972, 1.0]], ['2, k, 4', [-0.3936465, 0.2739876, 1.0]], ['2, k, 5', [-0.4608089, 0.05806459, 1.0]], ['2, k, 6', [-0.4389555, -0.06705328, 1.0]], ['2, k, 7', [-0.4115305, -0.117796, 1.0]], ['2, k, 8', [-0.06565712, 0.265707, 1.0]], ['2, k, 9', [0.03075319, 0.06277828, 1.0]], ['2, k, 10', [-0.01270554, 0.3046522, 1.0]], ['2, k, 11', [-0.009572063, 0.3338805, 1.0]], ['2, k, 12', [-0.3074363, -0.1219789, 1.0]], ['2, k, 13', [-0.3940887, -0.2187222, 1.0]], ['2, k, 14', [-0.3953622, -0.6107715, 1.0]], ['2, k, 15', [-0.4138372, -0.6726666, 1.0]], ['2, k, 16', [-0.1577011, -0.1239652, 1.0]], ['2, k, 17', [-0.03663443, -0.2273164, 1.0]], ['2, k, 18', [-0.03798128, -0.6067331, 1.0]], ['2, k, 19', [-0.01449892, -0.6681278, 1.0]], ['2, k, 20', [-0.2176983, 0.3270919, 1.0]], ['2, k, 21', [-0.4084743, -0.1553413, 1.0]], ['2, k, 22', [-0.3652851, -0.1298366, 1.0]], ['2, k, 23', [-0.02770656, 0.3974211, 1.0]], ['2, k, 24', [0.04109345, 0.3325721, 1.0]]]
[['2, k, 0', [-0.2341836, -0.1247251, 1.0]], ['2, k, 1', [-0.2253354, 0.1352076, 1.0]], ['2, k, 2', [-0.214939, 0.3900093, 1.0]], ['2, k, 3', [-0.2223751, 0.5241277, 1.0]], ['2, k, 4', [-0.3936879, 0.2739207, 1.0]], ['2, k, 5', [-0.4611357, 0.05794825, 1.0]], ['2, k, 6', [-0.4389496, -0.06700653, 1.0]], ['2, k, 7', [-0.4099181, -0.1189222, 1.0]], ['2, k, 8', [-0.07004952, 0.2650671, 1.0]], ['2, k, 9', [0.0242617, 0.0511383, 1.0]], ['2, k, 10', [-0.002368295, 0.2835557, 1.0]], ['2, k, 11', [-0.01126486, 0.3445464, 1.0]], ['2, k, 12', [-0.3065581, -0.1227048, 1.0]], ['2, k, 13', [-0.3940772, -0.2188151, 1.0]], ['2, k, 14', [-0.3953396, -0.6107481, 1.0]], ['2, k, 15', [-0.4139614, -0.6726857, 1.0]], ['2, k, 16', [-0.1569812, -0.1242597, 1.0]], ['2, k, 17', [-0.03667027, -0.2270904, 1.0]], ['2, k, 18', [-0.03782494, -0.6065839, 1.0]], ['2, k, 19', [-0.01366153, -0.6675076, 1.0]], ['2, k, 20', [-0.2176814, 0.3270651, 1.0]], ['2, k, 21', [-0.4090304, -0.1563958, 1.0]], ['2, k, 22', [-0.3676323, -0.1293687, 1.0]], ['2, k, 23', [-0.03052546, 0.3889354, 1.0]], ['2, k, 24', [0.01805361, 0.3516619, 1.0]]]
[['2, k, 0', [-0.2343259, -0.1247928, 1.0]], ['2, k, 1', [-0.225619, 0.1350647, 1.0]], ['2, k, 2', [-0.2155988, 0.3897218, 1.0]], ['2, k, 3', [-0.2223899, 0.5241612, 1.0]], ['2, k, 4', [-0.3937221, 0.273874, 1.0]], ['2, k, 5', [-0.4609641, 0.05873086, 1.0]], ['2, k, 6', [-0.4389824, -0.06696425, 1.0]], ['2, k, 7', [-0.41133, -0.119975, 1.0]], ['2, k, 8', [-0.07143573, 0.2651585, 1.0]], ['2, k, 9', [0.007747812, 0.07223967, 1.0]], ['2, k, 10', [-0.001805735, 0.3013684, 1.0]], ['2, k, 11', [-0.01021074, 0.3486362, 1.0]], ['2, k, 12', [-0.306726, -0.1227572, 1.0]], ['2, k, 13', [-0.394077, -0.2185653, 1.0]], ['2, k, 14', [-0.395243, -0.6106496, 1.0]], ['2, k, 15', [-0.4139132, -0.672475, 1.0]], ['2, k, 16', [-0.1571224, -0.1243495, 1.0]], ['2, k, 17', [-0.03661275, -0.2271431, 1.0]], ['2, k, 18', [-0.03773292, -0.6064631, 1.0]], ['2, k, 19', [-0.01398366, -0.6674654, 1.0]], ['2, k, 20', [-0.2182288, 0.3268155, 1.0]], ['2, k, 21', [-0.4068502, -0.1573156, 1.0]], ['2, k, 22', [-0.3684013, -0.128178, 1.0]], ['2, k, 23', [-0.02335482, 0.3888798, 1.0]], ['2, k, 24', [0.01552436, 0.3544621, 1.0]]]
[['2, k, 0', [-0.2344454, -0.1244551, 1.0]], ['2, k, 1', [-0.2256315, 0.1351695, 1.0]], ['2, k, 2', [-0.2155923, 0.3897251, 1.0]], ['2, k, 3', [-0.222504, 0.5243179, 1.0]], ['2, k, 4', [-0.3937254, 0.2738834, 1.0]], ['2, k, 5', [-0.4609703, 0.05812683, 1.0]], ['2, k, 6', [-0.4325502, -0.1066318, 1.0]], ['2, k, 7', [-0.4132363, -0.146471, 1.0]], ['2, k, 8', [-0.07095268, 0.2652801, 1.0]], ['2, k, 9', [0.006386154, 0.07330077, 1.0]], ['2, k, 10', [0.005301369, 0.2928557, 1.0]], ['2, k, 11', [-0.001953029, 0.3357341, 1.0]], ['2, k, 12', [-0.3070839, -0.1223041, 1.0]], ['2, k, 13', [-0.3940277, -0.2186619, 1.0]], ['2, k, 14', [-0.3952133, -0.6105471, 1.0]], ['2, k, 15', [-0.4138367, -0.6724216, 1.0]], ['2, k, 16', [-0.1570836, -0.1240044, 1.0]], ['2, k, 17', [-0.03660468, -0.2271315, 1.0]], ['2, k, 18', [-0.0369184, -0.604871, 1.0]], ['2, k, 19', [-0.01328308, -0.6673993, 1.0]], ['2, k, 20', [-0.2182253, 0.3268338, 1.0]], ['2, k, 21', [-0.4097038, -0.1856562, 1.0]], ['2, k, 22', [-0.3788142, -0.1500115, 1.0]], ['2, k, 23', [-0.01001399, 0.3671208, 1.0]], ['2, k, 24', [0.02597142, 0.323844, 1.0]]]
