Exercise,Video,Repetition,Start,End,Incomplete
Exercise_1,V14,1,0:00:01.30,0:00:08.54,0
Exercise_1,V14,2,0:00:08.54,0:00:14.38,0
Exercise_1,V14,3,0:00:14.38,0:00:20.30,0
Exercise_1,V14,4,0:00:20.30,0:00:26.90,0
Exercise_1,V14,5,0:00:26.90,0:00:32.30,0
Exercise_1,V15,1,0:00:01.74,0:00:09.34,0
Exercise_1,V15,2,0:00:09.34,0:00:15.46,0
Exercise_1,V15,3,0:00:15.46,0:00:22.46,0
Exercise_1,V15,4,0:00:22.46,0:00:29.22,0
Exercise_1,V15,5,0:00:29.22,0:00:36.02,0
Exercise_1,V16,1,0:00:00.00,0:00:10.98,0
Exercise_1,V16,2,0:00:10.98,0:00:17.82,0
Exercise_1,V16,3,0:00:17.82,0:00:23.54,0
Exercise_1,V17,1,0:00:01.42,0:00:06.78,0
Exercise_1,V17,2,0:00:06.78,0:00:10.90,0
Exercise_1,V17,3,0:00:10.90,0:00:14.94,0
Exercise_1,V17,4,0:00:14.94,0:00:18.66,0
Exercise_1,V18,1,0:00:10.90,0:00:16.74,0
Exercise_1,V18,2,0:00:16.74,0:00:22.46,0
Exercise_1,V18,3,0:00:22.46,0:00:27.50,0
Exercise_1,V18,4,0:00:27.50,0:00:32.78,0
Exercise_1,V18,5,0:00:32.78,0:00:37.74,0
Exercise_1,V18,6,0:00:37.74,0:00:42.74,0
Exercise_1,V19,1,0:00:02.22,0:00:08.90,0
Exercise_1,V19,2,0:00:08.90,0:00:15.02,0
Exercise_1,V19,3,0:00:15.02,0:00:20.38,0
Exercise_1,V19,4,0:00:20.38,0:00:25.18,0
Exercise_1,V19,5,0:00:25.18,0:00:29.82,0
Exercise_1,V20,1,0:00:00.82,0:00:07.58,0
Exercise_1,V20,2,0:00:07.58,0:00:14.34,0
Exercise_1,V20,3,0:00:14.34,0:00:21.18,0
Exercise_1,V20,4,0:00:21.18,0:00:28.82,0
Exercise_1,V21,1,0:00:01.14,0:00:05.56,0
Exercise_1,V21,2,0:00:05.56,0:00:09.18,0
Exercise_1,V21,3,0:00:09.18,0:00:12.85,0
Exercise_1,V21,4,0:00:12.85,0:00:16.64,0
Exercise_1,V21,5,0:00:16.64,0:00:20.31,0
Exercise_1,V22,1,0:00:01.42,0:00:08.90,0
Exercise_1,V22,2,0:00:08.90,0:00:16.18,0
Exercise_1,V22,3,0:00:16.18,0:00:21.78,0
Exercise_1,V22,4,0:00:21.78,0:00:27.10,0
Exercise_1,V22,5,0:00:27.10,0:00:33.18,0
Exercise_1,V22,6,0:00:33.18,0:00:38.30,0
Exercise_1,V23,1,0:00:02.34,0:00:06.86,0
Exercise_1,V23,2,0:00:06.86,0:00:11.22,0
Exercise_1,V23,3,0:00:11.22,0:00:16.54,0
Exercise_1,V23,4,0:00:16.54,0:00:21.22,1
Exercise_1,V24,1,0:00:03.34,0:00:13.70,0
Exercise_1,V24,2,0:00:13.70,0:00:21.10,0
Exercise_1,V24,3,0:00:21.10,0:00:27.86,0
Exercise_1,V25,1,0:00:12.02,0:00:20.10,0
Exercise_1,V25,2,0:00:20.10,0:00:27.34,0
Exercise_1,V25,3,0:00:27.34,0:00:34.62,0
Exercise_1,V25,4,0:00:34.62,0:00:41.26,0
Exercise_1,V25,5,0:00:41.26,0:00:49.06,0
Exercise_1,V26,1,0:00:01.14,0:00:07.10,0
Exercise_1,V26,2,0:00:07.10,0:00:12.50,0
Exercise_1,V26,3,0:00:12.50,0:00:18.06,0
Exercise_1,V26,4,0:00:18.06,0:00:23.34,0
Exercise_1,V26,5,0:00:23.34,0:00:28.66,0
Exercise_1,V27,1,0:00:01.50,0:00:06.90,0
Exercise_1,V27,2,0:00:06.90,0:00:17.98,0
Exercise_1,V27,3,0:00:17.98,0:00:28.14,0
Exercise_1,V27,4,0:00:28.14,0:00:38.90,0
Exercise_1,V27,5,0:00:38.90,0:00:49.38,0
Exercise_1,V28,1,0:00:09.06,0:00:16.18,0
Exercise_1,V28,2,0:00:16.18,0:00:22.22,0
Exercise_1,V28,3,0:00:22.22,0:00:27.58,0
Exercise_1,V28,4,0:00:27.58,0:00:33.50,0
Exercise_1,V28,5,0:00:33.50,0:00:39.26,0
Exercise_1,V29,1,0:00:01.50,0:00:08.46,0
Exercise_1,V29,2,0:00:08.46,0:00:15.98,0
Exercise_1,V29,3,0:00:15.98,0:00:22.66,0
Exercise_1,V30,1,0:00:03.94,0:00:09.38,0
Exercise_1,V30,2,0:00:09.38,0:00:14.98,0
Exercise_1,V30,3,0:00:14.98,0:00:20.94,0
Exercise_1,V30,4,0:00:20.94,0:00:27.02,0
Exercise_1,V31,1,0:00:01.92,0:00:10.84,0
Exercise_1,V31,2,0:00:10.84,0:00:21.04,0
Exercise_1,V31,3,0:00:21.04,0:00:29.84,0
Exercise_1,V31,4,0:00:29.84,0:00:38.60,0
Exercise_1,V31,5,0:00:38.60,0:00:45.16,1
Exercise_1,V32,1,0:00:03.60,0:00:13.24,0
Exercise_1,V32,2,0:00:13.24,0:00:20.88,0
Exercise_1,V32,3,0:00:20.88,0:00:29.33,1
Exercise_1,V33,1,0:00:01.66,0:00:18.64,0
Exercise_1,V33,2,0:00:18.64,0:00:32.24,0
Exercise_1,V33,3,0:00:32.24,0:00:42.12,0
Exercise_1,V33,4,0:00:42.12,0:00:50.49,1
Exercise_1,V34,1,0:00:01.66,0:00:08.80,0
Exercise_1,V34,2,0:00:08.80,0:00:14.08,0
Exercise_1,V34,3,0:00:14.08,0:00:21.00,0
Exercise_1,V35,1,0:00:03.56,0:00:09.16,0
Exercise_1,V35,2,0:00:09.16,0:00:15.60,0
Exercise_1,V35,3,0:00:15.60,0:00:21.72,0
Exercise_1,V36,1,0:00:06.94,0:00:11.54,0
Exercise_1,V36,2,0:00:11.54,0:00:15.54,0
Exercise_1,V36,3,0:00:15.54,0:00:19.92,0
Exercise_1,V36,4,0:00:19.92,0:00:24.16,0
Exercise_1,V37,1,0:00:01.42,0:00:06.28,0
Exercise_1,V37,2,0:00:06.28,0:00:10.96,0
Exercise_1,V37,3,0:00:10.96,0:00:15.24,0
Exercise_1,V37,4,0:00:15.24,0:00:19.48,0
Exercise_1,V37,5,0:00:19.48,0:00:24.32,0
Exercise_1,V38,1,0:00:02.76,0:00:11.44,0
Exercise_1,V38,2,0:00:11.44,0:00:18.88,0
Exercise_1,V38,3,0:00:18.88,0:00:26.88,0
Exercise_1,V39,1,0:00:00.00,0:00:05.84,0
Exercise_1,V39,2,0:00:05.84,0:00:10.48,0
Exercise_1,V39,3,0:00:10.48,0:00:14.88,0
Exercise_1,V39,4,0:00:14.88,0:00:18.66,0
Exercise_1,V39,5,0:00:18.66,0:00:22.48,1
Exercise_1,V40,1,0:00:03.20,0:00:08.94,0
Exercise_1,V40,2,0:00:08.94,0:00:15.76,0
Exercise_1,V40,3,0:00:15.76,0:00:22.04,0
Exercise_1,V40,4,0:00:22.04,0:00:27.05,1
Exercise_1,V41,1,0:00:01.76,0:00:06.78,0
Exercise_1,V41,2,0:00:06.78,0:00:11.88,0
Exercise_1,V41,3,0:00:11.88,0:00:16.68,0
Exercise_1,V41,4,0:00:16.68,0:00:21.36,0
Exercise_1,V41,5,0:00:21.36,0:00:24.96,1
Exercise_1,V42,1,0:00:07.66,0:00:12.64,0
Exercise_1,V42,2,0:00:12.64,0:00:16.98,0
Exercise_1,V42,3,0:00:16.98,0:00:21.36,0
Exercise_1,V42,4,0:00:21.36,0:00:25.76,0
Exercise_1,V42,5,0:00:25.76,0:00:30.16,0
Exercise_1,V43,1,0:00:01.58,0:00:06.24,0
Exercise_1,V43,2,0:00:06.24,0:00:10.76,0
Exercise_1,V43,3,0:00:10.76,0:00:14.76,0
Exercise_1,V43,4,0:00:14.76,0:00:18.84,0
Exercise_1,V43,5,0:00:18.84,0:00:22.84,0
Exercise_1,V44,1,0:00:04.62,0:00:07.44,0
Exercise_1,V44,2,0:00:07.44,0:00:10.34,0
Exercise_1,V44,3,0:00:10.34,0:00:13.36,0
Exercise_1,V44,4,0:00:13.36,0:00:16.34,0
Exercise_1,V44,5,0:00:16.34,0:00:18.49,1
Exercise_1,V45,1,0:00:00.90,0:00:11.12,0
Exercise_1,V45,2,0:00:11.12,0:00:21.48,0
Exercise_1,V45,3,0:00:21.48,0:00:27.28,0
Exercise_1,V46,1,0:00:04.82,0:00:09.36,0
Exercise_1,V46,2,0:00:09.36,0:00:14.08,0
Exercise_1,V46,3,0:00:14.08,0:00:18.92,0
Exercise_1,V46,4,0:00:18.92,0:00:23.72,0
Exercise_1,V46,5,0:00:23.72,0:00:28.76,0
Exercise_1,V47,1,0:00:02.52,0:00:11.48,0
Exercise_1,V47,2,0:00:11.48,0:00:19.20,0
Exercise_1,V47,3,0:00:19.20,0:00:26.52,0
Exercise_1,V47,4,0:00:26.52,0:00:33.62,0
Exercise_1,V47,5,0:00:33.62,0:00:40.92,0
Exercise_1,V48,1,0:00:02.04,0:00:10.50,0
Exercise_1,V48,2,0:00:10.50,0:00:18.68,0
Exercise_1,V48,3,0:00:18.68,0:00:27.16,0
Exercise_1,V48,4,0:00:27.16,0:00:36.38,0
Exercise_1,V48,5,0:00:36.38,0:00:46.56,0
Exercise_1,V49,1,0:00:03.94,0:00:11.18,0
Exercise_1,V49,2,0:00:11.18,0:00:19.14,0
Exercise_1,V49,3,0:00:19.14,0:00:26.86,0
Exercise_1,V49,4,0:00:26.86,0:00:34.30,0
Exercise_1,V49,5,0:00:34.30,0:00:41.78,0
Exercise_1,V50,1,0:00:05.38,0:00:11.66,0
Exercise_1,V50,2,0:00:11.66,0:00:18.38,0
Exercise_1,V50,3,0:00:18.38,0:00:24.78,0
Exercise_1,V50,4,0:00:24.78,0:00:30.98,0
Exercise_1,V50,5,0:00:30.98,0:00:36.82,0
Exercise_1,V51,1,0:00:00.50,0:00:06.22,0
Exercise_1,V51,2,0:00:06.22,0:00:11.46,0
Exercise_1,V51,3,0:00:11.46,0:00:16.46,0
Exercise_1,V51,4,0:00:16.46,0:00:21.94,0
Exercise_1,V52,1,0:00:07.62,0:00:12.94,0
Exercise_1,V52,2,0:00:12.94,0:00:17.30,0
Exercise_1,V52,3,0:00:17.30,0:00:21.70,0
Exercise_1,V52,4,0:00:21.70,0:00:25.90,0
Exercise_1,V52,5,0:00:25.90,0:00:30.50,0
Exercise_1,V53,1,0:00:00.90,0:00:06.98,0
Exercise_1,V53,2,0:00:06.98,0:00:11.86,0
Exercise_1,V53,3,0:00:11.86,0:00:16.74,0
Exercise_1,V53,4,0:00:16.74,0:00:21.50,0
Exercise_1,V53,5,0:00:21.50,0:00:24.54,1
Exercise_1,V54,1,0:00:10.06,0:00:16.02,0
Exercise_1,V54,2,0:00:16.02,0:00:21.58,0
Exercise_1,V54,3,0:00:21.58,0:00:27.54,0
Exercise_1,V54,4,0:00:27.54,0:00:34.10,0
Exercise_1,V54,5,0:00:34.10,0:00:40.62,0
Exercise_1,V54,6,0:00:40.62,0:00:47.18,0
Exercise_1,V55,1,0:00:01.74,0:00:08.98,0
Exercise_1,V55,2,0:00:08.98,0:00:14.82,0
Exercise_1,V55,3,0:00:14.82,0:00:20.10,0
Exercise_1,V55,4,0:00:20.10,0:00:25.50,0
Exercise_1,V55,5,0:00:25.50,0:00:30.78,0
Exercise_1,V56,1,0:00:02.47,0:00:06.77,0
Exercise_1,V56,2,0:00:06.77,0:00:10.68,0
Exercise_1,V56,3,0:00:10.68,0:00:14.31,0
Exercise_1,V56,4,0:00:14.31,0:00:18.22,0
Exercise_1,V56,5,0:00:18.22,0:00:21.93,0
Exercise_1,V57,1,0:00:00.00,0:00:05.64,0
Exercise_1,V57,2,0:00:05.64,0:00:10.96,0
Exercise_1,V57,3,0:00:12.20,0:00:16.80,0
Exercise_1,V57,4,0:00:16.80,0:00:21.68,0
Exercise_1,V57,5,0:00:21.68,0:00:26.76,1
Exercise_1,V58,1,0:00:07.64,0:00:15.24,0
Exercise_1,V58,2,0:00:15.24,0:00:22.60,0
Exercise_1,V58,3,0:00:23.40,0:00:30.48,0
Exercise_1,V58,4,0:00:30.48,0:00:38.48,0
Exercise_1,V58,5,0:00:38.48,0:00:46.04,0
Exercise_1,V59,1,0:00:04.95,0:00:11.97,0
Exercise_1,V59,2,0:00:11.97,0:00:18.75,0
Exercise_1,V59,3,0:00:18.75,0:00:24.79,0
Exercise_1,V59,4,0:00:24.79,0:00:30.91,0
Exercise_1,V59,5,0:00:30.91,0:00:36.58,1
Exercise_1,V60,1,0:00:07.66,0:00:13.30,0
Exercise_1,V60,2,0:00:13.30,0:00:19.58,0
Exercise_1,V60,3,0:00:19.58,0:00:26.58,0
Exercise_1,V60,4,0:00:26.58,0:00:33.42,0
Exercise_1,V60,5,0:00:33.42,0:00:40.46,0
Exercise_1,V60,6,0:00:40.46,0:00:47.22,0
Exercise_1,V61,1,0:00:03.48,0:00:08.92,0
Exercise_1,V61,2,0:00:08.92,0:00:14.36,0
Exercise_1,V61,3,0:00:14.36,0:00:19.84,0
Exercise_1,V62,1,0:00:02.88,0:00:12.20,0
Exercise_1,V62,2,0:00:12.20,0:00:21.08,0
Exercise_1,V62,3,0:00:21.08,0:00:29.16,0
Exercise_1,V62,4,0:00:29.16,0:00:36.84,1
Exercise_1,V63,1,0:00:15.22,0:00:26.38,0
Exercise_1,V63,2,0:00:26.38,0:00:36.58,0
Exercise_1,V63,3,0:00:36.58,0:00:45.46,0
Exercise_1,V63,4,0:00:45.46,0:00:55.10,0
Exercise_1,V63,5,0:00:55.10,0:01:04.46,0
Exercise_1,V64,1,0:00:04.00,0:00:11.20,0
Exercise_1,V64,2,0:00:11.20,0:00:18.84,0
Exercise_1,V64,3,0:00:18.84,0:00:24.64,1
Exercise_1,V65,1,0:00:06.84,0:00:10.92,0
Exercise_1,V65,2,0:00:10.92,0:00:14.84,0
Exercise_1,V65,3,0:00:14.84,0:00:18.60,0
Exercise_1,V65,4,0:00:18.60,0:00:22.28,0
Exercise_1,V65,5,0:00:22.28,0:00:25.84,0
Exercise_1,V66,1,0:00:01.20,0:00:05.24,0
Exercise_1,V66,2,0:00:05.24,0:00:09.32,0
Exercise_1,V66,3,0:00:09.32,0:00:13.32,0
Exercise_1,V66,4,0:00:13.32,0:00:16.44,1
Exercise_2,V1,1,0:00:01.70,0:00:06.86,0
Exercise_2,V1,2,0:00:06.86,0:00:11.50,0
Exercise_2,V1,3,0:00:11.50,0:00:15.74,0
Exercise_2,V1,4,0:00:15.74,0:00:19.82,0
Exercise_2,V1,5,0:00:19.82,0:00:22.46,1
Exercise_2,V2,1,0:00:01.26,0:00:08.22,0
Exercise_2,V2,2,0:00:08.22,0:00:14.34,0
Exercise_2,V2,3,0:00:14.34,0:00:20.74,0
Exercise_2,V3,1,0:00:00.00,0:00:08.78,0
Exercise_2,V3,2,0:00:08.78,0:00:16.06,0
Exercise_2,V4,1,0:00:01.98,0:00:06.86,0
Exercise_2,V4,2,0:00:06.86,0:00:11.22,0
Exercise_2,V4,3,0:00:11.22,0:00:15.62,0
Exercise_2,V4,4,0:00:15.62,0:00:20.10,0
Exercise_2,V4,5,0:00:20.10,0:00:23.90,1
Exercise_2,V5,1,0:00:01.58,0:00:15.34,0
Exercise_2,V5,2,0:00:15.34,0:00:22.94,0
Exercise_2,V5,3,0:00:22.94,0:00:29.26,0
Exercise_2,V5,4,0:00:29.26,0:00:35.14,0
Exercise_2,V5,5,0:00:35.14,0:00:41.22,1
Exercise_2,V6,1,0:00:01.54,0:00:07.06,0
Exercise_2,V6,2,0:00:07.06,0:00:12.54,0
Exercise_2,V6,3,0:00:12.54,0:00:18.10,0
Exercise_2,V6,4,0:00:18.10,0:00:23.06,1
Exercise_2,V7,1,0:00:00.66,0:00:04.58,0
Exercise_2,V7,2,0:00:04.58,0:00:09.18,0
Exercise_2,V7,3,0:00:09.18,0:00:13.34,0
Exercise_2,V7,4,0:00:13.34,0:00:18.22,0
Exercise_2,V7,5,0:00:18.22,0:00:21.06,1
Exercise_2,V8,1,0:00:06.66,0:00:11.74,0
Exercise_2,V8,2,0:00:11.74,0:00:16.50,0
Exercise_2,V8,3,0:00:16.50,0:00:20.86,0
Exercise_2,V8,4,0:00:20.86,0:00:25.42,0
Exercise_2,V8,5,0:00:25.42,0:00:30.02,0
Exercise_2,V9,1,0:00:00.00,0:00:04.22,0
Exercise_2,V9,2,0:00:04.22,0:00:08.14,0
Exercise_2,V9,3,0:00:08.14,0:00:11.74,0
Exercise_2,V9,4,0:00:11.74,0:00:15.18,0
Exercise_2,V10,1,0:00:01.78,0:00:09.94,0
Exercise_2,V10,2,0:00:09.94,0:00:17.74,0
Exercise_2,V10,3,0:00:17.74,0:00:25.26,0
Exercise_2,V10,4,0:00:25.26,0:00:33.18,0
Exercise_2,V10,5,0:00:33.18,0:00:40.58,0
Exercise_2,V10,6,0:00:40.58,0:00:47.90,0
Exercise_2,V10,7,0:00:47.90,0:00:54.62,0
Exercise_2,V11,1,0:00:03.85,0:00:11.18,0
Exercise_2,V11,2,0:00:11.18,0:00:18.52,0
Exercise_2,V11,3,0:00:18.52,0:00:25.60,0
Exercise_2,V11,4,0:00:25.60,0:00:32.97,0
Exercise_2,V11,5,0:00:32.97,0:00:38.39,1
Exercise_2,V12,1,0:00:01.82,0:00:10.70,0
Exercise_2,V12,2,0:00:10.70,0:00:18.62,0
Exercise_2,V12,3,0:00:18.62,0:00:26.22,0
Exercise_2,V13,1,0:00:01.82,0:00:08.30,0
Exercise_2,V13,2,0:00:08.30,0:00:14.70,0
Exercise_2,V13,3,0:00:14.70,0:00:21.06,0
Exercise_2,V13,4,0:00:21.06,0:00:27.58,0
Exercise_2,V13,5,0:00:27.58,0:00:33.58,0
Exercise_2,V14,1,0:00:02.30,0:00:08.02,0
Exercise_2,V14,2,0:00:08.02,0:00:13.42,0
Exercise_2,V14,3,0:00:13.42,0:00:19.02,0
Exercise_2,V14,4,0:00:19.02,0:00:24.58,0
Exercise_2,V15,1,0:00:02.22,0:00:07.66,0
Exercise_2,V15,2,0:00:07.66,0:00:13.50,0
Exercise_2,V15,3,0:00:13.50,0:00:19.02,0
Exercise_2,V15,4,0:00:19.02,0:00:24.94,0
Exercise_2,V16,1,0:00:01.10,0:00:06.34,0
Exercise_2,V16,2,0:00:06.34,0:00:11.42,0
Exercise_2,V16,3,0:00:11.42,0:00:16.10,0
Exercise_2,V16,4,0:00:16.10,0:00:20.70,0
Exercise_2,V16,5,0:00:20.70,0:00:25.18,0
Exercise_2,V17,1,0:00:01.98,0:00:06.54,0
Exercise_2,V17,2,0:00:06.54,0:00:10.94,0
Exercise_2,V17,3,0:00:10.94,0:00:15.26,0
Exercise_2,V17,4,0:00:15.26,0:00:19.54,0
Exercise_2,V18,1,0:00:03.86,0:00:08.26,0
Exercise_2,V18,2,0:00:08.26,0:00:12.34,0
Exercise_2,V18,3,0:00:12.34,0:00:16.18,0
Exercise_2,V18,4,0:00:16.18,0:00:20.22,0
Exercise_2,V18,5,0:00:20.22,0:00:25.02,0
Exercise_2,V18,6,0:00:25.02,0:00:29.42,1
Exercise_2,V19,1,0:00:03.22,0:00:10.46,0
Exercise_2,V19,2,0:00:10.46,0:00:18.14,0
Exercise_2,V19,3,0:00:18.14,0:00:25.66,0
Exercise_2,V19,4,0:00:25.66,0:00:33.02,0
Exercise_2,V19,5,0:00:33.02,0:00:40.10,0
Exercise_2,V20,1,0:00:06.86,0:00:13.58,0
Exercise_2,V20,2,0:00:13.58,0:00:21.02,0
Exercise_2,V20,3,0:00:21.02,0:00:28.50,0
Exercise_2,V20,4,0:00:28.50,0:00:36.06,0
Exercise_2,V20,5,0:00:36.06,0:00:42.34,0
Exercise_2,V21,1,0:00:05.90,0:00:13.18,0
Exercise_2,V21,2,0:00:13.18,0:00:19.94,0
Exercise_2,V21,3,0:00:19.94,0:00:26.78,0
Exercise_2,V21,4,0:00:26.78,0:00:33.62,0
Exercise_2,V21,5,0:00:33.62,0:00:39.98,0
Exercise_2,V22,1,0:00:05.34,0:00:10.58,0
Exercise_2,V22,2,0:00:10.58,0:00:15.38,0
Exercise_2,V22,3,0:00:15.38,0:00:20.38,0
Exercise_2,V22,4,0:00:20.38,0:00:25.38,0
Exercise_2,V22,5,0:00:25.38,0:00:30.58,0
Exercise_2,V23,1,0:00:00.78,0:00:04.46,0
Exercise_2,V23,2,0:00:04.46,0:00:08.62,0
Exercise_2,V23,3,0:00:08.62,0:00:12.78,0
Exercise_2,V23,4,0:00:12.78,0:00:16.70,0
Exercise_2,V23,5,0:00:16.70,0:00:20.70,0
Exercise_2,V24,1,0:00:02.46,0:00:10.34,0
Exercise_2,V24,2,0:00:10.34,0:00:17.34,0
Exercise_2,V24,3,0:00:17.34,0:00:25.06,0
Exercise_2,V24,4,0:00:25.06,0:00:32.50,0
Exercise_2,V24,5,0:00:32.50,0:00:39.62,0
Exercise_2,V25,1,0:00:01.42,0:00:07.86,0
Exercise_2,V25,2,0:00:07.86,0:00:13.98,0
Exercise_2,V25,3,0:00:13.98,0:00:20.26,0
Exercise_2,V26,1,0:00:11.24,0:00:18.32,0
Exercise_2,V26,2,0:00:18.32,0:00:25.36,0
Exercise_2,V26,3,0:00:25.36,0:00:32.16,0
Exercise_2,V26,4,0:00:32.16,0:00:39.04,0
Exercise_2,V26,5,0:00:39.04,0:00:45.88,0
Exercise_2,V27,1,0:00:10.28,0:00:18.12,0
Exercise_2,V27,2,0:00:18.12,0:00:25.52,0
Exercise_2,V27,3,0:00:25.52,0:00:32.68,0
Exercise_2,V27,4,0:00:32.68,0:00:39.44,0
Exercise_2,V27,5,0:00:39.44,0:00:44.36,0
Exercise_2,V28,1,0:00:02.80,0:00:07.98,0
Exercise_2,V28,2,0:00:08.60,0:00:14.40,0
Exercise_2,V28,3,0:00:14.68,0:00:20.80,0
Exercise_2,V29,1,0:00:01.20,0:00:07.76,0
Exercise_2,V29,2,0:00:07.76,0:00:13.40,0
Exercise_2,V29,3,0:00:13.40,0:00:19.36,0
Exercise_2,V29,4,0:00:19.36,0:00:25.16,0
Exercise_2,V29,5,0:00:25.16,0:00:31.12,0
Exercise_2,V29,6,0:00:31.12,0:00:37.04,0
Exercise_2,V30,1,0:00:09.04,0:00:15.32,0
Exercise_2,V30,2,0:00:15.98,0:00:22.28,0
Exercise_2,V30,3,0:00:22.28,0:00:28.48,0
Exercise_2,V30,4,0:00:28.48,0:00:34.32,0
Exercise_2,V30,5,0:00:34.32,0:00:40.48,0
Exercise_2,V31,1,0:00:02.84,0:00:08.88,0
Exercise_2,V31,2,0:00:08.88,0:00:14.84,0
Exercise_2,V31,3,0:00:14.84,0:00:20.64,0
Exercise_2,V31,4,0:00:20.64,0:00:26.76,0
Exercise_2,V32,1,0:00:00.56,0:00:05.08,0
Exercise_2,V32,2,0:00:05.08,0:00:10.32,0
Exercise_2,V32,3,0:00:10.32,0:00:14.88,0
Exercise_2,V32,4,0:00:14.88,0:00:19.28,0
Exercise_2,V32,5,0:00:19.28,0:00:23.98,0
Exercise_2,V33,1,0:00:01.24,0:00:07.96,0
Exercise_2,V33,2,0:00:07.96,0:00:13.84,0
Exercise_2,V33,3,0:00:13.84,0:00:19.64,0
Exercise_2,V33,4,0:00:19.64,0:00:25.08,0
Exercise_2,V33,5,0:00:25.08,0:00:30.92,0
Exercise_2,V34,1,0:00:00.00,0:00:05.16,0
Exercise_2,V34,2,0:00:05.16,0:00:09.84,0
Exercise_2,V34,3,0:00:09.84,0:00:14.60,0
Exercise_2,V35,1,0:00:07.92,0:00:12.04,0
Exercise_2,V35,2,0:00:12.04,0:00:16.20,0
Exercise_2,V35,3,0:00:16.20,0:00:20.52,0
Exercise_2,V35,4,0:00:20.52,0:00:25.64,0
Exercise_2,V35,5,0:00:25.64,0:00:30.88,0
Exercise_2,V36,1,0:00:00.76,0:00:06.48,0
Exercise_2,V36,2,0:00:06.48,0:00:12.28,0
Exercise_2,V36,3,0:00:12.28,0:00:18.12,0
Exercise_2,V36,4,0:00:18.12,0:00:23.88,0
Exercise_2,V36,5,0:00:23.88,0:00:29.16,0
Exercise_2,V37,1,0:00:02.20,0:00:07.28,0
Exercise_2,V37,2,0:00:07.28,0:00:12.32,0
Exercise_2,V37,3,0:00:12.32,0:00:16.48,0
Exercise_2,V37,4,0:00:16.48,0:00:20.56,0
Exercise_2,V37,5,0:00:20.56,0:00:24.60,0
Exercise_2,V38,1,0:00:01.40,0:00:07.80,0
Exercise_2,V38,2,0:00:07.80,0:00:14.36,0
Exercise_2,V38,3,0:00:14.36,0:00:21.36,0
Exercise_2,V38,4,0:00:21.76,0:00:28.64,0
Exercise_2,V38,5,0:00:28.64,0:00:35.40,0
Exercise_2,V39,1,0:00:01.85,0:00:05.17,0
Exercise_2,V39,2,0:00:05.17,0:00:08.42,0
Exercise_2,V39,3,0:00:08.42,0:00:11.73,0
Exercise_2,V39,4,0:00:11.73,0:00:14.91,0
Exercise_2,V39,5,0:00:14.91,0:00:18.64,0
Exercise_2,V40,1,0:00:03.82,0:00:13.48,0
Exercise_2,V40,2,0:00:13.48,0:00:23.72,0
Exercise_2,V40,3,0:00:23.72,0:00:34.12,0
Exercise_2,V40,4,0:00:34.12,0:00:44.60,0
Exercise_2,V40,5,0:00:44.60,0:00:55.12,0
Exercise_2,V41,1,0:00:06.90,0:00:12.12,0
Exercise_2,V41,2,0:00:12.12,0:00:17.22,0
Exercise_2,V41,3,0:00:17.22,0:00:22.40,0
Exercise_2,V41,4,0:00:22.40,0:00:27.80,0
Exercise_2,V41,5,0:00:27.80,0:00:33.12,0
Exercise_2,V42,1,0:00:00.00,0:00:12.52,0
Exercise_2,V42,2,0:00:12.52,0:00:24.50,0
Exercise_2,V42,3,0:00:24.50,0:00:35.80,0
Exercise_2,V43,1,0:00:03.64,0:00:07.28,0
Exercise_2,V43,2,0:00:07.28,0:00:10.64,0
Exercise_2,V43,3,0:00:10.64,0:00:13.74,0
Exercise_2,V43,4,0:00:13.74,0:00:17.08,0
Exercise_2,V43,5,0:00:17.08,0:00:20.44,0
Exercise_2,V44,1,0:00:14.92,0:00:24.12,0
Exercise_2,V44,2,0:00:24.12,0:00:33.24,0
Exercise_2,V44,3,0:00:33.24,0:00:42.16,0
Exercise_2,V44,4,0:00:42.16,0:00:50.68,0
Exercise_2,V44,5,0:00:50.68,0:00:59.12,0
Exercise_2,V45,1,0:00:03.68,0:00:09.32,0
Exercise_2,V45,2,0:00:09.32,0:00:14.80,0
Exercise_2,V45,3,0:00:14.80,0:00:21.00,0
Exercise_2,V46,1,0:00:02.30,0:00:12.04,0
Exercise_2,V46,2,0:00:12.04,0:00:21.36,0
Exercise_2,V46,3,0:00:21.36,0:00:32.64,0
Exercise_2,V46,4,0:00:32.64,0:00:41.64,0
Exercise_2,V47,1,0:00:08.56,0:00:14.44,0
Exercise_2,V47,2,0:00:14.44,0:00:20.32,0
Exercise_2,V47,3,0:00:20.32,0:00:26.40,0
Exercise_2,V47,4,0:00:26.40,0:00:32.44,0
Exercise_2,V47,5,0:00:32.44,0:00:38.88,0
Exercise_2,V47,6,0:00:38.88,0:00:45.08,0
Exercise_2,V48,1,0:00:07.54,0:00:11.56,0
Exercise_2,V48,2,0:00:11.56,0:00:14.96,0
Exercise_2,V48,3,0:00:14.96,0:00:19.12,0
Exercise_2,V48,4,0:00:19.12,0:00:22.92,0
Exercise_2,V48,5,0:00:22.92,0:00:26.52,0
Exercise_2,V49,1,0:00:02.56,0:00:07.94,0
Exercise_2,V49,2,0:00:07.94,0:00:13.48,0
Exercise_2,V49,3,0:00:13.48,0:00:18.86,1
Exercise_2,V50,1,0:00:01.50,0:00:06.36,0
Exercise_2,V50,2,0:00:06.36,0:00:11.02,0
