[['2, k, 0', [-0.2013592, -0.2006397, 1.0]], ['2, k, 1', [-0.1994007, 0.07769581, 1.0]], ['2, k, 2', [-0.195455, 0.3508494, 1.0]], ['2, k, 3', [-0.2003494, 0.4782551, 1.0]], ['2, k, 4', [-0.330503, 0.2362742, 1.0]], ['2, k, 5', [-0.3351667, 0.05593601, 1.0]], ['2, k, 6', [-0.2170541, -0.07271353, 1.0]], ['2, k, 7', [-0.1914159, -0.1606365, 1.0]], ['2, k, 8', [-0.05445311, 0.2474414, 1.0]], ['2, k, 9', [-0.03926115, 0.04178934, 1.0]], ['2, k, 10', [-0.112058, -0.1451998, 1.0]], ['2, k, 11', [-0.1513725, -0.161528, 1.0]], ['2, k, 12', [-0.2825469, -0.1983401, 1.0]], ['2, k, 13', [-0.2884947, -0.2913491, 1.0]], ['2, k, 14', [-0.2828443, -0.6517431, 1.0]], ['2, k, 15', [-0.2710727, -0.6808627, 1.0]], ['2, k, 16', [-0.1144893, -0.1975744, 1.0]], ['2, k, 17', [-0.02191664, -0.2769687, 1.0]], ['2, k, 18', [-0.02588069, -0.6385068, 1.0]], ['2, k, 19', [0.001349168, -0.7115541, 1.0]], ['2, k, 20', [-0.1965323, 0.2838396, 1.0]], ['2, k, 21', [-0.1620502, -0.1847119, 1.0]], ['2, k, 22', [-0.2042349, -0.1649, 1.0]], ['2, k, 23', [-0.1956104, -0.1948975, 1.0]], ['2, k, 24', [-0.1599767, -0.1921362, 1.0]]]
[['2, k, 0', [-0.1734841, -0.2380347, 1.0]], ['2, k, 1', [-0.1736933, 0.04051559, 1.0]], ['2, k, 2', [-0.1730628, 0.3099051, 1.0]], ['2, k, 3', [-0.176514, 0.4402915, 1.0]], ['2, k, 4', [-0.3090466, 0.2067475, 1.0]], ['2, k, 5', [-0.3048493, 0.02855022, 1.0]], ['2, k, 6', [-0.221618, -0.1015816, 1.0]], ['2, k, 7', [-0.2060978, -0.1382328, 1.0]], ['2, k, 8', [-0.03354399, 0.2150776, 1.0]], ['2, k, 9', [-0.01551901, 0.02823167, 1.0]], ['2, k, 10', [-0.1261131, -0.05012486, 1.0]], ['2, k, 11', [-0.1630508, -0.07623072, 1.0]], ['2, k, 12', [-0.2530245, -0.2363099, 1.0]], ['2, k, 13', [-0.3095411, -0.2756863, 1.0]], ['2, k, 14', [-0.288669, -0.635716, 1.0]], ['2, k, 15', [-0.2792563, -0.6645385, 1.0]], ['2, k, 16', [-0.08906049, -0.2338073, 1.0]], ['2, k, 17', [0.03698604, -0.2787738, 1.0]], ['2, k, 18', [0.1280119, -0.6314255, 1.0]], ['2, k, 19', [0.1311475, -0.6603614, 1.0]], ['2, k, 20', [-0.1730179, 0.2435823, 1.0]], ['2, k, 21', [-0.1852183, -0.1663947, 1.0]], ['2, k, 22', [-0.2106174, -0.1199671, 1.0]], ['2, k, 23', [-0.1942303, -0.1077945, 1.0]], ['2, k, 24', [-0.1938689, -0.07410418, 1.0]]]
[['2, k, 0', [-0.1726553, -0.2392546, 1.0]], ['2, k, 1', [-0.1740444, 0.03964081, 1.0]], ['2, k, 2', [-0.1750936, 0.3090963, 1.0]], ['2, k, 3', [-0.1803131, 0.4396523, 1.0]], ['2, k, 4', [-0.3115925, 0.2036682, 1.0]], ['2, k, 5', [-0.2938833, 0.02835694, 1.0]], ['2, k, 6', [-0.2177703, -0.1089798, 1.0]], ['2, k, 7', [-0.2031716, -0.1448803, 1.0]], ['2, k, 8', [-0.03511545, 0.2146375, 1.0]], ['2, k, 9', [-0.01603972, 0.02598819, 1.0]], ['2, k, 10', [-0.1296054, -0.06731363, 1.0]], ['2, k, 11', [-0.1675327, -0.09840907, 1.0]], ['2, k, 12', [-0.2521475, -0.2384682, 1.0]], ['2, k, 13', [-0.3137162, -0.2715485, 1.0]], ['2, k, 14', [-0.2907452, -0.631851, 1.0]], ['2, k, 15', [-0.2816918, -0.6607161, 1.0]], ['2, k, 16', [-0.08812802, -0.2343683, 1.0]], ['2, k, 17', [0.05139865, -0.2718484, 1.0]], ['2, k, 18', [0.1691742, -0.6170635, 1.0]], ['2, k, 19', [0.1712974, -0.6462158, 1.0]], ['2, k, 20', [-0.1745878, 0.2427356, 1.0]], ['2, k, 21', [-0.192896, -0.1673097, 1.0]], ['2, k, 22', [-0.23533, -0.1346654, 1.0]], ['2, k, 23', [-0.1986948, -0.1298711, 1.0]], ['2, k, 24', [-0.1983138, -0.0960497, 1.0]]]
[['2, k, 0', [-0.1721049, -0.2395294, 1.0]], ['2, k, 1', [-0.1743581, 0.03936902, 1.0]], ['2, k, 2', [-0.177503, 0.3087966, 1.0]], ['2, k, 3', [-0.183171, 0.4392109, 1.0]], ['2, k, 4', [-0.3132396, 0.202022, 1.0]], ['2, k, 5', [-0.286547, 0.009624482, 1.0]], ['2, k, 6', [-0.2140879, -0.1430587, 1.0]], ['2, k, 7', [-0.2016247, -0.1833912, 1.0]], ['2, k, 8', [-0.03665812, 0.214997, 1.0]], ['2, k, 9', [-0.01547776, 0.02107358, 1.0]], ['2, k, 10', [-0.1299243, -0.05273778, 1.0]], ['2, k, 11', [-0.1681475, -0.07733827, 1.0]], ['2, k, 12', [-0.2514824, -0.239284, 1.0]], ['2, k, 13', [-0.3167593, -0.2680733, 1.0]], ['2, k, 14', [-0.292139, -0.6286611, 1.0]], ['2, k, 15', [-0.2832512, -0.6575523, 1.0]], ['2, k, 16', [-0.08728155, -0.2340944, 1.0]], ['2, k, 17', [0.06791263, -0.2678512, 1.0]], ['2, k, 18', [0.2151954, -0.6016712, 1.0]], ['2, k, 19', [0.2164486, -0.6310704, 1.0]], ['2, k, 20', [-0.1764221, 0.2424028, 1.0]], ['2, k, 21', [-0.156116, -0.2248319, 1.0]], ['2, k, 22', [-0.2308828, -0.2022199, 1.0]], ['2, k, 23', [-0.1993038, -0.1088971, 1.0]], ['2, k, 24', [-0.1989122, -0.07520054, 1.0]]]
[['2, k, 0', [-0.171499, -0.2397371, 1.0]], ['2, k, 1', [-0.1748809, 0.03895772, 1.0]], ['2, k, 2', [-0.1806571, 0.3079635, 1.0]], ['2, k, 3', [-0.1857313, 0.4386371, 1.0]], ['2, k, 4', [-0.315512, 0.2002606, 1.0]], ['2, k, 5', [-0.3089039, 0.02239143, 1.0]], ['2, k, 6', [-0.2274076, -0.1253769, 1.0]], ['2, k, 7', [-0.2083142, -0.1677453, 1.0]], ['2, k, 8', [-0.03903718, 0.2181099, 1.0]], ['2, k, 9', [-0.01477814, 0.01525686, 1.0]], ['2, k, 10', [-0.06387614, -0.08734462, 1.0]], ['2, k, 11', [-0.07989705, -0.1453248, 1.0]], ['2, k, 12', [-0.2505524, -0.2401932, 1.0]], ['2, k, 13', [-0.319754, -0.2643955, 1.0]], ['2, k, 14', [-0.2932573, -0.6249965, 1.0]], ['2, k, 15', [-0.2865346, -0.6539531, 1.0]], ['2, k, 16', [-0.08657452, -0.2336685, 1.0]], ['2, k, 17', [0.08370399, -0.2686811, 1.0]], ['2, k, 18', [0.2539585, -0.5902088, 1.0]], ['2, k, 19', [0.2524729, -0.6198573, 1.0]], ['2, k, 20', [-0.1788905, 0.2416607, 1.0]], ['2, k, 21', [-0.1607544, -0.2243636, 1.0]], ['2, k, 22', [-0.2307018, -0.1987222, 1.0]], ['2, k, 23', [-0.1045735, -0.1932173, 1.0]], ['2, k, 24', [-0.0773323, -0.1236203, 1.0]]]
[['2, k, 0', [-0.1711779, -0.2397777, 1.0]], ['2, k, 1', [-0.175381, 0.03862014, 1.0]], ['2, k, 2', [-0.182649, 0.3072542, 1.0]], ['2, k, 3', [-0.188211, 0.4381172, 1.0]], ['2, k, 4', [-0.3165912, 0.2004337, 1.0]], ['2, k, 5', [-0.3060527, 0.02099458, 1.0]], ['2, k, 6', [-0.2260526, -0.1274611, 1.0]], ['2, k, 7', [-0.2100608, -0.1674503, 1.0]], ['2, k, 8', [-0.04016429, 0.2198152, 1.0]], ['2, k, 9', [-0.01079716, -0.00354484, 1.0]], ['2, k, 10', [-0.07261273, -0.09183004, 1.0]], ['2, k, 11', [-0.07894751, -0.1511654, 1.0]], ['2, k, 12', [-0.2499112, -0.2406406, 1.0]], ['2, k, 13', [-0.3204078, -0.2635906, 1.0]], ['2, k, 14', [-0.2948364, -0.6246848, 1.0]], ['2, k, 15', [-0.2891039, -0.6536525, 1.0]], ['2, k, 16', [-0.08625605, -0.2332463, 1.0]], ['2, k, 17', [0.09650613, -0.2677401, 1.0]], ['2, k, 18', [0.2839013, -0.5799487, 1.0]], ['2, k, 19', [0.2809712, -0.6098003, 1.0]], ['2, k, 20', [-0.1805784, 0.2410396, 1.0]], ['2, k, 21', [-0.1633269, -0.2218324, 1.0]], ['2, k, 22', [-0.242108, -0.1824336, 1.0]], ['2, k, 23', [-0.1210186, -0.2012239, 1.0]], ['2, k, 24', [-0.1326373, -0.1199072, 1.0]]]
[['2, k, 0', [-0.170646, -0.2400295, 1.0]], ['2, k, 1', [-0.175639, 0.03824823, 1.0]], ['2, k, 2', [-0.1835235, 0.3067977, 1.0]], ['2, k, 3', [-0.1908306, 0.437606, 1.0]], ['2, k, 4', [-0.3191333, 0.19854, 1.0]], ['2, k, 5', [-0.3077326, 0.01890723, 1.0]], ['2, k, 6', [-0.2260028, -0.1205542, 1.0]], ['2, k, 7', [-0.21443, -0.1598001, 1.0]], ['2, k, 8', [-0.0412881, 0.2212439, 1.0]], ['2, k, 9', [0.004093155, -0.01712705, 1.0]], ['2, k, 10', [-0.06333619, -0.05478012, 1.0]], ['2, k, 11', [-0.06991668, -0.1370965, 1.0]], ['2, k, 12', [-0.2491491, -0.2415965, 1.0]], ['2, k, 13', [-0.3215449, -0.2626393, 1.0]], ['2, k, 14', [-0.2951255, -0.6237116, 1.0]], ['2, k, 15', [-0.2900303, -0.6526995, 1.0]], ['2, k, 16', [-0.08572077, -0.2329185, 1.0]], ['2, k, 17', [0.1113417, -0.2658162, 1.0]], ['2, k, 18', [0.3032468, -0.5760452, 1.0]], ['2, k, 19', [0.2994101, -0.606004, 1.0]], ['2, k, 20', [-0.1813512, 0.2405946, 1.0]], ['2, k, 21', [-0.1995814, -0.1915483, 1.0]], ['2, k, 22', [-0.24654, -0.1681954, 1.0]], ['2, k, 23', [-0.07908105, -0.162783, 1.0]], ['2, k, 24', [-0.1175547, -0.1128127, 1.0]]]
[['2, k, 0', [-0.1702643, -0.2402478, 1.0]], ['2, k, 1', [-0.1760769, 0.03781069, 1.0]], ['2, k, 2', [-0.1849647, 0.3062037, 1.0]], ['2, k, 3', [-0.1940168, 0.4374392, 1.0]], ['2, k, 4', [-0.3203479, 0.1969736, 1.0]], ['2, k, 5', [-0.3070245, 0.01732943, 1.0]], ['2, k, 6', [-0.2245278, -0.1206872, 1.0]], ['2, k, 7', [-0.2138118, -0.1623161, 1.0]], ['2, k, 8', [-0.04192102, 0.2217598, 1.0]], ['2, k, 9', [0.006528649, -0.005482623, 1.0]], ['2, k, 10', [-0.06753961, -0.0452015, 1.0]], ['2, k, 11', [-0.07510062, -0.1144113, 1.0]], ['2, k, 12', [-0.2483171, -0.2425552, 1.0]], ['2, k, 13', [-0.3224453, -0.2612756, 1.0]], ['2, k, 14', [-0.2956708, -0.6223812, 1.0]], ['2, k, 15', [-0.2909124, -0.6514004, 1.0]], ['2, k, 16', [-0.08558215, -0.2327169, 1.0]], ['2, k, 17', [0.1247488, -0.2624675, 1.0]], ['2, k, 18', [0.3234625, -0.5702953, 1.0]], ['2, k, 19', [0.3189927, -0.6003709, 1.0]], ['2, k, 20', [-0.1825824, 0.2400329, 1.0]], ['2, k, 21', [-0.1953282, -0.1914883, 1.0]], ['2, k, 22', [-0.2453778, -0.1690707, 1.0]], ['2, k, 23', [-0.08790119, -0.1587736, 1.0]], ['2, k, 24', [-0.1082512, -0.1312531, 1.0]]]
[['2, k, 0', [-0.1700415, -0.2403023, 1.0]], ['2, k, 1', [-0.1766897, 0.03746491, 1.0]], ['2, k, 2', [-0.1870105, 0.3055968, 1.0]], ['2, k, 3', [-0.1962136, 0.4373343, 1.0]], ['2, k, 4', [-0.3206379, 0.1973083, 1.0]], ['2, k, 5', [-0.3067913, 0.01817518, 1.0]], ['2, k, 6', [-0.2242346, -0.1215726, 1.0]], ['2, k, 7', [-0.2121777, -0.1615601, 1.0]], ['2, k, 8', [-0.04259967, 0.2222711, 1.0]], ['2, k, 9', [-0.0140479, 0.008380631, 1.0]], ['2, k, 10', [0.007887593, -0.1652271, 1.0]], ['2, k, 11', [-0.003380183, -0.2183338, 1.0]], ['2, k, 12', [-0.247836, -0.2429267, 1.0]], ['2, k, 13', [-0.3228973, -0.2608389, 1.0]], ['2, k, 14', [-0.2958918, -0.6220845, 1.0]], ['2, k, 15', [-0.2914621, -0.6511359, 1.0]], ['2, k, 16', [-0.08547879, -0.2324705, 1.0]], ['2, k, 17', [0.1354792, -0.2652261, 1.0]], ['2, k, 18', [0.3365163, -0.572599, 1.0]], ['2, k, 19', [0.3315412, -0.6027073, 1.0]], ['2, k, 20', [-0.184301, 0.2394956, 1.0]], ['2, k, 21', [-0.1976661, -0.191635, 1.0]], ['2, k, 22', [-0.2430724, -0.1745723, 1.0]], ['2, k, 23', [0.01342515, -0.2785026, 1.0]], ['2, k, 24', [-0.04260392, -0.2219881, 1.0]]]
[['2, k, 0', [-0.1696724, -0.2401011, 1.0]], ['2, k, 1', [-0.1774601, 0.03864193, 1.0]], ['2, k, 2', [-0.1898458, 0.3105997, 1.0]], ['2, k, 3', [-0.1981897, 0.4373118, 1.0]], ['2, k, 4', [-0.3211956, 0.1970415, 1.0]], ['2, k, 5', [-0.3073733, 0.01783703, 1.0]], ['2, k, 6', [-0.2261484, -0.1250127, 1.0]], ['2, k, 7', [-0.2114978, -0.1621167, 1.0]], ['2, k, 8', [-0.04331588, 0.2226983, 1.0]], ['2, k, 9', [0.009957614, -0.01672265, 1.0]], ['2, k, 10', [0.01120049, -0.1583732, 1.0]], ['2, k, 11', [0.0004107287, -0.2107812, 1.0]], ['2, k, 12', [-0.247776, -0.2428747, 1.0]], ['2, k, 13', [-0.3236027, -0.2606125, 1.0]], ['2, k, 14', [-0.2959164, -0.6219774, 1.0]], ['2, k, 15', [-0.2917738, -0.6511815, 1.0]], ['2, k, 16', [-0.08465486, -0.2316319, 1.0]], ['2, k, 17', [0.1463683, -0.2644524, 1.0]], ['2, k, 18', [0.3497685, -0.5700684, 1.0]], ['2, k, 19', [0.3443497, -0.6004336, 1.0]], ['2, k, 20', [-0.1866574, 0.243382, 1.0]], ['2, k, 21', [-0.1593926, -0.2229156, 1.0]], ['2, k, 22', [-0.2415702, -0.1782944, 1.0]], ['2, k, 23', [-0.003055522, -0.2514262, 1.0]], ['2, k, 24', [-0.04061729, -0.207957, 1.0]]]
[['2, k, 0', [-0.1695592, -0.2401918, 1.0]], ['2, k, 1', [-0.177818, 0.03816789, 1.0]], ['2, k, 2', [-0.1902467, 0.3094486, 1.0]], ['2, k, 3', [-0.2000935, 0.4371879, 1.0]], ['2, k, 4', [-0.3222849, 0.1965294, 1.0]], ['2, k, 5', [-0.3028809, 0.01867699, 1.0]], ['2, k, 6', [-0.2263782, -0.1286865, 1.0]], ['2, k, 7', [-0.21707, -0.173167, 1.0]], ['2, k, 8', [-0.04370509, 0.2229711, 1.0]], ['2, k, 9', [-0.02283784, 0.0238907, 1.0]], ['2, k, 10', [0.01196181, -0.1684881, 1.0]], ['2, k, 11', [0.001688797, -0.2256768, 1.0]], ['2, k, 12', [-0.2474128, -0.2433854, 1.0]], ['2, k, 13', [-0.3240879, -0.2604873, 1.0]], ['2, k, 14', [-0.2958622, -0.621919, 1.0]], ['2, k, 15', [-0.2919416, -0.6511297, 1.0]], ['2, k, 16', [-0.08471052, -0.2314906, 1.0]], ['2, k, 17', [0.1543522, -0.2620941, 1.0]], ['2, k, 18', [0.3556021, -0.5700032, 1.0]], ['2, k, 19', [0.3498935, -0.6004075, 1.0]], ['2, k, 20', [-0.1870953, 0.2424688, 1.0]], ['2, k, 21', [-0.2194179, -0.2111947, 1.0]], ['2, k, 22', [-0.2538806, -0.1706348, 1.0]], ['2, k, 23', [0.01829112, -0.28929, 1.0]], ['2, k, 24', [-0.03969385, -0.2406173, 1.0]]]
[['2, k, 0', [-0.16951, -0.2401024, 1.0]], ['2, k, 1', [-0.1781903, 0.03810069, 1.0]], ['2, k, 2', [-0.1906557, 0.3090383, 1.0]], ['2, k, 3', [-0.2015745, 0.4376149, 1.0]], ['2, k, 4', [-0.3224322, 0.197359, 1.0]], ['2, k, 5', [-0.2970212, 0.02118876, 1.0]], ['2, k, 6', [-0.222279, -0.1202203, 1.0]], ['2, k, 7', [-0.2158246, -0.1645792, 1.0]], ['2, k, 8', [-0.04427699, 0.2232807, 1.0]], ['2, k, 9', [0.009386358, -0.01639771, 1.0]], ['2, k, 10', [0.05047428, -0.1762939, 1.0]], ['2, k, 11', [0.03845702, -0.2332315, 1.0]], ['2, k, 12', [-0.2472941, -0.2433804, 1.0]], ['2, k, 13', [-0.3246722, -0.2606639, 1.0]], ['2, k, 14', [-0.2955144, -0.6219486, 1.0]], ['2, k, 15', [-0.291922, -0.6511723, 1.0]], ['2, k, 16', [-0.08489984, -0.2310392, 1.0]], ['2, k, 17', [0.1568644, -0.2646021, 1.0]], ['2, k, 18', [0.3580269, -0.5728512, 1.0]], ['2, k, 19', [0.3519701, -0.6032465, 1.0]], ['2, k, 20', [-0.1875408, 0.2421701, 1.0]], ['2, k, 21', [-0.2211756, -0.2049829, 1.0]], ['2, k, 22', [-0.2520863, -0.1584295, 1.0]], ['2, k, 23', [0.05427758, -0.2978051, 1.0]], ['2, k, 24', [-0.004325869, -0.2284833, 1.0]]]
[['2, k, 0', [-0.1692946, -0.2401737, 1.0]], ['2, k, 1', [-0.1785294, 0.03783918, 1.0]], ['2, k, 2', [-0.1913629, 0.3083843, 1.0]], ['2, k, 3', [-0.2029037, 0.437598, 1.0]], ['2, k, 4', [-0.323402, 0.1967955, 1.0]], ['2, k, 5', [-0.2921506, 0.02227998, 1.0]], ['2, k, 6', [-0.2178251, -0.1296391, 1.0]], ['2, k, 7', [-0.2148113, -0.170711, 1.0]], ['2, k, 8', [-0.04475344, 0.2234109, 1.0]], ['2, k, 9', [0.009514748, -0.01606878, 1.0]], ['2, k, 10', [0.06083833, -0.2236575, 1.0]], ['2, k, 11', [0.05142335, -0.2705319, 1.0]], ['2, k, 12', [-0.2468908, -0.2437873, 1.0]], ['2, k, 13', [-0.3258358, -0.2610183, 1.0]], ['2, k, 14', [-0.2950098, -0.6220207, 1.0]], ['2, k, 15', [-0.2914358, -0.6512567, 1.0]], ['2, k, 16', [-0.08486373, -0.2309027, 1.0]], ['2, k, 17', [0.1581257, -0.266077, 1.0]], ['2, k, 18', [0.3594143, -0.5739771, 1.0]], ['2, k, 19', [0.3533401, -0.6043915, 1.0]], ['2, k, 20', [-0.1881904, 0.2416379, 1.0]], ['2, k, 21', [-0.2192064, -0.2092432, 1.0]], ['2, k, 22', [-0.2449557, -0.1747497, 1.0]], ['2, k, 23', [0.07023786, -0.3114825, 1.0]], ['2, k, 24', [0.0234661, -0.2952029, 1.0]]]
[['2, k, 0', [-0.1690138, -0.2399563, 1.0]], ['2, k, 1', [-0.17884, 0.03875107, 1.0]], ['2, k, 2', [-0.1919361, 0.3107235, 1.0]], ['2, k, 3', [-0.2036435, 0.4378216, 1.0]], ['2, k, 4', [-0.3244235, 0.1959515, 1.0]], ['2, k, 5', [-0.2860177, 0.005510974, 1.0]], ['2, k, 6', [-0.2123047, -0.1464524, 1.0]], ['2, k, 7', [-0.212932, -0.1812723, 1.0]], ['2, k, 8', [-0.04500965, 0.2235602, 1.0]], ['2, k, 9', [-0.001237239, 0.01357384, 1.0]], ['2, k, 10', [0.05178561, -0.1691663, 1.0]], ['2, k, 11', [0.03897456, -0.2257042, 1.0]], ['2, k, 12', [-0.2468675, -0.2437453, 1.0]], ['2, k, 13', [-0.3265813, -0.2608938, 1.0]], ['2, k, 14', [-0.2944969, -0.6217116, 1.0]], ['2, k, 15', [-0.2909169, -0.6510218, 1.0]], ['2, k, 16', [-0.08427937, -0.2301036, 1.0]], ['2, k, 17', [0.1590171, -0.2682102, 1.0]], ['2, k, 18', [0.3601696, -0.5760159, 1.0]], ['2, k, 19', [0.3541066, -0.6064836, 1.0]], ['2, k, 20', [-0.1887523, 0.2436445, 1.0]], ['2, k, 21', [-0.2198136, -0.2144997, 1.0]], ['2, k, 22', [-0.2433967, -0.1830277, 1.0]], ['2, k, 23', [0.05517706, -0.2926272, 1.0]], ['2, k, 24', [-0.003878967, -0.2361139, 1.0]]]
[['2, k, 0', [-0.1687111, -0.2402262, 1.0]], ['2, k, 1', [-0.1791585, 0.03816214, 1.0]], ['2, k, 2', [-0.1926518, 0.3093799, 1.0]], ['2, k, 3', [-0.2044955, 0.4376855, 1.0]], ['2, k, 4', [-0.3251939, 0.1956314, 1.0]], ['2, k, 5', [-0.2849074, 0.002347365, 1.0]], ['2, k, 6', [-0.2113075, -0.1495611, 1.0]], ['2, k, 7', [-0.2124333, -0.1851065, 1.0]], ['2, k, 8', [-0.04518083, 0.2235497, 1.0]], ['2, k, 9', [0.007382387, -0.0163803, 1.0]], ['2, k, 10', [0.05134423, -0.2261254, 1.0]], ['2, k, 11', [0.04300686, -0.2715508, 1.0]], ['2, k, 12', [-0.2465074, -0.2442372, 1.0]], ['2, k, 13', [-0.327605, -0.2612041, 1.0]], ['2, k, 14', [-0.2942167, -0.6218956, 1.0]], ['2, k, 15', [-0.2905803, -0.6512133, 1.0]], ['2, k, 16', [-0.08423441, -0.2301277, 1.0]], ['2, k, 17', [0.1589441, -0.2698484, 1.0]], ['2, k, 18', [0.3571268, -0.5790705, 1.0]], ['2, k, 19', [0.351178, -0.6095217, 1.0]], ['2, k, 20', [-0.1893767, 0.2425352, 1.0]], ['2, k, 21', [-0.2274754, -0.2192178, 1.0]], ['2, k, 22', [-0.2452967, -0.1823367, 1.0]], ['2, k, 23', [0.06345415, -0.3142737, 1.0]], ['2, k, 24', [0.01650172, -0.2981283, 1.0]]]
[['2, k, 0', [-0.168566, -0.2402769, 1.0]], ['2, k, 1', [-0.1793141, 0.03789926, 1.0]], ['2, k, 2', [-0.1928853, 0.3086531, 1.0]], ['2, k, 3', [-0.2051761, 0.4375893, 1.0]], ['2, k, 4', [-0.3252033, 0.1960177, 1.0]], ['2, k, 5', [-0.2943946, 0.02298763, 1.0]], ['2, k, 6', [-0.2220141, -0.1228048, 1.0]], ['2, k, 7', [-0.2165707, -0.1635986, 1.0]], ['2, k, 8', [-0.04543405, 0.223648, 1.0]], ['2, k, 9', [-0.01227855, -0.0133779, 1.0]], ['2, k, 10', [0.05160239, -0.1731177, 1.0]], ['2, k, 11', [0.03892934, -0.2320338, 1.0]], ['2, k, 12', [-0.2463497, -0.2443337, 1.0]], ['2, k, 13', [-0.3285853, -0.2615841, 1.0]], ['2, k, 14', [-0.2936977, -0.6220066, 1.0]], ['2, k, 15', [-0.290164, -0.6513298, 1.0]], ['2, k, 16', [-0.08422109, -0.2301062, 1.0]], ['2, k, 17', [0.1586837, -0.2702481, 1.0]], ['2, k, 18', [0.3577483, -0.5788165, 1.0]], ['2, k, 19', [0.3516958, -0.6092805, 1.0]], ['2, k, 20', [-0.1896058, 0.2419523, 1.0]], ['2, k, 21', [-0.2303021, -0.1971367, 1.0]], ['2, k, 22', [-0.2487952, -0.1623885, 1.0]], ['2, k, 23', [0.05468402, -0.2991755, 1.0]], ['2, k, 24', [-0.003959797, -0.2297288, 1.0]]]
[['2, k, 0', [-0.1683221, -0.2404295, 1.0]], ['2, k, 1', [-0.1795826, 0.0375086, 1.0]], ['2, k, 2', [-0.193527, 0.3077968, 1.0]], ['2, k, 3', [-0.2059338, 0.4371549, 1.0]], ['2, k, 4', [-0.3252564, 0.1960668, 1.0]], ['2, k, 5', [-0.2961654, 0.0222973, 1.0]], ['2, k, 6', [-0.2237179, -0.1235255, 1.0]], ['2, k, 7', [-0.2203639, -0.1655813, 1.0]], ['2, k, 8', [-0.04567488, 0.2236406, 1.0]], ['2, k, 9', [0.008030504, -0.0162951, 1.0]], ['2, k, 10', [0.05186906, -0.1734221, 1.0]], ['2, k, 11', [0.0242984, -0.2245041, 1.0]], ['2, k, 12', [-0.2460981, -0.2445851, 1.0]], ['2, k, 13', [-0.3292967, -0.2616997, 1.0]], ['2, k, 14', [-0.2948462, -0.6227345, 1.0]], ['2, k, 15', [-0.2913963, -0.6520449, 1.0]], ['2, k, 16', [-0.0841661, -0.2301146, 1.0]], ['2, k, 17', [0.1574427, -0.2721708, 1.0]], ['2, k, 18', [0.3571784, -0.5802129, 1.0]], ['2, k, 19', [0.351025, -0.6106611, 1.0]], ['2, k, 20', [-0.1901599, 0.2412281, 1.0]], ['2, k, 21', [-0.2258976, -0.1998197, 1.0]], ['2, k, 22', [-0.2490681, -0.1680312, 1.0]], ['2, k, 23', [0.02627234, -0.2914711, 1.0]], ['2, k, 24', [-0.02027423, -0.2341131, 1.0]]]
[['2, k, 0', [-0.1680064, -0.2408957, 1.0]], ['2, k, 1', [-0.1798499, 0.0366101, 1.0]], ['2, k, 2', [-0.1940278, 0.3062977, 1.0]], ['2, k, 3', [-0.2066114, 0.4367695, 1.0]], ['2, k, 4', [-0.3262494, 0.1957448, 1.0]], ['2, k, 5', [-0.2735813, -0.02981454, 1.0]], ['2, k, 6', [-0.2003024, -0.1815549, 1.0]], ['2, k, 7', [-0.1833026, -0.2294852, 1.0]], ['2, k, 8', [-0.04598558, 0.2235046, 1.0]], ['2, k, 9', [-0.002851744, 0.0163598, 1.0]], ['2, k, 10', [0.04843979, -0.1697371, 1.0]], ['2, k, 11', [0.01999409, -0.214986, 1.0]], ['2, k, 12', [-0.2457155, -0.2452997, 1.0]], ['2, k, 13', [-0.3303778, -0.2614329, 1.0]], ['2, k, 14', [-0.2949657, -0.6222546, 1.0]], ['2, k, 15', [-0.2912467, -0.6515865, 1.0]], ['2, k, 16', [-0.08408378, -0.2302588, 1.0]], ['2, k, 17', [0.1552, -0.2741692, 1.0]], ['2, k, 18', [0.3550834, -0.5823616, 1.0]], ['2, k, 19', [0.3492139, -0.6127723, 1.0]], ['2, k, 20', [-0.1906178, 0.2398875, 1.0]], ['2, k, 21', [-0.1348926, -0.2657608, 1.0]], ['2, k, 22', [-0.2361486, -0.2550969, 1.0]], ['2, k, 23', [0.01938564, -0.2783316, 1.0]], ['2, k, 24', [-0.01947223, -0.2093479, 1.0]]]
