[['2, k, 0', [-0.153132, -0.245294, 1.0]], ['2, k, 1', [-0.171021, 0.0800496, 1.0]], ['2, k, 2', [-0.187336, 0.396476, 1.0]], ['2, k, 3', [-0.205563, 0.536866, 1.0]], ['2, k, 4', [-0.367508, 0.284313, 1.0]], ['2, k, 5', [-0.396239, 0.00272391, 1.0]], ['2, k, 6', [-0.437801, -0.24798, 1.0]], ['2, k, 7', [-0.426731, -0.304356, 1.0]], ['2, k, 8', [-0.013398, 0.29649, 1.0]], ['2, k, 9', [0.0790129, 0.0310939, 1.0]], ['2, k, 10', [0.142679, -0.219136, 1.0]], ['2, k, 11', [0.141443, -0.283056, 1.0]], ['2, k, 12', [-0.23162, -0.244323, 1.0]], ['2, k, 13', [-0.291042, -0.644769, 1.0]], ['2, k, 14', [-0.321308, -1.01711, 1.0]], ['2, k, 15', [-0.346191, -1.08594, 1.0]], ['2, k, 16', [-0.0700378, -0.238931, 1.0]], ['2, k, 17', [0.0348967, -0.654889, 1.0]], ['2, k, 18', [0.0990314, -1.01741, 1.0]], ['2, k, 19', [0.109802, -1.08008, 1.0]], ['2, k, 20', [-0.183517, 0.318697, 1.0]], ['2, k, 21', [-0.420969, -0.372234, 1.0]], ['2, k, 22', [-0.401791, -0.30249, 1.0]], ['2, k, 23', [0.137603, -0.356744, 1.0]], ['2, k, 24', [0.113127, -0.284619, 1.0]]]
[['2, k, 0', [-0.107049, -0.504341, 1.0]], ['2, k, 1', [-0.110437, -0.249971, 1.0]], ['2, k, 2', [-0.113051, 0.0020809, 1.0]], ['2, k, 3', [-0.109441, 0.142167, 1.0]], ['2, k, 4', [-0.28183, -0.0627636, 1.0]], ['2, k, 5', [-0.418254, -0.263575, 1.0]], ['2, k, 6', [-0.321177, -0.296147, 1.0]], ['2, k, 7', [-0.319175, -0.291946, 1.0]], ['2, k, 8', [0.0488606, -0.0535703, 1.0]], ['2, k, 9', [0.132527, -0.271144, 1.0]], ['2, k, 10', [0.0630856, -0.27063, 1.0]], ['2, k, 11', [0.0177042, -0.282261, 1.0]], ['2, k, 12', [-0.18447, -0.497636, 1.0]], ['2, k, 13', [-0.365424, -0.774855, 1.0]], ['2, k, 14', [-0.331747, -1.03409, 1.0]], ['2, k, 15', [-0.350106, -1.09162, 1.0]], ['2, k, 16', [-0.0265864, -0.496584, 1.0]], ['2, k, 17', [0.137808, -0.767424, 1.0]], ['2, k, 18', [0.109418, -1.02692, 1.0]], ['2, k, 19', [0.117957, -1.09241, 1.0]], ['2, k, 20', [-0.112518, -0.0608642, 1.0]], ['2, k, 21', [-0.294575, -0.297772, 1.0]], ['2, k, 22', [-0.277294, -0.274472, 1.0]], ['2, k, 23', [-0.0136604, -0.287132, 1.0]], ['2, k, 24', [-0.01441, -0.249203, 1.0]]]
[['2, k, 0', [-0.112369, -0.53007, 1.0]], ['2, k, 1', [-0.114996, -0.275733, 1.0]], ['2, k, 2', [-0.117047, -0.0262494, 1.0]], ['2, k, 3', [-0.110445, 0.108759, 1.0]], ['2, k, 4', [-0.28045, -0.0959612, 1.0]], ['2, k, 5', [-0.41942, -0.294917, 1.0]], ['2, k, 6', [-0.319715, -0.312561, 1.0]], ['2, k, 7', [-0.316552, -0.319818, 1.0]], ['2, k, 8', [0.0487917, -0.0960582, 1.0]], ['2, k, 9', [0.127439, -0.315417, 1.0]], ['2, k, 10', [0.018241, -0.3005, 1.0]], ['2, k, 11', [0.0116565, -0.315576, 1.0]], ['2, k, 12', [-0.189945, -0.520943, 1.0]], ['2, k, 13', [-0.371492, -0.780569, 1.0]], ['2, k, 14', [-0.329469, -1.03569, 1.0]], ['2, k, 15', [-0.351551, -1.09349, 1.0]], ['2, k, 16', [-0.0315993, -0.524404, 1.0]], ['2, k, 17', [0.138584, -0.778213, 1.0]], ['2, k, 18', [0.10761, -1.02956, 1.0]], ['2, k, 19', [0.11886, -1.09453, 1.0]], ['2, k, 20', [-0.116618, -0.0877411, 1.0]], ['2, k, 21', [-0.294469, -0.329477, 1.0]], ['2, k, 22', [-0.270149, -0.298541, 1.0]], ['2, k, 23', [-0.0192678, -0.318903, 1.0]], ['2, k, 24', [-0.0185475, -0.280173, 1.0]]]
[['2, k, 0', [-0.16753, -0.558575, 1.0]], ['2, k, 1', [-0.146989, -0.314566, 1.0]], ['2, k, 2', [-0.125506, -0.0716387, 1.0]], ['2, k, 3', [-0.110159, 0.0637304, 1.0]], ['2, k, 4', [-0.280573, -0.134976, 1.0]], ['2, k, 5', [-0.410917, -0.338748, 1.0]], ['2, k, 6', [-0.326957, -0.361461, 1.0]], ['2, k, 7', [-0.313981, -0.353971, 1.0]], ['2, k, 8', [0.046248, -0.128071, 1.0]], ['2, k, 9', [0.13185, -0.350392, 1.0]], ['2, k, 10', [0.0646665, -0.347136, 1.0]], ['2, k, 11', [0.00626331, -0.347005, 1.0]], ['2, k, 12', [-0.24861, -0.547874, 1.0]], ['2, k, 13', [-0.348509, -0.788562, 1.0]], ['2, k, 14', [-0.32827, -1.03695, 1.0]], ['2, k, 15', [-0.353767, -1.09467, 1.0]], ['2, k, 16', [-0.0817802, -0.553752, 1.0]], ['2, k, 17', [0.131152, -0.75506, 1.0]], ['2, k, 18', [0.106102, -1.03185, 1.0]], ['2, k, 19', [0.118939, -1.09588, 1.0]], ['2, k, 20', [-0.13075, -0.131793, 1.0]], ['2, k, 21', [-0.285095, -0.361163, 1.0]], ['2, k, 22', [-0.274092, -0.334508, 1.0]], ['2, k, 23', [-0.0248125, -0.345052, 1.0]], ['2, k, 24', [-0.0246317, -0.312097, 1.0]]]
[['2, k, 0', [-0.175663, -0.586886, 1.0]], ['2, k, 1', [-0.14813, -0.341539, 1.0]], ['2, k, 2', [-0.121245, -0.103675, 1.0]], ['2, k, 3', [-0.111416, 0.0342886, 1.0]], ['2, k, 4', [-0.280383, -0.164271, 1.0]], ['2, k, 5', [-0.413242, -0.363672, 1.0]], ['2, k, 6', [-0.320119, -0.376325, 1.0]], ['2, k, 7', [-0.312956, -0.383867, 1.0]], ['2, k, 8', [0.0459184, -0.173251, 1.0]], ['2, k, 9', [0.124716, -0.386777, 1.0]], ['2, k, 10', [0.0204351, -0.359856, 1.0]], ['2, k, 11', [0.000857857, -0.37795, 1.0]], ['2, k, 12', [-0.252502, -0.576773, 1.0]], ['2, k, 13', [-0.347374, -0.775676, 1.0]], ['2, k, 14', [-0.327547, -1.03894, 1.0]], ['2, k, 15', [-0.354672, -1.09656, 1.0]], ['2, k, 16', [-0.0945949, -0.581114, 1.0]], ['2, k, 17', [0.109596, -0.772079, 1.0]], ['2, k, 18', [0.106432, -1.03128, 1.0]], ['2, k, 19', [0.118677, -1.09542, 1.0]], ['2, k, 20', [-0.12807, -0.162258, 1.0]], ['2, k, 21', [-0.281802, -0.38956, 1.0]], ['2, k, 22', [-0.269494, -0.36078, 1.0]], ['2, k, 23', [-0.0294531, -0.378675, 1.0]], ['2, k, 24', [-0.030161, -0.342346, 1.0]]]
[['2, k, 0', [-0.174368, -0.596308, 1.0]], ['2, k, 1', [-0.148426, -0.361801, 1.0]], ['2, k, 2', [-0.123003, -0.131739, 1.0]], ['2, k, 3', [-0.111994, -0.00525673, 1.0]], ['2, k, 4', [-0.279221, -0.191383, 1.0]], ['2, k, 5', [-0.415513, -0.386002, 1.0]], ['2, k, 6', [-0.314647, -0.406717, 1.0]], ['2, k, 7', [-0.312177, -0.408829, 1.0]], ['2, k, 8', [0.0449292, -0.17974, 1.0]], ['2, k, 9', [0.131573, -0.404494, 1.0]], ['2, k, 10', [0.0323365, -0.415219, 1.0]], ['2, k, 11', [-0.00579999, -0.407425, 1.0]], ['2, k, 12', [-0.252621, -0.587015, 1.0]], ['2, k, 13', [-0.364127, -0.685155, 1.0]], ['2, k, 14', [-0.32701, -1.03519, 1.0]], ['2, k, 15', [-0.353908, -1.0947, 1.0]], ['2, k, 16', [-0.0918083, -0.58932, 1.0]], ['2, k, 17', [0.126717, -0.650158, 1.0]], ['2, k, 18', [0.105676, -1.03142, 1.0]], ['2, k, 19', [0.119613, -1.09534, 1.0]], ['2, k, 20', [-0.129435, -0.188793, 1.0]], ['2, k, 21', [-0.28454, -0.41599, 1.0]], ['2, k, 22', [-0.264625, -0.385027, 1.0]], ['2, k, 23', [-0.0408127, -0.408833, 1.0]], ['2, k, 24', [-0.0362468, -0.371551, 1.0]]]
[['2, k, 0', [-0.173041, -0.630493, 1.0]], ['2, k, 1', [-0.14947, -0.401854, 1.0]], ['2, k, 2', [-0.125592, -0.175401, 1.0]], ['2, k, 3', [-0.112663, -0.0334876, 1.0]], ['2, k, 4', [-0.280197, -0.234612, 1.0]], ['2, k, 5', [-0.422342, -0.422424, 1.0]], ['2, k, 6', [-0.320136, -0.44559, 1.0]], ['2, k, 7', [-0.310519, -0.434918, 1.0]], ['2, k, 8', [0.0422022, -0.219397, 1.0]], ['2, k, 9', [0.143073, -0.428951, 1.0]], ['2, k, 10', [0.0302609, -0.451641, 1.0]], ['2, k, 11', [-0.0114656, -0.43428, 1.0]], ['2, k, 12', [-0.25238, -0.623055, 1.0]], ['2, k, 13', [-0.359964, -0.663418, 1.0]], ['2, k, 14', [-0.326531, -1.03413, 1.0]], ['2, k, 15', [-0.354046, -1.09511, 1.0]], ['2, k, 16', [-0.0891093, -0.620902, 1.0]], ['2, k, 17', [0.118292, -0.645347, 1.0]], ['2, k, 18', [0.104684, -1.03394, 1.0]], ['2, k, 19', [0.120948, -1.09745, 1.0]], ['2, k, 20', [-0.131655, -0.231662, 1.0]], ['2, k, 21', [-0.284951, -0.440969, 1.0]], ['2, k, 22', [-0.265779, -0.413016, 1.0]], ['2, k, 23', [-0.0481112, -0.429598, 1.0]], ['2, k, 24', [-0.0382127, -0.39805, 1.0]]]
[['2, k, 0', [-0.159342, -0.648468, 1.0]], ['2, k, 1', [-0.145564, -0.421667, 1.0]], ['2, k, 2', [-0.129247, -0.200691, 1.0]], ['2, k, 3', [-0.114495, -0.0747505, 1.0]], ['2, k, 4', [-0.281008, -0.264771, 1.0]], ['2, k, 5', [-0.414982, -0.459371, 1.0]], ['2, k, 6', [-0.313354, -0.455235, 1.0]], ['2, k, 7', [-0.313134, -0.460749, 1.0]], ['2, k, 8', [0.0437614, -0.268122, 1.0]], ['2, k, 9', [0.14211, -0.476051, 1.0]], ['2, k, 10', [0.0230231, -0.463978, 1.0]], ['2, k, 11', [-0.01608, -0.461683, 1.0]], ['2, k, 12', [-0.236544, -0.638335, 1.0]], ['2, k, 13', [-0.347784, -0.698617, 1.0]], ['2, k, 14', [-0.32704, -1.03578, 1.0]], ['2, k, 15', [-0.353951, -1.09543, 1.0]], ['2, k, 16', [-0.0776997, -0.641373, 1.0]], ['2, k, 17', [0.160194, -0.635281, 1.0]], ['2, k, 18', [0.104977, -1.03347, 1.0]], ['2, k, 19', [0.120789, -1.09733, 1.0]], ['2, k, 20', [-0.133344, -0.255164, 1.0]], ['2, k, 21', [-0.294027, -0.469333, 1.0]], ['2, k, 22', [-0.265329, -0.436676, 1.0]], ['2, k, 23', [-0.0498326, -0.457959, 1.0]], ['2, k, 24', [-0.0442532, -0.426059, 1.0]]]
[['2, k, 0', [-0.169091, -0.666027, 1.0]], ['2, k, 1', [-0.15062, -0.450178, 1.0]], ['2, k, 2', [-0.129327, -0.236983, 1.0]], ['2, k, 3', [-0.115382, -0.105586, 1.0]], ['2, k, 4', [-0.281875, -0.290155, 1.0]], ['2, k, 5', [-0.424677, -0.474082, 1.0]], ['2, k, 6', [-0.315559, -0.471043, 1.0]], ['2, k, 7', [-0.313389, -0.490595, 1.0]], ['2, k, 8', [0.0448816, -0.288391, 1.0]], ['2, k, 9', [0.120626, -0.499059, 1.0]], ['2, k, 10', [0.0551263, -0.503685, 1.0]], ['2, k, 11', [-0.0203977, -0.483874, 1.0]], ['2, k, 12', [-0.244497, -0.651861, 1.0]], ['2, k, 13', [-0.331681, -0.677185, 1.0]], ['2, k, 14', [-0.326664, -1.03739, 1.0]], ['2, k, 15', [-0.353391, -1.09619, 1.0]], ['2, k, 16', [-0.0892141, -0.662803, 1.0]], ['2, k, 17', [0.158035, -0.642573, 1.0]], ['2, k, 18', [0.105682, -1.03033, 1.0]], ['2, k, 19', [0.11974, -1.095, 1.0]], ['2, k, 20', [-0.13486, -0.290206, 1.0]], ['2, k, 21', [-0.288296, -0.491393, 1.0]], ['2, k, 22', [-0.282387, -0.463524, 1.0]], ['2, k, 23', [-0.0572242, -0.48105, 1.0]], ['2, k, 24', [-0.0477865, -0.447708, 1.0]]]
[['2, k, 0', [-0.167503, -0.699576, 1.0]], ['2, k, 1', [-0.148151, -0.485942, 1.0]], ['2, k, 2', [-0.127901, -0.272532, 1.0]], ['2, k, 3', [-0.115712, -0.136077, 1.0]], ['2, k, 4', [-0.281942, -0.326305, 1.0]], ['2, k, 5', [-0.424632, -0.51007, 1.0]], ['2, k, 6', [-0.329729, -0.529293, 1.0]], ['2, k, 7', [-0.316089, -0.517724, 1.0]], ['2, k, 8', [0.0464324, -0.323686, 1.0]], ['2, k, 9', [0.125481, -0.539157, 1.0]], ['2, k, 10', [0.0328268, -0.515317, 1.0]], ['2, k, 11', [-0.025676, -0.509309, 1.0]], ['2, k, 12', [-0.243505, -0.688591, 1.0]], ['2, k, 13', [-0.327423, -0.66481, 1.0]], ['2, k, 14', [-0.327211, -1.04012, 1.0]], ['2, k, 15', [-0.353057, -1.09848, 1.0]], ['2, k, 16', [-0.0871307, -0.692001, 1.0]], ['2, k, 17', [0.15235, -0.681106, 1.0]], ['2, k, 18', [0.105752, -1.02508, 1.0]], ['2, k, 19', [0.118885, -1.09049, 1.0]], ['2, k, 20', [-0.133101, -0.32567, 1.0]], ['2, k, 21', [-0.29813, -0.524765, 1.0]], ['2, k, 22', [-0.29748, -0.480637, 1.0]], ['2, k, 23', [-0.0638127, -0.506946, 1.0]], ['2, k, 24', [-0.0515145, -0.474842, 1.0]]]
[['2, k, 0', [-0.161533, -0.728495, 1.0]], ['2, k, 1', [-0.146644, -0.511508, 1.0]], ['2, k, 2', [-0.130516, -0.296457, 1.0]], ['2, k, 3', [-0.116859, -0.166253, 1.0]], ['2, k, 4', [-0.282656, -0.352678, 1.0]], ['2, k, 5', [-0.427747, -0.531635, 1.0]], ['2, k, 6', [-0.328505, -0.534773, 1.0]], ['2, k, 7', [-0.31629, -0.543289, 1.0]], ['2, k, 8', [0.0431564, -0.355764, 1.0]], ['2, k, 9', [0.134731, -0.566288, 1.0]], ['2, k, 10', [0.0537633, -0.568648, 1.0]], ['2, k, 11', [-0.0296493, -0.532575, 1.0]], ['2, k, 12', [-0.237959, -0.715097, 1.0]], ['2, k, 13', [-0.327391, -0.671177, 1.0]], ['2, k, 14', [-0.326869, -1.04047, 1.0]], ['2, k, 15', [-0.35205, -1.09886, 1.0]], ['2, k, 16', [-0.0808098, -0.722811, 1.0]], ['2, k, 17', [0.155743, -0.713546, 1.0]], ['2, k, 18', [0.105949, -1.02529, 1.0]], ['2, k, 19', [0.117929, -1.09056, 1.0]], ['2, k, 20', [-0.134704, -0.350089, 1.0]], ['2, k, 21', [-0.296669, -0.549566, 1.0]], ['2, k, 22', [-0.289862, -0.511472, 1.0]], ['2, k, 23', [-0.0633412, -0.529346, 1.0]], ['2, k, 24', [-0.0595849, -0.498049, 1.0]]]
[['2, k, 0', [-0.101221, -0.77416, 1.0]], ['2, k, 1', [-0.115536, -0.55718, 1.0]], ['2, k, 2', [-0.129009, -0.335398, 1.0]], ['2, k, 3', [-0.118848, -0.193641, 1.0]], ['2, k, 4', [-0.280135, -0.388335, 1.0]], ['2, k, 5', [-0.432832, -0.562235, 1.0]], ['2, k, 6', [-0.330884, -0.559883, 1.0]], ['2, k, 7', [-0.318607, -0.569949, 1.0]], ['2, k, 8', [0.0436939, -0.369225, 1.0]], ['2, k, 9', [0.117311, -0.573767, 1.0]], ['2, k, 10', [0.0543761, -0.596989, 1.0]], ['2, k, 11', [-0.0312829, -0.554632, 1.0]], ['2, k, 12', [-0.179097, -0.766876, 1.0]], ['2, k, 13', [-0.254072, -0.722081, 1.0]], ['2, k, 14', [-0.32795, -1.0404, 1.0]], ['2, k, 15', [-0.35236, -1.09966, 1.0]], ['2, k, 16', [-0.0206701, -0.761011, 1.0]], ['2, k, 17', [0.201089, -0.741719, 1.0]], ['2, k, 18', [0.105393, -1.02782, 1.0]], ['2, k, 19', [0.11786, -1.09301, 1.0]], ['2, k, 20', [-0.126604, -0.390238, 1.0]], ['2, k, 21', [-0.297537, -0.575046, 1.0]], ['2, k, 22', [-0.292733, -0.539501, 1.0]], ['2, k, 23', [-0.0711257, -0.551782, 1.0]], ['2, k, 24', [-0.0613533, -0.520977, 1.0]]]
[['2, k, 0', [-0.161545, -0.793929, 1.0]], ['2, k, 1', [-0.135992, -0.568464, 1.0]], ['2, k, 2', [-0.129307, -0.342652, 1.0]], ['2, k, 3', [-0.119239, -0.206745, 1.0]], ['2, k, 4', [-0.281567, -0.401869, 1.0]], ['2, k, 5', [-0.428531, -0.584131, 1.0]], ['2, k, 6', [-0.328475, -0.583295, 1.0]], ['2, k, 7', [-0.322479, -0.591477, 1.0]], ['2, k, 8', [0.041068, -0.386666, 1.0]], ['2, k, 9', [0.12701, -0.60045, 1.0]], ['2, k, 10', [0.0581529, -0.619487, 1.0]], ['2, k, 11', [-0.0338588, -0.57571, 1.0]], ['2, k, 12', [-0.241666, -0.786034, 1.0]], ['2, k, 13', [-0.252445, -0.72276, 1.0]], ['2, k, 14', [-0.327729, -1.03995, 1.0]], ['2, k, 15', [-0.352045, -1.10063, 1.0]], ['2, k, 16', [-0.0771806, -0.78094, 1.0]], ['2, k, 17', [0.117976, -0.792874, 1.0]], ['2, k, 18', [0.132959, -1.07936, 1.0]], ['2, k, 19', [0.0883641, -1.13253, 1.0]], ['2, k, 20', [-0.12957, -0.397942, 1.0]], ['2, k, 21', [-0.303173, -0.601309, 1.0]], ['2, k, 22', [-0.279464, -0.572346, 1.0]], ['2, k, 23', [-0.0660803, -0.571659, 1.0]], ['2, k, 24', [-0.0627558, -0.540081, 1.0]]]
[['2, k, 0', [-0.170752, -0.775817, 1.0]], ['2, k, 1', [-0.134088, -0.564538, 1.0]], ['2, k, 2', [-0.0978334, -0.345915, 1.0]], ['2, k, 3', [-0.118233, -0.227397, 1.0]], ['2, k, 4', [-0.28374, -0.419495, 1.0]], ['2, k, 5', [-0.431707, -0.598527, 1.0]], ['2, k, 6', [-0.321753, -0.606374, 1.0]], ['2, k, 7', [-0.32293, -0.612588, 1.0]], ['2, k, 8', [0.0447616, -0.401135, 1.0]], ['2, k, 9', [0.130141, -0.611811, 1.0]], ['2, k, 10', [0.0288128, -0.609254, 1.0]], ['2, k, 11', [-0.035507, -0.59307, 1.0]], ['2, k, 12', [-0.253133, -0.762635, 1.0]], ['2, k, 13', [-0.302926, -0.720897, 1.0]], ['2, k, 14', [-0.328654, -1.04225, 1.0]], ['2, k, 15', [-0.352655, -1.10275, 1.0]], ['2, k, 16', [-0.0841562, -0.767909, 1.0]], ['2, k, 17', [0.109661, -0.794977, 1.0]], ['2, k, 18', [0.123209, -1.08263, 1.0]], ['2, k, 19', [0.101864, -1.14051, 1.0]], ['2, k, 20', [-0.111848, -0.39903, 1.0]], ['2, k, 21', [-0.304478, -0.621522, 1.0]], ['2, k, 22', [-0.27815, -0.593353, 1.0]], ['2, k, 23', [-0.0720709, -0.591185, 1.0]], ['2, k, 24', [-0.0686935, -0.55579, 1.0]]]
[['2, k, 0', [-0.164399, -0.787379, 1.0]], ['2, k, 1', [-0.144513, -0.579183, 1.0]], ['2, k, 2', [-0.143051, -0.378046, 1.0]], ['2, k, 3', [-0.119309, -0.24366, 1.0]], ['2, k, 4', [-0.283587, -0.419457, 1.0]], ['2, k, 5', [-0.429143, -0.609745, 1.0]], ['2, k, 6', [-0.305777, -0.614713, 1.0]], ['2, k, 7', [-0.325996, -0.627604, 1.0]], ['2, k, 8', [0.0421303, -0.402756, 1.0]], ['2, k, 9', [0.129587, -0.612686, 1.0]], ['2, k, 10', [0.0301671, -0.610234, 1.0]], ['2, k, 11', [-0.0349533, -0.605474, 1.0]], ['2, k, 12', [-0.241593, -0.780571, 1.0]], ['2, k, 13', [-0.330819, -0.64752, 1.0]], ['2, k, 14', [-0.330866, -1.03218, 1.0]], ['2, k, 15', [-0.350177, -1.09639, 1.0]], ['2, k, 16', [-0.0809059, -0.775932, 1.0]], ['2, k, 17', [0.122889, -0.795022, 1.0]], ['2, k, 18', [0.11388, -1.07965, 1.0]], ['2, k, 19', [0.121076, -1.12358, 1.0]], ['2, k, 20', [-0.142731, -0.428289, 1.0]], ['2, k, 21', [-0.305615, -0.641548, 1.0]], ['2, k, 22', [-0.286577, -0.609946, 1.0]], ['2, k, 23', [-0.0726164, -0.608165, 1.0]], ['2, k, 24', [-0.0707662, -0.569697, 1.0]]]
[['2, k, 0', [-0.155204, -0.797375, 1.0]], ['2, k, 1', [-0.1326, -0.577649, 1.0]], ['2, k, 2', [-0.0919556, -0.347527, 1.0]], ['2, k, 3', [-0.118922, -0.243587, 1.0]], ['2, k, 4', [-0.283475, -0.419801, 1.0]], ['2, k, 5', [-0.425778, -0.612338, 1.0]], ['2, k, 6', [-0.349211, -0.632729, 1.0]], ['2, k, 7', [-0.326012, -0.634617, 1.0]], ['2, k, 8', [0.0407, -0.404291, 1.0]], ['2, k, 9', [0.120772, -0.627794, 1.0]], ['2, k, 10', [0.0622181, -0.651713, 1.0]], ['2, k, 11', [-0.0346933, -0.610772, 1.0]], ['2, k, 12', [-0.231508, -0.790235, 1.0]], ['2, k, 13', [-0.333107, -0.644532, 1.0]], ['2, k, 14', [-0.332207, -1.02908, 1.0]], ['2, k, 15', [-0.350347, -1.09647, 1.0]], ['2, k, 16', [-0.0741087, -0.784169, 1.0]], ['2, k, 17', [0.176189, -0.763837, 1.0]], ['2, k, 18', [0.11052, -1.05908, 1.0]], ['2, k, 19', [0.120446, -1.12016, 1.0]], ['2, k, 20', [-0.100236, -0.405241, 1.0]], ['2, k, 21', [-0.304358, -0.644559, 1.0]], ['2, k, 22', [-0.281559, -0.614814, 1.0]], ['2, k, 23', [-0.0703118, -0.609877, 1.0]], ['2, k, 24', [-0.0641685, -0.57472, 1.0]]]
[['2, k, 0', [-0.156196, -0.795135, 1.0]], ['2, k, 1', [-0.140377, -0.57999, 1.0]], ['2, k, 2', [-0.141296, -0.374033, 1.0]], ['2, k, 3', [-0.118917, -0.243616, 1.0]], ['2, k, 4', [-0.28319, -0.419663, 1.0]], ['2, k, 5', [-0.424787, -0.613067, 1.0]], ['2, k, 6', [-0.304641, -0.618176, 1.0]], ['2, k, 7', [-0.327233, -0.63291, 1.0]], ['2, k, 8', [0.0399793, -0.405132, 1.0]], ['2, k, 9', [0.12224, -0.626774, 1.0]], ['2, k, 10', [0.0472619, -0.634245, 1.0]], ['2, k, 11', [-0.0336147, -0.610231, 1.0]], ['2, k, 12', [-0.233814, -0.786184, 1.0]], ['2, k, 13', [-0.329905, -0.648566, 1.0]], ['2, k, 14', [-0.328216, -1.03252, 1.0]], ['2, k, 15', [-0.350342, -1.09645, 1.0]], ['2, k, 16', [-0.07451, -0.78301, 1.0]], ['2, k, 17', [0.132965, -0.79557, 1.0]], ['2, k, 18', [0.111618, -1.08008, 1.0]], ['2, k, 19', [0.123267, -1.12144, 1.0]], ['2, k, 20', [-0.141737, -0.425354, 1.0]], ['2, k, 21', [-0.307348, -0.641858, 1.0]], ['2, k, 22', [-0.281041, -0.611387, 1.0]], ['2, k, 23', [-0.0706251, -0.608992, 1.0]], ['2, k, 24', [-0.0675536, -0.572925, 1.0]]]
[['2, k, 0', [-0.154079, -0.783937, 1.0]], ['2, k, 1', [-0.128677, -0.57005, 1.0]], ['2, k, 2', [-0.0862428, -0.351517, 1.0]], ['2, k, 3', [-0.119003, -0.241907, 1.0]], ['2, k, 4', [-0.283278, -0.417503, 1.0]], ['2, k, 5', [-0.424614, -0.611111, 1.0]], ['2, k, 6', [-0.375768, -0.631878, 1.0]], ['2, k, 7', [-0.329907, -0.622172, 1.0]], ['2, k, 8', [0.0380554, -0.404495, 1.0]], ['2, k, 9', [0.125553, -0.622916, 1.0]], ['2, k, 10', [0.0431876, -0.625083, 1.0]], ['2, k, 11', [-0.0329768, -0.600172, 1.0]], ['2, k, 12', [-0.232906, -0.776468, 1.0]], ['2, k, 13', [-0.329132, -0.649349, 1.0]], ['2, k, 14', [-0.327358, -1.03283, 1.0]], ['2, k, 15', [-0.351272, -1.09683, 1.0]], ['2, k, 16', [-0.0711908, -0.77097, 1.0]], ['2, k, 17', [0.134451, -0.796828, 1.0]], ['2, k, 18', [0.111817, -1.08456, 1.0]], ['2, k, 19', [0.124615, -1.11998, 1.0]], ['2, k, 20', [-0.0945163, -0.404124, 1.0]], ['2, k, 21', [-0.309377, -0.631944, 1.0]], ['2, k, 22', [-0.288677, -0.602825, 1.0]], ['2, k, 23', [-0.0666701, -0.602114, 1.0]], ['2, k, 24', [-0.0652181, -0.564209, 1.0]]]
[['2, k, 0', [-0.154278, -0.778613, 1.0]], ['2, k, 1', [-0.136052, -0.563783, 1.0]], ['2, k, 2', [-0.135102, -0.344381, 1.0]], ['2, k, 3', [-0.117921, -0.228179, 1.0]], ['2, k, 4', [-0.281533, -0.404232, 1.0]], ['2, k, 5', [-0.415704, -0.58793, 1.0]], ['2, k, 6', [-0.373944, -0.63057, 1.0]], ['2, k, 7', [-0.331138, -0.602712, 1.0]], ['2, k, 8', [0.0353526, -0.397318, 1.0]], ['2, k, 9', [0.136211, -0.602687, 1.0]], ['2, k, 10', [0.048805, -0.62124, 1.0]], ['2, k, 11', [-0.0306072, -0.583236, 1.0]], ['2, k, 12', [-0.232993, -0.771358, 1.0]], ['2, k, 13', [-0.330373, -0.647083, 1.0]], ['2, k, 14', [-0.327626, -1.03214, 1.0]], ['2, k, 15', [-0.351533, -1.09693, 1.0]], ['2, k, 16', [-0.0715118, -0.765536, 1.0]], ['2, k, 17', [0.134714, -0.796524, 1.0]], ['2, k, 18', [0.110295, -1.08413, 1.0]], ['2, k, 19', [0.126089, -1.11886, 1.0]], ['2, k, 20', [-0.132744, -0.397984, 1.0]], ['2, k, 21', [-0.305378, -0.610641, 1.0]], ['2, k, 22', [-0.290067, -0.584636, 1.0]], ['2, k, 23', [-0.065883, -0.583441, 1.0]], ['2, k, 24', [-0.0603283, -0.544772, 1.0]]]
