[['2, k, 0', [0.0643497, -0.387159, 1.0]], ['2, k, 1', [0.0216188, -0.0732545, 1.0]], ['2, k, 2', [-0.0200005, 0.231829, 1.0]], ['2, k, 3', [-0.0129717, 0.39882, 1.0]], ['2, k, 4', [-0.196772, 0.187742, 1.0]], ['2, k, 5', [-0.292481, 0.431509, 1.0]], ['2, k, 6', [-0.318043, 0.664085, 1.0]], ['2, k, 7', [-0.327705, 0.708981, 1.0]], ['2, k, 8', [0.205459, 0.233305, 1.0]], ['2, k, 9', [0.270132, 0.510913, 1.0]], ['2, k, 10', [0.274581, 0.745768, 1.0]], ['2, k, 11', [0.277908, 0.749722, 1.0]], ['2, k, 12', [-0.0287104, -0.390907, 1.0]], ['2, k, 13', [-0.0946361, -0.624136, 1.0]], ['2, k, 14', [-0.107372, -1.05911, 1.0]], ['2, k, 15', [-0.107886, -1.11349, 1.0]], ['2, k, 16', [0.155199, -0.3701, 1.0]], ['2, k, 17', [0.171693, -0.62069, 1.0]], ['2, k, 18', [0.176387, -1.0286, 1.0]], ['2, k, 19', [0.171777, -1.08322, 1.0]], ['2, k, 20', [-0.00975567, 0.156844, 1.0]], ['2, k, 21', [-0.328528, 0.751648, 1.0]], ['2, k, 22', [-0.375387, 0.691649, 1.0]], ['2, k, 23', [0.274958, 0.792623, 1.0]], ['2, k, 24', [0.317143, 0.744898, 1.0]]]
[['2, k, 0', [-0.0242631, -0.28272, 1.0]], ['2, k, 1', [-0.00395169, 0.0119159, 1.0]], ['2, k, 2', [0.0205113, 0.310429, 1.0]], ['2, k, 3', [0.131283, 0.367698, 1.0]], ['2, k, 4', [-0.129468, 0.285258, 1.0]], ['2, k, 5', [-0.0602247, 0.547101, 1.0]], ['2, k, 6', [0.0344052, 0.756, 1.0]], ['2, k, 7', [0.0661969, 0.787725, 1.0]], ['2, k, 8', [0.11191, 0.226844, 1.0]], ['2, k, 9', [0.414412, 0.295294, 1.0]], ['2, k, 10', [0.550759, 0.475032, 1.0]], ['2, k, 11', [0.591875, 0.542593, 1.0]], ['2, k, 12', [-0.118821, -0.275485, 1.0]], ['2, k, 13', [-0.137682, -0.694941, 1.0]], ['2, k, 14', [-0.113089, -1.08071, 1.0]], ['2, k, 15', [-0.110492, -1.11784, 1.0]], ['2, k, 16', [0.0711829, -0.280391, 1.0]], ['2, k, 17', [0.122789, -0.671087, 1.0]], ['2, k, 18', [0.165465, -1.0565, 1.0]], ['2, k, 19', [0.170287, -1.14157, 1.0]], ['2, k, 20', [0.0153296, 0.238536, 1.0]], ['2, k, 21', [0.102163, 0.829359, 1.0]], ['2, k, 22', [0.125996, 0.761906, 1.0]], ['2, k, 23', [0.614299, 0.59059, 1.0]], ['2, k, 24', [0.552796, 0.579216, 1.0]]]
[['2, k, 0', [-0.0213404, -0.278206, 1.0]], ['2, k, 1', [-0.00307439, 0.0139005, 1.0]], ['2, k, 2', [0.0196855, 0.309291, 1.0]], ['2, k, 3', [0.131624, 0.366965, 1.0]], ['2, k, 4', [-0.129379, 0.285578, 1.0]], ['2, k, 5', [-0.0491054, 0.543716, 1.0]], ['2, k, 6', [0.0524757, 0.754948, 1.0]], ['2, k, 7', [0.0844387, 0.787146, 1.0]], ['2, k, 8', [0.11087, 0.226938, 1.0]], ['2, k, 9', [0.416244, 0.286216, 1.0]], ['2, k, 10', [0.560091, 0.460578, 1.0]], ['2, k, 11', [0.603317, 0.528208, 1.0]], ['2, k, 12', [-0.115962, -0.272719, 1.0]], ['2, k, 13', [-0.138474, -0.695681, 1.0]], ['2, k, 14', [-0.113298, -1.08169, 1.0]], ['2, k, 15', [-0.110478, -1.11883, 1.0]], ['2, k, 16', [0.0738838, -0.274169, 1.0]], ['2, k, 17', [0.123229, -0.670792, 1.0]], ['2, k, 18', [0.165411, -1.05649, 1.0]], ['2, k, 19', [0.170302, -1.14156, 1.0]], ['2, k, 20', [0.014949, 0.238075, 1.0]], ['2, k, 21', [0.112819, 0.831674, 1.0]], ['2, k, 22', [0.143479, 0.75591, 1.0]], ['2, k, 23', [0.62638, 0.577711, 1.0]], ['2, k, 24', [0.564905, 0.56764, 1.0]]]
[['2, k, 0', [-0.0184764, -0.274027, 1.0]], ['2, k, 1', [-0.00143394, 0.0155216, 1.0]], ['2, k, 2', [0.0198888, 0.306526, 1.0]], ['2, k, 3', [0.133503, 0.36608, 1.0]], ['2, k, 4', [-0.111613, 0.305802, 1.0]], ['2, k, 5', [-0.0408596, 0.541798, 1.0]], ['2, k, 6', [0.0672385, 0.75294, 1.0]], ['2, k, 7', [0.101103, 0.784504, 1.0]], ['2, k, 8', [0.109945, 0.226763, 1.0]], ['2, k, 9', [0.417149, 0.274373, 1.0]], ['2, k, 10', [0.570953, 0.451025, 1.0]], ['2, k, 11', [0.614699, 0.5179, 1.0]], ['2, k, 12', [-0.111637, -0.268509, 1.0]], ['2, k, 13', [-0.13888, -0.695465, 1.0]], ['2, k, 14', [-0.112846, -1.08008, 1.0]], ['2, k, 15', [-0.107741, -1.11721, 1.0]], ['2, k, 16', [0.0755332, -0.270155, 1.0]], ['2, k, 17', [0.12348, -0.670376, 1.0]], ['2, k, 18', [0.165532, -1.05634, 1.0]], ['2, k, 19', [0.16995, -1.14132, 1.0]], ['2, k, 20', [0.0152762, 0.23652, 1.0]], ['2, k, 21', [0.124221, 0.836701, 1.0]], ['2, k, 22', [0.157965, 0.754706, 1.0]], ['2, k, 23', [0.639675, 0.566392, 1.0]], ['2, k, 24', [0.575269, 0.557463, 1.0]]]
[['2, k, 0', [-0.0147839, -0.269423, 1.0]], ['2, k, 1', [0.000308195, 0.0176042, 1.0]], ['2, k, 2', [0.0198168, 0.305797, 1.0]], ['2, k, 3', [0.138732, 0.365545, 1.0]], ['2, k, 4', [-0.111728, 0.305833, 1.0]], ['2, k, 5', [0.0078761, 0.571038, 1.0]], ['2, k, 6', [0.0950183, 0.778752, 1.0]], ['2, k, 7', [0.121965, 0.797421, 1.0]], ['2, k, 8', [0.109731, 0.226821, 1.0]], ['2, k, 9', [0.418043, 0.263623, 1.0]], ['2, k, 10', [0.579989, 0.442242, 1.0]], ['2, k, 11', [0.631642, 0.505407, 1.0]], ['2, k, 12', [-0.108008, -0.26472, 1.0]], ['2, k, 13', [-0.139101, -0.695232, 1.0]], ['2, k, 14', [-0.112929, -1.08049, 1.0]], ['2, k, 15', [-0.107922, -1.11763, 1.0]], ['2, k, 16', [0.0792059, -0.264876, 1.0]], ['2, k, 17', [0.124244, -0.669479, 1.0]], ['2, k, 18', [0.165503, -1.05629, 1.0]], ['2, k, 19', [0.170979, -1.1412, 1.0]], ['2, k, 20', [0.0153526, 0.236208, 1.0]], ['2, k, 21', [0.138589, 0.834766, 1.0]], ['2, k, 22', [0.17133, 0.775667, 1.0]], ['2, k, 23', [0.670833, 0.547034, 1.0]], ['2, k, 24', [0.570395, 0.551878, 1.0]]]
[['2, k, 0', [-0.0131399, -0.265128, 1.0]], ['2, k, 1', [0.00278921, 0.0188473, 1.0]], ['2, k, 2', [0.0234411, 0.301425, 1.0]], ['2, k, 3', [0.135443, 0.340336, 1.0]], ['2, k, 4', [-0.101783, 0.317947, 1.0]], ['2, k, 5', [0.0155377, 0.583601, 1.0]], ['2, k, 6', [0.116824, 0.786095, 1.0]], ['2, k, 7', [0.138697, 0.801456, 1.0]], ['2, k, 8', [0.111929, 0.224964, 1.0]], ['2, k, 9', [0.420512, 0.254648, 1.0]], ['2, k, 10', [0.588233, 0.434811, 1.0]], ['2, k, 11', [0.640046, 0.497685, 1.0]], ['2, k, 12', [-0.103856, -0.258362, 1.0]], ['2, k, 13', [-0.139376, -0.694649, 1.0]], ['2, k, 14', [-0.113736, -1.08242, 1.0]], ['2, k, 15', [-0.106586, -1.11946, 1.0]], ['2, k, 16', [0.0791819, -0.261929, 1.0]], ['2, k, 17', [0.124914, -0.668765, 1.0]], ['2, k, 18', [0.165058, -1.05698, 1.0]], ['2, k, 19', [0.170962, -1.14117, 1.0]], ['2, k, 20', [0.0182988, 0.233456, 1.0]], ['2, k, 21', [0.165299, 0.825747, 1.0]], ['2, k, 22', [0.186917, 0.777528, 1.0]], ['2, k, 23', [0.67444, 0.539098, 1.0]], ['2, k, 24', [0.574414, 0.546308, 1.0]]]
[['2, k, 0', [-0.0109719, -0.262565, 1.0]], ['2, k, 1', [0.00565697, 0.0214274, 1.0]], ['2, k, 2', [0.0246755, 0.301731, 1.0]], ['2, k, 3', [0.146699, 0.354817, 1.0]], ['2, k, 4', [-0.0996661, 0.32027, 1.0]], ['2, k, 5', [0.0213706, 0.584645, 1.0]], ['2, k, 6', [0.129948, 0.78363, 1.0]], ['2, k, 7', [0.152693, 0.798296, 1.0]], ['2, k, 8', [0.112302, 0.225311, 1.0]], ['2, k, 9', [0.421305, 0.245636, 1.0]], ['2, k, 10', [0.595039, 0.426449, 1.0]], ['2, k, 11', [0.648245, 0.486667, 1.0]], ['2, k, 12', [-0.100892, -0.255476, 1.0]], ['2, k, 13', [-0.13973, -0.694056, 1.0]], ['2, k, 14', [-0.113547, -1.08267, 1.0]], ['2, k, 15', [-0.10612, -1.11967, 1.0]], ['2, k, 16', [0.0803433, -0.260138, 1.0]], ['2, k, 17', [0.125419, -0.668825, 1.0]], ['2, k, 18', [0.163397, -1.05959, 1.0]], ['2, k, 19', [0.170939, -1.14125, 1.0]], ['2, k, 20', [0.0197424, 0.233846, 1.0]], ['2, k, 21', [0.175594, 0.825043, 1.0]], ['2, k, 22', [0.200912, 0.774508, 1.0]], ['2, k, 23', [0.68046, 0.528675, 1.0]], ['2, k, 24', [0.579714, 0.539933, 1.0]]]
[['2, k, 0', [-0.00941963, -0.261362, 1.0]], ['2, k, 1', [0.0077874, 0.0225112, 1.0]], ['2, k, 2', [0.0265352, 0.301594, 1.0]], ['2, k, 3', [0.146833, 0.354015, 1.0]], ['2, k, 4', [-0.096901, 0.321898, 1.0]], ['2, k, 5', [0.0293147, 0.584848, 1.0]], ['2, k, 6', [0.143329, 0.780881, 1.0]], ['2, k, 7', [0.166567, 0.79523, 1.0]], ['2, k, 8', [0.112515, 0.225395, 1.0]], ['2, k, 9', [0.421718, 0.239544, 1.0]], ['2, k, 10', [0.601939, 0.417109, 1.0]], ['2, k, 11', [0.656529, 0.477322, 1.0]], ['2, k, 12', [-0.0984885, -0.253824, 1.0]], ['2, k, 13', [-0.140409, -0.693347, 1.0]], ['2, k, 14', [-0.113504, -1.08321, 1.0]], ['2, k, 15', [-0.105787, -1.12015, 1.0]], ['2, k, 16', [0.0809624, -0.259601, 1.0]], ['2, k, 17', [0.126082, -0.668713, 1.0]], ['2, k, 18', [0.163039, -1.06103, 1.0]], ['2, k, 19', [0.170465, -1.14183, 1.0]], ['2, k, 20', [0.0216652, 0.23379, 1.0]], ['2, k, 21', [0.200025, 0.813087, 1.0]], ['2, k, 22', [0.214865, 0.770649, 1.0]], ['2, k, 23', [0.688187, 0.522495, 1.0]], ['2, k, 24', [0.590731, 0.530853, 1.0]]]
[['2, k, 0', [-0.00698994, -0.257061, 1.0]], ['2, k, 1', [0.0115624, 0.026786, 1.0]], ['2, k, 2', [0.0305355, 0.304175, 1.0]], ['2, k, 3', [0.147065, 0.352396, 1.0]], ['2, k, 4', [-0.0941631, 0.322995, 1.0]], ['2, k, 5', [0.0366264, 0.581994, 1.0]], ['2, k, 6', [0.161169, 0.772157, 1.0]], ['2, k, 7', [0.181885, 0.788488, 1.0]], ['2, k, 8', [0.16404, 0.256688, 1.0]], ['2, k, 9', [0.445654, 0.236041, 1.0]], ['2, k, 10', [0.608478, 0.414038, 1.0]], ['2, k, 11', [0.663957, 0.472842, 1.0]], ['2, k, 12', [-0.0962191, -0.24839, 1.0]], ['2, k, 13', [-0.140561, -0.692647, 1.0]], ['2, k, 14', [-0.113468, -1.08323, 1.0]], ['2, k, 15', [-0.102676, -1.11994, 1.0]], ['2, k, 16', [0.0829822, -0.256886, 1.0]], ['2, k, 17', [0.127345, -0.668147, 1.0]], ['2, k, 18', [0.163147, -1.06096, 1.0]], ['2, k, 19', [0.170478, -1.14178, 1.0]], ['2, k, 20', [0.0255843, 0.236442, 1.0]], ['2, k, 21', [0.202988, 0.818996, 1.0]], ['2, k, 22', [0.236158, 0.779407, 1.0]], ['2, k, 23', [0.695164, 0.513782, 1.0]], ['2, k, 24', [0.591537, 0.528394, 1.0]]]
[['2, k, 0', [-0.00136024, -0.250483, 1.0]], ['2, k, 1', [0.0160547, 0.0296186, 1.0]], ['2, k, 2', [0.0341937, 0.304117, 1.0]], ['2, k, 3', [0.174638, 0.333693, 1.0]], ['2, k, 4', [-0.0929979, 0.323055, 1.0]], ['2, k, 5', [0.0454496, 0.581531, 1.0]], ['2, k, 6', [0.168904, 0.772122, 1.0]], ['2, k, 7', [0.191292, 0.788333, 1.0]], ['2, k, 8', [0.217556, 0.287742, 1.0]], ['2, k, 9', [0.449251, 0.231, 1.0]], ['2, k, 10', [0.614459, 0.407374, 1.0]], ['2, k, 11', [0.670904, 0.463525, 1.0]], ['2, k, 12', [-0.090836, -0.24164, 1.0]], ['2, k, 13', [-0.140888, -0.692066, 1.0]], ['2, k, 14', [-0.112108, -1.08195, 1.0]], ['2, k, 15', [-0.099594, -1.11852, 1.0]], ['2, k, 16', [0.0882365, -0.251206, 1.0]], ['2, k, 17', [0.128121, -0.667624, 1.0]], ['2, k, 18', [0.163086, -1.06096, 1.0]], ['2, k, 19', [0.169666, -1.14145, 1.0]], ['2, k, 20', [0.0294294, 0.236885, 1.0]], ['2, k, 21', [0.213671, 0.824128, 1.0]], ['2, k, 22', [0.234922, 0.759034, 1.0]], ['2, k, 23', [0.701554, 0.506034, 1.0]], ['2, k, 24', [0.60443, 0.516256, 1.0]]]
[['2, k, 0', [-0.00157687, -0.251047, 1.0]], ['2, k, 1', [0.0184886, 0.0280696, 1.0]], ['2, k, 2', [0.0439552, 0.29923, 1.0]], ['2, k, 3', [0.178003, 0.332965, 1.0]], ['2, k, 4', [-0.0906102, 0.323825, 1.0]], ['2, k, 5', [0.0531885, 0.578592, 1.0]], ['2, k, 6', [0.181174, 0.766212, 1.0]], ['2, k, 7', [0.200194, 0.786815, 1.0]], ['2, k, 8', [0.247957, 0.165742, 1.0]], ['2, k, 9', [0.469244, 0.230821, 1.0]], ['2, k, 10', [0.626274, 0.394388, 1.0]], ['2, k, 11', [0.680486, 0.452843, 1.0]], ['2, k, 12', [-0.0907105, -0.241503, 1.0]], ['2, k, 13', [-0.141007, -0.691896, 1.0]], ['2, k, 14', [-0.112616, -1.08296, 1.0]], ['2, k, 15', [-0.0889878, -1.11856, 1.0]], ['2, k, 16', [0.0865958, -0.254649, 1.0]], ['2, k, 17', [0.129894, -0.664909, 1.0]], ['2, k, 18', [0.163131, -1.06067, 1.0]], ['2, k, 19', [0.169394, -1.14089, 1.0]], ['2, k, 20', [0.0371863, 0.232825, 1.0]], ['2, k, 21', [0.222975, 0.819442, 1.0]], ['2, k, 22', [0.24506, 0.75803, 1.0]], ['2, k, 23', [0.710793, 0.497015, 1.0]], ['2, k, 24', [0.647418, 0.494966, 1.0]]]
[['2, k, 0', [-0.00431967, -0.256346, 1.0]], ['2, k, 1', [0.0221245, 0.0242594, 1.0]], ['2, k, 2', [0.056084, 0.295268, 1.0]], ['2, k, 3', [0.181558, 0.329093, 1.0]], ['2, k, 4', [-0.0870691, 0.325359, 1.0]], ['2, k, 5', [0.0586543, 0.565719, 1.0]], ['2, k, 6', [0.182107, 0.7559, 1.0]], ['2, k, 7', [0.209987, 0.778065, 1.0]], ['2, k, 8', [0.240879, 0.0892678, 1.0]], ['2, k, 9', [0.457791, 0.222663, 1.0]], ['2, k, 10', [0.628635, 0.384728, 1.0]], ['2, k, 11', [0.686531, 0.44126, 1.0]], ['2, k, 12', [-0.0909144, -0.241884, 1.0]], ['2, k, 13', [-0.141183, -0.691625, 1.0]], ['2, k, 14', [-0.112797, -1.08319, 1.0]], ['2, k, 15', [-0.0858203, -1.11848, 1.0]], ['2, k, 16', [0.0796204, -0.268141, 1.0]], ['2, k, 17', [0.13122, -0.663041, 1.0]], ['2, k, 18', [0.163063, -1.05911, 1.0]], ['2, k, 19', [0.171211, -1.1413, 1.0]], ['2, k, 20', [0.0471274, 0.228611, 1.0]], ['2, k, 21', [0.232983, 0.821156, 1.0]], ['2, k, 22', [0.256993, 0.750486, 1.0]], ['2, k, 23', [0.71951, 0.487173, 1.0]], ['2, k, 24', [0.627519, 0.495763, 1.0]]]
[['2, k, 0', [-0.00612425, -0.258321, 1.0]], ['2, k, 1', [0.0312015, 0.0186951, 1.0]], ['2, k, 2', [0.0867311, 0.284196, 1.0]], ['2, k, 3', [0.202183, 0.330934, 1.0]], ['2, k, 4', [-0.068086, 0.331989, 1.0]], ['2, k, 5', [0.0646199, 0.56216, 1.0]], ['2, k, 6', [0.188825, 0.751615, 1.0]], ['2, k, 7', [0.219748, 0.773474, 1.0]], ['2, k, 8', [0.287486, 0.0413059, 1.0]], ['2, k, 9', [0.461877, 0.218552, 1.0]], ['2, k, 10', [0.634007, 0.376544, 1.0]], ['2, k, 11', [0.69526, 0.43149, 1.0]], ['2, k, 12', [-0.090834, -0.2417, 1.0]], ['2, k, 13', [-0.141012, -0.690485, 1.0]], ['2, k, 14', [-0.112451, -1.0837, 1.0]], ['2, k, 15', [-0.129178, -1.14758, 1.0]], ['2, k, 16', [0.0740506, -0.273865, 1.0]], ['2, k, 17', [0.132153, -0.662102, 1.0]], ['2, k, 18', [0.163062, -1.05932, 1.0]], ['2, k, 19', [0.171159, -1.14133, 1.0]], ['2, k, 20', [0.0720467, 0.218915, 1.0]], ['2, k, 21', [0.235124, 0.816248, 1.0]], ['2, k, 22', [0.266343, 0.745239, 1.0]], ['2, k, 23', [0.731568, 0.476024, 1.0]], ['2, k, 24', [0.638764, 0.486085, 1.0]]]
[['2, k, 0', [-0.00363116, -0.258231, 1.0]], ['2, k, 1', [0.0328574, 0.0208771, 1.0]], ['2, k, 2', [0.0784046, 0.295631, 1.0]], ['2, k, 3', [0.201396, 0.32896, 1.0]], ['2, k, 4', [-0.0700792, 0.329758, 1.0]], ['2, k, 5', [0.0843696, 0.577406, 1.0]], ['2, k, 6', [0.20979, 0.766105, 1.0]], ['2, k, 7', [0.233051, 0.778042, 1.0]], ['2, k, 8', [0.255471, 0.180732, 1.0]], ['2, k, 9', [0.483409, 0.217467, 1.0]], ['2, k, 10', [0.652713, 0.368806, 1.0]], ['2, k, 11', [0.705371, 0.425224, 1.0]], ['2, k, 12', [-0.0897963, -0.241196, 1.0]], ['2, k, 13', [-0.141278, -0.690199, 1.0]], ['2, k, 14', [-0.112549, -1.08381, 1.0]], ['2, k, 15', [-0.0913443, -1.11967, 1.0]], ['2, k, 16', [0.0820548, -0.271942, 1.0]], ['2, k, 17', [0.132457, -0.660571, 1.0]], ['2, k, 18', [0.163048, -1.0588, 1.0]], ['2, k, 19', [0.170819, -1.14082, 1.0]], ['2, k, 20', [0.0683555, 0.226527, 1.0]], ['2, k, 21', [0.237722, 0.81433, 1.0]], ['2, k, 22', [0.278749, 0.74792, 1.0]], ['2, k, 23', [0.746188, 0.461886, 1.0]], ['2, k, 24', [0.655035, 0.47345, 1.0]]]
[['2, k, 0', [-0.000383775, -0.256732, 1.0]], ['2, k, 1', [0.0346096, 0.022149, 1.0]], ['2, k, 2', [0.0778527, 0.295995, 1.0]], ['2, k, 3', [0.202244, 0.328306, 1.0]], ['2, k, 4', [-0.0699875, 0.329799, 1.0]], ['2, k, 5', [0.0857367, 0.567751, 1.0]], ['2, k, 6', [0.212586, 0.755163, 1.0]], ['2, k, 7', [0.241239, 0.769443, 1.0]], ['2, k, 8', [0.208813, 0.231688, 1.0]], ['2, k, 9', [0.467965, 0.210267, 1.0]], ['2, k, 10', [0.644562, 0.353668, 1.0]], ['2, k, 11', [0.704181, 0.408376, 1.0]], ['2, k, 12', [-0.0883679, -0.240572, 1.0]], ['2, k, 13', [-0.141318, -0.689684, 1.0]], ['2, k, 14', [-0.112744, -1.08453, 1.0]], ['2, k, 15', [-0.0969673, -1.12074, 1.0]], ['2, k, 16', [0.0889699, -0.266786, 1.0]], ['2, k, 17', [0.132606, -0.660701, 1.0]], ['2, k, 18', [0.163068, -1.05851, 1.0]], ['2, k, 19', [0.17065, -1.14087, 1.0]], ['2, k, 20', [0.0680395, 0.227182, 1.0]], ['2, k, 21', [0.240628, 0.814884, 1.0]], ['2, k, 22', [0.287548, 0.741069, 1.0]], ['2, k, 23', [0.741524, 0.455893, 1.0]], ['2, k, 24', [0.691807, 0.453446, 1.0]]]
[['2, k, 0', [-0.000723806, -0.261, 1.0]], ['2, k, 1', [0.0353236, 0.0222039, 1.0]], ['2, k, 2', [0.0787652, 0.299033, 1.0]], ['2, k, 3', [0.204503, 0.328278, 1.0]], ['2, k, 4', [-0.0500797, 0.331106, 1.0]], ['2, k, 5', [0.0887216, 0.56242, 1.0]], ['2, k, 6', [0.217001, 0.748702, 1.0]], ['2, k, 7', [0.248615, 0.764696, 1.0]], ['2, k, 8', [0.198342, 0.134603, 1.0]], ['2, k, 9', [0.470245, 0.206708, 1.0]], ['2, k, 10', [0.649316, 0.347079, 1.0]], ['2, k, 11', [0.709763, 0.399668, 1.0]], ['2, k, 12', [-0.0872818, -0.242821, 1.0]], ['2, k, 13', [-0.142085, -0.689653, 1.0]], ['2, k, 14', [-0.112691, -1.08512, 1.0]], ['2, k, 15', [-0.0891762, -1.12085, 1.0]], ['2, k, 16', [0.0859193, -0.273038, 1.0]], ['2, k, 17', [0.132939, -0.660442, 1.0]], ['2, k, 18', [0.163183, -1.05867, 1.0]], ['2, k, 19', [0.169799, -1.14115, 1.0]], ['2, k, 20', [0.0688102, 0.229575, 1.0]], ['2, k, 21', [0.27053, 0.784637, 1.0]], ['2, k, 22', [0.291763, 0.733787, 1.0]], ['2, k, 23', [0.750402, 0.449051, 1.0]], ['2, k, 24', [0.697615, 0.439368, 1.0]]]
[['2, k, 0', [-0.00141308, -0.263114, 1.0]], ['2, k, 1', [0.0361109, 0.02249, 1.0]], ['2, k, 2', [0.080296, 0.301961, 1.0]], ['2, k, 3', [0.206903, 0.328228, 1.0]], ['2, k, 4', [-0.0458857, 0.329723, 1.0]], ['2, k, 5', [0.0932193, 0.559058, 1.0]], ['2, k, 6', [0.227751, 0.740827, 1.0]], ['2, k, 7', [0.257034, 0.759769, 1.0]], ['2, k, 8', [0.198777, 0.134958, 1.0]], ['2, k, 9', [0.473476, 0.202683, 1.0]], ['2, k, 10', [0.654296, 0.340683, 1.0]], ['2, k, 11', [0.714667, 0.39353, 1.0]], ['2, k, 12', [-0.0871862, -0.244225, 1.0]], ['2, k, 13', [-0.142322, -0.689603, 1.0]], ['2, k, 14', [-0.112608, -1.08554, 1.0]], ['2, k, 15', [-0.0888434, -1.12127, 1.0]], ['2, k, 16', [0.0843266, -0.275247, 1.0]], ['2, k, 17', [0.133222, -0.6603, 1.0]], ['2, k, 18', [0.163261, -1.05839, 1.0]], ['2, k, 19', [0.169572, -1.14084, 1.0]], ['2, k, 20', [0.0700438, 0.232039, 1.0]], ['2, k, 21', [0.284352, 0.775995, 1.0]], ['2, k, 22', [0.300299, 0.726986, 1.0]], ['2, k, 23', [0.754938, 0.440824, 1.0]], ['2, k, 24', [0.704429, 0.435427, 1.0]]]
[['2, k, 0', [-0.00179812, -0.265498, 1.0]], ['2, k, 1', [0.0371936, 0.0221809, 1.0]], ['2, k, 2', [0.0813841, 0.30252, 1.0]], ['2, k, 3', [0.208782, 0.326812, 1.0]], ['2, k, 4', [-0.043583, 0.327333, 1.0]], ['2, k, 5', [0.0973202, 0.556574, 1.0]], ['2, k, 6', [0.234277, 0.73649, 1.0]], ['2, k, 7', [0.264991, 0.755359, 1.0]], ['2, k, 8', [0.199617, 0.134548, 1.0]], ['2, k, 9', [0.476452, 0.198448, 1.0]], ['2, k, 10', [0.658563, 0.334774, 1.0]], ['2, k, 11', [0.720245, 0.387383, 1.0]], ['2, k, 12', [-0.0871295, -0.245558, 1.0]], ['2, k, 13', [-0.142551, -0.689102, 1.0]], ['2, k, 14', [-0.112574, -1.08575, 1.0]], ['2, k, 15', [-0.0888258, -1.12151, 1.0]], ['2, k, 16', [0.0834238, -0.278223, 1.0]], ['2, k, 17', [0.133301, -0.660377, 1.0]], ['2, k, 18', [0.163206, -1.05842, 1.0]], ['2, k, 19', [0.16962, -1.14087, 1.0]], ['2, k, 20', [0.0709762, 0.232544, 1.0]], ['2, k, 21', [0.293373, 0.772244, 1.0]], ['2, k, 22', [0.309026, 0.725348, 1.0]], ['2, k, 23', [0.761363, 0.435421, 1.0]], ['2, k, 24', [0.709446, 0.429469, 1.0]]]
[['2, k, 0', [-0.00199992, -0.271563, 1.0]], ['2, k, 1', [0.0398931, 0.0216858, 1.0]], ['2, k, 2', [0.0880131, 0.307083, 1.0]], ['2, k, 3', [0.216497, 0.328023, 1.0]], ['2, k, 4', [-0.0387987, 0.322717, 1.0]], ['2, k, 5', [0.101563, 0.5538, 1.0]], ['2, k, 6', [0.241372, 0.731191, 1.0]], ['2, k, 7', [0.273703, 0.748337, 1.0]], ['2, k, 8', [0.198687, 0.130635, 1.0]], ['2, k, 9', [0.478279, 0.194105, 1.0]], ['2, k, 10', [0.66325, 0.329127, 1.0]], ['2, k, 11', [0.72619, 0.381636, 1.0]], ['2, k, 12', [-0.0869112, -0.250627, 1.0]], ['2, k, 13', [-0.142578, -0.688873, 1.0]], ['2, k, 14', [-0.112438, -1.08582, 1.0]], ['2, k, 15', [-0.089328, -1.12168, 1.0]], ['2, k, 16', [0.0828275, -0.284397, 1.0]], ['2, k, 17', [0.133331, -0.66058, 1.0]], ['2, k, 18', [0.162934, -1.05864, 1.0]], ['2, k, 19', [0.169344, -1.14076, 1.0]], ['2, k, 20', [0.0761332, 0.235703, 1.0]], ['2, k, 21', [0.304099, 0.768635, 1.0]], ['2, k, 22', [0.314975, 0.715208, 1.0]], ['2, k, 23', [0.76422, 0.427826, 1.0]], ['2, k, 24', [0.714883, 0.423571, 1.0]]]
[['2, k, 0', [-0.00140836, -0.271727, 1.0]], ['2, k, 1', [0.0400204, 0.0202458, 1.0]], ['2, k, 2', [0.0845917, 0.30193, 1.0]], ['2, k, 3', [0.225358, 0.35403, 1.0]], ['2, k, 4', [-0.0414401, 0.322983, 1.0]], ['2, k, 5', [0.106161, 0.552037, 1.0]], ['2, k, 6', [0.247452, 0.727963, 1.0]], ['2, k, 7', [0.281575, 0.744053, 1.0]], ['2, k, 8', [0.198734, 0.135292, 1.0]], ['2, k, 9', [0.479959, 0.190229, 1.0]], ['2, k, 10', [0.668296, 0.323435, 1.0]], ['2, k, 11', [0.736233, 0.382047, 1.0]], ['2, k, 12', [-0.0866411, -0.250905, 1.0]], ['2, k, 13', [-0.14249, -0.688449, 1.0]], ['2, k, 14', [-0.112322, -1.08593, 1.0]], ['2, k, 15', [-0.0894372, -1.12179, 1.0]], ['2, k, 16', [0.0838842, -0.284277, 1.0]], ['2, k, 17', [0.133434, -0.661054, 1.0]], ['2, k, 18', [0.162825, -1.05923, 1.0]], ['2, k, 19', [0.169101, -1.14115, 1.0]], ['2, k, 20', [0.0741637, 0.232443, 1.0]], ['2, k, 21', [0.309883, 0.761862, 1.0]], ['2, k, 22', [0.322704, 0.707102, 1.0]], ['2, k, 23', [0.781373, 0.418047, 1.0]], ['2, k, 24', [0.68878, 0.434951, 1.0]]]
