[['2, k, 0', [-0.0668755, -0.700843, 1.0]], ['2, k, 1', [-0.0777169, -0.41336, 1.0]], ['2, k, 2', [-0.0878781, -0.130412, 1.0]], ['2, k, 3', [-0.0933417, 0.0176909, 1.0]], ['2, k, 4', [-0.258454, -0.234403, 1.0]], ['2, k, 5', [-0.413042, -0.403643, 1.0]], ['2, k, 6', [-0.308349, -0.590591, 1.0]], ['2, k, 7', [-0.284892, -0.605144, 1.0]], ['2, k, 8', [0.0906118, -0.228586, 1.0]], ['2, k, 9', [0.270416, -0.366162, 1.0]], ['2, k, 10', [0.16437, -0.547983, 1.0]], ['2, k, 11', [0.111221, -0.565254, 1.0]], ['2, k, 12', [-0.145509, -0.692695, 1.0]], ['2, k, 13', [-0.216167, -1.00075, 1.0]], ['2, k, 14', [-0.281569, -1.36635, 1.0]], ['2, k, 15', [-0.275635, -1.43066, 1.0]], ['2, k, 16', [0.0135703, -0.690142, 1.0]], ['2, k, 17', [0.0974106, -0.989875, 1.0]], ['2, k, 18', [0.178954, -1.3684, 1.0]], ['2, k, 19', [0.187246, -1.40402, 1.0]], ['2, k, 20', [-0.0854492, -0.200571, 1.0]], ['2, k, 21', [-0.259869, -0.708531, 1.0]], ['2, k, 22', [-0.247039, -0.599693, 1.0]], ['2, k, 23', [0.0964388, -0.650887, 1.0]], ['2, k, 24', [0.0750959, -0.54828, 1.0]]]
[['2, k, 0', [0.0787668, -0.736134, 1.0]], ['2, k, 1', [0.0309783, -0.487235, 1.0]], ['2, k, 2', [-0.0117688, -0.233966, 1.0]], ['2, k, 3', [-0.0534899, -0.0790093, 1.0]], ['2, k, 4', [-0.146212, -0.329846, 1.0]], ['2, k, 5', [-0.25688, -0.527094, 1.0]], ['2, k, 6', [-0.117513, -0.684437, 1.0]], ['2, k, 7', [-0.077708, -0.688675, 1.0]], ['2, k, 8', [0.147246, -0.274861, 1.0]], ['2, k, 9', [0.375063, -0.317957, 1.0]], ['2, k, 10', [0.320679, -0.505402, 1.0]], ['2, k, 11', [0.270844, -0.544121, 1.0]], ['2, k, 12', [-0.000205297, -0.740223, 1.0]], ['2, k, 13', [-0.0933091, -1.00477, 1.0]], ['2, k, 14', [-0.21799, -1.34635, 1.0]], ['2, k, 15', [-0.20755, -1.39007, 1.0]], ['2, k, 16', [0.155705, -0.713229, 1.0]], ['2, k, 17', [0.217414, -0.991316, 1.0]], ['2, k, 18', [0.226021, -1.37839, 1.0]], ['2, k, 19', [0.231355, -1.42189, 1.0]], ['2, k, 20', [-0.00124406, -0.297683, 1.0]], ['2, k, 21', [-0.047702, -0.703323, 1.0]], ['2, k, 22', [-0.0709922, -0.673528, 1.0]], ['2, k, 23', [0.265799, -0.624062, 1.0]], ['2, k, 24', [0.233473, -0.549856, 1.0]]]
[['2, k, 0', [0.0875287, -0.729809, 1.0]], ['2, k, 1', [0.0381845, -0.474612, 1.0]], ['2, k, 2', [-0.00622119, -0.214247, 1.0]], ['2, k, 3', [-0.0450659, -0.0625502, 1.0]], ['2, k, 4', [-0.137742, -0.314365, 1.0]], ['2, k, 5', [-0.251304, -0.520908, 1.0]], ['2, k, 6', [-0.0968986, -0.66467, 1.0]], ['2, k, 7', [-0.0375777, -0.679636, 1.0]], ['2, k, 8', [0.160101, -0.258823, 1.0]], ['2, k, 9', [0.380593, -0.301264, 1.0]], ['2, k, 10', [0.325156, -0.497332, 1.0]], ['2, k, 11', [0.279463, -0.539504, 1.0]], ['2, k, 12', [0.00825367, -0.733139, 1.0]], ['2, k, 13', [-0.0857088, -1.00252, 1.0]], ['2, k, 14', [-0.214309, -1.3442, 1.0]], ['2, k, 15', [-0.2015, -1.38485, 1.0]], ['2, k, 16', [0.164515, -0.707684, 1.0]], ['2, k, 17', [0.223146, -0.990878, 1.0]], ['2, k, 18', [0.22672, -1.37869, 1.0]], ['2, k, 19', [0.234454, -1.41912, 1.0]], ['2, k, 20', [0.0047962, -0.279629, 1.0]], ['2, k, 21', [-0.000984077, -0.762216, 1.0]], ['2, k, 22', [0.00855883, -0.650222, 1.0]], ['2, k, 23', [0.272341, -0.62051, 1.0]], ['2, k, 24', [0.238727, -0.540348, 1.0]]]
[['2, k, 0', [0.0952524, -0.724877, 1.0]], ['2, k, 1', [0.0448973, -0.461725, 1.0]], ['2, k, 2', [-0.000628167, -0.191693, 1.0]], ['2, k, 3', [-0.0367189, -0.0408879, 1.0]], ['2, k, 4', [-0.130768, -0.298923, 1.0]], ['2, k, 5', [-0.243668, -0.512472, 1.0]], ['2, k, 6', [-0.0930293, -0.659909, 1.0]], ['2, k, 7', [-0.0231101, -0.692154, 1.0]], ['2, k, 8', [0.173024, -0.245086, 1.0]], ['2, k, 9', [0.390191, -0.291475, 1.0]], ['2, k, 10', [0.31492, -0.52057, 1.0]], ['2, k, 11', [0.265674, -0.584116, 1.0]], ['2, k, 12', [0.0154186, -0.72832, 1.0]], ['2, k, 13', [-0.075833, -1.00015, 1.0]], ['2, k, 14', [-0.209619, -1.34025, 1.0]], ['2, k, 15', [-0.193794, -1.37776, 1.0]], ['2, k, 16', [0.172586, -0.702663, 1.0]], ['2, k, 17', [0.227596, -0.986985, 1.0]], ['2, k, 18', [0.22707, -1.37956, 1.0]], ['2, k, 19', [0.237863, -1.41681, 1.0]], ['2, k, 20', [0.0107472, -0.259484, 1.0]], ['2, k, 21', [0.0125576, -0.767198, 1.0]], ['2, k, 22', [0.0116401, -0.646946, 1.0]], ['2, k, 23', [0.260528, -0.652067, 1.0]], ['2, k, 24', [0.22775, -0.576496, 1.0]]]
[['2, k, 0', [0.0986399, -0.719699, 1.0]], ['2, k, 1', [0.0481781, -0.451025, 1.0]], ['2, k, 2', [0.00172678, -0.174946, 1.0]], ['2, k, 3', [-0.0316405, -0.031394, 1.0]], ['2, k, 4', [-0.129121, -0.287346, 1.0]], ['2, k, 5', [-0.238804, -0.50333, 1.0]], ['2, k, 6', [-0.0892055, -0.652107, 1.0]], ['2, k, 7', [-0.0187238, -0.684953, 1.0]], ['2, k, 8', [0.182728, -0.234639, 1.0]], ['2, k, 9', [0.395009, -0.29932, 1.0]], ['2, k, 10', [0.33841, -0.502776, 1.0]], ['2, k, 11', [0.293381, -0.526467, 1.0]], ['2, k, 12', [0.0193063, -0.722971, 1.0]], ['2, k, 13', [-0.0702479, -0.999069, 1.0]], ['2, k, 14', [-0.206616, -1.33874, 1.0]], ['2, k, 15', [-0.188621, -1.37362, 1.0]], ['2, k, 16', [0.175409, -0.697717, 1.0]], ['2, k, 17', [0.22934, -0.985815, 1.0]], ['2, k, 18', [0.227427, -1.385, 1.0]], ['2, k, 19', [0.240417, -1.41956, 1.0]], ['2, k, 20', [0.0133819, -0.243931, 1.0]], ['2, k, 21', [0.0153662, -0.760943, 1.0]], ['2, k, 22', [0.0159097, -0.635744, 1.0]], ['2, k, 23', [0.248617, -0.579977, 1.0]], ['2, k, 24', [0.25147, -0.530042, 1.0]]]
[['2, k, 0', [0.100556, -0.716593, 1.0]], ['2, k, 1', [0.0497518, -0.442841, 1.0]], ['2, k, 2', [0.0024717, -0.1613, 1.0]], ['2, k, 3', [-0.0278754, -0.0191586, 1.0]], ['2, k, 4', [-0.126647, -0.279346, 1.0]], ['2, k, 5', [-0.235523, -0.491625, 1.0]], ['2, k, 6', [-0.0895732, -0.643272, 1.0]], ['2, k, 7', [-0.0390841, -0.640112, 1.0]], ['2, k, 8', [0.183525, -0.233764, 1.0]], ['2, k, 9', [0.395489, -0.300145, 1.0]], ['2, k, 10', [0.337568, -0.502258, 1.0]], ['2, k, 11', [0.292853, -0.533794, 1.0]], ['2, k, 12', [0.0209001, -0.718964, 1.0]], ['2, k, 13', [-0.0638137, -0.995225, 1.0]], ['2, k, 14', [-0.202166, -1.33726, 1.0]], ['2, k, 15', [-0.184565, -1.36995, 1.0]], ['2, k, 16', [0.177543, -0.69541, 1.0]], ['2, k, 17', [0.228801, -0.984005, 1.0]], ['2, k, 18', [0.227568, -1.38657, 1.0]], ['2, k, 19', [0.240207, -1.41893, 1.0]], ['2, k, 20', [0.0143138, -0.231753, 1.0]], ['2, k, 21', [-0.00230048, -0.65287, 1.0]], ['2, k, 22', [0.00736803, -0.619111, 1.0]], ['2, k, 23', [0.269042, -0.607621, 1.0]], ['2, k, 24', [0.251561, -0.519443, 1.0]]]
[['2, k, 0', [0.10032, -0.716641, 1.0]], ['2, k, 1', [0.0509141, -0.436921, 1.0]], ['2, k, 2', [0.0052274, -0.147409, 1.0]], ['2, k, 3', [-0.0244556, -0.00840034, 1.0]], ['2, k, 4', [-0.126668, -0.279315, 1.0]], ['2, k, 5', [-0.232117, -0.482061, 1.0]], ['2, k, 6', [-0.0924399, -0.639809, 1.0]], ['2, k, 7', [-0.0349518, -0.636007, 1.0]], ['2, k, 8', [0.185424, -0.231694, 1.0]], ['2, k, 9', [0.393658, -0.301044, 1.0]], ['2, k, 10', [0.341761, -0.50204, 1.0]], ['2, k, 11', [0.296879, -0.533989, 1.0]], ['2, k, 12', [0.0202787, -0.719656, 1.0]], ['2, k, 13', [-0.0598999, -0.990213, 1.0]], ['2, k, 14', [-0.197549, -1.33573, 1.0]], ['2, k, 15', [-0.17944, -1.36649, 1.0]], ['2, k, 16', [0.177644, -0.694842, 1.0]], ['2, k, 17', [0.227334, -0.98323, 1.0]], ['2, k, 18', [0.226411, -1.38582, 1.0]], ['2, k, 19', [0.239613, -1.41627, 1.0]], ['2, k, 20', [0.0165342, -0.219851, 1.0]], ['2, k, 21', [0.0112303, -0.720691, 1.0]], ['2, k, 22', [0.00668781, -0.613758, 1.0]], ['2, k, 23', [0.272991, -0.611455, 1.0]], ['2, k, 24', [0.257634, -0.517662, 1.0]]]
[['2, k, 0', [0.100635, -0.708468, 1.0]], ['2, k, 1', [0.052635, -0.427062, 1.0]], ['2, k, 2', [0.00751961, -0.13796, 1.0]], ['2, k, 3', [-0.0210799, -0.00182146, 1.0]], ['2, k, 4', [-0.124068, -0.252646, 1.0]], ['2, k, 5', [-0.228922, -0.467619, 1.0]], ['2, k, 6', [-0.0958, -0.631029, 1.0]], ['2, k, 7', [-0.032044, -0.639115, 1.0]], ['2, k, 8', [0.200534, -0.214933, 1.0]], ['2, k, 9', [0.391138, -0.312265, 1.0]], ['2, k, 10', [0.33843, -0.505751, 1.0]], ['2, k, 11', [0.293763, -0.536813, 1.0]], ['2, k, 12', [0.0213036, -0.70903, 1.0]], ['2, k, 13', [-0.0601422, -0.990607, 1.0]], ['2, k, 14', [-0.194949, -1.33505, 1.0]], ['2, k, 15', [-0.17154, -1.36339, 1.0]], ['2, k, 16', [0.177303, -0.688957, 1.0]], ['2, k, 17', [0.224915, -0.9844, 1.0]], ['2, k, 18', [0.226241, -1.38797, 1.0]], ['2, k, 19', [0.244764, -1.41598, 1.0]], ['2, k, 20', [0.0186204, -0.210192, 1.0]], ['2, k, 21', [0.00584058, -0.721241, 1.0]], ['2, k, 22', [0.00508971, -0.608059, 1.0]], ['2, k, 23', [0.27134, -0.614279, 1.0]], ['2, k, 24', [0.255855, -0.515057, 1.0]]]
[['2, k, 0', [0.101039, -0.706224, 1.0]], ['2, k, 1', [0.0533727, -0.422692, 1.0]], ['2, k, 2', [0.00866953, -0.130933, 1.0]], ['2, k, 3', [-0.0185591, 0.00424075, 1.0]], ['2, k, 4', [-0.124261, -0.253324, 1.0]], ['2, k, 5', [-0.230912, -0.455759, 1.0]], ['2, k, 6', [-0.0980559, -0.616377, 1.0]], ['2, k, 7', [-0.0405734, -0.61751, 1.0]], ['2, k, 8', [0.199716, -0.215845, 1.0]], ['2, k, 9', [0.388964, -0.323672, 1.0]], ['2, k, 10', [0.337803, -0.51092, 1.0]], ['2, k, 11', [0.290754, -0.538138, 1.0]], ['2, k, 12', [0.0215196, -0.706788, 1.0]], ['2, k, 13', [-0.0601794, -0.987251, 1.0]], ['2, k, 14', [-0.192374, -1.33472, 1.0]], ['2, k, 15', [-0.169451, -1.36183, 1.0]], ['2, k, 16', [0.17785, -0.686779, 1.0]], ['2, k, 17', [0.222664, -0.984701, 1.0]], ['2, k, 18', [0.225768, -1.38871, 1.0]], ['2, k, 19', [0.243835, -1.4155, 1.0]], ['2, k, 20', [0.0197083, -0.203554, 1.0]], ['2, k, 21', [-0.00965494, -0.64309, 1.0]], ['2, k, 22', [-0.00326041, -0.598356, 1.0]], ['2, k, 23', [0.264596, -0.614187, 1.0]], ['2, k, 24', [0.255746, -0.512688, 1.0]]]
[['2, k, 0', [0.0977155, -0.700833, 1.0]], ['2, k, 1', [0.0533793, -0.417929, 1.0]], ['2, k, 2', [0.0101547, -0.127362, 1.0]], ['2, k, 3', [-0.0172679, 0.00709829, 1.0]], ['2, k, 4', [-0.12192, -0.242166, 1.0]], ['2, k, 5', [-0.236331, -0.440534, 1.0]], ['2, k, 6', [-0.107322, -0.606044, 1.0]], ['2, k, 7', [-0.0512586, -0.605544, 1.0]], ['2, k, 8', [0.200613, -0.216534, 1.0]], ['2, k, 9', [0.384997, -0.333815, 1.0]], ['2, k, 10', [0.336469, -0.515951, 1.0]], ['2, k, 11', [0.317972, -0.50802, 1.0]], ['2, k, 12', [0.0185626, -0.699819, 1.0]], ['2, k, 13', [-0.0608702, -0.984645, 1.0]], ['2, k, 14', [-0.190222, -1.33169, 1.0]], ['2, k, 15', [-0.165201, -1.35769, 1.0]], ['2, k, 16', [0.174229, -0.682925, 1.0]], ['2, k, 17', [0.218486, -0.98535, 1.0]], ['2, k, 18', [0.22387, -1.38958, 1.0]], ['2, k, 19', [0.244075, -1.41524, 1.0]], ['2, k, 20', [0.0207203, -0.199624, 1.0]], ['2, k, 21', [-0.0233064, -0.632085, 1.0]], ['2, k, 22', [-0.0219805, -0.597822, 1.0]], ['2, k, 23', [0.270831, -0.556973, 1.0]], ['2, k, 24', [0.269719, -0.502655, 1.0]]]
[['2, k, 0', [0.0929627, -0.698053, 1.0]], ['2, k, 1', [0.0526241, -0.414646, 1.0]], ['2, k, 2', [0.0114067, -0.123807, 1.0]], ['2, k, 3', [-0.0161479, 0.00936026, 1.0]], ['2, k, 4', [-0.121456, -0.238651, 1.0]], ['2, k, 5', [-0.241183, -0.42891, 1.0]], ['2, k, 6', [-0.112649, -0.59299, 1.0]], ['2, k, 7', [-0.0518006, -0.605682, 1.0]], ['2, k, 8', [0.203132, -0.219715, 1.0]], ['2, k, 9', [0.379953, -0.345059, 1.0]], ['2, k, 10', [0.324226, -0.515328, 1.0]], ['2, k, 11', [0.279601, -0.542897, 1.0]], ['2, k, 12', [0.0141132, -0.695847, 1.0]], ['2, k, 13', [-0.0625719, -0.982764, 1.0]], ['2, k, 14', [-0.19058, -1.33223, 1.0]], ['2, k, 15', [-0.16333, -1.35735, 1.0]], ['2, k, 16', [0.169272, -0.681366, 1.0]], ['2, k, 17', [0.21472, -0.985889, 1.0]], ['2, k, 18', [0.222145, -1.39193, 1.0]], ['2, k, 19', [0.244591, -1.4167, 1.0]], ['2, k, 20', [0.0212824, -0.19601, 1.0]], ['2, k, 21', [-0.0149376, -0.691971, 1.0]], ['2, k, 22', [-0.0111532, -0.582995, 1.0]], ['2, k, 23', [0.251187, -0.61352, 1.0]], ['2, k, 24', [0.239292, -0.516393, 1.0]]]
[['2, k, 0', [0.0869855, -0.697184, 1.0]], ['2, k, 1', [0.0511657, -0.412423, 1.0]], ['2, k, 2', [0.0116979, -0.121622, 1.0]], ['2, k, 3', [-0.0148651, 0.0107823, 1.0]], ['2, k, 4', [-0.121598, -0.235857, 1.0]], ['2, k, 5', [-0.249921, -0.418466, 1.0]], ['2, k, 6', [-0.120008, -0.580659, 1.0]], ['2, k, 7', [-0.0676029, -0.586203, 1.0]], ['2, k, 8', [0.203943, -0.223387, 1.0]], ['2, k, 9', [0.373086, -0.361697, 1.0]], ['2, k, 10', [0.323901, -0.529363, 1.0]], ['2, k, 11', [0.276802, -0.546333, 1.0]], ['2, k, 12', [0.00813537, -0.694161, 1.0]], ['2, k, 13', [-0.0672317, -0.982052, 1.0]], ['2, k, 14', [-0.19199, -1.33221, 1.0]], ['2, k, 15', [-0.163213, -1.35683, 1.0]], ['2, k, 16', [0.163465, -0.681207, 1.0]], ['2, k, 17', [0.210223, -0.988427, 1.0]], ['2, k, 18', [0.22105, -1.39196, 1.0]], ['2, k, 19', [0.245015, -1.41623, 1.0]], ['2, k, 20', [0.0210069, -0.193651, 1.0]], ['2, k, 21', [-0.0388371, -0.617517, 1.0]], ['2, k, 22', [-0.0363816, -0.565293, 1.0]], ['2, k, 23', [0.254723, -0.625988, 1.0]], ['2, k, 24', [0.246051, -0.52588, 1.0]]]
[['2, k, 0', [0.0800734, -0.695306, 1.0]], ['2, k, 1', [0.0484023, -0.409789, 1.0]], ['2, k, 2', [0.0108435, -0.119965, 1.0]], ['2, k, 3', [-0.0130702, 0.0109121, 1.0]], ['2, k, 4', [-0.12184, -0.234322, 1.0]], ['2, k, 5', [-0.259112, -0.410093, 1.0]], ['2, k, 6', [-0.126758, -0.568385, 1.0]], ['2, k, 7', [-0.0727388, -0.58374, 1.0]], ['2, k, 8', [0.205427, -0.227466, 1.0]], ['2, k, 9', [0.364869, -0.373606, 1.0]], ['2, k, 10', [0.303143, -0.522573, 1.0]], ['2, k, 11', [0.269039, -0.54552, 1.0]], ['2, k, 12', [0.00156237, -0.690929, 1.0]], ['2, k, 13', [-0.0745272, -0.982677, 1.0]], ['2, k, 14', [-0.196745, -1.33532, 1.0]], ['2, k, 15', [-0.166348, -1.35963, 1.0]], ['2, k, 16', [0.156395, -0.680561, 1.0]], ['2, k, 17', [0.204051, -0.985655, 1.0]], ['2, k, 18', [0.220211, -1.38977, 1.0]], ['2, k, 19', [0.245743, -1.41375, 1.0]], ['2, k, 20', [0.0197288, -0.191727, 1.0]], ['2, k, 21', [-0.034515, -0.636041, 1.0]], ['2, k, 22', [-0.0581677, -0.579424, 1.0]], ['2, k, 23', [0.243336, -0.614999, 1.0]], ['2, k, 24', [0.233511, -0.528379, 1.0]]]
[['2, k, 0', [0.0711817, -0.69489, 1.0]], ['2, k, 1', [0.0444761, -0.407883, 1.0]], ['2, k, 2', [0.00950864, -0.11882, 1.0]], ['2, k, 3', [-0.0112067, 0.0104712, 1.0]], ['2, k, 4', [-0.125162, -0.232358, 1.0]], ['2, k, 5', [-0.272428, -0.40238, 1.0]], ['2, k, 6', [-0.139429, -0.555301, 1.0]], ['2, k, 7', [-0.0872028, -0.574584, 1.0]], ['2, k, 8', [0.204461, -0.231628, 1.0]], ['2, k, 9', [0.351525, -0.398504, 1.0]], ['2, k, 10', [0.296496, -0.538646, 1.0]], ['2, k, 11', [0.253181, -0.554003, 1.0]], ['2, k, 12', [-0.00678095, -0.689467, 1.0]], ['2, k, 13', [-0.083685, -0.981602, 1.0]], ['2, k, 14', [-0.20149, -1.33833, 1.0]], ['2, k, 15', [-0.171692, -1.36259, 1.0]], ['2, k, 16', [0.147169, -0.68133, 1.0]], ['2, k, 17', [0.199001, -0.984897, 1.0]], ['2, k, 18', [0.219557, -1.38782, 1.0]], ['2, k, 19', [0.244439, -1.41179, 1.0]], ['2, k, 20', [0.0177287, -0.190368, 1.0]], ['2, k, 21', [-0.0505858, -0.632461, 1.0]], ['2, k, 22', [-0.112987, -0.564188, 1.0]], ['2, k, 23', [0.235609, -0.597838, 1.0]], ['2, k, 24', [0.217477, -0.532317, 1.0]]]
[['2, k, 0', [0.0613738, -0.69273, 1.0]], ['2, k, 1', [0.0380718, -0.406108, 1.0]], ['2, k, 2', [0.00615471, -0.119551, 1.0]], ['2, k, 3', [-0.010363, 0.00910159, 1.0]], ['2, k, 4', [-0.132041, -0.230006, 1.0]], ['2, k, 5', [-0.284084, -0.394087, 1.0]], ['2, k, 6', [-0.150954, -0.544638, 1.0]], ['2, k, 7', [-0.0938072, -0.571646, 1.0]], ['2, k, 8', [0.204138, -0.231617, 1.0]], ['2, k, 9', [0.342504, -0.408717, 1.0]], ['2, k, 10', [0.292827, -0.545997, 1.0]], ['2, k, 11', [0.249142, -0.557727, 1.0]], ['2, k, 12', [-0.0170186, -0.686361, 1.0]], ['2, k, 13', [-0.0939963, -0.979316, 1.0]], ['2, k, 14', [-0.207664, -1.33999, 1.0]], ['2, k, 15', [-0.180796, -1.36448, 1.0]], ['2, k, 16', [0.138016, -0.680094, 1.0]], ['2, k, 17', [0.189921, -0.98146, 1.0]], ['2, k, 18', [0.216849, -1.38325, 1.0]], ['2, k, 19', [0.238755, -1.40748, 1.0]], ['2, k, 20', [0.0138647, -0.190417, 1.0]], ['2, k, 21', [-0.0412335, -0.637704, 1.0]], ['2, k, 22', [-0.114046, -0.565649, 1.0]], ['2, k, 23', [0.23009, -0.600249, 1.0]], ['2, k, 24', [0.215492, -0.536862, 1.0]]]
[['2, k, 0', [0.049934, -0.691589, 1.0]], ['2, k, 1', [0.0309677, -0.405794, 1.0]], ['2, k, 2', [0.00322643, -0.121812, 1.0]], ['2, k, 3', [-0.00903166, 0.00738234, 1.0]], ['2, k, 4', [-0.136465, -0.228849, 1.0]], ['2, k, 5', [-0.296181, -0.385276, 1.0]], ['2, k, 6', [-0.164733, -0.533721, 1.0]], ['2, k, 7', [-0.110403, -0.566705, 1.0]], ['2, k, 8', [0.200599, -0.240875, 1.0]], ['2, k, 9', [0.332106, -0.416346, 1.0]], ['2, k, 10', [0.285279, -0.553285, 1.0]], ['2, k, 11', [0.237652, -0.562463, 1.0]], ['2, k, 12', [-0.0282679, -0.683591, 1.0]], ['2, k, 13', [-0.109261, -0.981352, 1.0]], ['2, k, 14', [-0.212605, -1.3403, 1.0]], ['2, k, 15', [-0.184805, -1.36502, 1.0]], ['2, k, 16', [0.1266, -0.680581, 1.0]], ['2, k, 17', [0.180897, -0.98121, 1.0]], ['2, k, 18', [0.216334, -1.38298, 1.0]], ['2, k, 19', [0.239119, -1.40744, 1.0]], ['2, k, 20', [0.0101784, -0.191961, 1.0]], ['2, k, 21', [-0.0594019, -0.635975, 1.0]], ['2, k, 22', [-0.139229, -0.561215, 1.0]], ['2, k, 23', [0.212475, -0.607934, 1.0]], ['2, k, 24', [0.20241, -0.541945, 1.0]]]
[['2, k, 0', [0.0363346, -0.690094, 1.0]], ['2, k, 1', [0.022436, -0.405333, 1.0]], ['2, k, 2', [0.000284087, -0.12332, 1.0]], ['2, k, 3', [-0.00884562, 0.00600986, 1.0]], ['2, k, 4', [-0.145388, -0.227664, 1.0]], ['2, k, 5', [-0.308892, -0.377107, 1.0]], ['2, k, 6', [-0.181581, -0.524946, 1.0]], ['2, k, 7', [-0.147147, -0.548258, 1.0]], ['2, k, 8', [0.197091, -0.250065, 1.0]], ['2, k, 9', [0.317536, -0.425037, 1.0]], ['2, k, 10', [0.258082, -0.55723, 1.0]], ['2, k, 11', [0.202965, -0.574853, 1.0]], ['2, k, 12', [-0.0423353, -0.680118, 1.0]], ['2, k, 13', [-0.123746, -0.981955, 1.0]], ['2, k, 14', [-0.224924, -1.34956, 1.0]], ['2, k, 15', [-0.198111, -1.37459, 1.0]], ['2, k, 16', [0.113795, -0.68093, 1.0]], ['2, k, 17', [0.172133, -0.977831, 1.0]], ['2, k, 18', [0.215316, -1.38255, 1.0]], ['2, k, 19', [0.236989, -1.40737, 1.0]], ['2, k, 20', [0.00615927, -0.193025, 1.0]], ['2, k, 21', [-0.100084, -0.597978, 1.0]], ['2, k, 22', [-0.101158, -0.531522, 1.0]], ['2, k, 23', [0.176583, -0.628558, 1.0]], ['2, k, 24', [0.163984, -0.541031, 1.0]]]
[['2, k, 0', [0.0208423, -0.689354, 1.0]], ['2, k, 1', [0.0129684, -0.405347, 1.0]], ['2, k, 2', [-0.00215788, -0.124546, 1.0]], ['2, k, 3', [-0.0081052, 0.00490137, 1.0]], ['2, k, 4', [-0.151904, -0.228182, 1.0]], ['2, k, 5', [-0.328128, -0.367681, 1.0]], ['2, k, 6', [-0.208085, -0.514981, 1.0]], ['2, k, 7', [-0.154694, -0.551309, 1.0]], ['2, k, 8', [0.192169, -0.257303, 1.0]], ['2, k, 9', [0.306877, -0.43231, 1.0]], ['2, k, 10', [0.254042, -0.566079, 1.0]], ['2, k, 11', [0.216476, -0.567767, 1.0]], ['2, k, 12', [-0.0569577, -0.678223, 1.0]], ['2, k, 13', [-0.13587, -0.980255, 1.0]], ['2, k, 14', [-0.23055, -1.35342, 1.0]], ['2, k, 15', [-0.20448, -1.3787, 1.0]], ['2, k, 16', [0.0978942, -0.681449, 1.0]], ['2, k, 17', [0.160998, -0.974368, 1.0]], ['2, k, 18', [0.213613, -1.38182, 1.0]], ['2, k, 19', [0.234501, -1.40692, 1.0]], ['2, k, 20', [0.00237737, -0.194043, 1.0]], ['2, k, 21', [-0.113455, -0.603062, 1.0]], ['2, k, 22', [-0.116284, -0.527815, 1.0]], ['2, k, 23', [0.193574, -0.612448, 1.0]], ['2, k, 24', [0.182514, -0.552113, 1.0]]]
[['2, k, 0', [0.000441261, -0.689272, 1.0]], ['2, k, 1', [0.00188664, -0.407099, 1.0]], ['2, k, 2', [-0.00435726, -0.127266, 1.0]], ['2, k, 3', [-0.0075632, 0.00327596, 1.0]], ['2, k, 4', [-0.159493, -0.22738, 1.0]], ['2, k, 5', [-0.340234, -0.36246, 1.0]], ['2, k, 6', [-0.22491, -0.511255, 1.0]], ['2, k, 7', [-0.158931, -0.553944, 1.0]], ['2, k, 8', [0.185764, -0.26352, 1.0]], ['2, k, 9', [0.298123, -0.440581, 1.0]], ['2, k, 10', [0.24848, -0.576148, 1.0]], ['2, k, 11', [0.202124, -0.572117, 1.0]], ['2, k, 12', [-0.0770249, -0.67665, 1.0]], ['2, k, 13', [-0.150501, -0.979829, 1.0]], ['2, k, 14', [-0.238232, -1.35709, 1.0]], ['2, k, 15', [-0.233493, -1.42828, 1.0]], ['2, k, 16', [0.0776851, -0.682836, 1.0]], ['2, k, 17', [0.148758, -0.971923, 1.0]], ['2, k, 18', [0.212216, -1.38113, 1.0]], ['2, k, 19', [0.231509, -1.40647, 1.0]], ['2, k, 20', [-0.00152909, -0.196629, 1.0]], ['2, k, 21', [-0.123807, -0.603545, 1.0]], ['2, k, 22', [-0.132782, -0.522501, 1.0]], ['2, k, 23', [0.174216, -0.584398, 1.0]], ['2, k, 24', [0.169458, -0.551799, 1.0]]]
[['2, k, 0', [-0.0174834, -0.690058, 1.0]], ['2, k, 1', [-0.00913649, -0.408836, 1.0]], ['2, k, 2', [-0.00729043, -0.130108, 1.0]], ['2, k, 3', [-0.00734767, 0.00202734, 1.0]], ['2, k, 4', [-0.167139, -0.228054, 1.0]], ['2, k, 5', [-0.350764, -0.359061, 1.0]], ['2, k, 6', [-0.238529, -0.507731, 1.0]], ['2, k, 7', [-0.176214, -0.553502, 1.0]], ['2, k, 8', [0.17256, -0.271167, 1.0]], ['2, k, 9', [0.288611, -0.446434, 1.0]], ['2, k, 10', [0.22446, -0.576743, 1.0]], ['2, k, 11', [0.196291, -0.580753, 1.0]], ['2, k, 12', [-0.0948677, -0.67655, 1.0]], ['2, k, 13', [-0.165149, -0.979096, 1.0]], ['2, k, 14', [-0.242458, -1.35725, 1.0]], ['2, k, 15', [-0.220022, -1.38306, 1.0]], ['2, k, 16', [0.0602926, -0.68444, 1.0]], ['2, k, 17', [0.133505, -0.971762, 1.0]], ['2, k, 18', [0.209097, -1.37816, 1.0]], ['2, k, 19', [0.226265, -1.40379, 1.0]], ['2, k, 20', [-0.00643453, -0.199301, 1.0]], ['2, k, 21', [-0.142959, -0.600897, 1.0]], ['2, k, 22', [-0.142561, -0.518878, 1.0]], ['2, k, 23', [0.16617, -0.597537, 1.0]], ['2, k, 24', [0.171545, -0.561755, 1.0]]]
