[['2, k, 0', [0.277114, -1.03271, 1.0]], ['2, k, 1', [0.290556, -0.735005, 1.0]], ['2, k, 2', [0.302544, -0.440629, 1.0]], ['2, k, 3', [0.305854, -0.28332, 1.0]], ['2, k, 4', [0.102969, -0.558108, 1.0]], ['2, k, 5', [-0.0302652, -0.732535, 1.0]], ['2, k, 6', [0.0677141, -0.894978, 1.0]], ['2, k, 7', [0.0902672, -0.888269, 1.0]], ['2, k, 8', [0.494163, -0.543331, 1.0]], ['2, k, 9', [0.653632, -0.710405, 1.0]], ['2, k, 10', [0.544781, -0.872279, 1.0]], ['2, k, 11', [0.497513, -0.873856, 1.0]], ['2, k, 12', [0.184845, -1.02406, 1.0]], ['2, k, 13', [0.19113, -1.38832, 1.0]], ['2, k, 14', [0.227189, -1.72772, 1.0]], ['2, k, 15', [0.270892, -1.79675, 1.0]], ['2, k, 16', [0.362986, -1.01746, 1.0]], ['2, k, 17', [0.388691, -1.38532, 1.0]], ['2, k, 18', [0.385767, -1.73644, 1.0]], ['2, k, 19', [0.332874, -1.8039, 1.0]], ['2, k, 20', [0.299801, -0.513913, 1.0]], ['2, k, 21', [0.110618, -0.921386, 1.0]], ['2, k, 22', [0.110349, -0.902503, 1.0]], ['2, k, 23', [0.458654, -0.874399, 1.0]], ['2, k, 24', [0.459678, -0.843185, 1.0]]]
[['2, k, 0', [0.299411, -1.04969, 1.0]], ['2, k, 1', [0.261396, -0.756285, 1.0]], ['2, k, 2', [0.230253, -0.466635, 1.0]], ['2, k, 3', [0.210733, -0.313233, 1.0]], ['2, k, 4', [0.0713572, -0.609275, 1.0]], ['2, k, 5', [-0.0413979, -0.806343, 1.0]], ['2, k, 6', [0.0750778, -0.935719, 1.0]], ['2, k, 7', [0.1266, -0.923537, 1.0]], ['2, k, 8', [0.424216, -0.535315, 1.0]], ['2, k, 9', [0.62056, -0.666674, 1.0]], ['2, k, 10', [0.571859, -0.833145, 1.0]], ['2, k, 11', [0.537999, -0.825247, 1.0]], ['2, k, 12', [0.210538, -1.05152, 1.0]], ['2, k, 13', [0.216125, -1.40682, 1.0]], ['2, k, 14', [0.203235, -1.75504, 1.0]], ['2, k, 15', [0.165294, -1.82374, 1.0]], ['2, k, 16', [0.381417, -1.02319, 1.0]], ['2, k, 17', [0.378661, -1.39065, 1.0]], ['2, k, 18', [0.330578, -1.75001, 1.0]], ['2, k, 19', [0.280069, -1.81442, 1.0]], ['2, k, 20', [0.237727, -0.538525, 1.0]], ['2, k, 21', [0.149112, -1.01206, 1.0]], ['2, k, 22', [0.146051, -0.895084, 1.0]], ['2, k, 23', [0.511398, -0.842702, 1.0]], ['2, k, 24', [0.51365, -0.804131, 1.0]]]
[['2, k, 0', [0.303273, -1.05023, 1.0]], ['2, k, 1', [0.26324, -0.756257, 1.0]], ['2, k, 2', [0.22999, -0.466017, 1.0]], ['2, k, 3', [0.209296, -0.31314, 1.0]], ['2, k, 4', [0.0719624, -0.609986, 1.0]], ['2, k, 5', [-0.0401797, -0.806909, 1.0]], ['2, k, 6', [0.0771129, -0.937139, 1.0]], ['2, k, 7', [0.129531, -0.947986, 1.0]], ['2, k, 8', [0.424303, -0.532888, 1.0]], ['2, k, 9', [0.620683, -0.664741, 1.0]], ['2, k, 10', [0.575174, -0.83348, 1.0]], ['2, k, 11', [0.542931, -0.826456, 1.0]], ['2, k, 12', [0.214695, -1.05231, 1.0]], ['2, k, 13', [0.21964, -1.40965, 1.0]], ['2, k, 14', [0.204343, -1.75522, 1.0]], ['2, k, 15', [0.164834, -1.82097, 1.0]], ['2, k, 16', [0.384831, -1.02349, 1.0]], ['2, k, 17', [0.381647, -1.39195, 1.0]], ['2, k, 18', [0.331333, -1.74993, 1.0]], ['2, k, 19', [0.279703, -1.81186, 1.0]], ['2, k, 20', [0.238117, -0.538155, 1.0]], ['2, k, 21', [0.151501, -1.01851, 1.0]], ['2, k, 22', [0.131817, -0.916617, 1.0]], ['2, k, 23', [0.510594, -0.845345, 1.0]], ['2, k, 24', [0.520432, -0.808146, 1.0]]]
[['2, k, 0', [0.310129, -1.04887, 1.0]], ['2, k, 1', [0.266743, -0.755278, 1.0]], ['2, k, 2', [0.23007, -0.46465, 1.0]], ['2, k, 3', [0.208152, -0.31243, 1.0]], ['2, k, 4', [0.0726989, -0.610487, 1.0]], ['2, k, 5', [-0.038685, -0.806082, 1.0]], ['2, k, 6', [0.0788921, -0.93776, 1.0]], ['2, k, 7', [0.133776, -0.93341, 1.0]], ['2, k, 8', [0.423299, -0.529788, 1.0]], ['2, k, 9', [0.622577, -0.644106, 1.0]], ['2, k, 10', [0.582542, -0.820217, 1.0]], ['2, k, 11', [0.552384, -0.818182, 1.0]], ['2, k, 12', [0.221574, -1.05307, 1.0]], ['2, k, 13', [0.222444, -1.41122, 1.0]], ['2, k, 14', [0.207337, -1.75371, 1.0]], ['2, k, 15', [0.166779, -1.81696, 1.0]], ['2, k, 16', [0.391994, -1.0198, 1.0]], ['2, k, 17', [0.384019, -1.39073, 1.0]], ['2, k, 18', [0.333074, -1.75018, 1.0]], ['2, k, 19', [0.280748, -1.80902, 1.0]], ['2, k, 20', [0.23923, -0.536987, 1.0]], ['2, k, 21', [0.149581, -1.02345, 1.0]], ['2, k, 22', [0.136027, -0.902138, 1.0]], ['2, k, 23', [0.526336, -0.83151, 1.0]], ['2, k, 24', [0.521585, -0.793603, 1.0]]]
[['2, k, 0', [0.312895, -1.04999, 1.0]], ['2, k, 1', [0.268065, -0.755428, 1.0]], ['2, k, 2', [0.229934, -0.464073, 1.0]], ['2, k, 3', [0.206775, -0.312446, 1.0]], ['2, k, 4', [0.0743322, -0.610875, 1.0]], ['2, k, 5', [-0.0365537, -0.805116, 1.0]], ['2, k, 6', [0.0811716, -0.938568, 1.0]], ['2, k, 7', [0.143431, -0.945955, 1.0]], ['2, k, 8', [0.423131, -0.526606, 1.0]], ['2, k, 9', [0.625566, -0.637734, 1.0]], ['2, k, 10', [0.586507, -0.814679, 1.0]], ['2, k, 11', [0.554423, -0.814255, 1.0]], ['2, k, 12', [0.224899, -1.05368, 1.0]], ['2, k, 13', [0.225392, -1.41387, 1.0]], ['2, k, 14', [0.21111, -1.75637, 1.0]], ['2, k, 15', [0.17015, -1.81741, 1.0]], ['2, k, 16', [0.39405, -1.02138, 1.0]], ['2, k, 17', [0.386628, -1.39251, 1.0]], ['2, k, 18', [0.333192, -1.75311, 1.0]], ['2, k, 19', [0.279957, -1.80958, 1.0]], ['2, k, 20', [0.23968, -0.536682, 1.0]], ['2, k, 21', [0.155955, -1.02706, 1.0]], ['2, k, 22', [0.154675, -0.901336, 1.0]], ['2, k, 23', [0.521325, -0.837906, 1.0]], ['2, k, 24', [0.517262, -0.791981, 1.0]]]
[['2, k, 0', [0.315151, -1.04973, 1.0]], ['2, k, 1', [0.269543, -0.755074, 1.0]], ['2, k, 2', [0.230241, -0.463051, 1.0]], ['2, k, 3', [0.205574, -0.310795, 1.0]], ['2, k, 4', [0.07456, -0.610762, 1.0]], ['2, k, 5', [-0.0344554, -0.804516, 1.0]], ['2, k, 6', [0.0828491, -0.939256, 1.0]], ['2, k, 7', [0.149237, -0.96052, 1.0]], ['2, k, 8', [0.42408, -0.52395, 1.0]], ['2, k, 9', [0.624844, -0.63109, 1.0]], ['2, k, 10', [0.589879, -0.810378, 1.0]], ['2, k, 11', [0.551076, -0.813036, 1.0]], ['2, k, 12', [0.227161, -1.05349, 1.0]], ['2, k, 13', [0.227125, -1.41392, 1.0]], ['2, k, 14', [0.211048, -1.75623, 1.0]], ['2, k, 15', [0.168984, -1.8143, 1.0]], ['2, k, 16', [0.396051, -1.02116, 1.0]], ['2, k, 17', [0.389951, -1.39783, 1.0]], ['2, k, 18', [0.334285, -1.75313, 1.0]], ['2, k, 19', [0.280376, -1.8054, 1.0]], ['2, k, 20', [0.240453, -0.535841, 1.0]], ['2, k, 21', [0.161504, -1.02143, 1.0]], ['2, k, 22', [0.165393, -1.00353, 1.0]], ['2, k, 23', [0.521609, -0.834363, 1.0]], ['2, k, 24', [0.511364, -0.78896, 1.0]]]
[['2, k, 0', [0.316581, -1.04945, 1.0]], ['2, k, 1', [0.270464, -0.754542, 1.0]], ['2, k, 2', [0.230114, -0.461199, 1.0]], ['2, k, 3', [0.204546, -0.308485, 1.0]], ['2, k, 4', [0.0745853, -0.610402, 1.0]], ['2, k, 5', [-0.0321881, -0.803337, 1.0]], ['2, k, 6', [0.08781, -0.937128, 1.0]], ['2, k, 7', [0.147696, -0.939342, 1.0]], ['2, k, 8', [0.424501, -0.521364, 1.0]], ['2, k, 9', [0.624963, -0.627796, 1.0]], ['2, k, 10', [0.592243, -0.809316, 1.0]], ['2, k, 11', [0.555983, -0.811558, 1.0]], ['2, k, 12', [0.228701, -1.0537, 1.0]], ['2, k, 13', [0.230239, -1.41198, 1.0]], ['2, k, 14', [0.213799, -1.75469, 1.0]], ['2, k, 15', [0.170038, -1.8087, 1.0]], ['2, k, 16', [0.397276, -1.02057, 1.0]], ['2, k, 17', [0.390303, -1.39791, 1.0]], ['2, k, 18', [0.336142, -1.7513, 1.0]], ['2, k, 19', [0.281452, -1.80094, 1.0]], ['2, k, 20', [0.240735, -0.534327, 1.0]], ['2, k, 21', [0.163324, -1.01591, 1.0]], ['2, k, 22', [0.156266, -0.898018, 1.0]], ['2, k, 23', [0.539725, -0.825608, 1.0]], ['2, k, 24', [0.519554, -0.789112, 1.0]]]
[['2, k, 0', [0.318162, -1.04994, 1.0]], ['2, k, 1', [0.271225, -0.754403, 1.0]], ['2, k, 2', [0.230357, -0.460383, 1.0]], ['2, k, 3', [0.203675, -0.307158, 1.0]], ['2, k, 4', [0.0750853, -0.609886, 1.0]], ['2, k, 5', [-0.0293586, -0.803069, 1.0]], ['2, k, 6', [0.0950236, -0.936521, 1.0]], ['2, k, 7', [0.152498, -0.943621, 1.0]], ['2, k, 8', [0.425642, -0.519111, 1.0]], ['2, k, 9', [0.626339, -0.627224, 1.0]], ['2, k, 10', [0.59246, -0.809439, 1.0]], ['2, k, 11', [0.553656, -0.815699, 1.0]], ['2, k, 12', [0.230444, -1.0546, 1.0]], ['2, k, 13', [0.232357, -1.41621, 1.0]], ['2, k, 14', [0.214408, -1.75488, 1.0]], ['2, k, 15', [0.170106, -1.80488, 1.0]], ['2, k, 16', [0.398535, -1.02079, 1.0]], ['2, k, 17', [0.389863, -1.40432, 1.0]], ['2, k, 18', [0.336246, -1.75129, 1.0]], ['2, k, 19', [0.282114, -1.79694, 1.0]], ['2, k, 20', [0.241211, -0.533692, 1.0]], ['2, k, 21', [0.16332, -1.02464, 1.0]], ['2, k, 22', [0.158777, -0.897492, 1.0]], ['2, k, 23', [0.524062, -0.846324, 1.0]], ['2, k, 24', [0.515938, -0.792925, 1.0]]]
[['2, k, 0', [0.319582, -1.05104, 1.0]], ['2, k, 1', [0.271792, -0.754507, 1.0]], ['2, k, 2', [0.230128, -0.460287, 1.0]], ['2, k, 3', [0.203516, -0.306385, 1.0]], ['2, k, 4', [0.0751052, -0.60967, 1.0]], ['2, k, 5', [0.0201032, -0.825973, 1.0]], ['2, k, 6', [0.171722, -0.936201, 1.0]], ['2, k, 7', [0.173121, -0.949206, 1.0]], ['2, k, 8', [0.426192, -0.517119, 1.0]], ['2, k, 9', [0.627039, -0.624792, 1.0]], ['2, k, 10', [0.58715, -0.802593, 1.0]], ['2, k, 11', [0.547841, -0.815731, 1.0]], ['2, k, 12', [0.231819, -1.05508, 1.0]], ['2, k, 13', [0.235642, -1.41838, 1.0]], ['2, k, 14', [0.215109, -1.75508, 1.0]], ['2, k, 15', [0.1694, -1.80186, 1.0]], ['2, k, 16', [0.399916, -1.02244, 1.0]], ['2, k, 17', [0.389498, -1.40426, 1.0]], ['2, k, 18', [0.337107, -1.75244, 1.0]], ['2, k, 19', [0.282687, -1.79716, 1.0]], ['2, k, 20', [0.241232, -0.533665, 1.0]], ['2, k, 21', [0.173299, -1.00844, 1.0]], ['2, k, 22', [0.173892, -1.00136, 1.0]], ['2, k, 23', [0.537923, -0.898859, 1.0]], ['2, k, 24', [0.50719, -0.80052, 1.0]]]
[['2, k, 0', [0.321099, -1.05274, 1.0]], ['2, k, 1', [0.273034, -0.754686, 1.0]], ['2, k, 2', [0.231735, -0.459471, 1.0]], ['2, k, 3', [0.203266, -0.305348, 1.0]], ['2, k, 4', [0.0757104, -0.608916, 1.0]], ['2, k, 5', [0.00257877, -0.807675, 1.0]], ['2, k, 6', [0.158756, -0.913422, 1.0]], ['2, k, 7', [0.166262, -0.912767, 1.0]], ['2, k, 8', [0.427844, -0.51517, 1.0]], ['2, k, 9', [0.627807, -0.622236, 1.0]], ['2, k, 10', [0.595741, -0.803184, 1.0]], ['2, k, 11', [0.551887, -0.816724, 1.0]], ['2, k, 12', [0.2332, -1.05613, 1.0]], ['2, k, 13', [0.239055, -1.41671, 1.0]], ['2, k, 14', [0.215928, -1.75537, 1.0]], ['2, k, 15', [0.170091, -1.79911, 1.0]], ['2, k, 16', [0.401529, -1.02479, 1.0]], ['2, k, 17', [0.38866, -1.40392, 1.0]], ['2, k, 18', [0.337521, -1.7518, 1.0]], ['2, k, 19', [0.283981, -1.79522, 1.0]], ['2, k, 20', [0.242706, -0.533187, 1.0]], ['2, k, 21', [0.171934, -0.993313, 1.0]], ['2, k, 22', [0.172238, -0.892126, 1.0]], ['2, k, 23', [0.539986, -0.902307, 1.0]], ['2, k, 24', [0.510147, -0.796329, 1.0]]]
[['2, k, 0', [0.322409, -1.05539, 1.0]], ['2, k, 1', [0.2744, -0.755643, 1.0]], ['2, k, 2', [0.233212, -0.460569, 1.0]], ['2, k, 3', [0.203355, -0.30524, 1.0]], ['2, k, 4', [0.0756688, -0.608917, 1.0]], ['2, k, 5', [0.00160798, -0.806426, 1.0]], ['2, k, 6', [0.157565, -0.912026, 1.0]], ['2, k, 7', [0.16756, -0.908002, 1.0]], ['2, k, 8', [0.429087, -0.514238, 1.0]], ['2, k, 9', [0.628839, -0.620855, 1.0]], ['2, k, 10', [0.595688, -0.804055, 1.0]], ['2, k, 11', [0.551481, -0.821707, 1.0]], ['2, k, 12', [0.234581, -1.05803, 1.0]], ['2, k, 13', [0.243597, -1.41676, 1.0]], ['2, k, 14', [0.217128, -1.76938, 1.0]], ['2, k, 15', [0.170759, -1.80971, 1.0]], ['2, k, 16', [0.402763, -1.02816, 1.0]], ['2, k, 17', [0.387513, -1.40757, 1.0]], ['2, k, 18', [0.33827, -1.7514, 1.0]], ['2, k, 19', [0.285447, -1.79225, 1.0]], ['2, k, 20', [0.244099, -0.534271, 1.0]], ['2, k, 21', [0.172469, -0.996414, 1.0]], ['2, k, 22', [0.172965, -0.892324, 1.0]], ['2, k, 23', [0.538479, -0.906568, 1.0]], ['2, k, 24', [0.512503, -0.811862, 1.0]]]
[['2, k, 0', [0.321588, -1.05681, 1.0]], ['2, k, 1', [0.27471, -0.756069, 1.0]], ['2, k, 2', [0.233571, -0.460574, 1.0]], ['2, k, 3', [0.203845, -0.304832, 1.0]], ['2, k, 4', [0.0756078, -0.609119, 1.0]], ['2, k, 5', [0.00148184, -0.80546, 1.0]], ['2, k, 6', [0.156725, -0.911601, 1.0]], ['2, k, 7', [0.168034, -0.901548, 1.0]], ['2, k, 8', [0.429761, -0.514112, 1.0]], ['2, k, 9', [0.630409, -0.620462, 1.0]], ['2, k, 10', [0.59489, -0.805804, 1.0]], ['2, k, 11', [0.552026, -0.823449, 1.0]], ['2, k, 12', [0.233406, -1.05941, 1.0]], ['2, k, 13', [0.243785, -1.41648, 1.0]], ['2, k, 14', [0.217138, -1.77128, 1.0]], ['2, k, 15', [0.17048, -1.81025, 1.0]], ['2, k, 16', [0.402245, -1.02954, 1.0]], ['2, k, 17', [0.388108, -1.4085, 1.0]], ['2, k, 18', [0.337904, -1.75115, 1.0]], ['2, k, 19', [0.284777, -1.7907, 1.0]], ['2, k, 20', [0.244387, -0.534482, 1.0]], ['2, k, 21', [0.169261, -0.999979, 1.0]], ['2, k, 22', [0.174705, -0.891471, 1.0]], ['2, k, 23', [0.542786, -0.927164, 1.0]], ['2, k, 24', [0.516843, -0.819914, 1.0]]]
[['2, k, 0', [0.320582, -1.0593, 1.0]], ['2, k, 1', [0.275234, -0.75662, 1.0]], ['2, k, 2', [0.235181, -0.460264, 1.0]], ['2, k, 3', [0.205191, -0.305244, 1.0]], ['2, k, 4', [0.0754144, -0.609341, 1.0]], ['2, k, 5', [0.00228798, -0.794911, 1.0]], ['2, k, 6', [0.150895, -0.910617, 1.0]], ['2, k, 7', [0.163826, -0.903898, 1.0]], ['2, k, 8', [0.430799, -0.514314, 1.0]], ['2, k, 9', [0.63015, -0.623505, 1.0]], ['2, k, 10', [0.594202, -0.810157, 1.0]], ['2, k, 11', [0.548076, -0.827059, 1.0]], ['2, k, 12', [0.232328, -1.06128, 1.0]], ['2, k, 13', [0.245454, -1.41692, 1.0]], ['2, k, 14', [0.21782, -1.7739, 1.0]], ['2, k, 15', [0.171152, -1.81135, 1.0]], ['2, k, 16', [0.401357, -1.03256, 1.0]], ['2, k, 17', [0.384739, -1.40864, 1.0]], ['2, k, 18', [0.337722, -1.75189, 1.0]], ['2, k, 19', [0.285526, -1.79082, 1.0]], ['2, k, 20', [0.245605, -0.534498, 1.0]], ['2, k, 21', [0.161803, -1.00753, 1.0]], ['2, k, 22', [0.172727, -0.891932, 1.0]], ['2, k, 23', [0.534658, -0.923026, 1.0]], ['2, k, 24', [0.5074, -0.811116, 1.0]]]
[['2, k, 0', [0.319819, -1.06075, 1.0]], ['2, k, 1', [0.275874, -0.757283, 1.0]], ['2, k, 2', [0.236921, -0.46063, 1.0]], ['2, k, 3', [0.207346, -0.305615, 1.0]], ['2, k, 4', [0.0753425, -0.609296, 1.0]], ['2, k, 5', [0.0141784, -0.804021, 1.0]], ['2, k, 6', [0.158844, -0.927037, 1.0]], ['2, k, 7', [0.165579, -0.95473, 1.0]], ['2, k, 8', [0.43257, -0.514621, 1.0]], ['2, k, 9', [0.630636, -0.622961, 1.0]], ['2, k, 10', [0.593962, -0.81045, 1.0]], ['2, k, 11', [0.548031, -0.828228, 1.0]], ['2, k, 12', [0.231532, -1.06253, 1.0]], ['2, k, 13', [0.243088, -1.41685, 1.0]], ['2, k, 14', [0.217593, -1.77529, 1.0]], ['2, k, 15', [0.171341, -1.81165, 1.0]], ['2, k, 16', [0.400691, -1.03417, 1.0]], ['2, k, 17', [0.382616, -1.40967, 1.0]], ['2, k, 18', [0.337762, -1.75174, 1.0]], ['2, k, 19', [0.285901, -1.79037, 1.0]], ['2, k, 20', [0.24698, -0.534942, 1.0]], ['2, k, 21', [0.168753, -1.01159, 1.0]], ['2, k, 22', [0.168192, -0.911394, 1.0]], ['2, k, 23', [0.527421, -0.920449, 1.0]], ['2, k, 24', [0.509619, -0.823869, 1.0]]]
[['2, k, 0', [0.317439, -1.06441, 1.0]], ['2, k, 1', [0.276237, -0.758218, 1.0]], ['2, k, 2', [0.238202, -0.460684, 1.0]], ['2, k, 3', [0.209492, -0.305615, 1.0]], ['2, k, 4', [0.0753006, -0.609136, 1.0]], ['2, k, 5', [0.0159778, -0.805076, 1.0]], ['2, k, 6', [0.162469, -0.92776, 1.0]], ['2, k, 7', [0.168026, -0.940986, 1.0]], ['2, k, 8', [0.433543, -0.515209, 1.0]], ['2, k, 9', [0.631316, -0.623253, 1.0]], ['2, k, 10', [0.593385, -0.811249, 1.0]], ['2, k, 11', [0.547414, -0.830885, 1.0]], ['2, k, 12', [0.228995, -1.06587, 1.0]], ['2, k, 13', [0.239796, -1.41958, 1.0]], ['2, k, 14', [0.217576, -1.77963, 1.0]], ['2, k, 15', [0.172335, -1.81557, 1.0]], ['2, k, 16', [0.398551, -1.03814, 1.0]], ['2, k, 17', [0.382816, -1.41339, 1.0]], ['2, k, 18', [0.336334, -1.75466, 1.0]], ['2, k, 19', [0.284461, -1.7935, 1.0]], ['2, k, 20', [0.247859, -0.535218, 1.0]], ['2, k, 21', [0.172371, -1.00415, 1.0]], ['2, k, 22', [0.167164, -0.896043, 1.0]], ['2, k, 23', [0.527745, -0.929102, 1.0]], ['2, k, 24', [0.50588, -0.821334, 1.0]]]
[['2, k, 0', [0.317037, -1.06606, 1.0]], ['2, k, 1', [0.276758, -0.759072, 1.0]], ['2, k, 2', [0.239563, -0.460797, 1.0]], ['2, k, 3', [0.211146, -0.305413, 1.0]], ['2, k, 4', [0.0763347, -0.609063, 1.0]], ['2, k, 5', [0.00725627, -0.78502, 1.0]], ['2, k, 6', [0.150053, -0.910021, 1.0]], ['2, k, 7', [0.158269, -0.900372, 1.0]], ['2, k, 8', [0.434431, -0.515448, 1.0]], ['2, k, 9', [0.631616, -0.624262, 1.0]], ['2, k, 10', [0.588281, -0.811559, 1.0]], ['2, k, 11', [0.542352, -0.833627, 1.0]], ['2, k, 12', [0.228182, -1.06747, 1.0]], ['2, k, 13', [0.237411, -1.42401, 1.0]], ['2, k, 14', [0.21768, -1.78121, 1.0]], ['2, k, 15', [0.175724, -1.81694, 1.0]], ['2, k, 16', [0.398586, -1.03989, 1.0]], ['2, k, 17', [0.380225, -1.41211, 1.0]], ['2, k, 18', [0.336653, -1.75427, 1.0]], ['2, k, 19', [0.288249, -1.79295, 1.0]], ['2, k, 20', [0.248941, -0.535542, 1.0]], ['2, k, 21', [0.172762, -0.910684, 1.0]], ['2, k, 22', [0.157048, -0.87999, 1.0]], ['2, k, 23', [0.52004, -0.925745, 1.0]], ['2, k, 24', [0.498899, -0.823727, 1.0]]]
[['2, k, 0', [0.31541, -1.06808, 1.0]], ['2, k, 1', [0.277067, -0.760215, 1.0]], ['2, k, 2', [0.240714, -0.461233, 1.0]], ['2, k, 3', [0.213459, -0.305702, 1.0]], ['2, k, 4', [0.0754904, -0.608773, 1.0]], ['2, k, 5', [0.0220996, -0.80222, 1.0]], ['2, k, 6', [0.167139, -0.923496, 1.0]], ['2, k, 7', [0.161015, -0.943751, 1.0]], ['2, k, 8', [0.43547, -0.515854, 1.0]], ['2, k, 9', [0.630669, -0.631169, 1.0]], ['2, k, 10', [0.583174, -0.818212, 1.0]], ['2, k, 11', [0.537164, -0.841063, 1.0]], ['2, k, 12', [0.226688, -1.0689, 1.0]], ['2, k, 13', [0.239306, -1.42416, 1.0]], ['2, k, 14', [0.216966, -1.78284, 1.0]], ['2, k, 15', [0.174391, -1.81796, 1.0]], ['2, k, 16', [0.396855, -1.04256, 1.0]], ['2, k, 17', [0.373498, -1.41621, 1.0]], ['2, k, 18', [0.336655, -1.75474, 1.0]], ['2, k, 19', [0.289554, -1.79263, 1.0]], ['2, k, 20', [0.24978, -0.536073, 1.0]], ['2, k, 21', [0.164902, -1.00927, 1.0]], ['2, k, 22', [0.159775, -0.923054, 1.0]], ['2, k, 23', [0.513095, -0.93187, 1.0]], ['2, k, 24', [0.497697, -0.833081, 1.0]]]
[['2, k, 0', [0.312922, -1.07061, 1.0]], ['2, k, 1', [0.276931, -0.761407, 1.0]], ['2, k, 2', [0.241268, -0.461448, 1.0]], ['2, k, 3', [0.215631, -0.305543, 1.0]], ['2, k, 4', [0.0750761, -0.608615, 1.0]], ['2, k, 5', [0.0201865, -0.801194, 1.0]], ['2, k, 6', [0.170471, -0.918118, 1.0]], ['2, k, 7', [0.158538, -0.930183, 1.0]], ['2, k, 8', [0.437341, -0.517121, 1.0]], ['2, k, 9', [0.631744, -0.633323, 1.0]], ['2, k, 10', [0.580147, -0.819646, 1.0]], ['2, k, 11', [0.530717, -0.846347, 1.0]], ['2, k, 12', [0.224468, -1.07036, 1.0]], ['2, k, 13', [0.236847, -1.42428, 1.0]], ['2, k, 14', [0.216063, -1.78457, 1.0]], ['2, k, 15', [0.173844, -1.81925, 1.0]], ['2, k, 16', [0.394146, -1.04633, 1.0]], ['2, k, 17', [0.370386, -1.41854, 1.0]], ['2, k, 18', [0.334837, -1.75633, 1.0]], ['2, k, 19', [0.288143, -1.79367, 1.0]], ['2, k, 20', [0.25011, -0.536431, 1.0]], ['2, k, 21', [0.157664, -1.00803, 1.0]], ['2, k, 22', [0.16037, -0.894599, 1.0]], ['2, k, 23', [0.509798, -0.93636, 1.0]], ['2, k, 24', [0.489279, -0.831497, 1.0]]]
[['2, k, 0', [0.309871, -1.07253, 1.0]], ['2, k, 1', [0.276496, -0.762747, 1.0]], ['2, k, 2', [0.24164, -0.461623, 1.0]], ['2, k, 3', [0.217937, -0.305687, 1.0]], ['2, k, 4', [0.0748539, -0.608278, 1.0]], ['2, k, 5', [0.0221414, -0.80356, 1.0]], ['2, k, 6', [0.172233, -0.921102, 1.0]], ['2, k, 7', [0.15424, -0.967709, 1.0]], ['2, k, 8', [0.438819, -0.517738, 1.0]], ['2, k, 9', [0.631175, -0.637052, 1.0]], ['2, k, 10', [0.575931, -0.822752, 1.0]], ['2, k, 11', [0.530063, -0.848461, 1.0]], ['2, k, 12', [0.221656, -1.07152, 1.0]], ['2, k, 13', [0.237016, -1.42563, 1.0]], ['2, k, 14', [0.212539, -1.78554, 1.0]], ['2, k, 15', [0.169887, -1.81987, 1.0]], ['2, k, 16', [0.390968, -1.04902, 1.0]], ['2, k, 17', [0.367872, -1.41923, 1.0]], ['2, k, 18', [0.335879, -1.75651, 1.0]], ['2, k, 19', [0.290031, -1.79392, 1.0]], ['2, k, 20', [0.250286, -0.536656, 1.0]], ['2, k, 21', [0.151437, -1.01042, 1.0]], ['2, k, 22', [0.155953, -0.940748, 1.0]], ['2, k, 23', [0.502901, -0.935401, 1.0]], ['2, k, 24', [0.486191, -0.833762, 1.0]]]
[['2, k, 0', [0.306971, -1.07358, 1.0]], ['2, k, 1', [0.276456, -0.763188, 1.0]], ['2, k, 2', [0.243866, -0.460918, 1.0]], ['2, k, 3', [0.220477, -0.30555, 1.0]], ['2, k, 4', [0.0748089, -0.607678, 1.0]], ['2, k, 5', [0.0231098, -0.804492, 1.0]], ['2, k, 6', [0.193259, -0.932096, 1.0]], ['2, k, 7', [0.250004, -0.975616, 1.0]], ['2, k, 8', [0.439564, -0.518391, 1.0]], ['2, k, 9', [0.629726, -0.639583, 1.0]], ['2, k, 10', [0.573456, -0.825224, 1.0]], ['2, k, 11', [0.525639, -0.850251, 1.0]], ['2, k, 12', [0.218229, -1.07219, 1.0]], ['2, k, 13', [0.235428, -1.42716, 1.0]], ['2, k, 14', [0.211741, -1.78668, 1.0]], ['2, k, 15', [0.169523, -1.8205, 1.0]], ['2, k, 16', [0.3886, -1.05032, 1.0]], ['2, k, 17', [0.36534, -1.42075, 1.0]], ['2, k, 18', [0.335204, -1.75735, 1.0]], ['2, k, 19', [0.290086, -1.79389, 1.0]], ['2, k, 20', [0.251525, -0.536405, 1.0]], ['2, k, 21', [0.246901, -1.01834, 1.0]], ['2, k, 22', [0.251032, -0.948685, 1.0]], ['2, k, 23', [0.495556, -0.939088, 1.0]], ['2, k, 24', [0.481109, -0.835475, 1.0]]]
