[['2, k, 0', [0.0790107, -0.896668, 1.0]], ['2, k, 1', [0.0850192, -0.584811, 1.0]], ['2, k, 2', [0.0906542, -0.277091, 1.0]], ['2, k, 3', [0.103099, -0.129063, 1.0]], ['2, k, 4', [-0.0877393, -0.37748, 1.0]], ['2, k, 5', [-0.171186, -0.631066, 1.0]], ['2, k, 6', [-0.193585, -0.896715, 1.0]], ['2, k, 7', [-0.198115, -0.953323, 1.0]], ['2, k, 8', [0.267592, -0.388986, 1.0]], ['2, k, 9', [0.337919, -0.651639, 1.0]], ['2, k, 10', [0.383845, -0.907104, 1.0]], ['2, k, 11', [0.373643, -0.961612, 1.0]], ['2, k, 12', [-0.00307344, -0.883674, 1.0]], ['2, k, 13', [-0.0241289, -1.2728, 1.0]], ['2, k, 14', [-0.0182713, -1.63183, 1.0]], ['2, k, 15', [-0.0370915, -1.70523, 1.0]], ['2, k, 16', [0.159254, -0.88976, 1.0]], ['2, k, 17', [0.153828, -1.35517, 1.0]], ['2, k, 18', [0.131117, -1.65991, 1.0]], ['2, k, 19', [0.142619, -1.71037, 1.0]], ['2, k, 20', [0.089313, -0.353552, 1.0]], ['2, k, 21', [-0.191232, -1.01054, 1.0]], ['2, k, 22', [-0.245124, -0.95074, 1.0]], ['2, k, 23', [0.38002, -1.01968, 1.0]], ['2, k, 24', [0.416642, -0.953701, 1.0]]]
[['2, k, 0', [0.138003, -0.848347, 1.0]], ['2, k, 1', [0.10497, -0.537017, 1.0]], ['2, k, 2', [0.0688872, -0.227137, 1.0]], ['2, k, 3', [-0.0172426, -0.129111, 1.0]], ['2, k, 4', [-0.0933261, -0.392481, 1.0]], ['2, k, 5', [-0.312519, -0.313982, 1.0]], ['2, k, 6', [-0.525369, -0.161922, 1.0]], ['2, k, 7', [-0.614791, -0.0492097, 1.0]], ['2, k, 8', [0.167254, -0.301451, 1.0]], ['2, k, 9', [0.0696121, -0.000768124, 1.0]], ['2, k, 10', [-0.0667937, 0.281058, 1.0]], ['2, k, 11', [-0.127174, 0.302743, 1.0]], ['2, k, 12', [0.0573422, -0.835581, 1.0]], ['2, k, 13', [0.0201962, -1.35272, 1.0]], ['2, k, 14', [-0.0051451, -1.65173, 1.0]], ['2, k, 15', [-0.0297781, -1.70803, 1.0]], ['2, k, 16', [0.213839, -0.837461, 1.0]], ['2, k, 17', [0.172408, -1.35627, 1.0]], ['2, k, 18', [0.136429, -1.66612, 1.0]], ['2, k, 19', [0.117938, -1.7012, 1.0]], ['2, k, 20', [0.0774189, -0.302553, 1.0]], ['2, k, 21', [-0.657478, -0.0147311, 1.0]], ['2, k, 22', [-0.678111, -0.0469229, 1.0]], ['2, k, 23', [-0.172912, 0.326904, 1.0]], ['2, k, 24', [-0.0665152, 0.365242, 1.0]]]
[['2, k, 0', [0.13186, -0.83938, 1.0]], ['2, k, 1', [0.103265, -0.535478, 1.0]], ['2, k, 2', [0.0689619, -0.228275, 1.0]], ['2, k, 3', [-0.0111851, -0.125287, 1.0]], ['2, k, 4', [-0.0970026, -0.362665, 1.0]], ['2, k, 5', [-0.320203, -0.298399, 1.0]], ['2, k, 6', [-0.538246, -0.0837627, 1.0]], ['2, k, 7', [-0.588797, -0.0111142, 1.0]], ['2, k, 8', [0.171066, -0.299261, 1.0]], ['2, k, 9', [0.111729, 0.0113457, 1.0]], ['2, k, 10', [-0.0653924, 0.269814, 1.0]], ['2, k, 11', [-0.0967408, 0.312269, 1.0]], ['2, k, 12', [0.0525311, -0.822022, 1.0]], ['2, k, 13', [0.0187922, -1.34623, 1.0]], ['2, k, 14', [-0.00673586, -1.64946, 1.0]], ['2, k, 15', [-0.0283619, -1.70769, 1.0]], ['2, k, 16', [0.207514, -0.833742, 1.0]], ['2, k, 17', [0.171715, -1.35582, 1.0]], ['2, k, 18', [0.136044, -1.66498, 1.0]], ['2, k, 19', [0.133663, -1.70801, 1.0]], ['2, k, 20', [0.0772917, -0.303154, 1.0]], ['2, k, 21', [-0.627072, 0.0343986, 1.0]], ['2, k, 22', [-0.6216, -0.0325101, 1.0]], ['2, k, 23', [-0.12598, 0.354228, 1.0]], ['2, k, 24', [-0.0332734, 0.374125, 1.0]]]
[['2, k, 0', [0.1307, -0.838731, 1.0]], ['2, k, 1', [0.102893, -0.535156, 1.0]], ['2, k, 2', [0.0698572, -0.229071, 1.0]], ['2, k, 3', [0.00162168, -0.118036, 1.0]], ['2, k, 4', [-0.0972205, -0.365614, 1.0]], ['2, k, 5', [-0.321072, -0.280047, 1.0]], ['2, k, 6', [-0.523423, -0.0701942, 1.0]], ['2, k, 7', [-0.577014, 0.00431716, 1.0]], ['2, k, 8', [0.174793, -0.29937, 1.0]], ['2, k, 9', [0.112879, 0.0106988, 1.0]], ['2, k, 10', [-0.0163617, 0.247024, 1.0]], ['2, k, 11', [-0.0664921, 0.315933, 1.0]], ['2, k, 12', [0.0517026, -0.822203, 1.0]], ['2, k, 13', [0.0184391, -1.34631, 1.0]], ['2, k, 14', [-0.0100954, -1.65473, 1.0]], ['2, k, 15', [-0.0253068, -1.70859, 1.0]], ['2, k, 16', [0.205864, -0.832534, 1.0]], ['2, k, 17', [0.171014, -1.35558, 1.0]], ['2, k, 18', [0.135682, -1.66528, 1.0]], ['2, k, 19', [0.140838, -1.70826, 1.0]], ['2, k, 20', [0.0777292, -0.303699, 1.0]], ['2, k, 21', [-0.620837, 0.0469019, 1.0]], ['2, k, 22', [-0.648899, 0.00245249, 1.0]], ['2, k, 23', [-0.104151, 0.355059, 1.0]], ['2, k, 24', [-0.00715345, 0.373311, 1.0]]]
[['2, k, 0', [0.121554, -0.828972, 1.0]], ['2, k, 1', [0.104429, -0.532083, 1.0]], ['2, k, 2', [0.0934355, -0.23039, 1.0]], ['2, k, 3', [0.0574397, -0.105837, 1.0]], ['2, k, 4', [-0.101708, -0.359514, 1.0]], ['2, k, 5', [-0.330105, -0.234953, 1.0]], ['2, k, 6', [-0.506778, -0.0497129, 1.0]], ['2, k, 7', [-0.553984, 0.0320252, 1.0]], ['2, k, 8', [0.186473, -0.294552, 1.0]], ['2, k, 9', [0.150454, 0.0119301, 1.0]], ['2, k, 10', [-0.0186039, 0.269322, 1.0]], ['2, k, 11', [-0.0311081, 0.319651, 1.0]], ['2, k, 12', [0.0450209, -0.818295, 1.0]], ['2, k, 13', [0.0147233, -1.34428, 1.0]], ['2, k, 14', [-0.0141983, -1.66088, 1.0]], ['2, k, 15', [-0.0244248, -1.7093, 1.0]], ['2, k, 16', [0.193962, -0.816688, 1.0]], ['2, k, 17', [0.170247, -1.34637, 1.0]], ['2, k, 18', [0.135697, -1.66528, 1.0]], ['2, k, 19', [0.140856, -1.70833, 1.0]], ['2, k, 20', [0.0929609, -0.303661, 1.0]], ['2, k, 21', [-0.593339, 0.0839433, 1.0]], ['2, k, 22', [-0.593763, 0.0304825, 1.0]], ['2, k, 23', [-0.0626267, 0.373358, 1.0]], ['2, k, 24', [0.0120531, 0.36844, 1.0]]]
[['2, k, 0', [0.11945, -0.824536, 1.0]], ['2, k, 1', [0.0990644, -0.53047, 1.0]], ['2, k, 2', [0.0719582, -0.239403, 1.0]], ['2, k, 3', [0.057189, -0.109486, 1.0]], ['2, k, 4', [-0.101833, -0.359612, 1.0]], ['2, k, 5', [-0.3333, -0.218571, 1.0]], ['2, k, 6', [-0.513179, 0.0344108, 1.0]], ['2, k, 7', [-0.542617, 0.077629, 1.0]], ['2, k, 8', [0.186626, -0.29407, 1.0]], ['2, k, 9', [0.155781, 0.0203658, 1.0]], ['2, k, 10', [0.013096, 0.281324, 1.0]], ['2, k, 11', [-0.00880885, 0.333218, 1.0]], ['2, k, 12', [0.0430845, -0.816778, 1.0]], ['2, k, 13', [0.00957416, -1.34326, 1.0]], ['2, k, 14', [-0.0134582, -1.66054, 1.0]], ['2, k, 15', [-0.03048, -1.7099, 1.0]], ['2, k, 16', [0.19196, -0.808987, 1.0]], ['2, k, 17', [0.169376, -1.33841, 1.0]], ['2, k, 18', [0.133038, -1.66463, 1.0]], ['2, k, 19', [0.102198, -1.71946, 1.0]], ['2, k, 20', [0.0799758, -0.309191, 1.0]], ['2, k, 21', [-0.58365, 0.104492, 1.0]], ['2, k, 22', [-0.608331, 0.0681353, 1.0]], ['2, k, 23', [-0.0447075, 0.374868, 1.0]], ['2, k, 24', [0.0404059, 0.37723, 1.0]]]
[['2, k, 0', [0.117289, -0.824538, 1.0]], ['2, k, 1', [0.0937528, -0.534743, 1.0]], ['2, k, 2', [0.0657506, -0.252145, 1.0]], ['2, k, 3', [0.116742, -0.129961, 1.0]], ['2, k, 4', [-0.101886, -0.359453, 1.0]], ['2, k, 5', [-0.332531, -0.19501, 1.0]], ['2, k, 6', [-0.489256, 0.0357351, 1.0]], ['2, k, 7', [-0.517361, 0.0894939, 1.0]], ['2, k, 8', [0.191416, -0.288339, 1.0]], ['2, k, 9', [0.155243, 0.0253251, 1.0]], ['2, k, 10', [0.0188343, 0.296564, 1.0]], ['2, k, 11', [0.0119911, 0.341507, 1.0]], ['2, k, 12', [0.0374323, -0.819453, 1.0]], ['2, k, 13', [0.00832968, -1.34796, 1.0]], ['2, k, 14', [-0.0144093, -1.65548, 1.0]], ['2, k, 15', [-0.0349375, -1.70922, 1.0]], ['2, k, 16', [0.189246, -0.808337, 1.0]], ['2, k, 17', [0.169317, -1.33639, 1.0]], ['2, k, 18', [0.132817, -1.66499, 1.0]], ['2, k, 19', [0.145874, -1.71191, 1.0]], ['2, k, 20', [0.0726462, -0.321811, 1.0]], ['2, k, 21', [-0.556868, 0.130795, 1.0]], ['2, k, 22', [-0.583249, 0.0983205, 1.0]], ['2, k, 23', [0.00216314, 0.385699, 1.0]], ['2, k, 24', [0.0593134, 0.3552, 1.0]]]
[['2, k, 0', [0.112051, -0.821366, 1.0]], ['2, k, 1', [0.092497, -0.532968, 1.0]], ['2, k, 2', [0.0678174, -0.249056, 1.0]], ['2, k, 3', [0.138295, -0.13622, 1.0]], ['2, k, 4', [-0.101807, -0.358871, 1.0]], ['2, k, 5', [-0.328325, -0.179239, 1.0]], ['2, k, 6', [-0.469344, 0.0420844, 1.0]], ['2, k, 7', [-0.488723, 0.115224, 1.0]], ['2, k, 8', [0.192755, -0.288112, 1.0]], ['2, k, 9', [0.197002, 0.0213058, 1.0]], ['2, k, 10', [0.0887329, 0.264999, 1.0]], ['2, k, 11', [0.0540614, 0.338025, 1.0]], ['2, k, 12', [0.0319473, -0.818399, 1.0]], ['2, k, 13', [0.00656678, -1.34856, 1.0]], ['2, k, 14', [-0.0146527, -1.65609, 1.0]], ['2, k, 15', [-0.00425546, -1.71925, 1.0]], ['2, k, 16', [0.183996, -0.80224, 1.0]], ['2, k, 17', [0.167847, -1.32926, 1.0]], ['2, k, 18', [0.132629, -1.66488, 1.0]], ['2, k, 19', [0.147653, -1.71212, 1.0]], ['2, k, 20', [0.0735833, -0.319604, 1.0]], ['2, k, 21', [-0.507465, 0.177808, 1.0]], ['2, k, 22', [-0.539596, 0.132264, 1.0]], ['2, k, 23', [0.0212696, 0.386558, 1.0]], ['2, k, 24', [0.101786, 0.383237, 1.0]]]
[['2, k, 0', [0.104394, -0.822173, 1.0]], ['2, k, 1', [0.0901684, -0.535405, 1.0]], ['2, k, 2', [0.0701245, -0.254546, 1.0]], ['2, k, 3', [0.144127, -0.142951, 1.0]], ['2, k, 4', [-0.111727, -0.324545, 1.0]], ['2, k, 5', [-0.31588, -0.168502, 1.0]], ['2, k, 6', [-0.441371, 0.0950892, 1.0]], ['2, k, 7', [-0.464911, 0.151418, 1.0]], ['2, k, 8', [0.194356, -0.287382, 1.0]], ['2, k, 9', [0.207822, 0.0136718, 1.0]], ['2, k, 10', [0.119946, 0.303618, 1.0]], ['2, k, 11', [0.087975, 0.346769, 1.0]], ['2, k, 12', [0.0182763, -0.819534, 1.0]], ['2, k, 13', [0.00794606, -1.3496, 1.0]], ['2, k, 14', [-0.0165073, -1.65855, 1.0]], ['2, k, 15', [-0.0329783, -1.71129, 1.0]], ['2, k, 16', [0.182405, -0.80327, 1.0]], ['2, k, 17', [0.167161, -1.33026, 1.0]], ['2, k, 18', [0.132514, -1.66449, 1.0]], ['2, k, 19', [0.14848, -1.71251, 1.0]], ['2, k, 20', [0.0745234, -0.323808, 1.0]], ['2, k, 21', [-0.49046, 0.206722, 1.0]], ['2, k, 22', [-0.506766, 0.138564, 1.0]], ['2, k, 23', [0.0560324, 0.394048, 1.0]], ['2, k, 24', [0.143166, 0.38694, 1.0]]]
[['2, k, 0', [0.102239, -0.821882, 1.0]], ['2, k, 1', [0.0894671, -0.535682, 1.0]], ['2, k, 2', [0.0706628, -0.254988, 1.0]], ['2, k, 3', [0.0393015, -0.121656, 1.0]], ['2, k, 4', [-0.111738, -0.322625, 1.0]], ['2, k, 5', [-0.286444, -0.160472, 1.0]], ['2, k, 6', [-0.426074, 0.0974559, 1.0]], ['2, k, 7', [-0.44677, 0.17777, 1.0]], ['2, k, 8', [0.194373, -0.287385, 1.0]], ['2, k, 9', [0.220093, 0.010269, 1.0]], ['2, k, 10', [0.119819, 0.303975, 1.0]], ['2, k, 11', [0.104169, 0.346776, 1.0]], ['2, k, 12', [0.0167223, -0.819164, 1.0]], ['2, k, 13', [0.00570561, -1.34894, 1.0]], ['2, k, 14', [-0.0167194, -1.65992, 1.0]], ['2, k, 15', [-0.0325854, -1.71152, 1.0]], ['2, k, 16', [0.181349, -0.803535, 1.0]], ['2, k, 17', [0.167501, -1.33062, 1.0]], ['2, k, 18', [0.133351, -1.66263, 1.0]], ['2, k, 19', [0.147266, -1.71241, 1.0]], ['2, k, 20', [0.0747699, -0.324175, 1.0]], ['2, k, 21', [-0.456313, 0.229034, 1.0]], ['2, k, 22', [-0.512119, 0.174773, 1.0]], ['2, k, 23', [0.0795716, 0.388167, 1.0]], ['2, k, 24', [0.146903, 0.365272, 1.0]]]
[['2, k, 0', [0.0987172, -0.821856, 1.0]], ['2, k, 1', [0.0887481, -0.536218, 1.0]], ['2, k, 2', [0.0726063, -0.256332, 1.0]], ['2, k, 3', [0.0413115, -0.12059, 1.0]], ['2, k, 4', [-0.111287, -0.321427, 1.0]], ['2, k, 5', [-0.275586, -0.156364, 1.0]], ['2, k, 6', [-0.396183, 0.1108, 1.0]], ['2, k, 7', [-0.417106, 0.190088, 1.0]], ['2, k, 8', [0.195204, -0.287565, 1.0]], ['2, k, 9', [0.235613, 0.0249895, 1.0]], ['2, k, 10', [0.144374, 0.323995, 1.0]], ['2, k, 11', [0.12925, 0.358236, 1.0]], ['2, k, 12', [0.0133204, -0.818486, 1.0]], ['2, k, 13', [0.00377227, -1.3478, 1.0]], ['2, k, 14', [-0.0147306, -1.65849, 1.0]], ['2, k, 15', [-0.0373382, -1.71165, 1.0]], ['2, k, 16', [0.178793, -0.804598, 1.0]], ['2, k, 17', [0.166734, -1.33174, 1.0]], ['2, k, 18', [0.1358, -1.65967, 1.0]], ['2, k, 19', [0.141366, -1.70812, 1.0]], ['2, k, 20', [0.0758356, -0.325277, 1.0]], ['2, k, 21', [-0.437295, 0.247496, 1.0]], ['2, k, 22', [-0.469552, 0.195898, 1.0]], ['2, k, 23', [0.127066, 0.402563, 1.0]], ['2, k, 24', [0.181549, 0.361491, 1.0]]]
[['2, k, 0', [0.0922622, -0.822046, 1.0]], ['2, k, 1', [0.0853081, -0.534419, 1.0]], ['2, k, 2', [0.0723372, -0.251683, 1.0]], ['2, k, 3', [0.0447903, -0.117916, 1.0]], ['2, k, 4', [-0.110623, -0.319309, 1.0]], ['2, k, 5', [-0.270049, -0.134022, 1.0]], ['2, k, 6', [-0.372205, 0.109461, 1.0]], ['2, k, 7', [-0.398447, 0.198706, 1.0]], ['2, k, 8', [0.195469, -0.287474, 1.0]], ['2, k, 9', [0.254877, 0.00994478, 1.0]], ['2, k, 10', [0.176041, 0.257357, 1.0]], ['2, k, 11', [0.1656, 0.336793, 1.0]], ['2, k, 12', [0.0102007, -0.819222, 1.0]], ['2, k, 13', [-0.00760039, -1.34831, 1.0]], ['2, k, 14', [-0.0154095, -1.6585, 1.0]], ['2, k, 15', [-0.0372081, -1.7113, 1.0]], ['2, k, 16', [0.169707, -0.804467, 1.0]], ['2, k, 17', [0.165528, -1.3329, 1.0]], ['2, k, 18', [0.135932, -1.65952, 1.0]], ['2, k, 19', [0.141565, -1.70901, 1.0]], ['2, k, 20', [0.0750964, -0.322089, 1.0]], ['2, k, 21', [-0.41656, 0.268134, 1.0]], ['2, k, 22', [-0.454045, 0.226502, 1.0]], ['2, k, 23', [0.151326, 0.393556, 1.0]], ['2, k, 24', [0.20514, 0.355385, 1.0]]]
[['2, k, 0', [0.0898179, -0.821437, 1.0]], ['2, k, 1', [0.0852889, -0.534696, 1.0]], ['2, k, 2', [0.0787536, -0.254505, 1.0]], ['2, k, 3', [0.0492751, -0.113914, 1.0]], ['2, k, 4', [-0.110221, -0.317933, 1.0]], ['2, k, 5', [-0.260724, -0.130611, 1.0]], ['2, k, 6', [-0.360687, 0.1237, 1.0]], ['2, k, 7', [-0.381013, 0.207886, 1.0]], ['2, k, 8', [0.205048, -0.276619, 1.0]], ['2, k, 9', [0.260262, 0.00355474, 1.0]], ['2, k, 10', [0.218115, 0.285899, 1.0]], ['2, k, 11', [0.19855, 0.34193, 1.0]], ['2, k, 12', [0.00788014, -0.817742, 1.0]], ['2, k, 13', [-0.00756149, -1.34715, 1.0]], ['2, k, 14', [-0.0150302, -1.65407, 1.0]], ['2, k, 15', [-0.0438266, -1.71045, 1.0]], ['2, k, 16', [0.167895, -0.804893, 1.0]], ['2, k, 17', [0.161095, -1.33325, 1.0]], ['2, k, 18', [0.134759, -1.66082, 1.0]], ['2, k, 19', [0.140814, -1.70829, 1.0]], ['2, k, 20', [0.079128, -0.323977, 1.0]], ['2, k, 21', [-0.409145, 0.269457, 1.0]], ['2, k, 22', [-0.449008, 0.239841, 1.0]], ['2, k, 23', [0.170477, 0.387764, 1.0]], ['2, k, 24', [0.25197, 0.367771, 1.0]]]
[['2, k, 0', [0.0865023, -0.82135, 1.0]], ['2, k, 1', [0.085273, -0.534715, 1.0]], ['2, k, 2', [0.0822317, -0.254266, 1.0]], ['2, k, 3', [0.0537004, -0.111185, 1.0]], ['2, k, 4', [-0.109372, -0.316817, 1.0]], ['2, k, 5', [-0.244033, -0.114963, 1.0]], ['2, k, 6', [-0.344216, 0.175184, 1.0]], ['2, k, 7', [-0.348804, 0.242663, 1.0]], ['2, k, 8', [0.211456, -0.273775, 1.0]], ['2, k, 9', [0.26718, -0.000169338, 1.0]], ['2, k, 10', [0.255891, 0.248263, 1.0]], ['2, k, 11', [0.230451, 0.329928, 1.0]], ['2, k, 12', [0.00520994, -0.816671, 1.0]], ['2, k, 13', [-0.00773348, -1.34626, 1.0]], ['2, k, 14', [-0.0151211, -1.65336, 1.0]], ['2, k, 15', [-0.0420166, -1.70995, 1.0]], ['2, k, 16', [0.164418, -0.806274, 1.0]], ['2, k, 17', [0.160076, -1.33453, 1.0]], ['2, k, 18', [0.133378, -1.66117, 1.0]], ['2, k, 19', [0.139566, -1.70898, 1.0]], ['2, k, 20', [0.0815496, -0.323907, 1.0]], ['2, k, 21', [-0.351144, 0.300919, 1.0]], ['2, k, 22', [-0.395025, 0.241101, 1.0]], ['2, k, 23', [0.209553, 0.38738, 1.0]], ['2, k, 24', [0.267773, 0.361505, 1.0]]]
[['2, k, 0', [0.0826235, -0.820419, 1.0]], ['2, k, 1', [0.083794, -0.534625, 1.0]], ['2, k, 2', [0.0820584, -0.254252, 1.0]], ['2, k, 3', [0.0566776, -0.110365, 1.0]], ['2, k, 4', [-0.109079, -0.314161, 1.0]], ['2, k, 5', [-0.249737, -0.0638546, 1.0]], ['2, k, 6', [-0.325677, 0.199362, 1.0]], ['2, k, 7', [-0.329548, 0.259319, 1.0]], ['2, k, 8', [0.212959, -0.27367, 1.0]], ['2, k, 9', [0.283411, 0.00207967, 1.0]], ['2, k, 10', [0.259901, 0.248725, 1.0]], ['2, k, 11', [0.255105, 0.329336, 1.0]], ['2, k, 12', [-8.18873e-05, -0.81652, 1.0]], ['2, k, 13', [-0.0101107, -1.34583, 1.0]], ['2, k, 14', [-0.0147446, -1.64635, 1.0]], ['2, k, 15', [0.0162964, -1.68945, 1.0]], ['2, k, 16', [0.162268, -0.805082, 1.0]], ['2, k, 17', [0.158967, -1.33336, 1.0]], ['2, k, 18', [0.133061, -1.66079, 1.0]], ['2, k, 19', [0.139128, -1.70928, 1.0]], ['2, k, 20', [0.0814009, -0.323894, 1.0]], ['2, k, 21', [-0.343002, 0.313391, 1.0]], ['2, k, 22', [-0.365129, 0.239737, 1.0]], ['2, k, 23', [0.245001, 0.387727, 1.0]], ['2, k, 24', [0.308931, 0.286553, 1.0]]]
[['2, k, 0', [0.0804755, -0.820621, 1.0]], ['2, k, 1', [0.0802275, -0.532491, 1.0]], ['2, k, 2', [0.0769991, -0.246936, 1.0]], ['2, k, 3', [0.0612688, -0.110256, 1.0]], ['2, k, 4', [-0.107808, -0.312872, 1.0]], ['2, k, 5', [-0.244061, -0.067602, 1.0]], ['2, k, 6', [-0.311022, 0.205298, 1.0]], ['2, k, 7', [-0.313259, 0.264937, 1.0]], ['2, k, 8', [0.214499, -0.273951, 1.0]], ['2, k, 9', [0.290098, -0.00493122, 1.0]], ['2, k, 10', [0.282661, 0.245206, 1.0]], ['2, k, 11', [0.276154, 0.320039, 1.0]], ['2, k, 12', [-0.00173323, -0.81683, 1.0]], ['2, k, 13', [-0.00528043, -1.34675, 1.0]], ['2, k, 14', [-0.0165741, -1.64843, 1.0]], ['2, k, 15', [-0.0368958, -1.70703, 1.0]], ['2, k, 16', [0.160008, -0.805187, 1.0]], ['2, k, 17', [0.155934, -1.33397, 1.0]], ['2, k, 18', [0.132909, -1.65774, 1.0]], ['2, k, 19', [0.138871, -1.70907, 1.0]], ['2, k, 20', [0.0773612, -0.318423, 1.0]], ['2, k, 21', [-0.325271, 0.32054, 1.0]], ['2, k, 22', [-0.352496, 0.268019, 1.0]], ['2, k, 23', [0.270025, 0.38079, 1.0]], ['2, k, 24', [0.313734, 0.366357, 1.0]]]
[['2, k, 0', [0.0779107, -0.820608, 1.0]], ['2, k, 1', [0.0784844, -0.531425, 1.0]], ['2, k, 2', [0.076321, -0.245115, 1.0]], ['2, k, 3', [0.0633158, -0.110799, 1.0]], ['2, k, 4', [-0.0920894, -0.298097, 1.0]], ['2, k, 5', [-0.238793, -0.0615557, 1.0]], ['2, k, 6', [-0.283213, 0.208502, 1.0]], ['2, k, 7', [-0.293211, 0.267139, 1.0]], ['2, k, 8', [0.216401, -0.275268, 1.0]], ['2, k, 9', [0.300792, -0.00770163, 1.0]], ['2, k, 10', [0.301485, 0.244398, 1.0]], ['2, k, 11', [0.294624, 0.321637, 1.0]], ['2, k, 12', [-0.00273512, -0.816801, 1.0]], ['2, k, 13', [-0.0357964, -1.22376, 1.0]], ['2, k, 14', [-0.0213945, -1.57393, 1.0]], ['2, k, 15', [-0.0346959, -1.66895, 1.0]], ['2, k, 16', [0.155547, -0.805292, 1.0]], ['2, k, 17', [0.151443, -1.33445, 1.0]], ['2, k, 18', [0.132574, -1.65796, 1.0]], ['2, k, 19', [0.137029, -1.70931, 1.0]], ['2, k, 20', [0.0765358, -0.316715, 1.0]], ['2, k, 21', [-0.304504, 0.327168, 1.0]], ['2, k, 22', [-0.350739, 0.298283, 1.0]], ['2, k, 23', [0.294147, 0.381992, 1.0]], ['2, k, 24', [0.337175, 0.365527, 1.0]]]
[['2, k, 0', [0.0734011, -0.82337, 1.0]], ['2, k, 1', [0.076399, -0.531538, 1.0]], ['2, k, 2', [0.075721, -0.244103, 1.0]], ['2, k, 3', [0.0659774, -0.110711, 1.0]], ['2, k, 4', [-0.0892646, -0.297392, 1.0]], ['2, k, 5', [-0.230498, -0.0511383, 1.0]], ['2, k, 6', [-0.264406, 0.213347, 1.0]], ['2, k, 7', [-0.264881, 0.277787, 1.0]], ['2, k, 8', [0.22367, -0.287577, 1.0]], ['2, k, 9', [0.314023, -0.0154667, 1.0]], ['2, k, 10', [0.314591, 0.232657, 1.0]], ['2, k, 11', [0.316259, 0.315452, 1.0]], ['2, k, 12', [-0.00897067, -0.819324, 1.0]], ['2, k, 13', [-0.0356055, -1.22313, 1.0]], ['2, k, 14', [-0.0205118, -1.57291, 1.0]], ['2, k, 15', [-0.0343457, -1.66734, 1.0]], ['2, k, 16', [0.152906, -0.808159, 1.0]], ['2, k, 17', [0.151286, -1.33704, 1.0]], ['2, k, 18', [0.132799, -1.65786, 1.0]], ['2, k, 19', [0.137237, -1.7095, 1.0]], ['2, k, 20', [0.0757736, -0.315928, 1.0]], ['2, k, 21', [-0.262401, 0.341896, 1.0]], ['2, k, 22', [-0.304861, 0.307336, 1.0]], ['2, k, 23', [0.318279, 0.3724, 1.0]], ['2, k, 24', [0.373203, 0.269533, 1.0]]]
[['2, k, 0', [0.0704507, -0.82478, 1.0]], ['2, k, 1', [0.0759906, -0.533083, 1.0]], ['2, k, 2', [0.0789823, -0.247618, 1.0]], ['2, k, 3', [0.0699306, -0.110091, 1.0]], ['2, k, 4', [-0.0912447, -0.30103, 1.0]], ['2, k, 5', [-0.221453, -0.0554615, 1.0]], ['2, k, 6', [-0.25324, 0.216179, 1.0]], ['2, k, 7', [-0.255158, 0.284806, 1.0]], ['2, k, 8', [0.223672, -0.287189, 1.0]], ['2, k, 9', [0.325863, -0.0224474, 1.0]], ['2, k, 10', [0.334144, 0.225667, 1.0]], ['2, k, 11', [0.337754, 0.310191, 1.0]], ['2, k, 12', [-0.0103177, -0.820222, 1.0]], ['2, k, 13', [-0.022354, -1.34994, 1.0]], ['2, k, 14', [-0.0167853, -1.64762, 1.0]], ['2, k, 15', [-0.0390876, -1.70692, 1.0]], ['2, k, 16', [0.148393, -0.810111, 1.0]], ['2, k, 17', [0.150103, -1.33913, 1.0]], ['2, k, 18', [0.131976, -1.65053, 1.0]], ['2, k, 19', [0.139914, -1.70819, 1.0]], ['2, k, 20', [0.0777068, -0.318585, 1.0]], ['2, k, 21', [-0.250609, 0.349078, 1.0]], ['2, k, 22', [-0.306848, 0.3202, 1.0]], ['2, k, 23', [0.333749, 0.37032, 1.0]], ['2, k, 24', [0.376527, 0.331309, 1.0]]]
[['2, k, 0', [0.0676413, -0.826462, 1.0]], ['2, k, 1', [0.0749208, -0.535112, 1.0]], ['2, k, 2', [0.0798185, -0.25004, 1.0]], ['2, k, 3', [0.073209, -0.112683, 1.0]], ['2, k, 4', [-0.0873434, -0.298929, 1.0]], ['2, k, 5', [-0.210618, -0.0457314, 1.0]], ['2, k, 6', [-0.232566, 0.221867, 1.0]], ['2, k, 7', [-0.230908, 0.303426, 1.0]], ['2, k, 8', [0.223568, -0.286907, 1.0]], ['2, k, 9', [0.332285, -0.0269309, 1.0]], ['2, k, 10', [0.347727, 0.218358, 1.0]], ['2, k, 11', [0.359293, 0.300341, 1.0]], ['2, k, 12', [-0.0124502, -0.821223, 1.0]], ['2, k, 13', [-0.022064, -1.35081, 1.0]], ['2, k, 14', [-0.0154426, -1.64911, 1.0]], ['2, k, 15', [-0.038656, -1.70693, 1.0]], ['2, k, 16', [0.145396, -0.812492, 1.0]], ['2, k, 17', [0.149034, -1.34145, 1.0]], ['2, k, 18', [0.132089, -1.65033, 1.0]], ['2, k, 19', [0.12281, -1.70027, 1.0]], ['2, k, 20', [0.0781455, -0.32083, 1.0]], ['2, k, 21', [-0.225633, 0.352382, 1.0]], ['2, k, 22', [-0.293154, 0.318493, 1.0]], ['2, k, 23', [0.364157, 0.356068, 1.0]], ['2, k, 24', [0.284724, 0.325006, 1.0]]]
