[['2, k, 0', [-0.299466, -0.298552, 1.0]], ['2, k, 1', [-0.311361, -0.00519477, 1.0]], ['2, k, 2', [-0.321208, 0.281213, 1.0]], ['2, k, 3', [-0.300058, 0.394161, 1.0]], ['2, k, 4', [-0.464169, 0.210895, 1.0]], ['2, k, 5', [-0.599904, 0.416022, 1.0]], ['2, k, 6', [-0.615841, 0.614363, 1.0]], ['2, k, 7', [-0.606696, 0.695077, 1.0]], ['2, k, 8', [-0.144587, 0.186503, 1.0]], ['2, k, 9', [-0.0428345, 0.373896, 1.0]], ['2, k, 10', [-0.0496477, 0.580364, 1.0]], ['2, k, 11', [-0.073495, 0.674333, 1.0]], ['2, k, 12', [-0.368175, -0.288814, 1.0]], ['2, k, 13', [-0.390348, -0.549916, 1.0]], ['2, k, 14', [-0.444937, -1.02279, 1.0]], ['2, k, 15', [-0.442139, -1.09082, 1.0]], ['2, k, 16', [-0.222551, -0.300147, 1.0]], ['2, k, 17', [-0.170917, -0.624343, 1.0]], ['2, k, 18', [-0.145425, -1.01513, 1.0]], ['2, k, 19', [-0.130005, -1.08789, 1.0]], ['2, k, 20', [-0.319096, 0.210618, 1.0]], ['2, k, 21', [-0.597831, 0.751662, 1.0]], ['2, k, 22', [-0.651291, 0.691785, 1.0]], ['2, k, 23', [-0.102651, 0.730343, 1.0]], ['2, k, 24', [-0.139085, 0.70754, 1.0]]]
[['2, k, 0', [-0.286761, -0.239328, 1.0]], ['2, k, 1', [-0.238724, -0.00807344, 1.0]], ['2, k, 2', [-0.183632, 0.214306, 1.0]], ['2, k, 3', [-0.0998113, 0.305713, 1.0]], ['2, k, 4', [-0.308737, 0.251215, 1.0]], ['2, k, 5', [-0.252736, 0.502356, 1.0]], ['2, k, 6', [-0.163666, 0.74071, 1.0]], ['2, k, 7', [-0.117834, 0.78675, 1.0]], ['2, k, 8', [-0.048661, 0.206215, 1.0]], ['2, k, 9', [0.118219, 0.289833, 1.0]], ['2, k, 10', [0.271175, 0.420432, 1.0]], ['2, k, 11', [0.322424, 0.507811, 1.0]], ['2, k, 12', [-0.35062, -0.228065, 1.0]], ['2, k, 13', [-0.397527, -0.64568, 1.0]], ['2, k, 14', [-0.43565, -1.01869, 1.0]], ['2, k, 15', [-0.446687, -1.09603, 1.0]], ['2, k, 16', [-0.214356, -0.24371, 1.0]], ['2, k, 17', [-0.172967, -0.657887, 1.0]], ['2, k, 18', [-0.140217, -1.02754, 1.0]], ['2, k, 19', [-0.137238, -1.08212, 1.0]], ['2, k, 20', [-0.197599, 0.159815, 1.0]], ['2, k, 21', [-0.0873098, 0.822793, 1.0]], ['2, k, 22', [-0.0525931, 0.757351, 1.0]], ['2, k, 23', [0.353706, 0.565351, 1.0]], ['2, k, 24', [0.288511, 0.568029, 1.0]]]
[['2, k, 0', [-0.285697, -0.23923, 1.0]], ['2, k, 1', [-0.234735, -0.00937222, 1.0]], ['2, k, 2', [-0.179691, 0.21252, 1.0]], ['2, k, 3', [-0.0925414, 0.314214, 1.0]], ['2, k, 4', [-0.308206, 0.251498, 1.0]], ['2, k, 5', [-0.240472, 0.499928, 1.0]], ['2, k, 6', [-0.137429, 0.733905, 1.0]], ['2, k, 7', [-0.100558, 0.784425, 1.0]], ['2, k, 8', [-0.0489983, 0.204822, 1.0]], ['2, k, 9', [0.122884, 0.237204, 1.0]], ['2, k, 10', [0.276182, 0.419217, 1.0]], ['2, k, 11', [0.329961, 0.501802, 1.0]], ['2, k, 12', [-0.348942, -0.227286, 1.0]], ['2, k, 13', [-0.397074, -0.644677, 1.0]], ['2, k, 14', [-0.43541, -1.01834, 1.0]], ['2, k, 15', [-0.446684, -1.09579, 1.0]], ['2, k, 16', [-0.213746, -0.244065, 1.0]], ['2, k, 17', [-0.172281, -0.654797, 1.0]], ['2, k, 18', [-0.14022, -1.02747, 1.0]], ['2, k, 19', [-0.137533, -1.08193, 1.0]], ['2, k, 20', [-0.19353, 0.15802, 1.0]], ['2, k, 21', [-0.0725279, 0.823589, 1.0]], ['2, k, 22', [-0.0402023, 0.755867, 1.0]], ['2, k, 23', [0.35584, 0.552246, 1.0]], ['2, k, 24', [0.287599, 0.566693, 1.0]]]
[['2, k, 0', [-0.284735, -0.239569, 1.0]], ['2, k, 1', [-0.232029, -0.0144802, 1.0]], ['2, k, 2', [-0.176952, 0.199924, 1.0]], ['2, k, 3', [-0.100366, 0.280707, 1.0]], ['2, k, 4', [-0.306899, 0.251413, 1.0]], ['2, k, 5', [-0.229422, 0.497078, 1.0]], ['2, k, 6', [-0.129532, 0.732383, 1.0]], ['2, k, 7', [-0.0837513, 0.779491, 1.0]], ['2, k, 8', [-0.0492204, 0.203757, 1.0]], ['2, k, 9', [0.12305, 0.24436, 1.0]], ['2, k, 10', [0.286857, 0.413123, 1.0]], ['2, k, 11', [0.347945, 0.488837, 1.0]], ['2, k, 12', [-0.346873, -0.226981, 1.0]], ['2, k, 13', [-0.39808, -0.656188, 1.0]], ['2, k, 14', [-0.436527, -1.02182, 1.0]], ['2, k, 15', [-0.447533, -1.09805, 1.0]], ['2, k, 16', [-0.213435, -0.244975, 1.0]], ['2, k, 17', [-0.171595, -0.653245, 1.0]], ['2, k, 18', [-0.140278, -1.02736, 1.0]], ['2, k, 19', [-0.137514, -1.08182, 1.0]], ['2, k, 20', [-0.190691, 0.147444, 1.0]], ['2, k, 21', [-0.0451955, 0.815358, 1.0]], ['2, k, 22', [-0.0208434, 0.750356, 1.0]], ['2, k, 23', [0.376509, 0.535981, 1.0]], ['2, k, 24', [0.315644, 0.544546, 1.0]]]
[['2, k, 0', [-0.283108, -0.243393, 1.0]], ['2, k, 1', [-0.229779, -0.0154163, 1.0]], ['2, k, 2', [-0.172993, 0.203111, 1.0]], ['2, k, 3', [-0.0990378, 0.278257, 1.0]], ['2, k, 4', [-0.305343, 0.250985, 1.0]], ['2, k, 5', [-0.217585, 0.493278, 1.0]], ['2, k, 6', [-0.111152, 0.725752, 1.0]], ['2, k, 7', [-0.0655304, 0.771523, 1.0]], ['2, k, 8', [-0.0492469, 0.202652, 1.0]], ['2, k, 9', [0.123681, 0.233436, 1.0]], ['2, k, 10', [0.303328, 0.407876, 1.0]], ['2, k, 11', [0.367108, 0.474496, 1.0]], ['2, k, 12', [-0.345402, -0.229214, 1.0]], ['2, k, 13', [-0.397377, -0.65142, 1.0]], ['2, k, 14', [-0.436201, -1.02116, 1.0]], ['2, k, 15', [-0.447521, -1.09763, 1.0]], ['2, k, 16', [-0.212275, -0.251115, 1.0]], ['2, k, 17', [-0.170787, -0.659527, 1.0]], ['2, k, 18', [-0.139996, -1.02747, 1.0]], ['2, k, 19', [-0.137582, -1.08179, 1.0]], ['2, k, 20', [-0.187566, 0.149051, 1.0]], ['2, k, 21', [-0.0177872, 0.80548, 1.0]], ['2, k, 22', [0.000324466, 0.73811, 1.0]], ['2, k, 23', [0.418184, 0.494407, 1.0]], ['2, k, 24', [0.325709, 0.530111, 1.0]]]
[['2, k, 0', [-0.281874, -0.243455, 1.0]], ['2, k, 1', [-0.227066, -0.0154103, 1.0]], ['2, k, 2', [-0.169928, 0.204291, 1.0]], ['2, k, 3', [-0.0851962, 0.278894, 1.0]], ['2, k, 4', [-0.303511, 0.250402, 1.0]], ['2, k, 5', [-0.197874, 0.485648, 1.0]], ['2, k, 6', [-0.0960311, 0.720125, 1.0]], ['2, k, 7', [-0.0452909, 0.771896, 1.0]], ['2, k, 8', [-0.0493171, 0.201826, 1.0]], ['2, k, 9', [0.12497, 0.2289, 1.0]], ['2, k, 10', [0.315196, 0.399594, 1.0]], ['2, k, 11', [0.374278, 0.463203, 1.0]], ['2, k, 12', [-0.343197, -0.228777, 1.0]], ['2, k, 13', [-0.397272, -0.649442, 1.0]], ['2, k, 14', [-0.435981, -1.02065, 1.0]], ['2, k, 15', [-0.447177, -1.09748, 1.0]], ['2, k, 16', [-0.211808, -0.25142, 1.0]], ['2, k, 17', [-0.169867, -0.656061, 1.0]], ['2, k, 18', [-0.139336, -1.02633, 1.0]], ['2, k, 19', [-0.137659, -1.081, 1.0]], ['2, k, 20', [-0.184448, 0.149978, 1.0]], ['2, k, 21', [-0.0236495, 0.81508, 1.0]], ['2, k, 22', [0.0106325, 0.740574, 1.0]], ['2, k, 23', [0.415136, 0.493074, 1.0]], ['2, k, 24', [0.32307, 0.52581, 1.0]]]
[['2, k, 0', [-0.280267, -0.25248, 1.0]], ['2, k, 1', [-0.225082, -0.017913, 1.0]], ['2, k, 2', [-0.168003, 0.205182, 1.0]], ['2, k, 3', [-0.0635587, 0.286172, 1.0]], ['2, k, 4', [-0.300845, 0.249936, 1.0]], ['2, k, 5', [-0.189237, 0.482441, 1.0]], ['2, k, 6', [-0.0801857, 0.713645, 1.0]], ['2, k, 7', [-0.0322574, 0.760463, 1.0]], ['2, k, 8', [-0.0487418, 0.200311, 1.0]], ['2, k, 9', [0.127264, 0.20046, 1.0]], ['2, k, 10', [0.30862, 0.380545, 1.0]], ['2, k, 11', [0.379639, 0.455216, 1.0]], ['2, k, 12', [-0.342231, -0.234915, 1.0]], ['2, k, 13', [-0.39634, -0.658358, 1.0]], ['2, k, 14', [-0.436024, -1.02062, 1.0]], ['2, k, 15', [-0.446871, -1.09507, 1.0]], ['2, k, 16', [-0.210049, -0.263784, 1.0]], ['2, k, 17', [-0.169623, -0.655642, 1.0]], ['2, k, 18', [-0.139342, -1.02629, 1.0]], ['2, k, 19', [-0.137762, -1.08086, 1.0]], ['2, k, 20', [-0.18274, 0.150155, 1.0]], ['2, k, 21', [0.00441624, 0.797602, 1.0]], ['2, k, 22', [0.0353617, 0.721909, 1.0]], ['2, k, 23', [0.413405, 0.495226, 1.0]], ['2, k, 24', [0.321482, 0.52383, 1.0]]]
[['2, k, 0', [-0.279096, -0.258587, 1.0]], ['2, k, 1', [-0.223631, -0.0201705, 1.0]], ['2, k, 2', [-0.166828, 0.205811, 1.0]], ['2, k, 3', [-0.0608975, 0.285694, 1.0]], ['2, k, 4', [-0.298749, 0.249004, 1.0]], ['2, k, 5', [-0.182467, 0.479289, 1.0]], ['2, k, 6', [-0.0780593, 0.712605, 1.0]], ['2, k, 7', [-0.0227485, 0.754178, 1.0]], ['2, k, 8', [-0.0446102, 0.191357, 1.0]], ['2, k, 9', [0.151428, 0.220833, 1.0]], ['2, k, 10', [0.333679, 0.394489, 1.0]], ['2, k, 11', [0.388411, 0.445844, 1.0]], ['2, k, 12', [-0.34083, -0.240563, 1.0]], ['2, k, 13', [-0.396776, -0.664203, 1.0]], ['2, k, 14', [-0.435991, -1.02067, 1.0]], ['2, k, 15', [-0.446859, -1.09426, 1.0]], ['2, k, 16', [-0.209429, -0.269989, 1.0]], ['2, k, 17', [-0.166942, -0.669559, 1.0]], ['2, k, 18', [-0.139659, -1.02761, 1.0]], ['2, k, 19', [-0.137485, -1.08195, 1.0]], ['2, k, 20', [-0.181639, 0.150227, 1.0]], ['2, k, 21', [0.023273, 0.794395, 1.0]], ['2, k, 22', [0.0380692, 0.7229, 1.0]], ['2, k, 23', [0.420257, 0.486864, 1.0]], ['2, k, 24', [0.328752, 0.516393, 1.0]]]
[['2, k, 0', [-0.278065, -0.259248, 1.0]], ['2, k, 1', [-0.222411, -0.0210585, 1.0]], ['2, k, 2', [-0.166037, 0.205925, 1.0]], ['2, k, 3', [-0.0511747, 0.282427, 1.0]], ['2, k, 4', [-0.293966, 0.249646, 1.0]], ['2, k, 5', [-0.178881, 0.480503, 1.0]], ['2, k, 6', [-0.017914, 0.679571, 1.0]], ['2, k, 7', [0.0173196, 0.749358, 1.0]], ['2, k, 8', [-0.0427935, 0.189018, 1.0]], ['2, k, 9', [0.151712, 0.22006, 1.0]], ['2, k, 10', [0.34509, 0.386146, 1.0]], ['2, k, 11', [0.396698, 0.430756, 1.0]], ['2, k, 12', [-0.339176, -0.241445, 1.0]], ['2, k, 13', [-0.39785, -0.66539, 1.0]], ['2, k, 14', [-0.435999, -1.02066, 1.0]], ['2, k, 15', [-0.447201, -1.09641, 1.0]], ['2, k, 16', [-0.208865, -0.270484, 1.0]], ['2, k, 17', [-0.166889, -0.660487, 1.0]], ['2, k, 18', [-0.139808, -1.02824, 1.0]], ['2, k, 19', [-0.137544, -1.08223, 1.0]], ['2, k, 20', [-0.180659, 0.150121, 1.0]], ['2, k, 21', [0.0377318, 0.786108, 1.0]], ['2, k, 22', [0.102071, 0.686583, 1.0]], ['2, k, 23', [0.433832, 0.470615, 1.0]], ['2, k, 24', [0.344948, 0.499165, 1.0]]]
[['2, k, 0', [-0.27667, -0.262277, 1.0]], ['2, k, 1', [-0.221399, -0.0223477, 1.0]], ['2, k, 2', [-0.165464, 0.206271, 1.0]], ['2, k, 3', [-0.0496447, 0.282492, 1.0]], ['2, k, 4', [-0.283795, 0.247823, 1.0]], ['2, k, 5', [-0.172151, 0.480321, 1.0]], ['2, k, 6', [-0.0331183, 0.69519, 1.0]], ['2, k, 7', [0.000329047, 0.747747, 1.0]], ['2, k, 8', [-0.0411893, 0.188469, 1.0]], ['2, k, 9', [0.152358, 0.216197, 1.0]], ['2, k, 10', [0.348612, 0.378598, 1.0]], ['2, k, 11', [0.403301, 0.418265, 1.0]], ['2, k, 12', [-0.337554, -0.244705, 1.0]], ['2, k, 13', [-0.3984, -0.659181, 1.0]], ['2, k, 14', [-0.436624, -1.01992, 1.0]], ['2, k, 15', [-0.447314, -1.09548, 1.0]], ['2, k, 16', [-0.207898, -0.273134, 1.0]], ['2, k, 17', [-0.166674, -0.658064, 1.0]], ['2, k, 18', [-0.139967, -1.02825, 1.0]], ['2, k, 19', [-0.136825, -1.08236, 1.0]], ['2, k, 20', [-0.180038, 0.15016, 1.0]], ['2, k, 21', [0.0390046, 0.789228, 1.0]], ['2, k, 22', [0.0619176, 0.716092, 1.0]], ['2, k, 23', [0.445172, 0.449851, 1.0]], ['2, k, 24', [0.358272, 0.487365, 1.0]]]
[['2, k, 0', [-0.275726, -0.264073, 1.0]], ['2, k, 1', [-0.218572, -0.0239376, 1.0]], ['2, k, 2', [-0.15981, 0.206981, 1.0]], ['2, k, 3', [-0.0395949, 0.279315, 1.0]], ['2, k, 4', [-0.264542, 0.244025, 1.0]], ['2, k, 5', [-0.160438, 0.479892, 1.0]], ['2, k, 6', [-0.0284794, 0.699068, 1.0]], ['2, k, 7', [0.0156451, 0.745018, 1.0]], ['2, k, 8', [-0.0261151, 0.168898, 1.0]], ['2, k, 9', [0.15541, 0.213597, 1.0]], ['2, k, 10', [0.352449, 0.375055, 1.0]], ['2, k, 11', [0.40894, 0.413051, 1.0]], ['2, k, 12', [-0.336242, -0.246367, 1.0]], ['2, k, 13', [-0.398857, -0.666373, 1.0]], ['2, k, 14', [-0.436795, -1.02099, 1.0]], ['2, k, 15', [-0.447675, -1.09749, 1.0]], ['2, k, 16', [-0.207399, -0.275107, 1.0]], ['2, k, 17', [-0.166959, -0.660889, 1.0]], ['2, k, 18', [-0.139891, -1.0267, 1.0]], ['2, k, 19', [-0.137204, -1.08099, 1.0]], ['2, k, 20', [-0.17499, 0.150082, 1.0]], ['2, k, 21', [0.058112, 0.784866, 1.0]], ['2, k, 22', [0.0848462, 0.704142, 1.0]], ['2, k, 23', [0.451297, 0.44292, 1.0]], ['2, k, 24', [0.365551, 0.47962, 1.0]]]
[['2, k, 0', [-0.274552, -0.26502, 1.0]], ['2, k, 1', [-0.216557, -0.0247448, 1.0]], ['2, k, 2', [-0.157463, 0.207285, 1.0]], ['2, k, 3', [-0.102206, 0.316009, 1.0]], ['2, k, 4', [-0.262701, 0.243804, 1.0]], ['2, k, 5', [-0.151828, 0.476638, 1.0]], ['2, k, 6', [-0.0260065, 0.699319, 1.0]], ['2, k, 7', [0.0210269, 0.742536, 1.0]], ['2, k, 8', [-0.0185146, 0.170703, 1.0]], ['2, k, 9', [0.159081, 0.211704, 1.0]], ['2, k, 10', [0.317444, 0.312461, 1.0]], ['2, k, 11', [0.396482, 0.380514, 1.0]], ['2, k, 12', [-0.334692, -0.247179, 1.0]], ['2, k, 13', [-0.399555, -0.667207, 1.0]], ['2, k, 14', [-0.436671, -1.02094, 1.0]], ['2, k, 15', [-0.447483, -1.09742, 1.0]], ['2, k, 16', [-0.20666, -0.276092, 1.0]], ['2, k, 17', [-0.166861, -0.657718, 1.0]], ['2, k, 18', [-0.139971, -1.02653, 1.0]], ['2, k, 19', [-0.137144, -1.08068, 1.0]], ['2, k, 20', [-0.172578, 0.15009, 1.0]], ['2, k, 21', [0.0615443, 0.774385, 1.0]], ['2, k, 22', [0.0922077, 0.698962, 1.0]], ['2, k, 23', [0.451085, 0.440427, 1.0]], ['2, k, 24', [0.403041, 0.440365, 1.0]]]
[['2, k, 0', [-0.2741, -0.266014, 1.0]], ['2, k, 1', [-0.214683, -0.0257317, 1.0]], ['2, k, 2', [-0.153671, 0.207144, 1.0]], ['2, k, 3', [-0.0882905, 0.327855, 1.0]], ['2, k, 4', [-0.260929, 0.243084, 1.0]], ['2, k, 5', [-0.152546, 0.477047, 1.0]], ['2, k, 6', [-0.0250621, 0.698793, 1.0]], ['2, k, 7', [0.0227344, 0.739482, 1.0]], ['2, k, 8', [-0.017873, 0.1689, 1.0]], ['2, k, 9', [0.160658, 0.209991, 1.0]], ['2, k, 10', [0.372408, 0.35156, 1.0]], ['2, k, 11', [0.418523, 0.401434, 1.0]], ['2, k, 12', [-0.334153, -0.247937, 1.0]], ['2, k, 13', [-0.400287, -0.667679, 1.0]], ['2, k, 14', [-0.436678, -1.02096, 1.0]], ['2, k, 15', [-0.447614, -1.0977, 1.0]], ['2, k, 16', [-0.206426, -0.277376, 1.0]], ['2, k, 17', [-0.167076, -0.660236, 1.0]], ['2, k, 18', [-0.139737, -1.02453, 1.0]], ['2, k, 19', [-0.13843, -1.07927, 1.0]], ['2, k, 20', [-0.169215, 0.149675, 1.0]], ['2, k, 21', [0.0675058, 0.768627, 1.0]], ['2, k, 22', [0.0921606, 0.698657, 1.0]], ['2, k, 23', [0.461533, 0.429217, 1.0]], ['2, k, 24', [0.378001, 0.46743, 1.0]]]
[['2, k, 0', [-0.272896, -0.267209, 1.0]], ['2, k, 1', [-0.213408, -0.0261439, 1.0]], ['2, k, 2', [-0.15255, 0.207683, 1.0]], ['2, k, 3', [-0.0836325, 0.335046, 1.0]], ['2, k, 4', [-0.257777, 0.241803, 1.0]], ['2, k, 5', [-0.151702, 0.476803, 1.0]], ['2, k, 6', [-0.0239371, 0.69839, 1.0]], ['2, k, 7', [0.0241842, 0.740368, 1.0]], ['2, k, 8', [-0.0160228, 0.171072, 1.0]], ['2, k, 9', [0.162247, 0.20823, 1.0]], ['2, k, 10', [0.366736, 0.356795, 1.0]], ['2, k, 11', [0.422412, 0.406379, 1.0]], ['2, k, 12', [-0.33276, -0.24938, 1.0]], ['2, k, 13', [-0.400326, -0.668454, 1.0]], ['2, k, 14', [-0.439023, -1.02034, 1.0]], ['2, k, 15', [-0.448031, -1.09696, 1.0]], ['2, k, 16', [-0.205415, -0.278308, 1.0]], ['2, k, 17', [-0.167118, -0.659543, 1.0]], ['2, k, 18', [-0.139747, -1.0244, 1.0]], ['2, k, 19', [-0.137309, -1.08009, 1.0]], ['2, k, 20', [-0.168028, 0.149985, 1.0]], ['2, k, 21', [0.0637838, 0.774044, 1.0]], ['2, k, 22', [0.0969697, 0.695724, 1.0]], ['2, k, 23', [0.468215, 0.424216, 1.0]], ['2, k, 24', [0.380755, 0.468368, 1.0]]]
[['2, k, 0', [-0.272201, -0.26814, 1.0]], ['2, k, 1', [-0.212801, -0.0264197, 1.0]], ['2, k, 2', [-0.152098, 0.207988, 1.0]], ['2, k, 3', [-0.0827927, 0.335552, 1.0]], ['2, k, 4', [-0.25655, 0.241671, 1.0]], ['2, k, 5', [-0.151298, 0.477026, 1.0]], ['2, k, 6', [-0.0231817, 0.698412, 1.0]], ['2, k, 7', [0.0237664, 0.740654, 1.0]], ['2, k, 8', [-0.013547, 0.1723, 1.0]], ['2, k, 9', [0.16311, 0.207248, 1.0]], ['2, k, 10', [0.370451, 0.355398, 1.0]], ['2, k, 11', [0.422426, 0.407851, 1.0]], ['2, k, 12', [-0.332032, -0.250394, 1.0]], ['2, k, 13', [-0.397912, -0.661747, 1.0]], ['2, k, 14', [-0.438776, -1.02088, 1.0]], ['2, k, 15', [-0.44809, -1.09775, 1.0]], ['2, k, 16', [-0.204863, -0.279017, 1.0]], ['2, k, 17', [-0.166569, -0.666078, 1.0]], ['2, k, 18', [-0.139815, -1.02446, 1.0]], ['2, k, 19', [-0.136074, -1.07992, 1.0]], ['2, k, 20', [-0.167541, 0.150152, 1.0]], ['2, k, 21', [0.0637955, 0.772442, 1.0]], ['2, k, 22', [0.0958053, 0.695772, 1.0]], ['2, k, 23', [0.464361, 0.435287, 1.0]], ['2, k, 24', [0.377392, 0.471219, 1.0]]]
[['2, k, 0', [-0.271983, -0.268235, 1.0]], ['2, k, 1', [-0.212801, -0.0264762, 1.0]], ['2, k, 2', [-0.152474, 0.208006, 1.0]], ['2, k, 3', [-0.0841175, 0.336235, 1.0]], ['2, k, 4', [-0.258553, 0.242511, 1.0]], ['2, k, 5', [-0.148143, 0.475462, 1.0]], ['2, k, 6', [-0.0502854, 0.710698, 1.0]], ['2, k, 7', [0.0204503, 0.745486, 1.0]], ['2, k, 8', [-0.0205091, 0.17561, 1.0]], ['2, k, 9', [0.163989, 0.207004, 1.0]], ['2, k, 10', [0.37113, 0.355597, 1.0]], ['2, k, 11', [0.422203, 0.410238, 1.0]], ['2, k, 12', [-0.331796, -0.250526, 1.0]], ['2, k, 13', [-0.397845, -0.661077, 1.0]], ['2, k, 14', [-0.438621, -1.02298, 1.0]], ['2, k, 15', [-0.447708, -1.09913, 1.0]], ['2, k, 16', [-0.204677, -0.279052, 1.0]], ['2, k, 17', [-0.166367, -0.661147, 1.0]], ['2, k, 18', [-0.139925, -1.02445, 1.0]], ['2, k, 19', [-0.136374, -1.0798, 1.0]], ['2, k, 20', [-0.167723, 0.15014, 1.0]], ['2, k, 21', [0.058884, 0.779591, 1.0]], ['2, k, 22', [0.0843542, 0.706307, 1.0]], ['2, k, 23', [0.46769, 0.423529, 1.0]], ['2, k, 24', [0.377982, 0.47401, 1.0]]]
[['2, k, 0', [-0.271554, -0.268467, 1.0]], ['2, k, 1', [-0.212793, -0.026516, 1.0]], ['2, k, 2', [-0.153001, 0.20815, 1.0]], ['2, k, 3', [-0.0852388, 0.337077, 1.0]], ['2, k, 4', [-0.260688, 0.243448, 1.0]], ['2, k, 5', [-0.155107, 0.478571, 1.0]], ['2, k, 6', [-0.0236737, 0.698048, 1.0]], ['2, k, 7', [0.0187321, 0.744532, 1.0]], ['2, k, 8', [-0.0233655, 0.178274, 1.0]], ['2, k, 9', [0.157081, 0.198977, 1.0]], ['2, k, 10', [0.362029, 0.349199, 1.0]], ['2, k, 11', [0.421627, 0.414671, 1.0]], ['2, k, 12', [-0.331346, -0.250743, 1.0]], ['2, k, 13', [-0.397098, -0.658345, 1.0]], ['2, k, 14', [-0.437644, -1.02202, 1.0]], ['2, k, 15', [-0.447409, -1.09869, 1.0]], ['2, k, 16', [-0.204317, -0.279256, 1.0]], ['2, k, 17', [-0.165851, -0.668432, 1.0]], ['2, k, 18', [-0.138854, -1.02314, 1.0]], ['2, k, 19', [-0.136558, -1.07986, 1.0]], ['2, k, 20', [-0.167981, 0.150193, 1.0]], ['2, k, 21', [0.0632626, 0.774662, 1.0]], ['2, k, 22', [0.0913286, 0.697531, 1.0]], ['2, k, 23', [0.467921, 0.431076, 1.0]], ['2, k, 24', [0.377528, 0.476083, 1.0]]]
[['2, k, 0', [-0.27139, -0.268379, 1.0]], ['2, k, 1', [-0.212806, -0.0265129, 1.0]], ['2, k, 2', [-0.15356, 0.208235, 1.0]], ['2, k, 3', [-0.089191, 0.339188, 1.0]], ['2, k, 4', [-0.261776, 0.244073, 1.0]], ['2, k, 5', [-0.1556, 0.478937, 1.0]], ['2, k, 6', [-0.023794, 0.698195, 1.0]], ['2, k, 7', [0.015264, 0.745186, 1.0]], ['2, k, 8', [-0.0251129, 0.180193, 1.0]], ['2, k, 9', [0.155273, 0.20214, 1.0]], ['2, k, 10', [0.358637, 0.355695, 1.0]], ['2, k, 11', [0.420277, 0.420201, 1.0]], ['2, k, 12', [-0.331104, -0.250537, 1.0]], ['2, k, 13', [-0.397097, -0.66011, 1.0]], ['2, k, 14', [-0.437067, -1.02157, 1.0]], ['2, k, 15', [-0.446422, -1.09349, 1.0]], ['2, k, 16', [-0.204213, -0.279225, 1.0]], ['2, k, 17', [-0.165272, -0.6661, 1.0]], ['2, k, 18', [-0.139042, -1.02309, 1.0]], ['2, k, 19', [-0.136088, -1.0807, 1.0]], ['2, k, 20', [-0.168323, 0.150252, 1.0]], ['2, k, 21', [0.0498183, 0.785269, 1.0]], ['2, k, 22', [0.0952806, 0.693823, 1.0]], ['2, k, 23', [0.468507, 0.435785, 1.0]], ['2, k, 24', [0.373607, 0.480371, 1.0]]]
[['2, k, 0', [-0.271311, -0.268324, 1.0]], ['2, k, 1', [-0.212841, -0.0265196, 1.0]], ['2, k, 2', [-0.153957, 0.20826, 1.0]], ['2, k, 3', [-0.0923463, 0.340879, 1.0]], ['2, k, 4', [-0.26335, 0.244804, 1.0]], ['2, k, 5', [-0.157966, 0.480011, 1.0]], ['2, k, 6', [-0.0299031, 0.701432, 1.0]], ['2, k, 7', [0.00697978, 0.750466, 1.0]], ['2, k, 8', [-0.0267439, 0.181677, 1.0]], ['2, k, 9', [0.1576, 0.206107, 1.0]], ['2, k, 10', [0.361225, 0.359608, 1.0]], ['2, k, 11', [0.41502, 0.427236, 1.0]], ['2, k, 12', [-0.331004, -0.250385, 1.0]], ['2, k, 13', [-0.395993, -0.658587, 1.0]], ['2, k, 14', [-0.436965, -1.02166, 1.0]], ['2, k, 15', [-0.446972, -1.09565, 1.0]], ['2, k, 16', [-0.204165, -0.279207, 1.0]], ['2, k, 17', [-0.164538, -0.669103, 1.0]], ['2, k, 18', [-0.139008, -1.02317, 1.0]], ['2, k, 19', [-0.137517, -1.08079, 1.0]], ['2, k, 20', [-0.168593, 0.150269, 1.0]], ['2, k, 21', [0.045683, 0.789034, 1.0]], ['2, k, 22', [0.0880222, 0.696664, 1.0]], ['2, k, 23', [0.452715, 0.454086, 1.0]], ['2, k, 24', [0.36749, 0.48667, 1.0]]]
