[['2, k, 0', [-0.1474698, -0.1940887, 1.0]], ['2, k, 1', [-0.1472979, 0.0402042, 1.0]], ['2, k, 2', [-0.1437708, 0.2689928, 1.0]], ['2, k, 3', [-0.1336436, 0.3863606, 1.0]], ['2, k, 4', [-0.295368, 0.1720237, 1.0]], ['2, k, 5', [-0.3299856, -0.02868002, 1.0]], ['2, k, 6', [-0.2726876, -0.212548, 1.0]], ['2, k, 7', [-0.2365775, -0.2085918, 1.0]], ['2, k, 8', [0.008284761, 0.164589, 1.0]], ['2, k, 9', [0.05727338, -0.06989154, 1.0]], ['2, k, 10', [0.1253977, -0.2845456, 1.0]], ['2, k, 11', [0.1362061, -0.3662733, 1.0]], ['2, k, 12', [-0.212697, -0.1922131, 1.0]], ['2, k, 13', [-0.1821973, -0.2936188, 1.0]], ['2, k, 14', [-0.2147941, -0.6612876, 1.0]], ['2, k, 15', [-0.2009647, -0.7368912, 1.0]], ['2, k, 16', [-0.07859068, -0.1915013, 1.0]], ['2, k, 17', [-0.003192836, -0.2973214, 1.0]], ['2, k, 18', [-0.003459439, -0.6616675, 1.0]], ['2, k, 19', [0.01518801, -0.7416079, 1.0]], ['2, k, 20', [-0.1447666, 0.2126098, 1.0]], ['2, k, 21', [-0.1889393, -0.2361745, 1.0]], ['2, k, 22', [-0.2737534, -0.2332037, 1.0]], ['2, k, 23', [0.1506925, -0.4268985, 1.0]], ['2, k, 24', [0.1078266, -0.364407, 1.0]]]
[['2, k, 0', [-0.1553711, -0.1758647, 1.0]], ['2, k, 1', [-0.1508081, 0.05421152, 1.0]], ['2, k, 2', [-0.1449138, 0.2800308, 1.0]], ['2, k, 3', [-0.130132, 0.398139, 1.0]], ['2, k, 4', [-0.2836723, 0.1877976, 1.0]], ['2, k, 5', [-0.3364517, -0.005645934, 1.0]], ['2, k, 6', [-0.277831, -0.1916365, 1.0]], ['2, k, 7', [-0.2437644, -0.1790097, 1.0]], ['2, k, 8', [-0.003430551, 0.2439796, 1.0]], ['2, k, 9', [0.0836559, 0.46058, 1.0]], ['2, k, 10', [0.07684317, 0.6956319, 1.0]], ['2, k, 11', [0.06156888, 0.7876582, 1.0]], ['2, k, 12', [-0.2190301, -0.1770875, 1.0]], ['2, k, 13', [-0.1809822, -0.292734, 1.0]], ['2, k, 14', [-0.2163614, -0.662941, 1.0]], ['2, k, 15', [-0.197506, -0.7312554, 1.0]], ['2, k, 16', [-0.08767974, -0.1700142, 1.0]], ['2, k, 17', [-0.008155602, -0.298063, 1.0]], ['2, k, 18', [-0.001157116, -0.6609079, 1.0]], ['2, k, 19', [0.01822971, -0.707179, 1.0]], ['2, k, 20', [-0.1466527, 0.2243007, 1.0]], ['2, k, 21', [-0.1865243, -0.2153578, 1.0]], ['2, k, 22', [-0.2934842, -0.1976324, 1.0]], ['2, k, 23', [0.06380554, 0.8450238, 1.0]], ['2, k, 24', [0.02353956, 0.822626, 1.0]]]
[['2, k, 0', [-0.1547648, -0.174791, 1.0]], ['2, k, 1', [-0.1503371, 0.0549087, 1.0]], ['2, k, 2', [-0.1446749, 0.2803234, 1.0]], ['2, k, 3', [-0.1301326, 0.3986609, 1.0]], ['2, k, 4', [-0.28363, 0.187847, 1.0]], ['2, k, 5', [-0.3374217, -0.004747082, 1.0]], ['2, k, 6', [-0.2777384, -0.1912164, 1.0]], ['2, k, 7', [-0.2450635, -0.1774572, 1.0]], ['2, k, 8', [-0.003494726, 0.2452861, 1.0]], ['2, k, 9', [0.08287238, 0.4620896, 1.0]], ['2, k, 10', [0.07637441, 0.6970405, 1.0]], ['2, k, 11', [0.06613675, 0.7871288, 1.0]], ['2, k, 12', [-0.2183341, -0.1763674, 1.0]], ['2, k, 13', [-0.1809966, -0.2927512, 1.0]], ['2, k, 14', [-0.2165322, -0.6621432, 1.0]], ['2, k, 15', [-0.1972041, -0.731847, 1.0]], ['2, k, 16', [-0.08728578, -0.1686558, 1.0]], ['2, k, 17', [-0.00790103, -0.2977475, 1.0]], ['2, k, 18', [-0.001168505, -0.6612091, 1.0]], ['2, k, 19', [0.01854522, -0.7075231, 1.0]], ['2, k, 20', [-0.1463436, 0.2246812, 1.0]], ['2, k, 21', [-0.1871499, -0.2102252, 1.0]], ['2, k, 22', [-0.289465, -0.1977185, 1.0]], ['2, k, 23', [0.06839207, 0.8417406, 1.0]], ['2, k, 24', [0.02676375, 0.7969019, 1.0]]]
[['2, k, 0', [-0.1545517, -0.173953, 1.0]], ['2, k, 1', [-0.1501545, 0.05557155, 1.0]], ['2, k, 2', [-0.1446033, 0.2806942, 1.0]], ['2, k, 3', [-0.1307196, 0.399483, 1.0]], ['2, k, 4', [-0.2835959, 0.1879425, 1.0]], ['2, k, 5', [-0.3373133, -0.00471283, 1.0]], ['2, k, 6', [-0.277441, -0.1907317, 1.0]], ['2, k, 7', [-0.2449595, -0.1800838, 1.0]], ['2, k, 8', [-0.00356912, 0.2490049, 1.0]], ['2, k, 9', [0.08164861, 0.4615878, 1.0]], ['2, k, 10', [0.07955303, 0.6951872, 1.0]], ['2, k, 11', [0.07697893, 0.7862098, 1.0]], ['2, k, 12', [-0.2180979, -0.1759228, 1.0]], ['2, k, 13', [-0.1809443, -0.2927643, 1.0]], ['2, k, 14', [-0.216376, -0.66224, 1.0]], ['2, k, 15', [-0.1972458, -0.7316273, 1.0]], ['2, k, 16', [-0.08720531, -0.1674054, 1.0]], ['2, k, 17', [-0.007874541, -0.2976738, 1.0]], ['2, k, 18', [-0.001180127, -0.6612947, 1.0]], ['2, k, 19', [0.01883527, -0.707625, 1.0]], ['2, k, 20', [-0.1462331, 0.2251198, 1.0]], ['2, k, 21', [-0.1844832, -0.2160733, 1.0]], ['2, k, 22', [-0.2843084, -0.2011313, 1.0]], ['2, k, 23', [0.08418469, 0.8408204, 1.0]], ['2, k, 24', [0.03948493, 0.8160256, 1.0]]]
[['2, k, 0', [-0.1557171, -0.1732033, 1.0]], ['2, k, 1', [-0.1510249, 0.05585128, 1.0]], ['2, k, 2', [-0.14544, 0.2805517, 1.0]], ['2, k, 3', [-0.1320394, 0.4024202, 1.0]], ['2, k, 4', [-0.2836437, 0.1881053, 1.0]], ['2, k, 5', [-0.3363796, -0.007389444, 1.0]], ['2, k, 6', [-0.2811216, -0.1804155, 1.0]], ['2, k, 7', [-0.2426426, -0.1744495, 1.0]], ['2, k, 8', [-0.003683494, 0.2511157, 1.0]], ['2, k, 9', [0.08041758, 0.460402, 1.0]], ['2, k, 10', [0.08213619, 0.6928219, 1.0]], ['2, k, 11', [0.08431458, 0.7819269, 1.0]], ['2, k, 12', [-0.2188764, -0.1752854, 1.0]], ['2, k, 13', [-0.1808482, -0.2930242, 1.0]], ['2, k, 14', [-0.2171727, -0.6619823, 1.0]], ['2, k, 15', [-0.19824, -0.7336183, 1.0]], ['2, k, 16', [-0.08883352, -0.1666365, 1.0]], ['2, k, 17', [-0.007617277, -0.2960442, 1.0]], ['2, k, 18', [-0.001235038, -0.661265, 1.0]], ['2, k, 19', [0.01889896, -0.7075903, 1.0]], ['2, k, 20', [-0.1470267, 0.2250831, 1.0]], ['2, k, 21', [-0.1900729, -0.2135313, 1.0]], ['2, k, 22', [-0.2858561, -0.1937631, 1.0]], ['2, k, 23', [0.09389251, 0.836255, 1.0]], ['2, k, 24', [0.04436667, 0.8030041, 1.0]]]
[['2, k, 0', [-0.1629052, -0.1737788, 1.0]], ['2, k, 1', [-0.1525313, 0.05570445, 1.0]], ['2, k, 2', [-0.1454023, 0.2805206, 1.0]], ['2, k, 3', [-0.1323877, 0.4013052, 1.0]], ['2, k, 4', [-0.2834971, 0.1881576, 1.0]], ['2, k, 5', [-0.336903, -0.006992758, 1.0]], ['2, k, 6', [-0.2803537, -0.1823251, 1.0]], ['2, k, 7', [-0.2468748, -0.173048, 1.0]], ['2, k, 8', [-0.003820488, 0.2514274, 1.0]], ['2, k, 9', [0.07814912, 0.4558873, 1.0]], ['2, k, 10', [0.09200072, 0.6845332, 1.0]], ['2, k, 11', [0.09352132, 0.8039893, 1.0]], ['2, k, 12', [-0.2261298, -0.175057, 1.0]], ['2, k, 13', [-0.1808337, -0.2929301, 1.0]], ['2, k, 14', [-0.2174532, -0.6616396, 1.0]], ['2, k, 15', [-0.1980832, -0.7334691, 1.0]], ['2, k, 16', [-0.09637523, -0.1681979, 1.0]], ['2, k, 17', [-0.007653117, -0.2957262, 1.0]], ['2, k, 18', [-0.002575355, -0.6618974, 1.0]], ['2, k, 19', [0.01770043, -0.708329, 1.0]], ['2, k, 20', [-0.1470648, 0.2250545, 1.0]], ['2, k, 21', [-0.1902889, -0.208481, 1.0]], ['2, k, 22', [-0.279966, -0.2009998, 1.0]], ['2, k, 23', [0.09647167, 0.8673505, 1.0]], ['2, k, 24', [0.05612048, 0.7960722, 1.0]]]
[['2, k, 0', [-0.164731, -0.1732558, 1.0]], ['2, k, 1', [-0.1546147, 0.05577942, 1.0]], ['2, k, 2', [-0.1465598, 0.2801426, 1.0]], ['2, k, 3', [-0.1342991, 0.4040723, 1.0]], ['2, k, 4', [-0.2836, 0.1882694, 1.0]], ['2, k, 5', [-0.3368753, -0.006882652, 1.0]], ['2, k, 6', [-0.2803356, -0.1826396, 1.0]], ['2, k, 7', [-0.2446473, -0.1744348, 1.0]], ['2, k, 8', [-0.003875107, 0.251509, 1.0]], ['2, k, 9', [0.08046397, 0.4479989, 1.0]], ['2, k, 10', [0.1007464, 0.6735018, 1.0]], ['2, k, 11', [0.1154787, 0.7915106, 1.0]], ['2, k, 12', [-0.2276356, -0.1743811, 1.0]], ['2, k, 13', [-0.1808325, -0.2928749, 1.0]], ['2, k, 14', [-0.21734, -0.6630192, 1.0]], ['2, k, 15', [-0.1975062, -0.7332379, 1.0]], ['2, k, 16', [-0.09834181, -0.1679047, 1.0]], ['2, k, 17', [-0.007732164, -0.2956722, 1.0]], ['2, k, 18', [-0.002662556, -0.6619722, 1.0]], ['2, k, 19', [0.01758925, -0.7084236, 1.0]], ['2, k, 20', [-0.1484815, 0.2247594, 1.0]], ['2, k, 21', [-0.1894422, -0.2130711, 1.0]], ['2, k, 22', [-0.2841175, -0.2016592, 1.0]], ['2, k, 23', [0.1248153, 0.8491442, 1.0]], ['2, k, 24', [0.07228577, 0.7844196, 1.0]]]
[['2, k, 0', [-0.1663495, -0.1730295, 1.0]], ['2, k, 1', [-0.1563449, 0.0557467, 1.0]], ['2, k, 2', [-0.1476657, 0.2798338, 1.0]], ['2, k, 3', [-0.1344851, 0.4038656, 1.0]], ['2, k, 4', [-0.2836525, 0.1882019, 1.0]], ['2, k, 5', [-0.336987, -0.006648479, 1.0]], ['2, k, 6', [-0.2812232, -0.1813285, 1.0]], ['2, k, 7', [-0.2469755, -0.1713266, 1.0]], ['2, k, 8', [-0.004025617, 0.25156, 1.0]], ['2, k, 9', [0.0802325, 0.4433351, 1.0]], ['2, k, 10', [0.1096217, 0.6598306, 1.0]], ['2, k, 11', [0.1198658, 0.7458347, 1.0]], ['2, k, 12', [-0.2289102, -0.1740389, 1.0]], ['2, k, 13', [-0.1807759, -0.2929092, 1.0]], ['2, k, 14', [-0.217767, -0.6623154, 1.0]], ['2, k, 15', [-0.1978503, -0.7335921, 1.0]], ['2, k, 16', [-0.1001821, -0.1678559, 1.0]], ['2, k, 17', [-0.007707095, -0.2952479, 1.0]], ['2, k, 18', [-0.002759574, -0.6617741, 1.0]], ['2, k, 19', [0.01756084, -0.7082638, 1.0]], ['2, k, 20', [-0.1497758, 0.2245072, 1.0]], ['2, k, 21', [-0.1933463, -0.208575, 1.0]], ['2, k, 22', [-0.2944939, -0.1896014, 1.0]], ['2, k, 23', [0.1412696, 0.7989677, 1.0]], ['2, k, 24', [0.08166659, 0.7657242, 1.0]]]
[['2, k, 0', [-0.1675431, -0.1732551, 1.0]], ['2, k, 1', [-0.157544, 0.05548352, 1.0]], ['2, k, 2', [-0.1484115, 0.2795358, 1.0]], ['2, k, 3', [-0.1349177, 0.4029014, 1.0]], ['2, k, 4', [-0.2836386, 0.1881721, 1.0]], ['2, k, 5', [-0.3377681, -0.00536815, 1.0]], ['2, k, 6', [-0.2800919, -0.1850604, 1.0]], ['2, k, 7', [-0.244406, -0.1735432, 1.0]], ['2, k, 8', [-0.005319063, 0.250879, 1.0]], ['2, k, 9', [0.08235623, 0.4392429, 1.0]], ['2, k, 10', [0.1151324, 0.6552715, 1.0]], ['2, k, 11', [0.1314608, 0.7375411, 1.0]], ['2, k, 12', [-0.2299944, -0.1741413, 1.0]], ['2, k, 13', [-0.1808028, -0.29285, 1.0]], ['2, k, 14', [-0.2178705, -0.6622413, 1.0]], ['2, k, 15', [-0.1974117, -0.7331119, 1.0]], ['2, k, 16', [-0.1013786, -0.1682089, 1.0]], ['2, k, 17', [-0.007752305, -0.2959485, 1.0]], ['2, k, 18', [-0.002656305, -0.6603721, 1.0]], ['2, k, 19', [0.01768802, -0.706883, 1.0]], ['2, k, 20', [-0.1506615, 0.2242126, 1.0]], ['2, k, 21', [-0.1965289, -0.2093553, 1.0]], ['2, k, 22', [-0.282066, -0.1958282, 1.0]], ['2, k, 23', [0.1544745, 0.7887334, 1.0]], ['2, k, 24', [0.09540344, 0.7586454, 1.0]]]
[['2, k, 0', [-0.1667279, -0.1735269, 1.0]], ['2, k, 1', [-0.1576036, 0.0552952, 1.0]], ['2, k, 2', [-0.1491696, 0.2790926, 1.0]], ['2, k, 3', [-0.1378772, 0.4029087, 1.0]], ['2, k, 4', [-0.2836825, 0.1882395, 1.0]], ['2, k, 5', [-0.3383746, -0.005247218, 1.0]], ['2, k, 6', [-0.2795693, -0.1857527, 1.0]], ['2, k, 7', [-0.2475191, -0.17535, 1.0]], ['2, k, 8', [-0.006319124, 0.2502008, 1.0]], ['2, k, 9', [0.08631632, 0.4353018, 1.0]], ['2, k, 10', [0.124189, 0.6433685, 1.0]], ['2, k, 11', [0.1483072, 0.7450544, 1.0]], ['2, k, 12', [-0.2292996, -0.174477, 1.0]], ['2, k, 13', [-0.1807891, -0.2928351, 1.0]], ['2, k, 14', [-0.2181741, -0.6633958, 1.0]], ['2, k, 15', [-0.1972603, -0.7333661, 1.0]], ['2, k, 16', [-0.100353, -0.1684066, 1.0]], ['2, k, 17', [-0.007860734, -0.2974589, 1.0]], ['2, k, 18', [-0.002587946, -0.6605207, 1.0]], ['2, k, 19', [0.01757909, -0.7069919, 1.0]], ['2, k, 20', [-0.1511938, 0.2238586, 1.0]], ['2, k, 21', [-0.1815817, -0.2126353, 1.0]], ['2, k, 22', [-0.2762717, -0.2027207, 1.0]], ['2, k, 23', [0.1666769, 0.7997763, 1.0]], ['2, k, 24', [0.1021459, 0.7319973, 1.0]]]
[['2, k, 0', [-0.1655178, -0.1733712, 1.0]], ['2, k, 1', [-0.1574811, 0.0552934, 1.0]], ['2, k, 2', [-0.1492764, 0.2790371, 1.0]], ['2, k, 3', [-0.138461, 0.4035826, 1.0]], ['2, k, 4', [-0.2839836, 0.1883431, 1.0]], ['2, k, 5', [-0.3370866, -0.009543188, 1.0]], ['2, k, 6', [-0.2791274, -0.1864935, 1.0]], ['2, k, 7', [-0.2444076, -0.1776718, 1.0]], ['2, k, 8', [-0.006582196, 0.2501434, 1.0]], ['2, k, 9', [0.0879112, 0.4250025, 1.0]], ['2, k, 10', [0.133395, 0.6268196, 1.0]], ['2, k, 11', [0.1597349, 0.7223305, 1.0]], ['2, k, 12', [-0.2280002, -0.1745556, 1.0]], ['2, k, 13', [-0.1807961, -0.2928346, 1.0]], ['2, k, 14', [-0.2181644, -0.6634603, 1.0]], ['2, k, 15', [-0.1974187, -0.7330949, 1.0]], ['2, k, 16', [-0.09917397, -0.168034, 1.0]], ['2, k, 17', [-0.00788923, -0.2978783, 1.0]], ['2, k, 18', [-0.00248097, -0.6606649, 1.0]], ['2, k, 19', [0.01753541, -0.7070941, 1.0]], ['2, k, 20', [-0.151243, 0.2238268, 1.0]], ['2, k, 21', [-0.1812935, -0.2142067, 1.0]], ['2, k, 22', [-0.2792886, -0.205378, 1.0]], ['2, k, 23', [0.1816231, 0.7732345, 1.0]], ['2, k, 24', [0.1170154, 0.7133734, 1.0]]]
[['2, k, 0', [-0.1655712, -0.1733796, 1.0]], ['2, k, 1', [-0.1580033, 0.05523418, 1.0]], ['2, k, 2', [-0.1507373, 0.2788353, 1.0]], ['2, k, 3', [-0.1412394, 0.4040517, 1.0]], ['2, k, 4', [-0.284375, 0.1882218, 1.0]], ['2, k, 5', [-0.3235515, -0.04803966, 1.0]], ['2, k, 6', [-0.277226, -0.1939169, 1.0]], ['2, k, 7', [-0.2414372, -0.1828705, 1.0]], ['2, k, 8', [-0.007077254, 0.2496594, 1.0]], ['2, k, 9', [0.0893986, 0.4107931, 1.0]], ['2, k, 10', [0.1453296, 0.6010993, 1.0]], ['2, k, 11', [0.1698535, 0.6884136, 1.0]], ['2, k, 12', [-0.2280494, -0.1745914, 1.0]], ['2, k, 13', [-0.1807712, -0.2928407, 1.0]], ['2, k, 14', [-0.2181378, -0.6639485, 1.0]], ['2, k, 15', [-0.1969947, -0.7329196, 1.0]], ['2, k, 16', [-0.09922658, -0.1680155, 1.0]], ['2, k, 17', [-0.008075618, -0.2976753, 1.0]], ['2, k, 18', [-0.002746211, -0.6607282, 1.0]], ['2, k, 19', [0.01710346, -0.7071407, 1.0]], ['2, k, 20', [-0.1524768, 0.2236645, 1.0]], ['2, k, 21', [-0.1830111, -0.2170716, 1.0]], ['2, k, 22', [-0.2690825, -0.2080267, 1.0]], ['2, k, 23', [0.1850609, 0.7393557, 1.0]], ['2, k, 24', [0.1256531, 0.6807338, 1.0]]]
[['2, k, 0', [-0.1655674, -0.1734893, 1.0]], ['2, k, 1', [-0.159815, 0.05456354, 1.0]], ['2, k, 2', [-0.156814, 0.2767378, 1.0]], ['2, k, 3', [-0.1412877, 0.4038906, 1.0]], ['2, k, 4', [-0.2861811, 0.1870626, 1.0]], ['2, k, 5', [-0.3272826, -0.03226479, 1.0]], ['2, k, 6', [-0.27957, -0.1863105, 1.0]], ['2, k, 7', [-0.2433676, -0.1765401, 1.0]], ['2, k, 8', [-0.007176064, 0.2492956, 1.0]], ['2, k, 9', [0.09018998, 0.3975852, 1.0]], ['2, k, 10', [0.1525166, 0.5736968, 1.0]], ['2, k, 11', [0.1822003, 0.6524993, 1.0]], ['2, k, 12', [-0.2279691, -0.1747856, 1.0]], ['2, k, 13', [-0.1808839, -0.2928263, 1.0]], ['2, k, 14', [-0.2175703, -0.6641517, 1.0]], ['2, k, 15', [-0.1969048, -0.733507, 1.0]], ['2, k, 16', [-0.09932259, -0.1680063, 1.0]], ['2, k, 17', [-0.008369238, -0.2976508, 1.0]], ['2, k, 18', [-0.002447156, -0.661169, 1.0]], ['2, k, 19', [0.008245279, -0.7369591, 1.0]], ['2, k, 20', [-0.1573427, 0.2219838, 1.0]], ['2, k, 21', [-0.1837323, -0.2133859, 1.0]], ['2, k, 22', [-0.2863126, -0.1955899, 1.0]], ['2, k, 23', [0.2003403, 0.7054328, 1.0]], ['2, k, 24', [0.1383936, 0.6479216, 1.0]]]
[['2, k, 0', [-0.1633551, -0.1739886, 1.0]], ['2, k, 1', [-0.159929, 0.05437716, 1.0]], ['2, k, 2', [-0.1590113, 0.2761894, 1.0]], ['2, k, 3', [-0.1418451, 0.4034276, 1.0]], ['2, k, 4', [-0.2907615, 0.1855211, 1.0]], ['2, k, 5', [-0.3288403, -0.02867315, 1.0]], ['2, k, 6', [-0.2794119, -0.1863384, 1.0]], ['2, k, 7', [-0.2444846, -0.1765365, 1.0]], ['2, k, 8', [-0.007296845, 0.2488164, 1.0]], ['2, k, 9', [0.09340019, 0.3775192, 1.0]], ['2, k, 10', [0.165338, 0.5370552, 1.0]], ['2, k, 11', [0.1974745, 0.6128148, 1.0]], ['2, k, 12', [-0.2258288, -0.1757493, 1.0]], ['2, k, 13', [-0.1807801, -0.2928136, 1.0]], ['2, k, 14', [-0.2173632, -0.6644172, 1.0]], ['2, k, 15', [-0.1967029, -0.7331849, 1.0]], ['2, k, 16', [-0.09696698, -0.1680641, 1.0]], ['2, k, 17', [-0.008130649, -0.2976323, 1.0]], ['2, k, 18', [-0.003073342, -0.6635467, 1.0]], ['2, k, 19', [0.008827258, -0.7355949, 1.0]], ['2, k, 20', [-0.1588548, 0.2215023, 1.0]], ['2, k, 21', [-0.1841597, -0.2124561, 1.0]], ['2, k, 22', [-0.2835191, -0.1998374, 1.0]], ['2, k, 23', [0.2226999, 0.6624402, 1.0]], ['2, k, 24', [0.1494459, 0.6022047, 1.0]]]
[['2, k, 0', [-0.163941, -0.1745161, 1.0]], ['2, k, 1', [-0.1615137, 0.05415216, 1.0]], ['2, k, 2', [-0.1611108, 0.2767548, 1.0]], ['2, k, 3', [-0.142167, 0.4032068, 1.0]], ['2, k, 4', [-0.2909398, 0.1843873, 1.0]], ['2, k, 5', [-0.3296627, -0.02738482, 1.0]], ['2, k, 6', [-0.2809515, -0.1830964, 1.0]], ['2, k, 7', [-0.2439096, -0.1771995, 1.0]], ['2, k, 8', [-0.008359895, 0.2468342, 1.0]], ['2, k, 9', [0.09773248, 0.3278248, 1.0]], ['2, k, 10', [0.170277, 0.5054526, 1.0]], ['2, k, 11', [0.2223645, 0.5133499, 1.0]], ['2, k, 12', [-0.2267136, -0.1763109, 1.0]], ['2, k, 13', [-0.1808506, -0.2926135, 1.0]], ['2, k, 14', [-0.2171945, -0.664389, 1.0]], ['2, k, 15', [-0.1969901, -0.7333688, 1.0]], ['2, k, 16', [-0.09731171, -0.1685576, 1.0]], ['2, k, 17', [-0.008078923, -0.2974919, 1.0]], ['2, k, 18', [-0.002562726, -0.6634265, 1.0]], ['2, k, 19', [0.01027298, -0.7355109, 1.0]], ['2, k, 20', [-0.1609926, 0.2218521, 1.0]], ['2, k, 21', [-0.1877529, -0.2131371, 1.0]], ['2, k, 22', [-0.269087, -0.2005698, 1.0]], ['2, k, 23', [0.2507639, 0.5559044, 1.0]], ['2, k, 24', [0.1806877, 0.510892, 1.0]]]
[['2, k, 0', [-0.1640853, -0.1748087, 1.0]], ['2, k, 1', [-0.1619345, 0.05425266, 1.0]], ['2, k, 2', [-0.1620263, 0.2779092, 1.0]], ['2, k, 3', [-0.1427834, 0.4021799, 1.0]], ['2, k, 4', [-0.2920495, 0.1833242, 1.0]], ['2, k, 5', [-0.330058, -0.02684102, 1.0]], ['2, k, 6', [-0.2823623, -0.1813139, 1.0]], ['2, k, 7', [-0.2458604, -0.1738079, 1.0]], ['2, k, 8', [-0.009299744, 0.2449076, 1.0]], ['2, k, 9', [0.0953197, 0.2702579, 1.0]], ['2, k, 10', [0.1804983, 0.3767207, 1.0]], ['2, k, 11', [0.2318205, 0.4459818, 1.0]], ['2, k, 12', [-0.2270842, -0.1766931, 1.0]], ['2, k, 13', [-0.1810232, -0.292031, 1.0]], ['2, k, 14', [-0.2173627, -0.6638895, 1.0]], ['2, k, 15', [-0.1967651, -0.7325791, 1.0]], ['2, k, 16', [-0.0972769, -0.1688067, 1.0]], ['2, k, 17', [-0.008109979, -0.2973192, 1.0]], ['2, k, 18', [-0.002191736, -0.6630772, 1.0]], ['2, k, 19', [0.0128658, -0.740159, 1.0]], ['2, k, 20', [-0.1618276, 0.2226407, 1.0]], ['2, k, 21', [-0.1919161, -0.2122129, 1.0]], ['2, k, 22', [-0.2866406, -0.1954976, 1.0]], ['2, k, 23', [0.2629237, 0.4834022, 1.0]], ['2, k, 24', [0.1886138, 0.4335032, 1.0]]]
[['2, k, 0', [-0.1643207, -0.1750336, 1.0]], ['2, k, 1', [-0.1630317, 0.05414777, 1.0]], ['2, k, 2', [-0.1637194, 0.278185, 1.0]], ['2, k, 3', [-0.1430783, 0.4023935, 1.0]], ['2, k, 4', [-0.2920854, 0.183526, 1.0]], ['2, k, 5', [-0.3302842, -0.02644191, 1.0]], ['2, k, 6', [-0.2822553, -0.18144, 1.0]], ['2, k, 7', [-0.2439683, -0.1770542, 1.0]], ['2, k, 8', [-0.01024675, 0.2427744, 1.0]], ['2, k, 9', [0.09749386, 0.2263257, 1.0]], ['2, k, 10', [0.1794078, 0.3133578, 1.0]], ['2, k, 11', [0.2411996, 0.3778964, 1.0]], ['2, k, 12', [-0.2276625, -0.1769087, 1.0]], ['2, k, 13', [-0.1809636, -0.2919349, 1.0]], ['2, k, 14', [-0.2171862, -0.6636317, 1.0]], ['2, k, 15', [-0.1971462, -0.732336, 1.0]], ['2, k, 16', [-0.0973864, -0.1691186, 1.0]], ['2, k, 17', [-0.008144293, -0.2975943, 1.0]], ['2, k, 18', [-0.001888882, -0.6631065, 1.0]], ['2, k, 19', [0.0174304, -0.7377293, 1.0]], ['2, k, 20', [-0.1634559, 0.2228239, 1.0]], ['2, k, 21', [-0.187895, -0.2139839, 1.0]], ['2, k, 22', [-0.288583, -0.1946308, 1.0]], ['2, k, 23', [0.2670603, 0.4103966, 1.0]], ['2, k, 24', [0.1974781, 0.3676117, 1.0]]]
[['2, k, 0', [-0.1654031, -0.175476, 1.0]], ['2, k, 1', [-0.1661181, 0.05386626, 1.0]], ['2, k, 2', [-0.1690378, 0.2781762, 1.0]], ['2, k, 3', [-0.1433784, 0.4024515, 1.0]], ['2, k, 4', [-0.2979166, 0.1823508, 1.0]], ['2, k, 5', [-0.3314535, -0.02477507, 1.0]], ['2, k, 6', [-0.2835845, -0.1792007, 1.0]], ['2, k, 7', [-0.2475374, -0.1718812, 1.0]], ['2, k, 8', [-0.01160618, 0.2402721, 1.0]], ['2, k, 9', [0.1079762, 0.2198474, 1.0]], ['2, k, 10', [0.1807119, 0.2621369, 1.0]], ['2, k, 11', [0.2461549, 0.3071008, 1.0]], ['2, k, 12', [-0.2288468, -0.1772511, 1.0]], ['2, k, 13', [-0.1811831, -0.2919596, 1.0]], ['2, k, 14', [-0.2171758, -0.6636289, 1.0]], ['2, k, 15', [-0.1977442, -0.7335896, 1.0]], ['2, k, 16', [-0.09823822, -0.1696323, 1.0]], ['2, k, 17', [-0.008231073, -0.2978671, 1.0]], ['2, k, 18', [-0.002781696, -0.663435, 1.0]], ['2, k, 19', [0.0185718, -0.7380003, 1.0]], ['2, k, 20', [-0.1682533, 0.2227539, 1.0]], ['2, k, 21', [-0.1952007, -0.2100029, 1.0]], ['2, k, 22', [-0.2830167, -0.1988278, 1.0]], ['2, k, 23', [0.2701055, 0.3355043, 1.0]], ['2, k, 24', [0.2124891, 0.3063276, 1.0]]]
