[['2, k, 0', [-0.287844, -0.357157, 1.0]], ['2, k, 1', [-0.304569, -0.0412222, 1.0]], ['2, k, 2', [-0.319061, 0.26701, 1.0]], ['2, k, 3', [-0.319285, 0.412612, 1.0]], ['2, k, 4', [-0.459466, 0.166057, 1.0]], ['2, k, 5', [-0.534798, 0.0926649, 1.0]], ['2, k, 6', [-0.307682, 0.0504417, 1.0]], ['2, k, 7', [-0.223408, 0.0148919, 1.0]], ['2, k, 8', [-0.171231, 0.168234, 1.0]], ['2, k, 9', [-0.0783729, 0.0765417, 1.0]], ['2, k, 10', [-0.294057, 0.0335807, 1.0]], ['2, k, 11', [-0.35956, 0.00901481, 1.0]], ['2, k, 12', [-0.349407, -0.352484, 1.0]], ['2, k, 13', [-0.411194, -0.638221, 1.0]], ['2, k, 14', [-0.432218, -0.99598, 1.0]], ['2, k, 15', [-0.442383, -1.08984, 1.0]], ['2, k, 16', [-0.218013, -0.351586, 1.0]], ['2, k, 17', [-0.167857, -0.607569, 1.0]], ['2, k, 18', [-0.155911, -1.0094, 1.0]], ['2, k, 19', [-0.126465, -1.07813, 1.0]], ['2, k, 20', [-0.315814, 0.191056, 1.0]], ['2, k, 21', [-0.156245, 0.0171581, 1.0]], ['2, k, 22', [-0.201976, 0.0220775, 1.0]], ['2, k, 23', [-0.415331, 0.00540877, 1.0]], ['2, k, 24', [-0.304379, 0.0110531, 1.0]]]
[['2, k, 0', [-0.315375, -0.345607, 1.0]], ['2, k, 1', [-0.363146, -0.0397405, 1.0]], ['2, k, 2', [-0.408538, 0.259923, 1.0]], ['2, k, 3', [-0.429905, 0.400133, 1.0]], ['2, k, 4', [-0.501123, 0.168656, 1.0]], ['2, k, 5', [-0.409404, 0.102723, 1.0]], ['2, k, 6', [-0.283358, 0.0980141, 1.0]], ['2, k, 7', [-0.194296, 0.101454, 1.0]], ['2, k, 8', [-0.2363, 0.196765, 1.0]], ['2, k, 9', [-0.0941664, 0.0143117, 1.0]], ['2, k, 10', [0.0943337, 0.169696, 1.0]], ['2, k, 11', [0.172676, 0.210946, 1.0]], ['2, k, 12', [-0.369115, -0.345366, 1.0]], ['2, k, 13', [-0.429237, -0.715083, 1.0]], ['2, k, 14', [-0.484704, -1.03727, 1.0]], ['2, k, 15', [-0.491606, -1.10086, 1.0]], ['2, k, 16', [-0.249654, -0.335977, 1.0]], ['2, k, 17', [-0.204048, -0.720603, 1.0]], ['2, k, 18', [-0.187204, -1.04173, 1.0]], ['2, k, 19', [-0.163994, -1.088, 1.0]], ['2, k, 20', [-0.397589, 0.18617, 1.0]], ['2, k, 21', [-0.180974, 0.0990791, 1.0]], ['2, k, 22', [-0.142611, 0.0973964, 1.0]], ['2, k, 23', [0.205633, 0.22461, 1.0]], ['2, k, 24', [0.117679, 0.183661, 1.0]]]
[['2, k, 0', [-0.310407, -0.345845, 1.0]], ['2, k, 1', [-0.361166, -0.0397041, 1.0]], ['2, k, 2', [-0.408099, 0.259892, 1.0]], ['2, k, 3', [-0.432745, 0.40026, 1.0]], ['2, k, 4', [-0.500975, 0.165466, 1.0]], ['2, k, 5', [-0.407447, 0.102442, 1.0]], ['2, k, 6', [-0.267873, 0.09362, 1.0]], ['2, k, 7', [-0.182456, 0.104561, 1.0]], ['2, k, 8', [-0.23693, 0.199043, 1.0]], ['2, k, 9', [-0.0944574, 0.0178872, 1.0]], ['2, k, 10', [0.0992459, 0.172583, 1.0]], ['2, k, 11', [0.176852, 0.213155, 1.0]], ['2, k, 12', [-0.363813, -0.346381, 1.0]], ['2, k, 13', [-0.427781, -0.714601, 1.0]], ['2, k, 14', [-0.48509, -1.03754, 1.0]], ['2, k, 15', [-0.491551, -1.10059, 1.0]], ['2, k, 16', [-0.246638, -0.335525, 1.0]], ['2, k, 17', [-0.204774, -0.718264, 1.0]], ['2, k, 18', [-0.187401, -1.04121, 1.0]], ['2, k, 19', [-0.163832, -1.08749, 1.0]], ['2, k, 20', [-0.396913, 0.186133, 1.0]], ['2, k, 21', [-0.153169, 0.103042, 1.0]], ['2, k, 22', [-0.131721, 0.11563, 1.0]], ['2, k, 23', [0.207307, 0.229259, 1.0]], ['2, k, 24', [0.115337, 0.1844, 1.0]]]
[['2, k, 0', [-0.30949, -0.345418, 1.0]], ['2, k, 1', [-0.360656, -0.0394082, 1.0]], ['2, k, 2', [-0.407978, 0.259961, 1.0]], ['2, k, 3', [-0.438239, 0.39985, 1.0]], ['2, k, 4', [-0.501128, 0.166744, 1.0]], ['2, k, 5', [-0.40403, 0.102487, 1.0]], ['2, k, 6', [-0.261643, 0.0949421, 1.0]], ['2, k, 7', [-0.140484, 0.106603, 1.0]], ['2, k, 8', [-0.238024, 0.205792, 1.0]], ['2, k, 9', [-0.0976406, 0.0247086, 1.0]], ['2, k, 10', [0.103365, 0.177135, 1.0]], ['2, k, 11', [0.179869, 0.217164, 1.0]], ['2, k, 12', [-0.362532, -0.345878, 1.0]], ['2, k, 13', [-0.426796, -0.715174, 1.0]], ['2, k, 14', [-0.485064, -1.03763, 1.0]], ['2, k, 15', [-0.491544, -1.10043, 1.0]], ['2, k, 16', [-0.246136, -0.335124, 1.0]], ['2, k, 17', [-0.205596, -0.716731, 1.0]], ['2, k, 18', [-0.187445, -1.04111, 1.0]], ['2, k, 19', [-0.163809, -1.08707, 1.0]], ['2, k, 20', [-0.396726, 0.186235, 1.0]], ['2, k, 21', [-0.112907, 0.101102, 1.0]], ['2, k, 22', [-0.0841325, 0.11669, 1.0]], ['2, k, 23', [0.218861, 0.231815, 1.0]], ['2, k, 24', [0.12067, 0.188087, 1.0]]]
[['2, k, 0', [-0.308157, -0.345934, 1.0]], ['2, k, 1', [-0.362732, -0.0376466, 1.0]], ['2, k, 2', [-0.423702, 0.270358, 1.0]], ['2, k, 3', [-0.440366, 0.40629, 1.0]], ['2, k, 4', [-0.501457, 0.161823, 1.0]], ['2, k, 5', [-0.363278, 0.104169, 1.0]], ['2, k, 6', [-0.238446, 0.098191, 1.0]], ['2, k, 7', [-0.123503, 0.109776, 1.0]], ['2, k, 8', [-0.239135, 0.207859, 1.0]], ['2, k, 9', [-0.0967509, 0.0278799, 1.0]], ['2, k, 10', [0.107677, 0.181257, 1.0]], ['2, k, 11', [0.183148, 0.221397, 1.0]], ['2, k, 12', [-0.360806, -0.346539, 1.0]], ['2, k, 13', [-0.425956, -0.715261, 1.0]], ['2, k, 14', [-0.485002, -1.03786, 1.0]], ['2, k, 15', [-0.491576, -1.10044, 1.0]], ['2, k, 16', [-0.245315, -0.335593, 1.0]], ['2, k, 17', [-0.205818, -0.716759, 1.0]], ['2, k, 18', [-0.187369, -1.04115, 1.0]], ['2, k, 19', [-0.163964, -1.08705, 1.0]], ['2, k, 20', [-0.407775, 0.193742, 1.0]], ['2, k, 21', [-0.0997191, 0.106425, 1.0]], ['2, k, 22', [-0.0733138, 0.110984, 1.0]], ['2, k, 23', [0.219454, 0.237609, 1.0]], ['2, k, 24', [0.141348, 0.19399, 1.0]]]
[['2, k, 0', [-0.306863, -0.345932, 1.0]], ['2, k, 1', [-0.364275, -0.0363933, 1.0]], ['2, k, 2', [-0.427917, 0.271905, 1.0]], ['2, k, 3', [-0.443147, 0.408513, 1.0]], ['2, k, 4', [-0.501059, 0.14244, 1.0]], ['2, k, 5', [-0.348631, 0.101267, 1.0]], ['2, k, 6', [-0.21045, 0.0989078, 1.0]], ['2, k, 7', [-0.104881, 0.112982, 1.0]], ['2, k, 8', [-0.245534, 0.214727, 1.0]], ['2, k, 9', [-0.0351943, 0.209393, 1.0]], ['2, k, 10', [0.145239, 0.218683, 1.0]], ['2, k, 11', [0.189572, 0.225008, 1.0]], ['2, k, 12', [-0.356728, -0.347023, 1.0]], ['2, k, 13', [-0.425367, -0.715153, 1.0]], ['2, k, 14', [-0.484606, -1.03738, 1.0]], ['2, k, 15', [-0.491062, -1.09961, 1.0]], ['2, k, 16', [-0.245272, -0.335361, 1.0]], ['2, k, 17', [-0.206053, -0.716655, 1.0]], ['2, k, 18', [-0.18697, -1.04247, 1.0]], ['2, k, 19', [-0.164006, -1.08777, 1.0]], ['2, k, 20', [-0.411915, 0.195603, 1.0]], ['2, k, 21', [-0.0782501, 0.110626, 1.0]], ['2, k, 22', [-0.0519327, 0.118953, 1.0]], ['2, k, 23', [0.222758, 0.222797, 1.0]], ['2, k, 24', [0.142649, 0.197957, 1.0]]]
[['2, k, 0', [-0.303924, -0.34673, 1.0]], ['2, k, 1', [-0.363682, -0.0364661, 1.0]], ['2, k, 2', [-0.426377, 0.271056, 1.0]], ['2, k, 3', [-0.445803, 0.407279, 1.0]], ['2, k, 4', [-0.501, 0.142777, 1.0]], ['2, k, 5', [-0.344153, 0.0988357, 1.0]], ['2, k, 6', [-0.1927, 0.105191, 1.0]], ['2, k, 7', [-0.0948351, 0.116826, 1.0]], ['2, k, 8', [-0.24496, 0.21435, 1.0]], ['2, k, 9', [-0.0380759, 0.210209, 1.0]], ['2, k, 10', [0.145358, 0.219941, 1.0]], ['2, k, 11', [0.189628, 0.227808, 1.0]], ['2, k, 12', [-0.353464, -0.348584, 1.0]], ['2, k, 13', [-0.424886, -0.715916, 1.0]], ['2, k, 14', [-0.484022, -1.03733, 1.0]], ['2, k, 15', [-0.491043, -1.09961, 1.0]], ['2, k, 16', [-0.243717, -0.335447, 1.0]], ['2, k, 17', [-0.206575, -0.715898, 1.0]], ['2, k, 18', [-0.186996, -1.04255, 1.0]], ['2, k, 19', [-0.163861, -1.08785, 1.0]], ['2, k, 20', [-0.410874, 0.195106, 1.0]], ['2, k, 21', [-0.0631309, 0.117233, 1.0]], ['2, k, 22', [-0.0516464, 0.143727, 1.0]], ['2, k, 23', [0.228379, 0.22796, 1.0]], ['2, k, 24', [0.140635, 0.199221, 1.0]]]
[['2, k, 0', [-0.302312, -0.347356, 1.0]], ['2, k, 1', [-0.364359, -0.035965, 1.0]], ['2, k, 2', [-0.429329, 0.272319, 1.0]], ['2, k, 3', [-0.447972, 0.408886, 1.0]], ['2, k, 4', [-0.500931, 0.142839, 1.0]], ['2, k, 5', [-0.338597, 0.09794, 1.0]], ['2, k, 6', [-0.135259, 0.113519, 1.0]], ['2, k, 7', [-0.0828733, 0.118635, 1.0]], ['2, k, 8', [-0.24437, 0.213971, 1.0]], ['2, k, 9', [-0.0398684, 0.21131, 1.0]], ['2, k, 10', [0.154842, 0.229761, 1.0]], ['2, k, 11', [0.187616, 0.232323, 1.0]], ['2, k, 12', [-0.351782, -0.349389, 1.0]], ['2, k, 13', [-0.423124, -0.71606, 1.0]], ['2, k, 14', [-0.484107, -1.03778, 1.0]], ['2, k, 15', [-0.491397, -1.0997, 1.0]], ['2, k, 16', [-0.242839, -0.33574, 1.0]], ['2, k, 17', [-0.206897, -0.715512, 1.0]], ['2, k, 18', [-0.186885, -1.04364, 1.0]], ['2, k, 19', [-0.163263, -1.08974, 1.0]], ['2, k, 20', [-0.413298, 0.196222, 1.0]], ['2, k, 21', [-0.0395842, 0.1195, 1.0]], ['2, k, 22', [-0.0261128, 0.132602, 1.0]], ['2, k, 23', [0.226505, 0.233394, 1.0]], ['2, k, 24', [0.160017, 0.209026, 1.0]]]
[['2, k, 0', [-0.301093, -0.348348, 1.0]], ['2, k, 1', [-0.364699, -0.0355251, 1.0]], ['2, k, 2', [-0.430151, 0.27365, 1.0]], ['2, k, 3', [-0.450585, 0.411383, 1.0]], ['2, k, 4', [-0.49907, 0.14178, 1.0]], ['2, k, 5', [-0.353802, 0.0949366, 1.0]], ['2, k, 6', [-0.146691, 0.112987, 1.0]], ['2, k, 7', [-0.072905, 0.119457, 1.0]], ['2, k, 8', [-0.244386, 0.213879, 1.0]], ['2, k, 9', [-0.0034246, 0.221165, 1.0]], ['2, k, 10', [0.190884, 0.236954, 1.0]], ['2, k, 11', [0.206358, 0.23665, 1.0]], ['2, k, 12', [-0.350326, -0.350644, 1.0]], ['2, k, 13', [-0.422669, -0.716501, 1.0]], ['2, k, 14', [-0.484088, -1.03833, 1.0]], ['2, k, 15', [-0.491951, -1.10004, 1.0]], ['2, k, 16', [-0.242199, -0.33635, 1.0]], ['2, k, 17', [-0.207181, -0.715718, 1.0]], ['2, k, 18', [-0.186553, -1.04478, 1.0]], ['2, k, 19', [-0.16258, -1.09133, 1.0]], ['2, k, 20', [-0.414114, 0.197349, 1.0]], ['2, k, 21', [-0.0240458, 0.120221, 1.0]], ['2, k, 22', [-0.00864534, 0.131086, 1.0]], ['2, k, 23', [0.231074, 0.236864, 1.0]], ['2, k, 24', [0.178222, 0.2199, 1.0]]]
[['2, k, 0', [-0.298321, -0.354227, 1.0]], ['2, k, 1', [-0.364653, -0.0367792, 1.0]], ['2, k, 2', [-0.430503, 0.273783, 1.0]], ['2, k, 3', [-0.452035, 0.411595, 1.0]], ['2, k, 4', [-0.49353, 0.137538, 1.0]], ['2, k, 5', [-0.318695, 0.100748, 1.0]], ['2, k, 6', [-0.127737, 0.113935, 1.0]], ['2, k, 7', [-0.0594819, 0.121218, 1.0]], ['2, k, 8', [-0.24544, 0.214472, 1.0]], ['2, k, 9', [-0.0349684, 0.220146, 1.0]], ['2, k, 10', [0.16101, 0.234066, 1.0]], ['2, k, 11', [0.200384, 0.241538, 1.0]], ['2, k, 12', [-0.346583, -0.356857, 1.0]], ['2, k, 13', [-0.421021, -0.715897, 1.0]], ['2, k, 14', [-0.484092, -1.03848, 1.0]], ['2, k, 15', [-0.492079, -1.09991, 1.0]], ['2, k, 16', [-0.240055, -0.34413, 1.0]], ['2, k, 17', [-0.207395, -0.715445, 1.0]], ['2, k, 18', [-0.186519, -1.04534, 1.0]], ['2, k, 19', [-0.162308, -1.09226, 1.0]], ['2, k, 20', [-0.414422, 0.197168, 1.0]], ['2, k, 21', [-0.00686658, 0.126959, 1.0]], ['2, k, 22', [-0.00171117, 0.14992, 1.0]], ['2, k, 23', [0.228134, 0.240013, 1.0]], ['2, k, 24', [0.203609, 0.211241, 1.0]]]
[['2, k, 0', [-0.296935, -0.356722, 1.0]], ['2, k, 1', [-0.364857, -0.0374485, 1.0]], ['2, k, 2', [-0.431428, 0.274069, 1.0]], ['2, k, 3', [-0.454391, 0.411638, 1.0]], ['2, k, 4', [-0.490765, 0.135708, 1.0]], ['2, k, 5', [-0.29472, 0.103393, 1.0]], ['2, k, 6', [-0.0624196, 0.118664, 1.0]], ['2, k, 7', [-0.00738391, 0.128445, 1.0]], ['2, k, 8', [-0.245147, 0.214523, 1.0]], ['2, k, 9', [-0.0377183, 0.220168, 1.0]], ['2, k, 10', [0.16065, 0.235708, 1.0]], ['2, k, 11', [0.197951, 0.244168, 1.0]], ['2, k, 12', [-0.344762, -0.359982, 1.0]], ['2, k, 13', [-0.418509, -0.716269, 1.0]], ['2, k, 14', [-0.484368, -1.03914, 1.0]], ['2, k, 15', [-0.492211, -1.09995, 1.0]], ['2, k, 16', [-0.23888, -0.346486, 1.0]], ['2, k, 17', [-0.207593, -0.714031, 1.0]], ['2, k, 18', [-0.18698, -1.04393, 1.0]], ['2, k, 19', [-0.162494, -1.09074, 1.0]], ['2, k, 20', [-0.41518, 0.197209, 1.0]], ['2, k, 21', [0.0278582, 0.125351, 1.0]], ['2, k, 22', [0.0378108, 0.135362, 1.0]], ['2, k, 23', [0.227726, 0.240406, 1.0]], ['2, k, 24', [0.201445, 0.212203, 1.0]]]
[['2, k, 0', [-0.295101, -0.358369, 1.0]], ['2, k, 1', [-0.364505, -0.0379886, 1.0]], ['2, k, 2', [-0.431831, 0.27433, 1.0]], ['2, k, 3', [-0.455763, 0.411793, 1.0]], ['2, k, 4', [-0.487993, 0.134393, 1.0]], ['2, k, 5', [-0.287836, 0.102858, 1.0]], ['2, k, 6', [-0.0609001, 0.119461, 1.0]], ['2, k, 7', [0.00152162, 0.130237, 1.0]], ['2, k, 8', [-0.244296, 0.21501, 1.0]], ['2, k, 9', [-0.0422402, 0.221973, 1.0]], ['2, k, 10', [0.165113, 0.241311, 1.0]], ['2, k, 11', [0.197042, 0.249341, 1.0]], ['2, k, 12', [-0.342804, -0.361409, 1.0]], ['2, k, 13', [-0.41742, -0.716717, 1.0]], ['2, k, 14', [-0.484094, -1.03921, 1.0]], ['2, k, 15', [-0.492182, -1.09988, 1.0]], ['2, k, 16', [-0.237577, -0.347648, 1.0]], ['2, k, 17', [-0.207565, -0.714117, 1.0]], ['2, k, 18', [-0.187027, -1.04413, 1.0]], ['2, k, 19', [-0.162464, -1.09079, 1.0]], ['2, k, 20', [-0.415411, 0.19726, 1.0]], ['2, k, 21', [0.0390928, 0.127212, 1.0]], ['2, k, 22', [0.0511365, 0.142599, 1.0]], ['2, k, 23', [0.223228, 0.249622, 1.0]], ['2, k, 24', [0.204406, 0.219495, 1.0]]]
[['2, k, 0', [-0.294317, -0.358967, 1.0]], ['2, k, 1', [-0.364588, -0.0382607, 1.0]], ['2, k, 2', [-0.43296, 0.274488, 1.0]], ['2, k, 3', [-0.456117, 0.412041, 1.0]], ['2, k, 4', [-0.487176, 0.134191, 1.0]], ['2, k, 5', [-0.287194, 0.102637, 1.0]], ['2, k, 6', [-0.0697268, 0.119578, 1.0]], ['2, k, 7', [-0.005538, 0.127821, 1.0]], ['2, k, 8', [-0.244317, 0.215805, 1.0]], ['2, k, 9', [-0.0433444, 0.222461, 1.0]], ['2, k, 10', [0.157426, 0.243995, 1.0]], ['2, k, 11', [0.192603, 0.252342, 1.0]], ['2, k, 12', [-0.341298, -0.36206, 1.0]], ['2, k, 13', [-0.417188, -0.717193, 1.0]], ['2, k, 14', [-0.4829, -1.03867, 1.0]], ['2, k, 15', [-0.492265, -1.10006, 1.0]], ['2, k, 16', [-0.237155, -0.348138, 1.0]], ['2, k, 17', [-0.207711, -0.714938, 1.0]], ['2, k, 18', [-0.18703, -1.04422, 1.0]], ['2, k, 19', [-0.162223, -1.09152, 1.0]], ['2, k, 20', [-0.416259, 0.197294, 1.0]], ['2, k, 21', [0.0485641, 0.132418, 1.0]], ['2, k, 22', [0.0608229, 0.134202, 1.0]], ['2, k, 23', [0.224103, 0.249591, 1.0]], ['2, k, 24', [0.202794, 0.222367, 1.0]]]
[['2, k, 0', [-0.292822, -0.360249, 1.0]], ['2, k, 1', [-0.364262, -0.0387925, 1.0]], ['2, k, 2', [-0.43362, 0.274853, 1.0]], ['2, k, 3', [-0.456349, 0.412526, 1.0]], ['2, k, 4', [-0.484972, 0.13341, 1.0]], ['2, k, 5', [-0.281835, 0.102673, 1.0]], ['2, k, 6', [-0.0674578, 0.121397, 1.0]], ['2, k, 7', [0.0164872, 0.133199, 1.0]], ['2, k, 8', [-0.245145, 0.216131, 1.0]], ['2, k, 9', [-0.0450979, 0.222846, 1.0]], ['2, k, 10', [0.154275, 0.247022, 1.0]], ['2, k, 11', [0.189427, 0.2533, 1.0]], ['2, k, 12', [-0.339659, -0.363097, 1.0]], ['2, k, 13', [-0.413013, -0.717486, 1.0]], ['2, k, 14', [-0.48295, -1.03907, 1.0]], ['2, k, 15', [-0.492563, -1.10107, 1.0]], ['2, k, 16', [-0.236377, -0.34898, 1.0]], ['2, k, 17', [-0.207798, -0.715017, 1.0]], ['2, k, 18', [-0.186705, -1.04546, 1.0]], ['2, k, 19', [-0.161613, -1.09245, 1.0]], ['2, k, 20', [-0.416679, 0.197415, 1.0]], ['2, k, 21', [0.0606418, 0.135473, 1.0]], ['2, k, 22', [0.0478127, 0.134874, 1.0]], ['2, k, 23', [0.22051, 0.251272, 1.0]], ['2, k, 24', [0.19779, 0.225126, 1.0]]]
[['2, k, 0', [-0.289555, -0.361219, 1.0]], ['2, k, 1', [-0.363057, -0.0392182, 1.0]], ['2, k, 2', [-0.433746, 0.274837, 1.0]], ['2, k, 3', [-0.456224, 0.412706, 1.0]], ['2, k, 4', [-0.481832, 0.133163, 1.0]], ['2, k, 5', [-0.281752, 0.101001, 1.0]], ['2, k, 6', [-0.030543, 0.12692, 1.0]], ['2, k, 7', [0.026197, 0.135507, 1.0]], ['2, k, 8', [-0.246318, 0.216271, 1.0]], ['2, k, 9', [-0.0476633, 0.223176, 1.0]], ['2, k, 10', [0.151795, 0.247066, 1.0]], ['2, k, 11', [0.183589, 0.254674, 1.0]], ['2, k, 12', [-0.335685, -0.364294, 1.0]], ['2, k, 13', [-0.412369, -0.721336, 1.0]], ['2, k, 14', [-0.483682, -1.04255, 1.0]], ['2, k, 15', [-0.49271, -1.1013, 1.0]], ['2, k, 16', [-0.23408, -0.3493, 1.0]], ['2, k, 17', [-0.207938, -0.715105, 1.0]], ['2, k, 18', [-0.186433, -1.04691, 1.0]], ['2, k, 19', [-0.161585, -1.09273, 1.0]], ['2, k, 20', [-0.416496, 0.197324, 1.0]], ['2, k, 21', [0.0688936, 0.134763, 1.0]], ['2, k, 22', [0.0630505, 0.145767, 1.0]], ['2, k, 23', [0.215399, 0.252796, 1.0]], ['2, k, 24', [0.194889, 0.225057, 1.0]]]
[['2, k, 0', [-0.287303, -0.36174, 1.0]], ['2, k, 1', [-0.362206, -0.0393246, 1.0]], ['2, k, 2', [-0.433762, 0.275081, 1.0]], ['2, k, 3', [-0.45634, 0.412881, 1.0]], ['2, k, 4', [-0.480487, 0.133489, 1.0]], ['2, k, 5', [-0.301527, 0.102169, 1.0]], ['2, k, 6', [-0.0509901, 0.124864, 1.0]], ['2, k, 7', [0.028693, 0.134689, 1.0]], ['2, k, 8', [-0.247073, 0.216304, 1.0]], ['2, k, 9', [-0.0498625, 0.223788, 1.0]], ['2, k, 10', [0.149425, 0.248925, 1.0]], ['2, k, 11', [0.183158, 0.255849, 1.0]], ['2, k, 12', [-0.332722, -0.364859, 1.0]], ['2, k, 13', [-0.412216, -0.72159, 1.0]], ['2, k, 14', [-0.483323, -1.04276, 1.0]], ['2, k, 15', [-0.492722, -1.10137, 1.0]], ['2, k, 16', [-0.232075, -0.349594, 1.0]], ['2, k, 17', [-0.208113, -0.715273, 1.0]], ['2, k, 18', [-0.186389, -1.04742, 1.0]], ['2, k, 19', [-0.161289, -1.09319, 1.0]], ['2, k, 20', [-0.416323, 0.197497, 1.0]], ['2, k, 21', [0.0748681, 0.136052, 1.0]], ['2, k, 22', [0.0374965, 0.12562, 1.0]], ['2, k, 23', [0.216234, 0.257541, 1.0]], ['2, k, 24', [0.194915, 0.227242, 1.0]]]
[['2, k, 0', [-0.285819, -0.361806, 1.0]], ['2, k, 1', [-0.36169, -0.0392522, 1.0]], ['2, k, 2', [-0.434049, 0.275305, 1.0]], ['2, k, 3', [-0.457147, 0.412982, 1.0]], ['2, k, 4', [-0.479004, 0.133939, 1.0]], ['2, k, 5', [-0.326397, 0.0897441, 1.0]], ['2, k, 6', [-0.0766872, 0.12086, 1.0]], ['2, k, 7', [0.0366906, 0.135668, 1.0]], ['2, k, 8', [-0.251485, 0.217816, 1.0]], ['2, k, 9', [-0.0532747, 0.22358, 1.0]], ['2, k, 10', [0.155491, 0.250437, 1.0]], ['2, k, 11', [0.182237, 0.25733, 1.0]], ['2, k, 12', [-0.330284, -0.364956, 1.0]], ['2, k, 13', [-0.412186, -0.721756, 1.0]], ['2, k, 14', [-0.483338, -1.04377, 1.0]], ['2, k, 15', [-0.492624, -1.10146, 1.0]], ['2, k, 16', [-0.231416, -0.349422, 1.0]], ['2, k, 17', [-0.208328, -0.715848, 1.0]], ['2, k, 18', [-0.186165, -1.04595, 1.0]], ['2, k, 19', [-0.161737, -1.0927, 1.0]], ['2, k, 20', [-0.41643, 0.197698, 1.0]], ['2, k, 21', [0.0849664, 0.138397, 1.0]], ['2, k, 22', [-0.00426754, 0.108984, 1.0]], ['2, k, 23', [0.211986, 0.253462, 1.0]], ['2, k, 24', [0.18913, 0.231344, 1.0]]]
[['2, k, 0', [-0.285622, -0.362495, 1.0]], ['2, k, 1', [-0.361893, -0.0395564, 1.0]], ['2, k, 2', [-0.434754, 0.275748, 1.0]], ['2, k, 3', [-0.457653, 0.413541, 1.0]], ['2, k, 4', [-0.478263, 0.133831, 1.0]], ['2, k, 5', [-0.250987, 0.107674, 1.0]], ['2, k, 6', [-0.0302672, 0.126478, 1.0]], ['2, k, 7', [0.0385836, 0.135422, 1.0]], ['2, k, 8', [-0.25317, 0.218171, 1.0]], ['2, k, 9', [-0.0559745, 0.224202, 1.0]], ['2, k, 10', [0.142598, 0.245632, 1.0]], ['2, k, 11', [0.184323, 0.260068, 1.0]], ['2, k, 12', [-0.329805, -0.365386, 1.0]], ['2, k, 13', [-0.411223, -0.721827, 1.0]], ['2, k, 14', [-0.482741, -1.04367, 1.0]], ['2, k, 15', [-0.492147, -1.10158, 1.0]], ['2, k, 16', [-0.231944, -0.350287, 1.0]], ['2, k, 17', [-0.208618, -0.716341, 1.0]], ['2, k, 18', [-0.186196, -1.04559, 1.0]], ['2, k, 19', [-0.161476, -1.09283, 1.0]], ['2, k, 20', [-0.417038, 0.197952, 1.0]], ['2, k, 21', [0.0913122, 0.138682, 1.0]], ['2, k, 22', [0.0371059, 0.121114, 1.0]], ['2, k, 23', [0.21518, 0.253396, 1.0]], ['2, k, 24', [0.193213, 0.235771, 1.0]]]
[['2, k, 0', [-0.284068, -0.363127, 1.0]], ['2, k, 1', [-0.36132, -0.0397662, 1.0]], ['2, k, 2', [-0.435244, 0.275965, 1.0]], ['2, k, 3', [-0.458382, 0.414035, 1.0]], ['2, k, 4', [-0.474378, 0.131092, 1.0]], ['2, k, 5', [-0.246308, 0.107226, 1.0]], ['2, k, 6', [-0.0306658, 0.126282, 1.0]], ['2, k, 7', [0.041907, 0.136036, 1.0]], ['2, k, 8', [-0.253641, 0.218127, 1.0]], ['2, k, 9', [0.00373158, 0.233871, 1.0]], ['2, k, 10', [0.202528, 0.245415, 1.0]], ['2, k, 11', [0.289445, 0.258685, 1.0]], ['2, k, 12', [-0.327702, -0.366031, 1.0]], ['2, k, 13', [-0.410298, -0.721979, 1.0]], ['2, k, 14', [-0.482949, -1.04473, 1.0]], ['2, k, 15', [-0.491905, -1.10136, 1.0]], ['2, k, 16', [-0.231148, -0.350734, 1.0]], ['2, k, 17', [-0.208954, -0.716134, 1.0]], ['2, k, 18', [-0.186582, -1.04468, 1.0]], ['2, k, 19', [-0.161576, -1.0919, 1.0]], ['2, k, 20', [-0.417265, 0.198073, 1.0]], ['2, k, 21', [0.0959066, 0.13873, 1.0]], ['2, k, 22', [0.0860672, 0.143724, 1.0]], ['2, k, 23', [0.319884, 0.252017, 1.0]], ['2, k, 24', [0.297385, 0.234398, 1.0]]]
