[['2, k, 0', [19.61738, 86.83888, 1.0]], ['2, k, 1', [20.083060542680872, 116.69448838659991, 1.0]], ['2, k, 2', [20.371539393680607, 139.2652220732915, 1.0]], ['2, k, 3', [20.43656973401442, 145.68515528878305, 1.0]], ['2, k, 4', [38.101606832890695, 136.01563695878028, 1.0]], ['2, k, 5', [61.2703231059413, 136.34926135423115, 1.0]], ['2, k, 6', [68.8331439411655, 157.6087581081423, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.6626735471204945, 136.367975478685, 1.0]], ['2, k, 9', [-23.33559418621074, 133.93506459993074, 1.0]], ['2, k, 10', [-29.25613178436031, 156.17234322262544, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [27.44611269739176, 86.67794599414087, 1.0]], ['2, k, 13', [28.890469660023662, 45.1803331676827, 1.0]], ['2, k, 14', [30.247705923882727, 10.849429615967225, 1.0]], ['2, k, 15', [29.41092999620586, 7.779252675023944, 1.0]], ['2, k, 16', [11.273951145577264, 86.78955340216038, 1.0]], ['2, k, 17', [13.324001256821504, 46.48845292667281, 1.0]], ['2, k, 18', [15.224203721473135, 10.782454336294649, 1.0]], ['2, k, 19', [14.559311298410691, 7.71126650828072, 1.0]], ['2, k, 20', [20.371539393680607, 139.2652220732915, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.445535999999999, 87.743182, 1.0]], ['2, k, 1', [12.577069415060835, 117.0296903957383, 1.0]], ['2, k, 2', [12.734220667573993, 139.19237797009907, 1.0]], ['2, k, 3', [12.760269930485226, 145.49707445329153, 1.0]], ['2, k, 4', [30.08698356280874, 134.59302970491615, 1.0]], ['2, k, 5', [55.69634195096202, 127.96905885171464, 1.0]], ['2, k, 6', [64.73675804095213, 145.13248320190434, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.014945338076361, 135.43812409291675, 1.0]], ['2, k, 9', [-31.59003172645562, 131.12781778890798, 1.0]], ['2, k, 10', [-39.12210015766351, 151.9849472434108, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.350925501650433, 87.85934992131851, 1.0]], ['2, k, 13', [24.728402355759346, 46.89097551616572, 1.0]], ['2, k, 14', [29.803113462723985, 12.404510329358644, 1.0]], ['2, k, 15', [29.17940548075626, 7.987046133676531, 1.0]], ['2, k, 16', [4.236875355641111, 87.42411765930851, 1.0]], ['2, k, 17', [8.239257893915052, 46.19206534481604, 1.0]], ['2, k, 18', [12.998248775115304, 11.299641682968065, 1.0]], ['2, k, 19', [12.182427809596824, 8.37010126396819, 1.0]], ['2, k, 20', [12.734220667573993, 139.19237797009907, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.539515999999999, 87.732592, 1.0]], ['2, k, 1', [12.648475408331318, 117.03407546046556, 1.0]], ['2, k, 2', [12.781747745797794, 139.20411212978323, 1.0]], ['2, k, 3', [12.800335000625122, 145.51103115971316, 1.0]], ['2, k, 4', [30.1655972719165, 134.60554567283668, 1.0]], ['2, k, 5', [55.777056761398086, 128.05269830654177, 1.0]], ['2, k, 6', [64.8265039134105, 145.31092267214916, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.962811730473945, 135.45848179425192, 1.0]], ['2, k, 9', [-31.480658127443206, 131.21219923009986, 1.0]], ['2, k, 10', [-38.916734923630564, 152.05072612977494, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.431808304615817, 87.83495672445999, 1.0]], ['2, k, 13', [24.689876388800418, 46.6522730435552, 1.0]], ['2, k, 14', [29.67664315344654, 12.29770054904185, 1.0]], ['2, k, 15', [29.064604977684873, 8.026822312008104, 1.0]], ['2, k, 16', [4.337351249723575, 87.42968640127476, 1.0]], ['2, k, 17', [8.359019104102712, 46.21501327688888, 1.0]], ['2, k, 18', [12.993207263170758, 11.319364039697149, 1.0]], ['2, k, 19', [12.192870311091102, 8.385200463659167, 1.0]], ['2, k, 20', [12.781747745797794, 139.20411212978323, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.636555999999999, 87.71705, 1.0]], ['2, k, 1', [12.724793195214978, 117.03565133819934, 1.0]], ['2, k, 2', [12.838522430858761, 139.21218052937184, 1.0]], ['2, k, 3', [12.85176780016418, 145.5205503603433, 1.0]], ['2, k, 4', [30.254690969022292, 134.61489127922974, 1.0]], ['2, k, 5', [55.87997913166777, 128.13903360479358, 1.0]], ['2, k, 6', [64.94117064100674, 145.49616497096406, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.901179553562002, 135.47514488071224, 1.0]], ['2, k, 9', [-31.385831981567417, 131.28961270342003, 1.0]], ['2, k, 10', [-38.73949014053389, 152.1265638703312, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.514780649136434, 87.80381473058698, 1.0]], ['2, k, 13', [24.664712973345225, 46.358239178983126, 1.0]], ['2, k, 14', [29.544539899184684, 12.213039034470334, 1.0]], ['2, k, 15', [28.946309246037927, 8.10052547851997, 1.0]], ['2, k, 16', [4.438568262151152, 87.43231220989665, 1.0]], ['2, k, 17', [8.482202806492971, 46.21300289209031, 1.0]], ['2, k, 18', [12.994092982173022, 11.332386199032598, 1.0]], ['2, k, 19', [12.206735712330511, 8.394311551351837, 1.0]], ['2, k, 20', [12.838522430858761, 139.21218052937184, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.728950000000001, 87.696832, 1.0]], ['2, k, 1', [12.796469532352615, 117.03167111984064, 1.0]], ['2, k, 2', [12.890027492271278, 139.214580853976, 1.0]], ['2, k, 3', [12.897785636286388, 145.52459594579545, 1.0]], ['2, k, 4', [30.352161576105978, 134.61454689813078, 1.0]], ['2, k, 5', [55.980614414455935, 128.21852072037973, 1.0]], ['2, k, 6', [65.05118612978299, 145.64128505864218, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.824189174347639, 135.49183380056496, 1.0]], ['2, k, 9', [-31.281617488881253, 131.3635043205649, 1.0]], ['2, k, 10', [-38.565827932466114, 152.21569805539724, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.596847519804637, 87.76587758719991, 1.0]], ['2, k, 13', [24.63889151631677, 46.136460974076016, 1.0]], ['2, k, 14', [29.43104601626176, 12.084581270656585, 1.0]], ['2, k, 15', [28.815989684415793, 8.11671768783364, 1.0]], ['2, k, 16', [4.530854733427194, 87.43255117216529, 1.0]], ['2, k, 17', [8.596457070447794, 46.188540509766206, 1.0]], ['2, k, 18', [12.986445536647214, 11.35452310110017, 1.0]], ['2, k, 19', [12.209751158058127, 8.412907845157363, 1.0]], ['2, k, 20', [12.890027492271278, 139.214580853976, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.802142, 87.676478, 1.0]], ['2, k, 1', [12.847085104672614, 117.02491602973095, 1.0]], ['2, k, 2', [12.919584052741413, 139.21286841911115, 1.0]], ['2, k, 3', [12.921774829187623, 145.52430566572085, 1.0]], ['2, k, 4', [30.422683838019424, 134.6108367688927, 1.0]], ['2, k, 5', [56.050231477453366, 128.29869082064465, 1.0]], ['2, k, 6', [65.1071246174241, 145.7524689261733, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.760574344936224, 135.50947409247033, 1.0]], ['2, k, 9', [-31.19552616492925, 131.43912246675566, 1.0]], ['2, k, 10', [-38.41696161274448, 152.32246391870055, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.66641215243071, 87.72949488150616, 1.0]], ['2, k, 13', [24.58543280022434, 46.10246291629268, 1.0]], ['2, k, 14', [29.29689864728836, 12.001903776598255, 1.0]], ['2, k, 15', [28.604401361275073, 8.132391086184857, 1.0]], ['2, k, 16', [4.601471577036818, 87.4278316171791, 1.0]], ['2, k, 17', [8.679632455010175, 46.17373939235628, 1.0]], ['2, k, 18', [12.96676081327709, 11.368311775219581, 1.0]], ['2, k, 19', [12.197678240577517, 8.42360610065693, 1.0]], ['2, k, 20', [12.919584052741413, 139.21286841911115, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.868644, 87.659326, 1.0]], ['2, k, 1', [12.897438512277704, 117.02237204101135, 1.0]], ['2, k, 2', [12.959297390093482, 139.21711413814802, 1.0]], ['2, k, 3', [12.959988725632387, 145.52964698376746, 1.0]], ['2, k, 4', [30.492273026301405, 134.61964449293671, 1.0]], ['2, k, 5', [56.12359074286819, 128.41172062711632, 1.0]], ['2, k, 6', [65.15129542036654, 145.88958960360316, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.703269251966088, 135.52476869968635, 1.0]], ['2, k, 9', [-31.12529923251795, 131.50584180111656, 1.0]], ['2, k, 10', [-38.30055526268169, 152.4118730167278, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.73134066971118, 87.69719958615026, 1.0]], ['2, k, 13', [24.54846701512078, 46.01458107957853, 1.0]], ['2, k, 14', [29.197336731802224, 11.884636755097844, 1.0]], ['2, k, 15', [28.46087599836415, 8.228448169603503, 1.0]], ['2, k, 16', [4.665391502041297, 87.42501526141015, 1.0]], ['2, k, 17', [8.735768272931084, 46.183816618493495, 1.0]], ['2, k, 18', [12.964715456834481, 11.383755715875296, 1.0]], ['2, k, 19', [12.199421645477734, 8.436251073323534, 1.0]], ['2, k, 20', [12.959297390093482, 139.21711413814802, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.928706, 87.645256, 1.0]], ['2, k, 1', [12.948022037483453, 117.01940610852844, 1.0]], ['2, k, 2', [13.000951477335516, 139.2196083931715, 1.0]], ['2, k, 3', [13.000061007796797, 145.53286957760446, 1.0]], ['2, k, 4', [30.55756968678999, 134.62949942012364, 1.0]], ['2, k, 5', [56.19470313295398, 128.52893188954295, 1.0]], ['2, k, 6', [65.19734817087966, 146.0286416043816, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.646715973324836, 135.53282289042943, 1.0]], ['2, k, 9', [-31.07333979070755, 131.5700676542516, 1.0]], ['2, k, 10', [-38.24241889816992, 152.48332126859088, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.78934540738879, 87.66999384060391, 1.0]], ['2, k, 13', [24.51190745855851, 45.94423793271946, 1.0]], ['2, k, 14', [29.098013609711384, 11.780352915472015, 1.0]], ['2, k, 15', [28.346892068740914, 8.022547741737421, 1.0]], ['2, k, 16', [4.721376419878968, 87.42329156586898, 1.0]], ['2, k, 17', [8.788342555749846, 46.19155819521836, 1.0]], ['2, k, 18', [12.96400640666233, 11.427982892483818, 1.0]], ['2, k, 19', [12.190193387228122, 8.491703607919135, 1.0]], ['2, k, 20', [13.000951477335516, 139.2196083931715, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.975348, 87.636816, 1.0]], ['2, k, 1', [12.988412691840225, 117.01794904400448, 1.0]], ['2, k, 2', [13.033122279777562, 139.22342359716853, 1.0]], ['2, k, 3', [13.030800544316794, 145.53725866848214, 1.0]], ['2, k, 4', [30.60140528161373, 134.6457265453834, 1.0]], ['2, k, 5', [56.24451962360341, 128.64913330186891, 1.0]], ['2, k, 6', [65.20919294825676, 146.15438833099842, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.608526445030863, 135.53929374916845, 1.0]], ['2, k, 9', [-31.05145746445219, 131.63808955272432, 1.0]], ['2, k, 10', [-38.22941085283119, 152.56979065689194, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.83310965202559, 87.65159128407403, 1.0]], ['2, k, 13', [24.466626670784034, 45.94047889945307, 1.0]], ['2, k, 14', [29.012728175278923, 11.726929121336148, 1.0]], ['2, k, 15', [28.225720447960292, 7.821994142361589, 1.0]], ['2, k, 16', [4.765837006325281, 87.42347905499781, 1.0]], ['2, k, 17', [8.827090311494706, 46.19879317346102, 1.0]], ['2, k, 18', [12.963006792786103, 11.471917823406663, 1.0]], ['2, k, 19', [12.23206969523192, 8.468674471217037, 1.0]], ['2, k, 20', [13.033122279777562, 139.22342359716853, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.00991, 87.632602, 1.0]], ['2, k, 1', [13.02374419401611, 117.01891048180096, 1.0]], ['2, k, 2', [13.063166750233977, 139.22871847749246, 1.0]], ['2, k, 3', [13.060103826346403, 145.5430344123235, 1.0]], ['2, k, 4', [30.638061691973235, 134.66762592788282, 1.0]], ['2, k, 5', [56.292566171215164, 128.77111530301556, 1.0]], ['2, k, 6', [65.22763821459453, 146.28714402204992, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.588553286288137, 135.53927795597622, 1.0]], ['2, k, 9', [-31.043331475828765, 131.69679605379054, 1.0]], ['2, k, 10', [-38.24324536823946, 152.6355163758482, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.864072856786017, 87.64056346103119, 1.0]], ['2, k, 13', [24.442467083039983, 45.93996619347761, 1.0]], ['2, k, 14', [28.94597069107424, 11.705507530855009, 1.0]], ['2, k, 15', [28.182704598632327, 7.8680956933854755, 1.0]], ['2, k, 16', [4.801631791999192, 87.42505386397941, 1.0]], ['2, k, 17', [8.856503458206529, 46.205342396565726, 1.0]], ['2, k, 18', [12.959909630741507, 11.514691751785335, 1.0]], ['2, k, 19', [12.379543302252419, 8.29847553979505, 1.0]], ['2, k, 20', [13.063166750233977, 139.22871847749246, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.031304, 87.63268000000001, 1.0]], ['2, k, 1', [13.051600753004308, 117.02136527419852, 1.0]], ['2, k, 2', [13.087858871578375, 139.2336065817382, 1.0]], ['2, k, 3', [13.084455761457683, 145.5483134967819, 1.0]], ['2, k, 4', [30.66510535939276, 134.69182575366543, 1.0]], ['2, k, 5', [56.32991946520732, 128.89291905536285, 1.0]], ['2, k, 6', [65.24299284322261, 146.43314298832155, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.5729317865018135, 135.53525543253886, 1.0]], ['2, k, 9', [-31.03939739613346, 131.73656887153388, 1.0]], ['2, k, 10', [-38.276267850816815, 152.67146745328336, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.88159947594859, 87.63578667501086, 1.0]], ['2, k, 13', [24.42936958967635, 45.953233060952165, 1.0]], ['2, k, 14', [28.901920316293022, 11.68438727942862, 1.0]], ['2, k, 15', [28.15010103084794, 7.6485861812178575, 1.0]], ['2, k, 16', [4.823890101568507, 87.42989210085045, 1.0]], ['2, k, 17', [8.867439290759954, 46.221144451202576, 1.0]], ['2, k, 18', [12.954978897374463, 11.542951484699067, 1.0]], ['2, k, 19', [12.350468284371106, 8.350341268803525, 1.0]], ['2, k, 20', [13.087858871578375, 139.2336065817382, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.043338, 87.635378, 1.0]], ['2, k, 1', [13.073735486087974, 117.02261930262924, 1.0]], ['2, k, 2', [13.109153624374287, 139.23526153374874, 1.0]], ['2, k, 3', [13.106228436472387, 145.5497351400572, 1.0]], ['2, k, 4', [30.68465271325136, 134.7171595352144, 1.0]], ['2, k, 5', [56.36565478656466, 129.01566613373473, 1.0]], ['2, k, 6', [65.26121308613529, 146.57155544937285, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.562217863978338, 135.53204681751106, 1.0]], ['2, k, 9', [-31.051571745823722, 131.75526460659847, 1.0]], ['2, k, 10', [-38.34182710226238, 152.67349532539325, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.88906410753895, 87.634958304833, 1.0]], ['2, k, 13', [24.435116802589008, 45.983222801349164, 1.0]], ['2, k, 14', [28.89133202844899, 11.689130414027055, 1.0]], ['2, k, 15', [28.141714364946225, 7.507267264993658, 1.0]], ['2, k, 16', [4.835604914304019, 87.43739177522973, 1.0]], ['2, k, 17', [8.858852794835574, 46.25711275961485, 1.0]], ['2, k, 18', [12.956951142715637, 11.493718520210336, 1.0]], ['2, k, 19', [12.338387383692035, 8.301967356072623, 1.0]], ['2, k, 20', [13.109153624374287, 139.23526153374874, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.044926, 87.63932, 1.0]], ['2, k, 1', [13.089161606457427, 117.0219723092402, 1.0]], ['2, k, 2', [13.12514777925564, 139.2310399352523, 1.0]], ['2, k, 3', [13.123146613902676, 145.54344200465385, 1.0]], ['2, k, 4', [30.692955645898614, 134.7370819415666, 1.0]], ['2, k, 5', [56.38655210229481, 129.12904628901524, 1.0]], ['2, k, 6', [65.2669066442403, 146.6975371805192, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.576249651669487, 135.5216561068795, 1.0]], ['2, k, 9', [-31.11059615230301, 131.74397943821324, 1.0]], ['2, k, 10', [-38.46533844343358, 152.6350452817508, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.887013575487902, 87.63738306026268, 1.0]], ['2, k, 13', [24.489250394898065, 46.03919458007101, 1.0]], ['2, k, 14', [28.9767392225054, 11.688397860422988, 1.0]], ['2, k, 15', [28.167610148143364, 7.382318752641711, 1.0]], ['2, k, 16', [4.84052203463224, 87.44600813063691, 1.0]], ['2, k, 17', [8.842191842744317, 46.28169459129208, 1.0]], ['2, k, 18', [12.97946064758369, 11.402042539368374, 1.0]], ['2, k, 19', [12.344125410568171, 8.211574240223333, 1.0]], ['2, k, 20', [13.12514777925564, 139.2310399352523, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.031892000000003, 87.645536, 1.0]], ['2, k, 1', [13.093668827232612, 117.02134085479004, 1.0]], ['2, k, 2', [13.130475035519598, 139.22542315135237, 1.0]], ['2, k, 3', [13.12940108671111, 145.53588585900016, 1.0]], ['2, k, 4', [30.69253658868763, 134.7501853843481, 1.0]], ['2, k, 5', [56.388247489382536, 129.21916567815924, 1.0]], ['2, k, 6', [65.25646682178615, 146.8051161339147, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.600168467729297, 135.51171143631788, 1.0]], ['2, k, 9', [-31.17534669371479, 131.72443143279088, 1.0]], ['2, k, 10', [-38.59925136450968, 152.56638265171267, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.87176664837244, 87.6440697702626, 1.0]], ['2, k, 13', [24.57488689516352, 46.13803625405249, 1.0]], ['2, k, 14', [29.126301570919008, 11.759715568608456, 1.0]], ['2, k, 15', [28.216766257413873, 7.439246693967038, 1.0]], ['2, k, 16', [4.835119181028885, 87.45725538194672, 1.0]], ['2, k, 17', [8.81610748567792, 46.302980807794924, 1.0]], ['2, k, 18', [13.01143436289562, 11.342197268144034, 1.0]], ['2, k, 19', [12.363076327744595, 8.153513246180708, 1.0]], ['2, k, 20', [13.130475035519598, 139.22542315135237, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.003922, 87.65610799999999, 1.0]], ['2, k, 1', [13.084538195216373, 117.02383042694288, 1.0]], ['2, k, 2', [13.122581788151976, 139.22441527603223, 1.0]], ['2, k, 3', [13.122770918628001, 145.53353404592542, 1.0]], ['2, k, 4', [30.66898232691492, 134.76615043806544, 1.0]], ['2, k, 5', [56.35966953173026, 129.30649516074988, 1.0]], ['2, k, 6', [65.20506118422324, 146.8817202109559, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.636569854362595, 135.5055095229543, 1.0]], ['2, k, 9', [-31.260137542305706, 131.7053961696673, 1.0]], ['2, k, 10', [-38.748593713303976, 152.47121544713562, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.84295503292487, 87.65891646440768, 1.0]], ['2, k, 13', [24.701917570580843, 46.31650850525103, 1.0]], ['2, k, 14', [29.36537923106842, 12.02438416653834, 1.0]], ['2, k, 15', [28.317830831370937, 7.8746995085096065, 1.0]], ['2, k, 16', [4.815693395386644, 87.47257236916586, 1.0]], ['2, k, 17', [8.773652414766833, 46.33848406269904, 1.0]], ['2, k, 18', [13.042778105482402, 11.343866920281208, 1.0]], ['2, k, 19', [12.380985086809112, 8.158206710686802, 1.0]], ['2, k, 20', [13.122581788151976, 139.22441527603223, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.952388000000003, 87.665644, 1.0]], ['2, k, 1', [13.05182521346333, 117.02259109558644, 1.0]], ['2, k, 2', [13.09171259667326, 139.21075128253466, 1.0]], ['2, k, 3', [13.093198565706837, 145.5138047159398, 1.0]], ['2, k, 4', [30.57756503595246, 134.77940573142482, 1.0]], ['2, k, 5', [56.26399790631879, 129.38431724262236, 1.0]], ['2, k, 6', [65.0850539733934, 146.91542238318962, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.752268309936719, 135.47639531696282, 1.0]], ['2, k, 9', [-31.41414112736588, 131.64867512657992, 1.0]], ['2, k, 10', [-38.97577778187432, 152.3302972772624, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.7953798663866, 87.68225770251007, 1.0]], ['2, k, 13', [24.815149505269225, 46.599432242941376, 1.0]], ['2, k, 14', [29.651971346797616, 12.536227661302426, 1.0]], ['2, k, 15', [28.566597597226274, 8.308395787741382, 1.0]], ['2, k, 16', [4.778648529717358, 87.47804453297611, 1.0]], ['2, k, 17', [8.71938049947879, 46.326412555285025, 1.0]], ['2, k, 18', [13.081995690895532, 11.352648021891497, 1.0]], ['2, k, 19', [12.40427463668852, 8.17093663864486, 1.0]], ['2, k, 20', [13.09171259667326, 139.21075128253466, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.869514, 87.66865, 1.0]], ['2, k, 1', [12.991226486522992, 117.01773036485741, 1.0]], ['2, k, 2', [13.031750060246198, 139.1954444036006, 1.0]], ['2, k, 3', [13.033815451041068, 145.49360503677548, 1.0]], ['2, k, 4', [30.466662107753617, 134.7834085790927, 1.0]], ['2, k, 5', [56.1454531924296, 129.4418616406886, 1.0]], ['2, k, 6', [64.96493087990534, 146.9322953629044, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.8819379333157435, 135.44953337255146, 1.0]], ['2, k, 9', [-31.571465064175097, 131.5937502464963, 1.0]], ['2, k, 10', [-39.2142219627353, 152.18093047609315, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.72233522659362, 87.70384907091811, 1.0]], ['2, k, 13', [24.91837995354748, 47.01081228098907, 1.0]], ['2, k, 14', [29.896926491620935, 13.362685487724484, 1.0]], ['2, k, 15', [28.86686648808546, 9.149144096112465, 1.0]], ['2, k, 16', [4.712398689335524, 87.47273099162553, 1.0]], ['2, k, 17', [8.63798004766904, 46.32089070402536, 1.0]], ['2, k, 18', [13.100846080587297, 11.408957336481727, 1.0]], ['2, k, 19', [12.405166482843581, 8.2293415637928, 1.0]], ['2, k, 20', [13.031750060246198, 139.1954444036006, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.764233999999998, 87.671524, 1.0]], ['2, k, 1', [12.918749228295022, 117.0138495588671, 1.0]], ['2, k, 2', [12.964186975997258, 139.18515499751672, 1.0]], ['2, k, 3', [12.96765870794176, 145.48095893188187, 1.0]], ['2, k, 4', [30.368337024114314, 134.79206646999017, 1.0]], ['2, k, 5', [56.03196595584602, 129.49610333430468, 1.0]], ['2, k, 6', [64.83926574742787, 146.95451334076955, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-5.993347050357414, 135.43161960010505, 1.0]], ['2, k, 9', [-31.70938226708502, 131.53674897804154, 1.0]], ['2, k, 10', [-39.42075432314448, 151.99637096229412, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [20.62773612208567, 87.72703636935023, 1.0]], ['2, k, 13', [25.085146517121284, 47.60630586046195, 1.0]], ['2, k, 14', [30.288618678523658, 14.275845747163523, 1.0]], ['2, k, 15', [29.276874630293158, 10.127667403484256, 1.0]], ['2, k, 16', [4.625874129092718, 87.4660664851511, 1.0]], ['2, k, 17', [8.544746538921128, 46.38718656737104, 1.0]], ['2, k, 18', [13.128132758126164, 11.49188905176063, 1.0]], ['2, k, 19', [12.416715627980661, 8.33615247953577, 1.0]], ['2, k, 20', [12.964186975997258, 139.18515499751672, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
