[['2, k, 0', [-0.161459, -0.718526, 1.0]], ['2, k, 1', [-0.158911, -0.432537, 1.0]], ['2, k, 2', [-0.15586, -0.150275, 1.0]], ['2, k, 3', [-0.159458, -0.0284285, 1.0]], ['2, k, 4', [-0.30281, -0.199106, 1.0]], ['2, k, 5', [-0.433423, -0.0596675, 1.0]], ['2, k, 6', [-0.533303, 0.074343, 1.0]], ['2, k, 7', [-0.564896, 0.1546, 1.0]], ['2, k, 8', [-0.0183121, -0.263991, 1.0]], ['2, k, 9', [-0.00116998, -0.384255, 1.0]], ['2, k, 10', [-0.119534, -0.308849, 1.0]], ['2, k, 11', [-0.152611, -0.307808, 1.0]], ['2, k, 12', [-0.224475, -0.696545, 1.0]], ['2, k, 13', [-0.432486, -0.496146, 1.0]], ['2, k, 14', [-0.322989, -0.806733, 1.0]], ['2, k, 15', [-0.316079, -0.827555, 1.0]], ['2, k, 16', [-0.095194, -0.726083, 1.0]], ['2, k, 17', [-0.119183, -0.442543, 1.0]], ['2, k, 18', [-0.129488, -0.727599, 1.0]], ['2, k, 19', [-0.142067, -0.758963, 1.0]], ['2, k, 20', [-0.156719, -0.220408, 1.0]], ['2, k, 21', [-0.603467, 0.209706, 1.0]], ['2, k, 22', [-0.544492, 0.203184, 1.0]], ['2, k, 23', [-0.192746, -0.302233, 1.0]], ['2, k, 24', [-0.182286, -0.338096, 1.0]]]
[['2, k, 0', [-0.187912, -0.546085, 1.0]], ['2, k, 1', [-0.190585, -0.354845, 1.0]], ['2, k, 2', [-0.195396, -0.166167, 1.0]], ['2, k, 3', [-0.248096, -0.0496779, 1.0]], ['2, k, 4', [-0.371442, -0.226422, 1.0]], ['2, k, 5', [-0.543473, -0.1856, 1.0]], ['2, k, 6', [-0.673837, -0.0503415, 1.0]], ['2, k, 7', [-0.702325, 0.0112174, 1.0]], ['2, k, 8', [-0.00145307, -0.19267, 1.0]], ['2, k, 9', [0.0874671, -0.0425211, 1.0]], ['2, k, 10', [-0.0174471, 0.0859995, 1.0]], ['2, k, 11', [-0.0843371, 0.132962, 1.0]], ['2, k, 12', [-0.241287, -0.548297, 1.0]], ['2, k, 13', [-0.411415, -0.778762, 1.0]], ['2, k, 14', [-0.164834, -0.730203, 1.0]], ['2, k, 15', [-0.260352, -0.720553, 1.0]], ['2, k, 16', [-0.132115, -0.535625, 1.0]], ['2, k, 17', [0.0693832, -0.301873, 1.0]], ['2, k, 18', [-0.0959739, -0.637904, 1.0]], ['2, k, 19', [0.0143953, -0.600569, 1.0]], ['2, k, 20', [-0.194454, -0.212892, 1.0]], ['2, k, 21', [-0.724968, 0.0486803, 1.0]], ['2, k, 22', [-0.667343, 0.0350083, 1.0]], ['2, k, 23', [-0.113367, 0.170048, 1.0]], ['2, k, 24', [-0.0712424, 0.170918, 1.0]]]
[['2, k, 0', [-0.187252, -0.546494, 1.0]], ['2, k, 1', [-0.190042, -0.355447, 1.0]], ['2, k, 2', [-0.194211, -0.167215, 1.0]], ['2, k, 3', [-0.252475, -0.0512231, 1.0]], ['2, k, 4', [-0.372672, -0.22725, 1.0]], ['2, k, 5', [-0.544462, -0.199129, 1.0]], ['2, k, 6', [-0.67817, -0.0698858, 1.0]], ['2, k, 7', [-0.710205, -0.00548331, 1.0]], ['2, k, 8', [-0.00245302, -0.192206, 1.0]], ['2, k, 9', [0.0789492, -0.0336872, 1.0]], ['2, k, 10', [-0.0777988, 0.112088, 1.0]], ['2, k, 11', [-0.112182, 0.145231, 1.0]], ['2, k, 12', [-0.240401, -0.549124, 1.0]], ['2, k, 13', [-0.412903, -0.778186, 1.0]], ['2, k, 14', [-0.167389, -0.708987, 1.0]], ['2, k, 15', [-0.263093, -0.713152, 1.0]], ['2, k, 16', [-0.131635, -0.535668, 1.0]], ['2, k, 17', [0.0699549, -0.301395, 1.0]], ['2, k, 18', [-0.0970939, -0.636697, 1.0]], ['2, k, 19', [0.0133392, -0.600023, 1.0]], ['2, k, 20', [-0.193407, -0.213878, 1.0]], ['2, k, 21', [-0.736207, 0.0326287, 1.0]], ['2, k, 22', [-0.663994, 0.0251379, 1.0]], ['2, k, 23', [-0.150058, 0.169791, 1.0]], ['2, k, 24', [-0.0934657, 0.169351, 1.0]]]
[['2, k, 0', [-0.186624, -0.5472, 1.0]], ['2, k, 1', [-0.18975, -0.355913, 1.0]], ['2, k, 2', [-0.193807, -0.167591, 1.0]], ['2, k, 3', [-0.25613, -0.0526467, 1.0]], ['2, k, 4', [-0.375396, -0.230229, 1.0]], ['2, k, 5', [-0.557207, -0.20793, 1.0]], ['2, k, 6', [-0.679501, -0.0702351, 1.0]], ['2, k, 7', [-0.716478, -0.0180877, 1.0]], ['2, k, 8', [-0.00367974, -0.191482, 1.0]], ['2, k, 9', [0.0613429, -0.0100133, 1.0]], ['2, k, 10', [-0.0790131, 0.112659, 1.0]], ['2, k, 11', [-0.123554, 0.143516, 1.0]], ['2, k, 12', [-0.239102, -0.55065, 1.0]], ['2, k, 13', [-0.412631, -0.779705, 1.0]], ['2, k, 14', [-0.166929, -0.708472, 1.0]], ['2, k, 15', [-0.262156, -0.71522, 1.0]], ['2, k, 16', [-0.131439, -0.535765, 1.0]], ['2, k, 17', [0.0703707, -0.30135, 1.0]], ['2, k, 18', [-0.103377, -0.629168, 1.0]], ['2, k, 19', [0.00909787, -0.597637, 1.0]], ['2, k, 20', [-0.193032, -0.21428, 1.0]], ['2, k, 21', [-0.743948, 0.013946, 1.0]], ['2, k, 22', [-0.67088, 0.0140942, 1.0]], ['2, k, 23', [-0.15667, 0.167275, 1.0]], ['2, k, 24', [-0.108712, 0.171092, 1.0]]]
[['2, k, 0', [-0.185639, -0.54526, 1.0]], ['2, k, 1', [-0.18986, -0.354766, 1.0]], ['2, k, 2', [-0.194454, -0.166455, 1.0]], ['2, k, 3', [-0.260709, -0.0518487, 1.0]], ['2, k, 4', [-0.386455, -0.242945, 1.0]], ['2, k, 5', [-0.564026, -0.218404, 1.0]], ['2, k, 6', [-0.68994, -0.0892674, 1.0]], ['2, k, 7', [-0.723345, -0.04087, 1.0]], ['2, k, 8', [-0.0218143, -0.186488, 1.0]], ['2, k, 9', [0.0597368, -0.00907231, 1.0]], ['2, k, 10', [-0.0805621, 0.100899, 1.0]], ['2, k, 11', [-0.136409, 0.14236, 1.0]], ['2, k, 12', [-0.237045, -0.547711, 1.0]], ['2, k, 13', [-0.409128, -0.776051, 1.0]], ['2, k, 14', [-0.163837, -0.703537, 1.0]], ['2, k, 15', [-0.259323, -0.712293, 1.0]], ['2, k, 16', [-0.130168, -0.53132, 1.0]], ['2, k, 17', [-0.150155, -0.753572, 1.0]], ['2, k, 18', [-0.147793, -1.02298, 1.0]], ['2, k, 19', [-0.095356, -0.913672, 1.0]], ['2, k, 20', [-0.193487, -0.213256, 1.0]], ['2, k, 21', [-0.751711, 0.00117606, 1.0]], ['2, k, 22', [-0.68377, -0.002544, 1.0]], ['2, k, 23', [-0.170891, 0.169367, 1.0]], ['2, k, 24', [-0.121293, 0.170253, 1.0]]]
[['2, k, 0', [-0.182855, -0.542327, 1.0]], ['2, k, 1', [-0.190556, -0.355334, 1.0]], ['2, k, 2', [-0.204606, -0.176175, 1.0]], ['2, k, 3', [-0.263736, -0.0579053, 1.0]], ['2, k, 4', [-0.386667, -0.242181, 1.0]], ['2, k, 5', [-0.569962, -0.228991, 1.0]], ['2, k, 6', [-0.696482, -0.0974973, 1.0]], ['2, k, 7', [-0.731321, -0.0499778, 1.0]], ['2, k, 8', [-0.0183107, -0.189659, 1.0]], ['2, k, 9', [0.05288, -0.00513894, 1.0]], ['2, k, 10', [-0.0880805, 0.0973387, 1.0]], ['2, k, 11', [-0.151529, 0.141297, 1.0]], ['2, k, 12', [-0.23049, -0.540325, 1.0]], ['2, k, 13', [-0.399004, -0.766803, 1.0]], ['2, k, 14', [-0.15718, -0.687836, 1.0]], ['2, k, 15', [-0.252416, -0.704868, 1.0]], ['2, k, 16', [-0.128665, -0.530396, 1.0]], ['2, k, 17', [-0.119098, -0.774631, 1.0]], ['2, k, 18', [-0.138335, -1.03876, 1.0]], ['2, k, 19', [-0.0881684, -0.92694, 1.0]], ['2, k, 20', [-0.200219, -0.219688, 1.0]], ['2, k, 21', [-0.760612, -0.0127976, 1.0]], ['2, k, 22', [-0.663245, -0.00499311, 1.0]], ['2, k, 23', [-0.19833, 0.166512, 1.0]], ['2, k, 24', [-0.136717, 0.165903, 1.0]]]
[['2, k, 0', [-0.183195, -0.541422, 1.0]], ['2, k, 1', [-0.193929, -0.356082, 1.0]], ['2, k, 2', [-0.210236, -0.17828, 1.0]], ['2, k, 3', [-0.264809, -0.0584846, 1.0]], ['2, k, 4', [-0.389143, -0.243777, 1.0]], ['2, k, 5', [-0.568949, -0.23889, 1.0]], ['2, k, 6', [-0.705114, -0.104144, 1.0]], ['2, k, 7', [-0.736296, -0.0681298, 1.0]], ['2, k, 8', [-0.0189925, -0.189911, 1.0]], ['2, k, 9', [0.0450793, -0.00247446, 1.0]], ['2, k, 10', [-0.0962469, 0.0962198, 1.0]], ['2, k, 11', [-0.160485, 0.136972, 1.0]], ['2, k, 12', [-0.231789, -0.540391, 1.0]], ['2, k, 13', [-0.39629, -0.768551, 1.0]], ['2, k, 14', [-0.158092, -0.682793, 1.0]], ['2, k, 15', [-0.252803, -0.699391, 1.0]], ['2, k, 16', [-0.128767, -0.528813, 1.0]], ['2, k, 17', [-0.0739741, -0.810185, 1.0]], ['2, k, 18', [-0.172497, -1.04322, 1.0]], ['2, k, 19', [-0.116964, -0.935493, 1.0]], ['2, k, 20', [-0.205982, -0.221926, 1.0]], ['2, k, 21', [-0.770367, -0.0325799, 1.0]], ['2, k, 22', [-0.680074, -0.023394, 1.0]], ['2, k, 23', [-0.203817, 0.157951, 1.0]], ['2, k, 24', [-0.148003, 0.16857, 1.0]]]
[['2, k, 0', [-0.183746, -0.539371, 1.0]], ['2, k, 1', [-0.194228, -0.355757, 1.0]], ['2, k, 2', [-0.21004, -0.178074, 1.0]], ['2, k, 3', [-0.269343, -0.0618368, 1.0]], ['2, k, 4', [-0.389066, -0.244058, 1.0]], ['2, k, 5', [-0.571428, -0.246581, 1.0]], ['2, k, 6', [-0.715866, -0.155131, 1.0]], ['2, k, 7', [-0.747372, -0.0827597, 1.0]], ['2, k, 8', [-0.0276052, -0.189229, 1.0]], ['2, k, 9', [0.0325692, 0.00429126, 1.0]], ['2, k, 10', [-0.145567, 0.115926, 1.0]], ['2, k, 11', [-0.18312, 0.138449, 1.0]], ['2, k, 12', [-0.23351, -0.539443, 1.0]], ['2, k, 13', [-0.394886, -0.767542, 1.0]], ['2, k, 14', [-0.158627, -0.682022, 1.0]], ['2, k, 15', [-0.253373, -0.69793, 1.0]], ['2, k, 16', [-0.128883, -0.526159, 1.0]], ['2, k, 17', [-0.129274, -0.788906, 1.0]], ['2, k, 18', [-0.133775, -1.05189, 1.0]], ['2, k, 19', [-0.0855761, -0.938878, 1.0]], ['2, k, 20', [-0.20594, -0.221812, 1.0]], ['2, k, 21', [-0.776041, -0.0454514, 1.0]], ['2, k, 22', [-0.695921, -0.04123, 1.0]], ['2, k, 23', [-0.225444, 0.158671, 1.0]], ['2, k, 24', [-0.168881, 0.16257, 1.0]]]
[['2, k, 0', [-0.183646, -0.539114, 1.0]], ['2, k, 1', [-0.19422, -0.355692, 1.0]], ['2, k, 2', [-0.209343, -0.177503, 1.0]], ['2, k, 3', [-0.276634, -0.0655373, 1.0]], ['2, k, 4', [-0.392058, -0.246703, 1.0]], ['2, k, 5', [-0.567607, -0.260943, 1.0]], ['2, k, 6', [-0.708368, -0.165469, 1.0]], ['2, k, 7', [-0.750561, -0.100552, 1.0]], ['2, k, 8', [-0.0286571, -0.189168, 1.0]], ['2, k, 9', [0.0168254, 0.0176962, 1.0]], ['2, k, 10', [-0.147009, 0.115216, 1.0]], ['2, k, 11', [-0.191988, 0.132824, 1.0]], ['2, k, 12', [-0.233675, -0.539612, 1.0]], ['2, k, 13', [-0.39348, -0.767889, 1.0]], ['2, k, 14', [-0.148548, -0.695616, 1.0]], ['2, k, 15', [-0.245316, -0.707017, 1.0]], ['2, k, 16', [-0.128529, -0.52554, 1.0]], ['2, k, 17', [-0.127933, -0.785755, 1.0]], ['2, k, 18', [-0.130465, -1.04904, 1.0]], ['2, k, 19', [-0.083213, -0.93563, 1.0]], ['2, k, 20', [-0.205587, -0.221517, 1.0]], ['2, k, 21', [-0.785742, -0.0691635, 1.0]], ['2, k, 22', [-0.695922, -0.0541374, 1.0]], ['2, k, 23', [-0.235024, 0.149521, 1.0]], ['2, k, 24', [-0.181711, 0.159084, 1.0]]]
[['2, k, 0', [-0.183842, -0.539047, 1.0]], ['2, k, 1', [-0.194892, -0.355994, 1.0]], ['2, k, 2', [-0.209689, -0.177657, 1.0]], ['2, k, 3', [-0.27955, -0.066408, 1.0]], ['2, k, 4', [-0.393489, -0.248544, 1.0]], ['2, k, 5', [-0.565294, -0.268544, 1.0]], ['2, k, 6', [-0.710168, -0.148722, 1.0]], ['2, k, 7', [-0.753306, -0.125305, 1.0]], ['2, k, 8', [-0.0310623, -0.187736, 1.0]], ['2, k, 9', [0.00730517, 0.0192484, 1.0]], ['2, k, 10', [-0.150711, 0.112621, 1.0]], ['2, k, 11', [-0.200832, 0.127551, 1.0]], ['2, k, 12', [-0.235572, -0.542062, 1.0]], ['2, k, 13', [-0.389316, -0.769516, 1.0]], ['2, k, 14', [-0.168771, -0.646402, 1.0]], ['2, k, 15', [-0.259204, -0.680463, 1.0]], ['2, k, 16', [-0.128179, -0.52459, 1.0]], ['2, k, 17', [-0.12855, -0.7853, 1.0]], ['2, k, 18', [-0.1309, -1.04876, 1.0]], ['2, k, 19', [-0.0836968, -0.935327, 1.0]], ['2, k, 20', [-0.206009, -0.221736, 1.0]], ['2, k, 21', [-0.791381, -0.0896827, 1.0]], ['2, k, 22', [-0.693056, -0.0669252, 1.0]], ['2, k, 23', [-0.240887, 0.149236, 1.0]], ['2, k, 24', [-0.185491, 0.158473, 1.0]]]
[['2, k, 0', [-0.181386, -0.539448, 1.0]], ['2, k, 1', [-0.19487, -0.356309, 1.0]], ['2, k, 2', [-0.210502, -0.178109, 1.0]], ['2, k, 3', [-0.28667, -0.0713649, 1.0]], ['2, k, 4', [-0.394334, -0.250565, 1.0]], ['2, k, 5', [-0.566166, -0.272733, 1.0]], ['2, k, 6', [-0.71367, -0.1855, 1.0]], ['2, k, 7', [-0.762646, -0.143097, 1.0]], ['2, k, 8', [-0.0334869, -0.188512, 1.0]], ['2, k, 9', [0.00685751, 0.018685, 1.0]], ['2, k, 10', [-0.156893, 0.102796, 1.0]], ['2, k, 11', [-0.217449, 0.12439, 1.0]], ['2, k, 12', [-0.234383, -0.543913, 1.0]], ['2, k, 13', [-0.402141, -0.753969, 1.0]], ['2, k, 14', [-0.164544, -0.707428, 1.0]], ['2, k, 15', [-0.260353, -0.714578, 1.0]], ['2, k, 16', [-0.123746, -0.523862, 1.0]], ['2, k, 17', [-0.134112, -0.784365, 1.0]], ['2, k, 18', [-0.141839, -1.04626, 1.0]], ['2, k, 19', [-0.0931451, -0.933488, 1.0]], ['2, k, 20', [-0.206528, -0.222182, 1.0]], ['2, k, 21', [-0.803695, -0.108376, 1.0]], ['2, k, 22', [-0.699015, -0.0849853, 1.0]], ['2, k, 23', [-0.262975, 0.140772, 1.0]], ['2, k, 24', [-0.205217, 0.149436, 1.0]]]
[['2, k, 0', [-0.180378, -0.539659, 1.0]], ['2, k, 1', [-0.203947, -0.363584, 1.0]], ['2, k, 2', [-0.246895, -0.202144, 1.0]], ['2, k, 3', [-0.291528, -0.0780006, 1.0]], ['2, k, 4', [-0.395863, -0.24961, 1.0]], ['2, k, 5', [-0.560403, -0.301913, 1.0]], ['2, k, 6', [-0.711606, -0.219435, 1.0]], ['2, k, 7', [-0.767965, -0.160825, 1.0]], ['2, k, 8', [-0.035395, -0.18792, 1.0]], ['2, k, 9', [-0.000998363, 0.0202631, 1.0]], ['2, k, 10', [-0.165959, 0.100144, 1.0]], ['2, k, 11', [-0.225606, 0.11949, 1.0]], ['2, k, 12', [-0.234259, -0.545037, 1.0]], ['2, k, 13', [-0.406414, -0.750936, 1.0]], ['2, k, 14', [-0.167905, -0.708212, 1.0]], ['2, k, 15', [-0.263704, -0.715406, 1.0]], ['2, k, 16', [-0.122188, -0.523609, 1.0]], ['2, k, 17', [-0.135811, -0.782286, 1.0]], ['2, k, 18', [-0.144473, -1.04414, 1.0]], ['2, k, 19', [-0.095081, -0.93169, 1.0]], ['2, k, 20', [-0.234708, -0.241481, 1.0]], ['2, k, 21', [-0.804355, -0.118797, 1.0]], ['2, k, 22', [-0.745169, -0.114445, 1.0]], ['2, k, 23', [-0.268779, 0.136589, 1.0]], ['2, k, 24', [-0.210772, 0.148793, 1.0]]]
[['2, k, 0', [-0.176555, -0.541521, 1.0]], ['2, k, 1', [-0.210316, -0.37123, 1.0]], ['2, k, 2', [-0.257738, -0.209633, 1.0]], ['2, k, 3', [-0.295346, -0.0827445, 1.0]], ['2, k, 4', [-0.396715, -0.250151, 1.0]], ['2, k, 5', [-0.561071, -0.305849, 1.0]], ['2, k, 6', [-0.714452, -0.228146, 1.0]], ['2, k, 7', [-0.771541, -0.180187, 1.0]], ['2, k, 8', [-0.0389999, -0.18721, 1.0]], ['2, k, 9', [-0.00603187, 0.0211505, 1.0]], ['2, k, 10', [-0.168182, 0.0923257, 1.0]], ['2, k, 11', [-0.234988, 0.11095, 1.0]], ['2, k, 12', [-0.231643, -0.548639, 1.0]], ['2, k, 13', [-0.409692, -0.746879, 1.0]], ['2, k, 14', [-0.171294, -0.709005, 1.0]], ['2, k, 15', [-0.266984, -0.716231, 1.0]], ['2, k, 16', [-0.116975, -0.524505, 1.0]], ['2, k, 17', [-0.124096, -0.815297, 1.0]], ['2, k, 18', [-0.16966, -1.07294, 1.0]], ['2, k, 19', [-0.118786, -0.962975, 1.0]], ['2, k, 20', [-0.245898, -0.250041, 1.0]], ['2, k, 21', [-0.810191, -0.131809, 1.0]], ['2, k, 22', [-0.758579, -0.134003, 1.0]], ['2, k, 23', [-0.281157, 0.128745, 1.0]], ['2, k, 24', [-0.233084, 0.143533, 1.0]]]
[['2, k, 0', [-0.174406, -0.541702, 1.0]], ['2, k, 1', [-0.211748, -0.372864, 1.0]], ['2, k, 2', [-0.259506, -0.211141, 1.0]], ['2, k, 3', [-0.301308, -0.0853296, 1.0]], ['2, k, 4', [-0.397011, -0.249798, 1.0]], ['2, k, 5', [-0.556361, -0.316693, 1.0]], ['2, k, 6', [-0.715921, -0.241402, 1.0]], ['2, k, 7', [-0.775974, -0.193323, 1.0]], ['2, k, 8', [-0.0494962, -0.18619, 1.0]], ['2, k, 9', [-0.00934829, 0.0213507, 1.0]], ['2, k, 10', [-0.170361, 0.0889122, 1.0]], ['2, k, 11', [-0.237695, 0.110412, 1.0]], ['2, k, 12', [-0.228561, -0.548856, 1.0]], ['2, k, 13', [-0.40986, -0.742019, 1.0]], ['2, k, 14', [-0.171289, -0.70703, 1.0]], ['2, k, 15', [-0.266895, -0.715162, 1.0]], ['2, k, 16', [-0.115906, -0.524832, 1.0]], ['2, k, 17', [-0.149148, -0.791382, 1.0]], ['2, k, 18', [-0.153656, -1.0563, 1.0]], ['2, k, 19', [-0.103549, -0.944177, 1.0]], ['2, k, 20', [-0.247623, -0.251549, 1.0]], ['2, k, 21', [-0.816299, -0.155116, 1.0]], ['2, k, 22', [-0.758426, -0.144304, 1.0]], ['2, k, 23', [-0.280326, 0.130062, 1.0]], ['2, k, 24', [-0.247306, 0.148171, 1.0]]]
[['2, k, 0', [-0.173638, -0.542221, 1.0]], ['2, k, 1', [-0.213566, -0.37446, 1.0]], ['2, k, 2', [-0.261999, -0.212339, 1.0]], ['2, k, 3', [-0.306006, -0.0864446, 1.0]], ['2, k, 4', [-0.397856, -0.249498, 1.0]], ['2, k, 5', [-0.561203, -0.327433, 1.0]], ['2, k, 6', [-0.718734, -0.250546, 1.0]], ['2, k, 7', [-0.780626, -0.204586, 1.0]], ['2, k, 8', [-0.0528798, -0.187274, 1.0]], ['2, k, 9', [-0.0168423, 0.0217056, 1.0]], ['2, k, 10', [-0.175835, 0.0873709, 1.0]], ['2, k, 11', [-0.246751, 0.107459, 1.0]], ['2, k, 12', [-0.228209, -0.549654, 1.0]], ['2, k, 13', [-0.411022, -0.739862, 1.0]], ['2, k, 14', [-0.17275, -0.707572, 1.0]], ['2, k, 15', [-0.268289, -0.715764, 1.0]], ['2, k, 16', [-0.114857, -0.525244, 1.0]], ['2, k, 17', [-0.150343, -0.791344, 1.0]], ['2, k, 18', [-0.158612, -1.05524, 1.0]], ['2, k, 19', [-0.107662, -0.943537, 1.0]], ['2, k, 20', [-0.249977, -0.252829, 1.0]], ['2, k, 21', [-0.816578, -0.159686, 1.0]], ['2, k, 22', [-0.762372, -0.151788, 1.0]], ['2, k, 23', [-0.287312, 0.134265, 1.0]], ['2, k, 24', [-0.249295, 0.148502, 1.0]]]
[['2, k, 0', [-0.173696, -0.542173, 1.0]], ['2, k, 1', [-0.215689, -0.375281, 1.0]], ['2, k, 2', [-0.26399, -0.213174, 1.0]], ['2, k, 3', [-0.312459, -0.0879953, 1.0]], ['2, k, 4', [-0.398629, -0.238672, 1.0]], ['2, k, 5', [-0.567751, -0.333703, 1.0]], ['2, k, 6', [-0.727215, -0.267127, 1.0]], ['2, k, 7', [-0.77186, -0.239139, 1.0]], ['2, k, 8', [-0.0550034, -0.187362, 1.0]], ['2, k, 9', [-0.0528489, 0.0236613, 1.0]], ['2, k, 10', [-0.206069, 0.100006, 1.0]], ['2, k, 11', [-0.249019, 0.103657, 1.0]], ['2, k, 12', [-0.228626, -0.549632, 1.0]], ['2, k, 13', [-0.412759, -0.739265, 1.0]], ['2, k, 14', [-0.173135, -0.711287, 1.0]], ['2, k, 15', [-0.268907, -0.718056, 1.0]], ['2, k, 16', [-0.11486, -0.525244, 1.0]], ['2, k, 17', [-0.173328, -0.763389, 1.0]], ['2, k, 18', [-0.169092, -1.03055, 1.0]], ['2, k, 19', [-0.114031, -0.921022, 1.0]], ['2, k, 20', [-0.252034, -0.253645, 1.0]], ['2, k, 21', [-0.823004, -0.195883, 1.0]], ['2, k, 22', [-0.785278, -0.188802, 1.0]], ['2, k, 23', [-0.28996, 0.134133, 1.0]], ['2, k, 24', [-0.253994, 0.148711, 1.0]]]
[['2, k, 0', [-0.173626, -0.544502, 1.0]], ['2, k, 1', [-0.220719, -0.380935, 1.0]], ['2, k, 2', [-0.272942, -0.220533, 1.0]], ['2, k, 3', [-0.315359, -0.0936091, 1.0]], ['2, k, 4', [-0.398793, -0.239715, 1.0]], ['2, k, 5', [-0.570543, -0.340184, 1.0]], ['2, k, 6', [-0.731922, -0.279026, 1.0]], ['2, k, 7', [-0.782266, -0.244876, 1.0]], ['2, k, 8', [-0.0567794, -0.187228, 1.0]], ['2, k, 9', [-0.0551824, 0.0240705, 1.0]], ['2, k, 10', [-0.211151, 0.0971442, 1.0]], ['2, k, 11', [-0.251522, 0.0989753, 1.0]], ['2, k, 12', [-0.228999, -0.559402, 1.0]], ['2, k, 13', [-0.422815, -0.745999, 1.0]], ['2, k, 14', [-0.181526, -0.72528, 1.0]], ['2, k, 15', [-0.277021, -0.727701, 1.0]], ['2, k, 16', [-0.114815, -0.526569, 1.0]], ['2, k, 17', [-0.180775, -0.764826, 1.0]], ['2, k, 18', [-0.175994, -1.03233, 1.0]], ['2, k, 19', [-0.12, -0.923297, 1.0]], ['2, k, 20', [-0.25994, -0.260523, 1.0]], ['2, k, 21', [-0.827477, -0.204906, 1.0]], ['2, k, 22', [-0.791659, -0.193847, 1.0]], ['2, k, 23', [-0.290929, 0.131692, 1.0]], ['2, k, 24', [-0.26728, 0.144505, 1.0]]]
[['2, k, 0', [-0.175134, -0.558151, 1.0]], ['2, k, 1', [-0.223517, -0.386165, 1.0]], ['2, k, 2', [-0.273991, -0.221424, 1.0]], ['2, k, 3', [-0.320091, -0.0955997, 1.0]], ['2, k, 4', [-0.398831, -0.24111, 1.0]], ['2, k, 5', [-0.570614, -0.351519, 1.0]], ['2, k, 6', [-0.73028, -0.284197, 1.0]], ['2, k, 7', [-0.78043, -0.256516, 1.0]], ['2, k, 8', [-0.058113, -0.187681, 1.0]], ['2, k, 9', [-0.108537, 0.0195204, 1.0]], ['2, k, 10', [-0.2623, 0.0981517, 1.0]], ['2, k, 11', [-0.29416, 0.105538, 1.0]], ['2, k, 12', [-0.229447, -0.568585, 1.0]], ['2, k, 13', [-0.434964, -0.757982, 1.0]], ['2, k, 14', [-0.192495, -0.745488, 1.0]], ['2, k, 15', [-0.286118, -0.742376, 1.0]], ['2, k, 16', [-0.117181, -0.53822, 1.0]], ['2, k, 17', [-0.180333, -0.757213, 1.0]], ['2, k, 18', [-0.177979, -1.02396, 1.0]], ['2, k, 19', [-0.121152, -0.9158, 1.0]], ['2, k, 20', [-0.261251, -0.26198, 1.0]], ['2, k, 21', [-0.824507, -0.205538, 1.0]], ['2, k, 22', [-0.782976, -0.201689, 1.0]], ['2, k, 23', [-0.343674, 0.11434, 1.0]], ['2, k, 24', [-0.28097, 0.139949, 1.0]]]
[['2, k, 0', [-0.153899, -0.559943, 1.0]], ['2, k, 1', [-0.224641, -0.393324, 1.0]], ['2, k, 2', [-0.303154, -0.244962, 1.0]], ['2, k, 3', [-0.326336, -0.113056, 1.0]], ['2, k, 4', [-0.407965, -0.298565, 1.0]], ['2, k, 5', [-0.57918, -0.358319, 1.0]], ['2, k, 6', [-0.736494, -0.285428, 1.0]], ['2, k, 7', [-0.796414, -0.25519, 1.0]], ['2, k, 8', [-0.0563959, -0.193282, 1.0]], ['2, k, 9', [-0.0732985, -0.001246, 1.0]], ['2, k, 10', [-0.235044, 0.0821042, 1.0]], ['2, k, 11', [-0.301273, 0.101581, 1.0]], ['2, k, 12', [-0.202056, -0.569644, 1.0]], ['2, k, 13', [-0.429187, -0.743881, 1.0]], ['2, k, 14', [-0.197733, -0.694154, 1.0]], ['2, k, 15', [-0.287384, -0.705289, 1.0]], ['2, k, 16', [-0.102694, -0.540767, 1.0]], ['2, k, 17', [-0.180409, -0.40466, 1.0]], ['2, k, 18', [-0.169737, -0.690809, 1.0]], ['2, k, 19', [-0.18751, -0.73925, 1.0]], ['2, k, 20', [-0.280548, -0.280577, 1.0]], ['2, k, 21', [-0.841301, -0.230058, 1.0]], ['2, k, 22', [-0.759523, -0.197195, 1.0]], ['2, k, 23', [-0.351277, 0.11335, 1.0]], ['2, k, 24', [-0.289692, 0.1378, 1.0]]]
