[['2, k, 0', [-0.139221, -0.319533, 1.0]], ['2, k, 1', [-0.138833, -0.0314112, 1.0]], ['2, k, 2', [-0.137716, 0.250211, 1.0]], ['2, k, 3', [-0.141059, 0.402771, 1.0]], ['2, k, 4', [-0.315587, 0.160534, 1.0]], ['2, k, 5', [-0.407966, -0.0829415, 1.0]], ['2, k, 6', [-0.448226, -0.285312, 1.0]], ['2, k, 7', [-0.43172, -0.307278, 1.0]], ['2, k, 8', [0.0339567, 0.14293, 1.0]], ['2, k, 9', [0.131923, -0.104697, 1.0]], ['2, k, 10', [0.201904, -0.308777, 1.0]], ['2, k, 11', [0.188176, -0.344582, 1.0]], ['2, k, 12', [-0.217001, -0.311248, 1.0]], ['2, k, 13', [-0.252831, -0.598255, 1.0]], ['2, k, 14', [-0.323316, -0.882301, 1.0]], ['2, k, 15', [-0.301722, -0.992449, 1.0]], ['2, k, 16', [-0.057749, -0.319401, 1.0]], ['2, k, 17', [-0.0247778, -0.609686, 1.0]], ['2, k, 18', [0.0129423, -0.909933, 1.0]], ['2, k, 19', [0.0186615, -1.02246, 1.0]], ['2, k, 20', [-0.138124, 0.180732, 1.0]], ['2, k, 21', [-0.396124, -0.344692, 1.0]], ['2, k, 22', [-0.474868, -0.312964, 1.0]], ['2, k, 23', [0.178402, -0.398132, 1.0]], ['2, k, 24', [0.0911955, -0.354102, 1.0]]]
[['2, k, 0', [-0.136045, -0.25784, 1.0]], ['2, k, 1', [-0.137662, 0.0154546, 1.0]], ['2, k, 2', [-0.138437, 0.282928, 1.0]], ['2, k, 3', [-0.139556, 0.42063, 1.0]], ['2, k, 4', [-0.300606, 0.242751, 1.0]], ['2, k, 5', [-0.448944, 0.411025, 1.0]], ['2, k, 6', [-0.460988, 0.621598, 1.0]], ['2, k, 7', [-0.453697, 0.680883, 1.0]], ['2, k, 8', [0.00944722, 0.236513, 1.0]], ['2, k, 9', [0.151321, 0.439952, 1.0]], ['2, k, 10', [0.175532, 0.66, 1.0]], ['2, k, 11', [0.181559, 0.721942, 1.0]], ['2, k, 12', [-0.215214, -0.25506, 1.0]], ['2, k, 13', [-0.25023, -0.564635, 1.0]], ['2, k, 14', [-0.291783, -0.793522, 1.0]], ['2, k, 15', [-0.291555, -0.911799, 1.0]], ['2, k, 16', [-0.0532395, -0.253522, 1.0]], ['2, k, 17', [-0.0300027, -0.564932, 1.0]], ['2, k, 18', [-1.55611e-06, -0.7895, 1.0]], ['2, k, 19', [-0.00724677, -0.845201, 1.0]], ['2, k, 20', [-0.138399, 0.216879, 1.0]], ['2, k, 21', [-0.423899, 0.744651, 1.0]], ['2, k, 22', [-0.379745, 0.704472, 1.0]], ['2, k, 23', [0.175915, 0.781277, 1.0]], ['2, k, 24', [0.100979, 0.730252, 1.0]]]
[['2, k, 0', [-0.136503, -0.257103, 1.0]], ['2, k, 1', [-0.137983, 0.0160869, 1.0]], ['2, k, 2', [-0.138626, 0.283323, 1.0]], ['2, k, 3', [-0.140216, 0.421275, 1.0]], ['2, k, 4', [-0.301259, 0.244602, 1.0]], ['2, k, 5', [-0.450346, 0.411442, 1.0]], ['2, k, 6', [-0.460862, 0.62086, 1.0]], ['2, k, 7', [-0.449825, 0.684431, 1.0]], ['2, k, 8', [0.00998563, 0.237096, 1.0]], ['2, k, 9', [0.157462, 0.441169, 1.0]], ['2, k, 10', [0.186402, 0.665527, 1.0]], ['2, k, 11', [0.183678, 0.722303, 1.0]], ['2, k, 12', [-0.215489, -0.254211, 1.0]], ['2, k, 13', [-0.250415, -0.563937, 1.0]], ['2, k, 14', [-0.291784, -0.792785, 1.0]], ['2, k, 15', [-0.288992, -0.911273, 1.0]], ['2, k, 16', [-0.0538676, -0.252927, 1.0]], ['2, k, 17', [-0.0299587, -0.565054, 1.0]], ['2, k, 18', [-0.0028223, -0.790397, 1.0]], ['2, k, 19', [0.0104947, -0.908216, 1.0]], ['2, k, 20', [-0.138619, 0.217348, 1.0]], ['2, k, 21', [-0.419679, 0.747334, 1.0]], ['2, k, 22', [-0.374907, 0.706465, 1.0]], ['2, k, 23', [0.167031, 0.784967, 1.0]], ['2, k, 24', [0.102124, 0.732036, 1.0]]]
[['2, k, 0', [-0.13652, -0.256915, 1.0]], ['2, k, 1', [-0.137999, 0.0162892, 1.0]], ['2, k, 2', [-0.138646, 0.283495, 1.0]], ['2, k, 3', [-0.140715, 0.421688, 1.0]], ['2, k, 4', [-0.301676, 0.245658, 1.0]], ['2, k, 5', [-0.451279, 0.411755, 1.0]], ['2, k, 6', [-0.456392, 0.625566, 1.0]], ['2, k, 7', [-0.447419, 0.685175, 1.0]], ['2, k, 8', [0.0108838, 0.238389, 1.0]], ['2, k, 9', [0.16132, 0.437565, 1.0]], ['2, k, 10', [0.191495, 0.669181, 1.0]], ['2, k, 11', [0.186816, 0.721244, 1.0]], ['2, k, 12', [-0.21532, -0.253932, 1.0]], ['2, k, 13', [-0.251047, -0.565905, 1.0]], ['2, k, 14', [-0.294143, -0.816016, 1.0]], ['2, k, 15', [-0.297751, -0.93412, 1.0]], ['2, k, 16', [-0.0540583, -0.252768, 1.0]], ['2, k, 17', [-0.0294922, -0.5663, 1.0]], ['2, k, 18', [-0.00288314, -0.790516, 1.0]], ['2, k, 19', [0.0098204, -0.908389, 1.0]], ['2, k, 20', [-0.138637, 0.217535, 1.0]], ['2, k, 21', [-0.412523, 0.743359, 1.0]], ['2, k, 22', [-0.371849, 0.710665, 1.0]], ['2, k, 23', [0.178475, 0.774532, 1.0]], ['2, k, 24', [0.104524, 0.733246, 1.0]]]
[['2, k, 0', [-0.136651, -0.256725, 1.0]], ['2, k, 1', [-0.138072, 0.0165464, 1.0]], ['2, k, 2', [-0.138653, 0.283868, 1.0]], ['2, k, 3', [-0.141119, 0.422392, 1.0]], ['2, k, 4', [-0.301804, 0.246334, 1.0]], ['2, k, 5', [-0.452349, 0.412083, 1.0]], ['2, k, 6', [-0.453123, 0.628493, 1.0]], ['2, k, 7', [-0.442364, 0.686799, 1.0]], ['2, k, 8', [0.0116983, 0.23947, 1.0]], ['2, k, 9', [0.165505, 0.436086, 1.0]], ['2, k, 10', [0.196965, 0.672352, 1.0]], ['2, k, 11', [0.19106, 0.722294, 1.0]], ['2, k, 12', [-0.215278, -0.253719, 1.0]], ['2, k, 13', [-0.251898, -0.569689, 1.0]], ['2, k, 14', [-0.292547, -0.79773, 1.0]], ['2, k, 15', [-0.294752, -0.916093, 1.0]], ['2, k, 16', [-0.054493, -0.252538, 1.0]], ['2, k, 17', [-0.028679, -0.571862, 1.0]], ['2, k, 18', [-0.00346758, -0.790706, 1.0]], ['2, k, 19', [-0.0102843, -0.846372, 1.0]], ['2, k, 20', [-0.138664, 0.217884, 1.0]], ['2, k, 21', [-0.409786, 0.747397, 1.0]], ['2, k, 22', [-0.364085, 0.70832, 1.0]], ['2, k, 23', [0.182634, 0.773248, 1.0]], ['2, k, 24', [0.10374, 0.731737, 1.0]]]
[['2, k, 0', [-0.136876, -0.255929, 1.0]], ['2, k, 1', [-0.138094, 0.0170288, 1.0]], ['2, k, 2', [-0.138525, 0.284165, 1.0]], ['2, k, 3', [-0.141116, 0.422744, 1.0]], ['2, k, 4', [-0.301383, 0.247399, 1.0]], ['2, k, 5', [-0.45266, 0.414634, 1.0]], ['2, k, 6', [-0.450989, 0.62887, 1.0]], ['2, k, 7', [-0.438015, 0.687047, 1.0]], ['2, k, 8', [0.0222272, 0.250795, 1.0]], ['2, k, 9', [0.169623, 0.423025, 1.0]], ['2, k, 10', [0.204804, 0.625461, 1.0]], ['2, k, 11', [0.198519, 0.703635, 1.0]], ['2, k, 12', [-0.215574, -0.252783, 1.0]], ['2, k, 13', [-0.252087, -0.571111, 1.0]], ['2, k, 14', [-0.292049, -0.795381, 1.0]], ['2, k, 15', [-0.291685, -0.850978, 1.0]], ['2, k, 16', [-0.0546358, -0.251927, 1.0]], ['2, k, 17', [-0.0287123, -0.572167, 1.0]], ['2, k, 18', [-0.00237823, -0.790187, 1.0]], ['2, k, 19', [-0.00543894, -0.845797, 1.0]], ['2, k, 20', [-0.138576, 0.218226, 1.0]], ['2, k, 21', [-0.405728, 0.752022, 1.0]], ['2, k, 22', [-0.361261, 0.708188, 1.0]], ['2, k, 23', [0.195773, 0.767456, 1.0]], ['2, k, 24', [0.117181, 0.726314, 1.0]]]
[['2, k, 0', [-0.136933, -0.255645, 1.0]], ['2, k, 1', [-0.13816, 0.0170998, 1.0]], ['2, k, 2', [-0.138819, 0.283958, 1.0]], ['2, k, 3', [-0.14037, 0.422656, 1.0]], ['2, k, 4', [-0.301494, 0.247769, 1.0]], ['2, k, 5', [-0.452581, 0.414014, 1.0]], ['2, k, 6', [-0.450683, 0.62605, 1.0]], ['2, k, 7', [-0.438621, 0.686115, 1.0]], ['2, k, 8', [0.0214885, 0.249748, 1.0]], ['2, k, 9', [0.171107, 0.417535, 1.0]], ['2, k, 10', [0.204234, 0.619721, 1.0]], ['2, k, 11', [0.200981, 0.701728, 1.0]], ['2, k, 12', [-0.215654, -0.252424, 1.0]], ['2, k, 13', [-0.251829, -0.570773, 1.0]], ['2, k, 14', [-0.294725, -0.803506, 1.0]], ['2, k, 15', [-0.294746, -0.858996, 1.0]], ['2, k, 16', [-0.0546609, -0.251755, 1.0]], ['2, k, 17', [-0.0286056, -0.57203, 1.0]], ['2, k, 18', [-0.00288375, -0.789851, 1.0]], ['2, k, 19', [-0.00634886, -0.845439, 1.0]], ['2, k, 20', [-0.138792, 0.218153, 1.0]], ['2, k, 21', [-0.399117, 0.750657, 1.0]], ['2, k, 22', [-0.369174, 0.711389, 1.0]], ['2, k, 23', [0.200774, 0.760674, 1.0]], ['2, k, 24', [0.11783, 0.723853, 1.0]]]
[['2, k, 0', [-0.136877, -0.255495, 1.0]], ['2, k, 1', [-0.138144, 0.0172968, 1.0]], ['2, k, 2', [-0.138846, 0.284244, 1.0]], ['2, k, 3', [-0.139614, 0.423241, 1.0]], ['2, k, 4', [-0.301798, 0.248375, 1.0]], ['2, k, 5', [-0.452519, 0.413472, 1.0]], ['2, k, 6', [-0.449355, 0.62391, 1.0]], ['2, k, 7', [-0.434222, 0.68641, 1.0]], ['2, k, 8', [0.0211962, 0.248944, 1.0]], ['2, k, 9', [0.1726, 0.41548, 1.0]], ['2, k, 10', [0.205266, 0.617784, 1.0]], ['2, k, 11', [0.202254, 0.704847, 1.0]], ['2, k, 12', [-0.215486, -0.252192, 1.0]], ['2, k, 13', [-0.250508, -0.568045, 1.0]], ['2, k, 14', [-0.294745, -0.80332, 1.0]], ['2, k, 15', [-0.292461, -0.921605, 1.0]], ['2, k, 16', [-0.054658, -0.251676, 1.0]], ['2, k, 17', [-0.0282947, -0.573207, 1.0]], ['2, k, 18', [-0.00263907, -0.791206, 1.0]], ['2, k, 19', [-0.00645676, -0.846772, 1.0]], ['2, k, 20', [-0.138805, 0.218424, 1.0]], ['2, k, 21', [-0.395967, 0.748211, 1.0]], ['2, k, 22', [-0.365931, 0.71131, 1.0]], ['2, k, 23', [0.198349, 0.763272, 1.0]], ['2, k, 24', [0.114819, 0.722033, 1.0]]]
[['2, k, 0', [-0.136841, -0.25543, 1.0]], ['2, k, 1', [-0.138075, 0.0174114, 1.0]], ['2, k, 2', [-0.138742, 0.284227, 1.0]], ['2, k, 3', [-0.139272, 0.423274, 1.0]], ['2, k, 4', [-0.301724, 0.24855, 1.0]], ['2, k, 5', [-0.451864, 0.413969, 1.0]], ['2, k, 6', [-0.446309, 0.625907, 1.0]], ['2, k, 7', [-0.431678, 0.687264, 1.0]], ['2, k, 8', [0.0211013, 0.248374, 1.0]], ['2, k, 9', [0.174869, 0.414587, 1.0]], ['2, k, 10', [0.208152, 0.617114, 1.0]], ['2, k, 11', [0.20293, 0.707427, 1.0]], ['2, k, 12', [-0.215393, -0.252116, 1.0]], ['2, k, 13', [-0.251342, -0.570639, 1.0]], ['2, k, 14', [-0.294678, -0.806655, 1.0]], ['2, k, 15', [-0.291105, -0.924898, 1.0]], ['2, k, 16', [-0.054639, -0.251554, 1.0]], ['2, k, 17', [-0.0283785, -0.573462, 1.0]], ['2, k, 18', [-0.000891511, -0.791381, 1.0]], ['2, k, 19', [-0.0048732, -0.846919, 1.0]], ['2, k, 20', [-0.138706, 0.218458, 1.0]], ['2, k, 21', [-0.402808, 0.750395, 1.0]], ['2, k, 22', [-0.362523, 0.711927, 1.0]], ['2, k, 23', [0.200131, 0.768836, 1.0]], ['2, k, 24', [0.118547, 0.725052, 1.0]]]
[['2, k, 0', [-0.136397, -0.255119, 1.0]], ['2, k, 1', [-0.137788, 0.0176197, 1.0]], ['2, k, 2', [-0.138491, 0.284319, 1.0]], ['2, k, 3', [-0.138453, 0.423631, 1.0]], ['2, k, 4', [-0.301641, 0.248709, 1.0]], ['2, k, 5', [-0.451229, 0.415239, 1.0]], ['2, k, 6', [-0.44441, 0.627594, 1.0]], ['2, k, 7', [-0.430511, 0.691718, 1.0]], ['2, k, 8', [0.0211483, 0.248087, 1.0]], ['2, k, 9', [0.177673, 0.413956, 1.0]], ['2, k, 10', [0.209723, 0.616767, 1.0]], ['2, k, 11', [0.206762, 0.700734, 1.0]], ['2, k, 12', [-0.214742, -0.251603, 1.0]], ['2, k, 13', [-0.251298, -0.568215, 1.0]], ['2, k, 14', [-0.29264, -0.798286, 1.0]], ['2, k, 15', [-0.289764, -0.916771, 1.0]], ['2, k, 16', [-0.0542261, -0.251342, 1.0]], ['2, k, 17', [-0.0283853, -0.573514, 1.0]], ['2, k, 18', [-0.00369803, -0.793263, 1.0]], ['2, k, 19', [-0.00775226, -0.848769, 1.0]], ['2, k, 20', [-0.138437, 0.21859, 1.0]], ['2, k, 21', [-0.390931, 0.757077, 1.0]], ['2, k, 22', [-0.365955, 0.715691, 1.0]], ['2, k, 23', [0.202635, 0.767139, 1.0]], ['2, k, 24', [0.118694, 0.722672, 1.0]]]
[['2, k, 0', [-0.13628, -0.254965, 1.0]], ['2, k, 1', [-0.137648, 0.0178088, 1.0]], ['2, k, 2', [-0.138265, 0.284529, 1.0]], ['2, k, 3', [-0.137375, 0.42386, 1.0]], ['2, k, 4', [-0.300678, 0.249492, 1.0]], ['2, k, 5', [-0.450403, 0.41664, 1.0]], ['2, k, 6', [-0.442961, 0.629654, 1.0]], ['2, k, 7', [-0.429323, 0.692166, 1.0]], ['2, k, 8', [0.021217, 0.247924, 1.0]], ['2, k, 9', [0.180609, 0.412637, 1.0]], ['2, k, 10', [0.211265, 0.615737, 1.0]], ['2, k, 11', [0.20989, 0.699724, 1.0]], ['2, k, 12', [-0.214623, -0.251489, 1.0]], ['2, k, 13', [-0.251746, -0.570327, 1.0]], ['2, k, 14', [-0.292337, -0.794535, 1.0]], ['2, k, 15', [-0.293639, -0.850047, 1.0]], ['2, k, 16', [-0.0541166, -0.251179, 1.0]], ['2, k, 17', [-0.0284233, -0.573518, 1.0]], ['2, k, 18', [0.00275675, -0.817539, 1.0]], ['2, k, 19', [-0.00203571, -0.872758, 1.0]], ['2, k, 20', [-0.138229, 0.218805, 1.0]], ['2, k, 21', [-0.392336, 0.756945, 1.0]], ['2, k, 22', [-0.471483, 0.712702, 1.0]], ['2, k, 23', [0.200933, 0.769754, 1.0]], ['2, k, 24', [0.128614, 0.720392, 1.0]]]
[['2, k, 0', [-0.136251, -0.254956, 1.0]], ['2, k, 1', [-0.137343, 0.0180622, 1.0]], ['2, k, 2', [-0.137388, 0.285238, 1.0]], ['2, k, 3', [-0.136782, 0.423956, 1.0]], ['2, k, 4', [-0.300664, 0.249625, 1.0]], ['2, k, 5', [-0.449716, 0.417151, 1.0]], ['2, k, 6', [-0.441552, 0.630606, 1.0]], ['2, k, 7', [-0.427688, 0.692111, 1.0]], ['2, k, 8', [0.0212667, 0.247665, 1.0]], ['2, k, 9', [0.183338, 0.41563, 1.0]], ['2, k, 10', [0.2131, 0.618864, 1.0]], ['2, k, 11', [0.211984, 0.699054, 1.0]], ['2, k, 12', [-0.214411, -0.251427, 1.0]], ['2, k, 13', [-0.251899, -0.570806, 1.0]], ['2, k, 14', [-0.2913, -0.787889, 1.0]], ['2, k, 15', [-0.292621, -0.843422, 1.0]], ['2, k, 16', [-0.0541449, -0.2512, 1.0]], ['2, k, 17', [-0.0284293, -0.573699, 1.0]], ['2, k, 18', [0.00760406, -0.803805, 1.0]], ['2, k, 19', [0.0027429, -0.859121, 1.0]], ['2, k, 20', [-0.137513, 0.219384, 1.0]], ['2, k, 21', [-0.386558, 0.754474, 1.0]], ['2, k, 22', [-0.466664, 0.717974, 1.0]], ['2, k, 23', [0.207344, 0.762012, 1.0]], ['2, k, 24', [0.136459, 0.720526, 1.0]]]
[['2, k, 0', [-0.136234, -0.254926, 1.0]], ['2, k, 1', [-0.13708, 0.0183405, 1.0]], ['2, k, 2', [-0.136843, 0.285661, 1.0]], ['2, k, 3', [-0.135875, 0.424161, 1.0]], ['2, k, 4', [-0.300542, 0.249731, 1.0]], ['2, k, 5', [-0.449031, 0.417767, 1.0]], ['2, k, 6', [-0.441022, 0.630433, 1.0]], ['2, k, 7', [-0.426713, 0.693263, 1.0]], ['2, k, 8', [0.021414, 0.247344, 1.0]], ['2, k, 9', [0.184644, 0.41364, 1.0]], ['2, k, 10', [0.214562, 0.616784, 1.0]], ['2, k, 11', [0.212777, 0.69787, 1.0]], ['2, k, 12', [-0.214396, -0.25135, 1.0]], ['2, k, 13', [-0.250277, -0.565466, 1.0]], ['2, k, 14', [-0.291416, -0.787759, 1.0]], ['2, k, 15', [-0.28655, -0.906071, 1.0]], ['2, k, 16', [-0.0541035, -0.251213, 1.0]], ['2, k, 17', [-0.028405, -0.573684, 1.0]], ['2, k, 18', [0.000631699, -0.799201, 1.0]], ['2, k, 19', [-0.00415645, -0.85456, 1.0]], ['2, k, 20', [-0.137035, 0.219776, 1.0]], ['2, k, 21', [-0.392968, 0.752724, 1.0]], ['2, k, 22', [-0.46417, 0.721987, 1.0]], ['2, k, 23', [0.205715, 0.765713, 1.0]], ['2, k, 24', [0.136466, 0.720055, 1.0]]]
[['2, k, 0', [-0.136047, -0.254612, 1.0]], ['2, k, 1', [-0.136724, 0.0187495, 1.0]], ['2, k, 2', [-0.136437, 0.285875, 1.0]], ['2, k, 3', [-0.135039, 0.424272, 1.0]], ['2, k, 4', [-0.300391, 0.249878, 1.0]], ['2, k, 5', [-0.448572, 0.417994, 1.0]], ['2, k, 6', [-0.439935, 0.63111, 1.0]], ['2, k, 7', [-0.425278, 0.692664, 1.0]], ['2, k, 8', [0.0238053, 0.247581, 1.0]], ['2, k, 9', [0.185617, 0.412449, 1.0]], ['2, k, 10', [0.215268, 0.615571, 1.0]], ['2, k, 11', [0.214004, 0.696114, 1.0]], ['2, k, 12', [-0.214075, -0.251012, 1.0]], ['2, k, 13', [-0.250427, -0.565582, 1.0]], ['2, k, 14', [-0.291593, -0.787202, 1.0]], ['2, k, 15', [-0.287106, -0.905656, 1.0]], ['2, k, 16', [-0.054043, -0.250871, 1.0]], ['2, k, 17', [-0.0283703, -0.573649, 1.0]], ['2, k, 18', [0.00155094, -0.797278, 1.0]], ['2, k, 19', [-0.00249567, -0.852624, 1.0]], ['2, k, 20', [-0.136634, 0.220049, 1.0]], ['2, k, 21', [-0.388155, 0.752219, 1.0]], ['2, k, 22', [-0.465875, 0.718758, 1.0]], ['2, k, 23', [0.21488, 0.755667, 1.0]], ['2, k, 24', [0.130876, 0.7196, 1.0]]]
[['2, k, 0', [-0.135739, -0.254486, 1.0]], ['2, k, 1', [-0.136193, 0.0189531, 1.0]], ['2, k, 2', [-0.135864, 0.286032, 1.0]], ['2, k, 3', [-0.134094, 0.424861, 1.0]], ['2, k, 4', [-0.299097, 0.252884, 1.0]], ['2, k, 5', [-0.446975, 0.417392, 1.0]], ['2, k, 6', [-0.43938, 0.631384, 1.0]], ['2, k, 7', [-0.424735, 0.690937, 1.0]], ['2, k, 8', [0.0251791, 0.247485, 1.0]], ['2, k, 9', [0.186669, 0.4108, 1.0]], ['2, k, 10', [0.215794, 0.613898, 1.0]], ['2, k, 11', [0.214179, 0.696163, 1.0]], ['2, k, 12', [-0.213283, -0.250728, 1.0]], ['2, k, 13', [-0.250554, -0.565823, 1.0]], ['2, k, 14', [-0.291937, -0.788784, 1.0]], ['2, k, 15', [-0.288465, -0.907369, 1.0]], ['2, k, 16', [-0.0540104, -0.250865, 1.0]], ['2, k, 17', [-0.0280983, -0.573798, 1.0]], ['2, k, 18', [0.00185233, -0.796952, 1.0]], ['2, k, 19', [-0.00343375, -0.852307, 1.0]], ['2, k, 20', [-0.136063, 0.220217, 1.0]], ['2, k, 21', [-0.385106, 0.75318, 1.0]], ['2, k, 22', [-0.459048, 0.72514, 1.0]], ['2, k, 23', [0.213421, 0.760911, 1.0]], ['2, k, 24', [0.131946, 0.718089, 1.0]]]
[['2, k, 0', [-0.135628, -0.25444, 1.0]], ['2, k, 1', [-0.135375, 0.0191813, 1.0]], ['2, k, 2', [-0.133998, 0.286421, 1.0]], ['2, k, 3', [-0.133411, 0.425055, 1.0]], ['2, k, 4', [-0.299072, 0.252758, 1.0]], ['2, k, 5', [-0.446894, 0.417421, 1.0]], ['2, k, 6', [-0.439062, 0.631279, 1.0]], ['2, k, 7', [-0.424829, 0.690481, 1.0]], ['2, k, 8', [0.0260766, 0.247442, 1.0]], ['2, k, 9', [0.187065, 0.410314, 1.0]], ['2, k, 10', [0.216663, 0.613184, 1.0]], ['2, k, 11', [0.215309, 0.694432, 1.0]], ['2, k, 12', [-0.213153, -0.250701, 1.0]], ['2, k, 13', [-0.251004, -0.571872, 1.0]], ['2, k, 14', [-0.291105, -0.792732, 1.0]], ['2, k, 15', [-0.289895, -0.911286, 1.0]], ['2, k, 16', [-0.0539564, -0.250836, 1.0]], ['2, k, 17', [-0.0278426, -0.574834, 1.0]], ['2, k, 18', [0.00295951, -0.795617, 1.0]], ['2, k, 19', [-0.00199408, -0.850951, 1.0]], ['2, k, 20', [-0.134488, 0.22056, 1.0]], ['2, k, 21', [-0.385461, 0.751009, 1.0]], ['2, k, 22', [-0.467408, 0.701098, 1.0]], ['2, k, 23', [0.203327, 0.761681, 1.0]], ['2, k, 24', [0.132758, 0.71417, 1.0]]]
[['2, k, 0', [-0.135493, -0.254419, 1.0]], ['2, k, 1', [-0.134956, 0.0191954, 1.0]], ['2, k, 2', [-0.133406, 0.286378, 1.0]], ['2, k, 3', [-0.133171, 0.425131, 1.0]], ['2, k, 4', [-0.299019, 0.252648, 1.0]], ['2, k, 5', [-0.446665, 0.417471, 1.0]], ['2, k, 6', [-0.438025, 0.630901, 1.0]], ['2, k, 7', [-0.423488, 0.687425, 1.0]], ['2, k, 8', [0.0268594, 0.247374, 1.0]], ['2, k, 9', [0.188112, 0.409089, 1.0]], ['2, k, 10', [0.217311, 0.611768, 1.0]], ['2, k, 11', [0.215262, 0.692477, 1.0]], ['2, k, 12', [-0.212831, -0.250796, 1.0]], ['2, k, 13', [-0.251006, -0.571859, 1.0]], ['2, k, 14', [-0.292221, -0.797065, 1.0]], ['2, k, 15', [-0.290172, -0.915408, 1.0]], ['2, k, 16', [-0.0540508, -0.250732, 1.0]], ['2, k, 17', [-0.0277855, -0.574914, 1.0]], ['2, k, 18', [-0.00224777, -0.793918, 1.0]], ['2, k, 19', [-0.00684585, -0.849272, 1.0]], ['2, k, 20', [-0.13393, 0.220529, 1.0]], ['2, k, 21', [-0.381128, 0.745919, 1.0]], ['2, k, 22', [-0.462963, 0.711213, 1.0]], ['2, k, 23', [0.203484, 0.756255, 1.0]], ['2, k, 24', [0.130396, 0.715524, 1.0]]]
[['2, k, 0', [-0.135368, -0.254399, 1.0]], ['2, k, 1', [-0.134516, 0.0193987, 1.0]], ['2, k, 2', [-0.132699, 0.286754, 1.0]], ['2, k, 3', [-0.132849, 0.4254, 1.0]], ['2, k, 4', [-0.299013, 0.252627, 1.0]], ['2, k, 5', [-0.445967, 0.41831, 1.0]], ['2, k, 6', [-0.438116, 0.626515, 1.0]], ['2, k, 7', [-0.424079, 0.684804, 1.0]], ['2, k, 8', [0.0274298, 0.247409, 1.0]], ['2, k, 9', [0.189089, 0.407486, 1.0]], ['2, k, 10', [0.218211, 0.609358, 1.0]], ['2, k, 11', [0.21545, 0.6919, 1.0]], ['2, k, 12', [-0.212484, -0.250738, 1.0]], ['2, k, 13', [-0.251007, -0.571757, 1.0]], ['2, k, 14', [-0.290308, -0.791678, 1.0]], ['2, k, 15', [-0.288398, -0.910238, 1.0]], ['2, k, 16', [-0.0542127, -0.250817, 1.0]], ['2, k, 17', [-0.0274631, -0.575386, 1.0]], ['2, k, 18', [-0.0027832, -0.795916, 1.0]], ['2, k, 19', [-0.00714624, -0.85124, 1.0]], ['2, k, 20', [-0.133285, 0.220858, 1.0]], ['2, k, 21', [-0.385867, 0.747268, 1.0]], ['2, k, 22', [-0.468626, 0.703743, 1.0]], ['2, k, 23', [0.210095, 0.753667, 1.0]], ['2, k, 24', [0.129532, 0.710779, 1.0]]]
[['2, k, 0', [-0.134835, -0.254526, 1.0]], ['2, k, 1', [-0.133747, 0.0195338, 1.0]], ['2, k, 2', [-0.131818, 0.287166, 1.0]], ['2, k, 3', [-0.132307, 0.42583, 1.0]], ['2, k, 4', [-0.298769, 0.252282, 1.0]], ['2, k, 5', [-0.445805, 0.416891, 1.0]], ['2, k, 6', [-0.437162, 0.625179, 1.0]], ['2, k, 7', [-0.421774, 0.679601, 1.0]], ['2, k, 8', [0.0279177, 0.24722, 1.0]], ['2, k, 9', [0.190798, 0.405137, 1.0]], ['2, k, 10', [0.218613, 0.606313, 1.0]], ['2, k, 11', [0.213848, 0.686488, 1.0]], ['2, k, 12', [-0.211746, -0.250982, 1.0]], ['2, k, 13', [-0.250693, -0.571786, 1.0]], ['2, k, 14', [-0.290326, -0.791555, 1.0]], ['2, k, 15', [-0.2884, -0.910125, 1.0]], ['2, k, 16', [-0.0539167, -0.250897, 1.0]], ['2, k, 17', [-0.0272751, -0.574573, 1.0]], ['2, k, 18', [-0.00278586, -0.795797, 1.0]], ['2, k, 19', [0.0134918, -0.913283, 1.0]], ['2, k, 20', [-0.132426, 0.221198, 1.0]], ['2, k, 21', [-0.386614, 0.738931, 1.0]], ['2, k, 22', [-0.465172, 0.688628, 1.0]], ['2, k, 23', [0.201299, 0.753938, 1.0]], ['2, k, 24', [0.131832, 0.705961, 1.0]]]
