[['2, k, 0', [-0.201084, -0.09685765, 1.0]], ['2, k, 1', [-0.1946929, 0.2222494, 1.0]], ['2, k, 2', [-0.1869612, 0.5294228, 1.0]], ['2, k, 3', [-0.1813464, 0.6567944, 1.0]], ['2, k, 4', [-0.3488234, 0.3983348, 1.0]], ['2, k, 5', [-0.4274131, 0.1771371, 1.0]], ['2, k, 6', [-0.4728017, -0.05157176, 1.0]], ['2, k, 7', [-0.4856192, -0.1168158, 1.0]], ['2, k, 8', [-0.0197505, 0.383679, 1.0]], ['2, k, 9', [0.04326663, 0.1679501, 1.0]], ['2, k, 10', [0.02521004, -0.008522309, 1.0]], ['2, k, 11', [-0.004095446, -0.06811177, 1.0]], ['2, k, 12', [-0.2742132, -0.09073457, 1.0]], ['2, k, 13', [-0.2879902, -0.4165297, 1.0]], ['2, k, 14', [-0.2862221, -0.6929298, 1.0]], ['2, k, 15', [-0.3047692, -0.7485147, 1.0]], ['2, k, 16', [-0.1208886, -0.09978183, 1.0]], ['2, k, 17', [-0.1470569, -0.4250768, 1.0]], ['2, k, 18', [-0.113711, -0.6855507, 1.0]], ['2, k, 19', [-0.07068449, -0.7380476, 1.0]], ['2, k, 20', [-0.1891038, 0.4542649, 1.0]], ['2, k, 21', [-0.4883958, -0.1796111, 1.0]], ['2, k, 22', [-0.5124919, -0.093531, 1.0]], ['2, k, 23', [-0.01871276, -0.1463553, 1.0]], ['2, k, 24', [-0.05175304, -0.03739557, 1.0]]]
[['2, k, 0', [-0.2023456, -0.09521682, 1.0]], ['2, k, 1', [-0.1970934, 0.2234496, 1.0]], ['2, k, 2', [-0.1910896, 0.530372, 1.0]], ['2, k, 3', [-0.1838201, 0.6573116, 1.0]], ['2, k, 4', [-0.3259679, 0.3924986, 1.0]], ['2, k, 5', [-0.4478531, 0.2434667, 1.0]], ['2, k, 6', [-0.3594573, 0.4215842, 1.0]], ['2, k, 7', [-0.3689191, 0.4430765, 1.0]], ['2, k, 8', [-0.02040932, 0.3842188, 1.0]], ['2, k, 9', [0.04314034, 0.171293, 1.0]], ['2, k, 10', [0.02344331, -0.009065107, 1.0]], ['2, k, 11', [-0.007299676, -0.06533058, 1.0]], ['2, k, 12', [-0.2760414, -0.08832672, 1.0]], ['2, k, 13', [-0.2882625, -0.4085751, 1.0]], ['2, k, 14', [-0.2907615, -0.6923745, 1.0]], ['2, k, 15', [-0.3067752, -0.7488765, 1.0]], ['2, k, 16', [-0.1216938, -0.09862738, 1.0]], ['2, k, 17', [-0.1485894, -0.4230157, 1.0]], ['2, k, 18', [-0.1123001, -0.6849136, 1.0]], ['2, k, 19', [-0.07011569, -0.7393004, 1.0]], ['2, k, 20', [-0.1927363, 0.4552616, 1.0]], ['2, k, 21', [-0.3378322, 0.4970626, 1.0]], ['2, k, 22', [-0.4162378, 0.453586, 1.0]], ['2, k, 23', [-0.01796155, -0.1456154, 1.0]], ['2, k, 24', [-0.05567391, -0.03945453, 1.0]]]
[['2, k, 0', [-0.2022912, -0.09511443, 1.0]], ['2, k, 1', [-0.1970658, 0.2235173, 1.0]], ['2, k, 2', [-0.1910719, 0.5303968, 1.0]], ['2, k, 3', [-0.1836745, 0.6573449, 1.0]], ['2, k, 4', [-0.3255784, 0.3922999, 1.0]], ['2, k, 5', [-0.4476251, 0.2435112, 1.0]], ['2, k, 6', [-0.3618759, 0.4265386, 1.0]], ['2, k, 7', [-0.3693893, 0.4392412, 1.0]], ['2, k, 8', [-0.02040099, 0.3842764, 1.0]], ['2, k, 9', [0.04290474, 0.1715026, 1.0]], ['2, k, 10', [0.02302008, -0.01069704, 1.0]], ['2, k, 11', [-0.007359651, -0.06729686, 1.0]], ['2, k, 12', [-0.2760212, -0.08821659, 1.0]], ['2, k, 13', [-0.2891054, -0.4077681, 1.0]], ['2, k, 14', [-0.2907447, -0.6923859, 1.0]], ['2, k, 15', [-0.3067938, -0.7490126, 1.0]], ['2, k, 16', [-0.1215991, -0.0985485, 1.0]], ['2, k, 17', [-0.1485626, -0.422893, 1.0]], ['2, k, 18', [-0.1125646, -0.6844639, 1.0]], ['2, k, 19', [-0.07048046, -0.7388485, 1.0]], ['2, k, 20', [-0.1927182, 0.4552967, 1.0]], ['2, k, 21', [-0.33706, 0.4915498, 1.0]], ['2, k, 22', [-0.415059, 0.4526491, 1.0]], ['2, k, 23', [-0.02058144, -0.1465541, 1.0]], ['2, k, 24', [-0.05601186, -0.03841174, 1.0]]]
[['2, k, 0', [-0.2023463, -0.09514642, 1.0]], ['2, k, 1', [-0.1970532, 0.2235004, 1.0]], ['2, k, 2', [-0.1909005, 0.530371, 1.0]], ['2, k, 3', [-0.1835316, 0.6573014, 1.0]], ['2, k, 4', [-0.3255378, 0.3924265, 1.0]], ['2, k, 5', [-0.4616954, 0.2168576, 1.0]], ['2, k, 6', [-0.388372, 0.3667102, 1.0]], ['2, k, 7', [-0.374373, 0.4279435, 1.0]], ['2, k, 8', [-0.02038147, 0.3842709, 1.0]], ['2, k, 9', [0.0428745, 0.1711883, 1.0]], ['2, k, 10', [0.02314651, -0.01054133, 1.0]], ['2, k, 11', [-0.007308611, -0.06713531, 1.0]], ['2, k, 12', [-0.2760859, -0.08824258, 1.0]], ['2, k, 13', [-0.2894173, -0.4085211, 1.0]], ['2, k, 14', [-0.2906932, -0.6925729, 1.0]], ['2, k, 15', [-0.3066645, -0.7490132, 1.0]], ['2, k, 16', [-0.121658, -0.0986049, 1.0]], ['2, k, 17', [-0.1485891, -0.4229251, 1.0]], ['2, k, 18', [-0.1118877, -0.6846411, 1.0]], ['2, k, 19', [-0.07029711, -0.7389507, 1.0]], ['2, k, 20', [-0.1926071, 0.4552743, 1.0]], ['2, k, 21', [-0.3364345, 0.4822714, 1.0]], ['2, k, 22', [-0.4256361, 0.4382323, 1.0]], ['2, k, 23', [-0.01957652, -0.1466469, 1.0]], ['2, k, 24', [-0.05735036, -0.06216354, 1.0]]]
[['2, k, 0', [-0.2023485, -0.09531915, 1.0]], ['2, k, 1', [-0.1970008, 0.2234354, 1.0]], ['2, k, 2', [-0.1907602, 0.5303488, 1.0]], ['2, k, 3', [-0.1834239, 0.6573544, 1.0]], ['2, k, 4', [-0.3253707, 0.3928843, 1.0]], ['2, k, 5', [-0.4511283, 0.2127863, 1.0]], ['2, k, 6', [-0.4139949, 0.3204078, 1.0]], ['2, k, 7', [-0.3861393, 0.396022, 1.0]], ['2, k, 8', [-0.02037675, 0.3842511, 1.0]], ['2, k, 9', [0.04294079, 0.1712223, 1.0]], ['2, k, 10', [0.02263831, -0.0119175, 1.0]], ['2, k, 11', [-0.006377106, -0.06596652, 1.0]], ['2, k, 12', [-0.2760449, -0.08845284, 1.0]], ['2, k, 13', [-0.2895676, -0.408685, 1.0]], ['2, k, 14', [-0.2905225, -0.6923383, 1.0]], ['2, k, 15', [-0.3069091, -0.7487668, 1.0]], ['2, k, 16', [-0.121678, -0.09878062, 1.0]], ['2, k, 17', [-0.1486864, -0.4230241, 1.0]], ['2, k, 18', [-0.1119553, -0.6845162, 1.0]], ['2, k, 19', [-0.06918226, -0.7387803, 1.0]], ['2, k, 20', [-0.1924978, 0.4552424, 1.0]], ['2, k, 21', [-0.3494764, 0.4507197, 1.0]], ['2, k, 22', [-0.4349069, 0.4084601, 1.0]], ['2, k, 23', [-0.01963047, -0.1434041, 1.0]], ['2, k, 24', [-0.0575089, -0.03327103, 1.0]]]
[['2, k, 0', [-0.202136, -0.09534995, 1.0]], ['2, k, 1', [-0.1968587, 0.2233773, 1.0]], ['2, k, 2', [-0.1906423, 0.5302619, 1.0]], ['2, k, 3', [-0.183384, 0.6573713, 1.0]], ['2, k, 4', [-0.325518, 0.3944433, 1.0]], ['2, k, 5', [-0.4492962, 0.2100699, 1.0]], ['2, k, 6', [-0.4143559, 0.3170211, 1.0]], ['2, k, 7', [-0.3924102, 0.3806578, 1.0]], ['2, k, 8', [-0.02000101, 0.384318, 1.0]], ['2, k, 9', [0.0430828, 0.1712347, 1.0]], ['2, k, 10', [0.02297277, -0.01106079, 1.0]], ['2, k, 11', [-0.006997178, -0.06623071, 1.0]], ['2, k, 12', [-0.2756884, -0.08847917, 1.0]], ['2, k, 13', [-0.2869773, -0.4095038, 1.0]], ['2, k, 14', [-0.2915092, -0.693156, 1.0]], ['2, k, 15', [-0.3069828, -0.7489328, 1.0]], ['2, k, 16', [-0.1215573, -0.098814, 1.0]], ['2, k, 17', [-0.1490491, -0.4228704, 1.0]], ['2, k, 18', [-0.1116669, -0.6845095, 1.0]], ['2, k, 19', [-0.06921346, -0.7387942, 1.0]], ['2, k, 20', [-0.1923765, 0.4551643, 1.0]], ['2, k, 21', [-0.3654785, 0.4318316, 1.0]], ['2, k, 22', [-0.4391296, 0.3922253, 1.0]], ['2, k, 23', [-0.01866575, -0.1436424, 1.0]], ['2, k, 24', [-0.05741946, -0.03410769, 1.0]]]
[['2, k, 0', [-0.2020989, -0.09545985, 1.0]], ['2, k, 1', [-0.1968037, 0.2233069, 1.0]], ['2, k, 2', [-0.190549, 0.5302021, 1.0]], ['2, k, 3', [-0.1832225, 0.6573041, 1.0]], ['2, k, 4', [-0.3257577, 0.3950447, 1.0]], ['2, k, 5', [-0.4490959, 0.1972017, 1.0]], ['2, k, 6', [-0.4042329, 0.3127551, 1.0]], ['2, k, 7', [-0.3994884, 0.3521089, 1.0]], ['2, k, 8', [-0.01998283, 0.3842965, 1.0]], ['2, k, 9', [0.04295129, 0.1717441, 1.0]], ['2, k, 10', [0.0230871, -0.01067587, 1.0]], ['2, k, 11', [-0.007399596, -0.06714855, 1.0]], ['2, k, 12', [-0.2756161, -0.08860578, 1.0]], ['2, k, 13', [-0.28744, -0.4099964, 1.0]], ['2, k, 14', [-0.2916316, -0.6929812, 1.0]], ['2, k, 15', [-0.3070244, -0.7488747, 1.0]], ['2, k, 16', [-0.1215344, -0.09893045, 1.0]], ['2, k, 17', [-0.1505902, -0.4231997, 1.0]], ['2, k, 18', [-0.1120969, -0.6843144, 1.0]], ['2, k, 19', [-0.07011004, -0.7382168, 1.0]], ['2, k, 20', [-0.1922957, 0.455104, 1.0]], ['2, k, 21', [-0.3624623, 0.4075833, 1.0]], ['2, k, 22', [-0.4426377, 0.3712116, 1.0]], ['2, k, 23', [-0.02294257, -0.1462317, 1.0]], ['2, k, 24', [-0.05740832, -0.03400863, 1.0]]]
[['2, k, 0', [-0.2021095, -0.09552024, 1.0]], ['2, k, 1', [-0.1967749, 0.2232733, 1.0]], ['2, k, 2', [-0.1904416, 0.5301682, 1.0]], ['2, k, 3', [-0.1830726, 0.6573184, 1.0]], ['2, k, 4', [-0.3285784, 0.398151, 1.0]], ['2, k, 5', [-0.4460652, 0.1960838, 1.0]], ['2, k, 6', [-0.4056195, 0.3054981, 1.0]], ['2, k, 7', [-0.406484, 0.3265924, 1.0]], ['2, k, 8', [-0.01996317, 0.3842714, 1.0]], ['2, k, 9', [0.04288292, 0.1716664, 1.0]], ['2, k, 10', [0.02311337, -0.01091233, 1.0]], ['2, k, 11', [-0.006804284, -0.06740535, 1.0]], ['2, k, 12', [-0.2756044, -0.0887207, 1.0]], ['2, k, 13', [-0.2851734, -0.410656, 1.0]], ['2, k, 14', [-0.2915817, -0.6931071, 1.0]], ['2, k, 15', [-0.3070918, -0.7490833, 1.0]], ['2, k, 16', [-0.1215522, -0.09895924, 1.0]], ['2, k, 17', [-0.1504766, -0.4232522, 1.0]], ['2, k, 18', [-0.1121647, -0.684339, 1.0]], ['2, k, 19', [-0.07026687, -0.7380531, 1.0]], ['2, k, 20', [-0.1922151, 0.4550708, 1.0]], ['2, k, 21', [-0.3797949, 0.3754635, 1.0]], ['2, k, 22', [-0.4486338, 0.3425162, 1.0]], ['2, k, 23', [-0.01955552, -0.1464954, 1.0]], ['2, k, 24', [-0.05691341, -0.04060375, 1.0]]]
[['2, k, 0', [-0.2019927, -0.09565914, 1.0]], ['2, k, 1', [-0.196612, 0.2231672, 1.0]], ['2, k, 2', [-0.1901978, 0.5300838, 1.0]], ['2, k, 3', [-0.1829578, 0.6573306, 1.0]], ['2, k, 4', [-0.3293083, 0.398446, 1.0]], ['2, k, 5', [-0.4381202, 0.192252, 1.0]], ['2, k, 6', [-0.4109452, 0.2871362, 1.0]], ['2, k, 7', [-0.4142975, 0.2996599, 1.0]], ['2, k, 8', [-0.01995344, 0.3842391, 1.0]], ['2, k, 9', [0.04273161, 0.1718512, 1.0]], ['2, k, 10', [0.02318668, -0.01049554, 1.0]], ['2, k, 11', [-0.007244674, -0.06637771, 1.0]], ['2, k, 12', [-0.2754065, -0.08899049, 1.0]], ['2, k, 13', [-0.2840629, -0.4105631, 1.0]], ['2, k, 14', [-0.2915939, -0.693119, 1.0]], ['2, k, 15', [-0.3071095, -0.7489876, 1.0]], ['2, k, 16', [-0.1214879, -0.09901717, 1.0]], ['2, k, 17', [-0.1513135, -0.4233347, 1.0]], ['2, k, 18', [-0.1118649, -0.6844333, 1.0]], ['2, k, 19', [-0.07034316, -0.7381724, 1.0]], ['2, k, 20', [-0.1919944, 0.4549819, 1.0]], ['2, k, 21', [-0.3870514, 0.3451484, 1.0]], ['2, k, 22', [-0.4564596, 0.3165897, 1.0]], ['2, k, 23', [-0.02099305, -0.1457248, 1.0]], ['2, k, 24', [-0.05754064, -0.03545721, 1.0]]]
[['2, k, 0', [-0.2019927, -0.09565534, 1.0]], ['2, k, 1', [-0.1965728, 0.2231785, 1.0]], ['2, k, 2', [-0.1900442, 0.5301059, 1.0]], ['2, k, 3', [-0.1824538, 0.6573011, 1.0]], ['2, k, 4', [-0.3334082, 0.4000766, 1.0]], ['2, k, 5', [-0.4354469, 0.1892888, 1.0]], ['2, k, 6', [-0.4179482, 0.2646761, 1.0]], ['2, k, 7', [-0.4232273, 0.267611, 1.0]], ['2, k, 8', [-0.01925492, 0.3848852, 1.0]], ['2, k, 9', [0.04271812, 0.1721392, 1.0]], ['2, k, 10', [0.02317394, -0.0104148, 1.0]], ['2, k, 11', [-0.007420234, -0.06699812, 1.0]], ['2, k, 12', [-0.2753921, -0.08899377, 1.0]], ['2, k, 13', [-0.2827942, -0.4104815, 1.0]], ['2, k, 14', [-0.2915622, -0.6931009, 1.0]], ['2, k, 15', [-0.3071681, -0.7488971, 1.0]], ['2, k, 16', [-0.1215022, -0.09899555, 1.0]], ['2, k, 17', [-0.151457, -0.4233478, 1.0]], ['2, k, 18', [-0.1118622, -0.6844151, 1.0]], ['2, k, 19', [-0.07035224, -0.7382017, 1.0]], ['2, k, 20', [-0.1918761, 0.4550022, 1.0]], ['2, k, 21', [-0.4014821, 0.3087548, 1.0]], ['2, k, 22', [-0.4637038, 0.287042, 1.0]], ['2, k, 23', [-0.01956569, -0.1464792, 1.0]], ['2, k, 24', [-0.05719358, -0.03613492, 1.0]]]
[['2, k, 0', [-0.2019671, -0.09566512, 1.0]], ['2, k, 1', [-0.1964337, 0.2231653, 1.0]], ['2, k, 2', [-0.1896952, 0.5300949, 1.0]], ['2, k, 3', [-0.1822266, 0.6572826, 1.0]], ['2, k, 4', [-0.3336238, 0.4000459, 1.0]], ['2, k, 5', [-0.434666, 0.1887113, 1.0]], ['2, k, 6', [-0.4290196, 0.1993412, 1.0]], ['2, k, 7', [-0.4326608, 0.2325933, 1.0]], ['2, k, 8', [-0.01924765, 0.3847933, 1.0]], ['2, k, 9', [0.043591, 0.1754946, 1.0]], ['2, k, 10', [0.02340903, -0.009889014, 1.0]], ['2, k, 11', [-0.006557226, -0.06757801, 1.0]], ['2, k, 12', [-0.2753431, -0.08901338, 1.0]], ['2, k, 13', [-0.2817739, -0.4109173, 1.0]], ['2, k, 14', [-0.2917092, -0.6931224, 1.0]], ['2, k, 15', [-0.3070979, -0.7489085, 1.0]], ['2, k, 16', [-0.1214926, -0.09899806, 1.0]], ['2, k, 17', [-0.1518753, -0.4234347, 1.0]], ['2, k, 18', [-0.1119621, -0.6843917, 1.0]], ['2, k, 19', [-0.07085336, -0.7379336, 1.0]], ['2, k, 20', [-0.1915866, 0.454991, 1.0]], ['2, k, 21', [-0.4179453, 0.2647871, 1.0]], ['2, k, 22', [-0.4716924, 0.254135, 1.0]], ['2, k, 23', [-0.01955452, -0.1463984, 1.0]], ['2, k, 24', [-0.05712905, -0.03715035, 1.0]]]
[['2, k, 0', [-0.2019424, -0.09574742, 1.0]], ['2, k, 1', [-0.196122, 0.2230618, 1.0]], ['2, k, 2', [-0.1887397, 0.5300098, 1.0]], ['2, k, 3', [-0.1820636, 0.6572666, 1.0]], ['2, k, 4', [-0.3337048, 0.399888, 1.0]], ['2, k, 5', [-0.4218118, 0.229413, 1.0]], ['2, k, 6', [-0.435487, 0.2024377, 1.0]], ['2, k, 7', [-0.4448021, 0.1959514, 1.0]], ['2, k, 8', [-0.01924446, 0.3847665, 1.0]], ['2, k, 9', [0.04337731, 0.174926, 1.0]], ['2, k, 10', [0.02336387, -0.01064128, 1.0]], ['2, k, 11', [-0.00680035, -0.06785937, 1.0]], ['2, k, 12', [-0.2753057, -0.08906707, 1.0]], ['2, k, 13', [-0.28117, -0.4109859, 1.0]], ['2, k, 14', [-0.2917204, -0.6929978, 1.0]], ['2, k, 15', [-0.3071965, -0.748832, 1.0]], ['2, k, 16', [-0.1214769, -0.09913261, 1.0]], ['2, k, 17', [-0.1520318, -0.4235609, 1.0]], ['2, k, 18', [-0.1116946, -0.6848592, 1.0]], ['2, k, 19', [-0.06791541, -0.7388066, 1.0]], ['2, k, 20', [-0.1908215, 0.454896, 1.0]], ['2, k, 21', [-0.4332962, 0.2175049, 1.0]], ['2, k, 22', [-0.4832944, 0.2178075, 1.0]], ['2, k, 23', [-0.01955262, -0.1464166, 1.0]], ['2, k, 24', [-0.05683884, -0.03586091, 1.0]]]
[['2, k, 0', [-0.20187, -0.09574764, 1.0]], ['2, k, 1', [-0.1958321, 0.2231013, 1.0]], ['2, k, 2', [-0.188188, 0.530113, 1.0]], ['2, k, 3', [-0.1818723, 0.6573168, 1.0]], ['2, k, 4', [-0.3340586, 0.3998427, 1.0]], ['2, k, 5', [-0.4287912, 0.2086304, 1.0]], ['2, k, 6', [-0.4461866, 0.170894, 1.0]], ['2, k, 7', [-0.4538861, 0.1594578, 1.0]], ['2, k, 8', [-0.01909859, 0.3847151, 1.0]], ['2, k, 9', [0.04334274, 0.1743798, 1.0]], ['2, k, 10', [0.02351738, -0.01037122, 1.0]], ['2, k, 11', [-0.0062399, -0.06781396, 1.0]], ['2, k, 12', [-0.2751909, -0.08904239, 1.0]], ['2, k, 13', [-0.2807381, -0.4110375, 1.0]], ['2, k, 14', [-0.2914771, -0.692993, 1.0]], ['2, k, 15', [-0.3072349, -0.748702, 1.0]], ['2, k, 16', [-0.1214359, -0.0991467, 1.0]], ['2, k, 17', [-0.152075, -0.4235765, 1.0]], ['2, k, 18', [-0.1116549, -0.684941, 1.0]], ['2, k, 19', [-0.06883597, -0.7386853, 1.0]], ['2, k, 20', [-0.1903324, 0.4549838, 1.0]], ['2, k, 21', [-0.4426628, 0.168136, 1.0]], ['2, k, 22', [-0.490206, 0.1843301, 1.0]], ['2, k, 23', [-0.019692, -0.1466004, 1.0]], ['2, k, 24', [-0.05698007, -0.04364324, 1.0]]]
[['2, k, 0', [-0.2018709, -0.0959186, 1.0]], ['2, k, 1', [-0.1956525, 0.2230126, 1.0]], ['2, k, 2', [-0.1877325, 0.5300991, 1.0]], ['2, k, 3', [-0.1814822, 0.657337, 1.0]], ['2, k, 4', [-0.334307, 0.39961, 1.0]], ['2, k, 5', [-0.4295095, 0.2071494, 1.0]], ['2, k, 6', [-0.4575437, 0.1410482, 1.0]], ['2, k, 7', [-0.4624788, 0.1289722, 1.0]], ['2, k, 8', [-0.01903214, 0.3845408, 1.0]], ['2, k, 9', [0.04309797, 0.1733626, 1.0]], ['2, k, 10', [0.02371294, -0.01027591, 1.0]], ['2, k, 11', [-0.006614882, -0.06673437, 1.0]], ['2, k, 12', [-0.275168, -0.08937121, 1.0]], ['2, k, 13', [-0.2801797, -0.4111984, 1.0]], ['2, k, 14', [-0.2914701, -0.6929923, 1.0]], ['2, k, 15', [-0.3073102, -0.7486712, 1.0]], ['2, k, 16', [-0.1214462, -0.09920446, 1.0]], ['2, k, 17', [-0.1521278, -0.4235936, 1.0]], ['2, k, 18', [-0.1117583, -0.6847954, 1.0]], ['2, k, 19', [-0.06960346, -0.7383808, 1.0]], ['2, k, 20', [-0.189954, 0.4549468, 1.0]], ['2, k, 21', [-0.4585989, 0.1165068, 1.0]], ['2, k, 22', [-0.5026497, 0.1472038, 1.0]], ['2, k, 23', [-0.01899998, -0.145398, 1.0]], ['2, k, 24', [-0.05594794, -0.06051773, 1.0]]]
[['2, k, 0', [-0.2018218, -0.0959986, 1.0]], ['2, k, 1', [-0.1954936, 0.2229272, 1.0]], ['2, k, 2', [-0.1874806, 0.5300144, 1.0]], ['2, k, 3', [-0.1811854, 0.6572075, 1.0]], ['2, k, 4', [-0.3345437, 0.3995104, 1.0]], ['2, k, 5', [-0.4297639, 0.2060423, 1.0]], ['2, k, 6', [-0.4627865, 0.1183158, 1.0]], ['2, k, 7', [-0.4708917, 0.09967835, 1.0]], ['2, k, 8', [-0.01902854, 0.384511, 1.0]], ['2, k, 9', [0.04364552, 0.1720791, 1.0]], ['2, k, 10', [0.02353099, -0.01144086, 1.0]], ['2, k, 11', [-0.007017817, -0.06707475, 1.0]], ['2, k, 12', [-0.2750928, -0.08945155, 1.0]], ['2, k, 13', [-0.2800232, -0.4113171, 1.0]], ['2, k, 14', [-0.29171, -0.6931513, 1.0]], ['2, k, 15', [-0.3073392, -0.7488428, 1.0]], ['2, k, 16', [-0.1214206, -0.09927347, 1.0]], ['2, k, 17', [-0.1521458, -0.4237695, 1.0]], ['2, k, 18', [-0.1117556, -0.6847816, 1.0]], ['2, k, 19', [-0.06944777, -0.7384114, 1.0]], ['2, k, 20', [-0.1897205, 0.4548622, 1.0]], ['2, k, 21', [-0.4639665, 0.08076683, 1.0]], ['2, k, 22', [-0.5055298, 0.1196896, 1.0]], ['2, k, 23', [-0.01954688, -0.1464037, 1.0]], ['2, k, 24', [-0.05709332, -0.032933, 1.0]]]
[['2, k, 0', [-0.2017052, -0.09614939, 1.0]], ['2, k, 1', [-0.1953097, 0.2228714, 1.0]], ['2, k, 2', [-0.1872368, 0.5300471, 1.0]], ['2, k, 3', [-0.1803748, 0.6570498, 1.0]], ['2, k, 4', [-0.3346214, 0.3994053, 1.0]], ['2, k, 5', [-0.4299231, 0.2057464, 1.0]], ['2, k, 6', [-0.4721196, 0.107447, 1.0]], ['2, k, 7', [-0.4687563, 0.06924549, 1.0]], ['2, k, 8', [-0.01902559, 0.3844644, 1.0]], ['2, k, 9', [0.04384686, 0.1710293, 1.0]], ['2, k, 10', [0.02360464, -0.01137785, 1.0]], ['2, k, 11', [-0.006838014, -0.06792646, 1.0]], ['2, k, 12', [-0.2749279, -0.08968073, 1.0]], ['2, k, 13', [-0.2796015, -0.4114552, 1.0]], ['2, k, 14', [-0.2917131, -0.6931637, 1.0]], ['2, k, 15', [-0.3073206, -0.7488502, 1.0]], ['2, k, 16', [-0.1213434, -0.0993605, 1.0]], ['2, k, 17', [-0.1521565, -0.4238657, 1.0]], ['2, k, 18', [-0.1122372, -0.6844247, 1.0]], ['2, k, 19', [-0.06949349, -0.7384757, 1.0]], ['2, k, 20', [-0.1894896, 0.4548723, 1.0]], ['2, k, 21', [-0.4626828, 0.0390989, 1.0]], ['2, k, 22', [-0.5020799, 0.0897957, 1.0]], ['2, k, 23', [-0.01867564, -0.1466325, 1.0]], ['2, k, 24', [-0.05679472, -0.04334893, 1.0]]]
[['2, k, 0', [-0.2017047, -0.09615205, 1.0]], ['2, k, 1', [-0.1951969, 0.2228541, 1.0]], ['2, k, 2', [-0.1869226, 0.5300002, 1.0]], ['2, k, 3', [-0.1801009, 0.6570104, 1.0]], ['2, k, 4', [-0.3347539, 0.3992522, 1.0]], ['2, k, 5', [-0.4317018, 0.2021681, 1.0]], ['2, k, 6', [-0.4568391, 0.07112192, 1.0]], ['2, k, 7', [-0.4712277, 0.03645273, 1.0]], ['2, k, 8', [-0.01900298, 0.3844151, 1.0]], ['2, k, 9', [0.04385441, 0.1709239, 1.0]], ['2, k, 10', [0.02369177, -0.0112542, 1.0]], ['2, k, 11', [-0.004468835, -0.06684572, 1.0]], ['2, k, 12', [-0.2749235, -0.0896861, 1.0]], ['2, k, 13', [-0.2795115, -0.4115078, 1.0]], ['2, k, 14', [-0.2912596, -0.6928762, 1.0]], ['2, k, 15', [-0.307573, -0.7487491, 1.0]], ['2, k, 16', [-0.1213532, -0.09935524, 1.0]], ['2, k, 17', [-0.1517485, -0.4238692, 1.0]], ['2, k, 18', [-0.1122622, -0.6845048, 1.0]], ['2, k, 19', [-0.06950889, -0.7385695, 1.0]], ['2, k, 20', [-0.1892276, 0.4548354, 1.0]], ['2, k, 21', [-0.4672977, 0.0001226569, 1.0]], ['2, k, 22', [-0.5046827, 0.06164706, 1.0]], ['2, k, 23', [-0.01665264, -0.1431573, 1.0]], ['2, k, 24', [-0.05378241, -0.04878747, 1.0]]]
[['2, k, 0', [-0.2015179, -0.0962437, 1.0]], ['2, k, 1', [-0.1949446, 0.2227673, 1.0]], ['2, k, 2', [-0.1866982, 0.5299305, 1.0]], ['2, k, 3', [-0.1796077, 0.6569067, 1.0]], ['2, k, 4', [-0.3348603, 0.3991501, 1.0]], ['2, k, 5', [-0.4332292, 0.199418, 1.0]], ['2, k, 6', [-0.4576545, 0.06081006, 1.0]], ['2, k, 7', [-0.471175, 0.009555213, 1.0]], ['2, k, 8', [-0.01874302, 0.3843991, 1.0]], ['2, k, 9', [0.04390286, 0.1701552, 1.0]], ['2, k, 10', [0.02392984, -0.01104898, 1.0]], ['2, k, 11', [-0.003526328, -0.06814074, 1.0]], ['2, k, 12', [-0.274694, -0.08981558, 1.0]], ['2, k, 13', [-0.2792308, -0.4114729, 1.0]], ['2, k, 14', [-0.2909769, -0.6923937, 1.0]], ['2, k, 15', [-0.3075612, -0.7488225, 1.0]], ['2, k, 16', [-0.121198, -0.09941217, 1.0]], ['2, k, 17', [-0.1516714, -0.4238866, 1.0]], ['2, k, 18', [-0.1126687, -0.6843952, 1.0]], ['2, k, 19', [-0.06955021, -0.73844, 1.0]], ['2, k, 20', [-0.1889892, 0.4547622, 1.0]], ['2, k, 21', [-0.4698838, -0.03355533, 1.0]], ['2, k, 22', [-0.5066811, 0.0398306, 1.0]], ['2, k, 23', [-0.01865423, -0.1467309, 1.0]], ['2, k, 24', [-0.0524727, -0.03129502, 1.0]]]
