[['2, k, 0', [-0.1792226, -0.1661348, 1.0]], ['2, k, 1', [-0.178655, 0.09623196, 1.0]], ['2, k, 2', [-0.1807517, 0.3538994, 1.0]], ['2, k, 3', [-0.1883309, 0.480892, 1.0]], ['2, k, 4', [-0.3259517, 0.2472019, 1.0]], ['2, k, 5', [-0.3646104, 0.04389562, 1.0]], ['2, k, 6', [-0.2934423, -0.13354, 1.0]], ['2, k, 7', [-0.2961051, -0.1444768, 1.0]], ['2, k, 8', [-0.02624983, 0.2538792, 1.0]], ['2, k, 9', [0.02682495, 0.0001454997, 1.0]], ['2, k, 10', [0.07829928, -0.1701073, 1.0]], ['2, k, 11', [0.09230382, -0.1877293, 1.0]], ['2, k, 12', [-0.2510413, -0.1660322, 1.0]], ['2, k, 13', [-0.2657775, -0.2546879, 1.0]], ['2, k, 14', [-0.2615584, -0.6003812, 1.0]], ['2, k, 15', [-0.2479646, -0.6636457, 1.0]], ['2, k, 16', [-0.1034871, -0.1625946, 1.0]], ['2, k, 17', [0.01935086, -0.2619859, 1.0]], ['2, k, 18', [0.0111093, -0.6049281, 1.0]], ['2, k, 19', [0.02485488, -0.6631964, 1.0]], ['2, k, 20', [-0.1805856, 0.2901529, 1.0]], ['2, k, 21', [-0.2840632, -0.1629395, 1.0]], ['2, k, 22', [-0.2617992, -0.1245742, 1.0]], ['2, k, 23', [0.1305806, -0.2211317, 1.0]], ['2, k, 24', [0.06181426, -0.21388, 1.0]]]
[['2, k, 0', [-0.1744537, -0.158861, 1.0]], ['2, k, 1', [-0.1802561, 0.1028479, 1.0]], ['2, k, 2', [-0.1865609, 0.3582099, 1.0]], ['2, k, 3', [-0.1849218, 0.4861206, 1.0]], ['2, k, 4', [-0.3275502, 0.2476487, 1.0]], ['2, k, 5', [-0.3652351, 0.04416148, 1.0]], ['2, k, 6', [-0.2942128, -0.131179, 1.0]], ['2, k, 7', [-0.2698419, -0.1463441, 1.0]], ['2, k, 8', [-0.03296581, 0.2494324, 1.0]], ['2, k, 9', [0.02216086, 0.06001391, 1.0]], ['2, k, 10', [-0.02200417, 0.2649264, 1.0]], ['2, k, 11', [0.03330866, 0.2903478, 1.0]], ['2, k, 12', [-0.245912, -0.1587205, 1.0]], ['2, k, 13', [-0.2679352, -0.2546981, 1.0]], ['2, k, 14', [-0.253886, -0.6024214, 1.0]], ['2, k, 15', [-0.2483145, -0.6637233, 1.0]], ['2, k, 16', [-0.09935543, -0.1557178, 1.0]], ['2, k, 17', [0.0202677, -0.2627895, 1.0]], ['2, k, 18', [0.01454127, -0.6046104, 1.0]], ['2, k, 19', [0.02546988, -0.6648195, 1.0]], ['2, k, 20', [-0.1850797, 0.2952068, 1.0]], ['2, k, 21', [-0.220312, -0.2063136, 1.0]], ['2, k, 22', [-0.2356463, -0.1265954, 1.0]], ['2, k, 23', [0.03280348, 0.3417405, 1.0]], ['2, k, 24', [0.001456568, 0.326679, 1.0]]]
[['2, k, 0', [-0.1748198, -0.1588581, 1.0]], ['2, k, 1', [-0.1808375, 0.1027974, 1.0]], ['2, k, 2', [-0.1871499, 0.3581854, 1.0]], ['2, k, 3', [-0.1847001, 0.4859288, 1.0]], ['2, k, 4', [-0.3275139, 0.247506, 1.0]], ['2, k, 5', [-0.3651137, 0.04419031, 1.0]], ['2, k, 6', [-0.295084, -0.1324, 1.0]], ['2, k, 7', [-0.2720506, -0.1480218, 1.0]], ['2, k, 8', [-0.0326329, 0.2493818, 1.0]], ['2, k, 9', [0.0222588, 0.0599547, 1.0]], ['2, k, 10', [-0.02477603, 0.2630411, 1.0]], ['2, k, 11', [0.02782624, 0.2954977, 1.0]], ['2, k, 12', [-0.2463067, -0.1586173, 1.0]], ['2, k, 13', [-0.2679987, -0.2547569, 1.0]], ['2, k, 14', [-0.2539184, -0.6023557, 1.0]], ['2, k, 15', [-0.2484161, -0.6636502, 1.0]], ['2, k, 16', [-0.0996793, -0.1557885, 1.0]], ['2, k, 17', [0.02027323, -0.2625397, 1.0]], ['2, k, 18', [0.01450317, -0.603667, 1.0]], ['2, k, 19', [0.02486275, -0.6634618, 1.0]], ['2, k, 20', [-0.1856637, 0.2951701, 1.0]], ['2, k, 21', [-0.2232263, -0.20683, 1.0]], ['2, k, 22', [-0.2401632, -0.1200829, 1.0]], ['2, k, 23', [0.02961513, 0.3512851, 1.0]], ['2, k, 24', [-0.006711816, 0.3156033, 1.0]]]
[['2, k, 0', [-0.1765629, -0.1590804, 1.0]], ['2, k, 1', [-0.1814099, 0.1024829, 1.0]], ['2, k, 2', [-0.187126, 0.3579116, 1.0]], ['2, k, 3', [-0.1846866, 0.485973, 1.0]], ['2, k, 4', [-0.3275505, 0.2474931, 1.0]], ['2, k, 5', [-0.3651433, 0.04376141, 1.0]], ['2, k, 6', [-0.2944229, -0.1321646, 1.0]], ['2, k, 7', [-0.2669671, -0.1429503, 1.0]], ['2, k, 8', [-0.03247174, 0.2492625, 1.0]], ['2, k, 9', [0.02247768, 0.05980439, 1.0]], ['2, k, 10', [-0.009420294, 0.2538764, 1.0]], ['2, k, 11', [0.02933986, 0.2938716, 1.0]], ['2, k, 12', [-0.2477976, -0.1585416, 1.0]], ['2, k, 13', [-0.2679951, -0.2546724, 1.0]], ['2, k, 14', [-0.2539089, -0.602264, 1.0]], ['2, k, 15', [-0.248679, -0.6639432, 1.0]], ['2, k, 16', [-0.1016251, -0.1563148, 1.0]], ['2, k, 17', [0.02033606, -0.2623618, 1.0]], ['2, k, 18', [0.01445811, -0.603574, 1.0]], ['2, k, 19', [0.02496651, -0.6633934, 1.0]], ['2, k, 20', [-0.1857415, 0.2949175, 1.0]], ['2, k, 21', [-0.2265898, -0.1922937, 1.0]], ['2, k, 22', [-0.2380586, -0.1223416, 1.0]], ['2, k, 23', [0.02072025, 0.3444289, 1.0]], ['2, k, 24', [-0.009422444, 0.3172868, 1.0]]]
[['2, k, 0', [-0.176585, -0.1589846, 1.0]], ['2, k, 1', [-0.1815835, 0.1025372, 1.0]], ['2, k, 2', [-0.1873538, 0.3579344, 1.0]], ['2, k, 3', [-0.1845143, 0.4854462, 1.0]], ['2, k, 4', [-0.3275255, 0.2475384, 1.0]], ['2, k, 5', [-0.3650702, 0.04369771, 1.0]], ['2, k, 6', [-0.2936551, -0.1318872, 1.0]], ['2, k, 7', [-0.2643353, -0.1438152, 1.0]], ['2, k, 8', [-0.03207645, 0.2492659, 1.0]], ['2, k, 9', [0.02260544, 0.05974374, 1.0]], ['2, k, 10', [-0.002542734, 0.2494245, 1.0]], ['2, k, 11', [0.02916166, 0.2953303, 1.0]], ['2, k, 12', [-0.2478255, -0.158373, 1.0]], ['2, k, 13', [-0.268, -0.254702, 1.0]], ['2, k, 14', [-0.2537295, -0.6029392, 1.0]], ['2, k, 15', [-0.2485051, -0.6644563, 1.0]], ['2, k, 16', [-0.1016389, -0.1562499, 1.0]], ['2, k, 17', [0.02034417, -0.2623675, 1.0]], ['2, k, 18', [0.01451499, -0.6036431, 1.0]], ['2, k, 19', [0.02433207, -0.663353, 1.0]], ['2, k, 20', [-0.1859706, 0.2949444, 1.0]], ['2, k, 21', [-0.2202044, -0.1973458, 1.0]], ['2, k, 22', [-0.2364579, -0.1206698, 1.0]], ['2, k, 23', [0.02947274, 0.3491824, 1.0]], ['2, k, 24', [-0.005047011, 0.3014976, 1.0]]]
[['2, k, 0', [-0.1766516, -0.158991, 1.0]], ['2, k, 1', [-0.1816278, 0.1024834, 1.0]], ['2, k, 2', [-0.187316, 0.3578279, 1.0]], ['2, k, 3', [-0.1842655, 0.4855974, 1.0]], ['2, k, 4', [-0.3275326, 0.2475134, 1.0]], ['2, k, 5', [-0.365134, 0.04387043, 1.0]], ['2, k, 6', [-0.29394, -0.1319142, 1.0]], ['2, k, 7', [-0.2649116, -0.1408197, 1.0]], ['2, k, 8', [-0.03190231, 0.249268, 1.0]], ['2, k, 9', [0.02151126, 0.05940089, 1.0]], ['2, k, 10', [-0.0007208859, 0.256041, 1.0]], ['2, k, 11', [0.02898964, 0.2944518, 1.0]], ['2, k, 12', [-0.2478714, -0.1583712, 1.0]], ['2, k, 13', [-0.2679803, -0.2547326, 1.0]], ['2, k, 14', [-0.2537013, -0.6027959, 1.0]], ['2, k, 15', [-0.2484615, -0.664078, 1.0]], ['2, k, 16', [-0.1017203, -0.1562617, 1.0]], ['2, k, 17', [0.02039201, -0.2616968, 1.0]], ['2, k, 18', [0.01405451, -0.6044673, 1.0]], ['2, k, 19', [0.0221685, -0.6650544, 1.0]], ['2, k, 20', [-0.1859624, 0.2948583, 1.0]], ['2, k, 21', [-0.2262912, -0.1900241, 1.0]], ['2, k, 22', [-0.2326863, -0.1295766, 1.0]], ['2, k, 23', [0.02744005, 0.3475208, 1.0]], ['2, k, 24', [-0.01428238, 0.3194094, 1.0]]]
[['2, k, 0', [-0.1767382, -0.1591614, 1.0]], ['2, k, 1', [-0.181579, 0.1022002, 1.0]], ['2, k, 2', [-0.1865064, 0.3570551, 1.0]], ['2, k, 3', [-0.1842477, 0.4852468, 1.0]], ['2, k, 4', [-0.3271239, 0.2472252, 1.0]], ['2, k, 5', [-0.364592, 0.04307653, 1.0]], ['2, k, 6', [-0.2865002, -0.1253607, 1.0]], ['2, k, 7', [-0.250462, -0.1610699, 1.0]], ['2, k, 8', [-0.03173878, 0.2492782, 1.0]], ['2, k, 9', [0.02175396, 0.05947094, 1.0]], ['2, k, 10', [-0.01251636, 0.2586046, 1.0]], ['2, k, 11', [0.02891382, 0.2942086, 1.0]], ['2, k, 12', [-0.2479322, -0.1585102, 1.0]], ['2, k, 13', [-0.2679648, -0.2547784, 1.0]], ['2, k, 14', [-0.2521843, -0.6039476, 1.0]], ['2, k, 15', [-0.2468507, -0.6654638, 1.0]], ['2, k, 16', [-0.1018185, -0.1564433, 1.0]], ['2, k, 17', [0.02028457, -0.261671, 1.0]], ['2, k, 18', [0.014214, -0.6039385, 1.0]], ['2, k, 19', [0.02330311, -0.6645916, 1.0]], ['2, k, 20', [-0.1854454, 0.2942168, 1.0]], ['2, k, 21', [-0.2177598, -0.2211982, 1.0]], ['2, k, 22', [-0.2197097, -0.1440255, 1.0]], ['2, k, 23', [0.0390353, 0.3514675, 1.0]], ['2, k, 24', [-0.007582054, 0.3109548, 1.0]]]
[['2, k, 0', [-0.1734224, -0.1585403, 1.0]], ['2, k, 1', [-0.1810603, 0.1023806, 1.0]], ['2, k, 2', [-0.1866213, 0.3571699, 1.0]], ['2, k, 3', [-0.1850044, 0.4860282, 1.0]], ['2, k, 4', [-0.3270721, 0.2471721, 1.0]], ['2, k, 5', [-0.364649, 0.04354503, 1.0]], ['2, k, 6', [-0.2945165, -0.1344548, 1.0]], ['2, k, 7', [-0.2622086, -0.145106, 1.0]], ['2, k, 8', [-0.03175548, 0.2492262, 1.0]], ['2, k, 9', [0.02178727, 0.05943433, 1.0]], ['2, k, 10', [-0.02410867, 0.2641647, 1.0]], ['2, k, 11', [0.02794784, 0.2938932, 1.0]], ['2, k, 12', [-0.24488, -0.1585481, 1.0]], ['2, k, 13', [-0.268058, -0.2548772, 1.0]], ['2, k, 14', [-0.252325, -0.6031055, 1.0]], ['2, k, 15', [-0.2469106, -0.6647906, 1.0]], ['2, k, 16', [-0.09804703, -0.1549844, 1.0]], ['2, k, 17', [0.0203556, -0.2617956, 1.0]], ['2, k, 18', [0.0140372, -0.6045924, 1.0]], ['2, k, 19', [0.02246706, -0.6641902, 1.0]], ['2, k, 20', [-0.1854532, 0.2942825, 1.0]], ['2, k, 21', [-0.2172892, -0.1985626, 1.0]], ['2, k, 22', [-0.2371962, -0.1186051, 1.0]], ['2, k, 23', [0.03065629, 0.3510875, 1.0]], ['2, k, 24', [-0.006447027, 0.307221, 1.0]]]
[['2, k, 0', [-0.1737679, -0.1586106, 1.0]], ['2, k, 1', [-0.1811416, 0.1023144, 1.0]], ['2, k, 2', [-0.1866542, 0.3571143, 1.0]], ['2, k, 3', [-0.184892, 0.4860157, 1.0]], ['2, k, 4', [-0.3270047, 0.2471536, 1.0]], ['2, k, 5', [-0.364201, 0.04260373, 1.0]], ['2, k, 6', [-0.2863977, -0.1275426, 1.0]], ['2, k, 7', [-0.2562184, -0.1573048, 1.0]], ['2, k, 8', [-0.03167253, 0.2492161, 1.0]], ['2, k, 9', [0.02180953, 0.05945133, 1.0]], ['2, k, 10', [-0.005133004, 0.2497476, 1.0]], ['2, k, 11', [0.02957609, 0.2904567, 1.0]], ['2, k, 12', [-0.2451168, -0.1585417, 1.0]], ['2, k, 13', [-0.2680711, -0.2548931, 1.0]], ['2, k, 14', [-0.2527856, -0.6033478, 1.0]], ['2, k, 15', [-0.247715, -0.6654194, 1.0]], ['2, k, 16', [-0.09859087, -0.1552046, 1.0]], ['2, k, 17', [0.02007487, -0.2618141, 1.0]], ['2, k, 18', [0.01340925, -0.6046824, 1.0]], ['2, k, 19', [0.02225681, -0.6642765, 1.0]], ['2, k, 20', [-0.185492, 0.2942254, 1.0]], ['2, k, 21', [-0.225303, -0.2119076, 1.0]], ['2, k, 22', [-0.2160247, -0.1655055, 1.0]], ['2, k, 23', [0.0324602, 0.3423784, 1.0]], ['2, k, 24', [-0.009015178, 0.2979211, 1.0]]]
[['2, k, 0', [-0.1737646, -0.1586065, 1.0]], ['2, k, 1', [-0.1811613, 0.1022751, 1.0]], ['2, k, 2', [-0.1867922, 0.357003, 1.0]], ['2, k, 3', [-0.1845333, 0.4861195, 1.0]], ['2, k, 4', [-0.326966, 0.2470769, 1.0]], ['2, k, 5', [-0.3642493, 0.04265362, 1.0]], ['2, k, 6', [-0.2812902, -0.1210865, 1.0]], ['2, k, 7', [-0.2567502, -0.1516286, 1.0]], ['2, k, 8', [-0.03166584, 0.2492154, 1.0]], ['2, k, 9', [0.02172247, 0.05952413, 1.0]], ['2, k, 10', [-0.007865221, 0.2573723, 1.0]], ['2, k, 11', [0.03195738, 0.288684, 1.0]], ['2, k, 12', [-0.2450761, -0.1585062, 1.0]], ['2, k, 13', [-0.2680447, -0.2548918, 1.0]], ['2, k, 14', [-0.25279, -0.6031755, 1.0]], ['2, k, 15', [-0.2490591, -0.6650189, 1.0]], ['2, k, 16', [-0.09859779, -0.1552079, 1.0]], ['2, k, 17', [0.02010176, -0.2618, 1.0]], ['2, k, 18', [0.0140282, -0.6032098, 1.0]], ['2, k, 19', [0.02266315, -0.6639599, 1.0]], ['2, k, 20', [-0.1855862, 0.2941369, 1.0]], ['2, k, 21', [-0.2234751, -0.2065651, 1.0]], ['2, k, 22', [-0.2214978, -0.1470991, 1.0]], ['2, k, 23', [0.03556224, 0.340635, 1.0]], ['2, k, 24', [-0.003548994, 0.3110543, 1.0]]]
[['2, k, 0', [-0.1751645, -0.158851, 1.0]], ['2, k, 1', [-0.1814217, 0.1019735, 1.0]], ['2, k, 2', [-0.1861262, 0.3564097, 1.0]], ['2, k, 3', [-0.1843244, 0.4857614, 1.0]], ['2, k, 4', [-0.3267609, 0.2468905, 1.0]], ['2, k, 5', [-0.3641911, 0.04277021, 1.0]], ['2, k, 6', [-0.2941256, -0.1360928, 1.0]], ['2, k, 7', [-0.2775541, -0.1349364, 1.0]], ['2, k, 8', [-0.03175996, 0.2490406, 1.0]], ['2, k, 9', [0.02294356, 0.05954714, 1.0]], ['2, k, 10', [-0.009988701, 0.2599339, 1.0]], ['2, k, 11', [0.03376992, 0.2880554, 1.0]], ['2, k, 12', [-0.2462458, -0.1585108, 1.0]], ['2, k, 13', [-0.2680608, -0.2548073, 1.0]], ['2, k, 14', [-0.2532268, -0.6022112, 1.0]], ['2, k, 15', [-0.249086, -0.6650054, 1.0]], ['2, k, 16', [-0.1002695, -0.1557458, 1.0]], ['2, k, 17', [0.02004874, -0.2617292, 1.0]], ['2, k, 18', [0.01382013, -0.6032417, 1.0]], ['2, k, 19', [0.02265506, -0.6638175, 1.0]], ['2, k, 20', [-0.1852331, 0.2936267, 1.0]], ['2, k, 21', [-0.2311023, -0.1802402, 1.0]], ['2, k, 22', [-0.2419021, -0.1119703, 1.0]], ['2, k, 23', [0.05112929, 0.3405364, 1.0]], ['2, k, 24', [0.009980385, 0.3235495, 1.0]]]
[['2, k, 0', [-0.1757608, -0.1584745, 1.0]], ['2, k, 1', [-0.1815198, 0.1020954, 1.0]], ['2, k, 2', [-0.1860872, 0.3564892, 1.0]], ['2, k, 3', [-0.1842784, 0.4857327, 1.0]], ['2, k, 4', [-0.3258413, 0.249144, 1.0]], ['2, k, 5', [-0.3636847, 0.04214421, 1.0]], ['2, k, 6', [-0.2943334, -0.1372694, 1.0]], ['2, k, 7', [-0.2780987, -0.1340465, 1.0]], ['2, k, 8', [-0.03161907, 0.2490922, 1.0]], ['2, k, 9', [0.02889199, 0.05766245, 1.0]], ['2, k, 10', [0.07029656, 0.2330303, 1.0]], ['2, k, 11', [0.0690016, 0.2530476, 1.0]], ['2, k, 12', [-0.2467332, -0.157969, 1.0]], ['2, k, 13', [-0.2680975, -0.2546616, 1.0]], ['2, k, 14', [-0.2531873, -0.6026695, 1.0]], ['2, k, 15', [-0.2493504, -0.6656382, 1.0]], ['2, k, 16', [-0.1010159, -0.1555113, 1.0]], ['2, k, 17', [0.02006608, -0.2617634, 1.0]], ['2, k, 18', [0.01433117, -0.6032375, 1.0]], ['2, k, 19', [0.02300014, -0.6646107, 1.0]], ['2, k, 20', [-0.1852164, 0.2937061, 1.0]], ['2, k, 21', [-0.2382814, -0.1699619, 1.0]], ['2, k, 22', [-0.2440241, -0.1116443, 1.0]], ['2, k, 23', [0.08345371, 0.2841413, 1.0]], ['2, k, 24', [0.04262029, 0.2503709, 1.0]]]
[['2, k, 0', [-0.1760408, -0.1583569, 1.0]], ['2, k, 1', [-0.1815762, 0.1020837, 1.0]], ['2, k, 2', [-0.1860696, 0.3563856, 1.0]], ['2, k, 3', [-0.184147, 0.4854967, 1.0]], ['2, k, 4', [-0.3252106, 0.2506827, 1.0]], ['2, k, 5', [-0.3636885, 0.0421516, 1.0]], ['2, k, 6', [-0.2842599, -0.1246044, 1.0]], ['2, k, 7', [-0.2532409, -0.1622977, 1.0]], ['2, k, 8', [-0.03153247, 0.2490368, 1.0]], ['2, k, 9', [0.03290377, 0.05835746, 1.0]], ['2, k, 10', [0.07042234, 0.1838976, 1.0]], ['2, k, 11', [0.0737282, 0.1983398, 1.0]], ['2, k, 12', [-0.2468837, -0.1577372, 1.0]], ['2, k, 13', [-0.2681008, -0.254609, 1.0]], ['2, k, 14', [-0.2529081, -0.6023498, 1.0]], ['2, k, 15', [-0.2493906, -0.6636637, 1.0]], ['2, k, 16', [-0.1015387, -0.1555286, 1.0]], ['2, k, 17', [0.0201074, -0.2620012, 1.0]], ['2, k, 18', [0.01449384, -0.6029988, 1.0]], ['2, k, 19', [0.0223515, -0.6639901, 1.0]], ['2, k, 20', [-0.1852191, 0.2936376, 1.0]], ['2, k, 21', [-0.2250884, -0.218963, 1.0]], ['2, k, 22', [-0.2154783, -0.1657926, 1.0]], ['2, k, 23', [0.09055386, 0.2522581, 1.0]], ['2, k, 24', [0.04879459, 0.1959775, 1.0]]]
[['2, k, 0', [-0.1760287, -0.1582921, 1.0]], ['2, k, 1', [-0.1815595, 0.1020965, 1.0]], ['2, k, 2', [-0.1860168, 0.3563778, 1.0]], ['2, k, 3', [-0.1841371, 0.4854783, 1.0]], ['2, k, 4', [-0.3256257, 0.2502835, 1.0]], ['2, k, 5', [-0.3638119, 0.04248435, 1.0]], ['2, k, 6', [-0.2773136, -0.1177773, 1.0]], ['2, k, 7', [-0.2549152, -0.1540709, 1.0]], ['2, k, 8', [-0.03121909, 0.2491917, 1.0]], ['2, k, 9', [0.03172884, 0.0578156, 1.0]], ['2, k, 10', [0.07116103, 0.1663361, 1.0]], ['2, k, 11', [0.08402603, 0.1654289, 1.0]], ['2, k, 12', [-0.246842, -0.1576789, 1.0]], ['2, k, 13', [-0.2681456, -0.2548365, 1.0]], ['2, k, 14', [-0.2528996, -0.6020798, 1.0]], ['2, k, 15', [-0.2496365, -0.6636131, 1.0]], ['2, k, 16', [-0.1015279, -0.1553408, 1.0]], ['2, k, 17', [0.02015345, -0.2619781, 1.0]], ['2, k, 18', [0.01460419, -0.6029028, 1.0]], ['2, k, 19', [0.0253086, -0.6640129, 1.0]], ['2, k, 20', [-0.1851721, 0.2936375, 1.0]], ['2, k, 21', [-0.2281863, -0.2043661, 1.0]], ['2, k, 22', [-0.2190989, -0.1601716, 1.0]], ['2, k, 23', [0.08814263, 0.2115892, 1.0]], ['2, k, 24', [0.05111404, 0.1634684, 1.0]]]
[['2, k, 0', [-0.1756419, -0.1581234, 1.0]], ['2, k, 1', [-0.1814632, 0.1021442, 1.0]], ['2, k, 2', [-0.1860497, 0.3564143, 1.0]], ['2, k, 3', [-0.1841967, 0.4856335, 1.0]], ['2, k, 4', [-0.3257145, 0.2498138, 1.0]], ['2, k, 5', [-0.3638086, 0.04249607, 1.0]], ['2, k, 6', [-0.2810446, -0.1210451, 1.0]], ['2, k, 7', [-0.2522171, -0.1592378, 1.0]], ['2, k, 8', [-0.03097057, 0.2495079, 1.0]], ['2, k, 9', [0.01831378, 0.05374014, 1.0]], ['2, k, 10', [0.110151, 0.01887712, 1.0]], ['2, k, 11', [0.1190413, 0.04316099, 1.0]], ['2, k, 12', [-0.2462742, -0.1576588, 1.0]], ['2, k, 13', [-0.2681299, -0.2548364, 1.0]], ['2, k, 14', [-0.2529909, -0.6019348, 1.0]], ['2, k, 15', [-0.2498273, -0.6637466, 1.0]], ['2, k, 16', [-0.1010745, -0.1549643, 1.0]], ['2, k, 17', [0.02009638, -0.262111, 1.0]], ['2, k, 18', [0.01451794, -0.6031709, 1.0]], ['2, k, 19', [0.02516308, -0.6639028, 1.0]], ['2, k, 20', [-0.1851635, 0.2936696, 1.0]], ['2, k, 21', [-0.2261442, -0.212517, 1.0]], ['2, k, 22', [-0.21626, -0.1643265, 1.0]], ['2, k, 23', [0.1509357, 0.06910644, 1.0]], ['2, k, 24', [0.1218719, 0.0586668, 1.0]]]
[['2, k, 0', [-0.1744038, -0.1579855, 1.0]], ['2, k, 1', [-0.1809774, 0.10253, 1.0]], ['2, k, 2', [-0.1860982, 0.3574217, 1.0]], ['2, k, 3', [-0.1843221, 0.486115, 1.0]], ['2, k, 4', [-0.326502, 0.2495922, 1.0]], ['2, k, 5', [-0.3641067, 0.04243721, 1.0]], ['2, k, 6', [-0.2813533, -0.1208832, 1.0]], ['2, k, 7', [-0.254492, -0.1596167, 1.0]], ['2, k, 8', [-0.0307078, 0.2496307, 1.0]], ['2, k, 9', [0.02034853, 0.04482323, 1.0]], ['2, k, 10', [0.07788972, 0.01564948, 1.0]], ['2, k, 11', [0.1149974, -0.002756792, 1.0]], ['2, k, 12', [-0.2445474, -0.1579329, 1.0]], ['2, k, 13', [-0.2681525, -0.2549181, 1.0]], ['2, k, 14', [-0.2530946, -0.6019272, 1.0]], ['2, k, 15', [-0.2497424, -0.6638079, 1.0]], ['2, k, 16', [-0.1001899, -0.1545465, 1.0]], ['2, k, 17', [0.02003009, -0.2621845, 1.0]], ['2, k, 18', [0.01451107, -0.6032193, 1.0]], ['2, k, 19', [0.02451829, -0.6636137, 1.0]], ['2, k, 20', [-0.185027, 0.294453, 1.0]], ['2, k, 21', [-0.2238396, -0.2144185, 1.0]], ['2, k, 22', [-0.2165132, -0.1640046, 1.0]], ['2, k, 23', [0.1419343, 0.0032846, 1.0]], ['2, k, 24', [0.1398046, 0.02446273, 1.0]]]
[['2, k, 0', [-0.1745441, -0.1579352, 1.0]], ['2, k, 1', [-0.1810453, 0.1025686, 1.0]], ['2, k, 2', [-0.1861531, 0.3574617, 1.0]], ['2, k, 3', [-0.1843589, 0.486047, 1.0]], ['2, k, 4', [-0.3265657, 0.2493735, 1.0]], ['2, k, 5', [-0.3643472, 0.04264453, 1.0]], ['2, k, 6', [-0.2788921, -0.1178365, 1.0]], ['2, k, 7', [-0.2559339, -0.151548, 1.0]], ['2, k, 8', [-0.03065215, 0.2493815, 1.0]], ['2, k, 9', [0.02065607, 0.04313404, 1.0]], ['2, k, 10', [0.1136338, -0.05050605, 1.0]], ['2, k, 11', [0.1261857, -0.04317385, 1.0]], ['2, k, 12', [-0.2449457, -0.157832, 1.0]], ['2, k, 13', [-0.2682041, -0.2549142, 1.0]], ['2, k, 14', [-0.25302, -0.601495, 1.0]], ['2, k, 15', [-0.2498679, -0.6635306, 1.0]], ['2, k, 16', [-0.1003359, -0.1544719, 1.0]], ['2, k, 17', [0.01992412, -0.2621983, 1.0]], ['2, k, 18', [0.0143935, -0.6031058, 1.0]], ['2, k, 19', [0.02484639, -0.6637653, 1.0]], ['2, k, 20', [-0.1850816, 0.294493, 1.0]], ['2, k, 21', [-0.2266998, -0.1969463, 1.0]], ['2, k, 22', [-0.2259001, -0.1447946, 1.0]], ['2, k, 23', [0.1481096, -0.04515817, 1.0]], ['2, k, 24', [0.1504292, -0.01701559, 1.0]]]
[['2, k, 0', [-0.1709941, -0.1573211, 1.0]], ['2, k, 1', [-0.1802682, 0.1026972, 1.0]], ['2, k, 2', [-0.1862594, 0.3574458, 1.0]], ['2, k, 3', [-0.1844317, 0.4861201, 1.0]], ['2, k, 4', [-0.3268997, 0.2489068, 1.0]], ['2, k, 5', [-0.3644006, 0.04222615, 1.0]], ['2, k, 6', [-0.2784879, -0.1178574, 1.0]], ['2, k, 7', [-0.2548113, -0.1505118, 1.0]], ['2, k, 8', [-0.03027484, 0.2489814, 1.0]], ['2, k, 9', [0.02282879, 0.03741938, 1.0]], ['2, k, 10', [0.1103132, -0.07657029, 1.0]], ['2, k, 11', [0.1216669, -0.09216938, 1.0]], ['2, k, 12', [-0.2416652, -0.1578054, 1.0]], ['2, k, 13', [-0.2683153, -0.2548185, 1.0]], ['2, k, 14', [-0.253035, -0.6015044, 1.0]], ['2, k, 15', [-0.2497162, -0.6636969, 1.0]], ['2, k, 16', [-0.09637391, -0.1531986, 1.0]], ['2, k, 17', [0.01935956, -0.2619162, 1.0]], ['2, k, 18', [0.01437643, -0.6030981, 1.0]], ['2, k, 19', [0.02489345, -0.6637903, 1.0]], ['2, k, 20', [-0.1850503, 0.2945004, 1.0]], ['2, k, 21', [-0.2240235, -0.1989951, 1.0]], ['2, k, 22', [-0.2246869, -0.1489127, 1.0]], ['2, k, 23', [0.1342701, -0.1183992, 1.0]], ['2, k, 24', [0.1520857, -0.0701741, 1.0]]]
