[['2, k, 0', [-0.323784, -0.850936, 1.0]], ['2, k, 1', [-0.335768, -0.556746, 1.0]], ['2, k, 2', [-0.346074, -0.265962, 1.0]], ['2, k, 3', [-0.347245, -0.123099, 1.0]], ['2, k, 4', [-0.482853, -0.350963, 1.0]], ['2, k, 5', [-0.599124, -0.399416, 1.0]], ['2, k, 6', [-0.700268, -0.399865, 1.0]], ['2, k, 7', [-0.664135, -0.328065, 1.0]], ['2, k, 8', [-0.194855, -0.359905, 1.0]], ['2, k, 9', [-0.265068, -0.63389, 1.0]], ['2, k, 10', [-0.0130841, -0.436373, 1.0]], ['2, k, 11', [0.0826844, -0.315094, 1.0]], ['2, k, 12', [-0.38565, -0.839421, 1.0]], ['2, k, 13', [-0.466889, -1.12873, 1.0]], ['2, k, 14', [-0.487193, -1.61856, 1.0]], ['2, k, 15', [-0.401905, -1.55463, 1.0]], ['2, k, 16', [-0.254699, -0.843479, 1.0]], ['2, k, 17', [-0.100153, -1.10677, 1.0]], ['2, k, 18', [-0.0904712, -1.47027, 1.0]], ['2, k, 19', [-0.163412, -1.56621, 1.0]], ['2, k, 20', [-0.343792, -0.338269, 1.0]], ['2, k, 21', [-0.646931, -0.322484, 1.0]], ['2, k, 22', [-0.693187, -0.315923, 1.0]], ['2, k, 23', [0.129055, -0.302014, 1.0]], ['2, k, 24', [0.145245, -0.309619, 1.0]]]
[['2, k, 0', [-0.332182, -1.01539, 1.0]], ['2, k, 1', [-0.328143, -0.754722, 1.0]], ['2, k, 2', [-0.322616, -0.495348, 1.0]], ['2, k, 3', [-0.309724, -0.345043, 1.0]], ['2, k, 4', [-0.463557, -0.564743, 1.0]], ['2, k, 5', [-0.569106, -0.569484, 1.0]], ['2, k, 6', [-0.62386, -0.570954, 1.0]], ['2, k, 7', [-0.630806, -0.549371, 1.0]], ['2, k, 8', [-0.164304, -0.566259, 1.0]], ['2, k, 9', [-0.00721937, -0.55882, 1.0]], ['2, k, 10', [0.0756298, -0.543389, 1.0]], ['2, k, 11', [0.101192, -0.524021, 1.0]], ['2, k, 12', [-0.393082, -1.0049, 1.0]], ['2, k, 13', [-0.448565, -1.13033, 1.0]], ['2, k, 14', [-0.450326, -1.46609, 1.0]], ['2, k, 15', [-0.431051, -1.55559, 1.0]], ['2, k, 16', [-0.264598, -1.00553, 1.0]], ['2, k, 17', [-0.158957, -1.13128, 1.0]], ['2, k, 18', [-0.161445, -1.39987, 1.0]], ['2, k, 19', [-0.148672, -1.46357, 1.0]], ['2, k, 20', [-0.324241, -0.560058, 1.0]], ['2, k, 21', [-0.63341, -0.550209, 1.0]], ['2, k, 22', [-0.678836, -0.543776, 1.0]], ['2, k, 23', [0.126883, -0.527548, 1.0]], ['2, k, 24', [0.0397344, -0.52738, 1.0]]]
[['2, k, 0', [-0.330751, -1.00173, 1.0]], ['2, k, 1', [-0.327048, -0.742266, 1.0]], ['2, k, 2', [-0.321954, -0.48435, 1.0]], ['2, k, 3', [-0.308715, -0.334473, 1.0]], ['2, k, 4', [-0.460299, -0.53297, 1.0]], ['2, k, 5', [-0.568027, -0.558119, 1.0]], ['2, k, 6', [-0.645444, -0.523899, 1.0]], ['2, k, 7', [-0.634709, -0.536361, 1.0]], ['2, k, 8', [-0.165065, -0.539302, 1.0]], ['2, k, 9', [-0.00505817, -0.546083, 1.0]], ['2, k, 10', [0.0669126, -0.539769, 1.0]], ['2, k, 11', [0.0965571, -0.511549, 1.0]], ['2, k, 12', [-0.391697, -0.990862, 1.0]], ['2, k, 13', [-0.446894, -1.12308, 1.0]], ['2, k, 14', [-0.457758, -1.38239, 1.0]], ['2, k, 15', [-0.439847, -1.48115, 1.0]], ['2, k, 16', [-0.263159, -0.992507, 1.0]], ['2, k, 17', [-0.160425, -1.12663, 1.0]], ['2, k, 18', [-0.162826, -1.39863, 1.0]], ['2, k, 19', [-0.151435, -1.45982, 1.0]], ['2, k, 20', [-0.323469, -0.548696, 1.0]], ['2, k, 21', [-0.626335, -0.540197, 1.0]], ['2, k, 22', [-0.674391, -0.524311, 1.0]], ['2, k, 23', [0.133642, -0.511836, 1.0]], ['2, k, 24', [0.0309459, -0.514835, 1.0]]]
[['2, k, 0', [-0.331426, -0.990716, 1.0]], ['2, k, 1', [-0.329227, -0.727279, 1.0]], ['2, k, 2', [-0.326104, -0.464733, 1.0]], ['2, k, 3', [-0.308758, -0.322474, 1.0]], ['2, k, 4', [-0.459105, -0.523345, 1.0]], ['2, k, 5', [-0.569837, -0.542704, 1.0]], ['2, k, 6', [-0.632227, -0.511546, 1.0]], ['2, k, 7', [-0.628966, -0.523688, 1.0]], ['2, k, 8', [-0.165306, -0.528201, 1.0]], ['2, k, 9', [0.000911184, -0.543067, 1.0]], ['2, k, 10', [0.0722291, -0.521623, 1.0]], ['2, k, 11', [0.0994494, -0.497463, 1.0]], ['2, k, 12', [-0.392569, -0.979717, 1.0]], ['2, k, 13', [-0.446703, -1.11694, 1.0]], ['2, k, 14', [-0.455851, -1.38136, 1.0]], ['2, k, 15', [-0.43749, -1.48111, 1.0]], ['2, k, 16', [-0.263629, -0.981825, 1.0]], ['2, k, 17', [-0.159276, -1.12071, 1.0]], ['2, k, 18', [-0.164421, -1.39196, 1.0]], ['2, k, 19', [-0.153171, -1.45401, 1.0]], ['2, k, 20', [-0.327085, -0.530303, 1.0]], ['2, k, 21', [-0.62961, -0.525342, 1.0]], ['2, k, 22', [-0.68173, -0.517794, 1.0]], ['2, k, 23', [0.124945, -0.498518, 1.0]], ['2, k, 24', [0.0343001, -0.500811, 1.0]]]
[['2, k, 0', [-0.333089, -0.9808, 1.0]], ['2, k, 1', [-0.330365, -0.714414, 1.0]], ['2, k, 2', [-0.326301, -0.449364, 1.0]], ['2, k, 3', [-0.308854, -0.3033, 1.0]], ['2, k, 4', [-0.459108, -0.521339, 1.0]], ['2, k, 5', [-0.566907, -0.525631, 1.0]], ['2, k, 6', [-0.621648, -0.521341, 1.0]], ['2, k, 7', [-0.631003, -0.508973, 1.0]], ['2, k, 8', [-0.165771, -0.520993, 1.0]], ['2, k, 9', [0.00530353, -0.532939, 1.0]], ['2, k, 10', [0.0740344, -0.499028, 1.0]], ['2, k, 11', [0.0920976, -0.482172, 1.0]], ['2, k, 12', [-0.394402, -0.969839, 1.0]], ['2, k, 13', [-0.447338, -1.1145, 1.0]], ['2, k, 14', [-0.454246, -1.38258, 1.0]], ['2, k, 15', [-0.434909, -1.48101, 1.0]], ['2, k, 16', [-0.265093, -0.972037, 1.0]], ['2, k, 17', [-0.160306, -1.11448, 1.0]], ['2, k, 18', [-0.165574, -1.38772, 1.0]], ['2, k, 19', [-0.153435, -1.44839, 1.0]], ['2, k, 20', [-0.327557, -0.515499, 1.0]], ['2, k, 21', [-0.634119, -0.514898, 1.0]], ['2, k, 22', [-0.68317, -0.504317, 1.0]], ['2, k, 23', [0.119699, -0.482405, 1.0]], ['2, k, 24', [0.0218922, -0.486202, 1.0]]]
[['2, k, 0', [-0.333472, -0.961267, 1.0]], ['2, k, 1', [-0.330141, -0.698169, 1.0]], ['2, k, 2', [-0.325617, -0.436496, 1.0]], ['2, k, 3', [-0.3086, -0.286588, 1.0]], ['2, k, 4', [-0.461748, -0.492794, 1.0]], ['2, k, 5', [-0.566629, -0.513294, 1.0]], ['2, k, 6', [-0.61073, -0.505229, 1.0]], ['2, k, 7', [-0.62523, -0.494787, 1.0]], ['2, k, 8', [-0.165939, -0.503964, 1.0]], ['2, k, 9', [0.00371274, -0.482143, 1.0]], ['2, k, 10', [0.0631138, -0.495339, 1.0]], ['2, k, 11', [0.0931147, -0.465521, 1.0]], ['2, k, 12', [-0.39502, -0.949576, 1.0]], ['2, k, 13', [-0.445933, -1.1078, 1.0]], ['2, k, 14', [-0.466122, -1.48272, 1.0]], ['2, k, 15', [-0.434413, -1.56151, 1.0]], ['2, k, 16', [-0.265236, -0.953617, 1.0]], ['2, k, 17', [-0.157569, -1.10209, 1.0]], ['2, k, 18', [-0.167249, -1.3785, 1.0]], ['2, k, 19', [-0.157121, -1.4367, 1.0]], ['2, k, 20', [-0.326974, -0.501798, 1.0]], ['2, k, 21', [-0.617771, -0.494918, 1.0]], ['2, k, 22', [-0.677528, -0.496909, 1.0]], ['2, k, 23', [0.118103, -0.466686, 1.0]], ['2, k, 24', [0.0232816, -0.471319, 1.0]]]
[['2, k, 0', [-0.332425, -0.949116, 1.0]], ['2, k, 1', [-0.329091, -0.682129, 1.0]], ['2, k, 2', [-0.324556, -0.416497, 1.0]], ['2, k, 3', [-0.308919, -0.269734, 1.0]], ['2, k, 4', [-0.460155, -0.483444, 1.0]], ['2, k, 5', [-0.568897, -0.494176, 1.0]], ['2, k, 6', [-0.538468, -0.490165, 1.0]], ['2, k, 7', [-0.608966, -0.477036, 1.0]], ['2, k, 8', [-0.164502, -0.474981, 1.0]], ['2, k, 9', [-0.00290371, -0.473905, 1.0]], ['2, k, 10', [0.075718, -0.480796, 1.0]], ['2, k, 11', [0.103424, -0.447167, 1.0]], ['2, k, 12', [-0.394389, -0.938479, 1.0]], ['2, k, 13', [-0.446923, -1.10333, 1.0]], ['2, k, 14', [-0.454542, -1.3794, 1.0]], ['2, k, 15', [-0.440917, -1.47918, 1.0]], ['2, k, 16', [-0.263757, -0.940634, 1.0]], ['2, k, 17', [-0.15586, -1.09669, 1.0]], ['2, k, 18', [-0.174066, -1.3766, 1.0]], ['2, k, 19', [-0.163804, -1.43177, 1.0]], ['2, k, 20', [-0.325918, -0.48277, 1.0]], ['2, k, 21', [-0.63073, -0.477992, 1.0]], ['2, k, 22', [-0.657787, -0.471594, 1.0]], ['2, k, 23', [0.124684, -0.451955, 1.0]], ['2, k, 24', [0.0368806, -0.452483, 1.0]]]
[['2, k, 0', [-0.329396, -0.928931, 1.0]], ['2, k, 1', [-0.327666, -0.661731, 1.0]], ['2, k, 2', [-0.324651, -0.396378, 1.0]], ['2, k, 3', [-0.309369, -0.250404, 1.0]], ['2, k, 4', [-0.45989, -0.449831, 1.0]], ['2, k, 5', [-0.568094, -0.470214, 1.0]], ['2, k, 6', [-0.604349, -0.507397, 1.0]], ['2, k, 7', [-0.62721, -0.459838, 1.0]], ['2, k, 8', [-0.165418, -0.454748, 1.0]], ['2, k, 9', [0.00729459, -0.473577, 1.0]], ['2, k, 10', [0.0764975, -0.453957, 1.0]], ['2, k, 11', [0.0962831, -0.430413, 1.0]], ['2, k, 12', [-0.390507, -0.91961, 1.0]], ['2, k, 13', [-0.445629, -1.09346, 1.0]], ['2, k, 14', [-0.462283, -1.47415, 1.0]], ['2, k, 15', [-0.434197, -1.56336, 1.0]], ['2, k, 16', [-0.261693, -0.919508, 1.0]], ['2, k, 17', [-0.15703, -1.08703, 1.0]], ['2, k, 18', [-0.174345, -1.36975, 1.0]], ['2, k, 19', [-0.166263, -1.42239, 1.0]], ['2, k, 20', [-0.325642, -0.46254, 1.0]], ['2, k, 21', [-0.629285, -0.461221, 1.0]], ['2, k, 22', [-0.67772, -0.454714, 1.0]], ['2, k, 23', [0.122427, -0.431819, 1.0]], ['2, k, 24', [0.0279456, -0.433503, 1.0]]]
[['2, k, 0', [-0.327718, -0.914039, 1.0]], ['2, k, 1', [-0.327006, -0.647905, 1.0]], ['2, k, 2', [-0.324929, -0.383632, 1.0]], ['2, k, 3', [-0.308808, -0.234213, 1.0]], ['2, k, 4', [-0.459597, -0.445818, 1.0]], ['2, k, 5', [-0.568476, -0.456224, 1.0]], ['2, k, 6', [-0.604842, -0.487263, 1.0]], ['2, k, 7', [-0.622961, -0.440856, 1.0]], ['2, k, 8', [-0.16485, -0.437788, 1.0]], ['2, k, 9', [-0.0022419, -0.431988, 1.0]], ['2, k, 10', [0.0810624, -0.435869, 1.0]], ['2, k, 11', [0.105691, -0.41195, 1.0]], ['2, k, 12', [-0.388197, -0.905303, 1.0]], ['2, k, 13', [-0.449933, -1.0832, 1.0]], ['2, k, 14', [-0.451351, -1.36367, 1.0]], ['2, k, 15', [-0.436651, -1.46465, 1.0]], ['2, k, 16', [-0.26068, -0.904358, 1.0]], ['2, k, 17', [-0.15698, -1.08197, 1.0]], ['2, k, 18', [-0.169887, -1.36714, 1.0]], ['2, k, 19', [-0.159441, -1.41759, 1.0]], ['2, k, 20', [-0.325692, -0.449516, 1.0]], ['2, k, 21', [-0.638897, -0.441384, 1.0]], ['2, k, 22', [-0.679194, -0.436358, 1.0]], ['2, k, 23', [0.134823, -0.414659, 1.0]], ['2, k, 24', [0.041492, -0.415507, 1.0]]]
[['2, k, 0', [-0.32894, -0.895384, 1.0]], ['2, k, 1', [-0.328038, -0.6232, 1.0]], ['2, k, 2', [-0.325734, -0.351981, 1.0]], ['2, k, 3', [-0.30973, -0.209837, 1.0]], ['2, k, 4', [-0.459139, -0.426774, 1.0]], ['2, k, 5', [-0.56973, -0.432214, 1.0]], ['2, k, 6', [-0.585441, -0.472731, 1.0]], ['2, k, 7', [-0.622393, -0.420587, 1.0]], ['2, k, 8', [-0.166092, -0.415566, 1.0]], ['2, k, 9', [-0.00105327, -0.431027, 1.0]], ['2, k, 10', [0.0671605, -0.413628, 1.0]], ['2, k, 11', [0.103406, -0.394265, 1.0]], ['2, k, 12', [-0.389801, -0.886206, 1.0]], ['2, k, 13', [-0.448404, -1.0712, 1.0]], ['2, k, 14', [-0.451697, -1.36345, 1.0]], ['2, k, 15', [-0.438731, -1.46628, 1.0]], ['2, k, 16', [-0.26149, -0.886549, 1.0]], ['2, k, 17', [-0.155894, -1.07137, 1.0]], ['2, k, 18', [-0.164023, -1.35794, 1.0]], ['2, k, 19', [-0.150952, -1.40724, 1.0]], ['2, k, 20', [-0.326558, -0.419666, 1.0]], ['2, k, 21', [-0.634196, -0.42307, 1.0]], ['2, k, 22', [-0.677245, -0.415592, 1.0]], ['2, k, 23', [0.135245, -0.400509, 1.0]], ['2, k, 24', [0.0377936, -0.399531, 1.0]]]
[['2, k, 0', [-0.324149, -0.881252, 1.0]], ['2, k, 1', [-0.326457, -0.608887, 1.0]], ['2, k, 2', [-0.327288, -0.338103, 1.0]], ['2, k, 3', [-0.310032, -0.192809, 1.0]], ['2, k, 4', [-0.459178, -0.41767, 1.0]], ['2, k, 5', [-0.571153, -0.416546, 1.0]], ['2, k, 6', [-0.541455, -0.418397, 1.0]], ['2, k, 7', [-0.617061, -0.399999, 1.0]], ['2, k, 8', [-0.166442, -0.410816, 1.0]], ['2, k, 9', [0.0158835, -0.420083, 1.0]], ['2, k, 10', [0.0843209, -0.400519, 1.0]], ['2, k, 11', [0.0997716, -0.375013, 1.0]], ['2, k, 12', [-0.384624, -0.873583, 1.0]], ['2, k, 13', [-0.450365, -1.06926, 1.0]], ['2, k, 14', [-0.46775, -1.45614, 1.0]], ['2, k, 15', [-0.434818, -1.55651, 1.0]], ['2, k, 16', [-0.257193, -0.871051, 1.0]], ['2, k, 17', [-0.154459, -1.065, 1.0]], ['2, k, 18', [-0.15821, -1.35417, 1.0]], ['2, k, 19', [-0.144292, -1.40068, 1.0]], ['2, k, 20', [-0.327332, -0.405626, 1.0]], ['2, k, 21', [-0.629333, -0.403557, 1.0]], ['2, k, 22', [-0.664577, -0.393791, 1.0]], ['2, k, 23', [0.125028, -0.380527, 1.0]], ['2, k, 24', [0.0303127, -0.380489, 1.0]]]
[['2, k, 0', [-0.324559, -0.864159, 1.0]], ['2, k, 1', [-0.326218, -0.590718, 1.0]], ['2, k, 2', [-0.326449, -0.319641, 1.0]], ['2, k, 3', [-0.309592, -0.171842, 1.0]], ['2, k, 4', [-0.461268, -0.380078, 1.0]], ['2, k, 5', [-0.570946, -0.39754, 1.0]], ['2, k, 6', [-0.612647, -0.422038, 1.0]], ['2, k, 7', [-0.624697, -0.38186, 1.0]], ['2, k, 8', [-0.170742, -0.400891, 1.0]], ['2, k, 9', [0.00281964, -0.36906, 1.0]], ['2, k, 10', [0.0810062, -0.397583, 1.0]], ['2, k, 11', [0.105, -0.356801, 1.0]], ['2, k, 12', [-0.385318, -0.85551, 1.0]], ['2, k, 13', [-0.449587, -1.0594, 1.0]], ['2, k, 14', [-0.46742, -1.44937, 1.0]], ['2, k, 15', [-0.433798, -1.54986, 1.0]], ['2, k, 16', [-0.257301, -0.855356, 1.0]], ['2, k, 17', [-0.157768, -1.05934, 1.0]], ['2, k, 18', [-0.15915, -1.35048, 1.0]], ['2, k, 19', [-0.147267, -1.39474, 1.0]], ['2, k, 20', [-0.326639, -0.38715, 1.0]], ['2, k, 21', [-0.623506, -0.383356, 1.0]], ['2, k, 22', [-0.676429, -0.366425, 1.0]], ['2, k, 23', [0.129249, -0.357964, 1.0]], ['2, k, 24', [0.0372135, -0.360969, 1.0]]]
[['2, k, 0', [-0.328736, -0.8476, 1.0]], ['2, k, 1', [-0.326945, -0.573219, 1.0]], ['2, k, 2', [-0.32367, -0.300451, 1.0]], ['2, k, 3', [-0.31097, -0.153503, 1.0]], ['2, k, 4', [-0.458491, -0.373498, 1.0]], ['2, k, 5', [-0.566207, -0.368266, 1.0]], ['2, k, 6', [-0.614267, -0.419419, 1.0]], ['2, k, 7', [-0.62553, -0.36349, 1.0]], ['2, k, 8', [-0.168537, -0.375259, 1.0]], ['2, k, 9', [-0.000186058, -0.363909, 1.0]], ['2, k, 10', [0.0847547, -0.373653, 1.0]], ['2, k, 11', [0.104349, -0.338889, 1.0]], ['2, k, 12', [-0.389903, -0.838667, 1.0]], ['2, k, 13', [-0.446125, -1.05125, 1.0]], ['2, k, 14', [-0.458472, -1.36161, 1.0]], ['2, k, 15', [-0.44212, -1.46143, 1.0]], ['2, k, 16', [-0.260977, -0.839443, 1.0]], ['2, k, 17', [-0.156827, -1.04688, 1.0]], ['2, k, 18', [-0.151955, -1.34038, 1.0]], ['2, k, 19', [-0.192505, -1.23145, 1.0]], ['2, k, 20', [-0.324764, -0.368447, 1.0]], ['2, k, 21', [-0.622415, -0.365123, 1.0]], ['2, k, 22', [-0.67916, -0.361019, 1.0]], ['2, k, 23', [0.12381, -0.343977, 1.0]], ['2, k, 24', [0.0381451, -0.34303, 1.0]]]
[['2, k, 0', [-0.327807, -0.834931, 1.0]], ['2, k, 1', [-0.326809, -0.5568, 1.0]], ['2, k, 2', [-0.324622, -0.280719, 1.0]], ['2, k, 3', [-0.310814, -0.133217, 1.0]], ['2, k, 4', [-0.45842, -0.360056, 1.0]], ['2, k, 5', [-0.571227, -0.354432, 1.0]], ['2, k, 6', [-0.594497, -0.36677, 1.0]], ['2, k, 7', [-0.61839, -0.346227, 1.0]], ['2, k, 8', [-0.170226, -0.364177, 1.0]], ['2, k, 9', [0.00964537, -0.343396, 1.0]], ['2, k, 10', [0.0796082, -0.32833, 1.0]], ['2, k, 11', [0.106128, -0.321474, 1.0]], ['2, k, 12', [-0.389338, -0.827383, 1.0]], ['2, k, 13', [-0.44509, -1.04658, 1.0]], ['2, k, 14', [-0.464958, -1.44037, 1.0]], ['2, k, 15', [-0.432189, -1.5394, 1.0]], ['2, k, 16', [-0.259653, -0.825542, 1.0]], ['2, k, 17', [-0.166089, -1.04219, 1.0]], ['2, k, 18', [-0.158296, -1.33557, 1.0]], ['2, k, 19', [-0.193415, -1.23229, 1.0]], ['2, k, 20', [-0.325406, -0.349477, 1.0]], ['2, k, 21', [-0.630576, -0.346518, 1.0]], ['2, k, 22', [-0.671214, -0.350111, 1.0]], ['2, k, 23', [0.125975, -0.323109, 1.0]], ['2, k, 24', [0.0399285, -0.327081, 1.0]]]
[['2, k, 0', [-0.327362, -0.827703, 1.0]], ['2, k, 1', [-0.326589, -0.546529, 1.0]], ['2, k, 2', [-0.32466, -0.267445, 1.0]], ['2, k, 3', [-0.311532, -0.117915, 1.0]], ['2, k, 4', [-0.457556, -0.356922, 1.0]], ['2, k, 5', [-0.570422, -0.33851, 1.0]], ['2, k, 6', [-0.619154, -0.374267, 1.0]], ['2, k, 7', [-0.628375, -0.328962, 1.0]], ['2, k, 8', [-0.173358, -0.360578, 1.0]], ['2, k, 9', [0.0189576, -0.381488, 1.0]], ['2, k, 10', [0.0795289, -0.32831, 1.0]], ['2, k, 11', [0.105015, -0.304208, 1.0]], ['2, k, 12', [-0.389034, -0.820882, 1.0]], ['2, k, 13', [-0.465355, -1.02785, 1.0]], ['2, k, 14', [-0.491818, -1.4232, 1.0]], ['2, k, 15', [-0.447227, -1.52174, 1.0]], ['2, k, 16', [-0.259074, -0.817783, 1.0]], ['2, k, 17', [-0.172132, -1.04374, 1.0]], ['2, k, 18', [-0.166376, -1.33701, 1.0]], ['2, k, 19', [-0.193138, -1.23732, 1.0]], ['2, k, 20', [-0.325373, -0.336948, 1.0]], ['2, k, 21', [-0.62507, -0.328689, 1.0]], ['2, k, 22', [-0.675569, -0.326286, 1.0]], ['2, k, 23', [0.129985, -0.300886, 1.0]], ['2, k, 24', [0.0373488, -0.307482, 1.0]]]
[['2, k, 0', [-0.325622, -0.806531, 1.0]], ['2, k, 1', [-0.326217, -0.527618, 1.0]], ['2, k, 2', [-0.325384, -0.251278, 1.0]], ['2, k, 3', [-0.312402, -0.107924, 1.0]], ['2, k, 4', [-0.459256, -0.32932, 1.0]], ['2, k, 5', [-0.566628, -0.320906, 1.0]], ['2, k, 6', [-0.632891, -0.404794, 1.0]], ['2, k, 7', [-0.631816, -0.318503, 1.0]], ['2, k, 8', [-0.16332, -0.308535, 1.0]], ['2, k, 9', [-0.00169134, -0.349546, 1.0]], ['2, k, 10', [0.0812962, -0.320481, 1.0]], ['2, k, 11', [0.103806, -0.286888, 1.0]], ['2, k, 12', [-0.386189, -0.801432, 1.0]], ['2, k, 13', [-0.456848, -1.02007, 1.0]], ['2, k, 14', [-0.480256, -1.41787, 1.0]], ['2, k, 15', [-0.464995, -1.45882, 1.0]], ['2, k, 16', [-0.258566, -0.795256, 1.0]], ['2, k, 17', [-0.185472, -1.03487, 1.0]], ['2, k, 18', [-0.190111, -1.32667, 1.0]], ['2, k, 19', [-0.196342, -1.22698, 1.0]], ['2, k, 20', [-0.325846, -0.320064, 1.0]], ['2, k, 21', [-0.626425, -0.316496, 1.0]], ['2, k, 22', [-0.672687, -0.306769, 1.0]], ['2, k, 23', [0.127819, -0.290657, 1.0]], ['2, k, 24', [0.0380466, -0.292545, 1.0]]]
[['2, k, 0', [-0.325695, -0.789313, 1.0]], ['2, k, 1', [-0.326358, -0.514612, 1.0]], ['2, k, 2', [-0.325669, -0.238019, 1.0]], ['2, k, 3', [-0.314759, -0.0911718, 1.0]], ['2, k, 4', [-0.458287, -0.304087, 1.0]], ['2, k, 5', [-0.573642, -0.305527, 1.0]], ['2, k, 6', [-0.631712, -0.388125, 1.0]], ['2, k, 7', [-0.627676, -0.304311, 1.0]], ['2, k, 8', [-0.163927, -0.307951, 1.0]], ['2, k, 9', [0.0170748, -0.354536, 1.0]], ['2, k, 10', [0.0768429, -0.30311, 1.0]], ['2, k, 11', [0.10125, -0.272372, 1.0]], ['2, k, 12', [-0.386868, -0.78303, 1.0]], ['2, k, 13', [-0.451959, -1.02735, 1.0]], ['2, k, 14', [-0.47397, -1.42481, 1.0]], ['2, k, 15', [-0.45815, -1.4653, 1.0]], ['2, k, 16', [-0.257899, -0.779466, 1.0]], ['2, k, 17', [-0.194007, -1.03513, 1.0]], ['2, k, 18', [-0.194031, -1.32832, 1.0]], ['2, k, 19', [-0.198088, -1.22774, 1.0]], ['2, k, 20', [-0.326076, -0.307414, 1.0]], ['2, k, 21', [-0.630152, -0.299045, 1.0]], ['2, k, 22', [-0.674586, -0.305071, 1.0]], ['2, k, 23', [0.127395, -0.274021, 1.0]], ['2, k, 24', [0.0283507, -0.274861, 1.0]]]
[['2, k, 0', [-0.325352, -0.770467, 1.0]], ['2, k, 1', [-0.326066, -0.499926, 1.0]], ['2, k, 2', [-0.325479, -0.230305, 1.0]], ['2, k, 3', [-0.316334, -0.0813792, 1.0]], ['2, k, 4', [-0.462995, -0.29604, 1.0]], ['2, k, 5', [-0.571817, -0.310133, 1.0]], ['2, k, 6', [-0.554627, -0.287945, 1.0]], ['2, k, 7', [-0.603864, -0.28294, 1.0]], ['2, k, 8', [-0.164995, -0.307229, 1.0]], ['2, k, 9', [0.0250911, -0.353587, 1.0]], ['2, k, 10', [0.0791823, -0.301948, 1.0]], ['2, k, 11', [0.0987593, -0.257166, 1.0]], ['2, k, 12', [-0.386189, -0.76406, 1.0]], ['2, k, 13', [-0.428727, -1.08654, 1.0]], ['2, k, 14', [-0.45483, -1.3791, 1.0]], ['2, k, 15', [-0.439163, -1.47611, 1.0]], ['2, k, 16', [-0.25785, -0.761159, 1.0]], ['2, k, 17', [-0.2183, -1.02474, 1.0]], ['2, k, 18', [-0.203914, -1.31874, 1.0]], ['2, k, 19', [-0.196122, -1.21831, 1.0]], ['2, k, 20', [-0.325865, -0.297988, 1.0]], ['2, k, 21', [-0.629146, -0.284081, 1.0]], ['2, k, 22', [-0.62886, -0.31777, 1.0]], ['2, k, 23', [0.119927, -0.259578, 1.0]], ['2, k, 24', [0.0316833, -0.260653, 1.0]]]
[['2, k, 0', [-0.325528, -0.769905, 1.0]], ['2, k, 1', [-0.326996, -0.495909, 1.0]], ['2, k, 2', [-0.327751, -0.220808, 1.0]], ['2, k, 3', [-0.318489, -0.0740563, 1.0]], ['2, k, 4', [-0.462168, -0.296926, 1.0]], ['2, k, 5', [-0.5716, -0.310577, 1.0]], ['2, k, 6', [-0.612709, -0.298464, 1.0]], ['2, k, 7', [-0.62277, -0.269441, 1.0]], ['2, k, 8', [-0.168065, -0.315232, 1.0]], ['2, k, 9', [0.0157605, -0.339594, 1.0]], ['2, k, 10', [0.0767367, -0.287569, 1.0]], ['2, k, 11', [0.0953315, -0.244499, 1.0]], ['2, k, 12', [-0.386541, -0.763392, 1.0]], ['2, k, 13', [-0.431385, -1.11804, 1.0]], ['2, k, 14', [-0.456992, -1.4118, 1.0]], ['2, k, 15', [-0.438869, -1.50534, 1.0]], ['2, k, 16', [-0.257888, -0.760699, 1.0]], ['2, k, 17', [-0.221733, -1.02444, 1.0]], ['2, k, 18', [-0.203861, -1.31719, 1.0]], ['2, k, 19', [-0.193697, -1.2183, 1.0]], ['2, k, 20', [-0.327776, -0.289697, 1.0]], ['2, k, 21', [-0.620842, -0.268698, 1.0]], ['2, k, 22', [-0.676455, -0.260248, 1.0]], ['2, k, 23', [0.123751, -0.241931, 1.0]], ['2, k, 24', [0.0237077, -0.246493, 1.0]]]
