[['2, k, 0', [-0.185219, -0.82586, 1.0]], ['2, k, 1', [-0.183082, -0.521647, 1.0]], ['2, k, 2', [-0.180093, -0.221749, 1.0]], ['2, k, 3', [-0.192781, -0.0955005, 1.0]], ['2, k, 4', [-0.339497, -0.328296, 1.0]], ['2, k, 5', [-0.468494, -0.478384, 1.0]], ['2, k, 6', [-0.384534, -0.639576, 1.0]], ['2, k, 7', [-0.344993, -0.666288, 1.0]], ['2, k, 8', [-0.00280811, -0.323593, 1.0]], ['2, k, 9', [0.130523, -0.467954, 1.0]], ['2, k, 10', [0.0533286, -0.623966, 1.0]], ['2, k, 11', [0.00787563, -0.661807, 1.0]], ['2, k, 12', [-0.259521, -0.816337, 1.0]], ['2, k, 13', [-0.226998, -1.1531, 1.0]], ['2, k, 14', [-0.262252, -1.46881, 1.0]], ['2, k, 15', [-0.243705, -1.53001, 1.0]], ['2, k, 16', [-0.106188, -0.814384, 1.0]], ['2, k, 17', [-0.131112, -1.16301, 1.0]], ['2, k, 18', [-0.108464, -1.48652, 1.0]], ['2, k, 19', [-0.105158, -1.54562, 1.0]], ['2, k, 20', [-0.180994, -0.296211, 1.0]], ['2, k, 21', [-0.334861, -0.742197, 1.0]], ['2, k, 22', [-0.305784, -0.648605, 1.0]], ['2, k, 23', [-0.0168416, -0.718003, 1.0]], ['2, k, 24', [-0.012613, -0.635055, 1.0]]]
[['2, k, 0', [-0.247465, -0.842871, 1.0]], ['2, k, 1', [-0.215672, -0.540001, 1.0]], ['2, k, 2', [-0.187412, -0.241165, 1.0]], ['2, k, 3', [-0.169943, -0.119435, 1.0]], ['2, k, 4', [-0.364018, -0.329859, 1.0]], ['2, k, 5', [-0.490653, -0.475267, 1.0]], ['2, k, 6', [-0.449316, -0.64394, 1.0]], ['2, k, 7', [-0.429124, -0.668124, 1.0]], ['2, k, 8', [-0.0230597, -0.357731, 1.0]], ['2, k, 9', [0.110414, -0.512188, 1.0]], ['2, k, 10', [0.00723105, -0.651259, 1.0]], ['2, k, 11', [-0.0366712, -0.666868, 1.0]], ['2, k, 12', [-0.321413, -0.827375, 1.0]], ['2, k, 13', [-0.28617, -1.14951, 1.0]], ['2, k, 14', [-0.264996, -1.47676, 1.0]], ['2, k, 15', [-0.215824, -1.51785, 1.0]], ['2, k, 16', [-0.167261, -0.837028, 1.0]], ['2, k, 17', [-0.19618, -1.1509, 1.0]], ['2, k, 18', [-0.115617, -1.49248, 1.0]], ['2, k, 19', [-0.173697, -1.52587, 1.0]], ['2, k, 20', [-0.193938, -0.31522, 1.0]], ['2, k, 21', [-0.426603, -0.742438, 1.0]], ['2, k, 22', [-0.406079, -0.662955, 1.0]], ['2, k, 23', [-0.0778679, -0.738022, 1.0]], ['2, k, 24', [-0.0714003, -0.644921, 1.0]]]
[['2, k, 0', [-0.247769, -0.843762, 1.0]], ['2, k, 1', [-0.216122, -0.540266, 1.0]], ['2, k, 2', [-0.188248, -0.241357, 1.0]], ['2, k, 3', [-0.171322, -0.120453, 1.0]], ['2, k, 4', [-0.366931, -0.331337, 1.0]], ['2, k, 5', [-0.495148, -0.474829, 1.0]], ['2, k, 6', [-0.451658, -0.642676, 1.0]], ['2, k, 7', [-0.43473, -0.668617, 1.0]], ['2, k, 8', [-0.026851, -0.361633, 1.0]], ['2, k, 9', [0.105995, -0.520358, 1.0]], ['2, k, 10', [0.000430288, -0.657007, 1.0]], ['2, k, 11', [-0.0430683, -0.670175, 1.0]], ['2, k, 12', [-0.321574, -0.828246, 1.0]], ['2, k, 13', [-0.291142, -1.15102, 1.0]], ['2, k, 14', [-0.266933, -1.46939, 1.0]], ['2, k, 15', [-0.286246, -1.52754, 1.0]], ['2, k, 16', [-0.167702, -0.837901, 1.0]], ['2, k, 17', [-0.197583, -1.15026, 1.0]], ['2, k, 18', [-0.114786, -1.49044, 1.0]], ['2, k, 19', [-0.174048, -1.52409, 1.0]], ['2, k, 20', [-0.194776, -0.315492, 1.0]], ['2, k, 21', [-0.434958, -0.744205, 1.0]], ['2, k, 22', [-0.411775, -0.661597, 1.0]], ['2, k, 23', [-0.0847192, -0.741824, 1.0]], ['2, k, 24', [-0.0751807, -0.651291, 1.0]]]
[['2, k, 0', [-0.253953, -0.845154, 1.0]], ['2, k, 1', [-0.219351, -0.541784, 1.0]], ['2, k, 2', [-0.189374, -0.243197, 1.0]], ['2, k, 3', [-0.173082, -0.122103, 1.0]], ['2, k, 4', [-0.368737, -0.332333, 1.0]], ['2, k, 5', [-0.497917, -0.47637, 1.0]], ['2, k, 6', [-0.469629, -0.645277, 1.0]], ['2, k, 7', [-0.438487, -0.677772, 1.0]], ['2, k, 8', [-0.0286861, -0.363216, 1.0]], ['2, k, 9', [0.103385, -0.524018, 1.0]], ['2, k, 10', [-0.00307724, -0.659965, 1.0]], ['2, k, 11', [-0.0456377, -0.672518, 1.0]], ['2, k, 12', [-0.327386, -0.829199, 1.0]], ['2, k, 13', [-0.295395, -1.14946, 1.0]], ['2, k, 14', [-0.267536, -1.46908, 1.0]], ['2, k, 15', [-0.289859, -1.52603, 1.0]], ['2, k, 16', [-0.174077, -0.839686, 1.0]], ['2, k, 17', [-0.200398, -1.1503, 1.0]], ['2, k, 18', [-0.125333, -1.49271, 1.0]], ['2, k, 19', [-0.195517, -1.52074, 1.0]], ['2, k, 20', [-0.196386, -0.317135, 1.0]], ['2, k, 21', [-0.436432, -0.747755, 1.0]], ['2, k, 22', [-0.415857, -0.666692, 1.0]], ['2, k, 23', [-0.091838, -0.744683, 1.0]], ['2, k, 24', [-0.079225, -0.652825, 1.0]]]
[['2, k, 0', [-0.255101, -0.84679, 1.0]], ['2, k, 1', [-0.220585, -0.54299, 1.0]], ['2, k, 2', [-0.190271, -0.244675, 1.0]], ['2, k, 3', [-0.174424, -0.124118, 1.0]], ['2, k, 4', [-0.369562, -0.333248, 1.0]], ['2, k, 5', [-0.500612, -0.477526, 1.0]], ['2, k, 6', [-0.481766, -0.648466, 1.0]], ['2, k, 7', [-0.445954, -0.670402, 1.0]], ['2, k, 8', [-0.0326298, -0.367904, 1.0]], ['2, k, 9', [0.101578, -0.5256, 1.0]], ['2, k, 10', [-0.00531073, -0.660991, 1.0]], ['2, k, 11', [-0.0464687, -0.671643, 1.0]], ['2, k, 12', [-0.328749, -0.83086, 1.0]], ['2, k, 13', [-0.298212, -1.14937, 1.0]], ['2, k, 14', [-0.267821, -1.4693, 1.0]], ['2, k, 15', [-0.273682, -1.52832, 1.0]], ['2, k, 16', [-0.174967, -0.841217, 1.0]], ['2, k, 17', [-0.202308, -1.14881, 1.0]], ['2, k, 18', [-0.124268, -1.4956, 1.0]], ['2, k, 19', [-0.189879, -1.52471, 1.0]], ['2, k, 20', [-0.197404, -0.318455, 1.0]], ['2, k, 21', [-0.444741, -0.749492, 1.0]], ['2, k, 22', [-0.4275, -0.674996, 1.0]], ['2, k, 23', [-0.0920598, -0.750092, 1.0]], ['2, k, 24', [-0.0797303, -0.65593, 1.0]]]
[['2, k, 0', [-0.257315, -0.847346, 1.0]], ['2, k, 1', [-0.222855, -0.544064, 1.0]], ['2, k, 2', [-0.192298, -0.246303, 1.0]], ['2, k, 3', [-0.177143, -0.125912, 1.0]], ['2, k, 4', [-0.370573, -0.333776, 1.0]], ['2, k, 5', [-0.504094, -0.47842, 1.0]], ['2, k, 6', [-0.48143, -0.648627, 1.0]], ['2, k, 7', [-0.446947, -0.671308, 1.0]], ['2, k, 8', [-0.0353943, -0.370856, 1.0]], ['2, k, 9', [0.098774, -0.528374, 1.0]], ['2, k, 10', [-0.00795531, -0.663825, 1.0]], ['2, k, 11', [-0.0485988, -0.672148, 1.0]], ['2, k, 12', [-0.331415, -0.831102, 1.0]], ['2, k, 13', [-0.302396, -1.15159, 1.0]], ['2, k, 14', [-0.268356, -1.4703, 1.0]], ['2, k, 15', [-0.258254, -1.52777, 1.0]], ['2, k, 16', [-0.176719, -0.841967, 1.0]], ['2, k, 17', [-0.205191, -1.1475, 1.0]], ['2, k, 18', [-0.12696, -1.49378, 1.0]], ['2, k, 19', [-0.188621, -1.52429, 1.0]], ['2, k, 20', [-0.199539, -0.319943, 1.0]], ['2, k, 21', [-0.445571, -0.747997, 1.0]], ['2, k, 22', [-0.42369, -0.664011, 1.0]], ['2, k, 23', [-0.0847102, -0.720115, 1.0]], ['2, k, 24', [-0.0779984, -0.654745, 1.0]]]
[['2, k, 0', [-0.260928, -0.847077, 1.0]], ['2, k, 1', [-0.225525, -0.544975, 1.0]], ['2, k, 2', [-0.194124, -0.248096, 1.0]], ['2, k, 3', [-0.179263, -0.127409, 1.0]], ['2, k, 4', [-0.371496, -0.334358, 1.0]], ['2, k, 5', [-0.508774, -0.48019, 1.0]], ['2, k, 6', [-0.480468, -0.648939, 1.0]], ['2, k, 7', [-0.44896, -0.672284, 1.0]], ['2, k, 8', [-0.0366116, -0.371827, 1.0]], ['2, k, 9', [0.0972432, -0.528952, 1.0]], ['2, k, 10', [-0.00872557, -0.664894, 1.0]], ['2, k, 11', [-0.0508058, -0.672813, 1.0]], ['2, k, 12', [-0.334927, -0.830965, 1.0]], ['2, k, 13', [-0.306539, -1.15145, 1.0]], ['2, k, 14', [-0.26988, -1.47164, 1.0]], ['2, k, 15', [-0.250011, -1.51427, 1.0]], ['2, k, 16', [-0.180271, -0.841568, 1.0]], ['2, k, 17', [-0.20659, -1.14855, 1.0]], ['2, k, 18', [-0.129738, -1.49035, 1.0]], ['2, k, 19', [-0.191136, -1.52267, 1.0]], ['2, k, 20', [-0.20158, -0.321488, 1.0]], ['2, k, 21', [-0.445187, -0.744107, 1.0]], ['2, k, 22', [-0.424996, -0.669771, 1.0]], ['2, k, 23', [-0.0707766, -0.71784, 1.0]], ['2, k, 24', [-0.0816783, -0.656855, 1.0]]]
[['2, k, 0', [-0.262523, -0.846947, 1.0]], ['2, k, 1', [-0.227827, -0.545455, 1.0]], ['2, k, 2', [-0.196613, -0.249001, 1.0]], ['2, k, 3', [-0.181287, -0.128181, 1.0]], ['2, k, 4', [-0.372427, -0.334945, 1.0]], ['2, k, 5', [-0.511482, -0.479148, 1.0]], ['2, k, 6', [-0.481353, -0.64719, 1.0]], ['2, k, 7', [-0.451562, -0.67063, 1.0]], ['2, k, 8', [-0.038226, -0.373614, 1.0]], ['2, k, 9', [0.0904507, -0.537527, 1.0]], ['2, k, 10', [-0.0167743, -0.672221, 1.0]], ['2, k, 11', [-0.0506313, -0.678892, 1.0]], ['2, k, 12', [-0.336488, -0.830839, 1.0]], ['2, k, 13', [-0.309591, -1.1492, 1.0]], ['2, k, 14', [-0.271312, -1.46933, 1.0]], ['2, k, 15', [-0.240044, -1.5149, 1.0]], ['2, k, 16', [-0.181836, -0.841419, 1.0]], ['2, k, 17', [-0.209188, -1.14914, 1.0]], ['2, k, 18', [-0.12832, -1.48867, 1.0]], ['2, k, 19', [-0.18453, -1.52241, 1.0]], ['2, k, 20', [-0.204041, -0.322329, 1.0]], ['2, k, 21', [-0.443936, -0.742016, 1.0]], ['2, k, 22', [-0.426009, -0.657149, 1.0]], ['2, k, 23', [-0.0714897, -0.703865, 1.0]], ['2, k, 24', [-0.0719127, -0.655208, 1.0]]]
[['2, k, 0', [-0.262892, -0.846999, 1.0]], ['2, k, 1', [-0.228585, -0.54569, 1.0]], ['2, k, 2', [-0.197875, -0.249568, 1.0]], ['2, k, 3', [-0.183565, -0.128898, 1.0]], ['2, k, 4', [-0.373335, -0.335686, 1.0]], ['2, k, 5', [-0.513353, -0.479178, 1.0]], ['2, k, 6', [-0.48211, -0.645008, 1.0]], ['2, k, 7', [-0.449745, -0.669191, 1.0]], ['2, k, 8', [-0.0394159, -0.374577, 1.0]], ['2, k, 9', [0.0898192, -0.537139, 1.0]], ['2, k, 10', [-0.0160372, -0.672609, 1.0]], ['2, k, 11', [-0.0496395, -0.675436, 1.0]], ['2, k, 12', [-0.336907, -0.830926, 1.0]], ['2, k, 13', [-0.310934, -1.14941, 1.0]], ['2, k, 14', [-0.269113, -1.47455, 1.0]], ['2, k, 15', [-0.265325, -1.50262, 1.0]], ['2, k, 16', [-0.182144, -0.841433, 1.0]], ['2, k, 17', [-0.209868, -1.14855, 1.0]], ['2, k, 18', [-0.122758, -1.49365, 1.0]], ['2, k, 19', [-0.180474, -1.52357, 1.0]], ['2, k, 20', [-0.205245, -0.322846, 1.0]], ['2, k, 21', [-0.443814, -0.741807, 1.0]], ['2, k, 22', [-0.421309, -0.651976, 1.0]], ['2, k, 23', [-0.0725573, -0.696188, 1.0]], ['2, k, 24', [-0.0653568, -0.650659, 1.0]]]
[['2, k, 0', [-0.262939, -0.846734, 1.0]], ['2, k, 1', [-0.229288, -0.545775, 1.0]], ['2, k, 2', [-0.199664, -0.249939, 1.0]], ['2, k, 3', [-0.184947, -0.129551, 1.0]], ['2, k, 4', [-0.376585, -0.338595, 1.0]], ['2, k, 5', [-0.515561, -0.479453, 1.0]], ['2, k, 6', [-0.482766, -0.644469, 1.0]], ['2, k, 7', [-0.450306, -0.666101, 1.0]], ['2, k, 8', [-0.0406578, -0.375294, 1.0]], ['2, k, 9', [0.0879971, -0.536321, 1.0]], ['2, k, 10', [-0.0155727, -0.673321, 1.0]], ['2, k, 11', [-0.0507605, -0.6774, 1.0]], ['2, k, 12', [-0.337096, -0.830823, 1.0]], ['2, k, 13', [-0.312663, -1.14859, 1.0]], ['2, k, 14', [-0.270921, -1.47383, 1.0]], ['2, k, 15', [-0.266261, -1.50215, 1.0]], ['2, k, 16', [-0.182076, -0.841044, 1.0]], ['2, k, 17', [-0.210145, -1.14813, 1.0]], ['2, k, 18', [-0.129414, -1.48192, 1.0]], ['2, k, 19', [-0.181775, -1.52355, 1.0]], ['2, k, 20', [-0.206732, -0.323165, 1.0]], ['2, k, 21', [-0.441604, -0.738109, 1.0]], ['2, k, 22', [-0.419436, -0.654381, 1.0]], ['2, k, 23', [-0.0725837, -0.696499, 1.0]], ['2, k, 24', [-0.0709812, -0.653015, 1.0]]]
[['2, k, 0', [-0.263239, -0.846474, 1.0]], ['2, k, 1', [-0.230005, -0.546101, 1.0]], ['2, k, 2', [-0.200936, -0.251176, 1.0]], ['2, k, 3', [-0.186174, -0.130033, 1.0]], ['2, k, 4', [-0.377876, -0.339967, 1.0]], ['2, k, 5', [-0.517204, -0.479785, 1.0]], ['2, k, 6', [-0.479768, -0.642323, 1.0]], ['2, k, 7', [-0.448048, -0.666661, 1.0]], ['2, k, 8', [-0.0415755, -0.376249, 1.0]], ['2, k, 9', [0.0861595, -0.535832, 1.0]], ['2, k, 10', [-0.0158899, -0.673876, 1.0]], ['2, k, 11', [-0.0569292, -0.679484, 1.0]], ['2, k, 12', [-0.337573, -0.830639, 1.0]], ['2, k, 13', [-0.313746, -1.1467, 1.0]], ['2, k, 14', [-0.272343, -1.47432, 1.0]], ['2, k, 15', [-0.266664, -1.50349, 1.0]], ['2, k, 16', [-0.182175, -0.840681, 1.0]], ['2, k, 17', [-0.210843, -1.14802, 1.0]], ['2, k, 18', [-0.125023, -1.49379, 1.0]], ['2, k, 19', [-0.164058, -1.52231, 1.0]], ['2, k, 20', [-0.207913, -0.32413, 1.0]], ['2, k, 21', [-0.436795, -0.736056, 1.0]], ['2, k, 22', [-0.414092, -0.649561, 1.0]], ['2, k, 23', [-0.0940121, -0.74897, 1.0]], ['2, k, 24', [-0.0876385, -0.660986, 1.0]]]
[['2, k, 0', [-0.261966, -0.845985, 1.0]], ['2, k, 1', [-0.230227, -0.546237, 1.0]], ['2, k, 2', [-0.201672, -0.251757, 1.0]], ['2, k, 3', [-0.18844, -0.130765, 1.0]], ['2, k, 4', [-0.380133, -0.341384, 1.0]], ['2, k, 5', [-0.51927, -0.480272, 1.0]], ['2, k, 6', [-0.480201, -0.642306, 1.0]], ['2, k, 7', [-0.449526, -0.670969, 1.0]], ['2, k, 8', [-0.0424634, -0.376204, 1.0]], ['2, k, 9', [0.0854731, -0.535618, 1.0]], ['2, k, 10', [-0.0148851, -0.674516, 1.0]], ['2, k, 11', [-0.0547118, -0.676972, 1.0]], ['2, k, 12', [-0.336425, -0.830295, 1.0]], ['2, k, 13', [-0.311575, -1.14566, 1.0]], ['2, k, 14', [-0.27208, -1.47675, 1.0]], ['2, k, 15', [-0.237305, -1.52734, 1.0]], ['2, k, 16', [-0.180798, -0.840019, 1.0]], ['2, k, 17', [-0.210151, -1.14641, 1.0]], ['2, k, 18', [-0.116042, -1.48979, 1.0]], ['2, k, 19', [-0.161406, -1.52184, 1.0]], ['2, k, 20', [-0.208496, -0.324572, 1.0]], ['2, k, 21', [-0.437124, -0.743805, 1.0]], ['2, k, 22', [-0.417927, -0.657502, 1.0]], ['2, k, 23', [-0.0916243, -0.73217, 1.0]], ['2, k, 24', [-0.082541, -0.658697, 1.0]]]
[['2, k, 0', [-0.260768, -0.845102, 1.0]], ['2, k, 1', [-0.230396, -0.546271, 1.0]], ['2, k, 2', [-0.202661, -0.252431, 1.0]], ['2, k, 3', [-0.189807, -0.131163, 1.0]], ['2, k, 4', [-0.381119, -0.342116, 1.0]], ['2, k, 5', [-0.520376, -0.480777, 1.0]], ['2, k, 6', [-0.480313, -0.643144, 1.0]], ['2, k, 7', [-0.446149, -0.669839, 1.0]], ['2, k, 8', [-0.0413814, -0.374659, 1.0]], ['2, k, 9', [0.0847964, -0.535722, 1.0]], ['2, k, 10', [-0.0148542, -0.673774, 1.0]], ['2, k, 11', [-0.0534778, -0.676294, 1.0]], ['2, k, 12', [-0.334949, -0.829534, 1.0]], ['2, k, 13', [-0.309488, -1.14524, 1.0]], ['2, k, 14', [-0.272133, -1.47667, 1.0]], ['2, k, 15', [-0.304199, -1.5332, 1.0]], ['2, k, 16', [-0.179854, -0.839075, 1.0]], ['2, k, 17', [-0.203217, -1.14443, 1.0]], ['2, k, 18', [-0.127684, -1.48463, 1.0]], ['2, k, 19', [-0.16906, -1.52209, 1.0]], ['2, k, 20', [-0.209252, -0.325053, 1.0]], ['2, k, 21', [-0.435912, -0.741741, 1.0]], ['2, k, 22', [-0.416307, -0.658416, 1.0]], ['2, k, 23', [-0.075511, -0.700636, 1.0]], ['2, k, 24', [-0.0688478, -0.652807, 1.0]]]
[['2, k, 0', [-0.259695, -0.844645, 1.0]], ['2, k, 1', [-0.230723, -0.546215, 1.0]], ['2, k, 2', [-0.204679, -0.252449, 1.0]], ['2, k, 3', [-0.19115, -0.130679, 1.0]], ['2, k, 4', [-0.382352, -0.343112, 1.0]], ['2, k, 5', [-0.521384, -0.481662, 1.0]], ['2, k, 6', [-0.476947, -0.642634, 1.0]], ['2, k, 7', [-0.445053, -0.664868, 1.0]], ['2, k, 8', [-0.0406637, -0.373722, 1.0]], ['2, k, 9', [0.0827583, -0.535457, 1.0]], ['2, k, 10', [-0.0139377, -0.673552, 1.0]], ['2, k, 11', [-0.0520531, -0.675226, 1.0]], ['2, k, 12', [-0.33384, -0.829332, 1.0]], ['2, k, 13', [-0.307883, -1.14482, 1.0]], ['2, k, 14', [-0.272293, -1.4765, 1.0]], ['2, k, 15', [-0.266175, -1.51038, 1.0]], ['2, k, 16', [-0.178859, -0.83835, 1.0]], ['2, k, 17', [-0.202656, -1.14405, 1.0]], ['2, k, 18', [-0.126413, -1.4828, 1.0]], ['2, k, 19', [-0.163531, -1.5202, 1.0]], ['2, k, 20', [-0.210795, -0.325107, 1.0]], ['2, k, 21', [-0.431019, -0.739525, 1.0]], ['2, k, 22', [-0.408303, -0.65161, 1.0]], ['2, k, 23', [-0.081626, -0.690834, 1.0]], ['2, k, 24', [-0.0689362, -0.647293, 1.0]]]
[['2, k, 0', [-0.257947, -0.844368, 1.0]], ['2, k, 1', [-0.230699, -0.546241, 1.0]], ['2, k, 2', [-0.205045, -0.252619, 1.0]], ['2, k, 3', [-0.192869, -0.130281, 1.0]], ['2, k, 4', [-0.382441, -0.3446, 1.0]], ['2, k, 5', [-0.522117, -0.482374, 1.0]], ['2, k, 6', [-0.471135, -0.640253, 1.0]], ['2, k, 7', [-0.439978, -0.666497, 1.0]], ['2, k, 8', [-0.0401146, -0.372985, 1.0]], ['2, k, 9', [0.0810968, -0.534835, 1.0]], ['2, k, 10', [-0.0158919, -0.671269, 1.0]], ['2, k, 11', [-0.0503148, -0.676508, 1.0]], ['2, k, 12', [-0.332171, -0.829126, 1.0]], ['2, k, 13', [-0.307444, -1.14438, 1.0]], ['2, k, 14', [-0.272298, -1.47619, 1.0]], ['2, k, 15', [-0.263672, -1.52246, 1.0]], ['2, k, 16', [-0.177091, -0.837967, 1.0]], ['2, k, 17', [-0.200326, -1.14486, 1.0]], ['2, k, 18', [-0.118667, -1.49231, 1.0]], ['2, k, 19', [-0.167002, -1.52244, 1.0]], ['2, k, 20', [-0.211064, -0.325246, 1.0]], ['2, k, 21', [-0.42402, -0.736528, 1.0]], ['2, k, 22', [-0.403382, -0.647921, 1.0]], ['2, k, 23', [-0.08359, -0.739046, 1.0]], ['2, k, 24', [-0.0755563, -0.65645, 1.0]]]
[['2, k, 0', [-0.255724, -0.843709, 1.0]], ['2, k, 1', [-0.230699, -0.546176, 1.0]], ['2, k, 2', [-0.206259, -0.252809, 1.0]], ['2, k, 3', [-0.194447, -0.129737, 1.0]], ['2, k, 4', [-0.382165, -0.344357, 1.0]], ['2, k, 5', [-0.52242, -0.483282, 1.0]], ['2, k, 6', [-0.470635, -0.640259, 1.0]], ['2, k, 7', [-0.436667, -0.665337, 1.0]], ['2, k, 8', [-0.0421784, -0.373569, 1.0]], ['2, k, 9', [0.0798481, -0.533988, 1.0]], ['2, k, 10', [-0.0109804, -0.675826, 1.0]], ['2, k, 11', [-0.046436, -0.671926, 1.0]], ['2, k, 12', [-0.329818, -0.828545, 1.0]], ['2, k, 13', [-0.304734, -1.14346, 1.0]], ['2, k, 14', [-0.273348, -1.47347, 1.0]], ['2, k, 15', [-0.265141, -1.50873, 1.0]], ['2, k, 16', [-0.175044, -0.837221, 1.0]], ['2, k, 17', [-0.195994, -1.14627, 1.0]], ['2, k, 18', [-0.117214, -1.49408, 1.0]], ['2, k, 19', [-0.115906, -1.52075, 1.0]], ['2, k, 20', [-0.211882, -0.325376, 1.0]], ['2, k, 21', [-0.421885, -0.739395, 1.0]], ['2, k, 22', [-0.398134, -0.650555, 1.0]], ['2, k, 23', [-0.0662431, -0.687032, 1.0]], ['2, k, 24', [-0.0629967, -0.647831, 1.0]]]
[['2, k, 0', [-0.253309, -0.843468, 1.0]], ['2, k, 1', [-0.230642, -0.546129, 1.0]], ['2, k, 2', [-0.207684, -0.252669, 1.0]], ['2, k, 3', [-0.19753, -0.130001, 1.0]], ['2, k, 4', [-0.383086, -0.34482, 1.0]], ['2, k, 5', [-0.522617, -0.484161, 1.0]], ['2, k, 6', [-0.468463, -0.642132, 1.0]], ['2, k, 7', [-0.433053, -0.664805, 1.0]], ['2, k, 8', [-0.0425383, -0.373426, 1.0]], ['2, k, 9', [0.0790887, -0.533129, 1.0]], ['2, k, 10', [-0.00985066, -0.674471, 1.0]], ['2, k, 11', [-0.0431482, -0.673563, 1.0]], ['2, k, 12', [-0.327288, -0.828414, 1.0]], ['2, k, 13', [-0.300974, -1.14401, 1.0]], ['2, k, 14', [-0.272253, -1.47304, 1.0]], ['2, k, 15', [-0.263444, -1.50911, 1.0]], ['2, k, 16', [-0.172709, -0.836856, 1.0]], ['2, k, 17', [-0.192206, -1.14635, 1.0]], ['2, k, 18', [-0.122259, -1.48736, 1.0]], ['2, k, 19', [-0.127688, -1.52051, 1.0]], ['2, k, 20', [-0.212836, -0.325292, 1.0]], ['2, k, 21', [-0.416664, -0.736359, 1.0]], ['2, k, 22', [-0.396047, -0.650021, 1.0]], ['2, k, 23', [-0.0699557, -0.720281, 1.0]], ['2, k, 24', [-0.0644156, -0.656191, 1.0]]]
[['2, k, 0', [-0.247691, -0.841737, 1.0]], ['2, k, 1', [-0.229751, -0.545443, 1.0]], ['2, k, 2', [-0.208315, -0.252194, 1.0]], ['2, k, 3', [-0.198638, -0.129281, 1.0]], ['2, k, 4', [-0.382581, -0.344409, 1.0]], ['2, k, 5', [-0.521739, -0.485072, 1.0]], ['2, k, 6', [-0.466101, -0.64286, 1.0]], ['2, k, 7', [-0.427593, -0.664557, 1.0]], ['2, k, 8', [-0.04284, -0.37252, 1.0]], ['2, k, 9', [0.0796117, -0.531654, 1.0]], ['2, k, 10', [-0.0133625, -0.667367, 1.0]], ['2, k, 11', [-0.0428566, -0.670693, 1.0]], ['2, k, 12', [-0.321787, -0.826772, 1.0]], ['2, k, 13', [-0.297615, -1.14234, 1.0]], ['2, k, 14', [-0.270902, -1.47205, 1.0]], ['2, k, 15', [-0.235415, -1.52085, 1.0]], ['2, k, 16', [-0.167075, -0.835012, 1.0]], ['2, k, 17', [-0.175252, -1.14995, 1.0]], ['2, k, 18', [-0.114926, -1.49889, 1.0]], ['2, k, 19', [-0.144847, -1.52632, 1.0]], ['2, k, 20', [-0.213129, -0.324916, 1.0]], ['2, k, 21', [-0.408316, -0.734134, 1.0]], ['2, k, 22', [-0.389169, -0.650787, 1.0]], ['2, k, 23', [-0.0624465, -0.688221, 1.0]], ['2, k, 24', [-0.0594064, -0.646693, 1.0]]]
[['2, k, 0', [-0.241307, -0.841243, 1.0]], ['2, k, 1', [-0.228525, -0.544931, 1.0]], ['2, k, 2', [-0.209317, -0.251706, 1.0]], ['2, k, 3', [-0.199604, -0.128735, 1.0]], ['2, k, 4', [-0.382304, -0.34524, 1.0]], ['2, k, 5', [-0.519731, -0.485441, 1.0]], ['2, k, 6', [-0.464031, -0.642401, 1.0]], ['2, k, 7', [-0.424403, -0.664371, 1.0]], ['2, k, 8', [-0.0429831, -0.371933, 1.0]], ['2, k, 9', [0.078538, -0.528844, 1.0]], ['2, k, 10', [-0.0116353, -0.665111, 1.0]], ['2, k, 11', [-0.0394937, -0.66717, 1.0]], ['2, k, 12', [-0.316052, -0.826858, 1.0]], ['2, k, 13', [-0.295047, -1.14259, 1.0]], ['2, k, 14', [-0.270408, -1.4715, 1.0]], ['2, k, 15', [-0.260727, -1.5083, 1.0]], ['2, k, 16', [-0.160234, -0.833876, 1.0]], ['2, k, 17', [-0.165164, -1.15293, 1.0]], ['2, k, 18', [-0.113221, -1.49264, 1.0]], ['2, k, 19', [-0.141384, -1.52326, 1.0]], ['2, k, 20', [-0.21354, -0.324584, 1.0]], ['2, k, 21', [-0.406744, -0.735605, 1.0]], ['2, k, 22', [-0.385712, -0.649933, 1.0]], ['2, k, 23', [-0.0586862, -0.682407, 1.0]], ['2, k, 24', [-0.0530988, -0.644353, 1.0]]]
