[['2, k, 0', [-0.111291, -0.277864, 1.0]], ['2, k, 1', [-0.10993, 0.0493148, 1.0]], ['2, k, 2', [-0.107867, 0.367249, 1.0]], ['2, k, 3', [-0.139451, 0.508266, 1.0]], ['2, k, 4', [-0.302565, 0.268557, 1.0]], ['2, k, 5', [-0.377914, -0.0203185, 1.0]], ['2, k, 6', [-0.43668, -0.257554, 1.0]], ['2, k, 7', [-0.434089, -0.2965, 1.0]], ['2, k, 8', [0.0638027, 0.261716, 1.0]], ['2, k, 9', [0.163124, 0.0114435, 1.0]], ['2, k, 10', [0.191248, -0.236901, 1.0]], ['2, k, 11', [0.183321, -0.305328, 1.0]], ['2, k, 12', [-0.193192, -0.271875, 1.0]], ['2, k, 13', [-0.261528, -0.698736, 1.0]], ['2, k, 14', [-0.332775, -1.05597, 1.0]], ['2, k, 15', [-0.352783, -1.1084, 1.0]], ['2, k, 16', [-0.0258815, -0.275173, 1.0]], ['2, k, 17', [0.0618061, -0.62192, 1.0]], ['2, k, 18', [0.115265, -1.02061, 1.0]], ['2, k, 19', [0.136108, -1.09375, 1.0]], ['2, k, 20', [-0.108504, 0.289122, 1.0]], ['2, k, 21', [-0.427959, -0.352187, 1.0]], ['2, k, 22', [-0.366166, -0.319951, 1.0]], ['2, k, 23', [0.183756, -0.36204, 1.0]], ['2, k, 24', [0.12066, -0.325125, 1.0]]]
[['2, k, 0', [-0.146455, -0.28297, 1.0]], ['2, k, 1', [-0.147348, 0.0772441, 1.0]], ['2, k, 2', [-0.146257, 0.423343, 1.0]], ['2, k, 3', [-0.223339, 0.563992, 1.0]], ['2, k, 4', [-0.274642, 0.365502, 1.0]], ['2, k, 5', [-0.458552, 0.203554, 1.0]], ['2, k, 6', [-0.54073, 0.29073, 1.0]], ['2, k, 7', [-0.647296, 0.327151, 1.0]], ['2, k, 8', [-0.066254, 0.26819, 1.0]], ['2, k, 9', [-0.349525, 0.192635, 1.0]], ['2, k, 10', [-0.564428, 0.180837, 1.0]], ['2, k, 11', [-0.666393, 0.185597, 1.0]], ['2, k, 12', [-0.188074, -0.280447, 1.0]], ['2, k, 13', [-0.265306, -0.707889, 1.0]], ['2, k, 14', [-0.333637, -1.05128, 1.0]], ['2, k, 15', [-0.360065, -1.10741, 1.0]], ['2, k, 16', [-0.0992292, -0.276885, 1.0]], ['2, k, 17', [0.02165, -0.681205, 1.0]], ['2, k, 18', [0.11715, -1.062, 1.0]], ['2, k, 19', [0.138882, -1.10285, 1.0]], ['2, k, 20', [-0.146695, 0.33848, 1.0]], ['2, k, 21', [-0.642126, 0.32981, 1.0]], ['2, k, 22', [-0.620961, 0.325733, 1.0]], ['2, k, 23', [-0.744184, 0.187109, 1.0]], ['2, k, 24', [-0.701462, 0.229349, 1.0]]]
[['2, k, 0', [-0.140731, -0.285624, 1.0]], ['2, k, 1', [-0.140661, 0.0720233, 1.0]], ['2, k, 2', [-0.139433, 0.417183, 1.0]], ['2, k, 3', [-0.22082, 0.554535, 1.0]], ['2, k, 4', [-0.267855, 0.359369, 1.0]], ['2, k, 5', [-0.422531, 0.190768, 1.0]], ['2, k, 6', [-0.525238, 0.315365, 1.0]], ['2, k, 7', [-0.618528, 0.338019, 1.0]], ['2, k, 8', [-0.0496084, 0.264996, 1.0]], ['2, k, 9', [-0.326051, 0.187849, 1.0]], ['2, k, 10', [-0.539038, 0.164571, 1.0]], ['2, k, 11', [-0.634254, 0.171584, 1.0]], ['2, k, 12', [-0.183758, -0.281582, 1.0]], ['2, k, 13', [-0.263771, -0.69946, 1.0]], ['2, k, 14', [-0.333676, -1.05124, 1.0]], ['2, k, 15', [-0.35998, -1.1073, 1.0]], ['2, k, 16', [-0.0927505, -0.281022, 1.0]], ['2, k, 17', [0.026948, -0.680221, 1.0]], ['2, k, 18', [0.117588, -1.06114, 1.0]], ['2, k, 19', [0.138719, -1.10275, 1.0]], ['2, k, 20', [-0.139882, 0.33249, 1.0]], ['2, k, 21', [-0.682993, 0.387635, 1.0]], ['2, k, 22', [-0.660851, 0.380126, 1.0]], ['2, k, 23', [-0.698901, 0.166309, 1.0]], ['2, k, 24', [-0.647931, 0.20923, 1.0]]]
[['2, k, 0', [-0.134274, -0.286532, 1.0]], ['2, k, 1', [-0.131063, 0.0682334, 1.0]], ['2, k, 2', [-0.126381, 0.410754, 1.0]], ['2, k, 3', [-0.215827, 0.541492, 1.0]], ['2, k, 4', [-0.259182, 0.34668, 1.0]], ['2, k, 5', [-0.460842, 0.316395, 1.0]], ['2, k, 6', [-0.674463, 0.317606, 1.0]], ['2, k, 7', [-0.695831, 0.322243, 1.0]], ['2, k, 8', [-0.0259515, 0.26699, 1.0]], ['2, k, 9', [-0.284097, 0.185321, 1.0]], ['2, k, 10', [-0.491055, 0.153806, 1.0]], ['2, k, 11', [-0.58166, 0.160065, 1.0]], ['2, k, 12', [-0.177305, -0.28089, 1.0]], ['2, k, 13', [-0.26402, -0.698441, 1.0]], ['2, k, 14', [-0.333983, -1.05143, 1.0]], ['2, k, 15', [-0.360314, -1.1094, 1.0]], ['2, k, 16', [-0.0840661, -0.283803, 1.0]], ['2, k, 17', [0.0310998, -0.678587, 1.0]], ['2, k, 18', [0.118652, -1.05948, 1.0]], ['2, k, 19', [0.138633, -1.10337, 1.0]], ['2, k, 20', [-0.127747, 0.326746, 1.0]], ['2, k, 21', [-0.767285, 0.333176, 1.0]], ['2, k, 22', [-0.674638, 0.327137, 1.0]], ['2, k, 23', [-0.641158, 0.160817, 1.0]], ['2, k, 24', [-0.610993, 0.201559, 1.0]]]
[['2, k, 0', [-0.128322, -0.287355, 1.0]], ['2, k, 1', [-0.121978, 0.0624376, 1.0]], ['2, k, 2', [-0.113648, 0.398094, 1.0]], ['2, k, 3', [-0.200681, 0.522793, 1.0]], ['2, k, 4', [-0.26683, 0.343008, 1.0]], ['2, k, 5', [-0.524904, 0.296157, 1.0]], ['2, k, 6', [-0.737925, 0.293819, 1.0]], ['2, k, 7', [-0.775395, 0.308817, 1.0]], ['2, k, 8', [-0.00970673, 0.2653, 1.0]], ['2, k, 9', [-0.244937, 0.179065, 1.0]], ['2, k, 10', [-0.516305, 0.146084, 1.0]], ['2, k, 11', [-0.554044, 0.152558, 1.0]], ['2, k, 12', [-0.176486, -0.280898, 1.0]], ['2, k, 13', [-0.264808, -0.689232, 1.0]], ['2, k, 14', [-0.333969, -1.05139, 1.0]], ['2, k, 15', [-0.360566, -1.1093, 1.0]], ['2, k, 16', [-0.0714992, -0.285771, 1.0]], ['2, k, 17', [0.0336304, -0.676377, 1.0]], ['2, k, 18', [0.119442, -1.05881, 1.0]], ['2, k, 19', [0.138868, -1.10368, 1.0]], ['2, k, 20', [-0.115949, 0.316001, 1.0]], ['2, k, 21', [-0.805022, 0.300832, 1.0]], ['2, k, 22', [-0.771904, 0.280715, 1.0]], ['2, k, 23', [-0.591496, 0.142006, 1.0]], ['2, k, 24', [-0.537184, 0.120465, 1.0]]]
[['2, k, 0', [-0.1238, -0.287599, 1.0]], ['2, k, 1', [-0.115142, 0.058033, 1.0]], ['2, k, 2', [-0.105659, 0.390492, 1.0]], ['2, k, 3', [-0.18413, 0.511897, 1.0]], ['2, k, 4', [-0.27578, 0.338873, 1.0]], ['2, k, 5', [-0.539988, 0.292803, 1.0]], ['2, k, 6', [-0.74695, 0.270086, 1.0]], ['2, k, 7', [-0.769595, 0.281093, 1.0]], ['2, k, 8', [0.00545678, 0.264114, 1.0]], ['2, k, 9', [-0.186744, 0.177843, 1.0]], ['2, k, 10', [-0.401759, 0.132434, 1.0]], ['2, k, 11', [-0.436227, 0.134944, 1.0]], ['2, k, 12', [-0.176382, -0.280867, 1.0]], ['2, k, 13', [-0.26383, -0.686174, 1.0]], ['2, k, 14', [-0.333924, -1.05134, 1.0]], ['2, k, 15', [-0.360448, -1.10902, 1.0]], ['2, k, 16', [-0.0606855, -0.286328, 1.0]], ['2, k, 17', [0.0381993, -0.671282, 1.0]], ['2, k, 18', [0.120047, -1.05746, 1.0]], ['2, k, 19', [0.138349, -1.10396, 1.0]], ['2, k, 20', [-0.108084, 0.308988, 1.0]], ['2, k, 21', [-0.801262, 0.274903, 1.0]], ['2, k, 22', [-0.757043, 0.24804, 1.0]], ['2, k, 23', [-0.504526, 0.135601, 1.0]], ['2, k, 24', [-0.452512, 0.106681, 1.0]]]
[['2, k, 0', [-0.120751, -0.26676, 1.0]], ['2, k, 1', [-0.113048, 0.0603562, 1.0]], ['2, k, 2', [-0.100953, 0.384578, 1.0]], ['2, k, 3', [-0.170205, 0.50495, 1.0]], ['2, k, 4', [-0.289112, 0.328547, 1.0]], ['2, k, 5', [-0.498205, 0.276981, 1.0]], ['2, k, 6', [-0.699816, 0.248365, 1.0]], ['2, k, 7', [-0.751458, 0.251892, 1.0]], ['2, k, 8', [0.021397, 0.271951, 1.0]], ['2, k, 9', [-0.108806, 0.186738, 1.0]], ['2, k, 10', [-0.292696, 0.126104, 1.0]], ['2, k, 11', [-0.34959, 0.126797, 1.0]], ['2, k, 12', [-0.18022, -0.252436, 1.0]], ['2, k, 13', [-0.263849, -0.684493, 1.0]], ['2, k, 14', [-0.333814, -1.05121, 1.0]], ['2, k, 15', [-0.360395, -1.10894, 1.0]], ['2, k, 16', [-0.0552664, -0.267297, 1.0]], ['2, k, 17', [0.0423186, -0.665728, 1.0]], ['2, k, 18', [0.120465, -1.05661, 1.0]], ['2, k, 19', [0.13801, -1.10409, 1.0]], ['2, k, 20', [-0.104452, 0.306072, 1.0]], ['2, k, 21', [-0.78638, 0.248296, 1.0]], ['2, k, 22', [-0.663979, 0.222219, 1.0]], ['2, k, 23', [-0.413556, 0.122977, 1.0]], ['2, k, 24', [-0.392067, 0.168799, 1.0]]]
[['2, k, 0', [-0.119267, -0.262619, 1.0]], ['2, k, 1', [-0.109462, 0.0622159, 1.0]], ['2, k, 2', [-0.0947866, 0.380681, 1.0]], ['2, k, 3', [-0.157499, 0.499318, 1.0]], ['2, k, 4', [-0.289982, 0.321282, 1.0]], ['2, k, 5', [-0.489487, 0.260966, 1.0]], ['2, k, 6', [-0.682909, 0.221958, 1.0]], ['2, k, 7', [-0.733596, 0.224448, 1.0]], ['2, k, 8', [0.0264387, 0.278944, 1.0]], ['2, k, 9', [-0.0377934, 0.187891, 1.0]], ['2, k, 10', [-0.190143, 0.126463, 1.0]], ['2, k, 11', [-0.257735, 0.122317, 1.0]], ['2, k, 12', [-0.180515, -0.250002, 1.0]], ['2, k, 13', [-0.262748, -0.679874, 1.0]], ['2, k, 14', [-0.333674, -1.05115, 1.0]], ['2, k, 15', [-0.360373, -1.10882, 1.0]], ['2, k, 16', [-0.0524723, -0.263595, 1.0]], ['2, k, 17', [0.0444626, -0.663541, 1.0]], ['2, k, 18', [0.120994, -1.05546, 1.0]], ['2, k, 19', [0.137569, -1.10432, 1.0]], ['2, k, 20', [-0.0987485, 0.303469, 1.0]], ['2, k, 21', [-0.759247, 0.220423, 1.0]], ['2, k, 22', [-0.647651, 0.20492, 1.0]], ['2, k, 23', [-0.298286, 0.116775, 1.0]], ['2, k, 24', [-0.343252, 0.13797, 1.0]]]
[['2, k, 0', [-0.11624, -0.255672, 1.0]], ['2, k, 1', [-0.105714, 0.064668, 1.0]], ['2, k, 2', [-0.0911438, 0.377147, 1.0]], ['2, k, 3', [-0.145457, 0.497323, 1.0]], ['2, k, 4', [-0.288915, 0.319029, 1.0]], ['2, k, 5', [-0.47431, 0.250443, 1.0]], ['2, k, 6', [-0.64574, 0.194043, 1.0]], ['2, k, 7', [-0.688497, 0.194577, 1.0]], ['2, k, 8', [0.0357387, 0.324248, 1.0]], ['2, k, 9', [0.0111051, 0.172577, 1.0]], ['2, k, 10', [-0.139386, 0.117143, 1.0]], ['2, k, 11', [-0.169, 0.120078, 1.0]], ['2, k, 12', [-0.180542, -0.245422, 1.0]], ['2, k, 13', [-0.262741, -0.679599, 1.0]], ['2, k, 14', [-0.333581, -1.05141, 1.0]], ['2, k, 15', [-0.36032, -1.10872, 1.0]], ['2, k, 16', [-0.0435741, -0.250391, 1.0]], ['2, k, 17', [0.0479448, -0.66338, 1.0]], ['2, k, 18', [0.121345, -1.05294, 1.0]], ['2, k, 19', [0.136926, -1.10338, 1.0]], ['2, k, 20', [-0.0949555, 0.301227, 1.0]], ['2, k, 21', [-0.716374, 0.189432, 1.0]], ['2, k, 22', [-0.588901, 0.177984, 1.0]], ['2, k, 23', [-0.194401, 0.112739, 1.0]], ['2, k, 24', [-0.243386, 0.124919, 1.0]]]
[['2, k, 0', [-0.113885, -0.254182, 1.0]], ['2, k, 1', [-0.105507, 0.0640079, 1.0]], ['2, k, 2', [-0.0964823, 0.371848, 1.0]], ['2, k, 3', [-0.134726, 0.499359, 1.0]], ['2, k, 4', [-0.28593, 0.309726, 1.0]], ['2, k, 5', [-0.455501, 0.235323, 1.0]], ['2, k, 6', [-0.609467, 0.166701, 1.0]], ['2, k, 7', [-0.642967, 0.1682, 1.0]], ['2, k, 8', [0.0362051, 0.324912, 1.0]], ['2, k, 9', [0.0234841, 0.176742, 1.0]], ['2, k, 10', [-0.0422788, 0.135612, 1.0]], ['2, k, 11', [-0.0726699, 0.121758, 1.0]], ['2, k, 12', [-0.180616, -0.245371, 1.0]], ['2, k, 13', [-0.263178, -0.680659, 1.0]], ['2, k, 14', [-0.33356, -1.0517, 1.0]], ['2, k, 15', [-0.360478, -1.1087, 1.0]], ['2, k, 16', [-0.0376337, -0.248933, 1.0]], ['2, k, 17', [0.0509783, -0.662543, 1.0]], ['2, k, 18', [0.121466, -1.05209, 1.0]], ['2, k, 19', [0.136797, -1.10286, 1.0]], ['2, k, 20', [-0.0985471, 0.296959, 1.0]], ['2, k, 21', [-0.680037, 0.171478, 1.0]], ['2, k, 22', [-0.557233, 0.159058, 1.0]], ['2, k, 23', [-0.0833306, 0.111547, 1.0]], ['2, k, 24', [-0.151708, 0.126062, 1.0]]]
[['2, k, 0', [-0.111462, -0.253267, 1.0]], ['2, k, 1', [-0.108083, 0.0640168, 1.0]], ['2, k, 2', [-0.106442, 0.371126, 1.0]], ['2, k, 3', [-0.1281, 0.49977, 1.0]], ['2, k, 4', [-0.284209, 0.300292, 1.0]], ['2, k, 5', [-0.44054, 0.222102, 1.0]], ['2, k, 6', [-0.529027, 0.166495, 1.0]], ['2, k, 7', [-0.575021, 0.143214, 1.0]], ['2, k, 8', [0.039916, 0.316124, 1.0]], ['2, k, 9', [0.0235696, 0.181055, 1.0]], ['2, k, 10', [0.0243467, 0.15054, 1.0]], ['2, k, 11', [0.0303635, 0.127467, 1.0]], ['2, k, 12', [-0.181327, -0.245679, 1.0]], ['2, k, 13', [-0.263565, -0.680706, 1.0]], ['2, k, 14', [-0.33397, -1.05266, 1.0]], ['2, k, 15', [-0.360697, -1.10882, 1.0]], ['2, k, 16', [-0.0297207, -0.248167, 1.0]], ['2, k, 17', [0.0544977, -0.663148, 1.0]], ['2, k, 18', [0.122979, -1.04731, 1.0]], ['2, k, 19', [0.136289, -1.10077, 1.0]], ['2, k, 20', [-0.106501, 0.296112, 1.0]], ['2, k, 21', [-0.617278, 0.144267, 1.0]], ['2, k, 22', [-0.495888, 0.137486, 1.0]], ['2, k, 23', [0.0389047, 0.114726, 1.0]], ['2, k, 24', [-0.0357727, 0.12527, 1.0]]]
[['2, k, 0', [-0.109431, -0.252176, 1.0]], ['2, k, 1', [-0.108079, 0.0651694, 1.0]], ['2, k, 2', [-0.107239, 0.372327, 1.0]], ['2, k, 3', [-0.120448, 0.500337, 1.0]], ['2, k, 4', [-0.280891, 0.297976, 1.0]], ['2, k, 5', [-0.40092, 0.214263, 1.0]], ['2, k, 6', [-0.451655, 0.147647, 1.0]], ['2, k, 7', [-0.487609, 0.122167, 1.0]], ['2, k, 8', [0.0399984, 0.316136, 1.0]], ['2, k, 9', [0.0482948, 0.171936, 1.0]], ['2, k, 10', [0.089356, 0.121364, 1.0]], ['2, k, 11', [0.115007, 0.134515, 1.0]], ['2, k, 12', [-0.181896, -0.246081, 1.0]], ['2, k, 13', [-0.263776, -0.680069, 1.0]], ['2, k, 14', [-0.333987, -1.05264, 1.0]], ['2, k, 15', [-0.360924, -1.10863, 1.0]], ['2, k, 16', [-0.0262395, -0.246171, 1.0]], ['2, k, 17', [0.0556305, -0.661699, 1.0]], ['2, k, 18', [0.123199, -1.04572, 1.0]], ['2, k, 19', [0.136539, -1.09981, 1.0]], ['2, k, 20', [-0.107245, 0.297211, 1.0]], ['2, k, 21', [-0.498579, 0.113293, 1.0]], ['2, k, 22', [-0.400621, 0.118983, 1.0]], ['2, k, 23', [0.146126, 0.128399, 1.0]], ['2, k, 24', [0.0341994, 0.128575, 1.0]]]
[['2, k, 0', [-0.10851, -0.251497, 1.0]], ['2, k, 1', [-0.10909, 0.0662187, 1.0]], ['2, k, 2', [-0.110331, 0.374473, 1.0]], ['2, k, 3', [-0.114216, 0.502058, 1.0]], ['2, k, 4', [-0.270769, 0.289177, 1.0]], ['2, k, 5', [-0.377881, 0.203173, 1.0]], ['2, k, 6', [-0.398423, 0.163807, 1.0]], ['2, k, 7', [-0.400729, 0.108704, 1.0]], ['2, k, 8', [0.0548491, 0.318144, 1.0]], ['2, k, 9', [0.185172, 0.234463, 1.0]], ['2, k, 10', [0.170365, 0.1501, 1.0]], ['2, k, 11', [0.18729, 0.142264, 1.0]], ['2, k, 12', [-0.182663, -0.247173, 1.0]], ['2, k, 13', [-0.263574, -0.67978, 1.0]], ['2, k, 14', [-0.334058, -1.05261, 1.0]], ['2, k, 15', [-0.360974, -1.10836, 1.0]], ['2, k, 16', [-0.0252273, -0.243998, 1.0]], ['2, k, 17', [0.05635, -0.6561, 1.0]], ['2, k, 18', [0.123255, -1.04494, 1.0]], ['2, k, 19', [0.137535, -1.09865, 1.0]], ['2, k, 20', [-0.109741, 0.298904, 1.0]], ['2, k, 21', [-0.404131, 0.0997886, 1.0]], ['2, k, 22', [-0.324374, 0.108781, 1.0]], ['2, k, 23', [0.159547, 0.132834, 1.0]], ['2, k, 24', [0.0840239, 0.132024, 1.0]]]
[['2, k, 0', [-0.108519, -0.250814, 1.0]], ['2, k, 1', [-0.109431, 0.0670948, 1.0]], ['2, k, 2', [-0.110844, 0.37585, 1.0]], ['2, k, 3', [-0.103942, 0.50579, 1.0]], ['2, k, 4', [-0.257221, 0.288553, 1.0]], ['2, k, 5', [-0.335626, 0.198218, 1.0]], ['2, k, 6', [-0.328302, 0.159553, 1.0]], ['2, k, 7', [-0.304835, 0.0990538, 1.0]], ['2, k, 8', [0.05761, 0.320039, 1.0]], ['2, k, 9', [0.199333, 0.239337, 1.0]], ['2, k, 10', [0.244887, 0.185108, 1.0]], ['2, k, 11', [0.280034, 0.157132, 1.0]], ['2, k, 12', [-0.183373, -0.247445, 1.0]], ['2, k, 13', [-0.263398, -0.678936, 1.0]], ['2, k, 14', [-0.334059, -1.0526, 1.0]], ['2, k, 15', [-0.360985, -1.10833, 1.0]], ['2, k, 16', [-0.0270821, -0.242129, 1.0]], ['2, k, 17', [0.0567954, -0.654112, 1.0]], ['2, k, 18', [0.123292, -1.04317, 1.0]], ['2, k, 19', [0.137911, -1.09834, 1.0]], ['2, k, 20', [-0.110242, 0.300043, 1.0]], ['2, k, 21', [-0.300305, 0.0929928, 1.0]], ['2, k, 22', [-0.228165, 0.10272, 1.0]], ['2, k, 23', [0.333467, 0.145058, 1.0]], ['2, k, 24', [0.199503, 0.143205, 1.0]]]
[['2, k, 0', [-0.108578, -0.250091, 1.0]], ['2, k, 1', [-0.109444, 0.0688146, 1.0]], ['2, k, 2', [-0.110453, 0.378781, 1.0]], ['2, k, 3', [-0.095758, 0.509548, 1.0]], ['2, k, 4', [-0.239665, 0.295786, 1.0]], ['2, k, 5', [-0.333439, 0.227641, 1.0]], ['2, k, 6', [-0.250486, 0.16177, 1.0]], ['2, k, 7', [-0.195509, 0.0994634, 1.0]], ['2, k, 8', [0.0627444, 0.328838, 1.0]], ['2, k, 9', [0.234974, 0.250427, 1.0]], ['2, k, 10', [0.335113, 0.203789, 1.0]], ['2, k, 11', [0.34953, 0.173729, 1.0]], ['2, k, 12', [-0.183092, -0.245644, 1.0]], ['2, k, 13', [-0.26353, -0.679307, 1.0]], ['2, k, 14', [-0.3342, -1.05264, 1.0]], ['2, k, 15', [-0.361217, -1.10858, 1.0]], ['2, k, 16', [-0.0283127, -0.240995, 1.0]], ['2, k, 17', [0.0571083, -0.652455, 1.0]], ['2, k, 18', [0.122688, -1.03894, 1.0]], ['2, k, 19', [0.138057, -1.09822, 1.0]], ['2, k, 20', [-0.110057, 0.302628, 1.0]], ['2, k, 21', [-0.181242, 0.0932552, 1.0]], ['2, k, 22', [-0.135938, 0.103964, 1.0]], ['2, k, 23', [0.264112, 0.153523, 1.0]], ['2, k, 24', [0.244619, 0.15877, 1.0]]]
[['2, k, 0', [-0.108255, -0.248917, 1.0]], ['2, k, 1', [-0.109508, 0.0701755, 1.0]], ['2, k, 2', [-0.110739, 0.380851, 1.0]], ['2, k, 3', [-0.0892453, 0.513288, 1.0]], ['2, k, 4', [-0.239047, 0.296427, 1.0]], ['2, k, 5', [-0.265497, 0.218045, 1.0]], ['2, k, 6', [-0.206881, 0.145818, 1.0]], ['2, k, 7', [-0.117404, 0.0994824, 1.0]], ['2, k, 8', [0.0638199, 0.330659, 1.0]], ['2, k, 9', [0.247877, 0.265396, 1.0]], ['2, k, 10', [0.382573, 0.21465, 1.0]], ['2, k, 11', [0.412632, 0.194157, 1.0]], ['2, k, 12', [-0.181378, -0.244656, 1.0]], ['2, k, 13', [-0.264227, -0.680163, 1.0]], ['2, k, 14', [-0.334133, -1.0529, 1.0]], ['2, k, 15', [-0.361581, -1.10884, 1.0]], ['2, k, 16', [-0.0285913, -0.240626, 1.0]], ['2, k, 17', [0.0570387, -0.651879, 1.0]], ['2, k, 18', [0.122329, -1.0364, 1.0]], ['2, k, 19', [0.138384, -1.09786, 1.0]], ['2, k, 20', [-0.110332, 0.3045, 1.0]], ['2, k, 21', [-0.101378, 0.0915383, 1.0]], ['2, k, 22', [-0.0437339, 0.108659, 1.0]], ['2, k, 23', [0.416827, 0.167809, 1.0]], ['2, k, 24', [0.332524, 0.173906, 1.0]]]
[['2, k, 0', [-0.106937, -0.244934, 1.0]], ['2, k, 1', [-0.108578, 0.0741104, 1.0]], ['2, k, 2', [-0.109868, 0.384651, 1.0]], ['2, k, 3', [-0.0809823, 0.515666, 1.0]], ['2, k, 4', [-0.238696, 0.298259, 1.0]], ['2, k, 5', [-0.26462, 0.199568, 1.0]], ['2, k, 6', [-0.122787, 0.120124, 1.0]], ['2, k, 7', [-0.0391425, 0.104514, 1.0]], ['2, k, 8', [0.0629835, 0.336586, 1.0]], ['2, k, 9', [0.255616, 0.274034, 1.0]], ['2, k, 10', [0.384168, 0.226996, 1.0]], ['2, k, 11', [0.453484, 0.215403, 1.0]], ['2, k, 12', [-0.175719, -0.24194, 1.0]], ['2, k, 13', [-0.265353, -0.681205, 1.0]], ['2, k, 14', [-0.334178, -1.05312, 1.0]], ['2, k, 15', [-0.36138, -1.10895, 1.0]], ['2, k, 16', [-0.0301199, -0.235903, 1.0]], ['2, k, 17', [0.0573901, -0.651468, 1.0]], ['2, k, 18', [0.121983, -1.03567, 1.0]], ['2, k, 19', [0.138499, -1.09764, 1.0]], ['2, k, 20', [-0.109518, 0.308337, 1.0]], ['2, k, 21', [-0.00555969, 0.101308, 1.0]], ['2, k, 22', [0.0252171, 0.115458, 1.0]], ['2, k, 23', [0.477765, 0.197724, 1.0]], ['2, k, 24', [0.364833, 0.191558, 1.0]]]
[['2, k, 0', [-0.105086, -0.242624, 1.0]], ['2, k, 1', [-0.106736, 0.0763637, 1.0]], ['2, k, 2', [-0.107689, 0.386909, 1.0]], ['2, k, 3', [-0.0730991, 0.519557, 1.0]], ['2, k, 4', [-0.233684, 0.300721, 1.0]], ['2, k, 5', [-0.195183, 0.215997, 1.0]], ['2, k, 6', [-0.039222, 0.126603, 1.0]], ['2, k, 7', [0.0553837, 0.112307, 1.0]], ['2, k, 8', [0.0653163, 0.339348, 1.0]], ['2, k, 9', [0.266079, 0.280786, 1.0]], ['2, k, 10', [0.433857, 0.250179, 1.0]], ['2, k, 11', [0.493851, 0.241048, 1.0]], ['2, k, 12', [-0.169525, -0.241424, 1.0]], ['2, k, 13', [-0.265956, -0.681956, 1.0]], ['2, k, 14', [-0.334272, -1.05332, 1.0]], ['2, k, 15', [-0.361377, -1.10881, 1.0]], ['2, k, 16', [-0.0313925, -0.232964, 1.0]], ['2, k, 17', [0.0574866, -0.651907, 1.0]], ['2, k, 18', [0.121874, -1.036, 1.0]], ['2, k, 19', [0.138617, -1.09777, 1.0]], ['2, k, 20', [-0.107502, 0.310564, 1.0]], ['2, k, 21', [0.0787726, 0.110595, 1.0]], ['2, k, 22', [0.133461, 0.132871, 1.0]], ['2, k, 23', [0.511978, 0.215386, 1.0]], ['2, k, 24', [0.421656, 0.215864, 1.0]]]
[['2, k, 0', [-0.102679, -0.242607, 1.0]], ['2, k, 1', [-0.105036, 0.0782476, 1.0]], ['2, k, 2', [-0.106488, 0.391237, 1.0]], ['2, k, 3', [-0.0687646, 0.5225, 1.0]], ['2, k, 4', [-0.215705, 0.279928, 1.0]], ['2, k, 5', [-0.115446, 0.197535, 1.0]], ['2, k, 6', [0.0851379, 0.138451, 1.0]], ['2, k, 7', [0.132313, 0.121205, 1.0]], ['2, k, 8', [0.0645215, 0.342922, 1.0]], ['2, k, 9', [0.273824, 0.29439, 1.0]], ['2, k, 10', [0.456778, 0.2643, 1.0]], ['2, k, 11', [0.518752, 0.266918, 1.0]], ['2, k, 12', [-0.160017, -0.245471, 1.0]], ['2, k, 13', [-0.266402, -0.682413, 1.0]], ['2, k, 14', [-0.334229, -1.05337, 1.0]], ['2, k, 15', [-0.361204, -1.10873, 1.0]], ['2, k, 16', [-0.0328322, -0.231394, 1.0]], ['2, k, 17', [0.0572537, -0.65204, 1.0]], ['2, k, 18', [0.121436, -1.03594, 1.0]], ['2, k, 19', [0.138701, -1.09776, 1.0]], ['2, k, 20', [-0.106179, 0.314207, 1.0]], ['2, k, 21', [0.170721, 0.120511, 1.0]], ['2, k, 22', [0.213591, 0.14637, 1.0]], ['2, k, 23', [0.546888, 0.260276, 1.0]], ['2, k, 24', [0.454123, 0.239516, 1.0]]]
