[['2, k, 0', [0.194551, -1.30564, 1.0]], ['2, k, 1', [0.202477, -1.05251, 1.0]], ['2, k, 2', [0.209616, -0.800757, 1.0]], ['2, k, 3', [0.211064, -0.663326, 1.0]], ['2, k, 4', [0.0576839, -0.874392, 1.0]], ['2, k, 5', [-0.0345828, -0.990991, 1.0]], ['2, k, 6', [0.0699287, -0.935166, 1.0]], ['2, k, 7', [0.0944377, -0.91102, 1.0]], ['2, k, 8', [0.356678, -0.866431, 1.0]], ['2, k, 9', [0.472351, -0.973218, 1.0]], ['2, k, 10', [0.258955, -0.943925, 1.0]], ['2, k, 11', [0.178204, -0.994834, 1.0]], ['2, k, 12', [0.124643, -1.29442, 1.0]], ['2, k, 13', [0.157005, -1.01632, 1.0]], ['2, k, 14', [0.0826442, -1.29175, 1.0]], ['2, k, 15', [0.11377, -1.16504, 1.0]], ['2, k, 16', [0.260567, -1.29077, 1.0]], ['2, k, 17', [0.295425, -1.03107, 1.0]], ['2, k, 18', [0.223739, -1.29368, 1.0]], ['2, k, 19', [0.248657, -1.18164, 1.0]], ['2, k, 20', [0.207972, -0.863708, 1.0]], ['2, k, 21', [0.160708, -0.90892, 1.0]], ['2, k, 22', [0.098636, -0.901272, 1.0]], ['2, k, 23', [0.153883, -0.995868, 1.0]], ['2, k, 24', [0.157491, -0.991275, 1.0]]]
[['2, k, 0', [0.125375, -1.30714, 1.0]], ['2, k, 1', [0.121949, -1.15892, 1.0]], ['2, k, 2', [0.117979, -1.00583, 1.0]], ['2, k, 3', [0.169195, -0.87456, 1.0]], ['2, k, 4', [-0.0674623, -1.04656, 1.0]], ['2, k, 5', [-0.0228115, -1.1283, 1.0]], ['2, k, 6', [-0.099024, -1.19003, 1.0]], ['2, k, 7', [-0.138206, -1.21216, 1.0]], ['2, k, 8', [0.197995, -1.13795, 1.0]], ['2, k, 9', [0.190464, -0.977922, 1.0]], ['2, k, 10', [0.334799, -1.06913, 1.0]], ['2, k, 11', [0.38397, -1.08834, 1.0]], ['2, k, 12', [0.0679867, -1.27857, 1.0]], ['2, k, 13', [0.0108957, -1.05902, 1.0]], ['2, k, 14', [-0.102416, -1.22418, 1.0]], ['2, k, 15', [-0.128141, -1.2129, 1.0]], ['2, k, 16', [0.181924, -1.30988, 1.0]], ['2, k, 17', [0.336881, -1.10211, 1.0]], ['2, k, 18', [0.381275, -1.23428, 1.0]], ['2, k, 19', [0.404732, -1.21832, 1.0]], ['2, k, 20', [0.119072, -1.04468, 1.0]], ['2, k, 21', [-0.15637, -1.21995, 1.0]], ['2, k, 22', [-0.179687, -1.19885, 1.0]], ['2, k, 23', [0.42595, -1.11195, 1.0]], ['2, k, 24', [0.370869, -1.1312, 1.0]]]
[['2, k, 0', [0.114291, -1.28611, 1.0]], ['2, k, 1', [0.126706, -1.10413, 1.0]], ['2, k, 2', [0.138567, -0.920974, 1.0]], ['2, k, 3', [0.185941, -0.830668, 1.0]], ['2, k, 4', [-0.0469534, -0.961804, 1.0]], ['2, k, 5', [-0.0467372, -1.08003, 1.0]], ['2, k, 6', [-0.102632, -1.14919, 1.0]], ['2, k, 7', [-0.122653, -1.19382, 1.0]], ['2, k, 8', [0.218564, -1.05323, 1.0]], ['2, k, 9', [0.207667, -0.8948, 1.0]], ['2, k, 10', [0.328402, -1.03114, 1.0]], ['2, k, 11', [0.374428, -1.05702, 1.0]], ['2, k, 12', [0.0528524, -1.26323, 1.0]], ['2, k, 13', [0.00138834, -1.02188, 1.0]], ['2, k, 14', [-0.107287, -1.16338, 1.0]], ['2, k, 15', [-0.104672, -1.19402, 1.0]], ['2, k, 16', [0.174019, -1.28959, 1.0]], ['2, k, 17', [0.368525, -1.05835, 1.0]], ['2, k, 18', [0.451142, -1.18006, 1.0]], ['2, k, 19', [0.399344, -1.18793, 1.0]], ['2, k, 20', [0.135699, -0.967063, 1.0]], ['2, k, 21', [-0.130359, -1.19279, 1.0]], ['2, k, 22', [-0.113878, -1.18959, 1.0]], ['2, k, 23', [0.417413, -1.07369, 1.0]], ['2, k, 24', [0.344256, -1.07542, 1.0]]]
[['2, k, 0', [0.14375, -1.29579, 1.0]], ['2, k, 1', [0.137642, -1.13372, 1.0]], ['2, k, 2', [0.129373, -0.969682, 1.0]], ['2, k, 3', [0.177396, -0.84036, 1.0]], ['2, k, 4', [-0.0560819, -1.01046, 1.0]], ['2, k, 5', [-0.0237243, -1.11907, 1.0]], ['2, k, 6', [-0.100427, -1.17241, 1.0]], ['2, k, 7', [-0.136144, -1.18717, 1.0]], ['2, k, 8', [0.20937, -1.10187, 1.0]], ['2, k, 9', [0.198523, -0.943366, 1.0]], ['2, k, 10', [0.329208, -1.05111, 1.0]], ['2, k, 11', [0.376202, -1.05874, 1.0]], ['2, k, 12', [0.0804476, -1.27635, 1.0]], ['2, k, 13', [0.00835419, -1.02161, 1.0]], ['2, k, 14', [-0.101444, -1.16568, 1.0]], ['2, k, 15', [-0.0972429, -1.19277, 1.0]], ['2, k, 16', [0.205308, -1.29561, 1.0]], ['2, k, 17', [0.368511, -1.06469, 1.0]], ['2, k, 18', [0.452026, -1.17565, 1.0]], ['2, k, 19', [0.414106, -1.17946, 1.0]], ['2, k, 20', [0.131503, -1.01103, 1.0]], ['2, k, 21', [-0.136869, -1.19156, 1.0]], ['2, k, 22', [-0.18208, -1.17605, 1.0]], ['2, k, 23', [0.420435, -1.07776, 1.0]], ['2, k, 24', [0.354219, -1.08794, 1.0]]]
[['2, k, 0', [0.137907, -1.29379, 1.0]], ['2, k, 1', [0.135655, -1.13085, 1.0]], ['2, k, 2', [0.131326, -0.964602, 1.0]], ['2, k, 3', [0.174815, -0.830921, 1.0]], ['2, k, 4', [-0.0541357, -1.00539, 1.0]], ['2, k, 5', [-0.0442765, -1.07267, 1.0]], ['2, k, 6', [-0.0804498, -1.12034, 1.0]], ['2, k, 7', [-0.122583, -1.16383, 1.0]], ['2, k, 8', [0.209858, -1.1006, 1.0]], ['2, k, 9', [0.199009, -0.942101, 1.0]], ['2, k, 10', [0.327087, -1.07378, 1.0]], ['2, k, 11', [0.371416, -1.10352, 1.0]], ['2, k, 12', [0.0749769, -1.2742, 1.0]], ['2, k, 13', [0.00678605, -1.01615, 1.0]], ['2, k, 14', [-0.11358, -1.1741, 1.0]], ['2, k, 15', [-0.109669, -1.2029, 1.0]], ['2, k, 16', [0.198172, -1.29361, 1.0]], ['2, k, 17', [0.371588, -1.08022, 1.0]], ['2, k, 18', [0.450756, -1.16973, 1.0]], ['2, k, 19', [0.421059, -1.17108, 1.0]], ['2, k, 20', [0.132241, -1.00674, 1.0]], ['2, k, 21', [-0.120915, -1.16469, 1.0]], ['2, k, 22', [-0.139468, -1.16336, 1.0]], ['2, k, 23', [0.378598, -1.11476, 1.0]], ['2, k, 24', [0.373811, -1.11367, 1.0]]]
[['2, k, 0', [0.0925822, -1.2408, 1.0]], ['2, k, 1', [0.134622, -1.08588, 1.0]], ['2, k, 2', [0.175665, -0.927314, 1.0]], ['2, k, 3', [0.176816, -0.799494, 1.0]], ['2, k, 4', [0.0540778, -0.980875, 1.0]], ['2, k, 5', [-0.0124628, -1.05871, 1.0]], ['2, k, 6', [-0.0852099, -1.1127, 1.0]], ['2, k, 7', [-0.113096, -1.13817, 1.0]], ['2, k, 8', [0.249594, -0.968976, 1.0]], ['2, k, 9', [0.361463, -1.04336, 1.0]], ['2, k, 10', [0.38972, -1.14048, 1.0]], ['2, k, 11', [0.381793, -1.12841, 1.0]], ['2, k, 12', [0.0341998, -1.22527, 1.0]], ['2, k, 13', [0.00672378, -0.987721, 1.0]], ['2, k, 14', [-0.105246, -1.13174, 1.0]], ['2, k, 15', [-0.106073, -1.16966, 1.0]], ['2, k, 16', [0.149572, -1.2377, 1.0]], ['2, k, 17', [0.332574, -1.00727, 1.0]], ['2, k, 18', [0.416942, -1.16659, 1.0]], ['2, k, 19', [0.40661, -1.16062, 1.0]], ['2, k, 20', [0.165555, -0.967008, 1.0]], ['2, k, 21', [-0.125469, -1.14633, 1.0]], ['2, k, 22', [-0.133359, -1.13598, 1.0]], ['2, k, 23', [0.388969, -1.13965, 1.0]], ['2, k, 24', [0.379813, -1.12256, 1.0]]]
[['2, k, 0', [0.159241, -1.26839, 1.0]], ['2, k, 1', [0.135711, -1.08408, 1.0]], ['2, k, 2', [0.118057, -0.889047, 1.0]], ['2, k, 3', [0.177595, -0.786563, 1.0]], ['2, k, 4', [0.0498542, -0.976988, 1.0]], ['2, k, 5', [-0.0449073, -1.06239, 1.0]], ['2, k, 6', [-0.0901675, -1.11761, 1.0]], ['2, k, 7', [-0.136395, -1.13687, 1.0]], ['2, k, 8', [0.26281, -0.947828, 1.0]], ['2, k, 9', [0.377931, -1.02282, 1.0]], ['2, k, 10', [0.330897, -1.14214, 1.0]], ['2, k, 11', [0.315566, -1.18283, 1.0]], ['2, k, 12', [0.0996835, -1.25803, 1.0]], ['2, k, 13', [0.0054767, -0.977516, 1.0]], ['2, k, 14', [-0.104668, -1.129, 1.0]], ['2, k, 15', [-0.102271, -1.13237, 1.0]], ['2, k, 16', [0.216359, -1.25933, 1.0]], ['2, k, 17', [0.360974, -0.965387, 1.0]], ['2, k, 18', [0.456289, -1.10514, 1.0]], ['2, k, 19', [0.440591, -1.11208, 1.0]], ['2, k, 20', [0.123259, -0.936778, 1.0]], ['2, k, 21', [-0.157133, -1.14606, 1.0]], ['2, k, 22', [-0.182239, -1.12347, 1.0]], ['2, k, 23', [0.322885, -1.19392, 1.0]], ['2, k, 24', [0.313915, -1.17665, 1.0]]]
[['2, k, 0', [0.140733, -1.25976, 1.0]], ['2, k, 1', [0.136698, -1.07964, 1.0]], ['2, k, 2', [0.135647, -0.886227, 1.0]], ['2, k, 3', [0.176089, -0.764488, 1.0]], ['2, k, 4', [0.0497872, -0.976043, 1.0]], ['2, k, 5', [-0.0235731, -1.04006, 1.0]], ['2, k, 6', [-0.0819571, -1.08799, 1.0]], ['2, k, 7', [-0.120028, -1.10485, 1.0]], ['2, k, 8', [0.26543, -0.950347, 1.0]], ['2, k, 9', [0.38427, -1.0268, 1.0]], ['2, k, 10', [0.467523, -1.13292, 1.0]], ['2, k, 11', [0.495621, -1.16923, 1.0]], ['2, k, 12', [0.0787933, -1.2443, 1.0]], ['2, k, 13', [0.00360015, -0.967503, 1.0]], ['2, k, 14', [-0.106209, -1.12172, 1.0]], ['2, k, 15', [-0.10459, -1.13036, 1.0]], ['2, k, 16', [0.199781, -1.25468, 1.0]], ['2, k, 17', [0.346879, -0.956024, 1.0]], ['2, k, 18', [0.45648, -1.1039, 1.0]], ['2, k, 19', [0.438984, -1.10819, 1.0]], ['2, k, 20', [0.133385, -0.934107, 1.0]], ['2, k, 21', [-0.122874, -1.09639, 1.0]], ['2, k, 22', [-0.128518, -1.09643, 1.0]], ['2, k, 23', [0.502517, -1.18032, 1.0]], ['2, k, 24', [0.492998, -1.16304, 1.0]]]
[['2, k, 0', [0.131805, -1.21937, 1.0]], ['2, k, 1', [0.149019, -1.0522, 1.0]], ['2, k, 2', [0.168494, -0.870001, 1.0]], ['2, k, 3', [0.176705, -0.743686, 1.0]], ['2, k, 4', [0.0650436, -0.925558, 1.0]], ['2, k, 5', [-0.0049623, -1.01197, 1.0]], ['2, k, 6', [-0.0701849, -1.05506, 1.0]], ['2, k, 7', [-0.114347, -1.08115, 1.0]], ['2, k, 8', [0.296729, -0.908716, 1.0]], ['2, k, 9', [0.392345, -1.0127, 1.0]], ['2, k, 10', [0.470929, -1.0481, 1.0]], ['2, k, 11', [0.455721, -1.04451, 1.0]], ['2, k, 12', [0.0742625, -1.20289, 1.0]], ['2, k, 13', [0.00219976, -0.952934, 1.0]], ['2, k, 14', [-0.106445, -1.08984, 1.0]], ['2, k, 15', [-0.124619, -1.08931, 1.0]], ['2, k, 16', [0.187345, -1.21731, 1.0]], ['2, k, 17', [0.352684, -0.951421, 1.0]], ['2, k, 18', [0.45511, -1.0913, 1.0]], ['2, k, 19', [0.435913, -1.08895, 1.0]], ['2, k, 20', [0.162342, -0.915704, 1.0]], ['2, k, 21', [-0.134561, -1.0836, 1.0]], ['2, k, 22', [-0.111702, -1.07135, 1.0]], ['2, k, 23', [0.461978, -1.04203, 1.0]], ['2, k, 24', [0.442239, -1.07453, 1.0]]]
[['2, k, 0', [0.131564, -1.21774, 1.0]], ['2, k, 1', [0.148525, -1.04482, 1.0]], ['2, k, 2', [0.166881, -0.863883, 1.0]], ['2, k, 3', [0.17789, -0.725224, 1.0]], ['2, k, 4', [0.0641632, -0.91689, 1.0]], ['2, k, 5', [-0.0232237, -0.976367, 1.0]], ['2, k, 6', [-0.0812574, -1.04427, 1.0]], ['2, k, 7', [-0.109198, -1.05666, 1.0]], ['2, k, 8', [0.299723, -0.9008, 1.0]], ['2, k, 9', [0.40155, -0.987854, 1.0]], ['2, k, 10', [0.450254, -1.06254, 1.0]], ['2, k, 11', [0.461286, -1.02575, 1.0]], ['2, k, 12', [0.0741229, -1.20155, 1.0]], ['2, k, 13', [0.00177073, -0.941836, 1.0]], ['2, k, 14', [-0.10893, -1.07965, 1.0]], ['2, k, 15', [-0.124667, -1.07256, 1.0]], ['2, k, 16', [0.186965, -1.21507, 1.0]], ['2, k, 17', [0.351979, -0.948402, 1.0]], ['2, k, 18', [0.41277, -1.04666, 1.0]], ['2, k, 19', [0.415692, -1.06304, 1.0]], ['2, k, 20', [0.161559, -0.909571, 1.0]], ['2, k, 21', [-0.110739, -1.06224, 1.0]], ['2, k, 22', [-0.131061, -1.05986, 1.0]], ['2, k, 23', [0.458038, -1.035, 1.0]], ['2, k, 24', [0.447629, -1.03205, 1.0]]]
[['2, k, 0', [0.13334, -1.21528, 1.0]], ['2, k, 1', [0.148513, -1.04238, 1.0]], ['2, k, 2', [0.165398, -0.862318, 1.0]], ['2, k, 3', [0.178039, -0.718291, 1.0]], ['2, k, 4', [0.0640671, -0.911864, 1.0]], ['2, k, 5', [-0.0218753, -0.971819, 1.0]], ['2, k, 6', [-0.0859015, -1.01605, 1.0]], ['2, k, 7', [-0.0999459, -1.03011, 1.0]], ['2, k, 8', [0.300426, -0.899484, 1.0]], ['2, k, 9', [0.401552, -0.986633, 1.0]], ['2, k, 10', [0.450999, -1.05725, 1.0]], ['2, k, 11', [0.46278, -1.01534, 1.0]], ['2, k, 12', [0.0757797, -1.20063, 1.0]], ['2, k, 13', [0.0039054, -0.903334, 1.0]], ['2, k, 14', [-0.114767, -1.04423, 1.0]], ['2, k, 15', [-0.118566, -1.0621, 1.0]], ['2, k, 16', [0.188885, -1.21126, 1.0]], ['2, k, 17', [0.352211, -0.939449, 1.0]], ['2, k, 18', [0.4076, -1.03398, 1.0]], ['2, k, 19', [0.40915, -1.04882, 1.0]], ['2, k, 20', [0.160726, -0.907983, 1.0]], ['2, k, 21', [-0.123939, -1.03531, 1.0]], ['2, k, 22', [-0.120422, -1.0207, 1.0]], ['2, k, 23', [0.46252, -1.02414, 1.0]], ['2, k, 24', [0.451234, -1.02184, 1.0]]]
[['2, k, 0', [0.127987, -1.205, 1.0]], ['2, k, 1', [0.149423, -1.03028, 1.0]], ['2, k, 2', [0.171223, -0.847516, 1.0]], ['2, k, 3', [0.178464, -0.70303, 1.0]], ['2, k, 4', [0.0639287, -0.894573, 1.0]], ['2, k, 5', [-0.0151071, -0.962984, 1.0]], ['2, k, 6', [-0.080811, -1.00561, 1.0]], ['2, k, 7', [-0.114451, -1.02609, 1.0]], ['2, k, 8', [0.301091, -0.894794, 1.0]], ['2, k, 9', [0.40099, -0.983161, 1.0]], ['2, k, 10', [0.460763, -1.0171, 1.0]], ['2, k, 11', [0.467151, -0.981792, 1.0]], ['2, k, 12', [0.0714317, -1.1912, 1.0]], ['2, k, 13', [0.00318768, -0.902919, 1.0]], ['2, k, 14', [-0.10606, -1.04107, 1.0]], ['2, k, 15', [-0.112039, -1.05378, 1.0]], ['2, k, 16', [0.182552, -1.20049, 1.0]], ['2, k, 17', [0.354524, -0.926178, 1.0]], ['2, k, 18', [0.410116, -1.02196, 1.0]], ['2, k, 19', [0.408936, -1.03216, 1.0]], ['2, k, 20', [0.165395, -0.893993, 1.0]], ['2, k, 21', [-0.128112, -1.03679, 1.0]], ['2, k, 22', [-0.154055, -1.00539, 1.0]], ['2, k, 23', [0.469464, -0.989192, 1.0]], ['2, k, 24', [0.454304, -0.998066, 1.0]]]
[['2, k, 0', [0.128468, -1.20046, 1.0]], ['2, k, 1', [0.150989, -1.01853, 1.0]], ['2, k, 2', [0.173537, -0.831118, 1.0]], ['2, k, 3', [0.178885, -0.686419, 1.0]], ['2, k, 4', [0.0631002, -0.889157, 1.0]], ['2, k, 5', [-0.000415361, -0.940127, 1.0]], ['2, k, 6', [-0.0634917, -0.982631, 1.0]], ['2, k, 7', [-0.126437, -1.00457, 1.0]], ['2, k, 8', [0.305112, -0.873512, 1.0]], ['2, k, 9', [0.419908, -0.926211, 1.0]], ['2, k, 10', [0.45525, -0.978429, 1.0]], ['2, k, 11', [0.470989, -0.962993, 1.0]], ['2, k, 12', [0.0713022, -1.1873, 1.0]], ['2, k, 13', [0.00189782, -0.898788, 1.0]], ['2, k, 14', [-0.104227, -0.978207, 1.0]], ['2, k, 15', [-0.107442, -0.98602, 1.0]], ['2, k, 16', [0.183634, -1.19521, 1.0]], ['2, k, 17', [0.355321, -0.919109, 1.0]], ['2, k, 18', [0.41579, -0.981777, 1.0]], ['2, k, 19', [0.351809, -0.995618, 1.0]], ['2, k, 20', [0.167816, -0.878342, 1.0]], ['2, k, 21', [-0.123871, -1.01299, 1.0]], ['2, k, 22', [-0.164178, -0.990829, 1.0]], ['2, k, 23', [0.463098, -0.971877, 1.0]], ['2, k, 24', [0.455019, -0.971592, 1.0]]]
[['2, k, 0', [0.128552, -1.19718, 1.0]], ['2, k, 1', [0.15131, -1.01429, 1.0]], ['2, k, 2', [0.173887, -0.826385, 1.0]], ['2, k, 3', [0.178228, -0.681917, 1.0]], ['2, k, 4', [0.0623463, -0.883207, 1.0]], ['2, k, 5', [-0.00212845, -0.920505, 1.0]], ['2, k, 6', [-0.0653352, -0.958812, 1.0]], ['2, k, 7', [-0.123511, -0.982091, 1.0]], ['2, k, 8', [0.306053, -0.870141, 1.0]], ['2, k, 9', [0.416728, -0.921386, 1.0]], ['2, k, 10', [0.457259, -0.97653, 1.0]], ['2, k, 11', [0.472708, -0.948042, 1.0]], ['2, k, 12', [0.0710622, -1.18383, 1.0]], ['2, k, 13', [0.00179743, -0.897598, 1.0]], ['2, k, 14', [-0.103322, -0.967073, 1.0]], ['2, k, 15', [-0.107277, -0.972189, 1.0]], ['2, k, 16', [0.184029, -1.19218, 1.0]], ['2, k, 17', [0.349336, -0.905545, 1.0]], ['2, k, 18', [0.414564, -0.968281, 1.0]], ['2, k, 19', [0.357362, -0.977936, 1.0]], ['2, k, 20', [0.168209, -0.873862, 1.0]], ['2, k, 21', [-0.129984, -0.995226, 1.0]], ['2, k, 22', [-0.166848, -0.96749, 1.0]], ['2, k, 23', [0.461747, -0.95502, 1.0]], ['2, k, 24', [0.45793, -0.954475, 1.0]]]
[['2, k, 0', [0.119664, -1.18204, 1.0]], ['2, k, 1', [0.147903, -0.99656, 1.0]], ['2, k, 2', [0.173808, -0.798303, 1.0]], ['2, k, 3', [0.180082, -0.656806, 1.0]], ['2, k, 4', [0.0578345, -0.845353, 1.0]], ['2, k, 5', [0.00227681, -0.89548, 1.0]], ['2, k, 6', [-0.0497952, -0.925936, 1.0]], ['2, k, 7', [-0.0952734, -0.962989, 1.0]], ['2, k, 8', [0.315062, -0.83386, 1.0]], ['2, k, 9', [0.409055, -0.883579, 1.0]], ['2, k, 10', [0.45848, -0.939156, 1.0]], ['2, k, 11', [0.475978, -0.931089, 1.0]], ['2, k, 12', [0.0621707, -1.17057, 1.0]], ['2, k, 13', [-0.00548969, -0.887171, 1.0]], ['2, k, 14', [-0.111242, -0.9553, 1.0]], ['2, k, 15', [-0.113346, -0.952148, 1.0]], ['2, k, 16', [0.175221, -1.17513, 1.0]], ['2, k, 17', [0.357478, -0.894867, 1.0]], ['2, k, 18', [0.296864, -1.00088, 1.0]], ['2, k, 19', [0.278816, -0.976934, 1.0]], ['2, k, 20', [0.167227, -0.849136, 1.0]], ['2, k, 21', [-0.0967601, -0.962557, 1.0]], ['2, k, 22', [-0.0940304, -0.956058, 1.0]], ['2, k, 23', [0.471671, -0.93179, 1.0]], ['2, k, 24', [0.463178, -0.933407, 1.0]]]
[['2, k, 0', [0.120722, -1.18177, 1.0]], ['2, k, 1', [0.148189, -0.993238, 1.0]], ['2, k, 2', [0.173012, -0.795209, 1.0]], ['2, k, 3', [0.180466, -0.65151, 1.0]], ['2, k, 4', [0.0588202, -0.847032, 1.0]], ['2, k, 5', [-0.0211868, -0.931495, 1.0]], ['2, k, 6', [-0.0875265, -0.947201, 1.0]], ['2, k, 7', [-0.129176, -0.943416, 1.0]], ['2, k, 8', [0.315074, -0.837399, 1.0]], ['2, k, 9', [0.410293, -0.884957, 1.0]], ['2, k, 10', [0.469467, -0.909627, 1.0]], ['2, k, 11', [0.453594, -0.926448, 1.0]], ['2, k, 12', [0.0632991, -1.17006, 1.0]], ['2, k, 13', [0.00647769, -0.864679, 1.0]], ['2, k, 14', [-0.092069, -0.901613, 1.0]], ['2, k, 15', [-0.0951094, -0.896561, 1.0]], ['2, k, 16', [0.176245, -1.17506, 1.0]], ['2, k, 17', [0.393389, -0.927882, 1.0]], ['2, k, 18', [0.226614, -1.03434, 1.0]], ['2, k, 19', [0.242631, -0.995109, 1.0]], ['2, k, 20', [0.166724, -0.845343, 1.0]], ['2, k, 21', [-0.135975, -0.956684, 1.0]], ['2, k, 22', [-0.182546, -0.93703, 1.0]], ['2, k, 23', [0.462604, -0.933894, 1.0]], ['2, k, 24', [0.404324, -0.933856, 1.0]]]
[['2, k, 0', [0.127859, -1.18167, 1.0]], ['2, k, 1', [0.149263, -0.989743, 1.0]], ['2, k, 2', [0.169995, -0.788714, 1.0]], ['2, k, 3', [0.181099, -0.649518, 1.0]], ['2, k, 4', [0.0601661, -0.848078, 1.0]], ['2, k, 5', [-0.00523797, -0.885248, 1.0]], ['2, k, 6', [-0.0680667, -0.922556, 1.0]], ['2, k, 7', [-0.124181, -0.925261, 1.0]], ['2, k, 8', [0.314183, -0.838336, 1.0]], ['2, k, 9', [0.379674, -0.870239, 1.0]], ['2, k, 10', [0.413526, -0.884903, 1.0]], ['2, k, 11', [0.451957, -0.910722, 1.0]], ['2, k, 12', [0.0698577, -1.16925, 1.0]], ['2, k, 13', [0.0226542, -0.81953, 1.0]], ['2, k, 14', [0.120002, -0.899162, 1.0]], ['2, k, 15', [0.02963, -0.905971, 1.0]], ['2, k, 16', [0.183918, -1.17576, 1.0]], ['2, k, 17', [0.3549, -0.879611, 1.0]], ['2, k, 18', [0.289221, -0.994002, 1.0]], ['2, k, 19', [0.311988, -0.958151, 1.0]], ['2, k, 20', [0.1651, -0.839585, 1.0]], ['2, k, 21', [-0.140793, -0.938044, 1.0]], ['2, k, 22', [-0.176161, -0.915882, 1.0]], ['2, k, 23', [0.497766, -0.907591, 1.0]], ['2, k, 24', [0.413637, -0.92317, 1.0]]]
[['2, k, 0', [0.130512, -1.17468, 1.0]], ['2, k, 1', [0.150677, -0.981198, 1.0]], ['2, k, 2', [0.169985, -0.78438, 1.0]], ['2, k, 3', [0.182358, -0.646383, 1.0]], ['2, k, 4', [0.0668513, -0.835101, 1.0]], ['2, k, 5', [0.0057848, -0.883707, 1.0]], ['2, k, 6', [-0.0562978, -0.914581, 1.0]], ['2, k, 7', [-0.115073, -0.906454, 1.0]], ['2, k, 8', [0.315134, -0.833067, 1.0]], ['2, k, 9', [0.38375, -0.862217, 1.0]], ['2, k, 10', [0.419712, -0.876929, 1.0]], ['2, k, 11', [0.488261, -0.888201, 1.0]], ['2, k, 12', [0.0723984, -1.1627, 1.0]], ['2, k, 13', [0.00209401, -0.845858, 1.0]], ['2, k, 14', [-0.0343086, -1.18274, 1.0]], ['2, k, 15', [-0.0534131, -1.12348, 1.0]], ['2, k, 16', [0.186862, -1.16772, 1.0]], ['2, k, 17', [0.380802, -0.882513, 1.0]], ['2, k, 18', [0.283106, -1.01543, 1.0]], ['2, k, 19', [0.330654, -0.973426, 1.0]], ['2, k, 20', [0.165324, -0.834025, 1.0]], ['2, k, 21', [-0.126105, -0.917554, 1.0]], ['2, k, 22', [-0.151151, -0.887401, 1.0]], ['2, k, 23', [0.482434, -0.88514, 1.0]], ['2, k, 24', [0.449907, -0.901128, 1.0]]]
[['2, k, 0', [0.130862, -1.17409, 1.0]], ['2, k, 1', [0.150994, -0.980723, 1.0]], ['2, k, 2', [0.170406, -0.784294, 1.0]], ['2, k, 3', [0.184311, -0.642761, 1.0]], ['2, k, 4', [0.0672214, -0.836224, 1.0]], ['2, k, 5', [0.00288655, -0.879976, 1.0]], ['2, k, 6', [-0.0569122, -0.902187, 1.0]], ['2, k, 7', [-0.111193, -0.892176, 1.0]], ['2, k, 8', [0.314905, -0.835601, 1.0]], ['2, k, 9', [0.415217, -0.87761, 1.0]], ['2, k, 10', [0.440791, -0.887161, 1.0]], ['2, k, 11', [0.461816, -0.877027, 1.0]], ['2, k, 12', [0.0732221, -1.16113, 1.0]], ['2, k, 13', [0.00292609, -0.847386, 1.0]], ['2, k, 14', [0.00578586, -1.1863, 1.0]], ['2, k, 15', [-0.0200914, -1.12527, 1.0]], ['2, k, 16', [0.186913, -1.16769, 1.0]], ['2, k, 17', [0.375923, -0.878129, 1.0]], ['2, k, 18', [0.292594, -1.00734, 1.0]], ['2, k, 19', [0.346328, -0.965, 1.0]], ['2, k, 20', [0.165713, -0.833781, 1.0]], ['2, k, 21', [-0.130358, -0.899068, 1.0]], ['2, k, 22', [-0.139895, -0.869985, 1.0]], ['2, k, 23', [0.483524, -0.880294, 1.0]], ['2, k, 24', [0.416099, -0.898351, 1.0]]]
[['2, k, 0', [0.130891, -1.17314, 1.0]], ['2, k, 1', [0.151245, -0.980648, 1.0]], ['2, k, 2', [0.171799, -0.785868, 1.0]], ['2, k, 3', [0.185189, -0.642313, 1.0]], ['2, k, 4', [0.0675882, -0.836916, 1.0]], ['2, k, 5', [0.0014021, -0.878818, 1.0]], ['2, k, 6', [-0.0583642, -0.897886, 1.0]], ['2, k, 7', [-0.117226, -0.876854, 1.0]], ['2, k, 8', [0.315822, -0.834862, 1.0]], ['2, k, 9', [0.386981, -0.857045, 1.0]], ['2, k, 10', [0.425014, -0.867293, 1.0]], ['2, k, 11', [0.466113, -0.861897, 1.0]], ['2, k, 12', [0.0733612, -1.16049, 1.0]], ['2, k, 13', [0.00381248, -0.848341, 1.0]], ['2, k, 14', [-0.0195454, -1.18684, 1.0]], ['2, k, 15', [-0.0407799, -1.12299, 1.0]], ['2, k, 16', [0.186735, -1.1667, 1.0]], ['2, k, 17', [0.372245, -0.873696, 1.0]], ['2, k, 18', [0.328608, -1.20954, 1.0]], ['2, k, 19', [0.375388, -1.19191, 1.0]], ['2, k, 20', [0.166674, -0.834634, 1.0]], ['2, k, 21', [-0.147724, -0.886528, 1.0]], ['2, k, 22', [-0.163011, -0.865218, 1.0]], ['2, k, 23', [0.504979, -0.864669, 1.0]], ['2, k, 24', [0.421495, -0.87875, 1.0]]]
