[['2, k, 0', [-0.293579, -0.244307, 1.0]], ['2, k, 1', [-0.312231, 0.0655723, 1.0]], ['2, k, 2', [-0.328556, 0.367342, 1.0]], ['2, k, 3', [-0.357376, 0.51911, 1.0]], ['2, k, 4', [-0.517487, 0.242775, 1.0]], ['2, k, 5', [-0.551859, -0.0592604, 1.0]], ['2, k, 6', [-0.536971, -0.315159, 1.0]], ['2, k, 7', [-0.527038, -0.332864, 1.0]], ['2, k, 8', [-0.139041, 0.277333, 1.0]], ['2, k, 9', [-0.0480295, -0.00788491, 1.0]], ['2, k, 10', [-0.00394867, -0.260014, 1.0]], ['2, k, 11', [-0.00903097, -0.269913, 1.0]], ['2, k, 12', [-0.37567, -0.248634, 1.0]], ['2, k, 13', [-0.422117, -0.651933, 1.0]], ['2, k, 14', [-0.451576, -0.988177, 1.0]], ['2, k, 15', [-0.439941, -1.05176, 1.0]], ['2, k, 16', [-0.203082, -0.233006, 1.0]], ['2, k, 17', [-0.16639, -0.637227, 1.0]], ['2, k, 18', [-0.137086, -1.01461, 1.0]], ['2, k, 19', [-0.113342, -1.07227, 1.0]], ['2, k, 20', [-0.324867, 0.293087, 1.0]], ['2, k, 21', [-0.520326, -0.393593, 1.0]], ['2, k, 22', [-0.57853, -0.359678, 1.0]], ['2, k, 23', [-0.00630521, -0.331099, 1.0]], ['2, k, 24', [-0.0566732, -0.301414, 1.0]]]
[['2, k, 0', [-0.289938, -0.163872, 1.0]], ['2, k, 1', [-0.277409, 0.125277, 1.0]], ['2, k, 2', [-0.263572, 0.405005, 1.0]], ['2, k, 3', [-0.290962, 0.537699, 1.0]], ['2, k, 4', [-0.42946, 0.343243, 1.0]], ['2, k, 5', [-0.480107, 0.44518, 1.0]], ['2, k, 6', [-0.387356, 0.526405, 1.0]], ['2, k, 7', [-0.360856, 0.557044, 1.0]], ['2, k, 8', [-0.103183, 0.329396, 1.0]], ['2, k, 9', [0.0422935, 0.467065, 1.0]], ['2, k, 10', [0.118661, 0.627939, 1.0]], ['2, k, 11', [0.124157, 0.688337, 1.0]], ['2, k, 12', [-0.36031, -0.164577, 1.0]], ['2, k, 13', [-0.427477, -0.620137, 1.0]], ['2, k, 14', [-0.464543, -0.996758, 1.0]], ['2, k, 15', [-0.453187, -1.0666, 1.0]], ['2, k, 16', [-0.210889, -0.160215, 1.0]], ['2, k, 17', [-0.164538, -0.623271, 1.0]], ['2, k, 18', [-0.138896, -1.00842, 1.0]], ['2, k, 19', [-0.11537, -1.06774, 1.0]], ['2, k, 20', [-0.267181, 0.336324, 1.0]], ['2, k, 21', [-0.321358, 0.579018, 1.0]], ['2, k, 22', [-0.405374, 0.53712, 1.0]], ['2, k, 23', [0.144548, 0.728962, 1.0]], ['2, k, 24', [0.0545046, 0.670552, 1.0]]]
[['2, k, 0', [-0.289656, -0.16559, 1.0]], ['2, k, 1', [-0.280036, 0.122682, 1.0]], ['2, k, 2', [-0.27284, 0.401125, 1.0]], ['2, k, 3', [-0.292675, 0.535386, 1.0]], ['2, k, 4', [-0.429858, 0.342814, 1.0]], ['2, k, 5', [-0.489002, 0.442737, 1.0]], ['2, k, 6', [-0.396426, 0.524751, 1.0]], ['2, k, 7', [-0.372926, 0.554551, 1.0]], ['2, k, 8', [-0.104439, 0.33029, 1.0]], ['2, k, 9', [0.0349052, 0.463506, 1.0]], ['2, k, 10', [0.111304, 0.633991, 1.0]], ['2, k, 11', [0.11378, 0.695043, 1.0]], ['2, k, 12', [-0.36007, -0.166755, 1.0]], ['2, k, 13', [-0.426719, -0.621706, 1.0]], ['2, k, 14', [-0.463345, -1.00006, 1.0]], ['2, k, 15', [-0.45109, -1.0695, 1.0]], ['2, k, 16', [-0.210646, -0.161336, 1.0]], ['2, k, 17', [-0.164246, -0.623273, 1.0]], ['2, k, 18', [-0.13976, -1.00778, 1.0]], ['2, k, 19', [-0.115899, -1.06737, 1.0]], ['2, k, 20', [-0.27443, 0.332707, 1.0]], ['2, k, 21', [-0.331774, 0.578239, 1.0]], ['2, k, 22', [-0.415966, 0.533906, 1.0]], ['2, k, 23', [0.131332, 0.739121, 1.0]], ['2, k, 24', [0.0483792, 0.677871, 1.0]]]
[['2, k, 0', [-0.290043, -0.166678, 1.0]], ['2, k, 1', [-0.282548, 0.120918, 1.0]], ['2, k, 2', [-0.277085, 0.399509, 1.0]], ['2, k, 3', [-0.297075, 0.534218, 1.0]], ['2, k, 4', [-0.431531, 0.342566, 1.0]], ['2, k, 5', [-0.494207, 0.440692, 1.0]], ['2, k, 6', [-0.407651, 0.524112, 1.0]], ['2, k, 7', [-0.386366, 0.554049, 1.0]], ['2, k, 8', [-0.112157, 0.334114, 1.0]], ['2, k, 9', [0.0297023, 0.463667, 1.0]], ['2, k, 10', [0.0913252, 0.642448, 1.0]], ['2, k, 11', [0.0987228, 0.700055, 1.0]], ['2, k, 12', [-0.360698, -0.167871, 1.0]], ['2, k, 13', [-0.42671, -0.621979, 1.0]], ['2, k, 14', [-0.463894, -0.99974, 1.0]], ['2, k, 15', [-0.449474, -1.06804, 1.0]], ['2, k, 16', [-0.210953, -0.162441, 1.0]], ['2, k, 17', [-0.163961, -0.622118, 1.0]], ['2, k, 18', [-0.139732, -1.00825, 1.0]], ['2, k, 19', [-0.116477, -1.06809, 1.0]], ['2, k, 20', [-0.278429, 0.330976, 1.0]], ['2, k, 21', [-0.344916, 0.577618, 1.0]], ['2, k, 22', [-0.428212, 0.533502, 1.0]], ['2, k, 23', [0.12166, 0.742306, 1.0]], ['2, k, 24', [0.0339692, 0.682794, 1.0]]]
[['2, k, 0', [-0.290202, -0.167661, 1.0]], ['2, k, 1', [-0.283689, 0.120036, 1.0]], ['2, k, 2', [-0.278766, 0.39904, 1.0]], ['2, k, 3', [-0.302069, 0.533799, 1.0]], ['2, k, 4', [-0.432341, 0.341498, 1.0]], ['2, k, 5', [-0.504918, 0.435756, 1.0]], ['2, k, 6', [-0.422019, 0.521915, 1.0]], ['2, k, 7', [-0.399748, 0.552888, 1.0]], ['2, k, 8', [-0.115419, 0.33595, 1.0]], ['2, k, 9', [0.0200793, 0.478614, 1.0]], ['2, k, 10', [0.0897943, 0.64559, 1.0]], ['2, k, 11', [0.0856751, 0.707233, 1.0]], ['2, k, 12', [-0.361013, -0.168874, 1.0]], ['2, k, 13', [-0.426679, -0.622122, 1.0]], ['2, k, 14', [-0.46403, -1.00046, 1.0]], ['2, k, 15', [-0.448149, -1.06788, 1.0]], ['2, k, 16', [-0.211004, -0.163308, 1.0]], ['2, k, 17', [-0.163572, -0.621384, 1.0]], ['2, k, 18', [-0.139813, -1.00818, 1.0]], ['2, k, 19', [-0.118518, -1.06974, 1.0]], ['2, k, 20', [-0.280038, 0.33039, 1.0]], ['2, k, 21', [-0.353636, 0.577862, 1.0]], ['2, k, 22', [-0.4423, 0.530649, 1.0]], ['2, k, 23', [0.103037, 0.747154, 1.0]], ['2, k, 24', [0.0185939, 0.6906, 1.0]]]
[['2, k, 0', [-0.29029, -0.170179, 1.0]], ['2, k, 1', [-0.284968, 0.118482, 1.0]], ['2, k, 2', [-0.280658, 0.398306, 1.0]], ['2, k, 3', [-0.307387, 0.532846, 1.0]], ['2, k, 4', [-0.437981, 0.338544, 1.0]], ['2, k, 5', [-0.509717, 0.433866, 1.0]], ['2, k, 6', [-0.438206, 0.521184, 1.0]], ['2, k, 7', [-0.415304, 0.551787, 1.0]], ['2, k, 8', [-0.117215, 0.33621, 1.0]], ['2, k, 9', [0.0148049, 0.484213, 1.0]], ['2, k, 10', [0.0674229, 0.658821, 1.0]], ['2, k, 11', [0.0695609, 0.713378, 1.0]], ['2, k, 12', [-0.361456, -0.171176, 1.0]], ['2, k, 13', [-0.427474, -0.624888, 1.0]], ['2, k, 14', [-0.463263, -1.00195, 1.0]], ['2, k, 15', [-0.444854, -1.06907, 1.0]], ['2, k, 16', [-0.21076, -0.165683, 1.0]], ['2, k, 17', [-0.163405, -0.621256, 1.0]], ['2, k, 18', [-0.139953, -1.01023, 1.0]], ['2, k, 19', [-0.119168, -1.07052, 1.0]], ['2, k, 20', [-0.281808, 0.329463, 1.0]], ['2, k, 21', [-0.368244, 0.576344, 1.0]], ['2, k, 22', [-0.459733, 0.525351, 1.0]], ['2, k, 23', [0.0851508, 0.753813, 1.0]], ['2, k, 24', [0.0032758, 0.694844, 1.0]]]
[['2, k, 0', [-0.290573, -0.173166, 1.0]], ['2, k, 1', [-0.285961, 0.117105, 1.0]], ['2, k, 2', [-0.281755, 0.397997, 1.0]], ['2, k, 3', [-0.313902, 0.532407, 1.0]], ['2, k, 4', [-0.440013, 0.337172, 1.0]], ['2, k, 5', [-0.517648, 0.431286, 1.0]], ['2, k, 6', [-0.446767, 0.519043, 1.0]], ['2, k, 7', [-0.426289, 0.551979, 1.0]], ['2, k, 8', [-0.119148, 0.337074, 1.0]], ['2, k, 9', [0.00848086, 0.48884, 1.0]], ['2, k, 10', [0.0578517, 0.665933, 1.0]], ['2, k, 11', [0.0560603, 0.719429, 1.0]], ['2, k, 12', [-0.362299, -0.17378, 1.0]], ['2, k, 13', [-0.427501, -0.624927, 1.0]], ['2, k, 14', [-0.463343, -1.00261, 1.0]], ['2, k, 15', [-0.445751, -1.06681, 1.0]], ['2, k, 16', [-0.210471, -0.168482, 1.0]], ['2, k, 17', [-0.162701, -0.620463, 1.0]], ['2, k, 18', [-0.139952, -1.01023, 1.0]], ['2, k, 19', [-0.118802, -1.06892, 1.0]], ['2, k, 20', [-0.28289, 0.328938, 1.0]], ['2, k, 21', [-0.380558, 0.578353, 1.0]], ['2, k, 22', [-0.466085, 0.530389, 1.0]], ['2, k, 23', [0.0735564, 0.758629, 1.0]], ['2, k, 24', [-0.0081546, 0.70144, 1.0]]]
[['2, k, 0', [-0.290219, -0.174473, 1.0]], ['2, k, 1', [-0.286579, 0.115971, 1.0]], ['2, k, 2', [-0.283299, 0.397017, 1.0]], ['2, k, 3', [-0.318094, 0.531391, 1.0]], ['2, k, 4', [-0.442063, 0.336255, 1.0]], ['2, k, 5', [-0.525293, 0.429252, 1.0]], ['2, k, 6', [-0.456618, 0.517659, 1.0]], ['2, k, 7', [-0.440651, 0.550273, 1.0]], ['2, k, 8', [-0.120646, 0.337829, 1.0]], ['2, k, 9', [-0.000727614, 0.495981, 1.0]], ['2, k, 10', [0.0445953, 0.670696, 1.0]], ['2, k, 11', [0.0446415, 0.724, 1.0]], ['2, k, 12', [-0.362201, -0.175014, 1.0]], ['2, k, 13', [-0.427523, -0.625091, 1.0]], ['2, k, 14', [-0.462071, -1.00683, 1.0]], ['2, k, 15', [-0.44851, -1.07268, 1.0]], ['2, k, 16', [-0.209862, -0.169673, 1.0]], ['2, k, 17', [-0.161942, -0.619665, 1.0]], ['2, k, 18', [-0.139352, -1.01113, 1.0]], ['2, k, 19', [-0.11753, -1.07045, 1.0]], ['2, k, 20', [-0.284201, 0.32791, 1.0]], ['2, k, 21', [-0.392157, 0.576725, 1.0]], ['2, k, 22', [-0.485333, 0.52505, 1.0]], ['2, k, 23', [0.0619104, 0.765435, 1.0]], ['2, k, 24', [-0.0196904, 0.706679, 1.0]]]
[['2, k, 0', [-0.289938, -0.174717, 1.0]], ['2, k, 1', [-0.28688, 0.115603, 1.0]], ['2, k, 2', [-0.284554, 0.396409, 1.0]], ['2, k, 3', [-0.322777, 0.530549, 1.0]], ['2, k, 4', [-0.444473, 0.334784, 1.0]], ['2, k, 5', [-0.531271, 0.428144, 1.0]], ['2, k, 6', [-0.466371, 0.517381, 1.0]], ['2, k, 7', [-0.463741, 0.544735, 1.0]], ['2, k, 8', [-0.137568, 0.344412, 1.0]], ['2, k, 9', [-0.00852393, 0.503187, 1.0]], ['2, k, 10', [0.0335693, 0.672231, 1.0]], ['2, k, 11', [0.0300797, 0.732315, 1.0]], ['2, k, 12', [-0.361968, -0.175448, 1.0]], ['2, k, 13', [-0.42746, -0.625297, 1.0]], ['2, k, 14', [-0.462085, -1.00683, 1.0]], ['2, k, 15', [-0.446896, -1.07334, 1.0]], ['2, k, 16', [-0.209529, -0.169728, 1.0]], ['2, k, 17', [-0.161466, -0.61915, 1.0]], ['2, k, 18', [-0.141278, -1.01041, 1.0]], ['2, k, 19', [-0.120988, -1.06836, 1.0]], ['2, k, 20', [-0.285194, 0.327352, 1.0]], ['2, k, 21', [-0.433126, 0.572998, 1.0]], ['2, k, 22', [-0.517144, 0.513184, 1.0]], ['2, k, 23', [0.0467367, 0.775358, 1.0]], ['2, k, 24', [-0.0308379, 0.71617, 1.0]]]
[['2, k, 0', [-0.289784, -0.174992, 1.0]], ['2, k, 1', [-0.291657, 0.112262, 1.0]], ['2, k, 2', [-0.301937, 0.387172, 1.0]], ['2, k, 3', [-0.32392, 0.523503, 1.0]], ['2, k, 4', [-0.458568, 0.331884, 1.0]], ['2, k, 5', [-0.549592, 0.418304, 1.0]], ['2, k, 6', [-0.4789, 0.517327, 1.0]], ['2, k, 7', [-0.472535, 0.545795, 1.0]], ['2, k, 8', [-0.140979, 0.345958, 1.0]], ['2, k, 9', [-0.0169948, 0.511471, 1.0]], ['2, k, 10', [0.023773, 0.677963, 1.0]], ['2, k, 11', [0.01386, 0.738841, 1.0]], ['2, k, 12', [-0.361881, -0.175737, 1.0]], ['2, k, 13', [-0.427363, -0.625677, 1.0]], ['2, k, 14', [-0.462154, -1.0072, 1.0]], ['2, k, 15', [-0.446591, -1.07289, 1.0]], ['2, k, 16', [-0.209319, -0.16992, 1.0]], ['2, k, 17', [-0.161355, -0.617331, 1.0]], ['2, k, 18', [-0.141609, -1.00992, 1.0]], ['2, k, 19', [-0.117576, -1.06836, 1.0]], ['2, k, 20', [-0.298912, 0.319786, 1.0]], ['2, k, 21', [-0.44133, 0.575313, 1.0]], ['2, k, 22', [-0.523533, 0.514948, 1.0]], ['2, k, 23', [0.0262796, 0.781553, 1.0]], ['2, k, 24', [-0.0468821, 0.720498, 1.0]]]
[['2, k, 0', [-0.289654, -0.175373, 1.0]], ['2, k, 1', [-0.291659, 0.112156, 1.0]], ['2, k, 2', [-0.300318, 0.3879, 1.0]], ['2, k, 3', [-0.32831, 0.5245, 1.0]], ['2, k, 4', [-0.457972, 0.331875, 1.0]], ['2, k, 5', [-0.551116, 0.418623, 1.0]], ['2, k, 6', [-0.488159, 0.517476, 1.0]], ['2, k, 7', [-0.482736, 0.546642, 1.0]], ['2, k, 8', [-0.138336, 0.344622, 1.0]], ['2, k, 9', [-0.0224003, 0.514869, 1.0]], ['2, k, 10', [3.00342e-05, 0.687167, 1.0]], ['2, k, 11', [0.000288237, 0.744052, 1.0]], ['2, k, 12', [-0.361862, -0.176078, 1.0]], ['2, k, 13', [-0.427343, -0.625735, 1.0]], ['2, k, 14', [-0.462286, -1.00716, 1.0]], ['2, k, 15', [-0.446033, -1.07236, 1.0]], ['2, k, 16', [-0.209035, -0.170299, 1.0]], ['2, k, 17', [-0.161217, -0.617227, 1.0]], ['2, k, 18', [-0.141988, -1.01133, 1.0]], ['2, k, 19', [-0.122149, -1.06866, 1.0]], ['2, k, 20', [-0.298218, 0.320043, 1.0]], ['2, k, 21', [-0.443326, 0.575677, 1.0]], ['2, k, 22', [-0.530216, 0.516631, 1.0]], ['2, k, 23', [0.0157393, 0.788289, 1.0]], ['2, k, 24', [-0.0631692, 0.722657, 1.0]]]
[['2, k, 0', [-0.289586, -0.175486, 1.0]], ['2, k, 1', [-0.292689, 0.111316, 1.0]], ['2, k, 2', [-0.301132, 0.387276, 1.0]], ['2, k, 3', [-0.333103, 0.525596, 1.0]], ['2, k, 4', [-0.465201, 0.32751, 1.0]], ['2, k, 5', [-0.554491, 0.41481, 1.0]], ['2, k, 6', [-0.496739, 0.517982, 1.0]], ['2, k, 7', [-0.492705, 0.547287, 1.0]], ['2, k, 8', [-0.137628, 0.344126, 1.0]], ['2, k, 9', [-0.0303392, 0.519948, 1.0]], ['2, k, 10', [-0.0170022, 0.709129, 1.0]], ['2, k, 11', [-0.015015, 0.750199, 1.0]], ['2, k, 12', [-0.361824, -0.1763, 1.0]], ['2, k, 13', [-0.426172, -0.630363, 1.0]], ['2, k, 14', [-0.46215, -1.00862, 1.0]], ['2, k, 15', [-0.447487, -1.07494, 1.0]], ['2, k, 16', [-0.208957, -0.170317, 1.0]], ['2, k, 17', [-0.161149, -0.617251, 1.0]], ['2, k, 18', [-0.142214, -1.01156, 1.0]], ['2, k, 19', [-0.119594, -1.06784, 1.0]], ['2, k, 20', [-0.299143, 0.319356, 1.0]], ['2, k, 21', [-0.458886, 0.57609, 1.0]], ['2, k, 22', [-0.537926, 0.518364, 1.0]], ['2, k, 23', [0.000844788, 0.794397, 1.0]], ['2, k, 24', [-0.0797301, 0.729697, 1.0]]]
[['2, k, 0', [-0.28946, -0.175598, 1.0]], ['2, k, 1', [-0.2931, 0.11088, 1.0]], ['2, k, 2', [-0.301348, 0.386935, 1.0]], ['2, k, 3', [-0.336757, 0.526762, 1.0]], ['2, k, 4', [-0.467966, 0.326522, 1.0]], ['2, k, 5', [-0.561009, 0.412856, 1.0]], ['2, k, 6', [-0.50362, 0.518409, 1.0]], ['2, k, 7', [-0.501942, 0.546865, 1.0]], ['2, k, 8', [-0.138207, 0.344152, 1.0]], ['2, k, 9', [-0.0384245, 0.523769, 1.0]], ['2, k, 10', [-0.0215546, 0.711898, 1.0]], ['2, k, 11', [-0.0280582, 0.754236, 1.0]], ['2, k, 12', [-0.361697, -0.176541, 1.0]], ['2, k, 13', [-0.425875, -0.62925, 1.0]], ['2, k, 14', [-0.461701, -0.999925, 1.0]], ['2, k, 15', [-0.445082, -1.0697, 1.0]], ['2, k, 16', [-0.208791, -0.170241, 1.0]], ['2, k, 17', [-0.160747, -0.618074, 1.0]], ['2, k, 18', [-0.14169, -1.0114, 1.0]], ['2, k, 19', [-0.119521, -1.06956, 1.0]], ['2, k, 20', [-0.299424, 0.318993, 1.0]], ['2, k, 21', [-0.464306, 0.578199, 1.0]], ['2, k, 22', [-0.544622, 0.518724, 1.0]], ['2, k, 23', [-0.0163853, 0.797409, 1.0]], ['2, k, 24', [-0.0920624, 0.732162, 1.0]]]
[['2, k, 0', [-0.288896, -0.175671, 1.0]], ['2, k, 1', [-0.293307, 0.110787, 1.0]], ['2, k, 2', [-0.301801, 0.387013, 1.0]], ['2, k, 3', [-0.340774, 0.528106, 1.0]], ['2, k, 4', [-0.46864, 0.326004, 1.0]], ['2, k, 5', [-0.565914, 0.412004, 1.0]], ['2, k, 6', [-0.513537, 0.517611, 1.0]], ['2, k, 7', [-0.513662, 0.545378, 1.0]], ['2, k, 8', [-0.138778, 0.343897, 1.0]], ['2, k, 9', [-0.0467893, 0.528591, 1.0]], ['2, k, 10', [-0.0304132, 0.71614, 1.0]], ['2, k, 11', [-0.0429891, 0.75932, 1.0]], ['2, k, 12', [-0.360878, -0.177083, 1.0]], ['2, k, 13', [-0.42579, -0.629286, 1.0]], ['2, k, 14', [-0.461822, -1.00039, 1.0]], ['2, k, 15', [-0.445359, -1.07029, 1.0]], ['2, k, 16', [-0.208261, -0.169894, 1.0]], ['2, k, 17', [-0.160571, -0.617784, 1.0]], ['2, k, 18', [-0.141781, -1.00926, 1.0]], ['2, k, 19', [-0.118199, -1.06867, 1.0]], ['2, k, 20', [-0.299831, 0.319023, 1.0]], ['2, k, 21', [-0.479358, 0.572956, 1.0]], ['2, k, 22', [-0.555416, 0.515936, 1.0]], ['2, k, 23', [-0.0331092, 0.804464, 1.0]], ['2, k, 24', [-0.103372, 0.738815, 1.0]]]
[['2, k, 0', [-0.288889, -0.175662, 1.0]], ['2, k, 1', [-0.293906, 0.110786, 1.0]], ['2, k, 2', [-0.302528, 0.387302, 1.0]], ['2, k, 3', [-0.345196, 0.528567, 1.0]], ['2, k, 4', [-0.467985, 0.326155, 1.0]], ['2, k, 5', [-0.572237, 0.411584, 1.0]], ['2, k, 6', [-0.533521, 0.513117, 1.0]], ['2, k, 7', [-0.527048, 0.54327, 1.0]], ['2, k, 8', [-0.144036, 0.344359, 1.0]], ['2, k, 9', [-0.0562862, 0.53569, 1.0]], ['2, k, 10', [-0.0438003, 0.720471, 1.0]], ['2, k, 11', [-0.055575, 0.763747, 1.0]], ['2, k, 12', [-0.360927, -0.177154, 1.0]], ['2, k, 13', [-0.425519, -0.628992, 1.0]], ['2, k, 14', [-0.46086, -0.996205, 1.0]], ['2, k, 15', [-0.448339, -1.0623, 1.0]], ['2, k, 16', [-0.208108, -0.169502, 1.0]], ['2, k, 17', [-0.160452, -0.61765, 1.0]], ['2, k, 18', [-0.143931, -1.01249, 1.0]], ['2, k, 19', [-0.119724, -1.06807, 1.0]], ['2, k, 20', [-0.300551, 0.319234, 1.0]], ['2, k, 21', [-0.482806, 0.57525, 1.0]], ['2, k, 22', [-0.574051, 0.510925, 1.0]], ['2, k, 23', [-0.0484601, 0.80914, 1.0]], ['2, k, 24', [-0.115469, 0.743792, 1.0]]]
[['2, k, 0', [-0.289003, -0.175427, 1.0]], ['2, k, 1', [-0.294777, 0.111086, 1.0]], ['2, k, 2', [-0.303397, 0.387772, 1.0]], ['2, k, 3', [-0.349331, 0.52826, 1.0]], ['2, k, 4', [-0.4677, 0.326306, 1.0]], ['2, k, 5', [-0.576739, 0.410684, 1.0]], ['2, k, 6', [-0.5427, 0.512229, 1.0]], ['2, k, 7', [-0.537596, 0.542184, 1.0]], ['2, k, 8', [-0.146934, 0.345433, 1.0]], ['2, k, 9', [-0.0666155, 0.547584, 1.0]], ['2, k, 10', [-0.0622104, 0.72342, 1.0]], ['2, k, 11', [-0.0715348, 0.767829, 1.0]], ['2, k, 12', [-0.361193, -0.177021, 1.0]], ['2, k, 13', [-0.425105, -0.631166, 1.0]], ['2, k, 14', [-0.461429, -1.00191, 1.0]], ['2, k, 15', [-0.448666, -1.0652, 1.0]], ['2, k, 16', [-0.20828, -0.168559, 1.0]], ['2, k, 17', [-0.160246, -0.617968, 1.0]], ['2, k, 18', [-0.143782, -1.01517, 1.0]], ['2, k, 19', [-0.114175, -1.07813, 1.0]], ['2, k, 20', [-0.301454, 0.319674, 1.0]], ['2, k, 21', [-0.490855, 0.573785, 1.0]], ['2, k, 22', [-0.581457, 0.511026, 1.0]], ['2, k, 23', [-0.0666229, 0.812873, 1.0]], ['2, k, 24', [-0.136286, 0.745391, 1.0]]]
[['2, k, 0', [-0.288945, -0.175057, 1.0]], ['2, k, 1', [-0.29516, 0.111344, 1.0]], ['2, k, 2', [-0.3038, 0.388057, 1.0]], ['2, k, 3', [-0.353834, 0.528681, 1.0]], ['2, k, 4', [-0.467503, 0.32646, 1.0]], ['2, k, 5', [-0.583482, 0.408289, 1.0]], ['2, k, 6', [-0.554102, 0.507419, 1.0]], ['2, k, 7', [-0.552357, 0.538446, 1.0]], ['2, k, 8', [-0.14669, 0.345392, 1.0]], ['2, k, 9', [-0.0737631, 0.550425, 1.0]], ['2, k, 10', [-0.07596, 0.727116, 1.0]], ['2, k, 11', [-0.087289, 0.772637, 1.0]], ['2, k, 12', [-0.361201, -0.176941, 1.0]], ['2, k, 13', [-0.424852, -0.631088, 1.0]], ['2, k, 14', [-0.461444, -1.00158, 1.0]], ['2, k, 15', [-0.44855, -1.06461, 1.0]], ['2, k, 16', [-0.208057, -0.167048, 1.0]], ['2, k, 17', [-0.159957, -0.617183, 1.0]], ['2, k, 18', [-0.143838, -1.01061, 1.0]], ['2, k, 19', [-0.120721, -1.06463, 1.0]], ['2, k, 20', [-0.301871, 0.319961, 1.0]], ['2, k, 21', [-0.505658, 0.572889, 1.0]], ['2, k, 22', [-0.598837, 0.502884, 1.0]], ['2, k, 23', [-0.0835635, 0.815779, 1.0]], ['2, k, 24', [-0.152101, 0.748112, 1.0]]]
[['2, k, 0', [-0.288967, -0.17421, 1.0]], ['2, k, 1', [-0.295756, 0.111759, 1.0]], ['2, k, 2', [-0.304438, 0.388262, 1.0]], ['2, k, 3', [-0.356911, 0.52928, 1.0]], ['2, k, 4', [-0.467457, 0.326529, 1.0]], ['2, k, 5', [-0.586921, 0.406229, 1.0]], ['2, k, 6', [-0.563009, 0.507332, 1.0]], ['2, k, 7', [-0.56626, 0.537204, 1.0]], ['2, k, 8', [-0.149575, 0.347366, 1.0]], ['2, k, 9', [-0.0816231, 0.554886, 1.0]], ['2, k, 10', [-0.0870109, 0.728356, 1.0]], ['2, k, 11', [-0.102756, 0.778282, 1.0]], ['2, k, 12', [-0.361308, -0.176403, 1.0]], ['2, k, 13', [-0.424904, -0.631138, 1.0]], ['2, k, 14', [-0.461339, -1.00159, 1.0]], ['2, k, 15', [-0.445023, -1.06876, 1.0]], ['2, k, 16', [-0.208065, -0.165372, 1.0]], ['2, k, 17', [-0.159921, -0.617172, 1.0]], ['2, k, 18', [-0.14366, -1.01109, 1.0]], ['2, k, 19', [-0.120935, -1.06565, 1.0]], ['2, k, 20', [-0.302513, 0.320224, 1.0]], ['2, k, 21', [-0.529817, 0.567645, 1.0]], ['2, k, 22', [-0.610246, 0.5011, 1.0]], ['2, k, 23', [-0.0990121, 0.821314, 1.0]], ['2, k, 24', [-0.163642, 0.754546, 1.0]]]
[['2, k, 0', [-0.288378, -0.172132, 1.0]], ['2, k, 1', [-0.296, 0.112139, 1.0]], ['2, k, 2', [-0.30489, 0.388184, 1.0]], ['2, k, 3', [-0.36201, 0.529975, 1.0]], ['2, k, 4', [-0.474248, 0.323786, 1.0]], ['2, k, 5', [-0.607558, 0.385954, 1.0]], ['2, k, 6', [-0.580001, 0.501183, 1.0]], ['2, k, 7', [-0.57752, 0.5339, 1.0]], ['2, k, 8', [-0.148823, 0.347512, 1.0]], ['2, k, 9', [-0.0931561, 0.558806, 1.0]], ['2, k, 10', [-0.100509, 0.729854, 1.0]], ['2, k, 11', [-0.120218, 0.783305, 1.0]], ['2, k, 12', [-0.360604, -0.174883, 1.0]], ['2, k, 13', [-0.424814, -0.629709, 1.0]], ['2, k, 14', [-0.458724, -0.995891, 1.0]], ['2, k, 15', [-0.447936, -1.06197, 1.0]], ['2, k, 16', [-0.207519, -0.162349, 1.0]], ['2, k, 17', [-0.159993, -0.616864, 1.0]], ['2, k, 18', [-0.142428, -1.01094, 1.0]], ['2, k, 19', [-0.119959, -1.06707, 1.0]], ['2, k, 20', [-0.302885, 0.320267, 1.0]], ['2, k, 21', [-0.526425, 0.569589, 1.0]], ['2, k, 22', [-0.621807, 0.498287, 1.0]], ['2, k, 23', [-0.119178, 0.826046, 1.0]], ['2, k, 24', [-0.180058, 0.757378, 1.0]]]
