[['2, k, 0', [0.1534387, -0.01775484, 1.0]], ['2, k, 1', [0.1472234, 0.3085755, 1.0]], ['2, k, 2', [0.1407519, 0.6237952, 1.0]], ['2, k, 3', [0.1430968, 0.7695581, 1.0]], ['2, k, 4', [-0.03523092, 0.496755, 1.0]], ['2, k, 5', [-0.07760227, 0.2453124, 1.0]], ['2, k, 6', [-0.08532278, 0.01672243, 1.0]], ['2, k, 7', [-0.09756719, -0.05389881, 1.0]], ['2, k, 8', [0.3117006, 0.4910524, 1.0]], ['2, k, 9', [0.3584162, 0.2366808, 1.0]], ['2, k, 10', [0.3762338, 0.03397045, 1.0]], ['2, k, 11', [0.361618, -0.01024591, 1.0]], ['2, k, 12', [0.07250971, -0.01914639, 1.0]], ['2, k, 13', [0.02069837, -0.3136125, 1.0]], ['2, k, 14', [-0.007674982, -0.6070407, 1.0]], ['2, k, 15', [-0.03067947, -0.674242, 1.0]], ['2, k, 16', [0.2298303, -0.01591535, 1.0]], ['2, k, 17', [0.2841435, -0.3147362, 1.0]], ['2, k, 18', [0.3128458, -0.6147591, 1.0]], ['2, k, 19', [0.3388732, -0.674047, 1.0]], ['2, k, 20', [0.1424784, 0.5465494, 1.0]], ['2, k, 21', [-0.112876, -0.1210969, 1.0]], ['2, k, 22', [-0.1304073, -0.041901, 1.0]], ['2, k, 23', [0.3598513, -0.08009145, 1.0]], ['2, k, 24', [0.3204209, -0.01136969, 1.0]]]
[['2, k, 0', [0.131377, 0.04680154, 1.0]], ['2, k, 1', [0.1232225, 0.3537291, 1.0]], ['2, k, 2', [0.114239, 0.6487814, 1.0]], ['2, k, 3', [0.1438316, 0.7725142, 1.0]], ['2, k, 4', [-0.04072798, 0.6297866, 1.0]], ['2, k, 5', [-0.08805132, 0.7801313, 1.0]], ['2, k, 6', [-0.08061986, 0.9940773, 1.0]], ['2, k, 7', [-0.08012866, 1.022897, 1.0]], ['2, k, 8', [0.3059018, 0.4906716, 1.0]], ['2, k, 9', [0.3569972, 0.2365364, 1.0]], ['2, k, 10', [0.3758791, 0.04830052, 1.0]], ['2, k, 11', [0.361372, 0.009259662, 1.0]], ['2, k, 12', [0.05503606, 0.05032529, 1.0]], ['2, k, 13', [0.02465445, -0.2836855, 1.0]], ['2, k, 14', [-0.00727263, -0.6111914, 1.0]], ['2, k, 15', [-0.03259524, -0.6759307, 1.0]], ['2, k, 16', [0.2038146, 0.04180325, 1.0]], ['2, k, 17', [0.2792591, -0.2898721, 1.0]], ['2, k, 18', [0.3120506, -0.6176286, 1.0]], ['2, k, 19', [0.3433622, -0.6750447, 1.0]], ['2, k, 20', [0.1164889, 0.5765812, 1.0]], ['2, k, 21', [-0.07490794, 1.072037, 1.0]], ['2, k, 22', [-0.01817051, 0.9945684, 1.0]], ['2, k, 23', [0.3630006, -0.05788048, 1.0]], ['2, k, 24', [0.3253722, 0.002750468, 1.0]]]
[['2, k, 0', [0.1320208, 0.04065851, 1.0]], ['2, k, 1', [0.1244911, 0.3508527, 1.0]], ['2, k, 2', [0.1161456, 0.6480775, 1.0]], ['2, k, 3', [0.145322, 0.7726667, 1.0]], ['2, k, 4', [-0.04611556, 0.6261976, 1.0]], ['2, k, 5', [-0.100985, 0.7250585, 1.0]], ['2, k, 6', [-0.08787653, 0.9459414, 1.0]], ['2, k, 7', [-0.09363946, 0.9404038, 1.0]], ['2, k, 8', [0.3063101, 0.4897167, 1.0]], ['2, k, 9', [0.3569629, 0.2357933, 1.0]], ['2, k, 10', [0.3760691, 0.04764407, 1.0]], ['2, k, 11', [0.3606727, 0.008649701, 1.0]], ['2, k, 12', [0.05544275, 0.04354427, 1.0]], ['2, k, 13', [0.02449844, -0.2851076, 1.0]], ['2, k, 14', [-0.007336309, -0.6110579, 1.0]], ['2, k, 15', [-0.03301285, -0.6759098, 1.0]], ['2, k, 16', [0.2046801, 0.03625971, 1.0]], ['2, k, 17', [0.2797991, -0.2955579, 1.0]], ['2, k, 18', [0.3118601, -0.6177177, 1.0]], ['2, k, 19', [0.3433127, -0.6749991, 1.0]], ['2, k, 20', [0.1182091, 0.5754007, 1.0]], ['2, k, 21', [-0.09751264, 0.9912829, 1.0]], ['2, k, 22', [-0.02949689, 0.9121336, 1.0]], ['2, k, 23', [0.3617086, -0.06191357, 1.0]], ['2, k, 24', [0.3242666, 0.000490924, 1.0]]]
[['2, k, 0', [0.1345314, 0.02361913, 1.0]], ['2, k, 1', [0.1328042, 0.3366027, 1.0]], ['2, k, 2', [0.1321717, 0.6369625, 1.0]], ['2, k, 3', [0.1461925, 0.7713577, 1.0]], ['2, k, 4', [-0.03452026, 0.58679, 1.0]], ['2, k, 5', [-0.1053518, 0.6557978, 1.0]], ['2, k, 6', [-0.1041116, 0.7780911, 1.0]], ['2, k, 7', [-0.105483, 0.8256342, 1.0]], ['2, k, 8', [0.3064644, 0.4891008, 1.0]], ['2, k, 9', [0.3568072, 0.2352759, 1.0]], ['2, k, 10', [0.3759123, 0.04716553, 1.0]], ['2, k, 11', [0.360223, 0.009840577, 1.0]], ['2, k, 12', [0.05626728, 0.02569846, 1.0]], ['2, k, 13', [0.02480224, -0.2884388, 1.0]], ['2, k, 14', [-0.00741367, -0.6108957, 1.0]], ['2, k, 15', [-0.03273588, -0.6758967, 1.0]], ['2, k, 16', [0.2087168, 0.02065566, 1.0]], ['2, k, 17', [0.2802581, -0.3027523, 1.0]], ['2, k, 18', [0.3116559, -0.6179064, 1.0]], ['2, k, 19', [0.3431943, -0.675066, 1.0]], ['2, k, 20', [0.1321381, 0.5633863, 1.0]], ['2, k, 21', [-0.1172799, 0.8694653, 1.0]], ['2, k, 22', [-0.03830257, 0.8117679, 1.0]], ['2, k, 23', [0.3681375, -0.0759103, 1.0]], ['2, k, 24', [0.3261625, -0.022507, 1.0]]]
[['2, k, 0', [0.1376849, 0.01446511, 1.0]], ['2, k, 1', [0.1366803, 0.329997, 1.0]], ['2, k, 2', [0.1356322, 0.6336829, 1.0]], ['2, k, 3', [0.1475361, 0.7706558, 1.0]], ['2, k, 4', [-0.02626916, 0.5678368, 1.0]], ['2, k, 5', [-0.1042653, 0.6126564, 1.0]], ['2, k, 6', [-0.1103661, 0.7209596, 1.0]], ['2, k, 7', [-0.1160661, 0.7636166, 1.0]], ['2, k, 8', [0.3077516, 0.4878697, 1.0]], ['2, k, 9', [0.3570237, 0.2341565, 1.0]], ['2, k, 10', [0.3759645, 0.04605196, 1.0]], ['2, k, 11', [0.3614639, 0.00688257, 1.0]], ['2, k, 12', [0.05825477, 0.01646847, 1.0]], ['2, k, 13', [0.02500218, -0.2940762, 1.0]], ['2, k, 14', [-0.00705105, -0.6106054, 1.0]], ['2, k, 15', [-0.03250635, -0.6759425, 1.0]], ['2, k, 16', [0.2130756, 0.0117935, 1.0]], ['2, k, 17', [0.2806526, -0.3054715, 1.0]], ['2, k, 18', [0.3117535, -0.6177966, 1.0]], ['2, k, 19', [0.3431286, -0.6750118, 1.0]], ['2, k, 20', [0.1358529, 0.5593053, 1.0]], ['2, k, 21', [-0.1141692, 0.8004314, 1.0]], ['2, k, 22', [-0.04663847, 0.7539209, 1.0]], ['2, k, 23', [0.3552588, -0.06731325, 1.0]], ['2, k, 24', [0.3247361, -0.006997953, 1.0]]]
[['2, k, 0', [0.141446, 0.006227802, 1.0]], ['2, k, 1', [0.1403706, 0.324654, 1.0]], ['2, k, 2', [0.1388124, 0.6311631, 1.0]], ['2, k, 3', [0.1490337, 0.7700406, 1.0]], ['2, k, 4', [-0.01077336, 0.5255204, 1.0]], ['2, k, 5', [-0.1085175, 0.5904101, 1.0]], ['2, k, 6', [-0.1103952, 0.6707681, 1.0]], ['2, k, 7', [-0.113312, 0.6914862, 1.0]], ['2, k, 8', [0.310238, 0.4868207, 1.0]], ['2, k, 9', [0.3569167, 0.2337721, 1.0]], ['2, k, 10', [0.3759689, 0.04572512, 1.0]], ['2, k, 11', [0.3618132, 0.006527903, 1.0]], ['2, k, 12', [0.06055743, 0.00776052, 1.0]], ['2, k, 13', [0.02431514, -0.2978574, 1.0]], ['2, k, 14', [-0.007303658, -0.6112802, 1.0]], ['2, k, 15', [-0.03231338, -0.6758549, 1.0]], ['2, k, 16', [0.2182852, 0.004193055, 1.0]], ['2, k, 17', [0.2815887, -0.3137424, 1.0]], ['2, k, 18', [0.3117436, -0.6179869, 1.0]], ['2, k, 19', [0.3430361, -0.675133, 1.0]], ['2, k, 20', [0.1392298, 0.5561252, 1.0]], ['2, k, 21', [-0.1316323, 0.7144868, 1.0]], ['2, k, 22', [-0.04501144, 0.6815502, 1.0]], ['2, k, 23', [0.3585635, -0.06604683, 1.0]], ['2, k, 24', [0.3251677, -0.01157989, 1.0]]]
[['2, k, 0', [0.1437745, 0.0004393848, 1.0]], ['2, k, 1', [0.1418002, 0.3218765, 1.0]], ['2, k, 2', [0.1395804, 0.63047, 1.0]], ['2, k, 3', [0.1494033, 0.770112, 1.0]], ['2, k, 4', [-0.009395189, 0.5232201, 1.0]], ['2, k, 5', [-0.1029187, 0.5341278, 1.0]], ['2, k, 6', [-0.1065723, 0.6416737, 1.0]], ['2, k, 7', [-0.1156304, 0.6179063, 1.0]], ['2, k, 8', [0.3118568, 0.4860663, 1.0]], ['2, k, 9', [0.3574806, 0.2324215, 1.0]], ['2, k, 10', [0.3719438, 0.04167215, 1.0]], ['2, k, 11', [0.3597458, 0.0003075567, 1.0]], ['2, k, 12', [0.06233617, 0.001559785, 1.0]], ['2, k, 13', [0.02368566, -0.3006401, 1.0]], ['2, k, 14', [-0.00721984, -0.6113034, 1.0]], ['2, k, 15', [-0.03244481, -0.6759146, 1.0]], ['2, k, 16', [0.221002, -0.0008940301, 1.0]], ['2, k, 17', [0.2820376, -0.3177226, 1.0]], ['2, k, 18', [0.3116005, -0.6180393, 1.0]], ['2, k, 19', [0.3429469, -0.6750656, 1.0]], ['2, k, 20', [0.1401404, 0.5550218, 1.0]], ['2, k, 21', [-0.1303454, 0.6360425, 1.0]], ['2, k, 22', [-0.04684578, 0.61325, 1.0]], ['2, k, 23', [0.3494146, -0.0789989, 1.0]], ['2, k, 24', [0.3204508, -0.02210354, 1.0]]]
[['2, k, 0', [0.1459627, -0.00297535, 1.0]], ['2, k, 1', [0.1435616, 0.3194957, 1.0]], ['2, k, 2', [0.1408461, 0.6294595, 1.0]], ['2, k, 3', [0.1503304, 0.7695128, 1.0]], ['2, k, 4', [-0.008105334, 0.5223194, 1.0]], ['2, k, 5', [-0.106887, 0.4925209, 1.0]], ['2, k, 6', [-0.1092852, 0.567629, 1.0]], ['2, k, 7', [-0.1162145, 0.5424764, 1.0]], ['2, k, 8', [0.3127558, 0.4852311, 1.0]], ['2, k, 9', [0.3574824, 0.2321221, 1.0]], ['2, k, 10', [0.3720839, 0.03913516, 1.0]], ['2, k, 11', [0.3606966, -0.001882469, 1.0]], ['2, k, 12', [0.06457619, -0.002132676, 1.0]], ['2, k, 13', [0.02345541, -0.3037508, 1.0]], ['2, k, 14', [-0.007210979, -0.6112251, 1.0]], ['2, k, 15', [-0.03183699, -0.6756452, 1.0]], ['2, k, 16', [0.2230581, -0.003891783, 1.0]], ['2, k, 17', [0.282058, -0.3188905, 1.0]], ['2, k, 18', [0.311781, -0.6178747, 1.0]], ['2, k, 19', [0.3428631, -0.6748331, 1.0]], ['2, k, 20', [0.1415419, 0.5536599, 1.0]], ['2, k, 21', [-0.110616, 0.556995, 1.0]], ['2, k, 22', [-0.06454358, 0.5393022, 1.0]], ['2, k, 23', [0.3593531, -0.08033076, 1.0]], ['2, k, 24', [0.3208324, -0.02602693, 1.0]]]
[['2, k, 0', [0.1467853, -0.004458893, 1.0]], ['2, k, 1', [0.1441352, 0.3182557, 1.0]], ['2, k, 2', [0.1411064, 0.6288498, 1.0]], ['2, k, 3', [0.15127, 0.769578, 1.0]], ['2, k, 4', [-0.008880279, 0.5247401, 1.0]], ['2, k, 5', [-0.09132461, 0.4600491, 1.0]], ['2, k, 6', [-0.1089028, 0.5050676, 1.0]], ['2, k, 7', [-0.1145482, 0.4673434, 1.0]], ['2, k, 8', [0.3136579, 0.4844178, 1.0]], ['2, k, 9', [0.3578475, 0.2308601, 1.0]], ['2, k, 10', [0.3722928, 0.04060613, 1.0]], ['2, k, 11', [0.3608288, 0.001482548, 1.0]], ['2, k, 12', [0.06566031, -0.003871786, 1.0]], ['2, k, 13', [0.02332312, -0.3072558, 1.0]], ['2, k, 14', [-0.006911611, -0.6111437, 1.0]], ['2, k, 15', [-0.03187829, -0.6756348, 1.0]], ['2, k, 16', [0.2236188, -0.005063092, 1.0]], ['2, k, 17', [0.2825973, -0.3191523, 1.0]], ['2, k, 18', [0.3117117, -0.6180145, 1.0]], ['2, k, 19', [0.343161, -0.6746221, 1.0]], ['2, k, 20', [0.1418899, 0.5528704, 1.0]], ['2, k, 21', [-0.1216338, 0.4688865, 1.0]], ['2, k, 22', [-0.06583245, 0.4715624, 1.0]], ['2, k, 23', [0.3549994, -0.07300027, 1.0]], ['2, k, 24', [0.3217425, -0.01840474, 1.0]]]
[['2, k, 0', [0.1481289, -0.007361, 1.0]], ['2, k, 1', [0.1450247, 0.3163736, 1.0]], ['2, k, 2', [0.1415851, 0.6280288, 1.0]], ['2, k, 3', [0.1514924, 0.7696886, 1.0]], ['2, k, 4', [-0.005427472, 0.5191771, 1.0]], ['2, k, 5', [-0.0823797, 0.4251328, 1.0]], ['2, k, 6', [-0.1153693, 0.3871664, 1.0]], ['2, k, 7', [-0.1126143, 0.3925381, 1.0]], ['2, k, 8', [0.3146267, 0.4838446, 1.0]], ['2, k, 9', [0.3578828, 0.2304819, 1.0]], ['2, k, 10', [0.3731966, 0.04194861, 1.0]], ['2, k, 11', [0.3619313, 0.003185443, 1.0]], ['2, k, 12', [0.0668121, -0.006653361, 1.0]], ['2, k, 13', [0.02304256, -0.3097236, 1.0]], ['2, k, 14', [-0.006894043, -0.611297, 1.0]], ['2, k, 15', [-0.03513242, -0.6776448, 1.0]], ['2, k, 16', [0.2251001, -0.007957106, 1.0]], ['2, k, 17', [0.282838, -0.3199584, 1.0]], ['2, k, 18', [0.3117156, -0.6180484, 1.0]], ['2, k, 19', [0.3431449, -0.6746255, 1.0]], ['2, k, 20', [0.1424729, 0.5517926, 1.0]], ['2, k, 21', [-0.1346126, 0.3844983, 1.0]], ['2, k, 22', [-0.07620106, 0.3993737, 1.0]], ['2, k, 23', [0.3604346, -0.06888076, 1.0]], ['2, k, 24', [0.3335252, 0.03433185, 1.0]]]
[['2, k, 0', [0.1484826, -0.008174167, 1.0]], ['2, k, 1', [0.1451541, 0.3157513, 1.0]], ['2, k, 2', [0.1415287, 0.6277468, 1.0]], ['2, k, 3', [0.1516385, 0.7697192, 1.0]], ['2, k, 4', [-0.005955128, 0.5202954, 1.0]], ['2, k, 5', [-0.08544209, 0.4683082, 1.0]], ['2, k, 6', [-0.1002024, 0.3682018, 1.0]], ['2, k, 7', [-0.1068384, 0.3446714, 1.0]], ['2, k, 8', [0.3148506, 0.4836465, 1.0]], ['2, k, 9', [0.3579774, 0.2298886, 1.0]], ['2, k, 10', [0.373591, 0.04151256, 1.0]], ['2, k, 11', [0.362581, -0.0009613103, 1.0]], ['2, k, 12', [0.0673001, -0.007613493, 1.0]], ['2, k, 13', [0.0223549, -0.3125719, 1.0]], ['2, k, 14', [-0.006486947, -0.6116908, 1.0]], ['2, k, 15', [-0.03498629, -0.6775956, 1.0]], ['2, k, 16', [0.2253203, -0.008593314, 1.0]], ['2, k, 17', [0.2834328, -0.3208745, 1.0]], ['2, k, 18', [0.3116809, -0.617632, 1.0]], ['2, k, 19', [0.3430989, -0.6747685, 1.0]], ['2, k, 20', [0.1424612, 0.5514204, 1.0]], ['2, k, 21', [-0.1113097, 0.3176054, 1.0]], ['2, k, 22', [-0.07549993, 0.3317421, 1.0]], ['2, k, 23', [0.3562706, -0.08004854, 1.0]], ['2, k, 24', [0.3222931, -0.01004924, 1.0]]]
[['2, k, 0', [0.1492495, -0.009198874, 1.0]], ['2, k, 1', [0.1453032, 0.3151391, 1.0]], ['2, k, 2', [0.1413174, 0.6274851, 1.0]], ['2, k, 3', [0.1518203, 0.7699807, 1.0]], ['2, k, 4', [-0.007717304, 0.5195841, 1.0]], ['2, k, 5', [-0.08906537, 0.3888857, 1.0]], ['2, k, 6', [-0.1091541, 0.3025475, 1.0]], ['2, k, 7', [-0.10434, 0.2489477, 1.0]], ['2, k, 8', [0.3150525, 0.4835632, 1.0]], ['2, k, 9', [0.358341, 0.2295897, 1.0]], ['2, k, 10', [0.3737147, 0.04127881, 1.0]], ['2, k, 11', [0.3625756, 0.001560163, 1.0]], ['2, k, 12', [0.06839336, -0.008863198, 1.0]], ['2, k, 13', [0.02223433, -0.3131266, 1.0]], ['2, k, 14', [-0.006798573, -0.6119196, 1.0]], ['2, k, 15', [-0.03520152, -0.6775344, 1.0]], ['2, k, 16', [0.2258461, -0.009465476, 1.0]], ['2, k, 17', [0.2832455, -0.3178646, 1.0]], ['2, k, 18', [0.311689, -0.6176154, 1.0]], ['2, k, 19', [0.3432805, -0.6747181, 1.0]], ['2, k, 20', [0.1423357, 0.5510838, 1.0]], ['2, k, 21', [-0.1118625, 0.2134289, 1.0]], ['2, k, 22', [-0.04031392, 0.2635997, 1.0]], ['2, k, 23', [0.3611474, -0.08046913, 1.0]], ['2, k, 24', [0.3226491, -0.01276914, 1.0]]]
[['2, k, 0', [0.1498254, -0.01014567, 1.0]], ['2, k, 1', [0.1454569, 0.3144398, 1.0]], ['2, k, 2', [0.1411473, 0.6271436, 1.0]], ['2, k, 3', [0.1519955, 0.7699198, 1.0]], ['2, k, 4', [-0.01214737, 0.5155197, 1.0]], ['2, k, 5', [-0.08859684, 0.3608465, 1.0]], ['2, k, 6', [-0.09616902, 0.2364414, 1.0]], ['2, k, 7', [-0.1030527, 0.1861435, 1.0]], ['2, k, 8', [0.3154471, 0.4833103, 1.0]], ['2, k, 9', [0.3586772, 0.2294351, 1.0]], ['2, k, 10', [0.3737474, 0.04111937, 1.0]], ['2, k, 11', [0.3616866, 0.00534751, 1.0]], ['2, k, 12', [0.06910473, -0.01022453, 1.0]], ['2, k, 13', [0.02239623, -0.3134309, 1.0]], ['2, k, 14', [-0.006302502, -0.6116741, 1.0]], ['2, k, 15', [-0.03455484, -0.6771914, 1.0]], ['2, k, 16', [0.2262516, -0.01001417, 1.0]], ['2, k, 17', [0.2832399, -0.3179965, 1.0]], ['2, k, 18', [0.3116871, -0.6176417, 1.0]], ['2, k, 19', [0.3432115, -0.674741, 1.0]], ['2, k, 20', [0.1422384, 0.5506489, 1.0]], ['2, k, 21', [-0.1139681, 0.137809, 1.0]], ['2, k, 22', [-0.04546564, 0.2030085, 1.0]], ['2, k, 23', [0.3669231, -0.05853827, 1.0]], ['2, k, 24', [0.3230885, -0.008697589, 1.0]]]
[['2, k, 0', [0.1506105, -0.0115092, 1.0]], ['2, k, 1', [0.1456458, 0.3136428, 1.0]], ['2, k, 2', [0.1408512, 0.6268342, 1.0]], ['2, k, 3', [0.151846, 0.7700828, 1.0]], ['2, k, 4', [-0.01744135, 0.5077236, 1.0]], ['2, k, 5', [-0.08834733, 0.3453345, 1.0]], ['2, k, 6', [-0.09893475, 0.1861266, 1.0]], ['2, k, 7', [-0.1022565, 0.1300457, 1.0]], ['2, k, 8', [0.3155704, 0.4833384, 1.0]], ['2, k, 9', [0.3587117, 0.229508, 1.0]], ['2, k, 10', [0.3751565, 0.04137887, 1.0]], ['2, k, 11', [0.3632892, 0.00422418, 1.0]], ['2, k, 12', [0.06996755, -0.01185843, 1.0]], ['2, k, 13', [0.02245712, -0.3135373, 1.0]], ['2, k, 14', [-0.006277656, -0.6117343, 1.0]], ['2, k, 15', [-0.03480892, -0.6777917, 1.0]], ['2, k, 16', [0.2269288, -0.01108956, 1.0]], ['2, k, 17', [0.2848924, -0.321786, 1.0]], ['2, k, 18', [0.3116834, -0.6175321, 1.0]], ['2, k, 19', [0.3430012, -0.6743168, 1.0]], ['2, k, 20', [0.1420737, 0.5502181, 1.0]], ['2, k, 21', [-0.1161793, 0.07363051, 1.0]], ['2, k, 22', [-0.07285614, 0.1146224, 1.0]], ['2, k, 23', [0.3624856, -0.05837682, 1.0]], ['2, k, 24', [0.3222825, 0.00580731, 1.0]]]
[['2, k, 0', [0.1514279, -0.01272044, 1.0]], ['2, k, 1', [0.1457389, 0.3128115, 1.0]], ['2, k, 2', [0.14, 0.6263139, 1.0]], ['2, k, 3', [0.1514077, 0.7700047, 1.0]], ['2, k, 4', [-0.02093071, 0.502219, 1.0]], ['2, k, 5', [-0.0703062, 0.3067681, 1.0]], ['2, k, 6', [-0.1027061, 0.121408, 1.0]], ['2, k, 7', [-0.1013474, 0.07635082, 1.0]], ['2, k, 8', [0.3156855, 0.483238, 1.0]], ['2, k, 9', [0.3593692, 0.2302173, 1.0]], ['2, k, 10', [0.3756033, 0.0420034, 1.0]], ['2, k, 11', [0.3640085, 0.006976149, 1.0]], ['2, k, 12', [0.07087824, -0.01347904, 1.0]], ['2, k, 13', [0.02268131, -0.3155007, 1.0]], ['2, k, 14', [-0.006216665, -0.6116689, 1.0]], ['2, k, 15', [-0.03357118, -0.6772764, 1.0]], ['2, k, 16', [0.2276089, -0.01189125, 1.0]], ['2, k, 17', [0.2847785, -0.3189974, 1.0]], ['2, k, 18', [0.3117615, -0.6177148, 1.0]], ['2, k, 19', [0.343038, -0.6744948, 1.0]], ['2, k, 20', [0.141537, 0.5495778, 1.0]], ['2, k, 21', [-0.1132354, 0.01576611, 1.0]], ['2, k, 22', [-0.07348515, 0.0648059, 1.0]], ['2, k, 23', [0.3530319, -0.07219708, 1.0]], ['2, k, 24', [0.3231122, -0.006093157, 1.0]]]
[['2, k, 0', [0.152763, -0.01438038, 1.0]], ['2, k, 1', [0.1461714, 0.3115031, 1.0]], ['2, k, 2', [0.1394017, 0.6254802, 1.0]], ['2, k, 3', [0.1510496, 0.7693312, 1.0]], ['2, k, 4', [-0.02200561, 0.4987214, 1.0]], ['2, k, 5', [-0.07442676, 0.2953549, 1.0]], ['2, k, 6', [-0.09193542, 0.1127289, 1.0]], ['2, k, 7', [-0.1017982, 0.03767475, 1.0]], ['2, k, 8', [0.3157993, 0.4833377, 1.0]], ['2, k, 9', [0.359524, 0.2304295, 1.0]], ['2, k, 10', [0.3755093, 0.0421606, 1.0]], ['2, k, 11', [0.3643011, 0.005179404, 1.0]], ['2, k, 12', [0.07227251, -0.01555913, 1.0]], ['2, k, 13', [0.02352987, -0.3151607, 1.0]], ['2, k, 14', [-0.006798907, -0.612565, 1.0]], ['2, k, 15', [-0.03332721, -0.6770428, 1.0]], ['2, k, 16', [0.2287835, -0.01305694, 1.0]], ['2, k, 17', [0.2850952, -0.3188753, 1.0]], ['2, k, 18', [0.3116936, -0.6178065, 1.0]], ['2, k, 19', [0.3430492, -0.6744859, 1.0]], ['2, k, 20', [0.1412276, 0.5485871, 1.0]], ['2, k, 21', [-0.110401, -0.0306542, 1.0]], ['2, k, 22', [-0.06889476, 0.04100498, 1.0]], ['2, k, 23', [0.3530998, -0.0756405, 1.0]], ['2, k, 24', [0.3233285, -0.004463052, 1.0]]]
[['2, k, 0', [0.153362, -0.01506408, 1.0]], ['2, k, 1', [0.1464778, 0.3106897, 1.0]], ['2, k, 2', [0.1389812, 0.6249872, 1.0]], ['2, k, 3', [0.1503669, 0.7703382, 1.0]], ['2, k, 4', [-0.02260495, 0.497829, 1.0]], ['2, k, 5', [-0.07293777, 0.2603155, 1.0]], ['2, k, 6', [-0.08821481, 0.08112061, 1.0]], ['2, k, 7', [-0.1013946, 0.001988702, 1.0]], ['2, k, 8', [0.3158503, 0.483474, 1.0]], ['2, k, 9', [0.3596109, 0.2303915, 1.0]], ['2, k, 10', [0.3755232, 0.0421101, 1.0]], ['2, k, 11', [0.3640254, 0.008267798, 1.0]], ['2, k, 12', [0.07283279, -0.01642416, 1.0]], ['2, k, 13', [0.02370485, -0.315648, 1.0]], ['2, k, 14', [-0.006802817, -0.6125722, 1.0]], ['2, k, 15', [-0.03439916, -0.6773206, 1.0]], ['2, k, 16', [0.229357, -0.01350904, 1.0]], ['2, k, 17', [0.2850907, -0.3188483, 1.0]], ['2, k, 18', [0.3116847, -0.6178134, 1.0]], ['2, k, 19', [0.3429894, -0.6745477, 1.0]], ['2, k, 20', [0.1410189, 0.5479553, 1.0]], ['2, k, 21', [-0.1026898, -0.06111223, 1.0]], ['2, k, 22', [-0.06843347, 0.02027124, 1.0]], ['2, k, 23', [0.3597206, -0.06189807, 1.0]], ['2, k, 24', [0.3229288, 0.005905918, 1.0]]]
[['2, k, 0', [0.1538929, -0.01578226, 1.0]], ['2, k, 1', [0.1465255, 0.3101904, 1.0]], ['2, k, 2', [0.1384224, 0.624769, 1.0]], ['2, k, 3', [0.1493377, 0.7702097, 1.0]], ['2, k, 4', [-0.0233419, 0.4961664, 1.0]], ['2, k, 5', [-0.071975, 0.2518964, 1.0]], ['2, k, 6', [-0.08683981, 0.0620769, 1.0]], ['2, k, 7', [-0.1012543, -0.02013305, 1.0]], ['2, k, 8', [0.3156337, 0.4831934, 1.0]], ['2, k, 9', [0.3596148, 0.230347, 1.0]], ['2, k, 10', [0.3756346, 0.04208877, 1.0]], ['2, k, 11', [0.3654287, 0.005854774, 1.0]], ['2, k, 12', [0.07335616, -0.01728807, 1.0]], ['2, k, 13', [0.02424466, -0.3168541, 1.0]], ['2, k, 14', [-0.006578701, -0.6123518, 1.0]], ['2, k, 15', [-0.03294712, -0.6767681, 1.0]], ['2, k, 16', [0.2298607, -0.01403605, 1.0]], ['2, k, 17', [0.28538, -0.318803, 1.0]], ['2, k, 18', [0.3116922, -0.6178781, 1.0]], ['2, k, 19', [0.3427655, -0.6746007, 1.0]], ['2, k, 20', [0.1406327, 0.5476409, 1.0]], ['2, k, 21', [-0.1047379, -0.08983146, 1.0]], ['2, k, 22', [-0.05536034, -0.001569848, 1.0]], ['2, k, 23', [0.3549328, -0.07098046, 1.0]], ['2, k, 24', [0.3229027, -0.00180304, 1.0]]]
[['2, k, 0', [0.1541764, -0.0165015, 1.0]], ['2, k, 1', [0.1461677, 0.309126, 1.0]], ['2, k, 2', [0.1369822, 0.623646, 1.0]], ['2, k, 3', [0.1491284, 0.7700321, 1.0]], ['2, k, 4', [-0.02406852, 0.4947203, 1.0]], ['2, k, 5', [-0.06984659, 0.2376633, 1.0]], ['2, k, 6', [-0.0855298, 0.03100224, 1.0]], ['2, k, 7', [-0.09972201, -0.04922212, 1.0]], ['2, k, 8', [0.3157701, 0.4831581, 1.0]], ['2, k, 9', [0.3597362, 0.2302624, 1.0]], ['2, k, 10', [0.3731308, 0.0280682, 1.0]], ['2, k, 11', [0.3620651, -0.008060067, 1.0]], ['2, k, 12', [0.07357005, -0.01811038, 1.0]], ['2, k, 13', [0.02441307, -0.3170426, 1.0]], ['2, k, 14', [-0.006701912, -0.6121354, 1.0]], ['2, k, 15', [-0.03286454, -0.6766677, 1.0]], ['2, k, 16', [0.2301792, -0.01459004, 1.0]], ['2, k, 17', [0.2859867, -0.3186875, 1.0]], ['2, k, 18', [0.3116966, -0.6179163, 1.0]], ['2, k, 19', [0.3429016, -0.6746663, 1.0]], ['2, k, 20', [0.1394752, 0.546505, 1.0]], ['2, k, 21', [-0.1099228, -0.12276, 1.0]], ['2, k, 22', [-0.05524293, -0.02978578, 1.0]], ['2, k, 23', [0.3476773, -0.05675364, 1.0]], ['2, k, 24', [0.3239516, 0.004192716, 1.0]]]
