[['2, k, 0', [-0.3987996, 0.01954393, 1.0]], ['2, k, 1', [-0.4201595, 0.326582, 1.0]], ['2, k, 2', [-0.4393954, 0.6222332, 1.0]], ['2, k, 3', [-0.4553201, 0.7504457, 1.0]], ['2, k, 4', [-0.6169541, 0.5134902, 1.0]], ['2, k, 5', [-0.7024909, 0.3076212, 1.0]], ['2, k, 6', [-0.6392635, 0.1045204, 1.0]], ['2, k, 7', [-0.5952063, 0.05349055, 1.0]], ['2, k, 8', [-0.2687215, 0.5397591, 1.0]], ['2, k, 9', [-0.1860031, 0.3355862, 1.0]], ['2, k, 10', [-0.126318, 0.1451696, 1.0]], ['2, k, 11', [-0.122521, 0.09268687, 1.0]], ['2, k, 12', [-0.47371, 0.01934789, 1.0]], ['2, k, 13', [-0.464883, -0.346313, 1.0]], ['2, k, 14', [-0.4706342, -0.6543429, 1.0]], ['2, k, 15', [-0.4908313, -0.7266271, 1.0]], ['2, k, 16', [-0.3109899, 0.01890158, 1.0]], ['2, k, 17', [-0.2650513, -0.3871898, 1.0]], ['2, k, 18', [-0.1935053, -0.649354, 1.0]], ['2, k, 19', [-0.1660878, -0.7038057, 1.0]], ['2, k, 20', [-0.4349607, 0.5498719, 1.0]], ['2, k, 21', [-0.558827, -0.05146808, 1.0]], ['2, k, 22', [-0.5306033, 0.09319839, 1.0]], ['2, k, 23', [-0.113309, 0.02513843, 1.0]], ['2, k, 24', [-0.1667837, 0.09850339, 1.0]]]
[['2, k, 0', [-0.3834968, 0.0294629, 1.0]], ['2, k, 1', [-0.4001675, 0.3328743, 1.0]], ['2, k, 2', [-0.4139071, 0.6261917, 1.0]], ['2, k, 3', [-0.4123838, 0.7527401, 1.0]], ['2, k, 4', [-0.585339, 0.5163318, 1.0]], ['2, k, 5', [-0.681888, 0.3173656, 1.0]], ['2, k, 6', [-0.6392673, 0.1092193, 1.0]], ['2, k, 7', [-0.5837165, 0.05894657, 1.0]], ['2, k, 8', [-0.2460037, 0.5647314, 1.0]], ['2, k, 9', [-0.1030274, 0.6822145, 1.0]], ['2, k, 10', [-0.0682625, 0.8247281, 1.0]], ['2, k, 11', [-0.07440854, 0.8649904, 1.0]], ['2, k, 12', [-0.4605851, 0.03064595, 1.0]], ['2, k, 13', [-0.4585584, -0.3368804, 1.0]], ['2, k, 14', [-0.4725795, -0.6538201, 1.0]], ['2, k, 15', [-0.4913043, -0.727527, 1.0]], ['2, k, 16', [-0.2942084, 0.02741914, 1.0]], ['2, k, 17', [-0.2692197, -0.355886, 1.0]], ['2, k, 18', [-0.18898, -0.6558034, 1.0]], ['2, k, 19', [-0.163413, -0.7095279, 1.0]], ['2, k, 20', [-0.4110302, 0.5543882, 1.0]], ['2, k, 21', [-0.5530291, -0.04729278, 1.0]], ['2, k, 22', [-0.5268219, 0.1004145, 1.0]], ['2, k, 23', [-0.07279051, 0.9006981, 1.0]], ['2, k, 24', [-0.1170636, 0.8804247, 1.0]]]
[['2, k, 0', [-0.3831358, 0.02988849, 1.0]], ['2, k, 1', [-0.3998999, 0.3332301, 1.0]], ['2, k, 2', [-0.413725, 0.626422, 1.0]], ['2, k, 3', [-0.4126281, 0.752937, 1.0]], ['2, k, 4', [-0.5853255, 0.5162597, 1.0]], ['2, k, 5', [-0.681412, 0.3174442, 1.0]], ['2, k, 6', [-0.6378789, 0.1094457, 1.0]], ['2, k, 7', [-0.5839104, 0.05931054, 1.0]], ['2, k, 8', [-0.2466505, 0.565623, 1.0]], ['2, k, 9', [-0.1051313, 0.6815315, 1.0]], ['2, k, 10', [-0.07016011, 0.8229259, 1.0]], ['2, k, 11', [-0.07540525, 0.8609125, 1.0]], ['2, k, 12', [-0.4602582, 0.03103634, 1.0]], ['2, k, 13', [-0.4579078, -0.3367765, 1.0]], ['2, k, 14', [-0.472715, -0.654521, 1.0]], ['2, k, 15', [-0.4918864, -0.727949, 1.0]], ['2, k, 16', [-0.2938277, 0.02785639, 1.0]], ['2, k, 17', [-0.2728604, -0.3571933, 1.0]], ['2, k, 18', [-0.1884324, -0.6550197, 1.0]], ['2, k, 19', [-0.1649826, -0.7070842, 1.0]], ['2, k, 20', [-0.4108221, 0.5546488, 1.0]], ['2, k, 21', [-0.5531204, -0.04731306, 1.0]], ['2, k, 22', [-0.526107, 0.09853674, 1.0]], ['2, k, 23', [-0.07842758, 0.8988374, 1.0]], ['2, k, 24', [-0.122619, 0.8838447, 1.0]]]
[['2, k, 0', [-0.383133, 0.03003481, 1.0]], ['2, k, 1', [-0.3998268, 0.3334739, 1.0]], ['2, k, 2', [-0.4135084, 0.6267909, 1.0]], ['2, k, 3', [-0.4133002, 0.7532708, 1.0]], ['2, k, 4', [-0.585308, 0.5161426, 1.0]], ['2, k, 5', [-0.6807918, 0.3174714, 1.0]], ['2, k, 6', [-0.6381215, 0.1093056, 1.0]], ['2, k, 7', [-0.5854383, 0.05989242, 1.0]], ['2, k, 8', [-0.2472941, 0.5661773, 1.0]], ['2, k, 9', [-0.1070549, 0.6807941, 1.0]], ['2, k, 10', [-0.07190171, 0.8177764, 1.0]], ['2, k, 11', [-0.07351163, 0.8521823, 1.0]], ['2, k, 12', [-0.4602381, 0.03108386, 1.0]], ['2, k, 13', [-0.4577937, -0.33648, 1.0]], ['2, k, 14', [-0.4727157, -0.6556796, 1.0]], ['2, k, 15', [-0.4915357, -0.727899, 1.0]], ['2, k, 16', [-0.293872, 0.02816875, 1.0]], ['2, k, 17', [-0.2708735, -0.3560745, 1.0]], ['2, k, 18', [-0.1885578, -0.6548204, 1.0]], ['2, k, 19', [-0.1653754, -0.7062089, 1.0]], ['2, k, 20', [-0.4106409, 0.554988, 1.0]], ['2, k, 21', [-0.5543858, -0.04494705, 1.0]], ['2, k, 22', [-0.5259597, 0.09974647, 1.0]], ['2, k, 23', [-0.08151393, 0.8889354, 1.0]], ['2, k, 24', [-0.1182103, 0.8679684, 1.0]]]
[['2, k, 0', [-0.3827263, 0.03037307, 1.0]], ['2, k, 1', [-0.399766, 0.3336307, 1.0]], ['2, k, 2', [-0.41365, 0.6269292, 1.0]], ['2, k, 3', [-0.4140954, 0.7536172, 1.0]], ['2, k, 4', [-0.5853419, 0.5160834, 1.0]], ['2, k, 5', [-0.6803827, 0.3175864, 1.0]], ['2, k, 6', [-0.6382751, 0.1093147, 1.0]], ['2, k, 7', [-0.585164, 0.06031805, 1.0]], ['2, k, 8', [-0.2496271, 0.5702628, 1.0]], ['2, k, 9', [-0.1070535, 0.6770281, 1.0]], ['2, k, 10', [-0.07040931, 0.8022072, 1.0]], ['2, k, 11', [-0.07199149, 0.8390825, 1.0]], ['2, k, 12', [-0.4598318, 0.03124676, 1.0]], ['2, k, 13', [-0.4571402, -0.3365956, 1.0]], ['2, k, 14', [-0.4726554, -0.6557788, 1.0]], ['2, k, 15', [-0.4911646, -0.7276304, 1.0]], ['2, k, 16', [-0.2934709, 0.02869999, 1.0]], ['2, k, 17', [-0.2706531, -0.3557139, 1.0]], ['2, k, 18', [-0.1890861, -0.6548099, 1.0]], ['2, k, 19', [-0.1654837, -0.705765, 1.0]], ['2, k, 20', [-0.4107049, 0.5551216, 1.0]], ['2, k, 21', [-0.5547907, -0.04593085, 1.0]], ['2, k, 22', [-0.5263572, 0.099769, 1.0]], ['2, k, 23', [-0.05843161, 0.8715214, 1.0]], ['2, k, 24', [-0.1171395, 0.8686196, 1.0]]]
[['2, k, 0', [-0.3825932, 0.03055417, 1.0]], ['2, k, 1', [-0.3999853, 0.3338754, 1.0]], ['2, k, 2', [-0.4150853, 0.6274356, 1.0]], ['2, k, 3', [-0.4146161, 0.7539798, 1.0]], ['2, k, 4', [-0.5855923, 0.516072, 1.0]], ['2, k, 5', [-0.6804118, 0.3175288, 1.0]], ['2, k, 6', [-0.6390219, 0.1091231, 1.0]], ['2, k, 7', [-0.5855898, 0.0600373, 1.0]], ['2, k, 8', [-0.2500296, 0.5699858, 1.0]], ['2, k, 9', [-0.1079932, 0.6679343, 1.0]], ['2, k, 10', [-0.06519307, 0.7858766, 1.0]], ['2, k, 11', [-0.07002484, 0.8191667, 1.0]], ['2, k, 12', [-0.4597892, 0.03141446, 1.0]], ['2, k, 13', [-0.4570729, -0.3365405, 1.0]], ['2, k, 14', [-0.4727234, -0.655062, 1.0]], ['2, k, 15', [-0.4920702, -0.7276107, 1.0]], ['2, k, 16', [-0.2932368, 0.02888586, 1.0]], ['2, k, 17', [-0.2706626, -0.3549902, 1.0]], ['2, k, 18', [-0.1901111, -0.6498362, 1.0]], ['2, k, 19', [-0.1659166, -0.7037474, 1.0]], ['2, k, 20', [-0.4117215, 0.5555727, 1.0]], ['2, k, 21', [-0.5542716, -0.04599385, 1.0]], ['2, k, 22', [-0.526154, 0.09894378, 1.0]], ['2, k, 23', [-0.07462599, 0.8526127, 1.0]], ['2, k, 24', [-0.101388, 0.7880214, 1.0]]]
[['2, k, 0', [-0.3826123, 0.03051586, 1.0]], ['2, k, 1', [-0.4002719, 0.3338943, 1.0]], ['2, k, 2', [-0.4157514, 0.6274284, 1.0]], ['2, k, 3', [-0.4156498, 0.7544218, 1.0]], ['2, k, 4', [-0.5858365, 0.5160603, 1.0]], ['2, k, 5', [-0.6804157, 0.3176005, 1.0]], ['2, k, 6', [-0.6395122, 0.1091056, 1.0]], ['2, k, 7', [-0.5844507, 0.05982369, 1.0]], ['2, k, 8', [-0.2505399, 0.5695518, 1.0]], ['2, k, 9', [-0.1081527, 0.6505561, 1.0]], ['2, k, 10', [-0.06460632, 0.7567518, 1.0]], ['2, k, 11', [-0.06882418, 0.7867535, 1.0]], ['2, k, 12', [-0.4597474, 0.03135303, 1.0]], ['2, k, 13', [-0.4564961, -0.337018, 1.0]], ['2, k, 14', [-0.4728011, -0.655003, 1.0]], ['2, k, 15', [-0.4920215, -0.7276437, 1.0]], ['2, k, 16', [-0.2933053, 0.028852, 1.0]], ['2, k, 17', [-0.2706515, -0.3549754, 1.0]], ['2, k, 18', [-0.1884413, -0.6505862, 1.0]], ['2, k, 19', [-0.1652669, -0.704294, 1.0]], ['2, k, 20', [-0.412303, 0.5555776, 1.0]], ['2, k, 21', [-0.5520919, -0.04514945, 1.0]], ['2, k, 22', [-0.5261539, 0.1011293, 1.0]], ['2, k, 23', [-0.07595515, 0.8227496, 1.0]], ['2, k, 24', [-0.1179812, 0.7831368, 1.0]]]
[['2, k, 0', [-0.3815733, 0.03039132, 1.0]], ['2, k, 1', [-0.4003141, 0.3340899, 1.0]], ['2, k, 2', [-0.4171901, 0.6279771, 1.0]], ['2, k, 3', [-0.4166791, 0.7552301, 1.0]], ['2, k, 4', [-0.586184, 0.5161786, 1.0]], ['2, k, 5', [-0.6804761, 0.3175228, 1.0]], ['2, k, 6', [-0.6400353, 0.1089463, 1.0]], ['2, k, 7', [-0.5873947, 0.06207316, 1.0]], ['2, k, 8', [-0.2513162, 0.5687825, 1.0]], ['2, k, 9', [-0.1096939, 0.6229222, 1.0]], ['2, k, 10', [-0.06584829, 0.7083173, 1.0]], ['2, k, 11', [-0.06966404, 0.7353693, 1.0]], ['2, k, 12', [-0.458246, 0.03091199, 1.0]], ['2, k, 13', [-0.4564982, -0.3370263, 1.0]], ['2, k, 14', [-0.4727005, -0.6549902, 1.0]], ['2, k, 15', [-0.4920629, -0.7277064, 1.0]], ['2, k, 16', [-0.2926449, 0.02893195, 1.0]], ['2, k, 17', [-0.2757638, -0.3585441, 1.0]], ['2, k, 18', [-0.1889965, -0.6479554, 1.0]], ['2, k, 19', [-0.1657568, -0.7019471, 1.0]], ['2, k, 20', [-0.4133109, 0.5560225, 1.0]], ['2, k, 21', [-0.5561978, -0.04556591, 1.0]], ['2, k, 22', [-0.5326319, 0.105539, 1.0]], ['2, k, 23', [-0.06114978, 0.7767694, 1.0]], ['2, k, 24', [-0.121272, 0.7389784, 1.0]]]
[['2, k, 0', [-0.3811299, 0.02989272, 1.0]], ['2, k, 1', [-0.4007428, 0.3336548, 1.0]], ['2, k, 2', [-0.4192078, 0.6273357, 1.0]], ['2, k, 3', [-0.418054, 0.7553424, 1.0]], ['2, k, 4', [-0.5874652, 0.516332, 1.0]], ['2, k, 5', [-0.6805763, 0.3174817, 1.0]], ['2, k, 6', [-0.6199291, 0.1136737, 1.0]], ['2, k, 7', [-0.597541, 0.07872874, 1.0]], ['2, k, 8', [-0.2526015, 0.5669808, 1.0]], ['2, k, 9', [-0.09620248, 0.5707355, 1.0]], ['2, k, 10', [-0.06743243, 0.6432663, 1.0]], ['2, k, 11', [-0.07048561, 0.6814696, 1.0]], ['2, k, 12', [-0.4577121, 0.02984013, 1.0]], ['2, k, 13', [-0.4568982, -0.3375014, 1.0]], ['2, k, 14', [-0.4727017, -0.6548873, 1.0]], ['2, k, 15', [-0.4920906, -0.7278039, 1.0]], ['2, k, 16', [-0.2923028, 0.02878038, 1.0]], ['2, k, 17', [-0.2776633, -0.3614102, 1.0]], ['2, k, 18', [-0.1895216, -0.6440946, 1.0]], ['2, k, 19', [-0.1656631, -0.7017111, 1.0]], ['2, k, 20', [-0.4148869, 0.5554286, 1.0]], ['2, k, 21', [-0.5735599, 0.022455, 1.0]], ['2, k, 22', [-0.5505359, 0.1161353, 1.0]], ['2, k, 23', [-0.06742971, 0.7111648, 1.0]], ['2, k, 24', [-0.1199904, 0.6752094, 1.0]]]
[['2, k, 0', [-0.3809837, 0.02889108, 1.0]], ['2, k, 1', [-0.4013001, 0.3330761, 1.0]], ['2, k, 2', [-0.4204141, 0.6270602, 1.0]], ['2, k, 3', [-0.4186285, 0.7554539, 1.0]], ['2, k, 4', [-0.5880315, 0.5162818, 1.0]], ['2, k, 5', [-0.6807207, 0.3166375, 1.0]], ['2, k, 6', [-0.6195714, 0.1129701, 1.0]], ['2, k, 7', [-0.6023536, 0.08003556, 1.0]], ['2, k, 8', [-0.2608614, 0.5596814, 1.0]], ['2, k, 9', [-0.1024154, 0.5675189, 1.0]], ['2, k, 10', [-0.06734503, 0.5992841, 1.0]], ['2, k, 11', [-0.07086127, 0.6271987, 1.0]], ['2, k, 12', [-0.4575822, 0.02790683, 1.0]], ['2, k, 13', [-0.4565202, -0.3386977, 1.0]], ['2, k, 14', [-0.4728246, -0.6547718, 1.0]], ['2, k, 15', [-0.4922076, -0.7280402, 1.0]], ['2, k, 16', [-0.2921998, 0.02843521, 1.0]], ['2, k, 17', [-0.2788592, -0.3624617, 1.0]], ['2, k, 18', [-0.1890421, -0.6452471, 1.0]], ['2, k, 19', [-0.1656767, -0.7016792, 1.0]], ['2, k, 20', [-0.4159629, 0.5550641, 1.0]], ['2, k, 21', [-0.5761845, 0.02174783, 1.0]], ['2, k, 22', [-0.5578102, 0.1157041, 1.0]], ['2, k, 23', [-0.0684648, 0.6475845, 1.0]], ['2, k, 24', [-0.1230251, 0.6292209, 1.0]]]
[['2, k, 0', [-0.3807797, 0.0278407, 1.0]], ['2, k, 1', [-0.4019468, 0.3324613, 1.0]], ['2, k, 2', [-0.421837, 0.6268128, 1.0]], ['2, k, 3', [-0.4200674, 0.7556091, 1.0]], ['2, k, 4', [-0.5896409, 0.5167465, 1.0]], ['2, k, 5', [-0.6815664, 0.3162815, 1.0]], ['2, k, 6', [-0.6199043, 0.1127415, 1.0]], ['2, k, 7', [-0.602539, 0.07980032, 1.0]], ['2, k, 8', [-0.2633446, 0.557416, 1.0]], ['2, k, 9', [-0.1144509, 0.5377034, 1.0]], ['2, k, 10', [-0.07038494, 0.5452164, 1.0]], ['2, k, 11', [-0.06928216, 0.5707685, 1.0]], ['2, k, 12', [-0.4573249, 0.02654739, 1.0]], ['2, k, 13', [-0.4560115, -0.3396339, 1.0]], ['2, k, 14', [-0.4726283, -0.6542903, 1.0]], ['2, k, 15', [-0.4910302, -0.7276294, 1.0]], ['2, k, 16', [-0.2920699, 0.02778831, 1.0]], ['2, k, 17', [-0.2779759, -0.362317, 1.0]], ['2, k, 18', [-0.1899395, -0.6444097, 1.0]], ['2, k, 19', [-0.1666748, -0.6997209, 1.0]], ['2, k, 20', [-0.4172147, 0.5547178, 1.0]], ['2, k, 21', [-0.5768216, 0.02192291, 1.0]], ['2, k, 22', [-0.5578669, 0.1159515, 1.0]], ['2, k, 23', [-0.06513049, 0.5835928, 1.0]], ['2, k, 24', [-0.1215266, 0.5740281, 1.0]]]
[['2, k, 0', [-0.3807048, 0.02728237, 1.0]], ['2, k, 1', [-0.4024636, 0.3320937, 1.0]], ['2, k, 2', [-0.4229268, 0.6266457, 1.0]], ['2, k, 3', [-0.4212095, 0.7559238, 1.0]], ['2, k, 4', [-0.5904651, 0.5163041, 1.0]], ['2, k, 5', [-0.6822721, 0.3165185, 1.0]], ['2, k, 6', [-0.6210783, 0.1128113, 1.0]], ['2, k, 7', [-0.5986903, 0.07790392, 1.0]], ['2, k, 8', [-0.2636755, 0.5573447, 1.0]], ['2, k, 9', [-0.124033, 0.5163945, 1.0]], ['2, k, 10', [-0.07229435, 0.5076411, 1.0]], ['2, k, 11', [-0.06533235, 0.5150104, 1.0]], ['2, k, 12', [-0.4572501, 0.02581248, 1.0]], ['2, k, 13', [-0.4554547, -0.3410454, 1.0]], ['2, k, 14', [-0.4728886, -0.6544961, 1.0]], ['2, k, 15', [-0.4904709, -0.7272227, 1.0]], ['2, k, 16', [-0.292015, 0.02747189, 1.0]], ['2, k, 17', [-0.277554, -0.362346, 1.0]], ['2, k, 18', [-0.1904085, -0.6411107, 1.0]], ['2, k, 19', [-0.1658894, -0.7003115, 1.0]], ['2, k, 20', [-0.4181798, 0.5544969, 1.0]], ['2, k, 21', [-0.5743722, 0.0215811, 1.0]], ['2, k, 22', [-0.5506168, 0.1143078, 1.0]], ['2, k, 23', [-0.0561645, 0.5193381, 1.0]], ['2, k, 24', [-0.1188269, 0.5247276, 1.0]]]
[['2, k, 0', [-0.3807237, 0.02668822, 1.0]], ['2, k, 1', [-0.4033586, 0.3317022, 1.0]], ['2, k, 2', [-0.4249742, 0.6264826, 1.0]], ['2, k, 3', [-0.4221162, 0.7559986, 1.0]], ['2, k, 4', [-0.5916175, 0.515402, 1.0]], ['2, k, 5', [-0.6835248, 0.3152108, 1.0]], ['2, k, 6', [-0.6212614, 0.1118135, 1.0]], ['2, k, 7', [-0.5920303, 0.07235926, 1.0]], ['2, k, 8', [-0.2637177, 0.557498, 1.0]], ['2, k, 9', [-0.1022217, 0.4435372, 1.0]], ['2, k, 10', [-0.07258721, 0.45193, 1.0]], ['2, k, 11', [-0.06447617, 0.4565337, 1.0]], ['2, k, 12', [-0.4572055, 0.02501905, 1.0]], ['2, k, 13', [-0.4552757, -0.3427537, 1.0]], ['2, k, 14', [-0.4726799, -0.6548191, 1.0]], ['2, k, 15', [-0.4907214, -0.7273255, 1.0]], ['2, k, 16', [-0.2920733, 0.0271268, 1.0]], ['2, k, 17', [-0.2766971, -0.3625164, 1.0]], ['2, k, 18', [-0.1904273, -0.6411294, 1.0]], ['2, k, 19', [-0.1656175, -0.7008029, 1.0]], ['2, k, 20', [-0.41993, 0.5542686, 1.0]], ['2, k, 21', [-0.5640101, -0.04517155, 1.0]], ['2, k, 22', [-0.532186, 0.1014444, 1.0]], ['2, k, 23', [-0.05686358, 0.455288, 1.0]], ['2, k, 24', [-0.1156486, 0.4749759, 1.0]]]
[['2, k, 0', [-0.3805877, 0.02643003, 1.0]], ['2, k, 1', [-0.4040084, 0.3314333, 1.0]], ['2, k, 2', [-0.4268304, 0.62615, 1.0]], ['2, k, 3', [-0.4233572, 0.7559366, 1.0]], ['2, k, 4', [-0.5928289, 0.5149172, 1.0]], ['2, k, 5', [-0.6851875, 0.3136212, 1.0]], ['2, k, 6', [-0.6224536, 0.1103512, 1.0]], ['2, k, 7', [-0.5911464, 0.06665226, 1.0]], ['2, k, 8', [-0.2640516, 0.5578083, 1.0]], ['2, k, 9', [-0.1265042, 0.4519691, 1.0]], ['2, k, 10', [-0.0822226, 0.4030511, 1.0]], ['2, k, 11', [-0.05821789, 0.399839, 1.0]], ['2, k, 12', [-0.4570595, 0.02441284, 1.0]], ['2, k, 13', [-0.4552269, -0.3442302, 1.0]], ['2, k, 14', [-0.4725375, -0.6548147, 1.0]], ['2, k, 15', [-0.4902925, -0.7272362, 1.0]], ['2, k, 16', [-0.2919828, 0.02707481, 1.0]], ['2, k, 17', [-0.2745799, -0.3658882, 1.0]], ['2, k, 18', [-0.1908914, -0.6421052, 1.0]], ['2, k, 19', [-0.1655675, -0.7007991, 1.0]], ['2, k, 20', [-0.4214708, 0.5539564, 1.0]], ['2, k, 21', [-0.5585371, -0.04737503, 1.0]], ['2, k, 22', [-0.5326443, 0.1015306, 1.0]], ['2, k, 23', [-0.05699528, 0.3841553, 1.0]], ['2, k, 24', [-0.09070251, 0.4028315, 1.0]]]
[['2, k, 0', [-0.3805417, 0.02595797, 1.0]], ['2, k, 1', [-0.4045773, 0.3310931, 1.0]], ['2, k, 2', [-0.4278678, 0.6258867, 1.0]], ['2, k, 3', [-0.4255225, 0.7561907, 1.0]], ['2, k, 4', [-0.5939481, 0.5144493, 1.0]], ['2, k, 5', [-0.6860583, 0.3122713, 1.0]], ['2, k, 6', [-0.6227223, 0.1092065, 1.0]], ['2, k, 7', [-0.5875211, 0.06440451, 1.0]], ['2, k, 8', [-0.2640983, 0.5576694, 1.0]], ['2, k, 9', [-0.1268123, 0.4514923, 1.0]], ['2, k, 10', [-0.1012138, 0.3777653, 1.0]], ['2, k, 11', [-0.0732113, 0.3365696, 1.0]], ['2, k, 12', [-0.4569383, 0.0237107, 1.0]], ['2, k, 13', [-0.4567753, -0.3473654, 1.0]], ['2, k, 14', [-0.4726971, -0.6555478, 1.0]], ['2, k, 15', [-0.490576, -0.7275323, 1.0]], ['2, k, 16', [-0.2919842, 0.02684897, 1.0]], ['2, k, 17', [-0.2714682, -0.3687224, 1.0]], ['2, k, 18', [-0.1906977, -0.6415307, 1.0]], ['2, k, 19', [-0.1638837, -0.7024204, 1.0]], ['2, k, 20', [-0.4224088, 0.5536773, 1.0]], ['2, k, 21', [-0.5586456, -0.04684381, 1.0]], ['2, k, 22', [-0.527118, 0.09424757, 1.0]], ['2, k, 23', [-0.07866195, 0.331296, 1.0]], ['2, k, 24', [-0.1167363, 0.3486181, 1.0]]]
[['2, k, 0', [-0.3812216, 0.02535889, 1.0]], ['2, k, 1', [-0.4055486, 0.3305783, 1.0]], ['2, k, 2', [-0.4285707, 0.6255032, 1.0]], ['2, k, 3', [-0.4267824, 0.755899, 1.0]], ['2, k, 4', [-0.5948657, 0.5141841, 1.0]], ['2, k, 5', [-0.6867396, 0.3087965, 1.0]], ['2, k, 6', [-0.6218566, 0.1061935, 1.0]], ['2, k, 7', [-0.5863082, 0.05857226, 1.0]], ['2, k, 8', [-0.2639762, 0.5574278, 1.0]], ['2, k, 9', [-0.1457243, 0.4107446, 1.0]], ['2, k, 10', [-0.08312862, 0.3729249, 1.0]], ['2, k, 11', [-0.08104263, 0.2883406, 1.0]], ['2, k, 12', [-0.4579567, 0.0229772, 1.0]], ['2, k, 13', [-0.4570757, -0.3477845, 1.0]], ['2, k, 14', [-0.4727256, -0.6555356, 1.0]], ['2, k, 15', [-0.4902655, -0.7271151, 1.0]], ['2, k, 16', [-0.292379, 0.02646765, 1.0]], ['2, k, 17', [-0.2715829, -0.3693199, 1.0]], ['2, k, 18', [-0.1911607, -0.6406276, 1.0]], ['2, k, 19', [-0.1642388, -0.7026593, 1.0]], ['2, k, 20', [-0.4232044, 0.5532652, 1.0]], ['2, k, 21', [-0.5568489, -0.04603899, 1.0]], ['2, k, 22', [-0.5268141, 0.09103185, 1.0]], ['2, k, 23', [-0.0743009, 0.2629744, 1.0]], ['2, k, 24', [-0.1305832, 0.2896849, 1.0]]]
[['2, k, 0', [-0.3823512, 0.02434966, 1.0]], ['2, k, 1', [-0.4066013, 0.3299714, 1.0]], ['2, k, 2', [-0.4291568, 0.6251991, 1.0]], ['2, k, 3', [-0.4276752, 0.7558643, 1.0]], ['2, k, 4', [-0.5965739, 0.5142231, 1.0]], ['2, k, 5', [-0.6883579, 0.3062927, 1.0]], ['2, k, 6', [-0.6218052, 0.1042204, 1.0]], ['2, k, 7', [-0.585453, 0.05640494, 1.0]], ['2, k, 8', [-0.2634658, 0.5562509, 1.0]], ['2, k, 9', [-0.1398744, 0.4082988, 1.0]], ['2, k, 10', [-0.07767782, 0.2549376, 1.0]], ['2, k, 11', [-0.08803075, 0.2397518, 1.0]], ['2, k, 12', [-0.4590042, 0.02216217, 1.0]], ['2, k, 13', [-0.4570732, -0.3478603, 1.0]], ['2, k, 14', [-0.4723341, -0.6547773, 1.0]], ['2, k, 15', [-0.4899442, -0.7269164, 1.0]], ['2, k, 16', [-0.2936063, 0.02535295, 1.0]], ['2, k, 17', [-0.2770377, -0.3709857, 1.0]], ['2, k, 18', [-0.1915061, -0.640726, 1.0]], ['2, k, 19', [-0.1643821, -0.7029564, 1.0]], ['2, k, 20', [-0.4239144, 0.5529, 1.0]], ['2, k, 21', [-0.5552226, -0.0525153, 1.0]], ['2, k, 22', [-0.5270773, 0.09117413, 1.0]], ['2, k, 23', [-0.08586747, 0.2040963, 1.0]], ['2, k, 24', [-0.1337286, 0.2341915, 1.0]]]
[['2, k, 0', [-0.3826564, 0.02397314, 1.0]], ['2, k, 1', [-0.4068243, 0.3298031, 1.0]], ['2, k, 2', [-0.4292247, 0.6251401, 1.0]], ['2, k, 3', [-0.4284736, 0.7557417, 1.0]], ['2, k, 4', [-0.5975136, 0.5144092, 1.0]], ['2, k, 5', [-0.689466, 0.3072111, 1.0]], ['2, k, 6', [-0.6223732, 0.1053061, 1.0]], ['2, k, 7', [-0.5832047, 0.05726572, 1.0]], ['2, k, 8', [-0.2613356, 0.5551918, 1.0]], ['2, k, 9', [-0.1384964, 0.3974022, 1.0]], ['2, k, 10', [-0.08362501, 0.2372339, 1.0]], ['2, k, 11', [-0.09467097, 0.2023988, 1.0]], ['2, k, 12', [-0.4593163, 0.02186384, 1.0]], ['2, k, 13', [-0.4570682, -0.3480486, 1.0]], ['2, k, 14', [-0.4722332, -0.6546932, 1.0]], ['2, k, 15', [-0.4894184, -0.7263679, 1.0]], ['2, k, 16', [-0.2938952, 0.0249599, 1.0]], ['2, k, 17', [-0.2790073, -0.3729401, 1.0]], ['2, k, 18', [-0.1919975, -0.6405514, 1.0]], ['2, k, 19', [-0.1648614, -0.7021293, 1.0]], ['2, k, 20', [-0.4240128, 0.5528257, 1.0]], ['2, k, 21', [-0.5558308, -0.05092156, 1.0]], ['2, k, 22', [-0.5218766, 0.08418494, 1.0]], ['2, k, 23', [-0.08889822, 0.1535723, 1.0]], ['2, k, 24', [-0.1433822, 0.1985513, 1.0]]]
