[['2, k, 0', [-6.86242, 84.94186, 1.0]], ['2, k, 1', [-6.572927293935645, 113.72720786035362, 1.0]], ['2, k, 2', [-6.362162767804116, 135.4280403366697, 1.0]], ['2, k, 3', [-6.295768907700297, 141.5739732327568, 1.0]], ['2, k, 4', [9.808779011483338, 133.83904350743106, 1.0]], ['2, k, 5', [21.82165568341013, 114.64911571885219, 1.0]], ['2, k, 6', [43.628122649017754, 128.36255215919292, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.0098954396982, 133.8608749498652, 1.0]], ['2, k, 9', [-36.66208975238181, 114.96665606409425, 1.0]], ['2, k, 10', [-52.84202851744317, 129.78856245697457, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.5485993645771785, 84.89930491321773, 1.0]], ['2, k, 13', [-2.5722598092892857, 44.90319637374151, 1.0]], ['2, k, 14', [-2.355794911275434, 8.174143382137075, 1.0]], ['2, k, 15', [-4.733167496228353, 2.5567136915595547, 1.0]], ['2, k, 16', [-14.07555353255496, 84.89113526807787, 1.0]], ['2, k, 17', [-13.350267226393981, 47.44622776464131, 1.0]], ['2, k, 18', [-10.96339825152148, 9.048438636365816, 1.0]], ['2, k, 19', [-11.269875329184577, 6.173356127905867, 1.0]], ['2, k, 20', [-6.362162767804116, 135.4280403366697, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.1624740000000005, 85.61354800000001, 1.0]], ['2, k, 1', [-4.730431684450466, 114.46488132108131, 1.0]], ['2, k, 2', [-4.453918814018767, 136.1558671297379, 1.0]], ['2, k, 3', [-4.384895709792897, 142.28956546772656, 1.0]], ['2, k, 4', [11.152769725545177, 133.39189030922176, 1.0]], ['2, k, 5', [24.628884481723688, 115.46402905218513, 1.0]], ['2, k, 6', [45.49447283563573, 130.21569704423786, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.030463147160866, 134.51980144983517, 1.0]], ['2, k, 9', [-36.46140569606018, 116.52727063529063, 1.0]], ['2, k, 10', [-53.516332075020316, 133.01291518598055, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.4045261064275323, 85.35407737402845, 1.0]], ['2, k, 13', [0.8147973456466349, 48.07463402245173, 1.0]], ['2, k, 14', [-1.3548079524827874, 11.193167186102983, 1.0]], ['2, k, 15', [-1.8820170749964347, 7.367078748576038, 1.0]], ['2, k, 16', [-12.774553739701515, 85.67575863845762, 1.0]], ['2, k, 17', [-15.403434187273215, 48.9789543864962, 1.0]], ['2, k, 18', [-36.907406054757615, 19.96032443627196, 1.0]], ['2, k, 19', [-37.86851314313529, 14.001768834638725, 1.0]], ['2, k, 20', [-4.453918814018767, 136.1558671297379, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.339058, 85.532086, 1.0]], ['2, k, 1', [-4.917553203166754, 114.38737006500027, 1.0]], ['2, k, 2', [-4.6533729339656205, 136.0859091444254, 1.0]], ['2, k, 3', [-4.588082176020338, 142.22132483508327, 1.0]], ['2, k, 4', [11.114237273503658, 133.3200597550803, 1.0]], ['2, k, 5', [24.488017018777086, 115.36549216184338, 1.0]], ['2, k, 6', [45.425456621315604, 130.1015616222127, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.116552626683962, 134.50297457593834, 1.0]], ['2, k, 9', [-36.69984397920632, 116.5115246162225, 1.0]], ['2, k, 10', [-53.83517444809549, 133.0715124997916, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.2002600451614622, 85.2966248440561, 1.0]], ['2, k, 13', [0.6010214696955434, 47.252411473141485, 1.0]], ['2, k, 14', [-1.4661234380413097, 10.721663894016295, 1.0]], ['2, k, 15', [-1.9662848240923925, 6.904997445521589, 1.0]], ['2, k, 16', [-12.933355298553877, 85.57050885621892, 1.0]], ['2, k, 17', [-15.24139960050643, 48.17306677717601, 1.0]], ['2, k, 18', [-30.810923111147567, 15.594765189562004, 1.0]], ['2, k, 19', [-30.982192375264642, 10.037810434565962, 1.0]], ['2, k, 20', [-4.6533729339656205, 136.0859091444254, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.472633999999999, 85.47201600000001, 1.0]], ['2, k, 1', [-5.0619616167107315, 114.31885054540552, 1.0]], ['2, k, 2', [-4.8105863983147765, 136.01675983747725, 1.0]], ['2, k, 3', [-4.748993676175873, 142.15179777852524, 1.0]], ['2, k, 4', [11.074655261558359, 133.2574730294593, 1.0]], ['2, k, 5', [24.362033497627337, 115.25042369196069, 1.0]], ['2, k, 6', [45.448392218102725, 129.98620437697235, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.173594146980555, 134.47839260211617, 1.0]], ['2, k, 9', [-36.87700915902308, 116.43523722972442, 1.0]], ['2, k, 10', [-54.112864414318466, 132.99616793899236, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [2.0393296921015445, 85.24726063110494, 1.0]], ['2, k, 13', [0.4305480476587611, 46.65997035037741, 1.0]], ['2, k, 14', [-1.5461295837933553, 10.308277920433675, 1.0]], ['2, k, 15', [-2.0197874165292324, 6.499231937569141, 1.0]], ['2, k, 16', [-13.04994314275023, 85.50470352404832, 1.0]], ['2, k, 17', [-15.079891662774992, 47.62420236772536, 1.0]], ['2, k, 18', [-24.53669726721842, 12.75205463397517, 1.0]], ['2, k, 19', [-24.23144919254826, 7.1762866058253865, 1.0]], ['2, k, 20', [-4.8105863983147765, 136.01675983747725, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.591875999999999, 85.421536, 1.0]], ['2, k, 1', [-5.191627228782482, 114.25291834225413, 1.0]], ['2, k, 2', [-4.951617425403347, 135.94307379136524, 1.0]], ['2, k, 3', [-4.893095488391575, 142.07810296382502, 1.0]], ['2, k, 4', [11.044087941764944, 133.18848507246264, 1.0]], ['2, k, 5', [24.25154747394231, 115.14260402740285, 1.0]], ['2, k, 6', [45.500292730856444, 129.85812509335835, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.202881826075803, 134.44901282059175, 1.0]], ['2, k, 9', [-36.9902527813538, 116.36337432512313, 1.0]], ['2, k, 10', [-54.33760574352826, 132.93861378204392, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.8972775541401088, 85.19638952730872, 1.0]], ['2, k, 13', [0.2796660346541242, 46.28530731246008, 1.0]], ['2, k, 14', [-1.619425463501985, 9.982160920535314, 1.0]], ['2, k, 15', [-2.0691192778359406, 6.179753678542234, 1.0]], ['2, k, 16', [-13.14697082985873, 85.46316607318583, 1.0]], ['2, k, 17', [-14.924955135354306, 47.144607946835904, 1.0]], ['2, k, 18', [-18.31577966027252, 11.173338539259504, 1.0]], ['2, k, 19', [-17.747575202968633, 5.432583400394578, 1.0]], ['2, k, 20', [-4.951617425403347, 135.94307379136524, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.706152, 85.370572, 1.0]], ['2, k, 1', [-5.3145771387930605, 114.19721401773553, 1.0]], ['2, k, 2', [-5.08168350973408, 135.88606102728576, 1.0]], ['2, k, 3', [-5.024778251921898, 142.02198502558517, 1.0]], ['2, k, 4', [10.964634285416192, 133.1441643792345, 1.0]], ['2, k, 5', [24.088111339161323, 115.06874581882501, 1.0]], ['2, k, 6', [45.472030158661994, 129.7655944942279, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.342024316880146, 134.43405785568868, 1.0]], ['2, k, 9', [-37.167421846762245, 116.33535126995861, 1.0]], ['2, k, 10', [-54.60809206675162, 132.9099350375571, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.76407913725303, 85.14599898236253, 1.0]], ['2, k, 13', [0.1296178784444193, 46.05806867449369, 1.0]], ['2, k, 14', [-1.6911030319696672, 9.820116210461158, 1.0]], ['2, k, 15', [-2.1181392735133215, 6.024098022860795, 1.0]], ['2, k, 16', [-13.223191850632539, 85.41806687289238, 1.0]], ['2, k, 17', [-14.80149414984573, 46.739934074898215, 1.0]], ['2, k, 18', [-15.259858617670575, 10.580638848787089, 1.0]], ['2, k, 19', [-14.53770770045598, 4.635473129381469, 1.0]], ['2, k, 20', [-5.08168350973408, 135.88606102728576, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.82349, 85.30966000000001, 1.0]], ['2, k, 1', [-5.43927736120865, 114.13393012485459, 1.0]], ['2, k, 2', [-5.209524105794325, 135.82453431210863, 1.0]], ['2, k, 3', [-5.152585606512341, 141.96163543673987, 1.0]], ['2, k, 4', [10.903581227531342, 133.09742488658765, 1.0]], ['2, k, 5', [23.950670583508007, 115.00762074424048, 1.0]], ['2, k, 6', [44.94379598834789, 129.30468551696868, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.388307379986877, 134.40918519819203, 1.0]], ['2, k, 9', [-37.23760831253705, 116.30870930234047, 1.0]], ['2, k, 10', [-54.739529214042484, 132.8472948223232, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.6322358605403666, 85.07877787174364, 1.0]], ['2, k, 13', [-0.0288448786652169, 45.92007727259042, 1.0]], ['2, k, 14', [-1.7683376768008157, 9.758207360736122, 1.0]], ['2, k, 15', [-2.171449659406571, 5.948062283081862, 1.0]], ['2, k, 16', [-13.290837116489158, 85.37190665347289, 1.0]], ['2, k, 17', [-14.657234784647615, 46.71594319950183, 1.0]], ['2, k, 18', [-14.508589339197895, 10.207045331843851, 1.0]], ['2, k, 19', [-13.745654431700688, 4.062932414900705, 1.0]], ['2, k, 20', [-5.209524105794325, 135.82453431210863, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-5.937817999999999, 85.249304, 1.0]], ['2, k, 1', [-5.5631950634733185, 114.07033377780255, 1.0]], ['2, k, 2', [-5.337495562502156, 135.7621922603638, 1.0]], ['2, k, 3', [-5.280587142074261, 141.90043579472984, 1.0]], ['2, k, 4', [10.855792381976288, 133.04805599994188, 1.0]], ['2, k, 5', [23.824820855898018, 114.95941527871506, 1.0]], ['2, k, 6', [44.10576849939093, 128.62186945539997, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.404329440104796, 134.3815708831492, 1.0]], ['2, k, 9', [-37.25708748039869, 116.28178942503021, 1.0]], ['2, k, 10', [-54.816896629072296, 132.79652160122413, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.5058063764015088, 85.00770452265834, 1.0]], ['2, k, 13', [-0.19337945247078636, 45.74841893212922, 1.0]], ['2, k, 14', [-1.849803812363499, 9.676987494994975, 1.0]], ['2, k, 15', [-2.275053047146635, 6.132790405327533, 1.0]], ['2, k, 16', [-13.358914157680125, 85.33100306247812, 1.0]], ['2, k, 17', [-14.548222984328454, 46.76579034216143, 1.0]], ['2, k, 18', [-13.983594468222512, 9.991572532001264, 1.0]], ['2, k, 19', [-13.200259704292105, 3.86833372253951, 1.0]], ['2, k, 20', [-5.337495562502156, 135.7621922603638, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.048612, 85.196432, 1.0]], ['2, k, 1', [-5.680152456501602, 114.02394272606206, 1.0]], ['2, k, 2', [-5.456831708788178, 135.7180415271375, 1.0]], ['2, k, 3', [-5.399778539216277, 141.8574129464652, 1.0]], ['2, k, 4', [10.796934740326726, 133.0203045063072, 1.0]], ['2, k, 5', [23.68343209594336, 114.9352349644228, 1.0]], ['2, k, 6', [42.96082758321194, 127.80271916132527, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.480767592796337, 134.36444422085546, 1.0]], ['2, k, 9', [-37.302754255878746, 116.28329060048863, 1.0]], ['2, k, 10', [-54.93889231203595, 132.81998874073943, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.3875581620026178, 84.9512716504668, 1.0]], ['2, k, 13', [-0.35943826397018697, 45.62734052194779, 1.0]], ['2, k, 14', [-1.9364792244355618, 9.584514264121871, 1.0]], ['2, k, 15', [-2.3721382560359237, 6.382829191441037, 1.0]], ['2, k, 16', [-13.429020777208581, 85.28939723308685, 1.0]], ['2, k, 17', [-14.470245205699356, 46.91824478464153, 1.0]], ['2, k, 18', [-13.575407957360028, 9.749770689480407, 1.0]], ['2, k, 19', [-12.767126505180219, 3.699498269100423, 1.0]], ['2, k, 20', [-5.456831708788178, 135.7180415271375, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.152366, 85.14408399999999, 1.0]], ['2, k, 1', [-5.7935689869314455, 113.98521767103819, 1.0]], ['2, k, 2', [-5.573335252292475, 135.68703047097964, 1.0]], ['2, k, 3', [-5.515866902445402, 141.82745502723648, 1.0]], ['2, k, 4', [10.691475556200182, 133.01011969221082, 1.0]], ['2, k, 5', [23.51179608260244, 114.93138041723243, 1.0]], ['2, k, 6', [41.94421331505188, 127.1181586491517, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.609921586010085, 134.35182650997226, 1.0]], ['2, k, 9', [-37.38659422680061, 116.29014451919242, 1.0]], ['2, k, 10', [-54.71779525373883, 132.58103480745376, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.2757014797679922, 84.90227861139914, 1.0]], ['2, k, 13', [-0.51964638688061, 45.64701206494041, 1.0]], ['2, k, 14', [-2.0190643956301777, 9.498571249478132, 1.0]], ['2, k, 15', [-2.569013469997904, 6.414978989209165, 1.0]], ['2, k, 16', [-13.49976354970563, 85.23878436466187, 1.0]], ['2, k, 17', [-14.409655892029555, 47.123715686548906, 1.0]], ['2, k, 18', [-13.30353226045973, 9.52270408138638, 1.0]], ['2, k, 19', [-12.430152482821047, 3.433935535584137, 1.0]], ['2, k, 20', [-5.573335252292475, 135.68703047097964, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.240928, 85.094264, 1.0]], ['2, k, 1', [-5.8920386523176935, 113.94854103758314, 1.0]], ['2, k, 2', [-5.674951178789166, 135.65677548841515, 1.0]], ['2, k, 3', [-5.616902109645596, 141.79817642262358, 1.0]], ['2, k, 4', [10.610887618957154, 133.0004895276453, 1.0]], ['2, k, 5', [23.386152568511548, 114.9216774690064, 1.0]], ['2, k, 6', [41.15155398818865, 126.53718679322768, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.649584389729867, 134.33034876733905, 1.0]], ['2, k, 9', [-37.39691326822898, 116.26666373099883, 1.0]], ['2, k, 10', [-54.43004034105154, 132.30548520423682, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.1860561429410144, 84.85612030054571, 1.0]], ['2, k, 13', [-0.6345203889394262, 45.92350249521848, 1.0]], ['2, k, 14', [-2.0838673199701154, 9.466644062529909, 1.0]], ['2, k, 15', [-2.7674565413831305, 6.164795159963905, 1.0]], ['2, k, 16', [-13.57237564888913, 85.18832722722082, 1.0]], ['2, k, 17', [-14.367464036986664, 47.27609098543999, 1.0]], ['2, k, 18', [-13.108204113191317, 9.331700597327746, 1.0]], ['2, k, 19', [-12.173020293697407, 3.2500615519134675, 1.0]], ['2, k, 20', [-5.674951178789166, 135.65677548841515, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.312009999999999, 85.04978200000001, 1.0]], ['2, k, 1', [-5.968513258083586, 113.92130671329011, 1.0]], ['2, k, 2', [-5.751411845735114, 135.63646743306657, 1.0]], ['2, k, 3', [-5.691769462988016, 141.778639206, 1.0]], ['2, k, 4', [10.520546334542518, 133.01163790360874, 1.0]], ['2, k, 5', [23.245984552906222, 114.91089569272636, 1.0]], ['2, k, 6', [40.83542337851392, 126.289291041642, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.690550634116757, 134.31088685452934, 1.0]], ['2, k, 9', [-37.41654564889724, 116.23106600297785, 1.0]], ['2, k, 10', [-54.16038769052146, 131.9998117177943, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.1169826887824508, 84.82260887224622, 1.0]], ['2, k, 13', [-0.719187161618658, 46.16956276437997, 1.0]], ['2, k, 14', [-2.1420754830089748, 9.461008786773796, 1.0]], ['2, k, 15', [-2.95843814706611, 5.852137435929836, 1.0]], ['2, k, 16', [-13.640424581109283, 85.13234522628376, 1.0]], ['2, k, 17', [-14.367392219625206, 47.33703683640886, 1.0]], ['2, k, 18', [-12.972474088972392, 9.197687089630278, 1.0]], ['2, k, 19', [-11.954854615913083, 2.810174011858879, 1.0]], ['2, k, 20', [-5.751411845735114, 135.63646743306657, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.36951, 85.003088, 1.0]], ['2, k, 1', [-6.025670966190773, 113.89408765593333, 1.0]], ['2, k, 2', [-5.804437183767658, 135.61323979786644, 1.0]], ['2, k, 3', [-5.741820783658289, 141.7558225631142, 1.0]], ['2, k, 4', [10.430691000728242, 133.0213431409459, 1.0]], ['2, k, 5', [23.12021006720571, 114.8820660396872, 1.0]], ['2, k, 6', [40.669863868553456, 126.09272904617664, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.743873062117302, 134.28316506507608, 1.0]], ['2, k, 9', [-37.44033827674078, 116.18225174034168, 1.0]], ['2, k, 10', [-53.82066761899132, 131.57804688717036, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.0590734267410662, 84.78934659488034, 1.0]], ['2, k, 13', [-0.7632778862392895, 46.371113156226336, 1.0]], ['2, k, 14', [-2.189091118855079, 9.502686499551423, 1.0]], ['2, k, 15', [-3.0126154935544753, 5.840400479861598, 1.0]], ['2, k, 16', [-13.693283053096934, 85.07190666657749, 1.0]], ['2, k, 17', [-14.39091025535313, 47.31755494186937, 1.0]], ['2, k, 18', [-12.936729065658744, 9.50426056682661, 1.0]], ['2, k, 19', [-11.94347421060357, 3.369614672939985, 1.0]], ['2, k, 20', [-5.804437183767658, 135.61323979786644, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.4144239999999995, 84.962224, 1.0]], ['2, k, 1', [-6.064942190362233, 113.86534937971803, 1.0]], ['2, k, 2', [-5.836340997922734, 135.5869004785512, 1.0]], ['2, k, 3', [-5.770076789355762, 141.72968156776096, 1.0]], ['2, k, 4', [10.36968428321796, 133.02268374897437, 1.0]], ['2, k, 5', [23.034470987904186, 114.84654394300016, 1.0]], ['2, k, 6', [40.66936921742664, 125.98729680207163, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.75783196133562, 134.24637832099674, 1.0]], ['2, k, 9', [-37.41709603339687, 116.12509180102678, 1.0]], ['2, k, 10', [-53.40068817009993, 131.11828776167565, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [1.0168572310255781, 84.7584025827851, 1.0]], ['2, k, 13', [-0.7777697620398691, 46.62053616048828, 1.0]], ['2, k, 14', [-2.2337272923499585, 9.550142841662826, 1.0]], ['2, k, 15', [-3.0427046597212244, 5.893566101851144, 1.0]], ['2, k, 16', [-13.735034178592606, 85.02079549505494, 1.0]], ['2, k, 17', [-14.449543007749424, 47.241464062263155, 1.0]], ['2, k, 18', [-12.970508027847018, 9.755727844466847, 1.0]], ['2, k, 19', [-12.07713227674277, 4.071218159941512, 1.0]], ['2, k, 20', [-5.836340997922734, 135.5869004785512, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.448818, 84.931554, 1.0]], ['2, k, 1', [-6.088576361460805, 113.84264643108648, 1.0]], ['2, k, 2', [-5.848982498649499, 135.5637539201732, 1.0]], ['2, k, 3', [-5.7782993074578775, 141.70659584297343, 1.0]], ['2, k, 4', [10.309517888243114, 133.02241903818523, 1.0]], ['2, k, 5', [22.9889485308424, 114.82468034994392, 1.0]], ['2, k, 6', [40.8892688326783, 126.03126247430042, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.783444361163603, 134.2076791806325, 1.0]], ['2, k, 9', [-37.40222095398456, 116.06338083694263, 1.0]], ['2, k, 10', [-53.38713305937631, 131.06697078198522, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.9828919522817916, 84.73569835071642, 1.0]], ['2, k, 13', [-0.771758618426162, 46.76787335651965, 1.0]], ['2, k, 14', [-2.26663349549106, 9.602413488665512, 1.0]], ['2, k, 15', [-3.065073435550375, 5.945112954952168, 1.0]], ['2, k, 16', [-13.770881838487817, 84.9786110099472, 1.0]], ['2, k, 17', [-14.525548229456826, 47.2088573264049, 1.0]], ['2, k, 18', [-13.008715119719277, 9.885701336961468, 1.0]], ['2, k, 19', [-12.240957145048782, 4.700939008052677, 1.0]], ['2, k, 20', [-5.848982498649499, 135.5637539201732, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.462359999999999, 84.899666, 1.0]], ['2, k, 1', [-6.088319783568931, 113.81860150113525, 1.0]], ['2, k, 2', [-5.83532059640973, 135.53823570723063, 1.0]], ['2, k, 3', [-5.759574892362317, 141.6810029710992, 1.0]], ['2, k, 4', [10.262303991260694, 133.02107631426628, 1.0]], ['2, k, 5', [22.999870142397263, 114.80729727541382, 1.0]], ['2, k, 6', [40.726967328317926, 125.82944246117674, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.79353898771448, 134.1519311210811, 1.0]], ['2, k, 9', [-37.37471028126998, 115.99444299483801, 1.0]], ['2, k, 10', [-53.28062360332239, 130.971841063693, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.961403146201592, 84.71299373425975, 1.0]], ['2, k, 13', [-0.7353671866744211, 46.762328584128454, 1.0]], ['2, k, 14', [-2.273929833823513, 9.630257583150147, 1.0]], ['2, k, 15', [-3.0721602154320236, 5.9711815345609445, 1.0]], ['2, k, 16', [-13.79422334007554, 84.94069662201008, 1.0]], ['2, k, 17', [-14.599700400959746, 47.222768027059715, 1.0]], ['2, k, 18', [-13.075102276555857, 9.966768733558418, 1.0]], ['2, k, 19', [-12.43515044629441, 5.292541523456594, 1.0]], ['2, k, 20', [-5.83532059640973, 135.53823570723063, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-6.466448, 84.87435, 1.0]], ['2, k, 1', [-6.077385199402625, 113.8004301717518, 1.0]], ['2, k, 2', [-5.810081973495763, 135.51861214001644, 1.0]], ['2, k, 3', [-5.729007096796719, 141.66120997874305, 1.0]], ['2, k, 4', [10.234176659855574, 133.02195406609067, 1.0]], ['2, k, 5', [23.026486082990303, 114.7924630564219, 1.0]], ['2, k, 6', [40.50491850692336, 125.62226658413641, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-21.775412630447843, 134.10186970038907, 1.0]], ['2, k, 9', [-37.28978155711757, 115.95020880006267, 1.0]], ['2, k, 10', [-52.83759952132992, 130.60113575845494, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [0.946334308510079, 84.69225086763223, 1.0]], ['2, k, 13', [-0.6700945552686797, 46.744580148653036, 1.0]], ['2, k, 14', [-2.2725957947401563, 9.631107545193203, 1.0]], ['2, k, 15', [-3.0734868680327043, 5.970313533575634, 1.0]], ['2, k, 16', [-13.806176880214107, 84.91560731150946, 1.0]], ['2, k, 17', [-14.67838138386116, 47.28462845155837, 1.0]], ['2, k, 18', [-13.168753259584449, 10.082373051144792, 1.0]], ['2, k, 19', [-12.610209232898569, 5.748052471361643, 1.0]], ['2, k, 20', [-5.810081973495763, 135.51861214001644, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
