[[0, -0.105413, -0.893789, 2.56936, 1.0], [1, -0.0816465, -0.597425, 2.5265, 1.0], [2, -0.0579253, -0.304022, 2.47015, 1.0], [3, -0.0386188, -0.160284, 2.44199, 1.0], [4, -0.246985, -0.370851, 2.45839, 1.0], [5, -0.334698, -0.523862, 2.48032, 1.0], [6, -0.370699, -0.761493, 2.42077, 1.0], [7, -0.383567, -0.833677, 2.40627, 1.0], [8, 0.119746, -0.398737, 2.47217, 1.0], [9, 0.217932, -0.618155, 2.50548, 1.0], [10, 0.219928, -0.807304, 2.45491, 1.0], [11, 0.208346, -0.858615, 2.42837, 1.0], [12, -0.187496, -0.875943, 2.53934, 1.0], [13, -0.279153, -1.17103, 2.45379, 1.0], [14, -0.231043, -1.64349, 2.56644, 1.0], [15, -0.139089, -1.65491, 2.51526, 1.0], [16, -0.0206192, -0.888727, 2.53353, 1.0], [17, 0.00408335, -1.19828, 2.45958, 1.0], [18, -0.044316, -1.66436, 2.59263, 1.0], [19, -0.111468, -1.71534, 2.56437, 1.0], [20, -0.0638605, -0.377009, 2.48665, 1.0], [21, -0.441335, -0.843017, 2.38504, 1.0], [22, -0.325719, -0.829501, 2.38427, 1.0], [23, 0.19136, -0.902469, 2.38723, 1.0], [24, 0.255773, -0.877802, 2.3955, 1.0]]
[[0, -0.110591, -0.800025, 2.51116, 1.0], [1, -0.106215, -0.547918, 2.50301, 1.0], [2, -0.0968574, -0.299166, 2.48444, 1.0], [3, -0.0787244, -0.148014, 2.45953, 1.0], [4, -0.250165, -0.326187, 2.43697, 1.0], [5, -0.397358, -0.253467, 2.2871, 1.0], [6, -0.369514, -0.168278, 2.10394, 1.0], [7, -0.328167, -0.110971, 2.01599, 1.0], [8, 0.0880111, -0.31832, 2.48119, 1.0], [9, 0.278584, -0.285406, 2.45797, 1.0], [10, 0.354968, -0.230742, 2.22109, 1.0], [11, 0.330288, -0.213236, 2.16126, 1.0], [12, -0.190664, -0.787951, 2.47437, 1.0], [13, -0.22162, -1.14401, 2.47404, 1.0], [14, -0.222706, -1.43955, 2.53678, 1.0], [15, -0.194885, -1.51134, 2.49291, 1.0], [16, -0.0271579, -0.790684, 2.4841, 1.0], [17, -0.00379282, -1.1215, 2.47728, 1.0], [18, -0.0261744, -1.44185, 2.54506, 1.0], [19, -0.0126815, -1.51573, 2.49838, 1.0], [20, -0.0994799, -0.360999, 2.49113, 1.0], [21, -0.302259, -0.092983, 1.98369, 1.0], [22, -0.284724, -0.121217, 1.99529, 1.0], [23, 0.260203, -0.197555, 2.13048, 1.0], [24, 0.284137, -0.228545, 2.15975, 1.0]]
[[0, -0.110489, -0.799501, 2.51037, 1.0], [1, -0.104555, -0.547406, 2.50277, 1.0], [2, -0.0937215, -0.298563, 2.48478, 1.0], [3, -0.0760294, -0.148262, 2.45963, 1.0], [4, -0.252949, -0.327055, 2.43707, 1.0], [5, -0.392669, -0.251296, 2.28896, 1.0], [6, -0.34028, -0.142192, 2.08271, 1.0], [7, -0.31483, -0.104471, 2.01462, 1.0], [8, 0.0878403, -0.318448, 2.48115, 1.0], [9, 0.279415, -0.2898, 2.46082, 1.0], [10, 0.353368, -0.232872, 2.22368, 1.0], [11, 0.338858, -0.220096, 2.16782, 1.0], [12, -0.190794, -0.78702, 2.47179, 1.0], [13, -0.221583, -1.14385, 2.47388, 1.0], [14, -0.22065, -1.43506, 2.53504, 1.0], [15, -0.204888, -1.485, 2.42179, 1.0], [16, -0.027085, -0.790585, 2.48418, 1.0], [17, -0.00351685, -1.11968, 2.47703, 1.0], [18, -0.0264404, -1.44088, 2.54447, 1.0], [19, -0.00124145, -1.50679, 2.48112, 1.0], [20, -0.0966694, -0.360421, 2.49133, 1.0], [21, -0.294236, -0.0826483, 1.98066, 1.0], [22, -0.266102, -0.111692, 1.99257, 1.0], [23, 0.272396, -0.206225, 2.13764, 1.0], [24, 0.259917, -0.216599, 2.145, 1.0]]
[[0, -0.109991, -0.798454, 2.50912, 1.0], [1, -0.102766, -0.546806, 2.50239, 1.0], [2, -0.0912814, -0.298331, 2.485, 1.0], [3, -0.072439, -0.148871, 2.45971, 1.0], [4, -0.245297, -0.324936, 2.43403, 1.0], [5, -0.387899, -0.2472, 2.28962, 1.0], [6, -0.338341, -0.140725, 2.08196, 1.0], [7, -0.303818, -0.0978271, 2.01343, 1.0], [8, 0.092341, -0.318648, 2.48589, 1.0], [9, 0.288433, -0.294113, 2.46967, 1.0], [10, 0.315053, -0.245177, 2.23655, 1.0], [11, 0.334604, -0.226164, 2.17239, 1.0], [12, -0.190225, -0.785465, 2.46968, 1.0], [13, -0.221504, -1.1437, 2.47313, 1.0], [14, -0.220917, -1.43619, 2.53538, 1.0], [15, -0.20269, -1.4863, 2.42268, 1.0], [16, -0.026882, -0.790352, 2.48406, 1.0], [17, -0.0034752, -1.11951, 2.47696, 1.0], [18, -0.0263879, -1.44101, 2.54451, 1.0], [19, 0.00255501, -1.5049, 2.47944, 1.0], [20, -0.0943519, -0.360099, 2.49142, 1.0], [21, -0.281066, -0.0775933, 1.98175, 1.0], [22, -0.265986, -0.1134, 1.99888, 1.0], [23, 0.258495, -0.207675, 2.13672, 1.0], [24, 0.241494, -0.213925, 2.13733, 1.0]]
[[0, -0.109816, -0.797982, 2.50872, 1.0], [1, -0.101074, -0.546169, 2.50229, 1.0], [2, -0.0881664, -0.297561, 2.4852, 1.0], [3, -0.0672316, -0.149655, 2.46041, 1.0], [4, -0.241961, -0.324245, 2.43258, 1.0], [5, -0.379222, -0.243116, 2.28844, 1.0], [6, -0.328251, -0.136824, 2.07962, 1.0], [7, -0.290251, -0.0928343, 2.01161, 1.0], [8, 0.0950937, -0.319287, 2.48966, 1.0], [9, 0.308849, -0.302895, 2.4715, 1.0], [10, 0.364276, -0.252848, 2.22773, 1.0], [11, 0.353757, -0.234607, 2.17962, 1.0], [12, -0.189892, -0.784557, 2.46868, 1.0], [13, -0.221145, -1.14271, 2.47226, 1.0], [14, -0.220902, -1.43632, 2.53548, 1.0], [15, -0.201117, -1.48658, 2.42321, 1.0], [16, -0.0268419, -0.790287, 2.48414, 1.0], [17, -0.00342289, -1.1194, 2.47675, 1.0], [18, -0.0263849, -1.44096, 2.54453, 1.0], [19, 0.00247772, -1.50492, 2.47956, 1.0], [20, -0.0915723, -0.359365, 2.49156, 1.0], [21, -0.267946, -0.0721072, 1.98226, 1.0], [22, -0.247642, -0.106837, 1.99892, 1.0], [23, 0.288321, -0.216609, 2.1457, 1.0], [24, 0.287032, -0.234439, 2.16025, 1.0]]
[[0, -0.109987, -0.797471, 2.50804, 1.0], [1, -0.0996013, -0.545785, 2.50236, 1.0], [2, -0.0839221, -0.297248, 2.48653, 1.0], [3, -0.063387, -0.148804, 2.46029, 1.0], [4, -0.239675, -0.323944, 2.43172, 1.0], [5, -0.375244, -0.240427, 2.28858, 1.0], [6, -0.319015, -0.132406, 2.0795, 1.0], [7, -0.278495, -0.0869961, 2.01173, 1.0], [8, 0.0942364, -0.319456, 2.48888, 1.0], [9, 0.321952, -0.307596, 2.46644, 1.0], [10, 0.367483, -0.253312, 2.22145, 1.0], [11, 0.356112, -0.238598, 2.1844, 1.0], [12, -0.190261, -0.783677, 2.4674, 1.0], [13, -0.221276, -1.14156, 2.47153, 1.0], [14, -0.220704, -1.43658, 2.53563, 1.0], [15, -0.200639, -1.48698, 2.42355, 1.0], [16, -0.0268632, -0.790247, 2.48412, 1.0], [17, -0.00322535, -1.11873, 2.47641, 1.0], [18, -0.0263462, -1.44101, 2.54455, 1.0], [19, 0.00208315, -1.50577, 2.48104, 1.0], [20, -0.0880988, -0.359019, 2.49252, 1.0], [21, -0.256648, -0.0664356, 1.98028, 1.0], [22, -0.237826, -0.10721, 2.00455, 1.0], [23, 0.278232, -0.222052, 2.15087, 1.0], [24, 0.336886, -0.263917, 2.1882, 1.0]]
[[0, -0.110034, -0.796872, 2.50745, 1.0], [1, -0.0996625, -0.545594, 2.50209, 1.0], [2, -0.0848231, -0.297178, 2.48592, 1.0], [3, -0.0602358, -0.148924, 2.46045, 1.0], [4, -0.238099, -0.323746, 2.43097, 1.0], [5, -0.365564, -0.233157, 2.2838, 1.0], [6, -0.307895, -0.12666, 2.07851, 1.0], [7, -0.265412, -0.0825495, 2.01176, 1.0], [8, 0.0935862, -0.319897, 2.48843, 1.0], [9, 0.329523, -0.311652, 2.46524, 1.0], [10, 0.331613, -0.260615, 2.25672, 1.0], [11, 0.349668, -0.242814, 2.18898, 1.0], [12, -0.190444, -0.78281, 2.46621, 1.0], [13, -0.221296, -1.14097, 2.47108, 1.0], [14, -0.217485, -1.44129, 2.53751, 1.0], [15, -0.201132, -1.51516, 2.49146, 1.0], [16, -0.026852, -0.790091, 2.48415, 1.0], [17, -0.00319723, -1.11844, 2.47637, 1.0], [18, -0.0266193, -1.44131, 2.5446, 1.0], [19, -0.00471082, -1.5113, 2.48966, 1.0], [20, -0.0886432, -0.358916, 2.49207, 1.0], [21, -0.241493, -0.0612711, 1.98316, 1.0], [22, -0.228652, -0.0973944, 1.99587, 1.0], [23, 0.276855, -0.220812, 2.1557, 1.0], [24, 0.277127, -0.236758, 2.1672, 1.0]]
[[0, -0.110079, -0.796107, 2.50653, 1.0], [1, -0.0997084, -0.545293, 2.50176, 1.0], [2, -0.0853708, -0.297006, 2.48563, 1.0], [3, -0.0565638, -0.149039, 2.46138, 1.0], [4, -0.23575, -0.322812, 2.43023, 1.0], [5, -0.359975, -0.228189, 2.28199, 1.0], [6, -0.289881, -0.116167, 2.07158, 1.0], [7, -0.253545, -0.0788286, 2.0102, 1.0], [8, 0.0934622, -0.32003, 2.48843, 1.0], [9, 0.323863, -0.314557, 2.47944, 1.0], [10, 0.383131, -0.28975, 2.24901, 1.0], [11, 0.370058, -0.252031, 2.2004, 1.0], [12, -0.190605, -0.781584, 2.46439, 1.0], [13, -0.221404, -1.1401, 2.47063, 1.0], [14, -0.218142, -1.44118, 2.53724, 1.0], [15, -0.196863, -1.49165, 2.42553, 1.0], [16, -0.0268453, -0.789933, 2.48412, 1.0], [17, -0.00322997, -1.118, 2.47613, 1.0], [18, -0.0265662, -1.44135, 2.54462, 1.0], [19, -0.00356006, -1.51088, 2.48915, 1.0], [20, -0.089007, -0.358734, 2.49181, 1.0], [21, -0.229483, -0.0583911, 1.98029, 1.0], [22, -0.189075, -0.092471, 1.999, 1.0], [23, 0.302167, -0.232932, 2.16688, 1.0], [24, 0.335792, -0.266608, 2.19488, 1.0]]
[[0, -0.110033, -0.794791, 2.50469, 1.0], [1, -0.0996508, -0.544924, 2.50116, 1.0], [2, -0.0855883, -0.297017, 2.48546, 1.0], [3, -0.0537619, -0.149112, 2.46173, 1.0], [4, -0.234274, -0.322518, 2.42978, 1.0], [5, -0.355051, -0.225748, 2.28236, 1.0], [6, -0.279907, -0.113618, 2.07078, 1.0], [7, -0.242558, -0.0752812, 2.00895, 1.0], [8, 0.102196, -0.32249, 2.49723, 1.0], [9, 0.320414, -0.318408, 2.48949, 1.0], [10, 0.381364, -0.28229, 2.24455, 1.0], [11, 0.375067, -0.258433, 2.20373, 1.0], [12, -0.190371, -0.77996, 2.46148, 1.0], [13, -0.221339, -1.13865, 2.46931, 1.0], [14, -0.218223, -1.44132, 2.53711, 1.0], [15, -0.194532, -1.49188, 2.42611, 1.0], [16, -0.0269032, -0.789341, 2.48371, 1.0], [17, -0.00340713, -1.11806, 2.47598, 1.0], [18, -0.0263627, -1.44149, 2.54451, 1.0], [19, 0.00375421, -1.50638, 2.4828, 1.0], [20, -0.0891582, -0.358689, 2.4916, 1.0], [21, -0.219058, -0.055009, 1.98027, 1.0], [22, -0.191242, -0.090486, 1.99118, 1.0], [23, 0.298564, -0.233305, 2.17131, 1.0], [24, 0.339643, -0.271846, 2.19705, 1.0]]
[[0, -0.10996, -0.794103, 2.50401, 1.0], [1, -0.0965832, -0.543989, 2.50085, 1.0], [2, -0.0774256, -0.296311, 2.48639, 1.0], [3, -0.0493967, -0.149612, 2.46389, 1.0], [4, -0.231679, -0.322261, 2.42976, 1.0], [5, -0.353009, -0.223699, 2.28206, 1.0], [6, -0.271829, -0.110623, 2.07204, 1.0], [7, -0.231521, -0.0714862, 2.01124, 1.0], [8, 0.102113, -0.322517, 2.49741, 1.0], [9, 0.288608, -0.330003, 2.50703, 1.0], [10, 0.339155, -0.273914, 2.27511, 1.0], [11, 0.362996, -0.261437, 2.20742, 1.0], [12, -0.190254, -0.779232, 2.46022, 1.0], [13, -0.22123, -1.13832, 2.46919, 1.0], [14, -0.218836, -1.44155, 2.53712, 1.0], [15, -0.195076, -1.49214, 2.42616, 1.0], [16, -0.0268777, -0.788866, 2.48371, 1.0], [17, -0.00355966, -1.11753, 2.47598, 1.0], [18, -0.0264226, -1.44166, 2.54454, 1.0], [19, 0.00381917, -1.50735, 2.48489, 1.0], [20, -0.0825223, -0.357877, 2.49211, 1.0], [21, -0.207867, -0.0518782, 1.98354, 1.0], [22, -0.169171, -0.0873292, 2.00625, 1.0], [23, 0.28625, -0.233317, 2.1701, 1.0], [24, 0.295391, -0.254016, 2.18775, 1.0]]
[[0, -0.110022, -0.793443, 2.50345, 1.0], [1, -0.0968402, -0.543542, 2.50061, 1.0], [2, -0.0794747, -0.295661, 2.48617, 1.0], [3, -0.046106, -0.148129, 2.46338, 1.0], [4, -0.230497, -0.32252, 2.42927, 1.0], [5, -0.34946, -0.221834, 2.28481, 1.0], [6, -0.255287, -0.10673, 2.07791, 1.0], [7, -0.218176, -0.0678174, 2.01235, 1.0], [8, 0.102087, -0.322755, 2.49775, 1.0], [9, 0.311492, -0.331266, 2.50781, 1.0], [10, 0.338936, -0.27399, 2.27509, 1.0], [11, 0.36681, -0.268353, 2.21359, 1.0], [12, -0.190308, -0.778359, 2.45917, 1.0], [13, -0.221226, -1.13737, 2.46871, 1.0], [14, -0.219403, -1.44141, 2.53665, 1.0], [15, -0.195448, -1.49199, 2.42573, 1.0], [16, -0.0269354, -0.788519, 2.4837, 1.0], [17, -0.00353632, -1.11665, 2.47571, 1.0], [18, -0.0263724, -1.44186, 2.54473, 1.0], [19, 0.00378237, -1.50753, 2.48497, 1.0], [20, -0.083838, -0.35731, 2.49189, 1.0], [21, -0.195954, -0.0488416, 1.98286, 1.0], [22, -0.148564, -0.0869101, 2.00633, 1.0], [23, 0.292176, -0.239237, 2.17499, 1.0], [24, 0.274172, -0.243617, 2.177, 1.0]]
[[0, -0.110479, -0.792443, 2.50194, 1.0], [1, -0.0967479, -0.542791, 2.50009, 1.0], [2, -0.0795071, -0.295128, 2.4861, 1.0], [3, -0.043944, -0.148644, 2.46348, 1.0], [4, -0.229133, -0.322436, 2.42901, 1.0], [5, -0.342765, -0.213926, 2.27819, 1.0], [6, -0.250014, -0.100772, 2.06959, 1.0], [7, -0.211569, -0.0658177, 2.01257, 1.0], [8, 0.101972, -0.323616, 2.49807, 1.0], [9, 0.317014, -0.331764, 2.50615, 1.0], [10, 0.338954, -0.274181, 2.27515, 1.0], [11, 0.36828, -0.271652, 2.21674, 1.0], [12, -0.190956, -0.776968, 2.45701, 1.0], [13, -0.220861, -1.136, 2.46785, 1.0], [14, -0.21982, -1.4413, 2.5363, 1.0], [15, -0.195748, -1.49199, 2.42554, 1.0], [16, -0.0271682, -0.788063, 2.48322, 1.0], [17, -0.00369206, -1.11609, 2.47527, 1.0], [18, -0.0264182, -1.44175, 2.54446, 1.0], [19, 0.00115976, -1.50939, 2.48767, 1.0], [20, -0.0838463, -0.356749, 2.49175, 1.0], [21, -0.189854, -0.0451498, 1.98165, 1.0], [22, -0.146475, -0.0859662, 2.00587, 1.0], [23, 0.293378, -0.241393, 2.17569, 1.0], [24, 0.271053, -0.245034, 2.172, 1.0]]
[[0, -0.110602, -0.791889, 2.5014, 1.0], [1, -0.0965328, -0.542497, 2.49992, 1.0], [2, -0.0793717, -0.295049, 2.48613, 1.0], [3, -0.0417717, -0.148697, 2.46356, 1.0], [4, -0.228084, -0.322838, 2.42882, 1.0], [5, -0.337631, -0.211629, 2.27584, 1.0], [6, -0.241912, -0.0972847, 2.06931, 1.0], [7, -0.20154, -0.0622212, 2.01244, 1.0], [8, 0.102116, -0.324238, 2.49858, 1.0], [9, 0.318206, -0.333484, 2.50772, 1.0], [10, 0.331259, -0.27778, 2.27524, 1.0], [11, 0.365618, -0.275688, 2.21981, 1.0], [12, -0.190988, -0.776119, 2.45578, 1.0], [13, -0.220833, -1.13453, 2.46716, 1.0], [14, -0.22012, -1.44158, 2.5362, 1.0], [15, -0.195846, -1.49231, 2.42558, 1.0], [16, -0.0273204, -0.787766, 2.48324, 1.0], [17, -0.003907, -1.11553, 2.47513, 1.0], [18, -0.02676, -1.4419, 2.5447, 1.0], [19, 0.00156928, -1.50891, 2.48693, 1.0], [20, -0.0837002, -0.356635, 2.49175, 1.0], [21, -0.177823, -0.0440193, 1.98371, 1.0], [22, -0.131113, -0.0837057, 2.01271, 1.0], [23, 0.300896, -0.246763, 2.18122, 1.0], [24, 0.265367, -0.245272, 2.174, 1.0]]
[[0, -0.110719, -0.791538, 2.50066, 1.0], [1, -0.0952366, -0.541693, 2.49919, 1.0], [2, -0.0762253, -0.293673, 2.48554, 1.0], [3, -0.0391583, -0.148772, 2.46385, 1.0], [4, -0.227155, -0.322775, 2.42853, 1.0], [5, -0.33527, -0.209979, 2.27572, 1.0], [6, -0.236299, -0.0956196, 2.07077, 1.0], [7, -0.194234, -0.0610628, 2.01323, 1.0], [8, 0.102224, -0.325097, 2.49908, 1.0], [9, 0.323268, -0.336403, 2.5069, 1.0], [10, 0.337344, -0.279022, 2.2794, 1.0], [11, 0.363759, -0.277932, 2.22311, 1.0], [12, -0.191148, -0.775657, 2.45441, 1.0], [13, -0.220635, -1.13377, 2.46674, 1.0], [14, -0.220114, -1.4417, 2.536, 1.0], [15, -0.195589, -1.49239, 2.42545, 1.0], [16, -0.0273834, -0.787621, 2.48315, 1.0], [17, -0.00428138, -1.11602, 2.47522, 1.0], [18, -0.0270547, -1.44177, 2.54491, 1.0], [19, -0.00457501, -1.51224, 2.49245, 1.0], [20, -0.0811022, -0.355416, 2.49111, 1.0], [21, -0.171008, -0.0416029, 1.98463, 1.0], [22, -0.12584, -0.0794984, 2.01667, 1.0], [23, 0.296925, -0.246588, 2.1853, 1.0], [24, 0.270835, -0.250257, 2.18402, 1.0]]
[[0, -0.110654, -0.791279, 2.50031, 1.0], [1, -0.0951432, -0.541564, 2.49908, 1.0], [2, -0.0762512, -0.293662, 2.48554, 1.0], [3, -0.0361202, -0.150115, 2.46336, 1.0], [4, -0.219157, -0.327763, 2.42558, 1.0], [5, -0.3278, -0.203253, 2.26881, 1.0], [6, -0.229911, -0.091415, 2.0678, 1.0], [7, -0.187906, -0.057132, 2.01192, 1.0], [8, 0.11221, -0.331444, 2.51094, 1.0], [9, 0.324626, -0.341048, 2.51218, 1.0], [10, 0.336077, -0.286915, 2.27919, 1.0], [11, 0.374167, -0.287644, 2.23119, 1.0], [12, -0.19092, -0.775264, 2.45406, 1.0], [13, -0.220471, -1.13272, 2.46554, 1.0], [14, -0.219912, -1.44115, 2.5354, 1.0], [15, -0.191131, -1.49163, 2.42595, 1.0], [16, -0.0274401, -0.787527, 2.48301, 1.0], [17, -0.00460764, -1.11628, 2.47528, 1.0], [18, -0.0265563, -1.44173, 2.54473, 1.0], [19, -0.00677001, -1.51352, 2.49479, 1.0], [20, -0.0811096, -0.355398, 2.4911, 1.0], [21, -0.163764, -0.0373847, 1.98278, 1.0], [22, -0.124548, -0.0783713, 2.01067, 1.0], [23, 0.309152, -0.254959, 2.19011, 1.0], [24, 0.281538, -0.25726, 2.192, 1.0]]
[[0, -0.110413, -0.790161, 2.49907, 1.0], [1, -0.0942908, -0.54114, 2.49844, 1.0], [2, -0.0753333, -0.293849, 2.48531, 1.0], [3, -0.0341038, -0.151713, 2.46326, 1.0], [4, -0.219162, -0.327639, 2.42564, 1.0], [5, -0.322715, -0.193814, 2.25993, 1.0], [6, -0.222629, -0.0893727, 2.06777, 1.0], [7, -0.17858, -0.0551523, 2.01173, 1.0], [8, 0.11078, -0.330842, 2.50978, 1.0], [9, 0.325189, -0.344252, 2.51599, 1.0], [10, 0.337108, -0.289964, 2.28308, 1.0], [11, 0.373291, -0.292776, 2.23283, 1.0], [12, -0.190526, -0.773956, 2.4523, 1.0], [13, -0.22047, -1.1309, 2.46442, 1.0], [14, -0.220023, -1.44088, 2.53499, 1.0], [15, -0.191501, -1.49151, 2.42557, 1.0], [16, -0.0273728, -0.786763, 2.48254, 1.0], [17, -0.00466943, -1.11484, 2.47472, 1.0], [18, -0.0268491, -1.44121, 2.5443, 1.0], [19, -0.00584149, -1.51303, 2.49556, 1.0], [20, -0.0802209, -0.355433, 2.49079, 1.0], [21, -0.153615, -0.036437, 1.98378, 1.0], [22, -0.115129, -0.0778523, 2.01222, 1.0], [23, 0.304137, -0.254819, 2.19106, 1.0], [24, 0.285428, -0.262127, 2.19525, 1.0]]
[[0, -0.110288, -0.789873, 2.4986, 1.0], [1, -0.0942043, -0.540944, 2.49828, 1.0], [2, -0.0754006, -0.293777, 2.48532, 1.0], [3, -0.0324769, -0.153187, 2.46338, 1.0], [4, -0.219154, -0.327566, 2.42569, 1.0], [5, -0.320369, -0.192229, 2.2584, 1.0], [6, -0.212432, -0.0865671, 2.06794, 1.0], [7, -0.17026, -0.051708, 2.01288, 1.0], [8, 0.109579, -0.330514, 2.50915, 1.0], [9, 0.328855, -0.350281, 2.51814, 1.0], [10, 0.33937, -0.294628, 2.28549, 1.0], [11, 0.375251, -0.298262, 2.23791, 1.0], [12, -0.190305, -0.773602, 2.45137, 1.0], [13, -0.22042, -1.13023, 2.46385, 1.0], [14, -0.219954, -1.44045, 2.53483, 1.0], [15, -0.207707, -1.51475, 2.48876, 1.0], [16, -0.0273389, -0.786591, 2.48248, 1.0], [17, -0.00485692, -1.11409, 2.47437, 1.0], [18, -0.0266802, -1.44116, 2.54423, 1.0], [19, -0.00292413, -1.51116, 2.49127, 1.0], [20, -0.0802512, -0.355352, 2.49077, 1.0], [21, -0.145297, -0.0358466, 1.98618, 1.0], [22, -0.107171, -0.075663, 2.012, 1.0], [23, 0.306474, -0.260995, 2.19387, 1.0], [24, 0.281629, -0.26334, 2.19299, 1.0]]
[[0, -0.110232, -0.789382, 2.49778, 1.0], [1, -0.0942615, -0.54062, 2.49779, 1.0], [2, -0.0758047, -0.293634, 2.48505, 1.0], [3, -0.0307808, -0.155942, 2.46424, 1.0], [4, -0.219192, -0.327321, 2.42576, 1.0], [5, -0.316633, -0.189918, 2.25704, 1.0], [6, -0.206941, -0.0844126, 2.06895, 1.0], [7, -0.16273, -0.0491805, 2.01421, 1.0], [8, 0.108587, -0.330528, 2.50852, 1.0], [9, 0.323441, -0.3515, 2.52394, 1.0], [10, 0.341416, -0.300024, 2.29083, 1.0], [11, 0.382805, -0.306228, 2.2437, 1.0], [12, -0.190256, -0.773167, 2.45021, 1.0], [13, -0.220387, -1.12904, 2.46323, 1.0], [14, -0.220813, -1.43923, 2.5333, 1.0], [15, -0.192705, -1.48988, 2.42369, 1.0], [16, -0.0273114, -0.786141, 2.48217, 1.0], [17, -0.00517061, -1.11302, 2.47402, 1.0], [18, -0.0263798, -1.4413, 2.54366, 1.0], [19, -0.00131149, -1.51104, 2.49103, 1.0], [20, -0.0805397, -0.355172, 2.49048, 1.0], [21, -0.137342, -0.030405, 1.98554, 1.0], [22, -0.101485, -0.0725149, 2.0135, 1.0], [23, 0.3124, -0.268063, 2.19723, 1.0], [24, 0.283991, -0.266705, 2.196, 1.0]]
[[0, -0.110252, -0.789082, 2.49749, 1.0], [1, -0.0942754, -0.540392, 2.49754, 1.0], [2, -0.0759871, -0.29354, 2.48487, 1.0], [3, -0.0300393, -0.157742, 2.46539, 1.0], [4, -0.219265, -0.327192, 2.42582, 1.0], [5, -0.313988, -0.188166, 2.25572, 1.0], [6, -0.203939, -0.0833153, 2.06976, 1.0], [7, -0.156525, -0.0462616, 2.01627, 1.0], [8, 0.108077, -0.330629, 2.50825, 1.0], [9, 0.327682, -0.359981, 2.52566, 1.0], [10, 0.349517, -0.308093, 2.29303, 1.0], [11, 0.390713, -0.314886, 2.24989, 1.0], [12, -0.190283, -0.772757, 2.44932, 1.0], [13, -0.220487, -1.12802, 2.46306, 1.0], [14, -0.220893, -1.43857, 2.5333, 1.0], [15, -0.192831, -1.48927, 2.42369, 1.0], [16, -0.027345, -0.785854, 2.48227, 1.0], [17, -0.00565887, -1.11194, 2.47372, 1.0], [18, -0.0250192, -1.43966, 2.54165, 1.0], [19, -0.00795412, -1.51312, 2.49631, 1.0], [20, -0.0806708, -0.355046, 2.49029, 1.0], [21, -0.131438, -0.0257638, 1.98732, 1.0], [22, -0.0972912, -0.0731054, 2.017, 1.0], [23, 0.326076, -0.276865, 2.2062, 1.0], [24, 0.293494, -0.27317, 2.2, 1.0]]
[[0, -0.11019, -0.789085, 2.49702, 1.0], [1, -0.0940855, -0.540199, 2.49719, 1.0], [2, -0.0758934, -0.293284, 2.48469, 1.0], [3, -0.0301958, -0.158586, 2.4657, 1.0], [4, -0.219311, -0.327078, 2.42581, 1.0], [5, -0.31137, -0.187859, 2.25718, 1.0], [6, -0.203495, -0.0804067, 2.07022, 1.0], [7, -0.148907, -0.0430278, 2.01569, 1.0], [8, 0.107498, -0.330796, 2.50799, 1.0], [9, 0.32188, -0.360962, 2.52977, 1.0], [10, 0.35677, -0.317365, 2.30786, 1.0], [11, 0.394919, -0.318776, 2.25352, 1.0], [12, -0.190334, -0.772872, 2.44845, 1.0], [13, -0.220461, -1.12781, 2.463, 1.0], [14, -0.220894, -1.43835, 2.53344, 1.0], [15, -0.192856, -1.48913, 2.42386, 1.0], [16, -0.0272783, -0.785817, 2.4822, 1.0], [17, -0.00606662, -1.11094, 2.47377, 1.0], [18, -0.0259337, -1.44171, 2.5434, 1.0], [19, -0.0055718, -1.51311, 2.49222, 1.0], [20, -0.0805473, -0.354793, 2.49006, 1.0], [21, -0.125105, -0.0215313, 1.9887, 1.0], [22, -0.0947178, -0.0714138, 2.02117, 1.0], [23, 0.32782, -0.279628, 2.20904, 1.0], [24, 0.303219, -0.278829, 2.20533, 1.0]]
[[0, -0.110394, -0.788603, 2.49664, 1.0], [1, -0.0940015, -0.539889, 2.49698, 1.0], [2, -0.0757973, -0.293167, 2.48463, 1.0], [3, -0.030217, -0.1607, 2.46654, 1.0], [4, -0.219211, -0.326871, 2.42567, 1.0], [5, -0.303581, -0.180787, 2.25074, 1.0], [6, -0.198997, -0.0790233, 2.07151, 1.0], [7, -0.142212, -0.0426518, 2.0158, 1.0], [8, 0.107105, -0.330982, 2.5078, 1.0], [9, 0.303934, -0.364478, 2.538, 1.0], [10, 0.342641, -0.313715, 2.30747, 1.0], [11, 0.38493, -0.318911, 2.25364, 1.0], [12, -0.190626, -0.772049, 2.44733, 1.0], [13, -0.220471, -1.1275, 2.46292, 1.0], [14, -0.220737, -1.43898, 2.53392, 1.0], [15, -0.210827, -1.51378, 2.48897, 1.0], [16, -0.0274382, -0.785512, 2.48231, 1.0], [17, -0.00677926, -1.11037, 2.47438, 1.0], [18, -0.0256579, -1.4415, 2.5432, 1.0], [19, -0.00695394, -1.51349, 2.49286, 1.0], [20, -0.0804432, -0.354629, 2.48997, 1.0], [21, -0.115968, -0.0247892, 1.98846, 1.0], [22, -0.081846, -0.0742282, 2.0225, 1.0], [23, 0.32464, -0.281667, 2.21291, 1.0], [24, 0.284794, -0.272486, 2.20233, 1.0]]
