[['2, k, 0', [-0.356202, -0.221849, 1.0]], ['2, k, 1', [-0.336365, 0.0921456, 1.0]], ['2, k, 2', [-0.315093, 0.397867, 1.0]], ['2, k, 3', [-0.307496, 0.540067, 1.0]], ['2, k, 4', [-0.50897, 0.300993, 1.0]], ['2, k, 5', [-0.62624, 0.0570238, 1.0]], ['2, k, 6', [-0.656223, -0.149393, 1.0]], ['2, k, 7', [-0.633455, -0.186707, 1.0]], ['2, k, 8', [-0.132579, 0.298584, 1.0]], ['2, k, 9', [-0.0260752, 0.0653041, 1.0]], ['2, k, 10', [-0.00867443, -0.142666, 1.0]], ['2, k, 11', [-0.0303458, -0.185657, 1.0]], ['2, k, 12', [-0.437012, -0.218141, 1.0]], ['2, k, 13', [-0.467179, -0.660161, 1.0]], ['2, k, 14', [-0.484545, -1.00912, 1.0]], ['2, k, 15', [-0.501953, -1.0625, 1.0]], ['2, k, 16', [-0.265382, -0.219337, 1.0]], ['2, k, 17', [-0.277224, -0.655799, 1.0]], ['2, k, 18', [-0.284678, -1.01071, 1.0]], ['2, k, 19', [-0.250244, -1.06055, 1.0]], ['2, k, 20', [-0.320677, 0.32264, 1.0]], ['2, k, 21', [-0.620797, -0.228711, 1.0]], ['2, k, 22', [-0.537523, -0.20427, 1.0]], ['2, k, 23', [-0.0447389, -0.230538, 1.0]], ['2, k, 24', [0.0142655, -0.204372, 1.0]]]
[['2, k, 0', [-0.364367, -0.191752, 1.0]], ['2, k, 1', [-0.3511, 0.115918, 1.0]], ['2, k, 2', [-0.33591, 0.417194, 1.0]], ['2, k, 3', [-0.327606, 0.557229, 1.0]], ['2, k, 4', [-0.495646, 0.343547, 1.0]], ['2, k, 5', [-0.612499, 0.494366, 1.0]], ['2, k, 6', [-0.599539, 0.679422, 1.0]], ['2, k, 7', [-0.570346, 0.738601, 1.0]], ['2, k, 8', [-0.156939, 0.355665, 1.0]], ['2, k, 9', [0.00278051, 0.483677, 1.0]], ['2, k, 10', [0.0380397, 0.661487, 1.0]], ['2, k, 11', [0.0328967, 0.731641, 1.0]], ['2, k, 12', [-0.44558, -0.18528, 1.0]], ['2, k, 13', [-0.478081, -0.659555, 1.0]], ['2, k, 14', [-0.493079, -1.01341, 1.0]], ['2, k, 15', [-0.499544, -1.06665, 1.0]], ['2, k, 16', [-0.272969, -0.192758, 1.0]], ['2, k, 17', [-0.280439, -0.648679, 1.0]], ['2, k, 18', [-0.281867, -1.01368, 1.0]], ['2, k, 19', [-0.250842, -1.05997, 1.0]], ['2, k, 20', [-0.340221, 0.3427, 1.0]], ['2, k, 21', [-0.542551, 0.769877, 1.0]], ['2, k, 22', [-0.475596, 0.740202, 1.0]], ['2, k, 23', [0.0414895, 0.773313, 1.0]], ['2, k, 24', [-0.0507838, 0.748781, 1.0]]]
[['2, k, 0', [-0.363856, -0.190492, 1.0]], ['2, k, 1', [-0.350356, 0.116895, 1.0]], ['2, k, 2', [-0.334777, 0.417919, 1.0]], ['2, k, 3', [-0.327414, 0.557509, 1.0]], ['2, k, 4', [-0.496274, 0.346611, 1.0]], ['2, k, 5', [-0.615427, 0.502973, 1.0]], ['2, k, 6', [-0.60445, 0.688344, 1.0]], ['2, k, 7', [-0.578068, 0.756242, 1.0]], ['2, k, 8', [-0.155571, 0.35808, 1.0]], ['2, k, 9', [0.00323274, 0.493406, 1.0]], ['2, k, 10', [0.0342536, 0.68956, 1.0]], ['2, k, 11', [0.0302046, 0.751184, 1.0]], ['2, k, 12', [-0.444878, -0.18386, 1.0]], ['2, k, 13', [-0.478283, -0.65904, 1.0]], ['2, k, 14', [-0.493085, -1.01333, 1.0]], ['2, k, 15', [-0.499621, -1.06653, 1.0]], ['2, k, 16', [-0.272631, -0.191707, 1.0]], ['2, k, 17', [-0.279717, -0.648141, 1.0]], ['2, k, 18', [-0.281765, -1.01355, 1.0]], ['2, k, 19', [-0.250972, -1.05965, 1.0]], ['2, k, 20', [-0.33921, 0.343513, 1.0]], ['2, k, 21', [-0.555238, 0.793598, 1.0]], ['2, k, 22', [-0.483029, 0.75737, 1.0]], ['2, k, 23', [0.0312415, 0.796707, 1.0]], ['2, k, 24', [-0.0505785, 0.769557, 1.0]]]
[['2, k, 0', [-0.363525, -0.188933, 1.0]], ['2, k, 1', [-0.349556, 0.11822, 1.0]], ['2, k, 2', [-0.33383, 0.418621, 1.0]], ['2, k, 3', [-0.327267, 0.557639, 1.0]], ['2, k, 4', [-0.498243, 0.350093, 1.0]], ['2, k, 5', [-0.619852, 0.511522, 1.0]], ['2, k, 6', [-0.608178, 0.701189, 1.0]], ['2, k, 7', [-0.584085, 0.773163, 1.0]], ['2, k, 8', [-0.154116, 0.360785, 1.0]], ['2, k, 9', [0.00222697, 0.500755, 1.0]], ['2, k, 10', [0.0320964, 0.696331, 1.0]], ['2, k, 11', [0.0249941, 0.768719, 1.0]], ['2, k, 12', [-0.44442, -0.182217, 1.0]], ['2, k, 13', [-0.478359, -0.658859, 1.0]], ['2, k, 14', [-0.492828, -1.01322, 1.0]], ['2, k, 15', [-0.499734, -1.06635, 1.0]], ['2, k, 16', [-0.272417, -0.190296, 1.0]], ['2, k, 17', [-0.279462, -0.648343, 1.0]], ['2, k, 18', [-0.281758, -1.01482, 1.0]], ['2, k, 19', [-0.251428, -1.06073, 1.0]], ['2, k, 20', [-0.338249, 0.344405, 1.0]], ['2, k, 21', [-0.56084, 0.812719, 1.0]], ['2, k, 22', [-0.492132, 0.778728, 1.0]], ['2, k, 23', [0.029903, 0.816167, 1.0]], ['2, k, 24', [-0.0597065, 0.784303, 1.0]]]
[['2, k, 0', [-0.363332, -0.187654, 1.0]], ['2, k, 1', [-0.349043, 0.119087, 1.0]], ['2, k, 2', [-0.333258, 0.418869, 1.0]], ['2, k, 3', [-0.327027, 0.557865, 1.0]], ['2, k, 4', [-0.500381, 0.352747, 1.0]], ['2, k, 5', [-0.622983, 0.5208, 1.0]], ['2, k, 6', [-0.611638, 0.713959, 1.0]], ['2, k, 7', [-0.590982, 0.78602, 1.0]], ['2, k, 8', [-0.153036, 0.363664, 1.0]], ['2, k, 9', [0.00204952, 0.513058, 1.0]], ['2, k, 10', [0.0293015, 0.70688, 1.0]], ['2, k, 11', [0.0195123, 0.784022, 1.0]], ['2, k, 12', [-0.444179, -0.181098, 1.0]], ['2, k, 13', [-0.478473, -0.658838, 1.0]], ['2, k, 14', [-0.492865, -1.01325, 1.0]], ['2, k, 15', [-0.499739, -1.06636, 1.0]], ['2, k, 16', [-0.272283, -0.188879, 1.0]], ['2, k, 17', [-0.279142, -0.648458, 1.0]], ['2, k, 18', [-0.281676, -1.01501, 1.0]], ['2, k, 19', [-0.251356, -1.06079, 1.0]], ['2, k, 20', [-0.33765, 0.344818, 1.0]], ['2, k, 21', [-0.563293, 0.829555, 1.0]], ['2, k, 22', [-0.500841, 0.793372, 1.0]], ['2, k, 23', [0.0232776, 0.832905, 1.0]], ['2, k, 24', [-0.0661413, 0.800354, 1.0]]]
[['2, k, 0', [-0.363263, -0.186315, 1.0]], ['2, k, 1', [-0.34851, 0.120086, 1.0]], ['2, k, 2', [-0.33227, 0.41961, 1.0]], ['2, k, 3', [-0.326888, 0.557651, 1.0]], ['2, k, 4', [-0.501615, 0.354878, 1.0]], ['2, k, 5', [-0.626465, 0.530504, 1.0]], ['2, k, 6', [-0.615127, 0.724605, 1.0]], ['2, k, 7', [-0.593401, 0.801248, 1.0]], ['2, k, 8', [-0.153065, 0.363798, 1.0]], ['2, k, 9', [0.00214626, 0.522134, 1.0]], ['2, k, 10', [0.0268448, 0.718622, 1.0]], ['2, k, 11', [0.0177212, 0.796357, 1.0]], ['2, k, 12', [-0.444164, -0.180261, 1.0]], ['2, k, 13', [-0.478894, -0.65816, 1.0]], ['2, k, 14', [-0.492443, -1.01416, 1.0]], ['2, k, 15', [-0.500464, -1.0665, 1.0]], ['2, k, 16', [-0.272114, -0.187003, 1.0]], ['2, k, 17', [-0.279079, -0.648214, 1.0]], ['2, k, 18', [-0.280736, -1.01345, 1.0]], ['2, k, 19', [-0.251469, -1.06052, 1.0]], ['2, k, 20', [-0.33679, 0.345631, 1.0]], ['2, k, 21', [-0.566139, 0.845599, 1.0]], ['2, k, 22', [-0.502503, 0.810602, 1.0]], ['2, k, 23', [0.0224195, 0.847436, 1.0]], ['2, k, 24', [-0.0641917, 0.81345, 1.0]]]
[['2, k, 0', [-0.362999, -0.18553, 1.0]], ['2, k, 1', [-0.348035, 0.120864, 1.0]], ['2, k, 2', [-0.331444, 0.420345, 1.0]], ['2, k, 3', [-0.326871, 0.557483, 1.0]], ['2, k, 4', [-0.503568, 0.357817, 1.0]], ['2, k, 5', [-0.62815, 0.537676, 1.0]], ['2, k, 6', [-0.617659, 0.740119, 1.0]], ['2, k, 7', [-0.59514, 0.815168, 1.0]], ['2, k, 8', [-0.153112, 0.363962, 1.0]], ['2, k, 9', [0.00172293, 0.527087, 1.0]], ['2, k, 10', [0.0245308, 0.727051, 1.0]], ['2, k, 11', [0.0172399, 0.806121, 1.0]], ['2, k, 12', [-0.443874, -0.179692, 1.0]], ['2, k, 13', [-0.479202, -0.657472, 1.0]], ['2, k, 14', [-0.492252, -1.014, 1.0]], ['2, k, 15', [-0.500195, -1.06608, 1.0]], ['2, k, 16', [-0.271921, -0.186029, 1.0]], ['2, k, 17', [-0.278835, -0.648131, 1.0]], ['2, k, 18', [-0.28109, -1.01271, 1.0]], ['2, k, 19', [-0.251537, -1.06034, 1.0]], ['2, k, 20', [-0.336046, 0.346413, 1.0]], ['2, k, 21', [-0.569712, 0.861249, 1.0]], ['2, k, 22', [-0.50237, 0.822829, 1.0]], ['2, k, 23', [0.0249867, 0.858216, 1.0]], ['2, k, 24', [-0.0608819, 0.82347, 1.0]]]
[['2, k, 0', [-0.362675, -0.184679, 1.0]], ['2, k, 1', [-0.347614, 0.121635, 1.0]], ['2, k, 2', [-0.33098, 0.420872, 1.0]], ['2, k, 3', [-0.326827, 0.557389, 1.0]], ['2, k, 4', [-0.505092, 0.36029, 1.0]], ['2, k, 5', [-0.628737, 0.543049, 1.0]], ['2, k, 6', [-0.615496, 0.744378, 1.0]], ['2, k, 7', [-0.598302, 0.823787, 1.0]], ['2, k, 8', [-0.153155, 0.364149, 1.0]], ['2, k, 9', [0.00154472, 0.533911, 1.0]], ['2, k, 10', [0.0231274, 0.733513, 1.0]], ['2, k, 11', [0.0143806, 0.813415, 1.0]], ['2, k, 12', [-0.443591, -0.178968, 1.0]], ['2, k, 13', [-0.479448, -0.65684, 1.0]], ['2, k, 14', [-0.491805, -1.01391, 1.0]], ['2, k, 15', [-0.500274, -1.06605, 1.0]], ['2, k, 16', [-0.271567, -0.185137, 1.0]], ['2, k, 17', [-0.278262, -0.647445, 1.0]], ['2, k, 18', [-0.28103, -1.01269, 1.0]], ['2, k, 19', [-0.25149, -1.06003, 1.0]], ['2, k, 20', [-0.335578, 0.347015, 1.0]], ['2, k, 21', [-0.576778, 0.873013, 1.0]], ['2, k, 22', [-0.504877, 0.832831, 1.0]], ['2, k, 23', [0.0187698, 0.865052, 1.0]], ['2, k, 24', [-0.0622476, 0.833453, 1.0]]]
[['2, k, 0', [-0.362401, -0.184176, 1.0]], ['2, k, 1', [-0.347436, 0.122032, 1.0]], ['2, k, 2', [-0.330888, 0.421042, 1.0]], ['2, k, 3', [-0.326895, 0.557132, 1.0]], ['2, k, 4', [-0.505278, 0.360597, 1.0]], ['2, k, 5', [-0.630225, 0.54792, 1.0]], ['2, k, 6', [-0.6154, 0.752583, 1.0]], ['2, k, 7', [-0.597456, 0.831896, 1.0]], ['2, k, 8', [-0.153261, 0.36439, 1.0]], ['2, k, 9', [0.00127871, 0.537698, 1.0]], ['2, k, 10', [0.0224531, 0.73843, 1.0]], ['2, k, 11', [0.0116631, 0.820511, 1.0]], ['2, k, 12', [-0.44337, -0.178578, 1.0]], ['2, k, 13', [-0.479688, -0.656646, 1.0]], ['2, k, 14', [-0.491665, -1.01401, 1.0]], ['2, k, 15', [-0.500236, -1.06579, 1.0]], ['2, k, 16', [-0.271253, -0.184572, 1.0]], ['2, k, 17', [-0.277936, -0.646796, 1.0]], ['2, k, 18', [-0.281027, -1.01252, 1.0]], ['2, k, 19', [-0.251256, -1.06, 1.0]], ['2, k, 20', [-0.335464, 0.347234, 1.0]], ['2, k, 21', [-0.576213, 0.886135, 1.0]], ['2, k, 22', [-0.504764, 0.842309, 1.0]], ['2, k, 23', [0.0158065, 0.871906, 1.0]], ['2, k, 24', [-0.0679151, 0.840092, 1.0]]]
[['2, k, 0', [-0.362415, -0.18355, 1.0]], ['2, k, 1', [-0.347482, 0.122488, 1.0]], ['2, k, 2', [-0.330967, 0.421331, 1.0]], ['2, k, 3', [-0.327196, 0.556804, 1.0]], ['2, k, 4', [-0.507079, 0.363526, 1.0]], ['2, k, 5', [-0.631383, 0.551091, 1.0]], ['2, k, 6', [-0.616085, 0.759685, 1.0]], ['2, k, 7', [-0.597662, 0.838844, 1.0]], ['2, k, 8', [-0.153346, 0.364869, 1.0]], ['2, k, 9', [0.00117106, 0.541426, 1.0]], ['2, k, 10', [0.0222298, 0.742864, 1.0]], ['2, k, 11', [0.0123217, 0.824803, 1.0]], ['2, k, 12', [-0.443306, -0.177936, 1.0]], ['2, k, 13', [-0.479957, -0.656685, 1.0]], ['2, k, 14', [-0.491726, -1.01375, 1.0]], ['2, k, 15', [-0.500094, -1.0659, 1.0]], ['2, k, 16', [-0.271353, -0.183964, 1.0]], ['2, k, 17', [-0.277778, -0.646971, 1.0]], ['2, k, 18', [-0.281143, -1.01309, 1.0]], ['2, k, 19', [-0.250312, -1.06117, 1.0]], ['2, k, 20', [-0.335517, 0.347559, 1.0]], ['2, k, 21', [-0.572281, 0.891022, 1.0]], ['2, k, 22', [-0.496202, 0.849244, 1.0]], ['2, k, 23', [0.0156659, 0.875328, 1.0]], ['2, k, 24', [-0.0687026, 0.845411, 1.0]]]
[['2, k, 0', [-0.361919, -0.182332, 1.0]], ['2, k, 1', [-0.347283, 0.123195, 1.0]], ['2, k, 2', [-0.330928, 0.421633, 1.0]], ['2, k, 3', [-0.327771, 0.556504, 1.0]], ['2, k, 4', [-0.50939, 0.365743, 1.0]], ['2, k, 5', [-0.631758, 0.553595, 1.0]], ['2, k, 6', [-0.616902, 0.764024, 1.0]], ['2, k, 7', [-0.596701, 0.84521, 1.0]], ['2, k, 8', [-0.153209, 0.369921, 1.0]], ['2, k, 9', [0.000396804, 0.544285, 1.0]], ['2, k, 10', [0.0217002, 0.745534, 1.0]], ['2, k, 11', [0.0119321, 0.827611, 1.0]], ['2, k, 12', [-0.442694, -0.176776, 1.0]], ['2, k, 13', [-0.480009, -0.656656, 1.0]], ['2, k, 14', [-0.491713, -1.01375, 1.0]], ['2, k, 15', [-0.500133, -1.06584, 1.0]], ['2, k, 16', [-0.270989, -0.182763, 1.0]], ['2, k, 17', [-0.277625, -0.646868, 1.0]], ['2, k, 18', [-0.281179, -1.01309, 1.0]], ['2, k, 19', [-0.250597, -1.06021, 1.0]], ['2, k, 20', [-0.335441, 0.347935, 1.0]], ['2, k, 21', [-0.569526, 0.900284, 1.0]], ['2, k, 22', [-0.500921, 0.852178, 1.0]], ['2, k, 23', [0.0160007, 0.880573, 1.0]], ['2, k, 24', [-0.068006, 0.848756, 1.0]]]
[['2, k, 0', [-0.361989, -0.181444, 1.0]], ['2, k, 1', [-0.347172, 0.123751, 1.0]], ['2, k, 2', [-0.330721, 0.421861, 1.0]], ['2, k, 3', [-0.328366, 0.55621, 1.0]], ['2, k, 4', [-0.511182, 0.368262, 1.0]], ['2, k, 5', [-0.631997, 0.556194, 1.0]], ['2, k, 6', [-0.61686, 0.7677, 1.0]], ['2, k, 7', [-0.59764, 0.848719, 1.0]], ['2, k, 8', [-0.153096, 0.373397, 1.0]], ['2, k, 9', [-1.60741e-05, 0.545723, 1.0]], ['2, k, 10', [0.0215167, 0.747576, 1.0]], ['2, k, 11', [0.0118282, 0.829895, 1.0]], ['2, k, 12', [-0.442659, -0.175821, 1.0]], ['2, k, 13', [-0.480357, -0.656531, 1.0]], ['2, k, 14', [-0.49177, -1.01389, 1.0]], ['2, k, 15', [-0.500121, -1.06583, 1.0]], ['2, k, 16', [-0.271154, -0.181936, 1.0]], ['2, k, 17', [-0.277387, -0.647027, 1.0]], ['2, k, 18', [-0.281003, -1.01334, 1.0]], ['2, k, 19', [-0.249916, -1.06115, 1.0]], ['2, k, 20', [-0.335247, 0.348249, 1.0]], ['2, k, 21', [-0.57452, 0.90219, 1.0]], ['2, k, 22', [-0.498501, 0.857644, 1.0]], ['2, k, 23', [0.0162491, 0.880214, 1.0]], ['2, k, 24', [-0.068651, 0.852336, 1.0]]]
[['2, k, 0', [-0.362114, -0.180976, 1.0]], ['2, k, 1', [-0.347088, 0.124133, 1.0]], ['2, k, 2', [-0.33053, 0.422034, 1.0]], ['2, k, 3', [-0.32863, 0.555878, 1.0]], ['2, k, 4', [-0.512136, 0.370067, 1.0]], ['2, k, 5', [-0.632127, 0.557827, 1.0]], ['2, k, 6', [-0.616833, 0.769912, 1.0]], ['2, k, 7', [-0.597203, 0.847929, 1.0]], ['2, k, 8', [-0.153325, 0.373081, 1.0]], ['2, k, 9', [-0.000415338, 0.54649, 1.0]], ['2, k, 10', [0.0218029, 0.749168, 1.0]], ['2, k, 11', [0.0113573, 0.832902, 1.0]], ['2, k, 12', [-0.442743, -0.175289, 1.0]], ['2, k, 13', [-0.480485, -0.656573, 1.0]], ['2, k, 14', [-0.491696, -1.01401, 1.0]], ['2, k, 15', [-0.49999, -1.06598, 1.0]], ['2, k, 16', [-0.271297, -0.18156, 1.0]], ['2, k, 17', [-0.276981, -0.647083, 1.0]], ['2, k, 18', [-0.280906, -1.01353, 1.0]], ['2, k, 19', [-0.250029, -1.06119, 1.0]], ['2, k, 20', [-0.335065, 0.348486, 1.0]], ['2, k, 21', [-0.570015, 0.900419, 1.0]], ['2, k, 22', [-0.500017, 0.858839, 1.0]], ['2, k, 23', [0.0170086, 0.88147, 1.0]], ['2, k, 24', [-0.0682691, 0.856504, 1.0]]]
[['2, k, 0', [-0.362132, -0.180432, 1.0]], ['2, k, 1', [-0.347136, 0.124694, 1.0]], ['2, k, 2', [-0.330637, 0.422619, 1.0]], ['2, k, 3', [-0.329382, 0.555457, 1.0]], ['2, k, 4', [-0.512645, 0.370357, 1.0]], ['2, k, 5', [-0.632309, 0.558759, 1.0]], ['2, k, 6', [-0.617441, 0.77073, 1.0]], ['2, k, 7', [-0.595033, 0.847234, 1.0]], ['2, k, 8', [-0.15325, 0.375965, 1.0]], ['2, k, 9', [-0.000727832, 0.547377, 1.0]], ['2, k, 10', [0.0219497, 0.75021, 1.0]], ['2, k, 11', [0.0127404, 0.832893, 1.0]], ['2, k, 12', [-0.442682, -0.174767, 1.0]], ['2, k, 13', [-0.480433, -0.656297, 1.0]], ['2, k, 14', [-0.491221, -1.01422, 1.0]], ['2, k, 15', [-0.49999, -1.06596, 1.0]], ['2, k, 16', [-0.271393, -0.180973, 1.0]], ['2, k, 17', [-0.276959, -0.646665, 1.0]], ['2, k, 18', [-0.281111, -1.01351, 1.0]], ['2, k, 19', [-0.250227, -1.06082, 1.0]], ['2, k, 20', [-0.335139, 0.349099, 1.0]], ['2, k, 21', [-0.568196, 0.900168, 1.0]], ['2, k, 22', [-0.498168, 0.855895, 1.0]], ['2, k, 23', [0.0170353, 0.882677, 1.0]], ['2, k, 24', [-0.0682543, 0.854936, 1.0]]]
[['2, k, 0', [-0.362415, -0.180205, 1.0]], ['2, k, 1', [-0.347328, 0.125034, 1.0]], ['2, k, 2', [-0.330824, 0.423182, 1.0]], ['2, k, 3', [-0.330313, 0.555806, 1.0]], ['2, k, 4', [-0.512782, 0.370546, 1.0]], ['2, k, 5', [-0.632393, 0.559024, 1.0]], ['2, k, 6', [-0.616264, 0.770376, 1.0]], ['2, k, 7', [-0.594691, 0.843246, 1.0]], ['2, k, 8', [-0.15362, 0.374902, 1.0]], ['2, k, 9', [-0.00087985, 0.547498, 1.0]], ['2, k, 10', [0.0220804, 0.75057, 1.0]], ['2, k, 11', [0.0125462, 0.831861, 1.0]], ['2, k, 12', [-0.44304, -0.174508, 1.0]], ['2, k, 13', [-0.480562, -0.655901, 1.0]], ['2, k, 14', [-0.491167, -1.01473, 1.0]], ['2, k, 15', [-0.499965, -1.06604, 1.0]], ['2, k, 16', [-0.271592, -0.180784, 1.0]], ['2, k, 17', [-0.27689, -0.646246, 1.0]], ['2, k, 18', [-0.280931, -1.01314, 1.0]], ['2, k, 19', [-0.250144, -1.06081, 1.0]], ['2, k, 20', [-0.335318, 0.349621, 1.0]], ['2, k, 21', [-0.568845, 0.89414, 1.0]], ['2, k, 22', [-0.497893, 0.853471, 1.0]], ['2, k, 23', [0.0174526, 0.882021, 1.0]], ['2, k, 24', [-0.067886, 0.850924, 1.0]]]
[['2, k, 0', [-0.362582, -0.179696, 1.0]], ['2, k, 1', [-0.347402, 0.125532, 1.0]], ['2, k, 2', [-0.330779, 0.423542, 1.0]], ['2, k, 3', [-0.330616, 0.555923, 1.0]], ['2, k, 4', [-0.513195, 0.371193, 1.0]], ['2, k, 5', [-0.632402, 0.558927, 1.0]], ['2, k, 6', [-0.61634, 0.768063, 1.0]], ['2, k, 7', [-0.593953, 0.837197, 1.0]], ['2, k, 8', [-0.153631, 0.376242, 1.0]], ['2, k, 9', [-0.000858337, 0.547223, 1.0]], ['2, k, 10', [0.0221725, 0.750439, 1.0]], ['2, k, 11', [0.0131746, 0.828385, 1.0]], ['2, k, 12', [-0.443128, -0.174086, 1.0]], ['2, k, 13', [-0.481031, -0.655723, 1.0]], ['2, k, 14', [-0.491663, -1.01454, 1.0]], ['2, k, 15', [-0.499335, -1.06576, 1.0]], ['2, k, 16', [-0.271864, -0.180173, 1.0]], ['2, k, 17', [-0.27705, -0.646486, 1.0]], ['2, k, 18', [-0.28114, -1.01351, 1.0]], ['2, k, 19', [-0.250601, -1.06078, 1.0]], ['2, k, 20', [-0.335294, 0.350055, 1.0]], ['2, k, 21', [-0.569574, 0.885674, 1.0]], ['2, k, 22', [-0.495003, 0.84607, 1.0]], ['2, k, 23', [0.0192026, 0.878989, 1.0]], ['2, k, 24', [-0.0680077, 0.84943, 1.0]]]
[['2, k, 0', [-0.362584, -0.179538, 1.0]], ['2, k, 1', [-0.347431, 0.125842, 1.0]], ['2, k, 2', [-0.330839, 0.423917, 1.0]], ['2, k, 3', [-0.330844, 0.555982, 1.0]], ['2, k, 4', [-0.513194, 0.371093, 1.0]], ['2, k, 5', [-0.632354, 0.557756, 1.0]], ['2, k, 6', [-0.61304, 0.762172, 1.0]], ['2, k, 7', [-0.592356, 0.829455, 1.0]], ['2, k, 8', [-0.153721, 0.37658, 1.0]], ['2, k, 9', [-0.000836458, 0.545948, 1.0]], ['2, k, 10', [0.0225387, 0.749019, 1.0]], ['2, k, 11', [0.0153689, 0.819624, 1.0]], ['2, k, 12', [-0.443101, -0.173887, 1.0]], ['2, k, 13', [-0.481429, -0.655425, 1.0]], ['2, k, 14', [-0.491667, -1.01429, 1.0]], ['2, k, 15', [-0.499531, -1.06559, 1.0]], ['2, k, 16', [-0.271884, -0.180056, 1.0]], ['2, k, 17', [-0.277076, -0.646397, 1.0]], ['2, k, 18', [-0.280886, -1.01338, 1.0]], ['2, k, 19', [-0.250567, -1.06081, 1.0]], ['2, k, 20', [-0.335337, 0.350444, 1.0]], ['2, k, 21', [-0.56929, 0.878747, 1.0]], ['2, k, 22', [-0.490302, 0.838283, 1.0]], ['2, k, 23', [0.0251359, 0.871413, 1.0]], ['2, k, 24', [-0.0621486, 0.837824, 1.0]]]
[['2, k, 0', [-0.362755, -0.179612, 1.0]], ['2, k, 1', [-0.34757, 0.12594, 1.0]], ['2, k, 2', [-0.330962, 0.424084, 1.0]], ['2, k, 3', [-0.330894, 0.556042, 1.0]], ['2, k, 4', [-0.513166, 0.37094, 1.0]], ['2, k, 5', [-0.632429, 0.556097, 1.0]], ['2, k, 6', [-0.615304, 0.756392, 1.0]], ['2, k, 7', [-0.591005, 0.820579, 1.0]], ['2, k, 8', [-0.154073, 0.375079, 1.0]], ['2, k, 9', [-0.00050467, 0.543002, 1.0]], ['2, k, 10', [0.0232974, 0.745392, 1.0]], ['2, k, 11', [0.0166848, 0.809353, 1.0]], ['2, k, 12', [-0.443304, -0.173907, 1.0]], ['2, k, 13', [-0.481738, -0.65532, 1.0]], ['2, k, 14', [-0.493003, -1.01386, 1.0]], ['2, k, 15', [-0.499562, -1.06558, 1.0]], ['2, k, 16', [-0.27202, -0.180181, 1.0]], ['2, k, 17', [-0.277123, -0.646233, 1.0]], ['2, k, 18', [-0.28089, -1.01329, 1.0]], ['2, k, 19', [-0.250519, -1.06075, 1.0]], ['2, k, 20', [-0.335459, 0.350612, 1.0]], ['2, k, 21', [-0.561268, 0.865794, 1.0]], ['2, k, 22', [-0.492363, 0.825776, 1.0]], ['2, k, 23', [0.0226913, 0.863626, 1.0]], ['2, k, 24', [-0.060431, 0.82344, 1.0]]]
[['2, k, 0', [-0.363274, -0.179925, 1.0]], ['2, k, 1', [-0.347946, 0.125875, 1.0]], ['2, k, 2', [-0.331218, 0.424051, 1.0]], ['2, k, 3', [-0.331091, 0.556246, 1.0]], ['2, k, 4', [-0.512793, 0.369821, 1.0]], ['2, k, 5', [-0.631385, 0.547559, 1.0]], ['2, k, 6', [-0.617047, 0.748771, 1.0]], ['2, k, 7', [-0.592119, 0.808541, 1.0]], ['2, k, 8', [-0.154608, 0.372958, 1.0]], ['2, k, 9', [0.0302245, 0.537744, 1.0]], ['2, k, 10', [0.0238552, 0.744108, 1.0]], ['2, k, 11', [0.0178272, 0.794675, 1.0]], ['2, k, 12', [-0.443795, -0.174065, 1.0]], ['2, k, 13', [-0.481856, -0.655369, 1.0]], ['2, k, 14', [-0.49461, -1.01408, 1.0]], ['2, k, 15', [-0.499524, -1.06554, 1.0]], ['2, k, 16', [-0.272505, -0.180717, 1.0]], ['2, k, 17', [-0.277074, -0.646263, 1.0]], ['2, k, 18', [-0.280578, -1.0136, 1.0]], ['2, k, 19', [-0.2497, -1.06179, 1.0]], ['2, k, 20', [-0.335736, 0.350587, 1.0]], ['2, k, 21', [-0.565162, 0.850533, 1.0]], ['2, k, 22', [-0.49642, 0.814319, 1.0]], ['2, k, 23', [0.0175187, 0.843729, 1.0]], ['2, k, 24', [-0.0608425, 0.808831, 1.0]]]
