[['2, k, 0', [-0.247569, -0.50755, 1.0]], ['2, k, 1', [-0.237282, -0.171786, 1.0]], ['2, k, 2', [-0.225438, 0.153229, 1.0]], ['2, k, 3', [-0.211531, 0.311525, 1.0]], ['2, k, 4', [-0.40639, 0.0648962, 1.0]], ['2, k, 5', [-0.458328, -0.232873, 1.0]], ['2, k, 6', [-0.45939, -0.50073, 1.0]], ['2, k, 7', [-0.455301, -0.536708, 1.0]], ['2, k, 8', [-0.043025, 0.0390397, 1.0]], ['2, k, 9', [-0.0148046, -0.254191, 1.0]], ['2, k, 10', [-0.0109878, -0.513101, 1.0]], ['2, k, 11', [-0.0157, -0.577357, 1.0]], ['2, k, 12', [-0.326936, -0.495474, 1.0]], ['2, k, 13', [-0.385637, -0.877862, 1.0]], ['2, k, 14', [-0.439055, -1.29057, 1.0]], ['2, k, 15', [-0.455137, -1.33656, 1.0]], ['2, k, 16', [-0.161954, -0.507121, 1.0]], ['2, k, 17', [-0.139289, -0.885239, 1.0]], ['2, k, 18', [-0.108193, -1.26937, 1.0]], ['2, k, 19', [-0.128662, -1.3623, 1.0]], ['2, k, 20', [-0.228554, 0.073484, 1.0]], ['2, k, 21', [-0.446215, -0.601893, 1.0]], ['2, k, 22', [-0.485037, -0.539315, 1.0]], ['2, k, 23', [-0.0140781, -0.63963, 1.0]], ['2, k, 24', [0.0198109, -0.588259, 1.0]]]
[['2, k, 0', [-0.251693, -0.484429, 1.0]], ['2, k, 1', [-0.241309, -0.159264, 1.0]], ['2, k, 2', [-0.229889, 0.16111, 1.0]], ['2, k, 3', [-0.216554, 0.319239, 1.0]], ['2, k, 4', [-0.399572, 0.0917686, 1.0]], ['2, k, 5', [-0.586699, -0.0454948, 1.0]], ['2, k, 6', [-0.517978, -0.263919, 1.0]], ['2, k, 7', [-0.478081, -0.303426, 1.0]], ['2, k, 8', [-0.0476983, 0.0886514, 1.0]], ['2, k, 9', [0.111402, -0.0695565, 1.0]], ['2, k, 10', [0.0236575, -0.280429, 1.0]], ['2, k, 11', [-0.0187931, -0.311263, 1.0]], ['2, k, 12', [-0.32612, -0.474126, 1.0]], ['2, k, 13', [-0.405119, -0.861077, 1.0]], ['2, k, 14', [-0.446462, -1.27336, 1.0]], ['2, k, 15', [-0.520426, -1.35049, 1.0]], ['2, k, 16', [-0.171332, -0.482304, 1.0]], ['2, k, 17', [-0.118273, -0.877184, 1.0]], ['2, k, 18', [-0.0953708, -1.29489, 1.0]], ['2, k, 19', [-0.110877, -1.36792, 1.0]], ['2, k, 20', [-0.232824, 0.0817746, 1.0]], ['2, k, 21', [-0.434801, -0.373886, 1.0]], ['2, k, 22', [-0.422909, -0.252365, 1.0]], ['2, k, 23', [-0.0419639, -0.349896, 1.0]], ['2, k, 24', [-0.0472182, -0.286668, 1.0]]]
[['2, k, 0', [-0.251588, -0.48425, 1.0]], ['2, k, 1', [-0.240949, -0.159391, 1.0]], ['2, k, 2', [-0.229094, 0.160302, 1.0]], ['2, k, 3', [-0.216524, 0.318661, 1.0]], ['2, k, 4', [-0.399672, 0.0914766, 1.0]], ['2, k, 5', [-0.585487, -0.0425674, 1.0]], ['2, k, 6', [-0.51871, -0.26303, 1.0]], ['2, k, 7', [-0.479301, -0.305607, 1.0]], ['2, k, 8', [-0.0475861, 0.0887099, 1.0]], ['2, k, 9', [0.110801, -0.0728873, 1.0]], ['2, k, 10', [0.0212271, -0.282454, 1.0]], ['2, k, 11', [-0.0238764, -0.316684, 1.0]], ['2, k, 12', [-0.326006, -0.473844, 1.0]], ['2, k, 13', [-0.407871, -0.847766, 1.0]], ['2, k, 14', [-0.446314, -1.27335, 1.0]], ['2, k, 15', [-0.473877, -1.33301, 1.0]], ['2, k, 16', [-0.171206, -0.482232, 1.0]], ['2, k, 17', [-0.117309, -0.87596, 1.0]], ['2, k, 18', [-0.0968467, -1.29453, 1.0]], ['2, k, 19', [0.00540484, -1.36251, 1.0]], ['2, k, 20', [-0.232231, 0.0812408, 1.0]], ['2, k, 21', [-0.441233, -0.396902, 1.0]], ['2, k, 22', [-0.433339, -0.26887, 1.0]], ['2, k, 23', [-0.064521, -0.406961, 1.0]], ['2, k, 24', [-0.0736411, -0.3081, 1.0]]]
[['2, k, 0', [-0.251071, -0.484809, 1.0]], ['2, k, 1', [-0.240576, -0.160022, 1.0]], ['2, k, 2', [-0.228841, 0.159309, 1.0]], ['2, k, 3', [-0.215713, 0.317337, 1.0]], ['2, k, 4', [-0.39678, 0.0892189, 1.0]], ['2, k, 5', [-0.583971, -0.0428029, 1.0]], ['2, k, 6', [-0.520203, -0.262781, 1.0]], ['2, k, 7', [-0.485897, -0.30854, 1.0]], ['2, k, 8', [-0.0473809, 0.0886887, 1.0]], ['2, k, 9', [0.110524, -0.0717482, 1.0]], ['2, k, 10', [0.0217355, -0.281642, 1.0]], ['2, k, 11', [-0.0237885, -0.317753, 1.0]], ['2, k, 12', [-0.325523, -0.474475, 1.0]], ['2, k, 13', [-0.408059, -0.84735, 1.0]], ['2, k, 14', [-0.447088, -1.27976, 1.0]], ['2, k, 15', [-0.48561, -1.33741, 1.0]], ['2, k, 16', [-0.170589, -0.482755, 1.0]], ['2, k, 17', [-0.114409, -0.874654, 1.0]], ['2, k, 18', [-0.0962866, -1.29236, 1.0]], ['2, k, 19', [-0.0738525, -1.36719, 1.0]], ['2, k, 20', [-0.231953, 0.0803746, 1.0]], ['2, k, 21', [-0.453162, -0.397814, 1.0]], ['2, k, 22', [-0.44385, -0.279741, 1.0]], ['2, k, 23', [-0.0644671, -0.414951, 1.0]], ['2, k, 24', [-0.0730348, -0.307931, 1.0]]]
[['2, k, 0', [-0.25, -0.486187, 1.0]], ['2, k, 1', [-0.240194, -0.162337, 1.0]], ['2, k, 2', [-0.229566, 0.155074, 1.0]], ['2, k, 3', [-0.214776, 0.313814, 1.0]], ['2, k, 4', [-0.39396, 0.0823049, 1.0]], ['2, k, 5', [-0.583269, -0.0441979, 1.0]], ['2, k, 6', [-0.520169, -0.264334, 1.0]], ['2, k, 7', [-0.481426, -0.309265, 1.0]], ['2, k, 8', [-0.0467301, 0.0875608, 1.0]], ['2, k, 9', [0.111633, -0.073324, 1.0]], ['2, k, 10', [0.00462322, -0.323456, 1.0]], ['2, k, 11', [-0.0587931, -0.372521, 1.0]], ['2, k, 12', [-0.324458, -0.476238, 1.0]], ['2, k, 13', [-0.408696, -0.843938, 1.0]], ['2, k, 14', [-0.446655, -1.28065, 1.0]], ['2, k, 15', [-0.503445, -1.35605, 1.0]], ['2, k, 16', [-0.169417, -0.483872, 1.0]], ['2, k, 17', [-0.108169, -0.871567, 1.0]], ['2, k, 18', [-0.0956863, -1.2923, 1.0]], ['2, k, 19', [-0.0762053, -1.3655, 1.0]], ['2, k, 20', [-0.232344, 0.0767117, 1.0]], ['2, k, 21', [-0.448132, -0.397269, 1.0]], ['2, k, 22', [-0.428516, -0.300097, 1.0]], ['2, k, 23', [-0.0697179, -0.465834, 1.0]], ['2, k, 24', [-0.0913933, -0.34674, 1.0]]]
[['2, k, 0', [-0.248673, -0.487658, 1.0]], ['2, k, 1', [-0.239534, -0.164769, 1.0]], ['2, k, 2', [-0.2298, 0.150996, 1.0]], ['2, k, 3', [-0.214038, 0.305129, 1.0]], ['2, k, 4', [-0.394166, 0.0798536, 1.0]], ['2, k, 5', [-0.583913, -0.0517892, 1.0]], ['2, k, 6', [-0.519101, -0.271406, 1.0]], ['2, k, 7', [-0.485281, -0.312827, 1.0]], ['2, k, 8', [-0.046793, 0.0865522, 1.0]], ['2, k, 9', [0.114282, -0.0788481, 1.0]], ['2, k, 10', [0.0229045, -0.28762, 1.0]], ['2, k, 11', [-0.0253061, -0.323213, 1.0]], ['2, k, 12', [-0.323313, -0.477665, 1.0]], ['2, k, 13', [-0.405978, -0.830723, 1.0]], ['2, k, 14', [-0.44535, -1.2809, 1.0]], ['2, k, 15', [-0.491588, -1.34309, 1.0]], ['2, k, 16', [-0.167823, -0.485422, 1.0]], ['2, k, 17', [-0.103313, -0.865599, 1.0]], ['2, k, 18', [-0.0969382, -1.29381, 1.0]], ['2, k, 19', [-0.00457086, -1.37198, 1.0]], ['2, k, 20', [-0.232325, 0.0730762, 1.0]], ['2, k, 21', [-0.435706, -0.382837, 1.0]], ['2, k, 22', [-0.428754, -0.291831, 1.0]], ['2, k, 23', [-0.0679775, -0.414379, 1.0]], ['2, k, 24', [-0.0765668, -0.311036, 1.0]]]
[['2, k, 0', [-0.245731, -0.491472, 1.0]], ['2, k, 1', [-0.23684, -0.170382, 1.0]], ['2, k, 2', [-0.22709, 0.143023, 1.0]], ['2, k, 3', [-0.213544, 0.293613, 1.0]], ['2, k, 4', [-0.394367, 0.0776947, 1.0]], ['2, k, 5', [-0.584352, -0.0611627, 1.0]], ['2, k, 6', [-0.519155, -0.280629, 1.0]], ['2, k, 7', [-0.482696, -0.32519, 1.0]], ['2, k, 8', [-0.0466893, 0.0819259, 1.0]], ['2, k, 9', [0.115458, -0.084655, 1.0]], ['2, k, 10', [0.0224759, -0.29293, 1.0]], ['2, k, 11', [-0.0236423, -0.334304, 1.0]], ['2, k, 12', [-0.320732, -0.481972, 1.0]], ['2, k, 13', [-0.405076, -0.822423, 1.0]], ['2, k, 14', [-0.445787, -1.28095, 1.0]], ['2, k, 15', [-0.486958, -1.34307, 1.0]], ['2, k, 16', [-0.164543, -0.488711, 1.0]], ['2, k, 17', [-0.100014, -0.852456, 1.0]], ['2, k, 18', [-0.0954946, -1.29683, 1.0]], ['2, k, 19', [-0.090591, -1.36977, 1.0]], ['2, k, 20', [-0.229647, 0.06568, 1.0]], ['2, k, 21', [-0.459134, -0.417746, 1.0]], ['2, k, 22', [-0.430521, -0.320316, 1.0]], ['2, k, 23', [-0.0645907, -0.424061, 1.0]], ['2, k, 24', [-0.0786515, -0.302951, 1.0]]]
[['2, k, 0', [-0.240353, -0.499924, 1.0]], ['2, k, 1', [-0.234889, -0.179649, 1.0]], ['2, k, 2', [-0.228179, 0.131141, 1.0]], ['2, k, 3', [-0.212043, 0.283783, 1.0]], ['2, k, 4', [-0.391463, 0.0674167, 1.0]], ['2, k, 5', [-0.583286, -0.0678865, 1.0]], ['2, k, 6', [-0.517801, -0.287195, 1.0]], ['2, k, 7', [-0.480205, -0.335361, 1.0]], ['2, k, 8', [-0.0448097, 0.0726955, 1.0]], ['2, k, 9', [0.115712, -0.0893535, 1.0]], ['2, k, 10', [0.0241392, -0.298497, 1.0]], ['2, k, 11', [-0.0200895, -0.335862, 1.0]], ['2, k, 12', [-0.315766, -0.491186, 1.0]], ['2, k, 13', [-0.407009, -0.818517, 1.0]], ['2, k, 14', [-0.445821, -1.28132, 1.0]], ['2, k, 15', [-0.510742, -1.34082, 1.0]], ['2, k, 16', [-0.158903, -0.496201, 1.0]], ['2, k, 17', [-0.0967305, -0.853936, 1.0]], ['2, k, 18', [-0.0953126, -1.29819, 1.0]], ['2, k, 19', [-0.00442123, -1.37012, 1.0]], ['2, k, 20', [-0.229915, 0.054538, 1.0]], ['2, k, 21', [-0.444504, -0.424776, 1.0]], ['2, k, 22', [-0.429415, -0.329596, 1.0]], ['2, k, 23', [-0.0590818, -0.418858, 1.0]], ['2, k, 24', [-0.0770602, -0.309021, 1.0]]]
[['2, k, 0', [-0.240092, -0.506712, 1.0]], ['2, k, 1', [-0.233931, -0.187063, 1.0]], ['2, k, 2', [-0.226596, 0.12436, 1.0]], ['2, k, 3', [-0.212556, 0.275331, 1.0]], ['2, k, 4', [-0.392838, 0.0595391, 1.0]], ['2, k, 5', [-0.5812, -0.0741118, 1.0]], ['2, k, 6', [-0.516931, -0.29353, 1.0]], ['2, k, 7', [-0.480061, -0.344984, 1.0]], ['2, k, 8', [-0.0441012, 0.0636088, 1.0]], ['2, k, 9', [0.119088, -0.105091, 1.0]], ['2, k, 10', [0.0246137, -0.32244, 1.0]], ['2, k, 11', [-0.0218904, -0.357565, 1.0]], ['2, k, 12', [-0.315011, -0.497781, 1.0]], ['2, k, 13', [-0.409461, -0.818273, 1.0]], ['2, k, 14', [-0.445965, -1.28323, 1.0]], ['2, k, 15', [-0.47011, -1.34262, 1.0]], ['2, k, 16', [-0.159139, -0.502975, 1.0]], ['2, k, 17', [-0.0891578, -0.857425, 1.0]], ['2, k, 18', [-0.102073, -1.2822, 1.0]], ['2, k, 19', [-0.00646312, -1.35795, 1.0]], ['2, k, 20', [-0.228539, 0.0474978, 1.0]], ['2, k, 21', [-0.447879, -0.433593, 1.0]], ['2, k, 22', [-0.432028, -0.342944, 1.0]], ['2, k, 23', [-0.0534817, -0.399199, 1.0]], ['2, k, 24', [-0.061272, -0.335161, 1.0]]]
[['2, k, 0', [-0.238595, -0.520326, 1.0]], ['2, k, 1', [-0.231406, -0.205503, 1.0]], ['2, k, 2', [-0.22291, 0.102039, 1.0]], ['2, k, 3', [-0.211513, 0.252918, 1.0]], ['2, k, 4', [-0.389806, 0.0455403, 1.0]], ['2, k, 5', [-0.578045, -0.0956385, 1.0]], ['2, k, 6', [-0.512666, -0.314655, 1.0]], ['2, k, 7', [-0.473435, -0.361632, 1.0]], ['2, k, 8', [-0.0427652, 0.0514623, 1.0]], ['2, k, 9', [0.120716, -0.10919, 1.0]], ['2, k, 10', [0.0247463, -0.322841, 1.0]], ['2, k, 11', [-0.0202127, -0.362228, 1.0]], ['2, k, 12', [-0.312662, -0.51216, 1.0]], ['2, k, 13', [-0.415116, -0.828729, 1.0]], ['2, k, 14', [-0.446213, -1.2813, 1.0]], ['2, k, 15', [-0.475295, -1.34242, 1.0]], ['2, k, 16', [-0.158471, -0.515508, 1.0]], ['2, k, 17', [-0.081597, -0.858699, 1.0]], ['2, k, 18', [-0.103933, -1.28433, 1.0]], ['2, k, 19', [-0.000347815, -1.35078, 1.0]], ['2, k, 20', [-0.225215, 0.0260423, 1.0]], ['2, k, 21', [-0.443562, -0.449851, 1.0]], ['2, k, 22', [-0.425169, -0.346163, 1.0]], ['2, k, 23', [-0.0586582, -0.395358, 1.0]], ['2, k, 24', [-0.0673811, -0.329703, 1.0]]]
[['2, k, 0', [-0.23651, -0.53266, 1.0]], ['2, k, 1', [-0.228503, -0.218298, 1.0]], ['2, k, 2', [-0.219239, 0.0892743, 1.0]], ['2, k, 3', [-0.20941, 0.239236, 1.0]], ['2, k, 4', [-0.388633, 0.0257885, 1.0]], ['2, k, 5', [-0.578504, -0.100983, 1.0]], ['2, k, 6', [-0.512499, -0.334282, 1.0]], ['2, k, 7', [-0.471287, -0.376625, 1.0]], ['2, k, 8', [-0.0400441, 0.0361445, 1.0]], ['2, k, 9', [0.126983, -0.121461, 1.0]], ['2, k, 10', [0.0241764, -0.32965, 1.0]], ['2, k, 11', [-0.0195847, -0.368977, 1.0]], ['2, k, 12', [-0.310461, -0.524798, 1.0]], ['2, k, 13', [-0.421838, -0.835383, 1.0]], ['2, k, 14', [-0.452363, -1.29714, 1.0]], ['2, k, 15', [-0.482466, -1.34167, 1.0]], ['2, k, 16', [-0.156597, -0.527195, 1.0]], ['2, k, 17', [-0.0741329, -0.858267, 1.0]], ['2, k, 18', [-0.105391, -1.28683, 1.0]], ['2, k, 19', [-0.0261383, -1.36914, 1.0]], ['2, k, 20', [-0.22175, 0.0132443, 1.0]], ['2, k, 21', [-0.447065, -0.467773, 1.0]], ['2, k, 22', [-0.42279, -0.369279, 1.0]], ['2, k, 23', [-0.0458019, -0.405849, 1.0]], ['2, k, 24', [-0.0705678, -0.33581, 1.0]]]
[['2, k, 0', [-0.237199, -0.547431, 1.0]], ['2, k, 1', [-0.226434, -0.23686, 1.0]], ['2, k, 2', [-0.213866, 0.0665174, 1.0]], ['2, k, 3', [-0.206838, 0.212013, 1.0]], ['2, k, 4', [-0.382123, 0.00153435, 1.0]], ['2, k, 5', [-0.575002, -0.107715, 1.0]], ['2, k, 6', [-0.512828, -0.336631, 1.0]], ['2, k, 7', [-0.474425, -0.38195, 1.0]], ['2, k, 8', [-0.0389916, 0.0173651, 1.0]], ['2, k, 9', [0.127321, -0.136816, 1.0]], ['2, k, 10', [0.0401949, -0.351752, 1.0]], ['2, k, 11', [-0.0121097, -0.382594, 1.0]], ['2, k, 12', [-0.311828, -0.538061, 1.0]], ['2, k, 13', [-0.427455, -0.844006, 1.0]], ['2, k, 14', [-0.446846, -1.27659, 1.0]], ['2, k, 15', [-0.552191, -1.33015, 1.0]], ['2, k, 16', [-0.156552, -0.543206, 1.0]], ['2, k, 17', [-0.0663758, -0.866806, 1.0]], ['2, k, 18', [-0.110292, -1.30076, 1.0]], ['2, k, 19', [-0.00846188, -1.36883, 1.0]], ['2, k, 20', [-0.217272, -0.00844492, 1.0]], ['2, k, 21', [-0.447062, -0.470365, 1.0]], ['2, k, 22', [-0.425049, -0.373019, 1.0]], ['2, k, 23', [-0.0547914, -0.415699, 1.0]], ['2, k, 24', [-0.0418726, -0.35163, 1.0]]]
[['2, k, 0', [-0.235474, -0.558631, 1.0]], ['2, k, 1', [-0.224929, -0.250576, 1.0]], ['2, k, 2', [-0.212956, 0.0500301, 1.0]], ['2, k, 3', [-0.203679, 0.198542, 1.0]], ['2, k, 4', [-0.381743, -0.0042679, 1.0]], ['2, k, 5', [-0.571072, -0.123343, 1.0]], ['2, k, 6', [-0.514367, -0.341446, 1.0]], ['2, k, 7', [-0.481213, -0.388821, 1.0]], ['2, k, 8', [-0.0373484, -6.02236e-05, 1.0]], ['2, k, 9', [0.127458, -0.152628, 1.0]], ['2, k, 10', [0.0351533, -0.358794, 1.0]], ['2, k, 11', [-0.0145346, -0.400285, 1.0]], ['2, k, 12', [-0.310109, -0.550879, 1.0]], ['2, k, 13', [-0.432346, -0.849858, 1.0]], ['2, k, 14', [-0.445946, -1.27242, 1.0]], ['2, k, 15', [-0.487213, -1.33901, 1.0]], ['2, k, 16', [-0.154943, -0.552588, 1.0]], ['2, k, 17', [-0.0589541, -0.873675, 1.0]], ['2, k, 18', [-0.108401, -1.30193, 1.0]], ['2, k, 19', [0.00991398, -1.34105, 1.0]], ['2, k, 20', [-0.216158, -0.0242477, 1.0]], ['2, k, 21', [-0.449723, -0.477976, 1.0]], ['2, k, 22', [-0.429002, -0.378392, 1.0]], ['2, k, 23', [-0.0485673, -0.488947, 1.0]], ['2, k, 24', [-0.0669552, -0.383067, 1.0]]]
[['2, k, 0', [-0.23745, -0.574268, 1.0]], ['2, k, 1', [-0.22542, -0.270827, 1.0]], ['2, k, 2', [-0.212045, 0.0249496, 1.0]], ['2, k, 3', [-0.200689, 0.16635, 1.0]], ['2, k, 4', [-0.378495, -0.0308698, 1.0]], ['2, k, 5', [-0.570647, -0.132628, 1.0]], ['2, k, 6', [-0.512251, -0.348854, 1.0]], ['2, k, 7', [-0.478727, -0.402757, 1.0]], ['2, k, 8', [-0.0380171, -0.0184484, 1.0]], ['2, k, 9', [0.12113, -0.208146, 1.0]], ['2, k, 10', [0.0154116, -0.404487, 1.0]], ['2, k, 11', [-0.0362311, -0.435098, 1.0]], ['2, k, 12', [-0.314007, -0.565312, 1.0]], ['2, k, 13', [-0.435831, -0.857264, 1.0]], ['2, k, 14', [-0.445907, -1.27473, 1.0]], ['2, k, 15', [-0.508235, -1.34648, 1.0]], ['2, k, 16', [-0.154854, -0.569158, 1.0]], ['2, k, 17', [-0.0505059, -0.885408, 1.0]], ['2, k, 18', [-0.106723, -1.33579, 1.0]], ['2, k, 19', [-0.0710029, -1.40203, 1.0]], ['2, k, 20', [-0.215609, -0.0481262, 1.0]], ['2, k, 21', [-0.45512, -0.49152, 1.0]], ['2, k, 22', [-0.419496, -0.387161, 1.0]], ['2, k, 23', [-0.0404205, -0.522405, 1.0]], ['2, k, 24', [-0.0748273, -0.428172, 1.0]]]
[['2, k, 0', [-0.241234, -0.588826, 1.0]], ['2, k, 1', [-0.228874, -0.289042, 1.0]], ['2, k, 2', [-0.215314, 0.00473374, 1.0]], ['2, k, 3', [-0.202653, 0.147606, 1.0]], ['2, k, 4', [-0.380717, -0.0462753, 1.0]], ['2, k, 5', [-0.567856, -0.156806, 1.0]], ['2, k, 6', [-0.512945, -0.388893, 1.0]], ['2, k, 7', [-0.473168, -0.433448, 1.0]], ['2, k, 8', [-0.0403379, -0.0491778, 1.0]], ['2, k, 9', [0.128859, -0.221095, 1.0]], ['2, k, 10', [0.0279683, -0.421015, 1.0]], ['2, k, 11', [-0.0300193, -0.450269, 1.0]], ['2, k, 12', [-0.3192, -0.578699, 1.0]], ['2, k, 13', [-0.43915, -0.865843, 1.0]], ['2, k, 14', [-0.445236, -1.27699, 1.0]], ['2, k, 15', [-0.550624, -1.32922, 1.0]], ['2, k, 16', [-0.157189, -0.584508, 1.0]], ['2, k, 17', [-0.0441592, -0.895722, 1.0]], ['2, k, 18', [-0.116392, -1.31495, 1.0]], ['2, k, 19', [-0.194458, -1.37402, 1.0]], ['2, k, 20', [-0.218909, -0.0679955, 1.0]], ['2, k, 21', [-0.454191, -0.524022, 1.0]], ['2, k, 22', [-0.418692, -0.420732, 1.0]], ['2, k, 23', [-0.0437464, -0.536037, 1.0]], ['2, k, 24', [-0.0688295, -0.437222, 1.0]]]
[['2, k, 0', [-0.248009, -0.61569, 1.0]], ['2, k, 1', [-0.230203, -0.317461, 1.0]], ['2, k, 2', [-0.212724, -0.0272163, 1.0]], ['2, k, 3', [-0.200095, 0.114171, 1.0]], ['2, k, 4', [-0.380441, -0.0652715, 1.0]], ['2, k, 5', [-0.570245, -0.183384, 1.0]], ['2, k, 6', [-0.5157, -0.397118, 1.0]], ['2, k, 7', [-0.476453, -0.447505, 1.0]], ['2, k, 8', [-0.0407919, -0.058025, 1.0]], ['2, k, 9', [0.130276, -0.223705, 1.0]], ['2, k, 10', [0.0414851, -0.42805, 1.0]], ['2, k, 11', [-0.0176856, -0.461897, 1.0]], ['2, k, 12', [-0.324386, -0.60654, 1.0]], ['2, k, 13', [-0.438533, -0.862876, 1.0]], ['2, k, 14', [-0.441621, -1.27798, 1.0]], ['2, k, 15', [-0.465721, -1.34222, 1.0]], ['2, k, 16', [-0.165593, -0.609846, 1.0]], ['2, k, 17', [-0.0376777, -0.896467, 1.0]], ['2, k, 18', [-0.104446, -1.30154, 1.0]], ['2, k, 19', [-0.00401586, -1.36766, 1.0]], ['2, k, 20', [-0.217329, -0.0976591, 1.0]], ['2, k, 21', [-0.45641, -0.533337, 1.0]], ['2, k, 22', [-0.42372, -0.426319, 1.0]], ['2, k, 23', [-0.0382388, -0.545083, 1.0]], ['2, k, 24', [-0.0573767, -0.440111, 1.0]]]
[['2, k, 0', [-0.248947, -0.620978, 1.0]], ['2, k, 1', [-0.230997, -0.331573, 1.0]], ['2, k, 2', [-0.212086, -0.0513403, 1.0]], ['2, k, 3', [-0.198691, 0.102032, 1.0]], ['2, k, 4', [-0.378995, -0.0879179, 1.0]], ['2, k, 5', [-0.571897, -0.185943, 1.0]], ['2, k, 6', [-0.522728, -0.402593, 1.0]], ['2, k, 7', [-0.483472, -0.458886, 1.0]], ['2, k, 8', [-0.041826, -0.101732, 1.0]], ['2, k, 9', [0.13823, -0.240634, 1.0]], ['2, k, 10', [0.0351821, -0.436747, 1.0]], ['2, k, 11', [-0.0163085, -0.473074, 1.0]], ['2, k, 12', [-0.324844, -0.611616, 1.0]], ['2, k, 13', [-0.465134, -0.796537, 1.0]], ['2, k, 14', [-0.468767, -1.253, 1.0]], ['2, k, 15', [-0.457854, -1.31487, 1.0]], ['2, k, 16', [-0.167004, -0.615309, 1.0]], ['2, k, 17', [0.0142194, -0.827252, 1.0]], ['2, k, 18', [-0.0231825, -1.2909, 1.0]], ['2, k, 19', [0.0487387, -1.38169, 1.0]], ['2, k, 20', [-0.217082, -0.120646, 1.0]], ['2, k, 21', [-0.455469, -0.541228, 1.0]], ['2, k, 22', [-0.428297, -0.451575, 1.0]], ['2, k, 23', [-0.040375, -0.555827, 1.0]], ['2, k, 24', [-0.0674304, -0.455555, 1.0]]]
[['2, k, 0', [-0.249898, -0.642906, 1.0]], ['2, k, 1', [-0.230748, -0.353346, 1.0]], ['2, k, 2', [-0.210938, -0.0677409, 1.0]], ['2, k, 3', [-0.198591, 0.0767566, 1.0]], ['2, k, 4', [-0.375676, -0.110448, 1.0]], ['2, k, 5', [-0.572663, -0.192315, 1.0]], ['2, k, 6', [-0.522394, -0.406873, 1.0]], ['2, k, 7', [-0.486816, -0.467512, 1.0]], ['2, k, 8', [-0.0419091, -0.101293, 1.0]], ['2, k, 9', [0.142577, -0.257475, 1.0]], ['2, k, 10', [0.0497683, -0.463794, 1.0]], ['2, k, 11', [-0.0116603, -0.500005, 1.0]], ['2, k, 12', [-0.327731, -0.635556, 1.0]], ['2, k, 13', [-0.466127, -0.795947, 1.0]], ['2, k, 14', [-0.469182, -1.25294, 1.0]], ['2, k, 15', [-0.454807, -1.31568, 1.0]], ['2, k, 16', [-0.166114, -0.635017, 1.0]], ['2, k, 17', [0.0126675, -0.8277, 1.0]], ['2, k, 18', [-0.0247238, -1.29029, 1.0]], ['2, k, 19', [-0.0155493, -1.35268, 1.0]], ['2, k, 20', [-0.216073, -0.138404, 1.0]], ['2, k, 21', [-0.456368, -0.546562, 1.0]], ['2, k, 22', [-0.452514, -0.436542, 1.0]], ['2, k, 23', [-0.0404901, -0.578733, 1.0]], ['2, k, 24', [-0.0520412, -0.474765, 1.0]]]
[['2, k, 0', [-0.249469, -0.667802, 1.0]], ['2, k, 1', [-0.231858, -0.383165, 1.0]], ['2, k, 2', [-0.21362, -0.102533, 1.0]], ['2, k, 3', [-0.197157, 0.0466594, 1.0]], ['2, k, 4', [-0.372534, -0.143922, 1.0]], ['2, k, 5', [-0.570242, -0.233776, 1.0]], ['2, k, 6', [-0.518319, -0.453591, 1.0]], ['2, k, 7', [-0.473645, -0.509556, 1.0]], ['2, k, 8', [-0.0422425, -0.137811, 1.0]], ['2, k, 9', [0.144454, -0.28501, 1.0]], ['2, k, 10', [0.0499213, -0.480488, 1.0]], ['2, k, 11', [-0.00831755, -0.511929, 1.0]], ['2, k, 12', [-0.327443, -0.658916, 1.0]], ['2, k, 13', [-0.467865, -0.802738, 1.0]], ['2, k, 14', [-0.467973, -1.25722, 1.0]], ['2, k, 15', [-0.532385, -1.34114, 1.0]], ['2, k, 16', [-0.165501, -0.660469, 1.0]], ['2, k, 17', [0.0156058, -0.836348, 1.0]], ['2, k, 18', [-0.025929, -1.29555, 1.0]], ['2, k, 19', [-0.0177756, -1.35845, 1.0]], ['2, k, 20', [-0.218347, -0.172256, 1.0]], ['2, k, 21', [-0.446435, -0.592415, 1.0]], ['2, k, 22', [-0.425109, -0.48571, 1.0]], ['2, k, 23', [-0.0360627, -0.555347, 1.0]], ['2, k, 24', [-0.047267, -0.480094, 1.0]]]
