[['2, k, 0', [-0.1559128, -0.2097286, 1.0]], ['2, k, 1', [-0.142151, 0.06985342, 1.0]], ['2, k, 2', [-0.1284147, 0.342408, 1.0]], ['2, k, 3', [-0.1267045, 0.4756113, 1.0]], ['2, k, 4', [-0.2827676, 0.2529089, 1.0]], ['2, k, 5', [-0.250118, 0.07212175, 1.0]], ['2, k, 6', [-0.1298836, -0.04534038, 1.0]], ['2, k, 7', [-0.06411854, -0.1018133, 1.0]], ['2, k, 8', [0.04148348, 0.2585137, 1.0]], ['2, k, 9', [0.03208191, 0.07839373, 1.0]], ['2, k, 10', [-0.01805812, -0.03218135, 1.0]], ['2, k, 11', [-0.06126095, -0.09447502, 1.0]], ['2, k, 12', [-0.2332942, -0.2031219, 1.0]], ['2, k, 13', [-0.2408458, -0.2615466, 1.0]], ['2, k, 14', [-0.2458451, -0.6761338, 1.0]], ['2, k, 15', [-0.2350237, -0.7344854, 1.0]], ['2, k, 16', [-0.07426658, -0.2097818, 1.0]], ['2, k, 17', [0.08131064, -0.2539304, 1.0]], ['2, k, 18', [0.03458483, -0.6424943, 1.0]], ['2, k, 19', [0.05496997, -0.7176702, 1.0]], ['2, k, 20', [-0.1319232, 0.275359, 1.0]], ['2, k, 21', [-0.05032555, -0.1602104, 1.0]], ['2, k, 22', [-0.07188608, -0.1580988, 1.0]], ['2, k, 23', [-0.05255129, -0.1526204, 1.0]], ['2, k, 24', [-0.08448034, -0.1222354, 1.0]]]
[['2, k, 0', [-0.1514488, -0.1379864, 1.0]], ['2, k, 1', [-0.1392151, 0.1167986, 1.0]], ['2, k, 2', [-0.1237562, 0.3629235, 1.0]], ['2, k, 3', [-0.1144801, 0.485485, 1.0]], ['2, k, 4', [-0.2759172, 0.3511238, 1.0]], ['2, k, 5', [-0.2939178, 0.6342098, 1.0]], ['2, k, 6', [-0.1953605, 0.8313171, 1.0]], ['2, k, 7', [-0.1582173, 0.9060671, 1.0]], ['2, k, 8', [0.01085163, 0.3698869, 1.0]], ['2, k, 9', [0.009938736, 0.6468372, 1.0]], ['2, k, 10', [-0.08930089, 0.8331798, 1.0]], ['2, k, 11', [-0.1389021, 0.9016287, 1.0]], ['2, k, 12', [-0.2192032, -0.1359194, 1.0]], ['2, k, 13', [-0.246151, -0.2565654, 1.0]], ['2, k, 14', [-0.2447773, -0.6823546, 1.0]], ['2, k, 15', [-0.2342188, -0.7388335, 1.0]], ['2, k, 16', [-0.08004299, -0.1361167, 1.0]], ['2, k, 17', [0.07532004, -0.2477708, 1.0]], ['2, k, 18', [0.03335091, -0.6391333, 1.0]], ['2, k, 19', [0.05827489, -0.7163016, 1.0]], ['2, k, 20', [-0.1277744, 0.3025484, 1.0]], ['2, k, 21', [-0.1398374, 0.9800107, 1.0]], ['2, k, 22', [-0.1172411, 0.8720298, 1.0]], ['2, k, 23', [-0.1558861, 0.9720849, 1.0]], ['2, k, 24', [-0.1161056, 0.9213694, 1.0]]]
[['2, k, 0', [-0.15166, -0.1382735, 1.0]], ['2, k, 1', [-0.139652, 0.1163183, 1.0]], ['2, k, 2', [-0.1249294, 0.362552, 1.0]], ['2, k, 3', [-0.115647, 0.48511, 1.0]], ['2, k, 4', [-0.2762178, 0.3518879, 1.0]], ['2, k, 5', [-0.2973321, 0.6347317, 1.0]], ['2, k, 6', [-0.1968751, 0.8296858, 1.0]], ['2, k, 7', [-0.1586858, 0.9062883, 1.0]], ['2, k, 8', [0.01092926, 0.3694333, 1.0]], ['2, k, 9', [0.009441102, 0.6464948, 1.0]], ['2, k, 10', [-0.0890311, 0.8328205, 1.0]], ['2, k, 11', [-0.1381613, 0.8997797, 1.0]], ['2, k, 12', [-0.2192822, -0.1361148, 1.0]], ['2, k, 13', [-0.2462346, -0.256517, 1.0]], ['2, k, 14', [-0.2447553, -0.682439, 1.0]], ['2, k, 15', [-0.2342268, -0.7387033, 1.0]], ['2, k, 16', [-0.0804773, -0.1366454, 1.0]], ['2, k, 17', [0.07508464, -0.2477269, 1.0]], ['2, k, 18', [0.03352394, -0.6395187, 1.0]], ['2, k, 19', [0.05829003, -0.7157793, 1.0]], ['2, k, 20', [-0.1287152, 0.3021187, 1.0]], ['2, k, 21', [-0.1351552, 0.9807721, 1.0]], ['2, k, 22', [-0.1194328, 0.8729763, 1.0]], ['2, k, 23', [-0.1557687, 0.9705472, 1.0]], ['2, k, 24', [-0.1150521, 0.9235576, 1.0]]]
[['2, k, 0', [-0.1515326, -0.1387631, 1.0]], ['2, k, 1', [-0.1397089, 0.1160028, 1.0]], ['2, k, 2', [-0.125587, 0.3626511, 1.0]], ['2, k, 3', [-0.1163027, 0.4852148, 1.0]], ['2, k, 4', [-0.2763732, 0.3521974, 1.0]], ['2, k, 5', [-0.2957161, 0.6351746, 1.0]], ['2, k, 6', [-0.1991654, 0.827847, 1.0]], ['2, k, 7', [-0.1595457, 0.9021168, 1.0]], ['2, k, 8', [0.01100673, 0.3690191, 1.0]], ['2, k, 9', [0.006153009, 0.6511223, 1.0]], ['2, k, 10', [-0.08896697, 0.8324639, 1.0]], ['2, k, 11', [-0.1399297, 0.9053605, 1.0]], ['2, k, 12', [-0.2191751, -0.1366897, 1.0]], ['2, k, 13', [-0.2462987, -0.2565918, 1.0]], ['2, k, 14', [-0.2441242, -0.6797999, 1.0]], ['2, k, 15', [-0.2346557, -0.737976, 1.0]], ['2, k, 16', [-0.08026947, -0.1370674, 1.0]], ['2, k, 17', [0.07479523, -0.2477224, 1.0]], ['2, k, 18', [0.03334052, -0.6409027, 1.0]], ['2, k, 19', [0.05837794, -0.7161523, 1.0]], ['2, k, 20', [-0.129175, 0.3020771, 1.0]], ['2, k, 21', [-0.1403286, 0.9764608, 1.0]], ['2, k, 22', [-0.1506802, 0.8587312, 1.0]], ['2, k, 23', [-0.1553904, 0.9749041, 1.0]], ['2, k, 24', [-0.1120155, 0.9146619, 1.0]]]
[['2, k, 0', [-0.1515993, -0.1396209, 1.0]], ['2, k, 1', [-0.1388888, 0.1145737, 1.0]], ['2, k, 2', [-0.1239676, 0.3609715, 1.0]], ['2, k, 3', [-0.1146297, 0.483501, 1.0]], ['2, k, 4', [-0.2765506, 0.3525625, 1.0]], ['2, k, 5', [-0.2980455, 0.6353595, 1.0]], ['2, k, 6', [-0.2067381, 0.8160239, 1.0]], ['2, k, 7', [-0.1659301, 0.8925734, 1.0]], ['2, k, 8', [0.01114587, 0.3691919, 1.0]], ['2, k, 9', [0.008659963, 0.6372899, 1.0]], ['2, k, 10', [-0.09998974, 0.8584822, 1.0]], ['2, k, 11', [-0.142167, 0.9196867, 1.0]], ['2, k, 12', [-0.219096, -0.1377611, 1.0]], ['2, k, 13', [-0.2464227, -0.2565022, 1.0]], ['2, k, 14', [-0.2442331, -0.6799015, 1.0]], ['2, k, 15', [-0.2345418, -0.7380503, 1.0]], ['2, k, 16', [-0.08038267, -0.1377255, 1.0]], ['2, k, 17', [0.07468708, -0.2477871, 1.0]], ['2, k, 18', [0.03372428, -0.6415125, 1.0]], ['2, k, 19', [0.05796379, -0.7172861, 1.0]], ['2, k, 20', [-0.1277738, 0.3004331, 1.0]], ['2, k, 21', [-0.1324332, 0.960845, 1.0]], ['2, k, 22', [-0.1481992, 0.8603725, 1.0]], ['2, k, 23', [-0.1487259, 1.000184, 1.0]], ['2, k, 24', [-0.1210441, 0.9560012, 1.0]]]
[['2, k, 0', [-0.1513351, -0.1403696, 1.0]], ['2, k, 1', [-0.1390054, 0.1145586, 1.0]], ['2, k, 2', [-0.1257116, 0.3622308, 1.0]], ['2, k, 3', [-0.1163955, 0.4847819, 1.0]], ['2, k, 4', [-0.2764423, 0.3527695, 1.0]], ['2, k, 5', [-0.3021546, 0.6283723, 1.0]], ['2, k, 6', [-0.2057622, 0.810838, 1.0]], ['2, k, 7', [-0.1616257, 0.8923354, 1.0]], ['2, k, 8', [0.0106862, 0.3566517, 1.0]], ['2, k, 9', [0.006249722, 0.6402394, 1.0]], ['2, k, 10', [-0.09193245, 0.8479829, 1.0]], ['2, k, 11', [-0.1345301, 0.920571, 1.0]], ['2, k, 12', [-0.2189674, -0.1382698, 1.0]], ['2, k, 13', [-0.2464905, -0.2564733, 1.0]], ['2, k, 14', [-0.2443922, -0.6797654, 1.0]], ['2, k, 15', [-0.2345138, -0.7380831, 1.0]], ['2, k, 16', [-0.07980696, -0.1389241, 1.0]], ['2, k, 17', [0.07467342, -0.247717, 1.0]], ['2, k, 18', [0.03402939, -0.6413922, 1.0]], ['2, k, 19', [0.06126383, -0.7244356, 1.0]], ['2, k, 20', [-0.128896, 0.3011508, 1.0]], ['2, k, 21', [-0.1250068, 0.9598308, 1.0]], ['2, k, 22', [-0.1192036, 0.8654057, 1.0]], ['2, k, 23', [-0.1437414, 0.9980949, 1.0]], ['2, k, 24', [-0.1155707, 0.9500054, 1.0]]]
[['2, k, 0', [-0.1474239, -0.1417667, 1.0]], ['2, k, 1', [-0.1389166, 0.1145421, 1.0]], ['2, k, 2', [-0.1281594, 0.3632588, 1.0]], ['2, k, 3', [-0.1188823, 0.4858265, 1.0]], ['2, k, 4', [-0.276574, 0.3528127, 1.0]], ['2, k, 5', [-0.3054717, 0.5903704, 1.0]], ['2, k, 6', [-0.204694, 0.802838, 1.0]], ['2, k, 7', [-0.1631038, 0.8838203, 1.0]], ['2, k, 8', [0.01056703, 0.3572469, 1.0]], ['2, k, 9', [0.007764569, 0.6402525, 1.0]], ['2, k, 10', [-0.09128811, 0.8487433, 1.0]], ['2, k, 11', [-0.1320778, 0.9191226, 1.0]], ['2, k, 12', [-0.2155464, -0.1400889, 1.0]], ['2, k, 13', [-0.2465605, -0.2563757, 1.0]], ['2, k, 14', [-0.2446023, -0.6794694, 1.0]], ['2, k, 15', [-0.2344925, -0.7378649, 1.0]], ['2, k, 16', [-0.07520381, -0.1397581, 1.0]], ['2, k, 17', [0.07457284, -0.2480027, 1.0]], ['2, k, 18', [0.03400947, -0.6557866, 1.0]], ['2, k, 19', [0.06125373, -0.7346619, 1.0]], ['2, k, 20', [-0.1302506, 0.3017445, 1.0]], ['2, k, 21', [-0.134815, 0.9491329, 1.0]], ['2, k, 22', [-0.1386306, 0.8619034, 1.0]], ['2, k, 23', [-0.1376051, 0.9938895, 1.0]], ['2, k, 24', [-0.1066145, 0.9352803, 1.0]]]
[['2, k, 0', [-0.1502514, -0.1403612, 1.0]], ['2, k, 1', [-0.1398476, 0.1155426, 1.0]], ['2, k, 2', [-0.1284369, 0.3640729, 1.0]], ['2, k, 3', [-0.1191626, 0.4866537, 1.0]], ['2, k, 4', [-0.2766667, 0.3528902, 1.0]], ['2, k, 5', [-0.3046357, 0.6047032, 1.0]], ['2, k, 6', [-0.1963896, 0.7985647, 1.0]], ['2, k, 7', [-0.1561382, 0.8790388, 1.0]], ['2, k, 8', [0.01026941, 0.3574277, 1.0]], ['2, k, 9', [0.008989729, 0.6393834, 1.0]], ['2, k, 10', [-0.08439909, 0.8419285, 1.0]], ['2, k, 11', [-0.1279264, 0.9158778, 1.0]], ['2, k, 12', [-0.2184508, -0.1385159, 1.0]], ['2, k, 13', [-0.2466755, -0.2564439, 1.0]], ['2, k, 14', [-0.2449737, -0.6767741, 1.0]], ['2, k, 15', [-0.2346919, -0.7362504, 1.0]], ['2, k, 16', [-0.07791936, -0.1384871, 1.0]], ['2, k, 17', [0.07457047, -0.2479846, 1.0]], ['2, k, 18', [0.03358977, -0.6630143, 1.0]], ['2, k, 19', [0.06012115, -0.7395753, 1.0]], ['2, k, 20', [-0.1307908, 0.3027054, 1.0]], ['2, k, 21', [-0.1120483, 0.9384812, 1.0]], ['2, k, 22', [-0.1115022, 0.8508543, 1.0]], ['2, k, 23', [-0.1367648, 0.9878495, 1.0]], ['2, k, 24', [-0.110702, 0.9609444, 1.0]]]
[['2, k, 0', [-0.153088, -0.1374763, 1.0]], ['2, k, 1', [-0.1410786, 0.1175005, 1.0]], ['2, k, 2', [-0.1286893, 0.3654192, 1.0]], ['2, k, 3', [-0.1194164, 0.4880166, 1.0]], ['2, k, 4', [-0.2767648, 0.3528657, 1.0]], ['2, k, 5', [-0.2907033, 0.629884, 1.0]], ['2, k, 6', [-0.1815386, 0.827704, 1.0]], ['2, k, 7', [-0.1402995, 0.8933046, 1.0]], ['2, k, 8', [0.01022944, 0.3554086, 1.0]], ['2, k, 9', [0.01434956, 0.6346124, 1.0]], ['2, k, 10', [-0.08054857, 0.8355066, 1.0]], ['2, k, 11', [-0.1249993, 0.9059184, 1.0]], ['2, k, 12', [-0.2215185, -0.1346914, 1.0]], ['2, k, 13', [-0.2468694, -0.2563941, 1.0]], ['2, k, 14', [-0.2449774, -0.6787867, 1.0]], ['2, k, 15', [-0.2345153, -0.7368706, 1.0]], ['2, k, 16', [-0.08048629, -0.1364445, 1.0]], ['2, k, 17', [0.07454503, -0.2478226, 1.0]], ['2, k, 18', [0.03277466, -0.6581947, 1.0]], ['2, k, 19', [0.05798287, -0.7349045, 1.0]], ['2, k, 20', [-0.1313926, 0.3042761, 1.0]], ['2, k, 21', [-0.1168569, 0.9632676, 1.0]], ['2, k, 22', [-0.1046939, 0.8605707, 1.0]], ['2, k, 23', [-0.1324025, 0.979399, 1.0]], ['2, k, 24', [-0.1040932, 0.9477438, 1.0]]]
[['2, k, 0', [-0.1534804, -0.1369161, 1.0]], ['2, k, 1', [-0.1412649, 0.1183833, 1.0]], ['2, k, 2', [-0.128573, 0.3669319, 1.0]], ['2, k, 3', [-0.119295, 0.4895529, 1.0]], ['2, k, 4', [-0.277638, 0.3491532, 1.0]], ['2, k, 5', [-0.2858441, 0.6244171, 1.0]], ['2, k, 6', [-0.1655697, 0.8325689, 1.0]], ['2, k, 7', [-0.1319374, 0.8842265, 1.0]], ['2, k, 8', [0.01001949, 0.3540441, 1.0]], ['2, k, 9', [0.01421453, 0.6298007, 1.0]], ['2, k, 10', [-0.07550696, 0.8285302, 1.0]], ['2, k, 11', [-0.1188841, 0.9012159, 1.0]], ['2, k, 12', [-0.2219291, -0.1341894, 1.0]], ['2, k, 13', [-0.2469157, -0.2563099, 1.0]], ['2, k, 14', [-0.245014, -0.6786254, 1.0]], ['2, k, 15', [-0.2345192, -0.736679, 1.0]], ['2, k, 16', [-0.08084498, -0.1358358, 1.0]], ['2, k, 17', [0.07446571, -0.2478264, 1.0]], ['2, k, 18', [0.03350719, -0.6538578, 1.0]], ['2, k, 19', [0.05479538, -0.7319146, 1.0]], ['2, k, 20', [-0.1314522, 0.3056563, 1.0]], ['2, k, 21', [-0.1099028, 0.9576618, 1.0]], ['2, k, 22', [-0.09416501, 0.8461123, 1.0]], ['2, k, 23', [-0.1243892, 0.9749858, 1.0]], ['2, k, 24', [-0.09504498, 0.9251158, 1.0]]]
[['2, k, 0', [-0.1545148, -0.1363264, 1.0]], ['2, k, 1', [-0.1420406, 0.1190183, 1.0]], ['2, k, 2', [-0.1290672, 0.3675291, 1.0]], ['2, k, 3', [-0.1197972, 0.4901544, 1.0]], ['2, k, 4', [-0.2779737, 0.3464337, 1.0]], ['2, k, 5', [-0.2929381, 0.5710187, 1.0]], ['2, k, 6', [-0.1614141, 0.8212988, 1.0]], ['2, k, 7', [-0.1283268, 0.873198, 1.0]], ['2, k, 8', [0.01007487, 0.3539054, 1.0]], ['2, k, 9', [0.0253183, 0.5868398, 1.0]], ['2, k, 10', [-0.07101231, 0.8205207, 1.0]], ['2, k, 11', [-0.1120151, 0.8928438, 1.0]], ['2, k, 12', [-0.2228789, -0.1337162, 1.0]], ['2, k, 13', [-0.2469525, -0.2563383, 1.0]], ['2, k, 14', [-0.2450856, -0.6793116, 1.0]], ['2, k, 15', [-0.2344635, -0.7370765, 1.0]], ['2, k, 16', [-0.08191821, -0.1351519, 1.0]], ['2, k, 17', [0.07438152, -0.2478482, 1.0]], ['2, k, 18', [0.03435334, -0.6515443, 1.0]], ['2, k, 19', [0.05562732, -0.728752, 1.0]], ['2, k, 20', [-0.1320931, 0.3063017, 1.0]], ['2, k, 21', [-0.0998281, 0.9427898, 1.0]], ['2, k, 22', [-0.09138486, 0.8362932, 1.0]], ['2, k, 23', [-0.1219801, 0.9670378, 1.0]], ['2, k, 24', [-0.08978387, 0.9227979, 1.0]]]
[['2, k, 0', [-0.1541225, -0.1362275, 1.0]], ['2, k, 1', [-0.1418019, 0.1193003, 1.0]], ['2, k, 2', [-0.1292347, 0.3680878, 1.0]], ['2, k, 3', [-0.119965, 0.4907115, 1.0]], ['2, k, 4', [-0.2772771, 0.3556281, 1.0]], ['2, k, 5', [-0.2544711, 0.6068574, 1.0]], ['2, k, 6', [-0.1366774, 0.8119306, 1.0]], ['2, k, 7', [-0.1086796, 0.8579089, 1.0]], ['2, k, 8', [0.01143738, 0.3521927, 1.0]], ['2, k, 9', [0.02891113, 0.5710763, 1.0]], ['2, k, 10', [-0.05783358, 0.7562426, 1.0]], ['2, k, 11', [-0.09452401, 0.83812, 1.0]], ['2, k, 12', [-0.2224402, -0.1334344, 1.0]], ['2, k, 13', [-0.2472135, -0.2560481, 1.0]], ['2, k, 14', [-0.2448036, -0.67729, 1.0]], ['2, k, 15', [-0.2347041, -0.7356184, 1.0]], ['2, k, 16', [-0.08153113, -0.1352309, 1.0]], ['2, k, 17', [0.07423984, -0.2479051, 1.0]], ['2, k, 18', [0.03442584, -0.6511458, 1.0]], ['2, k, 19', [0.05538625, -0.7275161, 1.0]], ['2, k, 20', [-0.1321922, 0.3067988, 1.0]], ['2, k, 21', [-0.08869783, 0.9305257, 1.0]], ['2, k, 22', [-0.07393953, 0.8146574, 1.0]], ['2, k, 23', [-0.1127915, 0.8951212, 1.0]], ['2, k, 24', [-0.07742204, 0.8757836, 1.0]]]
[['2, k, 0', [-0.1546058, -0.136322, 1.0]], ['2, k, 1', [-0.1418261, 0.1193427, 1.0]], ['2, k, 2', [-0.1289494, 0.3685527, 1.0]], ['2, k, 3', [-0.1196718, 0.4911805, 1.0]], ['2, k, 4', [-0.287385, 0.3651698, 1.0]], ['2, k, 5', [-0.2500238, 0.6088974, 1.0]], ['2, k, 6', [-0.1300888, 0.7974289, 1.0]], ['2, k, 7', [-0.1025099, 0.8415417, 1.0]], ['2, k, 8', [0.009531694, 0.3354348, 1.0]], ['2, k, 9', [0.01659441, 0.5780714, 1.0]], ['2, k, 10', [-0.0597447, 0.75541, 1.0]], ['2, k, 11', [-0.09819297, 0.8662181, 1.0]], ['2, k, 12', [-0.2227468, -0.1328807, 1.0]], ['2, k, 13', [-0.2474741, -0.2559471, 1.0]], ['2, k, 14', [-0.2447044, -0.6772631, 1.0]], ['2, k, 15', [-0.2347473, -0.7356777, 1.0]], ['2, k, 16', [-0.08233929, -0.1360699, 1.0]], ['2, k, 17', [0.07413602, -0.2478412, 1.0]], ['2, k, 18', [0.03428603, -0.6507005, 1.0]], ['2, k, 19', [0.0553743, -0.7268661, 1.0]], ['2, k, 20', [-0.13208, 0.3071237, 1.0]], ['2, k, 21', [-0.08429755, 0.9113991, 1.0]], ['2, k, 22', [-0.07095759, 0.7983518, 1.0]], ['2, k, 23', [-0.1022818, 0.9405506, 1.0]], ['2, k, 24', [-0.0688014, 0.8631649, 1.0]]]
[['2, k, 0', [-0.1548643, -0.1388901, 1.0]], ['2, k, 1', [-0.1416994, 0.1185817, 1.0]], ['2, k, 2', [-0.1283007, 0.3681371, 1.0]], ['2, k, 3', [-0.1190074, 0.4907489, 1.0]], ['2, k, 4', [-0.2815539, 0.3403956, 1.0]], ['2, k, 5', [-0.2426916, 0.5660151, 1.0]], ['2, k, 6', [-0.1232899, 0.7629179, 1.0]], ['2, k, 7', [-0.09504418, 0.8086565, 1.0]], ['2, k, 8', [0.01347038, 0.3302136, 1.0]], ['2, k, 9', [0.01981708, 0.5509774, 1.0]], ['2, k, 10', [-0.05312276, 0.7296327, 1.0]], ['2, k, 11', [-0.08947334, 0.8181837, 1.0]], ['2, k, 12', [-0.2231928, -0.1351874, 1.0]], ['2, k, 13', [-0.2478483, -0.2559479, 1.0]], ['2, k, 14', [-0.2448126, -0.6771131, 1.0]], ['2, k, 15', [-0.2346823, -0.7357481, 1.0]], ['2, k, 16', [-0.08236659, -0.1388243, 1.0]], ['2, k, 17', [0.07401486, -0.2478453, 1.0]], ['2, k, 18', [0.03418341, -0.6505554, 1.0]], ['2, k, 19', [0.05520166, -0.7265941, 1.0]], ['2, k, 20', [-0.1316496, 0.3066249, 1.0]], ['2, k, 21', [-0.07606204, 0.8763205, 1.0]], ['2, k, 22', [-0.06275789, 0.7665089, 1.0]], ['2, k, 23', [-0.0887991, 0.8874951, 1.0]], ['2, k, 24', [-0.06158382, 0.8255657, 1.0]]]
[['2, k, 0', [-0.1531413, -0.1497229, 1.0]], ['2, k, 1', [-0.1416867, 0.1168016, 1.0]], ['2, k, 2', [-0.1291783, 0.3695318, 1.0]], ['2, k, 3', [-0.1198994, 0.4921568, 1.0]], ['2, k, 4', [-0.2788804, 0.3223495, 1.0]], ['2, k, 5', [-0.2364776, 0.5366742, 1.0]], ['2, k, 6', [-0.1371235, 0.7083069, 1.0]], ['2, k, 7', [-0.08327221, 0.7973514, 1.0]], ['2, k, 8', [0.0114332, 0.3016662, 1.0]], ['2, k, 9', [0.01794597, 0.5219821, 1.0]], ['2, k, 10', [-0.03882944, 0.6764354, 1.0]], ['2, k, 11', [-0.08374845, 0.7837352, 1.0]], ['2, k, 12', [-0.2230301, -0.1447784, 1.0]], ['2, k, 13', [-0.2479822, -0.2559895, 1.0]], ['2, k, 14', [-0.2448451, -0.6769546, 1.0]], ['2, k, 15', [-0.2346821, -0.7358232, 1.0]], ['2, k, 16', [-0.07886116, -0.1507844, 1.0]], ['2, k, 17', [0.07404901, -0.2477974, 1.0]], ['2, k, 18', [0.03416861, -0.6494214, 1.0]], ['2, k, 19', [0.0587967, -0.7286226, 1.0]], ['2, k, 20', [-0.1321857, 0.3070016, 1.0]], ['2, k, 21', [-0.06955156, 0.8713828, 1.0]], ['2, k, 22', [-0.05647567, 0.7606459, 1.0]], ['2, k, 23', [-0.08163813, 0.8506179, 1.0]], ['2, k, 24', [-0.05669317, 0.7975063, 1.0]]]
[['2, k, 0', [-0.1536059, -0.1528777, 1.0]], ['2, k, 1', [-0.1418452, 0.1156467, 1.0]], ['2, k, 2', [-0.1292736, 0.3701768, 1.0]], ['2, k, 3', [-0.1199958, 0.4928121, 1.0]], ['2, k, 4', [-0.2776885, 0.312887, 1.0]], ['2, k, 5', [-0.2338345, 0.5000708, 1.0]], ['2, k, 6', [-0.141463, 0.6590916, 1.0]], ['2, k, 7', [-0.07950307, 0.7559273, 1.0]], ['2, k, 8', [0.0125332, 0.2861895, 1.0]], ['2, k, 9', [0.01971549, 0.4831344, 1.0]], ['2, k, 10', [-0.03143748, 0.6388795, 1.0]], ['2, k, 11', [-0.07815307, 0.7420679, 1.0]], ['2, k, 12', [-0.2241485, -0.147349, 1.0]], ['2, k, 13', [-0.2480982, -0.2559216, 1.0]], ['2, k, 14', [-0.2447237, -0.6763471, 1.0]], ['2, k, 15', [-0.2347556, -0.7355914, 1.0]], ['2, k, 16', [-0.07860338, -0.154478, 1.0]], ['2, k, 17', [0.07409705, -0.2478261, 1.0]], ['2, k, 18', [0.03420729, -0.6491252, 1.0]], ['2, k, 19', [0.060534, -0.7295244, 1.0]], ['2, k, 20', [-0.1323103, 0.3073444, 1.0]], ['2, k, 21', [-0.06606719, 0.8231738, 1.0]], ['2, k, 22', [-0.05280095, 0.7127148, 1.0]], ['2, k, 23', [-0.07976913, 0.8083418, 1.0]], ['2, k, 24', [-0.04610096, 0.7359436, 1.0]]]
[['2, k, 0', [-0.1536658, -0.1563593, 1.0]], ['2, k, 1', [-0.1413923, 0.1137506, 1.0]], ['2, k, 2', [-0.1288704, 0.3702857, 1.0]], ['2, k, 3', [-0.1195836, 0.4929221, 1.0]], ['2, k, 4', [-0.2748963, 0.2964183, 1.0]], ['2, k, 5', [-0.2268154, 0.4452193, 1.0]], ['2, k, 6', [-0.1305794, 0.6058778, 1.0]], ['2, k, 7', [-0.07303873, 0.7139242, 1.0]], ['2, k, 8', [0.01808916, 0.2883178, 1.0]], ['2, k, 9', [0.04137881, 0.4306369, 1.0]], ['2, k, 10', [-0.01905641, 0.5859062, 1.0]], ['2, k, 11', [-0.07309935, 0.6474526, 1.0]], ['2, k, 12', [-0.22473, -0.1515577, 1.0]], ['2, k, 13', [-0.2481278, -0.2558499, 1.0]], ['2, k, 14', [-0.2442126, -0.6733299, 1.0]], ['2, k, 15', [-0.2350066, -0.7344407, 1.0]], ['2, k, 16', [-0.07828995, -0.1571335, 1.0]], ['2, k, 17', [0.07422934, -0.247652, 1.0]], ['2, k, 18', [0.03411495, -0.6484824, 1.0]], ['2, k, 19', [0.05782316, -0.7258638, 1.0]], ['2, k, 20', [-0.1319399, 0.3072141, 1.0]], ['2, k, 21', [-0.06276263, 0.7779068, 1.0]], ['2, k, 22', [-0.04754771, 0.69151, 1.0]], ['2, k, 23', [-0.08762383, 0.6951854, 1.0]], ['2, k, 24', [-0.0465587, 0.6848366, 1.0]]]
[['2, k, 0', [-0.1527856, -0.1599175, 1.0]], ['2, k, 1', [-0.1397639, 0.1115173, 1.0]], ['2, k, 2', [-0.126424, 0.3703698, 1.0]], ['2, k, 3', [-0.1170852, 0.4930038, 1.0]], ['2, k, 4', [-0.2748893, 0.2961468, 1.0]], ['2, k, 5', [-0.2431144, 0.4212841, 1.0]], ['2, k, 6', [-0.1283084, 0.5620894, 1.0]], ['2, k, 7', [-0.06879456, 0.651641, 1.0]], ['2, k, 8', [0.018742, 0.2887777, 1.0]], ['2, k, 9', [0.043368, 0.4217094, 1.0]], ['2, k, 10', [-0.02398588, 0.5512378, 1.0]], ['2, k, 11', [-0.07096195, 0.635977, 1.0]], ['2, k, 12', [-0.2244531, -0.1549149, 1.0]], ['2, k, 13', [-0.2481109, -0.2558584, 1.0]], ['2, k, 14', [-0.2440965, -0.6732514, 1.0]], ['2, k, 15', [-0.2350212, -0.7345808, 1.0]], ['2, k, 16', [-0.07680834, -0.1607416, 1.0]], ['2, k, 17', [0.07453381, -0.2475232, 1.0]], ['2, k, 18', [0.0338917, -0.6479515, 1.0]], ['2, k, 19', [0.05697881, -0.7251282, 1.0]], ['2, k, 20', [-0.1298763, 0.3067552, 1.0]], ['2, k, 21', [-0.05400665, 0.7113735, 1.0]], ['2, k, 22', [-0.04219994, 0.6160195, 1.0]], ['2, k, 23', [-0.07088251, 0.6980709, 1.0]], ['2, k, 24', [-0.04415054, 0.6215172, 1.0]]]
