[['2, k, 0', [0.1109504, -0.5081853, 1.0]], ['2, k, 1', [0.1327421, -0.2768052, 1.0]], ['2, k, 2', [0.153711, -0.04956058, 1.0]], ['2, k, 3', [0.1887839, 0.09311008, 1.0]], ['2, k, 4', [-0.02038185, -0.1158561, 1.0]], ['2, k, 5', [-0.08128934, -0.3063242, 1.0]], ['2, k, 6', [-0.006948572, -0.4255255, 1.0]], ['2, k, 7', [0.01244797, -0.443987, 1.0]], ['2, k, 8', [0.3133745, -0.1557832, 1.0]], ['2, k, 9', [0.3366624, -0.3487244, 1.0]], ['2, k, 10', [0.2284613, -0.4071265, 1.0]], ['2, k, 11', [0.192338, -0.4326442, 1.0]], ['2, k, 12', [0.02365717, -0.490741, 1.0]], ['2, k, 13', [-0.1176994, -0.5358714, 1.0]], ['2, k, 14', [-0.1666167, -0.8782775, 1.0]], ['2, k, 15', [-0.196171, -0.9281647, 1.0]], ['2, k, 16', [0.195027, -0.5118732, 1.0]], ['2, k, 17', [0.2573574, -0.5219719, 1.0]], ['2, k, 18', [0.2127697, -0.9114967, 1.0]], ['2, k, 19', [0.1736254, -0.9748123, 1.0]], ['2, k, 20', [0.1485647, -0.1058479, 1.0]], ['2, k, 21', [0.06677142, -0.4813057, 1.0]], ['2, k, 22', [0.0602525, -0.4360655, 1.0]], ['2, k, 23', [0.1378132, -0.4533873, 1.0]], ['2, k, 24', [0.2348893, -0.4435612, 1.0]]]
[['2, k, 0', [0.09898484, -0.5052773, 1.0]], ['2, k, 1', [0.1259409, -0.2724241, 1.0]], ['2, k, 2', [0.14965, -0.04349526, 1.0]], ['2, k, 3', [0.1730489, 0.09761664, 1.0]], ['2, k, 4', [-0.032618, -0.1200562, 1.0]], ['2, k, 5', [-0.07948079, -0.3090109, 1.0]], ['2, k, 6', [0.06123377, -0.4141742, 1.0]], ['2, k, 7', [0.1513367, -0.4889211, 1.0]], ['2, k, 8', [0.3042313, -0.1464402, 1.0]], ['2, k, 9', [0.3367348, -0.3479831, 1.0]], ['2, k, 10', [0.2497391, -0.4186921, 1.0]], ['2, k, 11', [0.2049019, -0.4435582, 1.0]], ['2, k, 12', [0.009244356, -0.4876056, 1.0]], ['2, k, 13', [-0.02753714, -0.5352884, 1.0]], ['2, k, 14', [0.03115371, -0.9090335, 1.0]], ['2, k, 15', [0.04253425, -0.9760458, 1.0]], ['2, k, 16', [0.1858806, -0.5111989, 1.0]], ['2, k, 17', [0.2533671, -0.5301619, 1.0]], ['2, k, 18', [0.206156, -0.9106495, 1.0]], ['2, k, 19', [0.2123253, -0.9431408, 1.0]], ['2, k, 20', [0.1439469, -0.1002511, 1.0]], ['2, k, 21', [0.2051367, -0.5276536, 1.0]], ['2, k, 22', [0.1298749, -0.5483787, 1.0]], ['2, k, 23', [0.1746778, -0.4794354, 1.0]], ['2, k, 24', [0.2784057, -0.4376231, 1.0]]]
[['2, k, 0', [0.09889306, -0.5053614, 1.0]], ['2, k, 1', [0.1257852, -0.2724926, 1.0]], ['2, k, 2', [0.1495864, -0.04354646, 1.0]], ['2, k, 3', [0.1730343, 0.09760536, 1.0]], ['2, k, 4', [-0.03432719, -0.1203594, 1.0]], ['2, k, 5', [-0.07971784, -0.3092334, 1.0]], ['2, k, 6', [0.06080015, -0.4141677, 1.0]], ['2, k, 7', [0.1414426, -0.4791926, 1.0]], ['2, k, 8', [0.301823, -0.14623, 1.0]], ['2, k, 9', [0.3359765, -0.3467894, 1.0]], ['2, k, 10', [0.1911929, -0.4180427, 1.0]], ['2, k, 11', [0.1594318, -0.44622, 1.0]], ['2, k, 12', [0.009047199, -0.4878057, 1.0]], ['2, k, 13', [-0.0284639, -0.5352118, 1.0]], ['2, k, 14', [0.03042521, -0.9086859, 1.0]], ['2, k, 15', [0.03912465, -0.9411146, 1.0]], ['2, k, 16', [0.1858377, -0.5111719, 1.0]], ['2, k, 17', [0.2528639, -0.5307954, 1.0]], ['2, k, 18', [0.205639, -0.9103243, 1.0]], ['2, k, 19', [0.2117613, -0.9428174, 1.0]], ['2, k, 20', [0.1438649, -0.100302, 1.0]], ['2, k, 21', [0.2051893, -0.5219809, 1.0]], ['2, k, 22', [0.1304024, -0.5073604, 1.0]], ['2, k, 23', [0.123236, -0.4560533, 1.0]], ['2, k, 24', [0.1986588, -0.4591577, 1.0]]]
[['2, k, 0', [0.09890518, -0.5053828, 1.0]], ['2, k, 1', [0.125751, -0.2724926, 1.0]], ['2, k, 2', [0.1495794, -0.04351379, 1.0]], ['2, k, 3', [0.1730951, 0.09774931, 1.0]], ['2, k, 4', [-0.03495162, -0.120493, 1.0]], ['2, k, 5', [-0.07958968, -0.3086073, 1.0]], ['2, k, 6', [0.06038598, -0.4136655, 1.0]], ['2, k, 7', [0.1392967, -0.479549, 1.0]], ['2, k, 8', [0.3024828, -0.146369, 1.0]], ['2, k, 9', [0.3355699, -0.3456356, 1.0]], ['2, k, 10', [0.1896342, -0.4138824, 1.0]], ['2, k, 11', [0.1595055, -0.4428421, 1.0]], ['2, k, 12', [0.009065565, -0.4878701, 1.0]], ['2, k, 13', [-0.0295572, -0.534889, 1.0]], ['2, k, 14', [0.02908204, -0.9088202, 1.0]], ['2, k, 15', [0.03774182, -0.9412505, 1.0]], ['2, k, 16', [0.1858771, -0.5111379, 1.0]], ['2, k, 17', [0.2527641, -0.5308887, 1.0]], ['2, k, 18', [0.2056695, -0.9103571, 1.0]], ['2, k, 19', [0.2117316, -0.9428548, 1.0]], ['2, k, 20', [0.1438418, -0.1002761, 1.0]], ['2, k, 21', [0.2059157, -0.5212366, 1.0]], ['2, k, 22', [0.1419638, -0.507529, 1.0]], ['2, k, 23', [0.1236031, -0.4547485, 1.0]], ['2, k, 24', [0.1849822, -0.4694452, 1.0]]]
[['2, k, 0', [0.09888738, -0.5053896, 1.0]], ['2, k, 1', [0.1257232, -0.2724795, 1.0]], ['2, k, 2', [0.1496628, -0.04346969, 1.0]], ['2, k, 3', [0.1734107, 0.09804439, 1.0]], ['2, k, 4', [-0.03532622, -0.120571, 1.0]], ['2, k, 5', [-0.07966366, -0.30853, 1.0]], ['2, k, 6', [0.0600845, -0.4135097, 1.0]], ['2, k, 7', [0.1515509, -0.4909392, 1.0]], ['2, k, 8', [0.3026639, -0.1463033, 1.0]], ['2, k, 9', [0.3363903, -0.3491105, 1.0]], ['2, k, 10', [0.2495694, -0.4164746, 1.0]], ['2, k, 11', [0.2064313, -0.4421572, 1.0]], ['2, k, 12', [0.009039545, -0.4879013, 1.0]], ['2, k, 13', [-0.03105577, -0.5344174, 1.0]], ['2, k, 14', [0.02851099, -0.9086605, 1.0]], ['2, k, 15', [0.03715065, -0.9410948, 1.0]], ['2, k, 16', [0.1858515, -0.5110142, 1.0]], ['2, k, 17', [0.2527568, -0.530884, 1.0]], ['2, k, 18', [0.2056326, -0.9104005, 1.0]], ['2, k, 19', [0.2116667, -0.9429024, 1.0]], ['2, k, 20', [0.1438756, -0.1002375, 1.0]], ['2, k, 21', [0.2055301, -0.5301582, 1.0]], ['2, k, 22', [0.08029693, -0.5104817, 1.0]], ['2, k, 23', [0.1824404, -0.474243, 1.0]], ['2, k, 24', [0.2792453, -0.435915, 1.0]]]
[['2, k, 0', [0.09894788, -0.505295, 1.0]], ['2, k, 1', [0.1258159, -0.2724039, 1.0]], ['2, k, 2', [0.1500345, -0.04348838, 1.0]], ['2, k, 3', [0.1740371, 0.0982312, 1.0]], ['2, k, 4', [-0.03256393, -0.1198721, 1.0]], ['2, k, 5', [-0.07945991, -0.308863, 1.0]], ['2, k, 6', [0.06023774, -0.4135978, 1.0]], ['2, k, 7', [0.151863, -0.4896374, 1.0]], ['2, k, 8', [0.304108, -0.1467281, 1.0]], ['2, k, 9', [0.3356913, -0.3463197, 1.0]], ['2, k, 10', [0.2503551, -0.4168348, 1.0]], ['2, k, 11', [0.2083599, -0.4432333, 1.0]], ['2, k, 12', [0.009182345, -0.4874445, 1.0]], ['2, k, 13', [-0.03429966, -0.5337163, 1.0]], ['2, k, 14', [0.02754423, -0.9086384, 1.0]], ['2, k, 15', [0.02045053, -0.9667941, 1.0]], ['2, k, 16', [0.1858831, -0.5110041, 1.0]], ['2, k, 17', [0.2529054, -0.5308647, 1.0]], ['2, k, 18', [0.205672, -0.9104375, 1.0]], ['2, k, 19', [0.2115445, -0.9429463, 1.0]], ['2, k, 20', [0.1441638, -0.1002208, 1.0]], ['2, k, 21', [0.2070564, -0.530118, 1.0]], ['2, k, 22', [0.07978211, -0.5044534, 1.0]], ['2, k, 23', [0.1844466, -0.4759339, 1.0]], ['2, k, 24', [0.2799243, -0.4363246, 1.0]]]
[['2, k, 0', [0.09906584, -0.505181, 1.0]], ['2, k, 1', [0.1258529, -0.272256, 1.0]], ['2, k, 2', [0.1500855, -0.04332048, 1.0]], ['2, k, 3', [0.174964, 0.09840884, 1.0]], ['2, k, 4', [-0.03322868, -0.1200296, 1.0]], ['2, k, 5', [-0.07938003, -0.3091125, 1.0]], ['2, k, 6', [0.06030673, -0.41367, 1.0]], ['2, k, 7', [0.1519326, -0.4901606, 1.0]], ['2, k, 8', [0.3046092, -0.1466698, 1.0]], ['2, k, 9', [0.3357223, -0.3454982, 1.0]], ['2, k, 10', [0.2513801, -0.4172051, 1.0]], ['2, k, 11', [0.2168646, -0.4392522, 1.0]], ['2, k, 12', [0.009402204, -0.4872936, 1.0]], ['2, k, 13', [-0.03815693, -0.5335777, 1.0]], ['2, k, 14', [0.02537069, -0.9086133, 1.0]], ['2, k, 15', [0.02281339, -0.9674467, 1.0]], ['2, k, 16', [0.1859619, -0.5107923, 1.0]], ['2, k, 17', [0.2530703, -0.5308484, 1.0]], ['2, k, 18', [0.2057005, -0.9104341, 1.0]], ['2, k, 19', [0.2116152, -0.94295, 1.0]], ['2, k, 20', [0.1442119, -0.1000503, 1.0]], ['2, k, 21', [0.2074261, -0.5310568, 1.0]], ['2, k, 22', [0.08100209, -0.5098346, 1.0]], ['2, k, 23', [0.1974235, -0.4814766, 1.0]], ['2, k, 24', [0.271787, -0.4304595, 1.0]]]
[['2, k, 0', [0.09926417, -0.5045957, 1.0]], ['2, k, 1', [0.1261628, -0.2718234, 1.0]], ['2, k, 2', [0.1507416, -0.04304432, 1.0]], ['2, k, 3', [0.1761969, 0.09899507, 1.0]], ['2, k, 4', [-0.02858865, -0.1183746, 1.0]], ['2, k, 5', [-0.07880102, -0.3086978, 1.0]], ['2, k, 6', [0.06050004, -0.414124, 1.0]], ['2, k, 7', [0.1525518, -0.4926638, 1.0]], ['2, k, 8', [0.3070255, -0.1460346, 1.0]], ['2, k, 9', [0.3358181, -0.3446324, 1.0]], ['2, k, 10', [0.2525508, -0.4177121, 1.0]], ['2, k, 11', [0.2182975, -0.439603, 1.0]], ['2, k, 12', [0.009826077, -0.4866256, 1.0]], ['2, k, 13', [-0.0419272, -0.5341599, 1.0]], ['2, k, 14', [0.02208189, -0.9076016, 1.0]], ['2, k, 15', [0.02813294, -0.9707249, 1.0]], ['2, k, 16', [0.1860008, -0.5100802, 1.0]], ['2, k, 17', [0.2536295, -0.5299551, 1.0]], ['2, k, 18', [0.2057534, -0.9107711, 1.0]], ['2, k, 19', [0.2122139, -0.9432844, 1.0]], ['2, k, 20', [0.1447725, -0.09972966, 1.0]], ['2, k, 21', [0.2072391, -0.5336851, 1.0]], ['2, k, 22', [0.08389236, -0.5212119, 1.0]], ['2, k, 23', [0.1989048, -0.4805363, 1.0]], ['2, k, 24', [0.2759325, -0.4305103, 1.0]]]
[['2, k, 0', [0.09936421, -0.504454, 1.0]], ['2, k, 1', [0.1262838, -0.2714949, 1.0]], ['2, k, 2', [0.1510421, -0.04253841, 1.0]], ['2, k, 3', [0.1771658, 0.09944801, 1.0]], ['2, k, 4', [-0.02721377, -0.1175819, 1.0]], ['2, k, 5', [-0.07836463, -0.3083998, 1.0]], ['2, k, 6', [0.05908251, -0.4156479, 1.0]], ['2, k, 7', [0.1523976, -0.4929343, 1.0]], ['2, k, 8', [0.3078471, -0.1459681, 1.0]], ['2, k, 9', [0.3368193, -0.3439525, 1.0]], ['2, k, 10', [0.2535183, -0.4168444, 1.0]], ['2, k, 11', [0.2200062, -0.4387929, 1.0]], ['2, k, 12', [0.009944628, -0.4865537, 1.0]], ['2, k, 13', [-0.04650851, -0.5349246, 1.0]], ['2, k, 14', [0.01690619, -0.904548, 1.0]], ['2, k, 15', [0.01161488, -0.9646482, 1.0]], ['2, k, 16', [0.1860499, -0.5096872, 1.0]], ['2, k, 17', [0.254436, -0.5285717, 1.0]], ['2, k, 18', [0.2063174, -0.9117844, 1.0]], ['2, k, 19', [0.2129538, -0.9443018, 1.0]], ['2, k, 20', [0.1450248, -0.09926303, 1.0]], ['2, k, 21', [0.2077637, -0.533935, 1.0]], ['2, k, 22', [0.08657968, -0.5247772, 1.0]], ['2, k, 23', [0.2001823, -0.4794502, 1.0]], ['2, k, 24', [0.2880867, -0.4303159, 1.0]]]
[['2, k, 0', [0.09965514, -0.5031652, 1.0]], ['2, k, 1', [0.1265762, -0.2707746, 1.0]], ['2, k, 2', [0.1515519, -0.0421208, 1.0]], ['2, k, 3', [0.1781505, 0.09978002, 1.0]], ['2, k, 4', [-0.02476791, -0.1164832, 1.0]], ['2, k, 5', [-0.07802351, -0.3083437, 1.0]], ['2, k, 6', [0.05935213, -0.4158109, 1.0]], ['2, k, 7', [0.1525067, -0.493166, 1.0]], ['2, k, 8', [0.3083709, -0.1461252, 1.0]], ['2, k, 9', [0.3375767, -0.3429596, 1.0]], ['2, k, 10', [0.2551278, -0.4167667, 1.0]], ['2, k, 11', [0.2218879, -0.4385057, 1.0]], ['2, k, 12', [0.00999806, -0.484971, 1.0]], ['2, k, 13', [-0.05125502, -0.5367392, 1.0]], ['2, k, 14', [0.0005868744, -0.8972933, 1.0]], ['2, k, 15', [0.0102687, -0.9298142, 1.0]], ['2, k, 16', [0.1866124, -0.5083408, 1.0]], ['2, k, 17', [0.2550273, -0.5272042, 1.0]], ['2, k, 18', [0.2063982, -0.9121253, 1.0]], ['2, k, 19', [0.2130523, -0.9446571, 1.0]], ['2, k, 20', [0.1454658, -0.09877846, 1.0]], ['2, k, 21', [0.207935, -0.5340449, 1.0]], ['2, k, 22', [0.08462701, -0.5203214, 1.0]], ['2, k, 23', [0.2042814, -0.4834058, 1.0]], ['2, k, 24', [0.286119, -0.4304349, 1.0]]]
[['2, k, 0', [0.09629958, -0.5028005, 1.0]], ['2, k, 1', [0.1257884, -0.2705013, 1.0]], ['2, k, 2', [0.1517773, -0.04195677, 1.0]], ['2, k, 3', [0.1789131, 0.09974292, 1.0]], ['2, k, 4', [-0.02348338, -0.1160063, 1.0]], ['2, k, 5', [-0.07778618, -0.3082586, 1.0]], ['2, k, 6', [0.05556656, -0.4197025, 1.0]], ['2, k, 7', [0.1517093, -0.4990571, 1.0]], ['2, k, 8', [0.3093526, -0.1463396, 1.0]], ['2, k, 9', [0.3379613, -0.3425199, 1.0]], ['2, k, 10', [0.2401168, -0.4043683, 1.0]], ['2, k, 11', [0.2045751, -0.430945, 1.0]], ['2, k, 12', [0.007513066, -0.4841392, 1.0]], ['2, k, 13', [-0.05457171, -0.5363455, 1.0]], ['2, k, 14', [-0.01395714, -0.8918743, 1.0]], ['2, k, 15', [-0.003780862, -0.9243991, 1.0]], ['2, k, 16', [0.1822784, -0.5085261, 1.0]], ['2, k, 17', [0.2554009, -0.5260966, 1.0]], ['2, k, 18', [0.2066011, -0.9124998, 1.0]], ['2, k, 19', [0.187954, -0.9771252, 1.0]], ['2, k, 20', [0.1455028, -0.09861851, 1.0]], ['2, k, 21', [0.2038304, -0.5460966, 1.0]], ['2, k, 22', [0.08683855, -0.5387352, 1.0]], ['2, k, 23', [0.15188, -0.4563042, 1.0]], ['2, k, 24', [0.2529749, -0.4322603, 1.0]]]
[['2, k, 0', [0.09409462, -0.503503, 1.0]], ['2, k, 1', [0.1254656, -0.2705075, 1.0]], ['2, k, 2', [0.1527752, -0.04155495, 1.0]], ['2, k, 3', [0.1801225, 0.09993939, 1.0]], ['2, k, 4', [-0.02241296, -0.1151789, 1.0]], ['2, k, 5', [-0.07758497, -0.3082613, 1.0]], ['2, k, 6', [0.05556218, -0.4196987, 1.0]], ['2, k, 7', [0.1514335, -0.4990875, 1.0]], ['2, k, 8', [0.3101836, -0.1465569, 1.0]], ['2, k, 9', [0.3384773, -0.3424191, 1.0]], ['2, k, 10', [0.2462798, -0.4068404, 1.0]], ['2, k, 11', [0.2116394, -0.4333823, 1.0]], ['2, k, 12', [0.00682449, -0.4843668, 1.0]], ['2, k, 13', [-0.05887967, -0.5347809, 1.0]], ['2, k, 14', [-0.03583797, -0.8868263, 1.0]], ['2, k, 15', [-0.1049327, -0.9422233, 1.0]], ['2, k, 16', [0.177884, -0.5098314, 1.0]], ['2, k, 17', [0.2560071, -0.524014, 1.0]], ['2, k, 18', [0.2069805, -0.9129083, 1.0]], ['2, k, 19', [0.1869716, -0.9767244, 1.0]], ['2, k, 20', [0.1459832, -0.09837395, 1.0]], ['2, k, 21', [0.2039029, -0.5442177, 1.0]], ['2, k, 22', [0.08734711, -0.5350224, 1.0]], ['2, k, 23', [0.1657062, -0.4623168, 1.0]], ['2, k, 24', [0.2489919, -0.437577, 1.0]]]
[['2, k, 0', [0.09413076, -0.5033303, 1.0]], ['2, k, 1', [0.1255349, -0.2704263, 1.0]], ['2, k, 2', [0.1531709, -0.04154666, 1.0]], ['2, k, 3', [0.181526, 0.09971767, 1.0]], ['2, k, 4', [-0.02165949, -0.1149327, 1.0]], ['2, k, 5', [-0.07745107, -0.3083143, 1.0]], ['2, k, 6', [0.05419123, -0.4210085, 1.0]], ['2, k, 7', [0.1522162, -0.500187, 1.0]], ['2, k, 8', [0.3118968, -0.1469001, 1.0]], ['2, k, 9', [0.3392412, -0.3442084, 1.0]], ['2, k, 10', [0.2461428, -0.4065751, 1.0]], ['2, k, 11', [0.211338, -0.4324252, 1.0]], ['2, k, 12', [0.006786979, -0.4841962, 1.0]], ['2, k, 13', [-0.06490038, -0.5340648, 1.0]], ['2, k, 14', [-0.05414848, -0.883884, 1.0]], ['2, k, 15', [-0.09334879, -0.9196345, 1.0]], ['2, k, 16', [0.178146, -0.5095937, 1.0]], ['2, k, 17', [0.2563165, -0.5230281, 1.0]], ['2, k, 18', [0.2075817, -0.9131948, 1.0]], ['2, k, 19', [0.1856158, -0.9754878, 1.0]], ['2, k, 20', [0.1462869, -0.09833337, 1.0]], ['2, k, 21', [0.2044554, -0.5441087, 1.0]], ['2, k, 22', [0.09070613, -0.5344723, 1.0]], ['2, k, 23', [0.1600893, -0.4604746, 1.0]], ['2, k, 24', [0.2545648, -0.4346815, 1.0]]]
[['2, k, 0', [0.09454412, -0.5029565, 1.0]], ['2, k, 1', [0.1259983, -0.2701789, 1.0]], ['2, k, 2', [0.1542664, -0.04141008, 1.0]], ['2, k, 3', [0.18303, 0.0998827, 1.0]], ['2, k, 4', [-0.02085393, -0.1148272, 1.0]], ['2, k, 5', [-0.07715357, -0.3082633, 1.0]], ['2, k, 6', [0.05328061, -0.4220901, 1.0]], ['2, k, 7', [0.1519708, -0.5019101, 1.0]], ['2, k, 8', [0.3124141, -0.147077, 1.0]], ['2, k, 9', [0.3396962, -0.3481039, 1.0]], ['2, k, 10', [0.2351491, -0.4035379, 1.0]], ['2, k, 11', [0.1981609, -0.4290792, 1.0]], ['2, k, 12', [0.006959636, -0.4838473, 1.0]], ['2, k, 13', [-0.07351662, -0.5351778, 1.0]], ['2, k, 14', [-0.07479841, -0.8833191, 1.0]], ['2, k, 15', [-0.09720033, -0.9250741, 1.0]], ['2, k, 16', [0.1791013, -0.5091086, 1.0]], ['2, k, 17', [0.2565038, -0.522395, 1.0]], ['2, k, 18', [0.2088583, -0.913754, 1.0]], ['2, k, 19', [0.1824343, -0.9753288, 1.0]], ['2, k, 20', [0.1472353, -0.09814283, 1.0]], ['2, k, 21', [0.2051137, -0.5452728, 1.0]], ['2, k, 22', [0.09020822, -0.5431507, 1.0]], ['2, k, 23', [0.1432464, -0.4483201, 1.0]], ['2, k, 24', [0.2431847, -0.4361151, 1.0]]]
[['2, k, 0', [0.0953256, -0.5020678, 1.0]], ['2, k, 1', [0.1262107, -0.2699762, 1.0]], ['2, k, 2', [0.1544006, -0.0414628, 1.0]], ['2, k, 3', [0.1837489, 0.09974375, 1.0]], ['2, k, 4', [-0.02008838, -0.1146864, 1.0]], ['2, k, 5', [-0.07715938, -0.3080629, 1.0]], ['2, k, 6', [-0.00391358, -0.4268323, 1.0]], ['2, k, 7', [0.02232508, -0.447666, 1.0]], ['2, k, 8', [0.3129735, -0.1474041, 1.0]], ['2, k, 9', [0.3402905, -0.3491134, 1.0]], ['2, k, 10', [0.2492763, -0.4061468, 1.0]], ['2, k, 11', [0.2160558, -0.4299043, 1.0]], ['2, k, 12', [0.007208114, -0.4828897, 1.0]], ['2, k, 13', [-0.08096705, -0.5353951, 1.0]], ['2, k, 14', [-0.1025445, -0.8805202, 1.0]], ['2, k, 15', [-0.1481581, -0.9173689, 1.0]], ['2, k, 16', [0.180925, -0.5080669, 1.0]], ['2, k, 17', [0.2568203, -0.5212678, 1.0]], ['2, k, 18', [0.2095188, -0.913509, 1.0]], ['2, k, 19', [0.1784778, -0.9766534, 1.0]], ['2, k, 20', [0.1473785, -0.09814009, 1.0]], ['2, k, 21', [0.06620946, -0.4923572, 1.0]], ['2, k, 22', [-0.02619318, -0.4412171, 1.0]], ['2, k, 23', [0.1716805, -0.4566064, 1.0]], ['2, k, 24', [0.2581022, -0.4336739, 1.0]]]
[['2, k, 0', [0.09659605, -0.501415, 1.0]], ['2, k, 1', [0.1268371, -0.2697668, 1.0]], ['2, k, 2', [0.1548871, -0.04156929, 1.0]], ['2, k, 3', [0.1843255, 0.0995445, 1.0]], ['2, k, 4', [-0.01917038, -0.1142443, 1.0]], ['2, k, 5', [-0.07683975, -0.3078139, 1.0]], ['2, k, 6', [0.001714837, -0.4238844, 1.0]], ['2, k, 7', [0.03089325, -0.4564886, 1.0]], ['2, k, 8', [0.3136105, -0.1478464, 1.0]], ['2, k, 9', [0.3408996, -0.3497668, 1.0]], ['2, k, 10', [0.2234863, -0.4138224, 1.0]], ['2, k, 11', [0.1886474, -0.4397886, 1.0]], ['2, k, 12', [0.00769858, -0.4824243, 1.0]], ['2, k, 13', [-0.09014531, -0.5368081, 1.0]], ['2, k, 14', [-0.1280826, -0.8791394, 1.0]], ['2, k, 15', [-0.1643234, -0.920745, 1.0]], ['2, k, 16', [0.1833504, -0.5072211, 1.0]], ['2, k, 17', [0.2573588, -0.5205657, 1.0]], ['2, k, 18', [0.2110487, -0.9136472, 1.0]], ['2, k, 19', [0.1755963, -0.9756283, 1.0]], ['2, k, 20', [0.1479092, -0.09816584, 1.0]], ['2, k, 21', [0.07893698, -0.4981197, 1.0]], ['2, k, 22', [-0.007827166, -0.4583193, 1.0]], ['2, k, 23', [0.1342793, -0.4609051, 1.0]], ['2, k, 24', [0.2273357, -0.4514286, 1.0]]]
[['2, k, 0', [0.09868564, -0.5009792, 1.0]], ['2, k, 1', [0.1277833, -0.2696281, 1.0]], ['2, k, 2', [0.1553268, -0.04167224, 1.0]], ['2, k, 3', [0.1846688, 0.09948824, 1.0]], ['2, k, 4', [-0.01829595, -0.1143409, 1.0]], ['2, k, 5', [-0.07673639, -0.3075141, 1.0]], ['2, k, 6', [0.0004421779, -0.4252364, 1.0]], ['2, k, 7', [0.02921384, -0.4584457, 1.0]], ['2, k, 8', [0.3141098, -0.1482206, 1.0]], ['2, k, 9', [0.3411838, -0.3498115, 1.0]], ['2, k, 10', [0.2069676, -0.4237009, 1.0]], ['2, k, 11', [0.1720373, -0.4498768, 1.0]], ['2, k, 12', [0.008901748, -0.4821243, 1.0]], ['2, k, 13', [-0.09986726, -0.5374153, 1.0]], ['2, k, 14', [-0.1670897, -0.8742527, 1.0]], ['2, k, 15', [-0.1529812, -0.906841, 1.0]], ['2, k, 16', [0.1863953, -0.5066141, 1.0]], ['2, k, 17', [0.2580472, -0.5210979, 1.0]], ['2, k, 18', [0.212053, -0.9137529, 1.0]], ['2, k, 19', [0.2204952, -0.9462541, 1.0]], ['2, k, 20', [0.1484779, -0.09821718, 1.0]], ['2, k, 21', [0.09038381, -0.4927228, 1.0]], ['2, k, 22', [-0.03237403, -0.4544092, 1.0]], ['2, k, 23', [0.130345, -0.4615621, 1.0]], ['2, k, 24', [0.2170519, -0.464576, 1.0]]]
[['2, k, 0', [0.09899385, -0.50102, 1.0]], ['2, k, 1', [0.1280175, -0.2696246, 1.0]], ['2, k, 2', [0.1555789, -0.0417212, 1.0]], ['2, k, 3', [0.1851801, 0.09933087, 1.0]], ['2, k, 4', [-0.01788996, -0.1145639, 1.0]], ['2, k, 5', [-0.07645928, -0.3075698, 1.0]], ['2, k, 6', [0.001893486, -0.4243509, 1.0]], ['2, k, 7', [0.02834925, -0.4584917, 1.0]], ['2, k, 8', [0.3142076, -0.1483393, 1.0]], ['2, k, 9', [0.3414238, -0.3484661, 1.0]], ['2, k, 10', [0.2500905, -0.40455, 1.0]], ['2, k, 11', [0.2160664, -0.4295276, 1.0]], ['2, k, 12', [0.009081176, -0.4821697, 1.0]], ['2, k, 13', [-0.1107986, -0.5377827, 1.0]], ['2, k, 14', [-0.1854696, -0.8673946, 1.0]], ['2, k, 15', [-0.233801, -0.9192623, 1.0]], ['2, k, 16', [0.1868042, -0.5066452, 1.0]], ['2, k, 17', [0.2583452, -0.5217294, 1.0]], ['2, k, 18', [0.2121524, -0.9136747, 1.0]], ['2, k, 19', [0.2208837, -0.9461677, 1.0]], ['2, k, 20', [0.1487412, -0.09824034, 1.0]], ['2, k, 21', [0.08757599, -0.4928696, 1.0]], ['2, k, 22', [-0.03079761, -0.4558631, 1.0]], ['2, k, 23', [0.1669402, -0.4535128, 1.0]], ['2, k, 24', [0.2582586, -0.4344926, 1.0]]]
[['2, k, 0', [0.09981428, -0.5006369, 1.0]], ['2, k, 1', [0.1285225, -0.2696101, 1.0]], ['2, k, 2', [0.1559516, -0.04199301, 1.0]], ['2, k, 3', [0.1854023, 0.09903833, 1.0]], ['2, k, 4', [-0.01759043, -0.1148987, 1.0]], ['2, k, 5', [-0.07690901, -0.3074041, 1.0]], ['2, k, 6', [0.002668256, -0.4234862, 1.0]], ['2, k, 7', [0.02869929, -0.4587556, 1.0]], ['2, k, 8', [0.3142457, -0.148701, 1.0]], ['2, k, 9', [0.3412486, -0.3470615, 1.0]], ['2, k, 10', [0.2334852, -0.3993658, 1.0]], ['2, k, 11', [0.1967423, -0.4276323, 1.0]], ['2, k, 12', [0.009535877, -0.4817359, 1.0]], ['2, k, 13', [-0.1178747, -0.5381285, 1.0]], ['2, k, 14', [-0.2127596, -0.8690921, 1.0]], ['2, k, 15', [-0.1974508, -0.9017731, 1.0]], ['2, k, 16', [0.1878613, -0.5062894, 1.0]], ['2, k, 17', [0.2582221, -0.5215624, 1.0]], ['2, k, 18', [0.2124601, -0.9127938, 1.0]], ['2, k, 19', [0.2213982, -0.9453185, 1.0]], ['2, k, 20', [0.1491445, -0.0984396, 1.0]], ['2, k, 21', [0.0897935, -0.4905652, 1.0]], ['2, k, 22', [-0.03156618, -0.458407, 1.0]], ['2, k, 23', [0.1413806, -0.4450464, 1.0]], ['2, k, 24', [0.234965, -0.4396689, 1.0]]]
