[[0, 0, 0, 0, 1.0], [1, 451.355, 242.852, 0.859775, 1.0], [2, 427.8, 241.35, 0.82343, 1.0], [3, 405.792, 216.378, 0.788425, 1.0], [4, 404.304, 175.275, 0.823934, 1.0], [5, 476.275, 247.226, 0.780038, 1.0], [6, 504.246, 228.169, 0.829485, 1.0], [7, 508.621, 191.398, 0.857135, 1.0], [8, 451.32, 332.395, 0.785543, 1.0], [9, 430.835, 332.365, 0.720944, 1.0], [10, 427.777, 405.78, 0.883871, 1.0], [11, 416.126, 476.37, 0.88778, 1.0], [12, 466.032, 332.395, 0.741431, 1.0], [13, 466.028, 404.413, 0.89172, 1.0], [14, 474.799, 474.903, 0.862568, 1.0], [15, 449.919, 217.878, 0.0551251, 1.0], [16, 0, 0, 0, 1.0], [17, 442.608, 220.783, 0.131894, 1.0], [18, 0, 0, 0, 1.0], [19, 480.762, 499.859, 0.816656, 1.0], [20, 488.075, 496.891, 0.860684, 1.0], [21, 466.088, 480.755, 0.741242, 1.0], [22, 404.373, 501.317, 0.810835, 1.0], [23, 395.566, 498.346, 0.783363, 1.0], [24, 417.654, 485.14, 0.806757, 1.0]]
[[0, 449.913, 209.062, 0.389883, 1.0], [1, 451.355, 239.909, 0.905395, 1.0], [2, 420.521, 239.853, 0.831227, 1.0], [3, 385.293, 264.933, 0.871222, 1.0], [4, 404.303, 303.024, 0.883411, 1.0], [5, 479.252, 241.291, 0.838525, 1.0], [6, 511.653, 275.102, 0.933712, 1.0], [7, 491.05, 310.291, 0.87518, 1.0], [8, 449.888, 330.909, 0.761704, 1.0], [9, 429.366, 329.468, 0.7623, 1.0], [10, 424.924, 404.385, 0.85147, 1.0], [11, 416.129, 476.345, 0.897203, 1.0], [12, 464.629, 330.917, 0.769265, 1.0], [13, 464.655, 404.346, 0.90923, 1.0], [14, 474.818, 476.311, 0.869852, 1.0], [15, 444.033, 204.612, 0.400844, 1.0], [16, 454.328, 204.63, 0.414748, 1.0], [17, 438.146, 206.13, 0.362426, 1.0], [18, 464.62, 206.11, 0.507086, 1.0], [19, 480.74, 499.892, 0.820612, 1.0], [20, 488.099, 498.291, 0.867388, 1.0], [21, 467.507, 482.227, 0.729105, 1.0], [22, 404.354, 501.317, 0.817293, 1.0], [23, 395.558, 498.343, 0.780604, 1.0], [24, 419.047, 485.092, 0.763156, 1.0]]
[[0, 449.909, 209.035, 0.446732, 1.0], [1, 451.35, 239.906, 0.904367, 1.0], [2, 420.514, 239.86, 0.834318, 1.0], [3, 385.3, 264.936, 0.869154, 1.0], [4, 404.31, 303.034, 0.884551, 1.0], [5, 477.851, 239.944, 0.838871, 1.0], [6, 511.644, 275.108, 0.936014, 1.0], [7, 491.022, 310.293, 0.879948, 1.0], [8, 449.879, 330.903, 0.757213, 1.0], [9, 429.359, 329.466, 0.765638, 1.0], [10, 424.931, 404.387, 0.853333, 1.0], [11, 416.129, 476.342, 0.898369, 1.0], [12, 464.623, 330.906, 0.767774, 1.0], [13, 464.655, 404.347, 0.905989, 1.0], [14, 474.817, 476.307, 0.869987, 1.0], [15, 444.017, 204.59, 0.459534, 1.0], [16, 454.327, 204.603, 0.475294, 1.0], [17, 438.115, 206.107, 0.403644, 1.0], [18, 464.628, 206.089, 0.546522, 1.0], [19, 480.738, 499.892, 0.819411, 1.0], [20, 488.098, 498.292, 0.867256, 1.0], [21, 467.508, 482.22, 0.728677, 1.0], [22, 404.352, 501.317, 0.817549, 1.0], [23, 395.556, 498.343, 0.781834, 1.0], [24, 419.048, 485.089, 0.762388, 1.0]]
[[0, 451.306, 209.034, 0.453317, 1.0], [1, 451.351, 239.904, 0.902605, 1.0], [2, 420.516, 239.857, 0.832957, 1.0], [3, 385.266, 264.922, 0.882728, 1.0], [4, 404.304, 303.027, 0.883644, 1.0], [5, 477.852, 239.945, 0.837683, 1.0], [6, 511.643, 275.117, 0.936265, 1.0], [7, 491.02, 310.29, 0.878673, 1.0], [8, 449.876, 330.906, 0.756538, 1.0], [9, 429.357, 329.467, 0.764145, 1.0], [10, 424.914, 404.404, 0.851616, 1.0], [11, 416.126, 476.347, 0.897923, 1.0], [12, 464.622, 330.912, 0.768606, 1.0], [13, 464.646, 404.344, 0.910198, 1.0], [14, 474.82, 476.3, 0.870399, 1.0], [15, 444.025, 204.591, 0.470937, 1.0], [16, 454.337, 204.6, 0.478494, 1.0], [17, 438.127, 206.105, 0.418477, 1.0], [18, 464.625, 206.087, 0.539109, 1.0], [19, 480.737, 499.891, 0.820409, 1.0], [20, 488.099, 498.291, 0.867422, 1.0], [21, 467.513, 482.212, 0.727506, 1.0], [22, 404.351, 501.32, 0.816722, 1.0], [23, 395.555, 498.346, 0.783705, 1.0], [24, 419.046, 485.096, 0.766066, 1.0]]
[[0, 451.33, 209.06, 0.457649, 1.0], [1, 451.36, 239.91, 0.902894, 1.0], [2, 420.521, 239.856, 0.832976, 1.0], [3, 385.253, 264.927, 0.883847, 1.0], [4, 404.295, 303.033, 0.880035, 1.0], [5, 479.254, 241.299, 0.838159, 1.0], [6, 511.644, 275.121, 0.937015, 1.0], [7, 491.005, 310.292, 0.882857, 1.0], [8, 449.862, 329.49, 0.751331, 1.0], [9, 429.348, 329.46, 0.764944, 1.0], [10, 424.914, 404.396, 0.850641, 1.0], [11, 416.127, 476.343, 0.897452, 1.0], [12, 464.611, 330.912, 0.770268, 1.0], [13, 464.645, 404.337, 0.909219, 1.0], [14, 474.821, 476.297, 0.870248, 1.0], [15, 444.05, 204.617, 0.473175, 1.0], [16, 455.75, 204.626, 0.484624, 1.0], [17, 438.138, 206.127, 0.431522, 1.0], [18, 464.634, 206.103, 0.5311, 1.0], [19, 480.736, 499.893, 0.819512, 1.0], [20, 488.1, 498.293, 0.866771, 1.0], [21, 467.511, 482.21, 0.726101, 1.0], [22, 404.352, 501.317, 0.81701, 1.0], [23, 395.556, 498.344, 0.781429, 1.0], [24, 419.05, 485.096, 0.76425, 1.0]]
[[0, 451.354, 207.616, 0.463999, 1.0], [1, 451.36, 239.907, 0.902524, 1.0], [2, 420.523, 239.854, 0.831604, 1.0], [3, 383.863, 264.94, 0.881704, 1.0], [4, 404.287, 303.029, 0.88047, 1.0], [5, 479.256, 241.295, 0.836775, 1.0], [6, 511.644, 275.131, 0.939421, 1.0], [7, 491.005, 310.298, 0.883982, 1.0], [8, 449.859, 329.488, 0.749974, 1.0], [9, 429.339, 329.453, 0.764121, 1.0], [10, 424.908, 404.386, 0.849108, 1.0], [11, 416.127, 476.34, 0.900298, 1.0], [12, 464.615, 330.914, 0.77062, 1.0], [13, 464.642, 404.338, 0.911048, 1.0], [14, 474.823, 476.299, 0.871758, 1.0], [15, 445.486, 204.57, 0.465867, 1.0], [16, 455.778, 204.585, 0.476383, 1.0], [17, 438.149, 206.092, 0.440208, 1.0], [18, 464.651, 206.071, 0.528002, 1.0], [19, 480.736, 499.892, 0.819846, 1.0], [20, 488.1, 498.292, 0.868116, 1.0], [21, 467.517, 482.211, 0.72434, 1.0], [22, 404.351, 501.32, 0.817103, 1.0], [23, 395.554, 498.346, 0.78318, 1.0], [24, 419.05, 485.091, 0.767056, 1.0]]
[[0, 451.327, 207.615, 0.462272, 1.0], [1, 451.357, 239.907, 0.901315, 1.0], [2, 420.528, 239.856, 0.829522, 1.0], [3, 383.847, 266.291, 0.883287, 1.0], [4, 404.285, 303.03, 0.878654, 1.0], [5, 477.852, 241.296, 0.840684, 1.0], [6, 511.633, 275.127, 0.938132, 1.0], [7, 490.995, 310.305, 0.886512, 1.0], [8, 449.856, 329.488, 0.747284, 1.0], [9, 429.338, 329.452, 0.761374, 1.0], [10, 424.896, 404.396, 0.846571, 1.0], [11, 416.123, 476.347, 0.898456, 1.0], [12, 464.612, 330.908, 0.768773, 1.0], [13, 464.642, 404.345, 0.910892, 1.0], [14, 474.827, 476.294, 0.872482, 1.0], [15, 444.045, 204.571, 0.46961, 1.0], [16, 455.747, 204.586, 0.480203, 1.0], [17, 438.133, 206.097, 0.427672, 1.0], [18, 464.631, 206.074, 0.532956, 1.0], [19, 480.737, 499.889, 0.820076, 1.0], [20, 488.103, 498.291, 0.867016, 1.0], [21, 467.52, 482.207, 0.725116, 1.0], [22, 404.35, 501.321, 0.815902, 1.0], [23, 395.552, 498.347, 0.784147, 1.0], [24, 419.045, 485.099, 0.772448, 1.0]]
[[0, 451.304, 209.048, 0.435738, 1.0], [1, 451.343, 239.907, 0.897176, 1.0], [2, 420.512, 239.855, 0.83094, 1.0], [3, 383.841, 264.94, 0.887264, 1.0], [4, 404.287, 303.028, 0.881448, 1.0], [5, 477.838, 241.289, 0.843124, 1.0], [6, 511.594, 275.137, 0.948178, 1.0], [7, 489.593, 310.324, 0.898686, 1.0], [8, 449.858, 329.463, 0.746975, 1.0], [9, 429.34, 328.01, 0.760123, 1.0], [10, 424.908, 404.382, 0.849076, 1.0], [11, 416.121, 476.352, 0.897142, 1.0], [12, 464.611, 329.475, 0.768584, 1.0], [13, 464.638, 404.321, 0.907572, 1.0], [14, 474.823, 476.307, 0.873197, 1.0], [15, 444.02, 204.605, 0.451452, 1.0], [16, 454.329, 204.613, 0.460668, 1.0], [17, 438.111, 206.119, 0.404461, 1.0], [18, 464.617, 206.094, 0.506686, 1.0], [19, 480.74, 499.894, 0.822154, 1.0], [20, 488.105, 498.296, 0.873975, 1.0], [21, 467.511, 482.219, 0.731736, 1.0], [22, 404.348, 501.326, 0.814802, 1.0], [23, 395.549, 498.352, 0.78603, 1.0], [24, 419.043, 485.103, 0.772604, 1.0]]
[[0, 451.32, 209.051, 0.446099, 1.0], [1, 451.345, 239.907, 0.898594, 1.0], [2, 420.518, 239.847, 0.828051, 1.0], [3, 383.84, 266.291, 0.885855, 1.0], [4, 402.919, 303.018, 0.875656, 1.0], [5, 477.839, 241.3, 0.844275, 1.0], [6, 511.568, 275.146, 0.954175, 1.0], [7, 489.576, 310.333, 0.905252, 1.0], [8, 449.842, 329.483, 0.742942, 1.0], [9, 429.32, 328.022, 0.760117, 1.0], [10, 424.894, 404.391, 0.846261, 1.0], [11, 416.122, 476.352, 0.897753, 1.0], [12, 464.603, 330.906, 0.770689, 1.0], [13, 464.633, 404.327, 0.908848, 1.0], [14, 474.818, 476.298, 0.871728, 1.0], [15, 444.039, 204.605, 0.458941, 1.0], [16, 454.347, 204.618, 0.468988, 1.0], [17, 438.125, 206.112, 0.415104, 1.0], [18, 464.631, 206.099, 0.513385, 1.0], [19, 480.739, 499.897, 0.82271, 1.0], [20, 488.103, 498.297, 0.874246, 1.0], [21, 467.504, 482.201, 0.73242, 1.0], [22, 404.347, 501.327, 0.81502, 1.0], [23, 395.548, 498.353, 0.786735, 1.0], [24, 419.046, 485.1, 0.771819, 1.0]]
[[0, 449.904, 207.622, 0.457163, 1.0], [1, 451.346, 239.911, 0.897833, 1.0], [2, 420.517, 239.844, 0.826845, 1.0], [3, 383.816, 266.303, 0.889644, 1.0], [4, 402.908, 303.019, 0.872805, 1.0], [5, 477.841, 241.315, 0.844349, 1.0], [6, 511.548, 275.162, 0.960097, 1.0], [7, 489.534, 310.337, 0.922329, 1.0], [8, 449.832, 330.924, 0.747451, 1.0], [9, 429.319, 329.467, 0.765265, 1.0], [10, 424.898, 404.373, 0.845504, 1.0], [11, 416.124, 476.351, 0.896557, 1.0], [12, 464.594, 330.938, 0.779348, 1.0], [13, 464.624, 404.32, 0.909379, 1.0], [14, 474.817, 476.291, 0.871517, 1.0], [15, 444.003, 204.577, 0.472833, 1.0], [16, 454.317, 204.588, 0.48229, 1.0], [17, 438.105, 206.098, 0.406646, 1.0], [18, 464.611, 206.084, 0.536497, 1.0], [19, 480.742, 499.898, 0.819934, 1.0], [20, 488.101, 498.296, 0.872377, 1.0], [21, 467.5, 482.188, 0.733223, 1.0], [22, 404.352, 501.32, 0.817671, 1.0], [23, 395.553, 498.347, 0.787593, 1.0], [24, 419.049, 485.103, 0.768643, 1.0]]
[[0, 449.91, 207.619, 0.479313, 1.0], [1, 451.345, 239.932, 0.897047, 1.0], [2, 420.518, 239.864, 0.83376, 1.0], [3, 383.791, 264.93, 0.901826, 1.0], [4, 402.884, 303.014, 0.86801, 1.0], [5, 477.843, 241.338, 0.841618, 1.0], [6, 511.537, 275.172, 0.963691, 1.0], [7, 488.158, 310.348, 0.929836, 1.0], [8, 448.411, 330.954, 0.751015, 1.0], [9, 429.292, 330.909, 0.77222, 1.0], [10, 423.478, 404.364, 0.844486, 1.0], [11, 416.133, 476.338, 0.90091, 1.0], [12, 464.564, 332.367, 0.796596, 1.0], [13, 464.615, 404.316, 0.907717, 1.0], [14, 474.817, 476.289, 0.872392, 1.0], [15, 444.001, 204.578, 0.499197, 1.0], [16, 454.326, 204.586, 0.505391, 1.0], [17, 438.095, 206.108, 0.428726, 1.0], [18, 464.611, 206.085, 0.550539, 1.0], [19, 480.741, 499.896, 0.819528, 1.0], [20, 488.101, 498.295, 0.871863, 1.0], [21, 467.503, 482.177, 0.728664, 1.0], [22, 404.358, 501.31, 0.821221, 1.0], [23, 395.56, 498.339, 0.785171, 1.0], [24, 419.062, 483.693, 0.765588, 1.0]]
[[0, 451.305, 207.593, 0.498564, 1.0], [1, 451.323, 239.921, 0.895165, 1.0], [2, 420.498, 239.86, 0.835166, 1.0], [3, 383.78, 264.938, 0.902087, 1.0], [4, 402.885, 303.014, 0.867785, 1.0], [5, 477.817, 241.323, 0.85138, 1.0], [6, 511.526, 275.167, 0.961863, 1.0], [7, 488.142, 310.359, 0.937741, 1.0], [8, 446.982, 332.357, 0.750007, 1.0], [9, 427.931, 330.914, 0.777367, 1.0], [10, 423.479, 404.358, 0.837959, 1.0], [11, 416.129, 476.341, 0.89709, 1.0], [12, 464.562, 332.373, 0.801855, 1.0], [13, 464.614, 404.326, 0.913498, 1.0], [14, 474.814, 476.282, 0.870001, 1.0], [15, 444.009, 203.171, 0.508408, 1.0], [16, 454.333, 203.188, 0.51357, 1.0], [17, 438.093, 206.084, 0.445203, 1.0], [18, 464.619, 206.07, 0.548385, 1.0], [19, 480.741, 499.898, 0.81852, 1.0], [20, 488.099, 498.297, 0.871614, 1.0], [21, 466.103, 480.753, 0.733746, 1.0], [22, 404.359, 501.315, 0.817828, 1.0], [23, 395.561, 498.344, 0.782939, 1.0], [24, 419.057, 485.088, 0.767365, 1.0]]
[[0, 451.322, 207.598, 0.49281, 1.0], [1, 451.329, 239.916, 0.897064, 1.0], [2, 420.51, 239.846, 0.829761, 1.0], [3, 382.417, 264.926, 0.912172, 1.0], [4, 402.861, 303.006, 0.859184, 1.0], [5, 477.817, 241.327, 0.852436, 1.0], [6, 511.516, 275.171, 0.962923, 1.0], [7, 488.139, 310.37, 0.938004, 1.0], [8, 446.972, 330.941, 0.745486, 1.0], [9, 427.921, 329.473, 0.774712, 1.0], [10, 423.458, 404.364, 0.834041, 1.0], [11, 416.126, 476.349, 0.894632, 1.0], [12, 464.562, 332.367, 0.798227, 1.0], [13, 464.61, 404.327, 0.913457, 1.0], [14, 474.817, 476.275, 0.868388, 1.0], [15, 444.035, 203.178, 0.496558, 1.0], [16, 455.744, 204.571, 0.503401, 1.0], [17, 438.125, 206.087, 0.444957, 1.0], [18, 464.632, 206.078, 0.540395, 1.0], [19, 480.736, 499.894, 0.820462, 1.0], [20, 488.098, 498.292, 0.870527, 1.0], [21, 467.493, 480.75, 0.732162, 1.0], [22, 404.36, 501.315, 0.819417, 1.0], [23, 395.561, 498.344, 0.786163, 1.0], [24, 419.055, 485.097, 0.768644, 1.0]]
[[0, 449.895, 207.607, 0.502866, 1.0], [1, 451.31, 239.943, 0.889983, 1.0], [2, 419.092, 239.852, 0.838993, 1.0], [3, 382.407, 264.885, 0.92696, 1.0], [4, 401.45, 301.603, 0.858465, 1.0], [5, 477.827, 241.362, 0.841226, 1.0], [6, 511.514, 276.529, 0.962379, 1.0], [7, 488.112, 310.382, 0.948085, 1.0], [8, 446.936, 330.924, 0.738181, 1.0], [9, 427.901, 329.451, 0.7709, 1.0], [10, 423.43, 404.405, 0.83807, 1.0], [11, 416.127, 476.339, 0.89998, 1.0], [12, 464.543, 332.359, 0.797299, 1.0], [13, 464.602, 404.331, 0.915144, 1.0], [14, 474.811, 476.277, 0.868283, 1.0], [15, 442.583, 204.568, 0.526327, 1.0], [16, 454.313, 204.578, 0.526832, 1.0], [17, 436.671, 206.103, 0.445976, 1.0], [18, 464.603, 206.09, 0.551418, 1.0], [19, 480.74, 499.896, 0.821848, 1.0], [20, 488.097, 498.293, 0.870068, 1.0], [21, 466.097, 480.742, 0.732557, 1.0], [22, 404.36, 501.318, 0.823734, 1.0], [23, 395.56, 498.345, 0.788697, 1.0], [24, 419.056, 483.685, 0.771139, 1.0]]
[[0, 449.859, 207.554, 0.512872, 1.0], [1, 451.295, 239.935, 0.884097, 1.0], [2, 419.081, 239.848, 0.839379, 1.0], [3, 382.393, 264.887, 0.931458, 1.0], [4, 401.449, 301.596, 0.861262, 1.0], [5, 477.817, 241.353, 0.843724, 1.0], [6, 510.168, 276.537, 0.962119, 1.0], [7, 488.089, 310.393, 0.954891, 1.0], [8, 445.471, 332.36, 0.743028, 1.0], [9, 427.866, 330.909, 0.76631, 1.0], [10, 422.003, 404.394, 0.838057, 1.0], [11, 416.125, 476.338, 0.898844, 1.0], [12, 464.514, 332.382, 0.800691, 1.0], [13, 464.592, 404.34, 0.921467, 1.0], [14, 474.813, 476.274, 0.870142, 1.0], [15, 442.554, 203.148, 0.531252, 1.0], [16, 452.897, 203.161, 0.52794, 1.0], [17, 436.672, 206.071, 0.428632, 1.0], [18, 464.575, 206.065, 0.563681, 1.0], [19, 480.743, 499.895, 0.819956, 1.0], [20, 488.098, 498.293, 0.869993, 1.0], [21, 466.101, 480.74, 0.733328, 1.0], [22, 404.361, 501.321, 0.82099, 1.0], [23, 395.563, 498.348, 0.784388, 1.0], [24, 419.054, 483.687, 0.770995, 1.0]]
[[0, 449.89, 206.151, 0.551701, 1.0], [1, 451.298, 239.914, 0.883019, 1.0], [2, 419.083, 239.824, 0.832467, 1.0], [3, 382.39, 264.873, 0.936959, 1.0], [4, 401.424, 301.588, 0.858882, 1.0], [5, 477.812, 241.347, 0.844379, 1.0], [6, 510.155, 276.544, 0.962711, 1.0], [7, 488.094, 310.389, 0.954293, 1.0], [8, 445.471, 330.932, 0.737466, 1.0], [9, 427.867, 329.457, 0.761932, 1.0], [10, 421.985, 404.396, 0.840554, 1.0], [11, 416.124, 476.329, 0.900483, 1.0], [12, 463.183, 332.364, 0.795864, 1.0], [13, 464.582, 404.334, 0.92162, 1.0], [14, 474.815, 476.274, 0.868883, 1.0], [15, 442.572, 203.117, 0.556669, 1.0], [16, 454.301, 203.131, 0.551566, 1.0], [17, 436.671, 204.695, 0.465436, 1.0], [18, 464.593, 204.691, 0.584359, 1.0], [19, 480.741, 499.898, 0.820346, 1.0], [20, 488.098, 498.294, 0.87062, 1.0], [21, 467.492, 480.744, 0.730641, 1.0], [22, 404.36, 501.323, 0.819124, 1.0], [23, 395.562, 498.349, 0.782385, 1.0], [24, 419.052, 483.673, 0.771365, 1.0]]
[[0, 449.866, 206.143, 0.546795, 1.0], [1, 451.296, 239.914, 0.882941, 1.0], [2, 419.077, 239.825, 0.832353, 1.0], [3, 382.37, 264.868, 0.942341, 1.0], [4, 401.398, 301.598, 0.85042, 1.0], [5, 477.811, 241.35, 0.843173, 1.0], [6, 510.142, 276.561, 0.962621, 1.0], [7, 488.074, 310.387, 0.952602, 1.0], [8, 444.054, 330.916, 0.733787, 1.0], [9, 427.855, 328.023, 0.756041, 1.0], [10, 421.974, 404.392, 0.838976, 1.0], [11, 416.114, 476.334, 0.897444, 1.0], [12, 463.18, 330.957, 0.789908, 1.0], [13, 464.575, 404.31, 0.915555, 1.0], [14, 474.814, 476.275, 0.870064, 1.0], [15, 442.553, 201.717, 0.55796, 1.0], [16, 454.282, 203.122, 0.550453, 1.0], [17, 436.653, 204.694, 0.453704, 1.0], [18, 464.588, 204.686, 0.593636, 1.0], [19, 480.743, 499.899, 0.81981, 1.0], [20, 488.097, 498.295, 0.870883, 1.0], [21, 466.102, 480.739, 0.73436, 1.0], [22, 404.359, 501.323, 0.819624, 1.0], [23, 395.56, 498.349, 0.783232, 1.0], [24, 419.04, 483.68, 0.777684, 1.0]]
[[0, 449.871, 206.158, 0.535517, 1.0], [1, 451.278, 239.92, 0.879717, 1.0], [2, 419.061, 239.832, 0.838757, 1.0], [3, 382.363, 264.857, 0.946668, 1.0], [4, 401.4, 301.589, 0.852635, 1.0], [5, 477.799, 241.35, 0.846499, 1.0], [6, 510.132, 276.557, 0.964708, 1.0], [7, 488.066, 310.383, 0.955421, 1.0], [8, 444.055, 329.475, 0.730183, 1.0], [9, 427.854, 328.001, 0.75604, 1.0], [10, 421.987, 404.367, 0.835493, 1.0], [11, 416.116, 476.318, 0.899622, 1.0], [12, 463.18, 330.928, 0.785891, 1.0], [13, 464.572, 404.309, 0.917303, 1.0], [14, 474.811, 474.917, 0.868291, 1.0], [15, 442.556, 203.126, 0.550085, 1.0], [16, 454.282, 203.137, 0.543304, 1.0], [17, 436.651, 206.056, 0.454603, 1.0], [18, 464.584, 206.049, 0.581343, 1.0], [19, 480.744, 499.903, 0.819397, 1.0], [20, 488.099, 498.299, 0.873352, 1.0], [21, 466.097, 480.733, 0.737312, 1.0], [22, 404.37, 501.315, 0.821712, 1.0], [23, 395.566, 498.343, 0.779367, 1.0], [24, 419.042, 483.658, 0.772722, 1.0]]
[[0, 449.866, 206.162, 0.535342, 1.0], [1, 449.919, 239.926, 0.881389, 1.0], [2, 419.054, 239.838, 0.846093, 1.0], [3, 382.367, 264.853, 0.944476, 1.0], [4, 399.972, 301.585, 0.848461, 1.0], [5, 477.803, 241.356, 0.847153, 1.0], [6, 510.119, 276.569, 0.961503, 1.0], [7, 488.031, 310.391, 0.95694, 1.0], [8, 444.022, 328.012, 0.735262, 1.0], [9, 427.838, 326.544, 0.753549, 1.0], [10, 420.543, 404.347, 0.836506, 1.0], [11, 416.123, 476.306, 0.901359, 1.0], [12, 463.155, 329.471, 0.780098, 1.0], [13, 464.561, 404.307, 0.917723, 1.0], [14, 474.814, 476.27, 0.869178, 1.0], [15, 442.551, 203.133, 0.551724, 1.0], [16, 454.277, 203.142, 0.545458, 1.0], [17, 436.645, 206.06, 0.455941, 1.0], [18, 464.578, 206.051, 0.577508, 1.0], [19, 480.743, 499.901, 0.819495, 1.0], [20, 488.1, 498.299, 0.873659, 1.0], [21, 466.102, 480.743, 0.737887, 1.0], [22, 404.369, 501.314, 0.821855, 1.0], [23, 395.57, 498.339, 0.778014, 1.0], [24, 419.052, 483.639, 0.77113, 1.0]]
[[0, 449.852, 206.161, 0.524319, 1.0], [1, 449.914, 239.925, 0.880363, 1.0], [2, 419.043, 239.823, 0.84194, 1.0], [3, 382.358, 264.83, 0.947275, 1.0], [4, 399.965, 301.59, 0.846921, 1.0], [5, 477.804, 241.364, 0.842954, 1.0], [6, 510.11, 276.571, 0.960065, 1.0], [7, 488.026, 310.378, 0.95194, 1.0], [8, 442.6, 328.004, 0.741201, 1.0], [9, 427.804, 326.529, 0.743921, 1.0], [10, 420.509, 404.345, 0.839533, 1.0], [11, 416.13, 476.29, 0.904033, 1.0], [12, 463.133, 329.464, 0.776838, 1.0], [13, 464.559, 404.306, 0.917117, 1.0], [14, 474.817, 474.912, 0.867439, 1.0], [15, 442.539, 203.127, 0.541654, 1.0], [16, 452.896, 203.138, 0.536258, 1.0], [17, 435.23, 206.057, 0.436739, 1.0], [18, 464.582, 206.048, 0.576869, 1.0], [19, 480.737, 499.895, 0.820763, 1.0], [20, 488.103, 498.293, 0.871628, 1.0], [21, 467.5, 480.745, 0.738972, 1.0], [22, 404.376, 501.312, 0.821625, 1.0], [23, 395.577, 498.337, 0.773182, 1.0], [24, 419.062, 482.21, 0.76878, 1.0]]
[[0, 448.436, 207.57, 0.491643, 1.0], [1, 449.919, 239.947, 0.881861, 1.0], [2, 419.054, 239.835, 0.844815, 1.0], [3, 382.364, 264.827, 0.946417, 1.0], [4, 399.96, 301.579, 0.849674, 1.0], [5, 477.813, 241.387, 0.836329, 1.0], [6, 510.111, 276.571, 0.95924, 1.0], [7, 486.672, 310.384, 0.954161, 1.0], [8, 442.583, 329.46, 0.747979, 1.0], [9, 427.783, 326.56, 0.736772, 1.0], [10, 420.509, 404.361, 0.844376, 1.0], [11, 416.127, 476.294, 0.903982, 1.0], [12, 463.13, 330.916, 0.78253, 1.0], [13, 464.556, 404.326, 0.92472, 1.0], [14, 474.815, 474.916, 0.867801, 1.0], [15, 442.532, 203.159, 0.518083, 1.0], [16, 452.886, 203.17, 0.514487, 1.0], [17, 435.232, 206.082, 0.410276, 1.0], [18, 464.578, 206.074, 0.560203, 1.0], [19, 480.741, 499.895, 0.81969, 1.0], [20, 488.104, 498.294, 0.871006, 1.0], [21, 467.5, 480.754, 0.738931, 1.0], [22, 404.378, 501.316, 0.820677, 1.0], [23, 395.576, 498.34, 0.77358, 1.0], [24, 419.056, 482.213, 0.767992, 1.0]]
[[0, 449.871, 207.569, 0.515506, 1.0], [1, 451.288, 239.945, 0.886304, 1.0], [2, 419.064, 239.834, 0.84194, 1.0], [3, 382.345, 264.807, 0.949711, 1.0], [4, 399.958, 301.566, 0.851895, 1.0], [5, 477.822, 241.387, 0.836057, 1.0], [6, 510.107, 276.575, 0.958963, 1.0], [7, 486.668, 310.383, 0.953764, 1.0], [8, 442.579, 327.996, 0.747889, 1.0], [9, 427.78, 326.512, 0.73678, 1.0], [10, 419.108, 404.335, 0.842298, 1.0], [11, 416.132, 476.282, 0.905822, 1.0], [12, 463.123, 329.461, 0.774966, 1.0], [13, 464.556, 404.311, 0.912832, 1.0], [14, 474.818, 476.272, 0.868889, 1.0], [15, 442.557, 203.162, 0.536895, 1.0], [16, 454.29, 203.174, 0.533214, 1.0], [17, 436.647, 206.081, 0.438286, 1.0], [18, 464.599, 206.073, 0.573439, 1.0], [19, 480.741, 499.893, 0.821354, 1.0], [20, 488.103, 498.291, 0.871999, 1.0], [21, 467.508, 480.757, 0.737648, 1.0], [22, 404.372, 501.319, 0.817245, 1.0], [23, 395.574, 498.341, 0.770003, 1.0], [24, 419.067, 482.195, 0.767872, 1.0]]
[[0, 449.867, 207.548, 0.523258, 1.0], [1, 451.278, 239.941, 0.88568, 1.0], [2, 419.068, 239.819, 0.834476, 1.0], [3, 382.324, 264.782, 0.956464, 1.0], [4, 399.951, 301.542, 0.858626, 1.0], [5, 477.799, 241.399, 0.835871, 1.0], [6, 510.098, 276.566, 0.963433, 1.0], [7, 486.65, 310.376, 0.953718, 1.0], [8, 442.56, 328.015, 0.750831, 1.0], [9, 426.411, 326.526, 0.729283, 1.0], [10, 419.09, 404.347, 0.849184, 1.0], [11, 416.13, 476.279, 0.907176, 1.0], [12, 463.105, 329.48, 0.773822, 1.0], [13, 464.552, 404.311, 0.915844, 1.0], [14, 474.82, 476.291, 0.874893, 1.0], [15, 442.553, 203.135, 0.546833, 1.0], [16, 454.297, 203.154, 0.53885, 1.0], [17, 436.651, 206.06, 0.432902, 1.0], [18, 464.611, 206.065, 0.578708, 1.0], [19, 480.744, 499.895, 0.818482, 1.0], [20, 488.106, 498.295, 0.871114, 1.0], [21, 467.517, 482.193, 0.738725, 1.0], [22, 404.38, 501.318, 0.819699, 1.0], [23, 395.577, 498.343, 0.770254, 1.0], [24, 419.062, 482.188, 0.76764, 1.0]]
