[['2, k, 0', [-0.152988, 0.2190561, 1.0]], ['2, k, 1', [-0.1472702, 0.4989168, 1.0]], ['2, k, 2', [-0.1442142, 0.7715973, 1.0]], ['2, k, 3', [-0.1385644, 0.9143327, 1.0]], ['2, k, 4', [-0.2975523, 0.6544583, 1.0]], ['2, k, 5', [-0.3681784, 0.4150611, 1.0]], ['2, k, 6', [-0.3589596, 0.1865668, 1.0]], ['2, k, 7', [-0.3428462, 0.1266145, 1.0]], ['2, k, 8', [0.02794511, 0.6352495, 1.0]], ['2, k, 9', [0.06796502, 0.3892254, 1.0]], ['2, k, 10', [0.04925401, 0.1185781, 1.0]], ['2, k, 11', [0.0314151, 0.04220482, 1.0]], ['2, k, 12', [-0.2164389, 0.2178424, 1.0]], ['2, k, 13', [-0.2624405, -0.2153808, 1.0]], ['2, k, 14', [-0.2487515, -0.5581027, 1.0]], ['2, k, 15', [-0.2360401, -0.6322948, 1.0]], ['2, k, 16', [-0.08577914, 0.2145284, 1.0]], ['2, k, 17', [-0.06929022, -0.2210905, 1.0]], ['2, k, 18', [-0.08471482, -0.5507338, 1.0]], ['2, k, 19', [-0.08595476, -0.6207148, 1.0]], ['2, k, 20', [-0.144828, 0.704546, 1.0]], ['2, k, 21', [-0.3368221, 0.04441084, 1.0]], ['2, k, 22', [-0.3680214, 0.08615493, 1.0]], ['2, k, 23', [0.02354058, -0.04006042, 1.0]], ['2, k, 24', [0.06872932, 0.0574622, 1.0]]]
[['2, k, 0', [-0.1599965, 0.2197687, 1.0]], ['2, k, 1', [-0.1532495, 0.4983662, 1.0]], ['2, k, 2', [-0.1448071, 0.7677004, 1.0]], ['2, k, 3', [-0.1380819, 0.9164358, 1.0]], ['2, k, 4', [-0.3031023, 0.6585276, 1.0]], ['2, k, 5', [-0.374483, 0.4187315, 1.0]], ['2, k, 6', [-0.373225, 0.1889525, 1.0]], ['2, k, 7', [-0.3709787, 0.1064689, 1.0]], ['2, k, 8', [0.01137176, 0.6304649, 1.0]], ['2, k, 9', [0.03863013, 0.3716944, 1.0]], ['2, k, 10', [0.03022586, 0.10656, 1.0]], ['2, k, 11', [0.01897868, 0.03118015, 1.0]], ['2, k, 12', [-0.2241662, 0.2197635, 1.0]], ['2, k, 13', [-0.2575307, -0.2150204, 1.0]], ['2, k, 14', [-0.2475382, -0.559013, 1.0]], ['2, k, 15', [-0.2366966, -0.6302562, 1.0]], ['2, k, 16', [-0.09237054, 0.2138372, 1.0]], ['2, k, 17', [-0.06086123, -0.2218573, 1.0]], ['2, k, 18', [-0.08360565, -0.5484315, 1.0]], ['2, k, 19', [-0.08389282, -0.6232634, 1.0]], ['2, k, 20', [-0.147202, 0.7015718, 1.0]], ['2, k, 21', [-0.3682553, 0.02811931, 1.0]], ['2, k, 22', [-0.3280957, 0.08660272, 1.0]], ['2, k, 23', [0.01625988, -0.04315048, 1.0]], ['2, k, 24', [-0.02600311, 0.05252902, 1.0]]]
[['2, k, 0', [-0.1601014, 0.2197726, 1.0]], ['2, k, 1', [-0.1532509, 0.4983653, 1.0]], ['2, k, 2', [-0.1447771, 0.7677248, 1.0]], ['2, k, 3', [-0.1377797, 0.9165599, 1.0]], ['2, k, 4', [-0.3030983, 0.65843, 1.0]], ['2, k, 5', [-0.3752473, 0.418699, 1.0]], ['2, k, 6', [-0.3734089, 0.1874745, 1.0]], ['2, k, 7', [-0.3663966, 0.1055442, 1.0]], ['2, k, 8', [0.01106986, 0.6308418, 1.0]], ['2, k, 9', [0.04465255, 0.3932288, 1.0]], ['2, k, 10', [0.03863593, 0.118894, 1.0]], ['2, k, 11', [0.02945908, 0.05227866, 1.0]], ['2, k, 12', [-0.2242812, 0.2199403, 1.0]], ['2, k, 13', [-0.2573889, -0.2148687, 1.0]], ['2, k, 14', [-0.2476216, -0.5592141, 1.0]], ['2, k, 15', [-0.236926, -0.6314453, 1.0]], ['2, k, 16', [-0.09251995, 0.2137225, 1.0]], ['2, k, 17', [-0.06104429, -0.2218854, 1.0]], ['2, k, 18', [-0.08362956, -0.5484254, 1.0]], ['2, k, 19', [-0.08379386, -0.6227477, 1.0]], ['2, k, 20', [-0.1471805, 0.7015849, 1.0]], ['2, k, 21', [-0.3659447, 0.02722993, 1.0]], ['2, k, 22', [-0.3236132, 0.09681375, 1.0]], ['2, k, 23', [0.03084506, -0.02276375, 1.0]], ['2, k, 24', [-0.01328991, 0.08425491, 1.0]]]
[['2, k, 0', [-0.1602585, 0.2196061, 1.0]], ['2, k, 1', [-0.153218, 0.4983005, 1.0]], ['2, k, 2', [-0.1444336, 0.767783, 1.0]], ['2, k, 3', [-0.13746, 0.9167954, 1.0]], ['2, k, 4', [-0.3033108, 0.6584226, 1.0]], ['2, k, 5', [-0.3758591, 0.4174254, 1.0]], ['2, k, 6', [-0.3709033, 0.1738831, 1.0]], ['2, k, 7', [-0.3611914, 0.08973485, 1.0]], ['2, k, 8', [0.0109297, 0.6315337, 1.0]], ['2, k, 9', [0.05327025, 0.4058447, 1.0]], ['2, k, 10', [0.05138997, 0.1752616, 1.0]], ['2, k, 11', [0.04000726, 0.09284605, 1.0]], ['2, k, 12', [-0.2243745, 0.2198697, 1.0]], ['2, k, 13', [-0.2574693, -0.2148786, 1.0]], ['2, k, 14', [-0.2475462, -0.5600659, 1.0]], ['2, k, 15', [-0.2364185, -0.6324868, 1.0]], ['2, k, 16', [-0.09270302, 0.2134846, 1.0]], ['2, k, 17', [-0.06101918, -0.2220901, 1.0]], ['2, k, 18', [-0.08381415, -0.5485851, 1.0]], ['2, k, 19', [-0.08427142, -0.6234702, 1.0]], ['2, k, 20', [-0.1469285, 0.7015856, 1.0]], ['2, k, 21', [-0.349257, 0.01143722, 1.0]], ['2, k, 22', [-0.3191016, 0.09359595, 1.0]], ['2, k, 23', [0.04317085, 0.01888581, 1.0]], ['2, k, 24', [0.004205435, 0.1107342, 1.0]]]
[['2, k, 0', [-0.1599735, 0.2197758, 1.0]], ['2, k, 1', [-0.1528121, 0.4986026, 1.0]], ['2, k, 2', [-0.1442379, 0.7685463, 1.0]], ['2, k, 3', [-0.1376265, 0.9172219, 1.0]], ['2, k, 4', [-0.3032917, 0.6583533, 1.0]], ['2, k, 5', [-0.3754369, 0.4189148, 1.0]], ['2, k, 6', [-0.3689041, 0.1774179, 1.0]], ['2, k, 7', [-0.3498615, 0.09368939, 1.0]], ['2, k, 8', [0.01844955, 0.6379572, 1.0]], ['2, k, 9', [0.0834493, 0.4389006, 1.0]], ['2, k, 10', [0.07628055, 0.3032333, 1.0]], ['2, k, 11', [0.06796032, 0.2261625, 1.0]], ['2, k, 12', [-0.2239542, 0.2200616, 1.0]], ['2, k, 13', [-0.257423, -0.2146248, 1.0]], ['2, k, 14', [-0.2476249, -0.5601074, 1.0]], ['2, k, 15', [-0.2365368, -0.6327246, 1.0]], ['2, k, 16', [-0.09237704, 0.2137627, 1.0]], ['2, k, 17', [-0.06102408, -0.2219451, 1.0]], ['2, k, 18', [-0.08363309, -0.5493365, 1.0]], ['2, k, 19', [-0.08402781, -0.6238248, 1.0]], ['2, k, 20', [-0.1465865, 0.702229, 1.0]], ['2, k, 21', [-0.3313103, 0.01464416, 1.0]], ['2, k, 22', [-0.3094826, 0.1098614, 1.0]], ['2, k, 23', [0.06568295, 0.1739005, 1.0]], ['2, k, 24', [0.02376337, 0.2387217, 1.0]]]
[['2, k, 0', [-0.1595101, 0.2196169, 1.0]], ['2, k, 1', [-0.1525584, 0.4984878, 1.0]], ['2, k, 2', [-0.1442019, 0.7684447, 1.0]], ['2, k, 3', [-0.1378107, 0.9174767, 1.0]], ['2, k, 4', [-0.3036303, 0.6586881, 1.0]], ['2, k, 5', [-0.3748971, 0.4187177, 1.0]], ['2, k, 6', [-0.3657403, 0.1793887, 1.0]], ['2, k, 7', [-0.3420642, 0.09777116, 1.0]], ['2, k, 8', [0.01947178, 0.6384641, 1.0]], ['2, k, 9', [0.09106875, 0.4606925, 1.0]], ['2, k, 10', [0.0885359, 0.3723806, 1.0]], ['2, k, 11', [0.08144972, 0.3078619, 1.0]], ['2, k, 12', [-0.2231926, 0.2194247, 1.0]], ['2, k, 13', [-0.2574038, -0.2149875, 1.0]], ['2, k, 14', [-0.2475133, -0.5599397, 1.0]], ['2, k, 15', [-0.236694, -0.6328766, 1.0]], ['2, k, 16', [-0.09204202, 0.2139037, 1.0]], ['2, k, 17', [-0.06058645, -0.221914, 1.0]], ['2, k, 18', [-0.08368267, -0.5496339, 1.0]], ['2, k, 19', [-0.08369687, -0.6256567, 1.0]], ['2, k, 20', [-0.1464143, 0.7021184, 1.0]], ['2, k, 21', [-0.3256776, 0.02042045, 1.0]], ['2, k, 22', [-0.306179, 0.09339656, 1.0]], ['2, k, 23', [0.1005418, 0.2647314, 1.0]], ['2, k, 24', [0.0405997, 0.3018912, 1.0]]]
[['2, k, 0', [-0.1594723, 0.2195805, 1.0]], ['2, k, 1', [-0.1523022, 0.4987164, 1.0]], ['2, k, 2', [-0.1438618, 0.7697064, 1.0]], ['2, k, 3', [-0.1379279, 0.9179725, 1.0]], ['2, k, 4', [-0.3035737, 0.6589434, 1.0]], ['2, k, 5', [-0.374964, 0.4190344, 1.0]], ['2, k, 6', [-0.3593355, 0.1720392, 1.0]], ['2, k, 7', [-0.3362582, 0.0938096, 1.0]], ['2, k, 8', [0.01356642, 0.6399505, 1.0]], ['2, k, 9', [0.1048391, 0.4922605, 1.0]], ['2, k, 10', [0.1064981, 0.5698816, 1.0]], ['2, k, 11', [0.1061718, 0.5275335, 1.0]], ['2, k, 12', [-0.2231835, 0.2191518, 1.0]], ['2, k, 13', [-0.2559423, -0.215559, 1.0]], ['2, k, 14', [-0.2471704, -0.5602596, 1.0]], ['2, k, 15', [-0.2366941, -0.634153, 1.0]], ['2, k, 16', [-0.09190161, 0.2140224, 1.0]], ['2, k, 17', [-0.06027043, -0.2218126, 1.0]], ['2, k, 18', [-0.08361252, -0.549737, 1.0]], ['2, k, 19', [-0.08363362, -0.6250387, 1.0]], ['2, k, 20', [-0.1460694, 0.7030933, 1.0]], ['2, k, 21', [-0.3246297, 0.01663176, 1.0]], ['2, k, 22', [-0.2943584, 0.08307509, 1.0]], ['2, k, 23', [0.1251659, 0.4835252, 1.0]], ['2, k, 24', [0.06509003, 0.5194708, 1.0]]]
[['2, k, 0', [-0.1592425, 0.2195093, 1.0]], ['2, k, 1', [-0.1522467, 0.498722, 1.0]], ['2, k, 2', [-0.1448053, 0.7699385, 1.0]], ['2, k, 3', [-0.1381252, 0.9186813, 1.0]], ['2, k, 4', [-0.3035778, 0.6590852, 1.0]], ['2, k, 5', [-0.3750517, 0.421434, 1.0]], ['2, k, 6', [-0.3586949, 0.1751862, 1.0]], ['2, k, 7', [-0.3339247, 0.09741122, 1.0]], ['2, k, 8', [0.009621179, 0.6406969, 1.0]], ['2, k, 9', [0.08865223, 0.4778146, 1.0]], ['2, k, 10', [0.0929492, 0.5851926, 1.0]], ['2, k, 11', [0.1047997, 0.5130084, 1.0]], ['2, k, 12', [-0.223033, 0.2188934, 1.0]], ['2, k, 13', [-0.2561696, -0.2157449, 1.0]], ['2, k, 14', [-0.2467783, -0.5602866, 1.0]], ['2, k, 15', [-0.2367881, -0.6342404, 1.0]], ['2, k, 16', [-0.09142636, 0.2142095, 1.0]], ['2, k, 17', [-0.06064082, -0.2215945, 1.0]], ['2, k, 18', [-0.08342875, -0.549008, 1.0]], ['2, k, 19', [-0.08364356, -0.6238587, 1.0]], ['2, k, 20', [-0.1467018, 0.7032806, 1.0]], ['2, k, 21', [-0.3212112, 0.01637522, 1.0]], ['2, k, 22', [-0.2933971, 0.1130258, 1.0]], ['2, k, 23', [0.1276543, 0.4988677, 1.0]], ['2, k, 24', [0.0749216, 0.5128707, 1.0]]]
[['2, k, 0', [-0.1580842, 0.2198134, 1.0]], ['2, k, 1', [-0.1519546, 0.4989099, 1.0]], ['2, k, 2', [-0.1451052, 0.7701173, 1.0]], ['2, k, 3', [-0.1385679, 0.9185842, 1.0]], ['2, k, 4', [-0.3050591, 0.6589102, 1.0]], ['2, k, 5', [-0.374458, 0.4218928, 1.0]], ['2, k, 6', [-0.3571108, 0.1827907, 1.0]], ['2, k, 7', [-0.3304832, 0.1042655, 1.0]], ['2, k, 8', [0.008916352, 0.6417095, 1.0]], ['2, k, 9', [0.133181, 0.5803013, 1.0]], ['2, k, 10', [0.1073593, 0.6058322, 1.0]], ['2, k, 11', [0.1059268, 0.6130286, 1.0]], ['2, k, 12', [-0.2221129, 0.2186291, 1.0]], ['2, k, 13', [-0.2602477, -0.2165088, 1.0]], ['2, k, 14', [-0.2468523, -0.5601589, 1.0]], ['2, k, 15', [-0.2356511, -0.6326765, 1.0]], ['2, k, 16', [-0.08979187, 0.2155033, 1.0]], ['2, k, 17', [-0.05987452, -0.2202696, 1.0]], ['2, k, 18', [-0.0836137, -0.5493889, 1.0]], ['2, k, 19', [-0.08528206, -0.6229092, 1.0]], ['2, k, 20', [-0.1468203, 0.703479, 1.0]], ['2, k, 21', [-0.3182326, 0.02269467, 1.0]], ['2, k, 22', [-0.3029041, 0.1579023, 1.0]], ['2, k, 23', [0.1243478, 0.6122125, 1.0]], ['2, k, 24', [0.0618975, 0.6094218, 1.0]]]
[['2, k, 0', [-0.15782, 0.2199636, 1.0]], ['2, k, 1', [-0.151644, 0.4991088, 1.0]], ['2, k, 2', [-0.1448211, 0.7702781, 1.0]], ['2, k, 3', [-0.1383595, 0.9185433, 1.0]], ['2, k, 4', [-0.3052527, 0.6588634, 1.0]], ['2, k, 5', [-0.3699932, 0.4077802, 1.0]], ['2, k, 6', [-0.3541973, 0.1818049, 1.0]], ['2, k, 7', [-0.3282772, 0.1084397, 1.0]], ['2, k, 8', [0.007830151, 0.6421342, 1.0]], ['2, k, 9', [0.1344477, 0.6468192, 1.0]], ['2, k, 10', [0.121219, 0.6809195, 1.0]], ['2, k, 11', [0.1102777, 0.7132881, 1.0]], ['2, k, 12', [-0.2219825, 0.2187359, 1.0]], ['2, k, 13', [-0.2601135, -0.2165568, 1.0]], ['2, k, 14', [-0.2470917, -0.5606632, 1.0]], ['2, k, 15', [-0.2354734, -0.6336564, 1.0]], ['2, k, 16', [-0.08941537, 0.215693, 1.0]], ['2, k, 17', [-0.05932565, -0.2193514, 1.0]], ['2, k, 18', [-0.08342284, -0.5492386, 1.0]], ['2, k, 19', [-0.08484872, -0.6229795, 1.0]], ['2, k, 20', [-0.146529, 0.7036713, 1.0]], ['2, k, 21', [-0.3229844, 0.02549226, 1.0]], ['2, k, 22', [-0.2903584, 0.1329001, 1.0]], ['2, k, 23', [0.123371, 0.7248248, 1.0]], ['2, k, 24', [0.05626821, 0.7174951, 1.0]]]
[['2, k, 0', [-0.1566319, 0.2213126, 1.0]], ['2, k, 1', [-0.1519448, 0.5006859, 1.0]], ['2, k, 2', [-0.1475162, 0.7731537, 1.0]], ['2, k, 3', [-0.138227, 0.9193065, 1.0]], ['2, k, 4', [-0.3047622, 0.6590908, 1.0]], ['2, k, 5', [-0.3685271, 0.4072857, 1.0]], ['2, k, 6', [-0.3517796, 0.1804247, 1.0]], ['2, k, 7', [-0.3252856, 0.1054849, 1.0]], ['2, k, 8', [0.0072581, 0.6434749, 1.0]], ['2, k, 9', [0.1145192, 0.7301525, 1.0]], ['2, k, 10', [0.1101452, 0.8432145, 1.0]], ['2, k, 11', [0.09229834, 0.893803, 1.0]], ['2, k, 12', [-0.2212703, 0.2198487, 1.0]], ['2, k, 13', [-0.2598482, -0.215427, 1.0]], ['2, k, 14', [-0.2465128, -0.5599915, 1.0]], ['2, k, 15', [-0.2359262, -0.6311049, 1.0]], ['2, k, 16', [-0.08777525, 0.2172615, 1.0]], ['2, k, 17', [-0.05951873, -0.218291, 1.0]], ['2, k, 18', [-0.08319241, -0.547415, 1.0]], ['2, k, 19', [-0.08491171, -0.6216106, 1.0]], ['2, k, 20', [-0.1484676, 0.7061664, 1.0]], ['2, k, 21', [-0.3135249, 0.02515128, 1.0]], ['2, k, 22', [-0.2879505, 0.1271281, 1.0]], ['2, k, 23', [0.09360448, 0.925562, 1.0]], ['2, k, 24', [0.04609084, 0.9048192, 1.0]]]
[['2, k, 0', [-0.1554702, 0.223186, 1.0]], ['2, k, 1', [-0.1519622, 0.5022265, 1.0]], ['2, k, 2', [-0.1483508, 0.7744528, 1.0]], ['2, k, 3', [-0.1381346, 0.9196303, 1.0]], ['2, k, 4', [-0.3044921, 0.6592676, 1.0]], ['2, k, 5', [-0.3697572, 0.4289755, 1.0]], ['2, k, 6', [-0.3451629, 0.1674348, 1.0]], ['2, k, 7', [-0.3259088, 0.1067622, 1.0]], ['2, k, 8', [0.006412895, 0.6472634, 1.0]], ['2, k, 9', [0.1110221, 0.7655172, 1.0]], ['2, k, 10', [0.09984697, 0.9347795, 1.0]], ['2, k, 11', [0.08552126, 0.9757416, 1.0]], ['2, k, 12', [-0.2205039, 0.2214248, 1.0]], ['2, k, 13', [-0.2598859, -0.2137247, 1.0]], ['2, k, 14', [-0.246624, -0.5598026, 1.0]], ['2, k, 15', [-0.2353402, -0.6299175, 1.0]], ['2, k, 16', [-0.08628282, 0.2194172, 1.0]], ['2, k, 17', [-0.05969569, -0.2170927, 1.0]], ['2, k, 18', [-0.08391545, -0.5473108, 1.0]], ['2, k, 19', [-0.08468828, -0.6216081, 1.0]], ['2, k, 20', [-0.1491394, 0.7075359, 1.0]], ['2, k, 21', [-0.3175191, 0.02412014, 1.0]], ['2, k, 22', [-0.2917767, 0.1367188, 1.0]], ['2, k, 23', [0.09038851, 1.018007, 1.0]], ['2, k, 24', [0.03526683, 0.9544759, 1.0]]]
[['2, k, 0', [-0.15001, 0.2386192, 1.0]], ['2, k, 1', [-0.1494524, 0.5081228, 1.0]], ['2, k, 2', [-0.1476204, 0.7751768, 1.0]], ['2, k, 3', [-0.1376872, 0.9204295, 1.0]], ['2, k, 4', [-0.3039605, 0.6600522, 1.0]], ['2, k, 5', [-0.3694248, 0.4300605, 1.0]], ['2, k, 6', [-0.3469404, 0.1714596, 1.0]], ['2, k, 7', [-0.3307714, 0.1084046, 1.0]], ['2, k, 8', [0.01889736, 0.7171052, 1.0]], ['2, k, 9', [0.08948781, 0.8828974, 1.0]], ['2, k, 10', [0.06623396, 1.120807, 1.0]], ['2, k, 11', [0.05250348, 1.179782, 1.0]], ['2, k, 12', [-0.2139991, 0.2355001, 1.0]], ['2, k, 13', [-0.258477, -0.19852, 1.0]], ['2, k, 14', [-0.2465337, -0.5601676, 1.0]], ['2, k, 15', [-0.2351236, -0.6316647, 1.0]], ['2, k, 16', [-0.08217879, 0.2359753, 1.0]], ['2, k, 17', [-0.06066194, -0.2009181, 1.0]], ['2, k, 18', [-0.08388461, -0.5474852, 1.0]], ['2, k, 19', [-0.08454344, -0.6214994, 1.0]], ['2, k, 20', [-0.148118, 0.709055, 1.0]], ['2, k, 21', [-0.3240873, 0.02777225, 1.0]], ['2, k, 22', [-0.2841533, 0.1144159, 1.0]], ['2, k, 23', [0.05409646, 1.238549, 1.0]], ['2, k, 24', [0.004537963, 1.163638, 1.0]]]
[['2, k, 0', [-0.1491747, 0.2416891, 1.0]], ['2, k, 1', [-0.1482873, 0.5119606, 1.0]], ['2, k, 2', [-0.1467547, 0.7770633, 1.0]], ['2, k, 3', [-0.1370816, 0.9215893, 1.0]], ['2, k, 4', [-0.3032362, 0.6604382, 1.0]], ['2, k, 5', [-0.3669054, 0.4177144, 1.0]], ['2, k, 6', [-0.3480783, 0.1684107, 1.0]], ['2, k, 7', [-0.3308142, 0.09678985, 1.0]], ['2, k, 8', [0.01894852, 0.717349, 1.0]], ['2, k, 9', [0.08909066, 0.9037799, 1.0]], ['2, k, 10', [0.06185642, 1.142315, 1.0]], ['2, k, 11', [0.04351944, 1.214474, 1.0]], ['2, k, 12', [-0.2127946, 0.238684, 1.0]], ['2, k, 13', [-0.2580007, -0.1952546, 1.0]], ['2, k, 14', [-0.2467239, -0.5598677, 1.0]], ['2, k, 15', [-0.2351922, -0.6316736, 1.0]], ['2, k, 16', [-0.08172118, 0.2388587, 1.0]], ['2, k, 17', [-0.06064424, -0.1984213, 1.0]], ['2, k, 18', [-0.08392344, -0.5477031, 1.0]], ['2, k, 19', [-0.08436681, -0.6215073, 1.0]], ['2, k, 20', [-0.147153, 0.7115924, 1.0]], ['2, k, 21', [-0.316497, 0.01503333, 1.0]], ['2, k, 22', [-0.2822765, 0.09786665, 1.0]], ['2, k, 23', [0.02684663, 1.278237, 1.0]], ['2, k, 24', [-0.001895328, 1.183998, 1.0]]]
[['2, k, 0', [-0.148761, 0.2435204, 1.0]], ['2, k, 1', [-0.1476757, 0.5131545, 1.0]], ['2, k, 2', [-0.1461318, 0.7772549, 1.0]], ['2, k, 3', [-0.1365436, 0.9219307, 1.0]], ['2, k, 4', [-0.3021376, 0.6605113, 1.0]], ['2, k, 5', [-0.3661826, 0.411148, 1.0]], ['2, k, 6', [-0.3498154, 0.1630876, 1.0]], ['2, k, 7', [-0.3328844, 0.09288727, 1.0]], ['2, k, 8', [0.01901063, 0.7177734, 1.0]], ['2, k, 9', [0.0988074, 0.9172093, 1.0]], ['2, k, 10', [0.05352291, 1.168601, 1.0]], ['2, k, 11', [0.03454908, 1.234065, 1.0]], ['2, k, 12', [-0.212166, 0.2402985, 1.0]], ['2, k, 13', [-0.2575686, -0.1936329, 1.0]], ['2, k, 14', [-0.2464277, -0.5595163, 1.0]], ['2, k, 15', [-0.2352683, -0.6317364, 1.0]], ['2, k, 16', [-0.08156282, 0.2408729, 1.0]], ['2, k, 17', [-0.0611412, -0.1976541, 1.0]], ['2, k, 18', [-0.0842109, -0.5482579, 1.0]], ['2, k, 19', [-0.08522084, -0.6198075, 1.0]], ['2, k, 20', [-0.1465463, 0.7120361, 1.0]], ['2, k, 21', [-0.3165829, 0.01432122, 1.0]], ['2, k, 22', [-0.2836189, 0.0914524, 1.0]], ['2, k, 23', [0.01922777, 1.304716, 1.0]], ['2, k, 24', [-0.009570613, 1.197784, 1.0]]]
[['2, k, 0', [-0.1460358, 0.2463368, 1.0]], ['2, k, 1', [-0.1465024, 0.5144873, 1.0]], ['2, k, 2', [-0.1458789, 0.7773744, 1.0]], ['2, k, 3', [-0.1364471, 0.9221517, 1.0]], ['2, k, 4', [-0.3015704, 0.6610365, 1.0]], ['2, k, 5', [-0.3672652, 0.4204561, 1.0]], ['2, k, 6', [-0.3521481, 0.1607424, 1.0]], ['2, k, 7', [-0.3361975, 0.09328003, 1.0]], ['2, k, 8', [0.01909031, 0.718026, 1.0]], ['2, k, 9', [0.09777045, 0.9266266, 1.0]], ['2, k, 10', [0.04840267, 1.174532, 1.0]], ['2, k, 11', [0.02675076, 1.250614, 1.0]], ['2, k, 12', [-0.2096293, 0.2426969, 1.0]], ['2, k, 13', [-0.2572745, -0.1911157, 1.0]], ['2, k, 14', [-0.2468109, -0.5591014, 1.0]], ['2, k, 15', [-0.2351433, -0.6309301, 1.0]], ['2, k, 16', [-0.07872866, 0.2440512, 1.0]], ['2, k, 17', [-0.06098467, -0.1950834, 1.0]], ['2, k, 18', [-0.08472252, -0.5488368, 1.0]], ['2, k, 19', [-0.08522714, -0.6207343, 1.0]], ['2, k, 20', [-0.1461464, 0.7123913, 1.0]], ['2, k, 21', [-0.3190715, 0.01988537, 1.0]], ['2, k, 22', [-0.2853307, 0.102174, 1.0]], ['2, k, 23', [0.01465229, 1.326895, 1.0]], ['2, k, 24', [-0.01964512, 1.225184, 1.0]]]
[['2, k, 0', [-0.1457487, 0.2472835, 1.0]], ['2, k, 1', [-0.1465628, 0.5150975, 1.0]], ['2, k, 2', [-0.1462745, 0.7773999, 1.0]], ['2, k, 3', [-0.1354888, 0.9227013, 1.0]], ['2, k, 4', [-0.3010788, 0.6611012, 1.0]], ['2, k, 5', [-0.3684455, 0.4252908, 1.0]], ['2, k, 6', [-0.3614382, 0.1708637, 1.0]], ['2, k, 7', [-0.3434169, 0.09260029, 1.0]], ['2, k, 8', [0.01924437, 0.7185424, 1.0]], ['2, k, 9', [0.09820369, 0.9309774, 1.0]], ['2, k, 10', [0.04557363, 1.172139, 1.0]], ['2, k, 11', [0.02073098, 1.259293, 1.0]], ['2, k, 12', [-0.2091976, 0.2437222, 1.0]], ['2, k, 13', [-0.2573504, -0.1899527, 1.0]], ['2, k, 14', [-0.2470263, -0.5582422, 1.0]], ['2, k, 15', [-0.2351238, -0.6310949, 1.0]], ['2, k, 16', [-0.07858171, 0.2448841, 1.0]], ['2, k, 17', [-0.06090839, -0.1942852, 1.0]], ['2, k, 18', [-0.08460008, -0.5487922, 1.0]], ['2, k, 19', [-0.08468179, -0.6209565, 1.0]], ['2, k, 20', [-0.1464512, 0.7126047, 1.0]], ['2, k, 21', [-0.3331246, 0.01355619, 1.0]], ['2, k, 22', [-0.2910265, 0.1031393, 1.0]], ['2, k, 23', [0.01362358, 1.328872, 1.0]], ['2, k, 24', [-0.02811336, 1.244829, 1.0]]]
[['2, k, 0', [-0.1447243, 0.2480846, 1.0]], ['2, k, 1', [-0.1464511, 0.5158954, 1.0]], ['2, k, 2', [-0.1472353, 0.7780815, 1.0]], ['2, k, 3', [-0.1350509, 0.9227763, 1.0]], ['2, k, 4', [-0.3002941, 0.6604021, 1.0]], ['2, k, 5', [-0.3693331, 0.4289072, 1.0]], ['2, k, 6', [-0.365113, 0.1733468, 1.0]], ['2, k, 7', [-0.3458117, 0.09492531, 1.0]], ['2, k, 8', [0.01939392, 0.7187748, 1.0]], ['2, k, 9', [0.09894164, 0.9378688, 1.0]], ['2, k, 10', [0.0422115, 1.173665, 1.0]], ['2, k, 11', [0.0175279, 1.263696, 1.0]], ['2, k, 12', [-0.2081756, 0.2443655, 1.0]], ['2, k, 13', [-0.2569324, -0.1892681, 1.0]], ['2, k, 14', [-0.2478863, -0.5593795, 1.0]], ['2, k, 15', [-0.2351191, -0.6321623, 1.0]], ['2, k, 16', [-0.07754526, 0.2458501, 1.0]], ['2, k, 17', [-0.06095847, -0.1938059, 1.0]], ['2, k, 18', [-0.08459951, -0.5488164, 1.0]], ['2, k, 19', [-0.08492832, -0.6210012, 1.0]], ['2, k, 20', [-0.1470861, 0.7133955, 1.0]], ['2, k, 21', [-0.3332671, 0.01637302, 1.0]], ['2, k, 22', [-0.2957516, 0.09540948, 1.0]], ['2, k, 23', [0.01312195, 1.341651, 1.0]], ['2, k, 24', [-0.03121545, 1.246254, 1.0]]]
