[['2, k, 0', [0.0710514, -0.24574, 1.0]], ['2, k, 1', [0.0606612, 0.0748442, 1.0]], ['2, k, 2', [0.0502018, 0.388667, 1.0]], ['2, k, 3', [0.0952725, 0.511121, 1.0]], ['2, k, 4', [-0.0984724, 0.296722, 1.0]], ['2, k, 5', [-0.323701, 0.189032, 1.0]], ['2, k, 6', [-0.252567, 0.436946, 1.0]], ['2, k, 7', [-0.245337, 0.487881, 1.0]], ['2, k, 8', [0.233813, 0.29444, 1.0]], ['2, k, 9', [0.461919, 0.185015, 1.0]], ['2, k, 10', [0.402341, 0.457955, 1.0]], ['2, k, 11', [0.388141, 0.518203, 1.0]], ['2, k, 12', [-0.00533307, -0.24243, 1.0]], ['2, k, 13', [-0.0419639, -0.686586, 1.0]], ['2, k, 14', [-0.0456472, -1.12021, 1.0]], ['2, k, 15', [-0.0584617, -1.19807, 1.0]], ['2, k, 16', [0.1458, -0.24342, 1.0]], ['2, k, 17', [0.134168, -0.699506, 1.0]], ['2, k, 18', [0.140272, -1.13896, 1.0]], ['2, k, 19', [0.134362, -1.19034, 1.0]], ['2, k, 20', [0.0528365, 0.311197, 1.0]], ['2, k, 21', [-0.238205, 0.546228, 1.0]], ['2, k, 22', [-0.281442, 0.507599, 1.0]], ['2, k, 23', [0.377353, 0.581506, 1.0]], ['2, k, 24', [0.415117, 0.533651, 1.0]]]
[['2, k, 0', [0.0705004, -0.265375, 1.0]], ['2, k, 1', [0.0578655, 0.0529836, 1.0]], ['2, k, 2', [0.0595273, 0.36605, 1.0]], ['2, k, 3', [0.0635034, 0.509092, 1.0]], ['2, k, 4', [-0.1056, 0.279312, 1.0]], ['2, k, 5', [-0.262655, 0.131239, 1.0]], ['2, k, 6', [-0.0746823, -0.0268937, 1.0]], ['2, k, 7', [-0.0533596, -0.0480219, 1.0]], ['2, k, 8', [0.233691, 0.276044, 1.0]], ['2, k, 9', [0.433311, 0.180125, 1.0]], ['2, k, 10', [0.272068, -0.00940598, 1.0]], ['2, k, 11', [0.222638, -0.0341248, 1.0]], ['2, k, 12', [0.00417986, -0.264458, 1.0]], ['2, k, 13', [-0.0302455, -0.718924, 1.0]], ['2, k, 14', [-0.0349805, -1.13795, 1.0]], ['2, k, 15', [-0.028075, -1.18678, 1.0]], ['2, k, 16', [0.135478, -0.260211, 1.0]], ['2, k, 17', [0.154084, -0.702505, 1.0]], ['2, k, 18', [0.131819, -1.11563, 1.0]], ['2, k, 19', [0.130753, -1.17885, 1.0]], ['2, k, 20', [0.0587246, 0.287595, 1.0]], ['2, k, 21', [-0.0338487, -0.0759467, 1.0]], ['2, k, 22', [-0.056209, -0.0142565, 1.0]], ['2, k, 23', [0.211317, -0.108547, 1.0]], ['2, k, 24', [0.186252, 0.000512808, 1.0]]]
[['2, k, 0', [0.082865, -0.265112, 1.0]], ['2, k, 1', [0.0614166, 0.0530822, 1.0]], ['2, k, 2', [0.0565734, 0.365771, 1.0]], ['2, k, 3', [0.0582115, 0.507557, 1.0]], ['2, k, 4', [-0.105948, 0.275494, 1.0]], ['2, k, 5', [-0.261412, 0.124348, 1.0]], ['2, k, 6', [-0.0695524, -0.0279834, 1.0]], ['2, k, 7', [-0.0477345, -0.0501474, 1.0]], ['2, k, 8', [0.23209, 0.280344, 1.0]], ['2, k, 9', [0.434008, 0.182356, 1.0]], ['2, k, 10', [0.271738, -0.00976325, 1.0]], ['2, k, 11', [0.226598, -0.0363203, 1.0]], ['2, k, 12', [0.0178225, -0.264977, 1.0]], ['2, k, 13', [-0.0253402, -0.7171, 1.0]], ['2, k, 14', [-0.0324676, -1.13806, 1.0]], ['2, k, 15', [-0.0270065, -1.18589, 1.0]], ['2, k, 16', [0.146178, -0.259306, 1.0]], ['2, k, 17', [0.158609, -0.702257, 1.0]], ['2, k, 18', [0.133249, -1.11601, 1.0]], ['2, k, 19', [0.1698, -1.18066, 1.0]], ['2, k, 20', [0.0581232, 0.287632, 1.0]], ['2, k, 21', [-0.032752, -0.0932546, 1.0]], ['2, k, 22', [-0.0413643, -0.00762867, 1.0]], ['2, k, 23', [0.212884, -0.109465, 1.0]], ['2, k, 24', [0.191077, -0.00206612, 1.0]]]
[['2, k, 0', [0.0956738, -0.266568, 1.0]], ['2, k, 1', [0.067698, 0.0526797, 1.0]], ['2, k, 2', [0.0558444, 0.36569, 1.0]], ['2, k, 3', [0.0515087, 0.505489, 1.0]], ['2, k, 4', [-0.106443, 0.269336, 1.0]], ['2, k, 5', [-0.253817, 0.123239, 1.0]], ['2, k, 6', [-0.0688247, -0.0408562, 1.0]], ['2, k, 7', [-0.0389401, -0.0558216, 1.0]], ['2, k, 8', [0.23068, 0.278101, 1.0]], ['2, k, 9', [0.438313, 0.190138, 1.0]], ['2, k, 10', [0.271375, -0.0104714, 1.0]], ['2, k, 11', [0.226165, -0.0567877, 1.0]], ['2, k, 12', [0.0302093, -0.268898, 1.0]], ['2, k, 13', [-0.0175091, -0.715145, 1.0]], ['2, k, 14', [-0.0330764, -1.13574, 1.0]], ['2, k, 15', [-0.0251504, -1.19249, 1.0]], ['2, k, 16', [0.159773, -0.258483, 1.0]], ['2, k, 17', [0.172102, -0.700935, 1.0]], ['2, k, 18', [0.136211, -1.10585, 1.0]], ['2, k, 19', [0.131958, -1.16992, 1.0]], ['2, k, 20', [0.0581195, 0.287639, 1.0]], ['2, k, 21', [-0.0262026, -0.0950445, 1.0]], ['2, k, 22', [-0.0343729, -0.0324174, 1.0]], ['2, k, 23', [0.193764, -0.127191, 1.0]], ['2, k, 24', [0.184405, -0.00398371, 1.0]]]
[['2, k, 0', [0.104898, -0.268498, 1.0]], ['2, k, 1', [0.0719896, 0.0516506, 1.0]], ['2, k, 2', [0.054496, 0.36513, 1.0]], ['2, k, 3', [0.0462593, 0.503317, 1.0]], ['2, k, 4', [-0.106863, 0.262911, 1.0]], ['2, k, 5', [-0.232759, 0.0843845, 1.0]], ['2, k, 6', [-0.0204679, -0.017506, 1.0]], ['2, k, 7', [-0.0130393, -0.057941, 1.0]], ['2, k, 8', [0.228366, 0.278712, 1.0]], ['2, k, 9', [0.442519, 0.206494, 1.0]], ['2, k, 10', [0.272103, -0.00985833, 1.0]], ['2, k, 11', [0.230721, -0.0599997, 1.0]], ['2, k, 12', [0.0388937, -0.271524, 1.0]], ['2, k, 13', [-0.0108293, -0.713149, 1.0]], ['2, k, 14', [-0.0337216, -1.13804, 1.0]], ['2, k, 15', [-0.0255802, -1.19367, 1.0]], ['2, k, 16', [0.16873, -0.259478, 1.0]], ['2, k, 17', [0.179348, -0.702819, 1.0]], ['2, k, 18', [0.138572, -1.11539, 1.0]], ['2, k, 19', [0.132066, -1.17297, 1.0]], ['2, k, 20', [0.0580235, 0.287459, 1.0]], ['2, k, 21', [0.0160279, -0.0595368, 1.0]], ['2, k, 22', [-0.0217545, 0.00329907, 1.0]], ['2, k, 23', [0.182891, -0.146669, 1.0]], ['2, k, 24', [0.183999, -0.00921394, 1.0]]]
[['2, k, 0', [0.111372, -0.27127, 1.0]], ['2, k, 1', [0.0773238, 0.0495431, 1.0]], ['2, k, 2', [0.0544787, 0.364419, 1.0]], ['2, k, 3', [0.0389352, 0.502839, 1.0]], ['2, k, 4', [-0.107745, 0.260154, 1.0]], ['2, k, 5', [-0.216475, 0.080546, 1.0]], ['2, k, 6', [-0.00737622, -0.0282054, 1.0]], ['2, k, 7', [-0.00353967, -0.0564264, 1.0]], ['2, k, 8', [0.226408, 0.274551, 1.0]], ['2, k, 9', [0.43792, 0.209437, 1.0]], ['2, k, 10', [0.272462, -0.0112274, 1.0]], ['2, k, 11', [0.226337, -0.0693972, 1.0]], ['2, k, 12', [0.0448438, -0.274762, 1.0]], ['2, k, 13', [-0.00560991, -0.716507, 1.0]], ['2, k, 14', [-0.0347794, -1.13318, 1.0]], ['2, k, 15', [-0.0292765, -1.18987, 1.0]], ['2, k, 16', [0.175485, -0.261701, 1.0]], ['2, k, 17', [0.181803, -0.705633, 1.0]], ['2, k, 18', [0.136237, -1.12698, 1.0]], ['2, k, 19', [0.133962, -1.18007, 1.0]], ['2, k, 20', [0.0586699, 0.286712, 1.0]], ['2, k, 21', [0.0252017, -0.0797921, 1.0]], ['2, k, 22', [-0.00459316, -0.0152771, 1.0]], ['2, k, 23', [0.174149, -0.146352, 1.0]], ['2, k, 24', [0.182238, -0.0156414, 1.0]]]
[['2, k, 0', [0.121531, -0.275862, 1.0]], ['2, k, 1', [0.0800772, 0.0472374, 1.0]], ['2, k, 2', [0.051038, 0.361412, 1.0]], ['2, k, 3', [0.0336692, 0.501237, 1.0]], ['2, k, 4', [-0.105747, 0.257085, 1.0]], ['2, k, 5', [-0.212483, 0.0740865, 1.0]], ['2, k, 6', [-0.00128284, -0.0292946, 1.0]], ['2, k, 7', [0.00455345, -0.0683646, 1.0]], ['2, k, 8', [0.225388, 0.272688, 1.0]], ['2, k, 9', [0.437534, 0.214282, 1.0]], ['2, k, 10', [0.27295, -0.0108395, 1.0]], ['2, k, 11', [0.224782, -0.0737457, 1.0]], ['2, k, 12', [0.0544251, -0.279509, 1.0]], ['2, k, 13', [0.0017767, -0.722272, 1.0]], ['2, k, 14', [-0.033293, -1.11872, 1.0]], ['2, k, 15', [-0.0260678, -1.18296, 1.0]], ['2, k, 16', [0.185951, -0.266031, 1.0]], ['2, k, 17', [0.187024, -0.710887, 1.0]], ['2, k, 18', [0.142869, -1.12641, 1.0]], ['2, k, 19', [0.13998, -1.18542, 1.0]], ['2, k, 20', [0.0578542, 0.28467, 1.0]], ['2, k, 21', [0.0244787, -0.1006, 1.0]], ['2, k, 22', [0.00133895, -0.0170361, 1.0]], ['2, k, 23', [0.179076, -0.153864, 1.0]], ['2, k, 24', [0.17898, -0.0160931, 1.0]]]
[['2, k, 0', [0.127807, -0.274194, 1.0]], ['2, k, 1', [0.0817508, 0.0466728, 1.0]], ['2, k, 2', [0.0477509, 0.359821, 1.0]], ['2, k, 3', [0.0273415, 0.497873, 1.0]], ['2, k, 4', [-0.106687, 0.255522, 1.0]], ['2, k, 5', [-0.211036, 0.0723159, 1.0]], ['2, k, 6', [0.00171569, -0.0291987, 1.0]], ['2, k, 7', [0.0143235, -0.0660606, 1.0]], ['2, k, 8', [0.224081, 0.27203, 1.0]], ['2, k, 9', [0.438914, 0.227073, 1.0]], ['2, k, 10', [0.298522, 0.032829, 1.0]], ['2, k, 11', [0.24235, -0.0329821, 1.0]], ['2, k, 12', [0.0614968, -0.27824, 1.0]], ['2, k, 13', [0.00803621, -0.722687, 1.0]], ['2, k, 14', [-0.0292744, -1.12472, 1.0]], ['2, k, 15', [-0.0242565, -1.18331, 1.0]], ['2, k, 16', [0.191351, -0.264101, 1.0]], ['2, k, 17', [0.190564, -0.709394, 1.0]], ['2, k, 18', [0.139356, -1.12813, 1.0]], ['2, k, 19', [0.219322, -1.18067, 1.0]], ['2, k, 20', [0.056639, 0.283638, 1.0]], ['2, k, 21', [0.0336927, -0.0913656, 1.0]], ['2, k, 22', [0.00215926, -0.0206518, 1.0]], ['2, k, 23', [0.193385, -0.103666, 1.0]], ['2, k, 24', [0.20038, 0.0372709, 1.0]]]
[['2, k, 0', [0.13461, -0.277299, 1.0]], ['2, k, 1', [0.0839042, 0.0440958, 1.0]], ['2, k, 2', [0.0443245, 0.356595, 1.0]], ['2, k, 3', [0.0230525, 0.493874, 1.0]], ['2, k, 4', [-0.106431, 0.25364, 1.0]], ['2, k, 5', [-0.205762, 0.0700413, 1.0]], ['2, k, 6', [0.00659824, -0.0323152, 1.0]], ['2, k, 7', [0.012334, -0.0753115, 1.0]], ['2, k, 8', [0.217536, 0.273265, 1.0]], ['2, k, 9', [0.439769, 0.233762, 1.0]], ['2, k, 10', [0.300058, 0.0356503, 1.0]], ['2, k, 11', [0.243698, -0.0333199, 1.0]], ['2, k, 12', [0.0683372, -0.280914, 1.0]], ['2, k, 13', [0.0134804, -0.727249, 1.0]], ['2, k, 14', [-0.0123337, -1.13049, 1.0]], ['2, k, 15', [-0.0182272, -1.18669, 1.0]], ['2, k, 16', [0.197899, -0.267497, 1.0]], ['2, k, 17', [0.195571, -0.713691, 1.0]], ['2, k, 18', [0.139801, -1.12886, 1.0]], ['2, k, 19', [0.136108, -1.18457, 1.0]], ['2, k, 20', [0.0549698, 0.280884, 1.0]], ['2, k, 21', [0.0331535, -0.107426, 1.0]], ['2, k, 22', [-0.000728064, -0.0148885, 1.0]], ['2, k, 23', [0.189688, -0.101339, 1.0]], ['2, k, 24', [0.201411, 0.0384652, 1.0]]]
[['2, k, 0', [0.14031, -0.281351, 1.0]], ['2, k, 1', [0.0853064, 0.0403605, 1.0]], ['2, k, 2', [0.0383036, 0.350287, 1.0]], ['2, k, 3', [0.0181698, 0.489662, 1.0]], ['2, k, 4', [-0.10685, 0.25193, 1.0]], ['2, k, 5', [-0.200574, 0.0670546, 1.0]], ['2, k, 6', [0.0124256, -0.0338807, 1.0]], ['2, k, 7', [0.0266159, -0.0776829, 1.0]], ['2, k, 8', [0.213756, 0.272822, 1.0]], ['2, k, 9', [0.440027, 0.239646, 1.0]], ['2, k, 10', [0.301471, 0.038372, 1.0]], ['2, k, 11', [0.246764, -0.0269101, 1.0]], ['2, k, 12', [0.074791, -0.285144, 1.0]], ['2, k, 13', [0.0146238, -0.731924, 1.0]], ['2, k, 14', [-0.00840063, -1.13225, 1.0]], ['2, k, 15', [-0.0184333, -1.18657, 1.0]], ['2, k, 16', [0.20275, -0.271306, 1.0]], ['2, k, 17', [0.199332, -0.718252, 1.0]], ['2, k, 18', [0.138131, -1.13045, 1.0]], ['2, k, 19', [0.127772, -1.18271, 1.0]], ['2, k, 20', [0.0512799, 0.275093, 1.0]], ['2, k, 21', [0.0496197, -0.0820585, 1.0]], ['2, k, 22', [0.039924, -0.034356, 1.0]], ['2, k, 23', [0.19382, -0.0961865, 1.0]], ['2, k, 24', [0.202576, 0.0408314, 1.0]]]
[['2, k, 0', [0.141951, -0.281067, 1.0]], ['2, k, 1', [0.0862042, 0.0378371, 1.0]], ['2, k, 2', [0.0366707, 0.345287, 1.0]], ['2, k, 3', [0.0112729, 0.484771, 1.0]], ['2, k, 4', [-0.107907, 0.24747, 1.0]], ['2, k, 5', [-0.193429, 0.0649491, 1.0]], ['2, k, 6', [0.0193874, -0.0355926, 1.0]], ['2, k, 7', [0.0342632, -0.0848805, 1.0]], ['2, k, 8', [0.210523, 0.274233, 1.0]], ['2, k, 9', [0.440931, 0.247485, 1.0]], ['2, k, 10', [0.302978, 0.0427686, 1.0]], ['2, k, 11', [0.246842, -0.0241133, 1.0]], ['2, k, 12', [0.0762261, -0.286082, 1.0]], ['2, k, 13', [0.0182765, -0.73337, 1.0]], ['2, k, 14', [-0.0102726, -1.13351, 1.0]], ['2, k, 15', [0.00418433, -1.18654, 1.0]], ['2, k, 16', [0.204596, -0.269709, 1.0]], ['2, k, 17', [0.203999, -0.715491, 1.0]], ['2, k, 18', [0.143165, -1.12757, 1.0]], ['2, k, 19', [0.127383, -1.18313, 1.0]], ['2, k, 20', [0.0500328, 0.270533, 1.0]], ['2, k, 21', [0.0585156, -0.0828592, 1.0]], ['2, k, 22', [0.0541515, -0.0348299, 1.0]], ['2, k, 23', [0.195562, -0.0923523, 1.0]], ['2, k, 24', [0.2022, 0.0424309, 1.0]]]
[['2, k, 0', [0.143129, -0.284788, 1.0]], ['2, k, 1', [0.087308, 0.0336525, 1.0]], ['2, k, 2', [0.036238, 0.342022, 1.0]], ['2, k, 3', [0.00868195, 0.477624, 1.0]], ['2, k, 4', [-0.10726, 0.245832, 1.0]], ['2, k, 5', [-0.188409, 0.0650854, 1.0]], ['2, k, 6', [0.0239703, -0.0369088, 1.0]], ['2, k, 7', [0.0343891, -0.082957, 1.0]], ['2, k, 8', [0.208802, 0.273899, 1.0]], ['2, k, 9', [0.441763, 0.25065, 1.0]], ['2, k, 10', [0.298666, 0.0514777, 1.0]], ['2, k, 11', [0.23844, -0.020179, 1.0]], ['2, k, 12', [0.0778467, -0.288121, 1.0]], ['2, k, 13', [0.0236621, -0.736055, 1.0]], ['2, k, 14', [-0.0145929, -1.09484, 1.0]], ['2, k, 15', [-0.0074366, -1.18256, 1.0]], ['2, k, 16', [0.205113, -0.275514, 1.0]], ['2, k, 17', [0.202072, -0.717381, 1.0]], ['2, k, 18', [0.146974, -1.12598, 1.0]], ['2, k, 19', [0.135818, -1.18872, 1.0]], ['2, k, 20', [0.0496523, 0.26696, 1.0]], ['2, k, 21', [0.0595268, -0.098149, 1.0]], ['2, k, 22', [0.0404536, -0.0424245, 1.0]], ['2, k, 23', [0.175808, -0.0857408, 1.0]], ['2, k, 24', [0.19831, 0.0547688, 1.0]]]
[['2, k, 0', [0.146622, -0.28848, 1.0]], ['2, k, 1', [0.0889893, 0.0310515, 1.0]], ['2, k, 2', [0.0361948, 0.340989, 1.0]], ['2, k, 3', [0.00580189, 0.472853, 1.0]], ['2, k, 4', [-0.106161, 0.242531, 1.0]], ['2, k, 5', [-0.187624, 0.0658971, 1.0]], ['2, k, 6', [0.0273956, -0.0349213, 1.0]], ['2, k, 7', [0.0395837, -0.0929621, 1.0]], ['2, k, 8', [0.207145, 0.271869, 1.0]], ['2, k, 9', [0.439149, 0.255845, 1.0]], ['2, k, 10', [0.297797, 0.0601535, 1.0]], ['2, k, 11', [0.236256, -0.0118251, 1.0]], ['2, k, 12', [0.0823406, -0.287323, 1.0]], ['2, k, 13', [0.0251862, -0.735806, 1.0]], ['2, k, 14', [-0.0138598, -1.11992, 1.0]], ['2, k, 15', [-0.00787265, -1.18588, 1.0]], ['2, k, 16', [0.207734, -0.284637, 1.0]], ['2, k, 17', [0.205224, -0.730145, 1.0]], ['2, k, 18', [0.147104, -1.13181, 1.0]], ['2, k, 19', [0.135584, -1.19004, 1.0]], ['2, k, 20', [0.049726, 0.265772, 1.0]], ['2, k, 21', [0.065704, -0.0954885, 1.0]], ['2, k, 22', [0.0428246, -0.0482872, 1.0]], ['2, k, 23', [0.171503, -0.0761139, 1.0]], ['2, k, 24', [0.187045, 0.0646641, 1.0]]]
[['2, k, 0', [0.150854, -0.283485, 1.0]], ['2, k, 1', [0.0907088, 0.0309972, 1.0]], ['2, k, 2', [0.0361716, 0.339631, 1.0]], ['2, k, 3', [0.00440669, 0.47004, 1.0]], ['2, k, 4', [-0.106214, 0.242364, 1.0]], ['2, k, 5', [-0.182075, 0.0668161, 1.0]], ['2, k, 6', [0.0346731, -0.0329285, 1.0]], ['2, k, 7', [0.0500732, -0.0954114, 1.0]], ['2, k, 8', [0.204572, 0.268243, 1.0]], ['2, k, 9', [0.437807, 0.259346, 1.0]], ['2, k, 10', [0.296596, 0.0578365, 1.0]], ['2, k, 11', [0.238423, -0.0132091, 1.0]], ['2, k, 12', [0.0866137, -0.284206, 1.0]], ['2, k, 13', [0.0242582, -0.732438, 1.0]], ['2, k, 14', [-0.0189201, -1.14531, 1.0]], ['2, k, 15', [-0.00763527, -1.18576, 1.0]], ['2, k, 16', [0.211866, -0.27748, 1.0]], ['2, k, 17', [0.201434, -0.722326, 1.0]], ['2, k, 18', [0.147126, -1.13366, 1.0]], ['2, k, 19', [0.136121, -1.1888, 1.0]], ['2, k, 20', [0.0498734, 0.264884, 1.0]], ['2, k, 21', [0.0700265, -0.102076, 1.0]], ['2, k, 22', [0.0601214, -0.0552783, 1.0]], ['2, k, 23', [0.171376, -0.0771746, 1.0]], ['2, k, 24', [0.188128, 0.0600393, 1.0]]]
[['2, k, 0', [0.152166, -0.283375, 1.0]], ['2, k, 1', [0.0930791, 0.0288227, 1.0]], ['2, k, 2', [0.0402135, 0.332415, 1.0]], ['2, k, 3', [0.0013528, 0.467186, 1.0]], ['2, k, 4', [-0.104627, 0.241684, 1.0]], ['2, k, 5', [-0.186458, 0.080187, 1.0]], ['2, k, 6', [0.026308, -0.0279293, 1.0]], ['2, k, 7', [0.0358519, -0.0871716, 1.0]], ['2, k, 8', [0.201514, 0.265676, 1.0]], ['2, k, 9', [0.437498, 0.264125, 1.0]], ['2, k, 10', [0.297748, 0.0590459, 1.0]], ['2, k, 11', [0.238175, -0.0121938, 1.0]], ['2, k, 12', [0.0874807, -0.283551, 1.0]], ['2, k, 13', [0.0230661, -0.732292, 1.0]], ['2, k, 14', [-0.0194172, -1.1377, 1.0]], ['2, k, 15', [-0.00867477, -1.18548, 1.0]], ['2, k, 16', [0.213493, -0.277459, 1.0]], ['2, k, 17', [0.203455, -0.723638, 1.0]], ['2, k, 18', [0.151492, -1.12623, 1.0]], ['2, k, 19', [0.138126, -1.18488, 1.0]], ['2, k, 20', [0.0530038, 0.259252, 1.0]], ['2, k, 21', [0.0638681, -0.0888897, 1.0]], ['2, k, 22', [0.0400744, -0.0412024, 1.0]], ['2, k, 23', [0.168176, -0.0775374, 1.0]], ['2, k, 24', [0.190166, 0.0586108, 1.0]]]
[['2, k, 0', [0.151078, -0.281593, 1.0]], ['2, k, 1', [0.0942487, 0.0254201, 1.0]], ['2, k, 2', [0.0414822, 0.319508, 1.0]], ['2, k, 3', [-0.00283121, 0.45576, 1.0]], ['2, k, 4', [-0.104357, 0.239485, 1.0]], ['2, k, 5', [-0.179633, 0.0775864, 1.0]], ['2, k, 6', [0.0348054, -0.0284238, 1.0]], ['2, k, 7', [0.049636, -0.0890947, 1.0]], ['2, k, 8', [0.197237, 0.257304, 1.0]], ['2, k, 9', [0.434055, 0.263962, 1.0]], ['2, k, 10', [0.294171, 0.0568385, 1.0]], ['2, k, 11', [0.234569, -0.0117229, 1.0]], ['2, k, 12', [0.0862572, -0.284231, 1.0]], ['2, k, 13', [0.0224005, -0.733686, 1.0]], ['2, k, 14', [-0.0217802, -1.10774, 1.0]], ['2, k, 15', [-0.00228178, -1.18284, 1.0]], ['2, k, 16', [0.21237, -0.272949, 1.0]], ['2, k, 17', [0.205902, -0.725279, 1.0]], ['2, k, 18', [0.15754, -1.13024, 1.0]], ['2, k, 19', [0.138249, -1.18485, 1.0]], ['2, k, 20', [0.0544167, 0.248632, 1.0]], ['2, k, 21', [0.179033, -0.104989, 1.0]], ['2, k, 22', [0.0730015, -0.0539947, 1.0]], ['2, k, 23', [0.170694, -0.0800261, 1.0]], ['2, k, 24', [0.184609, 0.0555338, 1.0]]]
[['2, k, 0', [0.148806, -0.280348, 1.0]], ['2, k, 1', [0.0940023, 0.022402, 1.0]], ['2, k, 2', [0.0410563, 0.3118, 1.0]], ['2, k, 3', [-0.00322221, 0.449438, 1.0]], ['2, k, 4', [-0.104758, 0.238453, 1.0]], ['2, k, 5', [-0.17794, 0.0776995, 1.0]], ['2, k, 6', [0.0548046, 0.038117, 1.0]], ['2, k, 7', [0.132201, 0.0250092, 1.0]], ['2, k, 8', [0.197295, 0.258228, 1.0]], ['2, k, 9', [0.431537, 0.263657, 1.0]], ['2, k, 10', [0.292499, 0.055035, 1.0]], ['2, k, 11', [0.232628, -0.0164939, 1.0]], ['2, k, 12', [0.0835939, -0.284107, 1.0]], ['2, k, 13', [0.019597, -0.733322, 1.0]], ['2, k, 14', [-0.0230201, -1.1024, 1.0]], ['2, k, 15', [-0.00433699, -1.17912, 1.0]], ['2, k, 16', [0.210696, -0.270611, 1.0]], ['2, k, 17', [0.206551, -0.72195, 1.0]], ['2, k, 18', [0.165283, -1.14101, 1.0]], ['2, k, 19', [0.14558, -1.18691, 1.0]], ['2, k, 20', [0.0541142, 0.241493, 1.0]], ['2, k, 21', [0.261335, 0.00875934, 1.0]], ['2, k, 22', [0.154984, 0.0592829, 1.0]], ['2, k, 23', [0.16687, -0.0900476, 1.0]], ['2, k, 24', [0.182069, 0.0503942, 1.0]]]
[['2, k, 0', [0.145413, -0.278309, 1.0]], ['2, k, 1', [0.0932101, 0.0205056, 1.0]], ['2, k, 2', [0.0408513, 0.308657, 1.0]], ['2, k, 3', [-0.00378244, 0.44404, 1.0]], ['2, k, 4', [-0.105616, 0.238308, 1.0]], ['2, k, 5', [-0.188932, 0.0949479, 1.0]], ['2, k, 6', [-0.00300069, 0.21952, 1.0]], ['2, k, 7', [0.0587783, 0.261168, 1.0]], ['2, k, 8', [0.190132, 0.251939, 1.0]], ['2, k, 9', [0.430746, 0.265275, 1.0]], ['2, k, 10', [0.290456, 0.0553599, 1.0]], ['2, k, 11', [0.228431, -0.0179201, 1.0]], ['2, k, 12', [0.0808037, -0.281715, 1.0]], ['2, k, 13', [0.0132094, -0.730786, 1.0]], ['2, k, 14', [-0.0114132, -1.12392, 1.0]], ['2, k, 15', [-0.00514183, -1.18886, 1.0]], ['2, k, 16', [0.206937, -0.268934, 1.0]], ['2, k, 17', [0.204014, -0.725623, 1.0]], ['2, k, 18', [0.166426, -1.14034, 1.0]], ['2, k, 19', [0.140213, -1.1858, 1.0]], ['2, k, 20', [0.0538114, 0.238627, 1.0]], ['2, k, 21', [0.188143, 0.244184, 1.0]], ['2, k, 22', [0.0820827, 0.293744, 1.0]], ['2, k, 23', [0.16599, -0.0872025, 1.0]], ['2, k, 24', [0.178127, 0.0506243, 1.0]]]
[['2, k, 0', [0.142174, -0.277126, 1.0]], ['2, k, 1', [0.0921742, 0.0186341, 1.0]], ['2, k, 2', [0.0408785, 0.306136, 1.0]], ['2, k, 3', [-0.00263076, 0.438441, 1.0]], ['2, k, 4', [-0.105896, 0.238035, 1.0]], ['2, k, 5', [-0.189848, 0.0994945, 1.0]], ['2, k, 6', [0.00422078, 0.200554, 1.0]], ['2, k, 7', [0.068714, 0.234368, 1.0]], ['2, k, 8', [0.190793, 0.253423, 1.0]], ['2, k, 9', [0.425943, 0.259877, 1.0]], ['2, k, 10', [0.317023, 0.0308339, 1.0]], ['2, k, 11', [0.26905, -0.0234063, 1.0]], ['2, k, 12', [0.0782654, -0.28023, 1.0]], ['2, k, 13', [0.0115181, -0.729666, 1.0]], ['2, k, 14', [-0.0105723, -1.12085, 1.0]], ['2, k, 15', [-0.00980937, -1.18744, 1.0]], ['2, k, 16', [0.203019, -0.268323, 1.0]], ['2, k, 17', [0.202245, -0.728486, 1.0]], ['2, k, 18', [0.166639, -1.13557, 1.0]], ['2, k, 19', [0.140687, -1.18387, 1.0]], ['2, k, 20', [0.053649, 0.236406, 1.0]], ['2, k, 21', [0.198049, 0.217464, 1.0]], ['2, k, 22', [0.0919449, 0.26713, 1.0]], ['2, k, 23', [0.304542, -0.122667, 1.0]], ['2, k, 24', [0.222854, -0.037718, 1.0]]]
