[['2, k, 0', [-0.152587, -0.462677, 1.0]], ['2, k, 1', [-0.160966, -0.166359, 1.0]], ['2, k, 2', [-0.168102, 0.123508, 1.0]], ['2, k, 3', [-0.185479, 0.25586, 1.0]], ['2, k, 4', [-0.33891, 0.00509255, 1.0]], ['2, k, 5', [-0.36889, -0.217766, 1.0]], ['2, k, 6', [-0.353481, -0.424645, 1.0]], ['2, k, 7', [-0.34608, -0.468195, 1.0]], ['2, k, 8', [-0.00504494, 0.0207577, 1.0]], ['2, k, 9', [0.0495385, -0.22108, 1.0]], ['2, k, 10', [0.0490517, -0.428386, 1.0]], ['2, k, 11', [0.0426189, -0.455624, 1.0]], ['2, k, 12', [-0.226477, -0.459357, 1.0]], ['2, k, 13', [-0.272965, -0.749783, 1.0]], ['2, k, 14', [-0.297416, -1.07693, 1.0]], ['2, k, 15', [-0.287598, -1.1543, 1.0]], ['2, k, 16', [-0.0741783, -0.452376, 1.0]], ['2, k, 17', [-0.0308329, -0.754908, 1.0]], ['2, k, 18', [0.00800461, -1.08294, 1.0]], ['2, k, 19', [0.0176392, -1.13867, 1.0]], ['2, k, 20', [-0.166527, 0.0519667, 1.0]], ['2, k, 21', [-0.336974, -0.520788, 1.0]], ['2, k, 22', [-0.314595, -0.463828, 1.0]], ['2, k, 23', [0.0493681, -0.51162, 1.0]], ['2, k, 24', [0.0174462, -0.455078, 1.0]]]
[['2, k, 0', [-0.120936, -0.460514, 1.0]], ['2, k, 1', [-0.137367, -0.186908, 1.0]], ['2, k, 2', [-0.153381, 0.0812032, 1.0]], ['2, k, 3', [-0.178553, 0.214031, 1.0]], ['2, k, 4', [-0.313209, -0.0389765, 1.0]], ['2, k, 5', [-0.348329, -0.239348, 1.0]], ['2, k, 6', [-0.345177, -0.443961, 1.0]], ['2, k, 7', [-0.353766, -0.500421, 1.0]], ['2, k, 8', [0.00812122, -0.0125391, 1.0]], ['2, k, 9', [0.0818866, -0.237479, 1.0]], ['2, k, 10', [0.111562, -0.433445, 1.0]], ['2, k, 11', [0.106807, -0.487057, 1.0]], ['2, k, 12', [-0.193007, -0.458348, 1.0]], ['2, k, 13', [-0.263348, -0.772903, 1.0]], ['2, k, 14', [-0.296352, -1.08348, 1.0]], ['2, k, 15', [-0.296623, -1.1442, 1.0]], ['2, k, 16', [-0.0457939, -0.449519, 1.0]], ['2, k, 17', [-0.0199642, -0.747619, 1.0]], ['2, k, 18', [0.0164392, -1.06418, 1.0]], ['2, k, 19', [0.0235107, -1.12874, 1.0]], ['2, k, 20', [-0.149613, 0.0149741, 1.0]], ['2, k, 21', [-0.34312, -0.568296, 1.0]], ['2, k, 22', [-0.308487, -0.469839, 1.0]], ['2, k, 23', [0.102728, -0.546035, 1.0]], ['2, k, 24', [0.0806342, -0.488466, 1.0]]]
[['2, k, 0', [-0.123279, -0.460633, 1.0]], ['2, k, 1', [-0.138542, -0.187171, 1.0]], ['2, k, 2', [-0.153888, 0.0808373, 1.0]], ['2, k, 3', [-0.1784, 0.213731, 1.0]], ['2, k, 4', [-0.31247, -0.0369249, 1.0]], ['2, k, 5', [-0.351543, -0.236892, 1.0]], ['2, k, 6', [-0.345883, -0.444387, 1.0]], ['2, k, 7', [-0.352711, -0.49728, 1.0]], ['2, k, 8', [0.00680384, -0.00874273, 1.0]], ['2, k, 9', [0.079814, -0.233612, 1.0]], ['2, k, 10', [0.10862, -0.429135, 1.0]], ['2, k, 11', [0.10575, -0.482733, 1.0]], ['2, k, 12', [-0.195305, -0.458342, 1.0]], ['2, k, 13', [-0.264285, -0.770426, 1.0]], ['2, k, 14', [-0.29706, -1.07734, 1.0]], ['2, k, 15', [-0.296399, -1.14274, 1.0]], ['2, k, 16', [-0.0481598, -0.449787, 1.0]], ['2, k, 17', [-0.0241105, -0.75192, 1.0]], ['2, k, 18', [0.0161628, -1.06433, 1.0]], ['2, k, 19', [0.0232642, -1.12902, 1.0]], ['2, k, 20', [-0.150278, 0.0146425, 1.0]], ['2, k, 21', [-0.351728, -0.565385, 1.0]], ['2, k, 22', [-0.313723, -0.494707, 1.0]], ['2, k, 23', [0.102682, -0.541268, 1.0]], ['2, k, 24', [0.0739707, -0.503627, 1.0]]]
[['2, k, 0', [-0.126459, -0.460885, 1.0]], ['2, k, 1', [-0.140637, -0.18755, 1.0]], ['2, k, 2', [-0.154976, 0.0804783, 1.0]], ['2, k, 3', [-0.178327, 0.213355, 1.0]], ['2, k, 4', [-0.313434, -0.0374999, 1.0]], ['2, k, 5', [-0.353797, -0.235364, 1.0]], ['2, k, 6', [-0.346819, -0.444723, 1.0]], ['2, k, 7', [-0.355195, -0.501144, 1.0]], ['2, k, 8', [0.00570527, -0.0132266, 1.0]], ['2, k, 9', [0.0781987, -0.235965, 1.0]], ['2, k, 10', [0.106834, -0.431584, 1.0]], ['2, k, 11', [0.101865, -0.486356, 1.0]], ['2, k, 12', [-0.198688, -0.457797, 1.0]], ['2, k, 13', [-0.26522, -0.767991, 1.0]], ['2, k, 14', [-0.297771, -1.07262, 1.0]], ['2, k, 15', [-0.296378, -1.13968, 1.0]], ['2, k, 16', [-0.0510381, -0.450794, 1.0]], ['2, k, 17', [-0.0246564, -0.753211, 1.0]], ['2, k, 18', [0.0158086, -1.0642, 1.0]], ['2, k, 19', [0.0225763, -1.13124, 1.0]], ['2, k, 20', [-0.15158, 0.0142752, 1.0]], ['2, k, 21', [-0.357405, -0.56818, 1.0]], ['2, k, 22', [-0.311336, -0.500021, 1.0]], ['2, k, 23', [0.0993298, -0.539929, 1.0]], ['2, k, 24', [0.0705256, -0.481864, 1.0]]]
[['2, k, 0', [-0.129605, -0.46089, 1.0]], ['2, k, 1', [-0.14263, -0.187953, 1.0]], ['2, k, 2', [-0.155894, 0.0799033, 1.0]], ['2, k, 3', [-0.178337, 0.213055, 1.0]], ['2, k, 4', [-0.3138, -0.0370622, 1.0]], ['2, k, 5', [-0.355813, -0.234539, 1.0]], ['2, k, 6', [-0.347976, -0.444965, 1.0]], ['2, k, 7', [-0.357446, -0.497364, 1.0]], ['2, k, 8', [0.00546498, -0.0146792, 1.0]], ['2, k, 9', [0.0765033, -0.23346, 1.0]], ['2, k, 10', [0.104501, -0.429046, 1.0]], ['2, k, 11', [0.0996199, -0.48396, 1.0]], ['2, k, 12', [-0.201818, -0.457411, 1.0]], ['2, k, 13', [-0.266542, -0.766898, 1.0]], ['2, k, 14', [-0.297785, -1.07217, 1.0]], ['2, k, 15', [-0.295759, -1.13978, 1.0]], ['2, k, 16', [-0.0539706, -0.451191, 1.0]], ['2, k, 17', [-0.0251462, -0.753403, 1.0]], ['2, k, 18', [0.0156295, -1.06412, 1.0]], ['2, k, 19', [0.0222026, -1.13119, 1.0]], ['2, k, 20', [-0.152728, 0.0137349, 1.0]], ['2, k, 21', [-0.365647, -0.562626, 1.0]], ['2, k, 22', [-0.315563, -0.500682, 1.0]], ['2, k, 23', [0.0965712, -0.542448, 1.0]], ['2, k, 24', [0.0729252, -0.491443, 1.0]]]
[['2, k, 0', [-0.13359, -0.461324, 1.0]], ['2, k, 1', [-0.144658, -0.188652, 1.0]], ['2, k, 2', [-0.156655, 0.0789087, 1.0]], ['2, k, 3', [-0.178267, 0.212549, 1.0]], ['2, k, 4', [-0.313841, -0.0371454, 1.0]], ['2, k, 5', [-0.357071, -0.234272, 1.0]], ['2, k, 6', [-0.350022, -0.446205, 1.0]], ['2, k, 7', [-0.360372, -0.498792, 1.0]], ['2, k, 8', [0.00494502, -0.0159461, 1.0]], ['2, k, 9', [0.0740064, -0.237156, 1.0]], ['2, k, 10', [0.102404, -0.433141, 1.0]], ['2, k, 11', [0.095763, -0.486773, 1.0]], ['2, k, 12', [-0.205575, -0.457366, 1.0]], ['2, k, 13', [-0.267865, -0.764948, 1.0]], ['2, k, 14', [-0.298457, -1.07249, 1.0]], ['2, k, 15', [-0.29601, -1.14018, 1.0]], ['2, k, 16', [-0.0579731, -0.452128, 1.0]], ['2, k, 17', [-0.0254483, -0.753095, 1.0]], ['2, k, 18', [0.0154174, -1.0669, 1.0]], ['2, k, 19', [0.0217243, -1.13246, 1.0]], ['2, k, 20', [-0.153773, 0.0128463, 1.0]], ['2, k, 21', [-0.368867, -0.56172, 1.0]], ['2, k, 22', [-0.316366, -0.513088, 1.0]], ['2, k, 23', [0.0932722, -0.54134, 1.0]], ['2, k, 24', [0.0669647, -0.479519, 1.0]]]
[['2, k, 0', [-0.135866, -0.461115, 1.0]], ['2, k, 1', [-0.146299, -0.188814, 1.0]], ['2, k, 2', [-0.157418, 0.078515, 1.0]], ['2, k, 3', [-0.178319, 0.211929, 1.0]], ['2, k, 4', [-0.316982, -0.0390122, 1.0]], ['2, k, 5', [-0.359454, -0.23403, 1.0]], ['2, k, 6', [-0.353937, -0.44631, 1.0]], ['2, k, 7', [-0.366816, -0.499358, 1.0]], ['2, k, 8', [0.00394253, -0.0174608, 1.0]], ['2, k, 9', [0.0721253, -0.237997, 1.0]], ['2, k, 10', [0.100683, -0.434207, 1.0]], ['2, k, 11', [0.0935099, -0.486744, 1.0]], ['2, k, 12', [-0.20754, -0.457111, 1.0]], ['2, k, 13', [-0.26994, -0.762103, 1.0]], ['2, k, 14', [-0.299552, -1.07214, 1.0]], ['2, k, 15', [-0.29659, -1.14055, 1.0]], ['2, k, 16', [-0.0604365, -0.451985, 1.0]], ['2, k, 17', [-0.0268919, -0.753824, 1.0]], ['2, k, 18', [0.0150519, -1.06657, 1.0]], ['2, k, 19', [0.0217789, -1.13236, 1.0]], ['2, k, 20', [-0.154749, 0.0124969, 1.0]], ['2, k, 21', [-0.370522, -0.562411, 1.0]], ['2, k, 22', [-0.329042, -0.496716, 1.0]], ['2, k, 23', [0.093318, -0.541572, 1.0]], ['2, k, 24', [0.0694306, -0.486506, 1.0]]]
[['2, k, 0', [-0.139935, -0.460873, 1.0]], ['2, k, 1', [-0.149409, -0.189436, 1.0]], ['2, k, 2', [-0.159221, 0.0773335, 1.0]], ['2, k, 3', [-0.17858, 0.211451, 1.0]], ['2, k, 4', [-0.318684, -0.0397824, 1.0]], ['2, k, 5', [-0.361684, -0.234241, 1.0]], ['2, k, 6', [-0.357278, -0.446927, 1.0]], ['2, k, 7', [-0.369892, -0.502193, 1.0]], ['2, k, 8', [0.00296716, -0.0179817, 1.0]], ['2, k, 9', [0.0696094, -0.240564, 1.0]], ['2, k, 10', [0.0987757, -0.437034, 1.0]], ['2, k, 11', [0.0888651, -0.489452, 1.0]], ['2, k, 12', [-0.211405, -0.456954, 1.0]], ['2, k, 13', [-0.272402, -0.760615, 1.0]], ['2, k, 14', [-0.3002, -1.07199, 1.0]], ['2, k, 15', [-0.296938, -1.14096, 1.0]], ['2, k, 16', [-0.0645266, -0.451669, 1.0]], ['2, k, 17', [-0.0288343, -0.751059, 1.0]], ['2, k, 18', [0.0149999, -1.06454, 1.0]], ['2, k, 19', [0.0194886, -1.12468, 1.0]], ['2, k, 20', [-0.156868, 0.0114245, 1.0]], ['2, k, 21', [-0.380015, -0.567754, 1.0]], ['2, k, 22', [-0.33743, -0.49442, 1.0]], ['2, k, 23', [0.0841433, -0.54854, 1.0]], ['2, k, 24', [0.0608216, -0.494985, 1.0]]]
[['2, k, 0', [-0.143493, -0.461066, 1.0]], ['2, k, 1', [-0.15142, -0.189814, 1.0]], ['2, k, 2', [-0.159881, 0.0769337, 1.0]], ['2, k, 3', [-0.178845, 0.21104, 1.0]], ['2, k, 4', [-0.318695, -0.0393603, 1.0]], ['2, k, 5', [-0.368629, -0.236674, 1.0]], ['2, k, 6', [-0.360793, -0.446529, 1.0]], ['2, k, 7', [-0.374466, -0.499358, 1.0]], ['2, k, 8', [0.00190625, -0.0189514, 1.0]], ['2, k, 9', [0.0668965, -0.240348, 1.0]], ['2, k, 10', [0.0932212, -0.436575, 1.0]], ['2, k, 11', [0.0848383, -0.489856, 1.0]], ['2, k, 12', [-0.214893, -0.45694, 1.0]], ['2, k, 13', [-0.273476, -0.760029, 1.0]], ['2, k, 14', [-0.301099, -1.07183, 1.0]], ['2, k, 15', [-0.29791, -1.13906, 1.0]], ['2, k, 16', [-0.0680665, -0.452074, 1.0]], ['2, k, 17', [-0.0325149, -0.755272, 1.0]], ['2, k, 18', [0.0143977, -1.06643, 1.0]], ['2, k, 19', [0.0193693, -1.12857, 1.0]], ['2, k, 20', [-0.157806, 0.0110154, 1.0]], ['2, k, 21', [-0.388914, -0.562632, 1.0]], ['2, k, 22', [-0.335114, -0.490222, 1.0]], ['2, k, 23', [0.0799982, -0.550185, 1.0]], ['2, k, 24', [0.0533836, -0.496922, 1.0]]]
[['2, k, 0', [-0.147727, -0.461046, 1.0]], ['2, k, 1', [-0.154101, -0.190113, 1.0]], ['2, k, 2', [-0.16092, 0.0764957, 1.0]], ['2, k, 3', [-0.17926, 0.210736, 1.0]], ['2, k, 4', [-0.321475, -0.0403052, 1.0]], ['2, k, 5', [-0.371619, -0.234017, 1.0]], ['2, k, 6', [-0.367049, -0.445625, 1.0]], ['2, k, 7', [-0.378873, -0.494733, 1.0]], ['2, k, 8', [0.000767873, -0.0199783, 1.0]], ['2, k, 9', [0.0645915, -0.240388, 1.0]], ['2, k, 10', [0.0874479, -0.436023, 1.0]], ['2, k, 11', [0.080409, -0.490416, 1.0]], ['2, k, 12', [-0.21908, -0.456856, 1.0]], ['2, k, 13', [-0.2758, -0.757998, 1.0]], ['2, k, 14', [-0.301419, -1.07312, 1.0]], ['2, k, 15', [-0.298122, -1.14024, 1.0]], ['2, k, 16', [-0.0722185, -0.452118, 1.0]], ['2, k, 17', [-0.033544, -0.758581, 1.0]], ['2, k, 18', [0.0139264, -1.06866, 1.0]], ['2, k, 19', [0.0193216, -1.13062, 1.0]], ['2, k, 20', [-0.159225, 0.0105839, 1.0]], ['2, k, 21', [-0.378527, -0.564087, 1.0]], ['2, k, 22', [-0.344326, -0.48727, 1.0]], ['2, k, 23', [0.0717251, -0.553717, 1.0]], ['2, k, 24', [0.0517969, -0.485695, 1.0]]]
[['2, k, 0', [-0.152637, -0.460926, 1.0]], ['2, k, 1', [-0.157154, -0.19038, 1.0]], ['2, k, 2', [-0.16211, 0.0760238, 1.0]], ['2, k, 3', [-0.1797, 0.210387, 1.0]], ['2, k, 4', [-0.321104, -0.0397764, 1.0]], ['2, k, 5', [-0.374278, -0.232705, 1.0]], ['2, k, 6', [-0.370945, -0.444971, 1.0]], ['2, k, 7', [-0.383768, -0.493204, 1.0]], ['2, k, 8', [-0.000408005, -0.0205716, 1.0]], ['2, k, 9', [0.0605107, -0.242557, 1.0]], ['2, k, 10', [0.0839989, -0.438501, 1.0]], ['2, k, 11', [0.0764439, -0.491471, 1.0]], ['2, k, 12', [-0.224267, -0.456773, 1.0]], ['2, k, 13', [-0.279257, -0.757437, 1.0]], ['2, k, 14', [-0.301879, -1.07255, 1.0]], ['2, k, 15', [-0.297779, -1.14025, 1.0]], ['2, k, 16', [-0.0769859, -0.451959, 1.0]], ['2, k, 17', [-0.0352049, -0.75931, 1.0]], ['2, k, 18', [0.0127535, -1.07674, 1.0]], ['2, k, 19', [0.0195036, -1.13429, 1.0]], ['2, k, 20', [-0.160852, 0.0101325, 1.0]], ['2, k, 21', [-0.387562, -0.557406, 1.0]], ['2, k, 22', [-0.344733, -0.485856, 1.0]], ['2, k, 23', [0.0714706, -0.549718, 1.0]], ['2, k, 24', [0.0500959, -0.493376, 1.0]]]
[['2, k, 0', [-0.155752, -0.461232, 1.0]], ['2, k, 1', [-0.159605, -0.190532, 1.0]], ['2, k, 2', [-0.163422, 0.0759092, 1.0]], ['2, k, 3', [-0.179917, 0.210252, 1.0]], ['2, k, 4', [-0.320963, -0.0394312, 1.0]], ['2, k, 5', [-0.378405, -0.231435, 1.0]], ['2, k, 6', [-0.374238, -0.444805, 1.0]], ['2, k, 7', [-0.387562, -0.492346, 1.0]], ['2, k, 8', [-0.00169916, -0.0211752, 1.0]], ['2, k, 9', [0.0556464, -0.235733, 1.0]], ['2, k, 10', [0.0802217, -0.431295, 1.0]], ['2, k, 11', [0.07186, -0.487744, 1.0]], ['2, k, 12', [-0.227398, -0.457021, 1.0]], ['2, k, 13', [-0.284132, -0.756791, 1.0]], ['2, k, 14', [-0.302146, -1.07257, 1.0]], ['2, k, 15', [-0.297694, -1.14087, 1.0]], ['2, k, 16', [-0.079839, -0.452307, 1.0]], ['2, k, 17', [-0.0375738, -0.756553, 1.0]], ['2, k, 18', [0.009636, -1.07554, 1.0]], ['2, k, 19', [0.0192355, -1.12937, 1.0]], ['2, k, 20', [-0.162495, 0.0100132, 1.0]], ['2, k, 21', [-0.39926, -0.558526, 1.0]], ['2, k, 22', [-0.34773, -0.472724, 1.0]], ['2, k, 23', [0.0672462, -0.549966, 1.0]], ['2, k, 24', [0.0404372, -0.493851, 1.0]]]
[['2, k, 0', [-0.161403, -0.460328, 1.0]], ['2, k, 1', [-0.162946, -0.19, 1.0]], ['2, k, 2', [-0.164672, 0.0760635, 1.0]], ['2, k, 3', [-0.180233, 0.210263, 1.0]], ['2, k, 4', [-0.324741, -0.0395221, 1.0]], ['2, k, 5', [-0.384586, -0.233116, 1.0]], ['2, k, 6', [-0.380421, -0.44552, 1.0]], ['2, k, 7', [-0.392709, -0.49272, 1.0]], ['2, k, 8', [-0.00311724, -0.0213369, 1.0]], ['2, k, 9', [0.0519233, -0.229098, 1.0]], ['2, k, 10', [0.0753674, -0.423818, 1.0]], ['2, k, 11', [0.0678344, -0.485112, 1.0]], ['2, k, 12', [-0.232921, -0.456106, 1.0]], ['2, k, 13', [-0.287973, -0.755091, 1.0]], ['2, k, 14', [-0.302345, -1.07237, 1.0]], ['2, k, 15', [-0.298485, -1.14072, 1.0]], ['2, k, 16', [-0.0855446, -0.451414, 1.0]], ['2, k, 17', [-0.0390801, -0.758066, 1.0]], ['2, k, 18', [0.00880781, -1.07559, 1.0]], ['2, k, 19', [0.0186256, -1.12944, 1.0]], ['2, k, 20', [-0.164242, 0.0102531, 1.0]], ['2, k, 21', [-0.402439, -0.56211, 1.0]], ['2, k, 22', [-0.361912, -0.470446, 1.0]], ['2, k, 23', [0.0652333, -0.550754, 1.0]], ['2, k, 24', [0.0424958, -0.483335, 1.0]]]
[['2, k, 0', [-0.164332, -0.460102, 1.0]], ['2, k, 1', [-0.166108, -0.189596, 1.0]], ['2, k, 2', [-0.16743, 0.07649, 1.0]], ['2, k, 3', [-0.18075, 0.210382, 1.0]], ['2, k, 4', [-0.326659, -0.0392462, 1.0]], ['2, k, 5', [-0.389514, -0.234864, 1.0]], ['2, k, 6', [-0.38535, -0.446766, 1.0]], ['2, k, 7', [-0.39807, -0.490901, 1.0]], ['2, k, 8', [-0.00431923, -0.0213221, 1.0]], ['2, k, 9', [0.046163, -0.237816, 1.0]], ['2, k, 10', [0.0711785, -0.433449, 1.0]], ['2, k, 11', [0.0637927, -0.4905, 1.0]], ['2, k, 12', [-0.235718, -0.455771, 1.0]], ['2, k, 13', [-0.293068, -0.761709, 1.0]], ['2, k, 14', [-0.304209, -1.06782, 1.0]], ['2, k, 15', [-0.29851, -1.13972, 1.0]], ['2, k, 16', [-0.0884369, -0.451306, 1.0]], ['2, k, 17', [-0.0408469, -0.759159, 1.0]], ['2, k, 18', [0.0071911, -1.07626, 1.0]], ['2, k, 19', [0.018411, -1.12947, 1.0]], ['2, k, 20', [-0.167201, 0.0106943, 1.0]], ['2, k, 21', [-0.408506, -0.560199, 1.0]], ['2, k, 22', [-0.354591, -0.486267, 1.0]], ['2, k, 23', [0.0622383, -0.551274, 1.0]], ['2, k, 24', [0.0361095, -0.489066, 1.0]]]
[['2, k, 0', [-0.166744, -0.460161, 1.0]], ['2, k, 1', [-0.167917, -0.189466, 1.0]], ['2, k, 2', [-0.168525, 0.0766872, 1.0]], ['2, k, 3', [-0.181668, 0.210499, 1.0]], ['2, k, 4', [-0.328101, -0.0389984, 1.0]], ['2, k, 5', [-0.378709, -0.271074, 1.0]], ['2, k, 6', [-0.391033, -0.466908, 1.0]], ['2, k, 7', [-0.403963, -0.491911, 1.0]], ['2, k, 8', [-0.00615625, -0.0212605, 1.0]], ['2, k, 9', [0.0439464, -0.240319, 1.0]], ['2, k, 10', [0.0668314, -0.436651, 1.0]], ['2, k, 11', [0.0588087, -0.493739, 1.0]], ['2, k, 12', [-0.23805, -0.455436, 1.0]], ['2, k, 13', [-0.294456, -0.76156, 1.0]], ['2, k, 14', [-0.304372, -1.0679, 1.0]], ['2, k, 15', [-0.299118, -1.14079, 1.0]], ['2, k, 16', [-0.0909918, -0.451771, 1.0]], ['2, k, 17', [-0.0443263, -0.754313, 1.0]], ['2, k, 18', [0.00530574, -1.07414, 1.0]], ['2, k, 19', [0.0167247, -1.12655, 1.0]], ['2, k, 20', [-0.168491, 0.0108864, 1.0]], ['2, k, 21', [-0.419869, -0.559077, 1.0]], ['2, k, 22', [-0.367441, -0.470601, 1.0]], ['2, k, 23', [0.059155, -0.552609, 1.0]], ['2, k, 24', [0.0334304, -0.501542, 1.0]]]
[['2, k, 0', [-0.170292, -0.459864, 1.0]], ['2, k, 1', [-0.17134, -0.189287, 1.0]], ['2, k, 2', [-0.171553, 0.0767042, 1.0]], ['2, k, 3', [-0.18312, 0.210794, 1.0]], ['2, k, 4', [-0.329794, -0.0373451, 1.0]], ['2, k, 5', [-0.407132, -0.232558, 1.0]], ['2, k, 6', [-0.393399, -0.445127, 1.0]], ['2, k, 7', [-0.409191, -0.491651, 1.0]], ['2, k, 8', [-0.00818103, -0.0207815, 1.0]], ['2, k, 9', [0.0418562, -0.241213, 1.0]], ['2, k, 10', [0.0618099, -0.437849, 1.0]], ['2, k, 11', [0.0559609, -0.496039, 1.0]], ['2, k, 12', [-0.241249, -0.455021, 1.0]], ['2, k, 13', [-0.297701, -0.760705, 1.0]], ['2, k, 14', [-0.303628, -1.07107, 1.0]], ['2, k, 15', [-0.299131, -1.14156, 1.0]], ['2, k, 16', [-0.0946711, -0.45161, 1.0]], ['2, k, 17', [-0.0470913, -0.758459, 1.0]], ['2, k, 18', [0.00474937, -1.07645, 1.0]], ['2, k, 19', [0.0161464, -1.1309, 1.0]], ['2, k, 20', [-0.171662, 0.0109466, 1.0]], ['2, k, 21', [-0.419014, -0.558626, 1.0]], ['2, k, 22', [-0.369111, -0.46713, 1.0]], ['2, k, 23', [0.0645025, -0.552663, 1.0]], ['2, k, 24', [0.0298071, -0.497007, 1.0]]]
[['2, k, 0', [-0.173377, -0.459655, 1.0]], ['2, k, 1', [-0.174013, -0.188949, 1.0]], ['2, k, 2', [-0.173712, 0.0771044, 1.0]], ['2, k, 3', [-0.184548, 0.211284, 1.0]], ['2, k, 4', [-0.334633, -0.0376626, 1.0]], ['2, k, 5', [-0.406632, -0.23235, 1.0]], ['2, k, 6', [-0.397598, -0.443402, 1.0]], ['2, k, 7', [-0.414583, -0.490873, 1.0]], ['2, k, 8', [-0.0110527, -0.0197089, 1.0]], ['2, k, 9', [0.0364925, -0.245075, 1.0]], ['2, k, 10', [0.0562874, -0.442569, 1.0]], ['2, k, 11', [0.0507581, -0.500641, 1.0]], ['2, k, 12', [-0.24411, -0.45501, 1.0]], ['2, k, 13', [-0.299894, -0.759697, 1.0]], ['2, k, 14', [-0.304455, -1.06958, 1.0]], ['2, k, 15', [-0.299201, -1.14151, 1.0]], ['2, k, 16', [-0.0978138, -0.451199, 1.0]], ['2, k, 17', [-0.0476947, -0.760491, 1.0]], ['2, k, 18', [0.00493855, -1.07955, 1.0]], ['2, k, 19', [0.0162857, -1.13212, 1.0]], ['2, k, 20', [-0.173966, 0.0113383, 1.0]], ['2, k, 21', [-0.420157, -0.55803, 1.0]], ['2, k, 22', [-0.382684, -0.465534, 1.0]], ['2, k, 23', [0.0529686, -0.560895, 1.0]], ['2, k, 24', [0.0244062, -0.50291, 1.0]]]
[['2, k, 0', [-0.176072, -0.459376, 1.0]], ['2, k, 1', [-0.176024, -0.188552, 1.0]], ['2, k, 2', [-0.175335, 0.077597, 1.0]], ['2, k, 3', [-0.186132, 0.212166, 1.0]], ['2, k, 4', [-0.337385, -0.0370262, 1.0]], ['2, k, 5', [-0.40777, -0.233347, 1.0]], ['2, k, 6', [-0.401196, -0.441966, 1.0]], ['2, k, 7', [-0.416801, -0.490632, 1.0]], ['2, k, 8', [-0.0131109, -0.0184436, 1.0]], ['2, k, 9', [0.0340676, -0.245824, 1.0]], ['2, k, 10', [0.0539773, -0.443601, 1.0]], ['2, k, 11', [0.0469039, -0.500688, 1.0]], ['2, k, 12', [-0.246957, -0.45473, 1.0]], ['2, k, 13', [-0.298537, -0.759729, 1.0]], ['2, k, 14', [-0.304365, -1.06931, 1.0]], ['2, k, 15', [-0.299194, -1.14102, 1.0]], ['2, k, 16', [-0.100289, -0.450922, 1.0]], ['2, k, 17', [-0.0482112, -0.760727, 1.0]], ['2, k, 18', [0.00546125, -1.08354, 1.0]], ['2, k, 19', [0.0170102, -1.13391, 1.0]], ['2, k, 20', [-0.175661, 0.0118033, 1.0]], ['2, k, 21', [-0.424147, -0.558903, 1.0]], ['2, k, 22', [-0.378591, -0.462467, 1.0]], ['2, k, 23', [0.0560817, -0.553154, 1.0]], ['2, k, 24', [0.018956, -0.49563, 1.0]]]
[['2, k, 0', [-0.179381, -0.458872, 1.0]], ['2, k, 1', [-0.179057, -0.18765, 1.0]], ['2, k, 2', [-0.17838, 0.0789653, 1.0]], ['2, k, 3', [-0.188555, 0.213897, 1.0]], ['2, k, 4', [-0.340339, -0.0346817, 1.0]], ['2, k, 5', [-0.408592, -0.233584, 1.0]], ['2, k, 6', [-0.403891, -0.438401, 1.0]], ['2, k, 7', [-0.41944, -0.488217, 1.0]], ['2, k, 8', [-0.0150399, -0.0172355, 1.0]], ['2, k, 9', [0.0317892, -0.246745, 1.0]], ['2, k, 10', [0.0513955, -0.444564, 1.0]], ['2, k, 11', [0.0435897, -0.501913, 1.0]], ['2, k, 12', [-0.250209, -0.454286, 1.0]], ['2, k, 13', [-0.304303, -0.752792, 1.0]], ['2, k, 14', [-0.305112, -1.06737, 1.0]], ['2, k, 15', [-0.299684, -1.14088, 1.0]], ['2, k, 16', [-0.103527, -0.450368, 1.0]], ['2, k, 17', [-0.0496807, -0.758002, 1.0]], ['2, k, 18', [0.00488823, -1.08288, 1.0]], ['2, k, 19', [0.0160293, -1.12806, 1.0]], ['2, k, 20', [-0.178682, 0.0130402, 1.0]], ['2, k, 21', [-0.434242, -0.551255, 1.0]], ['2, k, 22', [-0.383121, -0.468615, 1.0]], ['2, k, 23', [0.0540741, -0.557804, 1.0]], ['2, k, 24', [0.0190432, -0.520516, 1.0]]]
