[['2, k, 0', [13.44292, 81.17391, 1.0]], ['2, k, 1', [9.748088778925082, 110.79368881905356, 1.0]], ['2, k, 2', [6.788075835502098, 133.39093412197627, 1.0]], ['2, k, 3', [5.920968972501529, 139.87102896265841, 1.0]], ['2, k, 4', [21.62903094688695, 128.94884556622318, 1.0]], ['2, k, 5', [23.24971352368979, 99.26311065668241, 1.0]], ['2, k, 6', [24.653236805269398, 77.96231416569304, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.289959693747721, 126.48789202829863, 1.0]], ['2, k, 9', [-15.94985314241164, 105.80351624077781, 1.0]], ['2, k, 10', [-20.782474693058994, 84.48918097084885, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.6959796669457, 81.09815766393459, 1.0]], ['2, k, 13', [12.5248681841131, 45.38076477256051, 1.0]], ['2, k, 14', [6.635730589013866, 10.61611372343338, 1.0]], ['2, k, 15', [13.496805664437087, 7.698482170708676, 1.0]], ['2, k, 16', [8.764659365038142, 81.69589831818602, 1.0]], ['2, k, 17', [1.367813114145422, 48.34223044113562, 1.0]], ['2, k, 18', [-4.217448476427054, 11.048096965977791, 1.0]], ['2, k, 19', [2.947263801240771, 7.874075994157634, 1.0]], ['2, k, 20', [6.788075835502098, 133.39093412197627, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.984852, 80.93687400000002, 1.0]], ['2, k, 1', [12.817871192916925, 110.84204039094149, 1.0]], ['2, k, 2', [11.377008610701226, 133.54419465448404, 1.0]], ['2, k, 3', [10.979133632312378, 139.98757406769695, 1.0]], ['2, k, 4', [27.433571773522488, 130.42767166311535, 1.0]], ['2, k, 5', [27.90061180088338, 100.76453681990694, 1.0]], ['2, k, 6', [29.623996106522565, 79.47698398065148, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-1.4792801518039553, 127.2344283996398, 1.0]], ['2, k, 9', [-12.118733097000028, 107.0901463598763, 1.0]], ['2, k, 10', [-18.24421544868239, 86.66198296525712, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [19.14766958453515, 80.5939103686145, 1.0]], ['2, k, 13', [11.641707931477617, 45.09073173493563, 1.0]], ['2, k, 14', [3.783602590102289, 10.539856998209764, 1.0]], ['2, k, 15', [8.220394670927336, 2.9609022134024077, 1.0]], ['2, k, 16', [10.370332922733786, 81.39783345072175, 1.0]], ['2, k, 17', [1.2150124758078888, 49.061110762775236, 1.0]], ['2, k, 18', [-6.7232835157710245, 11.556374851138699, 1.0]], ['2, k, 19', [-0.3853917851161297, 5.177314748218774, 1.0]], ['2, k, 20', [11.377008610701226, 133.54419465448404, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.772892000000002, 80.99428400000001, 1.0]], ['2, k, 1', [12.976275085082253, 110.86002707696274, 1.0]], ['2, k, 2', [11.80710529431719, 133.53018019949798, 1.0]], ['2, k, 3', [11.49696797227756, 139.96406497738138, 1.0]], ['2, k, 4', [27.86716049630444, 130.4529813012425, 1.0]], ['2, k, 5', [28.369581837048447, 100.80138647362148, 1.0]], ['2, k, 6', [30.122793352300395, 79.54764466665738, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-1.0951998984938687, 127.27747999923083, 1.0]], ['2, k, 9', [-11.759276081910883, 106.87632174165378, 1.0]], ['2, k, 10', [-18.029480581143368, 86.32118722972729, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.990819235133465, 80.60788294630214, 1.0]], ['2, k, 13', [11.714515297733083, 45.05448230710671, 1.0]], ['2, k, 14', [3.9268282176393505, 10.551982050262161, 1.0]], ['2, k, 15', [8.376278946469842, 2.8268152427193165, 1.0]], ['2, k, 16', [10.058910856386454, 81.50106402203009, 1.0]], ['2, k, 17', [1.0632128105280678, 49.097870711901265, 1.0]], ['2, k, 18', [-6.934523687451359, 11.57813723162667, 1.0]], ['2, k, 19', [-0.5605760621565592, 5.132246776014449, 1.0]], ['2, k, 20', [11.80710529431719, 133.53018019949798, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.462446, 81.01741200000001, 1.0]], ['2, k, 1', [13.06900116509168, 110.85756726820175, 1.0]], ['2, k, 2', [12.200765033647565, 133.47367674640708, 1.0]], ['2, k, 3', [11.984769282906617, 139.89115687797178, 1.0]], ['2, k, 4', [28.312580025140292, 130.44317605180848, 1.0]], ['2, k, 5', [28.848284060844264, 100.8016534814727, 1.0]], ['2, k, 6', [30.606272787124187, 79.57612121248562, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.7448109786573909, 127.28203960706128, 1.0]], ['2, k, 9', [-11.437167668230732, 106.58943073420318, 1.0]], ['2, k, 10', [-17.841835808811354, 85.9386478889338, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.713853112166625, 80.61613338620438, 1.0]], ['2, k, 13', [11.648390182285468, 45.044528652858055, 1.0]], ['2, k, 14', [3.9751368614810794, 10.567810925822627, 1.0]], ['2, k, 15', [8.14714356015657, 3.2116115140531027, 1.0]], ['2, k, 16', [9.717848454903713, 81.54591339088726, 1.0]], ['2, k, 17', [0.8876683449106615, 49.070621615342986, 1.0]], ['2, k, 18', [-7.1586470760385605, 11.602607930778156, 1.0]], ['2, k, 19', [-0.7808338531628234, 5.143607382081794, 1.0]], ['2, k, 20', [12.200765033647565, 133.47367674640708, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [14.033787999999998, 81.02125799999999, 1.0]], ['2, k, 1', [13.071630962023237, 110.84233736975547, 1.0]], ['2, k, 2', [12.525926850245552, 133.39620891213542, 1.0]], ['2, k, 3', [12.409818553191549, 139.79802373937352, 1.0]], ['2, k, 4', [28.73466952994729, 130.40106205687525, 1.0]], ['2, k, 5', [29.298686031812725, 100.76386556689533, 1.0]], ['2, k, 6', [31.097106293650487, 79.59776056841781, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.4462045566959798, 127.27910292888829, 1.0]], ['2, k, 9', [-11.24602663834963, 106.12445425655088, 1.0]], ['2, k, 10', [-17.762662365734965, 85.39864716160609, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [18.309195915323706, 80.60732895119743, 1.0]], ['2, k, 13', [11.46203156133643, 45.05871363104567, 1.0]], ['2, k, 14', [3.8890145871742927, 10.64368166180246, 1.0]], ['2, k, 15', [7.766801404905728, 3.6443654122778595, 1.0]], ['2, k, 16', [9.26955958086361, 81.57764401783906, 1.0]], ['2, k, 17', [0.594124280225973, 49.02825894805827, 1.0]], ['2, k, 18', [-7.485370206429902, 11.686143314789916, 1.0]], ['2, k, 19', [-1.1450591943392148, 5.259359244651672, 1.0]], ['2, k, 20', [12.525926850245552, 133.39620891213542, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.552552, 81.009914, 1.0]], ['2, k, 1', [13.044551792439261, 110.79885366444144, 1.0]], ['2, k, 2', [12.839868151027938, 133.26447758696986, 1.0]], ['2, k, 3', [12.827802187640179, 139.64651296517954, 1.0]], ['2, k, 4', [29.19225700547247, 130.30537107922302, 1.0]], ['2, k, 5', [29.786987225363287, 100.67545130189706, 1.0]], ['2, k, 6', [31.60744193881369, 79.54226970994111, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-0.16213380969579028, 127.23653233023478, 1.0]], ['2, k, 9', [-10.986217040335475, 105.78755090055847, 1.0]], ['2, k, 10', [-17.609551267231762, 85.0165664739603, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.844004817757742, 80.57531783131377, 1.0]], ['2, k, 13', [11.23617649067512, 45.06360465830816, 1.0]], ['2, k, 14', [3.7786954435921825, 10.721264154269349, 1.0]], ['2, k, 15', [7.458979772584196, 4.3417665725736585, 1.0]], ['2, k, 16', [8.799243397669024, 81.60485194899603, 1.0]], ['2, k, 17', [0.2636527255841159, 48.9627926399858, 1.0]], ['2, k, 18', [-7.84073944157381, 11.787299816482175, 1.0]], ['2, k, 19', [-1.1475178522506546, 5.049633547957762, 1.0]], ['2, k, 20', [12.839868151027938, 133.26447758696986, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [13.072168, 80.99655800000001, 1.0]], ['2, k, 1', [13.034109341394904, 110.74918743234048, 1.0]], ['2, k, 2', [13.177069498131146, 133.1217640726002, 1.0]], ['2, k, 3', [13.27047927836713, 139.48475156011946, 1.0]], ['2, k, 4', [29.635567534739685, 130.1983615327144, 1.0]], ['2, k, 5', [30.26464087816326, 100.57776957374128, 1.0]], ['2, k, 6', [32.106945234555376, 79.47677881859283, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.17164410734076974, 127.19664145719125, 1.0]], ['2, k, 9', [-10.598102575463894, 105.6039420881961, 1.0]], ['2, k, 10', [-17.31438761585672, 84.8115077543868, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.387380561414915, 80.52958976320924, 1.0]], ['2, k, 13', [11.015402405299213, 45.075171015789515, 1.0]], ['2, k, 14', [3.6684911562300586, 10.800987581477038, 1.0]], ['2, k, 15', [7.124958500179247, 4.927976774721946, 1.0]], ['2, k, 16', [8.364553147123392, 81.64736726222476, 1.0]], ['2, k, 17', [-0.024681138279309067, 48.93034634096216, 1.0]], ['2, k, 18', [-8.153275026657774, 11.93571939456455, 1.0]], ['2, k, 19', [-1.545075927390024, 5.122292455103227, 1.0]], ['2, k, 20', [13.177069498131146, 133.1217640726002, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.623592, 81.002082, 1.0]], ['2, k, 1', [13.082639115597429, 110.69588304816435, 1.0]], ['2, k, 2', [13.594594156929858, 132.96288741850432, 1.0]], ['2, k, 3', [13.799865103941173, 139.3030890541328, 1.0]], ['2, k, 4', [30.18039224813865, 130.0724163364325, 1.0]], ['2, k, 5', [30.854545163456535, 100.46211559024977, 1.0]], ['2, k, 6', [32.720751398316196, 79.3965325011649, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [0.5729272002632335, 127.14262101348943, 1.0]], ['2, k, 9', [-10.112925838287008, 105.43738820830887, 1.0]], ['2, k, 10', [-16.905002450018912, 84.64200473084213, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [16.95510931965213, 80.49775247779502, 1.0]], ['2, k, 13', [10.8102644394755, 45.08838246350711, 1.0]], ['2, k, 14', [3.573457322621363, 10.871646865640528, 1.0]], ['2, k, 15', [6.906671782323, 4.8462432908941855, 1.0]], ['2, k, 16', [7.954489503810008, 81.72751735823395, 1.0]], ['2, k, 17', [-0.2980633249338016, 48.91420374656833, 1.0]], ['2, k, 18', [-8.451339731661033, 12.066458311600435, 1.0]], ['2, k, 19', [-1.9601098924850113, 5.178977322782481, 1.0]], ['2, k, 20', [13.594594156929858, 132.96288741850432, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.332792, 81.015098, 1.0]], ['2, k, 1', [13.297029230050194, 110.61928181066659, 1.0]], ['2, k, 2', [14.181630957282218, 132.77217707889207, 1.0]], ['2, k, 3', [14.499186857816433, 139.08655796439146, 1.0]], ['2, k, 4', [30.863756259239047, 129.8908724156981, 1.0]], ['2, k, 5', [31.591214565240616, 100.29650281983297, 1.0]], ['2, k, 6', [33.46550644885852, 79.26739003900548, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.1573687190449, 127.06453440525661, 1.0]], ['2, k, 9', [-9.460764020802285, 105.2292448755125, 1.0]], ['2, k, 10', [-16.30405263365015, 84.44538127428933, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [16.686408320409715, 80.44895405323042, 1.0]], ['2, k, 13', [10.744342889517977, 45.0902805607249, 1.0]], ['2, k, 14', [3.6115130651893583, 10.881597004464588, 1.0]], ['2, k, 15', [6.968543013376759, 4.8400352268701266, 1.0]], ['2, k, 16', [7.682734605490696, 81.83849232538975, 1.0]], ['2, k, 17', [-0.44982598303674237, 48.92239306792522, 1.0]], ['2, k, 18', [-8.64311084290493, 12.183727949413907, 1.0]], ['2, k, 19', [-2.6793511212736396, 5.312755542566882, 1.0]], ['2, k, 20', [14.181630957282218, 132.77217707889207, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [12.107136, 81.04817599999998, 1.0]], ['2, k, 1', [13.48287945390263, 110.52978982100126, 1.0]], ['2, k, 2', [14.728409871063752, 132.56039118084828, 1.0]], ['2, k, 3', [15.155034046904365, 138.84307744968947, 1.0]], ['2, k, 4', [31.455971499505978, 129.68784662472615, 1.0]], ['2, k, 5', [32.16756992462935, 100.10666977786984, 1.0]], ['2, k, 6', [34.100928684993555, 79.13082576850448, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [1.7078833457277813, 126.97302025211465, 1.0]], ['2, k, 9', [-8.838740286112726, 105.07009823742175, 1.0]], ['2, k, 10', [-15.712613742769559, 84.30798539998695, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [16.50976160192253, 80.42820019933963, 1.0]], ['2, k, 13', [10.576286732059824, 45.128481450857514, 1.0]], ['2, k, 14', [3.47947524912113, 10.907281565261712, 1.0]], ['2, k, 15', [7.077448015642984, 4.453779810470853, 1.0]], ['2, k, 16', [7.455272126931231, 81.9428209305841, 1.0]], ['2, k, 17', [-0.6728456202649227, 48.95804636308491, 1.0]], ['2, k, 18', [-8.952621117286052, 12.290824660263048, 1.0]], ['2, k, 19', [-3.1842720166791967, 5.1369670141449495, 1.0]], ['2, k, 20', [14.728409871063752, 132.56039118084828, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [11.908104, 81.075092, 1.0]], ['2, k, 1', [13.744004864489714, 110.42818045991172, 1.0]], ['2, k, 2', [15.345158453309418, 132.3488959429102, 1.0]], ['2, k, 3', [15.878153388251926, 138.6010358525202, 1.0]], ['2, k, 4', [32.023815338502004, 129.4865682659228, 1.0]], ['2, k, 5', [32.73257391838789, 99.92228213139258, 1.0]], ['2, k, 6', [34.70860619070794, 79.02163823078732, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [2.3186055090715385, 126.87311795294379, 1.0]], ['2, k, 9', [-8.158527682511979, 104.87138975468866, 1.0]], ['2, k, 10', [-15.051279958163128, 84.15106962915715, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [16.375745470096035, 80.39623956300068, 1.0]], ['2, k, 13', [10.548243549894023, 45.15543610471373, 1.0]], ['2, k, 14', [3.521477145057694, 10.89592658908083, 1.0]], ['2, k, 15', [7.150530021818431, 4.438392229143649, 1.0]], ['2, k, 16', [7.243670728057227, 82.0451099768365, 1.0]], ['2, k, 17', [-0.8130477617502585, 48.994180301823945, 1.0]], ['2, k, 18', [-9.151216563388841, 12.415200597800123, 1.0]], ['2, k, 19', [-3.672669007149045, 5.632893194077551, 1.0]], ['2, k, 20', [15.345158453309418, 132.3488959429102, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [11.733652, 81.081672, 1.0]], ['2, k, 1', [14.030218632080096, 110.30366451144457, 1.0]], ['2, k, 2', [15.981513146750393, 132.1163982188683, 1.0]], ['2, k, 3', [16.617943083793527, 138.3393298615248, 1.0]], ['2, k, 4', [32.624735754225476, 129.258463729467, 1.0]], ['2, k, 5', [33.310660665535416, 99.71066900457967, 1.0]], ['2, k, 6', [35.34543770597782, 78.89012321715606, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [2.947223791656871, 126.75277808386832, 1.0]], ['2, k, 9', [-7.51167087941111, 104.56093355580275, 1.0]], ['2, k, 10', [-14.440025210616222, 83.90725201169846, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [16.259357128226895, 80.34783107071351, 1.0]], ['2, k, 13', [10.540973656232364, 45.168178982595485, 1.0]], ['2, k, 14', [3.579186866988211, 10.900284521557197, 1.0]], ['2, k, 15', [7.559936096100444, 4.210613629729043, 1.0]], ['2, k, 16', [7.0355381834350394, 82.12790997438887, 1.0]], ['2, k, 17', [-0.9550046688971774, 49.01126548744532, 1.0]], ['2, k, 18', [-9.345979142287241, 12.545122242199056, 1.0]], ['2, k, 19', [-4.358174352261833, 5.879523059646955, 1.0]], ['2, k, 20', [15.981513146750393, 132.1163982188683, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [11.522103999999999, 81.063056, 1.0]], ['2, k, 1', [14.256115591316902, 110.1697211239863, 1.0]], ['2, k, 2', [16.540898166498366, 131.8905881096496, 1.0]], ['2, k, 3', [17.27230525436042, 138.08945021392162, 1.0]], ['2, k, 4', [33.12433852861115, 129.03481024309946, 1.0]], ['2, k, 5', [33.7946703911572, 99.50211905820245, 1.0]], ['2, k, 6', [35.88299106668609, 78.76639405807398, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [3.503667785068055, 126.62823535873684, 1.0]], ['2, k, 9', [-6.9251210380912, 104.26585656945015, 1.0]], ['2, k, 10', [-13.859074324844926, 83.67725194953867, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [16.109708522699968, 80.266077382538, 1.0]], ['2, k, 13', [10.481439752407795, 45.20141778914889, 1.0]], ['2, k, 14', [3.564900264586501, 10.883461501729563, 1.0]], ['2, k, 15', [7.743042164239121, 3.708692488328465, 1.0]], ['2, k, 16', [6.759007830153932, 82.18671128732373, 1.0]], ['2, k, 17', [-1.1787241812653537, 49.08639724505694, 1.0]], ['2, k, 18', [-9.634974318893457, 12.692754972506002, 1.0]], ['2, k, 19', [-5.0425239519114795, 6.3259107089876006, 1.0]], ['2, k, 20', [16.540898166498366, 131.8905881096496, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [11.2891, 81.04005400000001, 1.0]], ['2, k, 1', [14.455475586092701, 110.04659562076489, 1.0]], ['2, k, 2', [17.064652333465702, 131.67883217691198, 1.0]], ['2, k, 3', [17.888543066607774, 137.8536514825987, 1.0]], ['2, k, 4', [33.540644075860804, 128.82326433264734, 1.0]], ['2, k, 5', [34.20663568346767, 99.32163347965752, 1.0]], ['2, k, 6', [36.3350016775655, 78.65523461796697, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [3.9897425927372066, 126.49675487430292, 1.0]], ['2, k, 9', [-6.401070712994711, 104.00485299305197, 1.0]], ['2, k, 10', [-13.347459107238208, 83.48834648195789, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [15.943477072025747, 80.17988380731055, 1.0]], ['2, k, 13', [10.387985969901617, 45.170483324718354, 1.0]], ['2, k, 14', [3.524522100592937, 10.873995414588663, 1.0]], ['2, k, 15', [7.872345074151454, 3.22832104858289, 1.0]], ['2, k, 16', [6.4340835760193205, 82.24085107914222, 1.0]], ['2, k, 17', [-1.464190231566688, 49.13362433214675, 1.0]], ['2, k, 18', [-9.987222904519225, 12.803162317302295, 1.0]], ['2, k, 19', [-5.503576824849089, 6.389815573186191, 1.0]], ['2, k, 20', [17.064652333465702, 131.67883217691198, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [11.039228, 81.007208, 1.0]], ['2, k, 1', [14.624033554375288, 109.89348082948251, 1.0]], ['2, k, 2', [17.540210441683715, 131.42455210932604, 1.0]], ['2, k, 3', [18.45090510327145, 137.57141260104578, 1.0]], ['2, k, 4', [33.89638855933009, 128.5776518875869, 1.0]], ['2, k, 5', [34.57020925030705, 99.09498056539941, 1.0]], ['2, k, 6', [36.721252395139715, 78.51568295901002, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [4.463085970731241, 126.33715389936661, 1.0]], ['2, k, 9', [-5.843855232157383, 103.89812328211254, 1.0]], ['2, k, 10', [-12.735457962668784, 83.4329596706149, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [15.750233110989889, 80.08280291538657, 1.0]], ['2, k, 13', [10.262764466193792, 45.12325416070522, 1.0]], ['2, k, 14', [3.448203128786181, 10.866790490466201, 1.0]], ['2, k, 15', [7.733410344108797, 3.1599018552513805, 1.0]], ['2, k, 16', [6.092928296400489, 82.29415064501178, 1.0]], ['2, k, 17', [-1.7732899840319583, 49.211769351083134, 1.0]], ['2, k, 18', [-10.37671262152387, 12.912296466357603, 1.0]], ['2, k, 19', [-6.101802937245701, 7.106563015815949, 1.0]], ['2, k, 20', [17.540210441683715, 131.42455210932604, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [10.775516, 80.979316, 1.0]], ['2, k, 1', [14.755710510868312, 109.74067003089678, 1.0]], ['2, k, 2', [17.95626090110694, 131.1688692321462, 1.0]], ['2, k, 3', [18.945732541071795, 137.28588298329328, 1.0]], ['2, k, 4', [34.23118920592995, 128.32259284999105, 1.0]], ['2, k, 5', [34.90901212972036, 98.85076340784315, 1.0]], ['2, k, 6', [37.08864979632524, 78.35412929612149, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [4.8896342787210365, 126.17346594464104, 1.0]], ['2, k, 9', [-5.300583681177914, 103.88259534973332, 1.0]], ['2, k, 10', [-12.126024077175238, 83.44746018840561, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [15.54180733495488, 79.98964582805247, 1.0]], ['2, k, 13', [10.103210764767214, 45.07214199748281, 1.0]], ['2, k, 14', [3.325375072285789, 10.863288984808364, 1.0]], ['2, k, 15', [7.6079363957777595, 3.0102938315421515, 1.0]], ['2, k, 16', [5.720050852932305, 82.35648518404349, 1.0]], ['2, k, 17', [-2.1160417592744443, 49.317841365447116, 1.0]], ['2, k, 18', [-10.816712190066717, 12.993998796364579, 1.0]], ['2, k, 19', [-6.416257158462403, 6.870871566276591, 1.0]], ['2, k, 20', [17.95626090110694, 131.1688692321462, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [10.451478, 80.967164, 1.0]], ['2, k, 1', [14.805763640233147, 109.59078702454374, 1.0]], ['2, k, 2', [18.267786927201094, 130.90075602607828, 1.0]], ['2, k, 3', [19.328033103000124, 136.98226225930273, 1.0]], ['2, k, 4', [34.44299979478112, 128.0547170763721, 1.0]], ['2, k, 5', [35.10937542652309, 98.59774075585267, 1.0]], ['2, k, 6', [37.313940825360504, 78.18020443762288, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [5.195522791910882, 125.97927794048131, 1.0]], ['2, k, 9', [-4.906955991322597, 103.78164660956931, 1.0]], ['2, k, 10', [-11.666795193101354, 83.37472335784258, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [15.293254874944903, 79.90881101789527, 1.0]], ['2, k, 13', [9.88052169202803, 44.96632454171175, 1.0]], ['2, k, 14', [3.1355340667235536, 10.826076932677957, 1.0]], ['2, k, 15', [7.301104110435179, 3.5574339124634697, 1.0]], ['2, k, 16', [5.28336065749372, 82.43499368369838, 1.0]], ['2, k, 17', [-2.5471078819794224, 49.45483003856548, 1.0]], ['2, k, 18', [-11.362472922117227, 13.107897913323285, 1.0]], ['2, k, 19', [-6.789941480467261, 6.578146749849252, 1.0]], ['2, k, 20', [18.267786927201094, 130.90075602607828, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
