[['2, k, 0', [-0.2727521, 0.04369504, 1.0]], ['2, k, 1', [-0.2792259, 0.3582135, 1.0]], ['2, k, 2', [-0.2848961, 0.660877, 1.0]], ['2, k, 3', [-0.2781826, 0.8111799, 1.0]], ['2, k, 4', [-0.4365796, 0.5348976, 1.0]], ['2, k, 5', [-0.493262, 0.3125759, 1.0]], ['2, k, 6', [-0.4444264, 0.1352115, 1.0]], ['2, k, 7', [-0.4171568, 0.09732684, 1.0]], ['2, k, 8', [-0.1108765, 0.5301773, 1.0]], ['2, k, 9', [-0.06342214, 0.2710129, 1.0]], ['2, k, 10', [-0.05038681, 0.0420371, 1.0]], ['2, k, 11', [-0.06575212, -0.01181067, 1.0]], ['2, k, 12', [-0.3442101, 0.04126853, 1.0]], ['2, k, 13', [-0.3812554, -0.290781, 1.0]], ['2, k, 14', [-0.4022169, -0.6532654, 1.0]], ['2, k, 15', [-0.3986373, -0.7205144, 1.0]], ['2, k, 16', [-0.1922283, 0.04455241, 1.0]], ['2, k, 17', [-0.1648296, -0.2948186, 1.0]], ['2, k, 18', [-0.1694717, -0.6353241, 1.0]], ['2, k, 19', [-0.1472176, -0.7237246, 1.0]], ['2, k, 20', [-0.2836417, 0.5868341, 1.0]], ['2, k, 21', [-0.3979792, 0.06236774, 1.0]], ['2, k, 22', [-0.4432315, 0.07850386, 1.0]], ['2, k, 23', [-0.06171748, -0.08479854, 1.0]], ['2, k, 24', [-0.1022861, -0.01635178, 1.0]]]
[['2, k, 0', [-0.2781895, 0.04461601, 1.0]], ['2, k, 1', [-0.2892575, 0.3590857, 1.0]], ['2, k, 2', [-0.2982545, 0.6617435, 1.0]], ['2, k, 3', [-0.2985933, 0.8126956, 1.0]], ['2, k, 4', [-0.45287, 0.5385984, 1.0]], ['2, k, 5', [-0.5022958, 0.3100603, 1.0]], ['2, k, 6', [-0.4633759, 0.1322542, 1.0]], ['2, k, 7', [-0.4392827, 0.08028579, 1.0]], ['2, k, 8', [-0.1188108, 0.5352676, 1.0]], ['2, k, 9', [-0.07054222, 0.2781076, 1.0]], ['2, k, 10', [-0.05639112, 0.05030009, 1.0]], ['2, k, 11', [-0.07399189, -0.00368535, 1.0]], ['2, k, 12', [-0.349921, 0.04212631, 1.0]], ['2, k, 13', [-0.3840214, -0.2895753, 1.0]], ['2, k, 14', [-0.4029169, -0.6540037, 1.0]], ['2, k, 15', [-0.3981384, -0.720831, 1.0]], ['2, k, 16', [-0.1973543, 0.04567804, 1.0]], ['2, k, 17', [-0.1691533, -0.2948426, 1.0]], ['2, k, 18', [-0.1700919, -0.6343218, 1.0]], ['2, k, 19', [-0.1500647, -0.7188327, 1.0]], ['2, k, 20', [-0.2963628, 0.587729, 1.0]], ['2, k, 21', [-0.4307898, 0.04566775, 1.0]], ['2, k, 22', [-0.4015798, 0.1006628, 1.0]], ['2, k, 23', [-0.07484198, -0.08414391, 1.0]], ['2, k, 24', [-0.1071381, -0.01681117, 1.0]]]
[['2, k, 0', [-0.2782981, 0.04461501, 1.0]], ['2, k, 1', [-0.2893686, 0.3590892, 1.0]], ['2, k, 2', [-0.2983514, 0.6617564, 1.0]], ['2, k, 3', [-0.2988184, 0.8127553, 1.0]], ['2, k, 4', [-0.4529605, 0.5382134, 1.0]], ['2, k, 5', [-0.5024866, 0.3093476, 1.0]], ['2, k, 6', [-0.4635755, 0.130884, 1.0]], ['2, k, 7', [-0.4397317, 0.07828805, 1.0]], ['2, k, 8', [-0.1189429, 0.5354213, 1.0]], ['2, k, 9', [-0.07075088, 0.2782532, 1.0]], ['2, k, 10', [-0.0566428, 0.05038492, 1.0]], ['2, k, 11', [-0.07438464, -0.002258086, 1.0]], ['2, k, 12', [-0.3500202, 0.04212788, 1.0]], ['2, k, 13', [-0.384023, -0.2895922, 1.0]], ['2, k, 14', [-0.4029182, -0.6540112, 1.0]], ['2, k, 15', [-0.3981641, -0.7207786, 1.0]], ['2, k, 16', [-0.197461, 0.04567076, 1.0]], ['2, k, 17', [-0.1694953, -0.2969757, 1.0]], ['2, k, 18', [-0.1702036, -0.634676, 1.0]], ['2, k, 19', [-0.149781, -0.719094, 1.0]], ['2, k, 20', [-0.2964628, 0.5877401, 1.0]], ['2, k, 21', [-0.4313323, 0.04317159, 1.0]], ['2, k, 22', [-0.4043077, 0.0989724, 1.0]], ['2, k, 23', [-0.07290975, -0.07327645, 1.0]], ['2, k, 24', [-0.106406, -0.008354938, 1.0]]]
[['2, k, 0', [-0.2783043, 0.04451789, 1.0]], ['2, k, 1', [-0.2894124, 0.359038, 1.0]], ['2, k, 2', [-0.2984393, 0.6617705, 1.0]], ['2, k, 3', [-0.299107, 0.812886, 1.0]], ['2, k, 4', [-0.4530699, 0.5380641, 1.0]], ['2, k, 5', [-0.5025908, 0.3085949, 1.0]], ['2, k, 6', [-0.4639637, 0.1294698, 1.0]], ['2, k, 7', [-0.4404588, 0.07657094, 1.0]], ['2, k, 8', [-0.119396, 0.5346643, 1.0]], ['2, k, 9', [-0.07114349, 0.2784349, 1.0]], ['2, k, 10', [-0.05702883, 0.05056621, 1.0]], ['2, k, 11', [-0.07425883, -0.00227904, 1.0]], ['2, k, 12', [-0.3500608, 0.04199748, 1.0]], ['2, k, 13', [-0.3841873, -0.2896197, 1.0]], ['2, k, 14', [-0.4029282, -0.6540723, 1.0]], ['2, k, 15', [-0.3982752, -0.7207744, 1.0]], ['2, k, 16', [-0.1974278, 0.04560713, 1.0]], ['2, k, 17', [-0.1694455, -0.2963689, 1.0]], ['2, k, 18', [-0.1704918, -0.6340061, 1.0]], ['2, k, 19', [-0.1510912, -0.7190344, 1.0]], ['2, k, 20', [-0.2965381, 0.587738, 1.0]], ['2, k, 21', [-0.4345021, 0.03884383, 1.0]], ['2, k, 22', [-0.4024321, 0.09192965, 1.0]], ['2, k, 23', [-0.07255553, -0.0690665, 1.0]], ['2, k, 24', [-0.1128757, 0.02400527, 1.0]]]
[['2, k, 0', [-0.2785902, 0.04472857, 1.0]], ['2, k, 1', [-0.2898347, 0.3591832, 1.0]], ['2, k, 2', [-0.2989892, 0.66185, 1.0]], ['2, k, 3', [-0.2996264, 0.8129018, 1.0]], ['2, k, 4', [-0.454222, 0.5398211, 1.0]], ['2, k, 5', [-0.5030879, 0.3078936, 1.0]], ['2, k, 6', [-0.4648038, 0.1276397, 1.0]], ['2, k, 7', [-0.4402817, 0.07396888, 1.0]], ['2, k, 8', [-0.1199456, 0.5350991, 1.0]], ['2, k, 9', [-0.07130676, 0.2783147, 1.0]], ['2, k, 10', [-0.05729357, 0.0504367, 1.0]], ['2, k, 11', [-0.07451074, -0.001545542, 1.0]], ['2, k, 12', [-0.3503291, 0.04218117, 1.0]], ['2, k, 13', [-0.3843159, -0.2896664, 1.0]], ['2, k, 14', [-0.4030598, -0.6544325, 1.0]], ['2, k, 15', [-0.3982838, -0.7207735, 1.0]], ['2, k, 16', [-0.1977085, 0.04583121, 1.0]], ['2, k, 17', [-0.1695762, -0.2964792, 1.0]], ['2, k, 18', [-0.1707097, -0.6337381, 1.0]], ['2, k, 19', [-0.1501842, -0.7189717, 1.0]], ['2, k, 20', [-0.2970549, 0.5878341, 1.0]], ['2, k, 21', [-0.4298309, 0.03689388, 1.0]], ['2, k, 22', [-0.4011644, 0.09435717, 1.0]], ['2, k, 23', [-0.07554592, -0.07254735, 1.0]], ['2, k, 24', [-0.1088951, -0.01377851, 1.0]]]
[['2, k, 0', [-0.2785855, 0.04495557, 1.0]], ['2, k, 1', [-0.2901758, 0.3593749, 1.0]], ['2, k, 2', [-0.2999122, 0.6620039, 1.0]], ['2, k, 3', [-0.2998121, 0.8129553, 1.0]], ['2, k, 4', [-0.4543382, 0.5394017, 1.0]], ['2, k, 5', [-0.5030035, 0.3059742, 1.0]], ['2, k, 6', [-0.4644544, 0.1236165, 1.0]], ['2, k, 7', [-0.4445975, 0.075844, 1.0]], ['2, k, 8', [-0.1196896, 0.5358768, 1.0]], ['2, k, 9', [-0.07151443, 0.2788119, 1.0]], ['2, k, 10', [-0.05772021, 0.05087262, 1.0]], ['2, k, 11', [-0.07522754, -0.001292506, 1.0]], ['2, k, 12', [-0.3503318, 0.04231973, 1.0]], ['2, k, 13', [-0.3842219, -0.2897745, 1.0]], ['2, k, 14', [-0.4031534, -0.6544495, 1.0]], ['2, k, 15', [-0.3979619, -0.7208512, 1.0]], ['2, k, 16', [-0.1976902, 0.04615081, 1.0]], ['2, k, 17', [-0.1702313, -0.2987098, 1.0]], ['2, k, 18', [-0.1708741, -0.6339617, 1.0]], ['2, k, 19', [-0.1499321, -0.7189437, 1.0]], ['2, k, 20', [-0.2978031, 0.588001, 1.0]], ['2, k, 21', [-0.4322225, 0.04052475, 1.0]], ['2, k, 22', [-0.4038652, 0.09622677, 1.0]], ['2, k, 23', [-0.07082249, -0.069296, 1.0]], ['2, k, 24', [-0.1133556, 0.01551303, 1.0]]]
[['2, k, 0', [-0.2786768, 0.04487258, 1.0]], ['2, k, 1', [-0.2903616, 0.3592724, 1.0]], ['2, k, 2', [-0.3001378, 0.6618994, 1.0]], ['2, k, 3', [-0.3003609, 0.8128997, 1.0]], ['2, k, 4', [-0.4541387, 0.5366082, 1.0]], ['2, k, 5', [-0.5027154, 0.304247, 1.0]], ['2, k, 6', [-0.4643004, 0.1207822, 1.0]], ['2, k, 7', [-0.4454747, 0.07143489, 1.0]], ['2, k, 8', [-0.1200659, 0.5361547, 1.0]], ['2, k, 9', [-0.07168289, 0.2793883, 1.0]], ['2, k, 10', [-0.05788977, 0.05146949, 1.0]], ['2, k, 11', [-0.07575148, -0.001076224, 1.0]], ['2, k, 12', [-0.3504947, 0.04217606, 1.0]], ['2, k, 13', [-0.3843635, -0.2898211, 1.0]], ['2, k, 14', [-0.4030946, -0.6543412, 1.0]], ['2, k, 15', [-0.3980212, -0.720863, 1.0]], ['2, k, 16', [-0.1977066, 0.04612662, 1.0]], ['2, k, 17', [-0.1702847, -0.2982702, 1.0]], ['2, k, 18', [-0.1709549, -0.6337298, 1.0]], ['2, k, 19', [-0.1509829, -0.7183794, 1.0]], ['2, k, 20', [-0.2980234, 0.587896, 1.0]], ['2, k, 21', [-0.4319291, 0.03116203, 1.0]], ['2, k, 22', [-0.4055513, 0.08469129, 1.0]], ['2, k, 23', [-0.07418618, -0.06807532, 1.0]], ['2, k, 24', [-0.1128241, 0.01630541, 1.0]]]
[['2, k, 0', [-0.2788258, 0.04505414, 1.0]], ['2, k, 1', [-0.2904933, 0.3593641, 1.0]], ['2, k, 2', [-0.300236, 0.6619237, 1.0]], ['2, k, 3', [-0.300898, 0.8129408, 1.0]], ['2, k, 4', [-0.4547145, 0.5377148, 1.0]], ['2, k, 5', [-0.5025508, 0.3031364, 1.0]], ['2, k, 6', [-0.4647298, 0.1178532, 1.0]], ['2, k, 7', [-0.445024, 0.06531047, 1.0]], ['2, k, 8', [-0.1201689, 0.5369976, 1.0]], ['2, k, 9', [-0.07177071, 0.2796918, 1.0]], ['2, k, 10', [-0.05799434, 0.05174841, 1.0]], ['2, k, 11', [-0.07491533, -0.001994758, 1.0]], ['2, k, 12', [-0.3507391, 0.04248175, 1.0]], ['2, k, 13', [-0.3844051, -0.2897884, 1.0]], ['2, k, 14', [-0.4031022, -0.6540895, 1.0]], ['2, k, 15', [-0.3980616, -0.7208726, 1.0]], ['2, k, 16', [-0.1977905, 0.04622521, 1.0]], ['2, k, 17', [-0.1703855, -0.2979032, 1.0]], ['2, k, 18', [-0.1707451, -0.6333821, 1.0]], ['2, k, 19', [-0.1509056, -0.7181364, 1.0]], ['2, k, 20', [-0.2981309, 0.5879346, 1.0]], ['2, k, 21', [-0.4304657, 0.02602601, 1.0]], ['2, k, 22', [-0.4079508, 0.04312441, 1.0]], ['2, k, 23', [-0.07468802, -0.06954976, 1.0]], ['2, k, 24', [-0.1134005, 0.01692589, 1.0]]]
[['2, k, 0', [-0.2788447, 0.04496775, 1.0]], ['2, k, 1', [-0.2906288, 0.359359, 1.0]], ['2, k, 2', [-0.3004938, 0.6620089, 1.0]], ['2, k, 3', [-0.3012698, 0.8129988, 1.0]], ['2, k, 4', [-0.4549666, 0.5364106, 1.0]], ['2, k, 5', [-0.5022087, 0.3021352, 1.0]], ['2, k, 6', [-0.4650458, 0.1123691, 1.0]], ['2, k, 7', [-0.4462266, 0.0593593, 1.0]], ['2, k, 8', [-0.1202061, 0.5361568, 1.0]], ['2, k, 9', [-0.07172307, 0.2798412, 1.0]], ['2, k, 10', [-0.05819562, 0.05188657, 1.0]], ['2, k, 11', [-0.07503169, -0.001173987, 1.0]], ['2, k, 12', [-0.3507952, 0.04233439, 1.0]], ['2, k, 13', [-0.3844366, -0.2897334, 1.0]], ['2, k, 14', [-0.4032219, -0.6541962, 1.0]], ['2, k, 15', [-0.3980676, -0.7208622, 1.0]], ['2, k, 16', [-0.1977707, 0.046193, 1.0]], ['2, k, 17', [-0.1703167, -0.2977645, 1.0]], ['2, k, 18', [-0.1706904, -0.6333962, 1.0]], ['2, k, 19', [-0.1623212, -0.6766454, 1.0]], ['2, k, 20', [-0.2983571, 0.5879961, 1.0]], ['2, k, 21', [-0.431895, 0.02095843, 1.0]], ['2, k, 22', [-0.4266179, 0.03580611, 1.0]], ['2, k, 23', [-0.0715851, -0.06893524, 1.0]], ['2, k, 24', [-0.1126361, 0.01105499, 1.0]]]
[['2, k, 0', [-0.2788047, 0.04490189, 1.0]], ['2, k, 1', [-0.2907148, 0.3593476, 1.0]], ['2, k, 2', [-0.300651, 0.662036, 1.0]], ['2, k, 3', [-0.301899, 0.8129426, 1.0]], ['2, k, 4', [-0.4550372, 0.5360364, 1.0]], ['2, k, 5', [-0.5017399, 0.3005277, 1.0]], ['2, k, 6', [-0.46669, 0.1081443, 1.0]], ['2, k, 7', [-0.4433259, 0.04741412, 1.0]], ['2, k, 8', [-0.1204011, 0.535827, 1.0]], ['2, k, 9', [-0.07203265, 0.280023, 1.0]], ['2, k, 10', [-0.05804004, 0.05214952, 1.0]], ['2, k, 11', [-0.07431787, -0.001569978, 1.0]], ['2, k, 12', [-0.3507756, 0.04217717, 1.0]], ['2, k, 13', [-0.3845394, -0.289683, 1.0]], ['2, k, 14', [-0.4032162, -0.6542181, 1.0]], ['2, k, 15', [-0.3980997, -0.7209304, 1.0]], ['2, k, 16', [-0.1977089, 0.04621047, 1.0]], ['2, k, 17', [-0.1699892, -0.2954971, 1.0]], ['2, k, 18', [-0.170865, -0.6331973, 1.0]], ['2, k, 19', [-0.148955, -0.7193502, 1.0]], ['2, k, 20', [-0.2985002, 0.588015, 1.0]], ['2, k, 21', [-0.4347142, 0.009723615, 1.0]], ['2, k, 22', [-0.4716179, 0.03316094, 1.0]], ['2, k, 23', [-0.07078166, -0.06852704, 1.0]], ['2, k, 24', [-0.1125667, 0.01349628, 1.0]]]
[['2, k, 0', [-0.2785155, 0.04493135, 1.0]], ['2, k, 1', [-0.2907528, 0.3593661, 1.0]], ['2, k, 2', [-0.3009294, 0.6620622, 1.0]], ['2, k, 3', [-0.3023148, 0.8130211, 1.0]], ['2, k, 4', [-0.4551975, 0.5357697, 1.0]], ['2, k, 5', [-0.5012208, 0.2992018, 1.0]], ['2, k, 6', [-0.4672881, 0.1034667, 1.0]], ['2, k, 7', [-0.4444049, 0.0433388, 1.0]], ['2, k, 8', [-0.1205746, 0.5354661, 1.0]], ['2, k, 9', [-0.07195225, 0.2803077, 1.0]], ['2, k, 10', [-0.05800503, 0.05247851, 1.0]], ['2, k, 11', [-0.07427042, -0.0009569629, 1.0]], ['2, k, 12', [-0.3505191, 0.04213051, 1.0]], ['2, k, 13', [-0.3844386, -0.2896172, 1.0]], ['2, k, 14', [-0.4032087, -0.6542256, 1.0]], ['2, k, 15', [-0.3981034, -0.7209021, 1.0]], ['2, k, 16', [-0.1973942, 0.0463122, 1.0]], ['2, k, 17', [-0.1702246, -0.2959513, 1.0]], ['2, k, 18', [-0.1709118, -0.633227, 1.0]], ['2, k, 19', [-0.1490199, -0.7190461, 1.0]], ['2, k, 20', [-0.2986927, 0.5880371, 1.0]], ['2, k, 21', [-0.4333517, 0.005810121, 1.0]], ['2, k, 22', [-0.4725739, 0.03119003, 1.0]], ['2, k, 23', [-0.07512589, -0.07285793, 1.0]], ['2, k, 24', [-0.1111848, -0.01094038, 1.0]]]
[['2, k, 0', [-0.278322, 0.044797, 1.0]], ['2, k, 1', [-0.2908018, 0.3593187, 1.0]], ['2, k, 2', [-0.3011669, 0.6620499, 1.0]], ['2, k, 3', [-0.3026336, 0.813107, 1.0]], ['2, k, 4', [-0.4552124, 0.5339122, 1.0]], ['2, k, 5', [-0.5007971, 0.2978683, 1.0]], ['2, k, 6', [-0.4681743, 0.1000477, 1.0]], ['2, k, 7', [-0.4437644, 0.0387795, 1.0]], ['2, k, 8', [-0.120676, 0.5352663, 1.0]], ['2, k, 9', [-0.0720309, 0.2805004, 1.0]], ['2, k, 10', [-0.05788014, 0.05270869, 1.0]], ['2, k, 11', [-0.07415487, -0.0001634813, 1.0]], ['2, k, 12', [-0.3503365, 0.04186117, 1.0]], ['2, k, 13', [-0.3842869, -0.2899416, 1.0]], ['2, k, 14', [-0.4032519, -0.6543132, 1.0]], ['2, k, 15', [-0.3981514, -0.7209485, 1.0]], ['2, k, 16', [-0.1972017, 0.04627715, 1.0]], ['2, k, 17', [-0.1701845, -0.296095, 1.0]], ['2, k, 18', [-0.1706885, -0.6334413, 1.0]], ['2, k, 19', [-0.149033, -0.7190301, 1.0]], ['2, k, 20', [-0.2988672, 0.5880175, 1.0]], ['2, k, 21', [-0.4334686, 0.0002270374, 1.0]], ['2, k, 22', [-0.4733334, 0.02544961, 1.0]], ['2, k, 23', [-0.07201643, -0.06801145, 1.0]], ['2, k, 24', [-0.1127805, 0.0152235, 1.0]]]
[['2, k, 0', [-0.2761153, 0.04438902, 1.0]], ['2, k, 1', [-0.2911103, 0.3591175, 1.0]], ['2, k, 2', [-0.3043174, 0.6620083, 1.0]], ['2, k, 3', [-0.306184, 0.8136078, 1.0]], ['2, k, 4', [-0.4553024, 0.5296344, 1.0]], ['2, k, 5', [-0.4980851, 0.2902229, 1.0]], ['2, k, 6', [-0.4660625, 0.08844876, 1.0]], ['2, k, 7', [-0.4369556, 0.03808444, 1.0]], ['2, k, 8', [-0.121989, 0.5360305, 1.0]], ['2, k, 9', [-0.07115563, 0.2813557, 1.0]], ['2, k, 10', [-0.05576556, 0.05347036, 1.0]], ['2, k, 11', [-0.07126141, -0.002403221, 1.0]], ['2, k, 12', [-0.3484357, 0.04084936, 1.0]], ['2, k, 13', [-0.382296, -0.2908294, 1.0]], ['2, k, 14', [-0.4031303, -0.6544932, 1.0]], ['2, k, 15', [-0.3976574, -0.7208311, 1.0]], ['2, k, 16', [-0.1946944, 0.0464359, 1.0]], ['2, k, 17', [-0.1670905, -0.2928253, 1.0]], ['2, k, 18', [-0.1699736, -0.6338581, 1.0]], ['2, k, 19', [-0.1506974, -0.7186717, 1.0]], ['2, k, 20', [-0.3012897, 0.5879276, 1.0]], ['2, k, 21', [-0.428707, -0.0001719521, 1.0]], ['2, k, 22', [-0.4607875, 0.001844253, 1.0]], ['2, k, 23', [-0.0734046, -0.07241295, 1.0]], ['2, k, 24', [-0.1077231, -0.003226857, 1.0]]]
[['2, k, 0', [-0.276029, 0.0443772, 1.0]], ['2, k, 1', [-0.2908406, 0.3591173, 1.0]], ['2, k, 2', [-0.3037107, 0.6620511, 1.0]], ['2, k, 3', [-0.3057866, 0.813646, 1.0]], ['2, k, 4', [-0.4551286, 0.5296143, 1.0]], ['2, k, 5', [-0.498394, 0.2911285, 1.0]], ['2, k, 6', [-0.4658687, 0.08942269, 1.0]], ['2, k, 7', [-0.4380106, 0.03970077, 1.0]], ['2, k, 8', [-0.1216788, 0.5355392, 1.0]], ['2, k, 9', [-0.07106542, 0.2811196, 1.0]], ['2, k, 10', [-0.05572208, 0.05326722, 1.0]], ['2, k, 11', [-0.07075877, -0.001441523, 1.0]], ['2, k, 12', [-0.3483686, 0.0408261, 1.0]], ['2, k, 13', [-0.382254, -0.2908286, 1.0]], ['2, k, 14', [-0.4030333, -0.654511, 1.0]], ['2, k, 15', [-0.3979031, -0.7209817, 1.0]], ['2, k, 16', [-0.1945772, 0.0464398, 1.0]], ['2, k, 17', [-0.1671893, -0.2928533, 1.0]], ['2, k, 18', [-0.169953, -0.6337736, 1.0]], ['2, k, 19', [-0.1513723, -0.7185188, 1.0]], ['2, k, 20', [-0.3007965, 0.5879577, 1.0]], ['2, k, 21', [-0.4299743, 0.001205642, 1.0]], ['2, k, 22', [-0.4608613, 0.005046234, 1.0]], ['2, k, 23', [-0.07528627, -0.07301139, 1.0]], ['2, k, 24', [-0.1067246, -0.02544934, 1.0]]]
[['2, k, 0', [-0.2760498, 0.04437944, 1.0]], ['2, k, 1', [-0.2908154, 0.3591289, 1.0]], ['2, k, 2', [-0.3035136, 0.6621044, 1.0]], ['2, k, 3', [-0.3050692, 0.8136917, 1.0]], ['2, k, 4', [-0.4550069, 0.5297886, 1.0]], ['2, k, 5', [-0.4984044, 0.2913883, 1.0]], ['2, k, 6', [-0.4665697, 0.09080286, 1.0]], ['2, k, 7', [-0.4423591, 0.0416044, 1.0]], ['2, k, 8', [-0.1214787, 0.5351391, 1.0]], ['2, k, 9', [-0.07091705, 0.2811259, 1.0]], ['2, k, 10', [-0.05575341, 0.05329518, 1.0]], ['2, k, 11', [-0.07196794, -0.001884249, 1.0]], ['2, k, 12', [-0.3484107, 0.04083936, 1.0]], ['2, k, 13', [-0.382292, -0.290804, 1.0]], ['2, k, 14', [-0.4029758, -0.6545196, 1.0]], ['2, k, 15', [-0.3973567, -0.7208041, 1.0]], ['2, k, 16', [-0.194592, 0.04643492, 1.0]], ['2, k, 17', [-0.1671406, -0.292932, 1.0]], ['2, k, 18', [-0.1699735, -0.6336956, 1.0]], ['2, k, 19', [-0.1502765, -0.7190341, 1.0]], ['2, k, 20', [-0.3006644, 0.5879973, 1.0]], ['2, k, 21', [-0.4373371, 0.003701648, 1.0]], ['2, k, 22', [-0.4763951, 0.02780606, 1.0]], ['2, k, 23', [-0.07054391, -0.06901069, 1.0]], ['2, k, 24', [-0.1087726, 0.009370026, 1.0]]]
[['2, k, 0', [-0.2760159, 0.04438464, 1.0]], ['2, k, 1', [-0.2906751, 0.3591254, 1.0]], ['2, k, 2', [-0.3031739, 0.6620869, 1.0]], ['2, k, 3', [-0.304048, 0.8135886, 1.0]], ['2, k, 4', [-0.4544074, 0.5299134, 1.0]], ['2, k, 5', [-0.4985957, 0.291897, 1.0]], ['2, k, 6', [-0.4677714, 0.09353828, 1.0]], ['2, k, 7', [-0.4472159, 0.04548434, 1.0]], ['2, k, 8', [-0.1213092, 0.5349803, 1.0]], ['2, k, 9', [-0.07089756, 0.2808568, 1.0]], ['2, k, 10', [-0.05601768, 0.05299824, 1.0]], ['2, k, 11', [-0.07204035, -0.0036527, 1.0]], ['2, k, 12', [-0.3483348, 0.04085551, 1.0]], ['2, k, 13', [-0.3822993, -0.2907726, 1.0]], ['2, k, 14', [-0.4029293, -0.6545641, 1.0]], ['2, k, 15', [-0.3974336, -0.7209358, 1.0]], ['2, k, 16', [-0.1945859, 0.04643537, 1.0]], ['2, k, 17', [-0.1669391, -0.2928227, 1.0]], ['2, k, 18', [-0.1699891, -0.6344392, 1.0]], ['2, k, 19', [-0.1488008, -0.7196969, 1.0]], ['2, k, 20', [-0.3003907, 0.5879856, 1.0]], ['2, k, 21', [-0.4415292, 0.00567714, 1.0]], ['2, k, 22', [-0.4521961, -0.005621341, 1.0]], ['2, k, 23', [-0.07083589, -0.07437734, 1.0]], ['2, k, 24', [-0.1089839, -0.00800245, 1.0]]]
[['2, k, 0', [-0.2760344, 0.04440561, 1.0]], ['2, k, 1', [-0.2906154, 0.3591752, 1.0]], ['2, k, 2', [-0.3028929, 0.6621958, 1.0]], ['2, k, 3', [-0.3035493, 0.8137202, 1.0]], ['2, k, 4', [-0.4539862, 0.5300064, 1.0]], ['2, k, 5', [-0.5006462, 0.2933942, 1.0]], ['2, k, 6', [-0.4707992, 0.09808924, 1.0]], ['2, k, 7', [-0.4517569, 0.04987409, 1.0]], ['2, k, 8', [-0.1211721, 0.534871, 1.0]], ['2, k, 9', [-0.07090335, 0.2808801, 1.0]], ['2, k, 10', [-0.05605195, 0.05302257, 1.0]], ['2, k, 11', [-0.07263821, -0.002423982, 1.0]], ['2, k, 12', [-0.3483679, 0.0408953, 1.0]], ['2, k, 13', [-0.3822893, -0.290729, 1.0]], ['2, k, 14', [-0.4028658, -0.6546748, 1.0]], ['2, k, 15', [-0.3974989, -0.7209271, 1.0]], ['2, k, 16', [-0.1945942, 0.04644348, 1.0]], ['2, k, 17', [-0.1668227, -0.2931007, 1.0]], ['2, k, 18', [-0.169778, -0.6348191, 1.0]], ['2, k, 19', [-0.1435275, -0.719714, 1.0]], ['2, k, 20', [-0.3001824, 0.5880785, 1.0]], ['2, k, 21', [-0.4461923, 0.008959862, 1.0]], ['2, k, 22', [-0.4519368, -0.005592964, 1.0]], ['2, k, 23', [-0.07034013, -0.07271859, 1.0]], ['2, k, 24', [-0.1075354, -0.007544953, 1.0]]]
[['2, k, 0', [-0.276057, 0.04440888, 1.0]], ['2, k, 1', [-0.2905379, 0.3591998, 1.0]], ['2, k, 2', [-0.3025436, 0.6622663, 1.0]], ['2, k, 3', [-0.3026669, 0.8137931, 1.0]], ['2, k, 4', [-0.4541834, 0.5312238, 1.0]], ['2, k, 5', [-0.5036969, 0.2962953, 1.0]], ['2, k, 6', [-0.475359, 0.1025155, 1.0]], ['2, k, 7', [-0.4567485, 0.05549468, 1.0]], ['2, k, 8', [-0.1209842, 0.5343155, 1.0]], ['2, k, 9', [-0.07080036, 0.2808848, 1.0]], ['2, k, 10', [-0.05603873, 0.05306588, 1.0]], ['2, k, 11', [-0.0719177, -0.002164214, 1.0]], ['2, k, 12', [-0.3483897, 0.04093969, 1.0]], ['2, k, 13', [-0.3822809, -0.290712, 1.0]], ['2, k, 14', [-0.4028869, -0.654713, 1.0]], ['2, k, 15', [-0.3969974, -0.7209541, 1.0]], ['2, k, 16', [-0.1946454, 0.04641774, 1.0]], ['2, k, 17', [-0.1668469, -0.2936941, 1.0]], ['2, k, 18', [-0.1695923, -0.6352016, 1.0]], ['2, k, 19', [-0.1457116, -0.7197176, 1.0]], ['2, k, 20', [-0.2999184, 0.5881364, 1.0]], ['2, k, 21', [-0.4519159, 0.01133459, 1.0]], ['2, k, 22', [-0.4627052, -0.00201961, 1.0]], ['2, k, 23', [-0.07265919, -0.07302727, 1.0]], ['2, k, 24', [-0.1060682, -0.02972356, 1.0]]]
