[['2, k, 0', [-0.311989, -0.391162, 1.0]], ['2, k, 1', [-0.313541, -0.0847718, 1.0]], ['2, k, 2', [-0.31288, 0.214148, 1.0]], ['2, k, 3', [-0.331214, 0.361477, 1.0]], ['2, k, 4', [-0.496664, 0.109286, 1.0]], ['2, k, 5', [-0.563451, -0.16095, 1.0]], ['2, k, 6', [-0.595636, -0.397088, 1.0]], ['2, k, 7', [-0.588623, -0.462464, 1.0]], ['2, k, 8', [-0.138871, 0.136494, 1.0]], ['2, k, 9', [-0.0459216, -0.124773, 1.0]], ['2, k, 10', [0.012149, -0.356948, 1.0]], ['2, k, 11', [0.0122484, -0.418316, 1.0]], ['2, k, 12', [-0.388795, -0.391252, 1.0]], ['2, k, 13', [-0.408131, -0.726672, 1.0]], ['2, k, 14', [-0.406868, -1.09224, 1.0]], ['2, k, 15', [-0.444526, -1.16659, 1.0]], ['2, k, 16', [-0.225535, -0.379012, 1.0]], ['2, k, 17', [-0.183896, -0.749022, 1.0]], ['2, k, 18', [-0.17191, -1.08143, 1.0]], ['2, k, 19', [-0.118036, -1.15123, 1.0]], ['2, k, 20', [-0.313424, 0.140524, 1.0]], ['2, k, 21', [-0.586362, -0.527564, 1.0]], ['2, k, 22', [-0.528506, -0.482, 1.0]], ['2, k, 23', [0.0241012, -0.47691, 1.0]], ['2, k, 24', [-0.0411611, -0.447498, 1.0]]]
[['2, k, 0', [-0.330735, -0.383427, 1.0]], ['2, k, 1', [-0.324307, -0.0902041, 1.0]], ['2, k, 2', [-0.315202, 0.193188, 1.0]], ['2, k, 3', [-0.322639, 0.332442, 1.0]], ['2, k, 4', [-0.494891, 0.10919, 1.0]], ['2, k, 5', [-0.56511, -0.165112, 1.0]], ['2, k, 6', [-0.604507, -0.409722, 1.0]], ['2, k, 7', [-0.598254, -0.487359, 1.0]], ['2, k, 8', [-0.149124, 0.120185, 1.0]], ['2, k, 9', [-0.0554417, -0.147786, 1.0]], ['2, k, 10', [0.00803662, -0.400102, 1.0]], ['2, k, 11', [0.00045039, -0.47487, 1.0]], ['2, k, 12', [-0.407278, -0.378228, 1.0]], ['2, k, 13', [-0.421612, -0.722368, 1.0]], ['2, k, 14', [-0.411396, -1.08691, 1.0]], ['2, k, 15', [-0.434301, -1.17169, 1.0]], ['2, k, 16', [-0.244305, -0.377135, 1.0]], ['2, k, 17', [-0.196421, -0.732923, 1.0]], ['2, k, 18', [-0.1658, -1.07669, 1.0]], ['2, k, 19', [-0.118273, -1.14976, 1.0]], ['2, k, 20', [-0.317964, 0.123456, 1.0]], ['2, k, 21', [-0.593314, -0.543645, 1.0]], ['2, k, 22', [-0.51425, -0.504674, 1.0]], ['2, k, 23', [0.00769573, -0.527495, 1.0]], ['2, k, 24', [-0.0765312, -0.495724, 1.0]]]
[['2, k, 0', [-0.330964, -0.385772, 1.0]], ['2, k, 1', [-0.323044, -0.0940591, 1.0]], ['2, k, 2', [-0.311664, 0.187468, 1.0]], ['2, k, 3', [-0.320999, 0.326582, 1.0]], ['2, k, 4', [-0.494299, 0.106779, 1.0]], ['2, k, 5', [-0.563113, -0.170184, 1.0]], ['2, k, 6', [-0.604113, -0.41318, 1.0]], ['2, k, 7', [-0.598102, -0.490898, 1.0]], ['2, k, 8', [-0.148135, 0.116714, 1.0]], ['2, k, 9', [-0.0563411, -0.151815, 1.0]], ['2, k, 10', [0.00585361, -0.407811, 1.0]], ['2, k, 11', [-0.000816391, -0.47741, 1.0]], ['2, k, 12', [-0.407295, -0.380187, 1.0]], ['2, k, 13', [-0.42194, -0.722336, 1.0]], ['2, k, 14', [-0.411436, -1.08692, 1.0]], ['2, k, 15', [-0.431881, -1.16918, 1.0]], ['2, k, 16', [-0.244781, -0.379826, 1.0]], ['2, k, 17', [-0.196378, -0.732892, 1.0]], ['2, k, 18', [-0.166017, -1.07642, 1.0]], ['2, k, 19', [-0.117789, -1.1496, 1.0]], ['2, k, 20', [-0.315054, 0.118203, 1.0]], ['2, k, 21', [-0.595748, -0.550109, 1.0]], ['2, k, 22', [-0.52129, -0.50782, 1.0]], ['2, k, 23', [0.00790568, -0.533974, 1.0]], ['2, k, 24', [-0.0772473, -0.500889, 1.0]]]
[['2, k, 0', [-0.330872, -0.387914, 1.0]], ['2, k, 1', [-0.322731, -0.0967093, 1.0]], ['2, k, 2', [-0.311457, 0.185297, 1.0]], ['2, k, 3', [-0.319968, 0.322999, 1.0]], ['2, k, 4', [-0.493526, 0.103726, 1.0]], ['2, k, 5', [-0.560659, -0.176334, 1.0]], ['2, k, 6', [-0.602133, -0.415751, 1.0]], ['2, k, 7', [-0.5975, -0.489757, 1.0]], ['2, k, 8', [-0.147097, 0.114025, 1.0]], ['2, k, 9', [-0.0572318, -0.15871, 1.0]], ['2, k, 10', [0.00484531, -0.40964, 1.0]], ['2, k, 11', [-0.00209075, -0.480192, 1.0]], ['2, k, 12', [-0.407137, -0.382151, 1.0]], ['2, k, 13', [-0.422213, -0.72219, 1.0]], ['2, k, 14', [-0.411531, -1.087, 1.0]], ['2, k, 15', [-0.432804, -1.16914, 1.0]], ['2, k, 16', [-0.244745, -0.382076, 1.0]], ['2, k, 17', [-0.196373, -0.732593, 1.0]], ['2, k, 18', [-0.165983, -1.07837, 1.0]], ['2, k, 19', [-0.116952, -1.15063, 1.0]], ['2, k, 20', [-0.314782, 0.115878, 1.0]], ['2, k, 21', [-0.589508, -0.553394, 1.0]], ['2, k, 22', [-0.53188, -0.51025, 1.0]], ['2, k, 23', [0.00739762, -0.539187, 1.0]], ['2, k, 24', [-0.0850364, -0.50072, 1.0]]]
[['2, k, 0', [-0.330827, -0.389419, 1.0]], ['2, k, 1', [-0.321885, -0.0994792, 1.0]], ['2, k, 2', [-0.309633, 0.181347, 1.0]], ['2, k, 3', [-0.319368, 0.320131, 1.0]], ['2, k, 4', [-0.492491, 0.10073, 1.0]], ['2, k, 5', [-0.558238, -0.179318, 1.0]], ['2, k, 6', [-0.600902, -0.418938, 1.0]], ['2, k, 7', [-0.596345, -0.491845, 1.0]], ['2, k, 8', [-0.146313, 0.111958, 1.0]], ['2, k, 9', [-0.056681, -0.1631, 1.0]], ['2, k, 10', [0.00464517, -0.411276, 1.0]], ['2, k, 11', [-0.000677609, -0.482084, 1.0]], ['2, k, 12', [-0.407052, -0.383583, 1.0]], ['2, k, 13', [-0.422334, -0.722179, 1.0]], ['2, k, 14', [-0.411688, -1.08712, 1.0]], ['2, k, 15', [-0.431384, -1.16488, 1.0]], ['2, k, 16', [-0.244731, -0.383605, 1.0]], ['2, k, 17', [-0.196443, -0.731407, 1.0]], ['2, k, 18', [-0.165875, -1.07937, 1.0]], ['2, k, 19', [-0.11611, -1.15113, 1.0]], ['2, k, 20', [-0.313185, 0.112188, 1.0]], ['2, k, 21', [-0.592967, -0.551894, 1.0]], ['2, k, 22', [-0.531222, -0.513601, 1.0]], ['2, k, 23', [0.00684533, -0.537206, 1.0]], ['2, k, 24', [-0.0780788, -0.503128, 1.0]]]
[['2, k, 0', [-0.330284, -0.390961, 1.0]], ['2, k, 1', [-0.320649, -0.101858, 1.0]], ['2, k, 2', [-0.30789, 0.178766, 1.0]], ['2, k, 3', [-0.318898, 0.318148, 1.0]], ['2, k, 4', [-0.491913, 0.0990313, 1.0]], ['2, k, 5', [-0.554682, -0.184062, 1.0]], ['2, k, 6', [-0.599004, -0.419992, 1.0]], ['2, k, 7', [-0.594709, -0.494522, 1.0]], ['2, k, 8', [-0.14572, 0.110321, 1.0]], ['2, k, 9', [-0.0577485, -0.166354, 1.0]], ['2, k, 10', [0.00439866, -0.413774, 1.0]], ['2, k, 11', [-0.0011992, -0.484383, 1.0]], ['2, k, 12', [-0.406477, -0.385247, 1.0]], ['2, k, 13', [-0.422378, -0.721489, 1.0]], ['2, k, 14', [-0.411671, -1.08703, 1.0]], ['2, k, 15', [-0.426563, -1.17388, 1.0]], ['2, k, 16', [-0.244231, -0.384986, 1.0]], ['2, k, 17', [-0.196469, -0.730895, 1.0]], ['2, k, 18', [-0.166277, -1.07956, 1.0]], ['2, k, 19', [-0.116092, -1.15093, 1.0]], ['2, k, 20', [-0.31153, 0.109615, 1.0]], ['2, k, 21', [-0.595105, -0.555761, 1.0]], ['2, k, 22', [-0.528386, -0.515591, 1.0]], ['2, k, 23', [0.00980397, -0.542806, 1.0]], ['2, k, 24', [-0.0792973, -0.505, 1.0]]]
[['2, k, 0', [-0.329607, -0.392381, 1.0]], ['2, k, 1', [-0.319941, -0.103503, 1.0]], ['2, k, 2', [-0.307452, 0.177558, 1.0]], ['2, k, 3', [-0.318942, 0.316249, 1.0]], ['2, k, 4', [-0.491878, 0.097127, 1.0]], ['2, k, 5', [-0.552892, -0.185252, 1.0]], ['2, k, 6', [-0.597362, -0.421458, 1.0]], ['2, k, 7', [-0.593071, -0.495961, 1.0]], ['2, k, 8', [-0.145216, 0.108945, 1.0]], ['2, k, 9', [-0.0595533, -0.168072, 1.0]], ['2, k, 10', [0.00390414, -0.414789, 1.0]], ['2, k, 11', [0.00110752, -0.482192, 1.0]], ['2, k, 12', [-0.405829, -0.386824, 1.0]], ['2, k, 13', [-0.422451, -0.721318, 1.0]], ['2, k, 14', [-0.411815, -1.08718, 1.0]], ['2, k, 15', [-0.40555, -1.15553, 1.0]], ['2, k, 16', [-0.243539, -0.386223, 1.0]], ['2, k, 17', [-0.195743, -0.72841, 1.0]], ['2, k, 18', [-0.167033, -1.07942, 1.0]], ['2, k, 19', [-0.116716, -1.15164, 1.0]], ['2, k, 20', [-0.31101, 0.108286, 1.0]], ['2, k, 21', [-0.594317, -0.558096, 1.0]], ['2, k, 22', [-0.530691, -0.517842, 1.0]], ['2, k, 23', [0.0126298, -0.540407, 1.0]], ['2, k, 24', [-0.0791947, -0.50433, 1.0]]]
[['2, k, 0', [-0.329128, -0.393744, 1.0]], ['2, k, 1', [-0.319674, -0.104784, 1.0]], ['2, k, 2', [-0.307481, 0.176728, 1.0]], ['2, k, 3', [-0.318951, 0.314391, 1.0]], ['2, k, 4', [-0.491817, 0.0960176, 1.0]], ['2, k, 5', [-0.549538, -0.189582, 1.0]], ['2, k, 6', [-0.594454, -0.42301, 1.0]], ['2, k, 7', [-0.590056, -0.497368, 1.0]], ['2, k, 8', [-0.144714, 0.107425, 1.0]], ['2, k, 9', [-0.0596501, -0.168832, 1.0]], ['2, k, 10', [0.00457601, -0.413972, 1.0]], ['2, k, 11', [0.00266586, -0.482686, 1.0]], ['2, k, 12', [-0.405387, -0.388234, 1.0]], ['2, k, 13', [-0.422422, -0.72082, 1.0]], ['2, k, 14', [-0.41175, -1.08699, 1.0]], ['2, k, 15', [-0.40568, -1.15536, 1.0]], ['2, k, 16', [-0.243023, -0.387521, 1.0]], ['2, k, 17', [-0.195573, -0.726858, 1.0]], ['2, k, 18', [-0.16737, -1.07959, 1.0]], ['2, k, 19', [-0.118086, -1.15313, 1.0]], ['2, k, 20', [-0.310966, 0.107352, 1.0]], ['2, k, 21', [-0.587286, -0.561484, 1.0]], ['2, k, 22', [-0.530735, -0.520745, 1.0]], ['2, k, 23', [0.0117756, -0.541101, 1.0]], ['2, k, 24', [-0.0741158, -0.507006, 1.0]]]
[['2, k, 0', [-0.328604, -0.395283, 1.0]], ['2, k, 1', [-0.319459, -0.106079, 1.0]], ['2, k, 2', [-0.307604, 0.175936, 1.0]], ['2, k, 3', [-0.319127, 0.313257, 1.0]], ['2, k, 4', [-0.491609, 0.0941904, 1.0]], ['2, k, 5', [-0.546896, -0.190672, 1.0]], ['2, k, 6', [-0.591585, -0.421617, 1.0]], ['2, k, 7', [-0.588217, -0.497127, 1.0]], ['2, k, 8', [-0.144555, 0.106536, 1.0]], ['2, k, 9', [-0.0593992, -0.169775, 1.0]], ['2, k, 10', [0.00555606, -0.414504, 1.0]], ['2, k, 11', [0.00462489, -0.482047, 1.0]], ['2, k, 12', [-0.404968, -0.389708, 1.0]], ['2, k, 13', [-0.422441, -0.720797, 1.0]], ['2, k, 14', [-0.411702, -1.08647, 1.0]], ['2, k, 15', [-0.405669, -1.15483, 1.0]], ['2, k, 16', [-0.242401, -0.389076, 1.0]], ['2, k, 17', [-0.195467, -0.726895, 1.0]], ['2, k, 18', [-0.167311, -1.07993, 1.0]], ['2, k, 19', [-0.1177, -1.15187, 1.0]], ['2, k, 20', [-0.311009, 0.106442, 1.0]], ['2, k, 21', [-0.590068, -0.561861, 1.0]], ['2, k, 22', [-0.528411, -0.51829, 1.0]], ['2, k, 23', [0.0175339, -0.541679, 1.0]], ['2, k, 24', [-0.0746669, -0.504704, 1.0]]]
[['2, k, 0', [-0.328189, -0.396414, 1.0]], ['2, k, 1', [-0.319201, -0.107298, 1.0]], ['2, k, 2', [-0.307618, 0.174848, 1.0]], ['2, k, 3', [-0.319258, 0.312454, 1.0]], ['2, k, 4', [-0.491134, 0.0928845, 1.0]], ['2, k, 5', [-0.544589, -0.192542, 1.0]], ['2, k, 6', [-0.588319, -0.422334, 1.0]], ['2, k, 7', [-0.585925, -0.496151, 1.0]], ['2, k, 8', [-0.144098, 0.105574, 1.0]], ['2, k, 9', [-0.0591471, -0.17086, 1.0]], ['2, k, 10', [0.00650189, -0.413995, 1.0]], ['2, k, 11', [0.0101746, -0.47469, 1.0]], ['2, k, 12', [-0.404495, -0.390909, 1.0]], ['2, k, 13', [-0.422584, -0.720652, 1.0]], ['2, k, 14', [-0.411725, -1.0864, 1.0]], ['2, k, 15', [-0.405752, -1.15481, 1.0]], ['2, k, 16', [-0.242051, -0.390104, 1.0]], ['2, k, 17', [-0.194817, -0.726799, 1.0]], ['2, k, 18', [-0.166895, -1.07998, 1.0]], ['2, k, 19', [-0.117951, -1.15207, 1.0]], ['2, k, 20', [-0.310944, 0.10531, 1.0]], ['2, k, 21', [-0.582504, -0.566796, 1.0]], ['2, k, 22', [-0.52792, -0.518026, 1.0]], ['2, k, 23', [0.0121478, -0.538595, 1.0]], ['2, k, 24', [-0.0483344, -0.500916, 1.0]]]
[['2, k, 0', [-0.327542, -0.397544, 1.0]], ['2, k, 1', [-0.318754, -0.108589, 1.0]], ['2, k, 2', [-0.307501, 0.173569, 1.0]], ['2, k, 3', [-0.319348, 0.311555, 1.0]], ['2, k, 4', [-0.490858, 0.0915444, 1.0]], ['2, k, 5', [-0.54247, -0.192218, 1.0]], ['2, k, 6', [-0.585631, -0.420517, 1.0]], ['2, k, 7', [-0.583025, -0.495827, 1.0]], ['2, k, 8', [-0.143683, 0.10462, 1.0]], ['2, k, 9', [-0.0586715, -0.17102, 1.0]], ['2, k, 10', [0.00675891, -0.413632, 1.0]], ['2, k, 11', [0.0122523, -0.47472, 1.0]], ['2, k, 12', [-0.403766, -0.392056, 1.0]], ['2, k, 13', [-0.422615, -0.720701, 1.0]], ['2, k, 14', [-0.411585, -1.08599, 1.0]], ['2, k, 15', [-0.405551, -1.15446, 1.0]], ['2, k, 16', [-0.241496, -0.391179, 1.0]], ['2, k, 17', [-0.194425, -0.726531, 1.0]], ['2, k, 18', [-0.167317, -1.08023, 1.0]], ['2, k, 19', [-0.117713, -1.15375, 1.0]], ['2, k, 20', [-0.310731, 0.104018, 1.0]], ['2, k, 21', [-0.585909, -0.560303, 1.0]], ['2, k, 22', [-0.524998, -0.517802, 1.0]], ['2, k, 23', [0.0178346, -0.537278, 1.0]], ['2, k, 24', [-0.0441925, -0.495606, 1.0]]]
[['2, k, 0', [-0.326748, -0.398902, 1.0]], ['2, k, 1', [-0.318132, -0.10976, 1.0]], ['2, k, 2', [-0.307121, 0.172709, 1.0]], ['2, k, 3', [-0.319291, 0.31054, 1.0]], ['2, k, 4', [-0.490371, 0.090602, 1.0]], ['2, k, 5', [-0.540445, -0.192522, 1.0]], ['2, k, 6', [-0.583348, -0.419305, 1.0]], ['2, k, 7', [-0.58219, -0.493755, 1.0]], ['2, k, 8', [-0.143268, 0.103651, 1.0]], ['2, k, 9', [-0.0584138, -0.170962, 1.0]], ['2, k, 10', [0.00729006, -0.412209, 1.0]], ['2, k, 11', [0.0149208, -0.472754, 1.0]], ['2, k, 12', [-0.402992, -0.393411, 1.0]], ['2, k, 13', [-0.422566, -0.720711, 1.0]], ['2, k, 14', [-0.411395, -1.08565, 1.0]], ['2, k, 15', [-0.405362, -1.15413, 1.0]], ['2, k, 16', [-0.240707, -0.392495, 1.0]], ['2, k, 17', [-0.194306, -0.726635, 1.0]], ['2, k, 18', [-0.167677, -1.08043, 1.0]], ['2, k, 19', [-0.117712, -1.15323, 1.0]], ['2, k, 20', [-0.310284, 0.103076, 1.0]], ['2, k, 21', [-0.584925, -0.559085, 1.0]], ['2, k, 22', [-0.528592, -0.515173, 1.0]], ['2, k, 23', [0.0288044, -0.537715, 1.0]], ['2, k, 24', [-0.0396684, -0.500003, 1.0]]]
[['2, k, 0', [-0.326354, -0.399938, 1.0]], ['2, k, 1', [-0.317146, -0.111265, 1.0]], ['2, k, 2', [-0.305325, 0.170744, 1.0]], ['2, k, 3', [-0.318642, 0.309029, 1.0]], ['2, k, 4', [-0.48994, 0.0894294, 1.0]], ['2, k, 5', [-0.537777, -0.194033, 1.0]], ['2, k, 6', [-0.582253, -0.420602, 1.0]], ['2, k, 7', [-0.580624, -0.491136, 1.0]], ['2, k, 8', [-0.14222, 0.102447, 1.0]], ['2, k, 9', [-0.057769, -0.171163, 1.0]], ['2, k, 10', [0.00813081, -0.410644, 1.0]], ['2, k, 11', [0.0155775, -0.473834, 1.0]], ['2, k, 12', [-0.402478, -0.394364, 1.0]], ['2, k, 13', [-0.422517, -0.721, 1.0]], ['2, k, 14', [-0.411287, -1.08537, 1.0]], ['2, k, 15', [-0.44146, -1.16867, 1.0]], ['2, k, 16', [-0.240443, -0.393592, 1.0]], ['2, k, 17', [-0.1935, -0.72621, 1.0]], ['2, k, 18', [-0.167912, -1.07943, 1.0]], ['2, k, 19', [-0.117409, -1.15156, 1.0]], ['2, k, 20', [-0.308697, 0.101217, 1.0]], ['2, k, 21', [-0.579525, -0.554464, 1.0]], ['2, k, 22', [-0.523459, -0.511818, 1.0]], ['2, k, 23', [0.0257869, -0.539446, 1.0]], ['2, k, 24', [-0.041767, -0.499287, 1.0]]]
[['2, k, 0', [-0.32606, -0.40117, 1.0]], ['2, k, 1', [-0.316531, -0.112655, 1.0]], ['2, k, 2', [-0.304396, 0.169237, 1.0]], ['2, k, 3', [-0.317885, 0.307485, 1.0]], ['2, k, 4', [-0.489329, 0.0882657, 1.0]], ['2, k, 5', [-0.53661, -0.197609, 1.0]], ['2, k, 6', [-0.58185, -0.423309, 1.0]], ['2, k, 7', [-0.581536, -0.491204, 1.0]], ['2, k, 8', [-0.141832, 0.101654, 1.0]], ['2, k, 9', [-0.0574114, -0.171116, 1.0]], ['2, k, 10', [0.00838019, -0.409457, 1.0]], ['2, k, 11', [0.0150949, -0.470712, 1.0]], ['2, k, 12', [-0.402079, -0.395642, 1.0]], ['2, k, 13', [-0.422153, -0.723374, 1.0]], ['2, k, 14', [-0.412224, -1.08693, 1.0]], ['2, k, 15', [-0.406558, -1.15571, 1.0]], ['2, k, 16', [-0.240255, -0.394748, 1.0]], ['2, k, 17', [-0.192684, -0.728718, 1.0]], ['2, k, 18', [-0.167479, -1.07952, 1.0]], ['2, k, 19', [-0.117676, -1.14938, 1.0]], ['2, k, 20', [-0.307838, 0.0997293, 1.0]], ['2, k, 21', [-0.584356, -0.558962, 1.0]], ['2, k, 22', [-0.525767, -0.512267, 1.0]], ['2, k, 23', [0.0285293, -0.530137, 1.0]], ['2, k, 24', [-0.0366367, -0.496842, 1.0]]]
[['2, k, 0', [-0.325781, -0.401914, 1.0]], ['2, k, 1', [-0.316025, -0.113496, 1.0]], ['2, k, 2', [-0.303522, 0.168165, 1.0]], ['2, k, 3', [-0.317022, 0.306494, 1.0]], ['2, k, 4', [-0.488811, 0.0875893, 1.0]], ['2, k, 5', [-0.538159, -0.200216, 1.0]], ['2, k, 6', [-0.582842, -0.423313, 1.0]], ['2, k, 7', [-0.581396, -0.490532, 1.0]], ['2, k, 8', [-0.140724, 0.10024, 1.0]], ['2, k, 9', [-0.0575799, -0.170683, 1.0]], ['2, k, 10', [0.00913821, -0.408952, 1.0]], ['2, k, 11', [0.0167292, -0.470527, 1.0]], ['2, k, 12', [-0.40175, -0.396307, 1.0]], ['2, k, 13', [-0.422056, -0.724109, 1.0]], ['2, k, 14', [-0.412133, -1.08699, 1.0]], ['2, k, 15', [-0.406779, -1.15596, 1.0]], ['2, k, 16', [-0.240035, -0.395581, 1.0]], ['2, k, 17', [-0.192217, -0.729129, 1.0]], ['2, k, 18', [-0.167276, -1.07823, 1.0]], ['2, k, 19', [-0.118, -1.14878, 1.0]], ['2, k, 20', [-0.307056, 0.0987072, 1.0]], ['2, k, 21', [-0.583663, -0.553073, 1.0]], ['2, k, 22', [-0.526129, -0.512322, 1.0]], ['2, k, 23', [0.0422369, -0.533177, 1.0]], ['2, k, 24', [-0.0358317, -0.4947, 1.0]]]
[['2, k, 0', [-0.325546, -0.402358, 1.0]], ['2, k, 1', [-0.315485, -0.114231, 1.0]], ['2, k, 2', [-0.302556, 0.167042, 1.0]], ['2, k, 3', [-0.31584, 0.305471, 1.0]], ['2, k, 4', [-0.488419, 0.0870279, 1.0]], ['2, k, 5', [-0.538664, -0.200608, 1.0]], ['2, k, 6', [-0.583031, -0.423739, 1.0]], ['2, k, 7', [-0.581463, -0.487896, 1.0]], ['2, k, 8', [-0.13992, 0.099392, 1.0]], ['2, k, 9', [-0.0575466, -0.170407, 1.0]], ['2, k, 10', [0.00950215, -0.40841, 1.0]], ['2, k, 11', [0.0166596, -0.468557, 1.0]], ['2, k, 12', [-0.40143, -0.39666, 1.0]], ['2, k, 13', [-0.422076, -0.725705, 1.0]], ['2, k, 14', [-0.412169, -1.08711, 1.0]], ['2, k, 15', [-0.437269, -1.17099, 1.0]], ['2, k, 16', [-0.239888, -0.396115, 1.0]], ['2, k, 17', [-0.191742, -0.731212, 1.0]], ['2, k, 18', [-0.166764, -1.07826, 1.0]], ['2, k, 19', [-0.119019, -1.14821, 1.0]], ['2, k, 20', [-0.30619, 0.0976756, 1.0]], ['2, k, 21', [-0.58176, -0.554254, 1.0]], ['2, k, 22', [-0.525099, -0.510931, 1.0]], ['2, k, 23', [0.0263696, -0.531709, 1.0]], ['2, k, 24', [-0.0333159, -0.48623, 1.0]]]
[['2, k, 0', [-0.324985, -0.402878, 1.0]], ['2, k, 1', [-0.314595, -0.114794, 1.0]], ['2, k, 2', [-0.301334, 0.16653, 1.0]], ['2, k, 3', [-0.314817, 0.304939, 1.0]], ['2, k, 4', [-0.487572, 0.086154, 1.0]], ['2, k, 5', [-0.538659, -0.200302, 1.0]], ['2, k, 6', [-0.583439, -0.423357, 1.0]], ['2, k, 7', [-0.583321, -0.487134, 1.0]], ['2, k, 8', [-0.138956, 0.0983639, 1.0]], ['2, k, 9', [-0.0574944, -0.170427, 1.0]], ['2, k, 10', [0.0096459, -0.407646, 1.0]], ['2, k, 11', [0.0151517, -0.466775, 1.0]], ['2, k, 12', [-0.400769, -0.397072, 1.0]], ['2, k, 13', [-0.42196, -0.725546, 1.0]], ['2, k, 14', [-0.411674, -1.08659, 1.0]], ['2, k, 15', [-0.406582, -1.15584, 1.0]], ['2, k, 16', [-0.239439, -0.396733, 1.0]], ['2, k, 17', [-0.191317, -0.733037, 1.0]], ['2, k, 18', [-0.16543, -1.0794, 1.0]], ['2, k, 19', [-0.118871, -1.14899, 1.0]], ['2, k, 20', [-0.305039, 0.0971422, 1.0]], ['2, k, 21', [-0.581933, -0.553723, 1.0]], ['2, k, 22', [-0.525539, -0.509302, 1.0]], ['2, k, 23', [0.0287924, -0.530943, 1.0]], ['2, k, 24', [-0.0367924, -0.491694, 1.0]]]
[['2, k, 0', [-0.324657, -0.403268, 1.0]], ['2, k, 1', [-0.314068, -0.115114, 1.0]], ['2, k, 2', [-0.300508, 0.166331, 1.0]], ['2, k, 3', [-0.314032, 0.305046, 1.0]], ['2, k, 4', [-0.486512, 0.0858834, 1.0]], ['2, k, 5', [-0.538738, -0.198995, 1.0]], ['2, k, 6', [-0.584004, -0.422171, 1.0]], ['2, k, 7', [-0.584122, -0.488772, 1.0]], ['2, k, 8', [-0.138004, 0.0975185, 1.0]], ['2, k, 9', [-0.0576734, -0.17031, 1.0]], ['2, k, 10', [0.00834621, -0.407402, 1.0]], ['2, k, 11', [0.0131822, -0.467346, 1.0]], ['2, k, 12', [-0.400345, -0.397295, 1.0]], ['2, k, 13', [-0.421889, -0.725713, 1.0]], ['2, k, 14', [-0.411705, -1.08657, 1.0]], ['2, k, 15', [-0.406607, -1.15591, 1.0]], ['2, k, 16', [-0.239198, -0.397313, 1.0]], ['2, k, 17', [-0.191173, -0.734359, 1.0]], ['2, k, 18', [-0.165247, -1.08046, 1.0]], ['2, k, 19', [-0.11879, -1.14947, 1.0]], ['2, k, 20', [-0.304284, 0.0969024, 1.0]], ['2, k, 21', [-0.585313, -0.552388, 1.0]], ['2, k, 22', [-0.525626, -0.510369, 1.0]], ['2, k, 23', [0.0257099, -0.530196, 1.0]], ['2, k, 24', [-0.0375907, -0.491993, 1.0]]]
[['2, k, 0', [-0.324382, -0.403535, 1.0]], ['2, k, 1', [-0.313739, -0.115159, 1.0]], ['2, k, 2', [-0.300221, 0.166673, 1.0]], ['2, k, 3', [-0.313311, 0.305435, 1.0]], ['2, k, 4', [-0.48619, 0.0857775, 1.0]], ['2, k, 5', [-0.538419, -0.196489, 1.0]], ['2, k, 6', [-0.585017, -0.420398, 1.0]], ['2, k, 7', [-0.586282, -0.486227, 1.0]], ['2, k, 8', [-0.137361, 0.097491, 1.0]], ['2, k, 9', [-0.0578996, -0.170221, 1.0]], ['2, k, 10', [0.00745029, -0.406944, 1.0]], ['2, k, 11', [0.00964361, -0.466773, 1.0]], ['2, k, 12', [-0.399992, -0.397361, 1.0]], ['2, k, 13', [-0.421824, -0.725722, 1.0]], ['2, k, 14', [-0.411565, -1.0866, 1.0]], ['2, k, 15', [-0.40644, -1.15598, 1.0]], ['2, k, 16', [-0.238946, -0.397939, 1.0]], ['2, k, 17', [-0.19133, -0.734917, 1.0]], ['2, k, 18', [-0.165265, -1.08078, 1.0]], ['2, k, 19', [-0.118344, -1.14954, 1.0]], ['2, k, 20', [-0.303978, 0.0971383, 1.0]], ['2, k, 21', [-0.587171, -0.5525, 1.0]], ['2, k, 22', [-0.525863, -0.506392, 1.0]], ['2, k, 23', [0.0263617, -0.528491, 1.0]], ['2, k, 24', [-0.0413543, -0.490349, 1.0]]]
