[['2, k, 0', [-0.1634587, -0.1536517, 1.0]], ['2, k, 1', [-0.1678002, 0.1086802, 1.0]], ['2, k, 2', [-0.1706531, 0.3639585, 1.0]], ['2, k, 3', [-0.1660708, 0.5109838, 1.0]], ['2, k, 4', [-0.3370918, 0.2490278, 1.0]], ['2, k, 5', [-0.3794063, 0.03003807, 1.0]], ['2, k, 6', [-0.2669301, -0.07664929, 1.0]], ['2, k, 7', [-0.1948871, -0.1084228, 1.0]], ['2, k, 8', [0.01474416, 0.2554927, 1.0]], ['2, k, 9', [0.08276352, 0.02409253, 1.0]], ['2, k, 10', [0.0182804, -0.08794316, 1.0]], ['2, k, 11', [-0.06343502, -0.122476, 1.0]], ['2, k, 12', [-0.235117, -0.1517059, 1.0]], ['2, k, 13', [-0.2626676, -0.2063247, 1.0]], ['2, k, 14', [-0.2171842, -0.6166846, 1.0]], ['2, k, 15', [-0.2212451, -0.6898819, 1.0]], ['2, k, 16', [-0.08785813, -0.1518695, 1.0]], ['2, k, 17', [0.07639784, -0.2073572, 1.0]], ['2, k, 18', [0.009201794, -0.6156835, 1.0]], ['2, k, 19', [0.01409501, -0.6888094, 1.0]], ['2, k, 20', [-0.1701348, 0.3010927, 1.0]], ['2, k, 21', [-0.1343592, -0.1268815, 1.0]], ['2, k, 22', [-0.2024409, -0.1423868, 1.0]], ['2, k, 23', [-0.1219818, -0.1327267, 1.0]], ['2, k, 24', [0.00793063, -0.1666493, 1.0]]]
[['2, k, 0', [-0.1442448, -0.1456839, 1.0]], ['2, k, 1', [-0.1618429, 0.1105107, 1.0]], ['2, k, 2', [-0.1783529, 0.3607306, 1.0]], ['2, k, 3', [-0.1906254, 0.5088208, 1.0]], ['2, k, 4', [-0.349508, 0.2328399, 1.0]], ['2, k, 5', [-0.3994274, 0.0171028, 1.0]], ['2, k, 6', [-0.2868035, -0.07835686, 1.0]], ['2, k, 7', [-0.2420426, -0.09963385, 1.0]], ['2, k, 8', [0.004010802, 0.2580693, 1.0]], ['2, k, 9', [0.07856154, 0.0420551, 1.0]], ['2, k, 10', [-0.002253984, -0.04289087, 1.0]], ['2, k, 11', [-0.1075955, -0.09356295, 1.0]], ['2, k, 12', [-0.2215908, -0.1496332, 1.0]], ['2, k, 13', [-0.3204167, -0.2161395, 1.0]], ['2, k, 14', [-0.2261206, -0.6253686, 1.0]], ['2, k, 15', [-0.2194139, -0.6889843, 1.0]], ['2, k, 16', [-0.06323679, -0.1381055, 1.0]], ['2, k, 17', [0.1599635, -0.1747016, 1.0]], ['2, k, 18', [0.1147259, -0.6010411, 1.0]], ['2, k, 19', [0.1398329, -0.6672524, 1.0]], ['2, k, 20', [-0.1745339, 0.2990308, 1.0]], ['2, k, 21', [-0.161985, -0.1131186, 1.0]], ['2, k, 22', [-0.2618014, -0.1315419, 1.0]], ['2, k, 23', [-0.1455915, -0.1119146, 1.0]], ['2, k, 24', [-0.09347858, -0.1510471, 1.0]]]
[['2, k, 0', [-0.1451628, -0.1466652, 1.0]], ['2, k, 1', [-0.1624718, 0.1101377, 1.0]], ['2, k, 2', [-0.1788137, 0.360803, 1.0]], ['2, k, 3', [-0.1915162, 0.5088584, 1.0]], ['2, k, 4', [-0.3494828, 0.2326911, 1.0]], ['2, k, 5', [-0.3987573, 0.01690003, 1.0]], ['2, k, 6', [-0.2883596, -0.07859059, 1.0]], ['2, k, 7', [-0.2456795, -0.1003658, 1.0]], ['2, k, 8', [0.003977606, 0.2578661, 1.0]], ['2, k, 9', [0.08220777, 0.04473229, 1.0]], ['2, k, 10', [-6.485313e-05, -0.04088926, 1.0]], ['2, k, 11', [-0.1072614, -0.09376542, 1.0]], ['2, k, 12', [-0.2220636, -0.1502908, 1.0]], ['2, k, 13', [-0.3229928, -0.2153592, 1.0]], ['2, k, 14', [-0.228881, -0.6243374, 1.0]], ['2, k, 15', [-0.2196131, -0.6890216, 1.0]], ['2, k, 16', [-0.06481875, -0.1395115, 1.0]], ['2, k, 17', [0.1797258, -0.1655136, 1.0]], ['2, k, 18', [0.1696842, -0.6029916, 1.0]], ['2, k, 19', [0.2013246, -0.6686334, 1.0]], ['2, k, 20', [-0.17501, 0.2989931, 1.0]], ['2, k, 21', [-0.1656932, -0.1116073, 1.0]], ['2, k, 22', [-0.2689981, -0.1293687, 1.0]], ['2, k, 23', [-0.1443516, -0.117563, 1.0]], ['2, k, 24', [-0.0883516, -0.1562593, 1.0]]]
[['2, k, 0', [-0.1509071, -0.1498612, 1.0]], ['2, k, 1', [-0.1641424, 0.1090767, 1.0]], ['2, k, 2', [-0.1788782, 0.3606722, 1.0]], ['2, k, 3', [-0.1928324, 0.5086891, 1.0]], ['2, k, 4', [-0.3500513, 0.2323459, 1.0]], ['2, k, 5', [-0.3987312, 0.01704471, 1.0]], ['2, k, 6', [-0.2887198, -0.07867751, 1.0]], ['2, k, 7', [-0.2467947, -0.101081, 1.0]], ['2, k, 8', [0.004187473, 0.2574355, 1.0]], ['2, k, 9', [0.08445587, 0.04524539, 1.0]], ['2, k, 10', [0.001635309, -0.03976096, 1.0]], ['2, k, 11', [-0.1036078, -0.09608699, 1.0]], ['2, k, 12', [-0.227194, -0.1526039, 1.0]], ['2, k, 13', [-0.3252568, -0.213524, 1.0]], ['2, k, 14', [-0.228908, -0.6243288, 1.0]], ['2, k, 15', [-0.220001, -0.6890645, 1.0]], ['2, k, 16', [-0.07113649, -0.1436305, 1.0]], ['2, k, 17', [0.1919384, -0.1655727, 1.0]], ['2, k, 18', [0.221789, -0.5980381, 1.0]], ['2, k, 19', [0.2573165, -0.6629872, 1.0]], ['2, k, 20', [-0.175249, 0.2987438, 1.0]], ['2, k, 21', [-0.1721999, -0.1058598, 1.0]], ['2, k, 22', [-0.2637837, -0.1329311, 1.0]], ['2, k, 23', [-0.1291763, -0.1200758, 1.0]], ['2, k, 24', [-0.09490447, -0.1539345, 1.0]]]
[['2, k, 0', [-0.1532693, -0.1511342, 1.0]], ['2, k, 1', [-0.1662735, 0.1082789, 1.0]], ['2, k, 2', [-0.1799748, 0.3605246, 1.0]], ['2, k, 3', [-0.1951383, 0.5080815, 1.0]], ['2, k, 4', [-0.3506557, 0.2319735, 1.0]], ['2, k, 5', [-0.3983574, 0.01682678, 1.0]], ['2, k, 6', [-0.2886115, -0.07913699, 1.0]], ['2, k, 7', [-0.2419863, -0.1045131, 1.0]], ['2, k, 8', [0.004072098, 0.2573773, 1.0]], ['2, k, 9', [0.08653004, 0.04582341, 1.0]], ['2, k, 10', [0.01359828, -0.04977859, 1.0]], ['2, k, 11', [-0.04687781, -0.09823676, 1.0]], ['2, k, 12', [-0.2293565, -0.1537229, 1.0]], ['2, k, 13', [-0.3261464, -0.2122638, 1.0]], ['2, k, 14', [-0.2284108, -0.6256529, 1.0]], ['2, k, 15', [-0.2205389, -0.6895209, 1.0]], ['2, k, 16', [-0.07362425, -0.1450013, 1.0]], ['2, k, 17', [0.2052398, -0.1652634, 1.0]], ['2, k, 18', [0.2774966, -0.6114332, 1.0]], ['2, k, 19', [0.3173181, -0.6702704, 1.0]], ['2, k, 20', [-0.176602, 0.2984479, 1.0]], ['2, k, 21', [-0.1646547, -0.1201669, 1.0]], ['2, k, 22', [-0.2662547, -0.1317768, 1.0]], ['2, k, 23', [-0.1089493, -0.1334058, 1.0]], ['2, k, 24', [-0.0009773754, -0.1503226, 1.0]]]
[['2, k, 0', [-0.1520535, -0.1519906, 1.0]], ['2, k, 1', [-0.1664194, 0.1079146, 1.0]], ['2, k, 2', [-0.1814277, 0.3600749, 1.0]], ['2, k, 3', [-0.196095, 0.5073613, 1.0]], ['2, k, 4', [-0.3516195, 0.2303463, 1.0]], ['2, k, 5', [-0.3977105, 0.01646295, 1.0]], ['2, k, 6', [-0.2889653, -0.07961214, 1.0]], ['2, k, 7', [-0.2401371, -0.1038982, 1.0]], ['2, k, 8', [0.003952149, 0.2571786, 1.0]], ['2, k, 9', [0.08896189, 0.04641573, 1.0]], ['2, k, 10', [0.009874955, -0.04486695, 1.0]], ['2, k, 11', [-0.08744815, -0.1004708, 1.0]], ['2, k, 12', [-0.2277607, -0.1550885, 1.0]], ['2, k, 13', [-0.3272696, -0.2110938, 1.0]], ['2, k, 14', [-0.228538, -0.6261559, 1.0]], ['2, k, 15', [-0.2210706, -0.6901631, 1.0]], ['2, k, 16', [-0.07271678, -0.1454182, 1.0]], ['2, k, 17', [0.2228161, -0.1770312, 1.0]], ['2, k, 18', [0.3321986, -0.6356826, 1.0]], ['2, k, 19', [0.3681641, -0.6767578, 1.0]], ['2, k, 20', [-0.1776043, 0.2979949, 1.0]], ['2, k, 21', [-0.1674891, -0.1253814, 1.0]], ['2, k, 22', [-0.2750088, -0.1268529, 1.0]], ['2, k, 23', [-0.1383512, -0.132063, 1.0]], ['2, k, 24', [-0.08250248, -0.1562517, 1.0]]]
[['2, k, 0', [-0.1530826, -0.1530122, 1.0]], ['2, k, 1', [-0.1676671, 0.1069845, 1.0]], ['2, k, 2', [-0.1823765, 0.3596122, 1.0]], ['2, k, 3', [-0.1967734, 0.5071402, 1.0]], ['2, k, 4', [-0.3519615, 0.229215, 1.0]], ['2, k, 5', [-0.3977303, 0.01650808, 1.0]], ['2, k, 6', [-0.2888594, -0.07973281, 1.0]], ['2, k, 7', [-0.2399147, -0.1072202, 1.0]], ['2, k, 8', [0.003594164, 0.256996, 1.0]], ['2, k, 9', [0.09044501, 0.04594901, 1.0]], ['2, k, 10', [0.01219384, -0.04487525, 1.0]], ['2, k, 11', [-0.07943176, -0.1043468, 1.0]], ['2, k, 12', [-0.2286916, -0.1560643, 1.0]], ['2, k, 13', [-0.3275063, -0.2108136, 1.0]], ['2, k, 14', [-0.2286047, -0.6255403, 1.0]], ['2, k, 15', [-0.2211946, -0.6902421, 1.0]], ['2, k, 16', [-0.07378178, -0.1463958, 1.0]], ['2, k, 17', [0.232352, -0.185759, 1.0]], ['2, k, 18', [0.3916103, -0.623516, 1.0]], ['2, k, 19', [0.3952988, -0.6601806, 1.0]], ['2, k, 20', [-0.1786892, 0.297399, 1.0]], ['2, k, 21', [-0.1661291, -0.1340009, 1.0]], ['2, k, 22', [-0.2775072, -0.1283584, 1.0]], ['2, k, 23', [-0.1355317, -0.135827, 1.0]], ['2, k, 24', [-0.08179933, -0.1596842, 1.0]]]
[['2, k, 0', [-0.1460762, -0.1550625, 1.0]], ['2, k, 1', [-0.1660668, 0.1064299, 1.0]], ['2, k, 2', [-0.1823737, 0.3596154, 1.0]], ['2, k, 3', [-0.1976142, 0.507046, 1.0]], ['2, k, 4', [-0.3523012, 0.229076, 1.0]], ['2, k, 5', [-0.3974707, 0.01609031, 1.0]], ['2, k, 6', [-0.2886845, -0.07990726, 1.0]], ['2, k, 7', [-0.2363895, -0.1091434, 1.0]], ['2, k, 8', [0.003254485, 0.2567681, 1.0]], ['2, k, 9', [0.09136026, 0.04563382, 1.0]], ['2, k, 10', [0.0119527, -0.04474153, 1.0]], ['2, k, 11', [-0.07806284, -0.1085445, 1.0]], ['2, k, 12', [-0.2198161, -0.1594617, 1.0]], ['2, k, 13', [-0.3280256, -0.2103631, 1.0]], ['2, k, 14', [-0.2291196, -0.6244872, 1.0]], ['2, k, 15', [-0.2206769, -0.6907061, 1.0]], ['2, k, 16', [-0.0684773, -0.1472681, 1.0]], ['2, k, 17', [0.2396723, -0.1971396, 1.0]], ['2, k, 18', [0.4146199, -0.6274898, 1.0]], ['2, k, 19', [0.4180128, -0.6641176, 1.0]], ['2, k, 20', [-0.1785895, 0.2973729, 1.0]], ['2, k, 21', [-0.1658076, -0.1371576, 1.0]], ['2, k, 22', [-0.2748589, -0.1299129, 1.0]], ['2, k, 23', [-0.1338792, -0.1376508, 1.0]], ['2, k, 24', [-0.03544138, -0.1613171, 1.0]]]
[['2, k, 0', [-0.1394824, -0.1559531, 1.0]], ['2, k, 1', [-0.1647415, 0.1058609, 1.0]], ['2, k, 2', [-0.1830891, 0.3593227, 1.0]], ['2, k, 3', [-0.1984216, 0.5067338, 1.0]], ['2, k, 4', [-0.352822, 0.2278975, 1.0]], ['2, k, 5', [-0.3974033, 0.01586652, 1.0]], ['2, k, 6', [-0.2887751, -0.08027852, 1.0]], ['2, k, 7', [-0.2377587, -0.1078314, 1.0]], ['2, k, 8', [0.00310293, 0.2566413, 1.0]], ['2, k, 9', [0.09162664, 0.04508509, 1.0]], ['2, k, 10', [0.0120664, -0.04454548, 1.0]], ['2, k, 11', [-0.0716842, -0.1105552, 1.0]], ['2, k, 12', [-0.2129713, -0.161367, 1.0]], ['2, k, 13', [-0.3288142, -0.2094604, 1.0]], ['2, k, 14', [-0.2300957, -0.6242107, 1.0]], ['2, k, 15', [-0.2131263, -0.6935651, 1.0]], ['2, k, 16', [-0.06232452, -0.1470435, 1.0]], ['2, k, 17', [0.24227, -0.2017812, 1.0]], ['2, k, 18', [0.4609961, -0.6125884, 1.0]], ['2, k, 19', [0.4638255, -0.6494517, 1.0]], ['2, k, 20', [-0.1787781, 0.2971221, 1.0]], ['2, k, 21', [-0.1670661, -0.1366728, 1.0]], ['2, k, 22', [-0.2695524, -0.1305171, 1.0]], ['2, k, 23', [-0.1326427, -0.141367, 1.0]], ['2, k, 24', [-0.05255876, -0.1607673, 1.0]]]
[['2, k, 0', [-0.1274556, -0.1527523, 1.0]], ['2, k, 1', [-0.1604764, 0.1059689, 1.0]], ['2, k, 2', [-0.1831142, 0.3590941, 1.0]], ['2, k, 3', [-0.1987168, 0.5067288, 1.0]], ['2, k, 4', [-0.3528668, 0.227729, 1.0]], ['2, k, 5', [-0.3972335, 0.0158321, 1.0]], ['2, k, 6', [-0.288715, -0.08048894, 1.0]], ['2, k, 7', [-0.2372097, -0.1096288, 1.0]], ['2, k, 8', [0.003212731, 0.256399, 1.0]], ['2, k, 9', [0.09163978, 0.04356126, 1.0]], ['2, k, 10', [0.01253401, -0.04402321, 1.0]], ['2, k, 11', [-0.0698081, -0.1139132, 1.0]], ['2, k, 12', [-0.1997177, -0.1596015, 1.0]], ['2, k, 13', [-0.3295169, -0.209256, 1.0]], ['2, k, 14', [-0.2311744, -0.6236115, 1.0]], ['2, k, 15', [-0.2150563, -0.6936298, 1.0]], ['2, k, 16', [-0.05171128, -0.1424155, 1.0]], ['2, k, 17', [0.2452623, -0.2066137, 1.0]], ['2, k, 18', [0.4682516, -0.6151757, 1.0]], ['2, k, 19', [0.4709777, -0.65202, 1.0]], ['2, k, 20', [-0.1784719, 0.2968682, 1.0]], ['2, k, 21', [-0.1663586, -0.1385789, 1.0]], ['2, k, 22', [-0.2722272, -0.1311685, 1.0]], ['2, k, 23', [-0.1324139, -0.1447655, 1.0]], ['2, k, 24', [-0.09563328, -0.1521827, 1.0]]]
[['2, k, 0', [-0.1197286, -0.1515629, 1.0]], ['2, k, 1', [-0.1565268, 0.1062988, 1.0]], ['2, k, 2', [-0.1831382, 0.3589949, 1.0]], ['2, k, 3', [-0.1989323, 0.5066167, 1.0]], ['2, k, 4', [-0.3529172, 0.2276631, 1.0]], ['2, k, 5', [-0.3970527, 0.01598203, 1.0]], ['2, k, 6', [-0.2886621, -0.08088188, 1.0]], ['2, k, 7', [-0.2373874, -0.1107714, 1.0]], ['2, k, 8', [0.003164842, 0.2564571, 1.0]], ['2, k, 9', [0.09253994, 0.04315556, 1.0]], ['2, k, 10', [0.0122359, -0.0500881, 1.0]], ['2, k, 11', [-0.06743463, -0.1153783, 1.0]], ['2, k, 12', [-0.1919749, -0.1594737, 1.0]], ['2, k, 13', [-0.3305717, -0.2093312, 1.0]], ['2, k, 14', [-0.2312688, -0.625018, 1.0]], ['2, k, 15', [-0.2171836, -0.6931802, 1.0]], ['2, k, 16', [-0.04424521, -0.14006, 1.0]], ['2, k, 17', [0.2504151, -0.2185602, 1.0]], ['2, k, 18', [0.4834377, -0.6216719, 1.0]], ['2, k, 19', [0.4860598, -0.6584643, 1.0]], ['2, k, 20', [-0.1780822, 0.2967786, 1.0]], ['2, k, 21', [-0.1656732, -0.137495, 1.0]], ['2, k, 22', [-0.272874, -0.1331558, 1.0]], ['2, k, 23', [-0.1322481, -0.142432, 1.0]], ['2, k, 24', [-0.09651837, -0.1517507, 1.0]]]
[['2, k, 0', [-0.1240286, -0.1538814, 1.0]], ['2, k, 1', [-0.1567829, 0.1061043, 1.0]], ['2, k, 2', [-0.1832319, 0.3590974, 1.0]], ['2, k, 3', [-0.1985764, 0.5063483, 1.0]], ['2, k, 4', [-0.3527069, 0.227945, 1.0]], ['2, k, 5', [-0.3969756, 0.0160192, 1.0]], ['2, k, 6', [-0.2882768, -0.08161617, 1.0]], ['2, k, 7', [-0.2393639, -0.1151937, 1.0]], ['2, k, 8', [0.003804891, 0.2554832, 1.0]], ['2, k, 9', [0.09297863, 0.04291859, 1.0]], ['2, k, 10', [0.04347188, -0.06894775, 1.0]], ['2, k, 11', [-0.01435798, -0.1124331, 1.0]], ['2, k, 12', [-0.1962698, -0.1606561, 1.0]], ['2, k, 13', [-0.3358051, -0.2097202, 1.0]], ['2, k, 14', [-0.2353662, -0.6216909, 1.0]], ['2, k, 15', [-0.2187498, -0.6929296, 1.0]], ['2, k, 16', [-0.04874791, -0.1436795, 1.0]], ['2, k, 17', [0.2469501, -0.2320748, 1.0]], ['2, k, 18', [0.4888062, -0.631831, 1.0]], ['2, k, 19', [0.4914662, -0.6685318, 1.0]], ['2, k, 20', [-0.1781007, 0.2967972, 1.0]], ['2, k, 21', [-0.1679754, -0.1404223, 1.0]], ['2, k, 22', [-0.2727255, -0.1397068, 1.0]], ['2, k, 23', [-0.08429864, -0.1348233, 1.0]], ['2, k, 24', [0.04412178, -0.160574, 1.0]]]
[['2, k, 0', [-0.1380175, -0.1580718, 1.0]], ['2, k, 1', [-0.1582287, 0.1049193, 1.0]], ['2, k, 2', [-0.1820103, 0.3583837, 1.0]], ['2, k, 3', [-0.1973656, 0.50624, 1.0]], ['2, k, 4', [-0.3525911, 0.2279951, 1.0]], ['2, k, 5', [-0.3970513, 0.01612029, 1.0]], ['2, k, 6', [-0.2879661, -0.08217303, 1.0]], ['2, k, 7', [-0.2354986, -0.1176595, 1.0]], ['2, k, 8', [0.004375578, 0.255011, 1.0]], ['2, k, 9', [0.09275671, 0.04250706, 1.0]], ['2, k, 10', [0.04144861, -0.06567451, 1.0]], ['2, k, 11', [-0.016245, -0.1135201, 1.0]], ['2, k, 12', [-0.2105875, -0.1626322, 1.0]], ['2, k, 13', [-0.3409193, -0.210636, 1.0]], ['2, k, 14', [-0.2367329, -0.6206411, 1.0]], ['2, k, 15', [-0.2204404, -0.692061, 1.0]], ['2, k, 16', [-0.06236897, -0.1499054, 1.0]], ['2, k, 17', [0.2419941, -0.2416473, 1.0]], ['2, k, 18', [0.4735376, -0.6441618, 1.0]], ['2, k, 19', [0.5259184, -0.6858715, 1.0]], ['2, k, 20', [-0.1774274, 0.2960933, 1.0]], ['2, k, 21', [-0.1659479, -0.1488783, 1.0]], ['2, k, 22', [-0.2764675, -0.1364965, 1.0]], ['2, k, 23', [-0.08040509, -0.1415739, 1.0]], ['2, k, 24', [0.04851039, -0.1600347, 1.0]]]
[['2, k, 0', [-0.154359, -0.1643218, 1.0]], ['2, k, 1', [-0.1630158, 0.1016264, 1.0]], ['2, k, 2', [-0.181546, 0.3576393, 1.0]], ['2, k, 3', [-0.1959416, 0.5055835, 1.0]], ['2, k, 4', [-0.352533, 0.228044, 1.0]], ['2, k, 5', [-0.3971918, 0.01610254, 1.0]], ['2, k, 6', [-0.288972, -0.08269488, 1.0]], ['2, k, 7', [-0.2375671, -0.1186832, 1.0]], ['2, k, 8', [0.004548735, 0.2542624, 1.0]], ['2, k, 9', [0.09228922, 0.04098009, 1.0]], ['2, k, 10', [0.04111711, -0.06704383, 1.0]], ['2, k, 11', [-0.01601597, -0.1146507, 1.0]], ['2, k, 12', [-0.2275432, -0.1663167, 1.0]], ['2, k, 13', [-0.342903, -0.2114316, 1.0]], ['2, k, 14', [-0.2367116, -0.6205122, 1.0]], ['2, k, 15', [-0.221483, -0.691218, 1.0]], ['2, k, 16', [-0.07763889, -0.1583979, 1.0]], ['2, k, 17', [0.2423278, -0.2455925, 1.0]], ['2, k, 18', [0.4740676, -0.6440072, 1.0]], ['2, k, 19', [0.4774765, -0.6806422, 1.0]], ['2, k, 20', [-0.1773754, 0.2951663, 1.0]], ['2, k, 21', [-0.1663975, -0.1447603, 1.0]], ['2, k, 22', [-0.272779, -0.1411365, 1.0]], ['2, k, 23', [-0.08030284, -0.14076, 1.0]], ['2, k, 24', [0.04912973, -0.1598387, 1.0]]]
[['2, k, 0', [-0.1560523, -0.1652563, 1.0]], ['2, k, 1', [-0.1646931, 0.1006381, 1.0]], ['2, k, 2', [-0.1810776, 0.3575145, 1.0]], ['2, k, 3', [-0.1945885, 0.5050466, 1.0]], ['2, k, 4', [-0.3519122, 0.2284783, 1.0]], ['2, k, 5', [-0.3971935, 0.01625679, 1.0]], ['2, k, 6', [-0.2891363, -0.08300953, 1.0]], ['2, k, 7', [-0.2375958, -0.1179954, 1.0]], ['2, k, 8', [0.004694845, 0.2539231, 1.0]], ['2, k, 9', [0.09220679, 0.04045983, 1.0]], ['2, k, 10', [0.04683838, -0.07294708, 1.0]], ['2, k, 11', [-0.009650201, -0.1035297, 1.0]], ['2, k, 12', [-0.2292555, -0.16689, 1.0]], ['2, k, 13', [-0.3451149, -0.2117798, 1.0]], ['2, k, 14', [-0.2383333, -0.6194667, 1.0]], ['2, k, 15', [-0.2238821, -0.6907467, 1.0]], ['2, k, 16', [-0.07919892, -0.159629, 1.0]], ['2, k, 17', [0.2419092, -0.246499, 1.0]], ['2, k, 18', [0.4750936, -0.6444109, 1.0]], ['2, k, 19', [0.4785197, -0.6810508, 1.0]], ['2, k, 20', [-0.177192, 0.2948198, 1.0]], ['2, k, 21', [-0.1655992, -0.1497375, 1.0]], ['2, k, 22', [-0.2724723, -0.1369565, 1.0]], ['2, k, 23', [-0.06091727, -0.128179, 1.0]], ['2, k, 24', [0.01491182, -0.1413649, 1.0]]]
[['2, k, 0', [-0.1504606, -0.1635533, 1.0]], ['2, k, 1', [-0.1646819, 0.1007364, 1.0]], ['2, k, 2', [-0.1817741, 0.3575976, 1.0]], ['2, k, 3', [-0.1943318, 0.5049777, 1.0]], ['2, k, 4', [-0.3518367, 0.2285698, 1.0]], ['2, k, 5', [-0.3976835, 0.01634956, 1.0]], ['2, k, 6', [-0.28934, -0.0831799, 1.0]], ['2, k, 7', [-0.2352407, -0.1192842, 1.0]], ['2, k, 8', [0.004744452, 0.2534117, 1.0]], ['2, k, 9', [0.09170802, 0.03896028, 1.0]], ['2, k, 10', [0.0450675, -0.07296044, 1.0]], ['2, k, 11', [-0.01175872, -0.1017338, 1.0]], ['2, k, 12', [-0.2228283, -0.1657322, 1.0]], ['2, k, 13', [-0.3454294, -0.2117331, 1.0]], ['2, k, 14', [-0.2374686, -0.6200638, 1.0]], ['2, k, 15', [-0.2237686, -0.6906196, 1.0]], ['2, k, 16', [-0.07430615, -0.1574488, 1.0]], ['2, k, 17', [0.2409054, -0.246874, 1.0]], ['2, k, 18', [0.4753751, -0.6448399, 1.0]], ['2, k, 19', [0.4788083, -0.6814476, 1.0]], ['2, k, 20', [-0.1775582, 0.2948359, 1.0]], ['2, k, 21', [-0.1682466, -0.1469398, 1.0]], ['2, k, 22', [-0.2734633, -0.1378514, 1.0]], ['2, k, 23', [-0.06774522, -0.133101, 1.0]], ['2, k, 24', [0.01422667, -0.1372864, 1.0]]]
[['2, k, 0', [-0.1454235, -0.1619639, 1.0]], ['2, k, 1', [-0.1643627, 0.1008245, 1.0]], ['2, k, 2', [-0.1821875, 0.3574039, 1.0]], ['2, k, 3', [-0.1939916, 0.5052947, 1.0]], ['2, k, 4', [-0.3518464, 0.228582, 1.0]], ['2, k, 5', [-0.3981968, 0.01617308, 1.0]], ['2, k, 6', [-0.2896595, -0.08353733, 1.0]], ['2, k, 7', [-0.2349951, -0.1194189, 1.0]], ['2, k, 8', [0.004777014, 0.2526916, 1.0]], ['2, k, 9', [0.09043806, 0.03908728, 1.0]], ['2, k, 10', [0.04344043, -0.07273712, 1.0]], ['2, k, 11', [-0.01479549, -0.117437, 1.0]], ['2, k, 12', [-0.2184914, -0.1649423, 1.0]], ['2, k, 13', [-0.3454853, -0.211915, 1.0]], ['2, k, 14', [-0.2360902, -0.6221268, 1.0]], ['2, k, 15', [-0.2234151, -0.6908832, 1.0]], ['2, k, 16', [-0.06862306, -0.1549355, 1.0]], ['2, k, 17', [0.2405454, -0.2467411, 1.0]], ['2, k, 18', [0.4747169, -0.6450276, 1.0]], ['2, k, 19', [0.47824, -0.6816211, 1.0]], ['2, k, 20', [-0.1777114, 0.2947064, 1.0]], ['2, k, 21', [-0.1663414, -0.1482779, 1.0]], ['2, k, 22', [-0.2709702, -0.1393089, 1.0]], ['2, k, 23', [-0.07702859, -0.1448858, 1.0]], ['2, k, 24', [0.05007851, -0.1625774, 1.0]]]
[['2, k, 0', [-0.1441009, -0.1611655, 1.0]], ['2, k, 1', [-0.1640798, 0.1010313, 1.0]], ['2, k, 2', [-0.1822866, 0.3574459, 1.0]], ['2, k, 3', [-0.1945652, 0.5053012, 1.0]], ['2, k, 4', [-0.3524804, 0.2284823, 1.0]], ['2, k, 5', [-0.398674, 0.01632714, 1.0]], ['2, k, 6', [-0.2899147, -0.08365577, 1.0]], ['2, k, 7', [-0.2363089, -0.1173039, 1.0]], ['2, k, 8', [0.004549991, 0.2524175, 1.0]], ['2, k, 9', [0.08916588, 0.03881969, 1.0]], ['2, k, 10', [0.01188119, -0.06402298, 1.0]], ['2, k, 11', [-0.05248512, -0.1141626, 1.0]], ['2, k, 12', [-0.2172771, -0.1644572, 1.0]], ['2, k, 13', [-0.3452508, -0.2117746, 1.0]], ['2, k, 14', [-0.2371107, -0.6212408, 1.0]], ['2, k, 15', [-0.2233409, -0.6909578, 1.0]], ['2, k, 16', [-0.06725206, -0.153812, 1.0]], ['2, k, 17', [0.240411, -0.246149, 1.0]], ['2, k, 18', [0.4714776, -0.645731, 1.0]], ['2, k, 19', [0.4748293, -0.6822964, 1.0]], ['2, k, 20', [-0.1776903, 0.2947396, 1.0]], ['2, k, 21', [-0.1661071, -0.1466701, 1.0]], ['2, k, 22', [-0.2729271, -0.1392724, 1.0]], ['2, k, 23', [-0.1135562, -0.136304, 1.0]], ['2, k, 24', [-0.00107018, -0.163692, 1.0]]]
