[['2, k, 0', [-0.233502, -0.1417054, 1.0]], ['2, k, 1', [-0.2335805, 0.1247472, 1.0]], ['2, k, 2', [-0.234426, 0.385092, 1.0]], ['2, k, 3', [-0.2401961, 0.5180288, 1.0]], ['2, k, 4', [-0.4015718, 0.2750807, 1.0]], ['2, k, 5', [-0.4513969, 0.07033963, 1.0]], ['2, k, 6', [-0.4071566, -0.077699, 1.0]], ['2, k, 7', [-0.3836405, -0.1200375, 1.0]], ['2, k, 8', [-0.06342883, 0.2849208, 1.0]], ['2, k, 9', [-0.00713394, 0.07544477, 1.0]], ['2, k, 10', [-0.01216281, -0.07255576, 1.0]], ['2, k, 11', [-0.0317945, -0.09903079, 1.0]], ['2, k, 12', [-0.3088285, -0.1418927, 1.0]], ['2, k, 13', [-0.3848443, -0.2162782, 1.0]], ['2, k, 14', [-0.3803811, -0.6150464, 1.0]], ['2, k, 15', [-0.370147, -0.670564, 1.0]], ['2, k, 16', [-0.1535632, -0.1387514, 1.0]], ['2, k, 17', [-0.03213143, -0.2087316, 1.0]], ['2, k, 18', [-0.02783944, -0.5989332, 1.0]], ['2, k, 19', [0.0003338212, -0.6646883, 1.0]], ['2, k, 20', [-0.2341062, 0.3208642, 1.0]], ['2, k, 21', [-0.365506, -0.1572641, 1.0]], ['2, k, 22', [-0.334257, -0.1414821, 1.0]], ['2, k, 23', [-0.03901324, -0.1333578, 1.0]], ['2, k, 24', [-0.005088705, -0.1337877, 1.0]]]
[['2, k, 0', [-0.2374609, -0.1335418, 1.0]], ['2, k, 1', [-0.2524293, 0.1401912, 1.0]], ['2, k, 2', [-0.2643729, 0.4081502, 1.0]], ['2, k, 3', [-0.2677436, 0.5432222, 1.0]], ['2, k, 4', [-0.4253511, 0.2767645, 1.0]], ['2, k, 5', [-0.4640808, 0.07820164, 1.0]], ['2, k, 6', [-0.405008, -0.07905951, 1.0]], ['2, k, 7', [-0.3735966, -0.1339416, 1.0]], ['2, k, 8', [-0.09578622, 0.2937703, 1.0]], ['2, k, 9', [-0.01444116, 0.07844555, 1.0]], ['2, k, 10', [-0.01963527, -0.05216121, 1.0]], ['2, k, 11', [-0.04189071, -0.1025617, 1.0]], ['2, k, 12', [-0.311633, -0.1372795, 1.0]], ['2, k, 13', [-0.3839517, -0.2182934, 1.0]], ['2, k, 14', [-0.3911317, -0.6136791, 1.0]], ['2, k, 15', [-0.3888929, -0.6829302, 1.0]], ['2, k, 16', [-0.1582994, -0.1272753, 1.0]], ['2, k, 17', [0.006514707, -0.2084603, 1.0]], ['2, k, 18', [0.07769322, -0.6112705, 1.0]], ['2, k, 19', [0.1245171, -0.6531411, 1.0]], ['2, k, 20', [-0.2617188, 0.3419075, 1.0]], ['2, k, 21', [-0.3403047, -0.1768998, 1.0]], ['2, k, 22', [-0.3927974, -0.1488859, 1.0]], ['2, k, 23', [-0.04592679, -0.1440663, 1.0]], ['2, k, 24', [-0.08282626, -0.1217278, 1.0]]]
[['2, k, 0', [-0.2353297, -0.1340148, 1.0]], ['2, k, 1', [-0.2513162, 0.1400765, 1.0]], ['2, k, 2', [-0.264011, 0.4082824, 1.0]], ['2, k, 3', [-0.2666957, 0.5429835, 1.0]], ['2, k, 4', [-0.4251946, 0.2768008, 1.0]], ['2, k, 5', [-0.4653011, 0.07839602, 1.0]], ['2, k, 6', [-0.4051816, -0.07912574, 1.0]], ['2, k, 7', [-0.3721439, -0.1369271, 1.0]], ['2, k, 8', [-0.0958792, 0.2933359, 1.0]], ['2, k, 9', [-0.01619542, 0.07474311, 1.0]], ['2, k, 10', [-0.01667363, -0.04967026, 1.0]], ['2, k, 11', [-0.03405743, -0.09996958, 1.0]], ['2, k, 12', [-0.3093753, -0.1376051, 1.0]], ['2, k, 13', [-0.3853503, -0.2173908, 1.0]], ['2, k, 14', [-0.3900679, -0.6121593, 1.0]], ['2, k, 15', [-0.3902817, -0.6823298, 1.0]], ['2, k, 16', [-0.1563761, -0.1278581, 1.0]], ['2, k, 17', [0.01831904, -0.2089043, 1.0]], ['2, k, 18', [0.09379891, -0.6152699, 1.0]], ['2, k, 19', [0.1437058, -0.6493364, 1.0]], ['2, k, 20', [-0.2612017, 0.3419833, 1.0]], ['2, k, 21', [-0.345763, -0.1787303, 1.0]], ['2, k, 22', [-0.3912709, -0.1578522, 1.0]], ['2, k, 23', [-0.04387665, -0.1414347, 1.0]], ['2, k, 24', [-0.07735102, -0.1213091, 1.0]]]
[['2, k, 0', [-0.233598, -0.1342749, 1.0]], ['2, k, 1', [-0.249941, 0.1401081, 1.0]], ['2, k, 2', [-0.2634287, 0.4085242, 1.0]], ['2, k, 3', [-0.2661921, 0.5433884, 1.0]], ['2, k, 4', [-0.4245103, 0.2772012, 1.0]], ['2, k, 5', [-0.4661995, 0.07903736, 1.0]], ['2, k, 6', [-0.4052783, -0.07914519, 1.0]], ['2, k, 7', [-0.3717339, -0.1367697, 1.0]], ['2, k, 8', [-0.0880333, 0.2893254, 1.0]], ['2, k, 9', [-0.0156631, 0.07526998, 1.0]], ['2, k, 10', [-0.006197, -0.05856132, 1.0]], ['2, k, 11', [-0.02640989, -0.1095668, 1.0]], ['2, k, 12', [-0.307357, -0.1376954, 1.0]], ['2, k, 13', [-0.3865535, -0.2173381, 1.0]], ['2, k, 14', [-0.3899471, -0.6106343, 1.0]], ['2, k, 15', [-0.3920779, -0.6831875, 1.0]], ['2, k, 16', [-0.1549699, -0.1282466, 1.0]], ['2, k, 17', [0.03278045, -0.2139245, 1.0]], ['2, k, 18', [0.1463998, -0.6349671, 1.0]], ['2, k, 19', [0.1882396, -0.6492517, 1.0]], ['2, k, 20', [-0.2604272, 0.3421961, 1.0]], ['2, k, 21', [-0.3429984, -0.1781942, 1.0]], ['2, k, 22', [-0.3957722, -0.1519451, 1.0]], ['2, k, 23', [-0.01301229, -0.1491669, 1.0]], ['2, k, 24', [-0.07674846, -0.1231593, 1.0]]]
[['2, k, 0', [-0.2305037, -0.134738, 1.0]], ['2, k, 1', [-0.2492646, 0.1401414, 1.0]], ['2, k, 2', [-0.2637142, 0.4088165, 1.0]], ['2, k, 3', [-0.2657878, 0.5442215, 1.0]], ['2, k, 4', [-0.4243678, 0.2774813, 1.0]], ['2, k, 5', [-0.4676993, 0.0792887, 1.0]], ['2, k, 6', [-0.4055593, -0.07891992, 1.0]], ['2, k, 7', [-0.3736849, -0.1375096, 1.0]], ['2, k, 8', [-0.08583478, 0.2880709, 1.0]], ['2, k, 9', [-0.01459345, 0.07471143, 1.0]], ['2, k, 10', [0.004299321, -0.04456598, 1.0]], ['2, k, 11', [-0.01366584, -0.09742244, 1.0]], ['2, k, 12', [-0.3039817, -0.1380152, 1.0]], ['2, k, 13', [-0.3873154, -0.216792, 1.0]], ['2, k, 14', [-0.3902369, -0.610432, 1.0]], ['2, k, 15', [-0.3934418, -0.683574, 1.0]], ['2, k, 16', [-0.152294, -0.1288051, 1.0]], ['2, k, 17', [0.04325811, -0.2138657, 1.0]], ['2, k, 18', [0.1726633, -0.6160893, 1.0]], ['2, k, 19', [0.2073765, -0.6477438, 1.0]], ['2, k, 20', [-0.2604698, 0.3423664, 1.0]], ['2, k, 21', [-0.3469006, -0.1797132, 1.0]], ['2, k, 22', [-0.4318499, -0.1488241, 1.0]], ['2, k, 23', [-0.0004281811, -0.1314212, 1.0]], ['2, k, 24', [-0.04900201, -0.1106998, 1.0]]]
[['2, k, 0', [-0.2283027, -0.1349097, 1.0]], ['2, k, 1', [-0.2477167, 0.1402567, 1.0]], ['2, k, 2', [-0.2632418, 0.4091409, 1.0]], ['2, k, 3', [-0.2655157, 0.5442448, 1.0]], ['2, k, 4', [-0.4239705, 0.2775967, 1.0]], ['2, k, 5', [-0.4676262, 0.07931755, 1.0]], ['2, k, 6', [-0.4058167, -0.07871026, 1.0]], ['2, k, 7', [-0.3751418, -0.1400895, 1.0]], ['2, k, 8', [-0.08413805, 0.2887836, 1.0]], ['2, k, 9', [-0.013193, 0.07353768, 1.0]], ['2, k, 10', [0.005177663, -0.04235903, 1.0]], ['2, k, 11', [-0.01279401, -0.09807493, 1.0]], ['2, k, 12', [-0.3016697, -0.1381865, 1.0]], ['2, k, 13', [-0.3877749, -0.216477, 1.0]], ['2, k, 14', [-0.389135, -0.6097938, 1.0]], ['2, k, 15', [-0.3939373, -0.6827673, 1.0]], ['2, k, 16', [-0.1502389, -0.1289706, 1.0]], ['2, k, 17', [0.0522607, -0.2144144, 1.0]], ['2, k, 18', [0.1838862, -0.6128914, 1.0]], ['2, k, 19', [0.2260089, -0.6591731, 1.0]], ['2, k, 20', [-0.2597739, 0.3426645, 1.0]], ['2, k, 21', [-0.3434258, -0.180529, 1.0]], ['2, k, 22', [-0.4040278, -0.1527893, 1.0]], ['2, k, 23', [-0.006839472, -0.1371224, 1.0]], ['2, k, 24', [-0.05902953, -0.1155266, 1.0]]]
[['2, k, 0', [-0.2271989, -0.135069, 1.0]], ['2, k, 1', [-0.246261, 0.1400987, 1.0]], ['2, k, 2', [-0.2622598, 0.40915, 1.0]], ['2, k, 3', [-0.2651612, 0.5446309, 1.0]], ['2, k, 4', [-0.4239421, 0.2777303, 1.0]], ['2, k, 5', [-0.4677898, 0.07945681, 1.0]], ['2, k, 6', [-0.4059795, -0.07868882, 1.0]], ['2, k, 7', [-0.3704076, -0.1377725, 1.0]], ['2, k, 8', [-0.08351496, 0.2886563, 1.0]], ['2, k, 9', [-0.01114207, 0.07288764, 1.0]], ['2, k, 10', [0.007072625, -0.04147824, 1.0]], ['2, k, 11', [0.00668135, -0.1167537, 1.0]], ['2, k, 12', [-0.3006949, -0.138235, 1.0]], ['2, k, 13', [-0.3881355, -0.2159143, 1.0]], ['2, k, 14', [-0.3896714, -0.6096995, 1.0]], ['2, k, 15', [-0.3951291, -0.6827346, 1.0]], ['2, k, 16', [-0.1490542, -0.1292427, 1.0]], ['2, k, 17', [0.06075827, -0.2139049, 1.0]], ['2, k, 18', [0.2142159, -0.6059593, 1.0]], ['2, k, 19', [0.2199295, -0.6439559, 1.0]], ['2, k, 20', [-0.2586337, 0.34264, 1.0]], ['2, k, 21', [-0.3530297, -0.1784912, 1.0]], ['2, k, 22', [-0.3922359, -0.1499796, 1.0]], ['2, k, 23', [0.0298573, -0.1517754, 1.0]], ['2, k, 24', [-0.04243845, -0.1180272, 1.0]]]
[['2, k, 0', [-0.2262448, -0.1348399, 1.0]], ['2, k, 1', [-0.2454164, 0.1404019, 1.0]], ['2, k, 2', [-0.2618439, 0.4095219, 1.0]], ['2, k, 3', [-0.2640173, 0.5459083, 1.0]], ['2, k, 4', [-0.4235882, 0.2786954, 1.0]], ['2, k, 5', [-0.467379, 0.0803634, 1.0]], ['2, k, 6', [-0.4059525, -0.07865714, 1.0]], ['2, k, 7', [-0.3736591, -0.1389901, 1.0]], ['2, k, 8', [-0.08277231, 0.2890069, 1.0]], ['2, k, 9', [-0.01080608, 0.07473112, 1.0]], ['2, k, 10', [0.008661559, -0.03895587, 1.0]], ['2, k, 11', [0.006623666, -0.1173505, 1.0]], ['2, k, 12', [-0.2994498, -0.1379517, 1.0]], ['2, k, 13', [-0.3887556, -0.2155798, 1.0]], ['2, k, 14', [-0.3904753, -0.609397, 1.0]], ['2, k, 15', [-0.3960103, -0.6829113, 1.0]], ['2, k, 16', [-0.1483918, -0.1290649, 1.0]], ['2, k, 17', [0.06783684, -0.2114129, 1.0]], ['2, k, 18', [0.2273637, -0.6060171, 1.0]], ['2, k, 19', [0.2330345, -0.6440355, 1.0]], ['2, k, 20', [-0.2581004, 0.3430059, 1.0]], ['2, k, 21', [-0.3506269, -0.1810002, 1.0]], ['2, k, 22', [-0.4090384, -0.154176, 1.0]], ['2, k, 23', [0.03959383, -0.153596, 1.0]], ['2, k, 24', [-0.04916013, -0.135587, 1.0]]]
[['2, k, 0', [-0.224964, -0.135144, 1.0]], ['2, k, 1', [-0.2451365, 0.1403975, 1.0]], ['2, k, 2', [-0.261969, 0.409677, 1.0]], ['2, k, 3', [-0.263705, 0.5459794, 1.0]], ['2, k, 4', [-0.4235736, 0.2787083, 1.0]], ['2, k, 5', [-0.4655389, 0.08004194, 1.0]], ['2, k, 6', [-0.4060117, -0.07863391, 1.0]], ['2, k, 7', [-0.3704537, -0.1393144, 1.0]], ['2, k, 8', [-0.08279437, 0.2891323, 1.0]], ['2, k, 9', [-0.01033162, 0.07396977, 1.0]], ['2, k, 10', [0.01446099, -0.05801987, 1.0]], ['2, k, 11', [0.01237228, -0.1163136, 1.0]], ['2, k, 12', [-0.2977319, -0.1384417, 1.0]], ['2, k, 13', [-0.3893797, -0.2151845, 1.0]], ['2, k, 14', [-0.3916754, -0.60923, 1.0]], ['2, k, 15', [-0.3968139, -0.6828418, 1.0]], ['2, k, 16', [-0.1475348, -0.1292122, 1.0]], ['2, k, 17', [0.07526791, -0.209066, 1.0]], ['2, k, 18', [0.2384937, -0.605447, 1.0]], ['2, k, 19', [0.2880777, -0.64022, 1.0]], ['2, k, 20', [-0.2581149, 0.3430797, 1.0]], ['2, k, 21', [-0.3470462, -0.1807924, 1.0]], ['2, k, 22', [-0.4000494, -0.1516016, 1.0]], ['2, k, 23', [0.04746116, -0.1520999, 1.0]], ['2, k, 24', [-0.03627207, -0.1284825, 1.0]]]
[['2, k, 0', [-0.2235707, -0.1352446, 1.0]], ['2, k, 1', [-0.2441215, 0.1406755, 1.0]], ['2, k, 2', [-0.2615068, 0.4103394, 1.0]], ['2, k, 3', [-0.2632573, 0.5460348, 1.0]], ['2, k, 4', [-0.4231715, 0.2789812, 1.0]], ['2, k, 5', [-0.4657428, 0.0803171, 1.0]], ['2, k, 6', [-0.4059395, -0.07853215, 1.0]], ['2, k, 7', [-0.3728113, -0.140132, 1.0]], ['2, k, 8', [-0.08246598, 0.289405, 1.0]], ['2, k, 9', [-0.0110951, 0.07244585, 1.0]], ['2, k, 10', [0.01533543, -0.05948046, 1.0]], ['2, k, 11', [0.01259245, -0.1187178, 1.0]], ['2, k, 12', [-0.2958476, -0.1386611, 1.0]], ['2, k, 13', [-0.3899353, -0.2141414, 1.0]], ['2, k, 14', [-0.3929567, -0.6088526, 1.0]], ['2, k, 15', [-0.397012, -0.6828587, 1.0]], ['2, k, 16', [-0.1465507, -0.1292131, 1.0]], ['2, k, 17', [0.08329248, -0.2087124, 1.0]], ['2, k, 18', [0.2500569, -0.6080289, 1.0]], ['2, k, 19', [0.2986222, -0.6411778, 1.0]], ['2, k, 20', [-0.2575243, 0.3436455, 1.0]], ['2, k, 21', [-0.3506283, -0.1804717, 1.0]], ['2, k, 22', [-0.3975506, -0.1541389, 1.0]], ['2, k, 23', [0.0417299, -0.1532014, 1.0]], ['2, k, 24', [-0.03929384, -0.137444, 1.0]]]
[['2, k, 0', [-0.2229901, -0.1350423, 1.0]], ['2, k, 1', [-0.2437815, 0.1408512, 1.0]], ['2, k, 2', [-0.2614447, 0.4105403, 1.0]], ['2, k, 3', [-0.2630453, 0.5459565, 1.0]], ['2, k, 4', [-0.4229701, 0.2794715, 1.0]], ['2, k, 5', [-0.4672138, 0.08122116, 1.0]], ['2, k, 6', [-0.4059586, -0.07857636, 1.0]], ['2, k, 7', [-0.3730603, -0.1384044, 1.0]], ['2, k, 8', [-0.08169011, 0.2894679, 1.0]], ['2, k, 9', [-0.01037348, 0.07302561, 1.0]], ['2, k, 10', [0.01664321, -0.06158705, 1.0]], ['2, k, 11', [0.01513672, -0.1166362, 1.0]], ['2, k, 12', [-0.2954097, -0.1385466, 1.0]], ['2, k, 13', [-0.3901244, -0.2141691, 1.0]], ['2, k, 14', [-0.3951897, -0.6080516, 1.0]], ['2, k, 15', [-0.3974109, -0.6823627, 1.0]], ['2, k, 16', [-0.1458569, -0.1288872, 1.0]], ['2, k, 17', [0.08599573, -0.2080808, 1.0]], ['2, k, 18', [0.2648148, -0.6077172, 1.0]], ['2, k, 19', [0.311865, -0.643065, 1.0]], ['2, k, 20', [-0.2574022, 0.3438357, 1.0]], ['2, k, 21', [-0.3455314, -0.1825419, 1.0]], ['2, k, 22', [-0.3996857, -0.1555135, 1.0]], ['2, k, 23', [0.04755427, -0.1521249, 1.0]], ['2, k, 24', [-0.03726674, -0.1393408, 1.0]]]
[['2, k, 0', [-0.2220443, -0.1349747, 1.0]], ['2, k, 1', [-0.2437264, 0.1409005, 1.0]], ['2, k, 2', [-0.2621676, 0.4108361, 1.0]], ['2, k, 3', [-0.2628006, 0.5462808, 1.0]], ['2, k, 4', [-0.4227974, 0.2795517, 1.0]], ['2, k, 5', [-0.4660898, 0.08111142, 1.0]], ['2, k, 6', [-0.4059358, -0.07845087, 1.0]], ['2, k, 7', [-0.3710314, -0.1382274, 1.0]], ['2, k, 8', [-0.08180297, 0.2895567, 1.0]], ['2, k, 9', [-0.01034307, 0.07260445, 1.0]], ['2, k, 10', [0.01883153, -0.06214731, 1.0]], ['2, k, 11', [0.01753844, -0.1174982, 1.0]], ['2, k, 12', [-0.2945234, -0.1387469, 1.0]], ['2, k, 13', [-0.3904213, -0.2136792, 1.0]], ['2, k, 14', [-0.3958125, -0.6061374, 1.0]], ['2, k, 15', [-0.3982245, -0.6820616, 1.0]], ['2, k, 16', [-0.144868, -0.1284896, 1.0]], ['2, k, 17', [0.09230287, -0.2096321, 1.0]], ['2, k, 18', [0.2764495, -0.6077983, 1.0]], ['2, k, 19', [0.3259708, -0.6491534, 1.0]], ['2, k, 20', [-0.2577424, 0.3440186, 1.0]], ['2, k, 21', [-0.3475915, -0.1813314, 1.0]], ['2, k, 22', [-0.3996274, -0.153809, 1.0]], ['2, k, 23', [0.05261591, -0.1515351, 1.0]], ['2, k, 24', [-0.03610537, -0.1392899, 1.0]]]
[['2, k, 0', [-0.2213516, -0.1346198, 1.0]], ['2, k, 1', [-0.2433345, 0.1410399, 1.0]], ['2, k, 2', [-0.2620847, 0.4108877, 1.0]], ['2, k, 3', [-0.2627079, 0.5462819, 1.0]], ['2, k, 4', [-0.4227084, 0.2796153, 1.0]], ['2, k, 5', [-0.4665498, 0.08137226, 1.0]], ['2, k, 6', [-0.4058087, -0.07841707, 1.0]], ['2, k, 7', [-0.373499, -0.1385422, 1.0]], ['2, k, 8', [-0.08176921, 0.2896248, 1.0]], ['2, k, 9', [-0.01026808, 0.07224992, 1.0]], ['2, k, 10', [0.02024778, -0.06388536, 1.0]], ['2, k, 11', [0.02076158, -0.1178201, 1.0]], ['2, k, 12', [-0.2939891, -0.1386044, 1.0]], ['2, k, 13', [-0.3905244, -0.2135958, 1.0]], ['2, k, 14', [-0.3968379, -0.6055672, 1.0]], ['2, k, 15', [-0.3989755, -0.6814942, 1.0]], ['2, k, 16', [-0.1440393, -0.1278452, 1.0]], ['2, k, 17', [0.09483781, -0.2091333, 1.0]], ['2, k, 18', [0.2870127, -0.6034482, 1.0]], ['2, k, 19', [0.2924378, -0.641631, 1.0]], ['2, k, 20', [-0.2576201, 0.3440846, 1.0]], ['2, k, 21', [-0.3464855, -0.1790903, 1.0]], ['2, k, 22', [-0.434314, -0.1517134, 1.0]], ['2, k, 23', [0.0480126, -0.1522112, 1.0]], ['2, k, 24', [-0.02742737, -0.142214, 1.0]]]
[['2, k, 0', [-0.2206815, -0.1339984, 1.0]], ['2, k, 1', [-0.2426493, 0.1416071, 1.0]], ['2, k, 2', [-0.2617263, 0.4113546, 1.0]], ['2, k, 3', [-0.2625464, 0.5467122, 1.0]], ['2, k, 4', [-0.4226188, 0.2803552, 1.0]], ['2, k, 5', [-0.4668892, 0.08225963, 1.0]], ['2, k, 6', [-0.4057461, -0.07824261, 1.0]], ['2, k, 7', [-0.3714379, -0.1388404, 1.0]], ['2, k, 8', [-0.08146358, 0.2906894, 1.0]], ['2, k, 9', [-0.01024974, 0.07141027, 1.0]], ['2, k, 10', [0.02278835, -0.06190462, 1.0]], ['2, k, 11', [0.02213611, -0.1164301, 1.0]], ['2, k, 12', [-0.2933523, -0.138249, 1.0]], ['2, k, 13', [-0.3906604, -0.2131263, 1.0]], ['2, k, 14', [-0.3967711, -0.6057329, 1.0]], ['2, k, 15', [-0.3992111, -0.6810282, 1.0]], ['2, k, 16', [-0.1434193, -0.1269406, 1.0]], ['2, k, 17', [0.09798909, -0.2097534, 1.0]], ['2, k, 18', [0.2943135, -0.6019151, 1.0]], ['2, k, 19', [0.2998345, -0.640132, 1.0]], ['2, k, 20', [-0.2571832, 0.3445958, 1.0]], ['2, k, 21', [-0.3436809, -0.1826362, 1.0]], ['2, k, 22', [-0.3955675, -0.1496237, 1.0]], ['2, k, 23', [0.05180697, -0.1534887, 1.0]], ['2, k, 24', [0.00283184, -0.1548965, 1.0]]]
[['2, k, 0', [-0.2204912, -0.1339146, 1.0]], ['2, k, 1', [-0.2425754, 0.1417259, 1.0]], ['2, k, 2', [-0.2618506, 0.4117145, 1.0]], ['2, k, 3', [-0.262535, 0.5467142, 1.0]], ['2, k, 4', [-0.422925, 0.2805277, 1.0]], ['2, k, 5', [-0.4657587, 0.07866319, 1.0]], ['2, k, 6', [-0.4058569, -0.0781789, 1.0]], ['2, k, 7', [-0.3752908, -0.1348601, 1.0]], ['2, k, 8', [-0.08158007, 0.2905903, 1.0]], ['2, k, 9', [-0.01014341, 0.07131685, 1.0]], ['2, k, 10', [0.02723057, -0.04715884, 1.0]], ['2, k, 11', [0.02633756, -0.1158348, 1.0]], ['2, k, 12', [-0.2930497, -0.1382414, 1.0]], ['2, k, 13', [-0.3908427, -0.2130072, 1.0]], ['2, k, 14', [-0.3970996, -0.6068113, 1.0]], ['2, k, 15', [-0.399716, -0.6810544, 1.0]], ['2, k, 16', [-0.1433378, -0.1267605, 1.0]], ['2, k, 17', [0.1000588, -0.2089645, 1.0]], ['2, k, 18', [0.3016998, -0.5985639, 1.0]], ['2, k, 19', [0.3071992, -0.6368349, 1.0]], ['2, k, 20', [-0.2572318, 0.3448727, 1.0]], ['2, k, 21', [-0.3438112, -0.1803404, 1.0]], ['2, k, 22', [-0.4133518, -0.1471215, 1.0]], ['2, k, 23', [0.05150343, -0.1536553, 1.0]], ['2, k, 24', [-0.02979232, -0.1279318, 1.0]]]
[['2, k, 0', [-0.2199767, -0.1337249, 1.0]], ['2, k, 1', [-0.2418124, 0.1418094, 1.0]], ['2, k, 2', [-0.2610783, 0.4117101, 1.0]], ['2, k, 3', [-0.2625017, 0.5466132, 1.0]], ['2, k, 4', [-0.4227934, 0.2811213, 1.0]], ['2, k, 5', [-0.4681235, 0.08076402, 1.0]], ['2, k, 6', [-0.4058878, -0.07803494, 1.0]], ['2, k, 7', [-0.3715601, -0.1354784, 1.0]], ['2, k, 8', [-0.08140784, 0.2901892, 1.0]], ['2, k, 9', [-0.009880701, 0.07091096, 1.0]], ['2, k, 10', [0.02567285, -0.04979112, 1.0]], ['2, k, 11', [0.02416805, -0.1159765, 1.0]], ['2, k, 12', [-0.2924951, -0.1381259, 1.0]], ['2, k, 13', [-0.3910634, -0.2130126, 1.0]], ['2, k, 14', [-0.397194, -0.6059124, 1.0]], ['2, k, 15', [-0.400138, -0.6805513, 1.0]], ['2, k, 16', [-0.1428931, -0.1264882, 1.0]], ['2, k, 17', [0.1015001, -0.2096346, 1.0]], ['2, k, 18', [0.3044783, -0.5984757, 1.0]], ['2, k, 19', [0.3101376, -0.6367633, 1.0]], ['2, k, 20', [-0.2564752, 0.3449035, 1.0]], ['2, k, 21', [-0.339801, -0.1811421, 1.0]], ['2, k, 22', [-0.3928497, -0.149745, 1.0]], ['2, k, 23', [0.05435512, -0.1518698, 1.0]], ['2, k, 24', [-0.02918334, -0.1352775, 1.0]]]
[['2, k, 0', [-0.2197166, -0.1335955, 1.0]], ['2, k, 1', [-0.2416824, 0.1419082, 1.0]], ['2, k, 2', [-0.2610773, 0.4117864, 1.0]], ['2, k, 3', [-0.2625287, 0.5467908, 1.0]], ['2, k, 4', [-0.4228612, 0.2813697, 1.0]], ['2, k, 5', [-0.4699428, 0.08260619, 1.0]], ['2, k, 6', [-0.406166, -0.07766898, 1.0]], ['2, k, 7', [-0.3731337, -0.1365072, 1.0]], ['2, k, 8', [-0.08138214, 0.2903174, 1.0]], ['2, k, 9', [-0.00931249, 0.07171625, 1.0]], ['2, k, 10', [0.02678128, -0.05859707, 1.0]], ['2, k, 11', [0.02892875, -0.1226513, 1.0]], ['2, k, 12', [-0.2919948, -0.1380922, 1.0]], ['2, k, 13', [-0.3912308, -0.2128203, 1.0]], ['2, k, 14', [-0.3969922, -0.6055562, 1.0]], ['2, k, 15', [-0.4014617, -0.6791448, 1.0]], ['2, k, 16', [-0.1428248, -0.1262881, 1.0]], ['2, k, 17', [0.1022638, -0.2101872, 1.0]], ['2, k, 18', [0.3057059, -0.5987144, 1.0]], ['2, k, 19', [0.3113686, -0.637009, 1.0]], ['2, k, 20', [-0.2564528, 0.3449829, 1.0]], ['2, k, 21', [-0.3444106, -0.1805607, 1.0]], ['2, k, 22', [-0.3961875, -0.1494276, 1.0]], ['2, k, 23', [0.05937075, -0.1621348, 1.0]], ['2, k, 24', [-0.02404759, -0.1417408, 1.0]]]
[['2, k, 0', [-0.2195258, -0.1334962, 1.0]], ['2, k, 1', [-0.2417621, 0.1419662, 1.0]], ['2, k, 2', [-0.2616718, 0.4119102, 1.0]], ['2, k, 3', [-0.2624767, 0.546791, 1.0]], ['2, k, 4', [-0.4231272, 0.2816364, 1.0]], ['2, k, 5', [-0.4710109, 0.08356003, 1.0]], ['2, k, 6', [-0.406022, -0.0774857, 1.0]], ['2, k, 7', [-0.3705329, -0.1330425, 1.0]], ['2, k, 8', [-0.08172388, 0.2897284, 1.0]], ['2, k, 9', [-0.009190185, 0.07186279, 1.0]], ['2, k, 10', [0.02596553, -0.05801007, 1.0]], ['2, k, 11', [0.0262354, -0.1206246, 1.0]], ['2, k, 12', [-0.2918499, -0.1381007, 1.0]], ['2, k, 13', [-0.3912632, -0.2127768, 1.0]], ['2, k, 14', [-0.3970062, -0.6051106, 1.0]], ['2, k, 15', [-0.4016412, -0.6795534, 1.0]], ['2, k, 16', [-0.1426467, -0.1260517, 1.0]], ['2, k, 17', [0.1021617, -0.2106863, 1.0]], ['2, k, 18', [0.3063348, -0.5987276, 1.0]], ['2, k, 19', [0.3121579, -0.6370319, 1.0]], ['2, k, 20', [-0.256845, 0.3450886, 1.0]], ['2, k, 21', [-0.3394526, -0.1790756, 1.0]], ['2, k, 22', [-0.400823, -0.1478115, 1.0]], ['2, k, 23', [0.05620882, -0.1613824, 1.0]], ['2, k, 24', [-0.0299401, -0.1402361, 1.0]]]
