[['2, k, 0', [0.1360312, -0.4844834, 1.0]], ['2, k, 1', [0.1448485, -0.2568176, 1.0]], ['2, k, 2', [0.1494697, -0.03304457, 1.0]], ['2, k, 3', [0.1739936, 0.1028257, 1.0]], ['2, k, 4', [-0.03739632, -0.09494686, 1.0]], ['2, k, 5', [-0.289467, -0.0843875, 1.0]], ['2, k, 6', [-0.5380879, -0.06551369, 1.0]], ['2, k, 7', [-0.6131166, -0.05617252, 1.0]], ['2, k, 8', [0.3202093, -0.1405397, 1.0]], ['2, k, 9', [0.3995799, -0.3700509, 1.0]], ['2, k, 10', [0.2286085, -0.3320454, 1.0]], ['2, k, 11', [0.156277, -0.3263747, 1.0]], ['2, k, 12', [0.04873895, -0.4734995, 1.0]], ['2, k, 13', [-0.04420576, -0.5194315, 1.0]], ['2, k, 14', [-0.04178007, -0.9136156, 1.0]], ['2, k, 15', [-0.1161081, -0.9532239, 1.0]], ['2, k, 16', [0.219375, -0.4827179, 1.0]], ['2, k, 17', [0.2341662, -0.5206981, 1.0]], ['2, k, 18', [0.2130291, -0.9295893, 1.0]], ['2, k, 19', [0.214478, -0.9626169, 1.0]], ['2, k, 20', [0.1485759, -0.08849047, 1.0]], ['2, k, 21', [-0.6951977, -0.04930238, 1.0]], ['2, k, 22', [-0.6928337, -0.04996862, 1.0]], ['2, k, 23', [0.1234501, -0.2990998, 1.0]], ['2, k, 24', [0.1592186, -0.2663842, 1.0]]]
[['2, k, 0', [0.1465149, -0.4628661, 1.0]], ['2, k, 1', [0.1535385, -0.2418603, 1.0]], ['2, k, 2', [0.161294, -0.02586551, 1.0]], ['2, k, 3', [0.1925512, 0.105122, 1.0]], ['2, k, 4', [-0.02653522, -0.07264165, 1.0]], ['2, k, 5', [-0.2683238, -0.01744082, 1.0]], ['2, k, 6', [-0.4828323, 0.008532972, 1.0]], ['2, k, 7', [-0.5596922, 0.03124365, 1.0]], ['2, k, 8', [0.3259769, -0.138761, 1.0]], ['2, k, 9', [0.411173, -0.3732236, 1.0]], ['2, k, 10', [0.2290951, -0.2964934, 1.0]], ['2, k, 11', [0.1592321, -0.2872855, 1.0]], ['2, k, 12', [0.06012959, -0.4505402, 1.0]], ['2, k, 13', [-0.04279487, -0.5163181, 1.0]], ['2, k, 14', [-0.05007242, -0.9144639, 1.0]], ['2, k, 15', [-0.1200305, -0.9649491, 1.0]], ['2, k, 16', [0.229777, -0.4636725, 1.0]], ['2, k, 17', [0.2358734, -0.5200503, 1.0]], ['2, k, 18', [0.2137779, -0.9295358, 1.0]], ['2, k, 19', [0.2073402, -0.9646431, 1.0]], ['2, k, 20', [0.1592426, -0.07924417, 1.0]], ['2, k, 21', [-0.6292389, 0.05534423, 1.0]], ['2, k, 22', [-0.5578762, 0.04155378, 1.0]], ['2, k, 23', [0.1213745, -0.2631869, 1.0]], ['2, k, 24', [0.1647558, -0.2311999, 1.0]]]
[['2, k, 0', [0.1466261, -0.463107, 1.0]], ['2, k, 1', [0.1537335, -0.2422632, 1.0]], ['2, k, 2', [0.1614597, -0.02649061, 1.0]], ['2, k, 3', [0.1910261, 0.1043923, 1.0]], ['2, k, 4', [-0.02876788, -0.07790215, 1.0]], ['2, k, 5', [-0.2758833, -0.04778143, 1.0]], ['2, k, 6', [-0.4877539, -0.04493442, 1.0]], ['2, k, 7', [-0.5623623, -0.02975102, 1.0]], ['2, k, 8', [0.3265729, -0.1383928, 1.0]], ['2, k, 9', [0.4096842, -0.3702782, 1.0]], ['2, k, 10', [0.230167, -0.2981794, 1.0]], ['2, k, 11', [0.1576615, -0.2885874, 1.0]], ['2, k, 12', [0.05986946, -0.4511665, 1.0]], ['2, k, 13', [-0.04295741, -0.5163755, 1.0]], ['2, k, 14', [-0.05059053, -0.914659, 1.0]], ['2, k, 15', [-0.1207567, -0.9685815, 1.0]], ['2, k, 16', [0.2302809, -0.4636131, 1.0]], ['2, k, 17', [0.2358619, -0.5199375, 1.0]], ['2, k, 18', [0.21377, -0.9295282, 1.0]], ['2, k, 19', [0.2078284, -0.964694, 1.0]], ['2, k, 20', [0.1594491, -0.07982773, 1.0]], ['2, k, 21', [-0.6302785, -0.01451573, 1.0]], ['2, k, 22', [-0.5926879, -0.007464473, 1.0]], ['2, k, 23', [0.1212409, -0.2666937, 1.0]], ['2, k, 24', [0.1819175, -0.2324688, 1.0]]]
[['2, k, 0', [0.1473969, -0.4638177, 1.0]], ['2, k, 1', [0.1537776, -0.2426098, 1.0]], ['2, k, 2', [0.1607743, -0.02683001, 1.0]], ['2, k, 3', [0.189212, 0.1038846, 1.0]], ['2, k, 4', [-0.03039382, -0.08053473, 1.0]], ['2, k, 5', [-0.2777922, -0.08386159, 1.0]], ['2, k, 6', [-0.4887317, -0.09750012, 1.0]], ['2, k, 7', [-0.5656038, -0.09151176, 1.0]], ['2, k, 8', [0.3265809, -0.1383673, 1.0]], ['2, k, 9', [0.4090693, -0.369882, 1.0]], ['2, k, 10', [0.2293704, -0.2978402, 1.0]], ['2, k, 11', [0.1569026, -0.2894339, 1.0]], ['2, k, 12', [0.06058791, -0.4528154, 1.0]], ['2, k, 13', [-0.04299486, -0.516377, 1.0]], ['2, k, 14', [-0.04781986, -0.9134215, 1.0]], ['2, k, 15', [-0.116241, -0.9633695, 1.0]], ['2, k, 16', [0.2311851, -0.4636829, 1.0]], ['2, k, 17', [0.2358669, -0.519875, 1.0]], ['2, k, 18', [0.2137784, -0.9295362, 1.0]], ['2, k, 19', [0.2082926, -0.9647022, 1.0]], ['2, k, 20', [0.1590701, -0.08014398, 1.0]], ['2, k, 21', [-0.6311002, -0.08565336, 1.0]], ['2, k, 22', [-0.5957659, -0.07630301, 1.0]], ['2, k, 23', [0.1198953, -0.2615111, 1.0]], ['2, k, 24', [0.1814833, -0.2323266, 1.0]]]
[['2, k, 0', [0.147839, -0.465315, 1.0]], ['2, k, 1', [0.1537473, -0.2433688, 1.0]], ['2, k, 2', [0.1603338, -0.02713902, 1.0]], ['2, k, 3', [0.1879272, 0.1039031, 1.0]], ['2, k, 4', [-0.03233903, -0.08408879, 1.0]], ['2, k, 5', [-0.2808532, -0.1139871, 1.0]], ['2, k, 6', [-0.4887304, -0.1441947, 1.0]], ['2, k, 7', [-0.5637361, -0.1521803, 1.0]], ['2, k, 8', [0.3265074, -0.1383089, 1.0]], ['2, k, 9', [0.4086275, -0.3690747, 1.0]], ['2, k, 10', [0.2290084, -0.2977482, 1.0]], ['2, k, 11', [0.1580758, -0.2874325, 1.0]], ['2, k, 12', [0.06072494, -0.4554297, 1.0]], ['2, k, 13', [-0.04337037, -0.5165379, 1.0]], ['2, k, 14', [-0.04646071, -0.9133151, 1.0]], ['2, k, 15', [-0.116733, -0.9603499, 1.0]], ['2, k, 16', [0.2316287, -0.4642264, 1.0]], ['2, k, 17', [0.2358351, -0.5198301, 1.0]], ['2, k, 18', [0.2138937, -0.9295776, 1.0]], ['2, k, 19', [0.2087733, -0.9647483, 1.0]], ['2, k, 20', [0.1587542, -0.08053114, 1.0]], ['2, k, 21', [-0.6293514, -0.1524622, 1.0]], ['2, k, 22', [-0.5610962, -0.1296008, 1.0]], ['2, k, 23', [0.121635, -0.2646267, 1.0]], ['2, k, 24', [0.1588469, -0.2360382, 1.0]]]
[['2, k, 0', [0.1508346, -0.466281, 1.0]], ['2, k, 1', [0.1540284, -0.2438767, 1.0]], ['2, k, 2', [0.1590912, -0.0278333, 1.0]], ['2, k, 3', [0.186383, 0.1039768, 1.0]], ['2, k, 4', [-0.03236191, -0.08398866, 1.0]], ['2, k, 5', [-0.2753919, -0.1439438, 1.0]], ['2, k, 6', [-0.4850277, -0.1984428, 1.0]], ['2, k, 7', [-0.5606198, -0.2119328, 1.0]], ['2, k, 8', [0.3241733, -0.13686, 1.0]], ['2, k, 9', [0.4079428, -0.3677197, 1.0]], ['2, k, 10', [0.2285285, -0.2973565, 1.0]], ['2, k, 11', [0.1577348, -0.2866019, 1.0]], ['2, k, 12', [0.06392275, -0.4571944, 1.0]], ['2, k, 13', [-0.04392265, -0.517006, 1.0]], ['2, k, 14', [-0.04668637, -0.9131026, 1.0]], ['2, k, 15', [-0.1179338, -0.9601387, 1.0]], ['2, k, 16', [0.2342063, -0.4642577, 1.0]], ['2, k, 17', [0.235818, -0.5198544, 1.0]], ['2, k, 18', [0.2139474, -0.9297192, 1.0]], ['2, k, 19', [0.2082313, -0.9650919, 1.0]], ['2, k, 20', [0.1581348, -0.08108764, 1.0]], ['2, k, 21', [-0.6372766, -0.2263109, 1.0]], ['2, k, 22', [-0.5606938, -0.1921394, 1.0]], ['2, k, 23', [0.1177254, -0.2594084, 1.0]], ['2, k, 24', [0.1633246, -0.2238533, 1.0]]]
[['2, k, 0', [0.1536814, -0.4667045, 1.0]], ['2, k, 1', [0.1546624, -0.2443224, 1.0]], ['2, k, 2', [0.1585376, -0.02816531, 1.0]], ['2, k, 3', [0.1844415, 0.1041439, 1.0]], ['2, k, 4', [-0.03536372, -0.09178401, 1.0]], ['2, k, 5', [-0.2738158, -0.1713246, 1.0]], ['2, k, 6', [-0.4672882, -0.2501395, 1.0]], ['2, k, 7', [-0.5340068, -0.2676209, 1.0]], ['2, k, 8', [0.3240269, -0.1366772, 1.0]], ['2, k, 9', [0.4074858, -0.3673051, 1.0]], ['2, k, 10', [0.2279889, -0.2970476, 1.0]], ['2, k, 11', [0.1559418, -0.286858, 1.0]], ['2, k, 12', [0.06605157, -0.4586017, 1.0]], ['2, k, 13', [-0.04418693, -0.5172716, 1.0]], ['2, k, 14', [-0.04993024, -0.9129817, 1.0]], ['2, k, 15', [-0.1191299, -0.965474, 1.0]], ['2, k, 16', [0.2380513, -0.4632667, 1.0]], ['2, k, 17', [0.2359114, -0.5199258, 1.0]], ['2, k, 18', [0.2138067, -0.9291444, 1.0]], ['2, k, 19', [0.2085659, -0.9646001, 1.0]], ['2, k, 20', [0.1578865, -0.08139359, 1.0]], ['2, k, 21', [-0.6010993, -0.2850241, 1.0]], ['2, k, 22', [-0.5597462, -0.2568152, 1.0]], ['2, k, 23', [0.1126043, -0.2652648, 1.0]], ['2, k, 24', [0.1580942, -0.2327153, 1.0]]]
[['2, k, 0', [0.1571902, -0.4668199, 1.0]], ['2, k, 1', [0.1549819, -0.2447096, 1.0]], ['2, k, 2', [0.1562589, -0.0290644, 1.0]], ['2, k, 3', [0.1818819, 0.1044037, 1.0]], ['2, k, 4', [-0.03973214, -0.0986085, 1.0]], ['2, k, 5', [-0.2685996, -0.2034146, 1.0]], ['2, k, 6', [-0.473684, -0.3094703, 1.0]], ['2, k, 7', [-0.5311714, -0.3279013, 1.0]], ['2, k, 8', [0.3237503, -0.1355833, 1.0]], ['2, k, 9', [0.4067235, -0.3684407, 1.0]], ['2, k, 10', [0.2270488, -0.2968847, 1.0]], ['2, k, 11', [0.1556346, -0.2847452, 1.0]], ['2, k, 12', [0.06898423, -0.4599944, 1.0]], ['2, k, 13', [-0.04473532, -0.5175852, 1.0]], ['2, k, 14', [-0.05247011, -0.9124813, 1.0]], ['2, k, 15', [-0.1179971, -0.9681803, 1.0]], ['2, k, 16', [0.2421054, -0.461852, 1.0]], ['2, k, 17', [0.2358618, -0.5198766, 1.0]], ['2, k, 18', [0.213747, -0.9293884, 1.0]], ['2, k, 19', [0.2085031, -0.9650741, 1.0]], ['2, k, 20', [0.1566547, -0.0820906, 1.0]], ['2, k, 21', [-0.6057128, -0.3574395, 1.0]], ['2, k, 22', [-0.5470847, -0.3478502, 1.0]], ['2, k, 23', [0.1159079, -0.2595068, 1.0]], ['2, k, 24', [0.1567914, -0.2353428, 1.0]]]
[['2, k, 0', [0.1573361, -0.4666512, 1.0]], ['2, k, 1', [0.1549978, -0.2449193, 1.0]], ['2, k, 2', [0.1556156, -0.02960815, 1.0]], ['2, k, 3', [0.1789769, 0.103787, 1.0]], ['2, k, 4', [-0.04103179, -0.1012245, 1.0]], ['2, k, 5', [-0.2566822, -0.2323573, 1.0]], ['2, k, 6', [-0.4401838, -0.3505714, 1.0]], ['2, k, 7', [-0.5127273, -0.3817892, 1.0]], ['2, k, 8', [0.323564, -0.1355694, 1.0]], ['2, k, 9', [0.4035965, -0.3654501, 1.0]], ['2, k, 10', [0.2266947, -0.2968091, 1.0]], ['2, k, 11', [0.1535302, -0.2845283, 1.0]], ['2, k, 12', [0.06889275, -0.4600551, 1.0]], ['2, k, 13', [-0.04495229, -0.5176948, 1.0]], ['2, k, 14', [-0.05183744, -0.9126284, 1.0]], ['2, k, 15', [-0.1173922, -0.9677845, 1.0]], ['2, k, 16', [0.2424782, -0.4613141, 1.0]], ['2, k, 17', [0.2358659, -0.5198794, 1.0]], ['2, k, 18', [0.2133146, -0.9293894, 1.0]], ['2, k, 19', [0.2079642, -0.9651534, 1.0]], ['2, k, 20', [0.1561435, -0.08258189, 1.0]], ['2, k, 21', [-0.5891141, -0.4277793, 1.0]], ['2, k, 22', [-0.4585134, -0.3802019, 1.0]], ['2, k, 23', [0.1084131, -0.25816, 1.0]], ['2, k, 24', [0.1752043, -0.2267201, 1.0]]]
[['2, k, 0', [0.1581062, -0.4668775, 1.0]], ['2, k, 1', [0.1547402, -0.2453418, 1.0]], ['2, k, 2', [0.1524358, -0.03042252, 1.0]], ['2, k, 3', [0.175998, 0.1037321, 1.0]], ['2, k, 4', [-0.04222312, -0.1037964, 1.0]], ['2, k, 5', [-0.2474905, -0.2513762, 1.0]], ['2, k, 6', [-0.4226434, -0.3952413, 1.0]], ['2, k, 7', [-0.492432, -0.4299361, 1.0]], ['2, k, 8', [0.3219822, -0.1345259, 1.0]], ['2, k, 9', [0.3999703, -0.3314581, 1.0]], ['2, k, 10', [0.2250155, -0.2963399, 1.0]], ['2, k, 11', [0.1542104, -0.2883485, 1.0]], ['2, k, 12', [0.06947119, -0.4607975, 1.0]], ['2, k, 13', [-0.045135, -0.517805, 1.0]], ['2, k, 14', [-0.04908382, -0.9122466, 1.0]], ['2, k, 15', [-0.05036381, -0.9480968, 1.0]], ['2, k, 16', [0.2434386, -0.4608823, 1.0]], ['2, k, 17', [0.2358639, -0.5198816, 1.0]], ['2, k, 18', [0.213265, -0.9293899, 1.0]], ['2, k, 19', [0.2081968, -0.9652088, 1.0]], ['2, k, 20', [0.1538208, -0.08337624, 1.0]], ['2, k, 21', [-0.5672604, -0.4798327, 1.0]], ['2, k, 22', [-0.4643687, -0.4385784, 1.0]], ['2, k, 23', [0.1138909, -0.265202, 1.0]], ['2, k, 24', [0.1542889, -0.2323563, 1.0]]]
[['2, k, 0', [0.1583378, -0.4668713, 1.0]], ['2, k, 1', [0.1544849, -0.2455483, 1.0]], ['2, k, 2', [0.1508253, -0.03076218, 1.0]], ['2, k, 3', [0.1743191, 0.1038164, 1.0]], ['2, k, 4', [-0.04286074, -0.1053067, 1.0]], ['2, k, 5', [-0.2362998, -0.2690618, 1.0]], ['2, k, 6', [-0.3705008, -0.4084125, 1.0]], ['2, k, 7', [-0.4433333, -0.4541842, 1.0]], ['2, k, 8', [0.3214191, -0.1341555, 1.0]], ['2, k, 9', [0.4019708, -0.3406402, 1.0]], ['2, k, 10', [0.2100085, -0.2877655, 1.0]], ['2, k, 11', [0.152114, -0.2846862, 1.0]], ['2, k, 12', [0.06954686, -0.4610812, 1.0]], ['2, k, 13', [-0.04521717, -0.5178545, 1.0]], ['2, k, 14', [-0.0473704, -0.9124734, 1.0]], ['2, k, 15', [-0.04835776, -0.9483376, 1.0]], ['2, k, 16', [0.2438997, -0.4603212, 1.0]], ['2, k, 17', [0.2358704, -0.5198695, 1.0]], ['2, k, 18', [0.2133176, -0.9293275, 1.0]], ['2, k, 19', [0.2085658, -0.9651735, 1.0]], ['2, k, 20', [0.1524789, -0.08374092, 1.0]], ['2, k, 21', [-0.5090839, -0.5214707, 1.0]], ['2, k, 22', [-0.4802936, -0.5085508, 1.0]], ['2, k, 23', [0.1128882, -0.2647182, 1.0]], ['2, k, 24', [0.1673778, -0.2253518, 1.0]]]
[['2, k, 0', [0.1587417, -0.4668973, 1.0]], ['2, k, 1', [0.1542864, -0.2456238, 1.0]], ['2, k, 2', [0.1491267, -0.03068459, 1.0]], ['2, k, 3', [0.171352, 0.1036854, 1.0]], ['2, k, 4', [-0.04319445, -0.1065728, 1.0]], ['2, k, 5', [-0.2198292, -0.288704, 1.0]], ['2, k, 6', [-0.3805763, -0.466489, 1.0]], ['2, k, 7', [-0.4491659, -0.5227888, 1.0]], ['2, k, 8', [0.3199752, -0.1331498, 1.0]], ['2, k, 9', [0.4026287, -0.3362316, 1.0]], ['2, k, 10', [0.2085656, -0.2871028, 1.0]], ['2, k, 11', [0.1510495, -0.2856837, 1.0]], ['2, k, 12', [0.06989103, -0.4614265, 1.0]], ['2, k, 13', [-0.04528799, -0.5180472, 1.0]], ['2, k, 14', [-0.04659958, -0.9126912, 1.0]], ['2, k, 15', [-0.04751698, -0.9485992, 1.0]], ['2, k, 16', [0.244284, -0.4600089, 1.0]], ['2, k, 17', [0.2358433, -0.5198253, 1.0]], ['2, k, 18', [0.2133132, -0.929641, 1.0]], ['2, k, 19', [0.208643, -0.9655381, 1.0]], ['2, k, 20', [0.1511479, -0.08376126, 1.0]], ['2, k, 21', [-0.5153264, -0.5896198, 1.0]], ['2, k, 22', [-0.4694127, -0.5697012, 1.0]], ['2, k, 23', [0.1112684, -0.2642989, 1.0]], ['2, k, 24', [0.1414833, -0.2242308, 1.0]]]
[['2, k, 0', [0.157613, -0.4675237, 1.0]], ['2, k, 1', [0.1524256, -0.2461141, 1.0]], ['2, k, 2', [0.1463755, -0.03049888, 1.0]], ['2, k, 3', [0.1698174, 0.1044795, 1.0]], ['2, k, 4', [-0.04312304, -0.1085419, 1.0]], ['2, k, 5', [-0.2059258, -0.3041377, 1.0]], ['2, k, 6', [-0.3627309, -0.4855672, 1.0]], ['2, k, 7', [-0.4195854, -0.5514076, 1.0]], ['2, k, 8', [0.319317, -0.1326221, 1.0]], ['2, k, 9', [0.400902, -0.3549387, 1.0]], ['2, k, 10', [0.2098189, -0.2884741, 1.0]], ['2, k, 11', [0.1498829, -0.284453, 1.0]], ['2, k, 12', [0.0681446, -0.4626851, 1.0]], ['2, k, 13', [-0.04536603, -0.5181723, 1.0]], ['2, k, 14', [-0.05188325, -0.9111491, 1.0]], ['2, k, 15', [-0.05183121, -0.9470693, 1.0]], ['2, k, 16', [0.2434126, -0.460283, 1.0]], ['2, k, 17', [0.2358409, -0.5198599, 1.0]], ['2, k, 18', [0.2133468, -0.9295349, 1.0]], ['2, k, 19', [0.2095689, -0.9654097, 1.0]], ['2, k, 20', [0.1483695, -0.08380222, 1.0]], ['2, k, 21', [-0.4850603, -0.6197418, 1.0]], ['2, k, 22', [-0.4350326, -0.5976575, 1.0]], ['2, k, 23', [0.1096526, -0.2613696, 1.0]], ['2, k, 24', [0.1638197, -0.2274051, 1.0]]]
[['2, k, 0', [0.1580508, -0.4674005, 1.0]], ['2, k, 1', [0.1521095, -0.2461519, 1.0]], ['2, k, 2', [0.1449074, -0.03053033, 1.0]], ['2, k, 3', [0.1683162, 0.1050676, 1.0]], ['2, k, 4', [-0.04304625, -0.1091091, 1.0]], ['2, k, 5', [-0.193661, -0.314659, 1.0]], ['2, k, 6', [-0.3480841, -0.5124846, 1.0]], ['2, k, 7', [-0.395126, -0.5812642, 1.0]], ['2, k, 8', [0.3191624, -0.1322357, 1.0]], ['2, k, 9', [0.4007095, -0.3547374, 1.0]], ['2, k, 10', [0.2103996, -0.2887942, 1.0]], ['2, k, 11', [0.1485654, -0.2848451, 1.0]], ['2, k, 12', [0.0686904, -0.4627658, 1.0]], ['2, k, 13', [-0.04551614, -0.51827, 1.0]], ['2, k, 14', [-0.04895459, -0.9114426, 1.0]], ['2, k, 15', [-0.04863726, -0.947322, 1.0]], ['2, k, 16', [0.2436877, -0.4599854, 1.0]], ['2, k, 17', [0.2358332, -0.5198637, 1.0]], ['2, k, 18', [0.213376, -0.9294754, 1.0]], ['2, k, 19', [0.2099053, -0.9653223, 1.0]], ['2, k, 20', [0.1471826, -0.08385144, 1.0]], ['2, k, 21', [-0.4630924, -0.6515343, 1.0]], ['2, k, 22', [-0.381633, -0.5990864, 1.0]], ['2, k, 23', [0.1109856, -0.2612115, 1.0]], ['2, k, 24', [0.14566, -0.2224002, 1.0]]]
[['2, k, 0', [0.1586011, -0.4673063, 1.0]], ['2, k, 1', [0.1520805, -0.2461812, 1.0]], ['2, k, 2', [0.1445562, -0.03051638, 1.0]], ['2, k, 3', [0.1671822, 0.1053629, 1.0]], ['2, k, 4', [-0.04270083, -0.1105263, 1.0]], ['2, k, 5', [-0.1824654, -0.3242117, 1.0]], ['2, k, 6', [-0.3188134, -0.5340667, 1.0]], ['2, k, 7', [-0.3543326, -0.5831268, 1.0]], ['2, k, 8', [0.3186162, -0.1316103, 1.0]], ['2, k, 9', [0.4012244, -0.3547037, 1.0]], ['2, k, 10', [0.2111792, -0.2889222, 1.0]], ['2, k, 11', [0.1494354, -0.2861125, 1.0]], ['2, k, 12', [0.06930046, -0.4629249, 1.0]], ['2, k, 13', [-0.04600067, -0.5183127, 1.0]], ['2, k, 14', [-0.0476947, -0.9114225, 1.0]], ['2, k, 15', [-0.0465665, -0.9473569, 1.0]], ['2, k, 16', [0.244099, -0.4597344, 1.0]], ['2, k, 17', [0.235855, -0.5198824, 1.0]], ['2, k, 18', [0.2133604, -0.9294629, 1.0]], ['2, k, 19', [0.2107189, -0.9653716, 1.0]], ['2, k, 20', [0.1468649, -0.0838548, 1.0]], ['2, k, 21', [-0.4095963, -0.655715, 1.0]], ['2, k, 22', [-0.3434447, -0.6009057, 1.0]], ['2, k, 23', [0.1102173, -0.2574905, 1.0]], ['2, k, 24', [0.1520847, -0.2310144, 1.0]]]
[['2, k, 0', [0.1583248, -0.4676291, 1.0]], ['2, k, 1', [0.1519084, -0.2462961, 1.0]], ['2, k, 2', [0.1444684, -0.0303859, 1.0]], ['2, k, 3', [0.1666142, 0.1056756, 1.0]], ['2, k, 4', [-0.04241198, -0.1109248, 1.0]], ['2, k, 5', [-0.1717122, -0.3315225, 1.0]], ['2, k, 6', [-0.3034242, -0.5440839, 1.0]], ['2, k, 7', [-0.3338654, -0.5989305, 1.0]], ['2, k, 8', [0.3192105, -0.1303625, 1.0]], ['2, k, 9', [0.405304, -0.3624932, 1.0]], ['2, k, 10', [0.2194036, -0.2916302, 1.0]], ['2, k, 11', [0.1497039, -0.2838856, 1.0]], ['2, k, 12', [0.06882048, -0.4631362, 1.0]], ['2, k, 13', [-0.04624888, -0.5185474, 1.0]], ['2, k, 14', [-0.04572116, -0.9117255, 1.0]], ['2, k, 15', [-0.04400633, -0.9476177, 1.0]], ['2, k, 16', [0.2436093, -0.4606757, 1.0]], ['2, k, 17', [0.2358897, -0.5199509, 1.0]], ['2, k, 18', [0.2133832, -0.9293759, 1.0]], ['2, k, 19', [0.2113574, -0.9652361, 1.0]], ['2, k, 20', [0.146734, -0.08380049, 1.0]], ['2, k, 21', [-0.3823671, -0.6755144, 1.0]], ['2, k, 22', [-0.3768188, -0.6780025, 1.0]], ['2, k, 23', [0.1172388, -0.263599, 1.0]], ['2, k, 24', [0.1597168, -0.21471, 1.0]]]
[['2, k, 0', [0.1576399, -0.468787, 1.0]], ['2, k, 1', [0.1516477, -0.2466258, 1.0]], ['2, k, 2', [0.1443054, -0.03037176, 1.0]], ['2, k, 3', [0.1656503, 0.1058107, 1.0]], ['2, k, 4', [-0.04139167, -0.1115782, 1.0]], ['2, k, 5', [-0.1626826, -0.3368093, 1.0]], ['2, k, 6', [-0.285203, -0.5535119, 1.0]], ['2, k, 7', [-0.3154806, -0.608218, 1.0]], ['2, k, 8', [0.3193021, -0.1303395, 1.0]], ['2, k, 9', [0.4062198, -0.3610035, 1.0]], ['2, k, 10', [0.2214492, -0.2921973, 1.0]], ['2, k, 11', [0.1498312, -0.2860181, 1.0]], ['2, k, 12', [0.06830435, -0.4635361, 1.0]], ['2, k, 13', [-0.04630301, -0.518468, 1.0]], ['2, k, 14', [-0.04305127, -0.9127784, 1.0]], ['2, k, 15', [-0.115364, -0.9558424, 1.0]], ['2, k, 16', [0.2428291, -0.4630506, 1.0]], ['2, k, 17', [0.235925, -0.5199043, 1.0]], ['2, k, 18', [0.213385, -0.929176, 1.0]], ['2, k, 19', [0.2119718, -0.9648354, 1.0]], ['2, k, 20', [0.1465325, -0.08388297, 1.0]], ['2, k, 21', [-0.3587833, -0.6855186, 1.0]], ['2, k, 22', [-0.3304532, -0.6362359, 1.0]], ['2, k, 23', [0.11777, -0.2666025, 1.0]], ['2, k, 24', [0.154229, -0.2253061, 1.0]]]
[['2, k, 0', [0.1665441, -0.4713073, 1.0]], ['2, k, 1', [0.1556013, -0.2480657, 1.0]], ['2, k, 2', [0.1452139, -0.03054276, 1.0]], ['2, k, 3', [0.1644411, 0.1067715, 1.0]], ['2, k, 4', [-0.03783088, -0.1135812, 1.0]], ['2, k, 5', [-0.1512323, -0.3431517, 1.0]], ['2, k, 6', [-0.2580831, -0.5576178, 1.0]], ['2, k, 7', [-0.3044954, -0.6224184, 1.0]], ['2, k, 8', [0.3198893, -0.129582, 1.0]], ['2, k, 9', [0.4152036, -0.342694, 1.0]], ['2, k, 10', [0.226294, -0.2988558, 1.0]], ['2, k, 11', [0.159344, -0.2932515, 1.0]], ['2, k, 12', [0.07691839, -0.4666179, 1.0]], ['2, k, 13', [-0.04607641, -0.5183187, 1.0]], ['2, k, 14', [-0.05358257, -0.9172116, 1.0]], ['2, k, 15', [-0.04952789, -0.9528185, 1.0]], ['2, k, 16', [0.2519158, -0.4641915, 1.0]], ['2, k, 17', [0.2360734, -0.5198624, 1.0]], ['2, k, 18', [0.2134087, -0.9289213, 1.0]], ['2, k, 19', [0.2136099, -0.9645196, 1.0]], ['2, k, 20', [0.1479276, -0.08432806, 1.0]], ['2, k, 21', [-0.3485309, -0.7011945, 1.0]], ['2, k, 22', [-0.3184274, -0.5687624, 1.0]], ['2, k, 23', [0.124621, -0.2740997, 1.0]], ['2, k, 24', [0.1781454, -0.2327259, 1.0]]]
[['2, k, 0', [0.1665536, -0.4712564, 1.0]], ['2, k, 1', [0.1557373, -0.2481453, 1.0]], ['2, k, 2', [0.1454468, -0.03071637, 1.0]], ['2, k, 3', [0.1645532, 0.1066749, 1.0]], ['2, k, 4', [-0.03818442, -0.1135873, 1.0]], ['2, k, 5', [-0.1507914, -0.3433911, 1.0]], ['2, k, 6', [-0.2613161, -0.5579233, 1.0]], ['2, k, 7', [-0.3118705, -0.6203852, 1.0]], ['2, k, 8', [0.3197198, -0.1295575, 1.0]], ['2, k, 9', [0.4202697, -0.3530103, 1.0]], ['2, k, 10', [0.2325374, -0.3017607, 1.0]], ['2, k, 11', [0.163542, -0.2944948, 1.0]], ['2, k, 12', [0.07691202, -0.466455, 1.0]], ['2, k, 13', [-0.04604965, -0.5183164, 1.0]], ['2, k, 14', [-0.04844222, -0.916481, 1.0]], ['2, k, 15', [-0.04503269, -0.9520169, 1.0]], ['2, k, 16', [0.2519277, -0.464187, 1.0]], ['2, k, 17', [0.2361613, -0.5198985, 1.0]], ['2, k, 18', [0.213505, -0.9289747, 1.0]], ['2, k, 19', [0.213133, -0.9645256, 1.0]], ['2, k, 20', [0.1481334, -0.08448588, 1.0]], ['2, k, 21', [-0.3615779, -0.699534, 1.0]], ['2, k, 22', [-0.3227799, -0.5745776, 1.0]], ['2, k, 23', [0.1332365, -0.272608, 1.0]], ['2, k, 24', [0.1659368, -0.2378593, 1.0]]]
