[['2, k, 0', [0.0320035, -0.394373, 1.0]], ['2, k, 1', [0.00882675, -0.0807108, 1.0]], ['2, k, 2', [-0.0137987, 0.225279, 1.0]], ['2, k, 3', [-0.0227805, 0.377396, 1.0]], ['2, k, 4', [-0.181828, 0.116979, 1.0]], ['2, k, 5', [-0.279068, -0.146839, 1.0]], ['2, k, 6', [-0.350736, -0.36232, 1.0]], ['2, k, 7', [-0.352842, -0.434008, 1.0]], ['2, k, 8', [0.159902, 0.121049, 1.0]], ['2, k, 9', [0.281325, -0.124875, 1.0]], ['2, k, 10', [0.344132, -0.34068, 1.0]], ['2, k, 11', [0.346126, -0.400661, 1.0]], ['2, k, 12', [-0.0464373, -0.389626, 1.0]], ['2, k, 13', [-0.0585995, -0.798891, 1.0]], ['2, k, 14', [-0.0700248, -1.15105, 1.0]], ['2, k, 15', [-0.078064, -1.19434, 1.0]], ['2, k, 16', [0.109539, -0.387831, 1.0]], ['2, k, 17', [0.141552, -0.798359, 1.0]], ['2, k, 18', [0.145354, -1.14899, 1.0]], ['2, k, 19', [0.177002, -1.21289, 1.0]], ['2, k, 20', [-0.00821698, 0.149829, 1.0]], ['2, k, 21', [-0.36922, -0.482962, 1.0]], ['2, k, 22', [-0.278531, -0.454014, 1.0]], ['2, k, 23', [0.346689, -0.4502, 1.0]], ['2, k, 24', [0.389932, -0.391626, 1.0]]]
[['2, k, 0', [0.0226457, -0.384756, 1.0]], ['2, k, 1', [0.0025437, -0.0698833, 1.0]], ['2, k, 2', [-0.0171716, 0.236843, 1.0]], ['2, k, 3', [-0.0293117, 0.382203, 1.0]], ['2, k, 4', [-0.159589, 0.161719, 1.0]], ['2, k, 5', [-0.301134, 0.0453559, 1.0]], ['2, k, 6', [-0.329081, 0.0755842, 1.0]], ['2, k, 7', [-0.357672, 0.0941371, 1.0]], ['2, k, 8', [0.137742, 0.160485, 1.0]], ['2, k, 9', [0.286064, 0.0992136, 1.0]], ['2, k, 10', [0.322388, 0.0944887, 1.0]], ['2, k, 11', [0.342199, 0.105994, 1.0]], ['2, k, 12', [-0.0535289, -0.384255, 1.0]], ['2, k, 13', [-0.0611349, -0.806555, 1.0]], ['2, k, 14', [-0.0651767, -1.14875, 1.0]], ['2, k, 15', [-0.0895543, -1.20988, 1.0]], ['2, k, 16', [0.0981128, -0.374247, 1.0]], ['2, k, 17', [0.134276, -0.786516, 1.0]], ['2, k, 18', [0.146435, -1.15269, 1.0]], ['2, k, 19', [0.183667, -1.21052, 1.0]], ['2, k, 20', [-0.0122319, 0.161007, 1.0]], ['2, k, 21', [-0.352271, 0.0774473, 1.0]], ['2, k, 22', [-0.275591, 0.0847529, 1.0]], ['2, k, 23', [0.372299, 0.0954306, 1.0]], ['2, k, 24', [0.263112, 0.0999143, 1.0]]]
[['2, k, 0', [0.0244443, -0.406238, 1.0]], ['2, k, 1', [0.00057658, -0.0710778, 1.0]], ['2, k, 2', [-0.0297038, 0.249796, 1.0]], ['2, k, 3', [-0.0292344, 0.384271, 1.0]], ['2, k, 4', [-0.153788, 0.0990954, 1.0]], ['2, k, 5', [-0.311308, 0.094689, 1.0]], ['2, k, 6', [-0.348631, 0.13736, 1.0]], ['2, k, 7', [-0.356854, 0.160446, 1.0]], ['2, k, 8', [0.139199, 0.128431, 1.0]], ['2, k, 9', [0.296492, 0.112574, 1.0]], ['2, k, 10', [0.366087, 0.127327, 1.0]], ['2, k, 11', [0.348669, 0.173342, 1.0]], ['2, k, 12', [-0.0536743, -0.404744, 1.0]], ['2, k, 13', [-0.0610954, -0.808135, 1.0]], ['2, k, 14', [-0.0648608, -1.15285, 1.0]], ['2, k, 15', [-0.0889546, -1.21161, 1.0]], ['2, k, 16', [0.10198, -0.396437, 1.0]], ['2, k, 17', [0.134705, -0.783756, 1.0]], ['2, k, 18', [0.146105, -1.14897, 1.0]], ['2, k, 19', [0.184075, -1.20994, 1.0]], ['2, k, 20', [-0.0206821, 0.168039, 1.0]], ['2, k, 21', [-0.331959, 0.146516, 1.0]], ['2, k, 22', [-0.271099, 0.15297, 1.0]], ['2, k, 23', [0.371538, 0.173922, 1.0]], ['2, k, 24', [0.285114, 0.164512, 1.0]]]
[['2, k, 0', [0.0250143, -0.385504, 1.0]], ['2, k, 1', [0.00255202, -0.0710748, 1.0]], ['2, k, 2', [-0.0109205, 0.231066, 1.0]], ['2, k, 3', [-0.0300876, 0.394353, 1.0]], ['2, k, 4', [-0.161093, 0.142664, 1.0]], ['2, k, 5', [-0.31487, 0.116942, 1.0]], ['2, k, 6', [-0.348128, 0.189498, 1.0]], ['2, k, 7', [-0.361696, 0.219375, 1.0]], ['2, k, 8', [0.143261, 0.157596, 1.0]], ['2, k, 9', [0.321132, 0.15042, 1.0]], ['2, k, 10', [0.37115, 0.191674, 1.0]], ['2, k, 11', [0.34453, 0.234621, 1.0]], ['2, k, 12', [-0.0529371, -0.384601, 1.0]], ['2, k, 13', [-0.0617417, -0.803977, 1.0]], ['2, k, 14', [-0.0648052, -1.15323, 1.0]], ['2, k, 15', [-0.0865429, -1.21854, 1.0]], ['2, k, 16', [0.102304, -0.375142, 1.0]], ['2, k, 17', [0.134889, -0.779448, 1.0]], ['2, k, 18', [0.145953, -1.1476, 1.0]], ['2, k, 19', [0.18334, -1.20712, 1.0]], ['2, k, 20', [-0.0100019, 0.159247, 1.0]], ['2, k, 21', [-0.31211, 0.207674, 1.0]], ['2, k, 22', [-0.300673, 0.205497, 1.0]], ['2, k, 23', [0.273884, 0.217634, 1.0]], ['2, k, 24', [0.283683, 0.216318, 1.0]]]
[['2, k, 0', [0.0244669, -0.383054, 1.0]], ['2, k, 1', [0.00282536, -0.0705067, 1.0]], ['2, k, 2', [-0.0110768, 0.231497, 1.0]], ['2, k, 3', [-0.030401, 0.396714, 1.0]], ['2, k, 4', [-0.160428, 0.135403, 1.0]], ['2, k, 5', [-0.315771, 0.1329, 1.0]], ['2, k, 6', [-0.350568, 0.2336, 1.0]], ['2, k, 7', [-0.364032, 0.271582, 1.0]], ['2, k, 8', [0.143611, 0.162321, 1.0]], ['2, k, 9', [0.319474, 0.166288, 1.0]], ['2, k, 10', [0.397809, 0.262937, 1.0]], ['2, k, 11', [0.351634, 0.291713, 1.0]], ['2, k, 12', [-0.0534013, -0.382297, 1.0]], ['2, k, 13', [-0.061907, -0.796399, 1.0]], ['2, k, 14', [-0.064829, -1.15311, 1.0]], ['2, k, 15', [-0.0864109, -1.21593, 1.0]], ['2, k, 16', [0.101684, -0.372716, 1.0]], ['2, k, 17', [0.134765, -0.776862, 1.0]], ['2, k, 18', [0.145927, -1.14746, 1.0]], ['2, k, 19', [0.182039, -1.20438, 1.0]], ['2, k, 20', [-0.00981309, 0.159359, 1.0]], ['2, k, 21', [-0.327714, 0.274511, 1.0]], ['2, k, 22', [-0.300073, 0.268598, 1.0]], ['2, k, 23', [0.345372, 0.296817, 1.0]], ['2, k, 24', [0.300421, 0.281954, 1.0]]]
[['2, k, 0', [0.0251785, -0.381928, 1.0]], ['2, k, 1', [0.00321114, -0.0698322, 1.0]], ['2, k, 2', [-0.0120163, 0.2327, 1.0]], ['2, k, 3', [-0.029368, 0.386333, 1.0]], ['2, k, 4', [-0.159908, 0.131656, 1.0]], ['2, k, 5', [-0.316955, 0.159813, 1.0]], ['2, k, 6', [-0.35482, 0.276381, 1.0]], ['2, k, 7', [-0.363524, 0.320053, 1.0]], ['2, k, 8', [0.143417, 0.163976, 1.0]], ['2, k, 9', [0.319369, 0.195247, 1.0]], ['2, k, 10', [0.34824, 0.301655, 1.0]], ['2, k, 11', [0.352348, 0.341826, 1.0]], ['2, k, 12', [-0.0527694, -0.381352, 1.0]], ['2, k, 13', [-0.0629525, -0.790727, 1.0]], ['2, k, 14', [-0.0651111, -1.15454, 1.0]], ['2, k, 15', [-0.0864621, -1.21589, 1.0]], ['2, k, 16', [0.102435, -0.371494, 1.0]], ['2, k, 17', [0.134678, -0.774741, 1.0]], ['2, k, 18', [0.146273, -1.14759, 1.0]], ['2, k, 19', [0.182036, -1.20458, 1.0]], ['2, k, 20', [-0.00991511, 0.15975, 1.0]], ['2, k, 21', [-0.356568, 0.334621, 1.0]], ['2, k, 22', [-0.309602, 0.31995, 1.0]], ['2, k, 23', [0.369866, 0.355588, 1.0]], ['2, k, 24', [0.301816, 0.335992, 1.0]]]
[['2, k, 0', [0.0253875, -0.377294, 1.0]], ['2, k, 1', [0.00358643, -0.0667408, 1.0]], ['2, k, 2', [-0.0130313, 0.235581, 1.0]], ['2, k, 3', [-0.0288206, 0.383582, 1.0]], ['2, k, 4', [-0.163045, 0.142335, 1.0]], ['2, k, 5', [-0.329201, 0.199658, 1.0]], ['2, k, 6', [-0.351569, 0.333135, 1.0]], ['2, k, 7', [-0.358312, 0.372429, 1.0]], ['2, k, 8', [0.144257, 0.170356, 1.0]], ['2, k, 9', [0.325799, 0.232219, 1.0]], ['2, k, 10', [0.342923, 0.35441, 1.0]], ['2, k, 11', [0.346439, 0.392026, 1.0]], ['2, k, 12', [-0.0523586, -0.376505, 1.0]], ['2, k, 13', [-0.0628484, -0.790531, 1.0]], ['2, k, 14', [-0.0648318, -1.15542, 1.0]], ['2, k, 15', [-0.08598, -1.21349, 1.0]], ['2, k, 16', [0.102444, -0.367264, 1.0]], ['2, k, 17', [0.134551, -0.774073, 1.0]], ['2, k, 18', [0.146064, -1.14694, 1.0]], ['2, k, 19', [0.182261, -1.20592, 1.0]], ['2, k, 20', [-0.0101219, 0.161912, 1.0]], ['2, k, 21', [-0.331625, 0.382821, 1.0]], ['2, k, 22', [-0.260649, 0.378817, 1.0]], ['2, k, 23', [0.353428, 0.40458, 1.0]], ['2, k, 24', [0.279603, 0.391807, 1.0]]]
[['2, k, 0', [0.0256895, -0.374127, 1.0]], ['2, k, 1', [0.00350678, -0.0626171, 1.0]], ['2, k, 2', [-0.015295, 0.241743, 1.0]], ['2, k, 3', [-0.0283626, 0.385395, 1.0]], ['2, k, 4', [-0.163761, 0.144093, 1.0]], ['2, k, 5', [-0.313777, 0.219637, 1.0]], ['2, k, 6', [-0.355217, 0.356609, 1.0]], ['2, k, 7', [-0.36155, 0.409618, 1.0]], ['2, k, 8', [0.144561, 0.171112, 1.0]], ['2, k, 9', [0.318883, 0.24541, 1.0]], ['2, k, 10', [0.350202, 0.381532, 1.0]], ['2, k, 11', [0.354495, 0.43145, 1.0]], ['2, k, 12', [-0.052204, -0.373034, 1.0]], ['2, k, 13', [-0.0628117, -0.789136, 1.0]], ['2, k, 14', [-0.067485, -1.14531, 1.0]], ['2, k, 15', [-0.0862219, -1.21124, 1.0]], ['2, k, 16', [0.102856, -0.364504, 1.0]], ['2, k, 17', [0.134576, -0.772938, 1.0]], ['2, k, 18', [0.144251, -1.14154, 1.0]], ['2, k, 19', [0.184586, -1.2032, 1.0]], ['2, k, 20', [-0.0112715, 0.166855, 1.0]], ['2, k, 21', [-0.347766, 0.431939, 1.0]], ['2, k, 22', [-0.297765, 0.412979, 1.0]], ['2, k, 23', [0.369579, 0.455088, 1.0]], ['2, k, 24', [0.279756, 0.447182, 1.0]]]
[['2, k, 0', [0.0260708, -0.372145, 1.0]], ['2, k, 1', [0.00330375, -0.0618683, 1.0]], ['2, k, 2', [-0.0164317, 0.241986, 1.0]], ['2, k, 3', [-0.0280038, 0.385662, 1.0]], ['2, k, 4', [-0.164699, 0.144617, 1.0]], ['2, k, 5', [-0.318298, 0.221758, 1.0]], ['2, k, 6', [-0.3565, 0.383933, 1.0]], ['2, k, 7', [-0.361845, 0.445476, 1.0]], ['2, k, 8', [0.145372, 0.171745, 1.0]], ['2, k, 9', [0.322295, 0.272959, 1.0]], ['2, k, 10', [0.349262, 0.425785, 1.0]], ['2, k, 11', [0.344973, 0.475215, 1.0]], ['2, k, 12', [-0.0520933, -0.371096, 1.0]], ['2, k, 13', [-0.0627375, -0.787405, 1.0]], ['2, k, 14', [-0.0670771, -1.14607, 1.0]], ['2, k, 15', [-0.0862572, -1.20852, 1.0]], ['2, k, 16', [0.103513, -0.362541, 1.0]], ['2, k, 17', [0.13438, -0.772322, 1.0]], ['2, k, 18', [0.143967, -1.1415, 1.0]], ['2, k, 19', [0.184694, -1.20374, 1.0]], ['2, k, 20', [-0.0119407, 0.167156, 1.0]], ['2, k, 21', [-0.358925, 0.474211, 1.0]], ['2, k, 22', [-0.305658, 0.453022, 1.0]], ['2, k, 23', [0.366222, 0.498704, 1.0]], ['2, k, 24', [0.263788, 0.474544, 1.0]]]
[['2, k, 0', [0.0252415, -0.370244, 1.0]], ['2, k, 1', [0.0029431, -0.0607064, 1.0]], ['2, k, 2', [-0.0167714, 0.24243, 1.0]], ['2, k, 3', [-0.0276927, 0.386566, 1.0]], ['2, k, 4', [-0.165223, 0.146395, 1.0]], ['2, k, 5', [-0.315338, 0.277161, 1.0]], ['2, k, 6', [-0.357285, 0.410082, 1.0]], ['2, k, 7', [-0.359512, 0.488713, 1.0]], ['2, k, 8', [0.145507, 0.172381, 1.0]], ['2, k, 9', [0.323052, 0.281198, 1.0]], ['2, k, 10', [0.354905, 0.44559, 1.0]], ['2, k, 11', [0.353615, 0.507251, 1.0]], ['2, k, 12', [-0.0527117, -0.369529, 1.0]], ['2, k, 13', [-0.0630683, -0.784696, 1.0]], ['2, k, 14', [-0.0675584, -1.15247, 1.0]], ['2, k, 15', [-0.0866128, -1.21408, 1.0]], ['2, k, 16', [0.102459, -0.360338, 1.0]], ['2, k, 17', [0.134184, -0.770756, 1.0]], ['2, k, 18', [0.144, -1.13951, 1.0]], ['2, k, 19', [0.184575, -1.20354, 1.0]], ['2, k, 20', [-0.0122405, 0.167728, 1.0]], ['2, k, 21', [-0.353514, 0.522685, 1.0]], ['2, k, 22', [-0.274676, 0.508229, 1.0]], ['2, k, 23', [0.365613, 0.535062, 1.0]], ['2, k, 24', [0.266447, 0.501141, 1.0]]]
[['2, k, 0', [0.0254644, -0.369159, 1.0]], ['2, k, 1', [0.00313996, -0.0602169, 1.0]], ['2, k, 2', [-0.0167818, 0.242454, 1.0]], ['2, k, 3', [-0.0270915, 0.387509, 1.0]], ['2, k, 4', [-0.165626, 0.147162, 1.0]], ['2, k, 5', [-0.319035, 0.276315, 1.0]], ['2, k, 6', [-0.3518, 0.458997, 1.0]], ['2, k, 7', [-0.359795, 0.517964, 1.0]], ['2, k, 8', [0.145625, 0.173553, 1.0]], ['2, k, 9', [0.32646, 0.294578, 1.0]], ['2, k, 10', [0.351024, 0.472454, 1.0]], ['2, k, 11', [0.350082, 0.538134, 1.0]], ['2, k, 12', [-0.0524924, -0.368542, 1.0]], ['2, k, 13', [-0.0631347, -0.783983, 1.0]], ['2, k, 14', [-0.0675181, -1.15162, 1.0]], ['2, k, 15', [-0.0896862, -1.2136, 1.0]], ['2, k, 16', [0.102678, -0.35921, 1.0]], ['2, k, 17', [0.134081, -0.771518, 1.0]], ['2, k, 18', [0.14436, -1.14308, 1.0]], ['2, k, 19', [0.183556, -1.20517, 1.0]], ['2, k, 20', [-0.0121959, 0.167823, 1.0]], ['2, k, 21', [-0.349241, 0.55249, 1.0]], ['2, k, 22', [-0.302516, 0.527982, 1.0]], ['2, k, 23', [0.362865, 0.570029, 1.0]], ['2, k, 24', [0.264753, 0.536798, 1.0]]]
[['2, k, 0', [0.0254548, -0.367522, 1.0]], ['2, k, 1', [0.00286424, -0.0590029, 1.0]], ['2, k, 2', [-0.017573, 0.243066, 1.0]], ['2, k, 3', [-0.0267987, 0.389513, 1.0]], ['2, k, 4', [-0.165867, 0.147861, 1.0]], ['2, k, 5', [-0.33944, 0.284376, 1.0]], ['2, k, 6', [-0.347479, 0.470951, 1.0]], ['2, k, 7', [-0.356716, 0.544251, 1.0]], ['2, k, 8', [0.148512, 0.180433, 1.0]], ['2, k, 9', [0.327802, 0.309005, 1.0]], ['2, k, 10', [0.349621, 0.495231, 1.0]], ['2, k, 11', [0.34857, 0.563679, 1.0]], ['2, k, 12', [-0.0523703, -0.366853, 1.0]], ['2, k, 13', [-0.0628708, -0.779241, 1.0]], ['2, k, 14', [-0.0673245, -1.15204, 1.0]], ['2, k, 15', [-0.0896713, -1.2128, 1.0]], ['2, k, 16', [0.102536, -0.357687, 1.0]], ['2, k, 17', [0.134097, -0.771576, 1.0]], ['2, k, 18', [0.144453, -1.14308, 1.0]], ['2, k, 19', [0.183613, -1.20419, 1.0]], ['2, k, 20', [-0.0128098, 0.168569, 1.0]], ['2, k, 21', [-0.354276, 0.579305, 1.0]], ['2, k, 22', [-0.262012, 0.54734, 1.0]], ['2, k, 23', [0.361908, 0.59577, 1.0]], ['2, k, 24', [0.261084, 0.561006, 1.0]]]
[['2, k, 0', [0.0257576, -0.366139, 1.0]], ['2, k, 1', [0.00310386, -0.05819, 1.0]], ['2, k, 2', [-0.0175746, 0.243269, 1.0]], ['2, k, 3', [-0.0262172, 0.390506, 1.0]], ['2, k, 4', [-0.166109, 0.148787, 1.0]], ['2, k, 5', [-0.341802, 0.292321, 1.0]], ['2, k, 6', [-0.344547, 0.502241, 1.0]], ['2, k, 7', [-0.35533, 0.57143, 1.0]], ['2, k, 8', [0.150081, 0.184053, 1.0]], ['2, k, 9', [0.329298, 0.319004, 1.0]], ['2, k, 10', [0.351345, 0.52756, 1.0]], ['2, k, 11', [0.34796, 0.587327, 1.0]], ['2, k, 12', [-0.0520803, -0.365668, 1.0]], ['2, k, 13', [-0.0625851, -0.778591, 1.0]], ['2, k, 14', [-0.0655579, -1.15598, 1.0]], ['2, k, 15', [-0.0894332, -1.21288, 1.0]], ['2, k, 16', [0.102844, -0.356146, 1.0]], ['2, k, 17', [0.13416, -0.770818, 1.0]], ['2, k, 18', [0.14342, -1.13739, 1.0]], ['2, k, 19', [0.181298, -1.20178, 1.0]], ['2, k, 20', [-0.0127422, 0.168901, 1.0]], ['2, k, 21', [-0.35123, 0.608655, 1.0]], ['2, k, 22', [-0.263505, 0.577045, 1.0]], ['2, k, 23', [0.359757, 0.621154, 1.0]], ['2, k, 24', [0.264014, 0.588941, 1.0]]]
[['2, k, 0', [0.0266894, -0.364135, 1.0]], ['2, k, 1', [0.00344837, -0.0574563, 1.0]], ['2, k, 2', [-0.0176285, 0.243266, 1.0]], ['2, k, 3', [-0.025739, 0.391328, 1.0]], ['2, k, 4', [-0.166071, 0.148915, 1.0]], ['2, k, 5', [-0.343078, 0.299256, 1.0]], ['2, k, 6', [-0.347854, 0.515892, 1.0]], ['2, k, 7', [-0.357213, 0.591543, 1.0]], ['2, k, 8', [0.152935, 0.191599, 1.0]], ['2, k, 9', [0.332534, 0.32901, 1.0]], ['2, k, 10', [0.348176, 0.547885, 1.0]], ['2, k, 11', [0.346468, 0.607928, 1.0]], ['2, k, 12', [-0.0508834, -0.363534, 1.0]], ['2, k, 13', [-0.0626764, -0.779566, 1.0]], ['2, k, 14', [-0.0651908, -1.15629, 1.0]], ['2, k, 15', [-0.0854936, -1.21948, 1.0]], ['2, k, 16', [0.103513, -0.354327, 1.0]], ['2, k, 17', [0.133706, -0.773544, 1.0]], ['2, k, 18', [0.142654, -1.15797, 1.0]], ['2, k, 19', [0.181743, -1.20612, 1.0]], ['2, k, 20', [-0.0127254, 0.169003, 1.0]], ['2, k, 21', [-0.356391, 0.631124, 1.0]], ['2, k, 22', [-0.263356, 0.599752, 1.0]], ['2, k, 23', [0.358419, 0.642044, 1.0]], ['2, k, 24', [0.261843, 0.611067, 1.0]]]
[['2, k, 0', [0.026817, -0.362827, 1.0]], ['2, k, 1', [0.00366175, -0.0567062, 1.0]], ['2, k, 2', [-0.0176122, 0.243364, 1.0]], ['2, k, 3', [-0.0255311, 0.391576, 1.0]], ['2, k, 4', [-0.165841, 0.149314, 1.0]], ['2, k, 5', [-0.342558, 0.309841, 1.0]], ['2, k, 6', [-0.352358, 0.539562, 1.0]], ['2, k, 7', [-0.358215, 0.612422, 1.0]], ['2, k, 8', [0.153223, 0.193024, 1.0]], ['2, k, 9', [0.333225, 0.336607, 1.0]], ['2, k, 10', [0.346733, 0.561049, 1.0]], ['2, k, 11', [0.344598, 0.625544, 1.0]], ['2, k, 12', [-0.0506222, -0.361939, 1.0]], ['2, k, 13', [-0.0627674, -0.777295, 1.0]], ['2, k, 14', [-0.0646661, -1.15559, 1.0]], ['2, k, 15', [-0.0862952, -1.20925, 1.0]], ['2, k, 16', [0.103525, -0.353314, 1.0]], ['2, k, 17', [0.133524, -0.772801, 1.0]], ['2, k, 18', [0.142828, -1.14808, 1.0]], ['2, k, 19', [0.182497, -1.20523, 1.0]], ['2, k, 20', [-0.0126367, 0.169239, 1.0]], ['2, k, 21', [-0.356505, 0.653552, 1.0]], ['2, k, 22', [-0.263951, 0.618786, 1.0]], ['2, k, 23', [0.357198, 0.662878, 1.0]], ['2, k, 24', [0.256302, 0.628501, 1.0]]]
[['2, k, 0', [0.0273132, -0.361397, 1.0]], ['2, k, 1', [0.00391501, -0.0559315, 1.0]], ['2, k, 2', [-0.0176172, 0.243475, 1.0]], ['2, k, 3', [-0.0252777, 0.391358, 1.0]], ['2, k, 4', [-0.165971, 0.152291, 1.0]], ['2, k, 5', [-0.341573, 0.316416, 1.0]], ['2, k, 6', [-0.355463, 0.549138, 1.0]], ['2, k, 7', [-0.359452, 0.626337, 1.0]], ['2, k, 8', [0.153425, 0.193175, 1.0]], ['2, k, 9', [0.332485, 0.342427, 1.0]], ['2, k, 10', [0.346551, 0.567963, 1.0]], ['2, k, 11', [0.34489, 0.638781, 1.0]], ['2, k, 12', [-0.0501038, -0.360547, 1.0]], ['2, k, 13', [-0.0622082, -0.775003, 1.0]], ['2, k, 14', [-0.0644851, -1.1564, 1.0]], ['2, k, 15', [-0.0856553, -1.20945, 1.0]], ['2, k, 16', [0.103973, -0.351904, 1.0]], ['2, k, 17', [0.133429, -0.771037, 1.0]], ['2, k, 18', [0.142317, -1.1449, 1.0]], ['2, k, 19', [0.182782, -1.20564, 1.0]], ['2, k, 20', [-0.0125912, 0.169479, 1.0]], ['2, k, 21', [-0.355251, 0.669973, 1.0]], ['2, k, 22', [-0.271563, 0.635882, 1.0]], ['2, k, 23', [0.359518, 0.678761, 1.0]], ['2, k, 24', [0.260202, 0.644179, 1.0]]]
[['2, k, 0', [0.027625, -0.359935, 1.0]], ['2, k, 1', [0.00424634, -0.0550712, 1.0]], ['2, k, 2', [-0.0175207, 0.243634, 1.0]], ['2, k, 3', [-0.0249135, 0.391251, 1.0]], ['2, k, 4', [-0.166098, 0.154194, 1.0]], ['2, k, 5', [-0.341712, 0.324035, 1.0]], ['2, k, 6', [-0.359392, 0.56274, 1.0]], ['2, k, 7', [-0.361895, 0.638704, 1.0]], ['2, k, 8', [0.154965, 0.196942, 1.0]], ['2, k, 9', [0.333744, 0.346409, 1.0]], ['2, k, 10', [0.342795, 0.579058, 1.0]], ['2, k, 11', [0.343007, 0.649352, 1.0]], ['2, k, 12', [-0.04961, -0.35909, 1.0]], ['2, k, 13', [-0.0621495, -0.775394, 1.0]], ['2, k, 14', [-0.0644045, -1.15725, 1.0]], ['2, k, 15', [-0.0825148, -1.20789, 1.0]], ['2, k, 16', [0.104099, -0.350477, 1.0]], ['2, k, 17', [0.133463, -0.770945, 1.0]], ['2, k, 18', [0.142431, -1.14459, 1.0]], ['2, k, 19', [0.185298, -1.20905, 1.0]], ['2, k, 20', [-0.0124123, 0.169796, 1.0]], ['2, k, 21', [-0.355387, 0.68399, 1.0]], ['2, k, 22', [-0.274123, 0.647807, 1.0]], ['2, k, 23', [0.355819, 0.69143, 1.0]], ['2, k, 24', [0.256821, 0.656646, 1.0]]]
[['2, k, 0', [0.0277359, -0.358831, 1.0]], ['2, k, 1', [0.00448072, -0.0543589, 1.0]], ['2, k, 2', [-0.0174092, 0.243807, 1.0]], ['2, k, 3', [-0.0245557, 0.391175, 1.0]], ['2, k, 4', [-0.166524, 0.155891, 1.0]], ['2, k, 5', [-0.340255, 0.327844, 1.0]], ['2, k, 6', [-0.361164, 0.572888, 1.0]], ['2, k, 7', [-0.363166, 0.650041, 1.0]], ['2, k, 8', [0.155355, 0.198048, 1.0]], ['2, k, 9', [0.333899, 0.351296, 1.0]], ['2, k, 10', [0.342086, 0.583484, 1.0]], ['2, k, 11', [0.341395, 0.660145, 1.0]], ['2, k, 12', [-0.0494499, -0.358111, 1.0]], ['2, k, 13', [-0.0620368, -0.775234, 1.0]], ['2, k, 14', [-0.0649805, -1.15783, 1.0]], ['2, k, 15', [-0.0827302, -1.20723, 1.0]], ['2, k, 16', [0.104143, -0.349276, 1.0]], ['2, k, 17', [0.133428, -0.771149, 1.0]], ['2, k, 18', [0.142637, -1.13948, 1.0]], ['2, k, 19', [0.185309, -1.20873, 1.0]], ['2, k, 20', [-0.0122387, 0.170103, 1.0]], ['2, k, 21', [-0.357133, 0.697617, 1.0]], ['2, k, 22', [-0.275943, 0.65976, 1.0]], ['2, k, 23', [0.352623, 0.706986, 1.0]], ['2, k, 24', [0.250523, 0.666449, 1.0]]]
[['2, k, 0', [0.0278474, -0.357897, 1.0]], ['2, k, 1', [0.00474302, -0.0538949, 1.0]], ['2, k, 2', [-0.0171851, 0.24391, 1.0]], ['2, k, 3', [-0.0241429, 0.390735, 1.0]], ['2, k, 4', [-0.166348, 0.156537, 1.0]], ['2, k, 5', [-0.33783, 0.334718, 1.0]], ['2, k, 6', [-0.364768, 0.57996, 1.0]], ['2, k, 7', [-0.365009, 0.659122, 1.0]], ['2, k, 8', [0.156839, 0.200903, 1.0]], ['2, k, 9', [0.333715, 0.355272, 1.0]], ['2, k, 10', [0.339063, 0.59042, 1.0]], ['2, k, 11', [0.34009, 0.668745, 1.0]], ['2, k, 12', [-0.0492511, -0.357241, 1.0]], ['2, k, 13', [-0.0618893, -0.775062, 1.0]], ['2, k, 14', [-0.0646289, -1.15381, 1.0]], ['2, k, 15', [-0.0834033, -1.20678, 1.0]], ['2, k, 16', [0.104137, -0.348303, 1.0]], ['2, k, 17', [0.133382, -0.770562, 1.0]], ['2, k, 18', [0.142695, -1.13908, 1.0]], ['2, k, 19', [0.188197, -1.21032, 1.0]], ['2, k, 20', [-0.0120058, 0.170273, 1.0]], ['2, k, 21', [-0.360374, 0.711099, 1.0]], ['2, k, 22', [-0.276938, 0.668411, 1.0]], ['2, k, 23', [0.347019, 0.714769, 1.0]], ['2, k, 24', [0.250129, 0.677595, 1.0]]]
[['2, k, 0', [0.0279064, -0.357503, 1.0]], ['2, k, 1', [0.00495457, -0.0537487, 1.0]], ['2, k, 2', [-0.0169202, 0.243838, 1.0]], ['2, k, 3', [-0.0238687, 0.390032, 1.0]], ['2, k, 4', [-0.166324, 0.156649, 1.0]], ['2, k, 5', [-0.334234, 0.339432, 1.0]], ['2, k, 6', [-0.364314, 0.58447, 1.0]], ['2, k, 7', [-0.363962, 0.667578, 1.0]], ['2, k, 8', [0.156925, 0.201001, 1.0]], ['2, k, 9', [0.328598, 0.35992, 1.0]], ['2, k, 10', [0.339292, 0.594902, 1.0]], ['2, k, 11', [0.340868, 0.675352, 1.0]], ['2, k, 12', [-0.0492008, -0.356879, 1.0]], ['2, k, 13', [-0.0617749, -0.775192, 1.0]], ['2, k, 14', [-0.064169, -1.15617, 1.0]], ['2, k, 15', [-0.0834145, -1.20652, 1.0]], ['2, k, 16', [0.104205, -0.347896, 1.0]], ['2, k, 17', [0.133373, -0.774725, 1.0]], ['2, k, 18', [0.14533, -1.1452, 1.0]], ['2, k, 19', [0.187657, -1.21099, 1.0]], ['2, k, 20', [-0.0117776, 0.170266, 1.0]], ['2, k, 21', [-0.358578, 0.719722, 1.0]], ['2, k, 22', [-0.280169, 0.677484, 1.0]], ['2, k, 23', [0.349608, 0.721129, 1.0]], ['2, k, 24', [0.2612, 0.686697, 1.0]]]
