[['2, k, 0', [-0.121073, -0.381929, 1.0]], ['2, k, 1', [-0.113166, -0.119211, 1.0]], ['2, k, 2', [-0.104811, 0.13875, 1.0]], ['2, k, 3', [-0.0906701, 0.249739, 1.0]], ['2, k, 4', [-0.263399, 0.123484, 1.0]], ['2, k, 5', [-0.394267, -0.00530631, 1.0]], ['2, k, 6', [-0.431922, -0.0676958, 1.0]], ['2, k, 7', [-0.412763, -0.107523, 1.0]], ['2, k, 8', [0.0689633, 0.0896274, 1.0]], ['2, k, 9', [0.189608, -0.0320961, 1.0]], ['2, k, 10', [0.171101, -0.131155, 1.0]], ['2, k, 11', [0.144077, -0.161091, 1.0]], ['2, k, 12', [-0.195185, -0.369552, 1.0]], ['2, k, 13', [-0.249338, -0.730036, 1.0]], ['2, k, 14', [-0.258188, -1.04855, 1.0]], ['2, k, 15', [-0.240112, -1.10059, 1.0]], ['2, k, 16', [-0.0439943, -0.384948, 1.0]], ['2, k, 17', [-0.0118424, -0.671609, 1.0]], ['2, k, 18', [-0.0476657, -1.03069, 1.0]], ['2, k, 19', [-0.0116653, -1.08496, 1.0]], ['2, k, 20', [-0.106984, 0.074963, 1.0]], ['2, k, 21', [-0.395516, -0.135405, 1.0]], ['2, k, 22', [-0.366356, -0.105911, 1.0]], ['2, k, 23', [0.113508, -0.183534, 1.0]], ['2, k, 24', [0.190653, -0.177787, 1.0]]]
[['2, k, 0', [-0.108809, -0.349436, 1.0]], ['2, k, 1', [-0.103167, -0.0759925, 1.0]], ['2, k, 2', [-0.097918, 0.192182, 1.0]], ['2, k, 3', [-0.0519406, 0.321203, 1.0]], ['2, k, 4', [-0.22314, 0.170204, 1.0]], ['2, k, 5', [-0.383335, 0.18761, 1.0]], ['2, k, 6', [-0.407697, 0.290904, 1.0]], ['2, k, 7', [-0.401467, 0.335529, 1.0]], ['2, k, 8', [0.0615903, 0.145849, 1.0]], ['2, k, 9', [0.198983, 0.1554, 1.0]], ['2, k, 10', [0.180557, 0.272426, 1.0]], ['2, k, 11', [0.161481, 0.324816, 1.0]], ['2, k, 12', [-0.174137, -0.340588, 1.0]], ['2, k, 13', [-0.231267, -0.703774, 1.0]], ['2, k, 14', [-0.254437, -1.04807, 1.0]], ['2, k, 15', [-0.236039, -1.09168, 1.0]], ['2, k, 16', [-0.040682, -0.349272, 1.0]], ['2, k, 17', [-0.00640267, -0.681471, 1.0]], ['2, k, 18', [-0.0441552, -1.03002, 1.0]], ['2, k, 19', [-0.023046, -1.07487, 1.0]], ['2, k, 20', [-0.0992729, 0.12597, 1.0]], ['2, k, 21', [-0.389214, 0.354324, 1.0]], ['2, k, 22', [-0.338922, 0.326449, 1.0]], ['2, k, 23', [0.139363, 0.346534, 1.0]], ['2, k, 24', [0.228091, 0.32845, 1.0]]]
[['2, k, 0', [-0.108938, -0.349245, 1.0]], ['2, k, 1', [-0.104054, -0.0755273, 1.0]], ['2, k, 2', [-0.0999401, 0.193016, 1.0]], ['2, k, 3', [-0.0523634, 0.321173, 1.0]], ['2, k, 4', [-0.223472, 0.170075, 1.0]], ['2, k, 5', [-0.383424, 0.187633, 1.0]], ['2, k, 6', [-0.407495, 0.291088, 1.0]], ['2, k, 7', [-0.40069, 0.333783, 1.0]], ['2, k, 8', [0.0615229, 0.145699, 1.0]], ['2, k, 9', [0.19763, 0.155261, 1.0]], ['2, k, 10', [0.179981, 0.270931, 1.0]], ['2, k, 11', [0.158648, 0.324437, 1.0]], ['2, k, 12', [-0.174236, -0.340456, 1.0]], ['2, k, 13', [-0.231945, -0.704842, 1.0]], ['2, k, 14', [-0.254611, -1.04797, 1.0]], ['2, k, 15', [-0.236577, -1.09169, 1.0]], ['2, k, 16', [-0.0408337, -0.34905, 1.0]], ['2, k, 17', [-0.00635282, -0.68094, 1.0]], ['2, k, 18', [-0.0442081, -1.02955, 1.0]], ['2, k, 19', [-0.0242536, -1.07477, 1.0]], ['2, k, 20', [-0.100971, 0.126695, 1.0]], ['2, k, 21', [-0.391133, 0.351671, 1.0]], ['2, k, 22', [-0.338059, 0.327614, 1.0]], ['2, k, 23', [0.130633, 0.346173, 1.0]], ['2, k, 24', [0.224013, 0.323995, 1.0]]]
[['2, k, 0', [-0.108851, -0.348856, 1.0]], ['2, k, 1', [-0.103425, -0.0752971, 1.0]], ['2, k, 2', [-0.0979807, 0.192974, 1.0]], ['2, k, 3', [-0.0527623, 0.321366, 1.0]], ['2, k, 4', [-0.223651, 0.170172, 1.0]], ['2, k, 5', [-0.383622, 0.187392, 1.0]], ['2, k, 6', [-0.407541, 0.287251, 1.0]], ['2, k, 7', [-0.401632, 0.332035, 1.0]], ['2, k, 8', [0.0615942, 0.146099, 1.0]], ['2, k, 9', [0.196406, 0.156095, 1.0]], ['2, k, 10', [0.178788, 0.272397, 1.0]], ['2, k, 11', [0.158555, 0.323615, 1.0]], ['2, k, 12', [-0.174127, -0.340208, 1.0]], ['2, k, 13', [-0.232021, -0.704861, 1.0]], ['2, k, 14', [-0.2546, -1.04925, 1.0]], ['2, k, 15', [-0.234318, -1.09905, 1.0]], ['2, k, 16', [-0.0407899, -0.348543, 1.0]], ['2, k, 17', [-0.00650246, -0.681141, 1.0]], ['2, k, 18', [-0.0447966, -1.02789, 1.0]], ['2, k, 19', [-0.0216737, -1.07395, 1.0]], ['2, k, 20', [-0.0994624, 0.12674, 1.0]], ['2, k, 21', [-0.389568, 0.351799, 1.0]], ['2, k, 22', [-0.336288, 0.329615, 1.0]], ['2, k, 23', [0.128175, 0.347983, 1.0]], ['2, k, 24', [0.223886, 0.32424, 1.0]]]
[['2, k, 0', [-0.109027, -0.348666, 1.0]], ['2, k, 1', [-0.103181, -0.0751587, 1.0]], ['2, k, 2', [-0.0967403, 0.193184, 1.0]], ['2, k, 3', [-0.0531848, 0.321674, 1.0]], ['2, k, 4', [-0.223903, 0.170215, 1.0]], ['2, k, 5', [-0.38477, 0.187044, 1.0]], ['2, k, 6', [-0.408283, 0.2839, 1.0]], ['2, k, 7', [-0.401855, 0.328567, 1.0]], ['2, k, 8', [0.0615529, 0.146464, 1.0]], ['2, k, 9', [0.196014, 0.156177, 1.0]], ['2, k, 10', [0.179523, 0.27, 1.0]], ['2, k, 11', [0.158203, 0.320912, 1.0]], ['2, k, 12', [-0.174291, -0.340125, 1.0]], ['2, k, 13', [-0.232344, -0.704051, 1.0]], ['2, k, 14', [-0.255233, -1.0492, 1.0]], ['2, k, 15', [-0.238336, -1.09568, 1.0]], ['2, k, 16', [-0.0409297, -0.34822, 1.0]], ['2, k, 17', [-0.00648078, -0.681151, 1.0]], ['2, k, 18', [-0.0444752, -1.02868, 1.0]], ['2, k, 19', [-0.0186761, -1.07655, 1.0]], ['2, k, 20', [-0.0985627, 0.126927, 1.0]], ['2, k, 21', [-0.391212, 0.34794, 1.0]], ['2, k, 22', [-0.339343, 0.324242, 1.0]], ['2, k, 23', [0.136179, 0.342347, 1.0]], ['2, k, 24', [0.224484, 0.322362, 1.0]]]
[['2, k, 0', [-0.109162, -0.348431, 1.0]], ['2, k, 1', [-0.104121, -0.0747905, 1.0]], ['2, k, 2', [-0.0992457, 0.193751, 1.0]], ['2, k, 3', [-0.0532274, 0.3217, 1.0]], ['2, k, 4', [-0.223793, 0.170194, 1.0]], ['2, k, 5', [-0.384936, 0.186254, 1.0]], ['2, k, 6', [-0.40964, 0.28085, 1.0]], ['2, k, 7', [-0.40423, 0.324902, 1.0]], ['2, k, 8', [0.061412, 0.14606, 1.0]], ['2, k, 9', [0.194993, 0.155586, 1.0]], ['2, k, 10', [0.17774, 0.270529, 1.0]], ['2, k, 11', [0.155477, 0.317675, 1.0]], ['2, k, 12', [-0.174339, -0.339976, 1.0]], ['2, k, 13', [-0.23217, -0.705568, 1.0]], ['2, k, 14', [-0.255122, -1.04911, 1.0]], ['2, k, 15', [-0.237721, -1.09508, 1.0]], ['2, k, 16', [-0.0411877, -0.347934, 1.0]], ['2, k, 17', [-0.00643021, -0.681166, 1.0]], ['2, k, 18', [-0.0445555, -1.03041, 1.0]], ['2, k, 19', [-0.0225725, -1.07641, 1.0]], ['2, k, 20', [-0.100532, 0.127425, 1.0]], ['2, k, 21', [-0.391373, 0.343977, 1.0]], ['2, k, 22', [-0.338011, 0.322867, 1.0]], ['2, k, 23', [0.133652, 0.339532, 1.0]], ['2, k, 24', [0.224353, 0.32049, 1.0]]]
[['2, k, 0', [-0.109415, -0.347919, 1.0]], ['2, k, 1', [-0.107707, -0.0726638, 1.0]], ['2, k, 2', [-0.109282, 0.198211, 1.0]], ['2, k, 3', [-0.0540672, 0.321647, 1.0]], ['2, k, 4', [-0.221418, 0.174944, 1.0]], ['2, k, 5', [-0.384391, 0.183663, 1.0]], ['2, k, 6', [-0.411476, 0.279198, 1.0]], ['2, k, 7', [-0.40371, 0.318638, 1.0]], ['2, k, 8', [0.0605879, 0.148502, 1.0]], ['2, k, 9', [0.192577, 0.15382, 1.0]], ['2, k, 10', [0.177202, 0.270367, 1.0]], ['2, k, 11', [0.152924, 0.312509, 1.0]], ['2, k, 12', [-0.174633, -0.339546, 1.0]], ['2, k, 13', [-0.23225, -0.704587, 1.0]], ['2, k, 14', [-0.255086, -1.03091, 1.0]], ['2, k, 15', [-0.236812, -1.09283, 1.0]], ['2, k, 16', [-0.0413799, -0.34739, 1.0]], ['2, k, 17', [-0.00664121, -0.680716, 1.0]], ['2, k, 18', [-0.0448705, -1.02951, 1.0]], ['2, k, 19', [-0.0198522, -1.07471, 1.0]], ['2, k, 20', [-0.108665, 0.131226, 1.0]], ['2, k, 21', [-0.396758, 0.336829, 1.0]], ['2, k, 22', [-0.340021, 0.313762, 1.0]], ['2, k, 23', [0.125757, 0.336237, 1.0]], ['2, k, 24', [0.222851, 0.315197, 1.0]]]
[['2, k, 0', [-0.109717, -0.347998, 1.0]], ['2, k, 1', [-0.107862, -0.072696, 1.0]], ['2, k, 2', [-0.10917, 0.198084, 1.0]], ['2, k, 3', [-0.0548204, 0.323098, 1.0]], ['2, k, 4', [-0.221906, 0.175296, 1.0]], ['2, k, 5', [-0.383791, 0.182287, 1.0]], ['2, k, 6', [-0.411513, 0.267155, 1.0]], ['2, k, 7', [-0.405566, 0.311758, 1.0]], ['2, k, 8', [0.059921, 0.147675, 1.0]], ['2, k, 9', [0.191795, 0.153074, 1.0]], ['2, k, 10', [0.1752, 0.268621, 1.0]], ['2, k, 11', [0.150704, 0.307055, 1.0]], ['2, k, 12', [-0.175172, -0.339463, 1.0]], ['2, k, 13', [-0.232397, -0.704151, 1.0]], ['2, k, 14', [-0.252257, -1.03309, 1.0]], ['2, k, 15', [-0.236697, -1.09302, 1.0]], ['2, k, 16', [-0.0415238, -0.34753, 1.0]], ['2, k, 17', [-0.00681967, -0.681384, 1.0]], ['2, k, 18', [-0.0460432, -1.03127, 1.0]], ['2, k, 19', [-0.0251222, -1.0776, 1.0]], ['2, k, 20', [-0.108663, 0.131165, 1.0]], ['2, k, 21', [-0.393848, 0.330199, 1.0]], ['2, k, 22', [-0.337237, 0.314393, 1.0]], ['2, k, 23', [0.132134, 0.329835, 1.0]], ['2, k, 24', [0.223531, 0.307404, 1.0]]]
[['2, k, 0', [-0.109874, -0.347821, 1.0]], ['2, k, 1', [-0.105005, -0.0741427, 1.0]], ['2, k, 2', [-0.0923172, 0.189664, 1.0]], ['2, k, 3', [-0.0562331, 0.325311, 1.0]], ['2, k, 4', [-0.222674, 0.176073, 1.0]], ['2, k, 5', [-0.38337, 0.178351, 1.0]], ['2, k, 6', [-0.412653, 0.262622, 1.0]], ['2, k, 7', [-0.407963, 0.303558, 1.0]], ['2, k, 8', [0.0590968, 0.146461, 1.0]], ['2, k, 9', [0.191248, 0.150839, 1.0]], ['2, k, 10', [0.1731, 0.264747, 1.0]], ['2, k, 11', [0.148136, 0.300259, 1.0]], ['2, k, 12', [-0.175314, -0.339289, 1.0]], ['2, k, 13', [-0.232602, -0.704329, 1.0]], ['2, k, 14', [-0.251847, -1.03716, 1.0]], ['2, k, 15', [-0.235837, -1.09196, 1.0]], ['2, k, 16', [-0.0416577, -0.347405, 1.0]], ['2, k, 17', [-0.00676815, -0.67988, 1.0]], ['2, k, 18', [-0.0463473, -1.03111, 1.0]], ['2, k, 19', [-0.0224704, -1.07884, 1.0]], ['2, k, 20', [-0.0967001, 0.125123, 1.0]], ['2, k, 21', [-0.399603, 0.319173, 1.0]], ['2, k, 22', [-0.340298, 0.303272, 1.0]], ['2, k, 23', [0.130452, 0.321364, 1.0]], ['2, k, 24', [0.21856, 0.299964, 1.0]]]
[['2, k, 0', [-0.110207, -0.348019, 1.0]], ['2, k, 1', [-0.105843, -0.0740227, 1.0]], ['2, k, 2', [-0.098912, 0.192479, 1.0]], ['2, k, 3', [-0.0581183, 0.326258, 1.0]], ['2, k, 4', [-0.224301, 0.174465, 1.0]], ['2, k, 5', [-0.384687, 0.173824, 1.0]], ['2, k, 6', [-0.420409, 0.254038, 1.0]], ['2, k, 7', [-0.410013, 0.291372, 1.0]], ['2, k, 8', [0.0583466, 0.145686, 1.0]], ['2, k, 9', [0.190215, 0.148546, 1.0]], ['2, k, 10', [0.171063, 0.260335, 1.0]], ['2, k, 11', [0.14616, 0.291955, 1.0]], ['2, k, 12', [-0.175682, -0.339516, 1.0]], ['2, k, 13', [-0.232506, -0.704421, 1.0]], ['2, k, 14', [-0.251457, -1.03999, 1.0]], ['2, k, 15', [-0.236606, -1.09139, 1.0]], ['2, k, 16', [-0.0419133, -0.347574, 1.0]], ['2, k, 17', [-0.00664166, -0.679219, 1.0]], ['2, k, 18', [-0.0457623, -1.02916, 1.0]], ['2, k, 19', [-0.0252414, -1.07455, 1.0]], ['2, k, 20', [-0.100607, 0.126627, 1.0]], ['2, k, 21', [-0.399754, 0.30627, 1.0]], ['2, k, 22', [-0.347446, 0.288559, 1.0]], ['2, k, 23', [0.125357, 0.310975, 1.0]], ['2, k, 24', [0.21676, 0.29221, 1.0]]]
[['2, k, 0', [-0.110344, -0.34736, 1.0]], ['2, k, 1', [-0.109756, -0.0712727, 1.0]], ['2, k, 2', [-0.114164, 0.201361, 1.0]], ['2, k, 3', [-0.0599504, 0.328277, 1.0]], ['2, k, 4', [-0.225485, 0.17478, 1.0]], ['2, k, 5', [-0.384358, 0.165078, 1.0]], ['2, k, 6', [-0.419718, 0.248473, 1.0]], ['2, k, 7', [-0.411958, 0.278932, 1.0]], ['2, k, 8', [0.0554639, 0.150631, 1.0]], ['2, k, 9', [0.185671, 0.137593, 1.0]], ['2, k, 10', [0.168898, 0.254337, 1.0]], ['2, k, 11', [0.144837, 0.28181, 1.0]], ['2, k, 12', [-0.175765, -0.339202, 1.0]], ['2, k, 13', [-0.232608, -0.704099, 1.0]], ['2, k, 14', [-0.252948, -1.04149, 1.0]], ['2, k, 15', [-0.237104, -1.09112, 1.0]], ['2, k, 16', [-0.0421068, -0.346547, 1.0]], ['2, k, 17', [-0.00687306, -0.679294, 1.0]], ['2, k, 18', [-0.0460374, -1.02961, 1.0]], ['2, k, 19', [-0.0283643, -1.07924, 1.0]], ['2, k, 20', [-0.112384, 0.133656, 1.0]], ['2, k, 21', [-0.404142, 0.293273, 1.0]], ['2, k, 22', [-0.352437, 0.270449, 1.0]], ['2, k, 23', [0.120845, 0.303033, 1.0]], ['2, k, 24', [0.216894, 0.281508, 1.0]]]
[['2, k, 0', [-0.110506, -0.347454, 1.0]], ['2, k, 1', [-0.111056, -0.0706747, 1.0]], ['2, k, 2', [-0.115531, 0.202306, 1.0]], ['2, k, 3', [-0.0605523, 0.329133, 1.0]], ['2, k, 4', [-0.225767, 0.174991, 1.0]], ['2, k, 5', [-0.384592, 0.157483, 1.0]], ['2, k, 6', [-0.418349, 0.239691, 1.0]], ['2, k, 7', [-0.412045, 0.265845, 1.0]], ['2, k, 8', [0.0547202, 0.149453, 1.0]], ['2, k, 9', [0.185721, 0.134087, 1.0]], ['2, k, 10', [0.16574, 0.238446, 1.0]], ['2, k, 11', [0.1411, 0.269511, 1.0]], ['2, k, 12', [-0.175986, -0.339184, 1.0]], ['2, k, 13', [-0.232474, -0.704221, 1.0]], ['2, k, 14', [-0.252783, -1.04356, 1.0]], ['2, k, 15', [-0.236456, -1.09108, 1.0]], ['2, k, 16', [-0.0422091, -0.346747, 1.0]], ['2, k, 17', [-0.00692955, -0.67811, 1.0]], ['2, k, 18', [-0.0480291, -1.02886, 1.0]], ['2, k, 19', [-0.0272224, -1.07705, 1.0]], ['2, k, 20', [-0.113992, 0.134649, 1.0]], ['2, k, 21', [-0.400015, 0.279155, 1.0]], ['2, k, 22', [-0.347967, 0.262544, 1.0]], ['2, k, 23', [0.119139, 0.286823, 1.0]], ['2, k, 24', [0.205891, 0.270114, 1.0]]]
[['2, k, 0', [-0.111072, -0.347767, 1.0]], ['2, k, 1', [-0.11028, -0.0718496, 1.0]], ['2, k, 2', [-0.109383, 0.197329, 1.0]], ['2, k, 3', [-0.0611896, 0.329456, 1.0]], ['2, k, 4', [-0.226601, 0.173968, 1.0]], ['2, k, 5', [-0.382379, 0.147134, 1.0]], ['2, k, 6', [-0.411233, 0.22539, 1.0]], ['2, k, 7', [-0.409919, 0.250502, 1.0]], ['2, k, 8', [0.0528251, 0.146865, 1.0]], ['2, k, 9', [0.18598, 0.130065, 1.0]], ['2, k, 10', [0.165469, 0.22778, 1.0]], ['2, k, 11', [0.141342, 0.255348, 1.0]], ['2, k, 12', [-0.176555, -0.339381, 1.0]], ['2, k, 13', [-0.232365, -0.703915, 1.0]], ['2, k, 14', [-0.252996, -1.04336, 1.0]], ['2, k, 15', [-0.237109, -1.09117, 1.0]], ['2, k, 16', [-0.0427426, -0.347187, 1.0]], ['2, k, 17', [-0.00702915, -0.678137, 1.0]], ['2, k, 18', [-0.0471405, -1.02928, 1.0]], ['2, k, 19', [-0.0285685, -1.07643, 1.0]], ['2, k, 20', [-0.110035, 0.131144, 1.0]], ['2, k, 21', [-0.401428, 0.263289, 1.0]], ['2, k, 22', [-0.336164, 0.251093, 1.0]], ['2, k, 23', [0.124668, 0.272315, 1.0]], ['2, k, 24', [0.206839, 0.255081, 1.0]]]
[['2, k, 0', [-0.111238, -0.347481, 1.0]], ['2, k, 1', [-0.105534, -0.0766009, 1.0]], ['2, k, 2', [-0.0893914, 0.178158, 1.0]], ['2, k, 3', [-0.0618148, 0.329975, 1.0]], ['2, k, 4', [-0.226561, 0.173884, 1.0]], ['2, k, 5', [-0.382734, 0.137629, 1.0]], ['2, k, 6', [-0.412832, 0.207959, 1.0]], ['2, k, 7', [-0.41204, 0.232781, 1.0]], ['2, k, 8', [0.0534372, 0.147339, 1.0]], ['2, k, 9', [0.183124, 0.122757, 1.0]], ['2, k, 10', [0.166524, 0.207167, 1.0]], ['2, k, 11', [0.144765, 0.238934, 1.0]], ['2, k, 12', [-0.176713, -0.339264, 1.0]], ['2, k, 13', [-0.232428, -0.706056, 1.0]], ['2, k, 14', [-0.253106, -1.04339, 1.0]], ['2, k, 15', [-0.238925, -1.09516, 1.0]], ['2, k, 16', [-0.0428895, -0.34674, 1.0]], ['2, k, 17', [-0.00718038, -0.67913, 1.0]], ['2, k, 18', [-0.0472005, -1.02972, 1.0]], ['2, k, 19', [-0.0295162, -1.07639, 1.0]], ['2, k, 20', [-0.0944653, 0.116129, 1.0]], ['2, k, 21', [-0.404436, 0.244413, 1.0]], ['2, k, 22', [-0.339237, 0.232283, 1.0]], ['2, k, 23', [0.122794, 0.251967, 1.0]], ['2, k, 24', [0.209772, 0.238505, 1.0]]]
[['2, k, 0', [-0.111268, -0.349165, 1.0]], ['2, k, 1', [-0.101308, -0.0805196, 1.0]], ['2, k, 2', [-0.0845866, 0.176434, 1.0]], ['2, k, 3', [-0.0622776, 0.33054, 1.0]], ['2, k, 4', [-0.225441, 0.164984, 1.0]], ['2, k, 5', [-0.41107, 0.107406, 1.0]], ['2, k, 6', [-0.432929, 0.164033, 1.0]], ['2, k, 7', [-0.412013, 0.213295, 1.0]], ['2, k, 8', [0.0556474, 0.148472, 1.0]], ['2, k, 9', [0.183013, 0.11122, 1.0]], ['2, k, 10', [0.16197, 0.193254, 1.0]], ['2, k, 11', [0.139663, 0.221053, 1.0]], ['2, k, 12', [-0.176683, -0.340792, 1.0]], ['2, k, 13', [-0.232795, -0.70805, 1.0]], ['2, k, 14', [-0.253448, -1.04277, 1.0]], ['2, k, 15', [-0.239422, -1.09443, 1.0]], ['2, k, 16', [-0.0430034, -0.348555, 1.0]], ['2, k, 17', [-0.00737389, -0.679469, 1.0]], ['2, k, 18', [-0.045947, -1.02838, 1.0]], ['2, k, 19', [-0.0265598, -1.07764, 1.0]], ['2, k, 20', [-0.0891867, 0.113438, 1.0]], ['2, k, 21', [-0.391747, 0.225895, 1.0]], ['2, k, 22', [-0.344831, 0.208643, 1.0]], ['2, k, 23', [0.110351, 0.234116, 1.0]], ['2, k, 24', [0.199293, 0.218964, 1.0]]]
[['2, k, 0', [-0.111029, -0.360838, 1.0]], ['2, k, 1', [-0.100093, -0.0853826, 1.0]], ['2, k, 2', [-0.0844511, 0.176139, 1.0]], ['2, k, 3', [-0.0631771, 0.331369, 1.0]], ['2, k, 4', [-0.22294, 0.142828, 1.0]], ['2, k, 5', [-0.409177, 0.099399, 1.0]], ['2, k, 6', [-0.420912, 0.15597, 1.0]], ['2, k, 7', [-0.415047, 0.190669, 1.0]], ['2, k, 8', [0.0564945, 0.141395, 1.0]], ['2, k, 9', [0.178925, 0.0988127, 1.0]], ['2, k, 10', [0.161911, 0.171029, 1.0]], ['2, k, 11', [0.136596, 0.198414, 1.0]], ['2, k, 12', [-0.176546, -0.351921, 1.0]], ['2, k, 13', [-0.233404, -0.71115, 1.0]], ['2, k, 14', [-0.253177, -1.04178, 1.0]], ['2, k, 15', [-0.237558, -1.08762, 1.0]], ['2, k, 16', [-0.0426932, -0.360619, 1.0]], ['2, k, 17', [-0.00674638, -0.682308, 1.0]], ['2, k, 18', [-0.0474562, -1.02412, 1.0]], ['2, k, 19', [-0.026047, -1.07507, 1.0]], ['2, k, 20', [-0.0888532, 0.112468, 1.0]], ['2, k, 21', [-0.399725, 0.201627, 1.0]], ['2, k, 22', [-0.349181, 0.185768, 1.0]], ['2, k, 23', [0.114716, 0.211508, 1.0]], ['2, k, 24', [0.200742, 0.197065, 1.0]]]
[['2, k, 0', [-0.112267, -0.372616, 1.0]], ['2, k, 1', [-0.100672, -0.0923368, 1.0]], ['2, k, 2', [-0.0851273, 0.175493, 1.0]], ['2, k, 3', [-0.0641455, 0.330705, 1.0]], ['2, k, 4', [-0.220801, 0.133789, 1.0]], ['2, k, 5', [-0.409187, 0.0866567, 1.0]], ['2, k, 6', [-0.438072, 0.125932, 1.0]], ['2, k, 7', [-0.418222, 0.165666, 1.0]], ['2, k, 8', [0.0513217, 0.111486, 1.0]], ['2, k, 9', [0.201258, 0.0477591, 1.0]], ['2, k, 10', [0.164626, 0.146179, 1.0]], ['2, k, 11', [0.136387, 0.173229, 1.0]], ['2, k, 12', [-0.177663, -0.362927, 1.0]], ['2, k, 13', [-0.234177, -0.713527, 1.0]], ['2, k, 14', [-0.24227, -1.03787, 1.0]], ['2, k, 15', [-0.237856, -1.08736, 1.0]], ['2, k, 16', [-0.0440426, -0.372945, 1.0]], ['2, k, 17', [-0.00594347, -0.686419, 1.0]], ['2, k, 18', [-0.0474377, -1.02417, 1.0]], ['2, k, 19', [-0.0269099, -1.07435, 1.0]], ['2, k, 20', [-0.089564, 0.110707, 1.0]], ['2, k, 21', [-0.398552, 0.176937, 1.0]], ['2, k, 22', [-0.356508, 0.155902, 1.0]], ['2, k, 23', [0.106112, 0.187448, 1.0]], ['2, k, 24', [0.199813, 0.170889, 1.0]]]
[['2, k, 0', [-0.113341, -0.379967, 1.0]], ['2, k, 1', [-0.10883, -0.0974423, 1.0]], ['2, k, 2', [-0.112711, 0.177517, 1.0]], ['2, k, 3', [-0.066131, 0.325149, 1.0]], ['2, k, 4', [-0.221212, 0.128587, 1.0]], ['2, k, 5', [-0.400123, 0.0642905, 1.0]], ['2, k, 6', [-0.433674, 0.114006, 1.0]], ['2, k, 7', [-0.421842, 0.139719, 1.0]], ['2, k, 8', [0.0503969, 0.110051, 1.0]], ['2, k, 9', [0.200153, 0.0391911, 1.0]], ['2, k, 10', [0.172356, 0.118329, 1.0]], ['2, k, 11', [0.131616, 0.146311, 1.0]], ['2, k, 12', [-0.179323, -0.371039, 1.0]], ['2, k, 13', [-0.233562, -0.719521, 1.0]], ['2, k, 14', [-0.24577, -1.03928, 1.0]], ['2, k, 15', [-0.237968, -1.08842, 1.0]], ['2, k, 16', [-0.0445681, -0.379456, 1.0]], ['2, k, 17', [-0.00580504, -0.687569, 1.0]], ['2, k, 18', [-0.0471522, -1.02415, 1.0]], ['2, k, 19', [-0.026006, -1.07507, 1.0]], ['2, k, 20', [-0.1101, 0.10931, 1.0]], ['2, k, 21', [-0.410477, 0.146717, 1.0]], ['2, k, 22', [-0.362598, 0.124831, 1.0]], ['2, k, 23', [0.0878325, 0.156087, 1.0]], ['2, k, 24', [0.191337, 0.144511, 1.0]]]
[['2, k, 0', [-0.113599, -0.380188, 1.0]], ['2, k, 1', [-0.11167, -0.0920675, 1.0]], ['2, k, 2', [-0.116348, 0.203628, 1.0]], ['2, k, 3', [-0.0663348, 0.324521, 1.0]], ['2, k, 4', [-0.223069, 0.132418, 1.0]], ['2, k, 5', [-0.406365, 0.0465803, 1.0]], ['2, k, 6', [-0.428245, 0.0962671, 1.0]], ['2, k, 7', [-0.421544, 0.111478, 1.0]], ['2, k, 8', [0.0482164, 0.111252, 1.0]], ['2, k, 9', [0.178252, 0.0323312, 1.0]], ['2, k, 10', [0.148367, 0.0861277, 1.0]], ['2, k, 11', [0.12586, 0.113731, 1.0]], ['2, k, 12', [-0.179467, -0.371264, 1.0]], ['2, k, 13', [-0.23359, -0.721572, 1.0]], ['2, k, 14', [-0.247693, -1.04083, 1.0]], ['2, k, 15', [-0.23671, -1.08963, 1.0]], ['2, k, 16', [-0.0450334, -0.379608, 1.0]], ['2, k, 17', [-0.00560883, -0.688514, 1.0]], ['2, k, 18', [-0.047356, -1.02358, 1.0]], ['2, k, 19', [-0.0265734, -1.07416, 1.0]], ['2, k, 20', [-0.114983, 0.12917, 1.0]], ['2, k, 21', [-0.410949, 0.117948, 1.0]], ['2, k, 22', [-0.360935, 0.098612, 1.0]], ['2, k, 23', [0.0903528, 0.121392, 1.0]], ['2, k, 24', [0.180893, 0.111265, 1.0]]]
