[['2, k, 0', [-0.1777173, -0.1340688, 1.0]], ['2, k, 1', [-0.1765359, 0.1136596, 1.0]], ['2, k, 2', [-0.1749024, 0.355791, 1.0]], ['2, k, 3', [-0.1767007, 0.4864761, 1.0]], ['2, k, 4', [-0.321398, 0.2474707, 1.0]], ['2, k, 5', [-0.3863392, 0.01240235, 1.0]], ['2, k, 6', [-0.3759965, -0.1787159, 1.0]], ['2, k, 7', [-0.370891, -0.2038523, 1.0]], ['2, k, 8', [-0.02650147, 0.2508167, 1.0]], ['2, k, 9', [0.03787357, -0.01002361, 1.0]], ['2, k, 10', [0.08131265, -0.1993467, 1.0]], ['2, k, 11', [0.08946463, -0.2394611, 1.0]], ['2, k, 12', [-0.2447285, -0.1330504, 1.0]], ['2, k, 13', [-0.2668662, -0.269419, 1.0]], ['2, k, 14', [-0.2524258, -0.604427, 1.0]], ['2, k, 15', [-0.2480166, -0.6636724, 1.0]], ['2, k, 16', [-0.1068401, -0.1322345, 1.0]], ['2, k, 17', [0.01848437, -0.2663359, 1.0]], ['2, k, 18', [0.01248093, -0.6032802, 1.0]], ['2, k, 19', [0.02398022, -0.6637233, 1.0]], ['2, k, 20', [-0.175416, 0.2960209, 1.0]], ['2, k, 21', [-0.3628424, -0.2688841, 1.0]], ['2, k, 22', [-0.341314, -0.1944809, 1.0]], ['2, k, 23', [0.1010402, -0.306027, 1.0]], ['2, k, 24', [0.1151065, -0.254141, 1.0]]]
[['2, k, 0', [-0.174398, -0.1261933, 1.0]], ['2, k, 1', [-0.181118, 0.1218625, 1.0]], ['2, k, 2', [-0.1874512, 0.3644827, 1.0]], ['2, k, 3', [-0.1787322, 0.4936059, 1.0]], ['2, k, 4', [-0.3280043, 0.2524782, 1.0]], ['2, k, 5', [-0.3916621, 0.04028545, 1.0]], ['2, k, 6', [-0.3442586, -0.1273659, 1.0]], ['2, k, 7', [-0.3148385, -0.1677201, 1.0]], ['2, k, 8', [-0.0281456, 0.2569121, 1.0]], ['2, k, 9', [0.06073872, 0.04796554, 1.0]], ['2, k, 10', [0.1289026, -0.07766905, 1.0]], ['2, k, 11', [0.1384274, -0.1198892, 1.0]], ['2, k, 12', [-0.2412232, -0.1263758, 1.0]], ['2, k, 13', [-0.2700357, -0.2608566, 1.0]], ['2, k, 14', [-0.2524603, -0.6037751, 1.0]], ['2, k, 15', [-0.2491818, -0.6646941, 1.0]], ['2, k, 16', [-0.1038215, -0.1234838, 1.0]], ['2, k, 17', [0.0192405, -0.2665215, 1.0]], ['2, k, 18', [0.01264796, -0.6026877, 1.0]], ['2, k, 19', [0.0240324, -0.6649774, 1.0]], ['2, k, 20', [-0.1859399, 0.3045425, 1.0]], ['2, k, 21', [-0.2924947, -0.2102852, 1.0]], ['2, k, 22', [-0.276263, -0.1679065, 1.0]], ['2, k, 23', [0.1718848, -0.1755738, 1.0]], ['2, k, 24', [0.1038909, -0.1275053, 1.0]]]
[['2, k, 0', [-0.1744433, -0.1261798, 1.0]], ['2, k, 1', [-0.1811354, 0.1220158, 1.0]], ['2, k, 2', [-0.1872588, 0.3648975, 1.0]], ['2, k, 3', [-0.1787163, 0.4934432, 1.0]], ['2, k, 4', [-0.3281345, 0.2520858, 1.0]], ['2, k, 5', [-0.391852, 0.04052533, 1.0]], ['2, k, 6', [-0.3443127, -0.1274205, 1.0]], ['2, k, 7', [-0.3144482, -0.1691968, 1.0]], ['2, k, 8', [-0.02877652, 0.2592968, 1.0]], ['2, k, 9', [0.06428444, 0.08576175, 1.0]], ['2, k, 10', [0.1333915, -0.05500553, 1.0]], ['2, k, 11', [0.1477371, -0.08028723, 1.0]], ['2, k, 12', [-0.2412492, -0.1263932, 1.0]], ['2, k, 13', [-0.270046, -0.2608816, 1.0]], ['2, k, 14', [-0.2525434, -0.6036652, 1.0]], ['2, k, 15', [-0.2490718, -0.6647995, 1.0]], ['2, k, 16', [-0.1038928, -0.1233957, 1.0]], ['2, k, 17', [0.01942993, -0.2665156, 1.0]], ['2, k, 18', [0.01302135, -0.6038513, 1.0]], ['2, k, 19', [0.02474274, -0.6671592, 1.0]], ['2, k, 20', [-0.1858236, 0.3048942, 1.0]], ['2, k, 21', [-0.2921531, -0.210077, 1.0]], ['2, k, 22', [-0.2828703, -0.1595389, 1.0]], ['2, k, 23', [0.1807509, -0.1394166, 1.0]], ['2, k, 24', [0.1144499, -0.08382665, 1.0]]]
[['2, k, 0', [-0.173692, -0.1257811, 1.0]], ['2, k, 1', [-0.1803568, 0.1226266, 1.0]], ['2, k, 2', [-0.1865169, 0.3656913, 1.0]], ['2, k, 3', [-0.1788619, 0.4928169, 1.0]], ['2, k, 4', [-0.3274307, 0.2523123, 1.0]], ['2, k, 5', [-0.3923754, 0.04125923, 1.0]], ['2, k, 6', [-0.3440496, -0.1277049, 1.0]], ['2, k, 7', [-0.3154294, -0.1707095, 1.0]], ['2, k, 8', [-0.03352305, 0.265027, 1.0]], ['2, k, 9', [0.06275321, 0.1010248, 1.0]], ['2, k, 10', [0.1392993, 0.03119288, 1.0]], ['2, k, 11', [0.1467046, -0.01352709, 1.0]], ['2, k, 12', [-0.2408853, -0.1263449, 1.0]], ['2, k, 13', [-0.2701009, -0.2611812, 1.0]], ['2, k, 14', [-0.2525721, -0.6037725, 1.0]], ['2, k, 15', [-0.2488952, -0.6642721, 1.0]], ['2, k, 16', [-0.1025975, -0.1223404, 1.0]], ['2, k, 17', [0.01948375, -0.2665218, 1.0]], ['2, k, 18', [0.01310427, -0.6029904, 1.0]], ['2, k, 19', [0.02520233, -0.666091, 1.0]], ['2, k, 20', [-0.185073, 0.3056593, 1.0]], ['2, k, 21', [-0.2951702, -0.2115169, 1.0]], ['2, k, 22', [-0.2795259, -0.1649289, 1.0]], ['2, k, 23', [0.1607348, -0.06226419, 1.0]], ['2, k, 24', [0.1239145, -0.01974104, 1.0]]]
[['2, k, 0', [-0.1739434, -0.1257086, 1.0]], ['2, k, 1', [-0.1804522, 0.1226975, 1.0]], ['2, k, 2', [-0.1865193, 0.3657685, 1.0]], ['2, k, 3', [-0.1788081, 0.4929651, 1.0]], ['2, k, 4', [-0.3275654, 0.2522625, 1.0]], ['2, k, 5', [-0.3923596, 0.04119265, 1.0]], ['2, k, 6', [-0.3441357, -0.1277334, 1.0]], ['2, k, 7', [-0.3145244, -0.1679701, 1.0]], ['2, k, 8', [-0.0346145, 0.2657419, 1.0]], ['2, k, 9', [0.07117752, 0.1408346, 1.0]], ['2, k, 10', [0.1382136, 0.07667306, 1.0]], ['2, k, 11', [0.1525115, 0.04025244, 1.0]], ['2, k, 12', [-0.241142, -0.1263081, 1.0]], ['2, k, 13', [-0.2701573, -0.2611108, 1.0]], ['2, k, 14', [-0.2524446, -0.6045462, 1.0]], ['2, k, 15', [-0.2488546, -0.6643322, 1.0]], ['2, k, 16', [-0.102857, -0.1222363, 1.0]], ['2, k, 17', [0.02008345, -0.2658474, 1.0]], ['2, k, 18', [0.0131877, -0.6022905, 1.0]], ['2, k, 19', [0.02792337, -0.6644944, 1.0]], ['2, k, 20', [-0.1850983, 0.3057345, 1.0]], ['2, k, 21', [-0.2993466, -0.2088734, 1.0]], ['2, k, 22', [-0.2754548, -0.169587, 1.0]], ['2, k, 23', [0.181954, -0.009312206, 1.0]], ['2, k, 24', [0.1248129, 0.03186227, 1.0]]]
[['2, k, 0', [-0.1742597, -0.1255715, 1.0]], ['2, k, 1', [-0.1808881, 0.1228675, 1.0]], ['2, k, 2', [-0.1870434, 0.3659517, 1.0]], ['2, k, 3', [-0.1786396, 0.493295, 1.0]], ['2, k, 4', [-0.3274313, 0.252268, 1.0]], ['2, k, 5', [-0.3922904, 0.04110058, 1.0]], ['2, k, 6', [-0.3441669, -0.1277387, 1.0]], ['2, k, 7', [-0.315632, -0.1709914, 1.0]], ['2, k, 8', [-0.03733317, 0.2680786, 1.0]], ['2, k, 9', [0.07062116, 0.1692621, 1.0]], ['2, k, 10', [0.1383982, 0.1209487, 1.0]], ['2, k, 11', [0.1530865, 0.1093875, 1.0]], ['2, k, 12', [-0.2414789, -0.1262314, 1.0]], ['2, k, 13', [-0.2701656, -0.2611137, 1.0]], ['2, k, 14', [-0.252458, -0.6045194, 1.0]], ['2, k, 15', [-0.249083, -0.6641273, 1.0]], ['2, k, 16', [-0.1031586, -0.122046, 1.0]], ['2, k, 17', [0.02079353, -0.2650284, 1.0]], ['2, k, 18', [0.01344752, -0.6016257, 1.0]], ['2, k, 19', [0.026607, -0.6629867, 1.0]], ['2, k, 20', [-0.1856157, 0.3059229, 1.0]], ['2, k, 21', [-0.2923478, -0.2101717, 1.0]], ['2, k, 22', [-0.2797748, -0.1592854, 1.0]], ['2, k, 23', [0.1929431, 0.0682959, 1.0]], ['2, k, 24', [0.1251789, 0.09825229, 1.0]]]
[['2, k, 0', [-0.1744433, -0.1254812, 1.0]], ['2, k, 1', [-0.1811905, 0.1229713, 1.0]], ['2, k, 2', [-0.1874919, 0.3660501, 1.0]], ['2, k, 3', [-0.1784103, 0.4929265, 1.0]], ['2, k, 4', [-0.3271485, 0.2523727, 1.0]], ['2, k, 5', [-0.3919319, 0.04114098, 1.0]], ['2, k, 6', [-0.3442225, -0.1277009, 1.0]], ['2, k, 7', [-0.3157788, -0.170161, 1.0]], ['2, k, 8', [-0.03905755, 0.2691763, 1.0]], ['2, k, 9', [0.08025032, 0.2014504, 1.0]], ['2, k, 10', [0.1310334, 0.197265, 1.0]], ['2, k, 11', [0.1497107, 0.1792281, 1.0]], ['2, k, 12', [-0.2416984, -0.1261726, 1.0]], ['2, k, 13', [-0.2702734, -0.260875, 1.0]], ['2, k, 14', [-0.2526367, -0.6045028, 1.0]], ['2, k, 15', [-0.249012, -0.6636548, 1.0]], ['2, k, 16', [-0.103325, -0.1219276, 1.0]], ['2, k, 17', [0.02131796, -0.2648914, 1.0]], ['2, k, 18', [0.01364899, -0.6005464, 1.0]], ['2, k, 19', [0.02388285, -0.662223, 1.0]], ['2, k, 20', [-0.1860361, 0.3060297, 1.0]], ['2, k, 21', [-0.2962957, -0.2078665, 1.0]], ['2, k, 22', [-0.2814824, -0.1565564, 1.0]], ['2, k, 23', [0.1734676, 0.1648956, 1.0]], ['2, k, 24', [0.132547, 0.1713575, 1.0]]]
[['2, k, 0', [-0.1748383, -0.1253236, 1.0]], ['2, k, 1', [-0.1814386, 0.1229882, 1.0]], ['2, k, 2', [-0.1876374, 0.3658975, 1.0]], ['2, k, 3', [-0.1780509, 0.4922036, 1.0]], ['2, k, 4', [-0.3264629, 0.2530243, 1.0]], ['2, k, 5', [-0.3919052, 0.04121167, 1.0]], ['2, k, 6', [-0.3443688, -0.1276584, 1.0]], ['2, k, 7', [-0.3138702, -0.1694057, 1.0]], ['2, k, 8', [-0.04137893, 0.2712334, 1.0]], ['2, k, 9', [0.07764336, 0.2500737, 1.0]], ['2, k, 10', [0.130693, 0.2517519, 1.0]], ['2, k, 11', [0.1490457, 0.2399294, 1.0]], ['2, k, 12', [-0.2420945, -0.1260538, 1.0]], ['2, k, 13', [-0.2703231, -0.2607447, 1.0]], ['2, k, 14', [-0.2521659, -0.6059029, 1.0]], ['2, k, 15', [-0.248688, -0.6652696, 1.0]], ['2, k, 16', [-0.1037487, -0.1217252, 1.0]], ['2, k, 17', [0.02171005, -0.2643156, 1.0]], ['2, k, 18', [0.01364768, -0.6006087, 1.0]], ['2, k, 19', [0.02452556, -0.6626588, 1.0]], ['2, k, 20', [-0.186217, 0.3059301, 1.0]], ['2, k, 21', [-0.2859756, -0.2092845, 1.0]], ['2, k, 22', [-0.2824759, -0.157076, 1.0]], ['2, k, 23', [0.1809965, 0.2298384, 1.0]], ['2, k, 24', [0.1267791, 0.2416942, 1.0]]]
[['2, k, 0', [-0.1752395, -0.1248824, 1.0]], ['2, k, 1', [-0.1817748, 0.1235569, 1.0]], ['2, k, 2', [-0.1878147, 0.366585, 1.0]], ['2, k, 3', [-0.1777718, 0.4924228, 1.0]], ['2, k, 4', [-0.3262093, 0.2543406, 1.0]], ['2, k, 5', [-0.3920766, 0.04177983, 1.0]], ['2, k, 6', [-0.3444211, -0.1277492, 1.0]], ['2, k, 7', [-0.3168817, -0.1687688, 1.0]], ['2, k, 8', [-0.04189975, 0.2715534, 1.0]], ['2, k, 9', [0.0836661, 0.2711809, 1.0]], ['2, k, 10', [0.1294369, 0.2880596, 1.0]], ['2, k, 11', [0.1617015, 0.2969619, 1.0]], ['2, k, 12', [-0.2425389, -0.1256097, 1.0]], ['2, k, 13', [-0.2704859, -0.2603947, 1.0]], ['2, k, 14', [-0.2524442, -0.6061143, 1.0]], ['2, k, 15', [-0.2486368, -0.6655902, 1.0]], ['2, k, 16', [-0.1042269, -0.1211663, 1.0]], ['2, k, 17', [0.02212217, -0.2640708, 1.0]], ['2, k, 18', [0.01374624, -0.6009199, 1.0]], ['2, k, 19', [0.02479079, -0.6637486, 1.0]], ['2, k, 20', [-0.186441, 0.3065915, 1.0]], ['2, k, 21', [-0.2954623, -0.2070239, 1.0]], ['2, k, 22', [-0.2799912, -0.1611537, 1.0]], ['2, k, 23', [0.1990315, 0.2908833, 1.0]], ['2, k, 24', [0.1262308, 0.3003716, 1.0]]]
[['2, k, 0', [-0.1754074, -0.1247009, 1.0]], ['2, k, 1', [-0.1821948, 0.1237219, 1.0]], ['2, k, 2', [-0.1886645, 0.3666762, 1.0]], ['2, k, 3', [-0.1773545, 0.4921762, 1.0]], ['2, k, 4', [-0.3247605, 0.2544376, 1.0]], ['2, k, 5', [-0.3918522, 0.04245824, 1.0]], ['2, k, 6', [-0.3445395, -0.1276783, 1.0]], ['2, k, 7', [-0.3152644, -0.1703169, 1.0]], ['2, k, 8', [-0.04305117, 0.2746094, 1.0]], ['2, k, 9', [0.07154927, 0.3213936, 1.0]], ['2, k, 10', [0.1361772, 0.3508969, 1.0]], ['2, k, 11', [0.1544681, 0.3619686, 1.0]], ['2, k, 12', [-0.2427588, -0.1254402, 1.0]], ['2, k, 13', [-0.2706378, -0.26044, 1.0]], ['2, k, 14', [-0.2529954, -0.6041507, 1.0]], ['2, k, 15', [-0.2487228, -0.6645065, 1.0]], ['2, k, 16', [-0.1046513, -0.1206153, 1.0]], ['2, k, 17', [0.02238744, -0.2636994, 1.0]], ['2, k, 18', [0.0137628, -0.6011439, 1.0]], ['2, k, 19', [0.02479129, -0.6642969, 1.0]], ['2, k, 20', [-0.1871753, 0.306712, 1.0]], ['2, k, 21', [-0.2919324, -0.2106325, 1.0]], ['2, k, 22', [-0.2816104, -0.1582266, 1.0]], ['2, k, 23', [0.1898538, 0.3654993, 1.0]], ['2, k, 24', [0.1214701, 0.3663592, 1.0]]]
[['2, k, 0', [-0.1747729, -0.1244241, 1.0]], ['2, k, 1', [-0.1821933, 0.1237488, 1.0]], ['2, k, 2', [-0.1890242, 0.366567, 1.0]], ['2, k, 3', [-0.1770777, 0.4910153, 1.0]], ['2, k, 4', [-0.3234221, 0.2540621, 1.0]], ['2, k, 5', [-0.3901083, 0.04189802, 1.0]], ['2, k, 6', [-0.3445374, -0.1276686, 1.0]], ['2, k, 7', [-0.314567, -0.1700305, 1.0]], ['2, k, 8', [-0.04318278, 0.2770295, 1.0]], ['2, k, 9', [0.07062992, 0.3429575, 1.0]], ['2, k, 10', [0.1235, 0.4060995, 1.0]], ['2, k, 11', [0.146177, 0.4253189, 1.0]], ['2, k, 12', [-0.2416211, -0.1255222, 1.0]], ['2, k, 13', [-0.2707447, -0.2603793, 1.0]], ['2, k, 14', [-0.2531448, -0.6038551, 1.0]], ['2, k, 15', [-0.2491439, -0.6644183, 1.0]], ['2, k, 16', [-0.1040462, -0.1201362, 1.0]], ['2, k, 17', [0.02248683, -0.2633289, 1.0]], ['2, k, 18', [0.01374142, -0.6011342, 1.0]], ['2, k, 19', [0.02498177, -0.6646893, 1.0]], ['2, k, 20', [-0.1874021, 0.3066497, 1.0]], ['2, k, 21', [-0.294513, -0.2108277, 1.0]], ['2, k, 22', [-0.2793656, -0.1629494, 1.0]], ['2, k, 23', [0.1818532, 0.4342439, 1.0]], ['2, k, 24', [0.1189558, 0.4334331, 1.0]]]
[['2, k, 0', [-0.1747774, -0.1239991, 1.0]], ['2, k, 1', [-0.1820485, 0.1238982, 1.0]], ['2, k, 2', [-0.1885242, 0.3664531, 1.0]], ['2, k, 3', [-0.1765392, 0.4914267, 1.0]], ['2, k, 4', [-0.321898, 0.2543938, 1.0]], ['2, k, 5', [-0.3888058, 0.04213728, 1.0]], ['2, k, 6', [-0.3444169, -0.1274464, 1.0]], ['2, k, 7', [-0.3156877, -0.1707812, 1.0]], ['2, k, 8', [-0.04303225, 0.2791823, 1.0]], ['2, k, 9', [0.06363, 0.3684129, 1.0]], ['2, k, 10', [0.1272461, 0.4502468, 1.0]], ['2, k, 11', [0.143915, 0.4823296, 1.0]], ['2, k, 12', [-0.2416278, -0.1250792, 1.0]], ['2, k, 13', [-0.2709788, -0.2598304, 1.0]], ['2, k, 14', [-0.2528784, -0.6034397, 1.0]], ['2, k, 15', [-0.2489755, -0.6644634, 1.0]], ['2, k, 16', [-0.1040544, -0.1194833, 1.0]], ['2, k, 17', [0.02255697, -0.2627074, 1.0]], ['2, k, 18', [0.0138819, -0.6004306, 1.0]], ['2, k, 19', [0.02463633, -0.6641867, 1.0]], ['2, k, 20', [-0.1870241, 0.3066242, 1.0]], ['2, k, 21', [-0.2971394, -0.2103086, 1.0]], ['2, k, 22', [-0.2792714, -0.1646738, 1.0]], ['2, k, 23', [0.1787054, 0.4955695, 1.0]], ['2, k, 24', [0.1122609, 0.4871489, 1.0]]]
[['2, k, 0', [-0.174513, -0.123487, 1.0]], ['2, k, 1', [-0.1819864, 0.1239787, 1.0]], ['2, k, 2', [-0.1885103, 0.3664015, 1.0]], ['2, k, 3', [-0.1750727, 0.4899937, 1.0]], ['2, k, 4', [-0.3209802, 0.2546019, 1.0]], ['2, k, 5', [-0.388842, 0.04323335, 1.0]], ['2, k, 6', [-0.3440855, -0.12723, 1.0]], ['2, k, 7', [-0.3149957, -0.1696207, 1.0]], ['2, k, 8', [-0.04287361, 0.2801901, 1.0]], ['2, k, 9', [0.06173981, 0.3895164, 1.0]], ['2, k, 10', [0.1179974, 0.4839021, 1.0]], ['2, k, 11', [0.1315722, 0.531875, 1.0]], ['2, k, 12', [-0.2414311, -0.1247093, 1.0]], ['2, k, 13', [-0.2711233, -0.2595851, 1.0]], ['2, k, 14', [-0.2530636, -0.6033034, 1.0]], ['2, k, 15', [-0.248752, -0.6647313, 1.0]], ['2, k, 16', [-0.1036917, -0.118853, 1.0]], ['2, k, 17', [0.02265616, -0.2622955, 1.0]], ['2, k, 18', [0.01380545, -0.5998347, 1.0]], ['2, k, 19', [0.02344333, -0.6630982, 1.0]], ['2, k, 20', [-0.1870082, 0.3066086, 1.0]], ['2, k, 21', [-0.2914712, -0.209699, 1.0]], ['2, k, 22', [-0.2812638, -0.1630288, 1.0]], ['2, k, 23', [0.1393447, 0.5653177, 1.0]], ['2, k, 24', [0.09011402, 0.5269469, 1.0]]]
[['2, k, 0', [-0.1739538, -0.1217408, 1.0]], ['2, k, 1', [-0.1819169, 0.125209, 1.0]], ['2, k, 2', [-0.1887989, 0.3672023, 1.0]], ['2, k, 3', [-0.1749706, 0.4900696, 1.0]], ['2, k, 4', [-0.3207475, 0.2557383, 1.0]], ['2, k, 5', [-0.3887365, 0.04511629, 1.0]], ['2, k, 6', [-0.3440168, -0.1272621, 1.0]], ['2, k, 7', [-0.3148184, -0.1688339, 1.0]], ['2, k, 8', [-0.03986971, 0.2865918, 1.0]], ['2, k, 9', [0.05739642, 0.4117595, 1.0]], ['2, k, 10', [0.1183134, 0.5394548, 1.0]], ['2, k, 11', [0.1272396, 0.583903, 1.0]], ['2, k, 12', [-0.2408923, -0.1231486, 1.0]], ['2, k, 13', [-0.2711706, -0.2595378, 1.0]], ['2, k, 14', [-0.2524923, -0.6008763, 1.0]], ['2, k, 15', [-0.248713, -0.6644684, 1.0]], ['2, k, 16', [-0.1031604, -0.1171629, 1.0]], ['2, k, 17', [0.02265201, -0.2622824, 1.0]], ['2, k, 18', [0.01393871, -0.5994867, 1.0]], ['2, k, 19', [0.02335235, -0.6631224, 1.0]], ['2, k, 20', [-0.1872186, 0.3074869, 1.0]], ['2, k, 21', [-0.2919423, -0.2121647, 1.0]], ['2, k, 22', [-0.2832773, -0.1575669, 1.0]], ['2, k, 23', [0.1416981, 0.6206443, 1.0]], ['2, k, 24', [0.0861509, 0.575354, 1.0]]]
[['2, k, 0', [-0.1737454, -0.1210176, 1.0]], ['2, k, 1', [-0.1818233, 0.1255388, 1.0]], ['2, k, 2', [-0.1887989, 0.3672391, 1.0]], ['2, k, 3', [-0.1744119, 0.4896782, 1.0]], ['2, k, 4', [-0.3190618, 0.2565169, 1.0]], ['2, k, 5', [-0.3883768, 0.04546344, 1.0]], ['2, k, 6', [-0.3440341, -0.1272876, 1.0]], ['2, k, 7', [-0.3138771, -0.1711808, 1.0]], ['2, k, 8', [-0.03980188, 0.2920761, 1.0]], ['2, k, 9', [0.05313087, 0.4229927, 1.0]], ['2, k, 10', [0.1003963, 0.557593, 1.0]], ['2, k, 11', [0.1200983, 0.6251554, 1.0]], ['2, k, 12', [-0.240635, -0.122506, 1.0]], ['2, k, 13', [-0.2712073, -0.2594054, 1.0]], ['2, k, 14', [-0.2523206, -0.6003459, 1.0]], ['2, k, 15', [-0.2487335, -0.6646674, 1.0]], ['2, k, 16', [-0.1030087, -0.1164443, 1.0]], ['2, k, 17', [0.02271717, -0.2622263, 1.0]], ['2, k, 18', [0.01417822, -0.5999316, 1.0]], ['2, k, 19', [0.02397054, -0.6626926, 1.0]], ['2, k, 20', [-0.1871995, 0.3075834, 1.0]], ['2, k, 21', [-0.2922933, -0.2101357, 1.0]], ['2, k, 22', [-0.2797056, -0.1623791, 1.0]], ['2, k, 23', [0.1305436, 0.6649655, 1.0]], ['2, k, 24', [0.07600836, 0.6160453, 1.0]]]
[['2, k, 0', [-0.1719567, -0.1182411, 1.0]], ['2, k, 1', [-0.1810291, 0.1268497, 1.0]], ['2, k, 2', [-0.1886548, 0.3675212, 1.0]], ['2, k, 3', [-0.1739534, 0.4899795, 1.0]], ['2, k, 4', [-0.3180544, 0.2574869, 1.0]], ['2, k, 5', [-0.3877017, 0.04531731, 1.0]], ['2, k, 6', [-0.343977, -0.1273026, 1.0]], ['2, k, 7', [-0.3168834, -0.1693197, 1.0]], ['2, k, 8', [-0.03741554, 0.3009275, 1.0]], ['2, k, 9', [0.04819287, 0.4520364, 1.0]], ['2, k, 10', [0.1059574, 0.6189152, 1.0]], ['2, k, 11', [0.1146496, 0.6638016, 1.0]], ['2, k, 12', [-0.2387238, -0.1201128, 1.0]], ['2, k, 13', [-0.2712049, -0.2593062, 1.0]], ['2, k, 14', [-0.2522685, -0.6004356, 1.0]], ['2, k, 15', [-0.2487377, -0.6649704, 1.0]], ['2, k, 16', [-0.1014363, -0.1135038, 1.0]], ['2, k, 17', [0.02267396, -0.262364, 1.0]], ['2, k, 18', [0.01370481, -0.6014733, 1.0]], ['2, k, 19', [0.02517876, -0.6652192, 1.0]], ['2, k, 20', [-0.1869417, 0.308052, 1.0]], ['2, k, 21', [-0.3032427, -0.2117849, 1.0]], ['2, k, 22', [-0.2751647, -0.1751766, 1.0]], ['2, k, 23', [0.1300865, 0.7009736, 1.0]], ['2, k, 24', [0.06999721, 0.6512002, 1.0]]]
[['2, k, 0', [-0.171728, -0.1164139, 1.0]], ['2, k, 1', [-0.1807361, 0.1277684, 1.0]], ['2, k, 2', [-0.188471, 0.367736, 1.0]], ['2, k, 3', [-0.1727746, 0.490996, 1.0]], ['2, k, 4', [-0.3176028, 0.258285, 1.0]], ['2, k, 5', [-0.3880863, 0.04677971, 1.0]], ['2, k, 6', [-0.3438891, -0.1274766, 1.0]], ['2, k, 7', [-0.3150293, -0.1705384, 1.0]], ['2, k, 8', [-0.03671523, 0.3077183, 1.0]], ['2, k, 9', [0.04442328, 0.4846248, 1.0]], ['2, k, 10', [0.08931627, 0.6717575, 1.0]], ['2, k, 11', [0.09923626, 0.7258633, 1.0]], ['2, k, 12', [-0.2381395, -0.1180447, 1.0]], ['2, k, 13', [-0.2712503, -0.2592682, 1.0]], ['2, k, 14', [-0.2522082, -0.6011198, 1.0]], ['2, k, 15', [-0.2487266, -0.6649225, 1.0]], ['2, k, 16', [-0.1014859, -0.1118715, 1.0]], ['2, k, 17', [0.022731, -0.2621576, 1.0]], ['2, k, 18', [0.01371763, -0.6012646, 1.0]], ['2, k, 19', [0.02540606, -0.6647962, 1.0]], ['2, k, 20', [-0.1867236, 0.3084015, 1.0]], ['2, k, 21', [-0.2925714, -0.2127087, 1.0]], ['2, k, 22', [-0.2776399, -0.1633078, 1.0]], ['2, k, 23', [0.1134939, 0.7717423, 1.0]], ['2, k, 24', [0.04751258, 0.7102823, 1.0]]]
[['2, k, 0', [-0.1708297, -0.1154325, 1.0]], ['2, k, 1', [-0.179528, 0.1289454, 1.0]], ['2, k, 2', [-0.1871222, 0.3687871, 1.0]], ['2, k, 3', [-0.1722247, 0.4909258, 1.0]], ['2, k, 4', [-0.3155517, 0.2596388, 1.0]], ['2, k, 5', [-0.3904744, 0.0651658, 1.0]], ['2, k, 6', [-0.3440236, -0.127525, 1.0]], ['2, k, 7', [-0.3166984, -0.1682688, 1.0]], ['2, k, 8', [-0.03659424, 0.3118819, 1.0]], ['2, k, 9', [0.04193168, 0.487383, 1.0]], ['2, k, 10', [0.0832131, 0.6834993, 1.0]], ['2, k, 11', [0.0914917, 0.7497077, 1.0]], ['2, k, 12', [-0.2371126, -0.1171135, 1.0]], ['2, k, 13', [-0.2712533, -0.2592734, 1.0]], ['2, k, 14', [-0.2522731, -0.6015796, 1.0]], ['2, k, 15', [-0.248706, -0.6650264, 1.0]], ['2, k, 16', [-0.1007467, -0.1109371, 1.0]], ['2, k, 17', [0.02265755, -0.2613894, 1.0]], ['2, k, 18', [0.01360609, -0.6011001, 1.0]], ['2, k, 19', [0.02572189, -0.6639462, 1.0]], ['2, k, 20', [-0.1853946, 0.3095107, 1.0]], ['2, k, 21', [-0.3003291, -0.2057705, 1.0]], ['2, k, 22', [-0.2831956, -0.1582558, 1.0]], ['2, k, 23', [0.1055951, 0.7978824, 1.0]], ['2, k, 24', [0.05240172, 0.7474197, 1.0]]]
