[['2, k, 0', [9.41872, 86.60564, 1.0]], ['2, k, 1', [9.862278947397746, 116.1021451334244, 1.0]], ['2, k, 2', [10.182240495251683, 138.35214065310163, 1.0]], ['2, k, 3', [10.266671537768321, 144.66525251962352, 1.0]], ['2, k, 4', [27.89999384781314, 135.22517052348567, 1.0]], ['2, k, 5', [54.91091162806009, 130.8456669814613, 1.0]], ['2, k, 6', [65.64071320000491, 150.83612801694062, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.198410700994703, 135.29295981194247, 1.0]], ['2, k, 9', [-31.40882309028041, 134.1574021776435, 1.0]], ['2, k, 10', [-39.25223215246941, 154.74321365300955, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [17.41724768820943, 86.36925324558928, 1.0]], ['2, k, 13', [21.701258736304823, 44.813326280614746, 1.0]], ['2, k, 14', [23.778251068661593, 11.105039732899314, 1.0]], ['2, k, 15', [23.313096901017527, 8.462837604328607, 1.0]], ['2, k, 16', [1.163295346638126, 86.61860553121222, 1.0]], ['2, k, 17', [-1.0954509461265034, 46.08412831810198, 1.0]], ['2, k, 18', [-3.283068499223041, 9.8759202278181, 1.0]], ['2, k, 19', [-3.3563319637927957, 7.255096204429398, 1.0]], ['2, k, 20', [10.182240495251683, 138.35214065310163, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.902122, 36.355718, 1.0]], ['2, k, 1', [8.557068768447952, 63.895728954537404, 1.0]], ['2, k, 2', [9.951819440348844, 85.1975857972525, 1.0]], ['2, k, 3', [10.33493719269565, 91.30726904027142, 1.0]], ['2, k, 4', [20.24304950930252, 85.95742597204674, 1.0]], ['2, k, 5', [46.77519508667017, 84.14664290443655, 1.0]], ['2, k, 6', [44.15200289825834, 102.91538107631018, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.831509041612685, 82.02337766290273, 1.0]], ['2, k, 9', [-33.051936196456865, 70.96366482442642, 1.0]], ['2, k, 10', [-37.080959548712954, 90.71204313852638, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.377721414338852, 37.54643332955243, 1.0]], ['2, k, 13', [4.6777646879318215, 73.48011800487922, 1.0]], ['2, k, 14', [7.154785364548346, 38.79619265914584, 1.0]], ['2, k, 15', [4.909143425623851, 33.33263202822234, 1.0]], ['2, k, 16', [-0.8571312048366506, 36.510532048670974, 1.0]], ['2, k, 17', [-33.79434733737609, 32.705544899752425, 1.0]], ['2, k, 18', [-0.7243244773739406, 34.47602134297119, 1.0]], ['2, k, 19', [-1.0596641282384525, 36.13950197583483, 1.0]], ['2, k, 20', [9.951819440348844, 85.1975857972525, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.590142, 36.448236, 1.0]], ['2, k, 1', [8.326943360092248, 64.23234914995254, 1.0]], ['2, k, 2', [9.750196014805562, 85.59777432961633, 1.0]], ['2, k, 3', [10.132570023460563, 91.70312601569141, 1.0]], ['2, k, 4', [19.550666802444578, 86.2442342232423, 1.0]], ['2, k, 5', [45.49745414841399, 85.24344962549894, 1.0]], ['2, k, 6', [42.77686434575741, 103.47085035780177, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.104883908310862, 82.42286722592115, 1.0]], ['2, k, 9', [-32.8719972716185, 71.26666108069625, 1.0]], ['2, k, 10', [-36.86749513577731, 90.63699398309349, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.065283173022646, 37.748087400281086, 1.0]], ['2, k, 13', [3.9153142208502505, 73.4442148767333, 1.0]], ['2, k, 14', [8.49575804896913, 38.245599774066214, 1.0]], ['2, k, 15', [5.376877153685038, 33.8268956674471, 1.0]], ['2, k, 16', [-1.200270723219191, 36.48726614661955, 1.0]], ['2, k, 17', [-32.21997215467006, 32.25167802373776, 1.0]], ['2, k, 18', [-2.453209010448802, 34.99909953214677, 1.0]], ['2, k, 19', [-4.422406174883006, 35.76381342949855, 1.0]], ['2, k, 20', [9.750196014805562, 85.59777432961633, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.578297999999999, 37.239054, 1.0]], ['2, k, 1', [8.29368104118652, 64.8767423616196, 1.0]], ['2, k, 2', [9.6918674284423, 86.17886166354492, 1.0]], ['2, k, 3', [10.063507993527159, 92.26841103658859, 1.0]], ['2, k, 4', [18.75935053598354, 86.74575491311579, 1.0]], ['2, k, 5', [44.307983536759934, 86.3358112024348, 1.0]], ['2, k, 6', [41.3981619827896, 104.54049328953565, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-7.08704579583525, 83.14590585064228, 1.0]], ['2, k, 9', [-32.410858613806944, 71.709138833778, 1.0]], ['2, k, 10', [-36.50213137617443, 91.242801200283, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [14.06173726973024, 38.691723817217785, 1.0]], ['2, k, 13', [3.5961614654042453, 74.16183310209374, 1.0]], ['2, k, 14', [9.368695686954762, 38.765691158259436, 1.0]], ['2, k, 15', [5.607759562662148, 35.106411030028056, 1.0]], ['2, k, 16', [-1.2759258861655995, 37.198565371112096, 1.0]], ['2, k, 17', [-29.971512865279735, 32.37114383090135, 1.0]], ['2, k, 18', [-4.566968203607956, 36.22890108176677, 1.0]], ['2, k, 19', [-8.002577060221004, 35.96897382060056, 1.0]], ['2, k, 20', [9.6918674284423, 86.17886166354492, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.364192, 38.31215, 1.0]], ['2, k, 1', [7.97106520964138, 65.4800200563236, 1.0]], ['2, k, 2', [9.281165692014941, 86.47413235726965, 1.0]], ['2, k, 3', [9.627412344602911, 92.50534962899836, 1.0]], ['2, k, 4', [18.26825453092855, 87.05427154763771, 1.0]], ['2, k, 5', [43.95225120099717, 87.06198339733945, 1.0]], ['2, k, 6', [40.94954441026234, 105.32373202419377, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.959672630000868, 83.55677066503173, 1.0]], ['2, k, 9', [-32.06148188257594, 72.23701741779193, 1.0]], ['2, k, 10', [-36.15069634544786, 91.4767618860276, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.844887221615704, 39.81940037015359, 1.0]], ['2, k, 13', [3.101735476807338, 75.20881034123956, 1.0]], ['2, k, 14', [9.592900466409134, 39.75978816827027, 1.0]], ['2, k, 15', [5.221734695808972, 36.68534272600876, 1.0]], ['2, k, 16', [-1.5433724750394378, 38.24150326939386, 1.0]], ['2, k, 17', [-27.637778797108446, 32.92266712269515, 1.0]], ['2, k, 18', [-7.4257487861325835, 37.43535044803492, 1.0]], ['2, k, 19', [-12.018361914214555, 36.07465172140532, 1.0]], ['2, k, 20', [9.281165692014941, 86.47413235726965, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [6.186432, 39.193648, 1.0]], ['2, k, 1', [7.734069619095392, 65.89341172195438, 1.0]], ['2, k, 2', [9.017970300948898, 86.58744191307653, 1.0]], ['2, k, 3', [9.358926240006776, 92.54680541172631, 1.0]], ['2, k, 4', [18.164476026818093, 87.22797822006304, 1.0]], ['2, k, 5', [44.03566626188456, 87.7176507698302, 1.0]], ['2, k, 6', [40.84472335602593, 106.02414793789958, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-6.578449457698475, 83.72105806149652, 1.0]], ['2, k, 9', [-31.2134738827925, 72.4913382642929, 1.0]], ['2, k, 10', [-35.28040055223565, 91.14506554782997, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.63775267062422, 40.66569091739045, 1.0]], ['2, k, 13', [2.955578940071554, 75.91848917989448, 1.0]], ['2, k, 14', [9.481993222525352, 40.70993453208105, 1.0]], ['2, k, 15', [4.76059976719818, 38.24269367149008, 1.0]], ['2, k, 16', [-1.7335060116728203, 39.132423809734775, 1.0]], ['2, k, 17', [-25.358189162131193, 33.21076530323935, 1.0]], ['2, k, 18', [-11.229431662824954, 38.04476937649635, 1.0]], ['2, k, 19', [-16.595046795042002, 35.479789810649464, 1.0]], ['2, k, 20', [9.017970300948898, 86.58744191307653, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.913416, 40.301928, 1.0]], ['2, k, 1', [7.3841360584740645, 66.71489957793342, 1.0]], ['2, k, 2', [8.611548519646558, 87.18445724961911, 1.0]], ['2, k, 3', [8.93498611463987, 93.08464149371846, 1.0]], ['2, k, 4', [17.759577415071178, 87.83636470968251, 1.0]], ['2, k, 5', [43.78342389346038, 88.65066426642285, 1.0]], ['2, k, 6', [40.49011544054245, 107.00688014559157, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-8.135845361472807, 84.20911483466963, 1.0]], ['2, k, 9', [-31.61034562163604, 73.34056891289362, 1.0]], ['2, k, 10', [-35.83834885264013, 92.03467981733496, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.364479603841506, 41.71231294181008, 1.0]], ['2, k, 13', [2.922194543869784, 76.62155523547685, 1.0]], ['2, k, 14', [9.36534286024255, 42.12589119606266, 1.0]], ['2, k, 15', [4.458346488755996, 40.18804128250138, 1.0]], ['2, k, 16', [-2.032300585019989, 40.257363721991595, 1.0]], ['2, k, 17', [-23.232066819011447, 34.138987887784104, 1.0]], ['2, k, 18', [-15.55328721327147, 38.03186632509808, 1.0]], ['2, k, 19', [-21.251134928694544, 34.4098401711264, 1.0]], ['2, k, 20', [8.611548519646558, 87.18445724961911, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.606019999999999, 41.467744, 1.0]], ['2, k, 1', [7.002674030048741, 67.52682086568804, 1.0]], ['2, k, 2', [8.17303510575833, 87.71561453401023, 1.0]], ['2, k, 3', [8.47703081614783, 93.53230254528873, 1.0]], ['2, k, 4', [17.14527499032977, 88.37121435560174, 1.0]], ['2, k, 5', [44.11113227549792, 89.45839122476747, 1.0]], ['2, k, 6', [40.80242240219329, 108.34137701020138, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-10.156715832653784, 84.65400451558878, 1.0]], ['2, k, 9', [-32.50360517903614, 74.21885658696128, 1.0]], ['2, k, 10', [-36.88560171637315, 93.02583895364835, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [13.063992434948851, 42.79647636121982, 1.0]], ['2, k, 13', [2.9316985353753093, 77.362579130793, 1.0]], ['2, k, 14', [9.265907686384864, 43.81052985384855, 1.0]], ['2, k, 15', [4.126277666981925, 42.87087193940935, 1.0]], ['2, k, 16', [-2.3578971622287384, 41.430042917718076, 1.0]], ['2, k, 17', [-21.17416790755047, 35.58864990004511, 1.0]], ['2, k, 18', [-20.070697804080393, 37.19602298260426, 1.0]], ['2, k, 19', [-25.69891755318654, 32.26593911242597, 1.0]], ['2, k, 20', [8.17303510575833, 87.71561453401023, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [5.039312, 42.853012, 1.0]], ['2, k, 1', [6.374048981861104, 68.7737633338523, 1.0]], ['2, k, 2', [7.477579101826526, 88.72731587403763, 1.0]], ['2, k, 3', [7.758648861314688, 94.47489508088557, 1.0]], ['2, k, 4', [16.47771606245578, 89.37541912028797, 1.0]], ['2, k, 5', [43.98402727016386, 90.54312229936795, 1.0]], ['2, k, 6', [40.46463852957932, 109.9177651753339, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.318536006945767, 85.49418271872614, 1.0]], ['2, k, 9', [-33.708303771161525, 75.483029793433, 1.0]], ['2, k, 10', [-38.17449496375606, 94.48765929943231, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.499484829258463, 44.10368818007796, 1.0]], ['2, k, 13', [3.2781816035430573, 78.40906500883312, 1.0]], ['2, k, 14', [9.52268937012677, 45.87899120696106, 1.0]], ['2, k, 15', [4.517304806802001, 46.10959264815166, 1.0]], ['2, k, 16', [-2.928301580012068, 42.81961306402954, 1.0]], ['2, k, 17', [-20.16363584943867, 37.25670620528129, 1.0]], ['2, k, 18', [-24.841092875318317, 35.42818398603918, 1.0]], ['2, k, 19', [-29.831083660030544, 29.515105824684515, 1.0]], ['2, k, 20', [7.477579101826526, 88.72731587403763, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.743822, 45.168448, 1.0]], ['2, k, 1', [6.049202601519998, 70.95739177123366, 1.0]], ['2, k, 2', [7.116862691438903, 90.70618817932532, 1.0]], ['2, k, 3', [7.38739027740381, 96.38590105614608, 1.0]], ['2, k, 4', [16.406323333554482, 91.36880001890279, 1.0]], ['2, k, 5', [43.67215636031541, 92.48161433502695, 1.0]], ['2, k, 6', [40.16288915725398, 112.26652141565809, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.117967010681062, 87.27881909052768, 1.0]], ['2, k, 9', [-35.29434954814571, 77.29997849255903, 1.0]], ['2, k, 10', [-39.96313053427049, 96.81103905901688, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.238806325673416, 46.29511737173917, 1.0]], ['2, k, 13', [4.297840909703317, 80.4810935740619, 1.0]], ['2, k, 14', [10.87206643931486, 49.195753573704366, 1.0]], ['2, k, 15', [6.200399343531406, 50.26628221160233, 1.0]], ['2, k, 16', [-3.193975743245847, 45.19885239460945, 1.0]], ['2, k, 17', [-19.31941130418902, 40.27066969515465, 1.0]], ['2, k, 18', [-28.767235904927176, 33.849008499285176, 1.0]], ['2, k, 19', [-33.289490573020224, 27.051295507588605, 1.0]], ['2, k, 20', [7.116862691438903, 90.70618817932532, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.49328, 47.94244199999999, 1.0]], ['2, k, 1', [5.7861938134201125, 73.62552938298245, 1.0]], ['2, k, 2', [6.809392616270901, 93.21879578007561, 1.0]], ['2, k, 3', [7.068392998945323, 98.83194579369395, 1.0]], ['2, k, 4', [16.32311141593991, 93.86995167894615, 1.0]], ['2, k, 5', [42.63818578873658, 94.913445283213, 1.0]], ['2, k, 6', [39.00974307639936, 114.9452581233092, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.120521596250036, 89.66228416121426, 1.0]], ['2, k, 9', [-36.849050991947365, 79.90302290415153, 1.0]], ['2, k, 10', [-41.37502946025179, 99.92037458490037, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [12.028026904898967, 49.02001202035941, 1.0]], ['2, k, 13', [6.361724413615569, 83.09404540425604, 1.0]], ['2, k, 14', [13.306718549682717, 53.30644410178665, 1.0]], ['2, k, 15', [9.208395074088878, 55.34087261837587, 1.0]], ['2, k, 16', [-3.3997597735127014, 48.054438887478, 1.0]], ['2, k, 17', [-19.559088430367705, 44.07429449101005, 1.0]], ['2, k, 18', [-32.023837990075386, 31.705988287089394, 1.0]], ['2, k, 19', [-35.90558736282765, 24.11299639325699, 1.0]], ['2, k, 20', [6.809392616270901, 93.21879578007561, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.3418980000000005, 50.59228399999999, 1.0]], ['2, k, 1', [5.608269747725293, 76.00191050120566, 1.0]], ['2, k, 2', [6.5846272392288645, 95.42339734070516, 1.0]], ['2, k, 3', [6.828458798357031, 100.98796230598354, 1.0]], ['2, k, 4', [16.797762926004676, 96.21009984602469, 1.0]], ['2, k, 5', [43.04958417573489, 97.32098734802135, 1.0]], ['2, k, 6', [39.36783370708693, 117.46949490498494, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-16.124927905720195, 92.15429045412685, 1.0]], ['2, k, 9', [-36.85036088973851, 82.42199243518137, 1.0]], ['2, k, 10', [-41.38862482196474, 103.39874663440568, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.857461641045766, 51.65100840206706, 1.0]], ['2, k, 13', [9.385848664688098, 85.3048639160387, 1.0]], ['2, k, 14', [16.921444087848997, 57.19165266540701, 1.0]], ['2, k, 15', [13.655519900700966, 60.03079219961518, 1.0]], ['2, k, 16', [-3.445138521018423, 50.8017095250562, 1.0]], ['2, k, 17', [-20.249994300669506, 48.162872085111076, 1.0]], ['2, k, 18', [-34.17538346847082, 29.725551534767202, 1.0]], ['2, k, 19', [-37.35235520819898, 21.718913541539727, 1.0]], ['2, k, 20', [6.5846272392288645, 95.42339734070516, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [4.1331299999999995, 54.090157999999995, 1.0]], ['2, k, 1', [5.364847567016772, 79.20660666823781, 1.0]], ['2, k, 2', [6.29675182073497, 98.41828248254544, 1.0]], ['2, k, 3', [6.527108345497871, 103.93022878999285, 1.0]], ['2, k, 4', [17.509021706997395, 99.39488751642968, 1.0]], ['2, k, 5', [44.07619280701107, 100.45400322668631, 1.0]], ['2, k, 6', [40.62761469527388, 120.71673363964598, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-15.61109471162022, 95.49886571745724, 1.0]], ['2, k, 9', [-36.63364812978359, 85.55928503183159, 1.0]], ['2, k, 10', [-41.27726297711797, 107.4149274252305, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.607975270951341, 55.056990045934974, 1.0]], ['2, k, 13', [12.919257091154284, 87.82672181715307, 1.0]], ['2, k, 14', [21.634255112967665, 61.200357309801184, 1.0]], ['2, k, 15', [19.32161602722418, 64.73057413419613, 1.0]], ['2, k, 16', [-3.4978519854835177, 54.4181161671751, 1.0]], ['2, k, 17', [-21.461858097318903, 53.239466175994295, 1.0]], ['2, k, 18', [-35.79643861979994, 29.196615787344577, 1.0]], ['2, k, 19', [-38.33402742750256, 21.171731443738913, 1.0]], ['2, k, 20', [6.29675182073497, 98.41828248254544, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.91472, 57.09622199999999, 1.0]], ['2, k, 1', [5.037790277203747, 82.1866229522674, 1.0]], ['2, k, 2', [5.858913445285895, 101.42508773908106, 1.0]], ['2, k, 3', [6.05877457905537, 106.94015198433016, 1.0]], ['2, k, 4', [18.77465851453212, 102.60038830568124, 1.0]], ['2, k, 5', [45.40983473850365, 103.42279180248686, 1.0]], ['2, k, 6', [42.13570909199322, 124.34812270070027, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.674628703083492, 99.04193189016466, 1.0]], ['2, k, 9', [-35.67775103856903, 89.1835846907071, 1.0]], ['2, k, 10', [-39.869716886624985, 111.76008517657918, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.346926139175965, 57.897968248308864, 1.0]], ['2, k, 13', [16.782347294923497, 89.24820446242222, 1.0]], ['2, k, 14', [27.35479212024692, 64.01363539144798, 1.0]], ['2, k, 15', [26.03982319818177, 68.15768458720095, 1.0]], ['2, k, 16', [-3.537823856616092, 57.55591130959374, 1.0]], ['2, k, 17', [-23.049062054584937, 57.83851311903718, 1.0]], ['2, k, 18', [-37.24998842897839, 28.86544187471073, 1.0]], ['2, k, 19', [-39.276326829140686, 21.22085347157254, 1.0]], ['2, k, 20', [5.858913445285895, 101.42508773908106, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.7066460000000006, 59.847772, 1.0]], ['2, k, 1', [4.674362194003973, 85.0022733260515, 1.0]], ['2, k, 2', [5.359703309019478, 104.31719237361608, 1.0]], ['2, k, 3', [5.522663835616711, 109.86044453232755, 1.0]], ['2, k, 4', [19.60078962470316, 105.66855540787694, 1.0]], ['2, k, 5', [46.6243802265992, 106.29876103677944, 1.0]], ['2, k, 6', [43.57414504875489, 127.459990065246, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-14.080844422512502, 102.36815393872156, 1.0]], ['2, k, 9', [-34.83929750304138, 92.70499319753293, 1.0]], ['2, k, 10', [-38.52588515303472, 115.77925839020625, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [11.091096615988363, 60.52749465052869, 1.0]], ['2, k, 13', [20.816553167918684, 89.52853090113611, 1.0]], ['2, k, 14', [33.80097645371858, 65.52832217656234, 1.0]], ['2, k, 15', [33.519196828939144, 70.17450460160204, 1.0]], ['2, k, 16', [-3.6188167282112924, 60.36510584891716, 1.0]], ['2, k, 17', [-24.98872342205833, 61.78082526523004, 1.0]], ['2, k, 18', [-38.885520282080556, 28.933015608973008, 1.0]], ['2, k, 19', [-40.57479650029739, 22.368881674020425, 1.0]], ['2, k, 20', [5.359703309019478, 104.31719237361608, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.6262879999999997, 62.861396, 1.0]], ['2, k, 1', [4.449553901706975, 88.1409720764877, 1.0]], ['2, k, 2', [5.024612042295912, 107.59467344402867, 1.0]], ['2, k, 3', [5.157487346078523, 113.18998129656309, 1.0]], ['2, k, 4', [20.73022242607067, 109.12511179575925, 1.0]], ['2, k, 5', [48.706303681014745, 109.58473057237997, 1.0]], ['2, k, 6', [45.968833781455885, 130.6811899590957, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-13.303213297566714, 106.01859559497339, 1.0]], ['2, k, 9', [-34.1304897888666, 96.29206175421083, 1.0]], ['2, k, 10', [-37.445296174793924, 119.88410685763095, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.9870715211194, 63.38789502462467, 1.0]], ['2, k, 13', [24.9930553658605, 89.47614959016057, 1.0]], ['2, k, 14', [41.10025629489114, 66.45448344266096, 1.0]], ['2, k, 15', [41.90318606932611, 71.50198443061626, 1.0]], ['2, k, 16', [-3.5894873525975513, 63.441723513399054, 1.0]], ['2, k, 17', [-27.013210505077538, 65.5888388010546, 1.0]], ['2, k, 18', [-40.75398962716027, 29.9594817473915, 1.0]], ['2, k, 19', [-42.385224764549335, 24.802138012986156, 1.0]], ['2, k, 20', [5.024612042295912, 107.59467344402867, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [3.5921239999999997, 65.92367399999999, 1.0]], ['2, k, 1', [4.283254389796016, 91.37574793472965, 1.0]], ['2, k, 2', [4.764890973558055, 110.983700504922, 1.0]], ['2, k, 3', [4.872215711973764, 116.64469667721544, 1.0]], ['2, k, 4', [21.478072096637895, 112.6895962399255, 1.0]], ['2, k, 5', [49.675278162777346, 112.82630490961749, 1.0]], ['2, k, 6', [47.11379911227594, 134.35338415963184, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-12.84153929948619, 109.7271218737266, 1.0]], ['2, k, 9', [-33.874977974760384, 99.79647608027733, 1.0]], ['2, k, 10', [-36.63939200204713, 122.97794090998924, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [10.938535919959925, 66.31129608694029, 1.0]], ['2, k, 13', [29.150772613286648, 89.02625192322549, 1.0]], ['2, k, 14', [49.13523925161009, 66.17434574809812, 1.0]], ['2, k, 15', [50.36340890452794, 70.99922417327537, 1.0]], ['2, k, 16', [-3.544106323064829, 66.57449528580688, 1.0]], ['2, k, 17', [-29.09644913457679, 69.06637245312615, 1.0]], ['2, k, 18', [-43.123517338718756, 31.872021487050453, 1.0]], ['2, k, 19', [-44.906009948484325, 28.460732364040357, 1.0]], ['2, k, 20', [4.764890973558055, 110.983700504922, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
