[['2, k, 0', [-10.20419, 79.15136, 1.0]], ['2, k, 1', [-8.76123067513284, 108.99503437281425, 1.0]], ['2, k, 2', [-7.663160589772241, 131.43380629244862, 1.0]], ['2, k, 3', [-7.339745921097983, 137.7727672833844, 1.0]], ['2, k, 4', [8.855534112746057, 124.43239554496625, 1.0]], ['2, k, 5', [13.23292719831614, 99.58020224224451, 1.0]], ['2, k, 6', [12.181652067207061, 77.45408557082621, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-25.18297211302196, 124.45619875817633, 1.0]], ['2, k, 9', [-28.802748329138247, 97.2388774277466, 1.0]], ['2, k, 10', [-35.75294416057174, 75.07834248301934, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.4650247348938255, 78.6212676380565, 1.0]], ['2, k, 13', [-1.6993275742103848, 41.9932468008635, 1.0]], ['2, k, 14', [-3.5668527965673245, 7.778451350991446, 1.0]], ['2, k, 15', [-3.9226410505273814, -1.3816846321632177, 1.0]], ['2, k, 16', [-17.656726346060566, 79.46247976723878, 1.0]], ['2, k, 17', [-19.986137133980037, 43.53585452918678, 1.0]], ['2, k, 18', [-21.410828149646612, 7.518192719338501, 1.0]], ['2, k, 19', [-22.806571800644676, -1.064526168835343, 1.0]], ['2, k, 20', [-7.663160589772241, 131.43380629244862, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.075196, 79.53841399999999, 1.0]], ['2, k, 1', [-9.563423629104818, 109.29713549530828, 1.0]], ['2, k, 2', [-8.478521329056422, 131.7103099264047, 1.0]], ['2, k, 3', [-8.16754004202306, 138.0472777619379, 1.0]], ['2, k, 4', [7.925189754627558, 125.02782958221901, 1.0]], ['2, k, 5', [12.821396007266298, 99.9275198168882, 1.0]], ['2, k, 6', [12.050765428958195, 77.7648881597124, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.961067234925935, 124.95864282152338, 1.0]], ['2, k, 9', [-32.35064318224317, 100.27078578630264, 1.0]], ['2, k, 10', [-42.229783679191144, 78.23751973143938, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.325718654106251, 78.8530370854299, 1.0]], ['2, k, 13', [-2.740281118665551, 41.42828287923455, 1.0]], ['2, k, 14', [-4.535804090274189, 7.084640168609496, 1.0]], ['2, k, 15', [-4.282059002675233, -1.5139554220924367, 1.0]], ['2, k, 16', [-18.4651043594286, 79.97795014991648, 1.0]], ['2, k, 17', [-20.839960377862877, 43.81035801129082, 1.0]], ['2, k, 18', [-21.616587821404572, 7.055782691724225, 1.0]], ['2, k, 19', [-22.23681538829453, -1.3192534176576043, 1.0]], ['2, k, 20', [-8.478521329056422, 131.7103099264047, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.095741999999998, 79.529088, 1.0]], ['2, k, 1', [-9.574496815812573, 109.28927618541702, 1.0]], ['2, k, 2', [-8.468343322622824, 131.7024081381752, 1.0]], ['2, k, 3', [-8.150134111508255, 138.0386400726381, 1.0]], ['2, k, 4', [7.954193588088499, 125.02011731248642, 1.0]], ['2, k, 5', [12.870647911999693, 99.91756985692814, 1.0]], ['2, k, 6', [12.100276311579725, 77.76319441267097, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.93843470011529, 124.96512710069592, 1.0]], ['2, k, 9', [-32.94946526951334, 100.6678165433944, 1.0]], ['2, k, 10', [-43.52931611710255, 79.17531391006497, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.3381989071273113, 78.84556464703529, 1.0]], ['2, k, 13', [-2.7462843880618593, 41.360389549718185, 1.0]], ['2, k, 14', [-4.517546893074723, 7.108292874770896, 1.0]], ['2, k, 15', [-4.305403504891377, -1.2642119731535448, 1.0]], ['2, k, 16', [-18.480241950308546, 79.96969990674664, 1.0]], ['2, k, 17', [-20.845209272164375, 43.83931066468723, 1.0]], ['2, k, 18', [-21.62366857212938, 7.055644349043035, 1.0]], ['2, k, 19', [-22.242858858866505, -1.2928515638538833, 1.0]], ['2, k, 20', [-8.468343322622824, 131.7024081381752, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.096843999999999, 79.520006, 1.0]], ['2, k, 1', [-9.563922408856909, 109.27508252918564, 1.0]], ['2, k, 2', [-8.435298642781383, 131.68255362408345, 1.0]], ['2, k, 3', [-8.109514681762597, 138.01830656377422, 1.0]], ['2, k, 4', [8.006646874208219, 125.00324555914285, 1.0]], ['2, k, 5', [12.9323140023781, 99.9574533231879, 1.0]], ['2, k, 6', [12.166754010205503, 77.77976611784263, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.880166084648536, 124.98957855155997, 1.0]], ['2, k, 9', [-33.52271983895684, 101.3215975500251, 1.0]], ['2, k, 10', [-44.914138787155764, 80.38847633196386, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.3344425576192185, 78.83371379956102, 1.0]], ['2, k, 13', [-2.734257912871761, 41.21623009474068, 1.0]], ['2, k, 14', [-4.479958275584722, 7.157663375084674, 1.0]], ['2, k, 15', [-4.29856108542766, -1.1066670107397591, 1.0]], ['2, k, 16', [-18.479280682921974, 79.96727750692375, 1.0]], ['2, k, 17', [-20.830732247182294, 43.89508894835136, 1.0]], ['2, k, 18', [-21.604499669250583, 7.140189101605046, 1.0]], ['2, k, 19', [-22.236808042780016, -1.3918309301709773, 1.0]], ['2, k, 20', [-8.435298642781383, 131.68255362408345, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.090128, 79.512862, 1.0]], ['2, k, 1', [-9.541558107920755, 109.26779156090775, 1.0]], ['2, k, 2', [-8.388156287036027, 131.67630346638734, 1.0]], ['2, k, 3', [-8.054337625555736, 138.01436150371023, 1.0]], ['2, k, 4', [8.05662912556405, 125.00107064759075, 1.0]], ['2, k, 5', [12.984164187190647, 100.0156294097046, 1.0]], ['2, k, 6', [12.225914558115708, 77.80594727836043, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.824944943491804, 125.04037451319826, 1.0]], ['2, k, 9', [-34.205086913282365, 102.1472983564768, 1.0]], ['2, k, 10', [-46.472892447089805, 81.86242066012726, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.323380108795904, 78.82419652233872, 1.0]], ['2, k, 13', [-2.722275262809963, 41.0685257409461, 1.0]], ['2, k, 14', [-4.452253935285905, 7.269076815886926, 1.0]], ['2, k, 15', [-4.287920688143842, -1.1703182333726438, 1.0]], ['2, k, 16', [-18.470185412246632, 79.96620852747513, 1.0]], ['2, k, 17', [-20.811719573564393, 43.985203685839764, 1.0]], ['2, k, 18', [-21.58531458291338, 7.299500573271565, 1.0]], ['2, k, 19', [-22.222663286278376, -1.4044975131931974, 1.0]], ['2, k, 20', [-8.388156287036027, 131.67630346638734, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.069218000000001, 79.51241999999999, 1.0]], ['2, k, 1', [-9.501176876257006, 109.26988076993189, 1.0]], ['2, k, 2', [-8.321594490760068, 131.6829804839426, 1.0]], ['2, k, 3', [-7.979527677953602, 138.0247156156276, 1.0]], ['2, k, 4', [8.10963466361385, 125.01172039141892, 1.0]], ['2, k, 5', [13.039478001873672, 100.08459245033474, 1.0]], ['2, k, 6', [12.289136376347466, 77.83127089789552, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.765792634451984, 125.11325659170149, 1.0]], ['2, k, 9', [-34.854254244671964, 103.24574853876824, 1.0]], ['2, k, 10', [-48.06320650344499, 83.62784932033041, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.3017168549978884, 78.82256551875392, 1.0]], ['2, k, 13', [-2.701585455095647, 40.981876244201445, 1.0]], ['2, k, 14', [-4.423347136746635, 7.280264376574088, 1.0]], ['2, k, 15', [-4.267487335284371, -1.4835381675698276, 1.0]], ['2, k, 16', [-18.447600025404718, 79.97012637451937, 1.0]], ['2, k, 17', [-20.781926837281855, 44.06353844292546, 1.0]], ['2, k, 18', [-21.551140982945793, 7.402525028819703, 1.0]], ['2, k, 19', [-22.17995192495534, -1.4575420760333984, 1.0]], ['2, k, 20', [-8.321594490760068, 131.6829804839426, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-11.027683999999999, 79.508898, 1.0]], ['2, k, 1', [-9.438559657719708, 109.26589084342373, 1.0]], ['2, k, 2', [-8.232430832192343, 131.67983668536425, 1.0]], ['2, k, 3', [-7.881954308873071, 138.02424807991306, 1.0]], ['2, k, 4', [8.164937129065295, 125.02002127072602, 1.0]], ['2, k, 5', [13.102651798707234, 100.13896248293753, 1.0]], ['2, k, 6', [12.359183078918843, 77.85509173083821, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.692331896317555, 125.17834019777378, 1.0]], ['2, k, 9', [-35.40695073998983, 104.78329608381256, 1.0]], ['2, k, 10', [-49.41264302205072, 86.11387147333019, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.2624585849853673, 78.8171709802833, 1.0]], ['2, k, 13', [-2.6678673293001895, 40.97893851415142, 1.0]], ['2, k, 14', [-4.390085296428735, 7.291224250365154, 1.0]], ['2, k, 15', [-4.239699162798334, -1.4733764855792035, 1.0]], ['2, k, 16', [-18.413026732946452, 79.97099908802889, 1.0]], ['2, k, 17', [-20.745591842163208, 44.117889209091985, 1.0]], ['2, k, 18', [-21.506446360132827, 7.729548191440905, 1.0]], ['2, k, 19', [-22.139929061035915, -1.3941508788703256, 1.0]], ['2, k, 20', [-8.232430832192343, 131.67983668536425, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.979396, 79.50589, 1.0]], ['2, k, 1', [-9.367814899822271, 109.26162187313305, 1.0]], ['2, k, 2', [-8.135192558835431, 131.6750857573759, 1.0]], ['2, k, 3', [-7.77642277061814, 138.02078142308565, 1.0]], ['2, k, 4', [8.21016750142488, 125.02983218138313, 1.0]], ['2, k, 5', [13.154251708445067, 100.19304239902033, 1.0]], ['2, k, 6', [12.417277378796392, 77.89480190747187, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.632018608644003, 125.23652341296446, 1.0]], ['2, k, 9', [-35.99044647229604, 106.34641972818316, 1.0]], ['2, k, 10', [-50.68826116940247, 89.00585510828057, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.215587034228644, 78.81446181311013, 1.0]], ['2, k, 13', [-2.627038717444352, 40.97842249830309, 1.0]], ['2, k, 14', [-4.349552967951997, 7.279235690615046, 1.0]], ['2, k, 15', [-4.218623856186, -1.549451288325466, 1.0]], ['2, k, 16', [-18.37576219201946, 79.97066748117774, 1.0]], ['2, k, 17', [-20.705643542384042, 44.25726365637986, 1.0]], ['2, k, 18', [-21.457517591996492, 8.015448949379461, 1.0]], ['2, k, 19', [-22.090879500783196, -1.2875626329971048, 1.0]], ['2, k, 20', [-8.135192558835431, 131.6750857573759, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.927806, 79.50441599999999, 1.0]], ['2, k, 1', [-9.291749197288013, 109.2610360972481, 1.0]], ['2, k, 2', [-8.031980703731575, 131.67594252682457, 1.0]], ['2, k, 3', [-7.664796157404499, 138.02209749123907, 1.0]], ['2, k, 4', [8.259016450809057, 125.04290026819048, 1.0]], ['2, k, 5', [13.219325904035554, 100.2010492770851, 1.0]], ['2, k, 6', [12.485941506866366, 77.91391883957552, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.569714405363218, 125.29822031842062, 1.0]], ['2, k, 9', [-36.56644972889014, 107.8350381947506, 1.0]], ['2, k, 10', [-51.6935637823668, 92.04584321703463, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.1682609250449714, 78.81188453180359, 1.0]], ['2, k, 13', [-2.5859967739935863, 40.96495765685552, 1.0]], ['2, k, 14', [-4.309339430637428, 7.174635553095037, 1.0]], ['2, k, 15', [-4.230461745686461, -1.9728746009363647, 1.0]], ['2, k, 16', [-18.331712882458916, 79.97424297552107, 1.0]], ['2, k, 17', [-20.667283456198046, 44.35970667106914, 1.0]], ['2, k, 18', [-21.411643941212695, 8.132277062557698, 1.0]], ['2, k, 19', [-22.02575803543832, -1.1072072349508222, 1.0]], ['2, k, 20', [-8.031980703731575, 131.67594252682457, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.873512, 79.50582, 1.0]], ['2, k, 1', [-9.212807960873139, 109.25426606565739, 1.0]], ['2, k, 2', [-7.927091492931011, 131.65980023902904, 1.0]], ['2, k, 3', [-7.551988805959349, 138.00229702471765, 1.0]], ['2, k, 4', [8.316751006037858, 125.0345293926777, 1.0]], ['2, k, 5', [13.294624939850262, 100.18860918190839, 1.0]], ['2, k, 6', [12.56139788809977, 77.92136610165973, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.459390727425742, 125.36395766617937, 1.0]], ['2, k, 9', [-37.04535998313068, 109.25621127386228, 1.0]], ['2, k, 10', [-52.79013951668583, 94.80687598723, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.1156063610011975, 78.81041001384796, 1.0]], ['2, k, 13', [-2.5426696802875197, 41.04982425857511, 1.0]], ['2, k, 14', [-4.2618473211328265, 7.29546712226216, 1.0]], ['2, k, 15', [-4.185474613119897, -1.8249249958074127, 1.0]], ['2, k, 16', [-18.28545326400446, 79.98104068722157, 1.0]], ['2, k, 17', [-20.635521592305995, 44.3690785636213, 1.0]], ['2, k, 18', [-21.369827231874485, 7.9962427536052445, 1.0]], ['2, k, 19', [-21.983190679176122, -1.1569584306719438, 1.0]], ['2, k, 20', [-7.927091492931011, 131.65980023902904, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.809879999999998, 79.523444, 1.0]], ['2, k, 1', [-9.12594804099407, 109.25680275612797, 1.0]], ['2, k, 2', [-7.815383504470221, 131.64662284465476, 1.0]], ['2, k, 3', [-7.43261769692486, 137.98327556921268, 1.0]], ['2, k, 4', [8.388221511674155, 125.02852809393009, 1.0]], ['2, k, 5', [13.377299061038336, 100.18172917951476, 1.0]], ['2, k, 6', [12.643869273168084, 77.93549107872283, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.30562668820151, 125.4598109337967, 1.0]], ['2, k, 9', [-37.653948465068694, 110.44060677321112, 1.0]], ['2, k, 10', [-54.07316780349056, 97.29538153243364, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.0551945068881023, 78.82006758843119, 1.0]], ['2, k, 13', [-2.5019220711014922, 41.36544367155466, 1.0]], ['2, k, 14', [-4.2288741513164645, 7.452611868241895, 1.0]], ['2, k, 15', [-4.171146602535556, -1.3731835315564176, 1.0]], ['2, k, 16', [-18.22834232121581, 80.00823162114703, 1.0]], ['2, k, 17', [-20.59673639580878, 44.43585456549533, 1.0]], ['2, k, 18', [-21.322649869635327, 7.930124253530934, 1.0]], ['2, k, 19', [-21.932576424963184, -1.1363505788740387, 1.0]], ['2, k, 20', [-7.815383504470221, 131.64662284465476, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.760977999999998, 79.558272, 1.0]], ['2, k, 1', [-9.052360216703432, 109.27868024315322, 1.0]], ['2, k, 2', [-7.715963931300971, 131.6568376492685, 1.0]], ['2, k, 3', [-7.325316343531329, 137.98838240263748, 1.0]], ['2, k, 4', [8.468474946851487, 125.03634735508221, 1.0]], ['2, k, 5', [13.471220233598498, 100.19943181830953, 1.0]], ['2, k, 6', [12.737161021224619, 77.96593206649666, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.181268044770142, 125.57392737158682, 1.0]], ['2, k, 9', [-38.59051937099625, 111.51774235457562, 1.0]], ['2, k, 10', [-55.19002473406751, 99.95690247227787, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-3.0074375804719624, 78.84590805297934, 1.0]], ['2, k, 13', [-2.4725259560689956, 41.525743054841776, 1.0]], ['2, k, 14', [-4.215956879787525, 7.365398253998464, 1.0]], ['2, k, 15', [-4.1692490347247935, -1.44080238173561, 1.0]], ['2, k, 16', [-18.17992096807385, 80.05411351432572, 1.0]], ['2, k, 17', [-20.570165367435514, 44.47328110488811, 1.0]], ['2, k, 18', [-21.289858490701253, 7.696301895691299, 1.0]], ['2, k, 19', [-21.893615629834176, -1.220923176656001, 1.0]], ['2, k, 20', [-7.715963931300971, 131.6568376492685, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.715102, 79.60878399999999, 1.0]], ['2, k, 1', [-8.98334433072435, 109.30603905117141, 1.0]], ['2, k, 2', [-7.62218328081736, 131.66729294327388, 1.0]], ['2, k, 3', [-7.223978028289802, 137.992193465909, 1.0]], ['2, k, 4', [8.54426461033325, 125.0475112505257, 1.0]], ['2, k, 5', [13.562836573786694, 100.19367108010124, 1.0]], ['2, k, 6', [12.826419817780058, 77.97009242994235, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-24.032755015144335, 125.70494315085223, 1.0]], ['2, k, 9', [-39.46997314756105, 112.65289405982475, 1.0]], ['2, k, 10', [-56.52292193844652, 102.44390054987682, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.965881038929136, 78.87981328189692, 1.0]], ['2, k, 13', [-2.4462824014384554, 41.668673789088075, 1.0]], ['2, k, 14', [-4.20482145324693, 7.319515517536345, 1.0]], ['2, k, 15', [-4.15395302682032, -1.400158443051101, 1.0]], ['2, k, 16', [-18.13035610312394, 80.12197737601541, 1.0]], ['2, k, 17', [-20.54900028078052, 44.43751733514396, 1.0]], ['2, k, 18', [-21.258476547345754, 7.575152261892271, 1.0]], ['2, k, 19', [-21.85518763165012, -1.26073753811494, 1.0]], ['2, k, 20', [-7.62218328081736, 131.66729294327388, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.666114, 79.678234, 1.0]], ['2, k, 1', [-8.910715910261185, 109.34594185846916, 1.0]], ['2, k, 2', [-7.525117243669243, 131.68740368733316, 1.0]], ['2, k, 3', [-7.119526950016963, 138.00502978676712, 1.0]], ['2, k, 4', [8.627306512132623, 125.06175814260156, 1.0]], ['2, k, 5', [13.666966092992222, 100.1805491622856, 1.0]], ['2, k, 6', [12.928310934929039, 77.96959013455378, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.876135911990822, 125.85291614963744, 1.0]], ['2, k, 9', [-40.33116227291208, 113.86528080325918, 1.0]], ['2, k, 10', [-58.20810345598801, 104.80760945816684, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.915870223231339, 78.92886569043901, 1.0]], ['2, k, 13', [-2.415630706653043, 41.78037749677113, 1.0]], ['2, k, 14', [-4.176442379265392, 7.345828295284875, 1.0]], ['2, k, 15', [-4.164967065882959, -1.0584671198772426, 1.0]], ['2, k, 16', [-18.07894612819639, 80.20838103704232, 1.0]], ['2, k, 17', [-20.53192257965882, 44.43354264101911, 1.0]], ['2, k, 18', [-21.235105169033737, 7.583760268585003, 1.0]], ['2, k, 19', [-21.819863098860086, -1.1979723626599448, 1.0]], ['2, k, 20', [-7.525117243669243, 131.68740368733316, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.604216000000001, 79.76016999999999, 1.0]], ['2, k, 1', [-8.824800055777967, 109.39550873354713, 1.0]], ['2, k, 2', [-7.415637489834078, 131.71401803438692, 1.0]], ['2, k, 3', [-7.003027357096764, 138.02387847953312, 1.0]], ['2, k, 4', [8.70945080072712, 125.08322962770951, 1.0]], ['2, k, 5', [13.773436608969345, 100.17879558852027, 1.0]], ['2, k, 6', [13.0293519224034, 77.9745844845292, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.75163541809361, 126.01088389624283, 1.0]], ['2, k, 9', [-41.23389748635266, 115.13368127675446, 1.0]], ['2, k, 10', [-59.61349086580914, 107.41816804780422, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.85828469949619, 78.98956153864529, 1.0]], ['2, k, 13', [-2.3703273747047717, 41.77731320906365, 1.0]], ['2, k, 14', [-4.141767112087109, 7.134842105685252, 1.0]], ['2, k, 15', [-4.155474007457628, -1.150447673360489, 1.0]], ['2, k, 16', [-18.01442795184634, 80.30794954495721, 1.0]], ['2, k, 17', [-20.49875661699865, 44.48475588447194, 1.0]], ['2, k, 18', [-21.195040858350527, 7.754663734814265, 1.0]], ['2, k, 19', [-21.771024034323442, -0.9827290675320199, 1.0]], ['2, k, 20', [-7.415637489834078, 131.71401803438692, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.558584, 79.83044199999999, 1.0]], ['2, k, 1', [-8.754480570926834, 109.43417219039792, 1.0]], ['2, k, 2', [-7.322044127819311, 131.72893726314615, 1.0]], ['2, k, 3', [-6.902620791622735, 138.03072709770655, 1.0]], ['2, k, 4', [8.768546950412064, 125.09726932599527, 1.0]], ['2, k, 5', [13.855093026435178, 100.16412339144304, 1.0]], ['2, k, 6', [13.104284905834664, 77.98097657163785, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.682379340646776, 126.16873953296817, 1.0]], ['2, k, 9', [-42.202103200504794, 116.41981856825628, 1.0]], ['2, k, 10', [-60.53315603849822, 110.22416670902935, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.8146805072716736, 79.04181403846695, 1.0]], ['2, k, 13', [-2.333762937254795, 41.5897378403231, 1.0]], ['2, k, 14', [-4.1031792923591635, 7.005147440679636, 1.0]], ['2, k, 15', [-4.140313676682174, -1.2783939853217134, 1.0]], ['2, k, 16', [-17.96574680827882, 80.39350974037534, 1.0]], ['2, k, 17', [-20.48351831463665, 44.48091045339582, 1.0]], ['2, k, 18', [-21.17437027100725, 7.878456134024752, 1.0]], ['2, k, 19', [-21.748444569930122, -0.8556149526632968, 1.0]], ['2, k, 20', [-7.322044127819311, 131.72893726314615, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
[['2, k, 0', [-10.515824, 79.890794, 1.0]], ['2, k, 1', [-8.687368007110601, 109.4634548024465, 1.0]], ['2, k, 2', [-7.232626650431072, 131.73321109058523, 1.0]], ['2, k, 3', [-6.806774481061241, 138.02695652236514, 1.0]], ['2, k, 4', [8.799435860623598, 125.10553419495272, 1.0]], ['2, k, 5', [13.90293837332074, 100.1500306756896, 1.0]], ['2, k, 6', [13.149608841635931, 77.98467270750078, 1.0]], ['2, k, 7', [0.0, 0.0, 1.0]], ['2, k, 8', [-23.609324597980446, 126.30740851007145, 1.0]], ['2, k, 9', [-42.35910111100756, 118.09688944146679, 1.0]], ['2, k, 10', [-62.18271314965712, 112.89876968039873, 1.0]], ['2, k, 11', [0.0, 0.0, 1.0]], ['2, k, 12', [-2.77675606739266, 79.08579950125977, 1.0]], ['2, k, 13', [-2.3065734393509674, 41.475356930935625, 1.0]], ['2, k, 14', [-4.068913372620729, 7.102314934718137, 1.0]], ['2, k, 15', [-4.140370850729823, -1.3096391138613583, 1.0]], ['2, k, 16', [-17.919869391542548, 80.46724531743403, 1.0]], ['2, k, 17', [-20.473076820092132, 44.48802042778872, 1.0]], ['2, k, 18', [-21.159327704276265, 7.914267971699346, 1.0]], ['2, k, 19', [-21.728692054607563, -0.7813438144735798, 1.0]], ['2, k, 20', [-7.232626650431072, 131.73321109058523, 1.0]], ['2, k, 21', [0.0, 0.0, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [0.0, 0.0, 1.0]]]
