[['2, k, 0', [-0.360684, -0.255174, 1.0]], ['2, k, 1', [-0.364133, 0.0531265, 1.0]], ['2, k, 2', [-0.365341, 0.353329, 1.0]], ['2, k, 3', [-0.381482, 0.502671, 1.0]], ['2, k, 4', [-0.556346, 0.239753, 1.0]], ['2, k, 5', [-0.599256, -0.047699, 1.0]], ['2, k, 6', [-0.569443, -0.296915, 1.0]], ['2, k, 7', [-0.562997, -0.314085, 1.0]], ['2, k, 8', [-0.179992, 0.26537, 1.0]], ['2, k, 9', [-0.109504, -0.0209656, 1.0]], ['2, k, 10', [-0.10379, -0.271585, 1.0]], ['2, k, 11', [-0.127529, -0.281691, 1.0]], ['2, k, 12', [-0.441299, -0.25725, 1.0]], ['2, k, 13', [-0.482581, -0.630188, 1.0]], ['2, k, 14', [-0.516019, -1.02808, 1.0]], ['2, k, 15', [-0.512695, -1.06934, 1.0]], ['2, k, 16', [-0.269665, -0.245766, 1.0]], ['2, k, 17', [-0.213508, -0.642265, 1.0]], ['2, k, 18', [-0.167986, -1.00174, 1.0]], ['2, k, 19', [-0.151245, -1.06738, 1.0]], ['2, k, 20', [-0.365426, 0.279453, 1.0]], ['2, k, 21', [-0.567922, -0.39112, 1.0]], ['2, k, 22', [-0.51141, -0.314798, 1.0]], ['2, k, 23', [-0.128837, -0.370647, 1.0]], ['2, k, 24', [-0.167622, -0.273148, 1.0]]]
[['2, k, 0', [-0.358849, -0.260978, 1.0]], ['2, k, 1', [-0.361315, 0.0370019, 1.0]], ['2, k, 2', [-0.361453, 0.329392, 1.0]], ['2, k, 3', [-0.39344, 0.476541, 1.0]], ['2, k, 4', [-0.558861, 0.223321, 1.0]], ['2, k, 5', [-0.602683, -0.0651948, 1.0]], ['2, k, 6', [-0.574245, -0.317477, 1.0]], ['2, k, 7', [-0.565437, -0.32021, 1.0]], ['2, k, 8', [-0.184727, 0.244011, 1.0]], ['2, k, 9', [-0.104438, -0.0469315, 1.0]], ['2, k, 10', [-0.10063, -0.298388, 1.0]], ['2, k, 11', [-0.125354, -0.300045, 1.0]], ['2, k, 12', [-0.440029, -0.260142, 1.0]], ['2, k, 13', [-0.490772, -0.643156, 1.0]], ['2, k, 14', [-0.51065, -1.01672, 1.0]], ['2, k, 15', [-0.508366, -1.06746, 1.0]], ['2, k, 16', [-0.26766, -0.254531, 1.0]], ['2, k, 17', [-0.207681, -0.646864, 1.0]], ['2, k, 18', [-0.169089, -1.02285, 1.0]], ['2, k, 19', [-0.14701, -1.07345, 1.0]], ['2, k, 20', [-0.361816, 0.257275, 1.0]], ['2, k, 21', [-0.567609, -0.393983, 1.0]], ['2, k, 22', [-0.516583, -0.335993, 1.0]], ['2, k, 23', [-0.133905, -0.395359, 1.0]], ['2, k, 24', [-0.162201, -0.291476, 1.0]]]
[['2, k, 0', [-0.358555, -0.259627, 1.0]], ['2, k, 1', [-0.361168, 0.0390163, 1.0]], ['2, k, 2', [-0.361517, 0.331882, 1.0]], ['2, k, 3', [-0.393163, 0.47859, 1.0]], ['2, k, 4', [-0.559073, 0.224587, 1.0]], ['2, k, 5', [-0.602742, -0.0640373, 1.0]], ['2, k, 6', [-0.573515, -0.316249, 1.0]], ['2, k, 7', [-0.565048, -0.318571, 1.0]], ['2, k, 8', [-0.184401, 0.245911, 1.0]], ['2, k, 9', [-0.104985, -0.044929, 1.0]], ['2, k, 10', [-0.100287, -0.29629, 1.0]], ['2, k, 11', [-0.124791, -0.295799, 1.0]], ['2, k, 12', [-0.439786, -0.258939, 1.0]], ['2, k, 13', [-0.492165, -0.648855, 1.0]], ['2, k, 14', [-0.511056, -1.01782, 1.0]], ['2, k, 15', [-0.510244, -1.07022, 1.0]], ['2, k, 16', [-0.26732, -0.253082, 1.0]], ['2, k, 17', [-0.209266, -0.645519, 1.0]], ['2, k, 18', [-0.169831, -1.02073, 1.0]], ['2, k, 19', [-0.147341, -1.07278, 1.0]], ['2, k, 20', [-0.361819, 0.259677, 1.0]], ['2, k, 21', [-0.569626, -0.394702, 1.0]], ['2, k, 22', [-0.516025, -0.331556, 1.0]], ['2, k, 23', [-0.128372, -0.388313, 1.0]], ['2, k, 24', [-0.163048, -0.299126, 1.0]]]
[['2, k, 0', [-0.358738, -0.258546, 1.0]], ['2, k, 1', [-0.361529, 0.0405147, 1.0]], ['2, k, 2', [-0.362121, 0.333581, 1.0]], ['2, k, 3', [-0.393234, 0.481011, 1.0]], ['2, k, 4', [-0.558966, 0.227592, 1.0]], ['2, k, 5', [-0.602499, -0.0619647, 1.0]], ['2, k, 6', [-0.57317, -0.314178, 1.0]], ['2, k, 7', [-0.565014, -0.3168, 1.0]], ['2, k, 8', [-0.184209, 0.247435, 1.0]], ['2, k, 9', [-0.105487, -0.0433162, 1.0]], ['2, k, 10', [-0.100396, -0.294618, 1.0]], ['2, k, 11', [-0.125825, -0.295057, 1.0]], ['2, k, 12', [-0.439863, -0.257763, 1.0]], ['2, k, 13', [-0.492114, -0.647641, 1.0]], ['2, k, 14', [-0.510888, -1.01915, 1.0]], ['2, k, 15', [-0.510249, -1.07594, 1.0]], ['2, k, 16', [-0.267593, -0.252119, 1.0]], ['2, k, 17', [-0.209795, -0.644825, 1.0]], ['2, k, 18', [-0.170151, -1.01519, 1.0]], ['2, k, 19', [-0.148013, -1.07256, 1.0]], ['2, k, 20', [-0.362358, 0.261351, 1.0]], ['2, k, 21', [-0.563059, -0.391719, 1.0]], ['2, k, 22', [-0.515532, -0.317114, 1.0]], ['2, k, 23', [-0.133789, -0.388075, 1.0]], ['2, k, 24', [-0.163447, -0.296872, 1.0]]]
[['2, k, 0', [-0.359239, -0.256739, 1.0]], ['2, k, 1', [-0.362284, 0.0424955, 1.0]], ['2, k, 2', [-0.363256, 0.33566, 1.0]], ['2, k, 3', [-0.393199, 0.483239, 1.0]], ['2, k, 4', [-0.559533, 0.229795, 1.0]], ['2, k, 5', [-0.602732, -0.0595149, 1.0]], ['2, k, 6', [-0.573106, -0.311719, 1.0]], ['2, k, 7', [-0.565126, -0.313141, 1.0]], ['2, k, 8', [-0.18415, 0.249385, 1.0]], ['2, k, 9', [-0.106534, -0.0400429, 1.0]], ['2, k, 10', [-0.100887, -0.291478, 1.0]], ['2, k, 11', [-0.12681, -0.294058, 1.0]], ['2, k, 12', [-0.440416, -0.255959, 1.0]], ['2, k, 13', [-0.491793, -0.644413, 1.0]], ['2, k, 14', [-0.51168, -1.01819, 1.0]], ['2, k, 15', [-0.506622, -1.07433, 1.0]], ['2, k, 16', [-0.268027, -0.25036, 1.0]], ['2, k, 17', [-0.210491, -0.644245, 1.0]], ['2, k, 18', [-0.170798, -1.02166, 1.0]], ['2, k, 19', [-0.14787, -1.07253, 1.0]], ['2, k, 20', [-0.363387, 0.263415, 1.0]], ['2, k, 21', [-0.569966, -0.393741, 1.0]], ['2, k, 22', [-0.514876, -0.318238, 1.0]], ['2, k, 23', [-0.130675, -0.385141, 1.0]], ['2, k, 24', [-0.163597, -0.296943, 1.0]]]
[['2, k, 0', [-0.35968, -0.255562, 1.0]], ['2, k, 1', [-0.362613, 0.0439322, 1.0]], ['2, k, 2', [-0.363478, 0.337268, 1.0]], ['2, k, 3', [-0.393497, 0.48529, 1.0]], ['2, k, 4', [-0.559706, 0.231023, 1.0]], ['2, k, 5', [-0.602808, -0.0567217, 1.0]], ['2, k, 6', [-0.573153, -0.308965, 1.0]], ['2, k, 7', [-0.565141, -0.310684, 1.0]], ['2, k, 8', [-0.184201, 0.251002, 1.0]], ['2, k, 9', [-0.106955, -0.0384069, 1.0]], ['2, k, 10', [-0.101152, -0.289905, 1.0]], ['2, k, 11', [-0.127487, -0.286747, 1.0]], ['2, k, 12', [-0.440822, -0.254952, 1.0]], ['2, k, 13', [-0.492521, -0.643757, 1.0]], ['2, k, 14', [-0.512467, -1.0194, 1.0]], ['2, k, 15', [-0.50724, -1.07861, 1.0]], ['2, k, 16', [-0.26849, -0.249037, 1.0]], ['2, k, 17', [-0.21192, -0.643161, 1.0]], ['2, k, 18', [-0.170902, -1.02027, 1.0]], ['2, k, 19', [-0.147802, -1.07262, 1.0]], ['2, k, 20', [-0.363639, 0.264984, 1.0]], ['2, k, 21', [-0.571883, -0.386794, 1.0]], ['2, k, 22', [-0.515724, -0.325347, 1.0]], ['2, k, 23', [-0.131237, -0.377928, 1.0]], ['2, k, 24', [-0.164, -0.280642, 1.0]]]
[['2, k, 0', [-0.360335, -0.25411, 1.0]], ['2, k, 1', [-0.363207, 0.0453093, 1.0]], ['2, k, 2', [-0.364113, 0.338622, 1.0]], ['2, k, 3', [-0.393724, 0.487133, 1.0]], ['2, k, 4', [-0.559693, 0.232559, 1.0]], ['2, k, 5', [-0.602541, -0.0556586, 1.0]], ['2, k, 6', [-0.573228, -0.30797, 1.0]], ['2, k, 7', [-0.564628, -0.311461, 1.0]], ['2, k, 8', [-0.184291, 0.252135, 1.0]], ['2, k, 9', [-0.107159, -0.0379599, 1.0]], ['2, k, 10', [-0.101284, -0.289493, 1.0]], ['2, k, 11', [-0.127689, -0.2862, 1.0]], ['2, k, 12', [-0.441513, -0.253438, 1.0]], ['2, k, 13', [-0.492868, -0.641117, 1.0]], ['2, k, 14', [-0.513075, -1.01168, 1.0]], ['2, k, 15', [-0.507028, -1.06705, 1.0]], ['2, k, 16', [-0.269083, -0.247694, 1.0]], ['2, k, 17', [-0.21297, -0.642489, 1.0]], ['2, k, 18', [-0.171666, -1.01945, 1.0]], ['2, k, 19', [-0.148257, -1.0723, 1.0]], ['2, k, 20', [-0.364256, 0.266335, 1.0]], ['2, k, 21', [-0.573327, -0.387946, 1.0]], ['2, k, 22', [-0.515648, -0.320269, 1.0]], ['2, k, 23', [-0.132649, -0.38243, 1.0]], ['2, k, 24', [-0.163515, -0.274499, 1.0]]]
[['2, k, 0', [-0.360955, -0.252985, 1.0]], ['2, k, 1', [-0.36377, 0.046685, 1.0]], ['2, k, 2', [-0.364613, 0.340081, 1.0]], ['2, k, 3', [-0.394183, 0.48913, 1.0]], ['2, k, 4', [-0.559982, 0.233639, 1.0]], ['2, k, 5', [-0.602544, -0.0547039, 1.0]], ['2, k, 6', [-0.573008, -0.307024, 1.0]], ['2, k, 7', [-0.564989, -0.310681, 1.0]], ['2, k, 8', [-0.184341, 0.253955, 1.0]], ['2, k, 9', [-0.107602, -0.0362304, 1.0]], ['2, k, 10', [-0.100916, -0.287776, 1.0]], ['2, k, 11', [-0.128308, -0.286958, 1.0]], ['2, k, 12', [-0.442096, -0.252412, 1.0]], ['2, k, 13', [-0.492672, -0.641087, 1.0]], ['2, k, 14', [-0.51345, -1.01149, 1.0]], ['2, k, 15', [-0.507431, -1.06834, 1.0]], ['2, k, 16', [-0.269719, -0.2465, 1.0]], ['2, k, 17', [-0.21419, -0.6421, 1.0]], ['2, k, 18', [-0.171472, -1.01712, 1.0]], ['2, k, 19', [-0.149453, -1.07206, 1.0]], ['2, k, 20', [-0.364772, 0.267778, 1.0]], ['2, k, 21', [-0.571778, -0.386227, 1.0]], ['2, k, 22', [-0.514992, -0.31985, 1.0]], ['2, k, 23', [-0.133529, -0.381449, 1.0]], ['2, k, 24', [-0.165028, -0.291671, 1.0]]]
[['2, k, 0', [-0.360963, -0.252178, 1.0]], ['2, k, 1', [-0.363818, 0.047789, 1.0]], ['2, k, 2', [-0.364676, 0.341639, 1.0]], ['2, k, 3', [-0.39433, 0.490816, 1.0]], ['2, k, 4', [-0.560181, 0.23425, 1.0]], ['2, k, 5', [-0.602607, -0.0540282, 1.0]], ['2, k, 6', [-0.573073, -0.306378, 1.0]], ['2, k, 7', [-0.565466, -0.310466, 1.0]], ['2, k, 8', [-0.184391, 0.255067, 1.0]], ['2, k, 9', [-0.107961, -0.0351078, 1.0]], ['2, k, 10', [-0.101166, -0.286698, 1.0]], ['2, k, 11', [-0.128703, -0.287036, 1.0]], ['2, k, 12', [-0.442133, -0.251521, 1.0]], ['2, k, 13', [-0.492764, -0.63981, 1.0]], ['2, k, 14', [-0.513848, -1.01338, 1.0]], ['2, k, 15', [-0.508489, -1.06897, 1.0]], ['2, k, 16', [-0.269697, -0.245797, 1.0]], ['2, k, 17', [-0.216957, -0.641451, 1.0]], ['2, k, 18', [-0.171828, -1.0155, 1.0]], ['2, k, 19', [-0.151148, -1.07079, 1.0]], ['2, k, 20', [-0.364834, 0.269208, 1.0]], ['2, k, 21', [-0.573228, -0.38667, 1.0]], ['2, k, 22', [-0.516413, -0.30748, 1.0]], ['2, k, 23', [-0.136226, -0.380793, 1.0]], ['2, k, 24', [-0.16404, -0.274317, 1.0]]]
[['2, k, 0', [-0.361073, -0.251505, 1.0]], ['2, k, 1', [-0.363931, 0.0487822, 1.0]], ['2, k, 2', [-0.364761, 0.34283, 1.0]], ['2, k, 3', [-0.394885, 0.492239, 1.0]], ['2, k, 4', [-0.560548, 0.234865, 1.0]], ['2, k, 5', [-0.602619, -0.0539959, 1.0]], ['2, k, 6', [-0.572608, -0.306335, 1.0]], ['2, k, 7', [-0.565351, -0.309572, 1.0]], ['2, k, 8', [-0.184592, 0.25546, 1.0]], ['2, k, 9', [-0.108384, -0.0343933, 1.0]], ['2, k, 10', [-0.100562, -0.285901, 1.0]], ['2, k, 11', [-0.129297, -0.285281, 1.0]], ['2, k, 12', [-0.442193, -0.250944, 1.0]], ['2, k, 13', [-0.492836, -0.640044, 1.0]], ['2, k, 14', [-0.514535, -1.01371, 1.0]], ['2, k, 15', [-0.513941, -1.06953, 1.0]], ['2, k, 16', [-0.269857, -0.245044, 1.0]], ['2, k, 17', [-0.217914, -0.641207, 1.0]], ['2, k, 18', [-0.172391, -1.01192, 1.0]], ['2, k, 19', [-0.150133, -1.06642, 1.0]], ['2, k, 20', [-0.364929, 0.270362, 1.0]], ['2, k, 21', [-0.571219, -0.385696, 1.0]], ['2, k, 22', [-0.516009, -0.318678, 1.0]], ['2, k, 23', [-0.133389, -0.380337, 1.0]], ['2, k, 24', [-0.165245, -0.288606, 1.0]]]
[['2, k, 0', [-0.361361, -0.250872, 1.0]], ['2, k, 1', [-0.364275, 0.0496095, 1.0]], ['2, k, 2', [-0.365135, 0.343677, 1.0]], ['2, k, 3', [-0.395229, 0.493093, 1.0]], ['2, k, 4', [-0.560774, 0.235363, 1.0]], ['2, k, 5', [-0.602879, -0.0537302, 1.0]], ['2, k, 6', [-0.571649, -0.305977, 1.0]], ['2, k, 7', [-0.565462, -0.309706, 1.0]], ['2, k, 8', [-0.184825, 0.256505, 1.0]], ['2, k, 9', [-0.10871, -0.0327035, 1.0]], ['2, k, 10', [-0.100761, -0.284276, 1.0]], ['2, k, 11', [-0.129493, -0.285556, 1.0]], ['2, k, 12', [-0.442465, -0.250244, 1.0]], ['2, k, 13', [-0.493686, -0.638726, 1.0]], ['2, k, 14', [-0.514329, -1.00595, 1.0]], ['2, k, 15', [-0.514828, -1.0695, 1.0]], ['2, k, 16', [-0.27015, -0.244491, 1.0]], ['2, k, 17', [-0.218448, -0.641158, 1.0]], ['2, k, 18', [-0.171131, -1.0092, 1.0]], ['2, k, 19', [-0.150062, -1.0669, 1.0]], ['2, k, 20', [-0.365298, 0.271217, 1.0]], ['2, k, 21', [-0.571647, -0.386874, 1.0]], ['2, k, 22', [-0.514908, -0.304175, 1.0]], ['2, k, 23', [-0.133654, -0.381076, 1.0]], ['2, k, 24', [-0.164935, -0.274383, 1.0]]]
[['2, k, 0', [-0.36173, -0.250363, 1.0]], ['2, k, 1', [-0.364622, 0.0503604, 1.0]], ['2, k, 2', [-0.365463, 0.344596, 1.0]], ['2, k, 3', [-0.39557, 0.493911, 1.0]], ['2, k, 4', [-0.561169, 0.235651, 1.0]], ['2, k, 5', [-0.603041, -0.0528236, 1.0]], ['2, k, 6', [-0.571424, -0.305025, 1.0]], ['2, k, 7', [-0.56413, -0.306564, 1.0]], ['2, k, 8', [-0.185221, 0.25738, 1.0]], ['2, k, 9', [-0.10939, -0.025842, 1.0]], ['2, k, 10', [-0.101018, -0.277271, 1.0]], ['2, k, 11', [-0.12977, -0.285743, 1.0]], ['2, k, 12', [-0.442752, -0.249784, 1.0]], ['2, k, 13', [-0.493344, -0.638103, 1.0]], ['2, k, 14', [-0.514734, -1.00574, 1.0]], ['2, k, 15', [-0.511127, -1.06713, 1.0]], ['2, k, 16', [-0.270601, -0.243946, 1.0]], ['2, k, 17', [-0.218539, -0.642553, 1.0]], ['2, k, 18', [-0.171998, -1.01528, 1.0]], ['2, k, 19', [-0.14935, -1.067, 1.0]], ['2, k, 20', [-0.365632, 0.272099, 1.0]], ['2, k, 21', [-0.570513, -0.387074, 1.0]], ['2, k, 22', [-0.512503, -0.330002, 1.0]], ['2, k, 23', [-0.135099, -0.380756, 1.0]], ['2, k, 24', [-0.164166, -0.268659, 1.0]]]
[['2, k, 0', [-0.361922, -0.250057, 1.0]], ['2, k, 1', [-0.365024, 0.0513011, 1.0]], ['2, k, 2', [-0.366057, 0.34617, 1.0]], ['2, k, 3', [-0.39606, 0.494782, 1.0]], ['2, k, 4', [-0.561506, 0.236011, 1.0]], ['2, k, 5', [-0.603267, -0.0522491, 1.0]], ['2, k, 6', [-0.57092, -0.304378, 1.0]], ['2, k, 7', [-0.564235, -0.306763, 1.0]], ['2, k, 8', [-0.185558, 0.258186, 1.0]], ['2, k, 9', [-0.109456, -0.0258893, 1.0]], ['2, k, 10', [-0.101423, -0.277392, 1.0]], ['2, k, 11', [-0.130721, -0.285797, 1.0]], ['2, k, 12', [-0.442795, -0.249537, 1.0]], ['2, k, 13', [-0.493047, -0.637967, 1.0]], ['2, k, 14', [-0.514637, -1.00547, 1.0]], ['2, k, 15', [-0.511699, -1.07256, 1.0]], ['2, k, 16', [-0.271018, -0.243557, 1.0]], ['2, k, 17', [-0.218632, -0.64225, 1.0]], ['2, k, 18', [-0.173071, -1.01208, 1.0]], ['2, k, 19', [-0.15069, -1.06817, 1.0]], ['2, k, 20', [-0.366181, 0.273522, 1.0]], ['2, k, 21', [-0.572649, -0.386661, 1.0]], ['2, k, 22', [-0.512966, -0.318844, 1.0]], ['2, k, 23', [-0.135195, -0.381018, 1.0]], ['2, k, 24', [-0.164929, -0.273823, 1.0]]]
[['2, k, 0', [-0.362099, -0.249817, 1.0]], ['2, k, 1', [-0.365253, 0.0516612, 1.0]], ['2, k, 2', [-0.366343, 0.346566, 1.0]], ['2, k, 3', [-0.396595, 0.495274, 1.0]], ['2, k, 4', [-0.561713, 0.236297, 1.0]], ['2, k, 5', [-0.603376, -0.0512788, 1.0]], ['2, k, 6', [-0.570714, -0.303384, 1.0]], ['2, k, 7', [-0.563666, -0.305657, 1.0]], ['2, k, 8', [-0.18592, 0.258774, 1.0]], ['2, k, 9', [-0.109527, -0.02576, 1.0]], ['2, k, 10', [-0.101739, -0.277291, 1.0]], ['2, k, 11', [-0.131135, -0.284562, 1.0]], ['2, k, 12', [-0.442908, -0.249381, 1.0]], ['2, k, 13', [-0.492504, -0.637788, 1.0]], ['2, k, 14', [-0.51476, -1.00536, 1.0]], ['2, k, 15', [-0.511007, -1.07146, 1.0]], ['2, k, 16', [-0.271242, -0.243236, 1.0]], ['2, k, 17', [-0.220787, -0.642073, 1.0]], ['2, k, 18', [-0.173259, -1.01217, 1.0]], ['2, k, 19', [-0.150586, -1.06801, 1.0]], ['2, k, 20', [-0.36645, 0.273909, 1.0]], ['2, k, 21', [-0.571853, -0.387054, 1.0]], ['2, k, 22', [-0.513816, -0.301573, 1.0]], ['2, k, 23', [-0.140395, -0.380266, 1.0]], ['2, k, 24', [-0.165624, -0.296846, 1.0]]]
[['2, k, 0', [-0.362078, -0.249376, 1.0]], ['2, k, 1', [-0.365407, 0.0521525, 1.0]], ['2, k, 2', [-0.366618, 0.347053, 1.0]], ['2, k, 3', [-0.397282, 0.4959, 1.0]], ['2, k, 4', [-0.561855, 0.236377, 1.0]], ['2, k, 5', [-0.603397, -0.0512409, 1.0]], ['2, k, 6', [-0.570093, -0.303275, 1.0]], ['2, k, 7', [-0.563004, -0.306093, 1.0]], ['2, k, 8', [-0.186195, 0.259182, 1.0]], ['2, k, 9', [-0.109507, -0.0259901, 1.0]], ['2, k, 10', [-0.102837, -0.277611, 1.0]], ['2, k, 11', [-0.130656, -0.285361, 1.0]], ['2, k, 12', [-0.442894, -0.249034, 1.0]], ['2, k, 13', [-0.492186, -0.636769, 1.0]], ['2, k, 14', [-0.515644, -1.00385, 1.0]], ['2, k, 15', [-0.509079, -1.06331, 1.0]], ['2, k, 16', [-0.271189, -0.242724, 1.0]], ['2, k, 17', [-0.220655, -0.641232, 1.0]], ['2, k, 18', [-0.172152, -1.01137, 1.0]], ['2, k, 19', [-0.150697, -1.0681, 1.0]], ['2, k, 20', [-0.366691, 0.274388, 1.0]], ['2, k, 21', [-0.567757, -0.385905, 1.0]], ['2, k, 22', [-0.51001, -0.320266, 1.0]], ['2, k, 23', [-0.138028, -0.38166, 1.0]], ['2, k, 24', [-0.166179, -0.265164, 1.0]]]
[['2, k, 0', [-0.362305, -0.249163, 1.0]], ['2, k, 1', [-0.36566, 0.0523732, 1.0]], ['2, k, 2', [-0.366873, 0.347198, 1.0]], ['2, k, 3', [-0.398126, 0.496188, 1.0]], ['2, k, 4', [-0.56218, 0.236618, 1.0]], ['2, k, 5', [-0.603694, -0.0508161, 1.0]], ['2, k, 6', [-0.569582, -0.302763, 1.0]], ['2, k, 7', [-0.563076, -0.307377, 1.0]], ['2, k, 8', [-0.186369, 0.259568, 1.0]], ['2, k, 9', [-0.109465, -0.0259502, 1.0]], ['2, k, 10', [-0.103519, -0.27769, 1.0]], ['2, k, 11', [-0.131248, -0.285529, 1.0]], ['2, k, 12', [-0.443235, -0.248814, 1.0]], ['2, k, 13', [-0.492687, -0.637216, 1.0]], ['2, k, 14', [-0.515701, -1.00408, 1.0]], ['2, k, 15', [-0.507664, -1.06971, 1.0]], ['2, k, 16', [-0.2713, -0.242522, 1.0]], ['2, k, 17', [-0.220584, -0.641673, 1.0]], ['2, k, 18', [-0.172541, -1.01137, 1.0]], ['2, k, 19', [-0.150993, -1.06812, 1.0]], ['2, k, 20', [-0.366945, 0.274555, 1.0]], ['2, k, 21', [-0.56891, -0.386125, 1.0]], ['2, k, 22', [-0.509359, -0.321517, 1.0]], ['2, k, 23', [-0.135883, -0.379872, 1.0]], ['2, k, 24', [-0.167498, -0.270102, 1.0]]]
[['2, k, 0', [-0.362044, -0.248745, 1.0]], ['2, k, 1', [-0.365722, 0.0526603, 1.0]], ['2, k, 2', [-0.367136, 0.347347, 1.0]], ['2, k, 3', [-0.398971, 0.496608, 1.0]], ['2, k, 4', [-0.56247, 0.23692, 1.0]], ['2, k, 5', [-0.603827, -0.0507395, 1.0]], ['2, k, 6', [-0.569245, -0.302637, 1.0]], ['2, k, 7', [-0.563082, -0.30597, 1.0]], ['2, k, 8', [-0.186811, 0.259986, 1.0]], ['2, k, 9', [-0.109601, -0.0258528, 1.0]], ['2, k, 10', [-0.104061, -0.277688, 1.0]], ['2, k, 11', [-0.131623, -0.284521, 1.0]], ['2, k, 12', [-0.443039, -0.248515, 1.0]], ['2, k, 13', [-0.492465, -0.63733, 1.0]], ['2, k, 14', [-0.517488, -1.00251, 1.0]], ['2, k, 15', [-0.508235, -1.06917, 1.0]], ['2, k, 16', [-0.270964, -0.24199, 1.0]], ['2, k, 17', [-0.220466, -0.641774, 1.0]], ['2, k, 18', [-0.172335, -1.01145, 1.0]], ['2, k, 19', [-0.150956, -1.06832, 1.0]], ['2, k, 20', [-0.367156, 0.274733, 1.0]], ['2, k, 21', [-0.567277, -0.386008, 1.0]], ['2, k, 22', [-0.511664, -0.303949, 1.0]], ['2, k, 23', [-0.136154, -0.380617, 1.0]], ['2, k, 24', [-0.165899, -0.274501, 1.0]]]
[['2, k, 0', [-0.361858, -0.24857, 1.0]], ['2, k, 1', [-0.365743, 0.0528401, 1.0]], ['2, k, 2', [-0.36738, 0.347554, 1.0]], ['2, k, 3', [-0.399802, 0.496841, 1.0]], ['2, k, 4', [-0.562966, 0.236994, 1.0]], ['2, k, 5', [-0.60381, -0.0507307, 1.0]], ['2, k, 6', [-0.568794, -0.302575, 1.0]], ['2, k, 7', [-0.563484, -0.306067, 1.0]], ['2, k, 8', [-0.187229, 0.260211, 1.0]], ['2, k, 9', [-0.109698, -0.0257921, 1.0]], ['2, k, 10', [-0.10435, -0.277714, 1.0]], ['2, k, 11', [-0.131071, -0.28444, 1.0]], ['2, k, 12', [-0.442761, -0.248268, 1.0]], ['2, k, 13', [-0.492159, -0.636859, 1.0]], ['2, k, 14', [-0.517614, -1.00256, 1.0]], ['2, k, 15', [-0.508491, -1.06157, 1.0]], ['2, k, 16', [-0.270826, -0.241855, 1.0]], ['2, k, 17', [-0.219749, -0.643579, 1.0]], ['2, k, 18', [-0.172221, -1.01475, 1.0]], ['2, k, 19', [-0.150581, -1.07285, 1.0]], ['2, k, 20', [-0.367331, 0.274932, 1.0]], ['2, k, 21', [-0.56782, -0.386613, 1.0]], ['2, k, 22', [-0.511148, -0.307122, 1.0]], ['2, k, 23', [-0.135314, -0.379242, 1.0]], ['2, k, 24', [-0.168717, -0.275637, 1.0]]]
[['2, k, 0', [-0.362078, -0.248455, 1.0]], ['2, k, 1', [-0.365982, 0.0530217, 1.0]], ['2, k, 2', [-0.367609, 0.347714, 1.0]], ['2, k, 3', [-0.400702, 0.496984, 1.0]], ['2, k, 4', [-0.563438, 0.237127, 1.0]], ['2, k, 5', [-0.604005, -0.0510408, 1.0]], ['2, k, 6', [-0.568582, -0.302849, 1.0]], ['2, k, 7', [-0.562345, -0.306672, 1.0]], ['2, k, 8', [-0.187622, 0.260393, 1.0]], ['2, k, 9', [-0.109659, -0.0261309, 1.0]], ['2, k, 10', [-0.103832, -0.27824, 1.0]], ['2, k, 11', [-0.131842, -0.284423, 1.0]], ['2, k, 12', [-0.442885, -0.248131, 1.0]], ['2, k, 13', [-0.492146, -0.637531, 1.0]], ['2, k, 14', [-0.517659, -1.00167, 1.0]], ['2, k, 15', [-0.508317, -1.06131, 1.0]], ['2, k, 16', [-0.271277, -0.241748, 1.0]], ['2, k, 17', [-0.219764, -0.643596, 1.0]], ['2, k, 18', [-0.172165, -1.01586, 1.0]], ['2, k, 19', [-0.152045, -1.0717, 1.0]], ['2, k, 20', [-0.367568, 0.275105, 1.0]], ['2, k, 21', [-0.567607, -0.386963, 1.0]], ['2, k, 22', [-0.51088, -0.315125, 1.0]], ['2, k, 23', [-0.137415, -0.377011, 1.0]], ['2, k, 24', [-0.166689, -0.273739, 1.0]]]
