[['2, k, 0', [-0.3032271, 0.04349076, 1.0]], ['2, k, 1', [-0.2999965, 0.3553019, 1.0]], ['2, k, 2', [-0.2952812, 0.655459, 1.0]], ['2, k, 3', [-0.3284005, 0.7990889, 1.0]], ['2, k, 4', [-0.4615375, 0.5467566, 1.0]], ['2, k, 5', [-0.4993401, 0.3013754, 1.0]], ['2, k, 6', [-0.4873049, 0.1095975, 1.0]], ['2, k, 7', [-0.4653674, 0.05671571, 1.0]], ['2, k, 8', [-0.1454292, 0.5237829, 1.0]], ['2, k, 9', [-0.1031046, 0.2613953, 1.0]], ['2, k, 10', [-0.1259093, 0.03681795, 1.0]], ['2, k, 11', [-0.13168, -0.04562771, 1.0]], ['2, k, 12', [-0.371013, 0.04320611, 1.0]], ['2, k, 13', [-0.384795, -0.2972559, 1.0]], ['2, k, 14', [-0.4038223, -0.656014, 1.0]], ['2, k, 15', [-0.3983867, -0.7220725, 1.0]], ['2, k, 16', [-0.2257007, 0.04223412, 1.0]], ['2, k, 17', [-0.1750159, -0.2826842, 1.0]], ['2, k, 18', [-0.1713885, -0.6301064, 1.0]], ['2, k, 19', [-0.1534967, -0.7193711, 1.0]], ['2, k, 20', [-0.2968161, 0.5821067, 1.0]], ['2, k, 21', [-0.4667091, 0.007771112, 1.0]], ['2, k, 22', [-0.4276989, 0.03520727, 1.0]], ['2, k, 23', [-0.1242887, -0.1220906, 1.0]], ['2, k, 24', [-0.1839237, -0.02256705, 1.0]]]
[['2, k, 0', [-0.2161645, 0.05721645, 1.0]], ['2, k, 1', [-0.2232213, 0.3652036, 1.0]], ['2, k, 2', [-0.2288747, 0.6634568, 1.0]], ['2, k, 3', [-0.2458249, 0.8106924, 1.0]], ['2, k, 4', [-0.3920712, 0.5350323, 1.0]], ['2, k, 5', [-0.434691, 0.3002671, 1.0]], ['2, k, 6', [-0.4003042, 0.08872786, 1.0]], ['2, k, 7', [-0.370945, 0.01663504, 1.0]], ['2, k, 8', [-0.09211008, 0.5433739, 1.0]], ['2, k, 9', [-0.05328927, 0.5886218, 1.0]], ['2, k, 10', [-0.01870545, 0.6260228, 1.0]], ['2, k, 11', [-0.008437959, 0.6433168, 1.0]], ['2, k, 12', [-0.2904202, 0.05204561, 1.0]], ['2, k, 13', [-0.324564, -0.2887649, 1.0]], ['2, k, 14', [-0.3435053, -0.6683578, 1.0]], ['2, k, 15', [-0.3317208, -0.7371724, 1.0]], ['2, k, 16', [-0.1343815, 0.06057358, 1.0]], ['2, k, 17', [-0.1102457, -0.2842512, 1.0]], ['2, k, 18', [-0.1036325, -0.6420946, 1.0]], ['2, k, 19', [-0.08630317, -0.7258574, 1.0]], ['2, k, 20', [-0.2276367, 0.5906305, 1.0]], ['2, k, 21', [-0.3572563, -0.05427896, 1.0]], ['2, k, 22', [-0.328121, 0.02644072, 1.0]], ['2, k, 23', [0.01713649, 0.6365179, 1.0]], ['2, k, 24', [-0.05535929, 0.6354468, 1.0]]]
[['2, k, 0', [-0.215983, 0.05751284, 1.0]], ['2, k, 1', [-0.2230154, 0.3654769, 1.0]], ['2, k, 2', [-0.2286274, 0.6635147, 1.0]], ['2, k, 3', [-0.2461546, 0.8107083, 1.0]], ['2, k, 4', [-0.3921066, 0.5350985, 1.0]], ['2, k, 5', [-0.4348952, 0.3016825, 1.0]], ['2, k, 6', [-0.4006973, 0.09009342, 1.0]], ['2, k, 7', [-0.3711982, 0.01834148, 1.0]], ['2, k, 8', [-0.09206668, 0.543376, 1.0]], ['2, k, 9', [-0.0528691, 0.5890635, 1.0]], ['2, k, 10', [-0.0200066, 0.6270173, 1.0]], ['2, k, 11', [-0.0101217, 0.6439046, 1.0]], ['2, k, 12', [-0.2902874, 0.05231174, 1.0]], ['2, k, 13', [-0.3245585, -0.2887614, 1.0]], ['2, k, 14', [-0.3435119, -0.6684466, 1.0]], ['2, k, 15', [-0.3304208, -0.738147, 1.0]], ['2, k, 16', [-0.1341463, 0.06091295, 1.0]], ['2, k, 17', [-0.1094283, -0.2836839, 1.0]], ['2, k, 18', [-0.1037109, -0.6420123, 1.0]], ['2, k, 19', [-0.08649925, -0.7258283, 1.0]], ['2, k, 20', [-0.2274142, 0.5907344, 1.0]], ['2, k, 21', [-0.3601838, -0.05344861, 1.0]], ['2, k, 22', [-0.3279811, 0.02623672, 1.0]], ['2, k, 23', [0.01097387, 0.6383388, 1.0]], ['2, k, 24', [-0.05754583, 0.63553, 1.0]]]
[['2, k, 0', [-0.2157743, 0.05813109, 1.0]], ['2, k, 1', [-0.2228332, 0.3660053, 1.0]], ['2, k, 2', [-0.2285031, 0.6636844, 1.0]], ['2, k, 3', [-0.2468272, 0.8110396, 1.0]], ['2, k, 4', [-0.3921139, 0.5350932, 1.0]], ['2, k, 5', [-0.4351552, 0.3022798, 1.0]], ['2, k, 6', [-0.4007838, 0.09071829, 1.0]], ['2, k, 7', [-0.371155, 0.01916908, 1.0]], ['2, k, 8', [-0.09162875, 0.5429799, 1.0]], ['2, k, 9', [-0.05378312, 0.5890453, 1.0]], ['2, k, 10', [-0.02133781, 0.6277545, 1.0]], ['2, k, 11', [-0.0125036, 0.6447149, 1.0]], ['2, k, 12', [-0.2901, 0.0529442, 1.0]], ['2, k, 13', [-0.3244822, -0.288722, 1.0]], ['2, k, 14', [-0.3435188, -0.6684251, 1.0]], ['2, k, 15', [-0.3293306, -0.7380764, 1.0]], ['2, k, 16', [-0.1339453, 0.06146462, 1.0]], ['2, k, 17', [-0.1093138, -0.2835003, 1.0]], ['2, k, 18', [-0.1035425, -0.6411461, 1.0]], ['2, k, 19', [-0.08547495, -0.72622, 1.0]], ['2, k, 20', [-0.2272827, 0.5909709, 1.0]], ['2, k, 21', [-0.3585244, -0.0537076, 1.0]], ['2, k, 22', [-0.3283753, 0.02654442, 1.0]], ['2, k, 23', [0.008604228, 0.6385356, 1.0]], ['2, k, 24', [-0.05830644, 0.6354319, 1.0]]]
[['2, k, 0', [-0.2157841, 0.05897594, 1.0]], ['2, k, 1', [-0.2227172, 0.3663658, 1.0]], ['2, k, 2', [-0.2282819, 0.6636783, 1.0]], ['2, k, 3', [-0.2470908, 0.8110829, 1.0]], ['2, k, 4', [-0.3921853, 0.5362713, 1.0]], ['2, k, 5', [-0.4355609, 0.3031364, 1.0]], ['2, k, 6', [-0.4008651, 0.0915234, 1.0]], ['2, k, 7', [-0.3723913, 0.02004337, 1.0]], ['2, k, 8', [-0.09176213, 0.5434024, 1.0]], ['2, k, 9', [-0.05334683, 0.5891891, 1.0]], ['2, k, 10', [-0.02250912, 0.6284589, 1.0]], ['2, k, 11', [-0.01345946, 0.6452332, 1.0]], ['2, k, 12', [-0.2902369, 0.053769, 1.0]], ['2, k, 13', [-0.3244785, -0.2887245, 1.0]], ['2, k, 14', [-0.3435232, -0.6684726, 1.0]], ['2, k, 15', [-0.3287784, -0.7385851, 1.0]], ['2, k, 16', [-0.1338449, 0.06229057, 1.0]], ['2, k, 17', [-0.109305, -0.2830095, 1.0]], ['2, k, 18', [-0.1034566, -0.641213, 1.0]], ['2, k, 19', [-0.08593686, -0.7259837, 1.0]], ['2, k, 20', [-0.2271115, 0.5910378, 1.0]], ['2, k, 21', [-0.3600382, -0.05375404, 1.0]], ['2, k, 22', [-0.3277536, 0.02708694, 1.0]], ['2, k, 23', [0.004954005, 0.640506, 1.0]], ['2, k, 24', [-0.06022882, 0.634841, 1.0]]]
[['2, k, 0', [-0.21582, 0.05919871, 1.0]], ['2, k, 1', [-0.2226637, 0.3665097, 1.0]], ['2, k, 2', [-0.2281492, 0.6636755, 1.0]], ['2, k, 3', [-0.2473033, 0.8112106, 1.0]], ['2, k, 4', [-0.3921825, 0.5362878, 1.0]], ['2, k, 5', [-0.4356322, 0.3033469, 1.0]], ['2, k, 6', [-0.401125, 0.09170309, 1.0]], ['2, k, 7', [-0.3718017, 0.01904516, 1.0]], ['2, k, 8', [-0.09176975, 0.5433935, 1.0]], ['2, k, 9', [-0.05498263, 0.5892951, 1.0]], ['2, k, 10', [-0.02367033, 0.6289911, 1.0]], ['2, k, 11', [-0.01464847, 0.6451571, 1.0]], ['2, k, 12', [-0.290306, 0.05402941, 1.0]], ['2, k, 13', [-0.324437, -0.2888993, 1.0]], ['2, k, 14', [-0.3435622, -0.6684301, 1.0]], ['2, k, 15', [-0.3299429, -0.7382646, 1.0]], ['2, k, 16', [-0.1338581, 0.06246286, 1.0]], ['2, k, 17', [-0.1090508, -0.2846899, 1.0]], ['2, k, 18', [-0.1034865, -0.6413592, 1.0]], ['2, k, 19', [-0.08670717, -0.7262042, 1.0]], ['2, k, 20', [-0.227013, 0.5910647, 1.0]], ['2, k, 21', [-0.3587838, -0.05297228, 1.0]], ['2, k, 22', [-0.3283891, 0.02639792, 1.0]], ['2, k, 23', [0.006907165, 0.6397476, 1.0]], ['2, k, 24', [-0.06031907, 0.6357897, 1.0]]]
[['2, k, 0', [-0.2159014, 0.05937834, 1.0]], ['2, k, 1', [-0.2226291, 0.3666196, 1.0]], ['2, k, 2', [-0.2279915, 0.6636725, 1.0]], ['2, k, 3', [-0.2473569, 0.8112169, 1.0]], ['2, k, 4', [-0.3921189, 0.5361122, 1.0]], ['2, k, 5', [-0.4357929, 0.3041462, 1.0]], ['2, k, 6', [-0.4012879, 0.09250184, 1.0]], ['2, k, 7', [-0.3719666, 0.01917171, 1.0]], ['2, k, 8', [-0.09153552, 0.543152, 1.0]], ['2, k, 9', [-0.05314153, 0.5876972, 1.0]], ['2, k, 10', [-0.02433188, 0.6292275, 1.0]], ['2, k, 11', [-0.01595186, 0.645054, 1.0]], ['2, k, 12', [-0.2904919, 0.0543682, 1.0]], ['2, k, 13', [-0.3244288, -0.2887073, 1.0]], ['2, k, 14', [-0.3435657, -0.6684322, 1.0]], ['2, k, 15', [-0.3318599, -0.7385823, 1.0]], ['2, k, 16', [-0.1338865, 0.06255687, 1.0]], ['2, k, 17', [-0.1094486, -0.2851243, 1.0]], ['2, k, 18', [-0.1036227, -0.6415569, 1.0]], ['2, k, 19', [-0.08679509, -0.7265583, 1.0]], ['2, k, 20', [-0.2269052, 0.5910893, 1.0]], ['2, k, 21', [-0.3596751, -0.05403329, 1.0]], ['2, k, 22', [-0.328095, 0.02517777, 1.0]], ['2, k, 23', [0.005535698, 0.6398568, 1.0]], ['2, k, 24', [-0.06022945, 0.6360274, 1.0]]]
[['2, k, 0', [-0.2159849, 0.0595849, 1.0]], ['2, k, 1', [-0.22259, 0.3666498, 1.0]], ['2, k, 2', [-0.2276504, 0.6633871, 1.0]], ['2, k, 3', [-0.247353, 0.8111917, 1.0]], ['2, k, 4', [-0.3918868, 0.5363736, 1.0]], ['2, k, 5', [-0.4359044, 0.3043682, 1.0]], ['2, k, 6', [-0.4013669, 0.09270737, 1.0]], ['2, k, 7', [-0.3727099, 0.02042938, 1.0]], ['2, k, 8', [-0.09130302, 0.5427804, 1.0]], ['2, k, 9', [-0.05247913, 0.588463, 1.0]], ['2, k, 10', [-0.02487315, 0.6293386, 1.0]], ['2, k, 11', [-0.01627425, 0.6444228, 1.0]], ['2, k, 12', [-0.2905768, 0.05458571, 1.0]], ['2, k, 13', [-0.3244345, -0.2886116, 1.0]], ['2, k, 14', [-0.3435737, -0.6684328, 1.0]], ['2, k, 15', [-0.3328866, -0.738524, 1.0]], ['2, k, 16', [-0.1339778, 0.06275328, 1.0]], ['2, k, 17', [-0.1097799, -0.2855445, 1.0]], ['2, k, 18', [-0.1035036, -0.6415457, 1.0]], ['2, k, 19', [-0.0859141, -0.7264752, 1.0]], ['2, k, 20', [-0.2266809, 0.5909353, 1.0]], ['2, k, 21', [-0.360818, -0.05354283, 1.0]], ['2, k, 22', [-0.32759, 0.02559043, 1.0]], ['2, k, 23', [0.002570964, 0.6401259, 1.0]], ['2, k, 24', [-0.06039358, 0.6338525, 1.0]]]
[['2, k, 0', [-0.2159524, 0.05993442, 1.0]], ['2, k, 1', [-0.2224359, 0.3668421, 1.0]], ['2, k, 2', [-0.227345, 0.6633666, 1.0]], ['2, k, 3', [-0.2474693, 0.8112299, 1.0]], ['2, k, 4', [-0.3919481, 0.5363945, 1.0]], ['2, k, 5', [-0.4360682, 0.305258, 1.0]], ['2, k, 6', [-0.4015757, 0.09347682, 1.0]], ['2, k, 7', [-0.3721256, 0.0208048, 1.0]], ['2, k, 8', [-0.09080855, 0.5428799, 1.0]], ['2, k, 9', [-0.05260665, 0.5883765, 1.0]], ['2, k, 10', [-0.02529753, 0.6295049, 1.0]], ['2, k, 11', [-0.01596783, 0.6443118, 1.0]], ['2, k, 12', [-0.2905611, 0.05492471, 1.0]], ['2, k, 13', [-0.3242681, -0.2884362, 1.0]], ['2, k, 14', [-0.3436128, -0.6682697, 1.0]], ['2, k, 15', [-0.3288622, -0.7380723, 1.0]], ['2, k, 16', [-0.1339307, 0.06308185, 1.0]], ['2, k, 17', [-0.1098191, -0.2838956, 1.0]], ['2, k, 18', [-0.1036507, -0.6415419, 1.0]], ['2, k, 19', [-0.08600919, -0.7264246, 1.0]], ['2, k, 20', [-0.2264296, 0.590965, 1.0]], ['2, k, 21', [-0.3599825, -0.05328546, 1.0]], ['2, k, 22', [-0.327769, 0.02742594, 1.0]], ['2, k, 23', [-0.004199241, 0.642224, 1.0]], ['2, k, 24', [-0.06024873, 0.6354575, 1.0]]]
[['2, k, 0', [-0.2159716, 0.05992052, 1.0]], ['2, k, 1', [-0.2223714, 0.3668911, 1.0]], ['2, k, 2', [-0.2269599, 0.6634437, 1.0]], ['2, k, 3', [-0.2474988, 0.8111194, 1.0]], ['2, k, 4', [-0.3911621, 0.5359594, 1.0]], ['2, k, 5', [-0.4362795, 0.3056282, 1.0]], ['2, k, 6', [-0.4017138, 0.09383681, 1.0]], ['2, k, 7', [-0.3722176, 0.02022987, 1.0]], ['2, k, 8', [-0.08438616, 0.5395951, 1.0]], ['2, k, 9', [-0.05524644, 0.5888936, 1.0]], ['2, k, 10', [-0.02559105, 0.6295252, 1.0]], ['2, k, 11', [-0.01533167, 0.6430473, 1.0]], ['2, k, 12', [-0.2905692, 0.05492129, 1.0]], ['2, k, 13', [-0.3243563, -0.2879013, 1.0]], ['2, k, 14', [-0.3435965, -0.6682779, 1.0]], ['2, k, 15', [-0.3286656, -0.7380863, 1.0]], ['2, k, 16', [-0.1339683, 0.06304386, 1.0]], ['2, k, 17', [-0.1100105, -0.2842134, 1.0]], ['2, k, 18', [-0.103961, -0.6431341, 1.0]], ['2, k, 19', [-0.08637046, -0.7267818, 1.0]], ['2, k, 20', [-0.2261479, 0.5910301, 1.0]], ['2, k, 21', [-0.3588022, -0.05388694, 1.0]], ['2, k, 22', [-0.3278179, 0.02612872, 1.0]], ['2, k, 23', [0.0051327, 0.6388054, 1.0]], ['2, k, 24', [-0.05954403, 0.633788, 1.0]]]
[['2, k, 0', [-0.2159975, 0.05992551, 1.0]], ['2, k, 1', [-0.2223881, 0.3669206, 1.0]], ['2, k, 2', [-0.2269755, 0.6634489, 1.0]], ['2, k, 3', [-0.247503, 0.8111223, 1.0]], ['2, k, 4', [-0.3911923, 0.535982, 1.0]], ['2, k, 5', [-0.436656, 0.3054167, 1.0]], ['2, k, 6', [-0.4012431, 0.0924392, 1.0]], ['2, k, 7', [-0.3730365, 0.01997003, 1.0]], ['2, k, 8', [-0.08484793, 0.539793, 1.0]], ['2, k, 9', [-0.05629906, 0.5892959, 1.0]], ['2, k, 10', [-0.02575872, 0.6295379, 1.0]], ['2, k, 11', [-0.01471903, 0.6430113, 1.0]], ['2, k, 12', [-0.2906244, 0.05492476, 1.0]], ['2, k, 13', [-0.3243895, -0.2878819, 1.0]], ['2, k, 14', [-0.3435991, -0.6682681, 1.0]], ['2, k, 15', [-0.3305281, -0.7382966, 1.0]], ['2, k, 16', [-0.1339757, 0.06304535, 1.0]], ['2, k, 17', [-0.1108196, -0.2855625, 1.0]], ['2, k, 18', [-0.1040641, -0.6430491, 1.0]], ['2, k, 19', [-0.08723212, -0.7266776, 1.0]], ['2, k, 20', [-0.2261609, 0.5910394, 1.0]], ['2, k, 21', [-0.3588545, -0.05375688, 1.0]], ['2, k, 22', [-0.3284198, 0.02670142, 1.0]], ['2, k, 23', [0.009396166, 0.6369341, 1.0]], ['2, k, 24', [-0.0585876, 0.6332064, 1.0]]]
[['2, k, 0', [-0.2162159, 0.0603947, 1.0]], ['2, k, 1', [-0.2224503, 0.3672011, 1.0]], ['2, k, 2', [-0.226971, 0.663491, 1.0]], ['2, k, 3', [-0.2475667, 0.8111334, 1.0]], ['2, k, 4', [-0.3915375, 0.5363864, 1.0]], ['2, k, 5', [-0.4366931, 0.3056578, 1.0]], ['2, k, 6', [-0.400839, 0.09069271, 1.0]], ['2, k, 7', [-0.3717158, 0.0193758, 1.0]], ['2, k, 8', [-0.08817917, 0.5407685, 1.0]], ['2, k, 9', [-0.05680804, 0.5890884, 1.0]], ['2, k, 10', [-0.02588257, 0.6294807, 1.0]], ['2, k, 11', [-0.01459195, 0.6422296, 1.0]], ['2, k, 12', [-0.2907606, 0.05536255, 1.0]], ['2, k, 13', [-0.3243957, -0.2878853, 1.0]], ['2, k, 14', [-0.3436874, -0.6681231, 1.0]], ['2, k, 15', [-0.3324583, -0.7384396, 1.0]], ['2, k, 16', [-0.1342744, 0.06351717, 1.0]], ['2, k, 17', [-0.1110193, -0.2865771, 1.0]], ['2, k, 18', [-0.1041096, -0.6438763, 1.0]], ['2, k, 19', [-0.08692347, -0.7267948, 1.0]], ['2, k, 20', [-0.2261617, 0.5911158, 1.0]], ['2, k, 21', [-0.3595286, -0.05401026, 1.0]], ['2, k, 22', [-0.3276576, 0.02616274, 1.0]], ['2, k, 23', [0.001812224, 0.6394773, 1.0]], ['2, k, 24', [-0.05885592, 0.6327772, 1.0]]]
[['2, k, 0', [-0.2160738, 0.06108509, 1.0]], ['2, k, 1', [-0.2225168, 0.3675635, 1.0]], ['2, k, 2', [-0.2271476, 0.6635633, 1.0]], ['2, k, 3', [-0.2480299, 0.8108798, 1.0]], ['2, k, 4', [-0.3917291, 0.5364257, 1.0]], ['2, k, 5', [-0.436753, 0.3056813, 1.0]], ['2, k, 6', [-0.4036091, 0.09347417, 1.0]], ['2, k, 7', [-0.3740496, 0.01955052, 1.0]], ['2, k, 8', [-0.08889548, 0.5417169, 1.0]], ['2, k, 9', [-0.05762959, 0.589314, 1.0]], ['2, k, 10', [-0.02595316, 0.629467, 1.0]], ['2, k, 11', [-0.01444186, 0.6421059, 1.0]], ['2, k, 12', [-0.2907477, 0.05585255, 1.0]], ['2, k, 13', [-0.3244155, -0.2878917, 1.0]], ['2, k, 14', [-0.3437018, -0.6681645, 1.0]], ['2, k, 15', [-0.3296134, -0.7389044, 1.0]], ['2, k, 16', [-0.1339721, 0.06438723, 1.0]], ['2, k, 17', [-0.1111415, -0.2866083, 1.0]], ['2, k, 18', [-0.1037133, -0.6434662, 1.0]], ['2, k, 19', [-0.08733225, -0.7264798, 1.0]], ['2, k, 20', [-0.2263025, 0.591231, 1.0]], ['2, k, 21', [-0.3625288, -0.05387332, 1.0]], ['2, k, 22', [-0.3300462, 0.02600319, 1.0]], ['2, k, 23', [0.007264787, 0.638665, 1.0]], ['2, k, 24', [-0.05828152, 0.6329678, 1.0]]]
[['2, k, 0', [-0.2160984, 0.06113468, 1.0]], ['2, k, 1', [-0.222554, 0.3676063, 1.0]], ['2, k, 2', [-0.2272203, 0.6635463, 1.0]], ['2, k, 3', [-0.2485007, 0.8109114, 1.0]], ['2, k, 4', [-0.3918202, 0.5365958, 1.0]], ['2, k, 5', [-0.4368172, 0.305774, 1.0]], ['2, k, 6', [-0.4036135, 0.09355173, 1.0]], ['2, k, 7', [-0.3732311, 0.02082156, 1.0]], ['2, k, 8', [-0.08953413, 0.542696, 1.0]], ['2, k, 9', [-0.05661089, 0.5895041, 1.0]], ['2, k, 10', [-0.0259835, 0.6294279, 1.0]], ['2, k, 11', [-0.01411652, 0.6407956, 1.0]], ['2, k, 12', [-0.2907872, 0.05588613, 1.0]], ['2, k, 13', [-0.3243901, -0.2876624, 1.0]], ['2, k, 14', [-0.3437352, -0.6682499, 1.0]], ['2, k, 15', [-0.3312491, -0.7390177, 1.0]], ['2, k, 16', [-0.13399, 0.06447852, 1.0]], ['2, k, 17', [-0.111174, -0.2866322, 1.0]], ['2, k, 18', [-0.1039619, -0.6434667, 1.0]], ['2, k, 19', [-0.08732764, -0.7264007, 1.0]], ['2, k, 20', [-0.2263547, 0.5912308, 1.0]], ['2, k, 21', [-0.3589989, -0.05391889, 1.0]], ['2, k, 22', [-0.3289644, 0.02641312, 1.0]], ['2, k, 23', [0.0002694662, 0.6372351, 1.0]], ['2, k, 24', [-0.05859373, 0.6311759, 1.0]]]
[['2, k, 0', [-0.2162058, 0.06116647, 1.0]], ['2, k, 1', [-0.2228515, 0.3676285, 1.0]], ['2, k, 2', [-0.2279014, 0.6633638, 1.0]], ['2, k, 3', [-0.2489147, 0.8109093, 1.0]], ['2, k, 4', [-0.3921418, 0.5369762, 1.0]], ['2, k, 5', [-0.4368402, 0.3057804, 1.0]], ['2, k, 6', [-0.4043325, 0.09334528, 1.0]], ['2, k, 7', [-0.3745059, 0.02052605, 1.0]], ['2, k, 8', [-0.09268903, 0.5440792, 1.0]], ['2, k, 9', [-0.05843293, 0.5902962, 1.0]], ['2, k, 10', [-0.02588591, 0.6293024, 1.0]], ['2, k, 11', [-0.01360437, 0.6406991, 1.0]], ['2, k, 12', [-0.2908607, 0.05590152, 1.0]], ['2, k, 13', [-0.3244671, -0.2876701, 1.0]], ['2, k, 14', [-0.3437417, -0.6682941, 1.0]], ['2, k, 15', [-0.3295533, -0.7392065, 1.0]], ['2, k, 16', [-0.1341349, 0.06451863, 1.0]], ['2, k, 17', [-0.1113348, -0.2876236, 1.0]], ['2, k, 18', [-0.1037476, -0.6440933, 1.0]], ['2, k, 19', [-0.08728319, -0.7264951, 1.0]], ['2, k, 20', [-0.2269158, 0.591111, 1.0]], ['2, k, 21', [-0.3629059, -0.0531478, 1.0]], ['2, k, 22', [-0.3303803, 0.02540863, 1.0]], ['2, k, 23', [0.004213538, 0.638088, 1.0]], ['2, k, 24', [-0.05831282, 0.632327, 1.0]]]
[['2, k, 0', [-0.2164863, 0.06127114, 1.0]], ['2, k, 1', [-0.2230086, 0.3677263, 1.0]], ['2, k, 2', [-0.2279747, 0.6633785, 1.0]], ['2, k, 3', [-0.2492439, 0.8109088, 1.0]], ['2, k, 4', [-0.3927531, 0.5370302, 1.0]], ['2, k, 5', [-0.4370053, 0.3057088, 1.0]], ['2, k, 6', [-0.4042257, 0.09314302, 1.0]], ['2, k, 7', [-0.3746165, 0.01960183, 1.0]], ['2, k, 8', [-0.09469666, 0.5435591, 1.0]], ['2, k, 9', [-0.05710301, 0.5899317, 1.0]], ['2, k, 10', [-0.0258623, 0.6291691, 1.0]], ['2, k, 11', [-0.01237172, 0.6400753, 1.0]], ['2, k, 12', [-0.2912455, 0.05597111, 1.0]], ['2, k, 13', [-0.3247678, -0.287053, 1.0]], ['2, k, 14', [-0.3437401, -0.6682774, 1.0]], ['2, k, 15', [-0.3304774, -0.7388157, 1.0]], ['2, k, 16', [-0.1343222, 0.06463502, 1.0]], ['2, k, 17', [-0.1114842, -0.2875711, 1.0]], ['2, k, 18', [-0.1043124, -0.641629, 1.0]], ['2, k, 19', [-0.08518632, -0.725333, 1.0]], ['2, k, 20', [-0.2270059, 0.5911426, 1.0]], ['2, k, 21', [-0.3604303, -0.05429272, 1.0]], ['2, k, 22', [-0.3305107, 0.02777063, 1.0]], ['2, k, 23', [0.00647704, 0.6347956, 1.0]], ['2, k, 24', [-0.05787785, 0.6326468, 1.0]]]
[['2, k, 0', [-0.216484, 0.0613045, 1.0]], ['2, k, 1', [-0.2231982, 0.3677586, 1.0]], ['2, k, 2', [-0.2287045, 0.6632167, 1.0]], ['2, k, 3', [-0.2493651, 0.8107495, 1.0]], ['2, k, 4', [-0.3928368, 0.5372148, 1.0]], ['2, k, 5', [-0.43707, 0.3055997, 1.0]], ['2, k, 6', [-0.404621, 0.09304687, 1.0]], ['2, k, 7', [-0.3750968, 0.02017479, 1.0]], ['2, k, 8', [-0.09475241, 0.5445075, 1.0]], ['2, k, 9', [-0.0560967, 0.5898201, 1.0]], ['2, k, 10', [-0.02585046, 0.6290388, 1.0]], ['2, k, 11', [-0.01322574, 0.6391726, 1.0]], ['2, k, 12', [-0.2912568, 0.05597404, 1.0]], ['2, k, 13', [-0.3247686, -0.2870611, 1.0]], ['2, k, 14', [-0.3437598, -0.6682691, 1.0]], ['2, k, 15', [-0.3313773, -0.7386786, 1.0]], ['2, k, 16', [-0.1342695, 0.06474067, 1.0]], ['2, k, 17', [-0.111863, -0.2878895, 1.0]], ['2, k, 18', [-0.1044156, -0.6413076, 1.0]], ['2, k, 19', [-0.08580634, -0.7256176, 1.0]], ['2, k, 20', [-0.2275629, 0.5910467, 1.0]], ['2, k, 21', [-0.3640518, -0.05407467, 1.0]], ['2, k, 22', [-0.3299946, 0.02258356, 1.0]], ['2, k, 23', [0.0001516444, 0.6373794, 1.0]], ['2, k, 24', [-0.05817892, 0.6311024, 1.0]]]
[['2, k, 0', [-0.2167692, 0.06118762, 1.0]], ['2, k, 1', [-0.2234283, 0.3677733, 1.0]], ['2, k, 2', [-0.2288784, 0.6632707, 1.0]], ['2, k, 3', [-0.249577, 0.8107628, 1.0]], ['2, k, 4', [-0.3930047, 0.5372298, 1.0]], ['2, k, 5', [-0.4372546, 0.3056139, 1.0]], ['2, k, 6', [-0.4050294, 0.09303604, 1.0]], ['2, k, 7', [-0.3745012, 0.01991561, 1.0]], ['2, k, 8', [-0.09502918, 0.5446786, 1.0]], ['2, k, 9', [-0.05569569, 0.5901961, 1.0]], ['2, k, 10', [-0.02585574, 0.6289605, 1.0]], ['2, k, 11', [-0.01328084, 0.6391773, 1.0]], ['2, k, 12', [-0.2916383, 0.05583894, 1.0]], ['2, k, 13', [-0.3249028, -0.2870238, 1.0]], ['2, k, 14', [-0.343738, -0.6682875, 1.0]], ['2, k, 15', [-0.3323989, -0.7389656, 1.0]], ['2, k, 16', [-0.1345433, 0.06459153, 1.0]], ['2, k, 17', [-0.1116886, -0.287288, 1.0]], ['2, k, 18', [-0.1044608, -0.6415737, 1.0]], ['2, k, 19', [-0.08584897, -0.7256883, 1.0]], ['2, k, 20', [-0.2277512, 0.5910897, 1.0]], ['2, k, 21', [-0.3621705, -0.05342308, 1.0]], ['2, k, 22', [-0.329509, 0.02631456, 1.0]], ['2, k, 23', [0.0002932656, 0.6360357, 1.0]], ['2, k, 24', [-0.05727052, 0.6294696, 1.0]]]
