[['2, k, 0', [0.1223696, -0.4727592, 1.0]], ['2, k, 1', [0.1408229, -0.2478118, 1.0]], ['2, k, 2', [0.1591121, -0.0281524, 1.0]], ['2, k, 3', [0.1825903, 0.1071038, 1.0]], ['2, k, 4', [-0.003212819, -0.08887599, 1.0]], ['2, k, 5', [-0.03653131, -0.2521838, 1.0]], ['2, k, 6', [-0.0477291, -0.3957052, 1.0]], ['2, k, 7', [-0.04697466, -0.4443822, 1.0]], ['2, k, 8', [0.3152766, -0.1295228, 1.0]], ['2, k, 9', [0.3624306, -0.3091207, 1.0]], ['2, k, 10', [0.3257973, -0.4009608, 1.0]], ['2, k, 11', [0.3167458, -0.4096531, 1.0]], ['2, k, 12', [0.02667738, -0.4543855, 1.0]], ['2, k, 13', [-0.04064517, -0.5089375, 1.0]], ['2, k, 14', [-0.02731373, -0.9132736, 1.0]], ['2, k, 15', [-0.01858361, -0.9482566, 1.0]], ['2, k, 16', [0.2153306, -0.4798332, 1.0]], ['2, k, 17', [0.2382899, -0.5062053, 1.0]], ['2, k, 18', [0.1960483, -0.8996675, 1.0]], ['2, k, 19', [0.1475849, -0.9741174, 1.0]], ['2, k, 20', [0.1546131, -0.08245127, 1.0]], ['2, k, 21', [-0.05443835, -0.4839309, 1.0]], ['2, k, 22', [-0.005702278, -0.4489936, 1.0]], ['2, k, 23', [0.3085162, -0.4440476, 1.0]], ['2, k, 24', [0.2818514, -0.4116989, 1.0]]]
[['2, k, 0', [0.1054245, -0.4305739, 1.0]], ['2, k, 1', [0.125956, -0.218513, 1.0]], ['2, k, 2', [0.1448079, -0.009434669, 1.0]], ['2, k, 3', [0.1842032, 0.1051989, 1.0]], ['2, k, 4', [-0.02010578, -0.07430079, 1.0]], ['2, k, 5', [-0.008560272, 0.1824319, 1.0]], ['2, k, 6', [0.005230212, 0.436741, 1.0]], ['2, k, 7', [-0.004221093, 0.5250348, 1.0]], ['2, k, 8', [0.3035453, -0.1050844, 1.0]], ['2, k, 9', [0.3563966, -0.2743261, 1.0]], ['2, k, 10', [0.3315305, -0.3888331, 1.0]], ['2, k, 11', [0.3053029, -0.4102108, 1.0]], ['2, k, 12', [0.01450725, -0.4197963, 1.0]], ['2, k, 13', [-0.0390921, -0.5179118, 1.0]], ['2, k, 14', [-0.02901802, -0.9136248, 1.0]], ['2, k, 15', [-0.09500865, -0.9601422, 1.0]], ['2, k, 16', [0.1935715, -0.4295951, 1.0]], ['2, k, 17', [0.236861, -0.5061418, 1.0]], ['2, k, 18', [0.195733, -0.8867266, 1.0]], ['2, k, 19', [0.1734478, -0.9254776, 1.0]], ['2, k, 20', [0.1403539, -0.06117493, 1.0]], ['2, k, 21', [0.005966195, 0.5842265, 1.0]], ['2, k, 22', [0.0475939, 0.5698174, 1.0]], ['2, k, 23', [0.2790945, -0.4245219, 1.0]], ['2, k, 24', [0.2373913, -0.4170495, 1.0]]]
[['2, k, 0', [0.1055824, -0.4305648, 1.0]], ['2, k, 1', [0.1259001, -0.2184997, 1.0]], ['2, k, 2', [0.1445172, -0.009500739, 1.0]], ['2, k, 3', [0.1837988, 0.1051328, 1.0]], ['2, k, 4', [-0.02019062, -0.07453603, 1.0]], ['2, k, 5', [-0.01236923, 0.1811474, 1.0]], ['2, k, 6', [-0.006607038, 0.4345316, 1.0]], ['2, k, 7', [-0.01224505, 0.497134, 1.0]], ['2, k, 8', [0.3026254, -0.1027293, 1.0]], ['2, k, 9', [0.3564717, -0.2746047, 1.0]], ['2, k, 10', [0.3298172, -0.3899129, 1.0]], ['2, k, 11', [0.3045046, -0.4103447, 1.0]], ['2, k, 12', [0.01473442, -0.4198664, 1.0]], ['2, k, 13', [-0.03913839, -0.5180821, 1.0]], ['2, k, 14', [-0.0289224, -0.91361, 1.0]], ['2, k, 15', [-0.09581214, -0.9582042, 1.0]], ['2, k, 16', [0.1936768, -0.4295657, 1.0]], ['2, k, 17', [0.2368865, -0.5060421, 1.0]], ['2, k, 18', [0.1954307, -0.8870978, 1.0]], ['2, k, 19', [0.1728051, -0.9259049, 1.0]], ['2, k, 20', [0.1401367, -0.06121267, 1.0]], ['2, k, 21', [-0.01089904, 0.5577415, 1.0]], ['2, k, 22', [0.02967788, 0.5430245, 1.0]], ['2, k, 23', [0.2830631, -0.4212055, 1.0]], ['2, k, 24', [0.2446086, -0.4184003, 1.0]]]
[['2, k, 0', [0.1051909, -0.4308893, 1.0]], ['2, k, 1', [0.1256727, -0.2185997, 1.0]], ['2, k, 2', [0.144441, -0.009539909, 1.0]], ['2, k, 3', [0.1835858, 0.1051456, 1.0]], ['2, k, 4', [-0.02059961, -0.07562193, 1.0]], ['2, k, 5', [-0.01418706, 0.1795103, 1.0]], ['2, k, 6', [-0.008964423, 0.4330518, 1.0]], ['2, k, 7', [-0.01670595, 0.502023, 1.0]], ['2, k, 8', [0.3038166, -0.1062282, 1.0]], ['2, k, 9', [0.3554467, -0.2756692, 1.0]], ['2, k, 10', [0.3308717, -0.3886927, 1.0]], ['2, k, 11', [0.3060424, -0.409413, 1.0]], ['2, k, 12', [0.01448298, -0.4200085, 1.0]], ['2, k, 13', [-0.03918354, -0.518124, 1.0]], ['2, k, 14', [-0.02865569, -0.9133805, 1.0]], ['2, k, 15', [-0.09566661, -0.957989, 1.0]], ['2, k, 16', [0.1930494, -0.4302863, 1.0]], ['2, k, 17', [0.2368705, -0.5060002, 1.0]], ['2, k, 18', [0.1958691, -0.8864301, 1.0]], ['2, k, 19', [0.1731997, -0.925222, 1.0]], ['2, k, 20', [0.1400204, -0.06126757, 1.0]], ['2, k, 21', [-0.01398409, 0.5612195, 1.0]], ['2, k, 22', [0.02824601, 0.5450696, 1.0]], ['2, k, 23', [0.2839924, -0.4261686, 1.0]], ['2, k, 24', [0.244205, -0.4185919, 1.0]]]
[['2, k, 0', [0.1055375, -0.4309604, 1.0]], ['2, k, 1', [0.125649, -0.2185711, 1.0]], ['2, k, 2', [0.1441231, -0.009455481, 1.0]], ['2, k, 3', [0.1833557, 0.1052629, 1.0]], ['2, k, 4', [-0.02089986, -0.07614957, 1.0]], ['2, k, 5', [-0.01204006, 0.177676, 1.0]], ['2, k, 6', [-0.01215334, 0.4306344, 1.0]], ['2, k, 7', [-0.02351544, 0.4981385, 1.0]], ['2, k, 8', [0.3038775, -0.1062714, 1.0]], ['2, k, 9', [0.3554412, -0.2757929, 1.0]], ['2, k, 10', [0.3300944, -0.3894461, 1.0]], ['2, k, 11', [0.3050845, -0.4101738, 1.0]], ['2, k, 12', [0.01493427, -0.4201375, 1.0]], ['2, k, 13', [-0.03923178, -0.5183634, 1.0]], ['2, k, 14', [-0.02877732, -0.9133262, 1.0]], ['2, k, 15', [-0.09411144, -0.9603172, 1.0]], ['2, k, 16', [0.1933336, -0.4303403, 1.0]], ['2, k, 17', [0.2369748, -0.5057176, 1.0]], ['2, k, 18', [0.1957027, -0.8862253, 1.0]], ['2, k, 19', [0.1729023, -0.9250357, 1.0]], ['2, k, 20', [0.1398037, -0.06120344, 1.0]], ['2, k, 21', [-0.02104244, 0.5567688, 1.0]], ['2, k, 22', [0.02269502, 0.5405309, 1.0]], ['2, k, 23', [0.2853045, -0.422567, 1.0]], ['2, k, 24', [0.2421016, -0.4179954, 1.0]]]
[['2, k, 0', [0.1056685, -0.4312281, 1.0]], ['2, k, 1', [0.125678, -0.2186543, 1.0]], ['2, k, 2', [0.1441341, -0.009508722, 1.0]], ['2, k, 3', [0.1828671, 0.1053749, 1.0]], ['2, k, 4', [-0.02083996, -0.0764598, 1.0]], ['2, k, 5', [-0.02021867, 0.1771062, 1.0]], ['2, k, 6', [-0.01869119, 0.4283482, 1.0]], ['2, k, 7', [-0.02797055, 0.4945808, 1.0]], ['2, k, 8', [0.303981, -0.106328, 1.0]], ['2, k, 9', [0.3553545, -0.2763196, 1.0]], ['2, k, 10', [0.3299123, -0.3897417, 1.0]], ['2, k, 11', [0.3072978, -0.4100185, 1.0]], ['2, k, 12', [0.0151535, -0.4204071, 1.0]], ['2, k, 13', [-0.0393535, -0.5185739, 1.0]], ['2, k, 14', [-0.02874778, -0.9132913, 1.0]], ['2, k, 15', [-0.09443737, -0.9602394, 1.0]], ['2, k, 16', [0.1934592, -0.4307135, 1.0]], ['2, k, 17', [0.236958, -0.5054668, 1.0]], ['2, k, 18', [0.1955433, -0.8862447, 1.0]], ['2, k, 19', [0.1727888, -0.9250612, 1.0]], ['2, k, 20', [0.1398108, -0.0612593, 1.0]], ['2, k, 21', [-0.02392914, 0.5506224, 1.0]], ['2, k, 22', [0.01446028, 0.5298965, 1.0]], ['2, k, 23', [0.287069, -0.4284776, 1.0]], ['2, k, 24', [0.237385, -0.4163097, 1.0]]]
[['2, k, 0', [0.1057071, -0.4315061, 1.0]], ['2, k, 1', [0.125668, -0.2186876, 1.0]], ['2, k, 2', [0.1441174, -0.00950617, 1.0]], ['2, k, 3', [0.1823305, 0.1055245, 1.0]], ['2, k, 4', [-0.02089642, -0.07684886, 1.0]], ['2, k, 5', [-0.02336269, 0.1762252, 1.0]], ['2, k, 6', [-0.02427262, 0.4240572, 1.0]], ['2, k, 7', [-0.03525654, 0.4930086, 1.0]], ['2, k, 8', [0.3056271, -0.1075296, 1.0]], ['2, k, 9', [0.3554989, -0.2781458, 1.0]], ['2, k, 10', [0.3290984, -0.3906344, 1.0]], ['2, k, 11', [0.3156391, -0.4076274, 1.0]], ['2, k, 12', [0.01516067, -0.4204777, 1.0]], ['2, k, 13', [-0.03935552, -0.5186063, 1.0]], ['2, k, 14', [-0.02874604, -0.9136187, 1.0]], ['2, k, 15', [-0.09596366, -0.9594755, 1.0]], ['2, k, 16', [0.193561, -0.4314002, 1.0]], ['2, k, 17', [0.2369591, -0.5054918, 1.0]], ['2, k, 18', [0.1946453, -0.8873433, 1.0]], ['2, k, 19', [0.1722675, -0.9261013, 1.0]], ['2, k, 20', [0.1397977, -0.06126386, 1.0]], ['2, k, 21', [-0.03190644, 0.5508069, 1.0]], ['2, k, 22', [0.008535624, 0.5313588, 1.0]], ['2, k, 23', [0.3014217, -0.4295646, 1.0]], ['2, k, 24', [0.2807186, -0.4080523, 1.0]]]
[['2, k, 0', [0.1059374, -0.4328071, 1.0]], ['2, k, 1', [0.1256517, -0.2191228, 1.0]], ['2, k, 2', [0.1440365, -0.009617089, 1.0]], ['2, k, 3', [0.1818885, 0.1056651, 1.0]], ['2, k, 4', [-0.02098242, -0.07699862, 1.0]], ['2, k, 5', [-0.02802118, 0.1745799, 1.0]], ['2, k, 6', [-0.03086849, 0.4199049, 1.0]], ['2, k, 7', [-0.04125206, 0.4876307, 1.0]], ['2, k, 8', [0.3063262, -0.1079581, 1.0]], ['2, k, 9', [0.3558757, -0.2778442, 1.0]], ['2, k, 10', [0.3291475, -0.3909768, 1.0]], ['2, k, 11', [0.3181209, -0.4072795, 1.0]], ['2, k, 12', [0.01529826, -0.4216287, 1.0]], ['2, k, 13', [-0.039557, -0.5191874, 1.0]], ['2, k, 14', [-0.02868159, -0.9136988, 1.0]], ['2, k, 15', [-0.09803504, -0.9568545, 1.0]], ['2, k, 16', [0.1939345, -0.4331817, 1.0]], ['2, k, 17', [0.2369945, -0.5054967, 1.0]], ['2, k, 18', [0.1946147, -0.8873222, 1.0]], ['2, k, 19', [0.172354, -0.9260445, 1.0]], ['2, k, 20', [0.1397211, -0.06143076, 1.0]], ['2, k, 21', [-0.04134863, 0.5449209, 1.0]], ['2, k, 22', [-0.001942694, 0.5179864, 1.0]], ['2, k, 23', [0.3042122, -0.4293838, 1.0]], ['2, k, 24', [0.2879176, -0.4057432, 1.0]]]
[['2, k, 0', [0.1047456, -0.4330868, 1.0]], ['2, k, 1', [0.1254153, -0.2192716, 1.0]], ['2, k, 2', [0.1441121, -0.009770092, 1.0]], ['2, k, 3', [0.1784123, 0.1065857, 1.0]], ['2, k, 4', [-0.01625092, -0.07152342, 1.0]], ['2, k, 5', [-0.03000597, 0.1780724, 1.0]], ['2, k, 6', [-0.03560658, 0.4142334, 1.0]], ['2, k, 7', [-0.04845139, 0.4834013, 1.0]], ['2, k, 8', [0.3079017, -0.1084929, 1.0]], ['2, k, 9', [0.3559877, -0.27812, 1.0]], ['2, k, 10', [0.3290996, -0.3914643, 1.0]], ['2, k, 11', [0.3188077, -0.4072764, 1.0]], ['2, k, 12', [0.01384703, -0.4210887, 1.0]], ['2, k, 13', [-0.03952868, -0.5190766, 1.0]], ['2, k, 14', [-0.02869673, -0.9137595, 1.0]], ['2, k, 15', [-0.09796182, -0.9554092, 1.0]], ['2, k, 16', [0.1926952, -0.4344225, 1.0]], ['2, k, 17', [0.2370029, -0.5055549, 1.0]], ['2, k, 18', [0.1949039, -0.8877625, 1.0]], ['2, k, 19', [0.1747291, -0.9263549, 1.0]], ['2, k, 20', [0.1397217, -0.06154238, 1.0]], ['2, k, 21', [-0.04943686, 0.5384089, 1.0]], ['2, k, 22', [-0.006425706, 0.5116706, 1.0]], ['2, k, 23', [0.3063769, -0.4315433, 1.0]], ['2, k, 24', [0.2588043, -0.4204323, 1.0]]]
[['2, k, 0', [0.1043589, -0.4343655, 1.0]], ['2, k, 1', [0.1251372, -0.219878, 1.0]], ['2, k, 2', [0.1439956, -0.009989276, 1.0]], ['2, k, 3', [0.1799822, 0.1059623, 1.0]], ['2, k, 4', [-0.01460686, -0.07040615, 1.0]], ['2, k, 5', [-0.03023406, 0.175432, 1.0]], ['2, k, 6', [-0.04473928, 0.410245, 1.0]], ['2, k, 7', [-0.05589724, 0.5386746, 1.0]], ['2, k, 8', [0.3083075, -0.1088552, 1.0]], ['2, k, 9', [0.3563809, -0.2785684, 1.0]], ['2, k, 10', [0.3317637, -0.3927524, 1.0]], ['2, k, 11', [0.320713, -0.4084303, 1.0]], ['2, k, 12', [0.0131681, -0.4215278, 1.0]], ['2, k, 13', [-0.03959573, -0.5193343, 1.0]], ['2, k, 14', [-0.02862043, -0.913829, 1.0]], ['2, k, 15', [-0.09859504, -0.9551089, 1.0]], ['2, k, 16', [0.1927906, -0.4372919, 1.0]], ['2, k, 17', [0.2371245, -0.5055601, 1.0]], ['2, k, 18', [0.1946602, -0.8881745, 1.0]], ['2, k, 19', [0.1752617, -0.926674, 1.0]], ['2, k, 20', [0.1395632, -0.06184281, 1.0]], ['2, k, 21', [-0.05941909, 0.6105217, 1.0]], ['2, k, 22', [0.004275795, 0.524564, 1.0]], ['2, k, 23', [0.3081635, -0.4371755, 1.0]], ['2, k, 24', [0.2672887, -0.4234994, 1.0]]]
[['2, k, 0', [0.1043754, -0.4355178, 1.0]], ['2, k, 1', [0.1251982, -0.2204247, 1.0]], ['2, k, 2', [0.1441852, -0.01025702, 1.0]], ['2, k, 3', [0.1807353, 0.1055693, 1.0]], ['2, k, 4', [-0.01323255, -0.06854489, 1.0]], ['2, k, 5', [-0.03387835, 0.1658245, 1.0]], ['2, k, 6', [-0.04962186, 0.4025514, 1.0]], ['2, k, 7', [-0.06504765, 0.5243496, 1.0]], ['2, k, 8', [0.3096572, -0.1094684, 1.0]], ['2, k, 9', [0.3570832, -0.2800117, 1.0]], ['2, k, 10', [0.3322524, -0.3928503, 1.0]], ['2, k, 11', [0.3212848, -0.4089287, 1.0]], ['2, k, 12', [0.01295523, -0.4219338, 1.0]], ['2, k, 13', [-0.0396337, -0.5195188, 1.0]], ['2, k, 14', [-0.02857106, -0.9137476, 1.0]], ['2, k, 15', [-0.09862559, -0.9550269, 1.0]], ['2, k, 16', [0.1933162, -0.4393145, 1.0]], ['2, k, 17', [0.2372399, -0.5057333, 1.0]], ['2, k, 18', [0.1944443, -0.8905453, 1.0]], ['2, k, 19', [0.175877, -0.9288951, 1.0]], ['2, k, 20', [0.1396996, -0.06216038, 1.0]], ['2, k, 21', [-0.07131989, 0.5947418, 1.0]], ['2, k, 22', [-0.007867245, 0.5025467, 1.0]], ['2, k, 23', [0.3078712, -0.434293, 1.0]], ['2, k, 24', [0.2917086, -0.4061025, 1.0]]]
[['2, k, 0', [0.1037635, -0.4373447, 1.0]], ['2, k, 1', [0.1249673, -0.2211209, 1.0]], ['2, k, 2', [0.1441835, -0.01045232, 1.0]], ['2, k, 3', [0.1834253, 0.1046282, 1.0]], ['2, k, 4', [-0.01237028, -0.06802402, 1.0]], ['2, k, 5', [-0.03642842, 0.1633942, 1.0]], ['2, k, 6', [-0.05728169, 0.395799, 1.0]], ['2, k, 7', [-0.075482, 0.5087185, 1.0]], ['2, k, 8', [0.3102996, -0.1100035, 1.0]], ['2, k, 9', [0.3577478, -0.280546, 1.0]], ['2, k, 10', [0.335549, -0.3916818, 1.0]], ['2, k, 11', [0.3230413, -0.4080406, 1.0]], ['2, k, 12', [0.01187755, -0.42304, 1.0]], ['2, k, 13', [-0.03965397, -0.5195006, 1.0]], ['2, k, 14', [-0.02840482, -0.9138857, 1.0]], ['2, k, 15', [-0.09874392, -0.9549766, 1.0]], ['2, k, 16', [0.193284, -0.4415485, 1.0]], ['2, k, 17', [0.2372888, -0.5057697, 1.0]], ['2, k, 18', [0.1939547, -0.890101, 1.0]], ['2, k, 19', [0.1759216, -0.9282061, 1.0]], ['2, k, 20', [0.1396486, -0.06243039, 1.0]], ['2, k, 21', [-0.0779641, 0.5794654, 1.0]], ['2, k, 22', [-0.01178362, 0.4849089, 1.0]], ['2, k, 23', [0.3064608, -0.4327508, 1.0]], ['2, k, 24', [0.2911884, -0.4069122, 1.0]]]
[['2, k, 0', [0.1069325, -0.439242, 1.0]], ['2, k, 1', [0.126179, -0.2220797, 1.0]], ['2, k, 2', [0.1444927, -0.01071553, 1.0]], ['2, k, 3', [0.1844792, 0.1041219, 1.0]], ['2, k, 4', [-0.005231606, -0.06175185, 1.0]], ['2, k, 5', [-0.04064754, 0.1606462, 1.0]], ['2, k, 6', [-0.06371997, 0.3809913, 1.0]], ['2, k, 7', [-0.08445893, 0.4809659, 1.0]], ['2, k, 8', [0.3109081, -0.1104286, 1.0]], ['2, k, 9', [0.3589555, -0.2825138, 1.0]], ['2, k, 10', [0.3354636, -0.3917731, 1.0]], ['2, k, 11', [0.3228986, -0.408212, 1.0]], ['2, k, 12', [0.01445993, -0.4242187, 1.0]], ['2, k, 13', [-0.04012842, -0.520785, 1.0]], ['2, k, 14', [-0.02836858, -0.9140053, 1.0]], ['2, k, 15', [-0.09614357, -0.9578468, 1.0]], ['2, k, 16', [0.1972121, -0.4439115, 1.0]], ['2, k, 17', [0.2373479, -0.505728, 1.0]], ['2, k, 18', [0.1941561, -0.8899204, 1.0]], ['2, k, 19', [0.1801194, -0.9280897, 1.0]], ['2, k, 20', [0.1401116, -0.06284462, 1.0]], ['2, k, 21', [-0.09483509, 0.5535976, 1.0]], ['2, k, 22', [-0.01982679, 0.4640734, 1.0]], ['2, k, 23', [0.3088249, -0.4352946, 1.0]], ['2, k, 24', [0.2856129, -0.4109589, 1.0]]]
[['2, k, 0', [0.106513, -0.4406944, 1.0]], ['2, k, 1', [0.1267807, -0.2235021, 1.0]], ['2, k, 2', [0.1465937, -0.01224331, 1.0]], ['2, k, 3', [0.1849343, 0.1032574, 1.0]], ['2, k, 4', [-0.005804525, -0.06231011, 1.0]], ['2, k, 5', [-0.04798566, 0.1456917, 1.0]], ['2, k, 6', [-0.07234991, 0.3623643, 1.0]], ['2, k, 7', [-0.09309927, 0.4486506, 1.0]], ['2, k, 8', [0.3111837, -0.1110188, 1.0]], ['2, k, 9', [0.3592718, -0.2823644, 1.0]], ['2, k, 10', [0.3354582, -0.3917627, 1.0]], ['2, k, 11', [0.3219453, -0.4076938, 1.0]], ['2, k, 12', [0.01376445, -0.4250019, 1.0]], ['2, k, 13', [-0.04017771, -0.5209663, 1.0]], ['2, k, 14', [-0.02845336, -0.9134369, 1.0]], ['2, k, 15', [-0.09635926, -0.9584938, 1.0]], ['2, k, 16', [0.1971074, -0.4460257, 1.0]], ['2, k, 17', [0.237441, -0.5053514, 1.0]], ['2, k, 18', [0.1940367, -0.8881729, 1.0]], ['2, k, 19', [0.1390395, -0.959734, 1.0]], ['2, k, 20', [0.1417439, -0.0643758, 1.0]], ['2, k, 21', [-0.106276, 0.5174283, 1.0]], ['2, k, 22', [-0.02596239, 0.435324, 1.0]], ['2, k, 23', [0.3127909, -0.4416724, 1.0]], ['2, k, 24', [0.2850386, -0.410705, 1.0]]]
[['2, k, 0', [0.1063137, -0.4416668, 1.0]], ['2, k, 1', [0.1283139, -0.2250447, 1.0]], ['2, k, 2', [0.1514756, -0.01450518, 1.0]], ['2, k, 3', [0.187036, 0.1058066, 1.0]], ['2, k, 4', [-0.006722731, -0.06365438, 1.0]], ['2, k, 5', [-0.0511357, 0.1356556, 1.0]], ['2, k, 6', [-0.07889519, 0.3346042, 1.0]], ['2, k, 7', [-0.1014853, 0.409559, 1.0]], ['2, k, 8', [0.3114808, -0.1113078, 1.0]], ['2, k, 9', [0.3599428, -0.2851377, 1.0]], ['2, k, 10', [0.3322319, -0.3934974, 1.0]], ['2, k, 11', [0.3223311, -0.4069966, 1.0]], ['2, k, 12', [0.01353512, -0.4253494, 1.0]], ['2, k, 13', [-0.04016576, -0.5214182, 1.0]], ['2, k, 14', [-0.02824993, -0.9142606, 1.0]], ['2, k, 15', [-0.09665941, -0.9583746, 1.0]], ['2, k, 16', [0.1969665, -0.4478681, 1.0]], ['2, k, 17', [0.2374998, -0.5054537, 1.0]], ['2, k, 18', [0.1938884, -0.8889839, 1.0]], ['2, k, 19', [0.1795733, -0.9272149, 1.0]], ['2, k, 20', [0.1456327, -0.06650701, 1.0]], ['2, k, 21', [-0.1141504, 0.4774679, 1.0]], ['2, k, 22', [-0.0369986, 0.3996451, 1.0]], ['2, k, 23', [0.3079479, -0.4352288, 1.0]], ['2, k, 24', [0.2709956, -0.4236587, 1.0]]]
[['2, k, 0', [0.1061434, -0.443746, 1.0]], ['2, k, 1', [0.1284999, -0.2260477, 1.0]], ['2, k, 2', [0.1515659, -0.01472317, 1.0]], ['2, k, 3', [0.1877683, 0.1059266, 1.0]], ['2, k, 4', [-0.008234883, -0.0668518, 1.0]], ['2, k, 5', [-0.05704259, 0.1136442, 1.0]], ['2, k, 6', [-0.0881374, 0.2985978, 1.0]], ['2, k, 7', [-0.1083134, 0.370844, 1.0]], ['2, k, 8', [0.311538, -0.1121979, 1.0]], ['2, k, 9', [0.3601022, -0.2906091, 1.0]], ['2, k, 10', [0.3315194, -0.3939076, 1.0]], ['2, k, 11', [0.3209927, -0.4068317, 1.0]], ['2, k, 12', [0.01279173, -0.427391, 1.0]], ['2, k, 13', [-0.0401607, -0.5213472, 1.0]], ['2, k, 14', [-0.03040911, -0.9120538, 1.0]], ['2, k, 15', [-0.09668729, -0.9606403, 1.0]], ['2, k, 16', [0.1971784, -0.4494517, 1.0]], ['2, k, 17', [0.2374317, -0.5052334, 1.0]], ['2, k, 18', [0.1937137, -0.8886636, 1.0]], ['2, k, 19', [0.179186, -0.9266393, 1.0]], ['2, k, 20', [0.1457588, -0.06685957, 1.0]], ['2, k, 21', [-0.1221567, 0.437486, 1.0]], ['2, k, 22', [-0.04471918, 0.3625714, 1.0]], ['2, k, 23', [0.3080116, -0.4348652, 1.0]], ['2, k, 24', [0.2673901, -0.4231059, 1.0]]]
[['2, k, 0', [0.1093024, -0.4453852, 1.0]], ['2, k, 1', [0.1325495, -0.2285506, 1.0]], ['2, k, 2', [0.1554112, -0.01720434, 1.0]], ['2, k, 3', [0.1885104, 0.107156, 1.0]], ['2, k, 4', [-0.009652695, -0.06958088, 1.0]], ['2, k, 5', [-0.06198558, 0.09408362, 1.0]], ['2, k, 6', [-0.09148923, 0.2730621, 1.0]], ['2, k, 7', [-0.1171236, 0.3280593, 1.0]], ['2, k, 8', [0.3117477, -0.112873, 1.0]], ['2, k, 9', [0.3611306, -0.2897202, 1.0]], ['2, k, 10', [0.3345246, -0.3938856, 1.0]], ['2, k, 11', [0.3198218, -0.4064157, 1.0]], ['2, k, 12', [0.01575943, -0.4296012, 1.0]], ['2, k, 13', [-0.04038605, -0.5217487, 1.0]], ['2, k, 14', [-0.02990041, -0.9108391, 1.0]], ['2, k, 15', [-0.09697565, -0.9596271, 1.0]], ['2, k, 16', [0.2003085, -0.4502869, 1.0]], ['2, k, 17', [0.2374759, -0.505091, 1.0]], ['2, k, 18', [0.1935331, -0.889592, 1.0]], ['2, k, 19', [0.1788496, -0.9276517, 1.0]], ['2, k, 20', [0.1497906, -0.06944613, 1.0]], ['2, k, 21', [-0.1281222, 0.3921397, 1.0]], ['2, k, 22', [-0.05448131, 0.3151262, 1.0]], ['2, k, 23', [0.3112544, -0.4430184, 1.0]], ['2, k, 24', [0.2686974, -0.4233994, 1.0]]]
[['2, k, 0', [0.1092544, -0.4469545, 1.0]], ['2, k, 1', [0.1323794, -0.2290105, 1.0]], ['2, k, 2', [0.1550054, -0.01718328, 1.0]], ['2, k, 3', [0.1886057, 0.1074185, 1.0]], ['2, k, 4', [-0.01027182, -0.07109736, 1.0]], ['2, k, 5', [-0.06625037, 0.06748611, 1.0]], ['2, k, 6', [-0.1011278, 0.2172834, 1.0]], ['2, k, 7', [-0.1235761, 0.2859431, 1.0]], ['2, k, 8', [0.3117126, -0.1137348, 1.0]], ['2, k, 9', [0.3620394, -0.2891, 1.0]], ['2, k, 10', [0.3330503, -0.3958071, 1.0]], ['2, k, 11', [0.3177192, -0.4084148, 1.0]], ['2, k, 12', [0.01536738, -0.4306876, 1.0]], ['2, k, 13', [-0.04044874, -0.5217706, 1.0]], ['2, k, 14', [-0.02961023, -0.9104486, 1.0]], ['2, k, 15', [-0.0965962, -0.9621741, 1.0]], ['2, k, 16', [0.2006517, -0.4521752, 1.0]], ['2, k, 17', [0.237573, -0.5043253, 1.0]], ['2, k, 18', [0.193564, -0.8892879, 1.0]], ['2, k, 19', [0.1788831, -0.9271265, 1.0]], ['2, k, 20', [0.1495123, -0.06953913, 1.0]], ['2, k, 21', [-0.1421776, 0.3482541, 1.0]], ['2, k, 22', [-0.05809144, 0.2770367, 1.0]], ['2, k, 23', [0.3058202, -0.4324208, 1.0]], ['2, k, 24', [0.2647843, -0.4228877, 1.0]]]
[['2, k, 0', [0.1105279, -0.4478312, 1.0]], ['2, k, 1', [0.1333066, -0.2302512, 1.0]], ['2, k, 2', [0.1554586, -0.0183832, 1.0]], ['2, k, 3', [0.1885891, 0.1074473, 1.0]], ['2, k, 4', [-0.01075608, -0.07360864, 1.0]], ['2, k, 5', [-0.06843617, 0.0487407, 1.0]], ['2, k, 6', [-0.1019424, 0.1701526, 1.0]], ['2, k, 7', [-0.1262552, 0.233092, 1.0]], ['2, k, 8', [0.3121593, -0.1144668, 1.0]], ['2, k, 9', [0.3621128, -0.2900098, 1.0]], ['2, k, 10', [0.3332434, -0.395356, 1.0]], ['2, k, 11', [0.3187697, -0.4072378, 1.0]], ['2, k, 12', [0.01662193, -0.4318777, 1.0]], ['2, k, 13', [-0.04057546, -0.5220752, 1.0]], ['2, k, 14', [-0.0289737, -0.9083876, 1.0]], ['2, k, 15', [-0.0941731, -0.9629591, 1.0]], ['2, k, 16', [0.2019201, -0.4526696, 1.0]], ['2, k, 17', [0.2376312, -0.5041754, 1.0]], ['2, k, 18', [0.1930845, -0.8896614, 1.0]], ['2, k, 19', [0.1787088, -0.9275247, 1.0]], ['2, k, 20', [0.1500798, -0.07076886, 1.0]], ['2, k, 21', [-0.1355482, 0.291714, 1.0]], ['2, k, 22', [-0.06309161, 0.2211912, 1.0]], ['2, k, 23', [0.306931, -0.4340426, 1.0]], ['2, k, 24', [0.2703435, -0.4230578, 1.0]]]
