[['2, k, 0', [-0.1260783, 0.112902, 1.0]], ['2, k, 1', [-0.1230137, 0.4394672, 1.0]], ['2, k, 2', [-0.1188375, 0.7536106, 1.0]], ['2, k, 3', [-0.1137344, 0.8930514, 1.0]], ['2, k, 4', [-0.297027, 0.6311385, 1.0]], ['2, k, 5', [-0.3687809, 0.3623964, 1.0]], ['2, k, 6', [-0.3815334, 0.1190411, 1.0]], ['2, k, 7', [-0.3722179, 0.051071, 1.0]], ['2, k, 8', [0.06499422, 0.6329848, 1.0]], ['2, k, 9', [0.0954354, 0.3629377, 1.0]], ['2, k, 10', [0.1253401, 0.1369146, 1.0]], ['2, k, 11', [0.1059517, 0.05676264, 1.0]], ['2, k, 12', [-0.2046573, 0.11163, 1.0]], ['2, k, 13', [-0.2489138, -0.3383162, 1.0]], ['2, k, 14', [-0.2686587, -0.6830355, 1.0]], ['2, k, 15', [-0.2878643, -0.7581713, 1.0]], ['2, k, 16', [-0.04328033, 0.1104214, 1.0]], ['2, k, 17', [-0.09016531, -0.3151665, 1.0]], ['2, k, 18', [-0.113865, -0.6677906, 1.0]], ['2, k, 19', [-0.06827691, -0.7347102, 1.0]], ['2, k, 20', [-0.1200251, 0.6768252, 1.0]], ['2, k, 21', [-0.3791836, -0.01754919, 1.0]], ['2, k, 22', [-0.3196474, 0.05560284, 1.0]], ['2, k, 23', [0.09916399, -0.02103038, 1.0]], ['2, k, 24', [0.06929316, 0.04070569, 1.0]]]
[['2, k, 0', [-0.1135798, 0.1084509, 1.0]], ['2, k, 1', [-0.0846374, 0.4371053, 1.0]], ['2, k, 2', [-0.05596234, 0.7529639, 1.0]], ['2, k, 3', [-0.046745, 0.8946968, 1.0]], ['2, k, 4', [-0.2423074, 0.6300166, 1.0]], ['2, k, 5', [-0.3169626, 0.3542449, 1.0]], ['2, k, 6', [-0.394747, 0.1031467, 1.0]], ['2, k, 7', [-0.3952239, 0.0463424, 1.0]], ['2, k, 8', [0.128, 0.6266108, 1.0]], ['2, k, 9', [0.1568516, 0.3494354, 1.0]], ['2, k, 10', [0.1654006, 0.09299787, 1.0]], ['2, k, 11', [0.1527552, 0.03510913, 1.0]], ['2, k, 12', [-0.192639, 0.1123238, 1.0]], ['2, k, 13', [-0.3718955, -0.321156, 1.0]], ['2, k, 14', [-0.5217597, -0.6321919, 1.0]], ['2, k, 15', [-0.5581, -0.7017674, 1.0]], ['2, k, 16', [-0.030888, 0.1010874, 1.0]], ['2, k, 17', [-0.04901883, -0.2950122, 1.0]], ['2, k, 18', [-0.09341116, -0.6484317, 1.0]], ['2, k, 19', [-0.07270902, -0.7246479, 1.0]], ['2, k, 20', [-0.06308933, 0.6758564, 1.0]], ['2, k, 21', [-0.4280859, -0.02792974, 1.0]], ['2, k, 22', [-0.3656194, 0.01049079, 1.0]], ['2, k, 23', [0.15569, -0.04681233, 1.0]], ['2, k, 24', [0.1040952, 0.02879772, 1.0]]]
[['2, k, 0', [-0.1129574, 0.1089637, 1.0]], ['2, k, 1', [-0.08406939, 0.4373474, 1.0]], ['2, k, 2', [-0.05539364, 0.7530546, 1.0]], ['2, k, 3', [-0.04541139, 0.8946114, 1.0]], ['2, k, 4', [-0.2428157, 0.6303617, 1.0]], ['2, k, 5', [-0.3161189, 0.3541355, 1.0]], ['2, k, 6', [-0.3798983, 0.1358018, 1.0]], ['2, k, 7', [-0.384469, 0.07038593, 1.0]], ['2, k, 8', [0.1284473, 0.6265991, 1.0]], ['2, k, 9', [0.1574832, 0.3491424, 1.0]], ['2, k, 10', [0.1658699, 0.09249548, 1.0]], ['2, k, 11', [0.1554766, 0.03474353, 1.0]], ['2, k, 12', [-0.191851, 0.1130249, 1.0]], ['2, k, 13', [-0.3549053, -0.3209699, 1.0]], ['2, k, 14', [-0.5167733, -0.6365942, 1.0]], ['2, k, 15', [-0.5341567, -0.7123474, 1.0]], ['2, k, 16', [-0.03042656, 0.1014253, 1.0]], ['2, k, 17', [-0.04864683, -0.2948507, 1.0]], ['2, k, 18', [-0.09528123, -0.6516326, 1.0]], ['2, k, 19', [-0.07202442, -0.7238945, 1.0]], ['2, k, 20', [-0.06253157, 0.6759712, 1.0]], ['2, k, 21', [-0.4210379, -0.0175301, 1.0]], ['2, k, 22', [-0.3375646, 0.06131096, 1.0]], ['2, k, 23', [0.1583516, -0.04900199, 1.0]], ['2, k, 24', [0.1073354, 0.03473475, 1.0]]]
[['2, k, 0', [-0.1121198, 0.1095496, 1.0]], ['2, k, 1', [-0.08323025, 0.4376118, 1.0]], ['2, k, 2', [-0.05431155, 0.7531015, 1.0]], ['2, k, 3', [-0.04389084, 0.8946798, 1.0]], ['2, k, 4', [-0.243252, 0.6308665, 1.0]], ['2, k, 5', [-0.3146335, 0.3556169, 1.0]], ['2, k, 6', [-0.3797377, 0.1211048, 1.0]], ['2, k, 7', [-0.3838435, 0.04939957, 1.0]], ['2, k, 8', [0.1302095, 0.6274958, 1.0]], ['2, k, 9', [0.1578242, 0.3487549, 1.0]], ['2, k, 10', [0.1657426, 0.09255797, 1.0]], ['2, k, 11', [0.1540548, 0.03643943, 1.0]], ['2, k, 12', [-0.1909466, 0.1137202, 1.0]], ['2, k, 13', [-0.3407873, -0.3215684, 1.0]], ['2, k, 14', [-0.4646578, -0.6349084, 1.0]], ['2, k, 15', [-0.5048704, -0.7066851, 1.0]], ['2, k, 16', [-0.02968214, 0.1018853, 1.0]], ['2, k, 17', [-0.04825364, -0.2949885, 1.0]], ['2, k, 18', [-0.09479822, -0.6551331, 1.0]], ['2, k, 19', [-0.0717942, -0.7254665, 1.0]], ['2, k, 20', [-0.06153121, 0.6760666, 1.0]], ['2, k, 21', [-0.4182965, -0.02825668, 1.0]], ['2, k, 22', [-0.3510159, 0.01003446, 1.0]], ['2, k, 23', [0.1545759, -0.04928753, 1.0]], ['2, k, 24', [0.1045015, 0.03030033, 1.0]]]
[['2, k, 0', [-0.1110123, 0.1097358, 1.0]], ['2, k, 1', [-0.0823158, 0.4378345, 1.0]], ['2, k, 2', [-0.05361358, 0.7533779, 1.0]], ['2, k, 3', [-0.04281682, 0.8948534, 1.0]], ['2, k, 4', [-0.2388459, 0.6326158, 1.0]], ['2, k, 5', [-0.3139465, 0.3562645, 1.0]], ['2, k, 6', [-0.3815182, 0.1082838, 1.0]], ['2, k, 7', [-0.3822745, 0.0485793, 1.0]], ['2, k, 8', [0.1303796, 0.6275239, 1.0]], ['2, k, 9', [0.1577371, 0.3498322, 1.0]], ['2, k, 10', [0.1636967, 0.09150492, 1.0]], ['2, k, 11', [0.1498158, 0.03636654, 1.0]], ['2, k, 12', [-0.1900837, 0.1139135, 1.0]], ['2, k, 13', [-0.3270016, -0.3241405, 1.0]], ['2, k, 14', [-0.4414315, -0.6432256, 1.0]], ['2, k, 15', [-0.4791508, -0.7205625, 1.0]], ['2, k, 16', [-0.02833686, 0.1020448, 1.0]], ['2, k, 17', [-0.04793574, -0.295124, 1.0]], ['2, k, 18', [-0.09435283, -0.6557367, 1.0]], ['2, k, 19', [-0.07165287, -0.7263881, 1.0]], ['2, k, 20', [-0.06078324, 0.6763195, 1.0]], ['2, k, 21', [-0.4106869, -0.03590993, 1.0]], ['2, k, 22', [-0.3425054, 0.02656025, 1.0]], ['2, k, 23', [0.1605288, -0.04413399, 1.0]], ['2, k, 24', [0.1051164, 0.02696566, 1.0]]]
[['2, k, 0', [-0.1086508, 0.1103658, 1.0]], ['2, k, 1', [-0.08117805, 0.4381892, 1.0]], ['2, k, 2', [-0.05328157, 0.7535511, 1.0]], ['2, k, 3', [-0.04230394, 0.8948085, 1.0]], ['2, k, 4', [-0.2369163, 0.6335347, 1.0]], ['2, k, 5', [-0.3136714, 0.356499, 1.0]], ['2, k, 6', [-0.3812906, 0.1094519, 1.0]], ['2, k, 7', [-0.3803478, 0.04975092, 1.0]], ['2, k, 8', [0.130996, 0.628337, 1.0]], ['2, k, 9', [0.1577098, 0.3500977, 1.0]], ['2, k, 10', [0.1620245, 0.09211812, 1.0]], ['2, k, 11', [0.1488301, 0.03678188, 1.0]], ['2, k, 12', [-0.1875571, 0.1146324, 1.0]], ['2, k, 13', [-0.2858079, -0.3270256, 1.0]], ['2, k, 14', [-0.4074988, -0.6504781, 1.0]], ['2, k, 15', [-0.4430991, -0.720418, 1.0]], ['2, k, 16', [-0.02620285, 0.1025682, 1.0]], ['2, k, 17', [-0.04802002, -0.2955403, 1.0]], ['2, k, 18', [-0.09540638, -0.6596011, 1.0]], ['2, k, 19', [-0.07038525, -0.7252511, 1.0]], ['2, k, 20', [-0.06029849, 0.6765237, 1.0]], ['2, k, 21', [-0.407414, -0.02662224, 1.0]], ['2, k, 22', [-0.3378715, 0.03681745, 1.0]], ['2, k, 23', [0.1531421, -0.0488815, 1.0]], ['2, k, 24', [0.1060614, 0.03790208, 1.0]]]
[['2, k, 0', [-0.1072419, 0.1104525, 1.0]], ['2, k, 1', [-0.08041754, 0.4382624, 1.0]], ['2, k, 2', [-0.05304354, 0.7536076, 1.0]], ['2, k, 3', [-0.04117792, 0.8947603, 1.0]], ['2, k, 4', [-0.236011, 0.6340601, 1.0]], ['2, k, 5', [-0.3137676, 0.3566327, 1.0]], ['2, k, 6', [-0.3811524, 0.1097407, 1.0]], ['2, k, 7', [-0.3792055, 0.0489089, 1.0]], ['2, k, 8', [0.1311042, 0.6283113, 1.0]], ['2, k, 9', [0.1569062, 0.3523346, 1.0]], ['2, k, 10', [0.1594802, 0.09164932, 1.0]], ['2, k, 11', [0.1451097, 0.03726044, 1.0]], ['2, k, 12', [-0.1861656, 0.1149091, 1.0]], ['2, k, 13', [-0.2791368, -0.3282013, 1.0]], ['2, k, 14', [-0.3863542, -0.6487183, 1.0]], ['2, k, 15', [-0.3831653, -0.7343413, 1.0]], ['2, k, 16', [-0.02474948, 0.1024515, 1.0]], ['2, k, 17', [-0.0482529, -0.2961408, 1.0]], ['2, k, 18', [-0.09490094, -0.6610402, 1.0]], ['2, k, 19', [-0.06960621, -0.7267149, 1.0]], ['2, k, 20', [-0.05995481, 0.6765809, 1.0]], ['2, k, 21', [-0.4015675, -0.02891207, 1.0]], ['2, k, 22', [-0.3367823, 0.03764877, 1.0]], ['2, k, 23', [0.1586142, -0.03829319, 1.0]], ['2, k, 24', [0.1023192, 0.02917191, 1.0]]]
[['2, k, 0', [-0.1048758, 0.1105618, 1.0]], ['2, k, 1', [-0.07960466, 0.4383653, 1.0]], ['2, k, 2', [-0.05301323, 0.7536462, 1.0]], ['2, k, 3', [-0.04109432, 0.8949229, 1.0]], ['2, k, 4', [-0.2357605, 0.6344001, 1.0]], ['2, k, 5', [-0.3142528, 0.3566039, 1.0]], ['2, k, 6', [-0.3792005, 0.114592, 1.0]], ['2, k, 7', [-0.3798373, 0.05246227, 1.0]], ['2, k, 8', [0.1310612, 0.6284607, 1.0]], ['2, k, 9', [0.1553678, 0.3530819, 1.0]], ['2, k, 10', [0.1574575, 0.09232664, 1.0]], ['2, k, 11', [0.1417769, 0.03512727, 1.0]], ['2, k, 12', [-0.1839829, 0.115104, 1.0]], ['2, k, 13', [-0.2611488, -0.3223771, 1.0]], ['2, k, 14', [-0.3362724, -0.6274441, 1.0]], ['2, k, 15', [-0.3650996, -0.7107856, 1.0]], ['2, k, 16', [-0.02227272, 0.1024608, 1.0]], ['2, k, 17', [-0.04844907, -0.2982559, 1.0]], ['2, k, 18', [-0.09314973, -0.6617013, 1.0]], ['2, k, 19', [-0.06951709, -0.7287469, 1.0]], ['2, k, 20', [-0.05982797, 0.6766368, 1.0]], ['2, k, 21', [-0.4035825, -0.02835836, 1.0]], ['2, k, 22', [-0.3351175, 0.03697228, 1.0]], ['2, k, 23', [0.1466351, -0.04379365, 1.0]], ['2, k, 24', [0.0974303, 0.01371894, 1.0]]]
[['2, k, 0', [-0.1007889, 0.110369, 1.0]], ['2, k, 1', [-0.07818877, 0.4382679, 1.0]], ['2, k, 2', [-0.05299092, 0.7536387, 1.0]], ['2, k, 3', [-0.04103834, 0.8949274, 1.0]], ['2, k, 4', [-0.2356537, 0.6344707, 1.0]], ['2, k, 5', [-0.3143998, 0.3566968, 1.0]], ['2, k, 6', [-0.3779333, 0.1156993, 1.0]], ['2, k, 7', [-0.3790818, 0.05237162, 1.0]], ['2, k, 8', [0.1310025, 0.6284602, 1.0]], ['2, k, 9', [0.1531162, 0.3539581, 1.0]], ['2, k, 10', [0.1565044, 0.09270732, 1.0]], ['2, k, 11', [0.139059, 0.03666963, 1.0]], ['2, k, 12', [-0.1798938, 0.1150138, 1.0]], ['2, k, 13', [-0.2477149, -0.3178518, 1.0]], ['2, k, 14', [-0.3212806, -0.6308483, 1.0]], ['2, k, 15', [-0.3105163, -0.7178, 1.0]], ['2, k, 16', [-0.01829106, 0.1021671, 1.0]], ['2, k, 17', [-0.04806993, -0.3023266, 1.0]], ['2, k, 18', [-0.09184917, -0.6615103, 1.0]], ['2, k, 19', [-0.06970599, -0.7313173, 1.0]], ['2, k, 20', [-0.05964241, 0.6766095, 1.0]], ['2, k, 21', [-0.3977054, -0.02926817, 1.0]], ['2, k, 22', [-0.330436, 0.03601574, 1.0]], ['2, k, 23', [0.1433692, -0.04372875, 1.0]], ['2, k, 24', [0.09957604, 0.0280935, 1.0]]]
[['2, k, 0', [-0.09637851, 0.1105834, 1.0]], ['2, k, 1', [-0.07675479, 0.4383297, 1.0]], ['2, k, 2', [-0.05300228, 0.7536417, 1.0]], ['2, k, 3', [-0.04100725, 0.8949699, 1.0]], ['2, k, 4', [-0.2355807, 0.6347383, 1.0]], ['2, k, 5', [-0.3147837, 0.3568362, 1.0]], ['2, k, 6', [-0.3767738, 0.1163567, 1.0]], ['2, k, 7', [-0.3798275, 0.05378725, 1.0]], ['2, k, 8', [0.1306991, 0.6283892, 1.0]], ['2, k, 9', [0.1516441, 0.3548038, 1.0]], ['2, k, 10', [0.1558832, 0.09307247, 1.0]], ['2, k, 11', [0.1382071, 0.03766724, 1.0]], ['2, k, 12', [-0.1755683, 0.1150639, 1.0]], ['2, k, 13', [-0.2291567, -0.3102017, 1.0]], ['2, k, 14', [-0.2933896, -0.6353471, 1.0]], ['2, k, 15', [-0.2712211, -0.727329, 1.0]], ['2, k, 16', [-0.01401477, 0.1025355, 1.0]], ['2, k, 17', [-0.04615746, -0.3057355, 1.0]], ['2, k, 18', [-0.09153958, -0.661203, 1.0]], ['2, k, 19', [-0.07142498, -0.736035, 1.0]], ['2, k, 20', [-0.05956085, 0.6766164, 1.0]], ['2, k, 21', [-0.3981009, -0.02819455, 1.0]], ['2, k, 22', [-0.3277891, 0.05635875, 1.0]], ['2, k, 23', [0.1469025, -0.0348057, 1.0]], ['2, k, 24', [0.09929161, 0.04729662, 1.0]]]
[['2, k, 0', [-0.09364507, 0.1102587, 1.0]], ['2, k, 1', [-0.07586412, 0.4381093, 1.0]], ['2, k, 2', [-0.05318351, 0.753517, 1.0]], ['2, k, 3', [-0.04110838, 0.8950516, 1.0]], ['2, k, 4', [-0.2356237, 0.6347491, 1.0]], ['2, k, 5', [-0.3153463, 0.3568748, 1.0]], ['2, k, 6', [-0.3753056, 0.1171404, 1.0]], ['2, k, 7', [-0.3803127, 0.05446274, 1.0]], ['2, k, 8', [0.1298701, 0.6278841, 1.0]], ['2, k, 9', [0.1507213, 0.3544111, 1.0]], ['2, k, 10', [0.1544184, 0.09236255, 1.0]], ['2, k, 11', [0.1370908, 0.0367356, 1.0]], ['2, k, 12', [-0.1730774, 0.1145846, 1.0]], ['2, k, 13', [-0.2222382, -0.3097412, 1.0]], ['2, k, 14', [-0.2415787, -0.6546164, 1.0]], ['2, k, 15', [-0.2138854, -0.736796, 1.0]], ['2, k, 16', [-0.01113954, 0.102388, 1.0]], ['2, k, 17', [-0.04419667, -0.3075167, 1.0]], ['2, k, 18', [-0.09259809, -0.6642112, 1.0]], ['2, k, 19', [-0.06993897, -0.7391238, 1.0]], ['2, k, 20', [-0.05954799, 0.6765415, 1.0]], ['2, k, 21', [-0.3992981, -0.02906358, 1.0]], ['2, k, 22', [-0.3181124, 0.06932276, 1.0]], ['2, k, 23', [0.1439155, -0.04305999, 1.0]], ['2, k, 24', [0.09694415, 0.02612221, 1.0]]]
[['2, k, 0', [-0.09159432, 0.1101574, 1.0]], ['2, k, 1', [-0.0755245, 0.438181, 1.0]], ['2, k, 2', [-0.05416486, 0.7538438, 1.0]], ['2, k, 3', [-0.04128589, 0.8951375, 1.0]], ['2, k, 4', [-0.2358492, 0.6348116, 1.0]], ['2, k, 5', [-0.3159199, 0.3568563, 1.0]], ['2, k, 6', [-0.3725332, 0.1186934, 1.0]], ['2, k, 7', [-0.3775759, 0.05448019, 1.0]], ['2, k, 8', [0.1288271, 0.62748, 1.0]], ['2, k, 9', [0.149992, 0.3547225, 1.0]], ['2, k, 10', [0.1530384, 0.09173284, 1.0]], ['2, k, 11', [0.1351119, 0.03656222, 1.0]], ['2, k, 12', [-0.1710606, 0.1141973, 1.0]], ['2, k, 13', [-0.214613, -0.3068299, 1.0]], ['2, k, 14', [-0.1920334, -0.6680283, 1.0]], ['2, k, 15', [-0.2296116, -0.7464262, 1.0]], ['2, k, 16', [-0.009021417, 0.1025676, 1.0]], ['2, k, 17', [-0.04285362, -0.3085573, 1.0]], ['2, k, 18', [-0.0896146, -0.664628, 1.0]], ['2, k, 19', [-0.07162562, -0.7420611, 1.0]], ['2, k, 20', [-0.05981344, 0.6766817, 1.0]], ['2, k, 21', [-0.3948247, -0.02958026, 1.0]], ['2, k, 22', [-0.3220549, 0.0631799, 1.0]], ['2, k, 23', [0.1322284, -0.04873314, 1.0]], ['2, k, 24', [0.09152634, 0.03585093, 1.0]]]
[['2, k, 0', [-0.09011934, 0.1103436, 1.0]], ['2, k, 1', [-0.07496547, 0.4382943, 1.0]], ['2, k, 2', [-0.05451348, 0.753931, 1.0]], ['2, k, 3', [-0.0414364, 0.8951842, 1.0]], ['2, k, 4', [-0.2360015, 0.6347995, 1.0]], ['2, k, 5', [-0.3163176, 0.3567729, 1.0]], ['2, k, 6', [-0.3721272, 0.1193306, 1.0]], ['2, k, 7', [-0.377396, 0.0524591, 1.0]], ['2, k, 8', [0.1280732, 0.6277816, 1.0]], ['2, k, 9', [0.1491894, 0.3549503, 1.0]], ['2, k, 10', [0.1528829, 0.0921904, 1.0]], ['2, k, 11', [0.1379792, 0.03547298, 1.0]], ['2, k, 12', [-0.1694608, 0.1141935, 1.0]], ['2, k, 13', [-0.2064543, -0.3066774, 1.0]], ['2, k, 14', [-0.1858945, -0.6682054, 1.0]], ['2, k, 15', [-0.1342495, -0.7496545, 1.0]], ['2, k, 16', [-0.007690545, 0.1029401, 1.0]], ['2, k, 17', [-0.04173414, -0.3090982, 1.0]], ['2, k, 18', [-0.07363723, -0.6642357, 1.0]], ['2, k, 19', [-0.08505883, -0.7389749, 1.0]], ['2, k, 20', [-0.05989156, 0.6767398, 1.0]], ['2, k, 21', [-0.3933165, -0.0338757, 1.0]], ['2, k, 22', [-0.3203598, 0.05664654, 1.0]], ['2, k, 23', [0.1344348, -0.05013791, 1.0]], ['2, k, 24', [0.09229732, 0.02624202, 1.0]]]
[['2, k, 0', [-0.0895089, 0.1103418, 1.0]], ['2, k, 1', [-0.07488824, 0.438338, 1.0]], ['2, k, 2', [-0.05583267, 0.7541562, 1.0]], ['2, k, 3', [-0.04183025, 0.8951653, 1.0]], ['2, k, 4', [-0.2363787, 0.6347377, 1.0]], ['2, k, 5', [-0.316828, 0.356636, 1.0]], ['2, k, 6', [-0.370922, 0.1194644, 1.0]], ['2, k, 7', [-0.3737092, 0.05175086, 1.0]], ['2, k, 8', [0.1269673, 0.6276108, 1.0]], ['2, k, 9', [0.1482259, 0.3550672, 1.0]], ['2, k, 10', [0.1514292, 0.09249443, 1.0]], ['2, k, 11', [0.1368943, 0.03741263, 1.0]], ['2, k, 12', [-0.1688254, 0.1141619, 1.0]], ['2, k, 13', [-0.1964669, -0.3079325, 1.0]], ['2, k, 14', [-0.182649, -0.6680365, 1.0]], ['2, k, 15', [-0.1306911, -0.7490698, 1.0]], ['2, k, 16', [-0.007131449, 0.1029703, 1.0]], ['2, k, 17', [-0.04032731, -0.307828, 1.0]], ['2, k, 18', [-0.06912961, -0.6656564, 1.0]], ['2, k, 19', [-0.09788148, -0.7360755, 1.0]], ['2, k, 20', [-0.06054418, 0.6768885, 1.0]], ['2, k, 21', [-0.3921278, -0.03370124, 1.0]], ['2, k, 22', [-0.3186945, 0.06071307, 1.0]], ['2, k, 23', [0.1361287, -0.05017155, 1.0]], ['2, k, 24', [0.08834013, 0.01408139, 1.0]]]
[['2, k, 0', [-0.08879723, 0.1103671, 1.0]], ['2, k, 1', [-0.0747666, 0.4383176, 1.0]], ['2, k, 2', [-0.05669893, 0.7540419, 1.0]], ['2, k, 3', [-0.04260613, 0.8952314, 1.0]], ['2, k, 4', [-0.236805, 0.6347712, 1.0]], ['2, k, 5', [-0.317107, 0.3566217, 1.0]], ['2, k, 6', [-0.3700656, 0.1195762, 1.0]], ['2, k, 7', [-0.3719853, 0.05200822, 1.0]], ['2, k, 8', [0.1252175, 0.6276705, 1.0]], ['2, k, 9', [0.147802, 0.35468, 1.0]], ['2, k, 10', [0.1511338, 0.09295546, 1.0]], ['2, k, 11', [0.140918, 0.03759995, 1.0]], ['2, k, 12', [-0.1682255, 0.1141031, 1.0]], ['2, k, 13', [-0.1922251, -0.3083098, 1.0]], ['2, k, 14', [-0.1802302, -0.6679248, 1.0]], ['2, k, 15', [-0.1247705, -0.7469936, 1.0]], ['2, k, 16', [-0.006330623, 0.1031161, 1.0]], ['2, k, 17', [-0.03924833, -0.3067821, 1.0]], ['2, k, 18', [-0.07126174, -0.6653259, 1.0]], ['2, k, 19', [-0.09914918, -0.7381887, 1.0]], ['2, k, 20', [-0.06100983, 0.6768233, 1.0]], ['2, k, 21', [-0.3881111, -0.03542902, 1.0]], ['2, k, 22', [-0.3159809, 0.05633499, 1.0]], ['2, k, 23', [0.1494083, -0.03813511, 1.0]], ['2, k, 24', [0.09594273, 0.04172444, 1.0]]]
[['2, k, 0', [-0.08811311, 0.1103984, 1.0]], ['2, k, 1', [-0.07466632, 0.4383216, 1.0]], ['2, k, 2', [-0.05777323, 0.754002, 1.0]], ['2, k, 3', [-0.04389092, 0.8951097, 1.0]], ['2, k, 4', [-0.2377176, 0.6346082, 1.0]], ['2, k, 5', [-0.3172388, 0.3563299, 1.0]], ['2, k, 6', [-0.3686928, 0.1194717, 1.0]], ['2, k, 7', [-0.3698472, 0.0498222, 1.0]], ['2, k, 8', [0.1228563, 0.6282716, 1.0]], ['2, k, 9', [0.1475149, 0.354707, 1.0]], ['2, k, 10', [0.1513233, 0.09287983, 1.0]], ['2, k, 11', [0.1401337, 0.0389442, 1.0]], ['2, k, 12', [-0.16757, 0.1140175, 1.0]], ['2, k, 13', [-0.1909834, -0.3071364, 1.0]], ['2, k, 14', [-0.1802832, -0.6680475, 1.0]], ['2, k, 15', [-0.1250924, -0.7471884, 1.0]], ['2, k, 16', [-0.005678257, 0.1032568, 1.0]], ['2, k, 17', [-0.03891031, -0.3068656, 1.0]], ['2, k, 18', [-0.0702437, -0.6672338, 1.0]], ['2, k, 19', [-0.1027799, -0.7377753, 1.0]], ['2, k, 20', [-0.06167376, 0.6768052, 1.0]], ['2, k, 21', [-0.3850612, -0.03561803, 1.0]], ['2, k, 22', [-0.3174413, 0.0446782, 1.0]], ['2, k, 23', [0.1465141, -0.04386657, 1.0]], ['2, k, 24', [0.09340635, 0.02875069, 1.0]]]
[['2, k, 0', [-0.08785513, 0.1103906, 1.0]], ['2, k, 1', [-0.07467795, 0.4382972, 1.0]], ['2, k, 2', [-0.05854433, 0.7539148, 1.0]], ['2, k, 3', [-0.04530578, 0.8945148, 1.0]], ['2, k, 4', [-0.238596, 0.6346057, 1.0]], ['2, k, 5', [-0.3174985, 0.3561607, 1.0]], ['2, k, 6', [-0.3679271, 0.1191268, 1.0]], ['2, k, 7', [-0.3690233, 0.04932545, 1.0]], ['2, k, 8', [0.1223732, 0.6281006, 1.0]], ['2, k, 9', [0.1475755, 0.3551457, 1.0]], ['2, k, 10', [0.1512673, 0.09321256, 1.0]], ['2, k, 11', [0.1420134, 0.03870136, 1.0]], ['2, k, 12', [-0.1673435, 0.1139743, 1.0]], ['2, k, 13', [-0.1907263, -0.3064409, 1.0]], ['2, k, 14', [-0.1797584, -0.6670769, 1.0]], ['2, k, 15', [-0.1323694, -0.7505862, 1.0]], ['2, k, 16', [-0.005421946, 0.1032918, 1.0]], ['2, k, 17', [-0.03832442, -0.3071423, 1.0]], ['2, k, 18', [-0.0755893, -0.668906, 1.0]], ['2, k, 19', [-0.1018219, -0.7424001, 1.0]], ['2, k, 20', [-0.06220711, 0.6767437, 1.0]], ['2, k, 21', [-0.3833329, -0.03246174, 1.0]], ['2, k, 22', [-0.3178646, 0.02901723, 1.0]], ['2, k, 23', [0.1479338, -0.04394705, 1.0]], ['2, k, 24', [0.09158274, 0.009032899, 1.0]]]
[['2, k, 0', [-0.08769774, 0.110456, 1.0]], ['2, k, 1', [-0.07483443, 0.4381405, 1.0]], ['2, k, 2', [-0.05979604, 0.7532973, 1.0]], ['2, k, 3', [-0.04655903, 0.8940238, 1.0]], ['2, k, 4', [-0.2395397, 0.6344652, 1.0]], ['2, k, 5', [-0.3179471, 0.3553059, 1.0]], ['2, k, 6', [-0.3670529, 0.118984, 1.0]], ['2, k, 7', [-0.3680587, 0.04941713, 1.0]], ['2, k, 8', [0.1216566, 0.6282076, 1.0]], ['2, k, 9', [0.1472145, 0.3548841, 1.0]], ['2, k, 10', [0.1514114, 0.09351146, 1.0]], ['2, k, 11', [0.1420808, 0.03822354, 1.0]], ['2, k, 12', [-0.167217, 0.1138912, 1.0]], ['2, k, 13', [-0.1910257, -0.3057591, 1.0]], ['2, k, 14', [-0.1803919, -0.6664446, 1.0]], ['2, k, 15', [-0.1512695, -0.7568462, 1.0]], ['2, k, 16', [-0.005249083, 0.103491, 1.0]], ['2, k, 17', [-0.03773289, -0.307555, 1.0]], ['2, k, 18', [-0.07689298, -0.6689934, 1.0]], ['2, k, 19', [-0.09722909, -0.7441118, 1.0]], ['2, k, 20', [-0.06317062, 0.6762712, 1.0]], ['2, k, 21', [-0.3847975, -0.03557106, 1.0]], ['2, k, 22', [-0.3165496, 0.03988034, 1.0]], ['2, k, 23', [0.1492318, -0.04345549, 1.0]], ['2, k, 24', [0.09236112, 0.009071953, 1.0]]]
