[['2, k, 0', [0.152527, -1.10961, 1.0]], ['2, k, 1', [0.155852, -0.826159, 1.0]], ['2, k, 2', [0.15843, -0.545536, 1.0]], ['2, k, 3', [0.17382, -0.400781, 1.0]], ['2, k, 4', [-0.0207896, -0.654328, 1.0]], ['2, k, 5', [-0.13147, -0.886186, 1.0]], ['2, k, 6', [-0.205496, -1.07281, 1.0]], ['2, k, 7', [-0.205063, -1.11455, 1.0]], ['2, k, 8', [0.336904, -0.653917, 1.0]], ['2, k, 9', [0.433195, -0.899009, 1.0]], ['2, k, 10', [0.465276, -1.0935, 1.0]], ['2, k, 11', [0.460139, -1.12987, 1.0]], ['2, k, 12', [0.0691712, -1.09604, 1.0]], ['2, k, 13', [0.0663349, -1.38274, 1.0]], ['2, k, 14', [0.0635776, -1.78366, 1.0]], ['2, k, 15', [0.049238, -1.8449, 1.0]], ['2, k, 16', [0.232127, -1.09585, 1.0]], ['2, k, 17', [0.24911, -1.38182, 1.0]], ['2, k, 18', [0.275612, -1.78521, 1.0]], ['2, k, 19', [0.268063, -1.84147, 1.0]], ['2, k, 20', [0.157918, -0.615475, 1.0]], ['2, k, 21', [-0.2102, -1.1537, 1.0]], ['2, k, 22', [-0.132046, -1.12812, 1.0]], ['2, k, 23', [0.465243, -1.17091, 1.0]], ['2, k, 24', [0.496079, -1.12468, 1.0]]]
[['2, k, 0', [0.138083, -1.04589, 1.0]], ['2, k, 1', [0.144451, -0.788767, 1.0]], ['2, k, 2', [0.14969, -0.535989, 1.0]], ['2, k, 3', [0.148046, -0.407472, 1.0]], ['2, k, 4', [-0.0191754, -0.547597, 1.0]], ['2, k, 5', [-0.146206, -0.335322, 1.0]], ['2, k, 6', [-0.188931, -0.0782935, 1.0]], ['2, k, 7', [-0.205269, -0.0304524, 1.0]], ['2, k, 8', [0.313658, -0.580931, 1.0]], ['2, k, 9', [0.438571, -0.331081, 1.0]], ['2, k, 10', [0.46102, -0.101625, 1.0]], ['2, k, 11', [0.461518, -0.0510435, 1.0]], ['2, k, 12', [0.0583743, -1.03785, 1.0]], ['2, k, 13', [0.0684633, -1.32835, 1.0]], ['2, k, 14', [0.0828155, -1.73195, 1.0]], ['2, k, 15', [0.0780092, -1.77758, 1.0]], ['2, k, 16', [0.213967, -1.02731, 1.0]], ['2, k, 17', [0.240416, -1.3066, 1.0]], ['2, k, 18', [0.281399, -1.71938, 1.0]], ['2, k, 19', [0.281085, -1.7551, 1.0]], ['2, k, 20', [0.148402, -0.598735, 1.0]], ['2, k, 21', [-0.202043, 0.0269338, 1.0]], ['2, k, 22', [-0.120786, -0.0122543, 1.0]], ['2, k, 23', [0.466209, 0.00566032, 1.0]], ['2, k, 24', [0.397506, -0.0249966, 1.0]]]
[['2, k, 0', [0.137856, -1.0464, 1.0]], ['2, k, 1', [0.144319, -0.788813, 1.0]], ['2, k, 2', [0.149449, -0.535538, 1.0]], ['2, k, 3', [0.147783, -0.407465, 1.0]], ['2, k, 4', [-0.0190542, -0.547975, 1.0]], ['2, k, 5', [-0.146264, -0.335858, 1.0]], ['2, k, 6', [-0.190139, -0.0786337, 1.0]], ['2, k, 7', [-0.201963, -0.0298424, 1.0]], ['2, k, 8', [0.314045, -0.582213, 1.0]], ['2, k, 9', [0.438507, -0.331902, 1.0]], ['2, k, 10', [0.458818, -0.10221, 1.0]], ['2, k, 11', [0.459514, -0.0464957, 1.0]], ['2, k, 12', [0.0581106, -1.03898, 1.0]], ['2, k, 13', [0.0685369, -1.32837, 1.0]], ['2, k, 14', [0.0834261, -1.73296, 1.0]], ['2, k, 15', [0.0792873, -1.77877, 1.0]], ['2, k, 16', [0.213816, -1.02748, 1.0]], ['2, k, 17', [0.240209, -1.30664, 1.0]], ['2, k, 18', [0.281141, -1.71953, 1.0]], ['2, k, 19', [0.281323, -1.75518, 1.0]], ['2, k, 20', [0.148235, -0.598524, 1.0]], ['2, k, 21', [-0.212961, 0.0199993, 1.0]], ['2, k, 22', [-0.12457, -0.0114851, 1.0]], ['2, k, 23', [0.468229, 0.00489393, 1.0]], ['2, k, 24', [0.399976, -0.0273515, 1.0]]]
[['2, k, 0', [0.137752, -1.04627, 1.0]], ['2, k, 1', [0.14425, -0.78869, 1.0]], ['2, k, 2', [0.149468, -0.535101, 1.0]], ['2, k, 3', [0.147685, -0.407394, 1.0]], ['2, k, 4', [-0.0188843, -0.548768, 1.0]], ['2, k, 5', [-0.146894, -0.33659, 1.0]], ['2, k, 6', [-0.190114, -0.0781019, 1.0]], ['2, k, 7', [-0.203483, -0.0289337, 1.0]], ['2, k, 8', [0.314285, -0.583159, 1.0]], ['2, k, 9', [0.438484, -0.332758, 1.0]], ['2, k, 10', [0.457506, -0.102982, 1.0]], ['2, k, 11', [0.46078, -0.0471049, 1.0]], ['2, k, 12', [0.0578944, -1.03799, 1.0]], ['2, k, 13', [0.0684594, -1.3282, 1.0]], ['2, k, 14', [0.0834613, -1.73198, 1.0]], ['2, k, 15', [0.0795781, -1.77761, 1.0]], ['2, k, 16', [0.213707, -1.02766, 1.0]], ['2, k, 17', [0.240139, -1.30656, 1.0]], ['2, k, 18', [0.281183, -1.71969, 1.0]], ['2, k, 19', [0.281587, -1.75521, 1.0]], ['2, k, 20', [0.148225, -0.598225, 1.0]], ['2, k, 21', [-0.198814, 0.0260767, 1.0]], ['2, k, 22', [-0.123318, -0.0114797, 1.0]], ['2, k, 23', [0.46842, 0.0053312, 1.0]], ['2, k, 24', [0.400355, -0.0273792, 1.0]]]
[['2, k, 0', [0.137569, -1.04628, 1.0]], ['2, k, 1', [0.14402, -0.788713, 1.0]], ['2, k, 2', [0.148985, -0.534956, 1.0]], ['2, k, 3', [0.14727, -0.407482, 1.0]], ['2, k, 4', [-0.019464, -0.548085, 1.0]], ['2, k, 5', [-0.147217, -0.337415, 1.0]], ['2, k, 6', [-0.20485, -0.112668, 1.0]], ['2, k, 7', [-0.208749, -0.0365761, 1.0]], ['2, k, 8', [0.314478, -0.583662, 1.0]], ['2, k, 9', [0.438755, -0.33496, 1.0]], ['2, k, 10', [0.456343, -0.105223, 1.0]], ['2, k, 11', [0.46002, -0.0497453, 1.0]], ['2, k, 12', [0.0577816, -1.03795, 1.0]], ['2, k, 13', [0.0683964, -1.32839, 1.0]], ['2, k, 14', [0.0834418, -1.7319, 1.0]], ['2, k, 15', [0.0794333, -1.77744, 1.0]], ['2, k, 16', [0.213443, -1.02786, 1.0]], ['2, k, 17', [0.240072, -1.30688, 1.0]], ['2, k, 18', [0.281355, -1.71983, 1.0]], ['2, k, 19', [0.281658, -1.75521, 1.0]], ['2, k, 20', [0.147839, -0.598157, 1.0]], ['2, k, 21', [-0.21064, 0.0170958, 1.0]], ['2, k, 22', [-0.141343, -0.0129185, 1.0]], ['2, k, 23', [0.467501, -0.000177756, 1.0]], ['2, k, 24', [0.393136, -0.026355, 1.0]]]
[['2, k, 0', [0.137746, -1.04662, 1.0]], ['2, k, 1', [0.143958, -0.788712, 1.0]], ['2, k, 2', [0.148321, -0.53389, 1.0]], ['2, k, 3', [0.146759, -0.407148, 1.0]], ['2, k, 4', [-0.0192547, -0.549264, 1.0]], ['2, k, 5', [-0.148613, -0.338131, 1.0]], ['2, k, 6', [-0.192638, -0.0741627, 1.0]], ['2, k, 7', [-0.205582, -0.0343348, 1.0]], ['2, k, 8', [0.314626, -0.583963, 1.0]], ['2, k, 9', [0.438522, -0.337534, 1.0]], ['2, k, 10', [0.459456, -0.109911, 1.0]], ['2, k, 11', [0.460494, -0.0565634, 1.0]], ['2, k, 12', [0.0578574, -1.03816, 1.0]], ['2, k, 13', [0.0686929, -1.32782, 1.0]], ['2, k, 14', [0.0841004, -1.73204, 1.0]], ['2, k, 15', [0.080499, -1.77723, 1.0]], ['2, k, 16', [0.213872, -1.02851, 1.0]], ['2, k, 17', [0.240423, -1.3069, 1.0]], ['2, k, 18', [0.281753, -1.72045, 1.0]], ['2, k, 19', [0.28233, -1.75569, 1.0]], ['2, k, 20', [0.147398, -0.597519, 1.0]], ['2, k, 21', [-0.213644, 0.0198484, 1.0]], ['2, k, 22', [-0.130308, -0.0164465, 1.0]], ['2, k, 23', [0.466228, -0.00194962, 1.0]], ['2, k, 24', [0.390357, -0.0320768, 1.0]]]
[['2, k, 0', [0.138336, -1.04715, 1.0]], ['2, k, 1', [0.143959, -0.788747, 1.0]], ['2, k, 2', [0.147958, -0.533666, 1.0]], ['2, k, 3', [0.146453, -0.406812, 1.0]], ['2, k, 4', [-0.0194013, -0.550251, 1.0]], ['2, k, 5', [-0.15077, -0.341449, 1.0]], ['2, k, 6', [-0.199493, -0.105239, 1.0]], ['2, k, 7', [-0.208346, -0.0423831, 1.0]], ['2, k, 8', [0.314734, -0.584467, 1.0]], ['2, k, 9', [0.437656, -0.348738, 1.0]], ['2, k, 10', [0.459974, -0.122569, 1.0]], ['2, k, 11', [0.460253, -0.0605994, 1.0]], ['2, k, 12', [0.0581478, -1.03843, 1.0]], ['2, k, 13', [0.0687476, -1.32795, 1.0]], ['2, k, 14', [0.0838512, -1.73217, 1.0]], ['2, k, 15', [0.0804777, -1.77769, 1.0]], ['2, k, 16', [0.214987, -1.02955, 1.0]], ['2, k, 17', [0.241231, -1.3065, 1.0]], ['2, k, 18', [0.282488, -1.72146, 1.0]], ['2, k, 19', [0.283318, -1.75706, 1.0]], ['2, k, 20', [0.147179, -0.597407, 1.0]], ['2, k, 21', [-0.21289, 0.0147149, 1.0]], ['2, k, 22', [-0.137638, -0.0216834, 1.0]], ['2, k, 23', [0.466706, -0.00642278, 1.0]], ['2, k, 24', [0.390459, -0.0371797, 1.0]]]
[['2, k, 0', [0.138053, -1.04908, 1.0]], ['2, k, 1', [0.143598, -0.789249, 1.0]], ['2, k, 2', [0.147676, -0.533625, 1.0]], ['2, k, 3', [0.145811, -0.406592, 1.0]], ['2, k, 4', [-0.0191748, -0.551734, 1.0]], ['2, k, 5', [-0.153937, -0.344065, 1.0]], ['2, k, 6', [-0.200721, -0.108441, 1.0]], ['2, k, 7', [-0.210205, -0.0506766, 1.0]], ['2, k, 8', [0.314956, -0.584991, 1.0]], ['2, k, 9', [0.438063, -0.354816, 1.0]], ['2, k, 10', [0.461288, -0.130864, 1.0]], ['2, k, 11', [0.461746, -0.0735239, 1.0]], ['2, k, 12', [0.0576704, -1.04028, 1.0]], ['2, k, 13', [0.0695633, -1.33085, 1.0]], ['2, k, 14', [0.0862706, -1.73354, 1.0]], ['2, k, 15', [0.0835717, -1.7801, 1.0]], ['2, k, 16', [0.214914, -1.03164, 1.0]], ['2, k, 17', [0.241588, -1.30551, 1.0]], ['2, k, 18', [0.284203, -1.72329, 1.0]], ['2, k, 19', [0.285502, -1.75957, 1.0]], ['2, k, 20', [0.146923, -0.597439, 1.0]], ['2, k, 21', [-0.209225, 0.00367616, 1.0]], ['2, k, 22', [-0.136438, -0.0289679, 1.0]], ['2, k, 23', [0.474722, -0.0236018, 1.0]], ['2, k, 24', [0.393716, -0.0450148, 1.0]]]
[['2, k, 0', [0.139207, -1.05044, 1.0]], ['2, k, 1', [0.1437, -0.789798, 1.0]], ['2, k, 2', [0.147445, -0.533797, 1.0]], ['2, k, 3', [0.144984, -0.405539, 1.0]], ['2, k, 4', [-0.0182875, -0.557257, 1.0]], ['2, k, 5', [-0.159064, -0.353276, 1.0]], ['2, k, 6', [-0.212256, -0.132968, 1.0]], ['2, k, 7', [-0.211453, -0.0702499, 1.0]], ['2, k, 8', [0.315304, -0.582543, 1.0]], ['2, k, 9', [0.440152, -0.380695, 1.0]], ['2, k, 10', [0.458841, -0.158547, 1.0]], ['2, k, 11', [0.460579, -0.092241, 1.0]], ['2, k, 12', [0.0586872, -1.04201, 1.0]], ['2, k, 13', [0.0701321, -1.33196, 1.0]], ['2, k, 14', [0.0863176, -1.73534, 1.0]], ['2, k, 15', [0.0828141, -1.78131, 1.0]], ['2, k, 16', [0.216207, -1.03272, 1.0]], ['2, k, 17', [0.242129, -1.3058, 1.0]], ['2, k, 18', [0.283873, -1.7245, 1.0]], ['2, k, 19', [0.284319, -1.76109, 1.0]], ['2, k, 20', [0.146784, -0.59763, 1.0]], ['2, k, 21', [-0.211539, -0.0151725, 1.0]], ['2, k, 22', [-0.132146, -0.0432486, 1.0]], ['2, k, 23', [0.47657, -0.041453, 1.0]], ['2, k, 24', [0.388209, -0.062455, 1.0]]]
[['2, k, 0', [0.141294, -1.05418, 1.0]], ['2, k, 1', [0.144042, -0.791098, 1.0]], ['2, k, 2', [0.147283, -0.533816, 1.0]], ['2, k, 3', [0.144574, -0.403434, 1.0]], ['2, k, 4', [-0.0156375, -0.565181, 1.0]], ['2, k, 5', [-0.161704, -0.375133, 1.0]], ['2, k, 6', [-0.214139, -0.150657, 1.0]], ['2, k, 7', [-0.214691, -0.0941693, 1.0]], ['2, k, 8', [0.315534, -0.582201, 1.0]], ['2, k, 9', [0.441729, -0.385359, 1.0]], ['2, k, 10', [0.45943, -0.170789, 1.0]], ['2, k, 11', [0.457052, -0.107697, 1.0]], ['2, k, 12', [0.059891, -1.04447, 1.0]], ['2, k, 13', [0.0706246, -1.33431, 1.0]], ['2, k, 14', [0.0858717, -1.73743, 1.0]], ['2, k, 15', [0.0806322, -1.78433, 1.0]], ['2, k, 16', [0.219378, -1.03795, 1.0]], ['2, k, 17', [0.242368, -1.31049, 1.0]], ['2, k, 18', [0.280013, -1.73022, 1.0]], ['2, k, 19', [0.277993, -1.76785, 1.0]], ['2, k, 20', [0.146664, -0.597767, 1.0]], ['2, k, 21', [-0.21176, -0.0436069, 1.0]], ['2, k, 22', [-0.13213, -0.0678777, 1.0]], ['2, k, 23', [0.473555, -0.0598112, 1.0]], ['2, k, 24', [0.38368, -0.0850479, 1.0]]]
[['2, k, 0', [0.142695, -1.05719, 1.0]], ['2, k, 1', [0.144576, -0.792974, 1.0]], ['2, k, 2', [0.14716, -0.534126, 1.0]], ['2, k, 3', [0.144655, -0.402868, 1.0]], ['2, k, 4', [-0.0149594, -0.5661, 1.0]], ['2, k, 5', [-0.162789, -0.389873, 1.0]], ['2, k, 6', [-0.223113, -0.184484, 1.0]], ['2, k, 7', [-0.215033, -0.123243, 1.0]], ['2, k, 8', [0.315813, -0.583617, 1.0]], ['2, k, 9', [0.439914, -0.414794, 1.0]], ['2, k, 10', [0.457945, -0.204462, 1.0]], ['2, k, 11', [0.453299, -0.144881, 1.0]], ['2, k, 12', [0.0606204, -1.04651, 1.0]], ['2, k, 13', [0.0727016, -1.333, 1.0]], ['2, k, 14', [0.0900866, -1.73926, 1.0]], ['2, k, 15', [0.0856318, -1.78587, 1.0]], ['2, k, 16', [0.221525, -1.04191, 1.0]], ['2, k, 17', [0.243273, -1.31187, 1.0]], ['2, k, 18', [0.279682, -1.73432, 1.0]], ['2, k, 19', [0.277527, -1.77173, 1.0]], ['2, k, 20', [0.146611, -0.598363, 1.0]], ['2, k, 21', [-0.211572, -0.0738978, 1.0]], ['2, k, 22', [-0.134959, -0.0988245, 1.0]], ['2, k, 23', [0.47142, -0.102072, 1.0]], ['2, k, 24', [0.381761, -0.114517, 1.0]]]
[['2, k, 0', [0.144842, -1.06082, 1.0]], ['2, k, 1', [0.14567, -0.794834, 1.0]], ['2, k, 2', [0.147264, -0.53428, 1.0]], ['2, k, 3', [0.14492, -0.40343, 1.0]], ['2, k, 4', [-0.0111886, -0.579181, 1.0]], ['2, k, 5', [-0.16767, -0.40799, 1.0]], ['2, k, 6', [-0.223131, -0.212117, 1.0]], ['2, k, 7', [-0.218792, -0.163985, 1.0]], ['2, k, 8', [0.316598, -0.585143, 1.0]], ['2, k, 9', [0.451225, -0.444757, 1.0]], ['2, k, 10', [0.457534, -0.257926, 1.0]], ['2, k, 11', [0.451687, -0.194214, 1.0]], ['2, k, 12', [0.0623456, -1.05078, 1.0]], ['2, k, 13', [0.0724421, -1.3365, 1.0]], ['2, k, 14', [0.087208, -1.74335, 1.0]], ['2, k, 15', [0.0807142, -1.79047, 1.0]], ['2, k, 16', [0.223892, -1.04476, 1.0]], ['2, k, 17', [0.243676, -1.31033, 1.0]], ['2, k, 18', [0.276322, -1.71481, 1.0]], ['2, k, 19', [0.277869, -1.8104, 1.0]], ['2, k, 20', [0.146881, -0.598816, 1.0]], ['2, k, 21', [-0.212143, -0.115765, 1.0]], ['2, k, 22', [-0.139003, -0.138325, 1.0]], ['2, k, 23', [0.463646, -0.152522, 1.0]], ['2, k, 24', [0.381884, -0.160873, 1.0]]]
[['2, k, 0', [0.147329, -1.06312, 1.0]], ['2, k, 1', [0.14718, -0.795551, 1.0]], ['2, k, 2', [0.147869, -0.53332, 1.0]], ['2, k, 3', [0.145539, -0.403596, 1.0]], ['2, k, 4', [-0.0107386, -0.581626, 1.0]], ['2, k, 5', [-0.179755, -0.466388, 1.0]], ['2, k, 6', [-0.225275, -0.263096, 1.0]], ['2, k, 7', [-0.222284, -0.210128, 1.0]], ['2, k, 8', [0.31759, -0.586308, 1.0]], ['2, k, 9', [0.458462, -0.473724, 1.0]], ['2, k, 10', [0.455416, -0.294207, 1.0]], ['2, k, 11', [0.450876, -0.240735, 1.0]], ['2, k, 12', [0.064118, -1.05288, 1.0]], ['2, k, 13', [0.0717297, -1.33865, 1.0]], ['2, k, 14', [0.083112, -1.74513, 1.0]], ['2, k, 15', [0.0756574, -1.79343, 1.0]], ['2, k, 16', [0.22721, -1.04718, 1.0]], ['2, k, 17', [0.24564, -1.31569, 1.0]], ['2, k, 18', [0.277473, -1.73999, 1.0]], ['2, k, 19', [0.272789, -1.7785, 1.0]], ['2, k, 20', [0.147672, -0.598355, 1.0]], ['2, k, 21', [-0.217909, -0.162894, 1.0]], ['2, k, 22', [-0.145948, -0.188039, 1.0]], ['2, k, 23', [0.463944, -0.205975, 1.0]], ['2, k, 24', [0.385788, -0.211823, 1.0]]]
[['2, k, 0', [0.148437, -1.07131, 1.0]], ['2, k, 1', [0.148188, -0.799732, 1.0]], ['2, k, 2', [0.148188, -0.534, 1.0]], ['2, k, 3', [0.148729, -0.411817, 1.0]], ['2, k, 4', [-0.00670683, -0.58865, 1.0]], ['2, k, 5', [-0.174283, -0.494435, 1.0]], ['2, k, 6', [-0.224505, -0.308715, 1.0]], ['2, k, 7', [-0.228595, -0.269188, 1.0]], ['2, k, 8', [0.318846, -0.592109, 1.0]], ['2, k, 9', [0.461926, -0.509824, 1.0]], ['2, k, 10', [0.457382, -0.354322, 1.0]], ['2, k, 11', [0.449843, -0.294402, 1.0]], ['2, k, 12', [0.0656596, -1.06034, 1.0]], ['2, k, 13', [0.0714166, -1.34025, 1.0]], ['2, k, 14', [0.0806018, -1.75266, 1.0]], ['2, k, 15', [0.072125, -1.79957, 1.0]], ['2, k, 16', [0.227676, -1.05578, 1.0]], ['2, k, 17', [0.247518, -1.32101, 1.0]], ['2, k, 18', [0.28211, -1.74805, 1.0]], ['2, k, 19', [0.277561, -1.78628, 1.0]], ['2, k, 20', [0.148183, -0.599746, 1.0]], ['2, k, 21', [-0.226179, -0.22264, 1.0]], ['2, k, 22', [-0.185714, -0.254199, 1.0]], ['2, k, 23', [0.458775, -0.263722, 1.0]], ['2, k, 24', [0.383935, -0.268136, 1.0]]]
[['2, k, 0', [0.148675, -1.07428, 1.0]], ['2, k, 1', [0.14935, -0.803088, 1.0]], ['2, k, 2', [0.14986, -0.536613, 1.0]], ['2, k, 3', [0.149531, -0.413208, 1.0]], ['2, k, 4', [-0.00649187, -0.586778, 1.0]], ['2, k, 5', [-0.183577, -0.547942, 1.0]], ['2, k, 6', [-0.220007, -0.374471, 1.0]], ['2, k, 7', [-0.230565, -0.328656, 1.0]], ['2, k, 8', [0.319826, -0.598971, 1.0]], ['2, k, 9', [0.464303, -0.540505, 1.0]], ['2, k, 10', [0.455166, -0.407094, 1.0]], ['2, k, 11', [0.449463, -0.350627, 1.0]], ['2, k, 12', [0.0660487, -1.06225, 1.0]], ['2, k, 13', [0.0708764, -1.34492, 1.0]], ['2, k, 14', [0.0786178, -1.75418, 1.0]], ['2, k, 15', [0.0712297, -1.8019, 1.0]], ['2, k, 16', [0.227607, -1.06001, 1.0]], ['2, k, 17', [0.249829, -1.3307, 1.0]], ['2, k, 18', [0.286781, -1.75161, 1.0]], ['2, k, 19', [0.284357, -1.79063, 1.0]], ['2, k, 20', [0.149798, -0.602713, 1.0]], ['2, k, 21', [-0.216999, -0.288683, 1.0]], ['2, k, 22', [-0.183366, -0.31578, 1.0]], ['2, k, 23', [0.461795, -0.324805, 1.0]], ['2, k, 24', [0.381199, -0.33024, 1.0]]]
[['2, k, 0', [0.149981, -1.0776, 1.0]], ['2, k, 1', [0.152883, -0.809538, 1.0]], ['2, k, 2', [0.155821, -0.545531, 1.0]], ['2, k, 3', [0.158528, -0.388981, 1.0]], ['2, k, 4', [-0.00678171, -0.585681, 1.0]], ['2, k, 5', [-0.177499, -0.575041, 1.0]], ['2, k, 6', [-0.22813, -0.434068, 1.0]], ['2, k, 7', [-0.233903, -0.396366, 1.0]], ['2, k, 8', [0.320183, -0.601259, 1.0]], ['2, k, 9', [0.45661, -0.557227, 1.0]], ['2, k, 10', [0.458883, -0.464878, 1.0]], ['2, k, 11', [0.450532, -0.408762, 1.0]], ['2, k, 12', [0.0680224, -1.0663, 1.0]], ['2, k, 13', [0.069259, -1.36024, 1.0]], ['2, k, 14', [0.0718462, -1.75719, 1.0]], ['2, k, 15', [0.0642332, -1.80816, 1.0]], ['2, k, 16', [0.228291, -1.06256, 1.0]], ['2, k, 17', [0.24808, -1.33424, 1.0]], ['2, k, 18', [0.281263, -1.75474, 1.0]], ['2, k, 19', [0.27907, -1.7934, 1.0]], ['2, k, 20', [0.155206, -0.611248, 1.0]], ['2, k, 21', [-0.223391, -0.362237, 1.0]], ['2, k, 22', [-0.187584, -0.386374, 1.0]], ['2, k, 23', [0.461663, -0.388358, 1.0]], ['2, k, 24', [0.379338, -0.392931, 1.0]]]
[['2, k, 0', [0.150243, -1.14205, 1.0]], ['2, k, 1', [0.14672, -0.874679, 1.0]], ['2, k, 2', [0.14263, -0.609384, 1.0]], ['2, k, 3', [0.1562, -0.443191, 1.0]], ['2, k, 4', [-0.00169686, -0.652464, 1.0]], ['2, k, 5', [-0.165458, -0.60641, 1.0]], ['2, k, 6', [-0.236451, -0.506637, 1.0]], ['2, k, 7', [-0.228173, -0.467129, 1.0]], ['2, k, 8', [0.321526, -0.653495, 1.0]], ['2, k, 9', [0.4477, -0.591736, 1.0]], ['2, k, 10', [0.460909, -0.508877, 1.0]], ['2, k, 11', [0.449526, -0.468767, 1.0]], ['2, k, 12', [0.0634859, -1.12827, 1.0]], ['2, k, 13', [0.0747302, -1.39688, 1.0]], ['2, k, 14', [0.0923383, -1.81098, 1.0]], ['2, k, 15', [0.0870007, -1.87044, 1.0]], ['2, k, 16', [0.233319, -1.12787, 1.0]], ['2, k, 17', [0.245766, -1.38482, 1.0]], ['2, k, 18', [0.269997, -1.81673, 1.0]], ['2, k, 19', [0.263901, -1.86342, 1.0]], ['2, k, 20', [0.14376, -0.675597, 1.0]], ['2, k, 21', [-0.221124, -0.441189, 1.0]], ['2, k, 22', [-0.159741, -0.456099, 1.0]], ['2, k, 23', [0.46373, -0.453153, 1.0]], ['2, k, 24', [0.385693, -0.456587, 1.0]]]
[['2, k, 0', [0.153462, -1.13732, 1.0]], ['2, k, 1', [0.151524, -0.86946, 1.0]], ['2, k, 2', [0.149318, -0.603628, 1.0]], ['2, k, 3', [0.159621, -0.436998, 1.0]], ['2, k, 4', [0.00871438, -0.655303, 1.0]], ['2, k, 5', [-0.154614, -0.651058, 1.0]], ['2, k, 6', [-0.211697, -0.560121, 1.0]], ['2, k, 7', [-0.2281, -0.534588, 1.0]], ['2, k, 8', [0.320465, -0.572809, 1.0]], ['2, k, 9', [0.426103, -0.675797, 1.0]], ['2, k, 10', [0.444942, -0.552582, 1.0]], ['2, k, 11', [0.452458, -0.527903, 1.0]], ['2, k, 12', [0.0685755, -1.12428, 1.0]], ['2, k, 13', [0.0734579, -1.42062, 1.0]], ['2, k, 14', [0.0805225, -1.80737, 1.0]], ['2, k, 15', [0.0804153, -1.86689, 1.0]], ['2, k, 16', [0.23503, -1.12157, 1.0]], ['2, k, 17', [0.24889, -1.39001, 1.0]], ['2, k, 18', [0.273671, -1.81132, 1.0]], ['2, k, 19', [0.275662, -1.85521, 1.0]], ['2, k, 20', [0.149951, -0.669975, 1.0]], ['2, k, 21', [-0.229964, -0.516497, 1.0]], ['2, k, 22', [-0.168681, -0.531846, 1.0]], ['2, k, 23', [0.476252, -0.51651, 1.0]], ['2, k, 24', [0.409267, -0.515083, 1.0]]]
[['2, k, 0', [0.156735, -1.11586, 1.0]], ['2, k, 1', [0.152437, -0.849969, 1.0]], ['2, k, 2', [0.147865, -0.585968, 1.0]], ['2, k, 3', [0.16064, -0.418772, 1.0]], ['2, k, 4', [0.00541506, -0.644409, 1.0]], ['2, k, 5', [-0.176385, -0.635809, 1.0]], ['2, k, 6', [-0.205237, -0.60797, 1.0]], ['2, k, 7', [-0.225611, -0.605446, 1.0]], ['2, k, 8', [0.31727, -0.597282, 1.0]], ['2, k, 9', [0.477821, -0.641822, 1.0]], ['2, k, 10', [0.441735, -0.590016, 1.0]], ['2, k, 11', [0.453445, -0.588294, 1.0]], ['2, k, 12', [0.0737258, -1.10655, 1.0]], ['2, k, 13', [0.108284, -1.43392, 1.0]], ['2, k, 14', [0.14404, -1.77687, 1.0]], ['2, k, 15', [0.149446, -1.83905, 1.0]], ['2, k, 16', [0.236101, -1.09623, 1.0]], ['2, k, 17', [0.253176, -1.34642, 1.0]], ['2, k, 18', [0.286389, -1.78688, 1.0]], ['2, k, 19', [0.285279, -1.82775, 1.0]], ['2, k, 20', [0.149092, -0.651871, 1.0]], ['2, k, 21', [-0.208587, -0.604074, 1.0]], ['2, k, 22', [-0.161776, -0.606617, 1.0]], ['2, k, 23', [0.483043, -0.583863, 1.0]], ['2, k, 24', [0.40522, -0.585766, 1.0]]]
[['2, k, 0', [0.155103, -1.10652, 1.0]], ['2, k, 1', [0.153789, -0.825432, 1.0]], ['2, k, 2', [0.155065, -0.539552, 1.0]], ['2, k, 3', [0.161884, -0.407868, 1.0]], ['2, k, 4', [-0.000686952, -0.624682, 1.0]], ['2, k, 5', [-0.159059, -0.682772, 1.0]], ['2, k, 6', [-0.197584, -0.684786, 1.0]], ['2, k, 7', [-0.220304, -0.677172, 1.0]], ['2, k, 8', [0.320479, -0.606892, 1.0]], ['2, k, 9', [0.454445, -0.705995, 1.0]], ['2, k, 10', [0.439293, -0.657888, 1.0]], ['2, k, 11', [0.448324, -0.652061, 1.0]], ['2, k, 12', [0.0719504, -1.09508, 1.0]], ['2, k, 13', [0.0678227, -1.37282, 1.0]], ['2, k, 14', [0.0631399, -1.78286, 1.0]], ['2, k, 15', [0.0520937, -1.83677, 1.0]], ['2, k, 16', [0.234667, -1.08998, 1.0]], ['2, k, 17', [0.252641, -1.3463, 1.0]], ['2, k, 18', [0.286086, -1.78101, 1.0]], ['2, k, 19', [0.2822, -1.82187, 1.0]], ['2, k, 20', [0.154693, -0.610652, 1.0]], ['2, k, 21', [-0.185524, -0.69146, 1.0]], ['2, k, 22', [-0.151064, -0.676649, 1.0]], ['2, k, 23', [0.471568, -0.647466, 1.0]], ['2, k, 24', [0.370279, -0.655799, 1.0]]]
