[['2, k, 0', [-0.2383911, -0.2200684, 1.0]], ['2, k, 1', [-0.2195639, 0.05772315, 1.0]], ['2, k, 2', [-0.1985642, 0.3277593, 1.0]], ['2, k, 3', [-0.1954443, 0.4607283, 1.0]], ['2, k, 4', [-0.3350578, 0.2344279, 1.0]], ['2, k, 5', [-0.3634377, 0.0327876, 1.0]], ['2, k, 6', [-0.3021301, -0.1559303, 1.0]], ['2, k, 7', [-0.2782924, -0.2010714, 1.0]], ['2, k, 8', [-0.05490891, 0.2248367, 1.0]], ['2, k, 9', [-0.01309967, -0.002842625, 1.0]], ['2, k, 10', [0.06223683, -0.1862579, 1.0]], ['2, k, 11', [0.08356864, -0.2134409, 1.0]], ['2, k, 12', [-0.3182176, -0.2119137, 1.0]], ['2, k, 13', [-0.2964525, -0.28127, 1.0]], ['2, k, 14', [-0.3028783, -0.6406873, 1.0]], ['2, k, 15', [-0.293668, -0.6708347, 1.0]], ['2, k, 16', [-0.1516156, -0.2221614, 1.0]], ['2, k, 17', [-0.03209535, -0.2677849, 1.0]], ['2, k, 18', [-0.04697874, -0.6299557, 1.0]], ['2, k, 19', [-0.04158321, -0.6602563, 1.0]], ['2, k, 20', [-0.2035103, 0.2612547, 1.0]], ['2, k, 21', [-0.2566063, -0.257206, 1.0]], ['2, k, 22', [-0.3051058, -0.2034837, 1.0]], ['2, k, 23', [0.09987167, -0.2529208, 1.0]], ['2, k, 24', [0.07076635, -0.2301435, 1.0]]]
[['2, k, 0', [-0.220623, -0.1763182, 1.0]], ['2, k, 1', [-0.2044417, 0.09469946, 1.0]], ['2, k, 2', [-0.1863578, 0.3584847, 1.0]], ['2, k, 3', [-0.1611847, 0.4775287, 1.0]], ['2, k, 4', [-0.3094578, 0.2695999, 1.0]], ['2, k, 5', [-0.3465406, 0.0722618, 1.0]], ['2, k, 6', [-0.286964, -0.08074111, 1.0]], ['2, k, 7', [-0.2788331, -0.1207058, 1.0]], ['2, k, 8', [-0.05117736, 0.3079403, 1.0]], ['2, k, 9', [-0.03654667, 0.5400591, 1.0]], ['2, k, 10', [-0.03283597, 0.7675303, 1.0]], ['2, k, 11', [-0.03656756, 0.8279513, 1.0]], ['2, k, 12', [-0.2964208, -0.170915, 1.0]], ['2, k, 13', [-0.2826835, -0.2862507, 1.0]], ['2, k, 14', [-0.2946018, -0.6453379, 1.0]], ['2, k, 15', [-0.277247, -0.6751834, 1.0]], ['2, k, 16', [-0.1383967, -0.1760927, 1.0]], ['2, k, 17', [-0.04068111, -0.2828494, 1.0]], ['2, k, 18', [-0.05418921, -0.6436602, 1.0]], ['2, k, 19', [-0.04039597, -0.673519, 1.0]], ['2, k, 20', [-0.1910253, 0.2937231, 1.0]], ['2, k, 21', [-0.2654339, -0.1333137, 1.0]], ['2, k, 22', [-0.2931933, -0.1132079, 1.0]], ['2, k, 23', [-0.05676817, 0.8854083, 1.0]], ['2, k, 24', [-0.0148343, 0.8203246, 1.0]]]
[['2, k, 0', [-0.2222926, -0.1794035, 1.0]], ['2, k, 1', [-0.2055636, 0.09268855, 1.0]], ['2, k, 2', [-0.1874952, 0.3569355, 1.0]], ['2, k, 3', [-0.1627631, 0.4764107, 1.0]], ['2, k, 4', [-0.30983, 0.2687881, 1.0]], ['2, k, 5', [-0.346755, 0.06362738, 1.0]], ['2, k, 6', [-0.2727805, -0.1368527, 1.0]], ['2, k, 7', [-0.2608711, -0.1497855, 1.0]], ['2, k, 8', [-0.05676106, 0.2881175, 1.0]], ['2, k, 9', [-0.01315971, 0.5217392, 1.0]], ['2, k, 10', [0.01782323, 0.7579386, 1.0]], ['2, k, 11', [0.01948789, 0.8140363, 1.0]], ['2, k, 12', [-0.2984637, -0.1735145, 1.0]], ['2, k, 13', [-0.2826069, -0.286121, 1.0]], ['2, k, 14', [-0.2945845, -0.6452515, 1.0]], ['2, k, 15', [-0.2778484, -0.675038, 1.0]], ['2, k, 16', [-0.1397551, -0.1800155, 1.0]], ['2, k, 17', [-0.04061092, -0.2825289, 1.0]], ['2, k, 18', [-0.05417996, -0.6433579, 1.0]], ['2, k, 19', [-0.04100525, -0.6731605, 1.0]], ['2, k, 20', [-0.192156, 0.2920324, 1.0]], ['2, k, 21', [-0.2384861, -0.1975236, 1.0]], ['2, k, 22', [-0.2944017, -0.1593361, 1.0]], ['2, k, 23', [0.01381917, 0.8694052, 1.0]], ['2, k, 24', [0.03591967, 0.8249559, 1.0]]]
[['2, k, 0', [-0.2226029, -0.1801018, 1.0]], ['2, k, 1', [-0.2071723, 0.09148285, 1.0]], ['2, k, 2', [-0.191841, 0.3550671, 1.0]], ['2, k, 3', [-0.1666588, 0.474871, 1.0]], ['2, k, 4', [-0.310506, 0.267938, 1.0]], ['2, k, 5', [-0.3469001, 0.05251853, 1.0]], ['2, k, 6', [-0.2729648, -0.1364525, 1.0]], ['2, k, 7', [-0.2630478, -0.1482383, 1.0]], ['2, k, 8', [-0.05686463, 0.2883549, 1.0]], ['2, k, 9', [-0.01032638, 0.5222725, 1.0]], ['2, k, 10', [0.05953205, 0.7493502, 1.0]], ['2, k, 11', [0.07876026, 0.8244925, 1.0]], ['2, k, 12', [-0.2987773, -0.174428, 1.0]], ['2, k, 13', [-0.2828982, -0.2862831, 1.0]], ['2, k, 14', [-0.2945214, -0.6456835, 1.0]], ['2, k, 15', [-0.2778791, -0.6754212, 1.0]], ['2, k, 16', [-0.140071, -0.1805643, 1.0]], ['2, k, 17', [-0.04066797, -0.2824273, 1.0]], ['2, k, 18', [-0.05423034, -0.6432686, 1.0]], ['2, k, 19', [-0.04114968, -0.6730347, 1.0]], ['2, k, 20', [-0.1956959, 0.2903029, 1.0]], ['2, k, 21', [-0.2357602, -0.1868158, 1.0]], ['2, k, 22', [-0.2944719, -0.1533115, 1.0]], ['2, k, 23', [0.07856659, 0.8849307, 1.0]], ['2, k, 24', [0.09807674, 0.8299552, 1.0]]]
[['2, k, 0', [-0.22254, -0.1803813, 1.0]], ['2, k, 1', [-0.2072784, 0.09142763, 1.0]], ['2, k, 2', [-0.1923422, 0.355367, 1.0]], ['2, k, 3', [-0.1739297, 0.4746252, 1.0]], ['2, k, 4', [-0.3119353, 0.2664368, 1.0]], ['2, k, 5', [-0.3464916, 0.04773607, 1.0]], ['2, k, 6', [-0.268155, -0.1553564, 1.0]], ['2, k, 7', [-0.255958, -0.1656459, 1.0]], ['2, k, 8', [-0.05698836, 0.289848, 1.0]], ['2, k, 9', [0.005450769, 0.5214316, 1.0]], ['2, k, 10', [0.1186953, 0.7335961, 1.0]], ['2, k, 11', [0.1163824, 0.7528038, 1.0]], ['2, k, 12', [-0.2988213, -0.1751022, 1.0]], ['2, k, 13', [-0.2830729, -0.2865594, 1.0]], ['2, k, 14', [-0.2947787, -0.6457711, 1.0]], ['2, k, 15', [-0.2868697, -0.7218567, 1.0]], ['2, k, 16', [-0.1399476, -0.1806635, 1.0]], ['2, k, 17', [-0.04064395, -0.2826222, 1.0]], ['2, k, 18', [-0.05425332, -0.6434469, 1.0]], ['2, k, 19', [-0.04121082, -0.6732311, 1.0]], ['2, k, 20', [-0.1960763, 0.2904554, 1.0]], ['2, k, 21', [-0.2343188, -0.2147523, 1.0]], ['2, k, 22', [-0.2960955, -0.1682862, 1.0]], ['2, k, 23', [0.1376043, 0.810756, 1.0]], ['2, k, 24', [0.1362212, 0.7467057, 1.0]]]
[['2, k, 0', [-0.2217187, -0.1811824, 1.0]], ['2, k, 1', [-0.2082201, 0.09044335, 1.0]], ['2, k, 2', [-0.1976033, 0.3532657, 1.0]], ['2, k, 3', [-0.1830349, 0.4751234, 1.0]], ['2, k, 4', [-0.317197, 0.2586705, 1.0]], ['2, k, 5', [-0.3483195, 0.04414794, 1.0]], ['2, k, 6', [-0.2679261, -0.1585688, 1.0]], ['2, k, 7', [-0.2580727, -0.1620913, 1.0]], ['2, k, 8', [-0.05827367, 0.2991434, 1.0]], ['2, k, 9', [0.04387298, 0.5169871, 1.0]], ['2, k, 10', [0.1516313, 0.6920452, 1.0]], ['2, k, 11', [0.1791931, 0.7438208, 1.0]], ['2, k, 12', [-0.2971115, -0.1778838, 1.0]], ['2, k, 13', [-0.283119, -0.2870348, 1.0]], ['2, k, 14', [-0.2947224, -0.6462787, 1.0]], ['2, k, 15', [-0.2783011, -0.6760027, 1.0]], ['2, k, 16', [-0.1396061, -0.180618, 1.0]], ['2, k, 17', [-0.04050178, -0.2826344, 1.0]], ['2, k, 18', [-0.05406881, -0.6434331, 1.0]], ['2, k, 19', [-0.04121545, -0.673194, 1.0]], ['2, k, 20', [-0.199986, 0.2886374, 1.0]], ['2, k, 21', [-0.236878, -0.2145378, 1.0]], ['2, k, 22', [-0.288009, -0.183592, 1.0]], ['2, k, 23', [0.2004868, 0.792318, 1.0]], ['2, k, 24', [0.197046, 0.7388046, 1.0]]]
[['2, k, 0', [-0.2193916, -0.182718, 1.0]], ['2, k, 1', [-0.2089298, 0.08963428, 1.0]], ['2, k, 2', [-0.2023522, 0.3522756, 1.0]], ['2, k, 3', [-0.1887674, 0.475173, 1.0]], ['2, k, 4', [-0.3275247, 0.24845, 1.0]], ['2, k, 5', [-0.3498204, 0.03791491, 1.0]], ['2, k, 6', [-0.2670488, -0.1623645, 1.0]], ['2, k, 7', [-0.2563283, -0.1668476, 1.0]], ['2, k, 8', [-0.05802827, 0.3009008, 1.0]], ['2, k, 9', [0.07018713, 0.5036095, 1.0]], ['2, k, 10', [0.2201834, 0.6766912, 1.0]], ['2, k, 11', [0.2415631, 0.7148117, 1.0]], ['2, k, 12', [-0.2942472, -0.1815102, 1.0]], ['2, k, 13', [-0.2832658, -0.2868954, 1.0]], ['2, k, 14', [-0.2946861, -0.6462262, 1.0]], ['2, k, 15', [-0.2787545, -0.6759484, 1.0]], ['2, k, 16', [-0.1376929, -0.1805147, 1.0]], ['2, k, 17', [-0.04041617, -0.2827062, 1.0]], ['2, k, 18', [-0.0540655, -0.6435451, 1.0]], ['2, k, 19', [-0.04170317, -0.6733057, 1.0]], ['2, k, 20', [-0.2035424, 0.2876144, 1.0]], ['2, k, 21', [-0.2343551, -0.2189489, 1.0]], ['2, k, 22', [-0.2912459, -0.1767311, 1.0]], ['2, k, 23', [0.2733427, 0.7632915, 1.0]], ['2, k, 24', [0.2688369, 0.7305701, 1.0]]]
[['2, k, 0', [-0.2186122, -0.184183, 1.0]], ['2, k, 1', [-0.2118822, 0.08740778, 1.0]], ['2, k, 2', [-0.2116357, 0.3495651, 1.0]], ['2, k, 3', [-0.1971742, 0.4758121, 1.0]], ['2, k, 4', [-0.3333402, 0.2395133, 1.0]], ['2, k, 5', [-0.3508611, 0.03930458, 1.0]], ['2, k, 6', [-0.268652, -0.1600014, 1.0]], ['2, k, 7', [-0.2579026, -0.1659119, 1.0]], ['2, k, 8', [-0.05772344, 0.3017212, 1.0]], ['2, k, 9', [0.05452229, 0.4401414, 1.0]], ['2, k, 10', [0.2327466, 0.60395, 1.0]], ['2, k, 11', [0.2854668, 0.6574957, 1.0]], ['2, k, 12', [-0.293017, -0.1847342, 1.0]], ['2, k, 13', [-0.2834646, -0.2851615, 1.0]], ['2, k, 14', [-0.2944226, -0.6447901, 1.0]], ['2, k, 15', [-0.2781004, -0.6744998, 1.0]], ['2, k, 16', [-0.1374491, -0.1806582, 1.0]], ['2, k, 17', [-0.04015048, -0.2830721, 1.0]], ['2, k, 18', [-0.05396518, -0.6439449, 1.0]], ['2, k, 19', [-0.0412157, -0.6736786, 1.0]], ['2, k, 20', [-0.2113353, 0.2849266, 1.0]], ['2, k, 21', [-0.2398035, -0.2187008, 1.0]], ['2, k, 22', [-0.2936925, -0.1744429, 1.0]], ['2, k, 23', [0.3318769, 0.7220927, 1.0]], ['2, k, 24', [0.2998348, 0.6528226, 1.0]]]
[['2, k, 0', [-0.2184735, -0.1842104, 1.0]], ['2, k, 1', [-0.2131673, 0.08720838, 1.0]], ['2, k, 2', [-0.2140243, 0.3495625, 1.0]], ['2, k, 3', [-0.203461, 0.4754076, 1.0]], ['2, k, 4', [-0.3328741, 0.2402621, 1.0]], ['2, k, 5', [-0.3516206, 0.0373153, 1.0]], ['2, k, 6', [-0.2824009, -0.1299399, 1.0]], ['2, k, 7', [-0.2700652, -0.1411892, 1.0]], ['2, k, 8', [-0.05653242, 0.3084069, 1.0]], ['2, k, 9', [0.09947128, 0.4431072, 1.0]], ['2, k, 10', [0.2723648, 0.5555596, 1.0]], ['2, k, 11', [0.3319408, 0.5970312, 1.0]], ['2, k, 12', [-0.2928374, -0.1848577, 1.0]], ['2, k, 13', [-0.283512, -0.2835891, 1.0]], ['2, k, 14', [-0.2942503, -0.6433157, 1.0]], ['2, k, 15', [-0.2777337, -0.6730347, 1.0]], ['2, k, 16', [-0.1373031, -0.1803869, 1.0]], ['2, k, 17', [-0.03988133, -0.2834499, 1.0]], ['2, k, 18', [-0.05394737, -0.6443936, 1.0]], ['2, k, 19', [-0.04100388, -0.6741139, 1.0]], ['2, k, 20', [-0.21365, 0.2848893, 1.0]], ['2, k, 21', [-0.2411131, -0.1786855, 1.0]], ['2, k, 22', [-0.2963156, -0.1588303, 1.0]], ['2, k, 23', [0.4013523, 0.6669219, 1.0]], ['2, k, 24', [0.3512661, 0.5891924, 1.0]]]
[['2, k, 0', [-0.2183164, -0.1844454, 1.0]], ['2, k, 1', [-0.2142886, 0.08685102, 1.0]], ['2, k, 2', [-0.2157379, 0.3495582, 1.0]], ['2, k, 3', [-0.2073507, 0.4754539, 1.0]], ['2, k, 4', [-0.3326472, 0.240633, 1.0]], ['2, k, 5', [-0.3567015, 0.0391589, 1.0]], ['2, k, 6', [-0.2797585, -0.1631979, 1.0]], ['2, k, 7', [-0.2658376, -0.169239, 1.0]], ['2, k, 8', [-0.05622448, 0.3087261, 1.0]], ['2, k, 9', [0.09758442, 0.3994329, 1.0]], ['2, k, 10', [0.2969739, 0.4845233, 1.0]], ['2, k, 11', [0.3633416, 0.5254532, 1.0]], ['2, k, 12', [-0.2927482, -0.1851282, 1.0]], ['2, k, 13', [-0.2834837, -0.2831601, 1.0]], ['2, k, 14', [-0.2941989, -0.6429153, 1.0]], ['2, k, 15', [-0.2776467, -0.6726137, 1.0]], ['2, k, 16', [-0.1371349, -0.1804027, 1.0]], ['2, k, 17', [-0.03970094, -0.2835374, 1.0]], ['2, k, 18', [-0.05378892, -0.6444738, 1.0]], ['2, k, 19', [-0.04081232, -0.6741684, 1.0]], ['2, k, 20', [-0.2153177, 0.2848045, 1.0]], ['2, k, 21', [-0.2464223, -0.2193925, 1.0]], ['2, k, 22', [-0.3104397, -0.1692377, 1.0]], ['2, k, 23', [0.4237065, 0.5621852, 1.0]], ['2, k, 24', [0.3676296, 0.512199, 1.0]]]
[['2, k, 0', [-0.2182574, -0.1847441, 1.0]], ['2, k, 1', [-0.2158884, 0.08642516, 1.0]], ['2, k, 2', [-0.218468, 0.3496117, 1.0]], ['2, k, 3', [-0.2107923, 0.4757172, 1.0]], ['2, k, 4', [-0.3327045, 0.2411764, 1.0]], ['2, k, 5', [-0.3574919, 0.03571194, 1.0]], ['2, k, 6', [-0.2902842, -0.1303828, 1.0]], ['2, k, 7', [-0.2730706, -0.1449338, 1.0]], ['2, k, 8', [-0.05610696, 0.3086146, 1.0]], ['2, k, 9', [0.1441528, 0.3715278, 1.0]], ['2, k, 10', [0.3677903, 0.4397466, 1.0]], ['2, k, 11', [0.4150369, 0.4596353, 1.0]], ['2, k, 12', [-0.2927985, -0.1854475, 1.0]], ['2, k, 13', [-0.2836827, -0.2826624, 1.0]], ['2, k, 14', [-0.2941975, -0.6424773, 1.0]], ['2, k, 15', [-0.2776954, -0.6721353, 1.0]], ['2, k, 16', [-0.137026, -0.1805044, 1.0]], ['2, k, 17', [-0.0394182, -0.2836444, 1.0]], ['2, k, 18', [-0.05379639, -0.6445519, 1.0]], ['2, k, 19', [-0.04087111, -0.674202, 1.0]], ['2, k, 20', [-0.2178359, 0.2847398, 1.0]], ['2, k, 21', [-0.247626, -0.1801268, 1.0]], ['2, k, 22', [-0.3035471, -0.1607078, 1.0]], ['2, k, 23', [0.4784153, 0.4952433, 1.0]], ['2, k, 24', [0.3962401, 0.4374357, 1.0]]]
[['2, k, 0', [-0.2180552, -0.1854816, 1.0]], ['2, k, 1', [-0.2171874, 0.08580808, 1.0]], ['2, k, 2', [-0.2208141, 0.3494364, 1.0]], ['2, k, 3', [-0.2145612, 0.4765979, 1.0]], ['2, k, 4', [-0.3329652, 0.241722, 1.0]], ['2, k, 5', [-0.3627008, 0.04137791, 1.0]], ['2, k, 6', [-0.2819215, -0.1604967, 1.0]], ['2, k, 7', [-0.2658401, -0.1673549, 1.0]], ['2, k, 8', [-0.05611506, 0.3070028, 1.0]], ['2, k, 9', [0.1268717, 0.3312064, 1.0]], ['2, k, 10', [0.3622534, 0.3580641, 1.0]], ['2, k, 11', [0.4303516, 0.3746987, 1.0]], ['2, k, 12', [-0.2928884, -0.1862351, 1.0]], ['2, k, 13', [-0.2837763, -0.2827372, 1.0]], ['2, k, 14', [-0.2942081, -0.6425482, 1.0]], ['2, k, 15', [-0.2777295, -0.6721901, 1.0]], ['2, k, 16', [-0.1365846, -0.1810996, 1.0]], ['2, k, 17', [-0.03924825, -0.2834766, 1.0]], ['2, k, 18', [-0.05400071, -0.644426, 1.0]], ['2, k, 19', [-0.04109756, -0.6740657, 1.0]], ['2, k, 20', [-0.2199534, 0.2844526, 1.0]], ['2, k, 21', [-0.2425129, -0.2180396, 1.0]], ['2, k, 22', [-0.3105366, -0.1682087, 1.0]], ['2, k, 23', [0.5046321, 0.402752, 1.0]], ['2, k, 24', [0.4032778, 0.3523862, 1.0]]]
[['2, k, 0', [-0.2180945, -0.1862875, 1.0]], ['2, k, 1', [-0.2186368, 0.08534598, 1.0]], ['2, k, 2', [-0.2230707, 0.3496695, 1.0]], ['2, k, 3', [-0.2169873, 0.4769299, 1.0]], ['2, k, 4', [-0.3331998, 0.2420631, 1.0]], ['2, k, 5', [-0.3496705, 0.01549873, 1.0]], ['2, k, 6', [-0.2727741, -0.173942, 1.0]], ['2, k, 7', [-0.2608962, -0.1782531, 1.0]], ['2, k, 8', [-0.05615204, 0.3029111, 1.0]], ['2, k, 9', [0.1247519, 0.2906314, 1.0]], ['2, k, 10', [0.3657187, 0.2817191, 1.0]], ['2, k, 11', [0.4378666, 0.2919237, 1.0]], ['2, k, 12', [-0.2932467, -0.1868722, 1.0]], ['2, k, 13', [-0.2841652, -0.282468, 1.0]], ['2, k, 14', [-0.2942871, -0.6422231, 1.0]], ['2, k, 15', [-0.2777265, -0.6718667, 1.0]], ['2, k, 16', [-0.1363402, -0.1817913, 1.0]], ['2, k, 17', [-0.03915135, -0.283293, 1.0]], ['2, k, 18', [-0.05402914, -0.6443409, 1.0]], ['2, k, 19', [-0.04104468, -0.6739781, 1.0]], ['2, k, 20', [-0.2220361, 0.2845117, 1.0]], ['2, k, 21', [-0.2480207, -0.2297206, 1.0]], ['2, k, 22', [-0.295504, -0.1879851, 1.0]], ['2, k, 23', [0.5028555, 0.2988357, 1.0]], ['2, k, 24', [0.4033456, 0.2736043, 1.0]]]
[['2, k, 0', [-0.2180156, -0.1889322, 1.0]], ['2, k, 1', [-0.2199778, 0.08402118, 1.0]], ['2, k, 2', [-0.2247377, 0.3492336, 1.0]], ['2, k, 3', [-0.2194088, 0.4765454, 1.0]], ['2, k, 4', [-0.3462999, 0.2342905, 1.0]], ['2, k, 5', [-0.3605444, 0.02554919, 1.0]], ['2, k, 6', [-0.2833945, -0.1396683, 1.0]], ['2, k, 7', [-0.2737988, -0.1471271, 1.0]], ['2, k, 8', [-0.05627357, 0.2933779, 1.0]], ['2, k, 9', [0.1345423, 0.2592524, 1.0]], ['2, k, 10', [0.327052, 0.2102301, 1.0]], ['2, k, 11', [0.4040738, 0.2070127, 1.0]], ['2, k, 12', [-0.2937834, -0.1898639, 1.0]], ['2, k, 13', [-0.2843653, -0.2825787, 1.0]], ['2, k, 14', [-0.2942791, -0.6423476, 1.0]], ['2, k, 15', [-0.2775832, -0.6719604, 1.0]], ['2, k, 16', [-0.1358654, -0.1836065, 1.0]], ['2, k, 17', [-0.03911021, -0.2828921, 1.0]], ['2, k, 18', [-0.05435258, -0.6439577, 1.0]], ['2, k, 19', [-0.04123114, -0.6735791, 1.0]], ['2, k, 20', [-0.2236306, 0.2838957, 1.0]], ['2, k, 21', [-0.2569249, -0.1715075, 1.0]], ['2, k, 22', [-0.3067763, -0.1552408, 1.0]], ['2, k, 23', [0.4639281, 0.2020682, 1.0]], ['2, k, 24', [0.3795094, 0.1976417, 1.0]]]
[['2, k, 0', [-0.218229, -0.1910098, 1.0]], ['2, k, 1', [-0.220655, 0.08331037, 1.0]], ['2, k, 2', [-0.2251416, 0.3492391, 1.0]], ['2, k, 3', [-0.2215402, 0.4759902, 1.0]], ['2, k, 4', [-0.3484778, 0.2333094, 1.0]], ['2, k, 5', [-0.3644839, 0.02952418, 1.0]], ['2, k, 6', [-0.2890281, -0.1343432, 1.0]], ['2, k, 7', [-0.2761364, -0.1461901, 1.0]], ['2, k, 8', [-0.05659035, 0.2850783, 1.0]], ['2, k, 9', [0.1390678, 0.2044532, 1.0]], ['2, k, 10', [0.3534044, 0.1303702, 1.0]], ['2, k, 11', [0.4207652, 0.1216069, 1.0]], ['2, k, 12', [-0.294458, -0.1917467, 1.0]], ['2, k, 13', [-0.2844129, -0.2824962, 1.0]], ['2, k, 14', [-0.2941551, -0.6422523, 1.0]], ['2, k, 15', [-0.2771868, -0.6718808, 1.0]], ['2, k, 16', [-0.1356105, -0.1856177, 1.0]], ['2, k, 17', [-0.03910362, -0.2827299, 1.0]], ['2, k, 18', [-0.05387483, -0.6438755, 1.0]], ['2, k, 19', [-0.04048698, -0.6735132, 1.0]], ['2, k, 20', [-0.2240867, 0.2837878, 1.0]], ['2, k, 21', [-0.245879, -0.1795954, 1.0]], ['2, k, 22', [-0.2982001, -0.1697799, 1.0]], ['2, k, 23', [0.4936799, 0.1123705, 1.0]], ['2, k, 24', [0.4000335, 0.1045349, 1.0]]]
[['2, k, 0', [-0.2192155, -0.1941511, 1.0]], ['2, k, 1', [-0.2211436, 0.08202609, 1.0]], ['2, k, 2', [-0.2250751, 0.3491077, 1.0]], ['2, k, 3', [-0.2228298, 0.4756938, 1.0]], ['2, k, 4', [-0.3502152, 0.2321647, 1.0]], ['2, k, 5', [-0.364958, 0.03028457, 1.0]], ['2, k, 6', [-0.2920763, -0.1298939, 1.0]], ['2, k, 7', [-0.2778372, -0.1420734, 1.0]], ['2, k, 8', [-0.05617394, 0.2743027, 1.0]], ['2, k, 9', [0.1243909, 0.1800704, 1.0]], ['2, k, 10', [0.325562, 0.05856296, 1.0]], ['2, k, 11', [0.3821564, 0.03808285, 1.0]], ['2, k, 12', [-0.2960449, -0.1942893, 1.0]], ['2, k, 13', [-0.2845944, -0.2829589, 1.0]], ['2, k, 14', [-0.2942211, -0.6425779, 1.0]], ['2, k, 15', [-0.2771056, -0.6722087, 1.0]], ['2, k, 16', [-0.1359642, -0.1891253, 1.0]], ['2, k, 17', [-0.03909906, -0.2827273, 1.0]], ['2, k, 18', [-0.05368194, -0.6438834, 1.0]], ['2, k, 19', [-0.04015117, -0.6735288, 1.0]], ['2, k, 20', [-0.224085, 0.2835113, 1.0]], ['2, k, 21', [-0.2487187, -0.1783018, 1.0]], ['2, k, 22', [-0.3076655, -0.1567329, 1.0]], ['2, k, 23', [0.4501281, 0.01442026, 1.0]], ['2, k, 24', [0.3368073, 0.05010715, 1.0]]]
[['2, k, 0', [-0.2199152, -0.1960762, 1.0]], ['2, k, 1', [-0.2213154, 0.08133765, 1.0]], ['2, k, 2', [-0.2247899, 0.3490655, 1.0]], ['2, k, 3', [-0.2236283, 0.4752957, 1.0]], ['2, k, 4', [-0.3507492, 0.231846, 1.0]], ['2, k, 5', [-0.3655447, 0.03830396, 1.0]], ['2, k, 6', [-0.2922777, -0.1286815, 1.0]], ['2, k, 7', [-0.2575356, -0.1726216, 1.0]], ['2, k, 8', [-0.05528273, 0.2668809, 1.0]], ['2, k, 9', [0.1113278, 0.1260642, 1.0]], ['2, k, 10', [0.2821977, 0.001269851, 1.0]], ['2, k, 11', [0.3496158, -0.03772987, 1.0]], ['2, k, 12', [-0.2971947, -0.1956941, 1.0]], ['2, k, 13', [-0.2845741, -0.2831402, 1.0]], ['2, k, 14', [-0.2948542, -0.642351, 1.0]], ['2, k, 15', [-0.2779063, -0.6720102, 1.0]], ['2, k, 16', [-0.1361938, -0.1916448, 1.0]], ['2, k, 17', [-0.03908577, -0.2827485, 1.0]], ['2, k, 18', [-0.05357395, -0.6439288, 1.0]], ['2, k, 19', [-0.0402199, -0.6735949, 1.0]], ['2, k, 20', [-0.2239528, 0.2833949, 1.0]], ['2, k, 21', [-0.2312415, -0.2262695, 1.0]], ['2, k, 22', [-0.2946598, -0.1801247, 1.0]], ['2, k, 23', [0.4102758, -0.06958946, 1.0]], ['2, k, 24', [0.3302596, -0.05064353, 1.0]]]
[['2, k, 0', [-0.2217733, -0.1988411, 1.0]], ['2, k, 1', [-0.2214225, 0.0804387, 1.0]], ['2, k, 2', [-0.2232551, 0.3489302, 1.0]], ['2, k, 3', [-0.2241867, 0.4752173, 1.0]], ['2, k, 4', [-0.3510693, 0.2306036, 1.0]], ['2, k, 5', [-0.3655266, 0.03839726, 1.0]], ['2, k, 6', [-0.3037195, -0.1676053, 1.0]], ['2, k, 7', [-0.2601392, -0.1782356, 1.0]], ['2, k, 8', [-0.05410116, 0.2562102, 1.0]], ['2, k, 9', [0.0938805, 0.09950062, 1.0]], ['2, k, 10', [0.2628111, -0.07633585, 1.0]], ['2, k, 11', [0.3081461, -0.1127565, 1.0]], ['2, k, 12', [-0.2996327, -0.1976196, 1.0]], ['2, k, 13', [-0.2844765, -0.2839505, 1.0]], ['2, k, 14', [-0.2950981, -0.6430368, 1.0]], ['2, k, 15', [-0.2787073, -0.6726735, 1.0]], ['2, k, 16', [-0.13754, -0.1951516, 1.0]], ['2, k, 17', [-0.03910174, -0.282576, 1.0]], ['2, k, 18', [-0.05363757, -0.6437686, 1.0]], ['2, k, 19', [-0.04084535, -0.6734293, 1.0]], ['2, k, 20', [-0.2231363, 0.2830711, 1.0]], ['2, k, 21', [-0.2277896, -0.2355085, 1.0]], ['2, k, 22', [-0.3057647, -0.1752909, 1.0]], ['2, k, 23', [0.3738827, -0.1437784, 1.0]], ['2, k, 24', [0.3126675, -0.1378673, 1.0]]]
