[[0, 460.176, 188.497, 0.15347, 1.0], [1, 463.172, 223.711, 0.877056, 1.0], [2, 429.282, 222.239, 0.830247, 1.0], [3, 407.323, 267.821, 0.80359, 1.0], [4, 395.612, 316.257, 0.827939, 1.0], [5, 498.383, 223.726, 0.819241, 1.0], [6, 521.801, 272.208, 0.807778, 1.0], [7, 538, 323.535, 0.849499, 1.0], [8, 464.53, 320.61, 0.749289, 1.0], [9, 441.098, 319.178, 0.736642, 1.0], [10, 439.612, 389.689, 0.823245, 1.0], [11, 433.749, 452.834, 0.820265, 1.0], [12, 486.618, 320.64, 0.731002, 1.0], [13, 488.036, 392.543, 0.873083, 1.0], [14, 496.919, 455.784, 0.776757, 1.0], [15, 452.815, 182.591, 0.167369, 1.0], [16, 464.637, 181.167, 0.168059, 1.0], [17, 442.562, 191.383, 0.260677, 1.0], [18, 482.191, 189.96, 0.331888, 1.0], [19, 499.89, 482.211, 0.721494, 1.0], [20, 510.128, 476.343, 0.749882, 1.0], [21, 489.578, 463.07, 0.645787, 1.0], [22, 429.329, 485.101, 0.824079, 1.0], [23, 420.508, 477.808, 0.77787, 1.0], [24, 439.556, 455.752, 0.778321, 1.0]]
[[0, 464.559, 191.428, 0.0946484, 1.0], [1, 466.05, 206.182, 0.846211, 1.0], [2, 436.647, 206.138, 0.746295, 1.0], [3, 404.342, 170.877, 0.738907, 1.0], [4, 383.828, 122.407, 0.844729, 1.0], [5, 498.382, 209.048, 0.784785, 1.0], [6, 521.86, 170.82, 0.795524, 1.0], [7, 536.542, 112.116, 0.876937, 1.0], [8, 464.525, 311.813, 0.750819, 1.0], [9, 441.023, 310.361, 0.723801, 1.0], [10, 439.622, 383.847, 0.811122, 1.0], [11, 433.731, 452.895, 0.800553, 1.0], [12, 486.667, 311.89, 0.723501, 1.0], [13, 488.045, 391.116, 0.846801, 1.0], [14, 496.893, 454.288, 0.801584, 1.0], [15, 461.662, 182.638, 0.077374, 1.0], [16, 473.382, 181.113, 0.0922473, 1.0], [17, 457.212, 182.586, 0.0792125, 1.0], [18, 477.803, 182.584, 0.116711, 1.0], [19, 501.279, 482.217, 0.749468, 1.0], [20, 510.149, 476.341, 0.770493, 1.0], [21, 489.535, 460.192, 0.660769, 1.0], [22, 429.319, 485.13, 0.820607, 1.0], [23, 419.091, 477.836, 0.776721, 1.0], [24, 438.159, 457.241, 0.719521, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 464.623, 206.138, 0.883505, 1.0], [2, 432.295, 204.698, 0.767786, 1.0], [3, 402.874, 169.374, 0.738575, 1.0], [4, 388.194, 122.323, 0.815242, 1.0], [5, 498.364, 209.034, 0.774907, 1.0], [6, 523.312, 169.324, 0.804851, 1.0], [7, 537.992, 110.678, 0.867897, 1.0], [8, 463.176, 311.834, 0.762231, 1.0], [9, 439.681, 310.399, 0.743064, 1.0], [10, 439.615, 385.268, 0.807606, 1.0], [11, 433.733, 452.888, 0.80258, 1.0], [12, 486.655, 311.9, 0.731666, 1.0], [13, 488.051, 391.137, 0.847834, 1.0], [14, 496.892, 454.29, 0.802041, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 477.783, 179.671, 0.09677, 1.0], [19, 501.278, 482.218, 0.751465, 1.0], [20, 510.148, 476.341, 0.771944, 1.0], [21, 489.532, 460.188, 0.663045, 1.0], [22, 429.316, 485.129, 0.821824, 1.0], [23, 419.089, 477.835, 0.777436, 1.0], [24, 438.164, 457.229, 0.724791, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 466.049, 207.583, 0.8516, 1.0], [2, 435.208, 206.154, 0.758273, 1.0], [3, 399.973, 167.944, 0.734891, 1.0], [4, 389.698, 118.004, 0.79817, 1.0], [5, 498.413, 209.052, 0.767225, 1.0], [6, 526.289, 167.875, 0.758658, 1.0], [7, 539.453, 112.087, 0.814192, 1.0], [8, 464.541, 311.895, 0.742223, 1.0], [9, 441.041, 311.829, 0.733396, 1.0], [10, 439.635, 383.86, 0.815355, 1.0], [11, 433.739, 454.282, 0.799466, 1.0], [12, 486.674, 314.767, 0.716467, 1.0], [13, 488.085, 391.147, 0.838464, 1.0], [14, 496.884, 454.304, 0.798965, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.888, 482.202, 0.752715, 1.0], [20, 510.132, 476.336, 0.772389, 1.0], [21, 489.531, 461.6, 0.666595, 1.0], [22, 429.337, 485.136, 0.81864, 1.0], [23, 419.1, 477.84, 0.771937, 1.0], [24, 438.157, 457.251, 0.727088, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 466.041, 207.605, 0.841493, 1.0], [2, 435.185, 206.182, 0.748218, 1.0], [3, 398.472, 167.877, 0.71883, 1.0], [4, 392.544, 115.061, 0.815828, 1.0], [5, 498.404, 209.069, 0.750422, 1.0], [6, 532.118, 163.545, 0.767426, 1.0], [7, 540.943, 112.12, 0.837532, 1.0], [8, 464.561, 313.326, 0.735175, 1.0], [9, 441.052, 311.859, 0.732071, 1.0], [10, 439.631, 385.273, 0.816396, 1.0], [11, 433.742, 454.281, 0.799541, 1.0], [12, 488.025, 316.227, 0.709326, 1.0], [13, 488.084, 391.159, 0.84045, 1.0], [14, 496.878, 454.291, 0.80103, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 474.864, 181.107, 0.0748205, 1.0], [19, 499.887, 482.199, 0.754561, 1.0], [20, 510.132, 476.333, 0.774249, 1.0], [21, 489.523, 460.191, 0.66857, 1.0], [22, 429.336, 485.135, 0.815337, 1.0], [23, 419.099, 477.839, 0.768972, 1.0], [24, 438.158, 457.248, 0.728406, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 466.07, 207.626, 0.824679, 1.0], [2, 435.206, 207.574, 0.734733, 1.0], [3, 395.534, 164.986, 0.757077, 1.0], [4, 394.074, 113.597, 0.86676, 1.0], [5, 499.775, 210.489, 0.751204, 1.0], [6, 532.121, 167.873, 0.761449, 1.0], [7, 542.437, 116.5, 0.762361, 1.0], [8, 464.532, 311.893, 0.735051, 1.0], [9, 441.024, 311.825, 0.735894, 1.0], [10, 439.616, 386.723, 0.802175, 1.0], [11, 433.747, 452.899, 0.799487, 1.0], [12, 486.672, 314.771, 0.713852, 1.0], [13, 488.075, 391.125, 0.831463, 1.0], [14, 496.872, 452.898, 0.803862, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 499.888, 482.194, 0.753819, 1.0], [20, 510.136, 476.328, 0.772756, 1.0], [21, 488.145, 460.17, 0.668867, 1.0], [22, 429.336, 485.131, 0.811503, 1.0], [23, 419.1, 477.837, 0.766402, 1.0], [24, 438.168, 457.222, 0.728165, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 466.102, 206.125, 0.849558, 1.0], [2, 432.279, 206.104, 0.765664, 1.0], [3, 394.128, 163.521, 0.766292, 1.0], [4, 394.13, 113.561, 0.870998, 1.0], [5, 499.859, 206.135, 0.784773, 1.0], [6, 533.653, 167.904, 0.810192, 1.0], [7, 542.438, 113.564, 0.821785, 1.0], [8, 463.173, 311.826, 0.748101, 1.0], [9, 439.661, 310.39, 0.741513, 1.0], [10, 439.615, 385.287, 0.801735, 1.0], [11, 433.74, 454.275, 0.796569, 1.0], [12, 486.665, 313.291, 0.721003, 1.0], [13, 488.072, 391.128, 0.829487, 1.0], [14, 496.873, 452.897, 0.80485, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 482.185, 179.683, 0.0995654, 1.0], [19, 499.886, 482.19, 0.75618, 1.0], [20, 510.136, 476.326, 0.774796, 1.0], [21, 488.146, 460.164, 0.664157, 1.0], [22, 429.337, 485.13, 0.80958, 1.0], [23, 419.098, 477.837, 0.765899, 1.0], [24, 438.164, 457.232, 0.722832, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 466.09, 206.121, 0.852238, 1.0], [2, 432.257, 206.1, 0.764182, 1.0], [3, 394.116, 164.992, 0.788597, 1.0], [4, 395.56, 113.587, 0.836758, 1.0], [5, 499.887, 206.138, 0.780637, 1.0], [6, 535.124, 169.396, 0.815007, 1.0], [7, 545.337, 119.428, 0.853417, 1.0], [8, 464.52, 311.829, 0.747609, 1.0], [9, 439.673, 310.382, 0.73498, 1.0], [10, 439.616, 385.281, 0.799307, 1.0], [11, 433.737, 452.901, 0.797728, 1.0], [12, 486.671, 313.301, 0.72059, 1.0], [13, 488.072, 391.137, 0.828541, 1.0], [14, 496.865, 452.891, 0.802466, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 483.643, 181.084, 0.115932, 1.0], [19, 499.888, 482.189, 0.752439, 1.0], [20, 510.135, 476.326, 0.772274, 1.0], [21, 488.137, 460.167, 0.666484, 1.0], [22, 429.333, 485.13, 0.809094, 1.0], [23, 419.095, 477.836, 0.765209, 1.0], [24, 438.164, 457.223, 0.723117, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 466.106, 206.121, 0.849343, 1.0], [2, 432.284, 206.138, 0.758318, 1.0], [3, 394.131, 164.995, 0.78067, 1.0], [4, 395.559, 115.027, 0.831049, 1.0], [5, 499.894, 206.106, 0.786588, 1.0], [6, 536.524, 169.447, 0.800893, 1.0], [7, 545.36, 123.807, 0.880958, 1.0], [8, 464.538, 311.873, 0.744548, 1.0], [9, 441.017, 310.418, 0.736278, 1.0], [10, 439.617, 386.728, 0.797213, 1.0], [11, 433.745, 452.898, 0.797328, 1.0], [12, 488.021, 313.349, 0.717573, 1.0], [13, 488.08, 392.554, 0.834603, 1.0], [14, 496.875, 454.286, 0.799908, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 480.72, 179.691, 0.0657633, 1.0], [19, 499.892, 482.195, 0.751991, 1.0], [20, 510.137, 476.33, 0.771951, 1.0], [21, 488.142, 460.189, 0.664236, 1.0], [22, 429.335, 485.128, 0.809497, 1.0], [23, 419.097, 477.834, 0.765544, 1.0], [24, 438.167, 457.225, 0.725258, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 467.544, 206.062, 0.837878, 1.0], [2, 433.724, 206.05, 0.746378, 1.0], [3, 395.55, 164.98, 0.759917, 1.0], [4, 395.573, 115.079, 0.811258, 1.0], [5, 501.322, 206.058, 0.770361, 1.0], [6, 536.543, 169.394, 0.795265, 1.0], [7, 546.762, 122.424, 0.889289, 1.0], [8, 464.541, 311.836, 0.749933, 1.0], [9, 441.022, 310.374, 0.729638, 1.0], [10, 439.615, 385.289, 0.805078, 1.0], [11, 433.732, 454.283, 0.797635, 1.0], [12, 488.025, 313.318, 0.718761, 1.0], [13, 488.078, 392.552, 0.838887, 1.0], [14, 496.88, 454.29, 0.801288, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 485.096, 181.163, 0.10971, 1.0], [19, 499.893, 482.194, 0.751502, 1.0], [20, 510.14, 476.327, 0.77155, 1.0], [21, 488.145, 460.194, 0.66681, 1.0], [22, 429.333, 485.13, 0.810118, 1.0], [23, 419.094, 477.837, 0.767628, 1.0], [24, 438.157, 457.245, 0.72284, 1.0]]
[[0, 474.884, 217.813, 0.0548515, 1.0], [1, 467.518, 206.137, 0.84716, 1.0], [2, 435.188, 206.166, 0.731709, 1.0], [3, 395.572, 160.57, 0.785473, 1.0], [4, 398.498, 113.589, 0.798581, 1.0], [5, 501.277, 206.111, 0.777562, 1.0], [6, 536.549, 169.358, 0.805777, 1.0], [7, 546.783, 122.434, 0.89807, 1.0], [8, 464.528, 311.831, 0.745276, 1.0], [9, 439.669, 310.373, 0.726922, 1.0], [10, 439.615, 385.272, 0.803336, 1.0], [11, 433.716, 454.284, 0.798625, 1.0], [12, 488.022, 313.311, 0.716951, 1.0], [13, 488.079, 391.152, 0.82906, 1.0], [14, 496.881, 454.277, 0.799576, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 482.172, 181.143, 0.0812692, 1.0], [19, 499.894, 482.19, 0.749615, 1.0], [20, 510.139, 476.325, 0.771031, 1.0], [21, 488.141, 460.186, 0.662877, 1.0], [22, 429.335, 485.13, 0.812843, 1.0], [23, 419.094, 477.839, 0.769755, 1.0], [24, 438.146, 457.254, 0.718819, 1.0]]
[[0, 469.006, 195.824, 0.129094, 1.0], [1, 467.553, 206.07, 0.833653, 1.0], [2, 435.225, 206.046, 0.748838, 1.0], [3, 398.523, 159.115, 0.782423, 1.0], [4, 399.944, 112.069, 0.825437, 1.0], [5, 501.28, 206.087, 0.782382, 1.0], [6, 535.146, 169.365, 0.811664, 1.0], [7, 546.79, 122.37, 0.883339, 1.0], [8, 464.518, 311.803, 0.745828, 1.0], [9, 439.666, 310.349, 0.722417, 1.0], [10, 439.611, 385.28, 0.800386, 1.0], [11, 433.725, 454.286, 0.797901, 1.0], [12, 488.01, 311.892, 0.725082, 1.0], [13, 488.074, 391.15, 0.832554, 1.0], [14, 496.877, 454.275, 0.796487, 1.0], [15, 463.155, 187.003, 0.108128, 1.0], [16, 474.883, 182.624, 0.125021, 1.0], [17, 454.322, 184.062, 0.114123, 1.0], [18, 485.135, 181.156, 0.168852, 1.0], [19, 499.894, 482.19, 0.745049, 1.0], [20, 510.139, 476.326, 0.767478, 1.0], [21, 488.137, 460.185, 0.658123, 1.0], [22, 429.334, 485.131, 0.811455, 1.0], [23, 419.095, 477.839, 0.767901, 1.0], [24, 438.152, 457.255, 0.720629, 1.0]]
[[0, 470.445, 192.904, 0.187086, 1.0], [1, 470.458, 206.079, 0.806812, 1.0], [2, 439.572, 206.114, 0.774342, 1.0], [3, 404.289, 160.58, 0.75294, 1.0], [4, 402.858, 110.587, 0.808435, 1.0], [5, 501.29, 204.681, 0.775503, 1.0], [6, 535.103, 167.943, 0.813364, 1.0], [7, 546.785, 120.921, 0.865299, 1.0], [8, 464.519, 310.4, 0.736642, 1.0], [9, 439.675, 308.929, 0.704846, 1.0], [10, 439.614, 385.277, 0.801419, 1.0], [11, 433.723, 454.278, 0.794158, 1.0], [12, 486.673, 311.874, 0.714675, 1.0], [13, 488.074, 391.102, 0.824195, 1.0], [14, 496.865, 452.881, 0.796568, 1.0], [15, 463.109, 182.614, 0.174886, 1.0], [16, 476.306, 181.155, 0.186127, 1.0], [17, 452.885, 182.596, 0.165833, 1.0], [18, 486.549, 181.099, 0.207124, 1.0], [19, 499.894, 482.185, 0.744842, 1.0], [20, 510.135, 476.32, 0.771577, 1.0], [21, 488.125, 460.166, 0.664994, 1.0], [22, 429.334, 485.131, 0.814096, 1.0], [23, 419.093, 477.837, 0.772345, 1.0], [24, 438.147, 457.254, 0.725023, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 470.451, 206.123, 0.80491, 1.0], [2, 439.585, 206.173, 0.758091, 1.0], [3, 404.327, 160.618, 0.732589, 1.0], [4, 401.407, 110.584, 0.792033, 1.0], [5, 501.285, 206.08, 0.760926, 1.0], [6, 535.104, 167.92, 0.797979, 1.0], [7, 546.788, 120.892, 0.843478, 1.0], [8, 463.174, 311.812, 0.739152, 1.0], [9, 439.666, 310.35, 0.709372, 1.0], [10, 439.61, 386.735, 0.794906, 1.0], [11, 433.727, 452.901, 0.795176, 1.0], [12, 486.666, 313.294, 0.710289, 1.0], [13, 488.078, 391.124, 0.830267, 1.0], [14, 496.864, 452.883, 0.7946, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 454.334, 184.088, 0.100765, 1.0], [18, 483.687, 182.593, 0.135494, 1.0], [19, 499.894, 482.185, 0.746657, 1.0], [20, 510.135, 476.32, 0.77171, 1.0], [21, 488.128, 460.169, 0.668689, 1.0], [22, 429.334, 485.131, 0.81556, 1.0], [23, 419.094, 477.837, 0.772907, 1.0], [24, 438.156, 457.243, 0.731794, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 471.922, 204.675, 0.812234, 1.0], [2, 439.592, 204.656, 0.748662, 1.0], [3, 404.315, 160.62, 0.722679, 1.0], [4, 401.393, 110.599, 0.810204, 1.0], [5, 502.757, 204.677, 0.743231, 1.0], [6, 535.146, 167.896, 0.802058, 1.0], [7, 546.774, 120.912, 0.853242, 1.0], [8, 463.173, 310.382, 0.739293, 1.0], [9, 439.659, 308.902, 0.700192, 1.0], [10, 439.611, 385.294, 0.798409, 1.0], [11, 433.727, 454.278, 0.796006, 1.0], [12, 488.014, 311.859, 0.712877, 1.0], [13, 488.074, 391.099, 0.822975, 1.0], [14, 496.866, 452.887, 0.796609, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 483.679, 181.15, 0.114602, 1.0], [19, 499.894, 482.183, 0.746958, 1.0], [20, 510.137, 476.32, 0.769958, 1.0], [21, 488.128, 460.172, 0.664759, 1.0], [22, 429.334, 485.129, 0.813736, 1.0], [23, 419.094, 477.835, 0.77148, 1.0], [24, 438.152, 457.248, 0.727781, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 471.905, 206.077, 0.8185, 1.0], [2, 439.604, 206.077, 0.75965, 1.0], [3, 404.306, 160.567, 0.730238, 1.0], [4, 399.987, 110.586, 0.803179, 1.0], [5, 501.306, 206.075, 0.765511, 1.0], [6, 535.143, 167.923, 0.817021, 1.0], [7, 546.795, 122.316, 0.866762, 1.0], [8, 463.171, 310.369, 0.72971, 1.0], [9, 439.657, 308.889, 0.694805, 1.0], [10, 439.613, 385.279, 0.800354, 1.0], [11, 433.724, 454.275, 0.798598, 1.0], [12, 486.672, 311.848, 0.709659, 1.0], [13, 488.077, 389.688, 0.817221, 1.0], [14, 496.866, 452.883, 0.797003, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 455.785, 182.648, 0.0746032, 1.0], [18, 485.116, 181.165, 0.130432, 1.0], [19, 499.895, 482.185, 0.746163, 1.0], [20, 510.137, 476.321, 0.770277, 1.0], [21, 488.127, 460.167, 0.661389, 1.0], [22, 429.333, 485.132, 0.812821, 1.0], [23, 419.095, 477.838, 0.769512, 1.0], [24, 438.151, 457.242, 0.726169, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 471.927, 206.048, 0.812803, 1.0], [2, 439.613, 206.058, 0.758557, 1.0], [3, 404.35, 162.064, 0.735373, 1.0], [4, 399.982, 110.617, 0.809174, 1.0], [5, 501.327, 204.688, 0.75463, 1.0], [6, 535.141, 167.919, 0.80663, 1.0], [7, 546.797, 122.338, 0.874685, 1.0], [8, 463.165, 310.355, 0.724831, 1.0], [9, 439.659, 307.458, 0.689227, 1.0], [10, 439.614, 383.843, 0.805698, 1.0], [11, 433.735, 452.902, 0.798897, 1.0], [12, 486.667, 311.839, 0.706712, 1.0], [13, 488.075, 389.684, 0.817493, 1.0], [14, 496.865, 452.878, 0.798672, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 458.684, 182.564, 0.0747376, 1.0], [18, 483.671, 181.101, 0.132765, 1.0], [19, 499.894, 482.189, 0.745732, 1.0], [20, 510.135, 476.324, 0.770027, 1.0], [21, 488.128, 460.157, 0.661075, 1.0], [22, 429.333, 485.131, 0.811393, 1.0], [23, 419.096, 477.837, 0.767601, 1.0], [24, 438.16, 457.237, 0.727948, 1.0]]
[[0, 468.966, 192.883, 0.12675, 1.0], [1, 473.337, 206.088, 0.817138, 1.0], [2, 439.653, 206.152, 0.76705, 1.0], [3, 404.327, 162.056, 0.721203, 1.0], [4, 399.946, 110.636, 0.809535, 1.0], [5, 501.315, 204.697, 0.764782, 1.0], [6, 536.515, 167.895, 0.806025, 1.0], [7, 546.789, 120.902, 0.854698, 1.0], [8, 463.174, 310.384, 0.740053, 1.0], [9, 439.67, 308.914, 0.706861, 1.0], [10, 439.616, 385.26, 0.80714, 1.0], [11, 433.73, 452.903, 0.798336, 1.0], [12, 486.666, 311.863, 0.713743, 1.0], [13, 488.066, 389.674, 0.821197, 1.0], [14, 496.862, 452.876, 0.797483, 1.0], [15, 464.548, 182.625, 0.111557, 1.0], [16, 476.296, 181.114, 0.122147, 1.0], [17, 454.345, 182.626, 0.103691, 1.0], [18, 485.103, 181.135, 0.140244, 1.0], [19, 499.894, 482.183, 0.74459, 1.0], [20, 510.132, 476.32, 0.771593, 1.0], [21, 488.126, 460.161, 0.666828, 1.0], [22, 429.335, 485.13, 0.811029, 1.0], [23, 419.096, 477.835, 0.769657, 1.0], [24, 438.153, 457.24, 0.725737, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 471.946, 206.096, 0.816482, 1.0], [2, 439.648, 206.157, 0.767045, 1.0], [3, 404.332, 162.067, 0.722579, 1.0], [4, 398.488, 110.673, 0.821556, 1.0], [5, 501.307, 206.047, 0.757829, 1.0], [6, 535.148, 167.92, 0.81517, 1.0], [7, 546.754, 120.923, 0.852058, 1.0], [8, 464.515, 310.409, 0.745542, 1.0], [9, 439.667, 310.333, 0.714349, 1.0], [10, 439.616, 385.299, 0.807121, 1.0], [11, 433.73, 454.276, 0.79367, 1.0], [12, 486.669, 311.892, 0.709115, 1.0], [13, 488.07, 391.097, 0.826261, 1.0], [14, 496.861, 452.873, 0.79823, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 457.231, 182.615, 0.0745064, 1.0], [18, 483.645, 181.131, 0.117145, 1.0], [19, 499.896, 482.186, 0.745436, 1.0], [20, 510.132, 476.32, 0.773865, 1.0], [21, 488.123, 460.159, 0.673794, 1.0], [22, 429.336, 485.132, 0.817375, 1.0], [23, 419.095, 477.835, 0.777026, 1.0], [24, 438.15, 457.253, 0.726675, 1.0]]
[[0, 468.977, 204.647, 0.0682978, 1.0], [1, 471.944, 206.073, 0.812737, 1.0], [2, 439.641, 206.101, 0.768684, 1.0], [3, 404.298, 160.612, 0.73796, 1.0], [4, 398.471, 110.704, 0.82917, 1.0], [5, 501.318, 206.043, 0.746364, 1.0], [6, 535.149, 167.879, 0.792287, 1.0], [7, 545.395, 119.478, 0.817134, 1.0], [8, 464.542, 310.414, 0.744302, 1.0], [9, 441.033, 310.333, 0.712714, 1.0], [10, 439.623, 385.294, 0.808074, 1.0], [11, 433.728, 454.278, 0.795427, 1.0], [12, 488.027, 311.894, 0.708681, 1.0], [13, 488.074, 391.118, 0.833783, 1.0], [14, 496.858, 452.87, 0.799485, 1.0], [15, 464.629, 185.552, 0.0517397, 1.0], [16, 0, 0, 0, 1.0], [17, 461.605, 182.589, 0.0544357, 1.0], [18, 482.188, 181.14, 0.103451, 1.0], [19, 499.893, 482.184, 0.745813, 1.0], [20, 510.132, 476.319, 0.771917, 1.0], [21, 488.122, 460.15, 0.668257, 1.0], [22, 429.337, 485.129, 0.814901, 1.0], [23, 419.095, 477.834, 0.774832, 1.0], [24, 438.15, 457.257, 0.725668, 1.0]]
[[0, 474.847, 201.699, 0.0858744, 1.0], [1, 471.933, 204.657, 0.810049, 1.0], [2, 439.604, 204.67, 0.752266, 1.0], [3, 402.901, 160.593, 0.748529, 1.0], [4, 397.036, 112.089, 0.845044, 1.0], [5, 502.749, 204.649, 0.735246, 1.0], [6, 535.126, 166.448, 0.778534, 1.0], [7, 545.388, 117.963, 0.804548, 1.0], [8, 464.546, 310.388, 0.736578, 1.0], [9, 441.032, 308.911, 0.702189, 1.0], [10, 439.626, 385.263, 0.80414, 1.0], [11, 433.725, 454.278, 0.798598, 1.0], [12, 488.036, 311.865, 0.712043, 1.0], [13, 488.07, 391.117, 0.832778, 1.0], [14, 496.858, 452.871, 0.799738, 1.0], [15, 466.087, 187.012, 0.0666559, 1.0], [16, 0, 0, 0, 1.0], [17, 461.638, 182.592, 0.070634, 1.0], [18, 485.085, 181.147, 0.113564, 1.0], [19, 499.892, 482.185, 0.745111, 1.0], [20, 510.132, 476.322, 0.76979, 1.0], [21, 488.128, 460.145, 0.656741, 1.0], [22, 429.336, 485.131, 0.813245, 1.0], [23, 419.094, 477.838, 0.770515, 1.0], [24, 438.15, 457.244, 0.723358, 1.0]]
[[0, 474.881, 203.174, 0.0938162, 1.0], [1, 471.923, 204.611, 0.79922, 1.0], [2, 439.565, 204.594, 0.728198, 1.0], [3, 402.895, 162.036, 0.746296, 1.0], [4, 395.609, 112.08, 0.849772, 1.0], [5, 502.773, 204.618, 0.731626, 1.0], [6, 535.115, 166.461, 0.780725, 1.0], [7, 545.385, 116.535, 0.812798, 1.0], [8, 464.547, 310.344, 0.734097, 1.0], [9, 441.034, 307.45, 0.693841, 1.0], [10, 439.63, 383.846, 0.808628, 1.0], [11, 433.719, 454.279, 0.798603, 1.0], [12, 488.04, 311.827, 0.711261, 1.0], [13, 488.069, 389.697, 0.825321, 1.0], [14, 496.861, 452.872, 0.800445, 1.0], [15, 467.545, 189.961, 0.0682607, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 485.13, 181.156, 0.11486, 1.0], [19, 499.889, 482.185, 0.745805, 1.0], [20, 510.13, 476.322, 0.770716, 1.0], [21, 488.131, 460.146, 0.659254, 1.0], [22, 429.336, 485.131, 0.814125, 1.0], [23, 419.093, 477.838, 0.771157, 1.0], [24, 438.146, 457.248, 0.721204, 1.0]]
[[0, 471.896, 206.12, 0.144078, 1.0], [1, 471.91, 204.687, 0.804393, 1.0], [2, 439.59, 206.08, 0.771443, 1.0], [3, 401.446, 160.589, 0.751453, 1.0], [4, 395.578, 112.078, 0.860456, 1.0], [5, 502.746, 204.656, 0.73189, 1.0], [6, 535.098, 167.877, 0.795882, 1.0], [7, 545.391, 116.534, 0.828714, 1.0], [8, 464.543, 310.382, 0.734353, 1.0], [9, 441.034, 308.895, 0.6925, 1.0], [10, 439.632, 383.829, 0.808291, 1.0], [11, 433.725, 452.888, 0.794535, 1.0], [12, 488.038, 311.868, 0.704293, 1.0], [13, 488.067, 389.7, 0.825637, 1.0], [14, 496.861, 452.872, 0.798899, 1.0], [15, 464.622, 198.764, 0.0953492, 1.0], [16, 476.371, 200.216, 0.0995102, 1.0], [17, 457.233, 184.087, 0.0716439, 1.0], [18, 486.544, 182.633, 0.133089, 1.0], [19, 499.889, 482.186, 0.746507, 1.0], [20, 510.132, 476.32, 0.774212, 1.0], [21, 488.132, 460.154, 0.668197, 1.0], [22, 429.335, 485.134, 0.815092, 1.0], [23, 419.09, 477.838, 0.773913, 1.0], [24, 438.151, 457.241, 0.731054, 1.0]]
